econ_compare_comparison_year,econ_compare_region_grouping_scheme,econ_compare_region_a_code,econ_compare_region_b_code,econ_compare_metric_name,econ_compare_metric_value_region_a,econ_compare_metric_value_region_b,econ_compare_absolute_difference,econ_compare_percent_difference,econ_compare_rank_region_a,econ_compare_rank_region_b,econ_compare_percentile_region_a,econ_compare_percentile_region_b,econ_compare_inequality_gini_estimate,econ_compare_cost_of_living_index,econ_compare_housing_affordability_index,econ_compare_tax_burden_index,econ_compare_job_growth_rate_pct,econ_compare_population_growth_rate_pct,econ_compare_composite_score
2024,REGION,RA01065,RB01065,GDP_PER_CAPITA,147.069,176.875,-29.806,-16.851,59,166,80.92,95.2,0.2845,118.13,85.64,108.69,-6.009,5.841,64.65
2003,CENSUS_DIVISION,RA01066,RB01066,GDP_PER_CAPITA,53.166,95.024,-41.858,-44.05,348,378,40.18,76.58,0.3977,145.88,153.42,93.36,9.618,5.544,50.75
2008,METRO,RA01067,RB01067,UNEMP_RATE,172.256,193.283,-21.027,-10.879,316,374,55.12,90.92,0.5652,127.46,157.45,76.62,6.37,3.951,72.81
2025,REGION,RA01068,RB01068,EXPORT_INTENSITY,35.22,192.225,-157.005,-81.678,309,162,63.0,85.1,0.2833,132.32,142.11,110.21,1.739,0.913,65.61
2020,METRO,RA01069,RB01069,UNEMP_RATE,179.466,119.528,59.938,50.146,100,278,21.85,68.47,0.5808,139.15,79.71,89.15,-7.182,3.941,57.88
2010,STATE,RA01070,RB01070,INCOME_GROWTH,66.312,151.984,-85.672,-56.369,233,132,50.67,73.92,0.4678,88.5,112.53,120.79,-6.425,2.562,61.67
2000,CENSUS_DIVISION,RA01071,RB01071,COST_OF_LIVING,241.12,52.616,188.504,358.264,51,210,83.45,57.53,0.3523,79.07,120.98,118.18,6.004,2.539,47.11
2006,REGION,RA01072,RB01072,INCOME_GROWTH,65.496,210.107,-144.611,-68.827,163,237,36.54,87.17,0.6039,133.37,136.66,102.68,-1.459,4.96,56.36
2005,METRO,RA01073,RB01073,GDP_PER_CAPITA,20.312,180.965,-160.653,-88.776,24,86,91.4,51.23,0.2954,86.97,63.72,116.47,5.547,1.999,53.61
2010,REGION,RA01074,RB01074,GDP_PER_CAPITA,223.604,96.93,126.674,130.686,191,317,39.88,66.71,0.3848,119.96,124.1,94.49,-3.407,4.253,45.0
2002,METRO,RA01075,RB01075,GDP_PER_CAPITA,170.888,107.197,63.691,59.415,365,158,3.59,53.46,0.5871,82.4,124.46,131.8,-7.033,1.56,63.2
2018,CENSUS_DIVISION,RA01076,RB01076,PRODUCTIVITY,127.89,33.966,93.924,276.524,309,306,78.24,41.27,0.4958,126.12,127.53,107.21,-0.14,5.203,46.58
2024,STATE,RA01077,RB01077,GDP_PER_CAPITA,101.14,163.811,-62.671,-38.258,33,58,62.82,68.66,0.3312,88.65,101.81,103.25,-0.792,-1.987,78.47
2007,REGION,RA01078,RB01078,INCOME_GROWTH,48.814,145.787,-96.973,-66.517,97,361,35.12,85.99,0.2659,84.45,122.33,137.51,3.608,4.38,55.98
2006,METRO,RA01079,RB01079,GDP_PER_CAPITA,73.42,185.19,-111.77,-60.354,119,183,38.72,34.62,0.5311,133.95,61.81,123.78,9.048,4.745,48.7
2021,METRO,RA01080,RB01080,JOB_GROWTH,219.692,127.738,91.954,71.986,298,351,48.99,10.08,0.3926,149.65,63.63,136.19,6.842,-1.401,59.64
2016,METRO,RA01081,RB01081,PRODUCTIVITY,132.089,219.247,-87.158,-39.753,61,369,6.44,50.2,0.5338,108.91,114.17,79.37,1.136,5.122,66.46
2025,STATE,RA01082,RB01082,PRODUCTIVITY,185.295,92.16,93.135,101.058,248,323,66.34,22.8,0.2883,102.44,135.77,124.41,-1.827,-2.496,53.52
2006,METRO,RA01083,RB01083,GDP_PER_CAPITA,171.822,222.555,-50.733,-22.796,93,233,41.0,28.05,0.3159,100.44,87.89,106.54,-2.315,-0.346,87.34
2013,METRO,RA01084,RB01084,GDP_PER_CAPITA,217.37,140.786,76.584,54.397,94,355,88.53,59.74,0.4609,130.33,122.44,88.1,4.56,6.122,52.69
2018,METRO,RA01085,RB01085,JOB_GROWTH,172.863,180.046,-7.183,-3.99,327,266,91.75,63.0,0.3942,137.7,134.05,118.72,-4.741,5.773,71.29
2002,STATE,RA01086,RB01086,GDP_PER_CAPITA,243.407,133.617,109.79,82.168,233,42,91.2,84.76,0.4825,106.71,138.1,72.94,-2.54,2.358,59.18
2014,CENSUS_DIVISION,RA01087,RB01087,EXPORT_INTENSITY,55.611,212.433,-156.822,-73.822,175,170,97.71,20.29,0.4091,151.96,146.14,78.58,11.418,1.513,51.74
2023,REGION,RA01088,RB01088,UNEMP_RATE,230.668,210.132,20.536,9.773,370,338,62.56,6.53,0.4937,139.29,127.76,77.13,4.773,-2.981,78.99
2005,REGION,RA01089,RB01089,GDP_PER_CAPITA,195.76,148.882,46.878,31.487,131,264,59.66,92.53,0.5821,86.48,144.89,72.26,0.392,2.107,81.02
2009,STATE,RA01090,RB01090,MEDIAN_WAGE,179.357,242.825,-63.468,-26.137,172,382,95.67,85.32,0.3671,88.43,127.47,111.43,-2.028,1.459,82.7
2023,CENSUS_DIVISION,RA01091,RB01091,GDP_PER_CAPITA,138.486,147.539,-9.053,-6.136,248,336,45.47,0.22,0.2723,96.34,109.83,138.02,6.451,3.905,74.51
2005,CENSUS_DIVISION,RA01092,RB01092,MEDIAN_WAGE,43.729,23.936,19.793,82.691,148,365,5.34,53.26,0.3539,124.41,109.57,131.13,-6.686,0.257,60.13
2005,CENSUS_DIVISION,RA01093,RB01093,GDP_PER_CAPITA,107.293,150.013,-42.72,-28.478,331,21,89.48,80.52,0.3519,103.7,105.8,110.79,-1.349,0.177,87.39
2013,CENSUS_DIVISION,RA01094,RB01094,PRODUCTIVITY,131.245,53.074,78.171,147.287,197,36,22.97,74.21,0.3554,136.26,145.54,139.71,-6.154,4.976,38.35
2025,METRO,RA01095,RB01095,JOB_GROWTH,165.105,169.255,-4.15,-2.452,208,7,65.05,7.62,0.5568,151.52,117.49,89.21,-0.868,3.329,86.19
2000,CENSUS_DIVISION,RA01096,RB01096,JOB_GROWTH,173.612,114.294,59.318,51.899,81,181,13.03,43.15,0.566,143.01,94.33,105.05,6.616,0.15,71.39
2002,CENSUS_DIVISION,RA01097,RB01097,PRODUCTIVITY,60.469,202.253,-141.784,-70.102,217,139,92.78,91.78,0.3972,144.5,78.15,104.43,9.94,-0.172,59.95
2011,CENSUS_DIVISION,RA01098,RB01098,INCOME_GROWTH,114.621,76.97,37.651,48.916,231,253,21.17,36.59,0.584,109.05,120.17,112.73,4.931,-0.486,73.78
2018,METRO,RA01099,RB01099,GDP_PER_CAPITA,245.726,25.438,220.288,865.98,232,360,56.29,85.45,0.513,88.35,126.25,80.54,5.183,-3.493,45.0
2010,STATE,RA01100,RB01100,INCOME_GROWTH,206.378,60.986,145.392,238.402,387,346,47.15,36.88,0.3843,117.25,94.11,108.45,-2.604,0.43,59.59
2022,STATE,RA01101,RB01101,MEDIAN_WAGE,184.878,34.088,150.79,442.355,355,77,14.4,19.73,0.4914,85.22,98.52,124.92,-4.101,1.52,53.53
2010,REGION,RA01102,RB01102,COST_OF_LIVING,91.615,53.941,37.674,69.843,37,120,2.98,48.05,0.3775,115.16,144.67,138.39,-2.839,0.58,69.27
2000,METRO,RA01103,RB01103,PRODUCTIVITY,199.365,216.666,-17.301,-7.985,269,274,42.16,94.26,0.3336,77.74,124.16,136.68,1.163,-2.868,85.42
2009,METRO,RA01104,RB01104,UNEMP_RATE,216.116,123.78,92.336,74.597,119,377,30.21,17.6,0.4075,109.51,60.58,90.2,3.16,-2.353,60.92
2009,STATE,RA01105,RB01105,INCOME_GROWTH,117.948,110.297,7.651,6.937,151,206,4.31,46.61,0.5796,93.75,68.3,132.41,5.824,4.721,72.31
2019,CENSUS_DIVISION,RA01106,RB01106,EXPORT_INTENSITY,15.355,219.495,-204.14,-93.004,90,179,38.47,9.4,0.5989,118.69,140.59,84.53,7.928,3.999,41.56
2006,CENSUS_DIVISION,RA01107,RB01107,COST_OF_LIVING,235.971,197.416,38.555,19.53,184,237,74.37,44.9,0.2822,108.26,151.65,122.68,-5.875,4.094,70.02
2016,CENSUS_DIVISION,RA01108,RB01108,JOB_GROWTH,54.947,148.487,-93.54,-62.995,301,213,33.98,9.68,0.4613,122.0,89.67,125.57,-2.669,3.168,62.86
2017,CENSUS_DIVISION,RA01109,RB01109,MEDIAN_WAGE,139.045,210.692,-71.647,-34.006,22,214,45.3,49.3,0.2965,149.52,142.21,82.19,10.889,-2.893,61.64
2003,REGION,RA01110,RB01110,EXPORT_INTENSITY,166.647,16.819,149.828,890.826,116,387,85.43,93.42,0.2976,88.74,119.68,110.77,8.577,2.34,43.94
2024,REGION,RA01111,RB01111,EXPORT_INTENSITY,168.118,20.723,147.395,711.263,159,138,59.73,46.38,0.5286,146.32,74.54,134.89,0.492,-2.753,54.63
2000,METRO,RA01112,RB01112,MEDIAN_WAGE,20.382,141.294,-120.912,-85.575,315,233,31.03,22.38,0.4838,143.18,78.75,87.6,8.574,6.283,35.2
2006,STATE,RA01113,RB01113,EXPORT_INTENSITY,97.008,211.048,-114.04,-54.035,323,252,62.37,35.3,0.4029,97.81,76.86,92.8,7.28,3.308,58.59
2009,STATE,RA01114,RB01114,PRODUCTIVITY,240.015,194.834,45.181,23.189,121,205,54.69,23.95,0.5447,88.75,62.34,95.61,0.952,6.374,68.15
2013,CENSUS_DIVISION,RA01115,RB01115,GDP_PER_CAPITA,125.579,62.9,62.679,99.649,138,362,29.45,12.31,0.2661,134.06,104.82,81.65,-6.454,1.423,50.46
2023,CENSUS_DIVISION,RA01116,RB01116,PRODUCTIVITY,25.054,188.161,-163.107,-86.685,169,42,76.36,18.4,0.5777,152.62,118.46,81.54,9.28,2.339,47.55
2008,STATE,RA01117,RB01117,INCOME_GROWTH,244.319,150.929,93.39,61.877,267,299,51.39,68.95,0.2504,78.17,95.22,120.22,-4.139,1.301,67.58
2004,METRO,RA01118,RB01118,INCOME_GROWTH,241.052,216.115,24.937,11.539,361,325,27.15,38.92,0.4333,92.84,142.0,133.6,5.896,-2.373,78.81
2020,REGION,RA01119,RB01119,MEDIAN_WAGE,23.963,238.332,-214.369,-89.946,45,52,43.63,45.25,0.2656,111.71,156.38,139.39,4.844,-3.496,49.02
2023,REGION,RA01120,RB01120,JOB_GROWTH,31.874,49.522,-17.648,-35.637,106,129,18.06,49.83,0.378,126.03,64.79,135.33,2.362,0.207,83.26
2012,REGION,RA01121,RB01121,GDP_PER_CAPITA,66.202,157.252,-91.05,-57.901,145,89,67.33,25.83,0.4493,154.23,116.54,74.11,-3.962,-1.288,69.28
2016,REGION,RA01122,RB01122,GDP_PER_CAPITA,85.718,127.605,-41.887,-32.826,132,105,92.15,42.03,0.5288,153.62,116.03,103.57,-4.18,0.686,79.84
2015,CENSUS_DIVISION,RA01123,RB01123,EXPORT_INTENSITY,100.892,244.24,-143.348,-58.691,387,73,7.51,12.92,0.3698,124.41,75.75,116.27,11.603,-2.534,53.18
2017,STATE,RA01124,RB01124,UNEMP_RATE,85.023,98.552,-13.529,-13.728,207,254,85.72,61.8,0.287,138.38,105.33,90.11,2.953,-2.8,80.97
2017,REGION,RA01125,RB01125,COST_OF_LIVING,173.283,159.006,14.277,8.979,289,382,13.44,39.85,0.3277,111.07,84.37,125.69,6.703,-1.312,82.21
2006,STATE,RA01126,RB01126,INCOME_GROWTH,99.235,72.862,26.373,36.196,300,197,44.7,27.26,0.3601,77.34,88.39,84.63,5.423,5.076,61.43
2021,CENSUS_DIVISION,RA01127,RB01127,PRODUCTIVITY,82.938,76.752,6.186,8.06,106,96,65.76,48.36,0.2771,101.8,67.61,120.94,-1.864,5.32,75.76
2000,METRO,RA01128,RB01128,UNEMP_RATE,152.502,174.689,-22.187,-12.701,351,43,79.73,48.82,0.451,108.47,121.35,113.02,9.25,2.778,71.96
2000,REGION,RA01129,RB01129,EXPORT_INTENSITY,146.945,191.345,-44.4,-23.204,98,346,20.47,89.01,0.2982,97.48,132.45,113.59,2.005,-0.655,86.58
2012,METRO,RA01130,RB01130,INCOME_GROWTH,134.57,57.137,77.433,135.522,245,13,26.66,27.88,0.3153,154.16,88.18,110.21,3.855,-1.573,53.71
2004,METRO,RA01131,RB01131,MEDIAN_WAGE,20.625,140.742,-120.117,-85.346,260,352,24.06,67.97,0.5486,142.1,131.25,94.98,-3.041,0.248,64.7
2023,METRO,RA01132,RB01132,INCOME_GROWTH,181.649,122.146,59.503,48.715,163,334,6.74,73.19,0.3846,101.12,94.82,99.29,3.273,-3.242,66.69
2015,REGION,RA01133,RB01133,UNEMP_RATE,11.152,104.883,-93.731,-89.367,234,124,99.58,97.85,0.6092,86.44,150.94,109.25,-4.386,2.581,53.11
2005,STATE,RA01134,RB01134,MEDIAN_WAGE,62.971,107.038,-44.067,-41.169,337,178,36.18,95.01,0.3264,131.82,67.23,97.69,-2.647,-2.456,73.02
2019,METRO,RA01135,RB01135,EXPORT_INTENSITY,135.003,37.962,97.041,255.627,50,184,83.79,12.64,0.4201,98.19,146.68,106.55,9.47,2.139,43.31
2008,REGION,RA01136,RB01136,JOB_GROWTH,172.22,191.563,-19.343,-10.097,58,130,90.03,65.41,0.4598,151.73,98.87,91.04,6.998,1.617,80.31
2024,REGION,RA01137,RB01137,UNEMP_RATE,153.042,245.314,-92.272,-37.614,17,251,85.26,15.76,0.4837,106.19,149.15,70.91,7.092,4.335,61.02
2023,METRO,RA01138,RB01138,MEDIAN_WAGE,211.54,240.706,-29.166,-12.117,195,392,86.61,29.88,0.3402,136.48,111.99,99.62,9.257,-0.001,81.87
2003,STATE,RA01139,RB01139,COST_OF_LIVING,169.822,129.748,40.074,30.886,210,230,13.03,74.71,0.5037,108.17,124.64,134.4,-6.394,-3.165,68.52
2023,METRO,RA01140,RB01140,INCOME_GROWTH,183.645,151.139,32.506,21.507,261,353,70.86,81.63,0.3296,110.93,157.9,103.1,-1.687,3.688,77.03
2000,CENSUS_DIVISION,RA01141,RB01141,JOB_GROWTH,108.557,203.796,-95.239,-46.733,286,261,1.87,9.01,0.4464,132.26,62.5,97.46,-2.947,3.024,68.64
2003,STATE,RA01142,RB01142,GDP_PER_CAPITA,152.025,221.995,-69.97,-31.519,190,341,94.22,44.39,0.4756,123.38,149.13,81.31,-3.162,-3.127,73.28
2002,CENSUS_DIVISION,RA01143,RB01143,EXPORT_INTENSITY,74.462,139.134,-64.672,-46.482,79,286,98.11,82.27,0.5292,123.0,70.74,122.45,-5.865,6.473,52.28
2003,CENSUS_DIVISION,RA01144,RB01144,INCOME_GROWTH,204.618,10.874,193.744,1781.718,120,16,62.98,27.67,0.377,138.07,93.97,136.07,-0.234,-2.381,56.32
2001,STATE,RA01145,RB01145,EXPORT_INTENSITY,145.174,54.405,90.769,166.839,215,211,74.64,46.53,0.6089,81.32,124.6,125.99,0.318,3.758,51.37
2023,CENSUS_DIVISION,RA01146,RB01146,JOB_GROWTH,246.567,115.491,131.076,113.495,155,148,14.0,97.7,0.301,87.71,123.84,87.02,-6.887,4.785,37.92
2010,STATE,RA01147,RB01147,COST_OF_LIVING,171.121,179.467,-8.346,-4.65,37,275,41.88,74.1,0.2559,141.86,103.69,128.92,-4.966,1.706,84.95
2004,METRO,RA01148,RB01148,JOB_GROWTH,133.892,110.407,23.485,21.271,207,277,9.71,24.65,0.5669,77.92,155.25,134.45,10.241,-0.418,75.73
2020,CENSUS_DIVISION,RA01149,RB01149,UNEMP_RATE,216.81,30.915,185.895,601.31,10,395,94.01,93.35,0.5105,102.92,111.25,130.88,6.617,2.622,45.9
2017,REGION,RA01150,RB01150,EXPORT_INTENSITY,184.447,197.74,-13.293,-6.722,72,396,83.67,41.32,0.4253,123.13,147.76,108.91,7.504,1.309,81.81
2006,CENSUS_DIVISION,RA01151,RB01151,GDP_PER_CAPITA,48.788,123.108,-74.32,-60.37,194,343,91.42,28.35,0.5833,113.41,120.21,106.74,-5.606,4.151,55.93
2025,CENSUS_DIVISION,RA01152,RB01152,EXPORT_INTENSITY,71.658,113.05,-41.392,-36.614,254,349,21.19,52.26,0.3271,101.21,78.95,92.14,-0.016,0.739,84.57
2013,REGION,RA01153,RB01153,EXPORT_INTENSITY,102.296,12.473,89.823,720.14,223,289,48.41,4.87,0.5134,148.31,135.6,87.49,7.006,2.981,44.06
2018,STATE,RA01154,RB01154,MEDIAN_WAGE,136.255,157.428,-21.173,-13.449,172,167,61.12,65.88,0.3565,145.62,119.63,114.09,6.156,3.236,74.73
2002,STATE,RA01155,RB01155,EXPORT_INTENSITY,155.128,177.014,-21.886,-12.364,232,245,27.9,95.11,0.3369,80.9,91.3,114.97,-2.186,-0.23,91.59
2008,REGION,RA01156,RB01156,UNEMP_RATE,71.305,193.285,-121.98,-63.109,12,87,62.65,42.26,0.5829,80.82,124.33,79.71,2.675,-0.627,71.7
2005,STATE,RA01157,RB01157,JOB_GROWTH,96.35,108.91,-12.56,-11.532,377,19,61.27,47.47,0.3328,129.07,134.72,115.88,10.706,4.049,65.73
2009,METRO,RA01158,RB01158,JOB_GROWTH,186.285,110.767,75.518,68.177,167,136,83.07,52.26,0.2784,133.67,102.01,129.81,-1.49,-0.585,71.86
2022,CENSUS_DIVISION,RA01159,RB01159,GDP_PER_CAPITA,206.13,216.474,-10.344,-4.778,322,286,16.5,57.61,0.4269,140.92,74.86,93.1,9.825,2.417,75.13
2020,REGION,RA01160,RB01160,JOB_GROWTH,63.488,18.866,44.622,236.521,390,2,35.64,47.44,0.4629,121.42,82.11,102.64,6.245,2.371,47.33
2009,STATE,RA01161,RB01161,UNEMP_RATE,115.621,50.667,64.954,128.198,295,328,28.07,98.8,0.524,122.88,68.84,108.6,0.834,-0.541,61.86
2007,CENSUS_DIVISION,RA01162,RB01162,INCOME_GROWTH,172.784,12.094,160.69,1328.675,203,129,47.75,14.07,0.6195,122.56,125.74,115.38,8.635,-1.797,45.76
2002,REGION,RA01163,RB01163,UNEMP_RATE,234.925,104.32,130.605,125.197,297,266,44.74,86.31,0.3265,76.14,91.39,85.42,-0.275,-0.866,61.56
2011,STATE,RA01164,RB01164,COST_OF_LIVING,124.346,94.271,30.075,31.903,257,340,48.65,16.0,0.5547,87.32,158.98,92.98,-2.478,-1.181,80.98
2011,METRO,RA01165,RB01165,PRODUCTIVITY,178.231,47.593,130.638,274.49,159,150,22.43,99.74,0.5232,137.55,106.48,106.56,-6.815,6.164,33.2
2022,CENSUS_DIVISION,RA01166,RB01166,JOB_GROWTH,42.943,140.978,-98.035,-69.539,224,163,25.56,97.0,0.2992,152.92,85.28,85.1,-1.348,1.699,67.69
2021,CENSUS_DIVISION,RA01167,RB01167,GDP_PER_CAPITA,202.829,52.871,149.958,283.63,203,380,41.7,29.82,0.3394,131.24,83.71,132.71,10.038,-0.714,47.44
2020,CENSUS_DIVISION,RA01168,RB01168,JOB_GROWTH,98.938,115.916,-16.978,-14.647,78,101,92.79,27.43,0.2852,127.76,87.17,86.15,8.319,5.22,64.13
2002,METRO,RA01169,RB01169,INCOME_GROWTH,143.019,97.701,45.318,46.384,25,217,36.01,84.52,0.3813,137.32,110.82,100.83,-3.983,1.953,70.96
2012,CENSUS_DIVISION,RA01170,RB01170,INCOME_GROWTH,132.214,139.122,-6.908,-4.965,48,331,41.37,2.85,0.3329,148.25,99.76,85.34,11.858,2.976,70.06
2004,METRO,RA01171,RB01171,INCOME_GROWTH,92.652,139.309,-46.657,-33.492,52,34,77.5,42.31,0.5069,127.18,158.11,129.42,6.983,0.425,76.32
2005,CENSUS_DIVISION,RA01172,RB01172,INCOME_GROWTH,49.676,177.77,-128.094,-72.056,160,266,87.12,99.74,0.3192,146.84,136.55,114.24,6.619,-1.357,60.1
2022,REGION,RA01173,RB01173,UNEMP_RATE,163.367,61.33,102.037,166.374,191,113,24.99,76.55,0.485,89.17,130.29,77.04,7.227,2.613,45.01
2025,CENSUS_DIVISION,RA01174,RB01174,UNEMP_RATE,24.055,152.91,-128.855,-84.269,134,235,42.85,23.55,0.62,115.14,86.82,102.76,11.806,4.993,35.32
2002,REGION,RA01175,RB01175,COST_OF_LIVING,107.257,42.674,64.583,151.34,285,116,68.39,58.94,0.2543,99.38,144.24,111.96,1.312,6.431,40.52
2022,CENSUS_DIVISION,RA01176,RB01176,INCOME_GROWTH,200.501,73.761,126.74,171.825,266,105,39.09,94.22,0.5065,111.25,89.57,79.79,3.847,-3.06,48.52
2019,REGION,RA01177,RB01177,MEDIAN_WAGE,105.979,164.445,-58.466,-35.554,361,293,4.2,9.22,0.3667,109.45,85.59,109.43,0.839,2.931,76.04
2002,REGION,RA01178,RB01178,MEDIAN_WAGE,134.626,223.618,-88.992,-39.796,178,345,4.15,52.67,0.3385,88.67,111.81,79.97,4.938,-2.836,68.74
2021,METRO,RA01179,RB01179,GDP_PER_CAPITA,93.251,43.812,49.439,112.844,338,205,21.18,90.9,0.562,91.82,127.05,92.46,-1.448,5.941,42.03
2011,CENSUS_DIVISION,RA01180,RB01180,INCOME_GROWTH,175.307,182.382,-7.075,-3.879,121,276,71.53,62.21,0.4612,153.35,152.22,139.36,1.047,2.186,89.42
2009,REGION,RA01181,RB01181,COST_OF_LIVING,11.588,100.777,-89.189,-88.501,129,40,30.15,87.47,0.5238,111.88,149.3,93.35,-3.71,-2.247,55.6
2008,REGION,RA01182,RB01182,JOB_GROWTH,126.97,82.164,44.806,54.532,354,321,38.97,42.65,0.3884,125.62,70.81,82.37,0.908,5.037,61.92
2023,REGION,RA01183,RB01183,PRODUCTIVITY,193.755,185.44,8.315,4.484,15,257,1.93,41.88,0.5894,146.74,68.42,124.43,-3.279,-2.657,84.21
2019,STATE,RA01184,RB01184,COST_OF_LIVING,203.155,57.427,145.728,253.762,212,255,45.63,73.12,0.2818,110.27,122.8,84.18,-5.642,1.682,50.65
2020,STATE,RA01185,RB01185,INCOME_GROWTH,58.559,166.883,-108.324,-64.91,297,253,98.08,61.65,0.3718,75.91,77.2,89.71,-7.326,-2.189,58.63
2010,CENSUS_DIVISION,RA01186,RB01186,MEDIAN_WAGE,32.745,94.193,-61.448,-65.236,254,265,18.87,96.8,0.4739,125.32,157.06,136.34,-3.628,5.989,50.76
2009,METRO,RA01187,RB01187,JOB_GROWTH,43.108,136.367,-93.259,-68.388,338,189,22.7,3.15,0.5799,115.95,157.12,101.03,8.788,-1.639,57.15
2008,METRO,RA01188,RB01188,JOB_GROWTH,90.451,90.157,0.294,0.326,213,381,39.85,84.96,0.4637,132.38,69.33,78.6,0.163,-1.955,92.8
2016,CENSUS_DIVISION,RA01189,RB01189,JOB_GROWTH,142.141,217.573,-75.432,-34.67,217,120,48.86,79.43,0.345,99.73,147.95,91.5,3.549,5.227,64.25
2008,REGION,RA01190,RB01190,GDP_PER_CAPITA,164.14,65.055,99.085,152.31,154,312,54.95,17.16,0.2974,81.71,138.23,89.1,4.999,-2.892,47.38
2015,REGION,RA01191,RB01191,GDP_PER_CAPITA,100.665,173.884,-73.219,-42.108,270,251,46.21,64.76,0.5839,117.86,156.76,115.4,-0.347,-0.281,83.76
2018,REGION,RA01192,RB01192,EXPORT_INTENSITY,130.624,66.064,64.56,97.723,103,235,68.89,37.16,0.4057,153.91,149.86,114.95,-0.827,0.172,63.95
2014,METRO,RA01193,RB01193,COST_OF_LIVING,130.995,186.322,-55.327,-29.694,140,263,43.52,81.86,0.511,97.54,120.06,127.89,8.208,-0.915,74.09
2002,METRO,RA01194,RB01194,INCOME_GROWTH,75.104,33.665,41.439,123.092,365,188,63.33,45.8,0.612,108.33,95.69,91.41,-6.806,3.006,44.27
2001,METRO,RA01195,RB01195,UNEMP_RATE,193.52,189.787,3.733,1.967,217,357,60.34,61.39,0.3277,131.74,119.05,130.69,5.671,2.289,82.79
2018,REGION,RA01196,RB01196,JOB_GROWTH,58.688,84.703,-26.015,-30.713,192,269,70.2,11.68,0.5852,127.97,68.02,87.32,-7.58,0.748,75.26
2024,METRO,RA01197,RB01197,UNEMP_RATE,24.157,226.575,-202.418,-89.338,385,335,79.76,29.9,0.5343,84.35,81.89,105.25,-0.056,-3.39,56.78
2005,METRO,RA01198,RB01198,MEDIAN_WAGE,194.213,91.769,102.444,111.632,238,164,32.2,82.77,0.3833,75.82,104.79,74.2,11.275,-2.605,38.97
2015,REGION,RA01199,RB01199,UNEMP_RATE,35.564,114.585,-79.021,-68.963,335,352,4.65,94.34,0.4425,101.3,158.77,110.38,-5.087,2.349,60.01
2017,METRO,RA01200,RB01200,PRODUCTIVITY,222.281,121.379,100.902,83.13,237,231,75.44,55.34,0.344,136.57,91.31,133.0,-4.888,-0.486,61.87
2004,REGION,RA01201,RB01201,INCOME_GROWTH,183.143,89.693,93.45,104.189,189,179,75.6,96.77,0.5415,76.01,123.48,125.83,-0.424,5.387,45.51
2002,CENSUS_DIVISION,RA01202,RB01202,EXPORT_INTENSITY,70.857,121.009,-50.152,-41.445,359,177,28.5,39.42,0.4818,137.41,127.96,80.21,4.784,5.054,60.63
2007,REGION,RA01203,RB01203,INCOME_GROWTH,62.511,155.842,-93.331,-59.888,225,147,47.41,48.52,0.2596,89.87,108.5,97.27,-6.832,6.303,46.73
2020,REGION,RA01204,RB01204,PRODUCTIVITY,223.728,244.334,-20.606,-8.434,393,251,19.88,81.59,0.5186,95.49,140.11,125.38,10.855,3.586,68.21
2021,REGION,RA01205,RB01205,MEDIAN_WAGE,132.86,147.968,-15.108,-10.21,286,273,31.52,8.21,0.4441,93.44,138.72,137.0,-1.445,0.16,93.7
2009,CENSUS_DIVISION,RA01206,RB01206,PRODUCTIVITY,153.857,21.742,132.115,607.649,74,265,65.57,59.4,0.5943,139.36,75.58,138.41,6.771,-1.372,50.04
2020,REGION,RA01207,RB01207,INCOME_GROWTH,47.496,184.494,-136.998,-74.256,115,203,2.24,53.26,0.5122,85.0,79.95,116.61,-1.366,0.595,69.88
2015,STATE,RA01208,RB01208,PRODUCTIVITY,195.306,221.948,-26.642,-12.004,253,368,2.85,95.71,0.4651,108.72,151.98,109.75,3.372,-1.293,86.22
2012,REGION,RA01209,RB01209,GDP_PER_CAPITA,55.755,161.89,-106.135,-65.56,50,14,39.43,70.39,0.5559,139.86,86.97,80.31,-1.257,3.622,62.49
2009,STATE,RA01210,RB01210,GDP_PER_CAPITA,169.85,87.626,82.224,93.835,291,10,0.47,44.71,0.4709,144.32,96.35,86.71,-2.003,-1.291,59.63
2024,METRO,RA01211,RB01211,JOB_GROWTH,235.23,116.757,118.473,101.47,77,155,22.08,45.51,0.3491,116.05,85.15,71.44,2.19,6.245,39.86
2019,REGION,RA01212,RB01212,INCOME_GROWTH,40.293,202.902,-162.609,-80.142,259,167,2.5,90.9,0.318,121.62,63.88,92.81,1.518,-1.59,64.11
2002,REGION,RA01213,RB01213,EXPORT_INTENSITY,227.697,53.046,174.651,329.244,239,284,15.43,72.4,0.2853,123.26,158.95,94.86,11.292,-3.452,35.98
2016,METRO,RA01214,RB01214,MEDIAN_WAGE,21.954,198.442,-176.488,-88.937,239,227,24.09,14.34,0.5223,85.09,74.62,99.34,5.051,-2.695,51.86
2004,REGION,RA01215,RB01215,UNEMP_RATE,200.368,239.431,-39.063,-16.315,369,244,80.02,86.94,0.3776,79.03,107.36,119.38,9.353,1.673,74.4
2013,REGION,RA01216,RB01216,UNEMP_RATE,152.46,168.251,-15.791,-9.385,18,346,71.29,58.63,0.4796,111.01,123.33,130.25,4.65,6.458,67.14
2024,STATE,RA01217,RB01217,UNEMP_RATE,196.252,181.745,14.507,7.982,250,159,98.39,38.9,0.3685,94.25,108.18,129.59,10.74,-2.425,72.61
