safe_incident_incident_datetime_local,safe_incident_incident_type_code,safe_incident_ucr_nibrs_offense_code,safe_incident_call_priority_level,safe_incident_reporting_agency_ori,safe_incident_location_block_id,safe_incident_premise_type,safe_incident_weapon_involved_flag,safe_incident_injury_severity_code,safe_incident_victim_count,safe_incident_suspect_count,safe_incident_clearance_status_code,safe_incident_bias_motivation_flag,safe_incident_gang_related_flag,safe_incident_domestic_related_flag,safe_incident_property_loss_value_usd,safe_incident_body_worn_camera_flag,safe_incident_response_time_seconds,safe_incident_geocoding_accuracy_level,safe_incident_case_update_timestamp
2020-01-01 19:51:00,OTHER,26C,MEDIUM,ORI101192,BLK0000001192,TRANSIT,0,NONE,0,5,CLEARED_ARREST,0,1,0,2423.09,1,3048,ZIP,2020-01-01T19:51:36
2020-01-01 19:52:00,DUI,220,MEDIUM,ORI101193,BLK0000001193,SCHOOL,0,NONE,6,0,UNFOUNDED,0,0,0,3468.74,0,2975,PARCEL,2020-01-01T19:52:37
2020-01-01 19:53:00,NARCOTICS,13A,MEDIUM,ORI101194,BLK0000001194,PARKING,1,MINOR,5,3,CLEARED_EXCEPTION,0,0,1,2045.84,0,496,BLOCK,2020-01-01T19:53:38
2020-01-01 19:54:00,THEFT,26C,HIGH,ORI101195,BLK0000001195,PARKING,1,NONE,5,5,OPEN,0,0,0,1935.57,0,702,STREET,2020-01-01T19:54:39
2020-01-01 19:55:00,FRAUD,240,LOW,ORI101196,BLK0000001196,BAR,1,NONE,5,0,OPEN,0,0,0,463.88,0,3489,PARCEL,2020-01-01T19:55:40
2020-01-01 19:56:00,ROBBERY,13A,CRITICAL,ORI101197,BLK0000001197,PARKING,0,NONE,3,4,OPEN,0,0,0,1084.26,1,1704,BLOCK,2020-01-01T19:56:41
2020-01-01 19:57:00,DUI,250,LOW,ORI101198,BLK0000001198,BUSINESS,1,NONE,1,4,OPEN,0,0,0,1443.26,0,464,BLOCK,2020-01-01T19:57:42
2020-01-01 19:58:00,DOMESTIC,220,LOW,ORI101199,BLK0000001199,PARKING,0,SERIOUS,1,5,CLEARED_ARREST,0,0,0,859.56,1,3425,BLOCK,2020-01-01T19:58:43
2020-01-01 19:59:00,ROBBERY,23C,MEDIUM,ORI101200,BLK0000001200,SCHOOL,0,MINOR,6,4,OPEN,0,0,1,1099.81,0,2548,STREET,2020-01-01T19:59:44
2020-01-01 20:00:00,NARCOTICS,90Z,HIGH,ORI101201,BLK0000001201,PARK,0,NONE,2,1,OPEN,0,0,0,1705.2,1,1495,PARCEL,2020-01-01T20:00:45
2020-01-01 20:01:00,VANDALISM,220,MEDIUM,ORI101202,BLK0000001202,STREET,0,MINOR,5,4,OPEN,0,0,0,2145.76,0,2758,BLOCK,2020-01-01T20:01:46
2020-01-01 20:02:00,ASSAULT,26A,CRITICAL,ORI101203,BLK0000001203,STREET,0,NONE,5,4,CLEARED_ARREST,0,0,0,1317.61,0,1918,STREET,2020-01-01T20:02:47
2020-01-01 20:03:00,NARCOTICS,23A,LOW,ORI101204,BLK0000001204,PARK,1,NONE,2,0,OPEN,0,0,0,953.97,1,77,STREET,2020-01-01T20:03:48
2020-01-01 20:04:00,ASSAULT,26A,LOW,ORI101205,BLK0000001205,RESIDENCE,0,NONE,0,3,CLEARED_ARREST,0,0,0,225.59,0,961,BLOCK,2020-01-01T20:04:49
2020-01-01 20:05:00,ASSAULT,26C,CRITICAL,ORI101206,BLK0000001206,BUSINESS,0,NONE,6,3,OPEN,0,0,0,930.89,1,1480,BLOCK,2020-01-01T20:05:50
2020-01-01 20:06:00,DOMESTIC,26A,HIGH,ORI101207,BLK0000001207,BAR,0,MINOR,1,1,OPEN,0,0,0,2595.49,0,3540,ROOFTOP,2020-01-01T20:06:51
2020-01-01 20:07:00,ASSAULT,26A,LOW,ORI101208,BLK0000001208,PARKING,1,SERIOUS,3,5,OPEN,0,0,0,1056.72,0,1838,STREET,2020-01-01T20:07:52
2020-01-01 20:08:00,WEAPONS,13B,MEDIUM,ORI101209,BLK0000001209,TRANSIT,0,NONE,5,5,OPEN,0,0,0,336.13,0,1677,STREET,2020-01-01T20:08:53
2020-01-01 20:09:00,THEFT,26C,LOW,ORI101210,BLK0000001210,SCHOOL,0,NONE,6,5,CLEARED_EXCEPTION,0,0,0,404.51,1,3210,PARCEL,2020-01-01T20:09:54
2020-01-01 20:10:00,NARCOTICS,250,HIGH,ORI101211,BLK0000001211,SCHOOL,0,NONE,5,2,CLEARED_ARREST,0,0,0,2932.83,1,3582,STREET,2020-01-01T20:10:55
2020-01-01 20:11:00,ROBBERY,23C,HIGH,ORI101212,BLK0000001212,TRANSIT,0,NONE,5,1,OPEN,0,0,0,1097.0,1,921,ZIP,2020-01-01T20:11:56
2020-01-01 20:12:00,THEFT,26A,MEDIUM,ORI101213,BLK0000001213,RESIDENCE,0,NONE,6,3,CLEARED_ARREST,0,0,0,3326.71,0,2091,PARCEL,2020-01-01T20:12:57
2020-01-01 20:13:00,ROBBERY,23B,LOW,ORI101214,BLK0000001214,BAR,0,NONE,0,0,OPEN,0,0,0,2934.0,0,673,UNKNOWN,2020-01-01T20:13:58
2020-01-01 20:14:00,NARCOTICS,26B,LOW,ORI101215,BLK0000001215,SCHOOL,1,MINOR,3,3,OPEN,0,0,1,1361.91,0,1950,PARCEL,2020-01-01T20:14:59
2020-01-01 20:15:00,OTHER,23A,LOW,ORI101216,BLK0000001216,BUSINESS,1,NONE,5,0,OPEN,0,0,0,2168.21,0,374,STREET,2020-01-01T20:15:15
2020-01-01 20:16:00,DOMESTIC,13A,CRITICAL,ORI101217,BLK0000001217,RESIDENCE,1,NONE,2,4,OPEN,0,0,0,1051.87,1,2232,BLOCK,2020-01-01T20:16:16
2020-01-01 20:17:00,THEFT,13A,CRITICAL,ORI101218,BLK0000001218,BAR,0,MINOR,2,5,OPEN,1,0,1,1170.05,1,874,ROOFTOP,2020-01-01T20:17:17
2020-01-01 20:18:00,VANDALISM,23A,MEDIUM,ORI101219,BLK0000001219,PARKING,0,NONE,4,1,OPEN,1,1,1,959.05,0,1641,ROOFTOP,2020-01-01T20:18:18
2020-01-01 20:19:00,ASSAULT,23C,LOW,ORI101220,BLK0000001220,PARK,0,MINOR,1,0,CLEARED_ARREST,1,0,0,989.17,1,2537,PARCEL,2020-01-01T20:19:19
2020-01-01 20:20:00,ASSAULT,23B,LOW,ORI101221,BLK0000001221,BAR,1,NONE,1,5,OPEN,0,0,0,3028.97,1,1813,BLOCK,2020-01-01T20:20:20
2020-01-01 20:21:00,WEAPONS,23C,MEDIUM,ORI101222,BLK0000001222,PARK,1,NONE,1,4,CLEARED_EXCEPTION,1,0,0,954.06,1,414,ZIP,2020-01-01T20:21:21
2020-01-01 20:22:00,WEAPONS,250,MEDIUM,ORI101223,BLK0000001223,RESIDENCE,1,NONE,4,5,OPEN,0,0,0,85.88,1,1891,BLOCK,2020-01-01T20:22:22
2020-01-01 20:23:00,ASSAULT,13A,LOW,ORI101224,BLK0000001224,TRANSIT,0,NONE,5,3,OPEN,0,0,0,1048.05,0,1571,BLOCK,2020-01-01T20:23:23
2020-01-01 20:24:00,VANDALISM,250,CRITICAL,ORI101225,BLK0000001225,OTHER,0,MINOR,1,5,CLEARED_EXCEPTION,0,0,0,1572.94,1,536,ZIP,2020-01-01T20:24:24
2020-01-01 20:25:00,ROBBERY,240,MEDIUM,ORI101226,BLK0000001226,STREET,0,NONE,0,5,OPEN,0,0,1,2362.94,0,1039,UNKNOWN,2020-01-01T20:25:25
2020-01-01 20:26:00,THEFT,23A,MEDIUM,ORI101227,BLK0000001227,BAR,0,NONE,3,4,OPEN,0,0,0,2408.86,1,3351,STREET,2020-01-01T20:26:26
2020-01-01 20:27:00,ROBBERY,13A,LOW,ORI101228,BLK0000001228,BUSINESS,0,SERIOUS,3,4,CLEARED_ARREST,0,0,0,870.74,1,3397,ZIP,2020-01-01T20:27:27
2020-01-01 20:28:00,NARCOTICS,220,LOW,ORI101229,BLK0000001229,BUSINESS,1,NONE,5,1,OPEN,0,0,0,1975.6,1,591,ZIP,2020-01-01T20:28:28
2020-01-01 20:29:00,FRAUD,26C,HIGH,ORI101230,BLK0000001230,PARK,0,NONE,2,1,OPEN,1,0,1,840.04,0,440,ROOFTOP,2020-01-01T20:29:29
2020-01-01 20:30:00,BURGLARY,250,LOW,ORI101231,BLK0000001231,RESIDENCE,1,NONE,2,1,OPEN,0,1,1,2949.96,0,1727,STREET,2020-01-01T20:30:30
2020-01-01 20:31:00,DOMESTIC,90Z,HIGH,ORI101232,BLK0000001232,TRANSIT,0,NONE,4,5,CLEARED_EXCEPTION,0,0,0,4512.14,1,1579,STREET,2020-01-01T20:31:31
2020-01-01 20:32:00,NARCOTICS,23A,HIGH,ORI101233,BLK0000001233,PARK,1,NONE,2,0,OPEN,0,0,0,910.22,1,635,ZIP,2020-01-01T20:32:32
2020-01-01 20:33:00,DOMESTIC,13A,MEDIUM,ORI101234,BLK0000001234,TRANSIT,0,SERIOUS,6,2,OPEN,0,0,0,1865.91,0,2260,ROOFTOP,2020-01-01T20:33:33
2020-01-01 20:34:00,DOMESTIC,240,LOW,ORI101235,BLK0000001235,RESIDENCE,0,NONE,0,0,OPEN,0,0,0,519.64,0,2221,STREET,2020-01-01T20:34:34
2020-01-01 20:35:00,THEFT,26B,HIGH,ORI101236,BLK0000001236,STREET,1,MINOR,4,3,CLEARED_EXCEPTION,0,0,0,263.74,0,1804,STREET,2020-01-01T20:35:35
2020-01-01 20:36:00,BURGLARY,26C,MEDIUM,ORI101237,BLK0000001237,SCHOOL,1,NONE,6,0,OPEN,0,0,1,2484.73,1,700,BLOCK,2020-01-01T20:36:36
2020-01-01 20:37:00,NARCOTICS,23A,MEDIUM,ORI101238,BLK0000001238,BAR,0,NONE,0,4,OPEN,1,0,0,2611.61,0,1416,PARCEL,2020-01-01T20:37:37
2020-01-01 20:38:00,NARCOTICS,26B,HIGH,ORI101239,BLK0000001239,RESIDENCE,0,SERIOUS,3,5,OPEN,0,0,1,1197.73,0,1919,ZIP,2020-01-01T20:38:38
2020-01-01 20:39:00,OTHER,23A,LOW,ORI101240,BLK0000001240,RESIDENCE,0,NONE,5,4,UNFOUNDED,0,0,1,537.5,1,710,BLOCK,2020-01-01T20:39:39
2020-01-01 20:40:00,ROBBERY,23B,LOW,ORI101241,BLK0000001241,OTHER,0,NONE,0,2,OPEN,0,0,0,5152.91,0,3542,ROOFTOP,2020-01-01T20:40:40
2020-01-01 20:41:00,THEFT,13B,LOW,ORI101242,BLK0000001242,BAR,1,MINOR,2,3,OPEN,0,0,0,1086.79,1,2934,ROOFTOP,2020-01-01T20:41:41
2020-01-01 20:42:00,DUI,90Z,MEDIUM,ORI101243,BLK0000001243,BAR,0,NONE,0,5,OPEN,0,0,0,1635.38,0,1602,UNKNOWN,2020-01-01T20:42:42
2020-01-01 20:43:00,BURGLARY,23B,HIGH,ORI101244,BLK0000001244,STREET,0,NONE,3,4,CLEARED_ARREST,0,0,0,652.48,0,1836,BLOCK,2020-01-01T20:43:43
2020-01-01 20:44:00,WEAPONS,23C,LOW,ORI101245,BLK0000001245,BAR,0,MINOR,5,2,OPEN,0,0,0,592.03,1,1898,PARCEL,2020-01-01T20:44:44
2020-01-01 20:45:00,VANDALISM,26C,LOW,ORI101246,BLK0000001246,SCHOOL,0,NONE,4,3,CLEARED_ARREST,0,1,0,1406.87,1,964,PARCEL,2020-01-01T20:45:45
2020-01-01 20:46:00,VANDALISM,13B,MEDIUM,ORI101247,BLK0000001247,PARKING,0,MINOR,3,2,CLEARED_EXCEPTION,1,0,0,1311.89,1,3504,ZIP,2020-01-01T20:46:46
2020-01-01 20:47:00,BURGLARY,240,LOW,ORI101248,BLK0000001248,TRANSIT,1,NONE,6,0,OPEN,0,0,0,1412.99,1,650,PARCEL,2020-01-01T20:47:47
2020-01-01 20:48:00,WEAPONS,90Z,LOW,ORI101249,BLK0000001249,SCHOOL,0,MINOR,1,0,CLEARED_EXCEPTION,0,0,0,1012.16,0,2695,STREET,2020-01-01T20:48:48
2020-01-01 20:49:00,THEFT,26B,LOW,ORI101250,BLK0000001250,OTHER,0,MINOR,2,2,OPEN,0,0,0,165.2,0,2071,STREET,2020-01-01T20:49:49
2020-01-01 20:50:00,FRAUD,23B,CRITICAL,ORI101251,BLK0000001251,OTHER,1,NONE,1,2,CLEARED_ARREST,0,0,0,3857.52,0,204,STREET,2020-01-01T20:50:50
2020-01-01 20:51:00,DUI,26A,MEDIUM,ORI101252,BLK0000001252,BAR,0,MINOR,6,5,CLEARED_EXCEPTION,0,0,1,1518.54,0,2261,STREET,2020-01-01T20:51:51
2020-01-01 20:52:00,THEFT,13A,HIGH,ORI101253,BLK0000001253,SCHOOL,1,NONE,1,1,OPEN,0,0,0,979.94,1,2982,UNKNOWN,2020-01-01T20:52:52
2020-01-01 20:53:00,NARCOTICS,220,LOW,ORI101254,BLK0000001254,RESIDENCE,1,MINOR,4,3,OPEN,1,0,0,1692.8,0,1576,BLOCK,2020-01-01T20:53:53
2020-01-01 20:54:00,OTHER,13B,MEDIUM,ORI101255,BLK0000001255,RESIDENCE,0,NONE,3,0,OPEN,0,0,0,2864.06,0,3149,STREET,2020-01-01T20:54:54
2020-01-01 20:55:00,BURGLARY,240,MEDIUM,ORI101256,BLK0000001256,PARKING,0,NONE,5,2,OPEN,0,1,1,2643.32,0,1120,BLOCK,2020-01-01T20:55:55
2020-01-01 20:56:00,VANDALISM,90Z,MEDIUM,ORI101257,BLK0000001257,TRANSIT,1,NONE,2,1,UNFOUNDED,0,1,1,2001.57,1,2077,ROOFTOP,2020-01-01T20:56:56
2020-01-01 20:57:00,DUI,90Z,MEDIUM,ORI101258,BLK0000001258,STREET,0,MINOR,2,0,OPEN,0,0,0,1424.32,1,844,PARCEL,2020-01-01T20:57:57
2020-01-01 20:58:00,ROBBERY,23C,HIGH,ORI101259,BLK0000001259,TRANSIT,0,NONE,3,2,OPEN,0,1,0,351.58,0,651,ROOFTOP,2020-01-01T20:58:58
2020-01-01 20:59:00,VANDALISM,26B,MEDIUM,ORI101260,BLK0000001260,PARK,0,NONE,5,0,OPEN,1,0,0,691.36,1,1839,PARCEL,2020-01-01T20:59:59
2020-01-01 21:00:00,ASSAULT,26C,MEDIUM,ORI101261,BLK0000001261,PARKING,1,NONE,2,5,OPEN,0,0,0,2600.16,0,1427,PARCEL,2020-01-01T21:00:15
2020-01-01 21:01:00,THEFT,13B,HIGH,ORI101262,BLK0000001262,RESIDENCE,1,NONE,2,1,OPEN,0,0,0,3279.16,1,2233,BLOCK,2020-01-01T21:01:16
2020-01-01 21:02:00,DUI,240,MEDIUM,ORI101263,BLK0000001263,OTHER,0,NONE,1,1,OPEN,0,0,1,629.49,1,1559,ZIP,2020-01-01T21:02:17
2020-01-01 21:03:00,FRAUD,23C,MEDIUM,ORI101264,BLK0000001264,BAR,0,NONE,2,2,OPEN,1,0,0,1037.17,1,757,STREET,2020-01-01T21:03:18
2020-01-01 21:04:00,FRAUD,13A,LOW,ORI101265,BLK0000001265,OTHER,0,NONE,2,5,CLEARED_EXCEPTION,0,1,0,3171.3,1,894,PARCEL,2020-01-01T21:04:19
2020-01-01 21:05:00,THEFT,23C,MEDIUM,ORI101266,BLK0000001266,BUSINESS,0,NONE,2,2,OPEN,0,0,0,303.73,1,1324,STREET,2020-01-01T21:05:20
2020-01-01 21:06:00,OTHER,250,CRITICAL,ORI101267,BLK0000001267,RESIDENCE,1,NONE,4,2,CLEARED_EXCEPTION,0,0,0,2523.19,1,3236,UNKNOWN,2020-01-01T21:06:21
2020-01-01 21:07:00,FRAUD,13B,MEDIUM,ORI101268,BLK0000001268,TRANSIT,1,MINOR,2,0,CLEARED_ARREST,0,0,1,2878.25,0,1934,ZIP,2020-01-01T21:07:22
2020-01-01 21:08:00,THEFT,23A,LOW,ORI101269,BLK0000001269,SCHOOL,0,SERIOUS,3,1,OPEN,0,0,1,2125.47,0,1808,ROOFTOP,2020-01-01T21:08:23
2020-01-01 21:09:00,FRAUD,23B,LOW,ORI101270,BLK0000001270,TRANSIT,0,MINOR,2,4,OPEN,0,0,0,3342.5,0,1093,STREET,2020-01-01T21:09:24
2020-01-01 21:10:00,DOMESTIC,26B,MEDIUM,ORI101271,BLK0000001271,STREET,0,MINOR,4,3,OPEN,0,0,0,4187.62,0,1451,PARCEL,2020-01-01T21:10:25
2020-01-01 21:11:00,THEFT,220,MEDIUM,ORI101272,BLK0000001272,BUSINESS,1,MINOR,2,5,CLEARED_EXCEPTION,0,0,1,885.06,0,3318,ROOFTOP,2020-01-01T21:11:26
2020-01-01 21:12:00,DUI,220,HIGH,ORI101273,BLK0000001273,PARK,0,MINOR,4,1,OPEN,0,0,0,708.54,1,1139,PARCEL,2020-01-01T21:12:27
2020-01-01 21:13:00,DUI,220,MEDIUM,ORI101274,BLK0000001274,TRANSIT,0,NONE,6,5,CLEARED_EXCEPTION,0,0,0,765.24,0,1176,STREET,2020-01-01T21:13:28
2020-01-01 21:14:00,BURGLARY,26C,MEDIUM,ORI101275,BLK0000001275,OTHER,0,NONE,1,1,OPEN,0,0,0,1648.79,0,1469,PARCEL,2020-01-01T21:14:29
2020-01-01 21:15:00,NARCOTICS,240,MEDIUM,ORI101276,BLK0000001276,BAR,1,MINOR,6,5,OPEN,0,0,0,1591.83,1,2615,BLOCK,2020-01-01T21:15:30
2020-01-01 21:16:00,OTHER,26A,HIGH,ORI101277,BLK0000001277,PARKING,1,NONE,0,2,OPEN,1,0,0,2440.67,0,1607,STREET,2020-01-01T21:16:31
2020-01-01 21:17:00,BURGLARY,23C,MEDIUM,ORI101278,BLK0000001278,PARKING,0,NONE,2,3,UNFOUNDED,0,0,0,3015.65,1,559,STREET,2020-01-01T21:17:32
2020-01-01 21:18:00,BURGLARY,13B,MEDIUM,ORI101279,BLK0000001279,TRANSIT,1,SERIOUS,1,0,OPEN,0,1,0,2376.56,1,60,STREET,2020-01-01T21:18:33
2020-01-01 21:19:00,WEAPONS,23B,LOW,ORI101280,BLK0000001280,SCHOOL,0,MINOR,0,5,OPEN,0,0,1,433.53,0,499,BLOCK,2020-01-01T21:19:34
2020-01-01 21:20:00,NARCOTICS,23C,MEDIUM,ORI101281,BLK0000001281,TRANSIT,1,MINOR,3,2,OPEN,0,1,0,978.34,0,2200,PARCEL,2020-01-01T21:20:35
2020-01-01 21:21:00,NARCOTICS,13B,MEDIUM,ORI101282,BLK0000001282,PARK,1,NONE,4,0,OPEN,0,0,0,1363.91,0,3284,PARCEL,2020-01-01T21:21:36
2020-01-01 21:22:00,ASSAULT,26C,MEDIUM,ORI101283,BLK0000001283,STREET,0,MINOR,0,3,CLEARED_ARREST,0,0,0,691.6,1,2939,ROOFTOP,2020-01-01T21:22:37
2020-01-01 21:23:00,WEAPONS,250,LOW,ORI101284,BLK0000001284,TRANSIT,0,SERIOUS,3,2,OPEN,0,1,0,823.09,1,2499,BLOCK,2020-01-01T21:23:38
2020-01-01 21:24:00,NARCOTICS,250,MEDIUM,ORI101285,BLK0000001285,TRANSIT,0,NONE,2,0,CLEARED_ARREST,0,0,0,2349.08,0,1851,STREET,2020-01-01T21:24:39
2020-01-01 21:25:00,VANDALISM,90Z,MEDIUM,ORI101286,BLK0000001286,RESIDENCE,0,NONE,6,4,OPEN,0,0,1,2459.05,0,3001,BLOCK,2020-01-01T21:25:40
2020-01-01 21:26:00,DOMESTIC,26B,HIGH,ORI101287,BLK0000001287,STREET,0,MINOR,5,5,OPEN,0,0,0,6800.54,1,549,ZIP,2020-01-01T21:26:41
2020-01-01 21:27:00,ROBBERY,220,LOW,ORI101288,BLK0000001288,PARK,1,NONE,4,5,CLEARED_EXCEPTION,0,0,1,1874.82,1,465,ZIP,2020-01-01T21:27:42
2020-01-01 21:28:00,OTHER,13A,MEDIUM,ORI101289,BLK0000001289,SCHOOL,0,MINOR,6,4,OPEN,0,0,0,391.4,1,809,STREET,2020-01-01T21:28:43
2020-01-01 21:29:00,ROBBERY,23B,HIGH,ORI101290,BLK0000001290,BAR,0,NONE,1,0,OPEN,0,0,1,7196.28,1,429,STREET,2020-01-01T21:29:44
2020-01-01 21:30:00,DUI,26A,MEDIUM,ORI101291,BLK0000001291,OTHER,0,NONE,6,5,OPEN,0,0,0,3156.44,1,1744,ROOFTOP,2020-01-01T21:30:45
2020-01-01 21:31:00,DOMESTIC,13B,MEDIUM,ORI101292,BLK0000001292,PARK,1,NONE,4,4,OPEN,0,0,0,3061.56,0,2545,ROOFTOP,2020-01-01T21:31:46
2020-01-01 21:32:00,NARCOTICS,13B,MEDIUM,ORI101293,BLK0000001293,OTHER,1,MINOR,1,0,OPEN,0,1,0,1131.65,1,3291,STREET,2020-01-01T21:32:47
2020-01-01 21:33:00,OTHER,220,LOW,ORI101294,BLK0000001294,SCHOOL,0,NONE,6,2,CLEARED_ARREST,0,0,0,6049.68,0,2417,STREET,2020-01-01T21:33:48
2020-01-01 21:34:00,BURGLARY,26B,LOW,ORI101295,BLK0000001295,OTHER,0,NONE,5,0,CLEARED_ARREST,1,0,0,1553.66,0,2402,ZIP,2020-01-01T21:34:49
2020-01-01 21:35:00,OTHER,90Z,HIGH,ORI101296,BLK0000001296,SCHOOL,1,MINOR,6,3,UNFOUNDED,0,0,0,6432.27,0,1342,STREET,2020-01-01T21:35:50
2020-01-01 21:36:00,OTHER,250,LOW,ORI101297,BLK0000001297,RESIDENCE,0,NONE,3,3,OPEN,0,0,0,1201.25,0,1421,STREET,2020-01-01T21:36:51
2020-01-01 21:37:00,THEFT,26A,MEDIUM,ORI101298,BLK0000001298,PARK,1,SERIOUS,5,0,OPEN,1,0,0,1975.62,1,945,PARCEL,2020-01-01T21:37:52
2020-01-01 21:38:00,OTHER,23C,HIGH,ORI101299,BLK0000001299,BAR,0,MINOR,2,1,CLEARED_ARREST,0,0,0,780.55,1,1618,ROOFTOP,2020-01-01T21:38:53
2020-01-01 21:39:00,ASSAULT,90Z,MEDIUM,ORI101300,BLK0000001300,OTHER,0,NONE,3,4,OPEN,0,0,0,2609.92,1,1744,PARCEL,2020-01-01T21:39:54
2020-01-01 21:40:00,NARCOTICS,90Z,MEDIUM,ORI101301,BLK0000001301,PARK,0,NONE,1,5,OPEN,0,0,0,682.33,0,840,PARCEL,2020-01-01T21:40:55
2020-01-01 21:41:00,ASSAULT,250,MEDIUM,ORI101302,BLK0000001302,STREET,1,SERIOUS,6,3,OPEN,0,0,0,2524.55,1,342,ROOFTOP,2020-01-01T21:41:56
2020-01-01 21:42:00,FRAUD,13A,HIGH,ORI101303,BLK0000001303,BUSINESS,1,NONE,3,1,OPEN,0,0,0,421.6,1,589,BLOCK,2020-01-01T21:42:57
2020-01-01 21:43:00,ASSAULT,23A,MEDIUM,ORI101304,BLK0000001304,PARKING,1,NONE,6,1,UNFOUNDED,0,0,0,631.01,1,1963,ROOFTOP,2020-01-01T21:43:58
2020-01-01 21:44:00,WEAPONS,13A,MEDIUM,ORI101305,BLK0000001305,TRANSIT,0,NONE,2,3,OPEN,0,0,0,1223.41,0,68,STREET,2020-01-01T21:44:59
2020-01-01 21:45:00,THEFT,90Z,LOW,ORI101306,BLK0000001306,OTHER,0,NONE,0,3,OPEN,0,0,0,1531.13,0,2481,UNKNOWN,2020-01-01T21:45:15
2020-01-01 21:46:00,VANDALISM,90Z,LOW,ORI101307,BLK0000001307,BAR,0,MINOR,5,3,CLEARED_EXCEPTION,0,0,0,149.19,0,2730,BLOCK,2020-01-01T21:46:16
2020-01-01 21:47:00,DUI,23A,MEDIUM,ORI101308,BLK0000001308,PARKING,0,NONE,3,1,CLEARED_EXCEPTION,0,0,1,2365.87,0,2059,ROOFTOP,2020-01-01T21:47:17
2020-01-01 21:48:00,OTHER,26A,LOW,ORI101309,BLK0000001309,BAR,0,NONE,3,5,OPEN,0,0,0,2372.77,1,1969,PARCEL,2020-01-01T21:48:18
2020-01-01 21:49:00,THEFT,90Z,LOW,ORI101310,BLK0000001310,BAR,0,MINOR,1,4,OPEN,0,0,0,655.05,1,3032,PARCEL,2020-01-01T21:49:19
2020-01-01 21:50:00,ASSAULT,220,LOW,ORI101311,BLK0000001311,RESIDENCE,0,NONE,6,0,OPEN,0,0,0,793.55,1,2193,ROOFTOP,2020-01-01T21:50:20
2020-01-01 21:51:00,ASSAULT,26B,MEDIUM,ORI101312,BLK0000001312,PARK,0,NONE,1,0,OPEN,0,0,0,1902.29,1,3535,ROOFTOP,2020-01-01T21:51:21
2020-01-01 21:52:00,THEFT,23A,MEDIUM,ORI101313,BLK0000001313,BUSINESS,0,MINOR,1,1,CLEARED_ARREST,0,0,0,2152.5,0,3158,BLOCK,2020-01-01T21:52:22
2020-01-01 21:53:00,OTHER,23A,MEDIUM,ORI101314,BLK0000001314,OTHER,0,NONE,2,4,UNFOUNDED,0,0,0,2535.34,1,2805,PARCEL,2020-01-01T21:53:23
2020-01-01 21:54:00,VANDALISM,13A,MEDIUM,ORI101315,BLK0000001315,BAR,0,NONE,6,4,CLEARED_ARREST,0,0,0,908.85,1,706,UNKNOWN,2020-01-01T21:54:24
2020-01-01 21:55:00,NARCOTICS,13B,CRITICAL,ORI101316,BLK0000001316,RESIDENCE,0,MINOR,6,5,OPEN,0,0,0,296.53,1,1144,ZIP,2020-01-01T21:55:25
2020-01-01 21:56:00,DOMESTIC,90Z,HIGH,ORI101317,BLK0000001317,PARK,0,MINOR,5,2,OPEN,0,0,1,1117.75,1,581,PARCEL,2020-01-01T21:56:26
2020-01-01 21:57:00,NARCOTICS,23B,MEDIUM,ORI101318,BLK0000001318,SCHOOL,1,NONE,6,3,CLEARED_ARREST,0,0,0,2421.14,0,444,STREET,2020-01-01T21:57:27
2020-01-01 21:58:00,ASSAULT,250,MEDIUM,ORI101319,BLK0000001319,STREET,1,NONE,3,1,OPEN,0,1,1,580.65,0,619,PARCEL,2020-01-01T21:58:28
2020-01-01 21:59:00,NARCOTICS,26B,LOW,ORI101320,BLK0000001320,BUSINESS,0,NONE,5,2,OPEN,0,0,0,1768.98,0,663,UNKNOWN,2020-01-01T21:59:29
2020-01-01 22:00:00,ASSAULT,26B,LOW,ORI101321,BLK0000001321,BUSINESS,1,MINOR,1,1,CLEARED_EXCEPTION,0,0,0,1168.16,0,2242,PARCEL,2020-01-01T22:00:30
2020-01-01 22:01:00,DOMESTIC,23B,MEDIUM,ORI101322,BLK0000001322,BAR,1,NONE,5,4,CLEARED_ARREST,0,0,0,495.98,0,80,STREET,2020-01-01T22:01:31
2020-01-01 22:02:00,OTHER,23B,LOW,ORI101323,BLK0000001323,TRANSIT,0,NONE,2,1,OPEN,0,0,1,1516.05,0,2196,ROOFTOP,2020-01-01T22:02:32
2020-01-01 22:03:00,DUI,26A,MEDIUM,ORI101324,BLK0000001324,BAR,0,NONE,3,3,OPEN,0,0,1,599.25,1,478,STREET,2020-01-01T22:03:33
2020-01-01 22:04:00,WEAPONS,220,MEDIUM,ORI101325,BLK0000001325,PARK,1,SERIOUS,0,3,CLEARED_ARREST,0,0,1,983.8,0,3069,PARCEL,2020-01-01T22:04:34
2020-01-01 22:05:00,THEFT,26C,LOW,ORI101326,BLK0000001326,BAR,0,NONE,5,5,OPEN,0,0,1,512.65,1,3148,PARCEL,2020-01-01T22:05:35
2020-01-01 22:06:00,NARCOTICS,23B,LOW,ORI101327,BLK0000001327,OTHER,0,NONE,3,5,OPEN,0,0,1,1497.53,1,3487,STREET,2020-01-01T22:06:36
2020-01-01 22:07:00,FRAUD,240,LOW,ORI101328,BLK0000001328,PARKING,1,NONE,4,3,OPEN,0,0,0,1305.97,1,776,PARCEL,2020-01-01T22:07:37
