tax_customs_reference_month,tax_customs_country_iso2,tax_customs_customs_office_code,tax_customs_partner_country_iso2,tax_customs_hs2_code,tax_customs_tariff_rate_pct,tax_customs_customs_value_eur,tax_customs_duty_collected_eur,tax_customs_antidumping_duty_flag,tax_customs_sanctions_goods_flag,tax_customs_risk_channel_code,tax_customs_phytosanitary_control_flag,tax_customs_security_safety_declaration_flag,tax_customs_clearance_time_hours_median,tax_customs_post_clearance_audit_flag,tax_customs_infringement_case_count,tax_customs_aep_authorised_economic_operator_flag,tax_customs_import_one_stop_shop_ioss_flag,tax_customs_data_source,tax_customs_data_extract_date
2024-06,LV,LVCUST078,PL,56,16.256,63816755.08,7134552.28,0,0,RED,1,1,125.31,0,3,0,0,ICS2_AGGREGATE,2025-06-06
2024-07,MT,MTCUST079,US,67,4.202,63911072.6,1844300.72,0,0,GREEN,0,1,32.48,0,36,0,1,TARIC_ANALYTICS,2025-04-09
2024-08,PT,PTCUST080,CA,78,6.973,63938875.4,2579394.22,0,0,YELLOW,0,1,76.88,0,37,0,0,FRAUD_RISK_SYSTEM,2026-02-21
2024-09,SI,SICUST081,AU,89,9.979,64002573.0,6227925.63,0,0,RED,0,1,96.04,1,40,0,0,NATIONAL_CUSTOMS_ADMIN,2024-12-10
2024-10,AT,ATCUST082,DK,01,11.884,64044225.47,7031904.67,0,0,GREEN,0,1,43.72,0,44,0,0,ICS2_AGGREGATE,2025-08-22
2024-11,HR,HRCUST083,IE,12,9.362,64110450.44,4991044.8,1,1,YELLOW,1,1,77.58,0,4,0,0,TARIC_ANALYTICS,2025-04-21
2024-12,DK,DKCUST084,PL,23,13.784,64144246.85,6643799.76,0,0,RED,1,1,36.2,1,2,1,0,FRAUD_RISK_SYSTEM,2024-04-26
2025-01,FR,FRCUST085,US,34,7.213,64227012.61,2558277.16,0,0,GREEN,0,1,25.59,0,8,0,0,NATIONAL_CUSTOMS_ADMIN,2025-11-20
2025-02,HU,HUCUST086,CA,45,2.863,64255974.5,1790941.38,0,0,YELLOW,0,1,38.59,1,1,1,0,ICS2_AGGREGATE,2024-07-30
2025-03,LV,LVCUST087,AU,56,8.015,64340879.06,5565921.26,0,0,RED,0,1,48.77,0,0,0,0,TARIC_ANALYTICS,2024-02-27
2025-04,MT,MTCUST088,DK,67,8.926,64368929.69,6278817.8,1,0,GREEN,0,0,25.48,0,15,0,0,FRAUD_RISK_SYSTEM,2025-09-10
2025-05,PT,PTCUST089,IE,78,10.353,64442889.55,6719581.68,0,0,YELLOW,0,0,73.72,1,11,1,0,NATIONAL_CUSTOMS_ADMIN,2025-02-21
2025-06,SI,SICUST090,PL,89,8.359,64484794.21,5912791.39,0,0,RED,0,1,22.84,0,39,0,1,ICS2_AGGREGATE,2025-04-19
2025-07,AT,ATCUST091,US,01,8.788,64558863.36,4439929.32,0,0,GREEN,1,0,41.53,0,0,0,0,TARIC_ANALYTICS,2025-06-02
2025-08,HR,HRCUST092,CA,12,13.065,64598623.41,6853717.04,0,0,YELLOW,1,1,22.41,0,0,1,1,FRAUD_RISK_SYSTEM,2025-07-07
2025-09,DK,DKCUST093,AU,23,0.201,64668575.9,72671.26,0,0,RED,0,0,40.09,0,4,0,0,NATIONAL_CUSTOMS_ADMIN,2024-09-23
2025-10,FR,FRCUST094,DK,34,10.377,64723249.19,3199312.46,0,0,GREEN,0,1,40.08,0,24,0,0,ICS2_AGGREGATE,2024-11-13
2025-11,HU,HUCUST095,IE,45,11.951,64771836.62,8479694.03,0,0,YELLOW,0,1,69.42,0,32,1,0,TARIC_ANALYTICS,2025-03-08
2025-12,LV,LVCUST096,PL,56,8.418,64834993.27,2766244.66,0,0,RED,0,1,76.95,0,23,0,0,FRAUD_RISK_SYSTEM,2026-01-18
2026-01,MT,MTCUST097,US,67,1.387,64890868.25,413659.99,0,0,GREEN,0,1,34.88,1,5,1,1,NATIONAL_CUSTOMS_ADMIN,2024-02-16
2026-02,PT,PTCUST098,CA,78,0.592,64922395.79,315711.66,0,0,YELLOW,0,0,53.35,0,4,0,1,ICS2_AGGREGATE,2024-04-29
2026-03,SI,SICUST099,AU,89,16.606,64989018.95,8625495.89,0,0,RED,0,1,13.4,1,3,1,1,TARIC_ANALYTICS,2024-06-24
2026-04,AT,ATCUST100,DK,01,15.555,65057378.29,8455440.49,0,0,GREEN,1,1,25.27,0,38,0,0,FRAUD_RISK_SYSTEM,2025-05-25
2026-05,HR,HRCUST101,IE,12,1.854,65121634.48,948250.34,0,0,YELLOW,0,1,23.22,1,34,1,0,NATIONAL_CUSTOMS_ADMIN,2025-04-24
2026-06,DK,DKCUST102,PL,23,5.826,65137753.19,3212932.3,0,0,RED,0,0,59.78,1,11,0,0,ICS2_AGGREGATE,2024-06-30
2026-07,FR,FRCUST103,US,34,14.596,65202793.05,4476689.4,0,0,GREEN,0,1,34.44,1,25,0,1,TARIC_ANALYTICS,2025-08-26
2026-08,HU,HUCUST104,CA,45,12.352,65267766.84,4491429.61,0,0,YELLOW,1,1,15.39,0,6,1,1,FRAUD_RISK_SYSTEM,2024-08-29
2026-09,LV,LVCUST105,AU,56,8.848,65296870.92,4589465.02,0,0,RED,1,1,17.29,1,21,0,1,NATIONAL_CUSTOMS_ADMIN,2024-01-07
2026-10,MT,MTCUST106,DK,67,4.469,65390738.03,1524464.48,0,0,GREEN,0,1,67.03,0,42,0,0,ICS2_AGGREGATE,2024-03-23
2026-11,PT,PTCUST107,IE,78,13.789,65448384.23,6842291.78,0,0,YELLOW,0,1,60.78,0,25,0,0,TARIC_ANALYTICS,2025-12-13
2026-12,SI,SICUST108,PL,89,9.13,65491093.4,5564411.2,0,0,RED,0,1,122.53,0,0,0,0,FRAUD_RISK_SYSTEM,2024-08-26
2018-01,AT,ATCUST109,US,01,7.848,65533622.0,3818874.45,0,0,GREEN,0,1,17.23,0,24,1,0,NATIONAL_CUSTOMS_ADMIN,2025-06-30
2018-02,HR,HRCUST110,CA,12,16.714,65575193.13,5140070.2,0,0,YELLOW,1,1,15.78,1,29,0,0,ICS2_AGGREGATE,2025-12-28
2018-03,DK,DKCUST111,AU,23,10.263,65658186.81,3833475.01,0,1,RED,1,1,98.7,0,38,1,1,TARIC_ANALYTICS,2025-02-28
2018-04,FR,FRCUST112,DK,34,16.646,65710495.57,5908120.05,0,0,GREEN,0,1,41.42,1,10,0,1,FRAUD_RISK_SYSTEM,2024-02-18
2018-05,HU,HUCUST113,IE,45,3.631,65766381.06,2445081.61,0,0,YELLOW,0,1,42.12,1,4,0,0,NATIONAL_CUSTOMS_ADMIN,2025-09-10
2018-06,LV,LVCUST114,PL,56,7.673,65823109.8,4330480.29,0,0,RED,0,1,59.33,1,41,1,0,ICS2_AGGREGATE,2025-02-20
2018-07,MT,MTCUST115,US,67,5.254,65883094.08,1604123.52,0,0,GREEN,0,1,44.92,1,44,0,1,TARIC_ANALYTICS,2025-07-11
2018-08,PT,PTCUST116,CA,78,16.743,65947649.49,11373486.47,0,0,YELLOW,0,0,23.5,0,31,0,1,FRAUD_RISK_SYSTEM,2024-07-24
2018-09,SI,SICUST117,AU,89,3.706,65998912.52,2086187.46,0,0,RED,0,1,108.72,0,15,0,0,NATIONAL_CUSTOMS_ADMIN,2024-10-15
2018-10,AT,ATCUST118,DK,01,3.533,66021508.5,1757844.39,0,0,GREEN,1,1,38.14,0,22,0,1,ICS2_AGGREGATE,2024-07-04
2018-11,HR,HRCUST119,IE,12,8.757,66066149.91,4128707.24,0,1,YELLOW,1,1,74.87,0,45,0,1,TARIC_ANALYTICS,2025-07-25
2018-12,DK,DKCUST120,PL,23,5.288,66158517.22,2180411.52,0,0,RED,0,1,61.99,0,15,0,1,FRAUD_RISK_SYSTEM,2025-07-14
2019-01,FR,FRCUST001,US,34,3.138,66176285.25,994306.83,0,0,GREEN,0,1,7.24,1,35,0,0,NATIONAL_CUSTOMS_ADMIN,2026-02-14
2019-02,HU,HUCUST002,CA,45,8.807,66270101.29,6363501.14,0,0,YELLOW,0,1,89.71,0,36,1,0,ICS2_AGGREGATE,2024-06-23
2019-03,LV,LVCUST003,AU,56,6.066,66310294.07,2319894.77,0,0,RED,0,0,17.38,0,37,0,1,TARIC_ANALYTICS,2026-01-18
2019-04,MT,MTCUST004,DK,67,6.28,66361184.25,4540608.71,0,0,GREEN,0,1,70.98,0,32,0,0,FRAUD_RISK_SYSTEM,2025-05-03
2019-05,PT,PTCUST005,IE,78,13.66,66409337.4,9098201.45,1,0,YELLOW,0,1,1.24,1,27,0,1,NATIONAL_CUSTOMS_ADMIN,2025-05-23
2019-06,SI,SICUST006,PL,89,11.346,66494598.4,4505560.28,1,0,RED,0,1,36.15,0,15,0,1,ICS2_AGGREGATE,2025-09-05
2019-07,AT,ATCUST007,US,01,8.855,66535749.71,5020343.01,0,0,GREEN,1,1,25.85,1,41,0,0,TARIC_ANALYTICS,2025-08-01
2019-08,HR,HRCUST008,CA,12,12.688,66571983.8,9207783.48,0,0,YELLOW,0,0,79.26,1,10,0,0,FRAUD_RISK_SYSTEM,2024-06-25
2019-09,DK,DKCUST009,AU,23,10.248,66653493.61,7043026.64,0,1,RED,1,1,32.22,0,3,0,0,NATIONAL_CUSTOMS_ADMIN,2024-06-20
2019-10,FR,FRCUST010,DK,34,14.284,66676881.08,7737734.83,0,0,GREEN,0,1,14.14,1,11,1,0,ICS2_AGGREGATE,2025-04-24
2019-11,HU,HUCUST011,IE,45,14.057,66744432.79,5139384.68,0,0,YELLOW,0,1,37.96,1,9,1,0,TARIC_ANALYTICS,2025-08-17
2019-12,LV,LVCUST012,PL,56,8.679,66811212.45,2893990.15,0,0,RED,0,1,39.25,0,43,0,1,FRAUD_RISK_SYSTEM,2025-09-22
2020-01,MT,MTCUST013,US,67,3.235,66883059.71,1876617.34,0,0,GREEN,0,1,39.64,0,30,1,1,NATIONAL_CUSTOMS_ADMIN,2025-11-21
2020-02,PT,PTCUST014,CA,78,3.613,66925204.71,1609146.04,1,1,YELLOW,0,1,76.33,0,9,1,0,ICS2_AGGREGATE,2024-11-06
2020-03,SI,SICUST015,AU,89,13.894,66968990.56,4631126.42,0,0,RED,0,1,18.16,0,27,0,0,TARIC_ANALYTICS,2024-01-26
2020-04,AT,ATCUST016,DK,01,3.89,67031442.52,2322972.18,0,0,GREEN,0,1,20.43,0,9,0,0,FRAUD_RISK_SYSTEM,2025-06-09
2020-05,HR,HRCUST017,IE,12,1.853,67065611.93,1028381.14,0,0,YELLOW,1,1,34.07,0,42,0,0,NATIONAL_CUSTOMS_ADMIN,2024-04-02
2020-06,DK,DKCUST018,PL,23,4.973,67133704.62,2775093.86,0,0,RED,0,1,26.61,0,44,1,0,ICS2_AGGREGATE,2024-01-01
2020-07,FR,FRCUST019,US,34,3.397,67199517.83,1369862.93,0,0,GREEN,0,1,20.17,0,42,1,0,TARIC_ANALYTICS,2024-10-28
2020-08,HU,HUCUST020,CA,45,5.036,67228855.96,1602265.68,0,1,YELLOW,0,1,54.36,0,17,1,0,FRAUD_RISK_SYSTEM,2025-06-14
2020-09,LV,LVCUST021,AU,56,14.25,67291718.36,4355364.51,0,0,RED,0,1,114.48,0,1,1,1,NATIONAL_CUSTOMS_ADMIN,2024-03-20
2020-10,MT,MTCUST022,DK,67,1.607,67378404.17,706180.02,0,0,GREEN,0,1,47.59,0,8,0,1,ICS2_AGGREGATE,2025-06-25
2020-11,PT,PTCUST023,IE,78,0.693,67421515.6,273693.15,0,1,YELLOW,0,1,66.04,1,29,0,0,TARIC_ANALYTICS,2025-12-13
2020-12,SI,SICUST024,PL,89,10.007,67470458.63,4826204.28,0,0,RED,0,0,7.45,0,7,0,1,FRAUD_RISK_SYSTEM,2025-03-31
2021-01,AT,ATCUST025,US,01,6.988,67540273.22,4611717.96,0,0,GREEN,0,1,67.6,0,23,0,1,NATIONAL_CUSTOMS_ADMIN,2024-04-22
2021-02,HR,HRCUST026,CA,12,7.604,67567458.81,5185118.68,1,0,YELLOW,0,1,77.04,0,7,0,0,ICS2_AGGREGATE,2025-10-20
2021-03,DK,DKCUST027,AU,23,5.161,67616047.17,3345613.3,0,0,RED,1,1,7.11,1,18,0,0,TARIC_ANALYTICS,2024-07-24
2021-04,FR,FRCUST028,DK,34,9.594,67677856.38,3607377.05,0,0,GREEN,0,0,24.44,0,3,0,1,FRAUD_RISK_SYSTEM,2024-03-04
2021-05,HU,HUCUST029,IE,45,3.106,67718031.36,1243101.14,0,0,YELLOW,0,1,73.05,0,38,0,0,NATIONAL_CUSTOMS_ADMIN,2025-04-23
2021-06,LV,LVCUST030,PL,56,8.076,67771663.78,3413299.93,0,0,RED,0,0,10.28,0,18,1,0,ICS2_AGGREGATE,2025-02-14
2021-07,MT,MTCUST031,US,67,2.989,67856839.87,1397306.82,0,0,GREEN,1,1,20.43,0,34,0,0,TARIC_ANALYTICS,2025-08-18
2021-08,PT,PTCUST032,CA,78,13.61,67899785.81,5394488.33,0,1,YELLOW,1,1,69.05,0,32,0,0,FRAUD_RISK_SYSTEM,2024-07-18
2021-09,SI,SICUST033,AU,89,12.229,67972437.86,4019697.01,0,0,RED,0,1,111.44,1,45,1,1,NATIONAL_CUSTOMS_ADMIN,2025-05-24
2021-10,AT,ATCUST034,DK,01,0.223,67999233.36,154887.15,0,0,GREEN,1,1,26.2,0,28,1,0,ICS2_AGGREGATE,2025-06-06
2021-11,HR,HRCUST035,IE,12,10.869,68055445.3,7159013.47,0,0,YELLOW,0,1,34.75,0,41,0,0,TARIC_ANALYTICS,2026-01-25
2021-12,DK,DKCUST036,PL,23,13.48,68118697.32,5972305.88,0,0,RED,1,0,116.19,0,25,0,0,FRAUD_RISK_SYSTEM,2025-04-10
2022-01,FR,FRCUST037,US,34,0.521,68166517.26,177484.27,0,0,GREEN,0,1,8.84,1,28,0,0,NATIONAL_CUSTOMS_ADMIN,2025-09-01
2022-02,HU,HUCUST038,CA,45,14.786,68243924.54,8654672.28,0,0,YELLOW,0,0,80.49,0,35,0,0,ICS2_AGGREGATE,2024-03-10
2022-03,LV,LVCUST039,AU,56,4.414,68292710.17,2115333.43,0,0,RED,0,0,23.06,0,18,0,0,TARIC_ANALYTICS,2025-11-05
2022-04,MT,MTCUST040,DK,67,9.947,68343555.76,6054533.84,0,0,GREEN,0,1,41.51,0,33,0,0,FRAUD_RISK_SYSTEM,2024-09-30
2022-05,PT,PTCUST041,IE,78,1.75,68396009.75,761118.34,0,0,YELLOW,0,0,44.11,0,7,0,0,NATIONAL_CUSTOMS_ADMIN,2025-08-13
2022-06,SI,SICUST042,PL,89,16.515,68432794.1,10178013.08,0,0,RED,0,1,18.82,0,20,0,1,ICS2_AGGREGATE,2025-02-28
2022-07,AT,ATCUST043,US,01,4.641,68532895.77,2536203.13,0,0,GREEN,0,1,59.3,0,1,0,1,TARIC_ANALYTICS,2024-06-12
2022-08,HR,HRCUST044,CA,12,0.893,68550536.22,319737.51,0,0,YELLOW,1,1,2.4,1,41,1,1,FRAUD_RISK_SYSTEM,2025-07-21
2022-09,DK,DKCUST045,AU,23,16.103,68596403.76,9049439.25,1,0,RED,0,0,56.1,0,18,0,0,NATIONAL_CUSTOMS_ADMIN,2025-02-09
2022-10,FR,FRCUST046,DK,34,7.41,68670609.08,2605075.81,0,0,GREEN,1,1,41.86,0,17,1,0,ICS2_AGGREGATE,2025-07-15
2022-11,HU,HUCUST047,IE,45,15.518,68715516.02,5926809.76,0,0,YELLOW,0,1,76.58,0,4,0,0,TARIC_ANALYTICS,2024-10-31
2022-12,LV,LVCUST048,PL,56,0.438,68789045.67,294763.3,0,0,RED,0,0,48.24,0,36,1,0,FRAUD_RISK_SYSTEM,2024-05-30
2023-01,MT,MTCUST049,US,67,7.736,68825653.83,5397898.84,0,0,GREEN,1,1,4.78,1,11,0,1,NATIONAL_CUSTOMS_ADMIN,2024-05-26
2023-02,PT,PTCUST050,CA,78,1.348,68896866.45,929972.92,0,1,YELLOW,0,1,23.93,1,10,0,0,ICS2_AGGREGATE,2025-10-08
2023-03,SI,SICUST051,AU,89,15.31,68931075.38,8553630.63,0,0,RED,0,0,5.3,0,37,1,1,TARIC_ANALYTICS,2025-07-19
2023-04,AT,ATCUST052,DK,01,12.23,68992652.33,4810299.66,0,0,GREEN,1,0,47.94,0,0,0,0,FRAUD_RISK_SYSTEM,2026-02-03
2023-05,HR,HRCUST053,IE,12,12.271,69041723.39,5674412.55,0,0,YELLOW,1,1,7.87,0,10,0,0,NATIONAL_CUSTOMS_ADMIN,2025-06-16
2023-06,DK,DKCUST054,PL,23,7.573,69119350.47,5055819.13,1,0,RED,0,1,77.73,0,21,0,1,ICS2_AGGREGATE,2024-05-10
2023-07,FR,FRCUST055,US,34,12.319,69190357.5,8356329.91,0,0,GREEN,0,1,49.04,0,23,0,0,TARIC_ANALYTICS,2024-02-07
2023-08,HU,HUCUST056,CA,45,9.246,69223231.64,6014913.05,0,0,YELLOW,0,1,46.37,0,45,0,0,FRAUD_RISK_SYSTEM,2024-10-10
2023-09,LV,LVCUST057,AU,56,1.497,69278571.35,1084861.25,1,0,RED,0,0,30.76,0,40,0,0,NATIONAL_CUSTOMS_ADMIN,2025-02-24
2023-10,MT,MTCUST058,DK,67,1.433,69339244.94,1065204.16,0,0,GREEN,0,1,37.93,0,36,0,0,ICS2_AGGREGATE,2025-04-12
2023-11,PT,PTCUST059,IE,78,0.326,69371394.17,115590.76,0,0,YELLOW,0,0,36.28,1,4,0,0,TARIC_ANALYTICS,2024-04-13
2023-12,SI,SICUST060,PL,89,10.371,69428916.78,7594989.54,0,0,RED,0,1,37.32,0,12,1,0,FRAUD_RISK_SYSTEM,2024-07-21
2024-01,AT,ATCUST061,US,01,16.638,69490991.0,12529268.36,1,0,GREEN,1,1,64.05,1,35,0,1,NATIONAL_CUSTOMS_ADMIN,2024-05-26
2024-02,HR,HRCUST062,CA,12,11.779,69567789.7,7781359.75,0,0,YELLOW,0,1,55.74,0,22,0,1,ICS2_AGGREGATE,2024-11-12
2024-03,DK,DKCUST063,AU,23,4.445,69619461.01,3224383.82,0,0,RED,0,0,92.36,1,39,0,0,TARIC_ANALYTICS,2025-03-06
2024-04,FR,FRCUST064,DK,34,12.595,69675329.06,8386182.22,0,0,GREEN,0,1,51.87,0,42,0,1,FRAUD_RISK_SYSTEM,2024-10-27
2024-05,HU,HUCUST065,IE,45,8.862,69717042.33,5005763.05,0,0,YELLOW,0,1,29.52,1,12,0,0,NATIONAL_CUSTOMS_ADMIN,2025-07-29
2024-06,LV,LVCUST066,PL,56,4.872,69784429.88,3247162.02,0,0,RED,0,1,50.26,0,54,0,0,ICS2_AGGREGATE,2024-11-18
2024-07,MT,MTCUST067,US,67,13.757,69813306.85,4462202.96,1,0,GREEN,1,1,21.66,1,6,1,0,TARIC_ANALYTICS,2025-12-13
2024-08,PT,PTCUST068,CA,78,13.302,69875750.04,8007967.92,0,0,YELLOW,1,1,67.79,1,22,0,0,FRAUD_RISK_SYSTEM,2025-04-02
2024-09,SI,SICUST069,AU,89,14.518,69956659.22,6774911.35,0,0,RED,0,1,92.36,0,34,1,0,NATIONAL_CUSTOMS_ADMIN,2024-11-19
2024-10,AT,ATCUST070,DK,01,6.668,70004463.5,4314585.47,0,1,GREEN,1,0,61.35,0,10,0,0,ICS2_AGGREGATE,2025-08-16
2024-11,HR,HRCUST071,IE,12,5.918,70038766.56,3234283.97,0,0,YELLOW,0,0,68.88,1,17,0,1,TARIC_ANALYTICS,2025-03-22
2024-12,DK,DKCUST072,PL,23,11.189,70096906.57,5087963.06,0,0,RED,0,0,126.4,1,29,0,0,FRAUD_RISK_SYSTEM,2024-06-27
2025-01,FR,FRCUST073,US,34,7.977,70161142.66,6133395.54,0,0,GREEN,0,1,63.92,1,0,1,0,NATIONAL_CUSTOMS_ADMIN,2024-03-02
2025-02,HU,HUCUST074,CA,45,4.255,70218331.37,2485762.4,0,0,YELLOW,0,1,87.28,0,8,0,0,ICS2_AGGREGATE,2025-09-28
2025-03,LV,LVCUST075,AU,56,16.766,70248047.08,11042992.45,0,0,RED,0,1,96.63,0,2,0,1,TARIC_ANALYTICS,2024-12-02
2025-04,MT,MTCUST076,DK,67,9.722,70347766.46,5407399.13,0,0,GREEN,0,1,35.57,0,20,0,1,FRAUD_RISK_SYSTEM,2025-01-05
2025-05,PT,PTCUST077,IE,78,12.295,70400829.96,8841479.07,0,0,YELLOW,0,1,55.11,1,6,0,0,NATIONAL_CUSTOMS_ADMIN,2024-10-27
2025-06,SI,SICUST078,PL,89,8.697,70413367.0,3073303.82,0,0,RED,0,1,57.93,1,37,0,1,ICS2_AGGREGATE,2024-04-16
2025-07,AT,ATCUST079,US,01,10.248,70477553.24,7851355.74,0,0,GREEN,0,1,43.77,0,43,1,0,TARIC_ANALYTICS,2024-03-10
2025-08,HR,HRCUST080,CA,12,16.993,70552228.96,8388343.71,0,0,YELLOW,0,1,23.26,1,39,1,1,FRAUD_RISK_SYSTEM,2024-09-15
2025-09,DK,DKCUST081,AU,23,14.539,70604299.99,6397200.84,0,0,RED,1,1,34.44,0,21,0,0,NATIONAL_CUSTOMS_ADMIN,2024-01-03
2025-10,FR,FRCUST082,DK,34,9.466,70645726.46,6416632.56,0,0,GREEN,0,1,5.08,0,5,0,0,ICS2_AGGREGATE,2024-08-02
2025-11,HU,HUCUST083,IE,45,16.181,70724636.79,7407434.5,0,0,YELLOW,0,0,5.91,1,8,0,0,TARIC_ANALYTICS,2024-05-01
2025-12,LV,LVCUST084,PL,56,10.55,70759256.55,4418959.02,0,0,RED,0,1,11.4,1,7,0,1,FRAUD_RISK_SYSTEM,2024-02-10
2026-01,MT,MTCUST085,US,67,16.231,70815766.61,9026550.02,0,0,GREEN,0,0,65.27,0,45,0,0,NATIONAL_CUSTOMS_ADMIN,2024-12-07
2026-02,PT,PTCUST086,CA,78,7.524,70859978.84,3997042.74,0,0,YELLOW,0,1,29.79,0,7,0,0,ICS2_AGGREGATE,2025-10-12
2026-03,SI,SICUST087,AU,89,10.01,70910312.92,4820988.11,0,0,RED,0,1,70.4,0,24,1,0,TARIC_ANALYTICS,2024-08-07
2026-04,AT,ATCUST088,DK,01,3.011,70993745.37,2268733.24,0,0,GREEN,1,0,22.28,1,9,0,1,FRAUD_RISK_SYSTEM,2025-10-05
2026-05,HR,HRCUST089,IE,12,10.132,71043900.65,3261850.29,0,0,YELLOW,0,1,67.04,1,34,0,1,NATIONAL_CUSTOMS_ADMIN,2025-05-29
2026-06,DK,DKCUST090,PL,23,4.1,71104926.13,3158628.39,0,0,RED,0,1,102.35,1,37,0,1,ICS2_AGGREGATE,2024-05-20
2026-07,FR,FRCUST091,US,34,15.565,71143124.85,8407980.25,0,0,GREEN,0,1,5.76,0,14,0,0,TARIC_ANALYTICS,2025-03-22
2026-08,HU,HUCUST092,CA,45,7.195,71189593.76,5379904.93,0,0,YELLOW,0,1,51.24,0,18,1,1,FRAUD_RISK_SYSTEM,2024-02-05
2026-09,LV,LVCUST093,AU,56,14.392,71283772.89,8657201.59,0,0,RED,0,1,121.88,0,53,1,1,NATIONAL_CUSTOMS_ADMIN,2024-07-03
2026-10,MT,MTCUST094,DK,67,15.046,71291327.87,6294635.82,0,0,GREEN,0,1,46.3,1,32,0,1,ICS2_AGGREGATE,2024-08-11
2026-11,PT,PTCUST095,IE,78,14.562,71351140.54,9946419.91,0,0,YELLOW,0,1,12.39,1,19,0,0,TARIC_ANALYTICS,2024-11-02
2026-12,SI,SICUST096,PL,89,7.432,71442238.74,3523661.21,0,0,RED,1,1,28.78,1,37,0,0,FRAUD_RISK_SYSTEM,2025-04-19
2018-01,AT,ATCUST097,US,01,5.733,71496165.01,3987404.75,0,0,GREEN,0,1,62.53,1,23,1,0,NATIONAL_CUSTOMS_ADMIN,2024-04-19
2018-02,HR,HRCUST098,CA,12,10.204,71536240.0,5305392.71,0,0,YELLOW,0,1,10.22,0,39,0,0,ICS2_AGGREGATE,2025-06-23
2018-03,DK,DKCUST099,AU,23,14.399,71600219.74,8665984.96,0,0,RED,1,1,96.67,1,40,0,1,TARIC_ANALYTICS,2025-08-03
2018-04,FR,FRCUST100,DK,34,3.576,71628037.82,1187682.54,0,0,GREEN,0,1,1.27,1,38,0,0,FRAUD_RISK_SYSTEM,2025-08-08
2018-05,HU,HUCUST101,IE,45,6.102,71717088.45,2772215.46,0,0,YELLOW,0,1,62.66,1,28,0,1,NATIONAL_CUSTOMS_ADMIN,2025-06-29
2018-06,LV,LVCUST102,PL,56,15.929,71757887.76,5313304.33,0,0,RED,0,1,45.85,0,22,0,1,ICS2_AGGREGATE,2025-09-20
2018-07,MT,MTCUST103,US,67,3.371,71819707.3,1298807.51,0,1,GREEN,0,1,57.36,1,44,1,1,TARIC_ANALYTICS,2025-09-20
2018-08,PT,PTCUST104,CA,78,5.054,71862527.4,3092267.83,0,0,YELLOW,0,1,82.0,0,32,1,1,FRAUD_RISK_SYSTEM,2025-04-18
2018-09,SI,SICUST105,AU,89,7.669,71929944.58,2901683.27,0,0,RED,1,1,10.56,1,18,0,1,NATIONAL_CUSTOMS_ADMIN,2026-01-12
2018-10,AT,ATCUST106,DK,01,16.894,71975559.31,12900466.4,0,0,GREEN,0,1,37.91,0,9,0,1,ICS2_AGGREGATE,2024-03-12
2018-11,HR,HRCUST107,IE,12,16.38,72039487.78,12830947.4,0,0,YELLOW,1,1,89.88,0,13,0,1,TARIC_ANALYTICS,2024-11-08
2018-12,DK,DKCUST108,PL,23,5.556,72096187.21,2659832.8,0,0,RED,0,1,105.7,0,4,0,0,FRAUD_RISK_SYSTEM,2025-11-03
2019-01,FR,FRCUST109,US,34,1.025,72130036.6,426506.37,0,0,GREEN,0,0,46.37,1,3,0,1,NATIONAL_CUSTOMS_ADMIN,2024-05-19
2019-02,HU,HUCUST110,CA,45,2.335,72216488.27,1137298.21,0,0,YELLOW,0,1,76.74,1,22,0,0,ICS2_AGGREGATE,2024-06-29
2019-03,LV,LVCUST111,AU,56,14.829,72232824.38,4859969.28,0,0,RED,0,1,120.4,0,0,0,0,TARIC_ANALYTICS,2026-01-17
2019-04,MT,MTCUST112,DK,67,13.916,72303064.9,7795278.8,0,0,GREEN,0,1,10.51,0,9,0,0,FRAUD_RISK_SYSTEM,2025-04-12
2019-05,PT,PTCUST113,IE,78,6.999,72341730.37,5522961.26,0,0,YELLOW,0,1,82.39,0,37,1,0,NATIONAL_CUSTOMS_ADMIN,2024-12-26
2019-06,SI,SICUST114,PL,89,6.393,72393411.33,4455384.6,0,0,RED,0,1,25.31,0,25,1,0,ICS2_AGGREGATE,2025-05-24
2019-07,AT,ATCUST115,US,01,7.959,72469806.01,4915164.88,0,0,GREEN,0,1,6.77,1,1,0,0,TARIC_ANALYTICS,2024-12-22
2019-08,HR,HRCUST116,CA,12,3.764,72545070.27,2229339.3,0,0,YELLOW,0,1,71.36,0,32,0,1,FRAUD_RISK_SYSTEM,2025-02-18
2019-09,DK,DKCUST117,AU,23,8.687,72569539.06,4401810.62,0,0,RED,0,1,61.32,0,33,1,0,NATIONAL_CUSTOMS_ADMIN,2024-03-24
2019-10,FR,FRCUST118,DK,34,9.986,72646595.02,3543354.26,0,0,GREEN,0,0,48.64,0,17,0,1,ICS2_AGGREGATE,2025-11-19
2019-11,HU,HUCUST119,IE,45,14.412,72711392.75,9224016.31,0,0,YELLOW,0,1,3.43,1,34,0,0,TARIC_ANALYTICS,2025-08-06
2019-12,LV,LVCUST120,PL,56,2.325,72737705.39,1493633.71,0,0,RED,0,1,58.7,0,33,0,1,FRAUD_RISK_SYSTEM,2024-07-10
2020-01,MT,MTCUST001,US,67,15.113,72789978.26,5851481.32,0,0,GREEN,0,1,19.74,0,31,0,1,NATIONAL_CUSTOMS_ADMIN,2024-06-23
