edu_enroll_collection_date,edu_enroll_campus_id,edu_enroll_enrollment_total,edu_enroll_enrollment_by_grade_band,edu_enroll_new_entries_count,edu_enroll_withdrawals_count,edu_enroll_mobility_rate_pct,edu_enroll_average_daily_attendance,edu_enroll_seat_capacity,edu_enroll_class_size_average,edu_enroll_teacher_vacancy_count,edu_enroll_substitute_fill_rate_pct,edu_enroll_transport_ridership_count,edu_enroll_meal_program_participation,edu_enroll_after_school_participation,edu_enroll_internet_device_access_rate,edu_enroll_learning_loss_indicator,edu_enroll_weather_closure_days,edu_enroll_instructional_minutes_week,edu_enroll_data_quality_flag
2022-10-18,CAMP101161,569,MIDDLE,184,84,23.75,536,710,23.65,5,62.85,2098,MIXED,45.22,85.95,LOW,19,1540,FAIL
2022-10-19,CAMP101162,174,ELEM,190,104,29.56,169,192,24.33,26,43.88,2037,UNIVERSAL,59.83,65.65,HIGH,7,1736,PASS
2022-10-20,CAMP101163,3966,HIGH,81,87,32.08,3773,4060,17.21,14,41.08,3426,FREE_REDUCED,44.02,72.15,LOW,0,1705,PASS
2022-10-21,CAMP101164,1533,MIDDLE,109,169,11.42,1383,1969,25.42,1,97.72,2948,MIXED,15.76,80.59,LOW,3,1739,FAIL
2022-10-22,CAMP101165,1647,HIGH,105,159,18.61,1551,2217,15.61,25,41.79,1268,FREE_REDUCED,17.65,57.05,MODERATE,7,1423,PASS
2022-10-23,CAMP101166,1709,HIGH,203,203,13.66,1557,2225,14.86,16,54.29,1506,PAID_ONLY,50.64,72.1,UNKNOWN,6,1439,PASS
2022-10-24,CAMP101167,4096,MIDDLE,104,214,27.71,3807,5095,29.4,13,79.22,2256,MIXED,58.01,84.59,UNKNOWN,8,1203,PASS
2022-10-25,CAMP101168,621,MIDDLE,167,47,32.97,513,807,27.01,8,88.52,1684,FREE_REDUCED,8.71,83.94,MODERATE,18,1851,WARN
2022-10-26,CAMP101169,3786,ELEM,76,42,13.33,3592,4174,31.0,28,42.38,546,UNIVERSAL,26.7,72.86,HIGH,2,1674,PASS
2022-10-27,CAMP101170,1228,HIGH,124,53,17.97,1131,1450,17.84,29,96.91,2266,MIXED,7.66,93.36,HIGH,12,1706,PASS
2022-10-28,CAMP101171,1534,K12,21,133,32.8,1443,1642,29.8,28,68.84,858,UNIVERSAL,6.64,77.48,UNKNOWN,7,1569,PASS
2022-10-29,CAMP101172,3344,MIDDLE,111,85,30.29,3092,3682,31.21,1,58.49,2276,UNIVERSAL,74.94,95.46,MODERATE,20,1720,PASS
2022-10-30,CAMP101173,2484,K12,117,166,13.12,2354,2910,31.24,4,72.79,1129,MIXED,8.21,56.46,LOW,11,1570,WARN
2022-10-31,CAMP101174,1151,MIDDLE,57,47,33.82,1028,1175,18.14,14,83.54,511,MIXED,50.27,58.25,UNKNOWN,9,1885,PASS
2022-11-01,CAMP101175,1773,HIGH,120,204,30.61,1503,1947,24.59,24,80.83,893,UNIVERSAL,47.67,61.7,MODERATE,16,1253,WARN
2022-11-02,CAMP101176,2217,HIGH,46,59,8.79,2091,2545,22.02,0,55.6,788,MIXED,4.76,67.7,MODERATE,12,1819,PASS
2022-11-03,CAMP101177,3440,K12,178,201,11.79,3114,4446,20.41,22,77.75,1309,UNIVERSAL,54.5,91.22,LOW,14,1419,PASS
2022-11-04,CAMP101178,3734,ELEM,10,152,25.06,3337,4250,18.43,14,76.48,796,MIXED,29.44,70.67,LOW,18,1590,WARN
2022-11-05,CAMP101179,2637,HIGH,80,184,31.61,2371,3504,26.14,24,98.63,940,MIXED,24.71,60.18,HIGH,11,1368,PASS
2022-11-06,CAMP101180,695,MIDDLE,118,16,33.24,618,881,22.08,9,75.35,856,UNIVERSAL,39.56,87.87,UNKNOWN,18,1282,PASS
2022-11-07,CAMP101181,3151,K12,78,184,16.78,2598,3605,30.32,12,93.14,3127,UNIVERSAL,27.3,98.28,LOW,0,1350,PASS
2022-11-08,CAMP101182,3442,ELEM,146,148,8.97,2869,4564,23.91,25,86.05,3169,FREE_REDUCED,24.34,67.8,MODERATE,9,1360,PASS
2022-11-09,CAMP101183,318,K12,65,58,22.56,306,326,16.99,9,96.49,2165,FREE_REDUCED,28.21,76.68,HIGH,12,1549,PASS
2022-11-10,CAMP101184,4160,MIDDLE,202,131,11.18,3970,5574,19.51,1,88.97,3446,MIXED,8.03,70.41,HIGH,20,1761,PASS
2022-11-11,CAMP101185,3212,ELEM,4,95,20.99,3040,3661,25.64,11,56.25,2153,UNIVERSAL,21.85,85.59,LOW,7,1805,PASS
2022-11-12,CAMP101186,2122,MIDDLE,57,96,29.3,1924,2862,18.57,8,65.12,3418,PAID_ONLY,9.28,63.49,LOW,8,1418,PASS
2022-11-13,CAMP101187,1578,HIGH,199,124,22.19,1402,2031,16.47,19,99.54,1710,MIXED,32.62,57.67,MODERATE,1,1381,PASS
2022-11-14,CAMP101188,3968,HIGH,26,15,12.35,3511,4521,19.65,0,43.84,3606,PAID_ONLY,43.03,71.19,LOW,18,1648,WARN
2022-11-15,CAMP101189,2171,ELEM,129,171,20.45,2073,2379,18.17,29,43.12,1171,UNIVERSAL,21.49,74.55,UNKNOWN,2,1383,FAIL
2022-11-16,CAMP101190,1303,ELEM,32,122,0.8,1116,1521,15.07,29,56.72,1063,FREE_REDUCED,50.6,86.59,MODERATE,2,1405,PASS
2022-11-17,CAMP101191,1692,MIDDLE,16,101,18.01,1460,1858,25.96,3,77.18,2144,UNIVERSAL,12.64,98.92,LOW,11,1700,PASS
2022-11-18,CAMP101192,3348,MIDDLE,162,97,14.49,2864,3867,16.19,24,80.01,1336,MIXED,26.13,94.6,HIGH,7,1720,PASS
2022-11-19,CAMP101193,766,ELEM,41,47,6.0,664,873,16.47,11,79.41,1493,MIXED,15.71,87.62,MODERATE,15,1880,PASS
2022-11-20,CAMP101194,2395,MIDDLE,122,14,6.58,2181,2729,28.82,19,77.48,571,MIXED,57.51,99.38,MODERATE,20,1223,PASS
2022-11-21,CAMP101195,274,K12,189,219,34.83,257,305,29.86,0,57.38,1285,UNIVERSAL,52.56,68.95,LOW,5,1264,PASS
2022-11-22,CAMP101196,3759,HIGH,51,174,17.63,3317,3950,16.86,0,72.69,760,FREE_REDUCED,17.83,76.34,LOW,5,1837,PASS
2022-11-23,CAMP101197,1371,ELEM,168,63,16.64,1208,1827,21.37,26,54.9,696,MIXED,1.62,64.06,LOW,4,1454,PASS
2022-11-24,CAMP101198,1882,ELEM,212,135,7.22,1729,2108,21.55,6,63.52,376,PAID_ONLY,45.55,98.71,UNKNOWN,0,1345,PASS
2022-11-25,CAMP101199,1695,HIGH,216,108,15.89,1452,1988,30.31,7,68.55,961,FREE_REDUCED,45.23,57.55,LOW,20,1786,PASS
2022-11-26,CAMP101200,534,MIDDLE,192,37,21.75,496,661,21.72,0,97.44,81,UNIVERSAL,43.2,79.68,LOW,9,1710,PASS
2022-11-27,CAMP101201,1003,K12,53,34,21.03,842,1287,15.71,29,49.28,183,UNIVERSAL,17.68,65.0,MODERATE,2,1334,PASS
2022-11-28,CAMP101202,2499,ELEM,77,103,16.2,2086,3189,25.47,1,58.44,1316,MIXED,34.75,92.63,UNKNOWN,12,1311,WARN
2022-11-29,CAMP101203,2092,MIDDLE,187,106,18.1,1810,2230,21.6,16,82.85,3291,FREE_REDUCED,13.73,98.47,LOW,3,1300,PASS
2022-11-30,CAMP101204,4183,K12,103,86,28.6,3516,4446,28.05,11,99.52,2047,PAID_ONLY,24.95,71.71,LOW,1,1402,PASS
2022-12-01,CAMP101205,2456,HIGH,84,204,14.98,2094,2785,26.64,3,46.88,3684,FREE_REDUCED,3.39,63.45,HIGH,12,1533,PASS
2022-12-02,CAMP101206,3695,ELEM,17,210,26.81,3534,4824,16.54,15,53.17,3582,FREE_REDUCED,70.33,99.73,HIGH,2,1316,PASS
2022-12-03,CAMP101207,1468,K12,148,150,20.73,1296,1947,28.06,19,99.79,1184,UNIVERSAL,64.58,90.18,UNKNOWN,2,1363,PASS
2022-12-04,CAMP101208,893,HIGH,215,86,20.38,805,937,20.35,17,93.77,235,UNIVERSAL,54.64,67.29,LOW,14,1759,PASS
2022-12-05,CAMP101209,1785,HIGH,51,201,28.88,1707,2337,23.17,27,76.86,593,FREE_REDUCED,52.44,96.61,MODERATE,1,1647,PASS
2022-12-06,CAMP101210,3292,MIDDLE,36,17,27.62,2859,4358,14.11,16,77.35,210,FREE_REDUCED,50.5,68.85,LOW,3,1419,PASS
2022-12-07,CAMP101211,3734,K12,121,89,24.03,3200,4183,24.25,15,98.5,2285,FREE_REDUCED,3.15,94.3,LOW,4,1564,PASS
2022-12-08,CAMP101212,1163,K12,43,48,6.9,1059,1370,20.7,18,69.37,533,FREE_REDUCED,32.9,80.52,MODERATE,6,1429,PASS
2022-12-09,CAMP101213,3630,MIDDLE,62,217,6.21,3279,4164,15.19,4,48.73,310,MIXED,12.76,99.49,HIGH,8,1460,PASS
2022-12-10,CAMP101214,1094,MIDDLE,35,50,12.53,980,1223,27.93,8,63.01,2615,FREE_REDUCED,53.55,70.01,LOW,18,1874,PASS
2022-12-11,CAMP101215,1105,K12,128,79,29.37,1066,1180,22.43,28,68.97,1309,UNIVERSAL,41.82,73.41,MODERATE,15,1480,PASS
2022-12-12,CAMP101216,2188,MIDDLE,152,146,10.51,2141,2435,21.31,7,43.35,3798,MIXED,20.94,85.23,HIGH,14,1267,WARN
2022-12-13,CAMP101217,155,HIGH,128,89,26.56,135,187,28.91,27,75.03,3589,FREE_REDUCED,17.67,81.07,HIGH,10,1550,PASS
2022-12-14,CAMP101218,4007,MIDDLE,193,183,17.52,3644,4610,29.29,24,84.39,1111,MIXED,17.35,89.86,MODERATE,13,1415,PASS
2022-12-15,CAMP101219,3079,MIDDLE,103,187,25.07,2662,3358,27.22,18,43.5,3243,UNIVERSAL,74.47,96.52,MODERATE,20,1823,PASS
2022-12-16,CAMP101220,3991,MIDDLE,17,81,21.88,3785,4391,28.3,3,41.8,1841,UNIVERSAL,41.41,60.03,HIGH,11,1423,PASS
2022-12-17,CAMP101221,2646,MIDDLE,163,164,15.87,2252,3365,19.48,19,97.05,3785,PAID_ONLY,37.75,95.65,LOW,7,1724,PASS
2022-12-18,CAMP101222,2522,HIGH,96,158,9.99,2357,2605,19.51,10,42.02,3264,UNIVERSAL,67.81,93.29,MODERATE,10,1224,PASS
2022-12-19,CAMP101223,3162,ELEM,182,112,9.21,2669,3801,30.2,20,88.17,2120,PAID_ONLY,66.96,64.73,MODERATE,4,1263,PASS
2022-12-20,CAMP101224,1702,K12,180,46,29.99,1460,2090,27.18,14,82.65,2030,PAID_ONLY,69.04,98.45,UNKNOWN,8,1875,PASS
2022-12-21,CAMP101225,1303,ELEM,15,58,19.87,1098,1429,16.5,6,95.4,3328,PAID_ONLY,7.57,75.15,LOW,2,1410,PASS
2022-12-22,CAMP101226,1656,HIGH,11,211,11.56,1422,2225,31.27,8,76.18,3686,MIXED,31.24,73.31,LOW,6,1477,PASS
2022-12-23,CAMP101227,3043,ELEM,102,161,2.81,2611,3257,26.5,4,77.78,191,PAID_ONLY,57.96,78.86,MODERATE,8,1860,PASS
2022-12-24,CAMP101228,1795,MIDDLE,176,186,13.02,1742,1943,28.45,9,43.75,531,MIXED,14.65,96.23,UNKNOWN,0,1637,PASS
2022-12-25,CAMP101229,1682,MIDDLE,91,20,3.9,1466,2210,20.33,11,64.08,762,PAID_ONLY,58.72,93.62,HIGH,4,1611,PASS
2022-12-26,CAMP101230,978,ELEM,84,172,21.88,850,1217,29.18,9,56.98,187,FREE_REDUCED,10.7,94.7,UNKNOWN,6,1363,WARN
2022-12-27,CAMP101231,3182,HIGH,216,86,20.85,2985,3860,27.14,13,94.2,2688,UNIVERSAL,69.08,89.43,MODERATE,2,1866,PASS
2022-12-28,CAMP101232,1156,HIGH,64,163,11.29,1050,1185,24.77,23,93.15,1842,MIXED,22.58,56.22,MODERATE,3,1288,PASS
2022-12-29,CAMP101233,2874,ELEM,89,119,27.4,2714,3523,21.02,21,63.84,337,FREE_REDUCED,70.29,57.52,HIGH,8,1570,PASS
2022-12-30,CAMP101234,1466,K12,159,103,19.13,1228,1703,15.04,16,61.33,604,FREE_REDUCED,62.16,87.99,LOW,6,1444,WARN
2022-12-31,CAMP101235,1629,ELEM,46,176,10.18,1480,2199,20.93,13,74.52,3385,UNIVERSAL,40.7,83.36,MODERATE,19,1359,PASS
2023-01-01,CAMP101236,4162,ELEM,140,31,5.68,3975,5263,27.13,0,68.27,686,FREE_REDUCED,62.73,64.85,HIGH,19,1701,PASS
2023-01-02,CAMP101237,1262,HIGH,10,164,3.27,1094,1549,19.9,17,90.14,3249,UNIVERSAL,70.97,60.18,LOW,7,1590,PASS
2023-01-03,CAMP101238,3568,HIGH,64,33,14.18,3121,3875,22.49,13,60.35,2149,PAID_ONLY,12.09,95.0,HIGH,16,1790,PASS
2023-01-04,CAMP101239,1596,ELEM,121,213,28.55,1501,2099,16.39,22,87.36,64,UNIVERSAL,51.03,99.08,MODERATE,10,1850,PASS
2023-01-05,CAMP101240,3261,K12,55,194,11.74,2817,3831,27.22,19,54.22,377,PAID_ONLY,48.46,94.54,MODERATE,15,1805,PASS
2023-01-06,CAMP101241,2540,ELEM,113,16,17.71,2148,3102,27.32,27,40.45,1391,FREE_REDUCED,68.56,67.95,HIGH,1,1704,PASS
2023-01-07,CAMP101242,1751,K12,115,135,10.97,1696,2351,25.66,12,40.33,2386,UNIVERSAL,51.64,84.85,UNKNOWN,13,1749,PASS
2023-01-08,CAMP101243,1241,ELEM,178,218,17.45,1096,1648,27.12,2,88.38,1108,PAID_ONLY,19.59,72.12,MODERATE,4,1363,PASS
2023-01-09,CAMP101244,2017,HIGH,13,144,9.46,1874,2280,27.75,8,91.3,1777,PAID_ONLY,19.62,73.48,MODERATE,9,1487,PASS
2023-01-10,CAMP101245,2217,K12,161,204,26.78,2143,2446,29.8,4,44.62,2722,MIXED,44.46,66.05,MODERATE,17,1346,PASS
2023-01-11,CAMP101246,1483,HIGH,63,95,23.26,1401,1814,31.34,7,50.69,638,PAID_ONLY,56.11,92.97,MODERATE,8,1408,FAIL
2023-01-12,CAMP101247,509,ELEM,36,140,33.66,419,578,18.99,15,64.38,391,FREE_REDUCED,6.42,69.74,MODERATE,14,1900,FAIL
2023-01-13,CAMP101248,1218,ELEM,61,45,3.43,1119,1378,28.13,16,48.96,1833,UNIVERSAL,2.55,94.01,MODERATE,6,1555,PASS
2023-01-14,CAMP101249,2967,K12,182,32,17.03,2464,3583,28.39,18,80.47,2339,FREE_REDUCED,43.96,63.29,LOW,12,1281,WARN
2023-01-15,CAMP101250,2941,MIDDLE,119,78,9.21,2526,3350,27.72,24,85.76,1108,PAID_ONLY,66.98,74.71,UNKNOWN,9,1317,WARN
2023-01-16,CAMP101251,1591,ELEM,135,158,2.09,1394,1944,24.38,2,67.42,436,UNIVERSAL,2.36,92.91,UNKNOWN,16,1361,PASS
2023-01-17,CAMP101252,925,MIDDLE,26,40,18.55,896,1124,28.11,4,62.78,3207,FREE_REDUCED,15.07,72.07,HIGH,4,1626,PASS
2023-01-18,CAMP101253,2579,ELEM,46,13,10.43,2154,3381,22.97,9,52.16,3775,PAID_ONLY,25.61,84.54,HIGH,8,1473,PASS
2023-01-19,CAMP101254,3062,K12,71,94,16.17,2958,3942,20.79,10,53.14,1748,MIXED,40.52,72.62,MODERATE,9,1418,PASS
2023-01-20,CAMP101255,3709,MIDDLE,150,150,28.9,3447,4545,16.79,15,59.18,3224,PAID_ONLY,64.7,85.66,LOW,16,1762,PASS
2023-01-21,CAMP101256,1393,ELEM,111,197,16.75,1146,1748,30.7,0,74.99,2774,FREE_REDUCED,72.67,67.45,LOW,10,1440,PASS
2023-01-22,CAMP101257,3378,K12,151,44,30.86,2883,3862,30.66,25,59.39,983,MIXED,2.68,64.16,UNKNOWN,7,1571,WARN
2023-01-23,CAMP101258,1580,ELEM,11,14,0.59,1526,1730,27.32,25,72.88,1689,PAID_ONLY,4.76,84.99,MODERATE,1,1751,WARN
2023-01-24,CAMP101259,1376,MIDDLE,69,37,21.74,1248,1628,18.26,21,93.71,625,PAID_ONLY,68.64,88.52,HIGH,13,1242,PASS
2023-01-25,CAMP101260,3635,ELEM,59,161,8.27,3278,4631,17.22,26,69.73,1372,FREE_REDUCED,61.67,82.27,HIGH,3,1362,WARN
2023-01-26,CAMP101261,1327,K12,19,67,18.7,1292,1593,16.76,25,43.64,2489,MIXED,7.59,63.87,LOW,4,1432,PASS
2023-01-27,CAMP101262,1204,ELEM,55,88,13.48,1169,1405,16.43,2,72.83,3256,PAID_ONLY,52.87,66.88,LOW,0,1294,PASS
2023-01-28,CAMP101263,1869,HIGH,173,91,5.82,1776,2242,19.03,19,70.61,2886,FREE_REDUCED,4.98,91.41,UNKNOWN,18,1323,PASS
2023-01-29,CAMP101264,3886,ELEM,65,3,11.13,3771,4285,20.36,10,44.45,263,MIXED,72.92,62.88,MODERATE,9,1757,PASS
2023-01-30,CAMP101265,1435,K12,58,172,13.65,1237,1521,31.73,27,97.84,915,FREE_REDUCED,56.12,76.46,MODERATE,2,1469,PASS
2023-01-31,CAMP101266,3963,HIGH,89,153,10.29,3352,5244,20.76,14,79.1,3128,PAID_ONLY,54.39,98.54,MODERATE,2,1457,PASS
2023-02-01,CAMP101267,3633,HIGH,96,101,26.82,3482,4351,19.8,3,57.52,2905,FREE_REDUCED,47.12,69.59,MODERATE,2,1347,PASS
2023-02-02,CAMP101268,2764,ELEM,97,42,21.32,2420,3030,31.35,11,57.75,756,UNIVERSAL,52.14,94.72,MODERATE,20,1806,PASS
2023-02-03,CAMP101269,4178,ELEM,74,26,9.0,4087,4636,15.1,0,72.32,3640,MIXED,47.97,55.4,MODERATE,4,1709,PASS
2023-02-04,CAMP101270,2709,ELEM,127,154,29.39,2565,2938,20.99,29,53.71,2459,FREE_REDUCED,34.68,65.31,UNKNOWN,1,1633,PASS
2023-02-05,CAMP101271,1597,HIGH,43,148,21.89,1545,1801,20.37,23,44.01,943,UNIVERSAL,20.24,70.14,LOW,5,1599,PASS
2023-02-06,CAMP101272,2413,K12,125,138,14.82,2156,3010,14.8,12,76.47,774,MIXED,50.88,89.97,HIGH,16,1382,PASS
2023-02-07,CAMP101273,2750,MIDDLE,120,72,25.08,2417,3084,27.59,15,64.58,1346,MIXED,10.31,85.96,MODERATE,1,1608,PASS
2023-02-08,CAMP101274,3045,ELEM,171,93,16.37,2568,3463,28.37,25,53.68,1700,PAID_ONLY,2.08,72.23,MODERATE,16,1599,PASS
2023-02-09,CAMP101275,205,ELEM,85,22,2.28,180,259,20.8,15,95.8,3500,PAID_ONLY,64.44,88.9,MODERATE,15,1329,PASS
2023-02-10,CAMP101276,3047,ELEM,31,15,1.9,2501,3218,26.88,20,83.34,3024,UNIVERSAL,2.15,55.37,MODERATE,15,1816,PASS
2023-02-11,CAMP101277,3518,MIDDLE,151,161,12.34,3151,3734,14.23,8,83.28,2179,MIXED,58.63,96.0,HIGH,0,1677,PASS
2023-02-12,CAMP101278,1053,K12,44,183,30.2,1018,1412,19.54,27,80.36,812,FREE_REDUCED,52.96,57.82,HIGH,17,1692,PASS
2023-02-13,CAMP101279,2229,ELEM,156,47,8.4,1874,2986,16.4,23,68.89,54,UNIVERSAL,68.37,96.3,MODERATE,9,1448,PASS
2023-02-14,CAMP101280,2932,HIGH,159,93,25.56,2682,3317,25.17,18,84.9,3164,UNIVERSAL,17.41,65.87,LOW,6,1469,PASS
2023-02-15,CAMP101281,2014,K12,148,217,8.44,1919,2366,24.97,8,47.46,3145,UNIVERSAL,56.13,61.52,LOW,6,1248,PASS
2023-02-16,CAMP101282,1602,MIDDLE,3,183,34.04,1333,2058,24.42,8,60.89,2741,PAID_ONLY,45.69,93.22,MODERATE,4,1485,WARN
2023-02-17,CAMP101283,922,MIDDLE,174,131,23.88,886,1245,14.68,26,73.87,138,FREE_REDUCED,51.63,62.28,LOW,18,1811,PASS
2023-02-18,CAMP101284,264,ELEM,157,90,33.87,253,355,14.95,9,98.66,771,PAID_ONLY,47.55,85.08,LOW,1,1566,PASS
2023-02-19,CAMP101285,2646,K12,132,75,8.66,2420,3269,21.71,7,53.35,1807,MIXED,28.06,93.8,UNKNOWN,0,1256,WARN
2023-02-20,CAMP101286,1952,K12,15,53,14.09,1607,2432,30.21,12,91.25,1355,FREE_REDUCED,0.3,88.65,HIGH,0,1564,PASS
2023-02-21,CAMP101287,1892,K12,162,22,7.84,1781,2269,30.17,11,81.45,79,UNIVERSAL,29.75,72.88,MODERATE,20,1652,PASS
2023-02-22,CAMP101288,3328,ELEM,36,9,9.58,3188,4026,18.08,1,50.29,1855,UNIVERSAL,71.29,92.42,LOW,17,1223,PASS
2023-02-23,CAMP101289,3161,K12,209,14,17.69,3037,3900,22.98,20,50.23,1228,PAID_ONLY,35.9,59.42,LOW,10,1503,PASS
2023-02-24,CAMP101290,1268,MIDDLE,111,93,10.38,1089,1507,30.1,5,51.52,1692,UNIVERSAL,52.7,78.44,MODERATE,4,1249,PASS
2023-02-25,CAMP101291,2665,ELEM,141,35,1.07,2194,3528,28.49,13,47.0,3538,FREE_REDUCED,58.77,81.38,HIGH,18,1522,PASS
2023-02-26,CAMP101292,3757,MIDDLE,102,12,27.82,3184,4278,17.75,18,87.14,3134,UNIVERSAL,8.2,87.25,UNKNOWN,18,1866,PASS
2023-02-27,CAMP101293,1773,K12,190,142,21.02,1488,2272,16.12,10,83.16,3522,FREE_REDUCED,47.35,73.09,LOW,4,1619,PASS
2023-02-28,CAMP101294,4153,HIGH,51,192,11.34,3738,5570,27.13,27,53.55,787,PAID_ONLY,19.35,68.58,LOW,5,1229,WARN
2023-03-01,CAMP101295,3341,ELEM,31,180,25.07,3163,4416,23.03,23,59.83,1480,FREE_REDUCED,8.27,77.22,HIGH,20,1780,PASS
2023-03-02,CAMP101296,2958,ELEM,187,131,0.84,2654,3356,29.79,23,43.1,3121,MIXED,5.38,77.67,UNKNOWN,12,1203,PASS
2023-03-03,CAMP101297,2390,ELEM,72,132,30.07,2264,2950,17.8,3,89.67,1132,PAID_ONLY,18.66,57.33,MODERATE,8,1481,PASS
2023-03-04,CAMP101298,3716,ELEM,198,116,21.12,3097,4044,17.98,17,95.65,1361,FREE_REDUCED,64.72,99.62,UNKNOWN,2,1521,PASS
2023-03-05,CAMP101299,419,MIDDLE,33,143,23.6,385,534,17.23,5,66.8,912,MIXED,32.96,76.69,LOW,2,1565,PASS
2023-03-06,CAMP101300,1183,MIDDLE,44,57,21.78,981,1309,24.83,17,62.49,1422,MIXED,60.8,87.6,HIGH,18,1605,PASS
2023-03-07,CAMP101301,3497,MIDDLE,152,172,26.0,3029,4344,21.18,7,42.93,612,MIXED,2.1,57.98,MODERATE,17,1540,PASS
2023-03-08,CAMP101302,2590,ELEM,98,181,28.97,2273,2661,22.61,14,69.59,1922,UNIVERSAL,58.49,77.78,UNKNOWN,9,1891,WARN
2023-03-09,CAMP101303,1792,ELEM,10,118,24.99,1597,1890,29.93,0,79.43,3539,UNIVERSAL,64.92,94.4,MODERATE,13,1891,FAIL
2023-03-10,CAMP101304,1698,MIDDLE,105,38,18.3,1406,1873,29.97,3,88.48,571,FREE_REDUCED,57.55,91.53,MODERATE,16,1431,WARN
2023-03-11,CAMP101305,1350,K12,149,219,16.4,1282,1698,15.19,22,91.17,1188,MIXED,3.9,91.55,HIGH,2,1265,WARN
2023-03-12,CAMP101306,1423,K12,203,1,19.75,1285,1641,15.51,19,86.63,2885,PAID_ONLY,27.11,83.38,LOW,9,1371,FAIL
2023-03-13,CAMP101307,2984,HIGH,114,212,10.41,2752,3374,20.48,11,50.17,2572,MIXED,29.99,76.78,HIGH,0,1440,PASS
2023-03-14,CAMP101308,3802,ELEM,124,157,8.95,3233,4875,25.92,5,75.82,1362,FREE_REDUCED,53.23,91.78,MODERATE,16,1776,PASS
2023-03-15,CAMP101309,1340,ELEM,114,146,19.03,1225,1738,17.23,0,59.79,1471,FREE_REDUCED,20.82,90.6,MODERATE,5,1733,WARN
2023-03-16,CAMP101310,455,K12,35,68,2.03,400,512,20.83,10,88.31,2210,FREE_REDUCED,28.25,80.78,MODERATE,2,1305,WARN
2023-03-17,CAMP101311,830,HIGH,72,117,20.44,758,997,24.36,26,47.29,3698,UNIVERSAL,40.52,83.79,UNKNOWN,20,1537,FAIL
2023-03-18,CAMP101312,3033,MIDDLE,101,131,9.17,2565,3822,16.78,17,85.84,1875,MIXED,23.2,96.9,MODERATE,4,1631,PASS
2023-03-19,CAMP101313,3723,ELEM,156,38,21.61,3128,5021,25.23,15,46.77,1956,PAID_ONLY,58.24,84.6,HIGH,11,1641,WARN
2023-03-20,CAMP101314,203,ELEM,114,142,0.53,187,253,15.69,23,78.39,1113,UNIVERSAL,30.04,92.91,MODERATE,18,1614,PASS
2023-03-21,CAMP101315,2668,HIGH,83,178,24.83,2361,3120,26.23,3,56.56,2324,MIXED,38.75,89.71,HIGH,12,1512,PASS
2023-03-22,CAMP101316,3023,ELEM,171,196,5.91,2596,3268,19.57,14,82.71,925,UNIVERSAL,11.12,91.12,UNKNOWN,5,1592,PASS
2023-03-23,CAMP101317,4041,K12,13,13,4.84,3783,4149,29.65,6,80.49,3519,UNIVERSAL,51.62,60.79,HIGH,4,1551,WARN
2023-03-24,CAMP101318,2904,K12,87,169,32.18,2551,3413,18.84,1,47.92,3422,MIXED,65.34,70.85,MODERATE,7,1465,PASS
2023-03-25,CAMP101319,967,MIDDLE,99,28,10.03,857,1265,16.65,25,85.9,724,MIXED,22.87,89.22,LOW,16,1821,PASS
2023-03-26,CAMP101320,158,HIGH,194,118,23.2,131,188,29.58,20,75.49,600,FREE_REDUCED,55.15,63.74,LOW,16,1562,PASS
2023-03-27,CAMP101321,2950,HIGH,108,97,5.84,2685,3833,21.7,24,65.48,1887,FREE_REDUCED,52.69,86.14,MODERATE,2,1514,PASS
2023-03-28,CAMP101322,630,MIDDLE,173,165,20.44,528,823,17.75,8,43.68,3015,FREE_REDUCED,60.97,67.11,LOW,12,1798,WARN
2023-03-29,CAMP101323,1068,ELEM,63,79,18.07,1021,1373,22.6,0,95.88,1720,UNIVERSAL,74.62,71.8,HIGH,7,1476,PASS
2023-03-30,CAMP101324,229,MIDDLE,123,132,29.45,189,246,19.66,11,71.68,1420,FREE_REDUCED,43.42,71.32,MODERATE,5,1241,PASS
2023-03-31,CAMP101325,3519,HIGH,36,134,29.12,3412,3606,30.23,17,85.16,1462,PAID_ONLY,28.34,81.69,MODERATE,19,1391,PASS
2023-04-01,CAMP101326,3063,HIGH,129,71,17.94,2863,3495,31.52,20,59.87,3029,PAID_ONLY,64.0,56.14,LOW,8,1510,PASS
2023-04-02,CAMP101327,648,K12,43,97,3.26,590,839,21.4,22,57.27,1444,FREE_REDUCED,50.9,89.61,HIGH,6,1348,PASS
2023-04-03,CAMP101328,2633,K12,207,204,2.8,2266,3325,19.67,11,68.3,1254,PAID_ONLY,66.1,75.2,HIGH,18,1577,PASS
2023-04-04,CAMP101329,2435,MIDDLE,40,54,29.53,2136,2784,31.75,10,87.32,2962,PAID_ONLY,11.79,95.81,LOW,19,1759,PASS
2023-04-05,CAMP101330,870,HIGH,75,132,12.45,795,1015,25.71,29,87.25,2403,UNIVERSAL,69.62,60.6,MODERATE,6,1766,PASS
2023-04-06,CAMP101331,3050,MIDDLE,159,29,17.21,2672,4068,30.33,20,46.51,3785,FREE_REDUCED,18.63,83.03,HIGH,0,1705,PASS
2023-04-07,CAMP101332,2003,K12,48,3,6.8,1711,2564,25.77,11,42.61,3324,PAID_ONLY,32.81,64.92,LOW,19,1557,PASS
