soc_access_service_date,soc_access_state_ut_code,soc_access_district_lgd_code,soc_access_benefit_delivery_method,soc_access_dbt_transaction_id_hash,soc_access_bank_ifsc_code,soc_access_upi_success_rate_pct,soc_access_aeps_transactions_count,soc_access_eload_card_spend_inr,soc_access_authorized_retailer_density,soc_access_caseworker_caseload_avg,soc_access_appointment_no_show_rate,soc_access_document_verification_time_days,soc_access_language_service_request_count,soc_access_disability_accommodation_count,soc_access_office_distance_km_avg,soc_access_mobile_office_visits_count,soc_access_website_uptime_pct,soc_access_client_satisfaction_score,soc_access_service_gap_index
2019-04-08,ML,474503,DBT,49f91c6da07347a5b7859660,YESB0619306,84.96,3662,334329.99,5.274,99.5,20.3,35,154,75,11.17,54,92.35,4.29,0.576
2022-02-02,MH,803972,DBT,6832737ee8a347b9858628e3,YESB0354977,94.48,3126,15332.1,5.887,91.7,16.5,30,34,69,32.79,59,94.69,2.41,0.671
2025-12-29,MH,457465,Cash,419a448b5b6444df988a80d9,YESB0885073,86.43,3251,271970.27,6.909,274.8,1.69,11,36,20,12.86,17,95.21,2.21,0.912
2025-08-02,AS,950418,DBT,31cf3d168d8c471fbd4fc8f1,UTIB0160471,86.75,3628,277620.06,5.49,191.5,20.22,29,115,20,1.94,3,92.87,4.69,0.636
2021-02-07,PB,125477,DBT,a8ca3da47ea44843b0f51ab8,CBIN0192185,84.27,1168,93833.73,5.206,60.6,17.23,25,110,21,4.94,37,97.09,2.25,0.612
2022-09-25,MP,645353,InKind,20d4a0a51a9947eb832f1904,SBIN0952861,93.1,508,200958.9,0.5,66.7,13.28,22,235,12,31.23,0,93.17,4.87,0.834
2021-01-04,PY,566987,Voucher,37a68324177948efaca0b9e1,BARB0685166,84.1,4948,2786.35,4.132,400.9,2.79,21,224,75,5.42,11,98.41,3.66,0.992
2025-06-14,AN,506447,Voucher,5c4a01434c474162825cbb0d,YESB0936064,88.18,1598,127655.71,4.531,94.6,7.04,6,232,6,15.77,31,96.73,3.35,0.899
2022-11-19,ML,528017,InKind,2eb67c426e5548d3abf46bd8,IDIB0219597,97.92,4743,278708.05,5.254,132.7,6.62,38,18,33,24.28,22,97.93,2.39,0.125
2025-06-10,WB,242975,Voucher,a251975a4d0a49a1b991dca5,UTIB0791434,90.11,1342,127876.22,4.417,256.1,14.08,37,200,22,20.16,2,93.31,4.47,0.676
2024-12-23,RJ,411296,DBT,0e00aa7f5ab04013b5a583f1,SBIN0311329,98.01,1327,21433.94,3.13,107.0,12.93,32,234,1,22.94,21,94.54,2.33,0.329
2021-04-17,NL,418072,Voucher,5bff3858d7174251856c80c8,BARB0409018,90.82,124,303418.85,3.707,111.0,6.1,24,152,66,12.34,40,97.64,3.04,0.414
2022-03-14,LA,692808,DBT,c560d02ee4fe499f9c3d8dd6,HDFC0909091,85.2,2209,334077.83,7.258,62.9,6.84,5,248,40,23.25,45,95.63,1.95,0.645
2022-12-27,SK,638401,DBT,3b9c856f87ff4599b8ab294a,PUNB0470129,95.58,4724,388343.82,2.535,412.6,11.41,28,200,70,0.52,45,97.06,1.87,0.145
2020-09-28,NL,469928,Mixed,f1b2df40046e4232b51e8a24,CBIN0703482,88.33,4473,393995.68,5.905,268.3,18.6,43,167,49,9.36,17,95.31,4.06,0.693
2024-10-27,RJ,565568,Cash,23cddb13490e49e5bdb24c24,PUNB0898547,99.3,1523,223342.57,4.595,239.0,2.78,5,101,39,4.5,39,97.38,2.44,0.294
2022-12-17,AN,614587,Cash,e8fa1ad8d4f64ccfad14aee6,ICIC0883785,86.69,2031,183311.59,3.384,377.1,15.97,15,89,19,16.04,19,97.13,3.66,0.819
2020-06-14,UK,142461,InKind,16e5914fca3044ff88245c3e,YESB0108016,96.72,3347,263639.33,3.166,263.9,21.9,40,98,47,5.27,39,94.4,4.04,0.372
2022-05-19,PB,896537,Voucher,5006ed9736c74e7da67e699b,BKID0242393,90.84,4774,356701.09,4.075,136.3,16.49,42,62,58,19.25,0,99.05,3.32,0.05
2024-10-01,GJ,903175,Voucher,3c04cab58b7f4e08a798c8b3,PUNB0926758,97.07,3020,213899.48,6.018,216.8,9.71,20,144,2,6.49,24,97.86,3.83,0.599
2021-12-17,TN,427497,Voucher,b157ae9da2da426ba36731c4,HDFC0606173,85.28,1002,447825.05,1.004,218.9,16.1,12,108,18,14.62,18,92.55,2.55,0.75
2023-12-22,ML,784956,InKind,e4029cc8d5ad4da4be0e2074,BKID0532179,93.34,1780,286882.03,6.839,188.3,18.94,12,74,28,2.78,40,92.3,4.34,0.617
2025-11-20,LA,458131,Voucher,a30ea31946a44ae9acdf6c68,SBIN0158732,84.03,3620,138647.95,5.829,325.1,16.91,21,44,9,15.51,16,97.73,2.44,0.779
2021-05-06,JK,160858,Voucher,de7f272d299f412bb2d7622b,BARB0122546,96.42,117,357169.1,2.683,77.2,0.28,14,129,6,28.32,17,97.06,3.63,0.804
2025-12-21,AP,879312,Cash,f05280fe7d6a43dc9f39a9a7,SBIN0958072,86.22,2997,67844.83,0.175,96.3,2.89,24,5,19,11.23,32,99.4,4.39,0.042
2021-11-25,PY,340898,InKind,09ca3703662d4d5f918f99da,BARB0526465,89.65,3845,421104.22,0.879,178.3,2.36,3,93,27,24.78,39,97.4,4.26,0.002
2022-12-07,JK,422284,Voucher,92b789761af04baca689f3ca,HDFC0807774,93.74,1730,153158.37,1.169,62.4,0.7,2,15,42,15.02,24,93.67,1.96,0.224
2024-05-30,JK,618172,Cash,2bc144bed8d64a9dadb0c6c7,BARB0298001,90.56,2694,308271.45,0.866,415.1,15.72,0,83,65,8.35,53,92.34,2.94,0.225
2019-06-23,NL,495426,InKind,2c1409239918417ea7b3a2ed,BKID0313364,95.94,3588,281388.69,0.861,225.9,5.88,32,165,68,10.76,58,96.26,4.44,0.563
2023-11-29,JH,339231,Mixed,9ae92cf51bd244f990028469,BARB0604229,94.32,2975,43142.89,7.205,54.3,15.88,41,159,30,10.73,36,95.97,4.44,0.229
2022-12-20,SK,820730,Cash,1ad97da92f4b47eaa6182afa,ICIC0888422,84.33,121,324728.87,4.973,269.0,14.65,4,5,42,26.03,32,99.5,3.77,0.365
2023-08-03,DL,420413,Cash,bbc4f51b4f30474bbe1ee8f7,BKID0359721,95.84,2927,140318.4,6.173,335.7,11.52,41,177,1,7.19,31,97.67,2.14,0.454
2025-09-01,MZ,632679,InKind,51a6949fa5b745989df064da,HDFC0395919,89.58,1154,171531.4,4.265,192.0,1.31,7,75,67,34.23,4,99.2,3.05,0.601
2022-05-25,PY,698937,Voucher,43dc55a8443b4daaba2043b5,PUNB0595564,92.7,3699,43436.01,4.684,220.0,6.72,2,118,18,24.12,24,98.05,4.78,0.997
2025-06-24,JH,940496,Mixed,fa9c4ee21f7643369d0c73ae,PUNB0136004,85.88,1306,364537.95,6.619,304.7,0.6,13,169,5,14.16,48,97.28,2.13,0.689
2022-12-22,DN,531034,Voucher,d6af6a583510406a9ed33b28,CBIN0440885,89.57,4890,387122.44,2.039,125.0,20.02,13,9,48,34.93,41,96.51,4.28,0.266
2020-07-05,AS,523596,Cash,8360fb2a07334169b66f32b3,UTIB0600654,96.63,587,60420.29,5.239,265.1,6.79,43,43,29,7.72,3,96.64,3.1,0.351
2023-07-27,DN,921806,Voucher,f99451dfb5144f65ac909cd6,YESB0104344,98.58,4453,365675.53,6.755,277.9,2.09,5,41,32,26.75,8,96.06,4.11,0.044
2020-05-01,LD,531123,InKind,fdbcdfe8235a44fd83d541de,IDIB0674202,98.8,169,404099.82,7.029,344.8,0.06,43,83,34,9.63,50,98.71,1.97,0.42
2025-04-18,UP,368057,DBT,af923eb1ab1d4e35b76a66bc,BARB0145864,94.53,3414,43782.42,3.386,378.1,13.45,38,3,50,19.12,44,93.88,1.83,0.589
2020-01-25,TN,138635,Voucher,22d7909d6339455f9c8aa26c,BKID0747962,83.41,1764,448842.56,6.44,397.2,13.66,22,7,64,2.09,24,99.32,2.73,0.949
2022-06-29,MN,392354,DBT,5cebb72e38a04d46847fd3f6,BARB0821509,89.92,976,2047.65,3.829,83.6,21.89,30,128,45,29.66,56,96.48,4.5,0.268
2024-09-27,DL,277572,DBT,f50d54b28d60483f942fbbae,YESB0854914,85.46,1091,379082.56,2.008,349.3,6.35,23,28,48,12.94,3,95.5,3.91,0.244
2019-01-24,CG,374329,Voucher,c8bdc121d3804662ab9085e2,UTIB0706048,94.49,192,251230.82,1.957,295.0,1.02,40,108,64,20.54,45,93.69,3.7,0.017
2022-06-07,KA,585998,Cash,2cb2f079ab9944938bd6cdc5,SBIN0605412,84.89,664,430777.62,3.443,177.7,17.15,9,56,62,32.47,58,94.21,4.89,0.575
2022-07-18,CG,572347,Mixed,f248c5f4871e4a9a9a471b31,HDFC0376805,99.5,1960,152144.96,2.008,390.3,6.7,43,248,13,1.25,26,96.67,2.88,0.996
2021-05-14,KA,268399,Mixed,9c2d7b615e174ab08fc162f3,CBIN0482151,85.48,786,162381.58,0.322,366.1,7.27,18,31,27,33.89,29,93.21,4.44,0.371
2023-09-17,OD,517689,DBT,35eff2d6192f4d5ca0a7711b,YESB0178350,82.94,4840,378170.03,0.881,333.1,19.97,41,120,39,18.48,12,92.03,2.14,0.498
2021-04-10,MP,508224,Voucher,71d2f792189a4c9cb996353e,IDIB0736390,97.1,4131,319808.7,6.384,57.1,12.66,44,118,74,27.37,51,94.07,2.33,0.058
2021-08-15,ML,138548,InKind,0051b90a8b1e4bafb442a44c,PUNB0122215,85.62,2361,270233.29,6.631,103.1,8.81,38,184,48,16.66,43,94.43,3.28,0.571
2020-12-05,HP,354985,Voucher,b33c676b402d422c8c23cb25,SBIN0472092,82.43,474,289973.07,6.561,388.6,20.91,35,31,65,28.59,25,99.53,4.77,0.21
2023-05-16,MP,750467,DBT,22dc09f6fc974041bf116d11,BARB0555589,91.81,4930,307187.15,4.197,413.2,5.84,19,241,63,30.84,14,96.65,3.98,0.015
2025-03-06,NL,118731,Cash,b95ab72b38314e4ca073e4c5,ICIC0685079,99.35,3624,21528.74,7.021,141.8,0.47,31,76,73,13.48,27,95.25,2.15,0.684
2020-03-30,HR,370832,Voucher,d78ebdcebc7e42afb4c9833f,CBIN0408878,86.79,916,53002.51,3.793,141.8,5.08,11,8,41,25.35,27,99.86,4.76,0.148
2021-11-13,LA,527598,Cash,c13e2549387f426fb239212d,UTIB0498508,89.32,269,81565.57,3.523,270.0,0.97,12,180,21,34.95,21,94.94,4.17,0.101
2020-07-31,JK,249855,Cash,fc8f72cac31745629f876b74,BKID0628637,86.25,3098,79554.12,3.61,64.3,8.97,33,135,32,26.55,50,99.67,4.08,0.228
2020-09-15,DL,681642,DBT,cb5c630cbe134834934918d2,HDFC0930856,91.99,203,379308.01,1.98,264.2,18.28,34,163,0,33.5,22,99.53,3.51,0.138
2025-10-20,AP,744199,DBT,2dfd53ac8cb147d1ac689af1,ICIC0704774,87.78,3071,177529.42,4.64,407.9,21.45,11,227,54,25.83,6,97.52,3.02,0.623
2023-12-22,NL,404409,Voucher,7ec21608ab79437e8c62e57f,SBIN0328990,92.59,2211,220240.83,3.422,149.3,15.41,43,95,49,11.68,47,96.2,2.14,0.267
2025-08-11,AN,307198,Cash,56b35cfe65d640bca544c2bf,BARB0862536,90.56,4402,40228.52,7.312,321.0,20.37,30,226,13,28.98,43,98.57,3.72,0.671
2023-06-13,MP,798873,Cash,cc7f1d3499a54e25899fe5e4,BARB0149557,98.63,1909,391766.88,1.373,237.1,8.99,44,232,39,23.39,1,94.59,2.2,0.546
2023-09-01,HP,293542,InKind,cfa20c58d4684becb8c9b5e9,IDIB0345068,93.99,2239,4618.59,0.668,145.6,6.66,21,136,57,1.35,41,94.94,3.63,0.354
2024-01-04,TN,231448,DBT,528ebcf98ed946b0923660b8,UTIB0197336,94.22,2728,37483.25,2.698,193.8,3.39,26,196,62,6.2,29,93.66,3.47,0.193
2023-07-28,AP,129711,Voucher,e99c3fe659574192b8e4a7a5,CBIN0502334,90.71,4915,365449.22,1.695,247.2,11.02,29,8,62,9.29,40,94.04,3.65,0.673
2024-10-02,TN,182162,DBT,135c7a54a92e4ddebc22706e,ICIC0673233,87.43,3513,58768.67,7.44,328.2,7.19,7,151,7,26.08,15,93.09,4.36,0.524
2021-04-13,MZ,884455,Voucher,eb048aa04c3f49f8961d07e0,HDFC0577895,87.62,3346,357010.98,4.233,243.2,2.37,12,20,29,27.94,10,98.81,3.07,0.721
2019-09-16,TR,941356,DBT,5735c5222ccc499abf564c0a,CBIN0830135,91.02,1549,157687.9,2.762,391.2,20.5,43,109,47,28.98,33,92.01,3.15,0.506
2022-06-03,TR,591289,Mixed,a374fb569f174dcba317bac9,CBIN0610738,85.44,2416,349244.06,4.856,80.0,2.72,30,187,8,2.54,3,95.4,1.99,0.802
2019-01-06,PB,929489,InKind,23610ba79d8d4a68a896d43d,SBIN0309400,84.37,972,22659.9,3.453,403.7,16.27,24,15,15,2.71,12,94.91,2.69,0.55
2019-05-02,SK,736207,Mixed,afcfa39bc0564cac8c8b4e27,BARB0582779,88.67,1958,153567.91,1.645,247.0,1.5,0,101,75,10.62,2,95.1,2.05,0.813
2019-05-10,AP,465889,DBT,6cf82e4f4d1b4c8ca8f78cad,BARB0761939,84.34,4110,216573.25,3.019,185.8,11.6,1,103,41,23.91,20,98.75,2.24,0.55
2019-07-17,PY,741946,Cash,1a9ba766e8ca4ad6afa16511,IDIB0552657,86.13,497,281567.03,2.219,64.3,14.85,25,59,46,29.51,54,98.57,3.12,0.962
2023-12-13,AS,477938,Cash,446fbe7025bb4f27b567c79c,HDFC0497772,91.58,826,376299.03,4.818,149.1,5.16,3,136,12,30.45,31,97.31,3.06,0.853
2023-03-09,PY,965742,DBT,729141e025424d0187a5de49,ICIC0576187,96.14,2929,110010.9,6.143,203.6,1.66,6,202,50,7.42,44,97.51,4.7,0.254
2025-07-17,PY,865931,Cash,d193985119b94fe298c4fb58,BARB0593251,86.02,3992,296499.8,2.043,395.8,13.05,25,247,72,26.91,44,98.43,2.17,0.728
2021-01-11,UP,860276,InKind,9e624721f2ea412b973b2145,BARB0379501,96.17,4875,68296.7,4.698,326.2,13.26,43,226,76,22.5,7,95.08,2.26,0.132
2021-04-26,UK,577468,Cash,1b744a2e5e9f48918c3a8397,HDFC0868802,82.28,2935,357825.59,5.343,57.7,6.86,37,237,14,32.45,56,95.6,4.13,0.911
2022-06-07,AR,566456,InKind,b76e380bee9c4f7a991bf7c6,PUNB0286914,99.85,3284,419949.54,2.838,161.2,8.28,20,50,17,27.1,9,93.96,1.87,0.346
2024-06-20,LD,205402,DBT,146a6ca2a66f4f378d625e6c,IDIB0129548,91.25,1446,21275.76,3.708,224.2,1.0,42,28,46,18.6,14,93.9,3.82,0.477
2025-07-07,PB,687470,Voucher,6b4acbdf74a64ecfb971206b,UTIB0767342,90.52,2049,35936.13,2.755,362.3,6.51,27,45,70,27.46,39,99.48,4.12,0.021
2024-02-08,MP,203385,Cash,4a3585b2b6e84c37a5cc6577,PUNB0858081,93.64,1571,354393.37,2.859,333.9,19.42,42,244,0,10.93,28,98.09,3.75,0.868
2022-07-20,TR,586429,Mixed,7f0242b947504db7b60d1ac8,UTIB0678462,90.51,545,396103.51,3.402,118.2,3.77,10,54,18,27.56,12,95.62,2.69,0.948
2025-11-05,PB,218017,Mixed,ecc6290d3f614206a5867509,PUNB0522050,89.3,1853,291697.99,2.286,54.4,10.3,26,188,12,27.38,20,92.31,2.12,0.471
2020-04-08,MH,528374,InKind,25cbe0c08f8543a3b244ff92,PUNB0977683,88.64,1087,207534.22,3.714,86.0,14.89,41,101,63,29.96,24,97.94,4.88,0.188
2022-04-18,KL,802687,InKind,15a7932414584832add166f3,BKID0433683,99.5,2955,346080.13,5.667,228.8,17.66,44,170,39,8.64,36,99.59,4.46,0.694
2020-09-23,CG,377530,Mixed,1a5dad9ac56b4dae865b3737,PUNB0465307,97.42,3768,134869.19,3.018,69.6,1.79,38,188,57,29.75,47,99.41,4.06,0.297
2020-02-29,JK,641706,InKind,0c2ddcaec7a443c991cc8b42,BKID0632000,90.99,4898,446289.4,7.096,131.2,13.02,6,225,3,6.08,21,97.71,2.38,0.96
2021-10-11,TS,333954,DBT,f7307ee8813c49048d820506,BARB0487383,96.97,4400,381597.01,1.713,351.2,13.8,27,21,10,27.06,23,97.18,3.14,0.311
2024-05-10,KA,369789,Cash,c79a30286a0e48e4afdd18ec,UTIB0599767,84.67,1591,399209.86,3.426,189.8,4.34,4,81,43,32.56,5,92.97,4.0,0.576
2021-03-29,UK,264534,Mixed,da172d29e18a4015a5314d18,YESB0969906,91.48,4692,384697.22,4.552,418.5,0.68,17,29,33,1.45,57,92.69,2.11,0.049
2024-09-24,TR,245865,InKind,ddff0bb04d2e4c65a792e083,SBIN0313748,90.06,4709,419798.72,4.12,326.1,18.58,1,99,14,21.99,36,94.12,4.77,0.99
2023-04-12,GA,434841,Voucher,21e7d3f993f34e9fb499a801,CBIN0233706,87.82,2517,29022.61,7.107,137.0,9.68,34,91,20,23.15,15,96.51,4.76,0.576
2023-12-14,GJ,211117,InKind,0b9ebcda5d284d3587949196,CBIN0481195,98.44,1025,408882.49,2.5,37.9,1.34,34,217,58,28.57,2,99.31,2.27,0.975
2020-09-13,HP,902377,InKind,0e58977557da42aa8bbcee08,HDFC0553598,96.9,3887,111871.24,2.894,238.0,12.72,4,175,1,3.78,56,98.97,2.41,0.301
2025-01-16,BR,767248,Cash,2b88b2b0b138482a9370d79c,BARB0741876,98.24,564,161627.83,4.508,306.8,8.29,41,25,69,31.85,2,94.45,2.93,0.527
2020-06-05,CH,299468,DBT,906434bb37f040448380d16d,YESB0959654,93.37,1805,166756.64,4.513,215.8,1.76,37,111,12,34.78,10,94.93,3.2,0.018
2021-08-07,GA,897275,InKind,38e7167c0158432085f99cd4,PUNB0719802,88.73,2660,104595.24,5.927,384.0,6.32,37,177,60,23.59,53,94.48,3.17,0.771
2024-06-25,CH,428795,InKind,b5372df0689e45d9a91e12d3,BKID0988456,95.55,4318,197291.63,5.979,330.7,7.19,20,185,50,15.16,20,96.24,3.93,0.167
2023-11-01,PB,577970,Mixed,6eb9adef0550467b8890d72c,CBIN0321704,83.94,4882,227483.98,0.18,235.3,12.65,42,202,5,22.3,52,98.47,3.26,0.425
2021-02-04,CG,729084,InKind,6b016bb06f4c4bd492142dd8,UTIB0288000,97.27,4089,66898.87,5.755,42.3,8.87,44,56,61,2.1,33,98.26,2.37,0.67
2020-11-05,DN,795438,Mixed,fb92488b61af4c7983a928f6,HDFC0375880,82.52,2424,161783.48,5.412,165.2,2.35,24,221,39,26.41,33,99.09,2.61,0.082
2022-01-12,GJ,106972,DBT,f302243d860948c087cf592b,PUNB0808410,96.65,424,156665.91,4.435,225.3,13.98,17,225,24,2.63,55,96.17,3.07,0.784
2022-02-15,PY,354815,Cash,16a538e228044100af59ba01,ICIC0267863,94.6,3999,303601.67,2.446,131.3,16.03,34,54,8,11.43,1,97.27,3.41,0.806
2019-06-02,AP,402934,InKind,aef73a681236402faa2dc4ba,HDFC0276570,83.58,4283,261352.72,6.812,357.5,11.16,1,165,9,5.05,20,99.63,4.66,0.531
2020-09-12,TN,627096,Cash,c596ee1965c64bb2a16f59ef,PUNB0470561,84.63,2362,322249.13,5.563,198.4,1.39,15,169,32,25.47,20,97.4,2.1,0.605
2020-01-31,KL,885166,Voucher,666e2c97b98244b789eddfad,UTIB0385789,90.1,2770,352774.59,2.004,113.5,2.27,0,219,23,20.89,43,93.34,4.29,0.094
2020-01-31,PB,494234,Mixed,dca7d50ebb3d4cfa98fcd418,PUNB0681829,87.37,4250,300152.75,2.359,335.0,20.78,34,21,67,24.53,20,94.61,2.76,0.449
2021-06-22,DN,517144,Voucher,d1b47baa834045838aea9b62,SBIN0901149,97.52,660,108559.95,5.357,269.2,4.17,1,58,43,2.45,52,92.61,4.05,0.841
2019-04-02,AN,178924,Cash,967a14b331bd49b6b9e0b638,UTIB0224794,85.45,4063,225953.81,6.891,110.9,6.76,33,215,3,13.09,43,92.88,2.6,0.089
2023-09-28,KA,573483,Cash,f2ad3ce85c2a434b96718f6f,HDFC0592078,89.47,2563,209958.7,3.73,240.1,15.13,25,8,70,14.33,54,95.93,2.99,0.989
2023-09-13,AS,538629,Mixed,4dfc790b90c54a5c9fa507d6,BARB0179560,86.66,3430,33322.59,6.606,302.4,17.42,19,120,20,21.16,48,97.91,3.17,0.486
2020-07-17,KA,673014,Mixed,8340f1949d5c4ecc91738523,PUNB0299343,84.28,952,402516.72,2.928,207.6,20.04,28,73,48,3.76,44,93.51,4.13,0.013
2025-02-16,CH,862107,Voucher,b6c706418e4845098f21cef0,IDIB0378191,86.65,3077,41145.91,3.024,151.4,8.69,1,156,66,22.72,21,94.56,2.32,0.34
2023-02-27,OD,610466,DBT,f4e3a92b87e2441fba377ea5,IDIB0621192,97.39,1341,439399.16,5.176,300.5,21.83,36,118,53,13.94,43,94.69,2.87,0.501
2021-03-14,WB,146604,InKind,f65ba85ba02843b6a3d961a2,IDIB0599390,94.81,2590,14285.64,0.474,299.6,2.29,11,212,32,31.73,25,98.72,3.44,0.959
2020-05-11,NL,835517,InKind,29f274b37e88473e90e21c56,HDFC0678758,98.36,2624,328355.48,1.128,41.5,18.18,37,19,0,15.85,20,93.47,3.84,0.705
2022-01-02,PB,529394,InKind,3861c60ff84f4c0aaa654cf5,PUNB0837014,89.25,4783,129408.53,5.49,125.1,5.99,39,126,18,3.75,13,92.27,2.04,0.581
2025-09-21,AS,537855,Mixed,627c05cebe904d389903004c,UTIB0268506,86.3,3350,407122.58,1.891,283.8,20.62,24,129,45,3.8,53,96.99,2.09,0.967
2019-01-10,AP,885935,DBT,eea0ef17db354e0e84bf7288,HDFC0769043,82.47,2786,370814.36,1.396,121.3,19.12,26,127,75,9.05,43,96.21,4.03,0.295
2019-02-21,UP,630821,Mixed,1d7463436d0849d683821713,ICIC0700318,90.86,2009,11254.91,0.759,405.6,16.77,41,19,2,8.55,2,92.02,2.94,0.38
2021-11-21,HR,811063,Mixed,d508adae0aeb4c33a845bd61,HDFC0171739,82.71,1685,9877.8,1.764,97.7,13.28,18,116,12,27.92,20,98.12,2.31,0.768
2025-06-08,MP,892110,Cash,cdf66b01cd3a4951b1471792,BKID0410225,82.08,3261,271435.96,1.953,323.1,4.72,17,220,28,25.34,34,95.39,2.62,0.594
2020-12-20,MH,544104,InKind,855b17d067ca4d84b2128ed7,BARB0124929,92.82,4411,67316.21,2.625,419.4,10.16,42,150,63,2.87,42,96.38,3.65,0.219
2024-03-26,TN,984208,InKind,bfdac1c891c14554b4970f7e,HDFC0181165,84.95,2862,6371.39,7.044,168.4,0.77,18,27,76,29.83,18,97.37,4.76,0.751
2023-01-08,LA,254210,Voucher,c06726d0a3354c0aa9542e9c,ICIC0355407,92.02,3300,435492.93,4.87,267.2,15.61,16,179,14,3.55,42,92.41,4.07,0.267
2020-05-24,WB,884139,Voucher,3a3fb3aca5794260859ec7c4,UTIB0318804,92.27,1639,284788.14,5.231,75.7,2.55,0,232,46,27.54,16,93.38,4.27,0.559
2025-05-12,TN,863672,Cash,945a2fde715448a6bee722c3,PUNB0910155,94.96,2790,4874.7,1.082,274.4,5.68,14,201,77,4.08,9,95.71,3.69,0.856
2020-02-22,DN,189746,Cash,988e2c0a9930458eb5e73445,SBIN0904408,88.86,2859,220733.9,1.526,415.2,5.39,11,23,79,13.3,5,93.38,2.95,0.275
2022-07-18,OD,237820,Mixed,75daf7f244fa4c7d9427bdb6,PUNB0620080,94.62,3410,70891.57,6.75,409.6,17.33,34,7,62,26.33,53,92.93,4.78,0.761
2023-08-22,GA,133253,Voucher,94e9a3f77648461e8ac686f2,CBIN0761531,88.55,1581,362331.96,4.794,193.5,8.81,22,44,62,9.03,39,94.6,2.05,0.861
2023-09-24,NL,349138,Voucher,097cc5db4c674441b791e9a3,IDIB0999640,83.75,1744,12906.95,6.091,350.9,11.76,15,87,22,4.14,49,95.41,4.31,0.317
2024-12-24,PY,992335,InKind,eaef9d854f2b425b99c3f9ca,SBIN0469173,87.55,1796,166912.21,2.745,353.2,4.59,42,231,24,27.59,32,98.8,2.6,0.197
2023-12-09,AN,211847,DBT,6dc50cbbadf3479b89ed4b59,BARB0570182,82.14,2104,107112.75,4.371,161.0,7.35,20,108,78,24.25,34,96.76,3.68,0.866
2023-08-08,MP,130379,Cash,a3ec8df76ed24a29aeefa573,IDIB0686034,90.28,1460,441392.87,3.816,351.8,11.26,18,242,49,31.22,17,99.44,4.85,0.466
2020-01-25,KL,513107,InKind,c8529f278a494f52b6e74d44,PUNB0928501,95.25,977,35150.23,1.62,97.5,4.27,32,24,9,22.53,5,95.66,4.41,0.311
2021-02-23,LA,418148,InKind,c406e03ff06243a0a2a81f3d,BKID0817314,96.05,2501,323950.11,6.203,411.9,15.18,11,190,5,2.77,42,95.78,4.44,0.01
2021-06-05,BR,666277,Cash,e87d777586f1480eb998b327,CBIN0157979,86.15,4275,215112.55,2.57,367.7,9.88,19,187,68,22.42,10,94.49,4.35,0.194
2021-08-06,LA,645865,Mixed,ced48dca952d45e395f1666d,IDIB0741654,83.89,158,367420.45,3.555,231.6,21.64,31,239,10,28.82,52,92.65,3.21,0.513
2019-10-17,TR,844405,Mixed,b7996be9b1c840e9930304ee,HDFC0326741,85.32,3327,96410.05,1.084,183.3,5.42,14,130,55,3.11,5,93.38,3.02,0.829
2019-09-01,CH,473435,Voucher,c32360c10ccd42c1a6a5ac82,UTIB0329411,99.61,4082,384882.8,4.824,399.2,8.71,19,151,25,4.92,58,92.54,3.41,0.502
2022-01-31,KL,515203,Voucher,db96dde384a6493d9fd4eab4,CBIN0592513,87.59,4121,427665.26,5.954,62.4,20.34,0,0,13,23.78,27,97.63,2.68,0.276
2024-01-23,TS,120365,Cash,d38fd1024d004328a95a83a6,ICIC0726670,89.68,4263,95898.39,3.137,226.9,19.49,35,220,9,27.74,16,94.79,3.28,0.929
2025-03-18,KL,973647,Cash,fce1417916134db7b600d27f,ICIC0243304,83.35,1586,109235.17,7.338,222.5,10.65,38,157,43,12.49,15,92.25,2.19,0.369
2025-08-01,AP,291920,Cash,913115a9cba64435aad6b42e,IDIB0383060,96.13,504,433650.41,2.006,181.8,2.72,30,175,64,25.79,40,98.02,4.57,0.163
2022-05-14,MZ,636270,Mixed,07c6804e1ef94920a076ae5b,ICIC0744508,90.03,4977,195357.32,6.561,78.4,8.99,23,84,0,6.02,49,94.04,4.08,0.945
2025-04-15,PY,892590,Mixed,fb9edd2c4397456c89b581c5,BKID0236801,83.56,3499,375859.4,5.437,131.8,12.92,40,19,56,15.65,28,99.15,1.99,0.396
2022-03-12,HP,643968,Cash,012a316fb04d407985986df1,SBIN0864736,90.47,1786,379093.29,6.962,413.5,5.59,38,181,45,26.23,26,98.58,3.85,0.482
2022-04-25,GA,662850,Voucher,45dd040247b942f590ac8611,BARB0510438,94.77,4260,139883.65,5.581,346.1,4.2,21,183,63,7.12,52,94.43,4.15,0.83
2020-06-19,LA,257759,DBT,587324723b344c4c8280f947,PUNB0627390,90.47,1768,80453.28,3.762,357.7,11.69,27,44,46,12.34,27,93.89,4.47,0.288
2023-05-25,JK,738118,Cash,6dc4f73d68514cf8bf3c8e73,CBIN0172358,99.34,3746,164938.62,3.16,231.2,3.87,42,206,10,22.09,19,99.94,2.82,0.529
2021-03-04,DN,271104,Mixed,9a5885c7c73043bb9a12195b,ICIC0959050,97.6,4803,266356.27,6.238,289.8,19.24,9,0,32,12.24,55,98.56,3.76,0.866
2022-05-25,PY,722612,Voucher,4868170da76649de8fa5010e,HDFC0916778,91.22,3839,223688.59,6.319,229.4,1.63,35,163,78,30.62,48,99.41,2.66,0.256
