qol_cost_index_month,qol_cost_city_geo_id,qol_cost_cost_of_living_index,qol_cost_housing_cost_index,qol_cost_grocery_cost_index,qol_cost_utilities_cost_index,qol_cost_transport_cost_index,qol_cost_healthcare_cost_index,qol_cost_childcare_cost_index,qol_cost_tax_burden_estimate,qol_cost_median_wage_local,qol_cost_purchasing_power_index,qol_cost_inflation_local_estimate,qol_cost_rent_to_income_ratio_local,qol_cost_commute_cost_share_pct,qol_cost_essential_basket_usd,qol_cost_price_dispersion_score,qol_cost_low_income_adjusted_index,qol_cost_seniors_adjusted_index,qol_cost_methodology_release_tag
2105-09,CITY00001041,103.9,99.06,95.02,88.81,107.58,103.52,106.48,17.888,133949.43,1899.54,12.271,50.39,14.92,965.39,0.5768,93.66,110.01,REL_2020Q3
2105-10,CITY00001042,175.37,159.1,129.68,136.78,149.53,130.23,213.92,2.376,35591.58,289.284,10.116,61.68,20.4,671.33,0.5279,154.02,184.45,REL_2024Q2
2105-11,CITY00001043,88.23,95.01,79.11,82.16,56.85,63.7,94.98,0.454,124196.38,1198.157,0.677,28.77,16.13,816.4,0.7217,82.49,91.46,REL_2025Q3
2105-12,CITY00001044,74.45,68.75,49.69,49.81,55.6,56.11,93.53,11.636,37588.66,572.76,13.611,17.83,15.2,1009.31,0.3761,69.14,70.06,REL_2025Q1
2106-01,CITY00001045,112.22,89.55,71.4,87.1,120.42,98.81,96.06,9.003,135996.08,1601.873,11.776,35.04,19.01,1038.58,0.5966,114.73,97.02,REL_2020Q3
2106-02,CITY00001046,137.77,145.87,132.13,147.4,95.31,129.27,132.89,20.486,109201.82,776.057,8.675,10.21,20.79,814.97,0.4302,141.31,123.73,REL_2021Q3
2106-03,CITY00001047,74.77,59.57,58.34,46.86,66.88,66.4,62.91,22.708,39148.58,828.352,17.457,10.43,17.66,773.57,0.8978,58.72,64.0,REL_2020Q2
2106-04,CITY00001048,104.48,99.53,79.58,90.65,83.01,108.86,137.56,23.802,83569.55,1148.746,3.627,18.25,19.84,866.78,0.7756,99.88,105.98,REL_2022Q1
2106-05,CITY00001049,184.53,164.07,124.37,120.82,146.1,154.69,260.18,21.085,67704.08,418.833,6.273,40.14,23.76,1275.52,0.1664,170.98,158.42,REL_2025Q4
2106-06,CITY00001050,122.25,103.95,78.58,96.78,76.07,109.88,105.75,1.498,56182.62,580.764,7.085,50.1,8.09,323.57,0.4199,104.57,129.72,REL_2021Q2
2106-07,CITY00001051,186.05,210.79,165.58,190.93,144.08,189.04,155.68,15.083,106655.77,539.507,7.557,64.4,0.21,1120.02,0.2317,154.62,163.56,REL_2021Q1
2106-08,CITY00001052,169.38,192.31,159.63,107.59,143.93,175.98,146.81,7.412,122573.46,917.959,-0.887,15.59,18.6,580.82,0.472,167.93,178.82,REL_2025Q1
2106-09,CITY00001053,71.55,66.18,46.81,53.98,52.89,60.32,73.83,10.515,120493.37,1827.849,2.711,63.01,10.78,1181.09,0.0272,56.83,72.96,REL_2024Q2
2106-10,CITY00001054,183.25,199.73,171.98,179.61,156.95,174.0,213.76,4.635,120346.26,967.066,1.08,13.17,5.13,498.43,0.8093,185.91,177.08,REL_2021Q4
2106-11,CITY00001055,145.41,157.48,142.44,104.13,109.34,105.49,181.35,11.682,121187.12,1240.038,10.777,47.04,2.11,1490.31,0.6655,126.77,140.61,REL_2024Q3
2106-12,CITY00001056,114.26,112.64,109.04,89.17,91.34,83.3,103.63,8.42,105400.34,1315.793,5.719,39.37,2.51,246.42,0.9364,99.91,93.77,REL_2020Q1
2107-01,CITY00001057,129.67,133.91,84.03,96.5,120.7,121.1,102.2,22.66,69817.96,540.269,0.668,59.55,21.52,952.14,0.2932,114.27,135.59,REL_2021Q2
2107-02,CITY00001058,107.09,97.62,90.43,101.78,102.53,75.89,131.78,4.927,139524.38,1043.348,0.028,29.7,14.59,561.87,0.5457,106.1,96.12,REL_2022Q1
2107-03,CITY00001059,191.44,164.81,126.64,197.16,212.03,191.9,186.18,3.618,22407.58,165.412,-0.294,28.97,4.32,1112.27,0.2364,186.07,195.93,REL_2019Q4
2107-04,CITY00001060,82.99,63.29,75.88,49.75,62.98,55.54,87.81,21.503,101166.27,1587.572,7.634,61.45,14.18,446.73,0.7109,61.89,72.19,REL_2024Q2
2107-05,CITY00001061,110.43,98.4,77.26,66.82,97.25,109.86,140.83,2.011,27421.59,229.649,6.308,42.7,5.02,882.1,0.1382,96.66,101.23,REL_2021Q4
2107-06,CITY00001062,109.71,85.7,88.5,117.68,105.29,115.2,113.26,7.556,85193.76,1165.888,-1.314,18.79,6.22,1086.73,0.272,88.03,106.89,REL_2023Q4
2107-07,CITY00001063,78.6,72.45,55.04,43.31,81.4,69.98,95.93,10.219,78048.28,928.209,9.166,27.45,17.12,1103.24,0.0939,65.02,75.48,REL_2024Q2
2107-08,CITY00001064,111.74,100.74,88.31,81.95,109.99,82.67,86.24,22.378,46151.92,340.16,9.49,27.02,9.75,1099.56,0.2538,114.76,118.06,REL_2022Q1
2107-09,CITY00001065,116.65,115.3,97.35,89.43,91.92,82.31,106.97,12.413,61982.83,690.513,2.734,20.62,20.26,645.65,0.9193,93.57,97.22,REL_2024Q4
2107-10,CITY00001066,158.29,133.79,120.53,115.11,100.29,112.82,119.8,15.287,128381.93,1052.349,13.556,17.22,5.06,1208.17,0.5503,128.95,158.18,REL_2019Q1
2107-11,CITY00001067,207.29,174.84,165.43,134.17,133.89,210.19,258.11,22.455,42026.98,276.915,12.298,12.88,6.12,812.18,0.41,186.74,231.46,REL_2019Q2
2107-12,CITY00001068,163.79,160.28,166.14,173.07,103.81,138.9,168.96,21.4,82425.03,747.592,6.976,56.92,8.6,319.54,0.0435,150.13,165.6,REL_2025Q2
2108-01,CITY00001069,199.75,228.14,155.53,169.34,182.81,143.09,152.05,14.254,65083.24,451.112,16.54,40.31,3.61,601.94,0.7477,180.56,204.36,REL_2024Q2
2108-02,CITY00001070,179.64,184.03,153.99,106.24,150.43,187.31,202.22,10.14,76863.44,407.909,9.296,45.13,13.23,986.89,0.7267,156.65,159.02,REL_2020Q3
2108-03,CITY00001071,114.33,90.31,90.01,111.29,72.65,118.63,84.06,0.88,56977.97,450.38,-1.863,36.83,15.49,763.28,0.3141,90.39,108.84,REL_2019Q2
2108-04,CITY00001072,98.1,97.89,75.52,103.09,88.19,78.12,96.03,16.91,123033.4,1299.725,10.796,38.1,7.46,190.33,0.4247,79.41,86.66,REL_2023Q4
2108-05,CITY00001073,162.73,171.22,137.42,124.0,132.43,181.26,146.01,3.106,30254.32,186.757,12.521,51.1,22.26,279.49,0.461,168.3,144.68,REL_2022Q1
2108-06,CITY00001074,90.26,94.71,68.19,80.75,74.07,93.91,112.64,20.668,85315.75,1395.219,2.493,53.93,17.28,1378.5,0.7609,77.17,91.79,REL_2020Q3
2108-07,CITY00001075,152.38,137.14,104.08,125.1,97.25,151.56,170.81,3.813,120258.14,898.363,17.883,28.13,16.45,238.18,0.6211,156.89,140.56,REL_2022Q4
2108-08,CITY00001076,75.95,70.66,69.48,67.44,61.09,73.95,60.39,7.5,125572.21,1320.796,12.562,23.28,21.17,836.99,0.0708,58.11,71.7,REL_2024Q4
2108-09,CITY00001077,124.06,132.47,116.17,77.95,90.55,125.95,150.64,8.452,29308.49,258.823,11.036,12.81,7.92,1469.12,0.8164,128.57,124.9,REL_2023Q2
2108-10,CITY00001078,125.7,128.87,115.23,101.36,98.09,88.91,159.17,17.436,128233.46,918.047,4.85,44.32,24.87,410.47,0.772,116.95,126.65,REL_2025Q1
2108-11,CITY00001079,102.3,113.75,64.76,68.94,83.95,85.35,95.42,18.395,69117.42,568.577,8.918,18.64,5.19,965.35,0.9329,93.24,82.93,REL_2025Q4
2108-12,CITY00001080,178.03,157.72,158.57,130.28,135.67,191.66,233.95,9.158,22014.13,85.629,12.675,45.44,7.33,1132.26,0.6406,179.63,147.29,REL_2025Q4
2109-01,CITY00001081,152.53,142.9,149.35,93.6,107.56,107.5,206.09,21.099,79254.82,564.098,9.094,25.54,14.13,364.54,0.9308,142.3,127.72,REL_2024Q4
2109-02,CITY00001082,155.54,177.21,138.42,107.23,135.06,154.92,122.76,16.978,33823.04,271.571,17.832,54.22,21.59,493.03,0.8594,164.23,154.22,REL_2024Q2
2109-03,CITY00001083,164.74,142.03,156.37,98.39,116.22,150.49,146.07,24.447,111770.51,787.251,17.605,29.43,8.11,796.1,0.4572,132.97,137.54,REL_2023Q1
2109-04,CITY00001084,84.88,71.76,73.93,65.75,82.73,60.17,83.64,23.977,82177.57,837.654,11.212,34.7,10.48,404.74,0.1263,69.15,67.92,REL_2021Q2
2109-05,CITY00001085,142.11,147.94,142.73,136.43,134.6,123.78,125.56,24.268,94815.89,779.03,10.881,22.84,10.58,1241.91,0.8681,149.95,132.07,REL_2022Q1
2109-06,CITY00001086,157.5,142.7,156.49,140.51,101.24,115.11,161.71,20.815,77212.69,527.861,13.187,36.23,3.86,490.56,0.6406,144.09,132.01,REL_2025Q1
2109-07,CITY00001087,168.61,186.82,159.13,100.7,109.61,157.46,165.93,6.694,131329.69,642.783,9.896,49.79,1.88,805.89,0.9982,134.63,168.38,REL_2023Q4
2109-08,CITY00001088,178.79,156.84,141.15,100.99,159.19,142.7,239.22,20.255,59418.99,299.678,13.038,22.49,7.1,1426.61,0.3305,174.22,167.33,REL_2025Q4
2109-09,CITY00001089,110.44,109.26,83.95,102.57,85.95,89.29,98.34,20.993,127502.45,847.226,6.749,23.91,7.26,1150.89,0.4981,84.68,99.38,REL_2020Q2
2109-10,CITY00001090,134.62,110.26,106.09,81.4,85.47,113.5,170.83,5.795,95566.02,670.031,2.214,59.89,13.75,242.16,0.955,111.34,122.96,REL_2020Q3
2109-11,CITY00001091,181.58,180.32,152.09,191.64,153.87,128.8,140.96,10.402,117645.83,485.406,15.692,29.42,24.81,1383.35,0.8022,190.62,200.74,REL_2021Q2
2109-12,CITY00001092,93.57,72.38,88.69,57.15,74.18,93.49,87.36,16.182,121673.1,1381.031,4.983,24.33,1.23,886.99,0.7725,76.99,85.22,REL_2025Q3
2110-01,CITY00001093,155.15,136.26,153.39,97.72,121.66,108.74,158.07,19.566,134530.32,940.838,-0.536,27.8,14.6,1392.51,0.025,160.7,171.87,REL_2025Q1
2110-02,CITY00001094,139.18,123.42,133.45,115.46,133.86,136.46,117.72,20.195,52069.45,506.121,0.591,20.74,7.19,834.46,0.9367,133.76,153.59,REL_2021Q1
2110-03,CITY00001095,127.78,109.8,90.67,116.99,121.09,137.48,167.98,9.937,50379.93,381.39,12.284,37.13,0.16,1081.05,0.19,108.0,127.24,REL_2025Q3
2110-04,CITY00001096,182.97,161.02,142.16,171.0,186.21,137.8,234.52,10.726,55939.23,217.313,3.627,63.96,1.16,269.91,0.9736,165.97,160.26,REL_2019Q2
2110-05,CITY00001097,122.03,122.91,105.67,69.53,81.38,100.28,160.41,23.046,40397.02,362.67,6.955,34.56,0.51,582.33,0.9381,108.2,103.52,REL_2025Q2
2110-06,CITY00001098,139.88,117.79,110.35,91.05,92.51,105.58,107.97,6.745,37887.64,199.877,15.117,56.55,5.89,428.46,0.224,136.82,114.43,REL_2024Q2
2110-07,CITY00001099,185.18,200.86,140.61,163.24,137.09,140.99,165.64,1.679,62904.46,386.948,4.933,25.53,7.1,1027.59,0.6625,177.05,176.68,REL_2024Q1
2110-08,CITY00001100,93.54,100.29,67.84,79.67,86.34,89.0,79.97,16.399,77499.63,923.025,12.238,20.76,12.34,867.06,0.5383,74.9,97.66,REL_2019Q3
2110-09,CITY00001101,98.52,101.8,77.77,79.27,76.78,69.47,129.18,8.773,138377.7,1166.644,3.89,38.2,1.62,741.15,0.7948,98.88,96.64,REL_2020Q4
2110-10,CITY00001102,207.51,205.01,145.3,139.96,226.45,218.9,208.08,16.879,138544.75,471.932,2.697,14.75,6.55,1062.54,0.443,220.9,173.24,REL_2021Q4
2110-11,CITY00001103,188.79,191.21,158.32,204.34,151.11,181.65,152.86,19.804,29846.84,220.531,1.041,26.01,3.89,892.43,0.9193,182.89,199.32,REL_2019Q3
2110-12,CITY00001104,195.7,165.02,168.74,200.19,220.89,155.62,155.23,21.923,138058.3,525.523,17.915,23.21,21.76,1333.32,0.0568,183.82,193.7,REL_2019Q4
2111-01,CITY00001105,93.38,82.01,77.86,64.15,96.49,93.53,103.31,19.149,66362.66,554.23,16.8,26.22,11.42,700.67,0.4229,87.81,84.93,REL_2022Q3
2111-02,CITY00001106,85.71,84.6,57.39,59.29,86.45,74.38,80.15,17.254,136085.72,2349.721,0.839,17.67,20.85,1443.99,0.5047,85.65,81.84,REL_2022Q2
2111-03,CITY00001107,157.94,173.48,140.78,103.91,160.3,172.32,185.43,8.669,84772.66,476.137,14.046,26.36,0.23,1225.45,0.6912,141.93,138.62,REL_2024Q4
2111-04,CITY00001108,131.82,133.73,97.82,89.5,143.21,123.36,116.33,12.431,34776.08,297.391,-0.101,24.71,20.76,265.09,0.3614,107.85,107.05,REL_2020Q3
2111-05,CITY00001109,85.31,83.45,80.12,76.8,52.3,68.73,91.55,13.126,82925.22,1094.576,0.142,32.21,8.5,1035.7,0.8152,80.55,75.26,REL_2022Q2
2111-06,CITY00001110,79.48,68.95,55.33,50.1,57.74,73.15,58.56,19.362,81578.78,1388.008,5.382,10.42,5.24,1464.93,0.2415,58.52,74.16,REL_2023Q3
2111-07,CITY00001111,90.75,68.81,82.2,75.35,57.76,83.35,74.15,6.014,132221.03,1264.354,16.681,16.71,6.8,775.29,0.9932,85.27,70.9,REL_2023Q2
2111-08,CITY00001112,179.0,149.96,164.2,158.63,121.48,191.49,166.47,18.195,28380.59,219.814,12.089,36.78,15.95,803.5,0.6724,184.93,188.95,REL_2023Q2
2111-09,CITY00001113,87.07,82.94,78.0,49.44,66.64,71.38,83.98,18.316,120520.53,1805.678,11.396,21.89,9.28,1347.93,0.8211,65.39,75.29,REL_2025Q3
2111-10,CITY00001114,181.21,182.25,124.33,142.2,202.95,152.48,188.37,1.889,59406.19,406.891,17.945,42.45,1.86,400.73,0.1674,146.95,182.37,REL_2019Q1
2111-11,CITY00001115,198.18,164.58,140.51,174.71,150.03,198.67,204.69,8.87,48961.83,249.558,15.667,10.66,16.66,1415.32,0.7875,166.93,174.14,REL_2025Q2
2111-12,CITY00001116,76.09,60.33,56.02,77.66,43.77,70.04,61.08,11.155,78393.12,837.761,11.91,52.8,17.62,362.7,0.0343,61.98,60.98,REL_2021Q2
2112-01,CITY00001117,108.26,96.38,106.14,80.54,101.73,102.72,144.09,21.023,45106.19,344.577,8.029,16.42,11.58,1478.7,0.8629,110.18,101.16,REL_2019Q4
2112-02,CITY00001118,148.36,146.8,135.77,142.07,124.55,153.55,116.45,23.627,130798.53,648.607,0.168,45.29,20.55,1076.17,0.3649,133.52,142.94,REL_2023Q2
2112-03,CITY00001119,164.34,179.07,165.45,112.14,128.97,160.77,160.21,6.912,67966.76,550.537,6.082,56.5,8.51,1203.27,0.8444,140.06,137.53,REL_2021Q2
2112-04,CITY00001120,124.88,98.36,124.98,96.22,74.51,103.01,159.42,9.846,28579.62,189.991,11.501,29.87,13.92,601.72,0.1741,96.91,113.52,REL_2024Q1
2112-05,CITY00001121,82.3,72.36,61.65,67.0,79.88,75.39,103.12,13.47,120798.52,1083.303,7.511,57.84,16.33,1020.86,0.0115,70.49,79.72,REL_2025Q1
2112-06,CITY00001122,157.11,179.06,151.94,144.87,109.35,119.74,209.02,12.387,92736.37,751.636,10.763,45.36,17.37,1202.67,0.5204,146.86,168.35,REL_2020Q3
2112-07,CITY00001123,84.68,83.36,53.0,51.5,74.11,64.77,79.15,16.754,76871.55,1345.604,5.821,51.45,8.5,889.3,0.7909,70.77,69.35,REL_2025Q1
2112-08,CITY00001124,201.81,166.04,139.11,183.91,188.53,167.73,235.99,21.896,132101.23,914.095,8.196,44.95,3.93,546.57,0.5524,163.05,220.61,REL_2024Q1
2112-09,CITY00001125,114.96,124.52,81.7,76.23,95.96,93.38,147.65,4.963,55779.49,388.409,9.464,45.65,21.25,1394.55,0.6335,110.24,108.55,REL_2025Q1
2112-10,CITY00001126,146.62,129.07,117.3,137.98,117.58,162.2,149.82,14.456,59208.14,436.19,8.506,34.63,1.42,434.22,0.6059,155.13,129.2,REL_2024Q4
2112-11,CITY00001127,97.58,101.88,81.29,53.6,78.64,90.33,97.9,12.684,74535.36,1011.438,12.966,36.27,7.9,1008.6,0.8509,85.48,89.4,REL_2020Q3
2112-12,CITY00001128,94.5,74.36,77.89,79.44,94.44,94.87,75.69,9.088,118184.47,1052.526,11.734,50.63,5.34,1108.33,0.9337,84.86,84.96,REL_2023Q1
2113-01,CITY00001129,205.86,206.09,188.81,227.4,177.57,231.99,260.32,22.007,131507.62,661.415,3.891,62.79,9.27,1321.63,0.112,194.87,226.44,REL_2020Q4
2113-02,CITY00001130,158.4,181.01,145.06,161.24,162.56,122.39,186.86,8.673,108672.26,724.542,0.164,38.62,17.45,244.12,0.697,150.09,147.63,REL_2021Q4
2113-03,CITY00001131,185.56,151.95,138.6,139.07,168.66,148.2,244.33,23.633,44693.86,239.433,16.845,62.57,2.3,695.1,0.5791,157.87,169.15,REL_2024Q4
2113-04,CITY00001132,162.01,164.09,158.31,164.08,127.2,129.42,121.07,4.534,48173.61,262.465,5.358,14.79,4.24,332.19,0.8115,141.18,176.52,REL_2023Q1
2113-05,CITY00001133,161.88,167.53,158.54,137.21,125.61,129.23,221.62,13.491,22589.21,194.079,16.894,58.24,15.48,783.66,0.6052,132.02,165.67,REL_2021Q1
2113-06,CITY00001134,76.19,63.51,54.77,54.19,65.37,50.03,67.65,3.958,67784.02,978.072,-1.763,52.72,3.4,814.31,0.1661,58.58,68.86,REL_2024Q1
2113-07,CITY00001135,167.1,161.7,169.03,137.12,158.46,167.87,218.05,5.064,98337.97,647.294,9.465,54.19,2.91,1008.52,0.3656,152.99,153.14,REL_2025Q4
2113-08,CITY00001136,95.66,80.62,87.27,82.74,88.91,85.94,86.64,8.508,116638.61,1555.852,9.566,33.65,17.57,570.62,0.5773,96.82,91.87,REL_2020Q4
2113-09,CITY00001137,208.83,233.41,146.47,197.13,168.29,159.09,277.89,13.146,92675.77,430.344,6.477,20.21,15.38,332.09,0.8978,205.89,202.44,REL_2024Q3
2113-10,CITY00001138,132.89,114.47,132.57,103.79,105.46,106.46,155.43,18.39,109487.92,627.415,3.363,22.01,15.88,1059.16,0.2089,107.58,122.07,REL_2020Q2
2113-11,CITY00001139,155.49,159.72,127.71,156.57,171.85,156.01,169.13,5.09,121237.06,951.437,12.352,13.89,16.57,484.88,0.0495,161.94,172.64,REL_2024Q2
2113-12,CITY00001140,132.69,149.82,127.35,138.19,115.66,138.42,168.42,16.352,109315.27,615.266,1.32,42.44,2.63,837.48,0.94,111.74,131.07,REL_2023Q2
2114-01,CITY00001141,81.63,84.33,54.96,75.07,65.21,69.28,96.59,21.776,116019.19,1694.797,-0.837,28.24,14.37,504.17,0.6052,60.42,73.67,REL_2020Q3
2114-02,CITY00001142,135.14,140.03,97.46,90.74,93.98,137.21,152.85,23.892,97040.77,514.796,3.832,55.33,10.88,1482.09,0.0129,119.1,132.08,REL_2020Q2
2114-03,CITY00001143,166.53,140.48,136.72,96.84,121.86,123.61,170.43,2.991,128092.83,699.011,7.946,60.46,12.38,811.82,0.3276,142.17,178.01,REL_2020Q2
2114-04,CITY00001144,149.08,141.23,127.04,158.98,117.1,112.1,170.66,22.207,82588.41,656.13,-1.075,52.42,17.43,1367.03,0.4375,156.51,141.44,REL_2023Q1
2114-05,CITY00001145,129.1,141.75,127.1,83.74,83.25,94.75,160.32,7.85,122357.94,934.746,-0.816,38.63,9.79,186.26,0.0635,133.68,128.21,REL_2024Q3
2114-06,CITY00001146,176.58,148.74,154.01,176.35,156.56,142.58,148.0,13.552,43641.48,297.223,7.919,26.26,18.78,1155.57,0.2535,153.77,170.53,REL_2019Q2
2114-07,CITY00001147,118.47,104.86,85.92,95.35,75.96,107.21,102.57,6.443,63193.44,746.983,10.858,10.53,9.42,456.98,0.7382,115.48,101.34,REL_2022Q3
2114-08,CITY00001148,169.52,160.25,142.88,137.51,162.46,164.4,170.98,9.43,124933.01,913.848,2.264,37.79,11.56,821.79,0.5636,145.27,168.74,REL_2021Q2
2114-09,CITY00001149,78.26,83.07,64.1,64.88,66.57,69.29,69.17,21.969,137646.3,1477.203,8.836,10.25,0.85,468.18,0.3689,71.91,72.52,REL_2022Q4
2114-10,CITY00001150,171.91,140.92,163.76,134.61,110.19,126.2,198.33,14.225,39594.54,214.834,0.519,49.63,2.75,1172.05,0.6852,166.73,165.34,REL_2024Q4
2114-11,CITY00001151,167.55,192.09,129.03,126.16,168.86,135.74,152.85,22.809,115252.14,449.041,12.169,22.19,18.57,419.95,0.6473,159.91,155.0,REL_2021Q4
2114-12,CITY00001152,128.97,109.28,82.67,78.81,135.29,91.79,118.52,12.567,80405.53,713.975,12.988,22.05,15.52,1324.2,0.1169,131.67,107.27,REL_2023Q4
2115-01,CITY00001153,155.48,158.83,108.24,137.02,112.96,134.13,151.55,20.669,66266.68,465.705,7.372,39.82,4.25,858.44,0.6713,135.47,170.12,REL_2022Q1
2115-02,CITY00001154,211.5,208.58,189.68,146.36,174.31,194.19,222.42,24.941,26063.95,175.115,13.692,20.78,1.09,295.55,0.2044,171.76,188.01,REL_2022Q4
2115-03,CITY00001155,102.26,103.65,84.42,72.42,93.0,88.39,76.82,7.39,101654.26,1089.812,10.286,51.16,1.6,690.74,0.5412,101.15,95.99,REL_2023Q1
2115-04,CITY00001156,170.54,169.56,143.75,157.58,108.77,127.23,139.4,19.649,130374.95,751.779,4.314,28.74,4.19,292.92,0.8419,143.92,144.31,REL_2024Q4
2115-05,CITY00001157,181.66,175.17,132.62,125.96,162.01,181.56,221.97,9.289,53920.29,192.02,13.825,41.42,0.02,795.34,0.3011,150.05,178.19,REL_2021Q3
2115-06,CITY00001158,190.84,205.85,174.52,159.88,205.37,142.26,192.36,15.129,56862.1,217.673,15.502,45.95,6.32,1053.15,0.7099,171.99,202.26,REL_2020Q3
2115-07,CITY00001159,185.64,167.98,123.59,140.53,200.19,161.21,186.36,14.108,123179.02,636.008,13.936,50.5,0.07,856.87,0.9686,175.41,204.95,REL_2023Q3
2115-08,CITY00001160,137.4,143.87,131.25,119.39,137.51,107.33,128.51,13.818,135626.58,1084.167,14.422,56.7,18.64,1406.51,0.3893,119.36,133.05,REL_2021Q1
2115-09,CITY00001161,106.4,103.74,79.7,80.53,75.42,108.56,132.18,8.38,123424.15,852.277,9.145,12.95,17.02,1191.78,0.1493,89.21,86.5,REL_2021Q1
2115-10,CITY00001162,83.1,66.32,59.35,48.5,48.42,64.55,57.26,13.801,29431.95,516.045,5.907,61.51,1.4,248.98,0.7006,75.14,77.58,REL_2021Q3
2115-11,CITY00001163,146.31,139.69,103.59,84.83,110.66,131.48,120.01,0.668,91830.78,879.691,13.942,54.73,24.47,1206.55,0.4027,131.24,159.67,REL_2020Q1
2115-12,CITY00001164,72.1,53.01,64.59,54.29,39.39,60.78,85.63,11.581,54176.07,845.702,17.698,40.41,10.03,682.77,0.6223,62.86,61.36,REL_2021Q1
2116-01,CITY00001165,169.75,180.49,117.11,130.12,157.95,131.62,186.23,17.558,127012.92,1124.033,14.087,41.9,1.29,1196.7,0.6633,170.56,139.37,REL_2019Q1
2116-02,CITY00001166,97.3,80.16,61.26,79.55,75.32,76.63,106.01,12.533,39970.99,456.187,-1.352,39.12,17.53,1205.43,0.9875,83.92,95.22,REL_2019Q1
2116-03,CITY00001167,173.59,196.71,169.51,187.84,130.12,130.25,241.17,8.282,138042.81,992.073,6.791,24.79,6.32,539.55,0.8145,152.1,184.3,REL_2019Q4
2116-04,CITY00001168,160.42,149.44,121.48,162.06,177.08,136.69,171.61,10.717,71249.62,425.535,-0.483,11.99,15.67,233.77,0.0893,160.12,171.55,REL_2022Q2
2116-05,CITY00001169,87.92,77.12,69.5,80.84,73.9,90.76,114.28,0.768,33318.23,448.417,17.193,57.32,6.95,465.24,0.9853,65.01,81.53,REL_2020Q4
2116-06,CITY00001170,114.7,114.47,73.82,113.3,105.7,114.58,138.45,13.368,55230.59,366.179,13.853,56.04,22.52,1022.58,0.4134,101.27,110.74,REL_2022Q3
2116-07,CITY00001171,84.35,73.03,69.41,81.52,78.21,68.16,74.65,13.756,90114.62,1654.397,11.584,12.23,12.97,750.46,0.6849,69.76,80.16,REL_2024Q4
2116-08,CITY00001172,172.72,184.27,163.61,173.76,113.09,145.71,186.94,17.3,138998.06,1053.764,11.201,48.65,14.64,151.55,0.0132,147.82,183.77,REL_2025Q1
2116-09,CITY00001173,202.33,212.6,184.72,186.91,177.13,174.74,180.18,15.303,61463.79,420.001,7.641,19.54,20.92,986.14,0.6152,176.1,193.05,REL_2021Q2
2116-10,CITY00001174,196.65,163.62,156.06,136.97,122.61,169.29,238.14,2.655,76048.39,324.031,3.968,47.65,15.33,677.68,0.006,186.66,220.43,REL_2019Q2
2116-11,CITY00001175,90.58,72.37,58.42,60.91,67.06,87.51,101.69,24.581,127914.39,1870.252,9.645,23.01,4.41,371.27,0.2464,68.66,81.14,REL_2020Q1
2116-12,CITY00001176,184.1,147.05,152.38,141.39,188.82,199.78,197.65,7.081,40349.19,309.587,6.219,25.49,21.82,1051.16,0.0896,180.26,190.88,REL_2025Q2
2117-01,CITY00001177,125.85,135.65,86.33,70.14,113.22,118.38,103.17,4.44,98629.61,877.27,12.646,31.16,3.6,287.74,0.0047,120.91,122.34,REL_2021Q4
2117-02,CITY00001178,202.88,193.77,194.73,183.11,201.61,146.27,198.07,23.507,52723.86,300.159,-0.907,35.25,16.4,212.42,0.47,181.6,217.6,REL_2023Q4
2117-03,CITY00001179,119.11,115.52,79.54,116.0,99.0,85.57,86.05,13.188,137190.75,1037.617,14.311,19.41,7.59,1365.46,0.6787,100.55,103.65,REL_2021Q4
2117-04,CITY00001180,131.44,135.57,92.47,138.36,139.56,95.75,175.86,1.346,69814.11,584.761,4.895,57.26,11.47,432.58,0.1485,104.32,117.04,REL_2021Q4
2117-05,CITY00001181,209.01,172.64,165.49,210.33,141.15,161.36,272.45,7.556,56215.35,256.228,3.189,14.57,7.39,418.66,0.3459,172.46,184.2,REL_2023Q1
2117-06,CITY00001182,84.15,62.12,57.15,53.25,62.29,57.37,92.82,11.493,88912.5,899.294,10.726,36.45,18.37,575.13,0.1942,72.86,78.99,REL_2019Q1
2117-07,CITY00001183,133.76,112.73,131.52,142.41,139.04,124.66,106.86,20.505,137901.0,1191.11,14.2,44.15,7.79,1292.78,0.1919,115.68,117.98,REL_2025Q3
2117-08,CITY00001184,100.88,105.98,93.62,87.08,82.02,105.43,107.92,1.71,112566.53,769.776,16.192,52.46,1.62,176.78,0.0509,75.76,86.48,REL_2021Q1
2117-09,CITY00001185,176.57,169.74,146.61,133.16,164.54,191.78,142.95,0.115,72700.97,308.813,-1.58,64.54,19.69,1311.17,0.643,170.95,148.37,REL_2023Q3
2117-10,CITY00001186,148.79,131.57,148.09,99.38,97.33,111.83,113.38,24.751,104112.03,834.582,10.565,41.54,9.21,166.37,0.1945,116.96,140.58,REL_2024Q3
2117-11,CITY00001187,112.17,111.56,79.05,82.77,102.27,92.17,87.41,7.3,114434.62,1533.726,5.609,14.46,20.82,270.48,0.5331,92.04,97.47,REL_2020Q4
2117-12,CITY00001188,157.93,163.51,136.31,148.81,141.46,172.69,170.73,9.146,30475.44,202.424,0.427,45.85,24.19,1071.45,0.8597,157.56,154.26,REL_2023Q1
2118-01,CITY00001189,90.75,72.38,71.87,50.8,82.06,78.65,106.01,15.13,48000.13,415.093,-0.543,53.86,19.35,1135.4,0.5342,68.55,85.46,REL_2022Q1
