econ_prices_pricing_month,econ_prices_cpi_item_code,econ_prices_cpi_area_code,econ_prices_cpi_index_level,econ_prices_cpi_monthly_change_pct,econ_prices_cpi_12mo_change_pct,econ_prices_ppi_commodity_code,econ_prices_ppi_index_level,econ_prices_energy_price_index,econ_prices_shelter_cost_index,econ_prices_food_at_home_index,econ_prices_food_away_index,econ_prices_medical_care_index,econ_prices_transportation_index,econ_prices_core_cpi_ex_food_energy,econ_prices_seasonal_adjustment_flag,econ_prices_base_period_reference,econ_prices_imputed_value_flag,econ_prices_outlier_detection_score,econ_prices_publication_series
2095-04,CPIITEM001084,DAL,225.57,0.01,3.28,PPICOM001084,282.19,92.92,225.47,87.07,90.32,243.45,229.57,181.24,0,1982_84_100,0,0.5968,CPI_EXSHEL
2095-05,CPIITEM001085,MIDWEST,141.52,1.05,3.77,PPICOM001085,216.79,266.89,304.15,279.47,203.1,130.32,177.78,163.58,1,1982_84_100,0,0.2743,CPI_EXSHEL
2095-06,CPIITEM001086,LA,300.36,0.09,-0.32,PPICOM001086,152.72,82.59,201.14,204.48,153.33,268.91,274.37,122.53,0,1999_100,0,0.9012,CPI_RS
2095-07,CPIITEM001087,SEA,149.44,0.17,0.97,PPICOM001087,286.6,69.42,186.85,178.54,92.91,183.31,261.75,309.46,0,2017_100,0,0.7314,CPI_W
2095-08,CPIITEM001088,MIA,131.91,0.04,7.76,PPICOM001088,268.11,156.83,167.63,259.31,154.71,143.25,287.78,220.74,1,1999_100,0,0.0349,CPI_RS
2095-09,CPIITEM001089,DAL,236.88,0.64,0.04,PPICOM001089,85.25,314.46,96.12,311.22,179.27,189.33,282.17,215.29,1,2017_100,0,0.6865,CPI_EXSHEL
2095-10,CPIITEM001090,MIDWEST,182.72,0.27,8.09,PPICOM001090,181.18,92.27,266.54,122.79,200.68,175.27,161.56,160.64,0,2017_100,0,0.1227,CPI_RS
2095-11,CPIITEM001091,NYC,103.5,-0.08,6.53,PPICOM001091,243.19,348.57,279.49,274.91,261.6,115.98,101.94,190.16,0,1999_100,0,0.6725,CPI_EXSHEL
2095-12,CPIITEM001092,NYC,290.58,0.76,-1.41,PPICOM001092,212.61,89.78,110.23,287.85,106.02,96.17,300.08,224.28,0,1982_84_100,0,0.1921,CPI_W
2096-01,CPIITEM001093,SOUTH,109.99,0.65,7.96,PPICOM001093,149.34,166.39,174.98,132.21,334.91,252.65,175.99,138.51,0,1999_100,0,0.6007,CPI_U
2096-02,CPIITEM001094,SOUTH,120.98,0.17,8.94,PPICOM001094,184.94,300.94,111.65,199.04,292.88,172.33,256.4,294.0,1,1982_84_100,0,0.9702,CPI_U
2096-03,CPIITEM001095,US,243.14,0.56,4.68,PPICOM001095,221.85,76.32,290.89,139.64,273.89,208.66,299.65,215.46,0,1982_84_100,0,0.672,CPI_U
2096-04,CPIITEM001096,CHI,155.55,0.04,-2.28,PPICOM001096,282.84,165.13,234.24,231.67,124.86,205.27,106.5,268.08,0,1982_84_100,0,0.552,CPI_U
2096-05,CPIITEM001097,SOUTH,204.75,0.21,4.66,PPICOM001097,123.81,321.07,121.4,161.23,189.67,175.21,134.21,185.44,0,1999_100,1,0.3076,CPI_EXSHEL
2096-06,CPIITEM001098,NORTHEAST,247.07,-0.14,6.48,PPICOM001098,279.96,281.55,89.74,248.0,307.82,305.43,154.81,165.49,1,2017_100,0,0.5015,CPI_RS
2096-07,CPIITEM001099,CHI,97.45,0.27,1.75,PPICOM001099,191.42,188.78,195.7,161.26,288.7,209.47,286.07,147.63,1,1999_100,0,0.4558,CPI_U
2096-08,CPIITEM001100,NORTHEAST,174.07,1.09,6.49,PPICOM001100,101.48,238.51,249.0,264.17,206.03,269.28,138.9,165.72,1,1999_100,0,0.3389,CPI_W
2096-09,CPIITEM001101,NORTHEAST,317.07,-0.86,8.25,PPICOM001101,269.34,60.28,110.04,186.93,129.24,280.67,191.71,230.14,0,2017_100,0,0.0405,PPI_COM
2096-10,CPIITEM001102,LA,188.57,-0.13,-0.41,PPICOM001102,256.43,274.93,87.11,169.19,166.07,176.16,126.32,266.21,1,1982_84_100,0,0.5136,PPI_FD_ID
2096-11,CPIITEM001103,LA,266.78,-0.09,3.73,PPICOM001103,183.37,315.73,237.85,182.79,132.09,190.5,74.0,203.82,1,1982_84_100,0,0.2182,PPI_COM
2096-12,CPIITEM001104,LA,138.48,-0.02,2.71,PPICOM001104,252.86,82.41,84.58,273.76,282.47,130.42,255.94,147.12,1,1999_100,1,0.6087,CPI_U
2097-01,CPIITEM001105,DAL,270.28,-0.06,-1.31,PPICOM001105,206.32,160.86,286.29,254.07,218.19,224.03,138.97,160.84,1,2017_100,0,0.716,PPI_COM
2097-02,CPIITEM001106,SOUTH,102.52,0.7,6.54,PPICOM001106,210.51,335.49,229.65,317.93,272.27,272.94,270.96,139.94,0,1999_100,0,0.288,CPI_U
2097-03,CPIITEM001107,SEA,275.71,1.6,8.2,PPICOM001107,286.37,272.79,267.4,179.05,200.04,129.32,93.04,281.16,1,2017_100,0,0.2263,CPI_EXSHEL
2097-04,CPIITEM001108,WEST,169.79,0.26,-2.28,PPICOM001108,150.24,156.21,289.16,104.95,109.35,161.06,306.66,171.43,0,1999_100,1,0.6624,PPI_COM
2097-05,CPIITEM001109,US,295.07,0.07,3.09,PPICOM001109,136.95,299.65,169.83,174.98,259.74,204.97,77.23,172.72,0,1982_84_100,0,0.4366,CPI_W
2097-06,CPIITEM001110,NORTHEAST,293.6,0.48,7.37,PPICOM001110,118.4,123.34,132.69,135.45,112.19,290.66,217.59,297.1,0,2017_100,0,0.7274,CPI_U
2097-07,CPIITEM001111,MIA,132.04,-0.66,4.23,PPICOM001111,208.7,301.16,292.31,276.08,152.68,208.26,88.89,213.71,1,1999_100,0,0.1031,PPI_COM
2097-08,CPIITEM001112,DAL,209.99,1.03,0.44,PPICOM001112,281.65,341.1,315.52,240.27,158.18,150.12,305.7,170.53,0,1999_100,0,0.9072,CPI_U
2097-09,CPIITEM001113,LA,237.53,0.22,-0.52,PPICOM001113,132.85,167.33,271.53,142.16,280.87,242.75,169.86,98.53,0,1999_100,0,0.8458,CPI_EXSHEL
2097-10,CPIITEM001114,US,288.53,-0.31,0.54,PPICOM001114,209.91,328.18,138.11,228.12,307.71,264.57,87.68,272.08,0,1999_100,0,0.7699,CPI_W
2097-11,CPIITEM001115,SEA,97.51,0.49,3.45,PPICOM001115,220.52,109.52,130.27,200.85,169.94,160.56,234.33,304.05,1,1999_100,0,0.3831,CPI_EXSHEL
2097-12,CPIITEM001116,DAL,244.52,1.46,1.9,PPICOM001116,241.16,73.16,175.25,121.24,323.38,133.74,100.57,268.18,1,1982_84_100,0,0.9724,CPI_U
2098-01,CPIITEM001117,LA,259.75,0.16,5.82,PPICOM001117,129.05,167.4,251.12,121.03,177.26,238.63,309.65,280.57,1,2017_100,0,0.5984,CPI_U
2098-02,CPIITEM001118,NYC,94.04,0.17,1.02,PPICOM001118,212.49,161.47,189.12,259.26,102.33,192.76,95.27,294.66,1,1999_100,0,0.5855,PPI_FD_ID
2098-03,CPIITEM001119,LA,188.3,0.84,7.7,PPICOM001119,86.19,81.96,234.72,116.55,204.05,241.56,220.47,136.08,0,2017_100,1,0.9961,CPI_U
2098-04,CPIITEM001120,LA,216.51,0.41,5.21,PPICOM001120,98.55,222.69,292.53,198.72,97.29,267.44,95.72,265.0,0,2017_100,0,0.3469,PPI_FD_ID
2098-05,CPIITEM001121,SEA,112.54,0.48,5.04,PPICOM001121,201.39,176.84,280.22,158.09,169.67,271.33,131.93,189.12,0,1982_84_100,0,0.9373,PPI_COM
2098-06,CPIITEM001122,MIA,278.12,-0.32,6.82,PPICOM001122,192.75,320.12,106.27,257.35,91.06,129.99,250.48,92.9,1,1982_84_100,0,0.3542,CPI_EXSHEL
2098-07,CPIITEM001123,CHI,251.55,0.8,3.27,PPICOM001123,163.76,192.73,207.58,232.59,247.49,193.01,179.6,291.23,0,2017_100,0,0.3984,CPI_EXSHEL
2098-08,CPIITEM001124,DAL,214.61,-0.1,7.45,PPICOM001124,238.6,71.43,114.85,166.53,178.89,290.51,252.94,180.79,1,1999_100,1,0.3599,PPI_FD_ID
2098-09,CPIITEM001125,SEA,235.51,-0.26,0.72,PPICOM001125,212.58,138.72,142.03,171.34,337.71,213.61,189.08,238.86,0,1999_100,0,0.7754,CPI_U
2098-10,CPIITEM001126,WEST,159.86,-0.44,6.35,PPICOM001126,159.6,214.35,279.22,160.02,95.71,145.23,216.27,265.52,1,2017_100,0,0.1835,CPI_EXSHEL
2098-11,CPIITEM001127,US,92.32,0.43,-1.02,PPICOM001127,275.2,165.95,136.63,165.84,124.99,181.33,180.14,116.21,0,2017_100,0,0.0331,CPI_W
2098-12,CPIITEM001128,CHI,107.95,0.51,3.54,PPICOM001128,106.96,183.74,251.44,194.07,250.71,105.66,273.94,131.17,0,1982_84_100,0,0.2064,PPI_FD_ID
2099-01,CPIITEM001129,SOUTH,191.65,0.43,-0.14,PPICOM001129,115.85,157.01,215.17,204.3,145.54,256.15,160.03,282.17,0,2017_100,0,0.8129,PPI_FD_ID
2099-02,CPIITEM001130,MIA,138.5,0.13,5.27,PPICOM001130,172.02,218.71,269.55,275.2,254.9,125.38,94.83,161.53,0,2017_100,0,0.7597,CPI_EXSHEL
2099-03,CPIITEM001131,CHI,307.49,-0.12,4.1,PPICOM001131,273.66,281.97,306.2,271.51,124.77,201.53,309.44,245.79,0,1999_100,0,0.9423,PPI_FD_ID
2099-04,CPIITEM001132,WEST,199.72,0.65,0.32,PPICOM001132,116.94,204.72,297.87,310.0,316.2,273.15,242.03,304.51,1,2017_100,0,0.0658,PPI_FD_ID
2099-05,CPIITEM001133,MIDWEST,155.34,0.09,8.41,PPICOM001133,276.92,168.31,130.88,140.79,130.58,167.19,136.46,243.16,1,1982_84_100,0,0.6356,PPI_COM
2099-06,CPIITEM001134,LA,296.56,0.09,0.36,PPICOM001134,185.5,161.49,124.74,248.05,324.1,303.84,223.32,234.62,1,2017_100,0,0.8013,CPI_U
2099-07,CPIITEM001135,SOUTH,97.91,0.26,5.34,PPICOM001135,250.7,243.64,301.31,162.95,210.13,218.81,160.94,103.71,1,1982_84_100,0,0.6328,CPI_U
2099-08,CPIITEM001136,LA,221.79,0.29,4.67,PPICOM001136,267.12,282.62,235.74,181.34,334.17,144.8,163.75,123.64,0,2017_100,0,0.0548,PPI_FD_ID
2099-09,CPIITEM001137,US,147.81,1.43,4.58,PPICOM001137,212.2,258.53,162.6,196.22,253.54,184.58,179.38,179.85,0,1982_84_100,0,0.6155,CPI_W
2099-10,CPIITEM001138,WEST,301.98,-0.17,0.21,PPICOM001138,91.23,140.86,140.58,301.93,177.27,207.57,118.69,225.11,1,1999_100,0,0.5569,PPI_FD_ID
2099-11,CPIITEM001139,SOUTH,307.5,0.56,8.53,PPICOM001139,228.77,261.59,153.73,130.48,284.74,175.92,159.9,102.08,0,1982_84_100,0,0.987,CPI_W
2099-12,CPIITEM001140,NORTHEAST,297.91,-0.31,-1.96,PPICOM001140,250.96,273.17,234.55,289.09,127.65,220.58,126.51,149.18,1,1999_100,0,0.3849,CPI_EXSHEL
2100-01,CPIITEM001141,MIDWEST,92.56,0.2,0.14,PPICOM001141,154.79,244.43,192.53,284.64,106.72,244.14,92.79,184.24,1,1982_84_100,0,0.6066,CPI_RS
2100-02,CPIITEM001142,CHI,135.7,0.27,7.71,PPICOM001142,205.19,112.52,125.09,234.41,321.86,95.85,76.77,304.18,1,1982_84_100,0,0.2031,PPI_COM
2100-03,CPIITEM001143,US,93.93,0.47,5.95,PPICOM001143,219.8,134.38,122.6,261.91,277.09,176.29,220.31,123.82,1,1999_100,0,0.6413,PPI_FD_ID
2100-04,CPIITEM001144,NYC,177.46,0.28,7.48,PPICOM001144,273.95,145.0,210.14,230.85,310.77,166.23,138.52,125.42,0,1982_84_100,0,0.3396,CPI_RS
2100-05,CPIITEM001145,SOUTH,254.84,0.53,-1.43,PPICOM001145,153.68,133.46,147.76,121.8,157.74,219.16,170.54,288.91,0,2017_100,0,0.955,CPI_RS
2100-06,CPIITEM001146,SEA,239.48,0.1,-1.03,PPICOM001146,107.39,89.86,263.97,221.85,275.2,115.03,278.78,224.02,1,1999_100,0,0.8688,PPI_FD_ID
2100-07,CPIITEM001147,US,135.49,-0.01,2.66,PPICOM001147,250.31,263.92,282.41,114.59,148.37,180.62,275.24,267.55,1,2017_100,0,0.6565,PPI_FD_ID
2100-08,CPIITEM001148,LA,277.84,0.56,2.95,PPICOM001148,280.06,234.4,265.46,231.34,250.96,300.94,228.5,292.87,0,2017_100,0,0.6157,PPI_FD_ID
2100-09,CPIITEM001149,MIA,201.23,0.33,0.33,PPICOM001149,287.5,217.09,222.6,118.52,259.29,215.5,225.15,281.66,0,1999_100,0,0.1054,PPI_COM
2100-10,CPIITEM001150,LA,247.41,0.32,5.05,PPICOM001150,261.29,152.32,288.6,222.07,226.37,186.47,250.82,132.31,1,1982_84_100,0,0.8666,CPI_W
2100-11,CPIITEM001151,SEA,178.33,-0.31,3.16,PPICOM001151,133.33,94.8,243.46,138.32,123.49,271.56,171.91,228.52,1,1982_84_100,0,0.439,CPI_W
2100-12,CPIITEM001152,CHI,115.39,1.11,-0.68,PPICOM001152,247.39,141.29,96.15,168.65,153.41,156.86,254.4,263.75,1,1982_84_100,0,0.5247,PPI_FD_ID
2101-01,CPIITEM001153,LA,96.97,-0.4,5.01,PPICOM001153,260.86,64.01,215.28,188.79,96.94,269.67,258.92,92.97,0,1999_100,0,0.8802,PPI_COM
2101-02,CPIITEM001154,US,195.56,0.03,3.17,PPICOM001154,267.43,179.18,211.41,255.64,327.86,279.54,96.25,216.88,1,2017_100,0,0.0945,CPI_U
2101-03,CPIITEM001155,SEA,274.95,0.09,5.32,PPICOM001155,228.23,292.27,151.63,188.58,153.96,293.77,145.52,287.47,1,1999_100,1,0.0379,CPI_EXSHEL
2101-04,CPIITEM001156,CHI,243.92,0.96,6.66,PPICOM001156,270.37,325.91,155.68,316.75,250.42,279.27,299.7,100.56,0,1982_84_100,0,0.096,CPI_EXSHEL
2101-05,CPIITEM001157,LA,196.36,-0.47,-1.97,PPICOM001157,122.32,309.65,191.72,242.89,337.67,254.88,76.58,170.71,0,1999_100,0,0.2687,PPI_FD_ID
2101-06,CPIITEM001158,CHI,239.96,0.49,2.67,PPICOM001158,126.4,225.91,320.39,128.17,335.94,197.39,125.41,206.4,0,1982_84_100,0,0.7204,CPI_RS
2101-07,CPIITEM001159,CHI,211.57,-0.38,2.81,PPICOM001159,135.31,95.63,159.56,235.38,145.16,253.82,87.86,262.34,0,1999_100,0,0.6486,PPI_COM
2101-08,CPIITEM001160,MIDWEST,313.77,-0.34,0.91,PPICOM001160,200.68,135.62,113.66,184.88,244.74,229.06,197.35,243.3,0,2017_100,0,0.0836,CPI_EXSHEL
2101-09,CPIITEM001161,MIDWEST,257.0,-0.19,8.63,PPICOM001161,100.37,277.41,319.96,98.75,115.61,196.46,301.16,290.99,0,1999_100,0,0.7499,PPI_COM
2101-10,CPIITEM001162,MIA,275.75,0.76,-1.29,PPICOM001162,231.49,205.75,181.26,255.71,120.75,161.57,128.64,122.22,0,1999_100,0,0.0373,CPI_EXSHEL
2101-11,CPIITEM001163,US,115.68,1.4,-1.47,PPICOM001163,286.76,313.25,234.82,153.8,259.15,140.88,285.37,170.22,0,2017_100,0,0.4351,CPI_W
2101-12,CPIITEM001164,SEA,317.06,0.6,8.59,PPICOM001164,227.66,170.58,187.69,123.15,334.99,136.24,97.91,291.23,0,1982_84_100,0,0.2467,CPI_RS
2102-01,CPIITEM001165,WEST,180.81,0.15,8.04,PPICOM001165,256.71,271.54,229.98,107.77,201.54,132.12,94.18,168.45,0,1999_100,0,0.4747,CPI_RS
2102-02,CPIITEM001166,LA,260.42,0.93,-1.81,PPICOM001166,133.7,65.0,281.46,280.63,195.39,205.96,205.45,204.67,0,1999_100,0,0.8394,PPI_COM
2102-03,CPIITEM001167,SOUTH,143.64,0.19,-0.4,PPICOM001167,275.68,119.74,221.62,265.7,246.26,307.22,233.93,204.44,1,1999_100,0,0.004,PPI_FD_ID
2102-04,CPIITEM001168,SOUTH,252.68,-0.04,0.71,PPICOM001168,285.86,88.72,116.06,310.89,185.92,282.88,92.68,217.83,1,1982_84_100,0,0.4353,CPI_EXSHEL
2102-05,CPIITEM001169,LA,140.01,-0.15,4.51,PPICOM001169,265.63,341.4,238.76,226.57,226.27,141.27,237.77,212.21,0,1999_100,0,0.455,CPI_EXSHEL
2102-06,CPIITEM001170,SOUTH,282.26,-0.18,3.78,PPICOM001170,258.36,176.45,171.03,117.63,275.0,145.03,159.23,309.04,1,2017_100,1,0.9742,CPI_EXSHEL
2102-07,CPIITEM001171,NORTHEAST,156.6,0.61,4.07,PPICOM001171,232.46,159.95,316.62,167.92,210.51,290.24,114.59,179.2,1,2017_100,0,0.0406,CPI_U
2102-08,CPIITEM001172,NYC,275.55,0.32,-1.19,PPICOM001172,251.86,124.55,257.19,231.33,176.23,250.21,91.43,138.37,0,2017_100,0,0.2843,CPI_EXSHEL
2102-09,CPIITEM001173,US,226.39,0.24,1.99,PPICOM001173,149.87,275.65,262.46,207.06,331.2,258.06,75.95,131.13,1,1982_84_100,0,0.193,PPI_FD_ID
2102-10,CPIITEM001174,NORTHEAST,139.92,0.19,1.11,PPICOM001174,144.26,343.89,106.7,85.34,328.92,302.97,219.0,278.5,0,1999_100,1,0.0061,CPI_RS
2102-11,CPIITEM001175,SOUTH,287.47,-0.59,7.87,PPICOM001175,243.99,279.86,326.14,271.09,216.76,274.63,76.99,210.75,0,1999_100,0,0.4741,PPI_COM
2102-12,CPIITEM001176,SOUTH,162.08,-0.17,1.22,PPICOM001176,147.35,279.1,185.7,222.17,229.03,184.58,125.9,127.0,0,1982_84_100,0,0.2522,CPI_U
2103-01,CPIITEM001177,NYC,91.59,-0.25,3.41,PPICOM001177,147.55,159.48,85.67,177.42,218.52,159.75,176.85,152.04,0,2017_100,0,0.0724,PPI_FD_ID
2103-02,CPIITEM001178,NORTHEAST,162.66,0.24,0.5,PPICOM001178,250.07,250.39,138.38,291.77,313.8,242.56,277.68,214.33,0,1982_84_100,0,0.8199,CPI_EXSHEL
2103-03,CPIITEM001179,MIA,203.75,0.3,-0.52,PPICOM001179,289.91,74.31,251.35,86.14,225.3,222.55,205.34,303.51,1,1982_84_100,0,0.467,CPI_U
2103-04,CPIITEM001180,SOUTH,293.01,0.31,6.88,PPICOM001180,80.76,343.22,236.17,122.24,181.99,145.48,170.46,262.79,0,1982_84_100,0,0.2442,CPI_U
2103-05,CPIITEM001181,LA,222.23,0.3,5.99,PPICOM001181,192.17,281.04,109.2,245.81,326.78,231.17,88.27,281.69,1,2017_100,1,0.6542,CPI_U
2103-06,CPIITEM001182,WEST,280.67,0.05,-1.87,PPICOM001182,151.26,132.31,280.73,298.43,125.13,187.43,284.68,225.12,1,1982_84_100,0,0.5119,CPI_U
2103-07,CPIITEM001183,WEST,300.0,0.68,-0.72,PPICOM001183,202.18,69.31,139.48,216.45,164.63,274.38,73.13,216.42,1,1982_84_100,0,0.956,PPI_COM
2103-08,CPIITEM001184,LA,195.59,-1.26,2.6,PPICOM001184,161.11,223.37,206.21,198.09,285.66,194.38,103.67,195.39,0,1999_100,0,0.071,PPI_FD_ID
2103-09,CPIITEM001185,NYC,106.51,-0.12,-1.54,PPICOM001185,105.67,148.11,215.2,122.59,115.22,217.21,298.21,154.67,1,2017_100,1,0.2687,CPI_EXSHEL
2103-10,CPIITEM001186,MIDWEST,290.73,-0.34,3.53,PPICOM001186,110.09,198.65,257.61,246.28,326.81,125.61,284.67,149.12,0,2017_100,0,0.1817,CPI_EXSHEL
2103-11,CPIITEM001187,SEA,266.58,-0.0,2.64,PPICOM001187,274.68,334.57,268.33,206.87,285.75,190.19,111.99,188.23,0,1982_84_100,1,0.9233,CPI_RS
2103-12,CPIITEM001188,NYC,95.15,0.94,2.52,PPICOM001188,96.92,252.45,172.47,95.37,191.83,203.44,161.65,130.52,1,1999_100,0,0.1215,PPI_COM
2104-01,CPIITEM001189,US,155.16,0.91,-2.4,PPICOM001189,128.37,316.26,207.33,121.16,293.26,135.18,123.35,183.24,1,1999_100,0,0.5049,CPI_EXSHEL
2104-02,CPIITEM001190,SOUTH,229.56,0.25,1.6,PPICOM001190,113.55,315.75,204.71,299.01,138.8,121.69,134.56,128.2,1,1982_84_100,0,0.674,CPI_W
2104-03,CPIITEM001191,CHI,128.57,-0.47,7.48,PPICOM001191,106.21,179.77,147.36,274.92,134.44,218.93,279.03,244.6,0,1982_84_100,0,0.0403,PPI_FD_ID
2104-04,CPIITEM001192,LA,140.91,-0.44,1.31,PPICOM001192,260.36,286.79,294.6,266.56,261.32,248.3,202.99,179.07,1,1999_100,0,0.672,CPI_W
2104-05,CPIITEM001193,US,92.85,0.98,-2.34,PPICOM001193,265.0,94.88,241.65,152.37,331.39,174.91,235.69,178.17,1,1999_100,0,0.201,CPI_U
2104-06,CPIITEM001194,WEST,134.6,0.88,7.43,PPICOM001194,151.7,331.21,274.25,303.82,199.14,242.23,308.05,134.57,0,1999_100,1,0.3463,PPI_COM
2104-07,CPIITEM001195,US,200.07,1.48,5.65,PPICOM001195,219.87,77.13,162.81,85.12,154.13,118.19,166.28,244.2,1,2017_100,0,0.8712,PPI_FD_ID
2104-08,CPIITEM001196,CHI,257.04,1.3,7.73,PPICOM001196,226.3,267.56,196.21,160.37,250.51,305.28,124.4,247.54,1,1999_100,0,0.0141,CPI_W
2104-09,CPIITEM001197,MIDWEST,113.33,1.22,1.35,PPICOM001197,206.03,216.03,292.29,253.31,203.39,137.31,248.4,111.42,1,1999_100,0,0.7104,CPI_EXSHEL
2104-10,CPIITEM001198,SOUTH,134.97,0.17,2.54,PPICOM001198,161.74,75.68,260.96,294.98,315.26,177.24,242.88,152.56,1,2017_100,0,0.3051,CPI_W
2104-11,CPIITEM001199,SOUTH,249.03,0.13,2.9,PPICOM001199,156.14,278.85,206.36,209.96,97.64,197.34,229.77,285.58,0,2017_100,0,0.9626,PPI_FD_ID
2104-12,CPIITEM001200,LA,221.96,-0.15,3.71,PPICOM001200,136.25,107.82,296.07,106.53,288.05,163.8,215.81,242.31,0,1982_84_100,0,0.9172,CPI_U
2105-01,CPIITEM001201,NORTHEAST,122.45,0.16,5.15,PPICOM001201,254.03,242.42,215.59,292.88,236.07,276.62,253.98,169.22,1,1999_100,0,0.8711,CPI_RS
2105-02,CPIITEM001202,US,262.91,-0.73,2.45,PPICOM001202,264.58,298.43,177.37,219.89,243.92,305.59,84.21,246.54,0,2017_100,1,0.3174,CPI_U
2105-03,CPIITEM001203,NORTHEAST,122.73,0.15,7.22,PPICOM001203,131.29,170.68,274.4,252.77,286.56,309.41,290.11,304.41,0,2017_100,0,0.0271,PPI_FD_ID
2105-04,CPIITEM001204,DAL,118.5,0.25,1.17,PPICOM001204,110.03,126.71,123.16,313.15,93.82,247.37,151.38,153.77,0,1982_84_100,0,0.3179,CPI_EXSHEL
2105-05,CPIITEM001205,DAL,132.84,-0.32,6.1,PPICOM001205,275.99,279.65,193.44,161.41,189.45,303.18,263.14,164.36,1,2017_100,0,0.8026,CPI_EXSHEL
2105-06,CPIITEM001206,MIDWEST,203.56,0.6,6.87,PPICOM001206,133.31,142.54,215.92,243.37,206.1,182.49,269.82,197.33,0,2017_100,0,0.7284,PPI_COM
2105-07,CPIITEM001207,SOUTH,290.79,0.0,3.22,PPICOM001207,234.63,67.32,217.1,185.84,147.18,108.13,250.02,253.21,1,1982_84_100,0,0.7164,CPI_EXSHEL
2105-08,CPIITEM001208,LA,100.38,0.32,3.84,PPICOM001208,119.28,120.13,281.15,225.82,225.84,184.17,189.5,119.96,1,1982_84_100,0,0.7067,CPI_EXSHEL
2105-09,CPIITEM001209,SOUTH,248.49,0.5,4.82,PPICOM001209,175.68,245.02,286.85,203.98,133.0,235.54,107.0,127.74,1,1999_100,0,0.617,CPI_U
2105-10,CPIITEM001210,MIA,95.91,0.17,3.67,PPICOM001210,175.92,129.21,211.66,279.87,217.17,262.74,122.53,198.42,1,1999_100,0,0.9669,PPI_FD_ID
2105-11,CPIITEM001211,LA,277.36,0.89,3.55,PPICOM001211,137.47,185.48,163.13,202.62,235.42,307.16,106.9,169.76,0,2017_100,0,0.5306,CPI_RS
2105-12,CPIITEM001212,CHI,277.47,-0.51,2.36,PPICOM001212,91.02,105.03,306.01,219.74,216.43,231.97,155.38,287.27,0,1982_84_100,0,0.5616,PPI_COM
2106-01,CPIITEM001213,DAL,270.82,-0.67,2.89,PPICOM001213,118.32,189.33,93.46,191.73,264.46,128.63,209.53,305.26,1,2017_100,0,0.0753,CPI_U
2106-02,CPIITEM001214,MIA,263.01,0.38,-1.51,PPICOM001214,221.62,219.8,277.86,172.38,118.29,307.21,110.05,189.87,1,1999_100,0,0.926,PPI_COM
2106-03,CPIITEM001215,DAL,312.34,-0.28,1.47,PPICOM001215,283.81,135.58,237.47,111.35,216.63,211.23,294.14,249.53,0,2017_100,0,0.061,PPI_COM
2106-04,CPIITEM001216,LA,217.87,-0.22,-0.2,PPICOM001216,106.64,256.31,93.04,269.26,323.82,192.52,168.57,154.54,1,1982_84_100,0,0.0133,CPI_U
2106-05,CPIITEM001217,MIA,158.5,0.19,7.74,PPICOM001217,235.27,227.56,81.46,117.02,227.09,191.53,250.32,209.5,1,1982_84_100,0,0.8309,CPI_W
2106-06,CPIITEM001218,SEA,302.42,-0.26,3.76,PPICOM001218,160.14,192.22,145.73,245.16,243.66,233.2,177.32,294.76,1,2017_100,1,0.9554,PPI_FD_ID
2106-07,CPIITEM001219,NYC,119.4,-0.14,4.15,PPICOM001219,189.18,126.99,212.76,103.94,160.8,200.65,194.77,232.15,1,1982_84_100,0,0.6648,PPI_COM
2106-08,CPIITEM001220,DAL,223.52,-0.52,-1.07,PPICOM001220,126.89,145.58,134.94,262.41,182.24,102.29,162.52,284.58,0,1982_84_100,0,0.1336,PPI_COM
2106-09,CPIITEM001221,LA,123.33,-0.66,6.26,PPICOM001221,182.8,168.41,105.03,92.64,184.03,227.08,284.3,202.77,1,1982_84_100,0,0.5677,PPI_FD_ID
2106-10,CPIITEM001222,SEA,239.13,0.18,2.16,PPICOM001222,167.04,220.48,145.93,160.59,211.87,187.5,94.69,169.13,0,1982_84_100,0,0.5866,PPI_COM
2106-11,CPIITEM001223,LA,97.93,0.66,4.71,PPICOM001223,243.63,341.25,177.23,261.79,104.99,146.56,283.28,284.18,1,1982_84_100,0,0.9577,CPI_W
2106-12,CPIITEM001224,CHI,279.91,-0.42,0.07,PPICOM001224,259.17,240.03,283.78,210.89,318.31,233.74,179.2,101.24,1,1999_100,0,0.5734,CPI_W
2107-01,CPIITEM001225,MIA,173.45,-0.01,8.71,PPICOM001225,156.24,108.03,282.71,183.45,181.86,247.06,111.54,254.67,0,1982_84_100,0,0.799,CPI_W
2107-02,CPIITEM001226,MIDWEST,174.38,0.4,-1.72,PPICOM001226,118.55,262.39,164.88,191.52,112.49,273.23,102.49,108.08,1,1982_84_100,0,0.5974,CPI_EXSHEL
2107-03,CPIITEM001227,US,111.96,0.34,-0.21,PPICOM001227,129.99,174.74,151.15,118.15,310.91,199.44,164.36,303.93,1,2017_100,0,0.7717,CPI_EXSHEL
2107-04,CPIITEM001228,US,243.22,0.02,5.6,PPICOM001228,130.66,88.3,89.0,88.6,212.12,259.74,77.88,225.76,0,2017_100,0,0.5277,PPI_COM
2107-05,CPIITEM001229,SEA,155.97,-0.42,5.15,PPICOM001229,178.17,333.65,185.71,181.93,171.46,183.03,88.52,127.64,1,2017_100,0,0.8015,PPI_COM
