health_mental_survey_year,health_mental_behavioral_health_region,health_mental_serious_mental_illness_rate,health_mental_major_depressive_episode_rate,health_mental_anxiety_disorder_rate,health_mental_suicidal_ideation_rate,health_mental_suicide_mortality_rate,health_mental_opioid_overdose_rate,health_mental_alcohol_use_disorder_rate,health_mental_stimulant_use_disorder_rate,health_mental_treatment_gap_pct,health_mental_provider_shortage_area_flag,health_mental_telehealth_visit_share_pct,health_mental_crisis_line_call_volume,health_mental_involuntary_hold_rate,health_mental_naloxone_distribution_rate,health_mental_medication_assisted_treatment_rate,health_mental_recovery_support_participation,health_mental_homelessness_comorbidity_rate,health_mental_justice_involved_rate
2023,East,1.869,14.237,2.284,5.495,33.846,8.744,10.136,7.67,33.53,N,2.49,1105,2.944,205.47,8.28,29.21,4.29,8.54
2015,North,7.381,7.69,10.265,2.331,22.197,9.746,4.287,6.889,41.7,Y,49.92,8606,3.387,401.66,36.58,28.75,29.34,1.49
2019,North,4.166,1.908,5.552,5.816,18.445,3.698,3.834,0.565,44.59,N,3.97,13495,2.929,360.63,2.53,71.43,23.53,7.15
2019,NorthEast,1.798,2.923,14.433,7.172,18.373,9.319,6.64,7.135,89.29,N,41.07,9484,3.923,163.82,28.7,4.29,14.11,14.49
2022,West,3.045,13.842,20.81,5.812,17.632,7.597,6.283,5.698,16.11,Y,78.92,15271,6.276,351.96,29.04,12.81,5.65,15.36
2019,West,6.982,13.927,18.237,8.547,20.221,9.197,5.392,6.063,32.64,N,27.19,6727,7.466,21.18,14.95,6.72,18.0,15.09
2022,West,4.046,8.768,7.731,8.439,19.639,0.217,7.295,3.446,33.53,Y,10.96,4580,0.898,238.75,53.25,9.61,3.13,14.1
2019,NorthEast,4.573,14.579,15.879,5.222,7.569,2.799,1.151,2.077,38.73,N,72.99,22163,13.048,81.19,7.23,33.7,22.19,6.18
2019,West,3.724,12.715,9.246,5.41,27.804,10.199,2.112,5.893,47.57,Y,29.71,208,4.002,402.39,29.5,69.58,28.18,4.83
2018,North,1.052,5.968,14.59,2.711,4.81,10.382,11.745,7.426,58.06,Y,29.6,13253,8.416,310.31,3.73,51.58,6.47,16.61
2023,East,7.789,11.933,6.428,0.812,22.418,9.034,1.076,2.647,54.07,N,72.85,3913,6.959,399.51,7.21,62.26,21.74,13.11
2021,East,4.259,13.234,1.014,6.116,34.022,11.941,2.285,7.211,30.42,Y,61.89,4342,11.892,101.96,52.93,59.22,20.94,4.2
2019,West,5.012,2.228,8.922,6.197,4.49,10.308,11.254,6.003,72.62,N,10.81,24418,5.686,395.79,18.41,47.84,5.79,15.52
2016,North,5.558,5.432,11.267,3.185,13.597,0.291,1.72,7.496,57.16,N,47.94,13014,11.169,119.89,50.19,41.17,1.08,2.12
2024,North,3.263,10.793,8.45,8.47,12.419,4.111,11.798,3.792,89.86,Y,46.4,13407,13.706,107.84,13.59,30.06,0.49,14.04
2016,NorthEast,4.693,5.27,13.105,2.89,30.533,10.62,10.281,7.48,87.29,Y,18.3,4944,11.601,308.73,21.48,58.18,25.03,19.78
2021,West,7.23,7.894,3.92,0.477,22.696,5.882,5.824,3.64,84.74,N,84.81,22258,12.827,233.44,11.41,15.33,11.38,5.86
2015,Central,4.192,14.072,2.767,1.229,8.089,2.56,2.069,5.895,93.68,N,4.21,21159,13.18,29.08,41.75,69.99,8.95,15.05
2025,South,7.051,5.698,13.029,4.501,14.261,8.806,10.528,1.753,83.95,N,50.7,18498,4.941,235.03,39.32,76.57,28.97,0.53
2017,East,3.232,3.36,10.54,2.345,21.774,10.122,11.606,7.962,41.63,Y,17.49,1749,10.943,485.16,35.77,6.17,12.08,6.59
2016,Central,5.856,4.776,8.303,8.666,34.848,9.432,8.185,5.666,73.39,N,33.85,13858,3.142,236.73,59.51,57.18,10.56,0.86
2017,North,1.538,5.241,11.456,2.619,19.293,1.373,4.887,2.235,46.22,N,32.07,13003,12.776,168.21,45.04,5.62,17.31,0.23
2018,South,4.914,9.723,5.424,2.016,0.757,4.068,8.135,1.104,48.59,Y,0.66,7700,1.417,33.18,51.83,70.76,7.91,17.88
2020,East,6.433,5.893,16.296,1.342,32.407,1.134,4.556,4.818,47.86,Y,72.72,13838,3.197,231.69,55.15,70.7,1.56,4.76
2019,North,3.365,12.271,15.985,3.19,33.859,11.203,6.272,0.013,31.12,Y,80.95,8130,12.536,304.51,52.81,74.63,23.79,6.48
2015,North,6.499,6.078,19.02,3.475,34.43,3.702,5.761,4.074,69.83,Y,76.67,1906,3.768,381.51,7.55,49.22,2.97,12.34
2019,West,2.805,5.416,18.06,8.306,29.427,2.777,3.709,7.833,56.0,N,26.86,22597,12.046,233.86,9.81,24.66,23.29,6.07
2020,West,0.948,4.21,9.482,5.633,5.128,1.415,3.87,0.816,19.45,Y,6.51,10943,2.286,176.63,56.4,28.92,21.83,5.48
2023,North,2.517,13.494,17.427,6.43,30.619,1.955,10.926,4.143,27.52,Y,68.45,21532,4.95,250.33,29.88,28.28,2.57,1.52
2025,Central,3.313,4.6,11.296,6.708,20.508,5.161,4.003,7.479,46.74,Y,5.34,4109,0.702,352.34,1.78,31.23,21.01,17.8
2017,West,5.838,12.296,21.768,1.334,8.842,10.241,6.509,3.741,60.18,N,4.93,22205,14.49,23.84,49.05,77.87,16.6,2.86
2021,West,6.134,9.176,4.971,5.052,33.171,8.12,8.734,0.693,33.78,N,62.48,20282,3.747,25.8,24.95,78.7,17.73,1.85
2020,West,0.576,6.442,20.117,8.037,21.383,5.694,5.21,6.698,68.35,Y,13.33,12976,1.149,288.94,42.5,52.13,24.58,17.41
2021,South,4.765,14.322,18.853,3.743,13.017,11.51,3.406,2.076,80.94,N,7.42,2186,6.185,326.95,51.92,54.76,18.58,1.14
2023,NorthEast,1.525,10.02,16.841,4.466,2.809,3.857,5.874,5.637,32.03,N,31.79,24974,4.913,293.84,45.95,16.42,15.37,13.42
2020,NorthEast,6.305,9.394,12.897,7.032,16.137,11.786,10.536,4.68,42.96,Y,5.96,14878,0.688,468.71,32.67,18.43,11.04,2.14
2021,North,7.621,2.819,11.319,4.393,23.399,10.947,7.213,1.038,13.61,Y,20.05,23191,8.334,333.97,0.39,19.93,14.38,13.24
2019,Central,3.054,1.644,18.372,6.19,33.733,10.355,9.289,0.543,23.29,N,39.5,24712,6.474,141.49,32.01,52.4,20.28,19.71
2025,South,3.673,9.269,16.014,3.54,22.481,3.853,9.806,5.096,78.16,N,80.88,11625,5.834,19.33,21.78,19.52,1.99,2.98
2024,Central,5.355,1.156,14.71,7.674,27.347,5.255,0.915,5.289,31.61,N,25.81,18483,12.074,209.09,38.53,56.19,4.49,9.32
2023,East,6.424,1.317,12.872,7.842,24.249,1.796,1.781,0.362,26.56,Y,84.6,20553,6.134,33.75,30.72,63.48,19.4,1.39
2019,NorthEast,3.384,14.322,6.248,6.674,23.635,3.495,11.856,3.298,63.54,Y,78.9,14860,10.357,284.1,10.74,66.57,3.74,18.37
2020,East,7.761,2.842,15.515,1.275,9.311,11.841,10.809,3.403,57.8,Y,4.96,13791,3.521,214.54,19.0,35.77,26.88,0.67
2021,North,2.211,9.58,5.015,5.009,24.188,1.672,1.221,3.407,53.84,Y,73.85,15225,4.838,315.26,25.96,66.08,16.24,7.25
2017,East,1.271,10.258,1.612,5.107,16.555,9.304,2.815,2.174,11.95,N,78.61,21446,9.522,479.39,43.12,35.71,4.5,8.4
2023,South,1.705,10.923,9.78,4.89,13.475,9.184,5.872,4.168,68.55,N,7.65,728,14.099,75.92,16.9,49.67,14.56,16.52
2021,NorthEast,1.024,7.91,13.208,8.973,1.14,8.104,4.626,3.7,70.22,Y,5.09,23453,0.713,310.07,33.01,63.5,9.84,5.14
2020,South,2.01,13.154,20.304,6.293,13.487,0.438,7.623,1.37,71.74,Y,37.29,4625,1.966,30.63,3.54,71.13,3.9,0.74
2024,East,0.173,14.682,4.366,4.623,23.054,3.061,9.567,4.373,83.94,N,58.8,8542,7.479,185.92,21.13,59.46,29.43,4.78
2024,West,7.976,8.818,13.224,2.135,23.989,7.865,10.951,3.713,17.28,Y,7.41,6374,3.728,283.96,50.25,55.79,25.77,2.75
2020,South,1.307,5.813,9.978,6.986,26.269,1.207,2.941,1.102,92.39,Y,66.19,12199,11.36,277.89,15.64,46.28,20.43,16.18
2016,East,2.462,3.895,15.879,6.201,18.531,9.855,4.329,1.519,31.45,N,41.9,840,8.572,496.07,52.06,8.45,13.5,17.51
2018,East,0.888,9.776,20.484,8.691,31.553,9.408,5.905,7.127,76.69,Y,33.99,6449,13.564,477.99,16.3,51.89,0.43,17.82
2023,East,1.762,7.501,5.482,3.028,19.392,11.689,8.826,3.864,22.42,Y,54.74,14978,0.338,228.8,24.65,15.38,8.77,3.17
2020,West,1.913,7.838,21.97,3.024,25.644,3.752,2.41,5.566,20.94,N,21.34,12109,5.107,453.6,0.39,8.52,5.13,14.5
2023,East,0.228,14.99,3.848,6.147,20.06,5.777,8.709,6.767,11.5,N,50.33,3859,1.847,202.92,20.31,56.96,21.76,11.32
2017,West,4.005,0.927,4.792,1.224,14.367,0.067,7.141,2.528,81.54,Y,39.44,21197,13.765,317.98,8.34,63.94,25.27,17.19
2020,South,1.254,10.319,5.375,2.639,11.751,4.222,6.416,3.905,28.56,Y,25.74,3066,0.615,425.03,20.01,22.88,25.93,4.47
2024,West,1.057,10.562,9.401,1.01,20.686,8.115,6.152,1.109,45.91,N,71.95,22565,3.897,386.72,1.65,37.96,17.56,16.71
2025,West,6.28,4.397,8.362,1.116,13.005,1.758,6.908,2.676,34.29,N,2.04,2618,10.919,417.09,54.89,23.83,11.41,4.77
2020,NorthEast,2.975,0.668,15.511,2.091,18.899,10.529,11.719,2.323,83.44,Y,2.26,18562,0.168,131.87,59.27,61.88,20.2,3.31
2020,West,6.056,1.607,21.914,1.213,3.244,6.486,9.298,4.923,50.44,N,73.15,1287,7.302,402.14,1.03,15.89,6.51,1.27
2016,North,7.156,14.288,1.491,2.75,21.784,0.262,4.982,4.402,87.88,Y,71.74,10214,12.663,234.24,26.94,21.56,6.52,0.75
2019,North,4.802,12.098,9.908,7.466,8.676,8.629,7.51,4.994,30.77,Y,23.13,1675,4.289,98.01,17.12,59.29,14.11,13.01
2019,South,3.929,9.544,15.195,0.62,2.897,11.473,3.567,0.533,32.35,Y,9.2,12381,7.581,273.72,31.29,14.73,15.83,17.32
2016,East,1.024,7.884,18.168,4.593,2.389,1.752,0.467,6.337,85.1,N,39.75,24181,5.183,93.23,5.4,22.85,18.23,19.84
2017,East,3.108,10.035,8.58,8.227,10.233,1.133,11.094,0.133,51.53,N,55.14,9726,9.551,210.79,56.19,4.67,8.38,8.67
2024,South,5.591,6.445,11.539,2.626,34.533,10.363,11.589,1.614,26.58,N,33.2,14506,14.197,364.37,40.79,72.12,23.62,3.01
2022,North,7.822,4.649,17.581,6.201,3.638,4.402,11.03,1.425,32.73,Y,18.09,24052,0.197,350.05,24.45,38.57,21.03,0.09
2015,NorthEast,0.794,9.01,9.74,3.744,18.568,6.996,7.47,6.215,43.85,Y,71.14,4803,13.991,74.76,31.19,27.36,16.86,10.26
2015,East,2.83,10.685,7.485,5.074,32.17,10.401,1.043,6.037,21.56,N,50.25,9037,9.24,219.96,25.72,54.38,3.95,17.4
2019,North,1.211,6.351,2.663,1.292,33.687,9.81,11.671,2.494,17.08,Y,50.3,16308,6.842,473.34,18.68,71.52,3.5,0.36
2025,Central,6.215,4.361,15.375,4.111,4.156,11.43,4.86,2.212,81.6,N,20.99,4494,11.207,331.53,37.51,65.93,15.82,7.59
2018,North,1.798,7.761,12.768,6.486,26.783,7.21,6.806,7.458,46.34,Y,20.23,20794,12.311,150.4,27.73,38.94,8.4,14.39
2020,Central,6.594,6.42,6.785,3.43,22.964,7.595,0.783,7.478,71.85,Y,43.6,3959,6.785,447.97,50.07,50.83,8.32,9.26
2021,North,3.647,12.326,6.851,5.727,17.195,1.111,9.048,0.003,80.06,Y,23.84,11707,4.066,170.78,37.82,44.67,1.09,1.87
2017,South,6.016,6.822,10.697,6.913,28.435,5.481,0.863,4.009,81.28,N,82.77,4604,3.57,16.52,21.4,31.01,1.6,16.69
2023,Central,0.98,14.304,10.506,5.856,14.028,0.485,5.861,1.974,82.26,N,25.64,24830,13.382,41.18,30.25,12.0,19.85,3.57
2020,South,3.103,4.58,4.224,8.947,10.61,1.368,8.196,4.051,14.1,N,7.72,24073,12.827,43.67,20.19,65.01,7.51,12.26
2020,East,6.007,1.839,4.718,8.566,26.391,8.126,10.763,2.326,50.18,N,34.61,18068,14.231,226.24,27.19,22.61,25.83,6.23
2021,East,3.27,6.324,7.763,7.933,13.227,6.962,1.675,1.981,85.75,Y,13.26,20541,6.746,282.17,48.39,20.49,27.43,18.71
2022,North,2.942,1.508,21.666,2.205,18.656,5.869,8.61,4.048,65.2,N,80.23,11568,3.196,438.58,31.19,62.84,10.14,6.78
2017,East,4.98,0.935,7.47,8.537,7.716,9.763,4.322,0.876,76.4,Y,55.56,17679,7.242,220.78,51.05,64.12,20.3,11.57
2021,Central,6.224,7.515,6.32,8.115,2.938,8.895,6.186,0.37,72.66,N,78.31,15890,2.943,450.56,42.59,20.93,20.19,5.63
2021,North,0.76,1.473,3.875,0.299,27.647,0.024,2.407,5.805,39.29,N,57.38,18905,12.781,175.28,47.89,28.56,16.14,1.6
2025,NorthEast,1.571,11.23,20.82,3.184,24.504,0.568,7.097,3.809,41.66,Y,58.9,10131,7.968,358.49,13.09,74.74,25.06,18.02
2018,North,5.883,14.323,12.091,1.506,27.279,2.329,7.199,4.354,70.12,Y,56.63,15587,1.273,445.22,51.37,10.24,25.36,9.67
2022,South,6.908,5.391,3.278,6.657,2.256,7.999,8.7,6.635,77.2,N,17.13,13082,14.955,454.41,58.42,39.55,9.38,9.46
2022,East,2.626,8.224,19.399,1.494,9.672,10.737,4.888,0.804,53.32,N,59.8,10853,8.917,452.89,58.4,1.71,25.48,3.24
2023,Central,3.15,5.043,14.378,1.831,31.568,0.996,4.133,2.874,61.49,Y,57.37,10950,13.387,34.38,31.82,15.67,11.36,2.42
2018,South,2.967,14.81,0.848,8.495,33.923,0.838,5.539,2.932,59.32,Y,66.49,9902,11.548,294.61,59.92,21.73,23.76,1.04
2025,NorthEast,3.214,1.743,13.182,3.04,29.777,6.793,4.491,0.932,38.24,N,41.7,17459,14.47,136.87,54.04,33.09,10.52,13.92
2018,Central,5.488,1.134,7.266,6.139,6.014,4.636,10.473,1.399,76.25,N,77.76,14982,4.161,255.4,14.86,45.47,7.63,12.67
2025,North,5.646,13.976,10.981,7.088,34.24,7.634,7.251,0.077,51.31,N,48.44,6510,7.693,128.35,8.2,71.91,18.3,5.82
2023,North,6.488,5.137,8.935,4.406,21.693,6.059,0.425,6.154,65.53,N,33.25,4917,2.235,166.1,19.53,37.48,9.37,4.62
2018,West,0.223,14.989,15.694,2.036,14.343,3.518,8.839,5.189,27.9,Y,49.73,12675,12.148,102.45,12.99,28.0,16.46,16.03
2020,West,6.595,14.313,3.171,8.378,23.504,2.063,1.435,6.275,60.63,N,48.09,21592,0.468,348.08,42.59,16.11,4.79,19.34
2016,South,7.989,14.059,6.539,4.723,9.226,4.505,5.685,5.806,14.05,Y,10.09,12799,1.639,35.8,35.66,68.86,4.18,17.22
2020,West,2.239,5.921,1.693,3.223,28.864,8.735,2.349,7.398,39.79,N,12.87,12288,12.38,212.38,46.87,17.87,9.21,7.08
2024,North,2.037,2.399,21.051,4.912,22.453,10.258,8.5,6.756,90.21,Y,54.49,12860,6.782,347.43,39.91,16.43,1.77,17.59
2018,NorthEast,2.708,14.794,19.232,1.373,11.542,5.718,5.841,0.534,18.01,Y,11.67,6310,10.502,442.69,50.84,30.91,23.63,9.7
2020,West,1.47,3.642,13.689,3.134,5.197,7.354,0.958,0.027,45.63,N,82.64,405,5.122,273.02,14.48,36.23,25.94,17.58
2019,South,2.745,13.609,8.194,0.637,29.979,3.089,5.951,1.919,33.11,N,17.45,22992,5.499,171.41,7.96,43.4,16.85,16.77
2022,East,3.28,5.615,5.383,7.526,5.451,6.798,6.566,5.658,80.77,Y,33.69,20402,3.103,403.13,59.76,3.24,5.59,16.6
2021,NorthEast,3.722,4.645,3.558,4.237,20.137,3.661,10.445,7.844,14.29,Y,77.51,7813,5.986,369.75,23.94,24.49,5.02,1.44
2021,South,4.846,3.082,2.86,7.083,22.808,1.157,5.182,6.164,90.72,Y,58.12,12692,13.67,51.96,33.64,65.83,25.55,13.49
2021,East,5.394,7.178,15.498,1.559,27.702,3.234,5.823,4.186,33.39,Y,41.77,24385,1.551,229.89,38.67,57.26,15.31,5.45
2025,NorthEast,2.705,14.968,13.425,4.504,13.847,11.448,10.244,4.963,87.56,Y,52.51,23255,0.471,244.26,36.81,5.13,3.97,10.1
2017,South,6.518,9.147,8.154,8.785,23.458,0.189,0.876,0.197,28.81,Y,28.95,14770,14.755,418.47,12.63,11.59,7.84,10.78
2015,NorthEast,6.645,13.512,11.031,4.881,17.928,1.839,11.698,1.15,80.39,N,40.96,20862,4.775,439.92,57.84,66.21,29.28,6.27
2016,North,0.949,0.758,18.638,1.728,5.331,3.401,6.823,0.497,72.89,N,45.83,7325,2.398,66.61,48.03,55.23,0.26,9.64
2021,East,3.245,12.254,19.807,2.969,17.021,10.863,4.395,3.882,76.56,Y,50.26,12173,12.006,288.1,13.78,18.28,4.97,16.81
2017,West,2.211,9.872,21.182,6.935,8.93,5.676,8.433,6.559,11.89,N,64.26,22308,11.273,55.65,43.9,67.9,27.97,3.64
2023,East,5.707,5.321,16.169,8.732,23.871,11.509,3.976,4.524,46.94,N,21.24,1834,12.79,417.77,22.35,27.36,27.93,12.26
2024,South,6.555,4.51,3.903,8.82,33.661,7.349,2.521,3.478,71.6,Y,53.03,1605,1.19,453.85,23.47,49.54,4.21,6.3
2016,East,1.95,5.069,18.967,6.08,21.066,4.211,6.352,4.192,34.12,Y,36.54,21796,4.97,367.07,43.66,42.02,23.02,4.05
2019,North,5.585,0.755,18.44,3.341,0.949,6.492,5.337,1.294,91.03,Y,72.8,20534,1.857,147.49,35.63,12.75,22.18,19.71
2016,Central,7.512,2.561,13.259,8.002,16.306,6.575,4.759,5.196,90.22,N,15.06,4541,11.426,306.85,7.51,9.82,5.64,2.9
2015,East,0.278,5.124,5.509,1.447,34.406,10.173,5.32,4.796,69.28,Y,21.94,8235,1.962,354.41,46.17,79.68,14.65,5.05
2020,North,7.93,13.832,21.028,5.409,13.158,6.7,6.145,5.935,42.24,N,70.61,9487,5.161,416.73,23.41,48.25,17.47,19.2
2020,West,0.229,10.185,6.304,5.321,13.393,10.2,6.386,4.606,87.17,N,51.47,8026,14.273,8.57,59.81,40.75,3.51,15.0
2018,Central,1.822,14.977,11.9,6.65,8.094,5.519,8.33,1.873,12.82,N,31.05,5703,1.753,476.34,17.59,16.4,22.33,12.4
2021,South,2.136,3.417,18.917,8.738,3.34,6.914,9.274,3.859,40.32,Y,22.71,22808,10.03,77.95,14.45,35.34,6.49,1.83
2025,East,1.208,3.727,4.666,5.367,21.272,3.017,1.744,3.388,12.89,N,18.65,8636,9.209,402.01,34.51,28.94,19.55,0.24
2018,East,5.197,13.181,3.077,5.716,31.45,2.629,2.453,5.1,47.31,N,84.67,11853,12.477,122.49,19.93,1.77,24.64,8.26
2015,NorthEast,4.934,13.323,21.438,6.015,7.765,0.501,7.74,3.114,40.43,N,58.48,21519,0.573,449.38,43.89,30.88,16.46,15.53
2021,NorthEast,4.797,10.74,10.476,1.585,9.103,6.681,4.775,7.943,37.28,Y,68.08,7635,3.75,460.58,30.13,41.94,20.6,1.93
2017,North,7.163,6.95,21.694,8.246,1.917,6.983,9.093,0.353,69.82,Y,64.76,12547,6.471,355.45,21.38,24.76,12.49,4.0
2022,South,7.973,1.098,19.348,0.953,6.437,10.201,0.988,4.392,26.37,Y,16.94,17124,14.329,228.65,8.16,17.24,24.01,13.36
2018,North,4.287,0.895,21.955,6.019,7.348,0.582,0.279,2.437,22.86,Y,80.13,23982,3.705,97.22,38.44,59.9,29.53,14.88
2024,East,4.335,14.843,3.104,7.589,13.956,0.04,10.291,4.485,38.16,N,52.73,2798,8.641,25.57,57.42,72.7,28.11,18.4
2017,NorthEast,3.761,10.843,11.099,0.38,24.528,1.617,6.867,6.892,35.4,N,21.71,15712,11.772,350.91,9.52,22.31,26.03,15.8
2015,Central,5.496,10.426,19.732,3.543,32.144,5.103,3.336,5.832,60.13,Y,23.96,14389,11.185,90.38,10.74,74.72,12.82,14.37
2020,Central,0.343,4.807,11.247,7.792,3.082,11.741,3.323,2.512,28.65,N,16.53,14438,7.333,11.18,32.56,20.59,20.82,7.82
2022,East,7.029,6.009,5.997,5.971,13.48,11.469,1.519,4.163,51.54,Y,63.06,6588,12.7,218.01,3.55,41.84,11.96,7.88
2015,Central,0.704,14.333,4.697,6.829,14.32,2.774,11.761,0.851,36.08,N,70.21,19337,10.552,424.98,36.18,15.59,23.02,15.31
2024,West,6.457,0.752,8.215,2.653,22.258,8.166,1.03,2.703,49.18,N,3.07,1924,0.1,52.71,33.75,27.23,2.59,9.55
2018,East,5.059,1.811,13.836,8.775,4.592,3.669,8.046,1.683,18.35,Y,76.91,19119,2.138,364.44,31.26,61.72,10.59,10.42
2016,Central,3.157,13.025,13.198,6.211,28.135,9.836,3.395,2.395,36.48,N,18.38,5496,7.073,252.95,42.66,47.73,15.09,7.07
2021,Central,7.327,14.727,4.669,6.336,33.129,9.503,2.227,2.871,78.02,Y,21.15,11859,10.688,283.76,16.8,20.84,5.28,18.49
2019,NorthEast,3.479,6.939,4.527,3.023,7.37,10.921,11.443,7.319,89.8,Y,22.16,23986,8.122,232.09,27.05,50.14,17.13,16.3
2025,North,7.118,6.426,0.533,3.526,6.859,7.169,5.146,5.914,81.14,Y,34.11,14886,8.987,459.73,53.18,24.71,6.78,7.46
2023,NorthEast,7.915,9.522,20.977,6.279,10.071,9.824,5.809,5.372,50.51,Y,25.26,16431,4.821,97.93,38.2,78.59,1.91,17.67
2018,West,0.758,12.133,21.874,2.317,9.131,6.778,3.679,5.947,77.52,Y,30.27,6228,1.948,413.96,19.94,18.71,16.41,3.76
2016,North,4.822,14.124,8.174,1.593,20.838,9.24,3.282,3.949,51.65,Y,80.55,20424,2.948,224.42,20.74,79.88,1.59,4.1
2024,North,1.374,12.389,18.924,4.259,14.114,6.17,8.886,5.365,28.4,Y,33.16,11667,12.838,341.04,57.82,67.19,26.11,7.07
2021,NorthEast,6.242,10.458,20.848,6.902,17.453,5.692,7.113,3.359,45.25,N,11.53,17237,2.078,483.61,36.04,17.41,13.62,16.41
2023,South,5.478,5.706,18.48,4.694,20.668,5.264,9.512,7.539,31.91,Y,82.01,3134,5.919,138.95,30.08,17.7,10.89,14.86
2016,South,2.594,13.553,6.166,8.993,9.542,0.413,7.04,1.639,87.26,N,34.25,3741,11.246,341.06,9.51,4.94,26.06,4.47
2024,South,5.6,2.943,5.626,1.621,26.023,6.681,0.586,1.648,57.3,Y,71.67,9597,1.116,65.27,29.18,5.04,9.27,2.86
2017,NorthEast,4.716,10.277,13.982,6.496,24.807,1.073,11.973,2.964,21.63,N,26.61,11323,6.179,263.98,1.24,14.21,15.1,3.44
2020,Central,7.614,5.918,21.284,3.263,6.757,4.067,4.448,2.791,50.07,N,52.45,10630,12.277,392.79,3.0,59.07,24.98,17.22
2024,South,4.59,13.978,9.446,3.826,27.832,8.037,11.209,0.62,38.59,Y,85.0,16250,14.994,212.5,21.71,0.81,28.25,3.05
2020,South,0.672,9.661,14.149,0.859,33.847,11.912,7.724,5.996,86.07,Y,82.86,6994,9.441,39.67,30.71,45.31,25.25,1.82
2022,South,2.961,10.455,21.993,0.916,31.396,8.07,3.726,5.233,46.75,N,16.54,4980,14.122,92.75,30.81,11.95,6.18,10.35
2024,NorthEast,3.391,11.618,2.038,2.469,9.261,4.089,3.357,5.699,85.39,Y,50.49,1524,9.25,306.67,14.13,62.51,16.29,1.55
2015,North,0.186,12.699,4.983,7.798,11.476,2.019,10.558,4.763,57.07,N,2.82,6437,4.676,198.1,56.08,4.74,22.26,6.19
2021,North,4.829,7.305,17.438,4.014,11.6,2.574,6.701,1.834,23.15,Y,0.38,8877,11.466,480.86,30.83,78.77,6.22,13.14
2023,NorthEast,0.188,1.66,18.526,5.984,33.408,11.814,10.692,0.252,11.22,Y,29.05,960,10.224,182.62,40.35,39.11,25.61,7.83
2022,East,2.126,6.83,19.931,4.58,3.35,5.631,4.925,0.341,36.0,Y,73.96,8988,14.543,179.5,36.89,57.86,25.87,11.09
2016,West,1.648,4.847,16.801,6.593,30.89,2.339,10.664,7.816,45.8,Y,74.83,13414,2.307,77.34,48.44,23.2,17.53,9.13
2022,Central,5.614,9.275,0.776,8.346,2.463,11.04,8.764,3.013,40.68,N,79.25,3877,8.062,174.19,25.05,19.86,8.55,1.05
2025,Central,7.824,13.126,14.871,1.165,28.841,11.172,5.703,3.28,44.54,N,15.85,14716,0.142,442.5,39.48,19.93,27.52,13.59
2024,NorthEast,0.392,12.122,6.713,2.773,2.793,10.286,8.763,4.851,21.88,Y,11.48,13870,2.179,175.03,50.7,67.25,0.31,15.3
2020,Central,3.904,13.963,13.447,5.558,2.284,3.453,6.033,1.485,14.79,N,65.14,6145,8.766,467.22,30.03,2.74,26.8,3.67
2018,North,5.91,14.625,17.921,7.859,28.924,2.178,2.057,4.326,77.24,Y,4.91,8304,13.97,423.43,15.65,40.55,14.98,13.19
2015,South,6.194,8.767,14.968,1.675,27.787,9.347,1.178,5.016,52.0,Y,42.53,10321,10.26,197.42,36.81,38.27,8.14,18.8
2016,Central,4.005,4.047,3.073,1.174,10.675,7.421,3.016,7.953,33.85,Y,19.13,14385,14.311,50.82,9.55,60.09,19.3,14.95
2024,West,4.069,4.094,2.157,7.201,18.42,9.265,5.631,2.622,31.72,Y,64.54,22135,10.696,10.67,40.66,73.83,17.56,6.77
2019,NorthEast,2.264,8.347,2.416,3.037,13.876,4.657,10.098,6.734,50.78,Y,39.65,19963,6.062,80.18,11.83,23.09,18.91,1.73
2023,East,0.676,14.407,16.543,3.903,31.458,9.874,5.362,0.911,66.96,N,84.41,9922,0.441,407.62,21.24,28.72,27.3,1.94
2019,Central,1.337,5.224,5.309,7.107,31.053,10.679,3.735,0.951,54.11,Y,0.99,1346,14.654,483.01,24.64,42.12,28.87,2.09
2019,Central,5.64,13.942,14.664,8.317,30.547,11.02,6.32,7.179,42.58,N,14.79,811,14.477,305.36,44.58,13.33,10.76,13.65
2025,Central,5.927,7.343,2.31,6.251,33.765,0.371,5.843,1.954,42.57,Y,67.36,21013,5.133,301.26,48.59,43.68,23.24,2.87
2018,West,6.671,8.203,2.713,4.106,30.314,10.341,2.326,2.193,85.39,Y,48.01,598,9.11,432.63,39.42,16.61,20.73,17.51
2021,North,6.907,1.279,9.321,2.816,26.119,4.708,6.044,4.332,15.44,N,60.86,12485,0.658,168.87,33.28,17.05,27.01,18.98
2020,East,6.14,4.139,21.188,8.111,33.422,7.073,7.811,3.736,50.66,N,46.14,1453,5.521,337.43,23.22,53.25,16.22,6.15
2022,East,4.449,3.817,8.297,4.004,16.652,11.676,4.794,2.982,31.51,Y,84.56,8629,6.377,83.53,27.04,70.65,21.92,9.71
2020,North,0.748,4.677,4.542,0.103,23.749,6.674,2.151,3.65,92.31,Y,5.45,8526,5.267,321.11,25.94,58.54,24.96,3.5
2024,NorthEast,1.268,13.598,10.438,2.468,11.807,4.966,4.446,5.644,13.48,N,12.45,2504,1.638,156.9,24.22,9.47,19.44,5.89
2020,West,0.228,1.758,20.656,4.493,24.326,4.818,11.544,6.699,37.63,Y,37.52,7015,1.69,441.42,28.67,50.28,12.12,4.08
