care_costs_billing_year,care_costs_drg_code,care_costs_allowed_amount_avg,care_costs_paid_amount_avg,care_costs_patient_responsibility_avg,care_costs_charge_amount_avg,care_costs_cost_to_charge_ratio,care_costs_denial_rate_pct,care_costs_prior_auth_required_flag,care_costs_appeal_overturn_rate,care_costs_collection_rate_pct,care_costs_charity_care_share_pct,care_costs_bad_debt_share_pct,care_costs_price_transparency_file_flag,care_costs_shoppable_service_code,care_costs_site_of_care_shift_index,care_costs_contracted_rate_index,care_costs_out_of_network_rate_index,care_costs_surprise_bill_incidence_rate,care_costs_inflation_adjustment_base
2016,DRG251,169759.68,157293.87,12465.81,452408.38,0.712,5.7,N,57.66,83.62,15.02,15.99,Y,SHOP-803,34.25,1.033,1.665,7.556,CPI_Rural
2024,DRG264,87765.76,63448.63,24317.13,170966.07,0.328,3.65,N,44.47,35.85,5.74,13.64,Y,SHOP-582,55.54,0.631,1.067,5.113,GDP_Deflator
2018,DRG261,39563.72,22459.61,17104.11,44738.28,0.935,27.61,Y,66.73,66.66,18.22,16.23,N,SHOP-221,86.92,1.035,1.331,0.36,WPI
2016,DRG213,133407.53,129412.89,3994.64,189353.69,0.394,28.35,N,16.21,71.27,5.03,20.68,Y,SHOP-728,78.11,1.395,1.934,2.93,CPI_Rural
2016,DRG499,86406.51,73800.19,12606.32,184048.17,1.164,23.72,N,19.37,79.98,3.03,5.67,N,SHOP-149,44.58,0.753,1.102,4.741,CPI_Urban
2019,DRG024,127427.19,80831.98,46595.21,200140.83,1.086,1.72,N,35.48,66.62,10.21,6.92,Y,SHOP-845,77.28,0.831,1.641,1.073,WPI
2017,DRG962,196597.07,181128.08,15468.99,270998.3,0.262,4.27,Y,37.2,47.66,18.51,12.33,N,SHOP-436,73.5,0.516,1.976,2.589,WPI
2021,DRG240,76422.27,67500.47,8921.8,115090.6,0.213,19.76,Y,50.54,85.61,7.88,6.53,N,SHOP-988,51.07,1.278,0.874,7.251,GDP_Deflator
2019,DRG061,103915.22,87269.48,16645.74,232495.56,0.477,7.77,N,74.21,86.76,11.81,12.82,N,SHOP-737,42.75,1.243,1.671,4.672,CPI_Urban
2020,DRG941,201053.3,139166.6,61886.7,316656.66,0.747,5.02,N,83.68,85.24,8.55,0.53,Y,SHOP-151,18.3,0.883,1.363,2.371,CPI_Rural
2022,DRG634,80714.66,68056.7,12657.96,210159.58,1.161,9.38,Y,41.13,90.63,17.64,4.1,Y,SHOP-945,47.12,0.594,1.862,7.807,GDP_Deflator
2016,DRG746,88087.22,75240.21,12847.01,242820.6,0.64,8.73,Y,78.07,96.34,12.99,2.67,Y,SHOP-277,1.36,0.676,0.903,3.958,GDP_Deflator
2017,DRG029,21231.09,20337.26,893.83,34788.58,0.708,7.79,N,87.12,66.05,8.32,9.12,Y,SHOP-102,20.75,1.004,0.871,0.868,CPI_Rural
2018,DRG591,115104.91,64115.52,50989.39,249493.88,0.75,29.19,Y,3.59,96.32,16.55,11.14,Y,SHOP-643,53.07,1.014,1.681,7.17,WPI
2024,DRG086,101941.26,91984.97,9956.29,136532.09,1.194,18.1,N,32.74,44.95,15.52,13.67,Y,SHOP-953,61.16,0.743,1.922,0.958,CPI_Urban
2024,DRG733,63178.35,45612.69,17565.66,90082.59,0.302,1.62,N,25.77,43.53,2.78,14.85,N,SHOP-647,5.56,0.633,1.545,1.302,CPI_Rural
2021,DRG929,98697.62,81173.81,17523.81,109282.94,1.097,16.74,Y,69.22,89.12,12.16,0.39,Y,SHOP-960,26.95,1.192,1.562,3.677,GDP_Deflator
2016,DRG007,43738.65,33893.25,9845.4,114243.72,1.186,12.17,N,45.6,85.06,16.59,7.43,N,SHOP-940,84.45,1.339,1.503,0.046,CPI_Urban
2021,DRG834,41754.12,28150.65,13603.47,76765.77,0.869,21.22,N,27.82,93.44,12.58,4.87,Y,SHOP-727,28.68,0.923,1.029,6.814,GDP_Deflator
2023,DRG700,186417.88,132866.2,53551.68,448250.46,0.984,34.17,Y,84.96,95.28,1.11,1.78,N,SHOP-803,67.8,1.301,1.997,2.559,CPI_Urban
2022,DRG820,187727.2,173271.29,14455.91,456751.95,0.622,25.31,Y,40.6,61.07,18.25,5.0,N,SHOP-954,53.32,1.291,1.051,7.782,CPI_Rural
2024,DRG714,129924.69,90699.66,39225.03,226583.97,0.436,11.54,N,88.06,83.25,12.76,7.66,Y,SHOP-296,9.47,0.662,1.438,0.531,GDP_Deflator
2017,DRG452,53656.85,47196.34,6460.51,60241.29,0.368,22.71,N,87.89,71.79,14.07,12.97,N,SHOP-718,78.25,0.899,2.037,0.294,WPI
2024,DRG935,95872.78,91365.5,4507.28,220150.83,0.557,17.11,N,23.81,47.68,15.65,3.96,Y,SHOP-398,81.57,0.583,1.171,6.81,WPI
2024,DRG965,97100.61,54124.28,42976.33,261632.12,0.401,3.23,Y,35.9,94.51,2.23,18.0,Y,SHOP-113,61.95,0.55,1.267,3.617,WPI
2020,DRG569,183631.83,124450.02,59181.81,207097.38,0.547,31.7,N,51.89,51.73,17.82,13.47,Y,SHOP-816,75.76,0.705,0.829,3.695,CPI_Rural
2019,DRG556,32311.0,24321.33,7989.67,88569.43,0.463,33.0,N,26.44,88.35,9.68,9.87,N,SHOP-138,84.1,0.982,2.109,5.979,GDP_Deflator
2025,DRG478,111454.52,69087.5,42367.02,257203.92,1.151,4.47,Y,33.98,68.49,16.14,12.74,Y,SHOP-448,53.04,0.765,1.716,6.518,GDP_Deflator
2024,DRG165,246303.64,176536.97,69766.67,535926.57,0.462,28.73,Y,84.83,49.92,12.67,9.18,N,SHOP-326,25.85,1.191,1.954,5.044,CPI_Rural
2020,DRG323,128382.88,82536.6,45846.28,192994.9,0.208,34.76,Y,49.45,39.48,12.69,22.26,N,SHOP-764,26.59,1.32,1.585,4.521,WPI
2020,DRG410,46669.67,27065.16,19604.51,61449.31,0.605,5.67,Y,34.51,80.75,15.51,22.32,N,SHOP-617,18.33,0.525,1.941,6.436,WPI
2022,DRG677,196119.19,138781.77,57337.42,390782.8,0.743,23.94,N,44.63,54.75,15.08,7.69,Y,SHOP-573,3.82,0.823,1.341,4.92,WPI
2025,DRG732,7138.2,4971.28,2166.92,7743.96,1.087,24.94,Y,49.2,88.89,5.09,8.04,Y,SHOP-570,57.68,0.819,1.338,2.773,WPI
2018,DRG508,154310.22,97219.31,57090.91,375186.58,0.591,3.18,N,72.23,93.24,15.24,10.24,Y,SHOP-591,43.34,1.384,0.826,7.972,CPI_Urban
2022,DRG408,141603.14,120810.76,20792.38,298599.51,0.318,12.34,Y,23.31,79.23,5.64,6.78,Y,SHOP-688,91.63,1.065,1.286,4.415,WPI
2017,DRG698,201066.58,182320.32,18746.26,515262.23,0.578,17.25,N,33.56,87.84,0.85,1.94,Y,SHOP-386,53.27,0.998,1.304,7.575,CPI_Rural
2021,DRG856,58628.83,35883.34,22745.49,128167.41,0.473,11.58,Y,85.86,93.64,3.78,4.01,Y,SHOP-108,24.82,1.233,1.576,5.411,WPI
2019,DRG543,223059.77,149581.89,73477.88,375598.65,0.245,4.04,Y,80.31,67.78,0.96,20.43,N,SHOP-841,77.03,0.718,1.66,5.364,CPI_Rural
2017,DRG322,55390.71,36367.83,19022.88,126057.63,0.498,10.92,Y,65.84,37.87,14.89,16.86,Y,SHOP-539,30.7,0.5,2.133,1.767,GDP_Deflator
2025,DRG508,235425.9,217386.65,18039.25,255298.85,0.639,8.97,N,35.1,41.74,3.33,12.66,N,SHOP-654,4.83,1.219,1.095,1.125,GDP_Deflator
2021,DRG886,108451.1,70868.92,37582.18,153906.99,0.676,30.2,N,17.92,73.69,0.95,12.98,N,SHOP-137,23.87,1.166,1.459,7.793,GDP_Deflator
2019,DRG311,46819.23,44451.82,2367.41,110672.34,1.196,31.3,Y,68.51,55.89,18.9,23.14,Y,SHOP-778,32.27,1.367,1.93,5.103,WPI
2018,DRG489,226245.35,146971.92,79273.43,569526.48,0.446,12.77,Y,25.57,51.44,17.68,20.79,N,SHOP-157,82.27,1.439,1.232,7.799,GDP_Deflator
2018,DRG072,166224.33,115951.1,50273.23,251185.98,0.293,27.95,Y,14.71,82.01,4.31,5.7,N,SHOP-394,95.47,0.522,1.871,6.52,GDP_Deflator
2024,DRG339,199740.68,179589.95,20150.73,541460.18,0.869,5.92,Y,23.04,62.59,5.18,19.0,N,SHOP-262,84.15,1.423,1.509,1.432,GDP_Deflator
2019,DRG787,87570.41,52743.33,34827.08,144349.13,1.02,17.95,Y,88.08,65.87,14.22,16.47,N,SHOP-775,85.89,1.145,1.055,4.945,GDP_Deflator
2017,DRG174,204666.31,112606.3,92060.01,253418.39,0.521,30.17,N,25.18,93.95,10.86,6.84,N,SHOP-813,58.99,1.081,1.029,1.863,CPI_Rural
2022,DRG740,3045.62,2585.7,459.92,7326.22,0.922,0.04,N,59.06,58.64,14.09,17.11,Y,SHOP-139,47.4,0.598,1.522,5.86,CPI_Rural
2016,DRG528,146661.67,94410.18,52251.49,282016.78,0.481,15.92,Y,67.34,41.88,13.99,0.77,Y,SHOP-916,91.67,0.5,1.158,1.596,GDP_Deflator
2022,DRG973,28022.74,23360.8,4661.94,45223.61,0.707,28.85,Y,9.69,61.17,17.65,6.06,Y,SHOP-556,75.01,0.859,0.902,3.056,WPI
2020,DRG687,125193.95,71453.78,53740.17,162722.16,0.484,1.98,N,24.01,49.01,3.79,4.87,N,SHOP-544,97.21,0.93,2.131,7.182,CPI_Rural
2016,DRG015,13009.87,8161.22,4848.65,34112.59,0.86,7.48,Y,31.52,73.2,15.06,13.49,N,SHOP-362,58.52,0.851,2.154,0.143,CPI_Rural
2016,DRG912,125844.5,78669.86,47174.64,164809.54,0.192,31.14,N,62.77,37.16,16.35,0.88,N,SHOP-384,7.61,1.345,1.837,2.318,GDP_Deflator
2019,DRG275,241512.43,134932.91,106579.52,392689.34,0.49,18.5,N,33.08,94.83,15.21,11.49,Y,SHOP-170,39.43,0.782,1.094,0.962,CPI_Urban
2016,DRG043,79505.36,66882.94,12622.42,98138.24,0.989,10.04,Y,60.12,89.81,16.26,14.75,Y,SHOP-816,77.81,0.613,1.235,4.254,CPI_Urban
2016,DRG657,71369.56,51472.2,19897.36,103463.95,0.297,0.25,N,13.99,82.33,12.56,12.82,Y,SHOP-741,28.63,0.668,1.69,4.428,WPI
2025,DRG610,184320.42,121068.07,63252.35,449374.28,1.016,26.34,Y,87.47,42.82,17.51,15.13,N,SHOP-287,29.57,0.662,2.194,1.55,CPI_Rural
2017,DRG894,126573.53,87803.23,38770.3,136528.49,0.201,13.97,Y,73.86,79.5,2.98,22.79,Y,SHOP-485,94.62,0.944,1.88,3.9,CPI_Rural
2022,DRG050,196215.85,141329.68,54886.17,214117.36,0.91,4.87,Y,51.45,63.08,19.9,14.48,Y,SHOP-463,89.06,1.311,1.971,0.069,CPI_Rural
2019,DRG588,186203.73,103997.57,82206.16,213731.58,1.162,33.03,Y,59.81,73.19,11.44,1.47,N,SHOP-597,22.87,0.705,2.196,4.841,GDP_Deflator
2022,DRG743,86814.0,48341.32,38472.68,179464.08,0.369,26.13,N,62.25,93.12,9.96,0.19,N,SHOP-274,31.39,1.359,0.919,7.679,WPI
2023,DRG124,51268.46,35762.15,15506.31,138470.64,0.709,2.0,N,26.84,83.92,6.87,4.63,N,SHOP-492,74.82,0.69,1.474,6.695,WPI
2016,DRG628,176226.19,107498.63,68727.56,445657.1,0.393,14.63,Y,62.21,82.82,15.09,2.75,N,SHOP-183,3.55,0.582,2.042,2.016,GDP_Deflator
2025,DRG119,135014.03,116939.46,18074.57,261730.94,0.678,12.04,Y,82.56,53.41,14.25,18.12,N,SHOP-529,5.79,1.153,1.433,3.237,CPI_Urban
2022,DRG648,222057.89,155025.25,67032.64,445011.46,0.259,14.47,Y,43.93,59.25,8.07,5.52,N,SHOP-277,63.3,0.552,0.874,7.217,WPI
2017,DRG628,70817.71,52425.49,18392.22,77378.03,0.325,9.14,N,52.02,39.14,12.56,9.92,N,SHOP-354,72.4,0.566,2.028,0.293,CPI_Rural
2025,DRG548,237056.76,202264.94,34791.82,645771.32,0.799,12.02,N,25.35,49.2,9.77,22.56,Y,SHOP-901,99.46,0.502,2.077,3.074,WPI
2016,DRG213,25224.66,15308.36,9916.3,64920.56,1.179,32.15,N,13.26,51.79,4.52,2.6,Y,SHOP-216,84.1,0.627,1.847,7.086,WPI
2020,DRG699,3156.47,2334.89,821.58,4170.77,0.647,27.58,Y,48.94,66.2,9.67,22.0,Y,SHOP-239,17.95,1.496,1.61,3.391,GDP_Deflator
2021,DRG238,92565.72,56527.95,36037.77,173522.11,0.494,9.11,N,72.56,81.58,7.97,4.79,N,SHOP-698,12.74,0.536,1.436,5.079,CPI_Rural
2018,DRG129,104482.53,98072.49,6410.04,196768.82,0.212,26.78,Y,65.32,52.73,14.43,18.4,N,SHOP-260,73.58,0.661,1.155,0.987,GDP_Deflator
2018,DRG977,129506.49,73161.0,56345.49,343113.53,0.404,7.34,N,86.27,73.76,5.6,24.15,Y,SHOP-348,84.44,1.452,1.231,0.021,WPI
2025,DRG685,49232.19,38421.48,10810.71,128888.16,1.099,26.1,Y,51.04,66.21,18.0,24.01,Y,SHOP-879,87.45,1.117,1.426,1.53,CPI_Urban
2017,DRG927,219386.41,203692.8,15693.61,235498.83,0.952,34.61,Y,36.88,49.93,8.58,23.23,Y,SHOP-279,36.4,0.86,1.642,3.379,CPI_Urban
2023,DRG016,9208.79,7760.25,1448.54,10578.06,0.817,33.85,N,68.42,51.69,9.56,23.95,N,SHOP-708,57.64,0.965,1.42,5.975,CPI_Urban
2023,DRG985,86781.15,53580.12,33201.03,239242.45,0.756,9.96,Y,19.99,77.96,8.21,17.87,N,SHOP-261,21.44,0.594,1.917,3.736,GDP_Deflator
2020,DRG179,58105.47,39094.59,19010.88,75699.16,0.316,6.24,Y,78.65,69.03,14.7,16.74,Y,SHOP-466,13.54,1.095,1.807,0.376,CPI_Rural
2019,DRG404,158252.28,118477.74,39774.54,331755.84,0.267,2.75,N,86.99,35.17,10.67,18.97,Y,SHOP-922,14.08,0.737,1.924,0.349,WPI
2022,DRG445,123315.05,99982.59,23332.46,260722.8,0.868,1.55,N,4.4,71.17,15.34,21.26,N,SHOP-704,12.6,1.335,1.605,6.645,CPI_Urban
2021,DRG743,243423.49,186552.39,56871.1,646006.29,0.86,24.9,N,89.53,69.92,1.16,21.22,N,SHOP-429,77.52,1.172,1.053,0.365,GDP_Deflator
2022,DRG549,12197.05,7275.52,4921.53,30350.72,0.233,12.94,N,66.13,62.89,2.17,9.52,N,SHOP-197,5.12,1.228,1.725,5.683,CPI_Urban
2023,DRG682,155726.03,87341.79,68384.24,182646.06,0.985,25.17,Y,33.73,66.98,2.0,10.18,Y,SHOP-230,48.7,0.798,1.264,2.009,GDP_Deflator
2020,DRG196,112524.41,62524.34,50000.07,191840.55,0.818,26.83,Y,6.17,45.97,18.08,9.95,Y,SHOP-472,77.48,0.745,1.092,6.999,CPI_Urban
2021,DRG556,36809.88,25494.49,11315.39,53129.86,0.477,10.96,N,52.5,46.9,15.82,5.82,Y,SHOP-664,73.37,0.542,1.081,3.016,WPI
2025,DRG200,97713.09,60297.56,37415.53,136534.1,0.75,23.58,Y,73.4,38.29,4.76,10.36,Y,SHOP-236,81.42,1.268,1.951,1.593,CPI_Rural
2021,DRG292,74005.43,42407.47,31597.96,142689.34,0.166,18.22,Y,18.83,41.09,9.03,10.03,Y,SHOP-742,19.11,1.172,1.472,5.868,GDP_Deflator
2017,DRG059,97009.19,77687.39,19321.8,149876.43,0.596,7.37,Y,51.72,87.44,16.19,3.37,N,SHOP-780,34.99,0.913,1.919,5.923,GDP_Deflator
2025,DRG471,184823.51,126806.65,58016.86,431077.95,0.58,28.83,Y,71.95,60.73,11.37,8.05,N,SHOP-777,78.49,0.738,1.675,3.163,WPI
2022,DRG885,184575.06,123219.96,61355.1,494634.76,0.948,26.13,Y,76.31,88.25,13.82,5.67,N,SHOP-679,41.31,1.175,2.097,0.417,GDP_Deflator
2018,DRG344,215491.09,209117.34,6373.75,407052.31,0.986,33.52,Y,0.9,40.43,10.44,14.59,N,SHOP-990,2.41,0.965,1.194,3.325,CPI_Urban
2025,DRG245,232385.85,153106.72,79279.13,329911.13,0.928,3.77,Y,46.1,56.85,0.44,12.35,Y,SHOP-149,96.04,0.919,0.967,5.104,WPI
2023,DRG725,127630.63,79016.03,48614.6,261074.4,0.747,6.74,N,75.94,57.14,17.87,0.95,N,SHOP-947,77.6,1.23,1.2,3.111,CPI_Urban
2019,DRG301,86915.7,73111.91,13803.79,110953.97,1.05,25.56,N,5.15,40.61,7.63,16.63,Y,SHOP-501,84.99,0.673,1.298,1.278,GDP_Deflator
2020,DRG918,148536.61,123205.59,25331.02,198538.5,0.751,33.82,Y,67.23,37.87,19.03,5.01,N,SHOP-830,44.0,0.654,1.062,5.762,CPI_Rural
2024,DRG865,127621.53,90426.27,37195.26,325402.73,1.188,31.5,N,46.99,74.8,12.49,4.23,Y,SHOP-551,83.17,0.501,1.122,2.061,WPI
2024,DRG532,155298.6,132621.41,22677.19,307603.64,0.315,22.06,Y,5.16,58.41,10.45,15.62,Y,SHOP-505,68.16,0.799,2.197,6.754,WPI
2024,DRG070,72666.21,66267.87,6398.34,119288.85,0.261,11.88,Y,64.09,44.01,2.01,16.0,N,SHOP-287,36.72,0.5,1.336,0.985,CPI_Rural
2022,DRG120,246591.58,182305.96,64285.62,303232.14,0.469,19.25,N,33.97,55.23,12.78,9.39,Y,SHOP-692,57.67,0.656,1.997,6.652,GDP_Deflator
2022,DRG868,157666.4,115063.62,42602.78,274334.64,0.525,34.15,N,66.88,71.76,7.12,24.68,Y,SHOP-290,70.14,1.338,1.661,3.382,CPI_Rural
2022,DRG424,66045.69,50096.54,15949.15,120905.45,0.933,10.84,N,0.43,57.43,3.26,23.91,N,SHOP-173,94.32,0.617,1.557,3.437,WPI
2023,DRG826,91768.91,79571.89,12197.02,252116.87,0.183,8.64,N,60.69,44.82,11.81,18.06,N,SHOP-895,18.31,1.159,1.072,0.008,CPI_Urban
2022,DRG118,93850.78,84913.75,8937.03,224814.58,1.051,28.6,N,15.15,78.15,10.23,19.04,Y,SHOP-143,13.93,1.281,1.16,4.534,GDP_Deflator
2023,DRG830,226486.14,188666.6,37819.54,606678.27,0.584,31.62,Y,29.53,73.6,3.24,17.03,N,SHOP-936,12.74,1.086,1.475,0.842,WPI
2021,DRG881,129701.18,107449.02,22252.16,323736.86,1.145,23.0,N,20.53,52.85,15.86,4.28,Y,SHOP-815,84.34,0.672,2.134,0.451,GDP_Deflator
2018,DRG573,45447.0,32559.83,12887.17,123453.95,1.196,24.18,Y,67.2,46.75,3.28,3.53,N,SHOP-885,10.69,0.65,1.119,0.222,GDP_Deflator
2019,DRG154,143665.72,88816.27,54849.45,225935.02,0.215,16.16,Y,1.04,41.32,17.18,1.31,Y,SHOP-997,97.93,0.914,1.363,5.085,GDP_Deflator
2024,DRG359,156371.51,95094.98,61276.53,367417.35,0.523,16.45,Y,89.73,78.24,11.46,7.38,Y,SHOP-271,11.09,0.872,2.005,4.199,CPI_Urban
2018,DRG231,234837.46,216488.71,18348.75,364911.62,0.686,4.99,Y,47.93,82.42,14.87,16.24,N,SHOP-909,63.59,0.791,1.325,6.988,CPI_Urban
2023,DRG509,197419.72,108926.95,88492.77,492370.27,0.329,27.15,Y,78.1,42.47,15.67,8.71,Y,SHOP-836,57.6,1.115,1.568,5.164,CPI_Urban
2020,DRG766,191976.8,151927.18,40049.62,232033.22,0.176,15.22,N,63.1,71.09,13.08,16.52,N,SHOP-529,21.6,0.968,1.152,1.379,WPI
2017,DRG057,222122.56,168480.48,53642.08,462131.1,0.719,1.4,N,38.88,45.43,8.27,11.77,N,SHOP-978,33.48,0.996,1.5,6.244,CPI_Rural
2020,DRG619,126043.07,72555.1,53487.97,328649.65,0.36,28.12,N,66.51,70.04,14.18,19.85,N,SHOP-303,1.58,1.372,1.815,2.968,WPI
2024,DRG181,9068.38,7384.5,1683.88,15919.3,0.909,21.56,N,65.39,47.51,18.33,23.95,Y,SHOP-839,97.37,1.034,2.022,7.981,GDP_Deflator
2021,DRG997,150212.04,142046.47,8165.57,286201.88,0.523,30.85,N,79.97,48.83,15.6,15.15,N,SHOP-442,89.88,0.733,2.174,2.315,CPI_Urban
2017,DRG060,73165.54,48176.85,24988.69,190906.28,0.675,29.15,Y,76.37,41.95,4.22,24.99,Y,SHOP-706,98.03,1.41,1.608,0.789,GDP_Deflator
2019,DRG190,189693.17,132323.2,57369.97,257900.04,0.923,2.59,N,84.3,41.18,3.74,13.68,Y,SHOP-155,85.93,0.612,1.603,7.534,CPI_Rural
2017,DRG202,136022.05,108006.21,28015.84,198944.17,1.057,4.06,N,46.77,46.41,8.66,4.21,Y,SHOP-770,89.45,1.267,2.17,1.668,WPI
2020,DRG070,81266.32,60725.45,20540.87,129045.39,0.266,14.26,Y,20.11,77.98,13.37,9.82,Y,SHOP-700,83.97,1.03,1.275,4.411,WPI
2020,DRG535,148463.08,125723.8,22739.28,221564.32,0.156,9.67,Y,17.57,46.8,6.35,23.24,N,SHOP-430,19.81,1.208,1.173,3.546,CPI_Rural
2017,DRG613,3287.22,2090.29,1196.93,7575.56,0.372,27.48,N,60.67,78.86,1.41,6.68,N,SHOP-884,45.54,0.811,2.191,1.782,GDP_Deflator
2016,DRG104,189967.65,118192.57,71775.08,383945.55,0.65,2.73,N,52.47,75.46,4.03,6.09,Y,SHOP-641,90.46,1.201,1.385,2.011,WPI
2025,DRG493,106614.62,100151.71,6462.91,175731.95,0.935,8.34,N,49.73,88.04,12.81,22.55,N,SHOP-680,17.81,0.796,2.192,6.324,CPI_Rural
2023,DRG618,246105.45,151774.24,94331.21,527567.1,0.499,11.73,Y,48.13,35.98,1.11,0.8,N,SHOP-544,9.62,1.489,1.433,0.937,CPI_Rural
2019,DRG461,89709.45,83382.69,6326.76,215655.01,0.467,4.93,Y,60.9,75.82,19.61,4.34,Y,SHOP-420,44.2,1.317,1.165,3.214,WPI
2020,DRG922,248999.62,223286.78,25712.84,617509.27,0.609,0.48,N,44.26,76.78,7.31,22.89,Y,SHOP-441,98.16,0.591,1.836,5.818,CPI_Urban
2017,DRG383,193023.56,141253.38,51770.18,452887.75,0.948,22.24,Y,20.72,54.44,12.39,1.96,Y,SHOP-715,0.48,0.503,1.273,4.406,GDP_Deflator
2016,DRG716,101042.72,68683.66,32359.06,179446.57,0.488,9.3,Y,37.99,80.88,18.69,24.18,N,SHOP-653,21.47,0.715,1.167,4.776,CPI_Urban
2020,DRG178,164949.07,116104.34,48844.73,385264.03,0.596,29.89,Y,86.16,36.91,17.09,4.7,Y,SHOP-800,58.17,0.634,1.064,2.792,WPI
2021,DRG722,228366.17,138827.99,89538.18,249393.85,0.45,33.8,N,71.2,55.88,5.01,1.38,N,SHOP-812,17.22,0.825,1.804,4.408,GDP_Deflator
2019,DRG071,228357.59,200575.55,27782.04,571341.34,0.957,10.23,N,31.31,72.75,13.77,12.84,Y,SHOP-577,14.49,0.559,1.079,2.524,GDP_Deflator
2017,DRG962,189060.08,128942.98,60117.1,374038.73,0.876,4.92,N,23.61,94.04,4.9,21.25,N,SHOP-653,33.76,0.872,1.001,5.203,CPI_Rural
2020,DRG338,27951.91,23199.58,4752.33,57802.99,0.564,32.25,N,5.02,46.8,3.0,11.6,Y,SHOP-311,34.32,1.156,0.999,7.982,GDP_Deflator
2022,DRG501,126465.1,71917.66,54547.44,322343.8,1.124,11.19,Y,13.0,92.81,19.48,15.36,N,SHOP-784,36.55,0.541,1.353,1.506,CPI_Urban
2021,DRG286,162915.97,97758.3,65157.67,380244.81,1.036,21.06,Y,79.06,50.08,0.58,9.57,Y,SHOP-307,91.74,1.449,0.83,1.444,GDP_Deflator
2025,DRG399,211696.78,202697.07,8999.71,227748.8,0.551,25.86,N,7.16,95.48,17.77,7.79,N,SHOP-855,91.06,0.798,1.001,5.836,GDP_Deflator
2025,DRG707,155760.15,104376.42,51383.73,326441.1,0.673,31.05,Y,63.21,97.65,2.66,2.77,N,SHOP-930,38.91,1.141,1.691,1.747,GDP_Deflator
2019,DRG123,130209.05,94989.18,35219.87,282774.92,1.088,22.07,Y,55.58,38.17,3.56,12.09,N,SHOP-439,47.86,0.799,1.856,4.685,GDP_Deflator
2022,DRG700,69165.09,57754.39,11410.7,140121.64,1.088,1.37,Y,84.2,54.26,11.41,23.68,Y,SHOP-523,47.91,0.872,1.832,5.148,GDP_Deflator
2023,DRG641,104472.56,57944.91,46527.65,143113.92,0.303,4.55,Y,46.85,96.09,5.05,2.37,Y,SHOP-692,78.42,0.739,1.896,1.36,CPI_Urban
2023,DRG688,94757.82,72750.47,22007.35,113004.3,1.046,7.05,N,40.89,67.66,17.8,13.61,N,SHOP-348,7.21,1.349,1.991,1.692,CPI_Urban
2019,DRG961,173161.98,137677.39,35484.59,414139.76,1.017,29.59,Y,25.25,35.09,1.93,24.57,N,SHOP-334,19.13,0.784,1.508,2.219,WPI
2017,DRG597,195613.14,138157.14,57456.0,464348.09,0.238,27.58,N,25.61,88.72,3.25,2.23,Y,SHOP-604,51.45,0.834,0.932,1.812,CPI_Urban
2023,DRG932,234328.42,139189.4,95139.02,634294.6,0.438,9.61,N,38.22,41.51,8.92,15.7,Y,SHOP-159,39.37,1.168,2.043,6.413,CPI_Rural
2017,DRG948,99926.17,59913.09,40013.08,219186.02,0.797,26.98,Y,30.26,76.17,6.99,22.56,Y,SHOP-184,48.73,0.566,1.28,7.057,CPI_Rural
2020,DRG577,109125.54,100660.91,8464.63,259015.89,0.288,22.0,Y,54.77,83.79,5.46,8.54,N,SHOP-261,40.78,0.639,1.525,5.612,CPI_Urban
2020,DRG388,347.81,272.9,74.91,598.6,0.392,33.59,Y,69.41,66.42,9.42,19.78,Y,SHOP-824,77.19,0.636,1.624,6.413,WPI
2025,DRG903,227410.35,192674.61,34735.74,445702.2,0.746,14.18,N,76.46,36.13,13.73,19.77,Y,SHOP-544,69.02,1.421,1.46,1.015,CPI_Rural
2020,DRG632,130078.09,92915.79,37162.3,319536.53,0.624,29.42,Y,28.94,42.64,18.19,9.54,N,SHOP-162,46.46,0.555,1.844,0.571,GDP_Deflator
2025,DRG137,214715.09,205036.59,9678.5,543772.58,0.872,33.51,Y,80.57,88.64,14.41,10.03,Y,SHOP-113,53.55,0.63,1.935,6.758,WPI
2017,DRG933,70358.74,60134.7,10224.04,124264.4,0.921,28.48,N,88.66,35.29,14.28,3.85,Y,SHOP-151,99.62,0.689,1.46,0.038,GDP_Deflator
2020,DRG070,172068.21,135381.85,36686.36,333761.32,0.82,3.27,N,72.9,38.92,0.85,3.1,N,SHOP-556,80.89,1.132,2.001,5.909,WPI
2020,DRG479,154021.36,90823.53,63197.83,371952.43,0.969,0.44,N,13.1,41.56,9.11,15.49,N,SHOP-861,83.35,0.606,0.87,6.009,GDP_Deflator
2016,DRG701,59281.39,50217.12,9064.27,156453.68,0.518,4.87,N,57.98,38.05,19.74,7.43,N,SHOP-991,8.53,1.476,1.267,4.959,WPI
2020,DRG327,216339.19,158788.94,57550.25,352224.35,0.996,23.05,N,51.1,92.34,4.98,22.37,N,SHOP-221,39.97,1.427,1.781,3.202,CPI_Urban
2019,DRG158,181254.72,99779.24,81475.48,321354.89,1.106,19.08,N,12.51,37.02,9.23,2.93,N,SHOP-194,5.2,1.068,0.994,0.579,CPI_Urban
2016,DRG254,24620.21,20926.25,3693.96,51742.32,0.737,10.32,N,13.54,95.39,7.61,16.92,N,SHOP-499,16.0,0.594,1.813,1.241,CPI_Rural
2022,DRG366,63940.69,38792.9,25147.79,143079.59,1.197,19.39,N,64.53,66.36,9.81,7.88,Y,SHOP-898,75.81,1.048,1.856,7.274,CPI_Rural
