tax_compliance_case_open_date,tax_compliance_case_type_code,tax_compliance_taxpayer_segment,tax_compliance_notice_type_code,tax_compliance_assessment_amount_usd,tax_compliance_collection_amount_usd,tax_compliance_payment_plan_flag,tax_compliance_lien_filed_flag,tax_compliance_levy_action_flag,tax_compliance_appeal_requested_flag,tax_compliance_appeal_decision_code,tax_compliance_time_to_resolution_days,tax_compliance_writeoff_amount_usd,tax_compliance_bankruptcy_related_flag,tax_compliance_fraud_referral_flag,tax_compliance_identity_theft_flag,tax_compliance_audit_method_code,tax_compliance_third_party_match_flag,tax_compliance_contact_attempts_count,tax_compliance_case_closure_reason
2021-03-10,AUDIT,INDIVIDUAL,CP2000,18248807.6,2052612.54,0,0,0,0,NONE,716,300751.57,0,0,0,NONE,0,39,COMPROMISE
2021-03-11,FRAUD,INDIVIDUAL,LTR001,29248985.18,14993094.28,0,0,0,1,UPHELD,1167,1176609.65,0,0,0,AUTOMATED,0,28,COMPROMISE
2021-03-12,IDENTITY_THEFT,GOV_ENTITY,LTR3172,20773332.5,10564099.17,0,0,0,0,NONE,691,3350484.8,0,0,0,AUTOMATED,1,6,UNABLE_TO_COLLECT
2021-03-13,FRAUD,SMALL_BIZ,NO_NOTICE,625917.36,610461.08,0,0,0,0,PARTIAL_RELIEF,487,104034.3,0,0,0,CORRESPONDENCE,0,21,OPEN
2021-03-14,COLLECTION,INDIVIDUAL,NO_NOTICE,18355505.61,16018898.77,0,0,0,0,UPHELD,506,3443372.38,0,1,0,CORRESPONDENCE,1,7,TRANSFERRED
2021-03-15,COLLECTION,MID_MARKET,CP2000,32240916.19,25035892.61,1,0,0,0,FULL_RELIEF,231,1395409.75,0,0,1,CORRESPONDENCE,0,35,DISMISSED
2021-03-16,AUDIT,NONPROFIT,NO_NOTICE,25367653.18,10996558.49,0,0,0,0,DISMISSED,1012,6487919.87,0,0,1,NONE,0,11,PAID_IN_FULL
2021-03-17,UNDERREPORTING,SMALL_BIZ,NO_NOTICE,29772714.23,6904752.65,1,0,0,0,PARTIAL_RELIEF,838,5092820.17,0,0,0,AUTOMATED,0,10,TRANSFERRED
2021-03-18,FRAUD,SMALL_BIZ,CP2000,1603172.69,79775.12,1,0,0,1,NONE,729,191102.38,0,0,0,FIELD,1,36,TRANSFERRED
2021-03-19,AUDIT,MID_MARKET,OTHER,17685567.37,11940462.14,1,0,0,1,NONE,1110,568217.74,0,0,0,AUTOMATED,1,7,DISMISSED
2021-03-20,IDENTITY_THEFT,INDIVIDUAL,LTR4800,16733837.2,10954508.53,1,0,0,0,PARTIAL_RELIEF,422,3031734.15,0,0,0,CORRESPONDENCE,1,8,OPEN
2021-03-21,AUDIT,SMALL_BIZ,LTR1058,33551021.07,10054007.65,0,1,0,0,PARTIAL_RELIEF,66,1725531.1,0,0,0,FIELD,1,12,DISMISSED
2021-03-22,COLLECTION,SMALL_BIZ,CP2000,16183396.88,9649958.7,1,0,0,0,UPHELD,247,4490606.4,1,0,0,AUTOMATED,1,23,COMPROMISE
2021-03-23,FRAUD,INDIVIDUAL,NO_NOTICE,18518570.85,18884135.9,0,0,0,0,UPHELD,950,4392370.7,0,0,0,CORRESPONDENCE,1,10,TRANSFERRED
2021-03-24,COLLECTION,INDIVIDUAL,LTR4800,11296195.86,2522096.81,1,0,0,0,UPHELD,1137,3131183.1,0,0,0,CORRESPONDENCE,1,14,OPEN
2021-03-25,LIEN_RELEASE,MID_MARKET,LTR3172,33205961.88,25761209.69,0,0,0,0,UPHELD,681,3094059.68,1,0,0,FIELD,0,13,OPEN
2021-03-26,UNDERREPORTING,MID_MARKET,NO_NOTICE,18394438.8,9578856.62,1,0,0,1,UPHELD,574,779367.0,0,0,0,FIELD,1,0,PAID_IN_FULL
2021-03-27,PAYMENT_PLAN,INDIVIDUAL,CP2000,5751745.32,2937940.08,0,0,0,0,PENDING,117,1093331.73,0,0,0,AUTOMATED,0,18,OPEN
2021-03-28,COLLECTION,INDIVIDUAL,LTR4800,17296667.17,16424785.17,0,0,0,0,PENDING,423,5029420.81,0,0,0,CORRESPONDENCE,1,30,INSTALLMENT
2021-03-29,AUDIT,INDIVIDUAL,CP2000,26166703.85,7456200.77,0,0,0,0,PARTIAL_RELIEF,1157,6038599.31,0,1,0,NONE,0,39,TRANSFERRED
2021-03-30,IDENTITY_THEFT,MID_MARKET,LTR4800,696478.03,374487.01,1,0,0,1,NONE,891,139266.25,0,0,0,AUTOMATED,0,30,PAID_IN_FULL
2021-03-31,COLLECTION,SMALL_BIZ,CP2000,793051.55,723163.0,1,0,0,0,PARTIAL_RELIEF,214,136180.59,0,0,0,CORRESPONDENCE,1,2,PAID_IN_FULL
2021-04-01,AUDIT,SMALL_BIZ,NO_NOTICE,26188550.25,15849631.56,1,0,0,0,UPHELD,172,7161892.73,0,0,0,NONE,1,24,TRANSFERRED
2021-04-02,FRAUD,MID_MARKET,LTR3172,10071619.09,700481.09,1,0,0,0,NONE,887,2740882.6,0,0,0,CORRESPONDENCE,0,10,OPEN
2021-04-03,COLLECTION,MID_MARKET,CP2000,23490478.8,8409743.42,0,1,0,0,NONE,575,568242.34,0,0,0,NONE,0,15,PAID_IN_FULL
2021-04-04,FRAUD,SMALL_BIZ,LTR3172,17938812.87,1508431.89,0,0,0,1,NONE,27,1044981.84,0,0,0,CORRESPONDENCE,1,23,COMPROMISE
2021-04-05,COLLECTION,LARGE_BIZ,CP2000,26047350.09,5218717.25,0,0,0,0,DISMISSED,695,4331626.86,0,0,0,CORRESPONDENCE,0,12,DISMISSED
2021-04-06,COLLECTION,SMALL_BIZ,NO_NOTICE,18129830.18,18968482.69,1,0,0,0,PENDING,684,3422243.16,1,0,0,NONE,0,27,OPEN
2021-04-07,UNDERREPORTING,INDIVIDUAL,LTR001,3960961.4,2807883.93,1,0,0,0,NONE,605,303267.28,0,0,0,NONE,1,10,PAID_IN_FULL
2021-04-08,COLLECTION,MID_MARKET,NO_NOTICE,17262985.31,11233491.9,0,0,1,1,NONE,817,2539794.55,0,0,0,CORRESPONDENCE,1,11,OPEN
2021-04-09,UNDERREPORTING,INDIVIDUAL,CP2000,10707995.6,5578444.49,0,0,0,1,NONE,777,2529248.81,0,0,0,OFFICE,1,8,UNABLE_TO_COLLECT
2021-04-10,IDENTITY_THEFT,INDIVIDUAL,OTHER,1605464.21,1301397.33,0,0,0,0,NONE,865,558610.02,0,1,0,OFFICE,1,12,OPEN
2021-04-11,COLLECTION,MID_MARKET,NO_NOTICE,15127781.1,10085076.9,1,0,0,0,NONE,702,1746379.66,0,0,0,CORRESPONDENCE,1,34,TRANSFERRED
2021-04-12,UNDERREPORTING,MID_MARKET,LTR001,34133009.09,29042497.79,1,0,0,0,NONE,592,8667899.49,0,0,1,CORRESPONDENCE,1,20,OPEN
2021-04-13,FRAUD,SMALL_BIZ,CP2000,22686521.59,3485029.88,0,0,0,0,NONE,382,6620197.01,0,0,0,AUTOMATED,1,21,PAID_IN_FULL
2021-04-14,AUDIT,MID_MARKET,NO_NOTICE,25449006.73,10254322.11,0,0,0,0,DISMISSED,684,3962492.99,0,0,0,NONE,0,13,PAID_IN_FULL
2021-04-15,FRAUD,MID_MARKET,CP2000,1275399.23,665484.54,1,0,0,0,FULL_RELIEF,1042,5544.72,0,0,0,OFFICE,0,38,TRANSFERRED
2021-04-16,UNDERREPORTING,LARGE_BIZ,CP2000,2864679.2,116935.87,1,0,0,0,PENDING,1080,935148.18,0,0,0,CORRESPONDENCE,0,6,COMPROMISE
2021-04-17,FRAUD,INDIVIDUAL,CP2000,2690249.6,133988.21,1,0,0,0,PARTIAL_RELIEF,6,561622.97,0,0,0,OFFICE,1,25,OPEN
2021-04-18,COLLECTION,SMALL_BIZ,CP2000,27508149.39,23104266.71,0,0,0,0,NONE,300,1023230.47,1,0,0,OFFICE,1,9,TRANSFERRED
2021-04-19,AUDIT,MID_MARKET,NO_NOTICE,21617467.79,16193399.97,0,0,0,0,UPHELD,275,4482013.3,0,0,0,CORRESPONDENCE,0,28,PAID_IN_FULL
2021-04-20,UNDERREPORTING,INDIVIDUAL,OTHER,23425175.29,7000154.94,0,0,1,0,NONE,5,812377.28,0,1,0,CORRESPONDENCE,0,32,TRANSFERRED
2021-04-21,COLLECTION,INDIVIDUAL,CP2000,33421791.41,24535887.58,1,0,0,0,UPHELD,661,281296.75,0,0,0,CORRESPONDENCE,1,26,PAID_IN_FULL
2021-04-22,PAYMENT_PLAN,SMALL_BIZ,CP2000,22594535.98,15839988.24,0,0,0,0,NONE,465,7597278.79,0,0,0,FIELD,1,37,PAID_IN_FULL
2021-04-23,FRAUD,SMALL_BIZ,NO_NOTICE,25438479.68,7266361.6,0,0,0,1,UPHELD,179,7137438.24,0,0,0,CORRESPONDENCE,1,23,OPEN
2021-04-24,PAYMENT_PLAN,INDIVIDUAL,LTR4800,25375799.25,16713120.18,0,0,0,0,UPHELD,587,5494638.75,0,0,0,AUTOMATED,0,12,OPEN
2021-04-25,FRAUD,INDIVIDUAL,NO_NOTICE,2420565.19,374223.91,1,0,0,0,NONE,661,502949.43,0,0,0,AUTOMATED,0,3,OPEN
2021-04-26,AUDIT,SMALL_BIZ,CP2000,15520373.14,12553908.07,0,0,0,0,PENDING,74,4187833.94,0,0,0,NONE,0,24,UNABLE_TO_COLLECT
2021-04-27,UNDERREPORTING,INDIVIDUAL,LTR001,33038019.94,13736436.09,0,0,0,1,NONE,1145,2354247.61,0,0,0,CORRESPONDENCE,1,37,PAID_IN_FULL
2021-04-28,COLLECTION,INDIVIDUAL,LTR001,33744525.65,10759581.78,0,1,1,0,NONE,1131,1148504.38,0,0,0,CORRESPONDENCE,0,34,UNABLE_TO_COLLECT
2021-04-29,IDENTITY_THEFT,MID_MARKET,LTR4800,3901685.64,3188833.08,0,0,0,0,NONE,717,1130487.92,0,0,0,OFFICE,0,39,INSTALLMENT
2021-04-30,COLLECTION,MID_MARKET,NO_NOTICE,7668400.93,1089820.06,1,0,0,0,NONE,93,1253841.0,0,0,0,CORRESPONDENCE,0,8,TRANSFERRED
2021-05-01,AUDIT,SMALL_BIZ,CP2000,29917177.46,23846567.19,0,0,0,0,UPHELD,207,8222305.12,0,0,0,CORRESPONDENCE,1,22,INSTALLMENT
2021-05-02,AUDIT,INDIVIDUAL,NO_NOTICE,22560545.95,12607912.69,0,0,0,0,UPHELD,200,2430838.36,1,0,0,CORRESPONDENCE,1,12,INSTALLMENT
2021-05-03,COLLECTION,SMALL_BIZ,NO_NOTICE,15810233.01,16257004.16,0,0,0,1,NONE,134,226633.3,1,0,0,FIELD,0,35,PAID_IN_FULL
2021-05-04,PAYMENT_PLAN,LARGE_BIZ,NO_NOTICE,9647304.82,10098079.48,1,0,0,1,PARTIAL_RELIEF,788,2160870.11,0,0,0,NONE,0,18,OPEN
2021-05-05,FRAUD,SMALL_BIZ,NO_NOTICE,28609757.83,8779488.71,0,0,0,0,PARTIAL_RELIEF,256,2946193.65,0,0,0,AUTOMATED,0,29,UNABLE_TO_COLLECT
2021-05-06,COLLECTION,MID_MARKET,NO_NOTICE,27822632.14,5364638.66,1,0,0,0,NONE,1157,9570314.69,0,0,0,FIELD,0,34,OPEN
2021-05-07,AUDIT,MID_MARKET,NO_NOTICE,10138362.07,4048116.48,0,0,0,0,NONE,221,3413300.44,0,0,0,CORRESPONDENCE,1,39,OPEN
2021-05-08,AUDIT,INDIVIDUAL,CP2000,16951733.55,16376244.3,0,0,0,0,PENDING,655,4560858.14,0,0,0,OFFICE,0,11,DISMISSED
2021-05-09,LIEN_RELEASE,INDIVIDUAL,LTR4800,29452945.56,15731357.44,0,0,0,0,UPHELD,1149,371739.43,0,0,1,CORRESPONDENCE,1,21,DISMISSED
2021-05-10,COLLECTION,INDIVIDUAL,NO_NOTICE,12578889.79,13006924.65,0,0,0,0,NONE,1142,1527904.45,0,0,0,AUTOMATED,1,14,OPEN
2021-05-11,AUDIT,LARGE_BIZ,NO_NOTICE,11517036.67,2789601.79,0,0,1,0,NONE,580,1482219.45,0,0,0,CORRESPONDENCE,0,25,OPEN
2021-05-12,AUDIT,MID_MARKET,LTR3172,21508444.4,15465057.98,1,0,0,0,NONE,527,1952654.0,0,0,0,CORRESPONDENCE,0,23,DISMISSED
2021-05-13,AUDIT,SMALL_BIZ,LTR001,1996865.53,598291.58,0,0,0,0,NONE,805,670156.91,0,0,0,CORRESPONDENCE,1,5,TRANSFERRED
2021-05-14,IDENTITY_THEFT,SMALL_BIZ,OTHER,30021492.73,4031870.22,1,0,0,0,UPHELD,506,4714705.66,0,0,0,NONE,0,32,PAID_IN_FULL
2021-05-15,COLLECTION,SMALL_BIZ,CP2000,12033928.02,616060.34,1,0,0,0,PENDING,1,3014825.3,0,1,0,AUTOMATED,1,34,TRANSFERRED
2021-05-16,UNDERREPORTING,INDIVIDUAL,NO_NOTICE,7349556.79,231648.51,0,1,0,0,PENDING,438,87387.92,0,0,0,CORRESPONDENCE,1,6,OPEN
2021-05-17,FRAUD,INDIVIDUAL,CP2000,11316891.28,8556178.19,0,0,0,0,NONE,36,620991.63,0,0,0,OFFICE,1,35,UNABLE_TO_COLLECT
2021-05-18,UNDERREPORTING,NONPROFIT,CP2000,4795910.43,266372.5,1,0,0,1,UPHELD,757,988316.84,0,0,0,CORRESPONDENCE,0,38,PAID_IN_FULL
2021-05-19,UNDERREPORTING,SMALL_BIZ,LTR3172,15696634.28,5418098.4,0,0,0,1,NONE,1167,4317826.27,0,0,0,AUTOMATED,0,7,INSTALLMENT
2021-05-20,FRAUD,SMALL_BIZ,LTR001,18471376.72,18195116.34,1,0,0,0,NONE,671,5047607.69,0,0,0,OFFICE,1,10,OPEN
2021-05-21,LIEN_RELEASE,INDIVIDUAL,LTR1058,24585928.98,5714268.28,1,0,0,0,UPHELD,974,7170095.23,0,0,1,AUTOMATED,0,5,OPEN
2021-05-22,AUDIT,INDIVIDUAL,NO_NOTICE,32111693.14,18634697.42,0,0,0,0,PARTIAL_RELIEF,681,6702102.76,0,0,0,NONE,1,10,PAID_IN_FULL
2021-05-23,PAYMENT_PLAN,SMALL_BIZ,LTR4800,7265409.72,1336152.42,0,0,0,0,UPHELD,16,1948558.47,0,0,0,OFFICE,0,25,TRANSFERRED
2021-05-24,COLLECTION,INDIVIDUAL,NO_NOTICE,22904134.19,19886014.97,1,0,0,0,NONE,530,7807224.52,0,0,0,OFFICE,1,25,OPEN
2021-05-25,AUDIT,SMALL_BIZ,NO_NOTICE,3975234.98,490459.44,0,0,0,0,NONE,351,633823.21,0,0,0,NONE,1,18,DISMISSED
2021-05-26,PAYMENT_PLAN,INDIVIDUAL,NO_NOTICE,5283203.78,4578933.29,0,1,0,0,NONE,611,1821184.83,0,0,0,CORRESPONDENCE,0,3,TRANSFERRED
2021-05-27,PAYMENT_PLAN,INDIVIDUAL,CP2000,29848963.74,14259355.49,0,0,0,0,NONE,361,6723528.91,0,0,0,CORRESPONDENCE,0,19,OPEN
2021-05-28,COLLECTION,LARGE_BIZ,LTR001,9476472.17,567457.88,0,1,0,0,NONE,1046,356511.67,0,0,0,CORRESPONDENCE,1,20,UNABLE_TO_COLLECT
2021-05-29,COLLECTION,INDIVIDUAL,NO_NOTICE,32678913.7,30568530.05,0,0,1,1,NONE,92,5956850.36,0,0,0,AUTOMATED,1,10,UNABLE_TO_COLLECT
2021-05-30,PAYMENT_PLAN,INDIVIDUAL,OTHER,20539532.94,3973440.72,1,0,0,0,UPHELD,861,1767099.26,0,0,0,OFFICE,1,30,OPEN
2021-05-31,PAYMENT_PLAN,LARGE_BIZ,LTR1058,23744645.74,22415785.91,0,0,0,0,UPHELD,1004,2682048.9,0,0,0,AUTOMATED,0,12,DISMISSED
2021-06-01,UNDERREPORTING,INDIVIDUAL,LTR3172,9751479.26,4635125.73,0,0,0,0,UPHELD,646,3175407.47,0,0,0,CORRESPONDENCE,1,25,PAID_IN_FULL
2021-06-02,FRAUD,INDIVIDUAL,LTR3172,16389726.14,8765640.65,0,0,1,1,UPHELD,951,4952064.68,0,0,0,CORRESPONDENCE,1,34,OPEN
2021-06-03,AUDIT,SMALL_BIZ,CP2000,356526.89,337440.03,0,0,0,0,NONE,19,118985.99,0,0,0,CORRESPONDENCE,0,11,OPEN
2021-06-04,AUDIT,INDIVIDUAL,LTR1058,27778445.49,8918283.72,0,1,1,0,NONE,508,182260.63,0,0,0,AUTOMATED,0,36,TRANSFERRED
2021-06-05,COLLECTION,INDIVIDUAL,LTR001,3594981.71,1757535.88,0,1,0,0,UPHELD,972,839890.04,0,0,0,FIELD,1,33,TRANSFERRED
2021-06-06,AUDIT,SMALL_BIZ,LTR001,1878126.3,117659.86,0,0,0,0,UPHELD,797,618038.43,0,0,0,OFFICE,1,14,TRANSFERRED
2021-06-07,UNDERREPORTING,LARGE_BIZ,LTR001,14911337.43,7680734.28,0,0,0,0,UPHELD,1091,5177887.54,0,0,0,CORRESPONDENCE,1,11,INSTALLMENT
2021-06-08,PAYMENT_PLAN,SMALL_BIZ,NO_NOTICE,20942607.49,15857175.76,0,0,0,0,UPHELD,481,5624221.74,0,0,0,NONE,1,4,INSTALLMENT
2021-06-09,COLLECTION,MID_MARKET,CP2000,25253878.03,26415954.87,0,0,0,0,PARTIAL_RELIEF,706,1613697.41,0,0,0,AUTOMATED,1,8,DISMISSED
2021-06-10,IDENTITY_THEFT,INDIVIDUAL,LTR001,2340616.02,1122250.72,1,1,0,0,NONE,706,810485.67,0,0,1,OFFICE,1,28,PAID_IN_FULL
2021-06-11,AUDIT,MID_MARKET,CP2000,25383725.55,14777655.09,1,0,0,0,NONE,104,3019726.57,0,0,0,NONE,0,17,PAID_IN_FULL
2021-06-12,IDENTITY_THEFT,INDIVIDUAL,NO_NOTICE,27095355.57,26665046.68,1,0,0,0,NONE,727,8869814.41,0,0,0,CORRESPONDENCE,1,26,PAID_IN_FULL
2021-06-13,COLLECTION,INDIVIDUAL,NO_NOTICE,34715545.58,23810506.65,0,0,0,1,UPHELD,998,1317590.84,0,0,0,NONE,0,16,PAID_IN_FULL
2021-06-14,IDENTITY_THEFT,INDIVIDUAL,NO_NOTICE,30979911.83,27834777.5,0,0,0,0,DISMISSED,721,10221157.09,0,0,1,OFFICE,1,20,UNABLE_TO_COLLECT
2021-06-15,PAYMENT_PLAN,SMALL_BIZ,NO_NOTICE,17211130.03,849547.96,1,0,0,0,PARTIAL_RELIEF,600,3146242.15,0,0,0,FIELD,0,29,PAID_IN_FULL
2021-06-16,UNDERREPORTING,MID_MARKET,CP2000,32079197.34,5763799.88,0,0,0,0,UPHELD,547,4936210.15,0,0,0,AUTOMATED,0,2,PAID_IN_FULL
2021-06-17,FRAUD,INDIVIDUAL,OTHER,20838679.5,650853.08,0,1,0,0,NONE,1085,670593.84,0,1,0,AUTOMATED,1,10,PAID_IN_FULL
2021-06-18,COLLECTION,SMALL_BIZ,CP2000,33845096.44,13493366.38,0,0,0,0,NONE,904,3136676.43,0,0,0,CORRESPONDENCE,1,20,UNABLE_TO_COLLECT
2021-06-19,AUDIT,INDIVIDUAL,NO_NOTICE,968.73,737.23,0,0,0,0,NONE,754,138.82,0,0,0,AUTOMATED,0,3,PAID_IN_FULL
2021-06-20,UNDERREPORTING,INDIVIDUAL,OTHER,6215746.49,6075564.87,0,0,0,0,DISMISSED,405,1343020.48,0,0,0,CORRESPONDENCE,0,3,UNABLE_TO_COLLECT
2021-06-21,PAYMENT_PLAN,INDIVIDUAL,LTR3172,11928456.97,8488961.13,1,0,0,0,PENDING,745,2056824.11,0,0,0,AUTOMATED,0,18,INSTALLMENT
2021-06-22,PAYMENT_PLAN,SMALL_BIZ,LTR3172,885930.59,551426.22,1,0,1,0,DISMISSED,697,13544.05,0,0,0,CORRESPONDENCE,0,38,OPEN
2021-06-23,UNDERREPORTING,INDIVIDUAL,LTR3172,22173466.86,12824670.19,0,0,0,1,NONE,390,3812719.65,0,0,0,CORRESPONDENCE,1,26,INSTALLMENT
2021-06-24,PAYMENT_PLAN,INDIVIDUAL,NO_NOTICE,9596901.83,503593.82,1,0,0,0,PARTIAL_RELIEF,828,1198737.05,0,0,0,AUTOMATED,1,35,OPEN
2021-06-25,FRAUD,INDIVIDUAL,LTR001,19777144.62,20549016.15,0,0,0,0,UPHELD,383,666950.74,0,1,0,NONE,1,30,DISMISSED
2021-06-26,FRAUD,INDIVIDUAL,LTR001,8638891.79,7103962.63,0,1,0,0,DISMISSED,1152,184552.89,0,0,0,AUTOMATED,0,7,PAID_IN_FULL
2021-06-27,AUDIT,INDIVIDUAL,CP2000,25212837.66,7051702.08,1,1,0,0,NONE,397,3454077.24,0,1,0,NONE,1,32,OPEN
2021-06-28,PAYMENT_PLAN,INDIVIDUAL,CP2000,26164757.63,6628158.9,0,0,0,0,NONE,801,6066569.53,0,1,0,NONE,0,0,OPEN
2021-06-29,COLLECTION,MID_MARKET,LTR1058,29172590.71,4895141.69,1,0,0,0,NONE,684,1984359.38,0,0,0,CORRESPONDENCE,1,17,PAID_IN_FULL
2021-06-30,UNDERREPORTING,SMALL_BIZ,NO_NOTICE,30214549.09,28391887.31,0,0,0,0,NONE,423,8589594.33,0,0,0,CORRESPONDENCE,1,30,OPEN
2021-07-01,AUDIT,INDIVIDUAL,OTHER,473437.79,386711.38,0,1,0,0,UPHELD,671,35117.28,0,0,0,CORRESPONDENCE,1,9,OPEN
2021-07-02,COLLECTION,SMALL_BIZ,NO_NOTICE,28035691.55,5014941.02,1,0,1,0,UPHELD,463,6342692.27,0,0,0,FIELD,0,23,PAID_IN_FULL
2021-07-03,PAYMENT_PLAN,INDIVIDUAL,NO_NOTICE,22359084.72,13280669.46,1,0,0,0,UPHELD,1079,4757394.85,0,0,0,NONE,1,8,UNABLE_TO_COLLECT
2021-07-04,PAYMENT_PLAN,SMALL_BIZ,LTR001,24499732.7,5035810.92,1,0,0,0,UPHELD,180,1273892.38,0,0,0,CORRESPONDENCE,0,1,PAID_IN_FULL
2021-07-05,AUDIT,SMALL_BIZ,NO_NOTICE,20984599.47,15075206.03,1,0,0,0,UPHELD,296,5508004.67,0,0,0,FIELD,0,23,COMPROMISE
2021-07-06,PAYMENT_PLAN,SMALL_BIZ,CP2000,4627688.11,4482961.48,0,0,0,0,NONE,989,1274401.92,0,0,0,AUTOMATED,0,11,DISMISSED
2021-07-07,IDENTITY_THEFT,MID_MARKET,OTHER,25424520.69,9872191.08,0,0,0,0,DISMISSED,695,6528194.67,0,0,0,CORRESPONDENCE,1,40,UNABLE_TO_COLLECT
2021-07-08,COLLECTION,SMALL_BIZ,CP2000,11432536.36,11671280.32,0,0,0,0,NONE,1160,3568463.44,1,0,0,CORRESPONDENCE,1,40,OPEN
2021-07-09,COLLECTION,MID_MARKET,NO_NOTICE,21982190.23,10386747.04,0,0,0,1,NONE,428,4271314.64,0,0,0,OFFICE,0,20,UNABLE_TO_COLLECT
2021-07-10,AUDIT,MID_MARKET,OTHER,10148587.19,6358822.99,0,0,0,1,UPHELD,371,504142.3,0,0,0,FIELD,1,34,PAID_IN_FULL
2021-07-11,COLLECTION,MID_MARKET,CP2000,18305715.63,6453839.74,0,0,0,0,NONE,954,4134317.28,0,0,0,OFFICE,1,19,OPEN
2021-07-12,AUDIT,INDIVIDUAL,CP2000,609905.65,314278.43,0,0,0,0,PENDING,397,147083.65,0,0,0,CORRESPONDENCE,0,8,TRANSFERRED
2021-07-13,COLLECTION,SMALL_BIZ,CP2000,22463972.1,6874669.41,1,0,0,0,PARTIAL_RELIEF,832,4050982.04,0,0,0,FIELD,0,33,COMPROMISE
2021-07-14,AUDIT,SMALL_BIZ,LTR001,20490795.54,12399975.6,1,0,0,0,PARTIAL_RELIEF,1064,6680069.78,0,0,0,OFFICE,0,24,COMPROMISE
2021-07-15,AUDIT,INDIVIDUAL,NO_NOTICE,28022542.07,25515678.22,0,0,0,1,UPHELD,183,4898753.88,0,0,0,CORRESPONDENCE,0,25,TRANSFERRED
2021-07-16,FRAUD,INDIVIDUAL,NO_NOTICE,32026191.22,19365456.89,0,1,0,0,NONE,202,10238790.12,0,0,0,AUTOMATED,1,35,TRANSFERRED
2021-07-17,UNDERREPORTING,GOV_ENTITY,LTR1058,10701890.73,3654591.32,1,0,0,0,DISMISSED,834,1410754.61,1,0,1,CORRESPONDENCE,1,12,INSTALLMENT
2021-07-18,AUDIT,INDIVIDUAL,NO_NOTICE,25863337.03,10381355.79,1,0,0,1,PENDING,554,3881396.8,0,0,0,AUTOMATED,0,1,UNABLE_TO_COLLECT
2021-07-19,COLLECTION,SMALL_BIZ,CP2000,30115123.63,8815852.25,1,0,0,0,UPHELD,927,5182111.12,0,1,0,NONE,1,4,UNABLE_TO_COLLECT
2021-07-20,AUDIT,MID_MARKET,LTR001,22147643.9,6075741.61,1,0,0,0,PARTIAL_RELIEF,934,5320293.82,0,0,0,CORRESPONDENCE,1,15,INSTALLMENT
2021-07-21,UNDERREPORTING,SMALL_BIZ,NO_NOTICE,21609687.58,8679756.39,1,0,0,0,DISMISSED,713,587552.56,0,0,0,AUTOMATED,1,7,DISMISSED
2021-07-22,UNDERREPORTING,LARGE_BIZ,CP2000,15032918.37,950529.79,0,0,0,0,NONE,181,1567765.8,0,0,1,NONE,1,8,PAID_IN_FULL
2021-07-23,UNDERREPORTING,MID_MARKET,CP2000,33286771.09,12379588.35,0,0,0,0,FULL_RELIEF,519,9011620.61,0,0,0,CORRESPONDENCE,0,33,PAID_IN_FULL
2021-07-24,COLLECTION,INDIVIDUAL,NO_NOTICE,10784905.77,9141533.43,1,0,0,0,PENDING,797,2235479.78,0,0,0,CORRESPONDENCE,0,37,TRANSFERRED
2021-07-25,PAYMENT_PLAN,SMALL_BIZ,NO_NOTICE,6521712.7,650706.15,1,0,0,0,PENDING,14,1108003.46,0,0,0,AUTOMATED,1,15,DISMISSED
2021-07-26,AUDIT,INDIVIDUAL,NO_NOTICE,17385436.5,16030750.02,1,0,0,0,PENDING,446,1395950.18,1,0,0,FIELD,0,40,PAID_IN_FULL
2021-07-27,LIEN_RELEASE,SMALL_BIZ,NO_NOTICE,21919911.9,2878202.25,0,0,0,0,PARTIAL_RELIEF,1064,4158000.18,0,0,0,OFFICE,0,31,PAID_IN_FULL
2021-07-28,IDENTITY_THEFT,LARGE_BIZ,NO_NOTICE,11695149.43,3647902.55,0,0,0,0,NONE,799,2785309.86,0,0,0,CORRESPONDENCE,1,12,OPEN
2021-07-29,COLLECTION,SMALL_BIZ,CP2000,28385783.93,7602597.34,1,0,0,0,UPHELD,782,9148124.83,0,0,0,CORRESPONDENCE,0,39,INSTALLMENT
2021-07-30,AUDIT,INDIVIDUAL,CP2000,24550068.73,6537169.22,0,0,0,0,FULL_RELIEF,863,5193474.3,1,0,1,OFFICE,0,0,PAID_IN_FULL
2021-07-31,FRAUD,SMALL_BIZ,LTR1058,1504138.68,799444.81,0,0,0,0,DISMISSED,1167,68574.14,0,0,0,OFFICE,1,22,INSTALLMENT
2021-08-01,IDENTITY_THEFT,INDIVIDUAL,LTR3172,26288952.87,12555488.1,0,0,0,1,UPHELD,744,7981465.02,0,0,0,AUTOMATED,0,40,TRANSFERRED
2021-08-02,UNDERREPORTING,INDIVIDUAL,NO_NOTICE,17895955.78,10108026.41,0,0,0,1,NONE,9,1755611.39,0,0,0,AUTOMATED,1,3,UNABLE_TO_COLLECT
2021-08-03,AUDIT,SMALL_BIZ,LTR3172,32170677.64,30127113.63,0,0,0,1,NONE,369,2882634.97,0,0,0,CORRESPONDENCE,1,6,DISMISSED
2021-08-04,COLLECTION,LARGE_BIZ,CP2000,10848946.86,8937574.59,1,0,0,0,PARTIAL_RELIEF,625,2021016.34,0,0,0,CORRESPONDENCE,0,7,COMPROMISE
