care_capacity_snapshot_date,care_capacity_facility_npi,care_capacity_facility_type_code,care_capacity_service_line_code,care_capacity_licensed_beds_count,care_capacity_staffed_beds_count,care_capacity_icu_beds_count,care_capacity_ed_bays_count,care_capacity_operating_rooms_count,care_capacity_imaging_units_mri,care_capacity_imaging_units_ct,care_capacity_primary_care_fte,care_capacity_nurse_fte,care_capacity_specialist_fte,care_capacity_patient_to_nurse_ratio,care_capacity_avg_wait_time_minutes,care_capacity_appointment_availability_days,care_capacity_closure_risk_score,care_capacity_rural_critical_access_flag,care_capacity_licensure_state_code
2024-04-14,1000001200,HOSPITAL,MED_SURG,130,92,52,21,20,15,23,213.09,153.3,312.1,6.71,136,57,0.5889,0,IL
2024-04-15,1000001201,RHC,ICU,199,182,34,124,5,17,24,67.61,781.77,467.67,3.82,19,83,0.566,0,SD
2024-04-16,1000001202,ASC,MED_SURG,857,522,67,151,14,11,25,27.42,1356.69,538.03,8.4,108,84,0.1145,0,ND
2024-04-17,1000001203,ASC,ORTHO,300,190,73,101,38,3,5,16.46,1259.24,344.62,5.69,126,23,0.8453,0,FL
2024-04-18,1000001204,CLINIC,OB,400,318,92,15,2,1,23,167.0,1035.44,360.87,9.12,91,89,0.0204,0,KY
2024-04-19,1000001205,LTACH,ICU,322,295,36,9,7,12,17,80.7,1475.45,136.31,6.42,134,72,0.2729,0,VT
2024-04-20,1000001206,SNF,PEDS,880,866,70,69,37,13,10,65.85,2103.59,628.98,7.39,141,42,0.1863,0,KS
2024-04-21,1000001207,SNF,MED_SURG,294,279,108,50,33,14,19,40.4,263.02,535.7,3.6,278,66,0.7398,0,RI
2024-04-22,1000001208,FQHC,ICU,401,339,94,68,42,9,13,140.93,531.74,424.02,4.66,37,28,0.4323,1,CO
2024-04-23,1000001209,LTACH,MED_SURG,820,513,115,131,11,1,19,25.36,1965.46,632.67,8.69,349,17,0.4857,0,HI
2024-04-24,1000001210,ASC,ED,123,90,90,118,9,4,2,135.27,373.02,649.04,8.52,67,62,0.9876,0,MD
2024-04-25,1000001211,LTACH,ORTHO,645,406,38,65,21,15,15,189.6,143.11,375.67,4.9,186,16,0.8186,0,HI
2024-04-26,1000001212,HOSPITAL,BEHAVIORAL,586,449,63,129,3,7,16,130.09,1645.81,435.95,9.96,23,28,0.0584,0,NE
2024-04-27,1000001213,FQHC,CARD,486,453,116,1,21,16,12,9.61,623.17,105.86,8.38,248,74,0.144,0,MD
2024-04-28,1000001214,FQHC,MED_SURG,900,626,37,45,21,2,23,121.76,925.04,442.3,4.36,137,54,0.4463,0,MT
2024-04-29,1000001215,CLINIC,ORTHO,538,519,39,23,16,4,19,76.95,1680.02,534.83,8.07,284,33,0.3381,1,HI
2024-04-30,1000001216,HOSPITAL,ONC,156,135,64,0,6,16,16,4.16,186.85,382.42,6.43,164,66,0.727,0,MS
2024-05-01,1000001217,LTACH,ONC,411,312,109,102,5,1,5,181.18,1996.48,325.11,4.24,40,16,0.5764,1,WA
2024-05-02,1000001218,HOSPITAL,OB,522,509,2,101,38,2,7,134.78,75.09,181.8,6.4,92,5,0.5839,0,CT
2024-05-03,1000001219,SNF,OB,914,751,80,73,22,10,3,36.94,230.88,145.88,9.36,53,61,0.8873,0,MS
2024-05-04,1000001220,CLINIC,OB,126,125,28,127,35,2,9,13.18,1848.67,462.46,2.93,55,87,0.96,1,GA
2024-05-05,1000001221,FQHC,BEHAVIORAL,630,593,52,36,34,15,2,80.78,1814.91,517.83,3.47,120,4,0.0708,0,MS
2024-05-06,1000001222,SNF,ED,230,200,94,121,18,11,27,123.75,2113.86,363.97,9.55,107,19,0.0746,1,MD
2024-05-07,1000001223,HOSPITAL,PEDS,811,780,16,142,29,8,8,30.28,471.21,439.22,4.84,32,64,0.16,1,VT
2024-05-08,1000001224,CLINIC,ONC,628,488,36,35,32,2,15,199.46,94.95,212.6,9.88,118,38,0.5828,0,MS
2024-05-09,1000001225,RHC,ORTHO,862,524,84,111,43,6,26,217.83,574.73,150.19,8.31,84,74,0.6488,0,TX
2024-05-10,1000001226,FQHC,ED,375,236,119,91,41,12,9,179.48,953.08,287.22,7.63,272,84,0.3209,0,MA
2024-05-11,1000001227,FQHC,MED_SURG,480,398,15,146,36,4,8,186.07,1313.46,538.07,3.28,263,33,0.5349,0,AZ
2024-05-12,1000001228,ASC,ED,64,43,43,133,41,8,27,60.92,1551.49,239.66,3.26,214,23,0.646,0,VT
2024-05-13,1000001229,FQHC,OB,251,171,59,75,21,14,9,106.9,2092.16,600.4,5.55,24,13,0.2692,0,MA
2024-05-14,1000001230,ASC,OB,772,549,100,64,17,12,6,20.17,2053.42,446.26,4.0,323,3,0.3956,0,WI
2024-05-15,1000001231,SNF,ICU,456,338,91,15,17,10,1,48.67,640.82,165.69,9.32,7,89,0.4066,0,KY
2024-05-16,1000001232,LTACH,MED_SURG,731,686,76,76,21,3,6,101.25,1175.81,35.04,6.39,285,67,0.3389,0,KS
2024-05-17,1000001233,SNF,ED,630,515,111,30,22,10,8,157.04,1761.86,5.8,6.93,352,12,0.4887,0,NJ
2024-05-18,1000001234,RHC,MED_SURG,96,85,85,71,11,7,12,154.88,232.85,538.34,3.29,168,57,0.552,1,MS
2024-05-19,1000001235,ASC,ED,860,804,13,15,4,9,12,5.27,424.8,355.75,2.52,24,20,0.0459,0,VT
2024-05-20,1000001236,HOSPITAL,ORTHO,480,309,35,73,16,16,13,90.42,1628.76,642.84,6.47,35,38,0.5711,0,KS
2024-05-21,1000001237,SNF,ONC,527,413,61,105,27,3,10,68.31,896.88,518.34,3.76,76,17,0.3395,0,AL
2024-05-22,1000001238,RHC,BEHAVIORAL,25,24,2,156,42,16,5,206.48,1482.44,48.43,4.69,61,73,0.2442,0,AL
2024-05-23,1000001239,RHC,ONC,519,387,55,31,27,12,19,77.13,169.68,280.87,8.34,146,73,0.9764,0,OK
2024-05-24,1000001240,ASC,OB,792,674,65,13,35,15,1,163.39,2104.74,334.96,5.49,84,65,0.9865,0,NY
2024-05-25,1000001241,HOSPITAL,ONC,478,408,20,125,21,2,1,157.62,103.76,302.42,2.68,169,90,0.2413,0,AK
2024-05-26,1000001242,CLINIC,MED_SURG,57,49,49,92,39,7,27,103.68,1845.92,522.11,3.29,88,80,0.9934,0,WV
2024-05-27,1000001243,CLINIC,OB,329,286,53,23,37,4,0,121.64,1384.72,389.81,2.84,12,16,0.84,1,AR
2024-05-28,1000001244,LTACH,ED,798,551,28,34,44,10,21,30.59,679.23,415.22,8.85,131,82,0.4907,0,MI
2024-05-29,1000001245,LTACH,ED,621,615,18,32,22,13,8,110.81,766.56,72.2,7.58,65,49,0.9336,0,VA
2024-05-30,1000001246,ASC,ICU,834,552,43,33,31,15,24,59.0,1404.62,351.72,2.62,144,29,0.789,0,MO
2024-05-31,1000001247,LTACH,CARD,489,432,45,3,30,7,16,100.54,822.96,552.97,3.67,338,73,0.311,0,NH
2024-06-01,1000001248,FQHC,ICU,406,244,47,112,5,16,15,217.14,70.52,492.7,9.87,24,27,0.922,0,AL
2024-06-02,1000001249,SNF,ICU,343,332,69,2,11,9,0,44.68,1485.32,159.67,4.11,12,0,0.9164,0,WV
2024-06-03,1000001250,LTACH,PEDS,516,432,64,74,33,14,13,162.31,905.52,614.27,5.72,63,77,0.6489,0,FL
2024-06-04,1000001251,LTACH,CARD,57,48,48,141,22,4,10,31.84,2181.21,86.51,5.58,225,87,0.6124,0,MD
2024-06-05,1000001252,FQHC,ICU,594,582,64,105,19,6,24,129.24,464.38,582.62,2.92,342,78,0.3415,1,MI
2024-06-06,1000001253,HOSPITAL,ICU,599,596,18,92,7,15,1,175.13,1308.83,637.3,3.36,134,56,0.2517,0,AZ
2024-06-07,1000001254,FQHC,BEHAVIORAL,156,105,15,134,20,2,11,119.25,707.3,128.68,6.51,229,64,0.669,0,UT
2024-06-08,1000001255,RHC,ED,383,347,34,73,10,14,22,122.14,1314.97,70.8,8.92,303,17,0.9506,0,RI
2024-06-09,1000001256,ASC,ORTHO,693,432,53,63,40,16,11,71.06,1690.2,644.51,3.71,261,67,0.0553,0,KS
2024-06-10,1000001257,SNF,ICU,27,20,20,157,13,0,22,112.45,1890.61,37.79,5.59,252,80,0.4265,0,NC
2024-06-11,1000001258,ASC,ONC,580,507,118,2,22,5,14,105.46,1595.29,489.7,2.51,160,88,0.536,1,OK
2024-06-12,1000001259,RHC,ICU,382,299,63,153,9,4,15,111.19,1014.31,448.86,6.63,206,40,0.9024,0,VT
2024-06-13,1000001260,RHC,MED_SURG,498,451,93,54,2,2,19,191.08,1087.61,638.29,7.29,190,85,0.9853,0,MI
2024-06-14,1000001261,CLINIC,ICU,469,343,54,137,3,11,22,22.28,315.42,340.71,8.23,57,71,0.371,0,NY
2024-06-15,1000001262,RHC,ORTHO,322,289,91,9,19,9,8,219.98,2025.49,133.13,8.87,79,29,0.7457,0,VA
2024-06-16,1000001263,LTACH,ED,27,27,27,150,20,1,22,188.43,20.07,190.01,7.68,324,29,0.4073,0,MD
2024-06-17,1000001264,FQHC,BEHAVIORAL,886,564,70,137,9,17,24,206.13,717.76,525.32,9.75,169,56,0.9139,0,MS
2024-06-18,1000001265,FQHC,ICU,506,447,64,35,5,4,13,114.45,528.37,351.88,8.14,350,29,0.8889,0,NV
2024-06-19,1000001266,HOSPITAL,ED,48,37,37,108,2,9,16,130.51,47.81,286.83,8.66,18,59,0.6704,0,OK
2024-06-20,1000001267,ASC,CARD,127,100,7,43,35,9,11,88.41,1386.55,374.18,5.42,72,73,0.2348,0,NY
2024-06-21,1000001268,SNF,CARD,250,232,100,22,14,1,15,122.44,162.8,297.35,4.37,45,32,0.9505,0,NJ
2024-06-22,1000001269,RHC,PEDS,319,312,102,112,10,17,5,135.15,2050.67,540.05,9.8,355,18,0.1246,0,PA
2024-06-23,1000001270,CLINIC,MED_SURG,694,472,49,138,14,7,19,206.73,1132.52,267.9,8.52,16,13,0.784,0,NH
2024-06-24,1000001271,FQHC,BEHAVIORAL,228,188,40,138,7,6,16,115.6,2025.76,530.92,6.07,15,62,0.3142,1,VA
2024-06-25,1000001272,ASC,MED_SURG,735,474,19,12,0,13,6,157.13,2182.66,556.58,5.89,203,1,0.0368,1,NC
2024-06-26,1000001273,CLINIC,ICU,30,22,22,119,38,10,26,60.67,1361.62,469.72,9.77,173,63,0.5504,0,GA
2024-06-27,1000001274,SNF,ICU,850,809,81,68,33,0,3,112.48,1083.99,363.02,8.65,269,78,0.354,0,KS
2024-06-28,1000001275,RHC,MED_SURG,619,392,42,51,10,15,11,151.8,1852.55,53.85,7.43,218,57,0.9795,1,ID
2024-06-29,1000001276,HOSPITAL,CARD,239,173,42,59,40,17,10,38.7,378.72,123.9,6.07,167,35,0.4178,0,CT
2024-06-30,1000001277,ASC,ED,834,509,25,150,38,13,8,208.28,212.19,353.97,3.91,349,35,0.0528,0,PA
2024-07-01,1000001278,RHC,ORTHO,379,343,115,138,23,5,2,29.44,85.44,467.46,4.2,352,89,0.1602,0,ND
2024-07-02,1000001279,FQHC,ED,570,373,114,118,20,7,6,189.08,1268.25,265.69,6.7,200,74,0.953,0,KY
2024-07-03,1000001280,ASC,ONC,406,250,3,113,24,4,2,20.29,1186.39,319.68,9.56,264,29,0.1943,0,TX
2024-07-04,1000001281,HOSPITAL,CARD,683,472,58,150,17,2,11,31.02,1547.31,217.77,9.38,161,67,0.8678,0,AZ
2024-07-05,1000001282,RHC,ONC,303,216,103,122,33,17,6,135.49,1436.81,200.22,4.56,159,13,0.001,0,WY
2024-07-06,1000001283,SNF,PEDS,832,614,80,130,21,1,25,202.54,2098.82,560.95,4.76,317,75,0.0281,0,GA
2024-07-07,1000001284,SNF,ORTHO,192,127,89,33,36,17,8,191.06,1136.68,347.51,9.41,22,61,0.3635,0,ID
2024-07-08,1000001285,FQHC,CARD,83,68,62,98,6,9,27,186.14,1554.57,562.66,5.97,93,8,0.6667,0,AK
2024-07-09,1000001286,RHC,CARD,517,425,35,74,37,2,22,161.72,2155.92,265.11,3.74,227,64,0.4611,0,MN
2024-07-10,1000001287,CLINIC,PEDS,284,204,117,4,43,10,13,124.0,1829.43,606.59,5.76,242,8,0.5812,0,KS
2024-07-11,1000001288,CLINIC,PEDS,256,172,42,45,41,1,4,16.12,1260.19,503.65,9.22,260,24,0.5582,1,IN
2024-07-12,1000001289,LTACH,OB,340,285,71,116,27,16,3,37.91,1907.0,206.89,6.36,234,72,0.2627,0,CA
2024-07-13,1000001290,LTACH,BEHAVIORAL,748,635,101,136,13,3,17,34.57,1671.26,291.96,4.6,100,50,0.308,0,AZ
2024-07-14,1000001291,ASC,ORTHO,558,478,49,95,15,12,14,83.82,2141.22,27.97,9.04,282,41,0.2025,0,GA
2024-07-15,1000001292,ASC,MED_SURG,24,17,17,146,31,6,0,25.46,2124.42,309.96,2.53,213,82,0.9973,0,MT
2024-07-16,1000001293,HOSPITAL,ICU,522,473,31,14,40,9,14,4.98,2133.69,581.32,7.81,28,0,0.667,0,OK
2024-07-17,1000001294,FQHC,MED_SURG,66,50,50,130,23,10,14,119.6,1577.21,160.95,8.61,106,52,0.5451,0,MN
2024-07-18,1000001295,HOSPITAL,ONC,314,203,61,158,23,8,15,179.04,763.38,240.81,6.34,227,73,0.0147,1,AZ
2024-07-19,1000001296,SNF,ICU,558,474,27,19,8,13,16,56.53,242.31,472.88,8.44,16,26,0.5365,0,IA
2024-07-20,1000001297,FQHC,CARD,591,407,21,84,20,14,11,173.7,197.58,14.01,4.62,231,39,0.5751,0,OH
2024-07-21,1000001298,CLINIC,ED,534,426,105,141,36,1,4,19.15,1943.89,441.77,7.22,149,63,0.1551,0,NH
2024-07-22,1000001299,FQHC,ONC,238,199,62,50,21,10,10,30.18,667.75,396.25,5.23,328,10,0.2502,1,IL
2024-07-23,1000001300,FQHC,PEDS,11,10,10,32,31,4,14,207.81,1004.89,125.0,5.76,59,18,0.7005,0,PA
2024-07-24,1000001301,CLINIC,CARD,759,506,115,122,16,1,13,69.06,1706.54,623.42,9.46,104,28,0.6061,0,OR
2024-07-25,1000001302,RHC,OB,494,348,25,105,41,15,5,37.84,506.27,546.35,8.69,175,89,0.6281,0,CO
2024-07-26,1000001303,FQHC,MED_SURG,887,535,80,32,36,2,9,70.34,300.81,591.18,6.44,285,56,0.6318,0,AR
2024-07-27,1000001304,CLINIC,PEDS,64,48,48,110,4,7,17,187.69,1854.81,647.39,8.12,179,72,0.9596,0,SC
2024-07-28,1000001305,ASC,PEDS,613,495,101,92,28,6,7,137.87,1183.06,40.22,9.84,128,20,0.1865,1,RI
2024-07-29,1000001306,SNF,ED,729,577,64,53,34,10,14,199.49,2179.67,241.37,5.62,138,3,0.3059,0,IN
2024-07-30,1000001307,CLINIC,OB,875,724,88,159,6,10,22,121.19,1617.73,349.0,2.87,73,80,0.5219,0,WY
2024-07-31,1000001308,SNF,ED,359,284,102,152,42,1,7,1.5,1241.04,527.45,5.41,232,77,0.4411,0,HI
2024-08-01,1000001309,CLINIC,ONC,217,160,83,124,2,4,26,141.39,311.9,112.83,5.99,97,49,0.2882,1,MI
2024-08-02,1000001310,ASC,OB,823,656,28,41,14,10,16,147.19,1553.53,121.48,7.62,303,13,0.7542,0,AK
2024-08-03,1000001311,ASC,MED_SURG,290,278,67,69,23,13,22,128.04,441.68,542.73,7.8,244,78,0.5498,1,WI
2024-08-04,1000001312,LTACH,PEDS,641,389,97,157,25,8,14,90.42,255.07,55.64,7.94,298,1,0.8886,0,OK
2024-08-05,1000001313,FQHC,ONC,633,411,84,130,4,3,0,98.01,204.95,236.09,3.15,342,53,0.0737,0,CO
2024-08-06,1000001314,CLINIC,ICU,857,543,31,12,44,12,22,68.85,1879.34,63.9,9.2,349,56,0.1952,1,NC
2024-08-07,1000001315,FQHC,ORTHO,99,96,96,66,9,2,8,149.57,1405.74,307.58,5.16,11,7,0.8752,0,VT
2024-08-08,1000001316,SNF,CARD,280,203,35,142,5,1,8,187.5,1788.26,182.01,7.31,275,13,0.2171,0,VA
2024-08-09,1000001317,SNF,MED_SURG,647,584,68,63,26,12,0,124.8,1371.03,557.82,8.62,209,59,0.5351,0,KS
2024-08-10,1000001318,CLINIC,CARD,57,53,10,1,24,12,13,174.04,1051.22,556.78,5.14,214,37,0.7009,0,VA
2024-08-11,1000001319,LTACH,ONC,410,341,20,65,20,17,13,115.88,10.73,284.69,3.75,250,4,0.9326,0,AR
2024-08-12,1000001320,RHC,CARD,888,718,106,100,8,2,1,62.82,412.42,198.43,4.7,79,50,0.0122,0,NE
2024-08-13,1000001321,SNF,ORTHO,347,233,47,95,37,11,19,114.99,176.46,110.8,2.56,257,6,0.8743,1,KS
2024-08-14,1000001322,LTACH,CARD,766,476,63,11,20,15,18,24.28,265.74,188.29,5.1,48,17,0.1225,0,AZ
2024-08-15,1000001323,SNF,PEDS,844,520,16,54,0,5,16,158.76,1533.72,616.25,3.07,172,83,0.3502,0,SD
2024-08-16,1000001324,FQHC,PEDS,908,620,50,5,1,4,6,84.24,759.6,39.11,4.92,237,18,0.1112,0,OK
2024-08-17,1000001325,RHC,ORTHO,169,143,90,58,0,15,18,108.98,1334.36,401.73,4.99,26,45,0.0679,1,AK
2024-08-18,1000001326,SNF,MED_SURG,277,262,16,120,30,4,5,89.21,2149.25,366.56,7.24,213,68,0.6527,0,WI
2024-08-19,1000001327,RHC,MED_SURG,649,509,92,120,42,17,10,6.36,1607.25,212.61,6.22,134,26,0.2419,0,VT
2024-08-20,1000001328,SNF,ONC,440,387,69,154,42,11,9,208.93,642.29,192.27,9.72,13,77,0.0042,0,OH
2024-08-21,1000001329,SNF,ED,48,34,34,153,41,11,20,17.56,22.97,636.7,8.16,310,83,0.0112,0,ND
2024-08-22,1000001330,RHC,MED_SURG,773,764,30,79,36,4,22,12.22,1620.42,582.4,8.41,284,43,0.0694,0,MD
2024-08-23,1000001331,ASC,BEHAVIORAL,709,512,6,65,36,13,17,154.33,271.66,216.87,3.64,178,50,0.5826,0,MO
2024-08-24,1000001332,RHC,MED_SURG,422,355,42,138,44,6,12,138.5,1860.5,574.63,8.92,56,6,0.6915,1,NE
2024-08-25,1000001333,RHC,PEDS,390,312,13,118,24,6,27,63.54,361.67,349.86,6.98,82,34,0.0798,0,IL
2024-08-26,1000001334,FQHC,ONC,779,477,44,133,9,5,23,70.18,140.72,28.11,3.99,294,32,0.515,0,GA
2024-08-27,1000001335,CLINIC,ICU,360,300,106,111,20,16,9,143.31,902.95,38.58,9.92,102,67,0.7479,0,AL
2024-08-28,1000001336,SNF,PEDS,97,63,63,121,16,9,22,95.75,2026.62,498.19,4.38,339,85,0.3853,0,CO
2024-08-29,1000001337,FQHC,ICU,128,106,9,43,0,9,16,72.41,2073.55,559.52,8.58,97,71,0.2128,0,AZ
2024-08-30,1000001338,FQHC,MED_SURG,726,679,61,149,12,3,9,130.47,376.8,411.47,7.76,291,70,0.923,0,WI
2024-08-31,1000001339,LTACH,MED_SURG,725,459,10,119,5,0,18,219.83,870.39,251.46,4.59,242,85,0.6198,0,WV
2024-09-01,1000001340,ASC,ONC,765,738,28,132,1,3,22,65.53,500.05,581.88,7.81,44,39,0.6552,1,NE
2024-09-02,1000001341,RHC,ONC,605,452,15,109,29,9,18,209.32,1771.59,167.38,9.56,259,45,0.4576,0,HI
2024-09-03,1000001342,LTACH,MED_SURG,577,454,46,40,21,15,1,14.13,1552.36,276.1,5.85,124,46,0.8573,1,NY
2024-09-04,1000001343,ASC,ONC,826,566,60,39,12,10,2,177.34,484.68,117.87,5.06,14,32,0.4947,0,KY
2024-09-05,1000001344,SNF,MED_SURG,562,373,99,34,28,10,22,101.77,312.85,213.79,2.57,153,51,0.203,1,KS
2024-09-06,1000001345,ASC,MED_SURG,861,853,3,56,41,8,4,134.42,1851.86,635.21,8.1,153,30,0.5748,1,CA
2024-09-07,1000001346,FQHC,ONC,592,476,87,123,2,14,19,43.8,1241.72,75.75,5.58,323,58,0.6048,0,RI
2024-09-08,1000001347,ASC,ONC,432,374,23,22,3,13,11,118.7,1642.55,308.73,6.79,95,43,0.34,0,IL
2024-09-09,1000001348,HOSPITAL,ED,194,142,35,39,25,16,9,173.33,961.78,60.45,3.79,298,57,0.4876,0,KS
2024-09-10,1000001349,FQHC,ICU,348,253,53,140,27,0,17,60.93,479.92,145.17,4.65,64,17,0.5818,0,MD
2024-09-11,1000001350,FQHC,ORTHO,214,172,21,27,22,10,23,142.62,263.6,44.99,5.08,305,55,0.2981,1,HI
2024-09-12,1000001351,SNF,CARD,832,635,118,54,44,5,4,151.15,1572.41,468.84,4.49,309,31,0.6132,1,PA
2024-09-13,1000001352,FQHC,ONC,151,94,93,136,1,3,7,111.83,178.01,57.45,6.17,289,83,0.7585,0,CA
2024-09-14,1000001353,ASC,ORTHO,71,61,61,97,9,6,17,168.72,490.9,460.35,4.45,215,24,0.0333,0,LA
2024-09-15,1000001354,SNF,PEDS,459,407,47,79,34,17,16,74.01,1050.67,192.25,6.47,142,71,0.5229,0,VA
2024-09-16,1000001355,ASC,PEDS,806,598,65,145,22,6,25,192.31,944.19,524.8,9.65,230,83,0.104,1,NY
2024-09-17,1000001356,SNF,ED,190,176,51,98,29,4,11,124.75,36.61,546.51,9.5,182,14,0.4191,0,OK
2024-09-18,1000001357,FQHC,CARD,591,591,118,123,16,6,4,89.6,977.11,395.44,3.15,284,21,0.6581,0,ND
2024-09-19,1000001358,SNF,ONC,51,39,39,150,6,0,24,40.13,334.29,95.27,3.76,261,79,0.2159,0,ND
2024-09-20,1000001359,HOSPITAL,MED_SURG,791,630,62,81,40,1,5,201.2,1179.85,462.75,7.44,80,76,0.1273,0,PA
2024-09-21,1000001360,RHC,ORTHO,443,382,43,67,16,7,11,158.5,14.62,574.43,4.57,319,2,0.6295,0,ND
2024-09-22,1000001361,FQHC,OB,385,299,16,99,28,4,6,59.7,1087.94,5.63,4.32,330,26,0.5568,0,MN
2024-09-23,1000001362,RHC,MED_SURG,130,91,74,128,15,3,7,210.3,249.18,360.27,8.38,112,42,0.2575,0,WY
2024-09-24,1000001363,LTACH,ORTHO,190,158,18,72,33,4,19,53.03,1551.79,534.42,9.51,35,21,0.6108,0,MA
2024-09-25,1000001364,SNF,CARD,845,678,53,78,24,17,20,216.08,1289.59,533.56,8.97,59,50,0.713,0,RI
2024-09-26,1000001365,RHC,ED,338,315,60,22,36,6,14,37.43,1776.38,367.23,6.03,210,56,0.7963,0,IN
2024-09-27,1000001366,ASC,ONC,246,244,75,146,27,4,12,76.33,809.22,158.93,2.78,224,70,0.9111,0,TX
2024-09-28,1000001367,SNF,ONC,916,760,115,40,34,9,25,98.78,2064.02,250.18,8.98,168,51,0.6427,0,MI
2024-09-29,1000001368,RHC,MED_SURG,935,612,81,119,36,7,25,12.69,238.74,56.22,9.16,46,36,0.9636,0,WI
2024-09-30,1000001369,FQHC,MED_SURG,594,539,91,22,13,3,22,90.93,799.53,453.45,9.77,64,40,0.2498,1,NV
2024-10-01,1000001370,RHC,ED,191,155,42,153,31,4,20,24.52,1694.94,65.28,3.96,182,4,0.2687,0,WV
2024-10-02,1000001371,FQHC,CARD,36,30,9,106,2,3,12,162.34,1991.41,246.8,9.11,15,1,0.3415,1,SD
2024-10-03,1000001372,LTACH,PEDS,159,150,115,17,27,12,21,52.6,1450.56,432.6,6.17,117,90,0.3593,0,WV
2024-10-04,1000001373,CLINIC,PEDS,923,825,51,35,5,15,9,122.31,1876.5,362.88,8.79,193,35,0.0979,0,IL
2024-10-05,1000001374,FQHC,ICU,140,130,91,91,20,10,12,55.62,210.23,72.45,6.99,202,24,0.8746,1,NY
2024-10-06,1000001375,SNF,PEDS,530,346,7,131,33,6,16,0.71,985.37,349.66,3.39,30,74,0.1917,0,MS
2024-10-07,1000001376,CLINIC,ED,845,602,114,143,16,17,24,185.26,2059.76,629.46,7.7,82,82,0.9378,0,ME
2024-10-08,1000001377,CLINIC,ED,661,605,80,97,8,16,12,209.12,1674.62,65.55,4.42,215,1,0.5674,0,ID
2024-10-09,1000001378,FQHC,CARD,264,212,66,144,31,13,16,28.89,235.95,491.25,8.41,340,6,0.3767,0,WI
2024-10-10,1000001379,FQHC,ICU,198,159,25,120,4,5,1,186.69,1376.99,255.27,9.97,298,56,0.8589,0,LA
2024-10-11,1000001380,ASC,OB,827,502,28,37,16,12,8,191.89,306.25,228.0,3.45,95,3,0.6904,1,NY
2024-10-12,1000001381,ASC,ONC,152,96,56,148,32,2,13,2.44,1093.45,600.15,4.96,163,48,0.9335,0,ID
2024-10-13,1000001382,RHC,ONC,745,735,96,118,15,1,24,99.73,768.22,400.72,6.56,230,86,0.1894,0,CA
2024-10-14,1000001383,HOSPITAL,ORTHO,252,235,97,75,22,11,10,159.31,906.52,56.49,6.48,107,17,0.4082,0,NE
2024-10-15,1000001384,CLINIC,ONC,407,382,50,127,44,14,25,154.51,2069.61,516.57,9.87,246,85,0.0159,0,RI
2024-10-16,1000001385,CLINIC,MED_SURG,316,285,108,92,20,4,9,135.28,1428.69,20.92,9.89,349,87,0.0439,0,AZ
2024-10-17,1000001386,FQHC,PEDS,378,247,36,62,3,3,9,93.76,156.62,34.41,3.95,224,22,0.7996,0,NC
2024-10-18,1000001387,SNF,PEDS,703,582,107,132,20,10,0,118.85,2150.04,202.98,2.83,239,4,0.7259,1,OR
2024-10-19,1000001388,SNF,BEHAVIORAL,263,216,14,141,29,16,27,20.02,1958.88,189.77,7.39,293,81,0.1807,0,SC
2024-10-20,1000001389,SNF,ICU,151,97,97,112,33,14,1,186.22,1259.04,84.52,6.37,247,5,0.6761,0,VT
2024-10-21,1000001390,SNF,MED_SURG,466,428,100,32,18,16,3,129.52,1987.77,483.19,7.01,319,68,0.7085,0,HI
2024-10-22,1000001391,ASC,ED,757,579,25,30,10,2,19,87.97,1475.76,47.62,9.58,335,84,0.2363,0,AL
2024-10-23,1000001392,ASC,ORTHO,42,40,3,131,4,11,18,87.28,2016.3,451.34,8.56,171,43,0.1724,0,NM
2024-10-24,1000001393,CLINIC,ICU,751,513,76,112,33,1,9,49.73,1307.88,519.85,4.25,242,76,0.0054,0,WA
2024-10-25,1000001394,ASC,ORTHO,548,504,2,6,8,16,25,13.32,1968.35,240.26,6.81,171,44,0.9307,0,MA
2024-10-26,1000001395,CLINIC,MED_SURG,169,149,42,30,38,6,23,143.4,1207.44,369.73,9.47,279,43,0.6943,0,TN
2024-10-27,1000001396,HOSPITAL,ED,728,601,93,93,36,4,18,183.08,679.1,637.62,4.0,321,8,0.9017,0,MN
2024-10-28,1000001397,SNF,PEDS,502,444,90,6,8,7,23,151.53,1003.26,264.42,9.55,129,90,0.2146,0,MN
2024-10-29,1000001398,SNF,OB,342,222,104,156,37,12,8,32.57,1810.39,178.0,3.49,194,27,0.3239,0,SD
2024-10-30,1000001399,SNF,CARD,437,294,102,66,14,13,2,140.8,1386.16,90.46,8.55,99,36,0.9848,0,OR
2024-10-31,1000001400,ASC,MED_SURG,927,843,78,128,1,6,10,203.38,1631.71,264.85,8.47,196,47,0.6504,0,SD
2024-11-01,1000001401,CLINIC,OB,37,28,1,81,27,3,17,154.97,1383.88,346.51,5.2,16,83,0.479,0,ND
2024-11-02,1000001402,LTACH,ORTHO,99,70,70,42,14,17,10,39.86,230.15,627.46,9.47,326,9,0.2466,0,SC
2024-11-03,1000001403,ASC,MED_SURG,461,369,3,39,27,3,21,62.81,1286.07,583.99,3.47,78,52,0.184,0,MS
2024-11-04,1000001404,CLINIC,CARD,339,226,87,27,29,10,5,197.86,1435.47,40.88,7.86,288,14,0.3604,1,CT
2024-11-05,1000001405,SNF,ED,637,424,87,10,17,5,19,197.33,545.32,160.36,6.34,8,52,0.5477,0,WY
