care_capacity_snapshot_date,care_capacity_facility_npi,care_capacity_facility_type_code,care_capacity_service_line_code,care_capacity_licensed_beds_count,care_capacity_staffed_beds_count,care_capacity_icu_beds_count,care_capacity_ed_bays_count,care_capacity_operating_rooms_count,care_capacity_imaging_units_mri,care_capacity_imaging_units_ct,care_capacity_primary_care_fte,care_capacity_nurse_fte,care_capacity_specialist_fte,care_capacity_patient_to_nurse_ratio,care_capacity_avg_wait_time_minutes,care_capacity_appointment_availability_days,care_capacity_closure_risk_score,care_capacity_rural_critical_access_flag,care_capacity_licensure_state_code
2022-02-11,FAC-68960640015,Clinic,Pediatrics,583,349,68,46,14,2,6,56.67,1346.79,199.33,3.43,109,48,88.27,Y,IN-UK
2022-07-18,FAC-71819007983,DistrictHospital,Dialysis,166,116,11,39,8,6,7,131.89,1450.53,113.25,4.91,175,64,12.46,N,IN-SK
2023-10-05,FAC-87052690999,DiagnosticCenter,Cardiology,455,430,69,66,4,6,5,11.08,357.35,276.66,8.74,227,43,11.48,Y,IN-WB
2024-08-14,FAC-13195017277,DistrictHospital,Dialysis,206,147,24,76,4,1,6,172.51,2409.3,202.94,7.28,26,79,15.34,Y,IN-MN
2023-10-02,FAC-42862868062,PHC,Trauma,1622,1407,151,74,7,7,2,216.02,1677.15,380.13,11.4,205,13,95.7,N,IN-UK
2022-12-11,FAC-68552310359,DiagnosticCenter,Surgery,783,703,107,34,2,2,1,113.27,1432.32,244.2,13.76,157,82,11.78,N,IN-CH
2022-07-17,FAC-42156116158,CHC,Orthopedics,131,29,6,20,12,3,2,155.37,1521.17,261.93,2.34,201,35,53.15,N,IN-RJ
2025-08-18,FAC-36789873269,DistrictHospital,Surgery,110,-137,10,28,11,4,3,190.38,894.73,246.15,6.33,144,79,46.07,N,IN-TR
2022-11-23,FAC-64737352612,PrivateHospital,Pediatrics,1240,1223,32,50,33,1,8,80.26,903.53,200.53,6.54,137,26,47.28,N,IN-DH
2021-09-01,FAC-54943198181,MedicalCollege,Cardiology,1643,1592,44,43,34,3,7,190.42,412.3,341.42,14.22,85,12,42.34,Y,IN-SK
2022-03-18,FAC-60413517955,PHC,Orthopedics,1068,1009,153,79,23,7,11,155.45,1989.35,416.1,13.12,69,80,11.43,N,IN-JH
2024-01-18,FAC-38153255421,MedicalCollege,Cardiology,844,728,115,44,22,4,5,219.95,530.69,302.59,9.69,10,88,9.38,Y,IN-NL
2023-10-18,FAC-16455763046,CHC,Pediatrics,1679,1492,287,49,24,1,8,66.78,1231.91,315.71,13.67,50,52,4.97,N,IN-MH
2025-08-16,FAC-50017781710,DistrictHospital,Medicine,1120,1098,139,53,9,7,1,143.0,1936.67,80.44,6.9,9,11,13.75,N,IN-LD
2021-12-17,FAC-32878708817,MedicalCollege,Surgery,1124,944,118,42,3,7,2,28.81,1444.29,50.34,5.28,95,50,87.83,Y,IN-AP
2021-03-18,FAC-30891047383,MedicalCollege,Oncology,591,360,80,51,1,6,7,106.77,1162.85,326.84,10.82,28,7,14.76,Y,IN-JH
2022-11-19,FAC-70351310911,MedicalCollege,Surgery,577,459,41,9,26,2,11,32.28,1875.97,165.34,4.92,74,74,70.66,N,IN-SK
2025-12-27,FAC-30485831224,PrivateHospital,Dialysis,369,276,47,0,21,7,8,74.68,1756.99,139.93,7.88,69,58,55.23,Y,IN-PY
2024-05-31,FAC-78053216950,PHC,Oncology,1715,1686,40,14,27,3,1,209.01,475.48,6.91,13.85,182,70,66.63,N,IN-UK
2021-07-29,FAC-87526737096,Clinic,Orthopedics,1333,1283,91,6,33,1,10,179.19,85.02,111.15,14.24,46,61,3.8,Y,IN-JK
2023-03-12,FAC-96325937452,MedicalCollege,ObGyn,552,330,84,55,15,0,4,140.23,1460.99,120.82,13.87,90,60,45.0,Y,IN-DH
2021-01-22,FAC-94986963721,PrivateHospital,Cardiology,300,118,42,43,29,3,8,18.53,1360.6,196.24,13.19,136,70,53.29,Y,IN-CG
2024-12-24,FAC-23914148506,PrivateHospital,Orthopedics,1655,1600,166,61,8,3,0,106.95,515.22,173.73,2.27,204,68,63.69,Y,IN-CG
2022-09-06,FAC-13196384091,DiagnosticCenter,Surgery,684,567,75,53,19,5,3,58.22,1353.87,84.5,2.25,60,4,37.55,Y,IN-JH
2024-01-17,FAC-15644930296,PHC,Surgery,1125,896,192,25,18,5,1,131.66,1341.17,228.59,4.66,7,71,60.43,Y,IN-MN
2023-10-22,FAC-84655842565,Clinic,Medicine,268,91,32,45,23,5,4,165.12,1394.79,306.34,13.43,178,35,51.15,N,IN-KA
2024-11-29,FAC-53061710434,CHC,Pediatrics,649,629,25,1,22,0,10,87.84,1310.08,77.04,11.01,80,68,74.27,Y,IN-TN
2022-03-18,FAC-32988239879,PHC,Surgery,12,-6,1,8,6,4,1,208.3,2413.05,377.75,3.97,63,62,1.13,N,IN-BR
2022-05-28,FAC-30530244658,DistrictHospital,ObGyn,792,623,85,32,1,7,6,18.77,644.65,123.08,7.87,108,15,73.56,N,IN-OD
2022-10-10,FAC-24802536263,DiagnosticCenter,Surgery,97,-45,8,49,17,4,10,56.17,2325.44,177.54,1.8,42,50,38.49,Y,IN-CG
2024-12-27,FAC-59761078520,Clinic,Pediatrics,298,207,6,54,6,1,9,65.01,2159.7,6.69,5.05,186,0,10.42,Y,IN-CH
2022-04-05,FAC-97939001297,CHC,Cardiology,1344,1207,228,3,2,0,0,211.65,2333.34,248.91,14.27,197,23,96.02,Y,IN-BR
2022-09-02,FAC-49553212662,CHC,Trauma,866,783,34,45,30,5,10,115.92,892.13,314.8,4.33,137,41,55.87,N,IN-CH
2022-04-20,FAC-33257081072,PHC,Orthopedics,80,-131,9,55,18,0,4,108.71,315.07,321.62,9.31,45,57,44.72,Y,IN-RJ
2023-10-09,FAC-44186961943,DiagnosticCenter,Trauma,993,822,149,79,15,1,0,1.36,226.43,237.0,10.75,86,58,25.54,Y,IN-CH
2023-06-14,FAC-48326752830,MedicalCollege,Oncology,646,547,76,21,18,0,0,171.5,2417.87,415.94,10.29,151,36,62.0,Y,IN-CH
2023-09-01,FAC-68566447659,Clinic,Medicine,1338,1118,197,72,13,7,4,142.46,1342.95,255.8,3.0,19,2,7.44,N,IN-AN
2024-03-02,FAC-16656671893,PrivateHospital,ObGyn,1390,1248,177,72,12,0,9,7.78,1231.53,109.4,7.55,179,29,23.65,Y,IN-JK
2023-06-21,FAC-63935705281,DistrictHospital,Cardiology,984,888,172,2,0,0,1,86.8,163.94,155.68,2.47,20,75,11.84,Y,IN-AP
2023-10-17,FAC-87640187396,MedicalCollege,Oncology,1544,1466,268,62,33,4,9,194.01,2168.78,242.92,3.3,123,29,70.86,Y,IN-TR
2024-05-11,FAC-94682097167,PrivateHospital,Surgery,1336,1265,118,22,33,4,4,153.82,1889.01,200.41,3.22,70,24,88.92,Y,IN-UK
2021-11-30,FAC-48422141681,PHC,Trauma,32,-112,4,10,31,7,8,63.53,519.39,350.94,10.49,191,31,70.14,Y,IN-AN
2024-08-30,FAC-86462830749,PrivateHospital,ObGyn,77,-26,10,49,34,4,5,56.78,1877.98,235.2,6.31,119,43,43.8,Y,IN-HR
2023-01-07,FAC-41985426762,PHC,Surgery,1294,1092,206,73,14,3,6,77.36,1332.27,40.73,4.56,130,29,2.8,Y,IN-LD
2024-05-14,FAC-22887470382,PHC,Trauma,608,490,77,36,33,1,1,162.08,1222.48,64.85,1.17,157,30,70.04,Y,IN-WB
2021-04-13,FAC-23697978116,PHC,Orthopedics,1036,937,168,10,1,0,7,203.65,1577.56,346.82,10.9,39,21,63.61,Y,IN-UP
2024-10-29,FAC-22471915309,PrivateHospital,Trauma,1194,1033,43,65,17,7,8,85.08,1149.03,68.75,7.04,17,0,72.71,Y,IN-DH
2022-12-13,FAC-32135502672,Clinic,Cardiology,524,349,34,18,20,6,4,119.9,58.78,358.28,3.46,187,29,84.83,Y,IN-OD
2025-09-21,FAC-59411207892,Clinic,Dialysis,976,898,141,12,16,0,3,125.92,2242.44,80.25,13.41,93,12,57.13,N,IN-UP
2023-12-22,FAC-40551512613,CHC,Oncology,809,728,18,10,25,7,10,204.56,2217.65,140.53,11.82,61,38,4.45,Y,IN-RJ
2022-12-28,FAC-33302600931,PrivateHospital,Pediatrics,17,-87,2,30,31,7,7,104.41,2142.78,260.57,9.94,206,51,9.73,Y,IN-NL
2025-10-12,FAC-62786518891,DiagnosticCenter,Dialysis,472,332,78,40,22,6,0,193.17,2253.35,381.97,4.35,61,73,0.36,N,IN-MP
2024-03-18,FAC-40158225172,PrivateHospital,ObGyn,394,394,61,68,10,0,6,164.47,1265.96,163.44,7.55,23,15,29.11,Y,IN-ML
2024-05-25,FAC-37218584370,DistrictHospital,Surgery,1678,1640,282,30,24,1,0,46.85,2003.72,60.1,8.66,239,30,87.18,N,IN-MZ
2021-12-25,FAC-76907868425,DistrictHospital,Oncology,571,567,87,13,19,6,3,68.68,1077.35,207.74,6.34,138,50,29.37,N,IN-LA
2023-01-06,FAC-74226022297,PrivateHospital,Orthopedics,894,665,38,24,20,2,3,126.6,415.83,160.01,3.62,68,68,44.4,Y,IN-BR
2022-09-20,FAC-95777768524,CHC,Trauma,1721,1524,113,13,18,7,10,202.16,1805.05,233.31,6.29,53,6,53.61,Y,IN-DL
2025-12-09,FAC-53125777069,Clinic,Dialysis,534,336,28,0,4,4,0,66.95,1851.41,244.43,13.73,208,8,82.64,N,IN-TR
2022-02-02,FAC-50989118512,DiagnosticCenter,ObGyn,249,60,28,67,23,6,10,16.91,732.46,419.48,1.29,230,50,19.82,Y,IN-PB
2025-11-26,FAC-83804579418,PrivateHospital,Medicine,945,803,109,73,8,0,5,81.5,860.5,384.42,5.89,70,73,11.64,N,IN-DL
2024-09-23,FAC-91529807461,PHC,Orthopedics,506,418,31,57,17,2,11,40.26,18.75,414.75,7.65,2,84,43.88,Y,IN-MP
2024-05-18,FAC-84518374719,CHC,Trauma,625,529,64,41,17,5,7,53.11,1501.71,49.34,4.61,79,40,27.83,Y,IN-AS
2022-08-26,FAC-75565756589,CHC,Oncology,834,697,111,60,22,5,1,103.69,140.43,173.2,0.99,220,76,55.13,N,IN-ML
2025-10-14,FAC-30459701636,PHC,Dialysis,164,-18,24,47,9,1,5,37.29,1592.88,322.8,14.82,33,36,19.55,N,IN-AS
2023-05-11,FAC-19291999251,PHC,Orthopedics,1272,1162,157,59,11,4,0,33.17,2356.01,119.79,14.02,111,81,76.48,Y,IN-CH
2022-11-12,FAC-23219462622,PrivateHospital,Orthopedics,130,79,8,18,17,4,0,192.53,1253.0,352.18,11.78,119,60,57.69,N,IN-GA
2025-01-16,FAC-19240475180,MedicalCollege,Medicine,1087,920,28,39,33,3,8,29.38,1974.22,98.24,12.5,11,51,14.93,N,IN-TN
2021-04-05,FAC-38780171248,CHC,Surgery,1657,1604,100,49,24,2,9,54.1,2233.66,164.39,0.73,157,40,34.41,N,IN-JH
2025-07-15,FAC-20401284017,Clinic,Surgery,1213,1126,47,47,20,4,4,12.39,1146.55,318.1,11.38,203,11,57.74,N,IN-LA
2024-11-22,FAC-35631240290,Clinic,Pediatrics,81,-160,3,45,0,5,3,202.62,754.11,132.33,3.18,227,77,74.46,Y,IN-KL
2021-11-22,FAC-33477661327,MedicalCollege,ObGyn,1190,1004,189,6,22,5,6,1.29,1013.83,379.23,9.72,32,65,84.31,Y,IN-GA
2025-08-04,FAC-34289639363,CHC,ObGyn,1659,1478,287,29,16,1,2,145.41,2181.34,248.83,14.24,135,52,88.81,N,IN-KA
2024-09-17,FAC-67039842579,PHC,Pediatrics,592,471,103,79,33,3,4,16.73,445.96,361.83,14.61,136,70,50.28,N,IN-AN
2022-06-21,FAC-81380394637,MedicalCollege,ObGyn,29,-21,1,62,18,0,10,213.56,1074.58,133.86,0.91,165,78,6.63,N,IN-UP
2024-09-14,FAC-72876819650,PrivateHospital,Medicine,278,246,46,6,29,0,8,85.35,1008.66,217.35,7.8,13,43,34.25,N,IN-HR
2021-08-14,FAC-99820870097,Clinic,Surgery,378,172,47,27,6,6,1,111.34,596.64,369.49,12.38,169,27,76.6,N,IN-TS
2021-11-17,FAC-63983597684,PHC,Oncology,937,720,164,58,11,7,0,120.26,2029.5,349.96,13.39,48,2,81.49,Y,IN-DL
2023-07-04,FAC-42602274041,CHC,ObGyn,1557,1466,68,70,6,6,3,169.85,720.77,186.23,12.71,71,70,70.91,N,IN-TS
2023-03-19,FAC-91694968020,DistrictHospital,ObGyn,1149,1016,50,70,21,2,5,208.64,1816.5,198.48,5.49,44,16,62.04,Y,IN-DH
2021-06-28,FAC-52872980697,MedicalCollege,Cardiology,1437,1428,125,2,26,0,8,188.43,1453.55,138.0,13.24,75,50,78.04,Y,IN-LD
2022-05-01,FAC-15535707313,PrivateHospital,Medicine,614,525,50,61,22,3,7,80.85,512.23,355.62,7.61,193,65,82.74,Y,IN-CG
2024-03-17,FAC-26607626002,DiagnosticCenter,Medicine,1637,1607,60,12,26,1,10,164.24,332.26,86.2,1.23,219,87,28.98,Y,IN-UP
2025-01-10,FAC-29940661624,PrivateHospital,Cardiology,1744,1556,145,5,12,3,2,65.42,2126.27,193.28,7.38,10,40,28.6,N,IN-KL
2021-04-07,FAC-93071824683,DiagnosticCenter,Medicine,1129,886,186,72,25,3,7,53.15,499.13,32.29,8.18,56,64,32.32,N,IN-DH
2023-06-04,FAC-74549853683,MedicalCollege,Medicine,376,252,60,3,2,1,3,51.81,589.29,356.96,1.02,23,85,34.58,Y,IN-OD
2024-12-20,FAC-13666807484,PHC,Orthopedics,1030,989,153,77,12,5,7,31.55,1309.0,52.47,13.67,133,55,8.35,Y,IN-UK
2022-06-29,FAC-73314521768,CHC,Oncology,1629,1544,277,57,6,4,0,149.83,291.26,382.84,9.33,161,89,59.51,N,IN-HR
2024-02-15,FAC-70816937581,DistrictHospital,Trauma,227,205,39,36,11,5,11,32.67,321.08,180.74,2.41,116,79,91.11,Y,IN-DH
2022-06-25,FAC-65271682027,CHC,Orthopedics,103,103,7,15,27,4,2,71.31,149.89,138.16,4.47,213,84,36.57,Y,IN-JH
2021-08-24,FAC-72320702472,PHC,Surgery,1581,1410,205,29,33,0,3,79.6,1259.59,391.9,6.94,79,20,11.91,N,IN-DH
2022-01-27,FAC-54969251806,CHC,Medicine,292,57,31,12,0,0,0,190.48,1833.95,56.96,1.37,163,62,65.2,Y,IN-DL
2024-03-27,FAC-93792134427,DiagnosticCenter,Pediatrics,1650,1483,243,26,31,6,2,122.81,1708.0,213.5,5.67,108,70,80.83,N,IN-KA
2025-12-12,FAC-50138677398,PHC,Dialysis,1394,1186,175,59,32,7,2,104.16,132.96,14.17,3.79,115,16,65.57,N,IN-CH
2024-04-26,FAC-92912412642,DiagnosticCenter,ObGyn,722,533,91,29,22,2,7,165.15,450.88,186.68,14.81,231,88,29.06,Y,IN-HP
2024-05-02,FAC-83300005660,Clinic,Orthopedics,1771,1620,54,40,14,0,4,105.27,113.93,137.01,7.61,52,10,68.25,N,IN-CH
2024-05-02,FAC-24156020799,DistrictHospital,Pediatrics,1303,1068,188,1,32,5,7,180.99,1814.71,183.78,10.86,138,35,12.24,N,IN-TS
2025-12-10,FAC-40686476120,PrivateHospital,Medicine,1096,1089,139,5,12,4,3,192.44,2267.62,92.31,13.03,213,35,79.11,N,IN-AP
2022-12-02,FAC-18566865565,DiagnosticCenter,Cardiology,859,676,134,65,0,4,6,23.04,2279.17,11.52,4.84,100,41,35.12,N,IN-GJ
2022-08-08,FAC-28157287541,MedicalCollege,Oncology,622,548,34,16,16,4,10,55.93,1252.74,218.35,13.23,23,71,3.84,N,IN-MZ
2022-06-18,FAC-36390870766,PHC,Pediatrics,703,510,62,72,3,0,9,198.14,327.15,362.47,4.83,189,28,66.55,N,IN-RJ
2025-04-03,FAC-27513934464,PHC,Surgery,929,689,33,64,4,7,5,60.21,2045.75,167.83,9.94,26,71,91.64,Y,IN-UK
2024-02-05,FAC-44597384755,Clinic,Dialysis,447,238,42,73,27,1,2,46.87,415.19,146.99,4.63,163,22,66.28,N,IN-GJ
2025-07-27,FAC-43474956434,MedicalCollege,Orthopedics,1167,1134,35,17,6,4,5,219.34,2322.91,50.14,10.26,188,7,44.86,N,IN-MZ
2021-02-28,FAC-28154642873,DiagnosticCenter,Surgery,173,-42,4,70,33,0,4,139.62,1775.85,361.16,3.25,92,42,92.31,Y,IN-MH
2024-02-24,FAC-51918776744,PrivateHospital,Dialysis,554,391,82,31,19,7,6,106.87,2212.03,146.83,2.71,15,13,40.83,N,IN-NL
2023-11-06,FAC-45828258815,PrivateHospital,Pediatrics,1648,1618,45,26,16,6,6,38.28,1268.08,41.45,8.21,69,12,25.12,N,IN-MN
2023-05-05,FAC-97048678697,DistrictHospital,Medicine,1656,1533,206,50,11,1,5,184.88,1630.95,45.48,14.24,58,48,56.19,Y,IN-HP
2023-07-20,FAC-72664406727,CHC,Surgery,149,129,9,41,23,1,11,202.3,1901.72,86.2,12.06,90,27,47.54,Y,IN-WB
2021-03-29,FAC-44202957868,MedicalCollege,Medicine,1083,835,103,10,20,7,1,213.11,78.05,301.5,9.85,53,6,57.44,N,IN-DH
2024-11-23,FAC-75701351400,CHC,Dialysis,1337,1281,155,60,7,3,9,30.23,245.79,415.59,8.8,79,69,74.27,Y,IN-CH
2024-03-15,FAC-70133048856,DiagnosticCenter,Oncology,38,23,2,79,16,6,2,48.85,1684.35,355.01,13.26,43,8,99.17,N,IN-KA
2023-05-10,FAC-72738820600,Clinic,Oncology,1677,1485,202,29,32,3,0,139.99,2226.19,97.03,8.44,95,18,14.54,Y,IN-DL
2021-12-12,FAC-84303306888,PHC,Trauma,891,692,92,18,24,2,3,157.29,1079.44,358.78,9.37,86,38,47.45,N,IN-PB
2021-01-07,FAC-26976700839,PHC,Surgery,390,276,50,38,20,7,6,77.11,2131.32,265.45,1.4,29,37,35.55,N,IN-SK
2024-02-10,FAC-40557480971,CHC,Cardiology,1650,1464,240,7,27,1,6,115.01,1854.23,40.0,9.12,26,62,9.85,Y,IN-MP
2024-12-25,FAC-91146657088,PHC,Medicine,1623,1401,63,44,33,3,4,63.79,1254.42,268.14,2.31,2,36,37.82,Y,IN-GA
2022-10-02,FAC-91489350339,DiagnosticCenter,Trauma,1687,1449,283,18,7,0,1,17.26,909.37,370.01,8.25,197,3,42.33,Y,IN-ML
2022-11-17,FAC-30270577822,PrivateHospital,Medicine,957,875,136,3,27,1,3,178.27,222.59,395.69,12.69,103,0,91.37,Y,IN-MP
2024-09-12,FAC-46827607936,PrivateHospital,ObGyn,1507,1387,232,26,33,1,11,59.64,2273.11,288.64,7.66,153,69,94.75,N,IN-LD
2021-03-21,FAC-60175337106,MedicalCollege,Medicine,245,63,40,68,29,2,1,156.56,171.94,115.16,10.82,221,88,24.83,Y,IN-AS
2022-09-09,FAC-60855769862,DiagnosticCenter,ObGyn,955,721,94,54,11,5,11,136.61,952.04,16.02,7.61,142,40,8.67,N,IN-AN
2021-07-30,FAC-28563856868,PrivateHospital,Trauma,1066,954,170,41,9,7,11,129.26,2367.15,121.83,14.78,111,74,79.92,N,IN-AP
2025-10-11,FAC-55374106536,MedicalCollege,ObGyn,1239,1100,46,75,7,1,6,144.6,1529.63,108.44,7.76,194,30,43.43,Y,IN-DH
2021-12-27,FAC-76933820095,MedicalCollege,Cardiology,797,743,60,74,29,5,6,114.19,355.29,389.93,5.35,110,62,88.5,N,IN-BR
2023-12-26,FAC-33986532641,DiagnosticCenter,Pediatrics,389,171,18,3,33,5,0,114.02,706.92,261.89,13.78,65,48,27.73,N,IN-OD
2024-04-13,FAC-63178883391,MedicalCollege,Dialysis,1650,1607,165,15,25,2,5,150.97,1996.93,38.7,6.66,89,26,50.46,Y,IN-UP
2023-07-30,FAC-95667484633,PrivateHospital,Orthopedics,298,71,52,4,16,1,3,72.75,803.99,342.7,5.52,20,60,66.54,Y,IN-GJ
2024-12-11,FAC-33792464695,PHC,Trauma,6,-212,1,41,12,0,0,201.48,1713.66,148.02,9.82,152,46,98.47,Y,IN-HP
2024-03-02,FAC-98826463641,DiagnosticCenter,Cardiology,157,-61,23,67,15,5,11,207.21,1240.64,77.91,14.49,5,29,13.84,N,IN-PY
2023-10-10,FAC-57455020386,PrivateHospital,Trauma,720,687,19,75,16,0,0,96.73,918.25,134.36,5.35,137,67,44.38,N,IN-KA
2021-01-13,FAC-39692306482,DistrictHospital,Oncology,168,131,17,52,6,2,9,144.32,173.91,285.01,5.4,152,63,85.88,N,IN-UP
2024-05-09,FAC-18381726431,DistrictHospital,ObGyn,493,272,67,64,34,1,9,132.7,256.82,345.73,7.31,73,21,8.58,N,IN-WB
2022-12-30,FAC-18689047232,Clinic,Dialysis,1307,1172,69,50,33,7,0,85.23,1647.43,7.33,9.22,127,87,37.08,Y,IN-MZ
2024-03-10,FAC-22321962728,DiagnosticCenter,Cardiology,1166,1159,127,55,24,7,1,72.18,1551.03,279.45,14.54,44,11,31.56,Y,IN-HR
2022-02-21,FAC-36543632302,PHC,Orthopedics,1242,1156,191,32,7,0,5,131.14,2434.45,158.23,9.65,60,8,21.97,N,IN-RJ
2025-02-18,FAC-34837660453,MedicalCollege,Surgery,1409,1221,179,22,20,0,8,81.74,1639.41,133.64,4.79,99,34,64.69,N,IN-KL
2022-11-22,FAC-58686900723,CHC,Surgery,390,352,26,3,0,0,5,113.59,1254.5,4.47,6.68,218,5,30.83,Y,IN-PY
2023-11-17,FAC-45980301506,Clinic,Cardiology,1712,1645,184,2,17,6,6,193.28,1212.6,79.13,0.98,5,13,38.44,Y,IN-KA
2024-08-03,FAC-92135726428,DistrictHospital,Medicine,721,552,112,77,3,1,8,79.99,45.99,304.53,9.85,169,85,21.52,Y,IN-TS
2022-05-13,FAC-41029241903,DiagnosticCenter,Cardiology,1428,1309,39,20,10,3,6,123.52,494.04,104.74,1.4,104,53,1.64,N,IN-OD
2024-07-25,FAC-47964378579,Clinic,Orthopedics,1542,1345,254,41,14,5,5,1.35,136.14,56.65,8.93,78,3,78.99,Y,IN-GA
2025-02-02,FAC-42653355514,DistrictHospital,Trauma,1620,1496,252,57,25,3,0,95.04,1294.97,416.93,8.68,185,71,88.67,Y,IN-JH
2023-09-28,FAC-99054033186,DistrictHospital,Dialysis,1423,1319,206,62,5,6,5,208.68,2319.13,276.46,12.98,107,50,15.28,N,IN-TS
2025-05-04,FAC-41612410617,DistrictHospital,Trauma,1455,1356,247,39,31,3,1,128.23,683.01,27.43,2.77,24,77,74.38,Y,IN-JH
2022-04-06,FAC-35222939800,Clinic,Dialysis,374,243,12,67,21,1,11,188.93,1058.98,32.23,7.23,19,59,84.02,N,IN-GJ
2022-03-22,FAC-95731740317,PrivateHospital,Trauma,558,482,94,50,1,5,9,9.67,1466.94,195.28,8.81,6,40,58.46,N,IN-SK
2021-01-12,FAC-58310836916,DiagnosticCenter,Oncology,811,755,76,66,19,5,2,210.27,1186.9,359.95,13.59,51,5,34.35,N,IN-HP
2024-02-06,FAC-24291307898,DiagnosticCenter,Dialysis,647,464,68,50,14,2,5,64.8,1999.63,121.24,14.32,150,88,39.06,N,IN-LA
2021-01-23,FAC-70077490202,MedicalCollege,Surgery,1645,1553,259,56,31,6,0,5.32,1586.14,60.47,12.13,12,31,24.45,Y,IN-RJ
2023-09-02,FAC-94252906365,DiagnosticCenter,Surgery,363,251,35,4,20,2,9,160.43,1972.53,15.78,9.74,89,38,8.93,Y,IN-SK
2021-05-29,FAC-14005417677,Clinic,Orthopedics,1144,1070,165,64,24,3,1,157.06,1692.97,288.4,2.19,109,12,39.34,Y,IN-AR
2022-11-09,FAC-93804696960,DiagnosticCenter,Orthopedics,780,745,37,47,23,7,3,142.16,300.79,336.3,8.5,161,1,70.79,N,IN-DL
2025-07-02,FAC-10122905224,MedicalCollege,Oncology,1443,1249,198,19,30,5,9,131.05,664.05,114.66,9.96,32,15,84.54,N,IN-PY
2024-09-11,FAC-60301607457,MedicalCollege,ObGyn,738,520,33,66,1,4,4,87.94,2288.64,115.66,7.49,106,56,58.23,Y,IN-OD
2025-07-11,FAC-56261309021,Clinic,Cardiology,1796,1595,176,71,26,5,5,18.01,1294.08,215.34,3.77,195,82,33.35,Y,IN-MZ
2022-03-08,FAC-54843989181,CHC,Trauma,1619,1483,109,58,14,5,0,94.25,837.6,280.86,3.57,68,31,75.08,Y,IN-TN
2022-11-13,FAC-20429259708,MedicalCollege,Cardiology,868,789,46,27,9,7,9,59.23,2444.5,123.0,13.68,97,49,96.9,N,IN-HP
2021-05-18,FAC-48533532358,DiagnosticCenter,Cardiology,1422,1390,165,43,32,2,0,16.03,1052.14,336.79,4.0,82,0,53.14,Y,IN-MP
2024-01-12,FAC-23449194092,Clinic,Orthopedics,529,391,87,31,0,0,2,49.0,2442.73,42.62,6.18,83,3,25.61,Y,IN-BR
2023-06-17,FAC-59600177956,DiagnosticCenter,Oncology,517,283,83,67,19,1,1,177.19,1063.43,402.0,13.72,65,25,61.32,N,IN-AN
2025-11-09,FAC-89708777263,PrivateHospital,Cardiology,435,194,65,30,10,4,7,140.24,1758.28,416.72,6.52,198,8,50.45,N,IN-RJ
2022-08-27,FAC-30368748279,DiagnosticCenter,Surgery,1448,1448,73,79,10,1,5,39.1,734.68,365.92,4.76,130,1,16.08,Y,IN-AR
2025-06-01,FAC-63665006762,MedicalCollege,Dialysis,112,89,18,1,14,2,11,151.99,1872.2,219.52,6.83,238,6,32.01,N,IN-LA
2022-08-04,FAC-52742045095,CHC,Orthopedics,1484,1302,166,26,20,0,2,110.57,1973.24,183.71,7.02,82,74,50.17,Y,IN-JK
2024-05-14,FAC-97895022391,CHC,Oncology,1279,1103,158,28,5,0,3,134.27,615.61,120.47,10.16,144,2,51.26,N,IN-CH
2023-08-07,FAC-65487741967,DiagnosticCenter,Pediatrics,781,567,129,45,15,3,9,108.87,584.47,322.16,14.94,42,69,59.63,Y,IN-MP
2022-08-08,FAC-90878728569,MedicalCollege,Pediatrics,443,274,67,38,15,5,10,129.33,232.28,322.9,4.8,21,65,98.1,N,IN-WB
2022-01-03,FAC-26545849993,Clinic,Oncology,862,781,46,17,8,7,5,22.7,1376.74,266.69,11.41,178,21,15.17,Y,IN-DL
2021-08-09,FAC-55057057345,DiagnosticCenter,Medicine,134,46,13,17,24,0,1,203.98,2087.79,106.06,12.59,229,40,84.8,N,IN-PY
2021-09-01,FAC-34894470774,Clinic,Oncology,66,-33,4,62,23,2,1,206.0,2424.66,264.75,10.39,183,27,38.61,Y,IN-NL
2025-04-22,FAC-21278460823,PHC,Oncology,748,732,121,1,2,0,0,155.98,423.85,119.85,4.86,188,27,29.74,N,IN-HP
2025-03-13,FAC-18352081584,CHC,Orthopedics,1013,815,84,77,3,7,0,194.05,930.83,275.95,0.64,16,31,79.27,N,IN-UP
2025-09-16,FAC-27575923234,Clinic,Dialysis,215,79,9,51,0,0,8,132.69,19.66,249.89,2.73,23,15,34.94,N,IN-GA
2023-11-20,FAC-17749208294,DistrictHospital,ObGyn,1083,1062,164,28,14,2,10,135.78,1687.44,75.01,12.87,71,22,18.55,Y,IN-CH
2023-10-29,FAC-59698002355,MedicalCollege,Trauma,1709,1708,44,22,14,6,0,192.96,528.46,295.42,2.23,105,39,15.27,N,IN-LA
2025-01-08,FAC-76707497454,DistrictHospital,Medicine,361,171,24,15,29,5,10,81.75,193.94,397.97,3.12,114,84,56.74,Y,IN-WB
2024-05-24,FAC-74624639973,CHC,ObGyn,1117,898,29,42,14,6,3,136.03,1253.09,387.31,12.13,134,10,28.24,N,IN-PB
2024-01-05,FAC-95136132907,MedicalCollege,Surgery,912,724,65,57,29,0,4,19.51,1613.81,353.96,2.28,61,70,14.0,Y,IN-NL
