food_supply_price_week,food_supply_product_upc_category,food_supply_retail_market_area,food_supply_average_price_inr,food_supply_price_change_wow_pct,food_supply_price_change_yoy_pct,food_supply_stockout_rate_pct,food_supply_on_shelf_availability_pct,food_supply_supply_chain_stage_code,food_supply_import_dependency_share_pct,food_supply_shipping_cost_index,food_supply_cold_chain_failure_flag,food_supply_warehouse_capacity_util_pct,food_supply_lead_time_days_avg,food_supply_spoilage_rate_pct,food_supply_private_label_share_pct,food_supply_promo_intensity_index,food_supply_online_grocery_share_pct,food_supply_food_inflation_contribution,food_supply_data_vendor_panel_code
2021-11-01,MEAT,LUCKNOW,1171.86,-10.4,-11.94,6.7,98.14,PROCESSOR,58.87,84.42,0,76.73,3,0.0,41.26,6.97,6.57,2.921,PANEL_C_09
2022-02-14,SNACKS,CHENNAI,287.76,8.51,-6.69,0.0,98.6,PROCESSOR,76.74,205.96,1,79.13,7,4.48,15.37,5.76,35.14,-1.093,PANEL_B_14
2023-10-02,SPICES,PUNE,827.95,10.45,25.15,4.72,94.59,RETAIL,70.35,129.09,0,81.5,2,4.45,37.85,5.04,11.54,0.78,PANEL_B_14
2019-09-02,EDIBLE_OIL,HYD_METRO,1130.95,10.32,-16.57,7.36,94.17,WHOLESALE,41.05,196.55,0,72.91,1,0.0,22.55,1.22,47.01,-1.006,PANEL_A_04
2023-05-15,MEAT,PUNE,891.88,-3.75,-2.69,4.47,95.44,RETAIL,7.55,62.48,0,71.25,10,1.8,39.77,0.03,20.79,-0.937,PANEL_C_05
2025-07-21,VEG,BLR_URBAN,515.85,-6.7,21.76,8.33,86.74,E_COM,45.81,115.36,0,81.03,5,2.9,46.29,32.02,36.73,5.509,PANEL_D_13
2020-04-20,EDIBLE_OIL,MUMBAI_MMR,205.09,9.46,14.21,9.83,89.35,MANDI,13.05,169.7,0,81.13,7,0.25,2.72,64.85,31.15,2.943,PANEL_D_15
2021-12-20,READY_TO_EAT,AHMEDABAD,1382.92,12.32,-24.37,3.54,98.91,WHOLESALE,42.98,70.71,0,81.67,9,5.75,23.29,62.08,35.52,4.887,PANEL_C_20
2026-01-12,SNACKS,AHMEDABAD,59.48,-9.34,7.4,11.32,86.09,MANDI,56.69,190.45,0,70.44,5,7.59,32.55,19.63,15.57,0.509,PANEL_B_19
2024-11-25,MEAT,CHENNAI,785.49,13.7,2.23,0.41,97.55,RETAIL,74.7,175.92,0,77.61,3,4.21,55.01,33.25,38.1,-1.149,PANEL_A_19
2023-11-06,DAIRY,HYD_METRO,243.31,-5.97,21.68,7.06,96.07,RETAIL,31.57,113.33,1,54.39,6,1.67,35.69,39.49,47.14,3.87,PANEL_B_10
2020-05-04,READY_TO_EAT,KOLKATA,1374.58,-2.17,11.13,0.23,100.0,FARM,15.23,65.76,0,83.97,12,3.16,38.11,12.34,13.96,-1.563,PANEL_A_10
2024-04-15,BEVERAGES,HYD_METRO,233.39,-9.66,17.29,6.78,89.17,RETAIL,10.89,168.12,0,65.92,8,2.09,14.52,41.28,48.01,2.711,PANEL_A_09
2021-07-26,READY_TO_EAT,HYD_METRO,572.2,11.57,-19.72,10.91,92.83,FARM,79.6,77.64,0,68.52,3,7.86,38.71,26.9,28.46,0.434,PANEL_D_15
2025-07-21,MEAT,BLR_URBAN,1295.42,3.02,9.57,0.0,100.0,E_COM,47.12,119.58,0,91.74,1,2.73,5.07,88.77,41.89,5.453,PANEL_B_05
2025-09-29,VEG,BLR_URBAN,1139.05,14.83,6.12,2.45,97.8,WHOLESALE,68.29,119.22,0,61.98,3,0.94,57.16,77.09,36.45,3.315,PANEL_D_10
2023-02-20,SNACKS,AHMEDABAD,1027.67,-3.48,-10.43,6.75,96.99,E_COM,13.38,112.15,0,61.28,8,1.42,51.3,27.71,15.82,0.121,PANEL_A_03
2024-04-22,BEVERAGES,BLR_URBAN,1379.63,-8.75,25.6,9.97,85.96,RETAIL,18.5,93.09,0,81.26,5,2.93,29.33,99.8,10.47,1.272,PANEL_C_19
2020-09-28,SPICES,BLR_URBAN,241.32,-14.74,-7.06,10.89,86.74,MANDI,1.59,120.48,1,79.51,8,3.38,3.56,36.5,36.1,2.594,PANEL_D_02
2026-04-27,READY_TO_EAT,AHMEDABAD,795.37,-3.95,21.2,4.93,92.76,E_COM,72.69,192.26,0,84.01,6,1.51,26.84,78.35,27.76,2.924,PANEL_B_14
2025-03-10,SNACKS,BLR_URBAN,26.67,5.56,30.36,0.45,97.03,PROCESSOR,82.27,117.79,0,67.46,4,5.73,38.41,20.21,17.38,3.737,PANEL_B_15
2021-05-31,EDIBLE_OIL,AHMEDABAD,1386.31,-7.14,2.13,4.13,91.26,FARM,17.78,68.55,0,80.0,3,5.13,20.9,4.76,29.15,-1.704,PANEL_B_09
2022-08-29,FRUIT,JAIPUR,176.85,-6.36,-15.54,6.25,93.43,MANDI,36.74,72.42,0,67.45,1,2.75,55.52,69.74,52.64,1.274,PANEL_A_09
2019-10-14,SPICES,DELHI_NCR,1201.99,12.56,25.66,8.87,95.33,PROCESSOR,33.68,151.89,0,76.32,9,4.53,0.27,6.83,45.66,4.386,PANEL_B_13
2020-08-24,READY_TO_EAT,HYD_METRO,950.27,-14.4,-0.98,2.6,94.89,E_COM,13.76,181.12,0,63.43,8,5.82,19.31,78.26,16.62,5.145,PANEL_C_18
2022-03-07,GRAINS,KOLKATA,746.61,-0.75,-10.28,16.25,83.11,MANDI,67.79,155.09,0,91.11,5,3.33,6.53,71.77,13.19,0.734,PANEL_A_05
2021-06-07,SNACKS,BLR_URBAN,321.41,6.55,-24.01,4.28,100.0,PROCESSOR,28.41,78.12,0,87.36,4,3.01,37.42,97.75,41.51,-0.258,PANEL_D_16
2020-03-30,MEAT,KOLKATA,314.49,-0.98,33.64,6.72,97.9,FARM,65.07,75.25,0,89.08,7,7.12,40.59,86.16,15.11,4.333,PANEL_D_10
2026-10-19,EDIBLE_OIL,DELHI_NCR,263.02,3.71,7.42,6.64,96.16,MANDI,21.78,208.16,0,81.27,5,5.09,48.1,72.08,40.92,4.346,PANEL_C_10
2021-09-13,MEAT,DELHI_NCR,72.6,1.49,28.39,9.24,88.26,E_COM,83.01,93.17,1,62.52,9,3.31,21.71,80.96,40.57,5.067,PANEL_D_10
2020-08-17,FRUIT,JAIPUR,1330.21,-8.65,-13.38,6.79,91.19,PROCESSOR,11.8,90.67,0,84.21,5,2.31,28.4,18.16,46.42,3.209,PANEL_C_17
2023-04-10,SNACKS,CHENNAI,708.69,13.15,-4.18,2.46,100.0,PROCESSOR,63.54,168.4,0,67.28,10,5.98,31.39,99.01,6.77,-1.991,PANEL_B_04
2026-01-12,SPICES,JAIPUR,949.89,-14.98,7.19,7.18,93.09,MANDI,2.23,73.07,0,84.48,7,4.89,34.73,97.1,44.93,5.008,PANEL_B_17
2020-03-09,GRAINS,LUCKNOW,566.76,-2.59,19.81,5.63,96.33,E_COM,61.4,139.55,0,78.56,8,6.9,9.32,7.85,4.99,4.891,PANEL_B_16
2020-02-17,SPICES,DELHI_NCR,1483.5,-6.15,-17.25,6.42,94.16,FARM,60.55,87.48,0,78.81,7,5.16,19.47,24.6,23.64,1.514,PANEL_D_04
2020-11-30,MEAT,JAIPUR,1290.24,9.74,14.44,1.29,100.0,MANDI,20.87,198.08,0,86.17,9,4.04,11.93,70.99,32.72,-1.013,PANEL_B_09
2025-11-10,READY_TO_EAT,LUCKNOW,457.85,2.0,8.28,10.05,93.16,MANDI,17.42,194.57,0,68.22,6,3.18,18.09,50.46,48.3,2.164,PANEL_A_19
2023-08-14,EDIBLE_OIL,PUNE,368.78,-0.87,-6.39,0.78,94.26,E_COM,48.83,62.79,0,84.0,1,3.18,36.51,26.33,4.22,2.727,PANEL_A_13
2026-12-14,EDIBLE_OIL,CHENNAI,1089.11,-13.66,-8.74,6.14,95.08,FARM,25.71,209.26,0,82.93,8,1.54,1.38,84.23,30.79,0.428,PANEL_D_16
2026-09-28,BEVERAGES,DELHI_NCR,439.7,7.64,-8.62,7.82,88.46,RETAIL,55.14,120.16,0,81.25,13,0.0,45.98,46.81,3.68,4.855,PANEL_C_16
2021-06-07,MEAT,DELHI_NCR,885.92,-3.14,-13.8,0.0,100.0,FARM,55.03,143.5,1,74.1,2,5.64,14.09,39.9,14.1,-1.389,PANEL_B_19
2021-05-31,SPICES,JAIPUR,1018.82,-8.68,32.23,1.63,96.79,FARM,13.51,208.99,0,66.47,6,6.67,36.71,47.11,43.68,-0.445,PANEL_D_12
2024-01-15,SPICES,KOLKATA,1360.36,10.67,7.45,8.2,95.35,E_COM,59.0,137.42,0,80.5,4,3.27,6.3,53.95,13.6,5.378,PANEL_C_19
2020-06-15,SNACKS,JAIPUR,724.07,-8.42,4.0,4.56,96.99,WHOLESALE,49.75,160.68,0,92.51,11,0.76,22.75,3.91,52.24,2.732,PANEL_C_05
2024-09-30,MEAT,KOLKATA,89.93,12.59,-20.82,0.08,95.25,MANDI,46.68,143.34,0,76.97,1,4.08,17.19,75.82,53.56,4.319,PANEL_C_13
2026-12-28,READY_TO_EAT,HYD_METRO,675.14,5.9,30.47,4.17,92.02,MANDI,31.84,167.65,0,86.38,7,3.36,38.5,56.2,47.75,-0.264,PANEL_D_09
2019-01-14,SNACKS,KOLKATA,43.21,8.72,15.9,4.3,97.31,FARM,23.72,71.1,0,89.2,6,5.05,56.5,29.47,21.21,0.435,PANEL_C_03
2019-10-14,FRUIT,HYD_METRO,1393.3,3.41,31.31,5.77,95.7,MANDI,14.76,68.34,0,88.73,9,3.28,14.26,18.98,26.5,1.804,PANEL_A_13
2023-02-06,READY_TO_EAT,LUCKNOW,671.41,-10.96,-11.87,2.36,100.0,E_COM,41.64,99.41,1,87.57,9,3.71,40.27,0.84,25.43,5.715,PANEL_A_09
2023-07-31,SPICES,AHMEDABAD,553.95,11.15,17.51,10.45,89.81,WHOLESALE,29.03,166.75,0,57.18,11,1.06,27.32,72.95,15.97,5.505,PANEL_A_19
2026-10-26,EDIBLE_OIL,MUMBAI_MMR,1461.26,-8.7,2.77,7.73,89.29,FARM,81.5,76.98,0,69.92,11,6.51,6.82,1.91,17.59,-1.935,PANEL_D_02
2021-10-25,SPICES,LUCKNOW,1221.76,1.11,16.3,2.63,100.0,MANDI,44.88,89.83,0,57.43,9,2.92,32.19,32.36,38.32,-1.383,PANEL_C_18
2021-08-16,FRUIT,LUCKNOW,807.26,2.05,-24.45,9.45,95.34,E_COM,63.15,176.18,0,73.7,5,6.56,42.05,0.33,29.75,-1.501,PANEL_C_10
2026-05-18,SNACKS,CHENNAI,844.02,-5.67,10.91,9.43,86.39,WHOLESALE,43.22,175.32,0,69.5,3,3.82,44.49,64.61,22.89,1.143,PANEL_D_08
2026-02-16,GRAINS,MUMBAI_MMR,21.62,0.6,8.51,7.21,96.77,PROCESSOR,34.16,183.47,0,83.02,2,2.53,17.96,86.12,51.43,3.013,PANEL_A_10
2020-09-28,SPICES,CHENNAI,416.78,8.29,-17.29,6.73,88.82,MANDI,28.37,110.79,0,70.79,3,0.98,44.25,31.32,45.33,4.604,PANEL_D_18
2022-04-25,FRUIT,AHMEDABAD,233.23,-0.62,-6.58,5.28,93.64,E_COM,9.48,109.25,0,78.02,10,7.51,17.73,64.59,24.38,3.854,PANEL_C_17
2023-05-08,GRAINS,BLR_URBAN,1283.68,13.4,24.36,8.22,93.75,E_COM,65.32,180.73,0,78.27,6,2.34,36.07,8.13,16.07,-0.513,PANEL_D_18
2020-09-21,VEG,DELHI_NCR,1213.31,-0.8,16.15,5.13,92.38,E_COM,78.68,164.37,0,81.55,5,0.0,31.77,5.77,48.1,1.904,PANEL_D_15
2024-09-16,VEG,KOLKATA,254.08,6.91,22.0,6.87,92.35,E_COM,78.66,95.27,0,86.94,3,4.07,28.8,99.86,20.19,-0.347,PANEL_C_04
2023-08-07,MEAT,BLR_URBAN,643.34,14.95,-17.06,6.5,91.72,FARM,29.24,165.23,0,100.0,6,1.53,39.34,38.14,0.66,3.358,PANEL_B_07
2026-06-22,BEVERAGES,AHMEDABAD,1244.87,4.55,-4.68,5.15,96.37,FARM,78.86,162.3,0,95.4,11,4.08,30.95,9.93,23.04,5.27,PANEL_B_07
2024-07-01,FRUIT,AHMEDABAD,495.1,-4.57,20.53,5.97,94.17,PROCESSOR,48.45,120.37,0,67.49,8,0.0,32.93,5.31,26.41,1.712,PANEL_D_12
2021-01-11,EDIBLE_OIL,AHMEDABAD,218.79,-4.61,16.66,4.9,97.3,MANDI,68.65,174.7,0,65.08,9,2.86,51.84,52.09,25.41,2.055,PANEL_C_19
2019-09-02,GRAINS,MUMBAI_MMR,227.24,-11.09,-1.9,11.03,87.73,FARM,33.42,201.0,0,83.02,1,3.77,6.65,12.84,3.05,5.982,PANEL_A_20
2021-03-29,FRUIT,JAIPUR,1406.17,-2.88,16.23,1.35,100.0,MANDI,78.38,135.86,0,65.76,5,5.59,50.57,97.12,30.52,1.92,PANEL_A_15
2021-04-19,READY_TO_EAT,DELHI_NCR,1119.49,0.91,-5.2,1.81,97.66,RETAIL,5.34,140.84,0,76.91,9,2.98,35.27,6.79,53.46,2.45,PANEL_A_13
2025-08-18,BEVERAGES,PUNE,1298.2,-7.02,-15.72,7.9,88.03,PROCESSOR,3.29,65.04,0,83.14,7,4.52,35.25,59.12,23.34,3.866,PANEL_A_05
2026-01-05,SPICES,PUNE,989.34,0.43,31.3,5.45,90.26,MANDI,52.34,198.19,0,82.44,9,5.76,0.13,3.9,39.87,0.744,PANEL_D_02
2024-04-08,DAIRY,BLR_URBAN,650.52,-11.49,-14.71,4.49,97.59,E_COM,2.47,113.63,0,77.15,11,1.12,0.54,71.08,40.19,-0.512,PANEL_A_16
2018-12-31,EDIBLE_OIL,AHMEDABAD,1065.22,-6.15,-9.93,5.66,94.92,WHOLESALE,21.48,166.96,0,82.97,5,4.36,6.82,62.28,7.82,0.923,PANEL_C_04
2021-10-18,MEAT,JAIPUR,839.96,-7.76,-23.0,7.18,93.19,MANDI,4.57,174.07,0,81.91,6,7.39,41.17,85.63,29.18,-1.036,PANEL_A_19
2020-01-13,DAIRY,AHMEDABAD,841.6,-2.79,9.09,3.47,100.0,RETAIL,6.44,153.9,0,90.05,7,5.47,26.2,10.3,1.6,0.225,PANEL_C_09
2020-02-03,SNACKS,PUNE,730.51,1.81,-11.26,0.0,100.0,WHOLESALE,81.76,180.32,0,86.24,8,0.0,33.13,33.68,8.56,5.978,PANEL_C_04
2019-03-18,FRUIT,DELHI_NCR,1277.83,10.7,-24.01,14.88,85.37,RETAIL,6.91,83.91,0,76.2,10,5.98,16.98,11.26,4.37,5.596,PANEL_C_13
2022-02-14,VEG,JAIPUR,392.83,1.74,17.32,6.31,93.39,E_COM,67.2,191.34,0,79.13,5,5.01,55.19,88.04,30.29,-1.202,PANEL_C_19
2024-08-26,FRUIT,HYD_METRO,720.08,-0.96,23.8,6.94,97.39,FARM,56.67,202.5,0,82.94,7,4.29,33.66,74.78,45.78,-1.425,PANEL_B_17
2025-04-21,READY_TO_EAT,HYD_METRO,458.97,6.98,-21.14,4.49,99.96,PROCESSOR,49.24,99.16,0,68.4,17,5.6,13.19,82.39,48.53,4.402,PANEL_C_08
2023-06-05,VEG,HYD_METRO,1337.17,-10.48,6.76,7.59,95.44,E_COM,81.3,151.1,0,79.45,2,3.89,56.32,18.45,45.91,5.035,PANEL_D_19
2019-11-25,FRUIT,LUCKNOW,411.74,-7.1,-8.12,10.35,93.6,PROCESSOR,2.27,153.52,0,100.0,12,5.44,44.23,63.95,15.35,-0.938,PANEL_A_08
2025-06-23,READY_TO_EAT,MUMBAI_MMR,32.46,13.55,23.01,8.79,94.19,E_COM,34.6,191.49,0,69.19,9,7.07,55.99,9.25,2.61,0.983,PANEL_B_03
2020-05-04,SNACKS,AHMEDABAD,1072.72,0.67,-14.26,6.23,97.78,E_COM,1.69,137.59,0,75.78,1,4.17,42.7,28.4,11.97,3.894,PANEL_A_16
2023-01-30,READY_TO_EAT,CHENNAI,329.39,9.72,7.78,0.0,100.0,FARM,73.33,197.23,0,72.35,10,2.93,29.97,19.63,37.82,-0.71,PANEL_D_12
2024-12-02,MEAT,CHENNAI,816.11,-14.48,33.64,6.64,89.91,MANDI,16.18,168.2,0,81.44,8,2.54,1.79,15.06,46.01,5.723,PANEL_C_12
2023-05-08,SPICES,MUMBAI_MMR,577.24,-0.22,14.19,6.44,90.29,MANDI,53.66,119.27,0,88.12,11,0.0,11.68,3.56,16.09,0.313,PANEL_B_07
2026-05-25,GRAINS,AHMEDABAD,809.44,7.87,-4.41,10.74,87.51,RETAIL,53.54,110.59,0,66.83,12,4.14,35.95,77.81,21.04,5.671,PANEL_D_11
2022-05-09,SNACKS,PUNE,1301.35,-0.57,-19.7,3.57,100.0,MANDI,17.14,168.42,0,79.25,11,2.92,15.3,43.38,22.99,-0.57,PANEL_C_04
2022-12-12,FRUIT,CHENNAI,1491.79,11.51,-20.06,11.71,93.21,PROCESSOR,47.5,123.35,0,74.66,11,2.66,46.77,36.83,52.77,3.422,PANEL_C_16
2021-09-27,VEG,LUCKNOW,50.35,-11.56,13.81,0.0,99.36,WHOLESALE,79.0,102.24,0,72.82,13,5.9,34.74,33.64,30.83,5.49,PANEL_C_15
2022-01-10,BEVERAGES,DELHI_NCR,1311.25,11.68,17.5,7.86,94.89,FARM,2.67,121.65,1,82.56,3,4.09,44.86,22.79,19.18,1.742,PANEL_D_10
2025-06-09,VEG,MUMBAI_MMR,155.47,12.12,17.42,9.99,88.09,PROCESSOR,58.11,127.38,0,89.84,4,9.16,41.44,57.81,47.04,3.576,PANEL_D_04
2020-08-03,MEAT,AHMEDABAD,1162.93,0.5,31.93,12.3,85.77,MANDI,31.81,200.61,0,70.13,11,6.36,50.92,27.35,28.83,4.22,PANEL_A_02
2020-09-07,EDIBLE_OIL,LUCKNOW,133.64,9.51,34.95,6.85,90.13,E_COM,79.52,188.23,0,82.65,10,5.15,34.95,67.17,41.74,-0.247,PANEL_D_05
2019-05-13,EDIBLE_OIL,MUMBAI_MMR,790.76,7.46,24.45,1.49,99.36,RETAIL,21.53,102.88,0,82.13,10,0.0,5.51,55.36,8.32,4.402,PANEL_B_04
2022-06-20,EDIBLE_OIL,AHMEDABAD,1312.81,1.74,-20.28,3.82,97.7,WHOLESALE,20.85,140.13,0,78.64,13,5.68,59.72,60.19,53.34,4.73,PANEL_D_15
2025-10-20,SNACKS,LUCKNOW,38.24,5.43,-14.67,3.71,92.87,MANDI,52.55,170.49,0,73.57,14,4.95,13.92,36.55,3.02,-0.541,PANEL_C_11
2024-01-08,SNACKS,KOLKATA,839.37,0.9,22.57,6.53,90.18,FARM,44.16,137.99,0,80.57,5,5.12,56.74,29.92,37.75,2.716,PANEL_B_17
2022-01-31,GRAINS,JAIPUR,1142.86,-2.38,-9.15,4.51,91.76,WHOLESALE,37.63,185.97,0,71.46,5,2.11,10.04,44.12,38.3,1.375,PANEL_C_05
2021-03-08,GRAINS,MUMBAI_MMR,636.71,-3.68,-24.94,8.56,90.27,PROCESSOR,8.67,139.94,0,62.99,4,4.22,17.78,66.85,52.03,4.291,PANEL_D_08
2022-01-31,DAIRY,PUNE,1465.08,-8.58,-15.17,0.98,94.67,E_COM,43.59,127.21,0,80.42,7,2.22,1.66,88.16,38.44,3.294,PANEL_D_17
2020-06-15,BEVERAGES,PUNE,921.19,10.74,14.05,10.28,90.82,MANDI,62.83,163.83,0,74.34,5,1.08,55.58,58.22,15.41,2.514,PANEL_C_06
2020-02-24,GRAINS,MUMBAI_MMR,1381.79,-14.53,-1.55,7.8,93.04,FARM,22.42,140.42,0,74.24,8,8.97,17.7,64.07,54.77,2.201,PANEL_A_15
2023-06-05,FRUIT,AHMEDABAD,223.86,-13.83,27.73,7.82,91.67,MANDI,0.17,182.83,0,55.38,7,3.8,32.52,1.7,44.02,1.785,PANEL_B_11
2025-10-20,VEG,CHENNAI,502.56,-4.09,27.06,6.62,91.41,WHOLESALE,79.0,100.35,0,63.28,6,3.54,56.57,84.53,20.22,3.7,PANEL_B_02
2023-01-23,READY_TO_EAT,AHMEDABAD,252.35,-5.98,26.22,4.28,97.94,E_COM,53.81,144.15,0,67.34,4,2.67,24.54,30.62,6.83,0.464,PANEL_A_02
2021-09-20,SPICES,JAIPUR,659.77,-9.85,18.85,4.36,96.41,PROCESSOR,11.85,105.34,0,83.07,8,0.22,15.84,48.53,28.61,4.733,PANEL_A_09
2024-03-04,DAIRY,LUCKNOW,488.66,2.04,-24.13,5.33,91.98,PROCESSOR,7.35,200.05,0,57.91,13,0.0,7.28,51.53,12.04,5.053,PANEL_B_03
2022-09-19,SPICES,HYD_METRO,311.9,-3.45,19.79,1.07,99.05,FARM,32.02,110.76,1,82.64,7,6.85,40.92,4.76,11.37,-0.089,PANEL_B_10
2021-05-24,SPICES,JAIPUR,385.39,-10.6,-3.84,8.63,92.79,PROCESSOR,4.34,131.36,0,91.42,1,1.2,50.83,40.9,13.44,-0.168,PANEL_D_09
2025-03-31,SPICES,LUCKNOW,47.01,-8.99,28.73,0.53,100.0,RETAIL,66.63,146.04,1,70.84,6,2.27,18.09,16.0,39.74,-1.502,PANEL_A_10
2026-04-06,SPICES,LUCKNOW,714.62,-7.43,28.49,8.5,95.8,PROCESSOR,37.3,201.37,0,62.21,13,3.29,54.52,11.5,26.43,0.349,PANEL_A_19
2026-02-16,GRAINS,BLR_URBAN,992.52,12.07,26.8,8.8,89.39,FARM,64.55,100.37,0,88.06,7,3.75,17.12,78.69,51.18,4.492,PANEL_A_05
2020-03-23,GRAINS,PUNE,300.4,4.73,4.38,1.49,100.0,WHOLESALE,42.11,168.92,0,67.66,10,3.03,14.43,42.65,48.37,2.572,PANEL_A_19
2023-01-02,READY_TO_EAT,LUCKNOW,51.04,-11.42,-13.4,10.49,88.46,PROCESSOR,4.43,127.4,0,77.58,8,3.84,59.91,41.46,10.5,3.815,PANEL_B_12
2021-11-15,SNACKS,KOLKATA,1410.76,6.05,-22.51,6.76,89.63,MANDI,31.3,134.63,0,83.54,9,6.28,36.54,22.82,25.37,4.219,PANEL_C_17
2020-01-20,MEAT,LUCKNOW,509.33,-8.42,6.86,5.35,98.32,WHOLESALE,21.72,194.44,0,66.9,4,0.13,47.02,15.72,27.24,4.996,PANEL_B_15
2022-03-28,SPICES,HYD_METRO,1288.66,2.89,-15.93,0.0,100.0,WHOLESALE,10.87,191.05,0,81.42,4,1.77,21.37,1.36,47.18,5.542,PANEL_D_14
2025-12-08,SNACKS,JAIPUR,1290.71,-6.23,-21.22,2.51,92.59,MANDI,55.28,110.02,1,79.71,10,3.75,30.8,61.59,8.8,2.676,PANEL_B_16
2020-09-07,BEVERAGES,AHMEDABAD,1089.81,11.38,-0.37,6.01,97.4,MANDI,73.85,172.09,0,74.81,8,5.82,49.87,66.37,11.16,-0.708,PANEL_B_17
2026-02-09,FRUIT,JAIPUR,292.04,8.71,-16.64,5.79,90.74,WHOLESALE,41.96,76.44,0,85.95,3,3.96,51.49,28.62,43.68,-1.239,PANEL_C_02
2022-11-14,FRUIT,HYD_METRO,533.61,9.95,4.0,4.35,97.52,RETAIL,42.7,107.12,0,64.18,4,4.02,14.1,1.88,10.03,5.912,PANEL_A_10
2019-08-26,VEG,BLR_URBAN,1272.16,2.53,2.09,5.93,89.66,FARM,33.29,197.04,0,67.57,12,5.02,23.31,75.74,35.6,0.93,PANEL_D_05
2025-01-20,FRUIT,MUMBAI_MMR,1065.62,12.99,-14.71,7.04,92.17,WHOLESALE,23.78,130.58,0,64.19,8,4.58,18.39,47.23,48.93,5.693,PANEL_B_19
2019-12-02,GRAINS,DELHI_NCR,1478.09,12.27,5.85,11.22,87.82,RETAIL,12.16,79.69,0,75.05,2,2.58,40.62,8.7,6.34,-0.076,PANEL_C_13
2025-06-23,VEG,CHENNAI,190.39,-2.05,-2.8,15.12,83.05,PROCESSOR,31.74,116.52,0,82.78,9,3.14,39.82,41.88,4.01,0.914,PANEL_D_08
2019-08-19,VEG,JAIPUR,1460.0,6.05,-15.99,4.42,97.32,FARM,17.35,73.07,0,80.56,10,3.99,8.84,84.69,34.68,-0.151,PANEL_B_08
2025-01-06,DAIRY,BLR_URBAN,363.29,-6.71,-19.54,5.35,90.53,MANDI,52.84,168.66,1,51.93,3,0.86,39.94,71.23,7.44,-1.466,PANEL_C_02
2021-05-17,VEG,DELHI_NCR,186.65,1.92,20.31,10.54,86.14,WHOLESALE,71.52,209.62,0,72.58,10,2.78,15.73,0.03,4.25,5.784,PANEL_B_11
2024-09-23,SNACKS,HYD_METRO,868.89,-3.85,-22.09,9.45,85.85,RETAIL,74.2,87.54,0,76.66,2,0.0,49.27,13.82,48.28,1.975,PANEL_C_10
2024-12-16,FRUIT,LUCKNOW,714.72,-10.46,34.6,13.97,84.75,MANDI,71.9,186.02,0,69.81,15,1.29,3.22,7.23,28.23,-1.057,PANEL_D_06
2020-09-21,BEVERAGES,AHMEDABAD,362.25,11.34,-15.15,9.44,93.0,RETAIL,61.99,173.47,0,87.9,7,4.29,3.77,70.22,21.28,1.426,PANEL_B_19
2025-09-15,SPICES,KOLKATA,837.51,-11.05,-14.33,7.75,92.98,MANDI,33.58,88.48,0,98.64,2,7.64,11.84,94.28,32.62,-1.482,PANEL_D_16
2022-12-19,EDIBLE_OIL,CHENNAI,456.41,-1.53,-4.43,4.44,99.99,MANDI,29.49,139.24,0,87.77,3,4.05,52.38,93.01,5.8,-0.858,PANEL_D_15
2023-07-10,SNACKS,JAIPUR,222.27,-14.26,10.37,3.65,91.89,FARM,81.95,195.42,0,80.27,12,4.38,0.86,17.85,23.19,1.054,PANEL_D_19
2026-09-21,EDIBLE_OIL,AHMEDABAD,933.28,-1.71,-23.03,13.89,82.9,FARM,61.22,102.29,0,88.24,5,1.32,47.84,29.87,25.5,5.049,PANEL_C_13
2025-10-27,FRUIT,HYD_METRO,1187.69,9.96,25.82,11.32,91.73,FARM,14.77,168.71,0,87.61,7,1.67,35.37,29.09,34.69,-0.375,PANEL_D_04
2023-03-06,MEAT,LUCKNOW,336.89,1.26,-23.11,2.94,98.51,RETAIL,27.18,208.01,0,61.25,5,0.0,26.1,96.47,38.88,0.516,PANEL_D_04
2022-11-07,BEVERAGES,KOLKATA,775.13,1.98,22.15,4.65,94.86,PROCESSOR,51.74,98.61,0,95.32,5,9.32,13.64,79.38,27.82,0.739,PANEL_C_05
2019-12-02,EDIBLE_OIL,AHMEDABAD,1174.44,7.77,15.87,2.04,100.0,RETAIL,24.75,167.93,0,75.55,5,3.19,9.88,7.02,35.59,2.923,PANEL_D_11
2023-03-20,READY_TO_EAT,KOLKATA,609.01,2.62,-18.75,1.28,99.55,FARM,62.36,183.66,0,93.31,5,4.86,9.93,21.13,10.97,-0.948,PANEL_D_16
2026-02-09,BEVERAGES,CHENNAI,935.75,0.83,-6.73,0.61,100.0,PROCESSOR,47.71,176.86,0,77.89,11,4.43,53.05,30.0,21.52,1.852,PANEL_A_14
2020-01-20,FRUIT,BLR_URBAN,1125.08,-11.95,2.81,7.22,88.84,WHOLESALE,18.64,98.14,0,76.86,7,6.59,20.01,42.18,12.55,1.496,PANEL_C_18
2022-02-07,MEAT,CHENNAI,90.42,-5.24,-17.4,2.58,100.0,WHOLESALE,24.19,88.22,0,76.37,10,3.49,26.4,98.34,27.11,1.453,PANEL_B_12
2023-07-31,FRUIT,MUMBAI_MMR,1072.02,-2.82,0.62,5.04,94.18,MANDI,45.75,120.95,1,80.71,4,6.17,34.7,42.19,26.24,3.277,PANEL_C_07
2025-03-10,SNACKS,CHENNAI,640.35,-4.23,28.61,5.17,99.73,PROCESSOR,34.94,133.96,0,59.4,11,1.53,13.54,44.05,26.15,-0.377,PANEL_A_20
