care_costs_billing_year,care_costs_drg_code,care_costs_allowed_amount_avg,care_costs_paid_amount_avg,care_costs_patient_responsibility_avg,care_costs_charge_amount_avg,care_costs_cost_to_charge_ratio,care_costs_denial_rate_pct,care_costs_prior_auth_required_flag,care_costs_appeal_overturn_rate,care_costs_collection_rate_pct,care_costs_charity_care_share_pct,care_costs_bad_debt_share_pct,care_costs_price_transparency_file_flag,care_costs_shoppable_service_code,care_costs_site_of_care_shift_index,care_costs_contracted_rate_index,care_costs_out_of_network_rate_index,care_costs_surprise_bill_incidence_rate,care_costs_inflation_adjustment_base
2016,DRG01179,61847.24,59845.16,6697.31,277132.9,0.2232,18.78,0,39.04,59.65,8.65,3.98,1,SHOP001179,0.9136,73.82,120.91,5.969,PCE_2012
2024,DRG01180,33158.62,30444.65,1131.7,133876.02,0.2477,5.09,0,70.18,47.89,5.36,10.15,1,SHOP001180,0.6232,84.13,134.27,3.974,PCE_2012
2016,DRG01181,6565.75,4191.89,246.92,29332.8,0.2238,1.75,1,72.42,86.86,0.68,0.31,1,SHOP001181,0.2038,102.15,200.72,0.659,PCE_2022
2021,DRG01182,18897.45,14162.01,898.55,64227.3,0.2942,5.1,1,56.19,83.98,9.2,6.77,1,SHOP001182,0.8906,88.16,88.0,4.516,CPI_2017
2024,DRG01183,66084.35,39890.74,5277.38,220066.92,0.3003,20.58,1,24.38,40.38,9.91,12.38,1,SHOP001183,0.3061,126.33,127.59,0.422,CPI_2022
2010,DRG01184,6541.91,5978.66,143.06,12340.28,0.5301,14.18,0,19.2,93.54,10.55,1.37,0,SHOP001184,0.0617,78.11,218.14,3.985,PCE_2022
2017,DRG01185,48648.71,37321.85,10617.9,96602.5,0.5036,4.26,1,60.22,68.09,5.23,11.23,1,SHOP001185,0.8103,133.1,177.35,3.715,CPI_2017
2014,DRG01186,4503.79,3803.45,579.56,14551.8,0.3095,12.66,1,32.92,91.17,0.73,16.39,0,SHOP001186,0.2531,85.35,141.12,3.186,PCE_2012
2023,DRG01187,36052.93,26973.73,5120.15,65077.77,0.554,12.52,0,19.61,51.75,7.34,3.6,1,SHOP001187,0.1663,84.64,146.39,5.801,PCE_2022
2017,DRG01188,43301.69,27402.24,6409.52,202039.01,0.2143,11.93,1,11.61,80.95,6.81,4.1,0,SHOP001188,0.9709,75.24,145.62,1.569,CPI_2022
2011,DRG01189,12624.2,10485.98,978.19,40496.14,0.3117,9.28,1,39.92,91.32,11.91,11.14,0,SHOP001189,0.1021,87.77,154.11,6.024,CPI_2012
2017,DRG01190,26125.11,23040.75,3384.43,50593.67,0.5164,14.03,1,11.84,63.06,11.83,17.86,1,SHOP001190,0.4951,135.43,130.71,4.063,PCE_2017
2013,DRG01191,17740.58,14296.15,2317.95,70340.37,0.2522,13.09,1,64.47,64.31,4.95,2.27,0,SHOP001191,0.041,81.26,188.14,4.351,CPI_2017
2019,DRG01192,54950.36,39583.55,3790.24,159373.1,0.3448,2.09,1,71.98,74.0,10.69,5.96,1,SHOP001192,0.4486,79.14,150.31,1.767,CPI_2022
2010,DRG01193,31523.27,18446.83,2658.0,146460.78,0.2152,0.55,1,8.35,85.65,0.67,16.15,1,SHOP001193,0.3936,88.91,145.16,5.468,CPI_2022
2009,DRG01194,46074.87,26182.52,11442.68,208477.51,0.221,22.8,1,14.41,76.69,2.63,13.95,1,SHOP001194,0.3401,106.92,101.94,2.542,CPI_2022
2024,DRG01195,15719.96,11103.23,2723.09,47761.26,0.3291,16.56,1,34.04,71.38,8.27,6.56,0,SHOP001195,0.5736,76.99,107.84,5.064,PCE_2012
2020,DRG01196,16907.85,13731.32,4136.79,64703.02,0.2613,1.67,1,47.75,70.02,11.86,6.09,1,SHOP001196,0.9635,106.24,85.35,6.395,CPI_2017
2017,DRG01197,35310.87,29622.51,4436.83,112789.08,0.3131,12.44,0,61.9,49.64,9.42,7.76,1,SHOP001197,0.3803,109.55,168.02,0.468,CPI_2012
2010,DRG01198,44468.61,25376.7,11096.31,125017.04,0.3557,8.46,0,11.73,78.72,4.2,3.36,1,SHOP001198,0.384,135.26,207.9,4.41,CPI_2017
2019,DRG01199,63794.36,61361.71,8167.29,271062.65,0.2353,5.76,1,30.93,82.17,8.05,16.34,1,SHOP001199,0.8388,87.25,86.75,2.91,PCE_2017
2018,DRG01200,41150.26,39075.35,1105.94,193307.9,0.2129,10.07,0,80.83,62.31,7.09,11.21,1,SHOP001200,0.5591,128.49,171.22,3.296,CPI_2012
2021,DRG01201,17375.8,10322.94,2015.41,74420.43,0.2335,15.59,1,13.27,47.61,10.6,10.28,1,SHOP001201,0.435,95.45,187.84,1.017,PCE_2022
2019,DRG01202,4923.93,3051.62,646.67,16696.71,0.2949,10.8,1,49.7,60.48,4.13,2.11,1,SHOP001202,0.9649,70.17,212.99,5.517,CPI_2012
2011,DRG01203,45751.33,36805.84,7761.83,202616.69,0.2258,23.1,1,11.76,41.85,10.9,6.85,1,SHOP001203,0.8568,91.22,211.55,5.995,CPI_2012
2018,DRG01204,14112.9,10893.62,1154.26,33411.26,0.4224,15.84,1,42.27,60.41,2.83,2.26,1,SHOP001204,0.8402,105.21,132.65,2.786,CPI_2017
2025,DRG01205,12578.51,10637.95,2691.66,25003.47,0.5031,0.05,1,83.57,49.2,5.18,14.95,0,SHOP001205,0.558,108.84,160.27,1.642,CPI_2012
2017,DRG01206,19763.38,12192.14,1362.09,64895.09,0.3045,6.07,1,11.3,49.12,8.33,6.41,1,SHOP001206,0.2896,85.82,101.79,4.438,PCE_2022
2010,DRG01207,21140.19,11749.08,4322.94,88016.97,0.2402,10.98,0,13.75,84.79,2.34,0.4,1,SHOP001207,0.4922,125.78,197.2,6.158,PCE_2012
2025,DRG01208,49628.13,44879.35,3021.02,121880.69,0.4072,18.81,1,33.46,70.91,2.86,17.8,1,SHOP001208,0.4069,79.94,184.45,1.267,CPI_2022
2011,DRG01209,51781.09,45162.6,7614.33,183919.8,0.2815,16.4,0,18.92,50.26,11.88,9.16,0,SHOP001209,0.3095,129.94,210.08,5.533,PCE_2017
2013,DRG01210,21954.54,13521.51,727.87,62233.01,0.3528,2.7,1,32.06,50.72,10.13,6.44,1,SHOP001210,0.5627,102.67,99.33,3.213,PCE_2022
2016,DRG01211,66877.94,65308.79,3839.35,274039.48,0.244,10.79,0,80.67,40.06,9.59,11.15,1,SHOP001211,0.3819,75.51,139.6,1.136,PCE_2012
2009,DRG01212,31086.58,30276.57,5086.15,122300.37,0.2542,11.84,0,53.31,81.14,7.59,12.31,1,SHOP001212,0.1884,127.55,161.14,4.472,PCE_2012
2023,DRG01213,33570.78,27182.92,3058.07,121632.81,0.276,11.44,1,24.47,54.17,0.43,12.52,1,SHOP001213,0.8492,128.65,150.92,1.46,CPI_2022
2022,DRG01214,44356.46,43187.82,7976.59,152654.61,0.2906,18.45,1,28.86,72.48,5.56,14.57,1,SHOP001214,0.5852,113.47,188.5,1.018,PCE_2022
2016,DRG01215,4008.08,2218.61,325.1,13778.44,0.2909,19.34,0,82.91,82.88,0.22,6.08,1,SHOP001215,0.4205,84.84,117.45,3.33,CPI_2012
2010,DRG01216,49911.11,34991.87,10424.73,219228.91,0.2277,9.59,1,41.53,83.12,1.49,9.29,1,SHOP001216,0.7961,126.03,129.65,1.381,PCE_2012
2019,DRG01217,38348.27,32549.78,9413.36,99525.58,0.3853,10.79,1,12.05,64.05,9.42,3.47,1,SHOP001217,0.6451,85.25,183.03,3.294,CPI_2022
2009,DRG01218,32280.49,19164.87,2389.25,146307.16,0.2206,0.62,0,48.91,90.47,5.28,10.55,0,SHOP001218,0.6236,119.25,81.43,4.506,PCE_2017
2018,DRG01219,14138.43,11104.65,1772.87,30181.64,0.4684,8.78,0,32.72,51.85,2.75,3.29,0,SHOP001219,0.8971,112.85,201.39,5.002,PCE_2017
2015,DRG01220,12146.12,11322.99,1708.1,41365.05,0.2936,4.27,1,64.33,92.89,4.96,1.65,1,SHOP001220,0.5341,123.52,148.12,2.668,PCE_2012
2017,DRG01221,43058.65,28122.92,9804.48,135081.87,0.3188,9.41,0,63.09,94.22,1.04,7.38,1,SHOP001221,0.8395,129.26,109.4,6.14,CPI_2022
2015,DRG01222,13478.08,11040.54,2040.6,49073.02,0.2747,7.36,1,60.72,80.62,10.76,8.3,0,SHOP001222,0.3537,126.08,206.18,1.844,PCE_2012
2018,DRG01223,43560.44,31521.47,7777.23,188191.99,0.2315,9.17,1,31.09,43.46,3.98,8.56,1,SHOP001223,0.7363,89.22,147.07,4.555,CPI_2017
2011,DRG01224,53968.69,31118.04,11139.17,202383.86,0.2667,13.69,0,55.76,93.98,4.6,0.36,0,SHOP001224,0.537,90.81,159.77,5.503,CPI_2017
2019,DRG01225,22438.45,16815.03,1731.41,94052.74,0.2386,24.65,1,71.68,80.27,4.61,7.21,1,SHOP001225,0.1629,89.13,129.87,2.128,PCE_2012
2021,DRG01226,26272.52,15268.69,3769.31,49091.57,0.5352,2.88,0,71.7,65.56,9.58,9.81,1,SHOP001226,0.0192,91.06,95.51,6.435,PCE_2022
2013,DRG01227,23863.75,15822.23,2627.63,84528.22,0.2823,9.36,1,74.48,98.06,2.56,5.95,1,SHOP001227,0.9894,134.21,201.9,3.424,CPI_2012
2014,DRG01228,37923.36,27986.55,4831.64,116038.04,0.3268,10.78,1,39.68,59.85,11.71,16.3,1,SHOP001228,0.1619,104.86,207.35,3.227,CPI_2017
2022,DRG01229,40751.58,38519.89,1963.73,113052.72,0.3605,7.86,1,16.25,84.66,4.48,16.45,0,SHOP001229,0.8573,82.4,202.35,4.375,PCE_2012
2013,DRG01230,53666.15,37218.05,1418.39,137885.02,0.3892,17.58,0,8.58,40.42,11.82,5.82,1,SHOP001230,0.7682,127.35,81.98,1.867,CPI_2017
2017,DRG01231,15569.74,10578.5,1621.21,66754.21,0.2332,3.41,0,21.56,88.45,1.57,10.14,0,SHOP001231,0.6715,77.27,145.66,6.134,PCE_2012
2016,DRG01232,42851.44,35900.25,2343.22,162968.45,0.2629,21.02,0,81.0,75.32,8.17,10.7,1,SHOP001232,0.8637,91.91,157.49,5.088,CPI_2017
2015,DRG01233,10914.76,9356.23,2040.36,30715.62,0.3553,5.89,0,31.58,90.61,2.43,12.03,1,SHOP001233,0.1288,110.94,211.25,5.807,CPI_2022
2011,DRG01234,8548.46,7643.48,927.38,16388.7,0.5216,0.75,1,83.4,51.65,7.37,15.15,0,SHOP001234,0.6278,118.63,142.5,1.457,PCE_2012
2015,DRG01235,59811.41,40851.84,13518.43,117335.6,0.5097,17.27,0,25.84,43.18,6.79,2.03,1,SHOP001235,0.9631,135.9,82.69,5.8,PCE_2022
2020,DRG01236,9532.06,6886.23,2338.49,39420.19,0.2418,1.41,1,37.0,67.73,11.95,7.06,1,SHOP001236,0.2383,122.56,130.56,0.008,PCE_2012
2025,DRG01237,65693.89,54398.9,6647.33,279353.31,0.2352,10.76,1,32.75,84.47,8.04,15.53,1,SHOP001237,0.628,75.82,148.23,6.34,PCE_2022
2025,DRG01238,56103.87,47437.71,6103.45,264199.13,0.2124,12.4,0,65.81,89.04,11.53,1.66,1,SHOP001238,0.3561,104.92,81.49,2.647,CPI_2012
2022,DRG01239,7755.17,5960.82,993.88,14449.96,0.5367,11.48,1,73.26,57.24,3.81,15.65,0,SHOP001239,0.2621,125.79,147.38,3.001,PCE_2012
2017,DRG01240,4331.13,4155.3,99.5,10871.05,0.3984,13.18,1,9.14,44.01,2.68,9.03,0,SHOP001240,0.0035,79.8,212.64,5.367,CPI_2022
2011,DRG01241,10680.21,6362.83,990.44,31093.41,0.3435,1.3,0,65.11,90.72,5.14,11.77,1,SHOP001241,0.628,100.95,80.83,0.006,PCE_2017
2024,DRG01242,52157.59,46873.5,7126.74,228616.79,0.2281,9.23,0,58.44,49.67,8.26,16.75,1,SHOP001242,0.5885,102.93,191.05,0.936,PCE_2022
2022,DRG01243,45898.37,30920.48,3949.92,173806.12,0.2641,8.15,1,52.78,86.83,8.72,14.82,0,SHOP001243,0.9236,99.65,213.92,1.062,PCE_2017
2016,DRG01244,45238.16,30534.94,1949.2,187128.48,0.2417,2.26,0,27.48,41.97,5.98,4.89,1,SHOP001244,0.6595,96.79,178.65,6.144,CPI_2017
2022,DRG01245,11235.77,10930.62,1858.73,48034.97,0.2339,10.16,1,62.25,97.8,8.03,3.67,1,SHOP001245,0.6246,128.03,207.67,0.405,PCE_2022
2024,DRG01246,62668.32,56322.34,13667.36,117118.23,0.5351,12.34,1,43.04,74.42,9.13,12.54,0,SHOP001246,0.6273,130.39,142.58,0.817,CPI_2012
2018,DRG01247,63293.92,35332.13,2595.43,245072.01,0.2583,19.2,1,40.12,59.95,7.89,10.54,1,SHOP001247,0.0364,70.79,180.48,6.177,PCE_2012
2010,DRG01248,63783.72,50156.03,6522.18,186817.65,0.3414,15.44,0,44.93,76.93,1.74,14.07,1,SHOP001248,0.7462,79.45,133.17,2.668,CPI_2012
2015,DRG01249,27647.72,24311.24,4144.6,96222.84,0.2873,4.8,1,49.32,95.51,8.87,10.21,0,SHOP001249,0.9397,136.31,106.06,4.817,CPI_2017
2024,DRG01250,34024.39,21487.08,2923.72,139696.0,0.2436,10.32,0,38.1,58.99,0.54,3.94,1,SHOP001250,0.7695,71.95,215.54,2.807,CPI_2017
2013,DRG01251,43404.99,29356.56,8247.19,132710.67,0.3271,20.42,0,84.35,75.75,8.12,15.0,1,SHOP001251,0.2675,96.54,202.76,6.131,PCE_2012
2011,DRG01252,19796.27,17393.63,475.58,51285.47,0.386,20.86,0,76.44,70.75,11.94,16.84,1,SHOP001252,0.1259,126.24,95.36,0.8,CPI_2012
2011,DRG01253,12527.93,9458.99,1022.15,37816.94,0.3313,8.6,1,10.65,55.87,5.28,10.83,0,SHOP001253,0.5563,110.21,128.72,5.855,PCE_2012
2018,DRG01254,28726.74,22639.55,3170.64,125482.18,0.2289,24.78,1,6.51,50.35,3.61,6.97,0,SHOP001254,0.1844,71.48,148.66,1.236,PCE_2022
2013,DRG01255,9149.17,7453.65,675.63,34090.25,0.2684,17.46,1,71.35,48.67,11.62,4.02,0,SHOP001255,0.4577,138.76,86.4,4.763,PCE_2022
2020,DRG01256,43437.47,41840.11,5966.76,181125.14,0.2398,19.02,1,49.12,71.25,4.18,10.4,0,SHOP001256,0.1624,99.09,84.56,1.457,PCE_2017
2020,DRG01257,22883.14,13050.75,1843.07,58559.05,0.3908,18.09,0,13.97,89.3,0.17,17.49,0,SHOP001257,0.012,111.89,211.57,1.637,CPI_2017
2018,DRG01258,25195.33,21048.99,1178.01,97906.03,0.2573,17.5,1,63.29,44.01,7.41,1.38,1,SHOP001258,0.8415,98.31,92.8,0.171,CPI_2017
2013,DRG01259,31639.26,19330.77,7123.89,65829.22,0.4806,13.14,0,36.89,46.68,9.99,2.1,0,SHOP001259,0.0841,109.38,111.21,4.499,CPI_2017
2010,DRG01260,58740.45,56078.91,2211.1,220045.06,0.2669,21.65,1,63.11,62.23,3.6,1.32,1,SHOP001260,0.2145,98.11,172.87,5.733,CPI_2017
2024,DRG01261,45704.02,33939.54,7763.1,177786.56,0.2571,5.51,0,79.34,59.72,8.29,0.44,0,SHOP001261,0.4008,92.93,163.38,4.542,CPI_2012
2017,DRG01262,10984.91,8603.82,748.33,27757.4,0.3957,14.92,1,57.01,59.39,3.45,8.45,0,SHOP001262,0.9344,80.57,111.93,5.197,PCE_2012
2017,DRG01263,27407.83,19981.24,4074.71,102770.35,0.2667,2.17,1,9.51,60.9,3.2,12.99,1,SHOP001263,0.1613,95.73,179.58,3.137,PCE_2022
2019,DRG01264,3851.93,2567.22,292.77,12820.79,0.3004,15.15,0,47.41,51.84,10.7,4.93,1,SHOP001264,0.7678,100.92,191.92,1.455,CPI_2017
2017,DRG01265,31383.44,28503.35,7712.66,59716.37,0.5255,0.37,1,33.91,70.35,7.72,5.62,1,SHOP001265,0.3903,120.44,181.25,0.874,CPI_2022
2010,DRG01266,29938.0,23214.52,3792.35,117224.2,0.2554,3.04,1,64.08,64.48,10.05,3.67,0,SHOP001266,0.7897,107.52,86.37,5.216,PCE_2022
2018,DRG01267,62138.65,42844.43,6245.78,224339.46,0.277,12.62,1,35.23,60.44,0.36,4.73,0,SHOP001267,0.4839,107.56,127.81,1.524,CPI_2012
2010,DRG01268,22774.01,15025.19,1451.76,81817.26,0.2784,6.09,0,48.13,55.56,10.21,5.42,1,SHOP001268,0.5619,77.85,135.92,5.674,CPI_2022
2020,DRG01269,17295.37,15464.54,1335.46,48043.67,0.36,0.45,0,9.03,66.68,8.77,5.69,1,SHOP001269,0.7065,115.96,185.78,1.303,PCE_2017
2023,DRG01270,44607.1,28071.69,1597.35,109152.95,0.4087,12.11,1,15.34,65.94,2.12,0.69,1,SHOP001270,0.6371,128.74,169.63,6.296,CPI_2022
2025,DRG01271,21149.03,12552.79,4478.78,73439.36,0.288,23.95,1,38.94,62.44,0.84,10.11,1,SHOP001271,0.09,103.23,209.2,4.615,CPI_2017
2010,DRG01272,37845.34,31853.93,6695.26,79391.47,0.4767,22.09,1,23.49,93.29,0.22,7.96,1,SHOP001272,0.0462,128.85,195.42,0.391,PCE_2012
2022,DRG01273,25956.79,23657.47,2039.88,97272.49,0.2668,18.68,0,69.59,65.85,9.96,1.62,1,SHOP001273,0.6225,98.99,125.15,4.302,PCE_2022
2021,DRG01274,60428.4,51660.89,9088.06,124202.07,0.4865,23.7,1,11.91,89.47,0.78,11.64,1,SHOP001274,0.6831,104.25,165.85,1.698,CPI_2022
2019,DRG01275,13737.34,8006.24,1536.68,48055.15,0.2859,5.17,1,33.2,44.55,9.55,0.73,1,SHOP001275,0.2467,92.02,219.93,4.079,PCE_2022
2011,DRG01276,30902.03,21960.76,4550.98,97684.3,0.3163,14.04,1,70.39,89.93,11.89,10.42,1,SHOP001276,0.683,96.36,89.24,1.319,CPI_2022
2012,DRG01277,57669.96,52741.95,10898.93,237412.08,0.2429,1.3,1,23.46,54.11,0.42,3.16,1,SHOP001277,0.5758,87.05,208.01,6.366,PCE_2022
2023,DRG01278,47374.82,45180.52,8556.91,178895.1,0.2648,19.6,1,32.5,71.97,5.24,1.24,1,SHOP001278,0.9138,117.85,137.61,6.012,PCE_2017
2015,DRG01279,19054.19,13906.25,2438.74,40237.11,0.4735,21.94,1,81.81,65.32,3.26,15.27,0,SHOP001279,0.6513,123.79,143.82,0.381,PCE_2012
2015,DRG01280,59712.34,41782.8,14466.67,216566.54,0.2757,13.7,0,55.18,50.4,5.99,16.33,0,SHOP001280,0.2732,93.01,120.21,2.515,PCE_2012
2020,DRG01281,47664.33,40293.92,2999.12,203010.4,0.2348,6.6,0,57.3,55.88,4.75,14.52,1,SHOP001281,0.3138,112.0,98.99,5.968,CPI_2012
2023,DRG01282,47040.9,44297.2,4526.64,156508.81,0.3006,11.71,0,17.52,54.0,5.45,11.24,0,SHOP001282,0.7469,106.33,96.81,4.605,PCE_2022
2022,DRG01283,21658.86,13218.11,3757.6,52691.09,0.4111,10.03,1,82.97,67.98,8.59,5.74,1,SHOP001283,0.2969,98.04,123.03,0.172,CPI_2012
2017,DRG01284,42039.01,40425.62,6165.25,194338.01,0.2163,24.16,1,11.96,52.15,0.51,0.74,0,SHOP001284,0.0485,138.01,146.43,4.048,PCE_2012
2015,DRG01285,59729.1,54905.05,10561.11,198627.32,0.3007,9.87,0,59.27,73.56,3.35,13.65,0,SHOP001285,0.7165,97.88,157.25,2.872,CPI_2017
2013,DRG01286,25816.18,24807.15,810.44,109075.33,0.2367,18.07,1,46.71,95.1,9.68,9.18,1,SHOP001286,0.6932,129.05,160.31,0.896,PCE_2017
2010,DRG01287,59651.96,46703.13,11134.06,194289.74,0.307,8.22,1,50.48,44.26,3.05,16.23,0,SHOP001287,0.7235,78.24,140.92,1.081,CPI_2022
2012,DRG01288,10919.28,6222.31,1469.77,43454.1,0.2513,8.68,1,66.91,64.93,0.78,13.4,1,SHOP001288,0.3773,102.62,214.52,6.1,CPI_2017
2010,DRG01289,59627.11,39223.63,11159.39,170259.31,0.3502,1.93,1,79.53,93.73,11.23,17.16,1,SHOP001289,0.2523,108.67,151.58,5.261,CPI_2017
2012,DRG01290,55385.25,36894.95,4284.43,217987.58,0.2541,9.86,0,40.94,63.43,6.85,13.98,1,SHOP001290,0.94,85.53,128.53,1.091,CPI_2017
2018,DRG01291,14642.86,12073.03,1876.97,64684.59,0.2264,6.52,1,53.18,79.57,7.83,13.87,0,SHOP001291,0.1354,103.45,95.18,3.02,PCE_2022
2021,DRG01292,49708.78,48148.33,6938.22,196758.14,0.2526,15.81,1,26.13,87.63,8.1,15.31,1,SHOP001292,0.5042,132.86,96.6,2.158,CPI_2012
2017,DRG01293,30904.09,18805.17,7448.89,97387.56,0.3173,6.29,1,69.29,59.04,3.75,0.07,1,SHOP001293,0.6338,76.0,80.18,3.256,CPI_2017
2021,DRG01294,42103.38,37451.43,5503.67,99098.18,0.4249,15.01,0,32.0,51.36,6.31,4.63,0,SHOP001294,0.9357,70.31,109.0,0.263,CPI_2022
2018,DRG01295,36080.69,23399.45,8300.71,119635.91,0.3016,17.72,0,20.02,71.83,9.56,0.24,1,SHOP001295,0.4293,109.79,103.54,1.973,CPI_2012
2013,DRG01296,30812.69,24539.19,3826.33,105795.6,0.2912,21.97,0,71.74,81.84,0.66,1.84,1,SHOP001296,0.8483,76.03,173.75,0.25,PCE_2017
2021,DRG01297,3550.44,2117.45,737.18,14359.28,0.2473,15.42,0,17.19,42.41,11.72,17.25,1,SHOP001297,0.5962,138.38,136.6,1.555,CPI_2017
2021,DRG01298,6815.55,5301.2,1398.61,30895.34,0.2206,0.46,0,71.22,73.6,1.19,10.95,1,SHOP001298,0.8642,121.9,101.15,4.68,CPI_2022
2017,DRG01299,56029.16,38355.04,6978.24,169127.94,0.3313,11.04,0,67.61,90.86,8.56,14.31,0,SHOP001299,0.1617,128.08,162.52,2.543,CPI_2017
2017,DRG01300,27469.79,16572.61,4100.48,79617.42,0.345,9.18,1,24.75,67.1,4.03,1.16,1,SHOP001300,0.7719,87.5,85.25,3.345,PCE_2017
2018,DRG01301,54226.07,31393.43,2914.87,120908.34,0.4485,13.87,0,51.09,81.23,6.49,16.71,1,SHOP001301,0.7933,100.64,165.29,0.95,PCE_2017
2019,DRG01302,40059.22,32343.78,7634.51,164940.98,0.2429,5.58,1,26.74,51.44,11.32,9.48,1,SHOP001302,0.3693,87.91,164.89,6.372,PCE_2017
2015,DRG01303,48449.18,39829.2,3581.01,110587.82,0.4381,21.11,1,40.07,84.99,10.32,16.02,1,SHOP001303,0.7111,93.46,213.01,5.906,PCE_2012
2019,DRG01304,19743.36,18531.14,2063.55,42887.22,0.4604,24.75,1,61.65,62.7,7.56,11.75,1,SHOP001304,0.5803,83.56,170.16,1.708,CPI_2017
2022,DRG01305,12001.42,6848.43,1552.02,43468.98,0.2761,21.53,0,29.33,81.95,2.85,5.04,1,SHOP001305,0.1687,121.85,137.92,1.872,CPI_2017
2024,DRG01306,14247.83,13726.87,1564.12,65430.05,0.2178,6.75,1,44.87,78.66,2.59,7.27,1,SHOP001306,0.5987,103.14,133.93,0.822,PCE_2012
2014,DRG01307,12924.37,9950.13,2288.01,57193.96,0.226,16.12,1,15.99,47.55,1.74,10.3,1,SHOP001307,0.5792,81.55,167.71,4.816,CPI_2012
2023,DRG01308,46375.17,26425.79,4008.92,203734.27,0.2276,11.33,1,43.46,74.24,6.81,15.4,1,SHOP001308,0.812,86.01,80.05,4.23,PCE_2012
2012,DRG01309,30617.6,29476.95,2548.87,112765.52,0.2715,4.42,1,82.46,59.29,7.74,3.42,0,SHOP001309,0.9588,112.76,167.46,4.891,PCE_2017
2013,DRG01310,23359.3,16179.95,4100.59,49387.83,0.473,4.14,0,14.55,50.18,4.56,7.56,1,SHOP001310,0.4777,100.97,149.23,5.919,CPI_2017
2009,DRG01311,22636.36,16066.48,1558.84,52519.59,0.431,15.43,1,18.58,82.23,4.34,2.13,0,SHOP001311,0.7176,72.71,102.49,0.682,CPI_2017
2012,DRG01312,61029.24,35446.41,4861.04,187830.28,0.3249,6.03,1,14.69,76.29,9.41,6.13,1,SHOP001312,0.4154,87.26,133.78,4.686,CPI_2017
2009,DRG01313,61112.06,41138.45,4046.62,184799.6,0.3307,20.22,0,6.59,51.93,11.99,16.21,1,SHOP001313,0.4731,125.06,137.43,5.639,PCE_2022
2009,DRG01314,12764.41,9332.05,2514.5,35915.13,0.3554,12.31,1,34.57,42.15,9.68,7.43,1,SHOP001314,0.8381,88.58,110.08,4.553,PCE_2012
2018,DRG01315,31603.85,19214.95,3579.55,147484.42,0.2143,19.05,1,78.77,95.43,11.22,12.67,1,SHOP001315,0.1575,95.86,110.02,0.876,PCE_2017
2020,DRG01316,10677.92,10096.48,1688.79,39103.98,0.2731,17.01,1,61.87,95.12,6.32,6.62,1,SHOP001316,0.2286,71.71,120.02,3.461,CPI_2022
2011,DRG01317,26894.94,17832.01,4271.65,90870.5,0.296,20.92,1,27.43,82.83,2.98,17.41,1,SHOP001317,0.9453,94.19,83.55,2.463,PCE_2017
2023,DRG01318,59547.07,44215.81,5173.78,127377.77,0.4675,24.11,1,45.1,87.19,11.75,6.62,0,SHOP001318,0.5596,109.75,189.95,3.133,PCE_2012
2013,DRG01319,14984.3,14304.94,3319.82,65927.32,0.2273,13.57,1,24.56,43.51,0.48,8.37,0,SHOP001319,0.0341,82.62,135.81,4.314,PCE_2022
2013,DRG01320,17416.26,15295.28,2551.67,53829.01,0.3235,14.93,1,24.66,40.01,2.41,15.38,0,SHOP001320,0.0272,104.02,125.45,0.152,CPI_2012
2019,DRG01321,17176.43,11035.1,2026.8,52497.07,0.3272,14.4,0,37.66,87.93,3.61,7.96,1,SHOP001321,0.106,129.87,109.15,6.392,CPI_2022
2014,DRG01322,11025.72,8206.39,320.29,36014.16,0.3061,0.97,0,32.55,52.68,6.87,9.58,1,SHOP001322,0.8098,106.29,198.68,2.216,PCE_2012
2019,DRG01323,29563.22,23775.84,5613.6,65852.51,0.4489,21.44,0,58.61,91.04,10.94,10.08,1,SHOP001323,0.9652,121.65,145.39,3.041,PCE_2012
2009,DRG01324,12338.8,8335.5,2610.33,32958.69,0.3744,2.9,1,39.21,97.85,4.16,1.75,0,SHOP001324,0.1972,110.21,174.04,1.023,PCE_2017
2012,DRG01325,14836.01,9006.15,310.45,63820.16,0.2325,23.55,0,56.56,91.18,8.84,3.48,0,SHOP001325,0.9871,127.51,142.82,1.784,PCE_2017
2021,DRG01326,3047.11,2559.35,454.22,9420.88,0.3234,12.39,1,53.11,69.02,10.26,6.54,1,SHOP001326,0.9832,118.68,120.88,0.405,CPI_2022
2022,DRG01327,2958.4,1813.55,151.62,8546.98,0.3461,24.04,1,57.32,80.48,2.23,8.54,1,SHOP001327,0.7177,126.89,148.42,5.561,PCE_2012
2025,DRG01328,60437.59,38517.01,3197.04,212560.75,0.2843,8.66,1,82.79,93.51,7.58,4.61,1,SHOP001328,0.5735,133.08,177.02,0.248,PCE_2017
2010,DRG01329,35173.47,19620.18,2097.99,97503.72,0.3607,0.27,0,30.29,49.76,6.67,13.39,1,SHOP001329,0.1958,116.83,82.53,1.845,CPI_2017
2009,DRG01330,62307.65,55016.08,14446.77,155868.04,0.3997,5.49,1,77.2,40.54,3.87,0.36,1,SHOP001330,0.8289,87.85,181.99,1.843,CPI_2012
2024,DRG01331,51825.41,32638.78,3624.86,121530.81,0.4264,22.68,0,5.46,83.66,10.65,10.47,1,SHOP001331,0.8271,83.52,127.02,0.869,CPI_2022
2017,DRG01332,7012.47,3895.43,1709.43,30874.2,0.2271,8.12,1,79.02,91.32,7.73,5.06,1,SHOP001332,0.2395,98.84,110.02,3.977,CPI_2012
