safe_cyber_reference_month,safe_cyber_reporting_country_iso2,safe_cyber_incident_type_code,safe_cyber_attack_vector_code,safe_cyber_targets_sector_code,safe_cyber_ransomware_flag,safe_cyber_phishing_flag,safe_cyber_ddos_flag,safe_cyber_financial_loss_eur_estimate,safe_cyber_crypto_payment_flag,safe_cyber_victims_count,safe_cyber_cross_border_component_flag,safe_cyber_europol_case_link_flag,safe_cyber_arrests_count,safe_cyber_takedowns_count,safe_cyber_data_breach_gdpr_notification_flag,safe_cyber_attribution_confidence_level,safe_cyber_data_source,safe_cyber_data_quality_flag,safe_cyber_data_extract_date
2018-03,RO,DDOS,CLOUD_MISCONFIG,TELECOM,0,1,1,1335372.79,0,44930,0,0,33,7,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-04-26
2018-04,AT,MALWARE,MALVERTISING,TRANSPORT,0,0,0,738696.9,0,35771,1,0,25,50,0,LOW,EUROPOL_IOCTA,1,2025-11-04
2018-05,CZ,RANSOMWARE,EMAIL,FINANCE,1,0,0,1947160.59,0,4150,1,0,27,55,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-02-09
2018-06,DE,BUSINESS_EMAIL_COMPROMISE,INSIDER,SME_MULTI,0,1,0,1965266.72,0,26053,1,0,34,99,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-08-21
2018-07,LV,SUPPLY_CHAIN,WEB_APP,RETAIL,0,1,0,6362435.51,0,15201,1,1,73,125,1,HIGH,SECTOR_REGULATOR,1,2026-02-07
2018-08,PL,PHISHING,USB_MEDIA,EDUCATION,1,1,0,1350392.89,0,73924,1,1,42,261,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-01-26
2018-09,ES,DATA_BREACH,THIRD_PARTY,PUBLIC_ADMIN,0,0,0,6788492.91,0,32152,1,1,24,152,1,LOW,EUROPOL_IOCTA,1,2025-02-14
2018-10,HR,ACCOUNT_TAKEOVER,RDP_EXPOSED,MANUFACTURING,0,1,0,64731.99,0,42758,1,0,22,159,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-05-12
2018-11,FI,DDOS,CLOUD_MISCONFIG,ENERGY,0,0,1,836036.83,0,63407,1,1,58,133,0,VERY_HIGH,NATIONAL_CSIRT,1,2026-02-21
2018-12,IE,MALWARE,MALVERTISING,HEALTH,1,0,0,3154998.56,0,21882,0,0,20,36,0,HIGH,SECTOR_REGULATOR,1,2025-01-01
2019-01,MT,RANSOMWARE,EMAIL,TELECOM,1,0,0,4666912.76,0,37691,1,1,15,76,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-07-11
2019-02,SK,BUSINESS_EMAIL_COMPROMISE,INSIDER,TRANSPORT,1,1,0,9909660.64,1,11864,1,0,44,66,0,LOW,EUROPOL_IOCTA,1,2025-12-20
2019-03,BE,SUPPLY_CHAIN,WEB_APP,FINANCE,0,1,0,3966839.34,0,39967,0,0,25,72,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2026-02-25
2019-04,DK,PHISHING,USB_MEDIA,SME_MULTI,0,1,0,5400072.35,0,41623,0,0,30,139,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-10-05
2019-05,GR,DATA_BREACH,THIRD_PARTY,RETAIL,0,0,0,1371797.11,0,28274,0,0,30,38,1,HIGH,SECTOR_REGULATOR,1,2024-04-22
2019-06,LT,ACCOUNT_TAKEOVER,RDP_EXPOSED,EDUCATION,0,1,0,6692514.81,0,9246,0,1,65,22,0,MEDIUM,POLICE_CYBER_UNIT,1,2025-05-27
2019-07,PT,DDOS,CLOUD_MISCONFIG,PUBLIC_ADMIN,0,0,1,3729257.59,0,30289,0,0,42,10,0,LOW,EUROPOL_IOCTA,1,2024-04-26
2019-08,SE,MALWARE,MALVERTISING,MANUFACTURING,0,0,0,1341280.21,0,5152,1,0,5,9,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-11-21
2019-09,CY,RANSOMWARE,EMAIL,ENERGY,1,0,0,5028253.49,1,14911,1,0,35,50,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-10-14
2019-10,FR,BUSINESS_EMAIL_COMPROMISE,INSIDER,HEALTH,0,1,0,2342461.12,0,25456,1,0,42,133,0,HIGH,SECTOR_REGULATOR,1,2025-05-04
2019-11,IT,SUPPLY_CHAIN,WEB_APP,TELECOM,0,0,0,8223165.3,0,3486,1,0,19,73,0,MEDIUM,POLICE_CYBER_UNIT,0,2024-05-21
2019-12,NL,PHISHING,USB_MEDIA,TRANSPORT,0,1,0,4546273.55,0,27865,1,1,50,269,1,LOW,EUROPOL_IOCTA,1,2025-04-02
2020-01,SI,DATA_BREACH,THIRD_PARTY,FINANCE,0,0,1,1373767.39,0,18254,0,0,28,127,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-07-23
2020-02,BG,ACCOUNT_TAKEOVER,RDP_EXPOSED,SME_MULTI,1,1,0,3088986.03,0,11233,1,0,11,130,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-01-31
2020-03,EE,DDOS,CLOUD_MISCONFIG,RETAIL,0,1,1,1853499.74,0,73930,0,0,30,137,0,HIGH,SECTOR_REGULATOR,1,2024-02-07
2020-04,HU,MALWARE,MALVERTISING,EDUCATION,0,0,0,3578.45,0,10661,1,0,40,252,0,MEDIUM,POLICE_CYBER_UNIT,0,2025-04-29
2020-05,LU,RANSOMWARE,EMAIL,PUBLIC_ADMIN,1,0,0,7810983.41,0,8012,0,0,40,141,0,LOW,EUROPOL_IOCTA,1,2025-03-05
2020-06,RO,BUSINESS_EMAIL_COMPROMISE,INSIDER,MANUFACTURING,0,1,0,5071068.24,0,13477,1,0,22,56,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,0,2025-02-13
2020-07,AT,SUPPLY_CHAIN,WEB_APP,ENERGY,0,0,0,2451806.85,0,22866,0,0,17,2,1,VERY_HIGH,NATIONAL_CSIRT,1,2024-10-02
2020-08,CZ,PHISHING,USB_MEDIA,HEALTH,0,1,0,1343709.82,0,65640,0,0,43,1,0,HIGH,SECTOR_REGULATOR,1,2025-04-08
2020-09,DE,DATA_BREACH,THIRD_PARTY,TELECOM,0,0,1,1332663.35,0,32829,0,0,2,107,1,MEDIUM,POLICE_CYBER_UNIT,1,2025-06-10
2020-10,LV,ACCOUNT_TAKEOVER,RDP_EXPOSED,TRANSPORT,0,1,0,212599.19,0,30598,1,1,74,123,0,LOW,EUROPOL_IOCTA,1,2025-08-08
2020-11,PL,DDOS,CLOUD_MISCONFIG,FINANCE,0,0,1,5057788.15,0,80179,0,0,15,84,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2026-02-04
2020-12,ES,MALWARE,MALVERTISING,SME_MULTI,0,0,0,1152175.21,0,16282,0,0,21,168,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-11-23
2021-01,HR,RANSOMWARE,EMAIL,RETAIL,1,0,1,10421909.36,0,42384,1,0,19,74,0,HIGH,SECTOR_REGULATOR,1,2024-06-29
2021-02,FI,BUSINESS_EMAIL_COMPROMISE,INSIDER,EDUCATION,1,1,0,5453842.26,0,1674,0,0,37,168,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-11-18
2021-03,IE,SUPPLY_CHAIN,WEB_APP,PUBLIC_ADMIN,1,1,1,2497889.78,0,44559,0,1,55,43,0,LOW,EUROPOL_IOCTA,0,2025-05-24
2021-04,MT,PHISHING,USB_MEDIA,MANUFACTURING,1,1,0,1088031.34,1,42682,0,0,28,149,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-08-09
2021-05,SK,DATA_BREACH,THIRD_PARTY,ENERGY,0,0,0,3239451.16,0,37767,1,1,2,188,1,VERY_HIGH,NATIONAL_CSIRT,1,2024-09-19
2021-06,BE,ACCOUNT_TAKEOVER,RDP_EXPOSED,HEALTH,0,1,0,6129282.24,0,14275,1,0,19,78,0,HIGH,SECTOR_REGULATOR,1,2024-08-25
2021-07,DK,DDOS,CLOUD_MISCONFIG,TELECOM,0,0,1,3636649.45,0,73447,0,0,12,44,1,MEDIUM,POLICE_CYBER_UNIT,1,2025-06-27
2021-08,GR,MALWARE,MALVERTISING,TRANSPORT,0,0,0,630673.73,0,30300,1,1,74,149,0,LOW,EUROPOL_IOCTA,1,2024-07-14
2021-09,LT,RANSOMWARE,EMAIL,FINANCE,1,1,0,1819209.2,1,44416,1,0,0,66,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-03-29
2021-10,PT,BUSINESS_EMAIL_COMPROMISE,INSIDER,SME_MULTI,0,1,1,9449217.16,0,36730,0,0,0,16,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-07-28
2021-11,SE,SUPPLY_CHAIN,WEB_APP,RETAIL,0,0,0,250955.16,0,20232,1,1,27,63,0,HIGH,SECTOR_REGULATOR,1,2025-12-30
2021-12,CY,PHISHING,USB_MEDIA,EDUCATION,1,1,1,3286087.49,0,53655,1,1,33,9,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-08-08
2022-01,FR,DATA_BREACH,THIRD_PARTY,PUBLIC_ADMIN,0,0,0,5018759.72,0,26286,0,0,31,165,0,LOW,EUROPOL_IOCTA,1,2025-03-20
2022-02,IT,ACCOUNT_TAKEOVER,RDP_EXPOSED,MANUFACTURING,0,1,0,2167790.33,0,15749,1,0,9,134,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,0,2024-09-01
2022-03,NL,DDOS,CLOUD_MISCONFIG,ENERGY,0,0,1,2817218.65,0,13781,0,0,22,89,1,VERY_HIGH,NATIONAL_CSIRT,1,2025-05-11
2022-04,SI,MALWARE,MALVERTISING,HEALTH,1,0,0,931203.76,0,35432,1,0,41,67,0,HIGH,SECTOR_REGULATOR,1,2025-10-05
2022-05,BG,RANSOMWARE,EMAIL,TELECOM,1,0,1,14740226.57,0,38633,0,0,16,127,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-02-01
2022-06,EE,BUSINESS_EMAIL_COMPROMISE,INSIDER,TRANSPORT,0,1,0,3365821.98,0,19771,1,0,42,172,0,LOW,EUROPOL_IOCTA,1,2024-10-22
2022-07,HU,SUPPLY_CHAIN,WEB_APP,FINANCE,0,0,0,2321894.35,0,40520,0,0,30,119,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-11-25
2022-08,LU,PHISHING,USB_MEDIA,SME_MULTI,0,1,0,3218000.1,0,91182,1,1,5,185,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-03-25
2022-09,RO,DATA_BREACH,THIRD_PARTY,RETAIL,0,0,0,3046952.83,0,7008,1,0,37,60,0,HIGH,SECTOR_REGULATOR,1,2024-09-07
2022-10,AT,ACCOUNT_TAKEOVER,RDP_EXPOSED,EDUCATION,0,1,0,7809566.17,0,37440,0,0,10,118,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-06-23
2022-11,CZ,DDOS,CLOUD_MISCONFIG,PUBLIC_ADMIN,0,0,1,5199602.96,0,84632,1,1,16,48,0,LOW,EUROPOL_IOCTA,1,2025-03-21
2022-12,DE,MALWARE,MALVERTISING,MANUFACTURING,0,0,0,1266280.84,0,24303,0,0,2,137,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-02-19
2023-01,LV,RANSOMWARE,EMAIL,ENERGY,1,0,0,12101456.59,0,35665,1,1,50,65,1,VERY_HIGH,NATIONAL_CSIRT,1,2024-06-30
2023-02,PL,BUSINESS_EMAIL_COMPROMISE,INSIDER,HEALTH,0,1,0,1785139.37,0,33854,0,0,14,48,1,HIGH,SECTOR_REGULATOR,1,2025-05-10
2023-03,ES,SUPPLY_CHAIN,WEB_APP,TELECOM,0,0,0,403550.64,0,36370,0,0,8,111,0,MEDIUM,POLICE_CYBER_UNIT,1,2025-03-03
2023-04,HR,PHISHING,USB_MEDIA,TRANSPORT,0,1,0,3643303.74,0,24410,1,1,41,123,0,LOW,EUROPOL_IOCTA,1,2024-05-11
2023-05,FI,DATA_BREACH,THIRD_PARTY,FINANCE,0,0,0,744389.28,0,14823,1,1,14,21,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-02-15
2023-06,IE,ACCOUNT_TAKEOVER,RDP_EXPOSED,SME_MULTI,0,1,0,3191355.77,0,7185,1,0,13,9,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-09-18
2023-07,MT,DDOS,CLOUD_MISCONFIG,RETAIL,0,0,1,1700789.45,0,28984,0,0,24,4,0,HIGH,SECTOR_REGULATOR,1,2024-09-23
2023-08,SK,MALWARE,MALVERTISING,EDUCATION,0,0,1,4548856.01,0,2724,1,1,64,74,0,MEDIUM,POLICE_CYBER_UNIT,1,2025-01-22
2023-09,BE,RANSOMWARE,EMAIL,PUBLIC_ADMIN,1,0,0,222472.67,1,9498,0,0,41,175,0,LOW,EUROPOL_IOCTA,1,2024-12-02
2023-10,DK,BUSINESS_EMAIL_COMPROMISE,INSIDER,MANUFACTURING,0,1,0,4649741.18,0,37301,1,0,21,11,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-08-01
2023-11,GR,SUPPLY_CHAIN,WEB_APP,ENERGY,1,0,0,1615283.28,0,9435,0,0,24,145,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-01-15
2023-12,LT,PHISHING,USB_MEDIA,HEALTH,0,1,0,763755.41,0,18226,0,1,47,50,0,HIGH,SECTOR_REGULATOR,1,2025-02-18
2024-01,PT,DATA_BREACH,THIRD_PARTY,TELECOM,0,0,1,972390.19,0,31164,1,0,1,48,1,MEDIUM,POLICE_CYBER_UNIT,1,2024-03-02
2024-02,SE,ACCOUNT_TAKEOVER,RDP_EXPOSED,TRANSPORT,0,1,1,1809208.04,0,21816,1,0,21,60,0,LOW,EUROPOL_IOCTA,1,2024-07-09
2024-03,CY,DDOS,CLOUD_MISCONFIG,FINANCE,0,0,1,323269.51,0,27708,0,0,30,86,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-11-06
2024-04,FR,MALWARE,MALVERTISING,SME_MULTI,0,0,0,439449.09,0,45615,0,0,43,153,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-04-28
2024-05,IT,RANSOMWARE,EMAIL,RETAIL,1,0,0,9889899.97,0,45154,0,0,9,89,0,HIGH,SECTOR_REGULATOR,1,2024-07-13
2024-06,NL,BUSINESS_EMAIL_COMPROMISE,INSIDER,EDUCATION,1,1,0,10489574.43,1,35658,0,1,54,58,0,MEDIUM,POLICE_CYBER_UNIT,1,2025-03-11
2024-07,SI,SUPPLY_CHAIN,WEB_APP,PUBLIC_ADMIN,0,0,0,2019439.87,0,9800,0,0,21,83,0,LOW,EUROPOL_IOCTA,1,2025-02-03
2024-08,BG,PHISHING,USB_MEDIA,MANUFACTURING,0,1,0,5110966.17,0,58166,1,0,21,130,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-12-20
2024-09,EE,DATA_BREACH,THIRD_PARTY,ENERGY,0,0,0,3056956.24,0,3380,1,0,23,50,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-06-27
2024-10,HU,ACCOUNT_TAKEOVER,RDP_EXPOSED,HEALTH,0,1,0,2602490.68,0,10606,1,0,28,176,0,HIGH,SECTOR_REGULATOR,1,2025-02-21
2024-11,LU,DDOS,CLOUD_MISCONFIG,TELECOM,1,0,1,265129.54,0,38948,0,0,10,118,0,MEDIUM,POLICE_CYBER_UNIT,1,2025-02-21
2024-12,RO,MALWARE,MALVERTISING,TRANSPORT,0,0,0,1043333.24,0,41578,1,0,9,116,0,LOW,EUROPOL_IOCTA,1,2025-03-21
2025-01,AT,RANSOMWARE,EMAIL,FINANCE,1,0,0,3515018.39,0,23394,0,0,16,41,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-07-16
2025-02,CZ,BUSINESS_EMAIL_COMPROMISE,INSIDER,SME_MULTI,1,1,0,10921103.08,0,11387,0,0,7,64,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-11-19
2025-03,DE,SUPPLY_CHAIN,WEB_APP,RETAIL,0,0,0,6952153.29,0,46227,0,0,26,80,1,HIGH,SECTOR_REGULATOR,1,2024-08-06
2025-04,LV,PHISHING,USB_MEDIA,EDUCATION,0,1,0,1941481.23,0,49868,0,0,39,270,0,MEDIUM,POLICE_CYBER_UNIT,1,2025-05-31
2025-05,PL,DATA_BREACH,THIRD_PARTY,PUBLIC_ADMIN,0,0,0,258311.51,0,13086,1,1,58,78,1,LOW,EUROPOL_IOCTA,1,2024-09-26
2025-06,ES,ACCOUNT_TAKEOVER,RDP_EXPOSED,MANUFACTURING,0,1,0,3876056.19,0,20624,0,0,39,27,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-12-02
2025-07,HR,DDOS,CLOUD_MISCONFIG,ENERGY,0,0,1,4840442.77,0,32209,1,0,24,85,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-01-09
2025-08,FI,MALWARE,MALVERTISING,HEALTH,0,0,0,2936987.55,0,866,0,0,0,58,0,HIGH,SECTOR_REGULATOR,1,2025-01-01
2025-09,IE,RANSOMWARE,EMAIL,TELECOM,1,0,0,2683491.72,1,18065,0,0,15,116,0,MEDIUM,POLICE_CYBER_UNIT,0,2026-02-01
2025-10,MT,BUSINESS_EMAIL_COMPROMISE,INSIDER,TRANSPORT,0,1,0,4765318.11,0,39521,1,0,34,71,0,LOW,EUROPOL_IOCTA,1,2025-12-19
2025-11,SK,SUPPLY_CHAIN,WEB_APP,FINANCE,0,0,0,5804834.91,0,41749,1,0,21,11,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2026-01-20
2025-12,BE,PHISHING,USB_MEDIA,SME_MULTI,0,1,0,2226390.58,0,4595,0,0,7,78,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-08-27
2026-01,DK,DATA_BREACH,THIRD_PARTY,RETAIL,0,1,0,701008.81,0,41392,0,0,32,131,1,HIGH,SECTOR_REGULATOR,1,2025-05-14
2026-02,GR,ACCOUNT_TAKEOVER,RDP_EXPOSED,EDUCATION,0,1,0,3223587.02,0,26197,0,0,10,101,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-02-02
2026-03,LT,DDOS,CLOUD_MISCONFIG,PUBLIC_ADMIN,0,0,1,3394701.16,0,26802,1,0,35,124,0,LOW,EUROPOL_IOCTA,1,2025-06-05
2026-04,PT,MALWARE,MALVERTISING,MANUFACTURING,0,0,0,1408614.72,0,43753,1,1,55,159,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2026-02-22
2026-05,SE,RANSOMWARE,EMAIL,ENERGY,1,0,1,3836397.38,0,29418,1,0,23,17,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-11-08
2026-06,CY,BUSINESS_EMAIL_COMPROMISE,INSIDER,HEALTH,0,1,0,6360678.52,0,24341,1,0,33,142,1,HIGH,SECTOR_REGULATOR,0,2025-07-29
2026-07,FR,SUPPLY_CHAIN,WEB_APP,TELECOM,0,0,0,1654219.11,0,38898,1,0,36,183,1,MEDIUM,POLICE_CYBER_UNIT,1,2026-02-15
2026-08,IT,PHISHING,USB_MEDIA,TRANSPORT,0,1,0,1594023.82,0,6039,1,0,7,167,0,LOW,EUROPOL_IOCTA,1,2025-09-08
2026-09,NL,DATA_BREACH,THIRD_PARTY,FINANCE,0,0,0,2916853.69,0,8289,0,0,21,123,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-10-05
2026-10,SI,ACCOUNT_TAKEOVER,RDP_EXPOSED,SME_MULTI,1,1,0,2211852.38,0,32687,1,0,13,113,0,VERY_HIGH,NATIONAL_CSIRT,1,2026-02-25
2026-11,BG,DDOS,CLOUD_MISCONFIG,RETAIL,1,1,1,7977405.55,1,4094,1,0,37,140,0,HIGH,SECTOR_REGULATOR,0,2026-02-10
2026-12,EE,MALWARE,MALVERTISING,EDUCATION,0,0,0,4635022.4,0,42432,0,0,39,198,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-02-24
2016-01,HU,RANSOMWARE,EMAIL,PUBLIC_ADMIN,1,0,0,4955853.42,1,34053,1,0,44,95,0,LOW,EUROPOL_IOCTA,1,2024-02-26
2016-02,LU,BUSINESS_EMAIL_COMPROMISE,INSIDER,MANUFACTURING,1,1,0,12527873.58,0,42925,0,0,9,137,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-01-09
2016-03,RO,SUPPLY_CHAIN,WEB_APP,ENERGY,0,1,0,266776.37,0,46940,1,0,19,114,1,VERY_HIGH,NATIONAL_CSIRT,0,2026-01-08
2016-04,AT,PHISHING,USB_MEDIA,HEALTH,0,1,0,4027312.15,0,72865,1,1,16,3,0,HIGH,SECTOR_REGULATOR,1,2025-05-03
2016-05,CZ,DATA_BREACH,THIRD_PARTY,TELECOM,0,0,0,5039465.68,0,35941,0,0,9,30,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-03-06
2016-06,DE,ACCOUNT_TAKEOVER,RDP_EXPOSED,TRANSPORT,0,1,0,7229493.15,0,47939,1,0,19,51,0,LOW,EUROPOL_IOCTA,1,2025-07-11
2016-07,LV,DDOS,CLOUD_MISCONFIG,FINANCE,0,1,1,1199925.85,0,39424,1,0,35,112,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-10-12
2016-08,PL,MALWARE,MALVERTISING,SME_MULTI,0,0,0,4994807.66,0,17715,0,0,38,173,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-06-24
2016-09,ES,RANSOMWARE,EMAIL,RETAIL,1,1,0,11179874.74,0,24299,1,0,36,87,0,HIGH,SECTOR_REGULATOR,1,2024-02-13
2016-10,HR,BUSINESS_EMAIL_COMPROMISE,INSIDER,EDUCATION,0,1,0,5496612.08,0,45956,1,0,19,104,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-10-06
2016-11,FI,SUPPLY_CHAIN,WEB_APP,PUBLIC_ADMIN,0,0,0,1291603.56,0,29883,0,0,34,20,1,LOW,EUROPOL_IOCTA,1,2025-03-31
2016-12,IE,PHISHING,USB_MEDIA,MANUFACTURING,0,1,0,6269905.78,0,43956,0,0,34,86,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-06-30
2017-01,MT,DATA_BREACH,THIRD_PARTY,ENERGY,0,1,0,5125014.0,0,11452,0,0,9,178,1,VERY_HIGH,NATIONAL_CSIRT,1,2024-01-12
2017-02,SK,ACCOUNT_TAKEOVER,RDP_EXPOSED,HEALTH,0,1,0,1702465.37,0,43450,1,0,15,182,0,HIGH,SECTOR_REGULATOR,1,2024-06-24
2017-03,BE,DDOS,CLOUD_MISCONFIG,TELECOM,1,1,1,646548.76,0,29576,1,0,32,69,0,MEDIUM,POLICE_CYBER_UNIT,1,2025-08-11
2017-04,DK,MALWARE,MALVERTISING,TRANSPORT,0,0,1,41009.59,0,514,1,1,9,1,0,LOW,EUROPOL_IOCTA,1,2025-02-08
2017-05,GR,RANSOMWARE,EMAIL,FINANCE,1,0,0,9326867.29,0,27823,0,1,56,151,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-05-03
2017-06,LT,BUSINESS_EMAIL_COMPROMISE,INSIDER,SME_MULTI,0,1,0,9884401.07,0,20571,0,0,14,191,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-11-29
2017-07,PT,SUPPLY_CHAIN,WEB_APP,RETAIL,0,0,0,722627.33,0,44682,1,1,8,109,0,HIGH,SECTOR_REGULATOR,1,2026-01-10
2017-08,SE,PHISHING,USB_MEDIA,EDUCATION,0,1,0,5175467.18,0,35121,0,0,6,153,0,MEDIUM,POLICE_CYBER_UNIT,1,2026-01-16
2017-09,CY,DATA_BREACH,THIRD_PARTY,PUBLIC_ADMIN,0,0,0,55409.94,0,30498,0,0,30,78,1,LOW,EUROPOL_IOCTA,0,2024-02-19
2017-10,FR,ACCOUNT_TAKEOVER,RDP_EXPOSED,MANUFACTURING,0,1,0,9283883.09,0,36335,0,0,24,84,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-12-29
2017-11,IT,DDOS,CLOUD_MISCONFIG,ENERGY,0,0,1,2667546.06,0,46695,0,0,2,16,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-11-25
2017-12,NL,MALWARE,MALVERTISING,HEALTH,0,0,1,2110429.12,0,21288,1,0,23,246,0,HIGH,SECTOR_REGULATOR,1,2025-04-17
2018-01,SI,RANSOMWARE,EMAIL,TELECOM,1,0,0,12835649.89,1,46280,1,1,19,92,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-07-17
2018-02,BG,BUSINESS_EMAIL_COMPROMISE,INSIDER,TRANSPORT,0,1,0,12088472.84,0,1230,0,0,21,155,0,LOW,EUROPOL_IOCTA,1,2025-04-27
2018-03,EE,SUPPLY_CHAIN,WEB_APP,FINANCE,0,1,0,24552.82,0,25928,0,0,10,36,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-07-22
2018-04,HU,PHISHING,USB_MEDIA,SME_MULTI,0,1,0,2197690.77,0,78881,1,1,70,3,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-01-21
2018-05,LU,DATA_BREACH,THIRD_PARTY,RETAIL,1,0,1,857411.67,0,24598,1,1,65,51,0,HIGH,SECTOR_REGULATOR,1,2024-01-02
2018-06,RO,ACCOUNT_TAKEOVER,RDP_EXPOSED,EDUCATION,0,1,0,5007114.24,0,14141,0,0,0,89,1,MEDIUM,POLICE_CYBER_UNIT,1,2025-05-25
2018-07,AT,DDOS,CLOUD_MISCONFIG,PUBLIC_ADMIN,0,0,1,6842226.4,0,16177,1,0,37,175,0,LOW,EUROPOL_IOCTA,1,2024-12-26
2018-08,CZ,MALWARE,MALVERTISING,MANUFACTURING,0,0,0,3928844.27,0,23214,0,0,5,144,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-03-28
2018-09,DE,RANSOMWARE,EMAIL,ENERGY,1,1,0,8183413.12,0,29577,0,1,6,85,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-12-20
2018-10,LV,BUSINESS_EMAIL_COMPROMISE,INSIDER,HEALTH,1,1,0,9451284.3,0,17414,1,0,16,177,0,HIGH,SECTOR_REGULATOR,1,2025-02-17
2018-11,PL,SUPPLY_CHAIN,WEB_APP,TELECOM,0,0,0,2974307.07,0,35042,1,1,15,117,1,MEDIUM,POLICE_CYBER_UNIT,1,2026-01-12
2018-12,ES,PHISHING,USB_MEDIA,TRANSPORT,0,1,0,533888.39,0,17813,1,1,0,280,0,LOW,EUROPOL_IOCTA,1,2024-05-06
2019-01,HR,DATA_BREACH,THIRD_PARTY,FINANCE,0,0,0,2020552.5,0,39368,0,0,43,183,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-10-19
2019-02,FI,ACCOUNT_TAKEOVER,RDP_EXPOSED,SME_MULTI,0,1,0,2189479.81,0,9522,1,0,10,143,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-09-13
2019-03,IE,DDOS,CLOUD_MISCONFIG,RETAIL,0,0,1,2432841.0,0,92095,1,0,34,106,1,HIGH,SECTOR_REGULATOR,1,2025-07-10
2019-04,MT,MALWARE,MALVERTISING,EDUCATION,0,0,0,453599.41,0,25280,0,0,3,129,0,MEDIUM,POLICE_CYBER_UNIT,0,2024-03-03
2019-05,SK,RANSOMWARE,EMAIL,PUBLIC_ADMIN,1,1,0,5919664.64,0,25903,1,0,36,190,0,LOW,EUROPOL_IOCTA,1,2024-04-22
