soc_policy_policy_effective_date,soc_policy_policy_change_id,soc_policy_eligibility_rule_area,soc_policy_income_threshold_pct_fpl,soc_policy_asset_limit_usd,soc_policy_work_requirement_flag,soc_policy_time_limit_months,soc_policy_sanction_rate_pct,soc_policy_exemption_category_code,soc_policy_expected_caseload_change_pct,soc_policy_observed_caseload_change_pct,soc_policy_expected_spending_change_usd,soc_policy_observed_spending_change_usd,soc_policy_application_volume_change_pct,soc_policy_approval_rate_change_pct,soc_policy_benefit_level_change_usd,soc_policy_disparity_impact_score,soc_policy_administrative_cost_change_usd,soc_policy_stakeholder_comment_count,soc_policy_implementation_status_code
2031-03-25,POL0000001213,ASSET_TEST,130.27,168069.4,0,36,7.232,NONE,-19.859,-19.103,167691974.03,1040166074.17,-19.031,1.622,-93.08,-1.461,107615992.72,18769,IMPLEMENTED
2031-04-01,POL0000001214,BENEFIT_LEVEL,137.38,5700.5,0,60,13.524,OTHER,37.221,45.154,985024392.75,322275802.67,20.875,-5.836,433.91,2.3779,-184602510.49,13226,IMPLEMENTED
2031-04-08,POL0000001215,RECERTIFICATION,71.75,224711.14,0,60,23.346,STUDENT,30.225,17.013,-1995508183.72,-2784037941.72,-41.659,4.717,-333.13,1.4034,186900514.59,16608,IMPLEMENTED
2031-04-15,POL0000001216,REPORTING,507.43,7269.02,0,0,6.321,NONE,36.541,42.702,1175309826.35,930842844.71,45.402,-12.145,-168.76,2.4345,49249825.0,15278,IMPLEMENTED
2031-04-22,POL0000001217,TIME_LIMIT,390.15,79366.08,1,60,24.995,NONE,-12.822,-12.448,2324582527.52,1988742684.06,-27.339,-17.198,365.1,2.0237,57485717.79,14671,IN_PROGRESS
2031-04-29,POL0000001218,RECERTIFICATION,220.0,37710.21,1,0,12.763,PREGNANT,2.556,-5.983,-4383086006.88,-5172999111.73,-0.338,-11.651,-468.31,-0.4125,-165695454.41,6441,IMPLEMENTED
2031-05-06,POL0000001219,ASSET_TEST,428.87,121570.95,0,36,22.215,UNEMPLOYED,-14.44,-23.92,2132696247.66,1048234068.93,15.825,-3.039,-325.3,1.9288,24086038.93,12101,IMPLEMENTED
2031-05-13,POL0000001220,RECERTIFICATION,318.24,219484.41,1,24,2.852,CAREGIVER,23.684,32.273,-3734998478.19,-4272125206.92,32.874,16.821,396.37,1.4258,223227098.36,15599,SUNSET
2031-05-20,POL0000001221,EXEMPTIONS,464.65,22616.94,1,36,10.471,STUDENT,-21.088,-35.023,-2688103942.44,-1810221284.22,31.314,-9.275,301.18,-2.1864,132442922.46,15119,IMPLEMENTED
2031-05-27,POL0000001222,SANCTIONS,205.98,71450.72,0,60,21.611,UNEMPLOYED,-34.027,-19.305,-4142909927.75,-4360595772.71,-39.731,-16.861,-40.58,-1.1805,-184098718.07,7457,IN_PROGRESS
2031-06-03,POL0000001223,INCOME_TEST,400.2,141493.41,1,36,3.436,OTHER,-17.005,-30.298,408411440.92,1195351091.51,-9.727,9.055,-181.18,-0.4391,-216288728.88,4460,IMPLEMENTED
2031-06-10,POL0000001224,ASSET_TEST,276.77,137940.21,1,0,24.928,OTHER,23.444,35.469,-219195013.67,1087528666.54,-9.456,-17.663,-422.26,2.8957,183367115.4,16507,IN_PROGRESS
2031-06-17,POL0000001225,ASSET_TEST,166.37,224847.28,0,60,8.313,VETERAN,-13.157,1.267,4806764616.38,6417695871.19,-30.559,-18.28,349.02,2.0091,129339595.39,10277,REVERSED
2031-06-24,POL0000001226,INCOME_TEST,314.99,26575.59,0,0,10.433,OTHER,15.14,1.768,-2032355404.46,-3232058997.34,-6.753,5.779,170.51,-1.3789,150396447.78,13400,IMPLEMENTED
2031-07-01,POL0000001227,INCOME_TEST,139.91,56280.01,1,48,24.342,CAREGIVER,-39.494,-43.292,-3541713398.37,-4403382646.31,11.715,13.876,212.17,2.5469,-80751546.4,14418,PLANNED
2031-07-08,POL0000001228,BENEFIT_LEVEL,560.63,62862.47,0,48,12.689,CAREGIVER,18.971,20.085,-3828806368.74,-1877578960.12,4.377,-5.406,-465.21,-0.5966,97076574.63,9546,REVERSED
2031-07-15,POL0000001229,TIME_LIMIT,376.0,128929.92,0,48,18.263,NONE,3.447,13.646,2983124165.48,3020052617.16,-3.952,18.815,389.28,1.5805,-72761624.32,17940,IN_PROGRESS
2031-07-22,POL0000001230,EXEMPTIONS,2.49,77775.96,1,0,16.814,CAREGIVER,-4.891,-6.295,3703348919.23,4772547984.65,14.794,-9.352,-436.67,2.688,35256401.74,8637,IN_PROGRESS
2031-07-29,POL0000001231,BENEFIT_LEVEL,268.6,6905.12,1,0,0.588,NONE,-37.479,-32.837,4042832470.27,5850249386.53,-10.717,4.89,274.66,0.0909,204006487.26,10189,IN_PROGRESS
2031-08-05,POL0000001232,RECERTIFICATION,34.67,162844.49,0,12,17.959,OTHER,-17.425,-30.856,3286166101.52,1696414120.05,-38.047,20.987,210.62,-1.5539,117965178.67,5351,IMPLEMENTED
2031-08-12,POL0000001233,REPORTING,79.99,234777.86,0,0,7.759,CAREGIVER,6.507,20.862,2097844750.48,3435104550.73,-19.134,-8.29,43.71,2.4347,234151309.19,13409,IN_PROGRESS
2031-08-19,POL0000001234,ASSET_TEST,275.16,203109.76,0,0,7.083,NONE,25.011,28.073,-4365205773.05,-5291457628.97,-0.443,24.087,298.52,-1.5915,168559017.02,14123,PLANNED
2031-08-26,POL0000001235,BENEFIT_LEVEL,250.79,3846.83,1,24,18.375,PREGNANT,-18.9,-22.69,-2870633748.42,-2527714118.4,-47.063,22.323,-142.51,-0.2853,-159121096.52,14497,IMPLEMENTED
2031-09-02,POL0000001236,EXEMPTIONS,89.28,132399.65,1,36,24.24,DISABILITY,18.446,16.191,163546169.05,-101475369.64,34.104,-7.681,125.69,2.1193,112471004.98,19523,IMPLEMENTED
2031-09-09,POL0000001237,WORK_REQUIREMENT,175.89,113942.27,0,24,24.642,NONE,-18.047,-28.078,-3514349216.43,-5215839075.67,41.551,-2.837,-314.31,1.948,-9703191.58,12333,IN_PROGRESS
2031-09-16,POL0000001238,SANCTIONS,1.4,157625.22,0,0,12.958,UNEMPLOYED,-11.897,-22.395,-4859155806.43,-3938926370.58,13.041,20.769,-125.33,-2.9099,-155097262.32,2544,PAUSED
2031-09-23,POL0000001239,ASSET_TEST,271.58,194889.98,0,36,9.906,CAREGIVER,5.81,2.039,2815329652.03,2967419992.58,-44.589,0.152,280.7,-1.0134,129733473.6,15127,PLANNED
2031-09-30,POL0000001240,SANCTIONS,205.54,42561.02,1,24,5.442,OTHER,-27.532,-36.209,-3328480347.22,-5077830891.22,-5.708,-11.158,-18.25,0.9664,-216792797.12,5328,IN_PROGRESS
2031-10-07,POL0000001241,SANCTIONS,190.05,193833.67,0,48,0.825,NONE,22.807,32.055,-3896555290.53,-1974420637.1,40.928,-4.382,335.49,-2.0776,-234178223.06,12580,PAUSED
2031-10-14,POL0000001242,SANCTIONS,532.24,163675.98,1,48,10.715,DISABILITY,-5.929,2.303,-4931186968.9,-3875491293.03,47.624,1.094,38.72,1.2513,162683286.21,18357,IMPLEMENTED
2031-10-21,POL0000001243,TIME_LIMIT,485.4,62966.68,1,36,7.837,OTHER,-7.746,-19.889,-2464552668.54,-2384438108.18,-41.302,16.571,-263.27,-0.5761,159863059.21,10678,IMPLEMENTED
2031-10-28,POL0000001244,SANCTIONS,127.44,34415.48,1,48,17.474,STUDENT,28.515,39.248,1308713048.84,428624958.42,46.732,-10.1,-388.24,-1.1132,-167470293.43,7394,IMPLEMENTED
2031-11-04,POL0000001245,BENEFIT_LEVEL,456.09,158527.45,0,48,6.566,OTHER,23.918,12.403,-2597470835.69,-1934755273.44,5.002,-15.816,371.56,0.1336,44175972.89,18902,PAUSED
2031-11-11,POL0000001246,TIME_LIMIT,542.01,20132.84,1,12,2.775,CAREGIVER,-15.807,-20.556,-4672158880.27,-3487172604.49,-7.891,8.434,-170.47,1.5819,-198160900.97,11347,IMPLEMENTED
2031-11-18,POL0000001247,RECERTIFICATION,116.33,118919.74,0,36,8.531,STUDENT,-7.131,-19.235,3617307581.68,3421624886.23,-36.938,24.767,297.9,-1.8801,160089562.32,1185,PAUSED
2031-11-25,POL0000001248,ASSET_TEST,515.23,110564.08,1,12,20.962,VETERAN,-19.822,-29.247,3079589248.47,1282102691.29,20.586,21.098,194.11,0.5952,-104073787.37,10854,IMPLEMENTED
2031-12-02,POL0000001249,BENEFIT_LEVEL,14.59,66830.62,1,24,6.571,VETERAN,39.48,41.828,141131855.25,1272211531.73,-32.421,21.758,-366.85,-2.1863,-20895236.01,16964,IMPLEMENTED
2031-12-09,POL0000001250,INCOME_TEST,470.25,162309.1,0,12,19.745,VETERAN,21.833,18.409,-4719769845.32,-4918099678.63,43.512,5.021,296.84,-1.808,122630698.29,15509,IMPLEMENTED
2031-12-16,POL0000001251,WORK_REQUIREMENT,442.88,141238.78,1,48,19.662,UNEMPLOYED,-19.825,-22.932,204224611.75,464761071.42,-46.151,21.722,-353.61,2.2972,-132460979.73,18243,IMPLEMENTED
2031-12-23,POL0000001252,ASSET_TEST,220.88,101084.83,0,60,21.485,NONE,-33.872,-32.185,3659217332.66,2288433126.78,-34.354,3.26,196.09,-2.9528,-74810679.92,7663,SUNSET
2031-12-30,POL0000001253,BENEFIT_LEVEL,280.76,30483.9,0,0,6.552,VETERAN,-21.857,-22.12,4649224547.79,3987534736.95,-33.839,2.254,-348.78,2.239,96394209.71,7171,IMPLEMENTED
2032-01-06,POL0000001254,WORK_REQUIREMENT,364.5,174070.01,0,0,8.316,STUDENT,-1.57,-2.599,2713606741.17,2141534572.92,30.888,0.634,28.03,-0.7061,194150015.19,16783,IMPLEMENTED
2032-01-13,POL0000001255,SANCTIONS,180.73,131003.94,0,60,15.419,OTHER,-33.162,-39.503,-193468032.06,-382102296.06,-1.483,8.507,-310.98,-2.1768,-119012201.37,19004,SUNSET
2032-01-20,POL0000001256,EXEMPTIONS,44.32,210449.19,0,12,1.383,VETERAN,4.974,3.431,3268265481.68,2568961139.98,17.595,-7.013,-206.19,2.5581,185042230.1,19721,PLANNED
2032-01-27,POL0000001257,SANCTIONS,452.6,37976.59,1,60,13.985,CAREGIVER,23.036,37.599,926826242.09,2917307270.01,11.857,2.058,-302.9,-1.6701,-244552964.4,5099,IMPLEMENTED
2032-02-03,POL0000001258,WORK_REQUIREMENT,313.05,243761.74,0,0,10.661,OTHER,-5.698,2.113,1013696965.79,1233122032.02,4.362,2.566,336.62,1.2127,-106313940.66,16739,IN_PROGRESS
2032-02-10,POL0000001259,TIME_LIMIT,199.93,58337.81,0,0,0.222,OTHER,17.241,25.83,-888987981.16,-1278061686.52,37.307,5.956,-150.89,-1.9787,131062393.49,13104,IMPLEMENTED
2032-02-17,POL0000001260,SANCTIONS,0.24,46820.32,1,0,10.695,OTHER,27.526,32.857,-4189510000.51,-5327244080.66,34.048,11.136,-113.58,1.9813,190411386.54,16666,IN_PROGRESS
2032-02-24,POL0000001261,RECERTIFICATION,312.05,74938.87,1,36,11.718,OTHER,-27.146,-16.896,1797786200.29,2073498837.58,11.505,-7.225,316.22,1.4654,-101796292.71,2766,IMPLEMENTED
2032-03-02,POL0000001262,TIME_LIMIT,82.87,104594.75,1,12,18.598,DISABILITY,-25.492,-12.854,3539413706.11,3071197970.63,20.478,20.754,186.14,2.0777,-124212689.62,3135,IMPLEMENTED
2032-03-09,POL0000001263,TIME_LIMIT,457.97,84303.29,0,12,16.447,DISABILITY,-9.239,-3.934,3215976109.54,1710484890.64,-23.39,11.438,85.56,-1.3448,-26909794.87,13233,IN_PROGRESS
2032-03-16,POL0000001264,OTHER,462.19,96104.51,1,60,18.261,UNEMPLOYED,-6.763,5.121,-4944202391.89,-6381480107.79,40.077,-8.966,71.74,-1.7752,159865463.49,6693,PAUSED
2032-03-23,POL0000001265,RECERTIFICATION,37.52,104501.62,1,36,4.221,NONE,-10.294,-23.878,2053698355.47,836689419.92,-44.67,-12.441,-429.71,-1.5626,-216659639.93,17225,PLANNED
2032-03-30,POL0000001266,TIME_LIMIT,231.12,204368.23,1,24,3.281,CAREGIVER,8.327,-3.06,-1903083710.69,-318359454.15,9.494,-7.269,426.25,-0.8656,47843192.84,19688,IMPLEMENTED
2032-04-06,POL0000001267,INCOME_TEST,24.01,106463.8,0,24,24.047,UNEMPLOYED,-31.43,-21.623,1499514034.29,1394312511.76,2.456,-15.224,-364.3,-1.9624,-82455112.64,7122,IMPLEMENTED
2032-04-13,POL0000001268,RECERTIFICATION,239.16,45476.79,1,60,11.61,OTHER,32.365,23.64,-4332468868.58,-2676306871.16,49.337,8.87,29.41,-1.6853,-41051148.86,11552,IMPLEMENTED
2032-04-20,POL0000001269,OTHER,207.69,217026.14,0,0,1.837,CAREGIVER,-0.683,-14.403,1568728082.04,83444567.98,18.079,24.149,176.62,-2.5616,-200705306.89,15799,IMPLEMENTED
2032-04-27,POL0000001270,RECERTIFICATION,25.46,150686.3,1,60,22.447,STUDENT,31.567,44.879,1661324635.23,381057119.23,-27.149,-12.156,198.44,2.3134,-22773117.94,11768,IMPLEMENTED
2032-05-04,POL0000001271,BENEFIT_LEVEL,108.44,43656.64,0,24,8.512,OTHER,19.014,4.266,-4021955778.39,-3334701616.32,49.965,10.229,161.5,1.3234,138979712.25,18299,IMPLEMENTED
2032-05-11,POL0000001272,INCOME_TEST,453.61,186671.94,0,0,10.092,DISABILITY,21.061,22.401,-4146742447.31,-4686685195.46,-36.22,-7.738,-188.42,0.2304,-234261067.49,19689,IMPLEMENTED
2032-05-18,POL0000001273,TIME_LIMIT,449.97,249070.64,0,0,3.586,DISABILITY,-34.84,-28.069,4427443065.71,3897531880.12,19.637,-24.026,-235.6,0.7036,-247474812.75,6308,SUNSET
2032-05-25,POL0000001274,SANCTIONS,67.97,35757.81,1,12,22.62,NONE,-10.514,-18.009,-2050101598.1,-3758811167.35,36.97,2.888,367.33,-2.0591,-18135667.41,2969,IMPLEMENTED
2032-06-01,POL0000001275,REPORTING,203.82,174026.59,0,48,3.924,CAREGIVER,-1.914,3.946,-358128465.05,909517130.49,-49.989,-24.035,-12.17,2.8507,-77756009.83,12045,SUNSET
2032-06-08,POL0000001276,RECERTIFICATION,553.87,205871.25,0,0,11.613,CAREGIVER,29.64,22.664,961708516.1,40222498.32,46.432,12.159,479.71,2.1519,-158843057.63,16596,SUNSET
2032-06-15,POL0000001277,EXEMPTIONS,519.78,81967.45,0,60,2.311,OTHER,36.386,35.302,-202867472.68,-792208242.82,47.191,-15.393,-378.31,0.5982,74482178.59,1545,REVERSED
2032-06-22,POL0000001278,WORK_REQUIREMENT,340.93,39196.18,0,24,12.845,UNEMPLOYED,-22.299,-14.414,-3955312668.44,-3309473785.14,45.597,-10.92,-217.3,2.0832,94621673.04,13896,IMPLEMENTED
2032-06-29,POL0000001279,ASSET_TEST,585.64,214998.33,0,36,21.816,CAREGIVER,-10.215,-3.613,-3886723721.4,-5180595506.12,-48.735,9.161,336.78,-2.673,-227416625.42,18148,IMPLEMENTED
2032-07-06,POL0000001280,INCOME_TEST,588.33,20205.89,1,24,22.329,NONE,24.23,27.098,-4304053057.15,-4497446202.33,25.23,-20.194,69.65,-2.1607,-179533113.17,9707,IMPLEMENTED
2032-07-13,POL0000001281,WORK_REQUIREMENT,49.46,24225.3,0,12,2.596,CAREGIVER,-22.262,-31.859,-1540557090.51,-1839749501.71,8.024,-17.313,-120.95,0.5166,58532827.51,18668,IN_PROGRESS
2032-07-20,POL0000001282,OTHER,252.12,35963.34,1,36,21.398,CAREGIVER,5.051,-0.838,-2883813881.86,-2777783275.89,-46.441,-20.349,185.71,-2.2956,104753298.15,9839,IN_PROGRESS
2032-07-27,POL0000001283,ASSET_TEST,502.14,103115.97,1,24,13.407,PREGNANT,14.654,19.709,433058393.39,-1405452756.93,4.707,-5.707,-476.94,2.8865,-90529637.15,17544,REVERSED
2032-08-03,POL0000001284,TIME_LIMIT,377.86,230858.95,1,24,16.412,PREGNANT,-21.143,-29.841,324983867.14,1647184683.6,19.257,-5.794,-66.59,-1.312,-100396368.46,541,IMPLEMENTED
2032-08-10,POL0000001285,WORK_REQUIREMENT,587.77,122932.86,0,0,8.745,UNEMPLOYED,26.649,21.242,2958908254.29,4026795807.8,-13.245,8.243,-307.14,-0.7238,73176635.69,2767,IMPLEMENTED
2032-08-17,POL0000001286,INCOME_TEST,204.7,233492.38,1,36,7.118,DISABILITY,0.311,-1.418,-3909260818.15,-3536992398.81,-24.657,-23.33,212.75,0.2234,-122640145.85,4377,IMPLEMENTED
2032-08-24,POL0000001287,INCOME_TEST,188.52,178058.87,1,24,2.894,NONE,3.64,4.249,4067971429.19,2257099439.59,-6.699,21.546,157.24,-2.8343,201242652.75,16428,IMPLEMENTED
2032-08-31,POL0000001288,INCOME_TEST,73.03,85013.6,0,60,14.58,CAREGIVER,38.314,26.423,-4633805689.06,-4623851996.18,13.117,-19.185,15.6,-0.8105,129766473.32,616,IMPLEMENTED
2032-09-07,POL0000001289,ASSET_TEST,458.77,231004.06,0,12,14.878,VETERAN,27.65,35.715,633529383.16,2008182755.25,-5.243,21.497,347.86,-0.5485,128970908.04,9523,IMPLEMENTED
2032-09-14,POL0000001290,RECERTIFICATION,39.86,156896.44,0,60,9.04,OTHER,-31.077,-34.444,1534496601.97,2282502613.54,-45.074,23.493,-82.75,1.9134,49572489.31,18510,IN_PROGRESS
2032-09-21,POL0000001291,WORK_REQUIREMENT,279.35,182955.5,0,36,17.479,NONE,0.741,-3.83,-1641438164.08,-3042579045.23,-45.264,-22.609,0.13,-2.9731,93852191.03,2817,IN_PROGRESS
2032-09-28,POL0000001292,RECERTIFICATION,416.5,31252.88,1,0,9.463,STUDENT,-11.994,-13.898,-3723022467.59,-5227795708.33,45.39,0.337,-244.75,-2.3784,-37404203.51,3517,IMPLEMENTED
2032-10-05,POL0000001293,EXEMPTIONS,245.84,31282.79,0,36,20.327,NONE,-34.943,-48.238,-4999460761.86,-3034811981.77,-6.152,-5.265,58.9,2.0505,-78652338.69,11728,IMPLEMENTED
2032-10-12,POL0000001294,TIME_LIMIT,320.31,70250.16,0,36,4.026,DISABILITY,-14.664,-13.256,98143298.61,-1010749371.64,-48.162,-7.642,-286.41,1.0921,185371594.88,3139,IMPLEMENTED
2032-10-19,POL0000001295,TIME_LIMIT,62.8,99533.81,0,12,0.623,NONE,3.986,15.536,-4243860805.07,-3917020263.05,29.157,-15.716,29.18,-0.9175,-193240293.11,9414,REVERSED
2032-10-26,POL0000001296,TIME_LIMIT,291.86,126426.16,0,0,3.97,NONE,-34.855,-26.065,4963443873.2,3765872900.93,43.297,-7.671,348.29,2.446,23655508.69,13992,IMPLEMENTED
2032-11-02,POL0000001297,SANCTIONS,28.69,17861.83,0,60,19.469,CAREGIVER,-26.487,-25.615,4369102014.96,4613935770.52,37.115,6.74,368.71,-1.5415,-4074050.18,11975,IN_PROGRESS
2032-11-09,POL0000001298,WORK_REQUIREMENT,479.24,83199.96,1,60,21.561,UNEMPLOYED,-6.889,-0.54,-812554595.86,-2132627864.33,24.166,16.191,-107.45,2.8244,-122538180.63,18449,IMPLEMENTED
2032-11-16,POL0000001299,WORK_REQUIREMENT,95.81,37456.19,1,36,18.92,STUDENT,18.509,22.419,379305394.4,1771100308.7,-26.408,-19.593,-145.35,-0.2895,169897082.79,5816,IN_PROGRESS
2032-11-23,POL0000001300,REPORTING,200.21,218160.21,0,48,19.349,STUDENT,10.245,5.52,-4761520027.5,-3083134415.24,44.028,-9.73,337.49,1.3612,21315990.71,8681,IMPLEMENTED
2032-11-30,POL0000001301,BENEFIT_LEVEL,456.9,203980.87,0,36,10.64,UNEMPLOYED,32.964,25.516,2738346736.45,3792545487.75,6.295,14.617,-257.91,2.4433,-193346377.1,2667,PLANNED
2032-12-07,POL0000001302,INCOME_TEST,455.58,157329.71,1,36,21.849,DISABILITY,38.11,40.831,4835749784.54,4135839613.48,-39.291,-1.957,-247.1,-1.7778,245371435.91,7995,PAUSED
2032-12-14,POL0000001303,TIME_LIMIT,371.17,47895.92,0,0,15.466,NONE,8.399,8.647,3509692489.87,4505065127.25,-3.704,6.247,471.49,0.8235,85565305.55,13275,PLANNED
2032-12-21,POL0000001304,ASSET_TEST,100.39,91069.13,0,0,1.409,STUDENT,-4.607,-16.763,2203380999.9,644251886.0,-21.528,-0.575,355.51,-1.6061,112810592.74,17739,IN_PROGRESS
2032-12-28,POL0000001305,ASSET_TEST,267.59,99133.96,1,36,21.59,UNEMPLOYED,3.963,18.572,-1072177639.3,-1043666730.52,-16.362,-12.444,-313.36,2.9803,125590338.28,3268,IMPLEMENTED
2033-01-04,POL0000001306,ASSET_TEST,451.38,130028.68,0,0,6.595,DISABILITY,-4.152,-12.973,-3639795219.86,-4811074924.67,-49.968,-20.338,335.72,2.2436,-68200621.34,2794,IMPLEMENTED
2033-01-11,POL0000001307,OTHER,231.0,148143.02,1,36,0.664,DISABILITY,18.209,23.973,3138438167.67,2699238688.97,40.861,-17.952,42.47,0.3836,-182572651.83,4996,IMPLEMENTED
2033-01-18,POL0000001308,INCOME_TEST,247.62,156439.21,0,12,5.976,NONE,6.651,2.89,-974592980.95,-622377250.72,41.586,21.538,12.69,2.031,189261067.68,3643,IMPLEMENTED
2033-01-25,POL0000001309,REPORTING,320.03,222466.95,0,12,23.691,VETERAN,-15.519,-6.151,2791827977.54,1727573028.2,15.426,-20.258,290.61,-1.1936,-212793835.45,2907,IMPLEMENTED
2033-02-01,POL0000001310,BENEFIT_LEVEL,431.72,163174.02,1,36,21.776,NONE,-3.028,-3.967,-480280352.52,185555804.62,27.593,18.533,119.08,0.6076,217114728.9,3190,IMPLEMENTED
2033-02-08,POL0000001311,SANCTIONS,235.83,238432.81,1,48,7.396,VETERAN,-22.979,-28.146,-3617257118.43,-2209818516.58,-17.951,-19.622,72.55,0.9746,153637898.45,15295,IMPLEMENTED
2033-02-15,POL0000001312,OTHER,230.77,60431.35,1,0,6.02,DISABILITY,-0.936,-15.63,-4079191550.7,-4808129473.31,-22.381,3.438,445.81,1.7334,-14375895.51,3694,PLANNED
2033-02-22,POL0000001313,BENEFIT_LEVEL,7.31,222794.7,1,24,10.762,PREGNANT,1.997,-7.725,495829581.62,-1208577255.81,5.931,1.402,-81.19,-2.203,97679851.27,7337,IMPLEMENTED
2033-03-01,POL0000001314,REPORTING,554.94,35121.63,1,24,1.757,CAREGIVER,-25.157,-16.17,322493169.03,2260534618.89,30.36,16.087,147.21,-2.1382,26884108.18,13087,IMPLEMENTED
2033-03-08,POL0000001315,WORK_REQUIREMENT,398.82,157497.21,0,0,17.026,DISABILITY,-33.952,-39.909,1162797287.16,681427539.89,-3.133,-10.48,26.81,2.6923,-147167157.35,18413,IMPLEMENTED
2033-03-15,POL0000001316,TIME_LIMIT,17.41,64080.12,1,12,13.829,UNEMPLOYED,9.518,7.751,-3157518445.24,-2551225348.49,-39.018,-5.753,327.2,1.5258,175660274.51,8653,IMPLEMENTED
2033-03-22,POL0000001317,BENEFIT_LEVEL,328.22,55028.51,0,24,5.84,UNEMPLOYED,7.643,17.108,-3942521322.76,-3678079201.55,1.43,19.09,-93.81,2.154,-47153910.38,14784,IMPLEMENTED
2033-03-29,POL0000001318,ASSET_TEST,509.82,247109.31,0,12,6.51,DISABILITY,21.807,33.602,-2023792161.78,-384164146.76,-26.801,-17.598,157.43,2.447,249736476.95,10742,IMPLEMENTED
2033-04-05,POL0000001319,BENEFIT_LEVEL,515.45,140014.94,0,24,12.622,VETERAN,-30.78,-30.296,2656684229.39,3602025370.7,-33.796,1.717,140.27,2.0788,172740141.71,6312,IMPLEMENTED
2033-04-12,POL0000001320,INCOME_TEST,586.08,216200.98,1,24,22.666,NONE,26.112,31.416,-657481996.38,-1957003224.88,44.627,-7.337,66.09,2.2965,178845032.63,16648,IMPLEMENTED
2033-04-19,POL0000001321,WORK_REQUIREMENT,489.37,160497.64,0,0,22.514,NONE,-18.815,-5.781,4392808331.21,3162490817.01,47.567,-9.357,-242.95,-2.5232,107462719.13,17025,PAUSED
2033-04-26,POL0000001322,REPORTING,362.89,179034.86,0,0,21.314,NONE,-37.137,-45.797,-1510028798.41,-66580117.73,-31.551,-22.259,-376.62,-0.7839,-230086016.41,19870,IMPLEMENTED
2033-05-03,POL0000001323,TIME_LIMIT,517.35,14518.96,1,0,14.546,NONE,-26.576,-15.676,4091090767.84,5284088602.83,47.605,-5.402,-304.93,-0.3469,-243769003.67,11684,IMPLEMENTED
2033-05-10,POL0000001324,TIME_LIMIT,251.39,71374.77,0,24,14.483,OTHER,25.869,18.561,4565446744.25,3361160926.08,-3.138,2.941,-339.6,1.7494,-35743963.25,3862,IMPLEMENTED
2033-05-17,POL0000001325,EXEMPTIONS,267.31,214311.79,0,0,6.053,STUDENT,-29.849,-26.982,-4625689139.24,-5708972970.23,-49.18,-10.1,-54.33,-2.9391,-245314912.56,2223,IMPLEMENTED
2033-05-24,POL0000001326,RECERTIFICATION,90.83,89410.81,0,36,8.603,OTHER,23.384,10.555,-3859064903.86,-4063176372.87,-10.988,13.131,335.01,-1.4032,163081909.66,3744,IMPLEMENTED
2033-05-31,POL0000001327,REPORTING,578.39,147542.14,1,0,22.134,STUDENT,-28.125,-33.29,-1240049204.94,-2154921313.52,-48.656,-11.979,-84.9,-2.5378,12145175.69,479,IMPLEMENTED
2033-06-07,POL0000001328,REPORTING,546.63,35352.57,0,48,4.488,UNEMPLOYED,-37.086,-25.763,-2704530449.93,-2039263272.54,-27.248,17.411,-1.15,2.5556,137895994.32,9774,SUNSET
2033-06-14,POL0000001329,INCOME_TEST,295.4,210986.31,1,60,8.865,OTHER,-22.07,-37.046,-4759449427.48,-6634420912.29,48.345,3.99,-377.33,-2.9443,-96162496.56,9966,PLANNED
2033-06-21,POL0000001330,SANCTIONS,510.24,11302.66,0,24,6.2,OTHER,4.713,-7.629,954682345.66,1164578805.42,-28.959,24.947,194.8,-1.1533,18604589.29,4184,IMPLEMENTED
2033-06-28,POL0000001331,SANCTIONS,560.5,141376.96,0,0,15.685,VETERAN,33.446,26.6,-1785670417.73,-635447808.17,14.312,-10.256,130.33,-0.7048,-134878079.15,13428,IN_PROGRESS
2033-07-05,POL0000001332,TIME_LIMIT,150.72,126791.59,0,36,23.07,CAREGIVER,-4.482,3.275,-3704536482.06,-2272752765.67,11.979,-10.284,-351.53,0.8699,234486286.43,8704,PLANNED
2033-07-12,POL0000001333,INCOME_TEST,343.4,83916.16,1,12,12.045,CAREGIVER,1.318,-10.509,3741574714.29,3156895790.85,24.053,14.443,-308.69,1.2307,48733965.78,17254,PLANNED
2033-07-19,POL0000001334,WORK_REQUIREMENT,569.41,49188.03,0,48,5.52,OTHER,-15.275,-4.66,4091323656.14,5108250514.4,-31.911,13.473,-301.22,2.9633,33628981.82,17105,IMPLEMENTED
2033-07-26,POL0000001335,BENEFIT_LEVEL,34.67,116367.82,0,60,9.573,VETERAN,-12.318,-25.863,-3312337904.74,-3124351894.58,-49.777,19.929,-40.08,2.0505,50570128.45,15321,PAUSED
2033-08-02,POL0000001336,SANCTIONS,30.14,31004.73,1,24,6.322,OTHER,22.025,31.2,935242017.21,-642729324.13,11.176,20.092,-251.88,-1.9023,-184954811.86,7198,IMPLEMENTED
2033-08-09,POL0000001337,OTHER,435.06,28904.87,1,0,13.498,DISABILITY,33.16,29.867,-2806116079.77,-2152090432.08,-18.743,-19.922,-411.84,0.6339,190608582.19,10064,IMPLEMENTED
2033-08-16,POL0000001338,INCOME_TEST,424.91,193960.27,1,36,0.536,OTHER,14.098,18.266,4990309373.06,5033192884.18,20.448,22.77,-154.88,-0.5804,-206726560.58,13746,PLANNED
