env_emiss_inventory_year,env_emiss_facility_registry_id,env_emiss_emissions_source_type,env_emiss_ghg_gas_code,env_emiss_emissions_metric_tons,env_emiss_stack_height_m,env_emiss_control_technology_code,env_emiss_operating_hours_annual,env_emiss_throughput_activity_level,env_emiss_emission_factor_used,env_emiss_estimation_method_code,env_emiss_permit_number,env_emiss_compliance_status_code,env_emiss_violation_count,env_emiss_inspection_count,env_emiss_nearby_receptor_distance_m,env_emiss_environmental_justice_screen_score,env_emiss_reporting_program_name,env_emiss_verification_flag,env_emiss_uncertainty_rating
2015,IN-FAC-0001089,chemicals,CO2,20161.8,42.1,esp,5931,3297,1.25,engineering_estimate,IN-PMT-185630,in_compliance,1,0,697,67,voluntary_program,0,high
2025,IN-FAC-0001090,textiles,CH4,13318.9,97.1,scr,3803,5904,0.834,third_party_audit,IN-PMT-561534,in_compliance,1,1,374,54,esg_disclosure,1,medium
2021,IN-FAC-0001091,cement,CH4,8127.5,71.1,oxidation_catalyst,5472,17682,0.883,engineering_estimate,IN-PMT-427659,in_compliance,0,0,1226,60,voluntary_program,0,high
2023,IN-FAC-0001092,steel,CO2,2283.8,27.1,scr,7640,4336,1.157,emission_factor,IN-PMT-758810,in_compliance,0,1,2155,37,voluntary_program,0,low
2015,IN-FAC-0001093,refinery,CO2,449.5,7.1,fgd,8594,103425,1.151,emission_factor,IN-PMT-323587,in_compliance,2,1,225,32,spcb_inventory,0,medium
2015,IN-FAC-0001094,cement,PFCs,822.6,88.1,baghouse,4198,10198,1.392,emission_factor,IN-PMT-399218,in_compliance,1,1,393,50,perform_achieve_trade,1,medium
2015,IN-FAC-0001095,other_industry,CO2,11378.4,63.4,fgd,4374,7608,0.333,emission_factor,IN-PMT-187925,in_compliance,0,1,563,53,voluntary_program,0,high
2021,IN-FAC-0001096,brick_kiln,CO2,2690.1,76.6,esp,3011,15294,0.644,mass_balance,IN-PMT-376230,in_compliance,0,0,3356,48,cpcb_ghg_reporting,0,low
2024,IN-FAC-0001097,chemicals,CO2,1669.5,84.4,baghouse,4187,18054,0.711,cems,IN-PMT-817192,in_compliance,0,2,295,56,cpcb_ghg_reporting,0,low
2017,IN-FAC-0001098,chemicals,CO2,3119.7,70.0,esp,4759,27768,0.563,third_party_audit,IN-PMT-988280,in_compliance,0,0,438,50,esg_disclosure,0,medium
2023,IN-FAC-0001099,landfill,CO2,5238.2,62.7,low_nox_burner,6723,2857,0.992,third_party_audit,IN-PMT-565046,in_compliance,0,1,1188,75,esg_disclosure,0,high
2023,IN-FAC-0001100,brick_kiln,CO2,6530.5,52.2,esp,4900,6679,1.086,third_party_audit,IN-PMT-148076,minor_violation,0,0,1351,64,spcb_inventory,0,low
2021,IN-FAC-0001101,power_plant,CO2,2883.1,65.8,oxidation_catalyst,2872,13103,0.221,cems,IN-PMT-296089,in_compliance,0,0,233,23,spcb_inventory,1,low
2017,IN-FAC-0001102,power_plant,N2O,14986.8,46.9,baghouse,8199,36480,1.074,engineering_estimate,IN-PMT-830998,in_compliance,0,1,555,44,esg_disclosure,0,medium
2024,IN-FAC-0001103,other_industry,CO2,4825.3,88.4,none,6041,17602,0.609,third_party_audit,IN-PMT-828894,in_compliance,0,0,402,49,spcb_inventory,1,medium
2022,IN-FAC-0001104,other_industry,CO2,4663.5,72.7,esp,1395,25671,0.858,third_party_audit,IN-PMT-363721,in_compliance,0,1,131,80,voluntary_program,0,medium
2020,IN-FAC-0001105,chemicals,CO2,2381.3,92.1,none,3754,59968,0.531,mass_balance,IN-PMT-717994,in_compliance,0,0,269,43,esg_disclosure,0,high
2018,IN-FAC-0001106,steel,N2O,42153.2,63.4,fgd,5438,20492,1.126,third_party_audit,IN-PMT-547842,in_compliance,1,0,822,66,spcb_inventory,0,medium
2022,IN-FAC-0001107,landfill,HFCs,5089.9,57.1,other,5284,33840,0.531,third_party_audit,IN-PMT-471671,in_compliance,0,0,321,25,cpcb_ghg_reporting,0,medium
2017,IN-FAC-0001108,cement,CO2,10332.0,52.9,scr,1535,20319,0.834,engineering_estimate,IN-PMT-130113,minor_violation,0,0,1006,44,spcb_inventory,1,medium
2015,IN-FAC-0001109,chemicals,CH4,7137.4,97.8,esp,3854,72407,1.054,third_party_audit,IN-PMT-858316,in_compliance,0,0,693,65,esg_disclosure,0,medium
2018,IN-FAC-0001110,brick_kiln,HFCs,20822.8,25.5,baghouse,4748,40442,0.959,third_party_audit,IN-PMT-333738,in_compliance,0,1,561,66,cpcb_ghg_reporting,0,medium
2023,IN-FAC-0001111,steel,CO2,2570.4,8.9,other,6053,1824,0.558,cems,IN-PMT-438739,in_compliance,0,1,385,80,voluntary_program,0,high
2021,IN-FAC-0001112,landfill,SF6,10154.5,50.2,fgd,2582,31244,0.819,mass_balance,IN-PMT-491762,in_compliance,0,3,557,63,perform_achieve_trade,1,medium
2015,IN-FAC-0001113,landfill,HFCs,4380.8,52.4,none,4073,126122,0.823,cems,IN-PMT-891355,in_compliance,0,3,1130,68,spcb_inventory,0,medium
2015,IN-FAC-0001114,brick_kiln,CO2,7253.9,82.8,oxidation_catalyst,679,66245,1.08,third_party_audit,IN-PMT-823759,minor_violation,0,0,133,46,spcb_inventory,0,low
2015,IN-FAC-0001115,textiles,N2O,4250.0,89.9,baghouse,8155,14263,0.776,mass_balance,IN-PMT-351675,major_violation,0,0,218,56,perform_achieve_trade,0,high
2020,IN-FAC-0001116,steel,CO2,40701.5,52.0,low_nox_burner,4411,44422,0.757,engineering_estimate,IN-PMT-117391,in_compliance,0,1,1227,63,perform_achieve_trade,0,medium
2024,IN-FAC-0001117,steel,N2O,5364.8,44.8,scr,4229,9950,0.751,cems,IN-PMT-245080,in_compliance,1,2,127,71,esg_disclosure,1,medium
2024,IN-FAC-0001118,landfill,CO2,1267.0,5.0,fgd,6761,18468,0.354,engineering_estimate,IN-PMT-485445,major_violation,0,3,226,45,voluntary_program,0,medium
2023,IN-FAC-0001119,other_industry,CO2,5274.5,114.3,scr,1478,11581,1.165,third_party_audit,IN-PMT-473133,in_compliance,0,1,714,53,esg_disclosure,1,medium
2025,IN-FAC-0001120,refinery,CH4,6858.6,70.8,esp,3650,24879,1.259,third_party_audit,IN-PMT-498534,in_compliance,0,3,589,58,cpcb_ghg_reporting,0,low
2017,IN-FAC-0001121,other_industry,N2O,6842.8,88.4,other,8144,142729,1.392,mass_balance,IN-PMT-462229,in_compliance,1,2,296,69,esg_disclosure,1,medium
2025,IN-FAC-0001122,power_plant,CO2,1681.6,82.8,none,1346,4910,1.002,engineering_estimate,IN-PMT-762175,in_compliance,1,1,895,60,perform_achieve_trade,0,low
2017,IN-FAC-0001123,landfill,CO2,1837.2,10.4,scr,7535,42131,0.426,third_party_audit,IN-PMT-629079,in_compliance,0,0,175,33,voluntary_program,0,low
2025,IN-FAC-0001124,landfill,CO2,38500.9,42.8,esp,1796,11614,0.168,engineering_estimate,IN-PMT-208288,minor_violation,0,2,3299,63,esg_disclosure,1,low
2021,IN-FAC-0001125,chemicals,CH4,4789.0,55.1,oxidation_catalyst,6146,9992,0.957,engineering_estimate,IN-PMT-921308,major_violation,1,1,796,86,cpcb_ghg_reporting,1,medium
2025,IN-FAC-0001126,cement,CO2,5313.8,51.0,fgd,667,32614,0.605,mass_balance,IN-PMT-852630,in_compliance,0,0,475,29,perform_achieve_trade,0,high
2020,IN-FAC-0001127,transport_hub,HFCs,48480.1,76.2,baghouse,574,22623,0.722,mass_balance,IN-PMT-100469,in_compliance,0,0,1183,87,spcb_inventory,0,high
2023,IN-FAC-0001128,refinery,N2O,13388.4,21.5,none,7926,29959,0.78,third_party_audit,IN-PMT-267136,in_compliance,0,0,983,45,perform_achieve_trade,0,medium
2017,IN-FAC-0001129,landfill,CO2,5801.5,44.6,other,3946,21079,0.949,third_party_audit,IN-PMT-902607,in_compliance,0,2,1062,38,cpcb_ghg_reporting,1,low
2021,IN-FAC-0001130,other_industry,CO2,7599.2,55.1,other,7401,19170,0.671,engineering_estimate,IN-PMT-473899,in_compliance,0,1,421,43,esg_disclosure,0,low
2021,IN-FAC-0001131,brick_kiln,CO2,44144.8,31.5,fgd,7629,24028,1.106,cems,IN-PMT-573884,minor_violation,0,1,166,51,esg_disclosure,0,low
2023,IN-FAC-0001132,transport_hub,CO2,3186.4,78.8,baghouse,4652,20222,0.593,third_party_audit,IN-PMT-350656,in_compliance,2,0,1049,52,esg_disclosure,1,medium
2020,IN-FAC-0001133,other_industry,CO2,13830.4,62.3,oxidation_catalyst,6354,17822,0.755,engineering_estimate,IN-PMT-197056,in_compliance,0,2,912,54,spcb_inventory,0,medium
2023,IN-FAC-0001134,cement,CO2,11864.5,85.5,baghouse,6005,23212,1.091,engineering_estimate,IN-PMT-597941,in_compliance,0,2,899,20,cpcb_ghg_reporting,0,low
2020,IN-FAC-0001135,chemicals,CH4,6376.0,105.8,scr,1940,14035,0.733,emission_factor,IN-PMT-602907,minor_violation,0,1,294,62,voluntary_program,0,medium
2016,IN-FAC-0001136,refinery,CO2,3477.2,50.6,none,5368,83378,1.332,emission_factor,IN-PMT-658686,in_compliance,0,1,978,79,spcb_inventory,0,medium
2020,IN-FAC-0001137,steel,CO2,8981.9,76.3,baghouse,4008,5159,0.592,cems,IN-PMT-689292,under_review,0,1,365,23,perform_achieve_trade,0,low
2019,IN-FAC-0001138,transport_hub,N2O,5986.8,7.6,low_nox_burner,7662,6086,1.213,mass_balance,IN-PMT-408984,in_compliance,0,0,1223,56,cpcb_ghg_reporting,0,medium
2020,IN-FAC-0001139,power_plant,CO2,12320.0,18.4,other,7387,91675,0.415,cems,IN-PMT-586991,in_compliance,0,0,454,32,cpcb_ghg_reporting,0,high
2023,IN-FAC-0001140,brick_kiln,CO2,1165.8,63.0,low_nox_burner,5506,41889,0.686,cems,IN-PMT-713514,in_compliance,0,2,204,31,voluntary_program,0,low
2020,IN-FAC-0001141,steel,CO2,144799.6,47.2,other,4863,7143,1.123,third_party_audit,IN-PMT-486977,in_compliance,2,1,252,69,cpcb_ghg_reporting,1,low
2019,IN-FAC-0001142,transport_hub,CO2,10877.5,95.3,scr,1412,41933,1.455,engineering_estimate,IN-PMT-777092,in_compliance,0,3,322,88,perform_achieve_trade,0,low
2019,IN-FAC-0001143,textiles,CO2,9739.2,70.5,scr,8317,11409,1.03,cems,IN-PMT-393302,in_compliance,0,2,1214,51,spcb_inventory,0,medium
2017,IN-FAC-0001144,steel,CO2,46874.3,19.2,fgd,2823,31993,1.117,mass_balance,IN-PMT-148219,minor_violation,1,2,474,67,perform_achieve_trade,1,medium
2019,IN-FAC-0001145,power_plant,CO2,3213.6,62.7,low_nox_burner,2983,21502,1.04,engineering_estimate,IN-PMT-593758,in_compliance,0,0,370,8,perform_achieve_trade,1,high
2019,IN-FAC-0001146,steel,CH4,2997.2,43.7,oxidation_catalyst,6111,33888,0.785,third_party_audit,IN-PMT-137893,in_compliance,0,1,3154,34,cpcb_ghg_reporting,0,medium
2024,IN-FAC-0001147,textiles,HFCs,4330.3,88.4,low_nox_burner,7035,25399,0.05,emission_factor,IN-PMT-930251,in_compliance,0,4,418,28,spcb_inventory,0,medium
2017,IN-FAC-0001148,other_industry,CO2,52696.8,49.9,baghouse,4572,10303,0.569,cems,IN-PMT-188448,in_compliance,0,0,239,73,voluntary_program,0,medium
2021,IN-FAC-0001149,refinery,N2O,5472.0,46.9,fgd,4200,13908,0.636,engineering_estimate,IN-PMT-886468,in_compliance,1,2,2473,74,perform_achieve_trade,1,medium
2022,IN-FAC-0001150,steel,N2O,94637.0,30.1,fgd,3009,23783,0.517,emission_factor,IN-PMT-658037,in_compliance,1,1,296,70,esg_disclosure,1,low
2021,IN-FAC-0001151,transport_hub,CO2,3524.7,26.3,fgd,859,6192,0.32,third_party_audit,IN-PMT-214144,in_compliance,0,1,221,60,spcb_inventory,1,medium
2016,IN-FAC-0001152,transport_hub,CO2,437.4,35.3,esp,4878,12734,1.426,mass_balance,IN-PMT-553009,in_compliance,0,0,1137,28,cpcb_ghg_reporting,1,medium
2025,IN-FAC-0001153,refinery,CO2,1116.3,79.3,baghouse,6110,18083,0.626,third_party_audit,IN-PMT-554748,in_compliance,1,1,281,34,perform_achieve_trade,0,low
2021,IN-FAC-0001154,textiles,CO2,10827.8,97.6,scr,4958,22452,0.374,mass_balance,IN-PMT-263302,in_compliance,1,3,408,97,perform_achieve_trade,1,medium
2015,IN-FAC-0001155,textiles,CO2,11473.2,95.6,none,1330,12541,1.862,mass_balance,IN-PMT-431137,in_compliance,1,2,561,28,perform_achieve_trade,0,medium
2017,IN-FAC-0001156,cement,CO2,8627.6,66.8,other,862,43342,1.202,mass_balance,IN-PMT-651616,in_compliance,0,2,401,29,perform_achieve_trade,1,medium
2024,IN-FAC-0001157,transport_hub,CO2,2145.1,35.5,none,3238,5510,0.522,third_party_audit,IN-PMT-403855,in_compliance,1,0,422,49,perform_achieve_trade,0,high
2018,IN-FAC-0001158,landfill,CO2,1819.8,24.3,other,579,22412,0.556,cems,IN-PMT-581790,in_compliance,0,3,751,73,perform_achieve_trade,0,medium
2020,IN-FAC-0001159,landfill,CH4,1414.4,60.9,other,1764,37672,0.389,emission_factor,IN-PMT-272698,in_compliance,2,1,448,81,voluntary_program,0,medium
2023,IN-FAC-0001160,other_industry,CH4,4384.3,29.9,oxidation_catalyst,4986,338464,0.335,engineering_estimate,IN-PMT-373678,major_violation,1,2,271,60,esg_disclosure,0,medium
2023,IN-FAC-0001161,power_plant,CO2,8510.8,105.6,fgd,7828,6623,0.577,cems,IN-PMT-355821,in_compliance,0,1,437,57,voluntary_program,0,medium
2020,IN-FAC-0001162,cement,CO2,21692.7,74.3,baghouse,6262,3693,1.028,cems,IN-PMT-104063,in_compliance,2,5,1121,52,voluntary_program,1,medium
2023,IN-FAC-0001163,landfill,N2O,15411.8,55.2,oxidation_catalyst,3356,53165,1.331,engineering_estimate,IN-PMT-565290,in_compliance,0,1,358,46,perform_achieve_trade,1,high
2020,IN-FAC-0001164,transport_hub,N2O,7196.0,61.1,baghouse,3150,32696,1.265,engineering_estimate,IN-PMT-399012,in_compliance,0,0,973,60,perform_achieve_trade,0,medium
2021,IN-FAC-0001165,transport_hub,CH4,87941.4,55.0,baghouse,8557,30209,1.287,emission_factor,IN-PMT-167922,in_compliance,0,1,572,47,perform_achieve_trade,1,low
2020,IN-FAC-0001166,power_plant,CO2,6327.7,82.4,low_nox_burner,7929,3735,0.806,cems,IN-PMT-531578,minor_violation,1,1,363,89,spcb_inventory,1,high
2017,IN-FAC-0001167,cement,CO2,627.2,63.4,none,2481,17833,1.063,emission_factor,IN-PMT-202509,in_compliance,0,0,309,27,cpcb_ghg_reporting,1,low
2025,IN-FAC-0001168,cement,N2O,1585.5,39.0,oxidation_catalyst,8588,27591,0.982,cems,IN-PMT-925720,in_compliance,0,2,503,29,cpcb_ghg_reporting,0,high
2015,IN-FAC-0001169,steel,HFCs,6705.9,63.7,scr,7647,6435,0.864,engineering_estimate,IN-PMT-196832,in_compliance,0,1,1369,49,esg_disclosure,1,medium
2018,IN-FAC-0001170,steel,CH4,1580.2,49.3,fgd,3328,5885,1.266,mass_balance,IN-PMT-664334,minor_violation,0,0,426,30,voluntary_program,0,medium
2015,IN-FAC-0001171,steel,CH4,22428.3,45.2,scr,8391,12123,1.094,emission_factor,IN-PMT-986824,in_compliance,0,1,239,75,voluntary_program,1,low
2024,IN-FAC-0001172,refinery,CO2,7580.1,46.8,scr,3192,10320,0.921,emission_factor,IN-PMT-919552,in_compliance,0,0,289,60,esg_disclosure,1,medium
2025,IN-FAC-0001173,refinery,CO2,23105.7,51.1,low_nox_burner,3545,39178,0.579,mass_balance,IN-PMT-562430,minor_violation,0,0,855,69,esg_disclosure,0,low
2015,IN-FAC-0001174,textiles,CO2,7927.6,5.0,scr,6189,13875,1.309,cems,IN-PMT-511548,in_compliance,1,1,308,39,spcb_inventory,1,low
2019,IN-FAC-0001175,steel,CO2,532.2,68.9,none,8632,8788,0.405,mass_balance,IN-PMT-849158,in_compliance,0,2,1382,23,esg_disclosure,0,low
2022,IN-FAC-0001176,steel,CH4,27316.3,71.9,scr,7192,149014,0.35,mass_balance,IN-PMT-591007,in_compliance,0,1,1044,59,esg_disclosure,0,medium
2015,IN-FAC-0001177,textiles,CH4,5676.4,28.8,baghouse,7376,37272,0.055,third_party_audit,IN-PMT-376416,in_compliance,0,0,280,61,esg_disclosure,0,medium
2019,IN-FAC-0001178,refinery,CO2,5973.2,16.0,baghouse,5853,32123,0.822,cems,IN-PMT-837004,in_compliance,0,1,460,76,perform_achieve_trade,0,low
2025,IN-FAC-0001179,brick_kiln,CO2,9677.5,91.3,fgd,5230,9199,0.983,mass_balance,IN-PMT-985109,in_compliance,0,0,1131,53,spcb_inventory,0,medium
2022,IN-FAC-0001180,other_industry,HFCs,5236.1,108.9,none,1953,8373,0.413,mass_balance,IN-PMT-853279,in_compliance,0,1,374,60,perform_achieve_trade,0,low
2017,IN-FAC-0001181,chemicals,CO2,10606.4,52.9,esp,8178,16532,0.842,third_party_audit,IN-PMT-198074,in_compliance,0,1,499,71,spcb_inventory,0,medium
2020,IN-FAC-0001182,other_industry,PFCs,7618.6,83.2,fgd,4669,71779,1.235,third_party_audit,IN-PMT-622940,in_compliance,0,1,959,50,cpcb_ghg_reporting,0,medium
2021,IN-FAC-0001183,steel,CO2,5755.1,51.1,fgd,5469,7870,1.067,third_party_audit,IN-PMT-383688,in_compliance,2,0,1416,50,voluntary_program,0,low
2024,IN-FAC-0001184,landfill,CO2,1437.4,60.2,none,4193,3879,0.656,engineering_estimate,IN-PMT-701030,minor_violation,1,3,780,30,voluntary_program,0,high
2022,IN-FAC-0001185,chemicals,CO2,6275.7,45.0,baghouse,8530,4999,1.133,emission_factor,IN-PMT-590555,in_compliance,2,1,546,57,cpcb_ghg_reporting,1,medium
2017,IN-FAC-0001186,landfill,CO2,5341.0,73.9,scr,7777,4112,1.212,third_party_audit,IN-PMT-309983,minor_violation,1,1,379,35,esg_disclosure,0,medium
2025,IN-FAC-0001187,brick_kiln,CO2,12075.6,63.0,none,3522,11539,1.231,cems,IN-PMT-325770,in_compliance,1,0,203,71,cpcb_ghg_reporting,1,medium
2015,IN-FAC-0001188,textiles,CO2,13374.3,90.2,low_nox_burner,3659,65240,1.086,engineering_estimate,IN-PMT-452734,in_compliance,0,0,397,61,spcb_inventory,0,high
2024,IN-FAC-0001189,cement,CO2,4981.4,46.8,oxidation_catalyst,1532,3807,0.32,emission_factor,IN-PMT-410940,in_compliance,1,1,401,29,cpcb_ghg_reporting,0,low
2022,IN-FAC-0001190,transport_hub,CO2,4423.6,66.5,other,4660,20271,1.397,engineering_estimate,IN-PMT-809482,in_compliance,0,1,804,39,voluntary_program,0,medium
2018,IN-FAC-0001191,other_industry,CH4,20248.1,75.1,other,5413,11935,0.938,third_party_audit,IN-PMT-568468,in_compliance,1,0,437,54,voluntary_program,0,medium
2016,IN-FAC-0001192,refinery,CO2,12475.5,66.6,none,7042,18572,0.688,mass_balance,IN-PMT-818956,in_compliance,1,2,502,29,esg_disclosure,0,medium
2015,IN-FAC-0001193,other_industry,CO2,3137.7,63.7,fgd,1325,12537,1.192,mass_balance,IN-PMT-602978,in_compliance,1,0,1295,62,cpcb_ghg_reporting,1,low
2020,IN-FAC-0001194,transport_hub,N2O,1258.5,91.5,other,5314,3035,0.764,engineering_estimate,IN-PMT-316362,in_compliance,0,1,514,46,esg_disclosure,0,low
2015,IN-FAC-0001195,textiles,CO2,36823.5,29.2,esp,1518,14046,0.05,emission_factor,IN-PMT-601249,in_compliance,2,1,337,41,perform_achieve_trade,0,medium
2020,IN-FAC-0001196,other_industry,CO2,13638.8,69.9,fgd,3898,51137,1.242,emission_factor,IN-PMT-136785,in_compliance,1,0,215,89,spcb_inventory,0,medium
2022,IN-FAC-0001197,power_plant,CO2,15421.1,37.3,scr,6945,25848,0.655,cems,IN-PMT-976040,in_compliance,0,1,360,44,esg_disclosure,1,low
2017,IN-FAC-0001198,chemicals,CO2,1952.3,33.5,fgd,846,17087,0.789,third_party_audit,IN-PMT-976220,in_compliance,0,1,254,77,voluntary_program,0,medium
2020,IN-FAC-0001199,brick_kiln,CO2,13507.3,45.7,scr,1405,42235,0.852,mass_balance,IN-PMT-625298,in_compliance,1,0,328,76,spcb_inventory,0,low
2020,IN-FAC-0001200,refinery,CO2,2280.2,64.2,scr,4179,18126,0.743,emission_factor,IN-PMT-139142,in_compliance,0,1,3557,77,perform_achieve_trade,0,medium
2019,IN-FAC-0001201,other_industry,CO2,17477.9,67.0,low_nox_burner,7192,11302,0.915,cems,IN-PMT-861821,minor_violation,2,1,408,37,cpcb_ghg_reporting,0,low
2017,IN-FAC-0001202,brick_kiln,CO2,5308.1,49.3,low_nox_burner,6953,10499,1.154,engineering_estimate,IN-PMT-889965,in_compliance,2,1,626,47,perform_achieve_trade,0,low
2025,IN-FAC-0001203,power_plant,CO2,1588.0,75.5,oxidation_catalyst,1239,17455,1.029,cems,IN-PMT-125135,in_compliance,0,0,1961,70,cpcb_ghg_reporting,1,high
2025,IN-FAC-0001204,landfill,N2O,7249.1,77.4,oxidation_catalyst,2497,78393,0.489,mass_balance,IN-PMT-933747,in_compliance,1,3,246,49,cpcb_ghg_reporting,1,medium
2020,IN-FAC-0001205,brick_kiln,CO2,10155.5,100.8,fgd,4131,8500,0.373,third_party_audit,IN-PMT-865453,in_compliance,1,1,649,43,esg_disclosure,1,medium
2025,IN-FAC-0001206,other_industry,HFCs,11044.7,44.8,oxidation_catalyst,2805,8654,0.714,cems,IN-PMT-957462,in_compliance,0,0,1073,74,spcb_inventory,0,medium
2015,IN-FAC-0001207,refinery,CO2,6332.8,36.3,low_nox_burner,1163,50132,0.573,engineering_estimate,IN-PMT-450293,in_compliance,2,1,624,49,spcb_inventory,0,medium
2018,IN-FAC-0001208,chemicals,CO2,794.3,57.9,esp,6774,25881,0.569,cems,IN-PMT-654266,in_compliance,1,1,363,71,perform_achieve_trade,0,medium
2025,IN-FAC-0001209,landfill,CH4,26122.1,20.4,none,4785,83495,0.558,engineering_estimate,IN-PMT-990062,in_compliance,0,0,721,58,voluntary_program,0,low
2022,IN-FAC-0001210,cement,CO2,11180.0,110.5,baghouse,2509,82253,1.312,cems,IN-PMT-570297,in_compliance,0,0,265,47,perform_achieve_trade,0,low
2020,IN-FAC-0001211,refinery,N2O,6385.9,47.0,oxidation_catalyst,6897,46735,1.028,mass_balance,IN-PMT-379822,minor_violation,0,1,430,1,perform_achieve_trade,0,high
2018,IN-FAC-0001212,transport_hub,CH4,21723.3,35.1,none,3497,44965,0.737,emission_factor,IN-PMT-842750,in_compliance,0,0,161,47,esg_disclosure,0,low
2020,IN-FAC-0001213,cement,CO2,1623.3,56.9,other,7703,23701,0.89,third_party_audit,IN-PMT-261674,in_compliance,0,1,742,66,voluntary_program,1,medium
2015,IN-FAC-0001214,brick_kiln,CO2,4178.3,57.4,none,8500,4292,0.995,engineering_estimate,IN-PMT-937005,minor_violation,0,1,1170,38,esg_disclosure,1,high
2017,IN-FAC-0001215,textiles,CH4,16477.7,61.0,fgd,6383,10036,0.604,mass_balance,IN-PMT-102819,in_compliance,0,1,859,26,spcb_inventory,0,high
2021,IN-FAC-0001216,cement,CH4,52931.8,66.5,oxidation_catalyst,927,11009,0.877,engineering_estimate,IN-PMT-189826,in_compliance,1,1,765,56,esg_disclosure,1,low
2015,IN-FAC-0001217,refinery,CO2,3799.0,30.9,low_nox_burner,4527,57474,0.057,emission_factor,IN-PMT-762367,major_violation,1,0,485,40,perform_achieve_trade,0,high
2016,IN-FAC-0001218,other_industry,CO2,1016.3,63.8,esp,4514,107396,0.867,engineering_estimate,IN-PMT-993233,under_review,0,1,339,26,spcb_inventory,0,low
2025,IN-FAC-0001219,other_industry,CO2,12490.3,48.0,other,8661,22174,1.071,emission_factor,IN-PMT-689434,in_compliance,0,0,185,77,esg_disclosure,0,low
2017,IN-FAC-0001220,chemicals,N2O,23903.0,44.1,baghouse,2003,27328,1.047,emission_factor,IN-PMT-186349,in_compliance,0,1,267,55,cpcb_ghg_reporting,1,medium
2018,IN-FAC-0001221,other_industry,N2O,1028.0,78.0,oxidation_catalyst,4466,12781,0.88,engineering_estimate,IN-PMT-902401,in_compliance,0,0,293,64,perform_achieve_trade,0,medium
2020,IN-FAC-0001222,landfill,CO2,5210.8,15.1,esp,2001,17452,0.405,mass_balance,IN-PMT-761434,in_compliance,2,1,661,37,perform_achieve_trade,1,low
2023,IN-FAC-0001223,chemicals,N2O,18470.1,73.1,oxidation_catalyst,7086,14915,0.969,cems,IN-PMT-369250,in_compliance,1,1,1117,49,esg_disclosure,1,low
2015,IN-FAC-0001224,chemicals,HFCs,26347.2,99.7,fgd,7378,105600,1.195,mass_balance,IN-PMT-790468,in_compliance,0,0,566,66,voluntary_program,1,medium
2018,IN-FAC-0001225,other_industry,CO2,1243.1,64.8,baghouse,1080,90500,1.183,mass_balance,IN-PMT-151120,minor_violation,1,2,453,45,cpcb_ghg_reporting,1,low
2018,IN-FAC-0001226,textiles,CO2,4668.0,105.4,oxidation_catalyst,4737,6619,0.834,mass_balance,IN-PMT-572854,in_compliance,1,0,1744,11,esg_disclosure,0,medium
2020,IN-FAC-0001227,other_industry,CO2,3633.6,73.4,low_nox_burner,1624,24544,0.947,engineering_estimate,IN-PMT-447555,minor_violation,0,1,707,46,perform_achieve_trade,0,medium
2015,IN-FAC-0001228,brick_kiln,CO2,2172.6,48.1,other,6592,17255,0.766,cems,IN-PMT-759797,in_compliance,1,3,186,50,perform_achieve_trade,0,medium
2023,IN-FAC-0001229,chemicals,CO2,7382.6,35.3,other,4359,1000,1.064,cems,IN-PMT-667027,minor_violation,1,1,467,64,perform_achieve_trade,0,medium
2015,IN-FAC-0001230,steel,CO2,8375.2,52.0,none,761,71749,0.692,emission_factor,IN-PMT-461972,in_compliance,1,1,361,52,esg_disclosure,1,medium
2024,IN-FAC-0001231,power_plant,CH4,36200.9,58.5,scr,1289,204059,0.667,cems,IN-PMT-172565,in_compliance,1,1,144,43,spcb_inventory,0,low
2015,IN-FAC-0001232,brick_kiln,CO2,530.1,47.9,oxidation_catalyst,8010,54045,0.819,mass_balance,IN-PMT-854283,in_compliance,0,2,1084,40,voluntary_program,1,medium
2017,IN-FAC-0001233,other_industry,CO2,10224.5,73.9,none,4848,15766,0.814,engineering_estimate,IN-PMT-935072,in_compliance,0,1,563,71,esg_disclosure,1,medium
2015,IN-FAC-0001234,textiles,CO2,2706.3,21.9,other,1659,70061,0.339,cems,IN-PMT-565149,major_violation,1,0,1747,72,esg_disclosure,1,medium
