edu_k12out_school_year,edu_k12out_district_id_nces,edu_k12out_school_id_nces,edu_k12out_grade_level,edu_k12out_subject_area,edu_k12out_assessment_scale_score,edu_k12out_proficiency_level,edu_k12out_growth_percentile,edu_k12out_attendance_rate_pct,edu_k12out_chronic_absenteeism_rate,edu_k12out_graduation_cohort_year,edu_k12out_graduation_rate_pct,edu_k12out_dropout_rate_pct,edu_k12out_discipline_incident_rate,edu_k12out_special_education_share_pct,edu_k12out_ell_share_pct,edu_k12out_gifted_program_share_pct,edu_k12out_student_teacher_ratio,edu_k12out_per_pupil_spending,edu_k12out_accountability_rating_code
2017-18,1001236,20001236,5,SCIENCE,336.4,BASIC,60,95.1,7.45,2019,89.53,10.05,18.05,6.8,34.23,9.99,21.38,14078,F
2020-21,1001237,20001237,5,ELA,332.4,PROFICIENT,79,89.9,30.62,2018,85.34,6.1,6.43,15.11,21.29,7.57,13.26,25047,C
2020-21,1001238,20001238,10,MATH,241.4,PROFICIENT,87,88.23,31.65,2022,87.65,6.78,16.79,11.95,0.12,8.34,10.02,8412,A
2017-18,1001239,20001239,10,SCIENCE,341.0,ADVANCED,1,98.7,2.69,2025,60.84,2.75,11.57,20.82,24.09,5.64,24.23,22822,A
2023-24,1001240,20001240,7,ELA,259.8,PROFICIENT,55,88.44,29.59,2018,92.29,10.44,22.84,17.06,23.3,11.78,17.55,8861,F
2022-23,1001241,20001241,K,SCIENCE,218.3,PROFICIENT,39,93.37,12.09,2018,65.21,11.87,23.28,7.36,8.96,8.9,17.32,25382,D
2023-24,1001242,20001242,1,SOCIAL_STUDIES,178.1,BASIC,68,82.2,5.1,2025,69.89,1.15,6.94,6.23,20.65,16.82,22.0,28822,B
2019-20,1001243,20001243,4,MATH,283.4,PROFICIENT,58,81.49,25.9,2022,93.85,9.27,4.02,7.64,29.99,4.31,24.54,8170,A
2023-24,1001244,20001244,3,SOCIAL_STUDIES,263.0,BELOW_BASIC,76,92.24,11.97,2022,85.91,2.56,3.16,10.45,29.74,16.67,22.33,26511,C
2024-25,1001245,20001245,9,ELA,327.7,BASIC,27,83.94,23.34,2019,77.55,3.14,7.65,13.18,25.72,10.02,10.93,21124,A
2021-22,1001246,20001246,4,SOCIAL_STUDIES,319.3,ADVANCED,69,96.06,25.57,2022,81.62,6.24,12.81,14.43,27.82,11.22,25.81,18200,C
2020-21,1001247,20001247,12,SCIENCE,216.8,PROFICIENT,67,81.33,16.9,2023,80.49,10.59,8.84,8.59,9.52,16.81,21.24,16226,B
2020-21,1001248,20001248,11,ELA,307.2,BASIC,4,91.65,21.41,2017,94.59,6.3,23.64,7.83,29.65,0.11,16.59,11828,B
2018-19,1001249,20001249,8,SOCIAL_STUDIES,335.9,BASIC,39,96.01,21.03,2021,79.87,0.35,3.36,21.8,35.87,6.43,25.25,28145,D
2019-20,1001250,20001250,4,SCIENCE,189.2,BASIC,24,82.26,28.39,2025,62.17,3.26,15.41,8.61,31.44,14.69,10.2,30655,D
2018-19,1001251,20001251,K,SCIENCE,313.5,BASIC,42,96.87,14.17,2021,90.79,2.82,16.38,15.27,8.04,1.39,22.21,21285,D
2021-22,1001252,20001252,6,SOCIAL_STUDIES,287.4,ADVANCED,33,81.11,4.01,2023,60.62,11.78,1.75,16.84,26.61,11.97,12.19,21847,C
2018-19,1001253,20001253,11,ELA,278.2,BELOW_BASIC,22,91.75,5.98,2024,89.11,1.05,15.06,15.23,13.86,2.69,16.08,22048,F
2022-23,1001254,20001254,K,ELA,163.7,PROFICIENT,2,99.06,9.63,2022,76.73,1.77,7.66,14.54,17.33,5.21,23.41,15829,C
2023-24,1001255,20001255,7,SOCIAL_STUDIES,189.9,BASIC,91,88.65,27.81,2016,68.84,7.7,11.6,21.52,3.19,11.43,15.17,25517,C
2020-21,1001256,20001256,K,SOCIAL_STUDIES,324.2,BASIC,74,84.96,22.78,2016,84.3,8.55,7.2,11.3,22.93,3.11,13.34,27527,B
2024-25,1001257,20001257,5,MATH,252.0,BASIC,7,84.42,3.38,2018,61.01,2.25,22.47,21.05,8.93,8.55,17.18,30622,NA
2019-20,1001258,20001258,8,SCIENCE,173.2,BELOW_BASIC,46,85.52,5.96,2021,71.74,2.45,9.76,14.45,19.18,3.31,24.42,14566,A
2021-22,1001259,20001259,7,SOCIAL_STUDIES,252.6,BELOW_BASIC,19,81.03,16.16,2019,95.5,11.73,3.45,16.87,11.85,8.15,10.99,29094,C
2021-22,1001260,20001260,6,SCIENCE,215.4,BELOW_BASIC,25,98.93,4.5,2021,67.77,2.33,22.19,21.62,34.65,8.34,19.34,24724,A
2019-20,1001261,20001261,1,SCIENCE,340.5,ADVANCED,60,84.64,20.05,2022,67.35,8.01,21.57,16.85,8.71,15.78,25.14,18439,D
2022-23,1001262,20001262,12,MATH,258.5,BASIC,82,90.66,28.54,2022,65.02,3.29,22.29,17.57,30.01,8.09,13.2,7146,A
2022-23,1001263,20001263,9,ELA,152.5,ADVANCED,92,83.32,22.28,2020,60.2,7.67,12.59,6.71,16.53,3.14,13.75,14145,B
2022-23,1001264,20001264,4,ELA,156.9,PROFICIENT,45,96.5,11.43,2021,87.27,0.79,8.38,17.9,6.58,11.15,18.8,26762,C
2021-22,1001265,20001265,4,MATH,253.5,PROFICIENT,73,93.97,31.54,2025,72.0,11.08,8.8,7.36,24.25,14.65,11.51,29013,D
2020-21,1001266,20001266,K,SCIENCE,170.3,BELOW_BASIC,53,83.5,30.87,2022,61.11,1.49,12.87,10.27,34.27,5.04,19.06,8941,C
2019-20,1001267,20001267,4,ELA,220.8,BASIC,7,93.77,34.36,2020,65.96,6.19,14.02,16.36,34.95,13.0,11.65,13623,B
2023-24,1001268,20001268,K,ELA,336.4,BASIC,68,88.74,17.98,2019,72.31,2.43,12.02,6.53,21.83,6.87,11.1,14732,A
2022-23,1001269,20001269,11,MATH,246.0,PROFICIENT,14,86.99,4.34,2016,87.95,4.89,20.45,11.51,22.66,9.36,25.29,9449,C
2017-18,1001270,20001270,1,SOCIAL_STUDIES,273.4,BASIC,37,92.83,20.3,2024,77.13,8.71,16.87,15.69,15.64,6.65,15.26,24497,D
2017-18,1001271,20001271,11,ELA,236.3,ADVANCED,47,90.01,32.38,2025,89.96,11.01,16.37,15.03,34.44,6.33,22.45,17457,D
2017-18,1001272,20001272,9,MATH,302.1,BELOW_BASIC,91,81.67,9.54,2023,66.42,10.52,14.57,11.23,15.27,2.62,18.74,10382,A
2022-23,1001273,20001273,7,SCIENCE,164.9,PROFICIENT,70,86.59,4.12,2019,64.51,2.5,23.46,20.06,27.77,7.27,17.13,14014,NA
2018-19,1001274,20001274,6,MATH,185.7,PROFICIENT,63,88.77,25.21,2025,95.17,5.48,9.77,8.12,18.54,7.12,10.15,19535,D
2018-19,1001275,20001275,10,MATH,258.7,ADVANCED,83,90.14,25.9,2022,81.74,11.98,1.34,12.73,14.73,17.57,22.18,20858,A
2021-22,1001276,20001276,6,SCIENCE,273.0,PROFICIENT,66,97.29,20.81,2022,92.77,8.6,2.58,6.55,21.22,7.89,16.37,24784,B
2020-21,1001277,20001277,7,MATH,311.7,BASIC,86,97.22,15.35,2017,84.83,9.52,8.5,10.92,10.53,1.8,23.14,26505,B
2020-21,1001278,20001278,10,SOCIAL_STUDIES,189.6,PROFICIENT,87,81.5,13.05,2022,81.04,2.2,1.51,15.57,4.01,14.76,14.77,31713,B
2017-18,1001279,20001279,10,SCIENCE,225.9,PROFICIENT,57,81.92,25.97,2021,86.06,5.54,17.74,7.68,9.22,8.91,12.25,26061,B
2017-18,1001280,20001280,6,MATH,206.4,BASIC,95,87.27,19.47,2021,82.08,2.04,10.22,6.93,25.4,7.01,18.73,8133,D
2019-20,1001281,20001281,2,ELA,196.1,BASIC,26,90.31,18.14,2017,75.01,0.44,24.59,12.49,34.4,3.46,14.85,14818,B
2024-25,1001282,20001282,5,SCIENCE,233.4,PROFICIENT,70,84.4,33.7,2021,63.44,9.51,11.43,14.71,8.87,12.67,14.77,14863,F
2020-21,1001283,20001283,11,SCIENCE,292.5,BELOW_BASIC,38,86.95,6.21,2020,91.84,4.01,14.8,7.72,21.07,14.14,21.13,16056,B
2018-19,1001284,20001284,1,SOCIAL_STUDIES,172.4,BASIC,64,97.31,2.83,2021,77.06,3.51,0.92,18.39,34.62,14.39,22.52,15137,B
2017-18,1001285,20001285,10,SOCIAL_STUDIES,303.2,BELOW_BASIC,13,85.87,14.93,2017,91.04,10.05,16.3,7.96,7.5,0.8,10.53,29677,F
2017-18,1001286,20001286,6,ELA,231.1,BELOW_BASIC,44,83.93,22.87,2022,87.75,3.42,22.18,18.1,33.34,1.03,15.22,26105,B
2024-25,1001287,20001287,11,ELA,277.9,BASIC,29,83.38,18.85,2021,89.89,4.77,17.34,21.97,30.11,7.47,16.21,25318,B
2019-20,1001288,20001288,5,SCIENCE,217.9,PROFICIENT,31,87.92,3.18,2021,90.04,9.34,3.24,8.36,22.38,13.56,16.85,31097,NA
2023-24,1001289,20001289,9,MATH,306.6,BELOW_BASIC,95,84.73,2.28,2025,87.21,8.68,2.74,16.37,27.79,13.39,11.09,13160,C
2023-24,1001290,20001290,10,SOCIAL_STUDIES,341.3,BELOW_BASIC,49,84.13,13.79,2021,75.09,7.5,10.5,10.78,23.27,12.33,15.14,18669,F
2018-19,1001291,20001291,8,SOCIAL_STUDIES,254.2,BELOW_BASIC,11,80.77,14.97,2018,85.16,8.64,15.81,7.27,12.12,5.79,20.6,29688,C
2018-19,1001292,20001292,8,SCIENCE,285.4,ADVANCED,88,97.56,28.47,2024,88.36,9.77,8.24,19.58,17.44,10.14,10.01,18265,C
2017-18,1001293,20001293,10,MATH,263.1,BELOW_BASIC,94,88.16,33.59,2023,68.87,7.41,17.38,18.74,10.6,8.45,18.69,17651,A
2023-24,1001294,20001294,1,SCIENCE,258.1,PROFICIENT,66,87.17,22.01,2022,86.22,4.49,5.72,8.32,32.28,2.33,13.79,17829,C
2017-18,1001295,20001295,11,ELA,269.6,PROFICIENT,87,88.17,5.7,2016,69.69,3.8,18.99,6.04,22.28,5.96,14.74,23222,C
2022-23,1001296,20001296,7,SOCIAL_STUDIES,315.1,BELOW_BASIC,69,90.01,10.72,2024,84.83,2.62,12.0,10.21,17.69,1.52,21.68,24409,C
2020-21,1001297,20001297,2,MATH,184.4,PROFICIENT,74,83.05,33.55,2020,70.03,4.1,18.48,16.79,19.91,16.08,16.44,30193,NA
2017-18,1001298,20001298,7,MATH,299.5,ADVANCED,93,97.28,4.14,2025,82.05,2.66,0.26,20.83,28.74,14.14,13.31,16850,F
2023-24,1001299,20001299,7,SOCIAL_STUDIES,165.7,BASIC,49,86.75,6.76,2017,79.26,7.69,14.98,18.74,2.55,8.38,10.99,13016,NA
2019-20,1001300,20001300,10,ELA,166.5,BASIC,17,80.76,32.37,2024,68.66,8.6,5.18,8.92,3.02,14.26,15.6,9607,A
2024-25,1001301,20001301,8,SCIENCE,191.1,PROFICIENT,20,87.18,9.96,2025,66.81,9.35,1.98,14.44,32.56,11.26,11.18,9764,D
2019-20,1001302,20001302,2,SOCIAL_STUDIES,226.5,BASIC,25,99.11,5.84,2025,66.81,0.65,7.3,18.34,34.6,15.25,19.72,22399,C
2024-25,1001303,20001303,K,MATH,335.0,BASIC,27,96.67,7.78,2017,92.8,0.19,12.09,15.83,22.83,0.69,10.07,23669,A
2024-25,1001304,20001304,3,SOCIAL_STUDIES,258.4,ADVANCED,14,98.71,7.06,2016,82.88,7.83,22.28,18.12,22.48,2.63,13.02,8036,C
2020-21,1001305,20001305,5,ELA,248.1,BASIC,45,93.85,16.08,2021,88.45,9.65,10.41,14.08,34.75,3.37,16.78,10881,A
2020-21,1001306,20001306,12,MATH,256.7,PROFICIENT,71,83.81,14.84,2024,82.92,2.8,21.5,11.86,6.68,9.99,13.62,21292,A
2023-24,1001307,20001307,9,SOCIAL_STUDIES,236.5,ADVANCED,64,91.56,21.86,2024,73.66,0.9,12.94,19.26,6.4,12.76,14.66,22994,F
2020-21,1001308,20001308,11,SCIENCE,168.4,BELOW_BASIC,95,84.94,3.47,2023,81.13,4.07,2.52,20.79,3.23,6.17,20.18,26580,C
2023-24,1001309,20001309,2,MATH,152.8,BASIC,66,80.64,34.51,2025,87.43,4.98,21.75,14.96,24.88,1.73,10.31,31478,B
2023-24,1001310,20001310,2,SOCIAL_STUDIES,334.7,PROFICIENT,52,80.88,16.55,2018,74.13,1.23,15.7,19.88,28.29,14.18,22.51,15962,F
2018-19,1001311,20001311,5,SCIENCE,202.7,PROFICIENT,93,89.67,23.17,2023,70.62,1.97,0.36,16.34,18.68,6.01,20.87,21880,B
2020-21,1001312,20001312,6,SCIENCE,256.7,BASIC,82,82.47,28.46,2025,67.25,0.54,7.34,10.0,23.02,15.52,21.71,29146,C
2018-19,1001313,20001313,8,ELA,227.9,PROFICIENT,52,80.01,30.31,2023,61.56,1.08,9.34,13.52,21.93,16.24,17.73,31501,C
2024-25,1001314,20001314,2,MATH,228.6,PROFICIENT,42,95.57,21.2,2020,73.37,2.44,21.72,19.46,13.7,6.06,14.59,21137,B
2022-23,1001315,20001315,9,SOCIAL_STUDIES,296.9,BELOW_BASIC,23,82.98,14.61,2024,64.89,4.63,10.69,15.03,17.51,10.35,13.52,21935,D
2020-21,1001316,20001316,4,SCIENCE,158.0,BASIC,66,80.75,10.85,2025,60.87,4.21,4.76,7.59,19.57,0.59,23.5,13379,B
2023-24,1001317,20001317,6,MATH,155.4,BASIC,32,93.08,28.55,2021,97.74,4.36,10.75,10.23,18.36,3.57,21.84,18567,A
2018-19,1001318,20001318,7,SOCIAL_STUDIES,312.0,PROFICIENT,52,91.82,10.71,2025,72.91,10.36,22.04,12.53,37.22,14.73,25.59,26094,C
2020-21,1001319,20001319,6,SCIENCE,288.0,PROFICIENT,71,86.21,10.16,2021,62.88,5.62,12.82,7.72,33.77,4.34,14.02,16351,D
2019-20,1001320,20001320,9,SCIENCE,249.4,BASIC,68,91.23,29.72,2023,92.23,10.68,21.0,12.71,37.73,3.96,14.75,9753,B
2022-23,1001321,20001321,9,SOCIAL_STUDIES,281.0,BELOW_BASIC,54,89.19,23.52,2022,91.09,8.36,13.82,13.04,6.96,4.27,15.79,29572,C
2020-21,1001322,20001322,6,ELA,303.6,PROFICIENT,91,88.54,26.94,2021,88.42,5.48,0.3,11.38,31.58,16.6,11.68,24048,A
2024-25,1001323,20001323,8,MATH,150.4,BASIC,18,84.37,20.94,2020,74.18,4.7,9.51,10.97,26.64,7.94,11.43,22819,A
2022-23,1001324,20001324,4,MATH,281.2,BELOW_BASIC,7,81.38,10.51,2017,96.55,5.23,24.89,18.12,16.17,0.29,15.62,25946,F
2021-22,1001325,20001325,6,SCIENCE,338.4,BASIC,45,84.88,3.99,2016,86.28,11.71,6.82,10.63,22.23,4.88,12.79,30485,C
2018-19,1001326,20001326,5,SOCIAL_STUDIES,284.0,ADVANCED,10,90.35,15.33,2019,70.59,3.46,8.88,20.08,22.7,7.02,19.28,8995,B
2022-23,1001327,20001327,8,SOCIAL_STUDIES,285.1,BELOW_BASIC,56,88.04,17.66,2017,92.91,11.25,19.75,16.1,22.14,3.85,20.63,9416,A
2024-25,1001328,20001328,1,ELA,154.6,PROFICIENT,61,81.03,23.81,2019,79.74,4.54,21.33,15.83,25.62,10.55,24.48,24455,B
2022-23,1001329,20001329,11,ELA,312.1,PROFICIENT,8,99.43,4.21,2023,60.64,9.6,12.14,17.5,9.22,2.56,17.14,8857,B
2024-25,1001330,20001330,2,MATH,169.9,ADVANCED,66,96.17,14.33,2017,90.65,2.47,14.15,15.68,14.37,12.98,16.51,21868,C
2023-24,1001331,20001331,K,SCIENCE,175.8,BASIC,48,80.73,10.84,2019,66.55,11.05,21.7,19.85,5.7,2.54,18.03,31656,C
2021-22,1001332,20001332,5,ELA,236.1,ADVANCED,9,91.47,3.86,2024,68.39,8.91,17.05,21.4,30.45,2.47,17.56,14418,D
2017-18,1001333,20001333,3,SCIENCE,164.3,PROFICIENT,60,90.37,32.44,2024,70.78,1.29,6.71,18.6,7.43,9.08,21.34,28044,C
2023-24,1001334,20001334,8,SCIENCE,271.4,PROFICIENT,67,97.2,11.17,2022,69.9,6.42,18.16,19.49,35.45,16.08,21.63,27962,B
2018-19,1001335,20001335,K,MATH,269.8,BASIC,29,99.48,31.44,2017,90.13,11.54,11.35,9.28,23.3,4.8,20.46,31148,A
2017-18,1001336,20001336,5,SOCIAL_STUDIES,191.5,BASIC,82,96.05,22.04,2016,84.94,7.16,13.0,21.12,25.89,10.56,23.84,28534,A
2024-25,1001337,20001337,12,SOCIAL_STUDIES,232.7,BELOW_BASIC,74,91.78,10.8,2016,74.72,7.83,18.09,16.62,4.73,13.26,25.76,25946,B
2022-23,1001338,20001338,6,SCIENCE,197.6,BELOW_BASIC,57,95.67,14.38,2025,62.23,3.83,16.91,20.16,26.09,12.48,22.56,19762,D
2022-23,1001339,20001339,8,SCIENCE,340.0,PROFICIENT,21,82.4,15.03,2019,81.91,4.43,6.68,7.76,25.39,1.01,12.44,25379,B
2019-20,1001340,20001340,1,SOCIAL_STUDIES,160.4,PROFICIENT,91,91.13,23.46,2017,86.95,4.99,18.43,8.46,34.99,12.8,13.14,9399,A
2021-22,1001341,20001341,2,SOCIAL_STUDIES,319.7,PROFICIENT,53,91.69,17.35,2022,64.39,7.34,2.88,20.56,16.73,4.21,21.25,24863,C
2018-19,1001342,20001342,4,ELA,285.1,ADVANCED,37,99.15,10.27,2023,61.13,10.69,12.69,17.58,2.71,4.35,11.99,11611,B
2019-20,1001343,20001343,8,SCIENCE,186.4,BASIC,96,85.24,33.71,2018,60.9,5.8,9.74,8.97,37.01,14.37,18.81,19934,F
2023-24,1001344,20001344,5,ELA,341.5,PROFICIENT,53,92.66,7.29,2023,84.63,3.26,22.48,16.11,26.84,3.43,22.21,27624,F
2024-25,1001345,20001345,7,SCIENCE,265.9,PROFICIENT,78,96.4,27.42,2018,91.78,2.54,11.55,8.9,18.71,7.29,21.33,16249,C
2022-23,1001346,20001346,10,SOCIAL_STUDIES,298.6,ADVANCED,42,93.02,16.71,2019,94.72,0.5,13.36,20.51,26.57,7.28,19.44,18966,NA
2022-23,1001347,20001347,7,ELA,175.7,BASIC,11,80.22,29.26,2024,92.26,5.47,15.11,17.07,21.31,14.37,23.82,30670,NA
2019-20,1001348,20001348,10,ELA,237.9,BASIC,3,99.09,8.98,2023,80.17,4.83,12.76,16.08,6.66,17.77,20.16,24880,NA
2020-21,1001349,20001349,5,SCIENCE,317.4,PROFICIENT,70,90.75,5.99,2017,87.64,11.97,0.57,15.93,34.86,5.6,24.95,17085,C
2021-22,1001350,20001350,11,SOCIAL_STUDIES,175.5,ADVANCED,60,90.81,13.77,2024,86.95,9.45,1.56,18.41,14.56,13.88,16.49,13353,A
2022-23,1001351,20001351,K,SCIENCE,272.1,PROFICIENT,34,88.36,18.4,2019,84.53,10.14,13.34,14.86,9.87,9.62,11.8,27462,D
2021-22,1001352,20001352,5,SOCIAL_STUDIES,167.0,BASIC,69,88.81,15.24,2016,95.4,4.23,0.91,19.02,19.02,7.6,14.75,17483,D
2021-22,1001353,20001353,8,SOCIAL_STUDIES,301.8,PROFICIENT,68,88.73,19.82,2025,76.96,5.12,22.52,15.1,3.81,10.98,12.27,9416,C
2020-21,1001354,20001354,5,SCIENCE,220.0,BASIC,44,96.75,3.26,2023,94.88,1.84,15.72,17.82,11.74,2.91,16.76,10786,A
2024-25,1001355,20001355,K,SOCIAL_STUDIES,199.0,BASIC,21,90.33,22.44,2016,76.25,8.28,21.3,17.79,22.81,1.21,22.98,15122,F
2017-18,1001356,20001356,2,MATH,330.5,PROFICIENT,52,87.77,7.61,2022,60.37,3.92,18.09,17.86,8.97,14.37,11.32,30009,D
2017-18,1001357,20001357,4,SCIENCE,214.6,PROFICIENT,5,93.77,19.76,2018,87.81,4.42,6.02,18.84,3.17,12.61,14.37,21047,B
2021-22,1001358,20001358,5,SOCIAL_STUDIES,216.5,BELOW_BASIC,65,90.84,31.79,2023,63.85,11.79,22.27,17.32,0.19,5.64,21.28,11351,A
2024-25,1001359,20001359,K,SOCIAL_STUDIES,295.1,BASIC,79,84.31,4.64,2017,89.86,10.22,19.54,16.19,13.29,12.98,18.51,20182,B
2024-25,1001360,20001360,K,MATH,253.2,BASIC,39,90.25,21.85,2021,89.9,2.98,18.59,13.08,20.15,7.93,11.08,20614,B
2020-21,1001361,20001361,9,SCIENCE,236.2,BASIC,10,93.61,9.94,2016,78.73,2.92,14.76,8.85,31.86,4.11,15.16,11011,NA
2020-21,1001362,20001362,6,ELA,218.3,BELOW_BASIC,10,91.38,4.46,2022,97.4,4.78,9.25,20.22,2.59,9.21,21.86,7108,A
2023-24,1001363,20001363,10,ELA,171.7,PROFICIENT,2,81.26,8.99,2024,88.12,8.51,17.64,11.71,2.08,9.9,11.28,12698,C
2023-24,1001364,20001364,11,SOCIAL_STUDIES,251.9,PROFICIENT,1,84.26,29.31,2017,86.33,8.28,1.91,8.16,7.03,15.63,17.96,10964,C
2019-20,1001365,20001365,8,ELA,201.8,BASIC,45,87.4,27.49,2022,71.43,4.4,3.87,10.23,15.64,7.9,22.15,27659,D
2024-25,1001366,20001366,11,SOCIAL_STUDIES,302.4,BELOW_BASIC,65,98.51,14.56,2024,73.82,8.68,2.21,18.68,25.87,7.38,17.31,8858,A
2020-21,1001367,20001367,3,ELA,318.2,BELOW_BASIC,20,85.82,10.42,2018,79.48,1.67,8.87,6.54,3.89,9.51,12.87,14975,D
2024-25,1001368,20001368,K,ELA,224.6,PROFICIENT,69,95.1,13.97,2021,88.33,7.03,14.86,14.07,23.98,11.55,21.53,25998,B
2022-23,1001369,20001369,11,ELA,299.6,BELOW_BASIC,56,98.4,8.39,2019,75.78,5.75,17.72,8.75,0.13,10.54,14.67,27238,C
2019-20,1001370,20001370,7,SCIENCE,276.7,BASIC,64,82.37,22.46,2021,93.66,9.52,10.55,19.82,19.87,13.02,18.77,10212,B
2024-25,1001371,20001371,K,MATH,318.6,PROFICIENT,43,96.85,5.36,2016,68.31,3.38,3.26,8.73,1.02,17.55,21.88,24053,C
2024-25,1001372,20001372,4,SOCIAL_STUDIES,202.3,BELOW_BASIC,88,85.81,19.13,2017,97.85,1.28,15.64,10.84,26.99,9.12,20.56,12948,A
2023-24,1001373,20001373,11,SCIENCE,180.4,BASIC,22,90.35,7.72,2016,91.39,5.07,21.21,13.11,3.2,11.47,21.65,9256,D
2018-19,1001374,20001374,12,ELA,230.0,PROFICIENT,34,87.25,30.01,2019,84.83,11.51,19.6,17.19,26.94,11.49,22.33,22396,B
2023-24,1001375,20001375,5,MATH,183.0,PROFICIENT,32,86.15,12.53,2019,80.09,9.75,10.3,17.86,31.08,0.54,12.64,21858,F
2019-20,1001376,20001376,6,SCIENCE,287.0,ADVANCED,45,97.52,15.54,2019,75.49,11.68,8.65,17.28,36.6,15.29,17.25,31042,C
2018-19,1001377,20001377,1,SOCIAL_STUDIES,184.6,ADVANCED,93,99.31,10.9,2024,78.09,1.46,14.09,20.71,14.55,10.16,13.99,15213,F
2021-22,1001378,20001378,2,SCIENCE,222.3,PROFICIENT,85,85.81,2.24,2016,66.97,4.95,17.06,16.88,11.71,17.25,23.88,24730,B
2020-21,1001379,20001379,3,SCIENCE,256.3,PROFICIENT,56,92.1,34.16,2019,72.96,10.92,11.24,19.01,14.22,6.95,19.56,11032,NA
2024-25,1001380,20001380,10,SOCIAL_STUDIES,246.4,BELOW_BASIC,27,92.14,5.34,2018,60.71,9.05,12.76,11.77,27.26,3.39,23.87,28298,D
2017-18,1001381,20001381,9,MATH,155.1,BELOW_BASIC,54,83.49,21.44,2023,90.84,11.35,10.82,12.78,19.38,17.18,21.19,27910,A
2020-21,1001382,20001382,6,SOCIAL_STUDIES,260.4,BASIC,57,93.69,11.7,2018,63.82,6.62,7.58,18.8,23.03,0.02,15.98,13030,D
2018-19,1001383,20001383,2,MATH,221.5,BELOW_BASIC,5,82.01,3.25,2018,84.56,0.06,20.57,21.1,23.13,4.96,15.28,8484,A
2020-21,1001384,20001384,8,MATH,253.8,BELOW_BASIC,32,86.04,33.43,2016,81.58,6.94,4.2,18.68,7.14,13.96,15.27,20441,B
2023-24,1001385,20001385,2,SCIENCE,201.2,PROFICIENT,84,80.55,28.99,2016,69.69,3.75,23.86,18.14,3.91,12.6,10.9,8754,B
2019-20,1001386,20001386,10,SOCIAL_STUDIES,229.7,BASIC,89,80.04,9.53,2017,91.95,3.76,12.61,9.97,21.78,8.76,11.97,16122,D
2020-21,1001387,20001387,2,ELA,290.1,BASIC,72,94.66,10.82,2025,96.63,6.89,11.96,15.71,28.12,10.96,18.52,18174,A
2022-23,1001388,20001388,2,SCIENCE,320.3,BASIC,96,95.19,26.49,2025,96.93,0.54,18.52,6.14,21.53,7.56,15.33,23587,A
2020-21,1001389,20001389,2,MATH,207.2,PROFICIENT,33,82.96,30.45,2017,65.17,1.75,7.4,16.22,6.44,8.36,22.41,31467,C
2020-21,1001390,20001390,9,ELA,160.3,PROFICIENT,84,86.32,34.45,2024,84.99,0.97,11.24,20.68,14.08,6.01,16.4,26216,C
2021-22,1001391,20001391,11,MATH,294.9,ADVANCED,26,97.24,20.32,2018,66.25,7.91,23.63,14.17,17.56,6.61,10.99,10856,F
2023-24,1001392,20001392,10,ELA,193.4,BASIC,38,96.59,21.15,2018,64.2,3.27,5.71,10.79,6.62,15.02,12.38,10404,D
2022-23,1001393,20001393,10,ELA,304.6,BASIC,55,99.15,4.94,2018,80.78,9.05,13.55,15.81,4.71,13.13,16.95,31974,C
2019-20,1001394,20001394,11,SOCIAL_STUDIES,329.5,BELOW_BASIC,13,85.53,7.38,2020,82.79,6.07,15.04,9.22,20.84,9.26,12.21,20647,D
2023-24,1001395,20001395,4,SOCIAL_STUDIES,178.5,PROFICIENT,58,84.62,9.21,2021,92.74,0.76,17.93,7.74,18.42,16.19,25.63,13671,C
2022-23,1001396,20001396,6,ELA,196.5,PROFICIENT,2,82.84,16.6,2016,74.43,1.71,10.08,19.49,12.26,0.49,20.15,15400,A
2021-22,1001397,20001397,6,MATH,171.1,ADVANCED,53,93.96,28.33,2018,80.63,6.11,12.92,10.45,7.28,13.19,13.97,12226,C
2019-20,1001398,20001398,4,MATH,295.0,BASIC,97,80.36,2.43,2025,73.78,3.91,3.77,19.12,21.91,8.33,24.33,31938,F
2018-19,1001399,20001399,K,ELA,304.2,BASIC,6,93.13,4.2,2018,64.16,5.94,11.96,15.93,19.33,4.24,18.38,27254,C
2019-20,1001400,20001400,9,SOCIAL_STUDIES,253.8,ADVANCED,58,83.79,29.87,2022,83.2,11.61,24.67,19.7,23.67,5.76,17.85,26629,NA
2019-20,1001401,20001401,12,MATH,179.9,BASIC,35,87.61,15.0,2016,87.94,10.28,1.77,19.12,37.66,15.24,16.48,13168,A
2024-25,1001402,20001402,5,SCIENCE,215.3,PROFICIENT,60,82.45,5.5,2022,63.98,8.63,24.77,8.59,25.05,16.19,13.8,12391,NA
2017-18,1001403,20001403,K,MATH,188.5,BELOW_BASIC,28,83.95,34.09,2017,90.13,0.68,16.09,9.99,21.69,17.62,16.43,11945,B
2017-18,1001404,20001404,2,SCIENCE,202.9,BASIC,28,97.11,34.02,2024,89.11,11.15,0.41,18.57,28.51,7.48,11.96,13993,A
2022-23,1001405,20001405,8,SCIENCE,254.6,PROFICIENT,9,83.45,16.75,2024,93.59,3.41,14.42,9.25,35.59,5.88,23.47,28303,A
2017-18,1001406,20001406,3,MATH,256.6,BASIC,21,96.17,5.04,2017,82.06,5.1,22.64,14.69,14.69,11.68,12.66,21629,D
2020-21,1001407,20001407,7,SCIENCE,318.3,BASIC,80,82.06,3.77,2021,75.37,4.64,16.08,11.43,4.44,12.53,24.01,10241,B
