ph_disease_report_week,ph_disease_country_iso2,ph_disease_region_nuts_code,ph_disease_pathogen_code,ph_disease_case_definition_code,ph_disease_cases_count,ph_disease_hospitalisations_count,ph_disease_icu_admissions_count,ph_disease_deaths_count,ph_disease_incidence_per_100k,ph_disease_test_positivity_pct,ph_disease_variant_lineage_code,ph_disease_vaccine_breakthrough_share_pct,ph_disease_outbreak_setting_code,ph_disease_contact_tracing_coverage_pct,ph_disease_time_to_report_days_median,ph_disease_ecdc_dataset_code,ph_disease_data_quality_flag,ph_disease_revision_round,ph_disease_data_extract_date
2021-W27,DE,LT68,PERTUSSIS,PROBABLE,1753,113,24,2,218.464,19.74,BA_5,5.94,HOSPITAL,27.02,7.01,ECDC_FOODBORNE,REVISED,SECOND,2025-05-15
2021-W28,LU,SI51,TB,POSSIBLE,4735,253,51,2,32.612,9.21,OTHER,1.95,COMMUNITY,61.13,11.66,ECDC_RESPIRATORY,PARTIAL,FIRST,2024-01-24
2021-W29,SI,DK413,SALMONELLA,CONFIRMED,3030,487,52,14,234.522,0.48,FLU_H1N1,9.58,TRAVEL_RELATED,53.74,5.41,ECDC_AMR,IMPUTED,FLASH,2025-04-30
2021-W30,CY,RO680,LISTERIA,PROBABLE,4151,282,60,11,176.553,10.06,XBB_1_5,1.96,FOODBORNE,42.3,3.59,ECDC_VPD,CHECK,BENCHMARK,2024-07-10
2021-W31,GR,LT66,SARS_COV_2,POSSIBLE,608,81,21,2,135.962,12.1,NONE,49.99,UNKNOWN,63.31,1.78,ECDC_TESSy,OK,SECOND,2024-02-04
2021-W32,MT,IE10,INFLUENZA_A,CONFIRMED,3349,347,79,12,148.639,2.98,RSV_A,9.65,HOUSEHOLD,77.51,7.15,ECDC_FOODBORNE,REVISED,FIRST,2024-06-28
2021-W33,ES,NL663,INFLUENZA_B,PROBABLE,716,115,23,3,94.531,30.55,JN_1,9.22,SCHOOL,15.46,7.74,ECDC_RESPIRATORY,PARTIAL,FLASH,2026-02-08
2021-W34,CZ,BG608,RSV,POSSIBLE,326,31,6,0,92.706,22.96,BA_2,11.04,WORKPLACE,32.73,5.67,ECDC_AMR,IMPUTED,BENCHMARK,2024-07-21
2021-W35,HU,SE63,NOROVIRUS,CONFIRMED,2754,364,88,9,224.936,8.55,RSV_B,11.57,CARE_HOME,58.94,2.57,ECDC_VPD,CHECK,SECOND,2025-01-30
2021-W36,NL,LT85,MEASLES,PROBABLE,714,106,14,2,116.179,6.68,FLU_H3N2,2.6,HOSPITAL,62.37,2.49,ECDC_TESSy,OK,FIRST,2025-09-29
2021-W37,SE,BG322,PERTUSSIS,POSSIBLE,4711,744,173,9,122.677,15.64,BA_5,7.4,COMMUNITY,70.2,16.66,ECDC_FOODBORNE,REVISED,FLASH,2025-04-23
2021-W38,DK,LU2,TB,CONFIRMED,4744,891,237,23,66.929,9.68,OTHER,7.6,TRAVEL_RELATED,43.06,3.86,ECDC_RESPIRATORY,PARTIAL,BENCHMARK,2024-02-24
2021-W39,IE,MT496,SALMONELLA,PROBABLE,2715,375,85,21,210.451,9.9,FLU_H1N1,1.96,FOODBORNE,45.85,7.49,ECDC_AMR,IMPUTED,SECOND,2025-12-07
2021-W40,PL,PL117,LISTERIA,POSSIBLE,3163,466,42,7,159.403,3.7,XBB_1_5,12.07,UNKNOWN,13.75,6.84,ECDC_VPD,CHECK,FIRST,2025-08-29
2021-W41,AT,FR308,SARS_COV_2,CONFIRMED,1984,184,63,10,264.406,2.97,NONE,17.84,HOUSEHOLD,36.61,10.27,ECDC_TESSy,OK,FLASH,2024-03-11
2021-W42,EE,GR355,INFLUENZA_A,PROBABLE,3500,282,58,15,100.11,24.08,RSV_A,10.32,SCHOOL,70.59,2.43,ECDC_FOODBORNE,REVISED,BENCHMARK,2024-05-29
2021-W43,IT,ES674,INFLUENZA_B,POSSIBLE,2114,251,65,9,151.141,1.17,JN_1,3.39,WORKPLACE,60.71,10.7,ECDC_RESPIRATORY,PARTIAL,SECOND,2024-11-01
2021-W44,PT,FR431,RSV,CONFIRMED,282,27,3,0,156.666,9.79,BA_2,0.75,CARE_HOME,25.1,5.44,ECDC_AMR,IMPUTED,FIRST,2025-10-19
2021-W45,BE,SK21,NOROVIRUS,PROBABLE,1425,203,29,6,146.72,8.3,RSV_B,7.41,HOSPITAL,31.59,11.62,ECDC_VPD,CHECK,FLASH,2024-04-15
2021-W46,FI,SI475,MEASLES,POSSIBLE,1509,167,13,3,82.178,5.26,FLU_H3N2,9.16,COMMUNITY,54.66,5.64,ECDC_TESSy,OK,BENCHMARK,2025-05-28
2021-W47,LV,SI64,PERTUSSIS,CONFIRMED,2352,95,23,4,44.168,2.33,BA_5,7.84,TRAVEL_RELATED,52.93,7.39,ECDC_FOODBORNE,REVISED,SECOND,2024-06-11
2021-W48,RO,NL387,TB,PROBABLE,557,62,16,1,113.897,20.57,OTHER,1.83,FOODBORNE,74.57,11.02,ECDC_RESPIRATORY,PARTIAL,FIRST,2025-04-20
2021-W49,BG,SI9,SALMONELLA,POSSIBLE,2264,313,58,3,95.044,11.64,FLU_H1N1,5.91,UNKNOWN,37.45,1.19,ECDC_AMR,IMPUTED,FLASH,2025-07-21
2021-W50,FR,BE659,LISTERIA,CONFIRMED,2338,281,65,4,208.816,14.84,XBB_1_5,8.68,HOUSEHOLD,74.62,1.71,ECDC_VPD,CHECK,BENCHMARK,2025-02-23
2021-W51,LT,ES369,SARS_COV_2,PROBABLE,749,95,23,1,125.517,29.1,NONE,18.35,SCHOOL,94.8,9.06,ECDC_TESSy,OK,SECOND,2024-02-09
2021-W52,SK,HU25,INFLUENZA_A,POSSIBLE,1412,153,16,3,139.977,0.43,RSV_A,9.81,WORKPLACE,34.94,14.6,ECDC_FOODBORNE,REVISED,FIRST,2026-01-18
2022-W01,HR,NL291,INFLUENZA_B,CONFIRMED,137,4,0,0,175.26,1.31,JN_1,2.23,CARE_HOME,45.54,9.31,ECDC_RESPIRATORY,PARTIAL,FLASH,2025-01-12
2022-W02,DE,DK89,RSV,PROBABLE,1569,42,2,0,234.875,15.85,BA_2,12.46,HOSPITAL,57.57,8.97,ECDC_AMR,IMPUTED,BENCHMARK,2026-02-13
2022-W03,LU,HU228,NOROVIRUS,POSSIBLE,2021,252,36,1,101.664,22.28,RSV_B,12.14,COMMUNITY,46.48,7.86,ECDC_VPD,CHECK,SECOND,2025-08-03
2022-W04,SI,HR130,MEASLES,CONFIRMED,1890,302,34,7,148.998,11.66,FLU_H3N2,9.33,TRAVEL_RELATED,50.88,6.78,ECDC_TESSy,OK,FIRST,2024-07-30
2022-W05,CY,BE1,PERTUSSIS,PROBABLE,2136,138,27,2,38.638,1.28,BA_5,7.17,FOODBORNE,32.04,14.08,ECDC_FOODBORNE,REVISED,FLASH,2025-06-15
2022-W06,GR,EE27,TB,POSSIBLE,2548,472,90,17,189.699,13.48,OTHER,1.57,UNKNOWN,23.88,0.83,ECDC_RESPIRATORY,PARTIAL,BENCHMARK,2025-11-10
2022-W07,MT,FR455,SALMONELLA,CONFIRMED,276,19,4,0,35.586,10.05,FLU_H1N1,8.21,HOUSEHOLD,30.36,1.7,ECDC_AMR,IMPUTED,SECOND,2024-04-21
2022-W08,ES,LV233,LISTERIA,PROBABLE,121,3,0,0,31.612,0.52,XBB_1_5,6.51,SCHOOL,34.26,12.95,ECDC_VPD,CHECK,FIRST,2024-04-09
2022-W09,CZ,SE293,SARS_COV_2,POSSIBLE,2076,260,87,18,38.731,5.18,NONE,35.11,WORKPLACE,78.26,8.98,ECDC_TESSy,OK,FLASH,2025-01-28
2022-W10,HU,GR982,INFLUENZA_A,CONFIRMED,654,88,5,0,58.289,26.7,RSV_A,4.8,CARE_HOME,38.38,10.99,ECDC_FOODBORNE,REVISED,BENCHMARK,2024-05-02
2022-W11,NL,BG310,INFLUENZA_B,PROBABLE,1064,144,12,0,100.366,13.69,JN_1,3.49,HOSPITAL,65.05,5.37,ECDC_RESPIRATORY,PARTIAL,SECOND,2025-03-25
2022-W12,SE,NL438,RSV,POSSIBLE,1000,127,17,1,101.216,11.77,BA_2,5.04,COMMUNITY,21.75,0.83,ECDC_AMR,IMPUTED,FIRST,2025-09-02
2022-W13,DK,FI133,NOROVIRUS,CONFIRMED,909,138,25,5,62.087,1.78,RSV_B,8.22,TRAVEL_RELATED,67.37,12.41,ECDC_VPD,CHECK,FLASH,2026-02-08
2022-W14,IE,EE943,MEASLES,PROBABLE,551,16,1,0,11.666,7.98,FLU_H3N2,8.77,FOODBORNE,15.98,1.32,ECDC_TESSy,OK,BENCHMARK,2025-08-12
2022-W15,PL,FR26,PERTUSSIS,POSSIBLE,977,67,14,1,47.814,1.33,BA_5,5.18,UNKNOWN,22.86,1.27,ECDC_FOODBORNE,REVISED,SECOND,2025-05-26
2022-W16,AT,PT62,TB,CONFIRMED,429,86,28,5,83.35,17.23,OTHER,9.81,HOUSEHOLD,62.9,6.99,ECDC_RESPIRATORY,PARTIAL,FIRST,2024-10-05
2022-W17,EE,IT42,SALMONELLA,PROBABLE,984,96,18,3,267.738,18.37,FLU_H1N1,10.64,SCHOOL,50.27,12.1,ECDC_AMR,IMPUTED,FLASH,2024-10-20
2022-W18,IT,CY564,LISTERIA,POSSIBLE,789,116,6,0,65.588,7.89,XBB_1_5,6.87,WORKPLACE,29.7,17.29,ECDC_VPD,CHECK,BENCHMARK,2024-10-19
2022-W19,PT,PL9,SARS_COV_2,CONFIRMED,691,142,45,6,116.891,2.18,NONE,10.78,CARE_HOME,47.74,10.67,ECDC_TESSy,OK,SECOND,2024-10-11
2022-W20,BE,RO78,INFLUENZA_A,PROBABLE,579,53,9,0,109.807,18.68,RSV_A,7.39,HOSPITAL,78.29,7.27,ECDC_FOODBORNE,REVISED,FIRST,2024-04-13
2022-W21,FI,CZ713,INFLUENZA_B,POSSIBLE,816,25,3,0,93.852,10.31,JN_1,10.89,COMMUNITY,26.41,10.49,ECDC_RESPIRATORY,PARTIAL,FLASH,2024-10-23
2022-W22,LV,FR535,RSV,CONFIRMED,470,50,13,1,11.487,31.54,BA_2,2.56,TRAVEL_RELATED,47.98,3.39,ECDC_AMR,IMPUTED,BENCHMARK,2024-03-17
2022-W23,RO,EE89,NOROVIRUS,PROBABLE,781,114,21,5,76.916,14.62,RSV_B,10.61,FOODBORNE,63.25,12.54,ECDC_VPD,CHECK,SECOND,2025-07-23
2022-W24,BG,AT65,MEASLES,POSSIBLE,455,58,5,0,153.429,13.04,FLU_H3N2,4.23,UNKNOWN,37.33,7.66,ECDC_TESSy,OK,FIRST,2024-06-29
2022-W25,FR,CY29,PERTUSSIS,CONFIRMED,679,25,3,0,152.634,6.35,BA_5,1.42,HOUSEHOLD,54.38,15.52,ECDC_FOODBORNE,REVISED,FLASH,2024-09-13
2022-W26,LT,ES713,TB,PROBABLE,500,69,17,1,109.32,14.02,OTHER,11.33,SCHOOL,57.75,9.45,ECDC_RESPIRATORY,PARTIAL,BENCHMARK,2025-04-11
2022-W27,SK,FI75,SALMONELLA,POSSIBLE,468,59,10,0,241.703,20.61,FLU_H1N1,4.54,WORKPLACE,89.03,0.51,ECDC_AMR,IMPUTED,SECOND,2024-08-26
2022-W28,HR,CY27,LISTERIA,CONFIRMED,151,16,3,0,49.452,19.97,XBB_1_5,5.06,CARE_HOME,33.48,11.23,ECDC_VPD,CHECK,FIRST,2024-07-10
2022-W29,DE,LT72,SARS_COV_2,PROBABLE,1461,68,16,2,173.666,26.33,NONE,24.65,HOSPITAL,28.8,7.53,ECDC_TESSy,OK,FLASH,2024-11-02
2022-W30,LU,DK23,INFLUENZA_A,POSSIBLE,948,100,8,1,186.537,28.93,RSV_A,1.83,COMMUNITY,57.83,16.64,ECDC_FOODBORNE,REVISED,BENCHMARK,2025-12-23
2022-W31,SI,EE980,INFLUENZA_B,CONFIRMED,912,88,16,1,23.883,10.28,JN_1,5.75,TRAVEL_RELATED,60.03,1.54,ECDC_RESPIRATORY,PARTIAL,SECOND,2024-06-05
2022-W32,CY,HR4,RSV,PROBABLE,1254,139,12,1,75.705,3.94,BA_2,6.28,FOODBORNE,61.07,4.28,ECDC_AMR,IMPUTED,FIRST,2025-10-22
2022-W33,GR,LV298,NOROVIRUS,POSSIBLE,677,107,12,1,10.885,5.32,RSV_B,5.1,UNKNOWN,14.49,12.75,ECDC_VPD,CHECK,FLASH,2025-07-24
2022-W34,MT,ES88,MEASLES,CONFIRMED,2108,91,23,4,45.848,21.5,FLU_H3N2,1.42,HOUSEHOLD,68.24,1.36,ECDC_TESSy,OK,BENCHMARK,2024-03-09
2022-W35,ES,BG66,PERTUSSIS,PROBABLE,1207,190,49,4,114.978,18.56,BA_5,5.9,SCHOOL,97.64,7.57,ECDC_FOODBORNE,REVISED,SECOND,2025-05-22
2022-W36,CZ,AT91,TB,POSSIBLE,916,62,17,0,133.341,10.59,OTHER,12.29,WORKPLACE,32.0,0.66,ECDC_RESPIRATORY,PARTIAL,FIRST,2024-05-10
2022-W37,HU,CZ8,SALMONELLA,CONFIRMED,2302,134,22,5,156.044,9.18,FLU_H1N1,13.62,CARE_HOME,37.06,12.28,ECDC_AMR,IMPUTED,FLASH,2024-12-15
2022-W38,NL,PL575,LISTERIA,PROBABLE,1196,82,5,1,199.792,21.71,XBB_1_5,6.51,HOSPITAL,40.16,5.63,ECDC_VPD,CHECK,BENCHMARK,2025-06-08
2022-W39,SE,CY365,SARS_COV_2,POSSIBLE,1224,234,28,7,4.254,7.68,NONE,25.81,COMMUNITY,37.25,10.34,ECDC_TESSy,OK,SECOND,2026-01-02
2022-W40,DK,FR998,INFLUENZA_A,CONFIRMED,719,115,29,2,34.685,12.66,RSV_A,5.48,TRAVEL_RELATED,56.84,16.43,ECDC_FOODBORNE,REVISED,FIRST,2025-09-29
2022-W41,IE,BG205,INFLUENZA_B,PROBABLE,1885,269,32,4,241.527,28.69,JN_1,7.12,FOODBORNE,24.41,7.29,ECDC_RESPIRATORY,PARTIAL,FLASH,2025-11-02
2022-W42,PL,DE40,RSV,POSSIBLE,1013,64,14,0,155.893,22.31,BA_2,13.37,UNKNOWN,33.72,8.49,ECDC_AMR,IMPUTED,BENCHMARK,2025-02-01
2022-W43,AT,DK542,NOROVIRUS,CONFIRMED,529,15,1,0,268.973,1.86,RSV_B,10.02,HOUSEHOLD,69.06,1.45,ECDC_VPD,CHECK,SECOND,2025-07-13
2022-W44,EE,LT6,MEASLES,PROBABLE,562,17,2,0,58.373,9.03,FLU_H3N2,9.85,SCHOOL,48.41,4.85,ECDC_TESSy,OK,FIRST,2025-06-15
2022-W45,IT,IT401,PERTUSSIS,POSSIBLE,1753,253,59,9,32.776,4.68,BA_5,3.0,WORKPLACE,28.7,10.12,ECDC_FOODBORNE,REVISED,FLASH,2024-11-02
2022-W46,PT,EE318,TB,CONFIRMED,2238,357,31,8,119.687,13.93,OTHER,9.97,CARE_HOME,28.95,8.62,ECDC_RESPIRATORY,PARTIAL,BENCHMARK,2026-01-25
2022-W47,BE,GR36,SALMONELLA,PROBABLE,1708,227,49,3,42.489,19.69,FLU_H1N1,10.65,HOSPITAL,35.02,11.79,ECDC_AMR,IMPUTED,SECOND,2024-10-28
2022-W48,FI,ES966,LISTERIA,POSSIBLE,960,43,8,1,67.754,15.6,XBB_1_5,7.21,COMMUNITY,69.88,7.84,ECDC_VPD,CHECK,FIRST,2025-05-04
2022-W49,LV,AT879,SARS_COV_2,CONFIRMED,640,57,14,3,102.756,25.77,NONE,33.08,TRAVEL_RELATED,51.89,11.25,ECDC_TESSy,OK,FLASH,2025-11-12
2022-W50,RO,SK9,INFLUENZA_A,PROBABLE,1154,110,8,1,106.057,21.31,RSV_A,6.34,FOODBORNE,33.72,16.14,ECDC_FOODBORNE,REVISED,BENCHMARK,2025-04-30
2022-W51,BG,CZ60,INFLUENZA_B,POSSIBLE,1591,101,14,2,18.289,17.07,JN_1,11.63,UNKNOWN,17.56,6.43,ECDC_RESPIRATORY,PARTIAL,SECOND,2025-04-19
2022-W52,FR,RO207,RSV,CONFIRMED,2482,190,38,7,166.562,31.27,BA_2,5.64,HOUSEHOLD,40.88,7.44,ECDC_AMR,IMPUTED,FIRST,2025-01-24
2023-W01,LT,LT84,NOROVIRUS,PROBABLE,620,45,6,1,193.275,3.35,RSV_B,6.06,SCHOOL,100.0,11.92,ECDC_VPD,CHECK,FLASH,2025-08-09
2023-W02,SK,CZ1,MEASLES,POSSIBLE,1522,43,5,0,79.243,11.31,FLU_H3N2,8.88,WORKPLACE,80.07,10.79,ECDC_TESSy,OK,BENCHMARK,2025-09-24
2023-W03,HR,LT83,PERTUSSIS,CONFIRMED,3296,452,84,15,121.651,5.27,BA_5,13.5,CARE_HOME,26.88,7.27,ECDC_FOODBORNE,REVISED,SECOND,2024-12-15
2023-W04,DE,BG6,TB,PROBABLE,2966,350,41,3,334.39,16.65,OTHER,10.76,HOSPITAL,64.71,12.27,ECDC_RESPIRATORY,PARTIAL,FIRST,2024-12-23
2023-W05,LU,HR22,SALMONELLA,POSSIBLE,959,152,31,3,29.308,6.38,FLU_H1N1,7.21,COMMUNITY,79.91,1.76,ECDC_AMR,IMPUTED,FLASH,2026-02-21
2023-W06,SI,DK138,LISTERIA,CONFIRMED,2869,396,105,5,61.475,21.55,XBB_1_5,2.44,TRAVEL_RELATED,74.45,10.21,ECDC_VPD,CHECK,BENCHMARK,2025-04-27
2023-W07,CY,IT7,SARS_COV_2,PROBABLE,1371,151,18,4,179.787,9.68,NONE,5.45,FOODBORNE,15.35,10.26,ECDC_TESSy,OK,SECOND,2025-04-04
2023-W08,GR,LT4,INFLUENZA_A,POSSIBLE,2460,305,47,3,43.777,28.5,RSV_A,6.83,UNKNOWN,40.65,11.57,ECDC_FOODBORNE,REVISED,FIRST,2024-01-08
2023-W09,MT,RO77,INFLUENZA_B,CONFIRMED,473,74,16,3,16.067,28.18,JN_1,7.91,HOUSEHOLD,82.67,4.43,ECDC_RESPIRATORY,PARTIAL,FLASH,2024-04-08
2023-W10,ES,CZ64,RSV,PROBABLE,1978,98,25,1,94.952,1.62,BA_2,3.12,SCHOOL,37.63,0.73,ECDC_AMR,IMPUTED,BENCHMARK,2024-06-24
2023-W11,CZ,BE167,NOROVIRUS,POSSIBLE,2388,104,14,2,34.431,12.56,RSV_B,11.44,WORKPLACE,35.39,10.31,ECDC_VPD,CHECK,SECOND,2025-06-25
2023-W12,HU,RO8,MEASLES,CONFIRMED,1009,47,5,0,6.188,20.77,FLU_H3N2,5.13,CARE_HOME,76.95,2.63,ECDC_TESSy,OK,FIRST,2025-02-11
2023-W13,NL,HU99,PERTUSSIS,PROBABLE,1441,213,34,2,13.403,10.13,BA_5,0.35,HOSPITAL,16.2,17.13,ECDC_FOODBORNE,REVISED,FLASH,2024-12-21
2023-W14,SE,SE45,TB,POSSIBLE,1597,203,71,5,148.244,4.28,OTHER,13.39,COMMUNITY,75.0,3.04,ECDC_RESPIRATORY,PARTIAL,BENCHMARK,2025-09-29
2023-W15,DK,DE4,SALMONELLA,CONFIRMED,1213,111,6,1,30.191,3.82,FLU_H1N1,0.6,TRAVEL_RELATED,41.05,1.87,ECDC_AMR,IMPUTED,SECOND,2025-03-15
2023-W16,IE,IT808,LISTERIA,PROBABLE,1266,172,12,2,202.291,2.46,XBB_1_5,10.97,FOODBORNE,18.71,13.71,ECDC_VPD,CHECK,FIRST,2025-10-11
2023-W17,PL,IE107,SARS_COV_2,POSSIBLE,1565,69,23,3,114.392,31.31,NONE,58.43,UNKNOWN,11.98,1.28,ECDC_TESSy,OK,FLASH,2024-04-11
2023-W18,AT,DK29,INFLUENZA_A,CONFIRMED,1217,178,19,1,18.74,21.15,RSV_A,5.05,HOUSEHOLD,28.91,16.9,ECDC_FOODBORNE,REVISED,BENCHMARK,2026-02-14
2023-W19,EE,SK3,INFLUENZA_B,PROBABLE,445,15,2,0,82.246,17.36,JN_1,12.95,SCHOOL,92.67,3.42,ECDC_RESPIRATORY,PARTIAL,SECOND,2024-07-31
2023-W20,IT,IE5,RSV,POSSIBLE,852,54,12,0,241.496,17.32,BA_2,13.21,WORKPLACE,27.55,1.04,ECDC_AMR,IMPUTED,FIRST,2024-07-16
2023-W21,PT,DE88,NOROVIRUS,CONFIRMED,1943,205,19,3,51.682,15.74,RSV_B,4.27,CARE_HOME,35.63,7.99,ECDC_VPD,CHECK,FLASH,2024-09-11
2023-W22,BE,EE32,MEASLES,PROBABLE,4515,360,92,17,201.641,1.86,FLU_H3N2,10.6,HOSPITAL,41.65,10.44,ECDC_TESSy,OK,BENCHMARK,2026-01-09
2023-W23,FI,CY31,PERTUSSIS,POSSIBLE,1564,86,6,1,121.989,0.83,BA_5,8.73,COMMUNITY,13.17,10.59,ECDC_FOODBORNE,REVISED,SECOND,2024-08-02
2023-W24,LV,PT9,TB,CONFIRMED,3809,800,150,32,58.759,7.49,OTHER,0.74,TRAVEL_RELATED,13.31,9.73,ECDC_RESPIRATORY,PARTIAL,FIRST,2025-02-20
2023-W25,RO,SE4,SALMONELLA,PROBABLE,1127,71,15,2,92.751,17.22,FLU_H1N1,11.15,FOODBORNE,82.53,7.38,ECDC_AMR,IMPUTED,FLASH,2025-04-13
2023-W26,BG,DK13,LISTERIA,POSSIBLE,78,3,0,0,70.471,18.49,XBB_1_5,4.55,UNKNOWN,67.63,13.0,ECDC_VPD,CHECK,BENCHMARK,2024-07-19
2023-W27,FR,LT174,SARS_COV_2,CONFIRMED,2611,410,94,19,68.795,8.26,NONE,10.24,HOUSEHOLD,48.46,1.19,ECDC_TESSy,OK,SECOND,2024-01-28
2023-W28,LT,CY36,INFLUENZA_A,PROBABLE,1507,74,4,0,58.427,16.86,RSV_A,0.12,SCHOOL,21.78,3.9,ECDC_FOODBORNE,REVISED,FIRST,2025-11-10
2023-W29,SK,IE457,INFLUENZA_B,POSSIBLE,290,26,4,0,170.194,18.82,JN_1,8.29,WORKPLACE,16.18,10.93,ECDC_RESPIRATORY,PARTIAL,FLASH,2025-12-24
2023-W30,HR,AT653,RSV,CONFIRMED,1815,182,14,0,35.38,6.83,BA_2,1.92,CARE_HOME,62.68,10.64,ECDC_AMR,IMPUTED,BENCHMARK,2024-06-18
2023-W31,DE,FI91,NOROVIRUS,PROBABLE,315,49,5,0,142.077,4.67,RSV_B,12.06,HOSPITAL,76.51,16.65,ECDC_VPD,CHECK,SECOND,2025-11-23
2023-W32,LU,LU815,MEASLES,POSSIBLE,2194,168,39,6,61.538,21.73,FLU_H3N2,7.2,COMMUNITY,73.36,9.83,ECDC_TESSy,OK,FIRST,2024-03-12
2023-W33,SI,FI152,PERTUSSIS,CONFIRMED,341,45,10,1,110.248,11.29,BA_5,7.63,TRAVEL_RELATED,15.35,1.34,ECDC_FOODBORNE,REVISED,FLASH,2024-10-26
2023-W34,CY,BG68,TB,PROBABLE,3168,572,73,20,173.826,21.48,OTHER,9.01,FOODBORNE,54.49,2.58,ECDC_RESPIRATORY,PARTIAL,BENCHMARK,2024-10-24
2023-W35,GR,BG14,SALMONELLA,POSSIBLE,2681,425,50,4,36.129,10.39,FLU_H1N1,13.1,UNKNOWN,77.24,10.22,ECDC_AMR,IMPUTED,SECOND,2025-07-13
2023-W36,MT,RO5,LISTERIA,CONFIRMED,84,6,1,0,158.096,7.8,XBB_1_5,6.48,HOUSEHOLD,63.27,5.6,ECDC_VPD,CHECK,FIRST,2026-02-03
2023-W37,ES,HR9,SARS_COV_2,PROBABLE,3113,234,35,6,92.203,17.25,NONE,39.49,SCHOOL,93.45,12.02,ECDC_TESSy,OK,FLASH,2024-07-22
2023-W38,CZ,RO701,INFLUENZA_A,POSSIBLE,1355,179,41,4,168.12,3.76,RSV_A,12.96,WORKPLACE,70.88,1.53,ECDC_FOODBORNE,REVISED,BENCHMARK,2025-01-24
2023-W39,HU,ES781,INFLUENZA_B,CONFIRMED,2008,66,14,0,38.308,24.32,JN_1,12.97,CARE_HOME,26.86,11.37,ECDC_RESPIRATORY,PARTIAL,SECOND,2025-05-03
2023-W40,NL,PT49,RSV,PROBABLE,1873,258,64,9,99.132,30.2,BA_2,4.11,HOSPITAL,67.84,11.38,ECDC_AMR,IMPUTED,FIRST,2024-08-27
2023-W41,SE,GR429,NOROVIRUS,POSSIBLE,3446,320,49,9,41.303,0.97,RSV_B,3.06,COMMUNITY,86.04,14.53,ECDC_VPD,CHECK,FLASH,2025-12-19
2023-W42,DK,LV82,MEASLES,CONFIRMED,1275,181,21,1,68.041,22.37,FLU_H3N2,0.67,TRAVEL_RELATED,17.69,10.68,ECDC_TESSy,OK,BENCHMARK,2025-12-16
2023-W43,IE,PT99,PERTUSSIS,PROBABLE,2159,276,25,6,132.527,0.33,BA_5,13.24,FOODBORNE,25.34,4.33,ECDC_FOODBORNE,REVISED,SECOND,2025-01-17
2023-W44,PL,NL72,TB,POSSIBLE,3729,651,213,24,307.923,9.1,OTHER,4.14,UNKNOWN,67.86,3.56,ECDC_RESPIRATORY,PARTIAL,FIRST,2025-06-29
2023-W45,AT,IE9,SALMONELLA,CONFIRMED,1559,98,22,5,102.395,13.26,FLU_H1N1,6.13,HOUSEHOLD,55.18,10.76,ECDC_AMR,IMPUTED,FLASH,2025-12-20
2023-W46,EE,LU675,LISTERIA,PROBABLE,724,51,3,0,123.294,9.23,XBB_1_5,11.58,SCHOOL,66.39,6.53,ECDC_VPD,CHECK,BENCHMARK,2025-09-28
2023-W47,IT,SE3,SARS_COV_2,POSSIBLE,1969,198,64,4,34.939,4.46,NONE,49.48,WORKPLACE,43.92,7.56,ECDC_TESSy,OK,SECOND,2024-05-26
2023-W48,PT,LV19,INFLUENZA_A,CONFIRMED,899,63,8,1,43.635,7.89,RSV_A,3.93,CARE_HOME,85.44,7.73,ECDC_FOODBORNE,REVISED,FIRST,2024-01-29
2023-W49,BE,SE97,INFLUENZA_B,PROBABLE,1840,207,31,4,114.774,2.67,JN_1,4.06,HOSPITAL,52.73,10.81,ECDC_RESPIRATORY,PARTIAL,FLASH,2024-03-27
2023-W50,FI,DK68,RSV,POSSIBLE,209,23,3,0,25.371,12.37,BA_2,7.82,COMMUNITY,45.05,8.24,ECDC_AMR,IMPUTED,BENCHMARK,2024-06-19
2023-W51,LV,LU83,NOROVIRUS,CONFIRMED,882,37,9,1,112.395,11.68,RSV_B,12.65,TRAVEL_RELATED,59.86,5.42,ECDC_VPD,CHECK,SECOND,2024-08-29
2023-W52,RO,HU580,MEASLES,PROBABLE,1590,252,47,10,175.869,17.41,FLU_H3N2,2.12,FOODBORNE,77.13,4.96,ECDC_TESSy,OK,FIRST,2025-08-30
2024-W01,BG,SK723,PERTUSSIS,POSSIBLE,1856,252,52,13,74.525,15.36,BA_5,7.14,UNKNOWN,40.85,14.56,ECDC_FOODBORNE,REVISED,FLASH,2025-08-05
2024-W02,FR,LU41,TB,CONFIRMED,1185,49,7,0,175.066,1.02,OTHER,12.8,HOUSEHOLD,65.35,12.52,ECDC_RESPIRATORY,PARTIAL,BENCHMARK,2024-03-21
2024-W03,LT,HU43,SALMONELLA,PROBABLE,1651,190,13,0,198.853,7.3,FLU_H1N1,3.73,SCHOOL,44.32,11.52,ECDC_AMR,IMPUTED,SECOND,2025-07-06
2024-W04,SK,HR94,LISTERIA,POSSIBLE,2069,115,16,3,186.058,17.14,XBB_1_5,5.98,WORKPLACE,18.45,2.57,ECDC_VPD,CHECK,FIRST,2025-04-25
2024-W05,HR,DK5,SARS_COV_2,CONFIRMED,651,80,14,2,178.238,27.85,NONE,56.66,CARE_HOME,53.0,9.32,ECDC_TESSy,OK,FLASH,2025-02-03
2024-W06,DE,IT2,INFLUENZA_A,PROBABLE,820,36,7,1,14.696,3.24,RSV_A,9.78,HOSPITAL,73.51,5.68,ECDC_FOODBORNE,REVISED,BENCHMARK,2025-07-31
