qol_infra_inspection_date,qol_infra_asset_type_code,qol_infra_asset_id_hash,qol_infra_condition_rating,qol_infra_work_order_count,qol_infra_mean_time_to_repair_days,qol_infra_preventive_maintenance_pct,qol_infra_pothole_reports_count,qol_infra_street_sweeping_completion_pct,qol_infra_water_main_break_count,qol_infra_sewer_overflow_count,qol_infra_signal_outage_minutes,qol_infra_graffiti_removal_days_avg,qol_infra_snow_plow_cycle_hours,qol_infra_leaf_pickup_completion_pct,qol_infra_permit_backlog_days,qol_infra_capital_project_status_code,qol_infra_service_request_backlog,qol_infra_operational_cost_inr,qol_infra_resident_report_accuracy_score
2022-12-15,WATER,46a7fff42624aaea,4,203,171,90.81,5166,67.77,43,219,15723,7.24,42.05,35.62,92,COMPLETED,7116,16079874,99.6
2023-05-25,WATER,2afba1d67c80580e,3,224,83,14.98,1217,34.25,19,32,5286,53.99,55.45,5.91,165,PLANNED,22767,32198787,76.1
2022-05-09,PARK,91380025c4d16cbb,1,458,54,91.11,1518,64.06,84,185,15505,32.32,53.96,42.42,240,COMPLETED,14598,21080823,3.0
2019-11-29,WATER,3e2651ae53f61c81,4,218,126,92.67,4476,78.84,251,49,6139,19.0,43.83,37.03,116,ON_HOLD,5794,53345070,62.5
2021-11-14,ROAD,433cdb07bf2abaad,4,59,19,36.68,4901,19.78,194,85,10165,43.01,71.68,86.84,68,PLANNED,16033,54127230,43.6
2021-01-20,SIGNAL,3737f65c2c7d305e,3,233,101,94.62,3151,44.94,98,62,17448,38.23,40.98,25.23,61,CANCELLED,289,17887938,49.7
2022-12-16,OTHER,db304b220a8b93bc,2,98,66,33.66,2356,13.75,341,70,4740,38.26,27.41,96.97,263,PLANNED,19285,44978639,14.1
2019-10-13,LIGHT,66dbdda46c6f5b05,5,358,109,74.44,4023,88.2,387,181,5262,35.51,15.29,69.29,17,ON_HOLD,23335,17325754,77.3
2025-10-10,BRIDGE,47e77dc45d383bcf,1,468,164,0.55,273,90.25,295,93,2114,38.59,17.69,94.63,324,CANCELLED,20959,65678464,95.4
2023-05-13,BUILD,40d1d61dfa954e0b,5,170,72,95.61,5529,80.35,122,203,5476,34.68,68.09,46.37,28,COMPLETED,20083,32891350,42.8
2024-03-04,WATER,09dcaec84e0183cb,5,12,167,4.94,3123,43.61,11,124,7977,50.92,10.21,74.88,128,CANCELLED,7394,56203641,72.3
2020-05-14,BRIDGE,6b88182929699086,3,156,129,75.15,2501,30.63,168,55,10669,51.55,51.72,9.09,101,ON_HOLD,13097,13979939,57.6
2022-03-17,SEWER,7bb9dc71fba49448,2,17,168,33.05,1073,48.21,392,8,3125,42.7,45.47,60.66,302,PLANNED,11643,26421196,74.2
2020-11-20,LIGHT,568411c8443dbd60,3,343,11,35.75,1723,34.71,323,131,17327,25.92,71.02,9.83,329,IN_PROGRESS,21545,5410141,99.4
2022-11-12,BRIDGE,507cef5944d772d6,2,41,7,3.99,1147,4.82,26,44,7957,26.69,12.15,4.53,27,ON_HOLD,8714,50484387,99.0
2019-09-23,WATER,ea0a6aae2adbe5da,2,500,130,29.62,4259,79.35,168,217,2924,40.21,29.81,35.99,320,PLANNED,5481,60687076,54.6
2023-03-08,LIGHT,f9b4d3d92342472e,5,430,155,91.16,437,65.42,146,190,16820,1.27,69.82,68.11,201,ON_HOLD,4470,31674266,37.3
2020-05-02,OTHER,26e01f8070703b1e,2,366,24,14.79,3920,21.23,86,144,10836,10.22,68.25,7.79,150,IN_PROGRESS,3856,18154890,44.5
2019-06-30,WATER,baf2657efebbe12b,2,438,60,58.41,2380,32.42,109,17,353,55.66,34.16,81.08,274,CANCELLED,1161,61078385,66.5
2024-07-22,PARK,7cd120f6478d5425,2,143,102,71.03,2784,9.42,74,138,16973,21.92,27.65,56.34,306,COMPLETED,23258,31786799,69.2
2024-12-01,BUILD,7630b63b8c73285b,2,73,70,26.86,1047,23.23,92,151,2598,9.59,23.18,74.76,331,ON_HOLD,24824,57948001,96.2
2025-12-08,DRAIN,ff5dbe7e315f2902,1,181,131,13.13,5734,84.77,380,241,3646,54.76,50.78,76.57,285,COMPLETED,13484,42308346,62.2
2022-02-09,DRAIN,7c0d9bd4c7193b6e,5,56,28,81.94,4974,14.16,114,8,7888,35.21,33.16,66.66,344,IN_PROGRESS,2037,46005424,65.3
2025-11-25,WATER,3dc1730f095666b8,2,412,168,94.01,560,76.57,177,4,16548,5.29,9.86,40.17,277,COMPLETED,13888,15332483,66.4
2023-10-04,LIGHT,4f831dbcd2c9934c,3,122,107,87.75,4992,30.74,52,211,7794,8.44,54.98,85.8,234,IN_PROGRESS,21514,34677063,76.4
2022-01-29,ROAD,2f62fe8f63db1bd6,3,8,87,9.71,4630,70.12,365,129,10777,34.47,11.16,97.27,295,ON_HOLD,18022,35132795,26.5
2020-10-16,PARK,1d5df3f29beb0c73,3,17,28,16.46,1077,2.83,204,196,14077,37.2,25.19,70.05,243,IN_PROGRESS,5357,45906756,84.1
2024-12-03,BRIDGE,614f251730c2fc82,5,355,103,55.57,3041,89.84,73,52,13496,34.76,67.52,81.88,212,ON_HOLD,7808,37379935,81.6
2025-12-27,LIGHT,682ce76d4629c322,3,425,147,86.21,3572,29.44,77,74,17657,30.51,15.09,3.81,162,ON_HOLD,1560,55869329,84.6
2021-03-30,OTHER,7316eac31607c03d,4,154,15,14.55,2380,60.55,92,146,10761,43.93,6.68,84.64,97,CANCELLED,20729,6610035,36.5
2019-04-27,ROAD,82480ccbaf874ff9,2,13,135,34.32,5152,61.23,264,23,15903,40.21,58.86,88.17,261,ON_HOLD,15889,20889927,36.8
2023-04-23,LIGHT,36c0bb4e23eab205,1,483,150,95.79,4219,78.72,39,212,4011,28.58,0.99,54.61,199,IN_PROGRESS,10975,44314095,99.9
2019-01-22,ROAD,16dfaa4c689d2865,3,137,64,18.67,4139,64.46,362,100,17526,14.86,58.7,59.72,126,PLANNED,7349,1659854,23.4
2023-03-28,BRIDGE,fe1e69ff64fe0851,3,470,141,82.35,1864,25.85,121,73,1133,10.71,17.96,8.96,102,ON_HOLD,912,45021470,0.8
2024-08-26,WATER,6954815b219f6f4f,5,298,75,51.32,846,79.0,18,164,4422,6.98,36.99,45.96,74,COMPLETED,8098,71169622,31.8
2023-06-02,BUILD,c4ebc44ed1d58bf3,4,245,85,5.53,2327,64.97,295,200,9363,10.77,53.49,55.29,79,ON_HOLD,24165,41899922,12.3
2021-02-17,DRAIN,40369be6b6e03f8d,4,60,84,32.08,4719,61.05,123,128,5349,39.75,31.92,57.68,68,ON_HOLD,18674,67102836,90.5
2024-04-10,LIGHT,9b10eadff45fcf3b,3,393,116,24.76,2419,38.04,245,83,77,2.86,45.27,17.79,285,CANCELLED,4112,59386535,1.1
2021-04-03,SEWER,49c917d5be7e0d79,2,252,50,0.9,1425,57.59,300,73,991,55.35,23.57,41.33,273,IN_PROGRESS,23983,55314807,92.1
2023-10-27,WATER,7e971b9d2b534dd8,4,487,17,22.57,3400,98.36,273,146,8529,4.02,43.05,66.04,231,COMPLETED,15900,48650645,10.8
2022-10-19,WATER,9946864565a8820a,1,56,11,74.2,3152,94.96,72,132,15368,57.51,47.16,60.29,212,COMPLETED,13197,44468442,3.8
2023-12-13,OTHER,d6f2ffaaeda764a8,1,253,114,33.34,5959,37.57,175,52,7070,10.33,59.8,66.11,123,ON_HOLD,5596,13659857,92.7
2025-01-19,PARK,f13ca283c375f670,5,81,1,0.17,2882,79.71,378,11,5939,16.68,51.2,63.54,73,CANCELLED,13984,34442207,23.9
2019-11-24,BRIDGE,9a9c02ac5d5bc0f7,4,489,114,46.59,4930,55.87,345,103,9623,26.03,48.06,44.35,239,CANCELLED,13470,65423780,5.4
2025-12-21,SEWER,6452ab28861a91ea,4,473,105,43.03,1806,97.76,118,203,16248,47.49,26.37,0.48,348,IN_PROGRESS,24518,2614248,15.8
2025-08-01,OTHER,ad70841547347578,5,228,121,15.35,4850,41.51,82,224,14176,48.93,24.89,41.43,173,PLANNED,5416,21521700,61.0
2021-04-17,BUILD,fb862a1a46102f04,2,451,169,96.97,2265,2.75,274,177,4715,6.65,66.07,10.78,248,COMPLETED,21261,49646124,73.6
2021-11-11,BUILD,831768d4e886db59,2,33,110,17.69,3920,46.56,366,152,8172,4.96,50.89,44.56,325,ON_HOLD,12419,62263244,67.9
2021-02-10,DRAIN,6e92bb4e99f4a514,3,451,148,74.38,3673,95.15,154,139,4067,4.17,71.32,63.46,145,CANCELLED,20714,49868373,39.2
2025-10-17,DRAIN,2f2ea3d9fd70600f,1,352,144,78.44,5999,76.83,271,20,6186,1.9,14.96,93.1,173,PLANNED,8663,55508485,53.1
2021-06-05,BUILD,9469fabf3734e4ab,4,132,66,4.79,2013,1.71,24,161,7194,13.97,14.46,68.39,231,CANCELLED,20846,39145276,14.2
2021-01-29,SEWER,65a2721b158e0635,1,411,25,40.8,4873,29.25,58,167,5335,41.0,41.15,82.58,128,CANCELLED,7148,13408348,13.8
2022-02-14,BUILD,c82a7f875080fb22,5,146,56,41.46,3959,50.94,220,86,828,30.56,46.37,35.35,261,IN_PROGRESS,15293,58072230,76.9
2020-07-25,WATER,a95c8d0f94da031d,1,221,21,1.3,596,26.33,383,178,8370,39.6,8.93,18.65,149,ON_HOLD,11939,2580486,82.0
2024-11-02,BUILD,d9e3a971e2b74e4b,5,385,21,66.71,3888,67.4,184,3,15223,15.88,1.4,16.02,161,COMPLETED,18732,52108085,5.9
2021-02-25,DRAIN,a76c3f154886ae88,3,237,171,52.5,236,69.4,60,117,3100,14.48,48.92,69.3,241,IN_PROGRESS,8517,13485614,98.6
2025-01-01,OTHER,ed9667f964ffe810,2,438,18,2.54,3368,34.19,97,249,2050,38.85,6.97,50.47,245,COMPLETED,18681,14555992,43.8
2021-11-13,DRAIN,775c01c1328ab221,4,49,94,77.01,5380,23.61,321,136,281,50.58,9.88,85.79,147,CANCELLED,24309,71912001,80.9
2022-03-05,BRIDGE,98ef11f5cf7840c6,4,275,167,17.88,2391,32.16,271,148,499,18.0,55.54,51.49,276,PLANNED,18091,57264032,21.8
2020-01-30,BRIDGE,fce4cfb4078ab5c0,1,251,166,91.48,3411,57.69,87,199,13537,4.7,10.66,28.03,8,IN_PROGRESS,14098,17896057,45.6
2025-10-26,BUILD,bd6afdee8fbe7938,3,177,121,34.05,949,93.12,68,172,6095,28.89,71.72,0.25,36,COMPLETED,6545,63321862,70.9
2024-12-16,BRIDGE,c5044c640e2bcd55,5,427,50,25.12,2669,14.69,246,47,6805,22.55,14.9,19.65,270,CANCELLED,16100,29129305,14.2
2025-02-16,ROAD,352b9b2f80603652,2,239,0,27.39,3965,15.24,106,248,4625,10.04,5.75,20.49,289,CANCELLED,24363,45869852,81.2
2021-07-22,BRIDGE,c55997ebb9cb4e0e,1,18,101,32.07,4438,43.48,98,199,1245,23.85,45.41,49.74,30,ON_HOLD,13229,46514622,51.4
2019-12-04,ROAD,2184d5d1cd1ae6ff,1,498,120,20.12,2122,31.66,92,159,15727,34.42,60.47,39.8,47,COMPLETED,9276,28724354,94.5
2022-05-16,SIGNAL,fc67e21cf09b1179,5,82,81,40.37,5785,38.05,251,36,7179,18.53,28.37,44.63,328,PLANNED,16523,42179846,50.4
2025-11-02,SEWER,aeffe7ecac4dbd92,3,500,94,76.04,2236,12.29,160,62,16776,15.64,62.68,28.6,10,CANCELLED,20317,35324712,38.0
2019-12-11,DRAIN,4557291846bd58eb,4,428,166,32.48,1226,80.35,20,37,11780,11.24,36.53,8.36,13,PLANNED,11061,52159608,57.9
2022-05-13,PARK,f972a8426f9fbb81,2,88,49,7.29,1163,2.42,158,130,8993,25.44,65.92,83.52,284,ON_HOLD,8654,64177172,35.2
2023-07-04,DRAIN,0bdaa4f894768514,2,217,160,79.33,4674,54.64,208,40,19573,28.44,37.53,18.74,194,CANCELLED,9593,24223826,21.6
2022-02-17,ROAD,9e72f356b1115bcb,4,219,43,4.13,2491,13.45,166,51,9146,57.4,58.52,95.73,199,PLANNED,8743,15512652,63.6
2023-08-12,BRIDGE,e567ba40d696fd61,4,196,66,24.96,5569,92.96,44,148,1717,54.45,53.27,62.64,197,PLANNED,7024,66935077,68.0
2021-02-07,SIGNAL,624da0f2c97c544a,3,439,147,89.62,2286,47.06,317,99,2041,36.52,15.12,81.31,250,COMPLETED,20391,47455087,30.2
2020-07-12,WATER,c3fb154822eb67df,3,352,18,9.57,4063,52.24,78,221,18617,5.25,56.92,46.62,246,IN_PROGRESS,13417,47523649,20.4
2019-11-16,PARK,ffd40ab079ab062c,3,325,11,23.15,3791,63.43,399,84,3811,3.98,33.27,9.36,153,ON_HOLD,18695,47999445,56.9
2020-03-11,PARK,8bc0c957b6a7895e,4,449,100,50.19,1408,92.62,364,134,6992,22.05,71.13,81.8,294,COMPLETED,24736,54661102,34.4
2022-02-28,PARK,7a221baeb3b89848,5,6,46,29.62,2618,40.64,321,230,5533,7.38,38.26,71.97,4,COMPLETED,8870,34951072,33.6
2025-10-30,DRAIN,194e33a4a3026f13,3,422,45,98.92,617,85.83,132,250,449,41.56,18.66,13.77,347,CANCELLED,18337,62508999,90.1
2020-10-12,WATER,53015ab7729fb035,4,14,18,83.58,3142,55.49,337,116,4878,2.77,52.76,41.34,300,ON_HOLD,16157,48605842,40.0
2020-02-24,DRAIN,6add8bb45fd59d94,1,64,14,76.52,4738,89.5,91,80,6207,35.36,7.98,21.88,79,IN_PROGRESS,5405,34736284,89.0
2019-02-12,BUILD,404b797342125c20,4,157,27,4.41,3004,18.81,306,243,9275,47.18,36.19,47.68,191,COMPLETED,5177,12471076,17.2
2020-11-07,BUILD,62015ea08a316ad5,4,192,80,15.78,2939,76.45,248,27,12029,9.72,16.12,48.29,39,IN_PROGRESS,24614,60285071,31.9
2020-10-31,SEWER,2266fd4c84498217,4,258,140,57.37,5919,60.17,50,85,3550,55.75,69.71,52.73,183,PLANNED,3436,35866533,94.0
2024-11-23,ROAD,85d3799faded3047,5,362,60,49.34,66,34.27,146,26,10015,30.13,59.83,66.03,339,ON_HOLD,4583,50580560,82.2
2026-01-20,BRIDGE,b815b49405c231b1,1,53,126,13.07,3884,36.24,179,30,1094,57.95,31.59,33.03,108,CANCELLED,13747,73992313,96.9
2020-10-04,PARK,6e67e95c7a79a4b7,3,499,35,34.83,3757,29.69,151,143,2336,45.04,71.61,90.77,194,CANCELLED,13657,40490031,52.9
2025-02-09,PARK,708a9b5105c178c0,2,14,134,36.29,3091,23.63,193,185,19460,19.17,17.85,67.12,23,IN_PROGRESS,2746,23041619,99.0
2019-08-30,SEWER,3a59926ba9be5c45,3,289,154,93.79,2518,95.31,163,102,19071,21.19,29.93,42.1,362,COMPLETED,2327,10605466,79.2
2019-11-20,LIGHT,5293b9c36b3404f4,1,212,45,13.73,4463,61.4,42,70,1974,56.7,31.83,16.13,323,IN_PROGRESS,24407,823392,97.3
2019-09-02,SIGNAL,85eb23540792bf81,4,174,97,78.85,2147,20.32,270,11,18174,27.71,57.46,74.06,183,IN_PROGRESS,16520,65297847,81.2
2021-01-09,DRAIN,62cca79b5134a602,5,225,67,27.51,1907,8.84,227,72,17327,0.85,34.32,15.06,330,PLANNED,11337,51297578,94.8
2025-09-18,PARK,6bf01d278f92294d,4,386,168,17.57,130,25.8,3,69,11469,58.19,28.42,71.25,174,CANCELLED,8708,9322434,42.2
2019-08-31,ROAD,d5d22276abf2b7d1,5,375,60,7.74,2114,3.37,266,34,13755,17.01,39.64,25.38,219,IN_PROGRESS,591,6952243,37.3
2021-06-13,SEWER,3f0a6a22b91cf8ba,4,315,8,70.52,3303,18.85,338,151,546,22.74,46.15,23.8,111,PLANNED,5329,12523494,11.4
2023-10-12,DRAIN,bf9ab67578f87978,5,134,122,52.86,5331,69.63,191,4,15061,54.16,29.15,63.81,196,CANCELLED,15110,11373293,20.8
2020-10-04,ROAD,5de2c42c2796a89e,4,451,2,56.74,1860,47.92,283,107,7836,15.17,18.06,49.51,349,COMPLETED,7454,3353367,40.0
2019-05-11,OTHER,275d13478d0c50d6,1,205,166,7.06,4520,11.94,171,224,17425,39.91,0.07,65.18,35,PLANNED,11420,30859176,76.4
2024-05-03,SEWER,89ff02b8f7a0f7b0,4,294,0,50.16,4676,99.08,32,167,17942,13.59,12.99,48.93,297,PLANNED,23856,21666659,53.5
2025-06-24,PARK,06de716a5a2346e8,2,6,38,18.33,5806,78.37,308,80,16514,22.25,54.73,40.67,332,COMPLETED,963,34265072,74.0
2025-06-11,SEWER,b8d8de0aabc86e5e,2,444,151,17.11,4219,7.52,46,103,2222,53.31,44.73,67.35,93,CANCELLED,1280,49386723,2.5
2025-12-07,SEWER,63c6c88fafc3ad9f,1,188,133,31.4,687,15.94,114,200,11289,22.62,31.06,25.94,4,PLANNED,8736,21344325,96.7
2021-04-27,WATER,098bd0258fe4db62,3,441,18,22.45,3967,12.45,272,165,15336,37.62,66.88,38.79,75,CANCELLED,15049,45481027,96.0
2021-09-20,SIGNAL,5f1ce21264c53569,3,428,177,98.76,2725,23.17,367,109,2500,16.59,69.08,92.0,213,IN_PROGRESS,13960,66045000,48.9
2019-11-14,OTHER,9c799a778fa6b86c,1,388,130,1.31,1102,44.78,119,50,17117,16.31,60.48,81.73,347,ON_HOLD,17628,73623093,14.4
2022-06-21,OTHER,2c9964a2a594f165,4,294,173,49.72,4866,38.07,218,183,977,8.96,7.48,9.76,99,CANCELLED,18448,33447777,79.1
2022-10-21,LIGHT,d04e43e54e3b34ab,2,362,175,54.91,4068,60.94,58,25,4719,16.77,62.74,18.16,5,IN_PROGRESS,688,45286326,0.2
2024-09-07,SIGNAL,b5093ec7e880d090,4,332,88,15.73,864,70.55,38,104,4334,22.28,66.23,70.62,270,IN_PROGRESS,5048,33564026,63.8
2020-04-24,BUILD,a325fc6340f5a0b5,5,257,8,19.1,5549,59.81,295,161,15168,59.13,58.07,40.5,180,IN_PROGRESS,15739,3630482,44.8
2019-03-01,PARK,97d81f1cb482330f,2,367,76,4.07,1227,91.1,183,159,609,59.67,39.13,49.87,163,ON_HOLD,19313,64720597,45.0
2023-08-25,SIGNAL,f86f6aebcbdf3047,5,14,80,2.61,4665,61.71,219,146,3346,8.24,44.98,11.95,73,PLANNED,4592,14080671,60.1
2025-05-25,BUILD,f97dfdaf8b67adb7,2,65,146,24.88,4122,23.87,323,143,666,37.76,62.04,50.34,192,CANCELLED,1995,11036795,49.8
2020-10-24,WATER,d9959127de92f8da,4,58,175,90.72,1738,60.61,384,233,17203,34.51,8.28,60.23,118,COMPLETED,17312,71111416,43.9
2022-09-17,BUILD,6e83737138d694db,5,346,155,77.22,861,14.14,14,179,4476,33.4,8.68,58.55,80,COMPLETED,16742,19925101,93.1
2024-06-09,ROAD,d322fd8ae235829e,5,259,121,66.31,1180,58.96,356,58,2214,22.82,27.17,39.01,153,ON_HOLD,5607,31600627,64.7
2025-07-13,PARK,4be4f7aa8922f18e,1,190,143,41.4,2131,76.71,251,3,15398,40.44,29.69,84.04,249,CANCELLED,2592,18869520,89.1
2022-12-25,LIGHT,f000961d6e11c238,1,499,78,23.66,4988,96.14,178,77,19180,27.06,58.06,58.42,174,COMPLETED,19998,59367494,2.5
2024-11-15,PARK,680a2dbdfcde772e,1,500,125,24.97,18,68.06,127,131,1581,52.92,26.7,91.99,131,IN_PROGRESS,14283,74307139,42.9
2020-12-05,SIGNAL,7a47bc906ea08565,2,78,2,80.61,1879,34.07,224,190,6938,9.72,2.48,87.52,25,COMPLETED,2943,38795109,2.0
2022-12-18,WATER,a0847900cb27ffef,5,307,11,65.39,5996,87.36,352,162,5906,10.36,60.01,41.87,229,CANCELLED,19836,10144909,88.3
2022-11-09,BRIDGE,d8043b20760d9b27,3,307,141,61.92,3651,27.8,169,27,2196,35.02,17.01,37.95,98,IN_PROGRESS,23442,71964624,88.1
2021-09-16,SEWER,b395ad037eebd36d,4,330,3,53.76,3152,69.6,33,231,16128,41.67,9.82,72.99,302,ON_HOLD,22985,24979393,92.5
2023-10-15,WATER,2e73cdd9dd40f1f0,3,412,59,43.96,5051,72.65,194,17,14201,25.27,16.97,8.2,219,COMPLETED,18210,57125191,60.5
2023-02-09,ROAD,4b825a3498fc3023,3,116,37,1.71,4681,77.43,120,199,13765,16.64,67.32,71.48,7,CANCELLED,14011,68500604,89.3
2021-12-27,PARK,1f16a683d599879b,5,162,38,35.44,5188,12.94,174,89,8665,48.26,4.89,43.5,111,COMPLETED,8378,28843432,51.1
2020-03-02,BUILD,75366c88c344f20b,2,463,78,1.94,1555,80.77,230,117,6418,41.0,32.73,92.79,285,CANCELLED,23889,70330425,11.7
2021-03-14,WATER,f087c1a8768bcb62,2,24,166,96.71,3825,89.84,165,205,3992,17.8,50.11,41.0,73,COMPLETED,22634,15165906,4.0
2023-07-22,SEWER,ce59056d46b12991,3,313,144,83.33,1849,12.87,273,16,5499,33.04,70.69,58.51,187,ON_HOLD,1138,57823026,71.9
2020-05-04,SEWER,046981734d8de5fc,1,82,51,18.05,4338,3.18,91,51,4887,43.7,26.18,44.36,40,ON_HOLD,8675,66692797,94.1
2022-12-06,DRAIN,85bfcc98569fb483,2,111,13,76.32,1146,50.56,349,157,4096,35.94,33.22,30.22,213,COMPLETED,2048,44844115,8.9
2025-02-27,LIGHT,f83d9808ef7aec1a,3,114,147,85.81,4860,24.8,251,82,17003,4.65,20.82,62.84,321,PLANNED,9541,51194482,88.6
2021-09-22,BUILD,19f22983e74a8189,4,468,88,70.21,4560,45.67,378,209,16301,23.84,51.14,69.53,309,IN_PROGRESS,22067,807157,85.2
2023-12-28,ROAD,1991de8a6dec7ceb,2,325,171,7.03,4170,96.17,94,93,10452,9.35,14.45,43.57,31,ON_HOLD,16255,65527857,29.2
2024-09-07,PARK,b40ab8d302014f2c,3,366,27,51.81,3190,39.3,357,147,7166,40.69,58.17,62.36,317,CANCELLED,4230,14078464,92.9
2024-05-13,OTHER,35b1a4c030ffb5a2,3,85,152,68.38,608,22.15,128,180,12027,58.72,68.06,71.14,195,PLANNED,16289,53442282,75.0
2022-04-25,DRAIN,b72e1487c70d6c29,4,6,102,91.18,2482,16.01,50,173,9265,58.7,63.82,64.31,136,IN_PROGRESS,15080,62854529,90.5
2021-09-30,OTHER,6795acecfe6f5cba,3,410,156,32.35,4702,73.39,220,213,17094,45.94,30.31,68.4,31,CANCELLED,7111,66273041,73.5
2020-10-12,SEWER,0b5f3d15d3f51e80,2,168,164,34.92,5279,68.35,258,246,19940,48.35,12.95,55.06,4,COMPLETED,24836,74477214,64.6
2024-02-21,SEWER,97f6f4db9da4336a,3,335,25,26.97,79,87.6,258,211,5569,35.98,12.96,52.95,30,ON_HOLD,24003,21325412,64.4
2020-03-02,SIGNAL,b9aeac509028b315,5,478,72,8.76,5076,84.97,7,237,15419,47.86,56.23,47.08,97,PLANNED,20915,23500790,80.6
2024-03-25,SEWER,1e8d2f32b5b51b46,5,481,149,85.42,4998,34.94,276,239,13223,55.03,65.32,91.42,83,IN_PROGRESS,3583,7847619,76.3
2021-09-28,DRAIN,b6cca7f24fff9c78,5,68,163,22.81,1454,29.04,307,125,12100,41.72,17.55,61.32,51,COMPLETED,1479,10443894,8.0
2023-06-23,SEWER,a20ac8813fb713a2,2,307,109,93.69,4696,91.33,133,16,11387,54.28,24.9,76.6,311,CANCELLED,9201,60962832,92.5
2024-10-18,SEWER,2ccad4345011b89e,5,286,145,97.1,3942,70.82,130,28,14374,42.28,34.88,40.47,121,COMPLETED,9703,46236551,76.0
2021-12-16,SEWER,756a112b7a0f9de1,4,9,19,33.95,2668,57.19,350,101,11384,14.34,29.91,15.27,284,CANCELLED,2683,63588147,46.9
2021-06-08,LIGHT,7e85f18b7829e981,3,306,123,43.46,386,26.62,106,101,6808,18.19,2.73,99.19,195,ON_HOLD,13338,48099299,40.0
2022-03-13,PARK,437c6a6b62c5c151,3,432,74,73.26,912,64.82,57,208,15955,39.99,60.67,39.81,120,COMPLETED,16837,31365883,41.9
2019-09-17,BUILD,81aafea3bd8153d5,2,246,136,3.44,134,17.27,257,37,13275,12.96,16.6,49.94,76,ON_HOLD,14950,22206269,83.7
2025-09-16,SIGNAL,e4f02820bb824e11,1,262,0,14.36,4549,52.16,27,103,7164,52.13,12.72,38.0,56,ON_HOLD,19465,30288766,3.3
2022-09-01,LIGHT,9c1fb5532686c11f,3,43,47,62.48,4404,25.44,156,86,1331,41.71,35.84,57.31,48,CANCELLED,22454,36667604,76.7
2023-10-11,BRIDGE,5e994a023aa52971,2,404,151,81.97,1701,44.3,161,173,2302,25.52,13.09,10.94,208,COMPLETED,17439,27233166,56.3
2023-07-18,DRAIN,a1609c53ce2d2e86,4,73,27,60.28,4262,48.04,326,185,646,2.14,33.56,49.57,333,COMPLETED,22327,49340333,92.3
2024-08-13,LIGHT,eac65eb563ac252e,1,455,67,76.96,1928,11.22,109,166,5059,20.84,20.91,30.19,125,IN_PROGRESS,6303,29170941,13.4
2021-02-06,LIGHT,ab154275eb758caa,2,29,43,6.75,2109,54.34,8,202,9674,51.13,60.88,24.51,203,ON_HOLD,11785,70559668,47.4
2022-06-08,PARK,980b3c60425cdce4,3,409,162,11.39,5100,82.52,157,20,14746,50.2,12.61,5.33,213,PLANNED,20462,14004300,64.9
2019-04-11,OTHER,85cc85895f6bd770,3,295,151,91.15,5793,72.08,26,196,793,20.81,42.18,7.93,76,IN_PROGRESS,18985,41808962,32.4
2025-02-09,WATER,c6625248bd8bb81f,4,330,68,80.34,2959,55.31,94,228,4139,15.85,10.27,22.88,31,PLANNED,10738,64182050,61.1
2019-01-23,SIGNAL,9d93468ead40b741,4,372,166,12.71,2674,80.49,268,177,1501,50.16,32.8,83.09,359,CANCELLED,15031,4961783,49.6
2023-10-02,OTHER,c7b9af684e2476eb,1,19,121,46.7,901,81.39,313,173,5650,59.89,44.57,65.06,358,CANCELLED,13800,68712928,79.9
2025-06-11,PARK,134e10cac69fe1ba,3,18,155,37.91,3769,83.15,348,136,10286,59.38,4.46,73.06,186,ON_HOLD,11051,25544024,5.7
2019-09-12,WATER,c20ae1d4c3ee78a6,5,331,55,72.45,2843,83.77,163,142,17160,19.21,29.21,78.6,289,IN_PROGRESS,2222,45409477,0.7
2026-02-20,LIGHT,7a9c58e085d3170b,1,22,28,47.37,2899,62.02,249,37,8212,56.72,54.85,68.85,301,IN_PROGRESS,18267,74297685,58.4
2019-03-04,PARK,641dfb76a8c6b7aa,5,267,117,47.83,4344,52.65,183,85,5272,56.36,48.34,54.1,140,CANCELLED,10367,72130879,29.1
2025-06-18,SEWER,b7279005e9ba81b2,3,19,50,11.29,4121,64.5,262,179,1737,57.43,52.8,4.79,51,COMPLETED,18576,68427429,45.3
2024-07-09,BUILD,a94ef435adba47d7,5,37,92,7.67,3821,8.81,16,151,9337,37.39,22.1,19.83,208,ON_HOLD,1593,35347176,41.1
2022-04-08,SIGNAL,2472e3cea2fc971c,5,478,1,27.08,1988,25.73,54,44,10699,29.61,58.35,10.34,159,COMPLETED,12032,38987118,73.8
2023-11-18,BRIDGE,5c82fdc1c78596d8,2,54,74,63.64,3434,42.61,71,231,15406,12.16,6.6,61.3,25,COMPLETED,2674,35606602,3.4
2019-06-14,WATER,7b68df89c2c14211,5,351,103,19.15,767,43.54,20,127,18304,7.14,6.75,82.33,203,ON_HOLD,22560,39833164,37.1
2025-11-14,WATER,8ccf76360d865665,4,48,120,22.27,1104,17.58,21,182,11085,7.7,41.65,17.13,262,IN_PROGRESS,11422,22300245,26.4
2023-12-15,BUILD,3d65b1f7e5b287a1,2,93,166,23.22,5670,6.39,229,100,11919,33.52,59.67,71.08,39,COMPLETED,17423,7479508,55.8
2024-09-26,WATER,664c544916fc7b0a,3,183,33,84.65,4717,75.11,309,207,9706,22.56,48.42,73.04,9,CANCELLED,3613,69236939,97.5
