imm_border_encounter_date,imm_border_sector_code,imm_border_processing_facility_id,imm_border_encounter_type_code,imm_border_single_adult_flag,imm_border_family_unit_flag,imm_border_unaccompanied_child_flag,imm_border_country_of_origin_code,imm_border_repeat_encounter_flag,imm_border_prior_removal_flag,imm_border_credible_fear_claim_flag,imm_border_asylum_referral_flag,imm_border_expedited_removal_flag,imm_border_parole_granted_flag,imm_border_detention_length_days,imm_border_alternatives_to_detention_flag,imm_border_court_notice_issued_flag,imm_border_case_outcome_code,imm_border_resource_load_index,imm_border_policy_regime_code
2022-10-12,BSF_WEST,PF0079,OVERSTAY_ACTION,1,0,1,SGP,1,0,0,1,1,0,189,0,1,RELEASED,1.28,PR2021
2019-12-07,ITBP_NORTH,PF0252,APPREHENSION,1,0,0,RUS,1,0,0,1,0,0,302,1,0,VOLUNTARY_RETURN,1.4,PR2024
2025-01-11,BSF_EAST,PF0206,APPREHENSION,0,1,1,PAK,1,0,1,0,1,0,164,0,1,VOLUNTARY_RETURN,1.19,PR2024
2021-01-29,IB,PF0148,ENTRY_REFUSED,0,1,1,USA,1,1,1,1,0,1,239,1,1,PENDING,2.29,PR2025
2024-11-17,ITBP_NORTH,PF0286,HUMANITARIAN_ASSIST,1,0,0,KEN,0,1,0,0,1,1,39,0,0,REMOVED,2.24,PR2020
2019-08-14,BSF_WEST,PF0018,INTEL_INTERCEPT,0,1,0,DEU,1,0,1,1,0,0,15,1,1,PENDING,0.49,PR2021
2021-11-19,BSF_WEST,PF0191,HUMANITARIAN_ASSIST,0,0,0,CHN,0,0,0,0,1,0,196,0,0,VOLUNTARY_RETURN,1.43,PR2020
2021-11-05,BSF_EAST,PF0185,APPREHENSION,1,0,1,JPN,1,1,0,0,0,1,266,1,0,PENDING,2.41,PR2022
2024-06-12,STATE_POLICE,PF0217,INTEL_INTERCEPT,1,1,0,BTN,1,0,1,1,1,1,50,0,1,REMOVED,1.58,PR2023
2025-11-10,IB,PF0088,OVERSTAY_ACTION,1,0,0,AUS,0,1,0,0,1,1,220,0,0,REMOVED,2.04,PR2022
2025-03-13,BSF_WEST,PF0095,APPREHENSION,0,0,0,BTN,1,0,1,0,1,1,365,1,0,RELEASED,1.06,PR2025
2020-09-03,COAST_GUARD,PF0274,HUMANITARIAN_ASSIST,0,1,0,AUS,1,1,0,0,1,0,237,1,0,RELEASED,1.07,PR2024
2023-12-04,STATE_POLICE,PF0061,RESCUE,0,1,0,KEN,0,0,0,1,0,0,335,1,0,RELEASED,0.95,PR2020
2020-03-08,IB,PF0082,HUMANITARIAN_ASSIST,0,1,0,GBR,1,1,1,0,1,1,344,0,0,REMOVED,0.25,PR2025
2019-08-28,IB,PF0078,ENTRY_REFUSED,1,1,1,AUS,1,0,0,1,0,0,322,0,0,VOLUNTARY_RETURN,2.33,PR2020
2021-03-26,BSF_WEST,PF0196,RESCUE,1,1,0,FRA,1,0,0,0,1,1,194,0,1,RELEASED,1.0,PR2019
2019-04-12,COAST_GUARD,PF0040,ENTRY_REFUSED,1,1,1,SAU,0,1,1,0,1,1,64,1,0,PENDING,1.04,PR2020
2020-10-26,BSF_WEST,PF0024,APPREHENSION,1,1,1,MDV,1,1,1,1,1,0,11,1,0,VOLUNTARY_RETURN,1.95,PR2019
2023-05-10,BSF_WEST,PF0160,HUMANITARIAN_ASSIST,1,1,0,CHN,0,0,1,1,1,1,301,0,1,TRANSFERRED,1.41,PR2024
2025-06-26,BSF_EAST,PF0266,APPREHENSION,1,1,1,LKA,0,0,0,0,0,0,351,0,0,RELEASED,1.03,PR2019
2023-08-19,STATE_POLICE,PF0137,INTEL_INTERCEPT,1,0,0,KEN,1,1,1,0,0,0,277,1,0,TRANSFERRED,2.23,PR2023
2020-02-17,COAST_GUARD,PF0039,ENTRY_REFUSED,0,0,1,GBR,0,0,1,0,1,0,331,0,1,RELEASED,2.1,PR2020
2021-07-16,IB,PF0108,OVERSTAY_ACTION,1,0,0,KEN,1,0,1,0,1,0,37,1,1,VOLUNTARY_RETURN,2.45,PR2024
2019-02-03,BSF_EAST,PF0227,RESCUE,0,1,1,NGA,0,0,1,1,0,0,166,0,0,TRANSFERRED,1.67,PR2022
2024-01-25,COAST_GUARD,PF0069,HUMANITARIAN_ASSIST,0,0,0,LKA,1,1,1,1,1,1,229,0,1,REMOVED,1.79,PR2021
2020-03-20,COAST_GUARD,PF0263,OVERSTAY_ACTION,1,1,0,AUS,0,1,0,1,1,0,104,1,0,RELEASED,0.95,PR2019
2019-06-29,IB,PF0279,ENTRY_REFUSED,0,0,0,NPL,1,1,0,0,1,1,84,1,0,PENDING,0.43,PR2025
2024-01-29,IB,PF0017,OVERSTAY_ACTION,0,0,1,PAK,1,1,0,0,0,0,189,0,1,TRANSFERRED,0.44,PR2024
2023-08-17,SSB_NEPAL,PF0227,ENTRY_REFUSED,0,0,0,AUS,0,1,0,0,0,0,91,0,1,PENDING,1.69,PR2021
2020-12-17,COAST_GUARD,PF0192,INTEL_INTERCEPT,0,1,1,ARE,1,0,0,0,0,1,154,0,1,TRANSFERRED,0.46,PR2019
2022-07-15,BSF_EAST,PF0028,INTEL_INTERCEPT,1,1,0,BTN,0,0,0,1,1,0,304,0,1,VOLUNTARY_RETURN,2.29,PR2022
2021-08-26,BSF_EAST,PF0215,OVERSTAY_ACTION,0,0,0,ETH,1,0,1,0,0,0,14,0,0,PENDING,1.82,PR2019
2019-11-08,ITBP_NORTH,PF0018,OVERSTAY_ACTION,1,1,1,CAN,0,1,0,1,1,0,288,1,1,RELEASED,0.72,PR2025
2019-01-06,STATE_POLICE,PF0110,HUMANITARIAN_ASSIST,0,1,0,BTN,1,0,1,0,0,1,95,0,1,REMOVED,0.84,PR2023
2020-09-29,STATE_POLICE,PF0121,ENTRY_REFUSED,0,1,1,GBR,0,1,1,1,0,0,301,0,1,VOLUNTARY_RETURN,1.83,PR2025
2020-04-02,STATE_POLICE,PF0300,INTEL_INTERCEPT,1,1,0,CAN,0,0,1,1,1,0,225,0,0,TRANSFERRED,2.1,PR2019
2023-10-31,BSF_WEST,PF0064,HUMANITARIAN_ASSIST,1,0,1,FRA,0,0,1,0,1,1,117,1,0,RELEASED,2.13,PR2025
2023-09-19,SSB_NEPAL,PF0037,OVERSTAY_ACTION,0,0,1,AUS,1,0,0,0,0,1,198,0,1,TRANSFERRED,1.58,PR2020
2024-10-16,BSF_WEST,PF0003,HUMANITARIAN_ASSIST,1,1,0,LKA,1,1,0,0,0,1,140,1,0,PENDING,0.56,PR2023
2019-04-30,BSF_EAST,PF0270,ENTRY_REFUSED,1,1,0,AUS,1,1,0,1,0,0,180,0,0,PENDING,2.08,PR2019
2021-08-21,SSB_NEPAL,PF0135,ENTRY_REFUSED,1,1,1,MDV,1,0,0,1,0,0,166,1,1,REMOVED,2.02,PR2019
2022-09-18,COAST_GUARD,PF0083,OVERSTAY_ACTION,1,0,0,NGA,1,1,1,1,1,0,114,1,0,PENDING,2.12,PR2021
2021-04-27,IB,PF0207,RESCUE,1,0,1,ARE,1,1,0,0,1,0,315,1,0,VOLUNTARY_RETURN,0.56,PR2019
2021-05-24,STATE_POLICE,PF0167,HUMANITARIAN_ASSIST,0,1,1,GBR,0,0,1,0,0,0,105,0,0,TRANSFERRED,1.77,PR2024
2025-07-21,BSF_EAST,PF0133,APPREHENSION,1,0,0,KEN,0,1,0,0,0,0,3,1,0,TRANSFERRED,2.41,PR2024
2024-03-03,IB,PF0079,ENTRY_REFUSED,0,1,1,AUS,1,1,1,1,1,0,244,1,0,VOLUNTARY_RETURN,0.79,PR2023
2023-08-17,BSF_EAST,PF0109,INTEL_INTERCEPT,0,1,1,BTN,0,0,0,1,0,0,347,1,0,PENDING,1.85,PR2024
2024-02-08,BSF_EAST,PF0026,HUMANITARIAN_ASSIST,0,1,1,PAK,1,1,0,1,0,0,276,0,0,PENDING,0.8,PR2019
2022-08-13,BSF_EAST,PF0167,APPREHENSION,1,1,0,CAN,1,0,1,1,1,0,139,1,0,VOLUNTARY_RETURN,0.91,PR2021
2023-10-05,SSB_NEPAL,PF0173,ENTRY_REFUSED,0,1,0,KEN,1,0,0,0,0,0,76,0,0,REMOVED,1.32,PR2022
2023-07-27,IB,PF0031,HUMANITARIAN_ASSIST,1,0,0,CHN,1,1,0,0,0,0,49,0,0,RELEASED,2.26,PR2021
2021-07-22,BSF_WEST,PF0151,RESCUE,1,0,0,AFG,0,0,0,0,1,0,140,1,0,RELEASED,0.29,PR2021
2022-10-15,BSF_WEST,PF0040,APPREHENSION,1,0,1,MMR,0,0,1,0,1,1,179,0,0,PENDING,2.48,PR2019
2022-10-03,STATE_POLICE,PF0288,INTEL_INTERCEPT,0,0,0,NGA,1,0,0,1,1,0,347,1,1,RELEASED,1.98,PR2022
2022-12-31,COAST_GUARD,PF0260,APPREHENSION,1,0,0,NGA,0,1,1,1,1,1,207,1,1,RELEASED,1.03,PR2025
2024-05-29,BSF_EAST,PF0081,HUMANITARIAN_ASSIST,0,1,0,KEN,0,0,1,1,1,0,116,0,0,RELEASED,1.01,PR2024
2019-10-02,IB,PF0174,OVERSTAY_ACTION,1,0,0,SAU,0,0,0,1,1,1,148,0,1,PENDING,1.31,PR2023
2019-03-10,IB,PF0075,ENTRY_REFUSED,0,1,0,PAK,1,1,0,1,1,1,182,0,0,TRANSFERRED,2.21,PR2024
2019-11-05,STATE_POLICE,PF0042,OVERSTAY_ACTION,0,0,1,KEN,1,0,1,1,0,1,9,0,1,PENDING,0.24,PR2025
2025-01-03,BSF_EAST,PF0097,RESCUE,1,0,0,MDV,0,0,0,0,1,0,118,0,0,PENDING,1.46,PR2023
2020-07-31,STATE_POLICE,PF0167,APPREHENSION,1,0,0,CHN,0,1,1,0,1,1,91,0,0,REMOVED,0.33,PR2024
2025-12-30,BSF_WEST,PF0198,OVERSTAY_ACTION,1,0,0,SGP,1,0,1,1,1,1,156,1,1,REMOVED,0.47,PR2020
2019-06-25,IB,PF0103,RESCUE,0,0,0,PAK,1,1,1,1,1,1,110,0,1,PENDING,1.79,PR2021
2025-02-26,STATE_POLICE,PF0047,OVERSTAY_ACTION,1,0,1,AUS,1,0,1,0,1,1,29,0,0,VOLUNTARY_RETURN,0.74,PR2021
2024-01-05,COAST_GUARD,PF0166,INTEL_INTERCEPT,0,1,0,GBR,1,1,0,1,1,0,167,0,1,VOLUNTARY_RETURN,0.3,PR2020
2023-07-21,STATE_POLICE,PF0018,OVERSTAY_ACTION,0,1,1,PAK,0,0,0,1,0,1,176,1,0,REMOVED,0.58,PR2025
2022-03-20,ITBP_NORTH,PF0002,ENTRY_REFUSED,0,0,0,MMR,1,1,0,0,1,0,130,1,0,REMOVED,0.68,PR2019
2022-03-30,SSB_NEPAL,PF0105,HUMANITARIAN_ASSIST,1,0,1,NPL,1,1,0,1,0,0,0,0,0,TRANSFERRED,1.97,PR2023
2025-02-13,IB,PF0102,OVERSTAY_ACTION,1,0,0,AUS,1,1,1,0,1,1,287,0,1,REMOVED,1.64,PR2024
2019-08-18,IB,PF0182,OVERSTAY_ACTION,1,1,1,CAN,1,0,0,0,0,0,294,1,1,RELEASED,1.89,PR2023
2023-06-22,STATE_POLICE,PF0209,OVERSTAY_ACTION,1,0,1,USA,1,1,1,1,0,1,84,1,0,PENDING,1.05,PR2020
2024-04-29,IB,PF0216,OVERSTAY_ACTION,0,0,0,MDV,0,1,0,0,0,0,129,1,0,PENDING,0.46,PR2020
2022-04-19,STATE_POLICE,PF0260,OVERSTAY_ACTION,0,1,1,AFG,1,0,0,0,1,0,201,1,1,PENDING,2.05,PR2024
2021-04-25,BSF_WEST,PF0007,APPREHENSION,1,0,1,ARE,1,0,1,1,0,0,158,1,0,TRANSFERRED,0.52,PR2020
2023-02-02,SSB_NEPAL,PF0207,APPREHENSION,1,1,0,USA,1,1,0,1,0,1,145,1,0,TRANSFERRED,1.08,PR2022
2020-03-02,BSF_WEST,PF0057,HUMANITARIAN_ASSIST,0,0,1,FRA,0,0,0,0,1,0,134,1,0,RELEASED,0.8,PR2021
2024-01-14,COAST_GUARD,PF0030,INTEL_INTERCEPT,1,0,0,BGD,0,1,1,0,1,0,260,1,1,PENDING,0.88,PR2023
2022-11-28,BSF_EAST,PF0251,APPREHENSION,0,1,1,BGD,1,1,1,0,1,0,45,1,0,RELEASED,1.58,PR2019
2020-04-22,ITBP_NORTH,PF0221,RESCUE,0,0,0,KEN,0,1,1,0,0,1,183,1,0,REMOVED,0.58,PR2025
2024-05-08,SSB_NEPAL,PF0241,ENTRY_REFUSED,1,0,1,LKA,1,1,1,1,1,1,2,0,0,PENDING,1.23,PR2022
2021-11-22,ITBP_NORTH,PF0172,OVERSTAY_ACTION,0,1,1,MMR,0,1,1,0,0,1,140,1,0,RELEASED,1.67,PR2021
2021-01-19,BSF_EAST,PF0245,OVERSTAY_ACTION,0,1,1,CHN,1,0,1,0,0,0,66,1,0,TRANSFERRED,2.2,PR2025
2020-05-28,BSF_WEST,PF0205,OVERSTAY_ACTION,0,1,1,LKA,1,1,1,0,1,1,71,0,0,TRANSFERRED,1.05,PR2022
2019-11-28,COAST_GUARD,PF0231,INTEL_INTERCEPT,1,0,1,BTN,1,0,1,1,1,0,177,0,0,TRANSFERRED,0.93,PR2021
2022-12-10,BSF_EAST,PF0036,INTEL_INTERCEPT,0,0,0,ARE,0,1,1,1,0,0,114,0,0,RELEASED,1.05,PR2020
2020-06-16,ITBP_NORTH,PF0099,RESCUE,1,0,0,CHN,1,1,1,0,0,0,98,0,0,RELEASED,1.35,PR2025
2024-08-14,IB,PF0258,OVERSTAY_ACTION,0,1,1,NPL,1,1,1,0,1,1,75,1,0,RELEASED,0.92,PR2019
2025-05-20,ITBP_NORTH,PF0142,INTEL_INTERCEPT,1,1,1,CAN,0,1,0,1,0,0,279,1,0,VOLUNTARY_RETURN,0.78,PR2020
2019-10-31,ITBP_NORTH,PF0208,OVERSTAY_ACTION,0,1,1,NPL,0,0,0,0,1,1,357,0,1,PENDING,1.06,PR2023
2022-07-01,BSF_WEST,PF0113,APPREHENSION,0,0,1,PAK,1,1,1,1,1,1,274,1,1,VOLUNTARY_RETURN,1.99,PR2023
2021-05-16,IB,PF0100,OVERSTAY_ACTION,0,1,1,DEU,1,0,0,1,0,0,246,0,0,VOLUNTARY_RETURN,0.78,PR2023
2023-06-07,STATE_POLICE,PF0104,RESCUE,0,1,1,CAN,0,0,1,0,1,0,99,0,0,REMOVED,2.14,PR2025
2025-01-24,ITBP_NORTH,PF0240,RESCUE,1,0,1,IND,0,0,1,0,0,0,81,1,1,REMOVED,0.86,PR2023
2024-08-15,BSF_WEST,PF0241,INTEL_INTERCEPT,0,1,0,MDV,0,1,1,0,0,0,295,1,1,TRANSFERRED,1.59,PR2022
2019-05-22,IB,PF0291,OVERSTAY_ACTION,0,1,1,NGA,0,0,0,0,1,0,247,0,0,VOLUNTARY_RETURN,2.43,PR2019
2020-01-10,ITBP_NORTH,PF0149,RESCUE,1,1,1,PAK,0,0,1,0,0,1,126,1,1,REMOVED,2.39,PR2019
2022-02-22,SSB_NEPAL,PF0220,APPREHENSION,0,0,0,CHN,0,1,0,1,1,1,255,1,0,VOLUNTARY_RETURN,1.2,PR2025
2025-09-08,STATE_POLICE,PF0082,INTEL_INTERCEPT,0,1,0,KEN,1,1,1,0,1,1,289,1,0,PENDING,0.36,PR2023
2022-04-05,IB,PF0288,APPREHENSION,1,0,0,CAN,1,1,0,1,1,0,216,0,1,VOLUNTARY_RETURN,2.28,PR2021
2023-09-01,IB,PF0151,RESCUE,0,1,0,BGD,1,1,0,0,1,0,123,1,1,TRANSFERRED,0.49,PR2020
2021-11-13,SSB_NEPAL,PF0134,HUMANITARIAN_ASSIST,1,1,1,USA,0,1,1,0,1,0,6,0,0,RELEASED,2.32,PR2023
2023-09-03,STATE_POLICE,PF0285,INTEL_INTERCEPT,0,0,1,PAK,1,1,0,0,1,1,74,1,1,TRANSFERRED,1.89,PR2021
2024-11-26,BSF_EAST,PF0225,OVERSTAY_ACTION,1,1,0,KEN,0,0,0,1,1,0,37,1,0,VOLUNTARY_RETURN,2.35,PR2024
2025-03-07,BSF_EAST,PF0125,HUMANITARIAN_ASSIST,0,1,1,FRA,1,0,1,1,1,1,226,0,1,VOLUNTARY_RETURN,1.73,PR2019
2022-05-10,STATE_POLICE,PF0096,ENTRY_REFUSED,1,0,1,GBR,1,0,0,1,1,1,300,0,0,RELEASED,2.49,PR2020
2022-12-04,COAST_GUARD,PF0240,OVERSTAY_ACTION,1,1,0,NPL,0,1,0,0,0,0,147,0,0,TRANSFERRED,1.27,PR2019
2024-08-11,ITBP_NORTH,PF0085,OVERSTAY_ACTION,1,0,1,MMR,1,0,0,1,1,1,222,0,1,TRANSFERRED,0.96,PR2019
2023-12-27,ITBP_NORTH,PF0084,APPREHENSION,0,0,1,CAN,1,0,0,1,1,0,216,1,0,VOLUNTARY_RETURN,1.1,PR2022
2022-02-08,BSF_WEST,PF0272,OVERSTAY_ACTION,0,1,1,CAN,1,1,1,1,0,0,129,1,1,PENDING,1.01,PR2020
2024-10-24,STATE_POLICE,PF0006,ENTRY_REFUSED,1,0,1,GBR,1,1,0,0,0,1,36,1,0,REMOVED,1.12,PR2022
2025-03-09,IB,PF0007,INTEL_INTERCEPT,0,0,0,PAK,0,1,0,1,0,0,30,0,0,VOLUNTARY_RETURN,2.24,PR2024
2024-05-30,BSF_EAST,PF0014,INTEL_INTERCEPT,1,1,0,USA,0,1,1,1,1,0,238,1,0,VOLUNTARY_RETURN,1.56,PR2025
2022-06-10,STATE_POLICE,PF0003,HUMANITARIAN_ASSIST,1,1,1,GBR,1,0,0,0,1,0,41,1,1,REMOVED,1.87,PR2023
2025-02-12,SSB_NEPAL,PF0225,ENTRY_REFUSED,0,0,1,ARE,0,1,0,1,0,0,261,1,1,RELEASED,0.86,PR2020
2022-07-22,BSF_WEST,PF0292,APPREHENSION,1,0,1,IND,0,0,0,0,1,0,109,0,0,VOLUNTARY_RETURN,2.48,PR2021
2025-06-15,SSB_NEPAL,PF0285,HUMANITARIAN_ASSIST,0,1,1,ARE,0,0,1,1,0,0,136,0,0,PENDING,0.85,PR2019
2021-06-06,BSF_WEST,PF0168,ENTRY_REFUSED,1,1,0,MMR,1,0,1,1,0,0,201,0,0,RELEASED,0.57,PR2019
2019-07-30,BSF_EAST,PF0132,INTEL_INTERCEPT,0,0,1,USA,1,1,0,0,1,1,85,0,1,RELEASED,1.99,PR2022
2025-07-26,ITBP_NORTH,PF0121,HUMANITARIAN_ASSIST,1,1,0,GBR,0,0,1,1,0,0,180,1,1,RELEASED,2.13,PR2024
2023-12-30,STATE_POLICE,PF0236,ENTRY_REFUSED,1,0,1,AFG,1,0,1,0,1,0,82,0,0,VOLUNTARY_RETURN,1.11,PR2022
2025-06-27,ITBP_NORTH,PF0023,APPREHENSION,0,1,1,DEU,1,0,0,1,1,1,360,1,0,RELEASED,1.44,PR2024
2019-07-26,BSF_EAST,PF0102,HUMANITARIAN_ASSIST,0,1,1,USA,0,1,0,0,1,1,229,0,1,TRANSFERRED,1.15,PR2022
2022-01-18,STATE_POLICE,PF0132,OVERSTAY_ACTION,0,1,0,CHN,1,0,1,1,0,0,271,1,0,VOLUNTARY_RETURN,0.88,PR2020
2019-03-06,IB,PF0274,OVERSTAY_ACTION,1,1,0,GBR,0,0,0,1,1,0,12,0,0,VOLUNTARY_RETURN,2.07,PR2019
2025-09-29,SSB_NEPAL,PF0001,INTEL_INTERCEPT,1,1,1,USA,0,1,1,0,1,0,17,0,1,REMOVED,1.94,PR2024
2021-10-19,COAST_GUARD,PF0032,APPREHENSION,0,0,1,USA,1,0,1,0,1,1,168,1,1,RELEASED,1.32,PR2024
2024-04-07,COAST_GUARD,PF0149,OVERSTAY_ACTION,0,0,0,NGA,1,0,1,1,0,0,49,0,0,VOLUNTARY_RETURN,1.25,PR2021
2022-08-08,BSF_EAST,PF0166,OVERSTAY_ACTION,0,1,1,CAN,1,0,0,0,0,0,105,0,1,PENDING,0.61,PR2024
2025-11-29,IB,PF0297,OVERSTAY_ACTION,0,0,1,MDV,1,1,1,1,0,1,107,1,0,PENDING,1.67,PR2025
2024-08-04,BSF_WEST,PF0177,RESCUE,0,1,0,MDV,1,0,0,0,0,1,196,0,1,VOLUNTARY_RETURN,2.32,PR2024
2023-01-04,ITBP_NORTH,PF0093,OVERSTAY_ACTION,0,0,0,GBR,0,1,0,0,0,1,218,0,1,VOLUNTARY_RETURN,1.85,PR2020
2020-01-05,SSB_NEPAL,PF0117,RESCUE,0,1,0,BGD,0,1,1,0,0,0,127,1,1,PENDING,1.36,PR2025
2020-03-07,COAST_GUARD,PF0096,ENTRY_REFUSED,0,0,1,ARE,0,1,0,0,0,0,193,0,1,PENDING,0.29,PR2019
2025-04-05,ITBP_NORTH,PF0059,INTEL_INTERCEPT,0,1,1,MDV,0,1,0,1,1,0,40,1,1,TRANSFERRED,2.34,PR2023
2019-10-20,BSF_EAST,PF0141,INTEL_INTERCEPT,0,0,1,JPN,1,0,1,0,0,1,119,0,1,PENDING,0.91,PR2023
2025-04-03,ITBP_NORTH,PF0051,HUMANITARIAN_ASSIST,1,1,1,NGA,1,1,1,1,0,0,26,0,0,TRANSFERRED,0.89,PR2025
2024-01-16,STATE_POLICE,PF0255,HUMANITARIAN_ASSIST,0,0,1,ETH,1,0,0,1,0,0,186,0,0,VOLUNTARY_RETURN,1.28,PR2022
2020-12-01,COAST_GUARD,PF0091,RESCUE,1,1,0,AUS,1,1,0,1,0,0,320,1,0,RELEASED,1.19,PR2024
2023-10-16,IB,PF0177,APPREHENSION,1,1,0,NGA,0,1,1,1,1,1,141,0,0,RELEASED,2.41,PR2025
2019-11-21,SSB_NEPAL,PF0103,HUMANITARIAN_ASSIST,1,0,1,DEU,1,0,1,1,0,0,278,1,1,REMOVED,0.58,PR2022
2025-10-05,BSF_WEST,PF0142,HUMANITARIAN_ASSIST,1,0,1,AUS,1,1,0,1,1,1,21,1,1,TRANSFERRED,1.78,PR2022
2020-03-05,BSF_WEST,PF0030,RESCUE,1,0,1,BTN,1,1,0,1,0,1,26,1,0,PENDING,0.45,PR2019
2019-12-20,STATE_POLICE,PF0142,OVERSTAY_ACTION,1,1,1,GBR,1,0,1,0,0,1,24,0,1,TRANSFERRED,0.84,PR2022
2023-08-06,IB,PF0203,HUMANITARIAN_ASSIST,1,0,0,SGP,0,0,1,1,1,1,353,0,1,REMOVED,1.86,PR2021
2023-02-28,STATE_POLICE,PF0223,APPREHENSION,0,0,1,USA,1,1,1,1,0,1,181,0,0,REMOVED,2.05,PR2021
2019-10-20,ITBP_NORTH,PF0003,INTEL_INTERCEPT,0,0,1,NGA,0,1,0,1,0,1,176,0,0,TRANSFERRED,1.28,PR2023
2022-07-04,BSF_WEST,PF0039,ENTRY_REFUSED,1,0,0,BGD,1,1,0,1,0,0,346,1,0,PENDING,2.02,PR2020
2022-12-07,COAST_GUARD,PF0275,ENTRY_REFUSED,1,1,1,SAU,0,0,0,1,1,1,340,1,1,VOLUNTARY_RETURN,2.35,PR2024
2020-01-16,IB,PF0098,RESCUE,1,0,1,FRA,0,1,0,0,0,1,102,0,1,VOLUNTARY_RETURN,2.35,PR2019
2022-05-08,SSB_NEPAL,PF0128,HUMANITARIAN_ASSIST,1,1,1,AFG,1,0,0,0,1,0,152,1,1,VOLUNTARY_RETURN,0.99,PR2020
2019-08-13,BSF_WEST,PF0167,RESCUE,1,1,1,NPL,1,1,0,1,0,1,323,1,0,REMOVED,0.92,PR2022
2021-06-21,BSF_WEST,PF0266,RESCUE,0,1,0,CAN,0,0,1,0,1,0,312,0,1,TRANSFERRED,1.87,PR2019
2023-12-26,BSF_EAST,PF0151,RESCUE,1,0,1,PAK,1,0,1,1,0,1,270,0,1,REMOVED,1.7,PR2022
2020-11-01,BSF_WEST,PF0248,INTEL_INTERCEPT,1,1,1,NGA,0,1,0,0,0,0,194,1,1,PENDING,1.1,PR2020
2022-08-10,BSF_WEST,PF0059,OVERSTAY_ACTION,0,1,1,AUS,0,1,0,1,1,0,138,0,1,RELEASED,0.73,PR2023
2020-08-29,COAST_GUARD,PF0218,INTEL_INTERCEPT,1,0,1,DEU,0,0,1,1,1,1,91,0,0,REMOVED,1.62,PR2021
2020-03-18,IB,PF0083,ENTRY_REFUSED,1,1,0,NGA,1,0,1,0,0,0,2,1,1,PENDING,1.19,PR2021
2019-07-01,BSF_WEST,PF0102,ENTRY_REFUSED,1,0,0,USA,0,1,1,1,0,0,124,1,1,PENDING,0.5,PR2021
2020-03-17,BSF_EAST,PF0148,ENTRY_REFUSED,0,0,1,AUS,1,0,0,0,1,0,17,1,1,PENDING,1.67,PR2019
2022-07-29,BSF_EAST,PF0244,OVERSTAY_ACTION,1,1,1,ETH,0,1,0,0,1,1,365,0,0,RELEASED,1.8,PR2022
2021-08-01,STATE_POLICE,PF0300,OVERSTAY_ACTION,0,0,0,ETH,1,1,0,0,0,1,180,1,1,VOLUNTARY_RETURN,1.04,PR2021
2019-09-24,BSF_EAST,PF0274,APPREHENSION,0,1,1,CAN,0,0,1,1,0,0,264,1,0,TRANSFERRED,2.11,PR2022
2021-03-11,BSF_WEST,PF0048,OVERSTAY_ACTION,0,1,0,DEU,1,1,1,1,1,1,126,0,1,REMOVED,0.37,PR2021
2025-11-17,STATE_POLICE,PF0250,ENTRY_REFUSED,1,1,1,AFG,0,1,1,1,0,0,334,0,1,RELEASED,1.34,PR2020
2021-09-19,ITBP_NORTH,PF0217,OVERSTAY_ACTION,1,0,0,IND,1,0,0,1,1,1,103,1,1,PENDING,2.4,PR2025
2022-11-10,ITBP_NORTH,PF0235,OVERSTAY_ACTION,1,0,1,BTN,0,1,1,0,0,0,327,1,0,RELEASED,0.64,PR2023
2025-12-30,COAST_GUARD,PF0001,OVERSTAY_ACTION,1,0,1,CHN,1,0,0,0,0,0,269,0,1,REMOVED,0.6,PR2022
2024-11-30,IB,PF0097,RESCUE,0,0,1,FRA,1,0,0,0,0,1,357,0,0,TRANSFERRED,1.07,PR2019
2024-12-19,ITBP_NORTH,PF0263,HUMANITARIAN_ASSIST,0,1,0,USA,0,1,0,0,0,0,188,1,0,REMOVED,0.82,PR2021
2021-07-13,COAST_GUARD,PF0090,HUMANITARIAN_ASSIST,1,1,1,BGD,1,1,1,0,0,0,268,1,0,RELEASED,0.71,PR2020
2024-07-18,COAST_GUARD,PF0199,OVERSTAY_ACTION,1,1,1,SGP,1,0,0,0,1,0,250,0,1,PENDING,2.38,PR2021
2023-11-10,STATE_POLICE,PF0100,RESCUE,1,0,0,AFG,0,0,0,1,1,0,329,1,1,PENDING,0.99,PR2023
2021-05-24,BSF_EAST,PF0152,ENTRY_REFUSED,0,1,1,BGD,1,1,0,1,1,1,107,0,1,VOLUNTARY_RETURN,0.34,PR2025
2024-11-20,SSB_NEPAL,PF0069,APPREHENSION,1,1,0,JPN,1,1,0,0,0,1,221,1,0,VOLUNTARY_RETURN,2.27,PR2024
2020-11-12,COAST_GUARD,PF0214,INTEL_INTERCEPT,0,1,1,ARE,1,0,1,1,1,1,341,1,1,TRANSFERRED,1.23,PR2021
2024-05-23,IB,PF0108,HUMANITARIAN_ASSIST,1,0,1,AFG,1,1,0,0,0,0,354,1,0,TRANSFERRED,1.89,PR2023
2024-10-14,BSF_WEST,PF0164,APPREHENSION,1,0,0,GBR,0,1,0,0,0,0,260,0,0,VOLUNTARY_RETURN,1.04,PR2022
2024-12-22,BSF_EAST,PF0248,INTEL_INTERCEPT,0,0,1,CHN,1,1,0,1,0,0,249,0,0,VOLUNTARY_RETURN,2.35,PR2023
2019-02-26,BSF_WEST,PF0198,HUMANITARIAN_ASSIST,0,0,0,RUS,1,1,1,1,0,1,84,1,0,REMOVED,0.86,PR2020
