energy_use_billing_month,energy_use_sector_code,energy_use_end_use_category,energy_use_sales_mwh,energy_use_customer_count,energy_use_average_kwh_per_customer,energy_use_peak_demand_mw,energy_use_load_factor_pct,energy_use_time_of_use_share_pct,energy_use_demand_response_participant_count,energy_use_electrification_index,energy_use_ev_charging_load_mwh,energy_use_heat_pump_adoption_rate,energy_use_distributed_solar_generation_mwh,energy_use_battery_storage_dispatch_mwh,energy_use_natural_gas_therms_equiv,energy_use_propane_gallons_equiv,energy_use_energy_burden_pct_households,energy_use_weather_normalization_factor,energy_use_meter_data_granularity
2109-03,IND,LIGHTING,3441178.87,2665406,1291.05,1135.43,37.22,13.04,137831,0.6156,406001.78,13.57,224101.22,19731.19,2303140.14,9246996.4,12.67,0.8679,HOURLY
2109-04,RES,HVAC,5487547.73,1080763,5077.48,689.4,59.82,10.54,140908,0.3092,428890.04,23.78,509322.47,325839.8,31227118.11,23837870.65,1.9,0.9817,30_MIN
2109-05,COM,WATER_HEAT,3074270.48,1345914,2284.15,6153.94,49.25,33.37,402716,0.6586,300902.71,51.72,773124.88,148504.89,36176676.94,10007939.53,13.15,1.0275,MONTHLY
2109-06,RES,WATER_HEAT,2936168.45,1261155,2328.16,9523.03,66.71,16.68,49343,0.6495,437360.62,35.88,325085.48,374039.92,24756090.07,9340357.45,5.5,1.2834,MONTHLY
2109-07,RES,APPLIANCES,1321870.44,1382415,956.2,3476.07,39.48,52.88,201911,0.7474,380300.54,8.63,63287.27,148397.5,43248221.07,11587428.56,16.13,1.2423,MONTHLY
2109-08,RES,PROCESS,2440641.77,3001413,813.16,15662.42,55.98,5.51,237152,0.5989,504799.9,6.92,127166.5,105640.34,64907585.02,14435946.76,9.6,1.2331,30_MIN
2109-09,IND,OTHER,3145261.98,2145847,1465.74,20565.47,83.75,27.63,140554,0.3039,432685.46,11.54,87697.27,288480.26,90577829.17,18503091.09,3.0,1.1235,DAILY
2109-10,IND,MOTIVE_POWER,1913751.07,78948,24240.65,2860.42,72.78,6.26,397800,0.5163,40647.36,9.02,228407.91,217221.12,46508025.37,18264811.79,14.15,1.1433,MONTHLY
2109-11,RES,LIGHTING,4077187.67,3158508,1290.86,13091.57,78.49,6.15,18095,0.4662,134491.13,25.38,488332.35,152010.38,70293499.1,2677069.39,13.76,1.2281,MONTHLY
2109-12,RES,HVAC,4543150.99,777947,5839.92,19738.52,32.17,45.28,307759,0.1243,168014.54,36.86,406042.54,434803.02,82408643.83,13759487.78,9.61,1.2721,15_MIN
2110-01,RES,HVAC,3320892.7,2697547,1231.08,4437.46,43.14,56.9,292960,0.4286,320512.86,22.05,704068.51,418081.46,10596226.32,15002575.26,15.79,1.1717,DAILY
2110-02,RES,MOTIVE_POWER,5034097.98,1534694,3280.2,1594.81,23.31,25.21,152928,0.3871,487325.84,8.03,108278.16,397224.28,57716495.49,18569557.73,15.84,1.2704,MONTHLY
2110-03,IND,HVAC,4054993.56,2258421,1795.5,16209.25,40.74,46.17,413405,0.2199,178497.39,9.58,220985.92,52539.18,22271018.25,2645970.27,10.54,0.9599,HOURLY
2110-04,COM,OTHER,1159375.76,3195064,362.86,10608.51,27.62,53.44,421216,0.8449,275823.78,54.18,726520.54,20878.33,31288437.61,20070330.9,0.89,0.9217,HOURLY
2110-05,RES,WATER_HEAT,595019.08,1122376,530.14,3412.11,75.91,29.02,395132,0.7205,309115.07,23.05,425302.03,254398.87,39799294.57,12773834.09,0.9,1.0058,DAILY
2110-06,RES,HVAC,372162.54,3311259,112.39,1240.56,78.64,30.44,123554,0.3689,510645.11,27.79,665248.03,210567.23,88521469.84,13756843.09,6.55,0.9676,15_MIN
2110-07,RES,LIGHTING,1732386.48,1958291,884.64,6924.86,78.3,1.44,401336,0.2027,86604.11,51.91,772209.16,352729.89,12981327.22,9252873.92,15.36,0.9951,MONTHLY
2110-08,COM,HVAC,3374229.22,223879,15071.66,3099.79,23.59,18.27,399803,0.8549,146194.53,5.18,360309.13,215862.06,16432119.37,16082392.63,16.34,0.9056,HOURLY
2110-09,COM,MOTIVE_POWER,4476182.55,1504339,2975.51,10351.71,28.49,31.16,58045,0.3449,317459.53,54.47,648731.27,150057.52,8223864.24,12221368.23,16.51,1.2471,30_MIN
2110-10,RES,APPLIANCES,5227663.15,825088,6335.89,16071.29,21.28,36.78,95382,0.5854,211229.5,53.39,672276.37,4012.28,58267877.52,12742414.12,0.93,1.1393,MONTHLY
2110-11,IND,HVAC,3256652.94,2922875,1114.2,20786.4,19.02,25.76,41675,0.0513,194435.01,19.08,793949.42,345832.5,52861498.35,11762668.89,8.23,1.1395,MONTHLY
2110-12,RES,EV_CHARGING,3891850.18,2841702,1369.55,2385.29,44.91,23.55,110383,0.7771,132745.29,45.38,49910.21,119558.97,51809148.46,13379973.91,8.94,1.0929,MONTHLY
2111-01,IND,APPLIANCES,2261884.66,1209107,1870.71,5660.19,38.78,14.41,299931,0.2328,528354.48,41.29,738456.86,365857.73,9751411.94,13196841.93,4.98,1.2959,MONTHLY
2111-02,RES,WATER_HEAT,5281749.24,447962,11790.62,1739.42,69.99,4.66,231245,0.6693,255931.5,54.54,56133.56,19856.16,35631221.57,16798770.37,14.83,0.8261,30_MIN
2111-03,RES,APPLIANCES,2525429.51,180392,13999.68,2042.42,39.63,64.76,376750,0.6364,258623.14,48.18,183910.38,10911.94,59979255.4,11609007.02,12.75,0.8027,HOURLY
2111-04,COM,HVAC,529473.46,1168084,453.28,17674.17,80.36,30.63,53496,0.9528,142895.31,39.02,232224.71,409330.82,89001236.39,18040464.81,9.84,0.9722,15_MIN
2111-05,RES,OTHER,4801370.47,1018100,4716.01,14679.1,49.17,11.94,207203,0.2281,287737.09,13.6,710839.99,444629.22,36704754.03,4732710.05,9.51,1.137,HOURLY
2111-06,COM,WATER_HEAT,1342940.85,2862270,469.19,13788.05,27.44,18.32,436887,0.5242,163879.29,13.9,84039.47,99611.3,32813126.33,901030.53,2.31,0.9167,MONTHLY
2111-07,IND,LIGHTING,1017604.2,1882900,540.45,5697.44,49.57,37.1,361218,0.7917,369574.65,50.27,366877.37,312276.24,12295001.58,7613051.42,0.92,0.9745,MONTHLY
2111-08,RES,HVAC,2190742.82,2816485,777.83,15583.87,67.79,61.68,441158,0.482,67035.49,4.04,355890.93,383514.27,64213700.79,20628971.99,3.77,0.8329,HOURLY
2111-09,RES,MOTIVE_POWER,4815313.88,830316,5799.38,6236.92,73.78,60.44,117990,0.6021,147312.0,47.51,272310.79,208491.43,90263204.45,7489269.3,10.32,1.0853,DAILY
2111-10,IND,LIGHTING,3315150.42,2338436,1417.68,21368.48,43.3,62.67,61313,0.5218,546317.56,52.8,335790.72,100764.45,11006728.15,16533138.76,4.14,1.0435,30_MIN
2111-11,IND,HVAC,1730502.99,1332885,1298.31,17619.57,21.23,18.7,232600,0.0523,58632.67,34.35,435344.89,190132.9,10326530.04,19167610.02,10.62,0.91,30_MIN
2111-12,COM,PROCESS,4663858.4,2383021,1957.12,16271.3,36.09,60.83,170398,0.7935,409948.55,47.34,434241.98,84994.81,55093623.71,14506213.83,0.26,1.2179,15_MIN
2112-01,IND,WATER_HEAT,3786392.59,622481,6082.74,16454.59,47.36,50.66,287445,0.5374,323492.06,30.79,640805.09,425346.27,72415078.71,16967679.82,1.54,0.739,HOURLY
2112-02,COM,WATER_HEAT,2763888.81,361726,7640.84,21582.5,76.2,49.13,104440,0.5201,77022.35,4.56,224072.88,350062.61,91049480.96,24568301.75,5.93,1.1669,DAILY
2112-03,RES,APPLIANCES,539026.6,2922535,184.44,8619.22,48.29,16.58,174625,0.6378,30185.69,16.22,719301.98,342549.23,89841434.39,7231690.36,2.8,0.8729,MONTHLY
2112-04,AG,APPLIANCES,5232567.19,595834,8781.92,2430.83,38.08,49.79,198580,0.9823,522082.69,16.79,222363.09,89289.83,4240180.21,24942980.4,9.42,0.7677,MONTHLY
2112-05,COM,EV_CHARGING,4149105.29,3437211,1207.11,4544.83,33.61,28.82,219118,0.2946,355689.24,53.88,618747.74,216286.96,41624186.37,19669315.18,10.98,1.0205,MONTHLY
2112-06,COM,LIGHTING,1659658.6,1308497,1268.37,1138.74,57.53,54.04,90333,0.8233,187896.13,27.32,336151.87,114790.4,74609532.58,7753561.08,7.23,1.0024,MONTHLY
2112-07,RES,LIGHTING,5292881.72,1974733,2680.3,11037.48,79.3,0.2,5807,0.019,104113.78,31.27,300349.12,434361.65,80576712.03,9890707.25,3.06,1.139,HOURLY
2112-08,COM,HVAC,1833904.89,2616870,700.8,7180.46,80.7,40.16,194426,0.5537,6160.45,43.16,731057.97,196786.51,51245404.4,6890945.18,6.48,1.1038,DAILY
2112-09,RES,HVAC,5327778.74,3101217,1717.96,9592.83,46.67,45.85,451,0.5028,362511.59,27.31,631132.34,172743.45,45497457.91,9300068.56,3.83,0.7452,HOURLY
2112-10,COM,MOTIVE_POWER,731812.21,1877717,389.74,9601.67,48.65,14.16,368905,0.9357,541392.78,2.09,540013.24,199928.28,48799778.66,6892139.22,7.82,0.7518,MONTHLY
2112-11,RES,EV_CHARGING,5015198.85,2139486,2344.11,20229.85,27.58,28.64,209510,0.3749,80385.88,35.57,537243.15,305762.76,31520078.56,18034874.15,0.34,1.2128,HOURLY
2112-12,IND,MOTIVE_POWER,3349168.16,958422,3494.46,610.21,51.16,51.3,178139,0.0836,178703.11,13.99,401357.59,315634.44,90277735.92,15861625.88,0.51,0.7537,HOURLY
2113-01,RES,WATER_HEAT,921410.09,1747060,527.41,359.6,43.05,27.51,417637,0.4173,63063.75,4.6,11249.4,415487.37,44932565.59,12969290.64,1.37,1.1513,DAILY
2113-02,RES,MOTIVE_POWER,2515203.55,2594373,969.48,3464.88,54.69,51.59,196768,0.4306,526972.74,6.25,706851.86,374966.15,44198725.7,14211772.53,14.22,1.1246,MONTHLY
2113-03,COM,HVAC,3431107.38,1750815,1959.72,2425.94,53.1,34.19,242363,0.0404,282201.82,12.26,653253.55,365120.19,35163157.89,13917342.2,7.73,1.0895,HOURLY
2113-04,RES,HVAC,3314357.04,746834,4437.88,9873.56,76.57,61.34,440360,0.3745,127022.56,18.26,360847.41,197250.1,77685828.15,11496185.45,17.37,0.9156,15_MIN
2113-05,IND,APPLIANCES,3463179.68,2164067,1600.31,18484.01,42.47,7.52,79962,0.066,96133.82,3.26,828908.0,438913.91,32291290.95,2511038.35,1.33,1.2399,15_MIN
2113-06,COM,APPLIANCES,1928466.31,3294088,585.43,7148.51,32.89,57.61,200283,0.5175,257051.43,6.59,391761.84,347296.84,21902903.12,6916861.56,9.0,1.0637,HOURLY
2113-07,RES,APPLIANCES,2853007.94,1049850,2717.54,918.17,63.58,63.12,357446,0.1983,302581.11,15.25,138003.02,246085.38,15535968.39,99280.4,16.57,1.2138,MONTHLY
2113-08,RES,MOTIVE_POWER,5010750.34,109724,45666.86,15473.81,69.39,32.4,422418,0.2701,447397.39,31.72,267855.15,357224.38,20825007.78,2043221.39,12.78,1.2441,MONTHLY
2113-09,COM,HVAC,1363593.67,1724673,790.64,6953.43,47.38,22.12,403557,0.481,88739.54,4.66,318244.43,303793.24,14428837.84,15273613.86,3.18,1.2095,MONTHLY
2113-10,TRANS,PROCESS,2462249.63,711469,3460.8,20914.6,81.9,46.33,272476,0.7504,127221.47,2.73,106291.98,374407.57,2469617.94,14207384.75,10.39,1.1474,HOURLY
2113-11,IND,WATER_HEAT,517953.61,2729049,189.79,2627.48,69.99,25.65,257929,0.1024,407159.32,28.75,279501.57,159286.68,87591784.23,853686.99,17.68,1.078,30_MIN
2113-12,RES,APPLIANCES,632956.27,413939,1529.11,6493.2,77.93,34.91,58007,0.9316,336571.1,18.97,725081.72,172691.03,93494771.64,2819796.35,9.6,1.1829,15_MIN
2114-01,RES,LIGHTING,4542598.9,1108902,4096.48,5121.37,22.21,21.1,183867,0.2291,107835.99,44.92,207411.79,392058.65,8539304.95,1605815.15,5.46,0.7954,15_MIN
2114-02,RES,APPLIANCES,1987585.17,1143686,1737.88,7305.1,66.09,57.86,13296,0.635,205785.99,31.13,538406.77,46172.06,40672326.62,9329016.4,0.94,1.2691,DAILY
2114-03,RES,PROCESS,4498866.73,2860297,1572.87,18156.68,27.65,59.92,349150,0.152,519370.68,26.55,769954.78,36640.42,81052861.1,18113585.77,5.13,1.2701,HOURLY
2114-04,COM,HVAC,3054185.32,2498535,1222.39,8739.65,62.97,54.26,222932,0.9705,8301.85,23.88,141450.45,163640.32,24126381.86,24978444.13,15.01,0.8222,DAILY
2114-05,TRANS,HVAC,883726.2,3293387,268.33,20420.61,39.57,30.84,179389,0.2448,78225.04,29.79,670476.28,118961.81,54419877.66,12527478.32,3.5,0.9619,15_MIN
2114-06,IND,HVAC,796403.02,1042250,764.12,8354.92,23.17,2.74,291062,0.387,103942.84,20.27,814590.02,62152.29,29037670.08,8358958.75,4.01,0.9114,15_MIN
2114-07,RES,LIGHTING,4446968.21,3369802,1319.65,21026.16,29.0,40.52,418249,0.0035,61568.99,48.05,645348.94,40737.73,44606608.78,18141002.06,17.85,1.2898,30_MIN
2114-08,TRANS,HVAC,189376.9,2631612,71.96,9497.44,37.1,54.3,263709,0.7507,128101.8,1.56,734907.9,137562.24,82317347.93,9438024.18,10.16,1.2029,15_MIN
2114-09,AG,APPLIANCES,2567487.43,43601,58885.98,10387.91,74.31,37.74,225914,0.3724,362911.11,39.51,443969.88,417980.7,39368699.69,13731292.92,3.93,0.9447,MONTHLY
2114-10,COM,HVAC,3599497.06,1516006,2374.33,187.02,55.17,61.01,396266,0.1399,94474.98,6.32,607194.26,288615.02,17792262.71,548721.02,9.3,1.2555,HOURLY
2114-11,TRANS,APPLIANCES,3443717.49,1315689,2617.43,1709.95,78.63,59.37,260083,0.6007,248614.52,26.33,127778.92,251249.88,57086220.2,15458169.14,6.33,0.7422,MONTHLY
2114-12,RES,APPLIANCES,1334236.06,2653489,502.82,6723.06,78.51,30.6,137532,0.8333,233434.05,12.84,383564.6,168805.36,69874206.37,7419998.52,0.71,1.2407,HOURLY
2115-01,RES,WATER_HEAT,2195455.66,2426527,904.77,17366.6,48.86,38.5,400967,0.5563,521144.14,26.04,41157.4,100127.61,89414029.35,19709090.01,9.17,1.1266,15_MIN
2115-02,COM,HVAC,273986.08,665887,411.46,8897.16,65.08,40.96,364552,0.4841,287367.13,15.79,572270.82,131843.65,5017610.93,15517614.18,14.83,1.1626,HOURLY
2115-03,RES,APPLIANCES,718652.71,2266485,317.08,1874.75,74.47,2.7,75541,0.6284,288880.82,4.14,115719.62,293267.82,22377308.41,9505948.3,15.11,1.1278,MONTHLY
2115-04,IND,PROCESS,2889112.89,1399901,2063.8,3372.43,18.44,40.03,214104,0.0131,118223.59,2.0,557553.87,389466.89,29595052.44,24832281.97,3.74,1.0827,HOURLY
2115-05,AG,WATER_HEAT,1946400.64,1632839,1192.03,4694.11,64.25,41.38,256902,0.2325,407217.14,51.81,482295.52,368949.38,45759682.57,248718.76,11.0,1.1843,DAILY
2115-06,COM,HVAC,311627.75,249831,1247.35,20238.7,35.91,24.89,256390,0.8279,425688.4,52.48,391466.66,426686.79,88005125.26,9663633.11,4.37,0.9125,15_MIN
2115-07,COM,HVAC,4007503.53,373357,10733.7,21165.87,39.77,10.68,135309,0.8005,294152.0,32.25,432261.33,389111.29,74194040.1,7888664.31,2.61,1.1458,MONTHLY
2115-08,COM,PROCESS,2883.3,313107,9.21,10574.13,55.05,34.01,50886,0.3497,83863.14,26.13,729672.88,386319.69,77595398.85,18193368.19,2.41,0.7483,HOURLY
2115-09,COM,HVAC,486885.76,149660,3253.28,749.58,21.92,30.15,12563,0.7422,163413.93,3.87,503657.48,264247.29,27644207.43,24517528.63,14.87,1.1499,MONTHLY
2115-10,IND,LIGHTING,4241961.09,3336711,1271.3,13139.76,70.59,61.57,197792,0.6126,486163.77,17.15,624181.93,220203.77,62803309.45,13771612.04,6.23,0.9381,DAILY
2115-11,RES,PROCESS,2344812.82,829385,2827.17,13506.35,40.78,37.4,63615,0.5567,308920.77,22.67,18987.51,77250.27,73391161.49,3247931.13,17.66,1.1123,30_MIN
2115-12,IND,OTHER,274969.54,1762870,155.98,7828.81,36.38,19.4,249201,0.7437,470447.24,2.82,781081.4,260991.01,1778840.51,5055453.32,1.52,1.0766,HOURLY
2116-01,COM,WATER_HEAT,1312338.23,1441785,910.22,21240.04,64.37,60.88,199094,0.214,79461.0,49.62,411771.58,427744.79,61044728.44,3107398.82,9.56,1.0317,30_MIN
2116-02,IND,MOTIVE_POWER,1184665.28,2690664,440.29,2664.54,60.37,12.79,326180,0.6768,540944.71,6.75,849519.24,444957.53,20142528.82,17181607.86,9.42,0.744,HOURLY
2116-03,RES,LIGHTING,4657165.54,37442,124383.46,3119.95,79.35,59.02,25559,0.7344,265257.24,19.03,161073.78,212943.29,61596759.27,14374235.62,5.56,0.9591,15_MIN
2116-04,RES,PROCESS,895184.4,1388256,644.83,2131.42,79.12,50.12,326136,0.3316,226657.48,24.91,428393.53,280342.55,81699916.34,9264433.77,4.99,1.0177,MONTHLY
2116-05,COM,PROCESS,484732.98,2450096,197.84,5325.95,73.84,18.79,386909,0.2757,161459.06,33.66,120165.19,303709.12,86012483.72,21022008.48,0.65,0.7148,MONTHLY
2116-06,RES,HVAC,475954.59,2645173,179.93,4115.0,43.83,44.01,435443,0.9779,265893.2,0.66,20935.15,370951.72,74273246.31,2660451.09,11.71,0.8736,MONTHLY
2116-07,IND,WATER_HEAT,1639356.92,2469426,663.86,3951.86,81.3,51.04,58267,0.6896,461284.83,15.72,671894.33,233321.23,20669540.9,9704549.77,6.39,0.848,MONTHLY
2116-08,IND,MOTIVE_POWER,3479319.69,408736,8512.39,3861.47,61.73,27.09,306182,0.6816,105346.72,0.17,304617.08,290627.16,18987014.99,10351508.07,3.43,1.1421,MONTHLY
2116-09,RES,HVAC,3787689.5,895447,4229.94,8850.57,16.18,58.19,184301,0.594,54927.48,4.82,783964.96,443818.69,77660799.5,18584047.33,9.14,1.1252,30_MIN
2116-10,COM,OTHER,4198943.86,975561,4304.13,9932.18,82.14,12.25,55550,0.2259,70435.47,54.75,714885.07,205669.27,50126758.44,927123.85,11.85,0.8165,15_MIN
2116-11,RES,HVAC,3963765.54,1855123,2136.66,14802.92,69.47,23.61,79338,0.3224,232531.17,39.2,228699.69,3854.22,73454004.38,9557809.89,13.27,0.7964,HOURLY
2116-12,RES,PROCESS,1676917.07,2663072,629.69,18795.02,32.08,60.12,168303,0.0304,269314.38,32.32,185978.52,300068.82,94280355.08,22173092.14,14.26,0.9654,MONTHLY
2117-01,RES,HVAC,1857184.4,2218929,836.97,1554.67,20.17,23.73,295910,0.8788,88764.74,17.66,395348.04,117086.05,88598903.95,24902641.57,4.71,1.0568,DAILY
2117-02,RES,PROCESS,4877945.62,496284,9828.94,10040.4,68.99,0.66,106128,0.9116,160658.92,34.69,428558.98,167334.99,39185501.17,252562.54,7.04,1.2745,15_MIN
2117-03,COM,WATER_HEAT,3611697.32,2202171,1640.06,12478.85,43.48,13.25,140709,0.2553,445363.75,46.84,447941.11,83511.18,62226729.56,10232614.19,10.72,1.0921,DAILY
2117-04,COM,PROCESS,2548058.52,1174846,2168.84,15898.02,40.84,12.54,412111,0.442,223540.52,31.96,379727.77,118191.82,77450142.69,11100461.82,16.46,1.2143,30_MIN
2117-05,IND,PROCESS,2772712.45,536328,5169.81,8842.82,36.86,58.93,9136,0.5986,397297.21,12.94,51654.98,305919.08,73176921.62,14058097.56,11.46,0.8211,MONTHLY
2117-06,TRANS,APPLIANCES,4177896.39,1762624,2370.27,17848.3,31.58,26.12,206233,0.2878,327884.05,27.6,524363.38,276066.15,32967673.36,6579332.04,1.77,0.8402,HOURLY
2117-07,COM,PROCESS,3252793.11,3016409,1078.37,14156.66,25.61,14.43,46712,0.373,151045.36,35.52,358868.59,413545.22,57043455.18,14558905.26,8.89,1.0428,HOURLY
2117-08,COM,OTHER,2743079.85,2370411,1157.22,1212.21,22.95,41.82,162772,0.3966,14037.77,6.93,57239.29,59755.57,3899266.37,11477645.86,10.87,0.9328,30_MIN
2117-09,IND,APPLIANCES,1142038.01,947388,1205.46,3076.41,15.19,25.56,203368,0.818,232252.01,51.52,416077.11,108925.99,11476996.77,8619036.54,1.51,1.071,15_MIN
2117-10,IND,HVAC,2112062.92,2344456,900.88,10813.53,82.62,28.9,272901,0.522,47918.86,6.88,124690.15,307606.28,31780670.04,17059296.84,10.23,1.1691,MONTHLY
2117-11,RES,PROCESS,3258103.36,2805499,1161.33,3208.8,38.92,18.84,348549,0.0635,224154.28,26.01,523082.99,150858.64,79024791.01,21277170.87,11.95,0.9076,MONTHLY
2117-12,IND,WATER_HEAT,939512.86,607645,1546.15,18612.19,72.27,0.59,429410,0.1719,534790.58,22.9,847800.03,152795.65,14822583.96,4878548.64,11.46,1.2389,MONTHLY
2118-01,RES,WATER_HEAT,2382404.2,2616658,910.48,3424.36,53.01,25.74,112651,0.8459,346224.74,39.48,422262.43,189359.03,24889002.94,19820495.42,12.66,0.7931,HOURLY
2118-02,RES,OTHER,2084554.21,2853875,730.43,8365.37,36.85,17.64,384816,0.5202,110051.85,18.28,117861.07,175758.33,32155841.96,11855852.91,14.02,1.026,15_MIN
2118-03,COM,PROCESS,709822.85,2257638,314.41,21648.1,21.5,24.79,394315,0.5629,278422.55,34.09,94949.7,268612.81,72476441.32,6188886.14,0.73,1.0168,30_MIN
2118-04,COM,PROCESS,3114810.81,707484,4402.66,4501.37,42.2,53.8,30959,0.5974,373113.63,39.21,533112.18,38823.68,62718572.73,6604288.89,5.68,1.0377,MONTHLY
2118-05,TRANS,WATER_HEAT,2677995.54,3377954,792.79,15761.1,77.29,19.39,198002,0.0259,99249.74,43.83,635174.2,402005.09,51663142.6,383945.16,5.56,0.8506,30_MIN
2118-06,COM,MOTIVE_POWER,1838074.32,424415,4330.84,1916.24,34.19,9.82,262043,0.4709,326999.23,53.57,626579.33,88525.37,22232791.83,12113266.88,12.14,1.2439,HOURLY
2118-07,COM,HVAC,3092704.8,3046290,1015.24,4769.27,49.29,34.42,43878,0.6774,507705.84,38.08,660088.33,351368.92,78419800.65,10670467.86,1.57,0.8044,30_MIN
2118-08,RES,HVAC,2117838.79,1740703,1216.66,10142.34,50.41,4.42,171917,0.666,376036.76,20.29,168485.84,155115.32,52592344.91,12777341.3,17.89,1.0885,DAILY
2118-09,RES,MOTIVE_POWER,2521334.07,3310984,761.51,17565.55,58.76,33.95,114307,0.0294,183414.74,33.0,219217.6,232445.07,36908450.02,4172484.48,16.59,0.9821,30_MIN
2118-10,COM,HVAC,2407193.41,2910546,827.06,14611.88,35.72,32.85,202123,0.2198,353258.37,17.08,282966.08,305203.64,18869047.74,14088890.59,14.11,0.8104,MONTHLY
2118-11,RES,MOTIVE_POWER,3107086.58,2903828,1070.0,20020.25,36.75,56.67,239327,0.688,341610.81,6.02,569777.63,409646.76,16921951.96,4089072.89,11.66,1.2963,15_MIN
2118-12,RES,MOTIVE_POWER,3790454.0,1519682,2494.24,20932.67,83.13,50.14,344011,0.4123,236292.81,6.35,76241.55,372062.83,91354581.4,13887621.62,4.84,0.9454,MONTHLY
2119-01,RES,MOTIVE_POWER,1033872.42,2200956,469.74,19956.72,71.55,64.2,367871,0.2931,374997.31,53.86,622365.27,238935.91,1054922.54,17387061.63,1.15,0.7592,15_MIN
2119-02,RES,MOTIVE_POWER,332887.93,2244281,148.33,11643.94,75.8,59.21,279047,0.7954,462772.85,27.9,558783.57,413396.83,87367226.99,9558744.39,0.27,0.9274,30_MIN
2119-03,RES,PROCESS,689581.42,1833603,376.08,4704.23,73.25,27.83,204940,0.5427,108745.85,33.14,467149.01,355109.3,7936794.84,15601852.31,7.2,1.192,30_MIN
2119-04,IND,HVAC,1815186.76,2886175,628.92,7691.46,26.96,24.75,225660,0.5334,138963.29,17.28,698331.8,354012.82,27233086.15,4455614.85,8.3,1.0172,MONTHLY
2119-05,RES,APPLIANCES,4138838.67,2839469,1457.61,20293.83,66.46,53.55,173015,0.4623,540502.85,47.75,775852.48,132142.7,84744833.65,13318072.46,2.62,1.1939,15_MIN
2119-06,COM,LIGHTING,1863359.93,2888478,645.1,6145.46,45.72,23.16,20897,0.2171,73491.86,8.84,837960.94,385202.75,32798867.39,20457148.38,17.98,0.7756,DAILY
2119-07,IND,APPLIANCES,2802706.84,2791446,1004.03,18251.32,46.69,43.03,345553,0.3924,450302.35,29.87,798457.32,102939.89,4521636.23,4815886.21,16.14,0.8857,HOURLY
2119-08,COM,EV_CHARGING,4276730.25,2915904,1466.69,13641.26,31.56,3.34,274468,0.796,187159.42,47.53,68252.67,192157.49,91195776.44,9239538.42,8.8,1.0856,HOURLY
2119-09,RES,MOTIVE_POWER,2880860.51,2817446,1022.51,11020.87,60.88,64.51,83847,0.7357,47230.99,3.03,41049.45,440345.57,7826775.54,22603250.64,11.07,1.2566,15_MIN
2119-10,TRANS,LIGHTING,3865788.2,966797,3998.55,21640.68,60.38,31.32,126486,0.5155,389584.4,0.23,619280.69,370462.05,71209685.16,3473204.55,15.24,1.1936,30_MIN
2119-11,IND,PROCESS,1608553.03,3275723,491.05,9528.78,58.69,50.49,168403,0.1085,309457.21,35.06,166763.03,411333.41,46858646.53,3294805.24,9.12,0.7072,HOURLY
2119-12,RES,LIGHTING,3034501.93,532466,5698.96,20787.52,35.3,8.95,228354,0.5534,32857.19,41.55,133015.79,130103.19,17994130.12,13774001.71,0.83,0.7186,MONTHLY
2120-01,RES,OTHER,655643.61,1761775,372.15,6365.12,79.2,16.61,427035,0.663,415368.34,6.03,619791.81,282232.33,2638768.04,22402807.21,15.47,1.2623,15_MIN
2120-02,RES,WATER_HEAT,1615227.44,2788056,579.34,15488.38,68.09,6.03,73624,0.6663,463393.34,16.64,657006.24,22723.65,79037217.41,10063136.48,7.56,0.7777,HOURLY
2120-03,IND,PROCESS,1697908.29,517664,3279.94,17709.3,39.53,57.59,353911,0.8278,249433.04,31.0,818437.88,25298.83,65622612.52,6685951.81,11.69,1.2346,15_MIN
2120-04,TRANS,WATER_HEAT,3968893.56,2103437,1886.86,6010.27,72.11,43.66,377144,0.4589,317830.21,44.7,686496.72,148886.58,54677399.89,18067151.96,11.0,0.7633,HOURLY
2120-05,RES,WATER_HEAT,525863.91,2719050,193.4,16091.98,64.27,8.73,386985,0.6666,138797.78,36.98,107928.15,293797.29,36536653.97,23609349.97,8.62,1.2979,15_MIN
2120-06,COM,WATER_HEAT,5110798.0,1778034,2874.41,7503.95,78.35,21.85,423727,0.5542,345607.01,47.65,627882.02,177553.0,13323522.09,21530092.1,17.79,1.2988,15_MIN
2120-07,RES,PROCESS,2627925.93,2558943,1026.96,5917.01,54.61,44.83,82863,0.2907,268988.69,5.79,325842.33,53073.06,29964426.38,6878157.64,14.43,0.9056,DAILY
2120-08,RES,HVAC,3434133.04,472722,7264.59,19838.22,40.18,30.62,267684,0.4333,109319.78,14.7,226127.21,155865.63,66882790.83,23234465.53,15.79,1.2989,HOURLY
2120-09,IND,APPLIANCES,1179918.15,2541007,464.35,18561.91,40.25,62.96,248763,0.1202,493659.36,24.1,62887.26,56345.37,65653974.1,21364756.33,17.2,1.2384,MONTHLY
2120-10,RES,APPLIANCES,1582599.37,3333978,474.69,17849.92,39.04,46.51,244680,0.3327,194177.02,23.11,671411.93,279717.11,71759200.12,9407076.92,17.84,0.8631,15_MIN
2120-11,RES,HVAC,5152688.38,1196742,4305.6,20490.82,82.38,22.83,25489,0.0388,216659.63,34.3,521141.75,117138.06,40035981.61,18505890.34,4.55,0.7573,15_MIN
2120-12,COM,APPLIANCES,2472091.51,2959679,835.26,8843.6,75.88,4.39,6711,0.8907,121421.02,35.3,795304.86,64123.97,16627962.95,1082100.53,14.29,1.2308,15_MIN
