safe_justice_booking_date,safe_justice_arrest_offense_code,safe_justice_charge_severity_level,safe_justice_bail_amount_set,safe_justice_pretrial_release_flag,safe_justice_court_case_id_hash,safe_justice_court_disposition_code,safe_justice_sentence_type_code,safe_justice_sentence_length_days,safe_justice_probation_start_date,safe_justice_parole_eligibility_date,safe_justice_jail_days_served,safe_justice_prison_admission_flag,safe_justice_recidivism_12mo_flag,safe_justice_recidivism_36mo_flag,safe_justice_risk_assessment_score,safe_justice_public_defender_assigned_flag,safe_justice_diversion_program_flag,safe_justice_restorative_justice_flag,safe_justice_record_sealing_eligible_flag
2019-03-13,OTHER,FELONY,500,0,CASE0000001168,PENDING,DIVERSION,310,2019-04-12,2019-09-09,215,1,1,1,98,0,1,0,1
2019-03-14,VANDALISM,MISDEMEANOR,100,1,CASE0000001169,PLEA,PROBATION,2320,2019-04-13,2019-09-10,650,0,0,1,53,1,0,0,1
2019-03-15,ASSAULT,INFRACTION,1000,1,CASE0000001170,GUILTY,PRISON,3544,2019-04-14,2019-09-11,599,1,0,0,17,1,0,0,1
2019-03-16,VANDALISM,MISDEMEANOR,250,0,CASE0000001171,DEFERRED,DIVERSION,161,2019-04-15,2019-09-12,570,1,0,0,45,1,0,0,0
2019-03-17,VANDALISM,MISDEMEANOR,0,0,CASE0000001172,DEFERRED,NONE,19,2019-04-16,2019-09-13,353,0,0,0,47,0,0,1,1
2019-03-18,DRUG_POSSESS,FELONY,1000,0,CASE0000001173,PENDING,PROBATION,1466,2019-04-17,2019-09-14,570,0,0,1,60,0,0,0,0
2019-03-19,OTHER,MISDEMEANOR,25000,1,CASE0000001174,DISMISSED,JAIL,265,2019-04-18,2019-09-15,429,0,0,0,27,0,0,0,0
2019-03-20,BURGLARY,MISDEMEANOR,10000,1,CASE0000001175,GUILTY,JAIL,2333,2019-04-19,2019-09-16,473,0,0,1,16,0,1,0,1
2019-03-21,LARCENY,MISDEMEANOR,100,1,CASE0000001176,PLEA,JAIL,2291,2019-04-20,2019-09-17,101,0,1,0,18,1,0,0,1
2019-03-22,LARCENY,MISDEMEANOR,10000,1,CASE0000001177,DISMISSED,DIVERSION,3585,2019-04-21,2019-09-18,511,0,0,0,43,1,0,0,0
2019-03-23,WEAPONS,INFRACTION,250,0,CASE0000001178,DISMISSED,JAIL,1472,2019-04-22,2019-09-19,134,0,0,0,32,0,0,0,0
2019-03-24,VANDALISM,FELONY,2500,0,CASE0000001179,GUILTY,DIVERSION,3380,2019-04-23,2019-09-20,270,0,0,0,43,0,0,0,0
2019-03-25,OTHER,INFRACTION,5000,1,CASE0000001180,PLEA,JAIL,454,2019-04-24,2019-09-21,487,0,0,0,30,1,0,0,0
2019-03-26,WEAPONS,MISDEMEANOR,25000,1,CASE0000001181,PLEA,PROBATION,805,2019-04-25,2019-09-22,136,0,1,1,8,0,1,0,0
2019-03-27,BURGLARY,MISDEMEANOR,2500,1,CASE0000001182,GUILTY,PROBATION,237,2019-04-26,2019-09-23,289,0,0,0,18,1,0,0,0
2019-03-28,FRAUD,MISDEMEANOR,2500,1,CASE0000001183,PENDING,NONE,1594,2019-04-27,2019-09-24,223,1,0,1,96,1,1,0,0
2019-03-29,DRUG_TRAFFICK,FELONY,0,0,CASE0000001184,PLEA,COMMUNITY_SERVICE,2933,2019-04-28,2019-09-25,672,0,0,1,54,1,0,1,0
2019-03-30,VANDALISM,INFRACTION,25000,1,CASE0000001185,GUILTY,PRISON,2370,2019-04-29,2019-09-26,149,0,0,1,78,0,0,0,0
2019-03-31,DRUG_POSSESS,MISDEMEANOR,2500,1,CASE0000001186,NOT_GUILTY,PRISON,757,2019-04-30,2019-09-27,656,0,1,1,85,0,0,0,1
2019-04-01,DUI,FELONY,100,1,CASE0000001187,PLEA,PROBATION,1671,2019-05-01,2019-09-28,207,0,0,0,38,1,0,1,0
2019-04-02,DRUG_TRAFFICK,MISDEMEANOR,25000,1,CASE0000001188,NOT_GUILTY,JAIL,1818,2019-05-02,2019-09-29,188,0,0,0,24,0,1,0,1
2019-04-03,DRUG_TRAFFICK,FELONY,500,1,CASE0000001189,DEFERRED,JAIL,920,2019-05-03,2019-09-30,4,0,0,1,76,1,0,0,1
2019-04-04,WEAPONS,MISDEMEANOR,1000,1,CASE0000001190,PLEA,DIVERSION,3600,2019-05-04,2019-10-01,61,1,0,1,62,0,0,0,0
2019-04-05,WEAPONS,MISDEMEANOR,100,0,CASE0000001191,PLEA,PRISON,3609,2019-05-05,2019-10-02,685,0,0,0,10,1,0,0,1
2019-04-06,VANDALISM,MISDEMEANOR,5000,1,CASE0000001192,DISMISSED,PROBATION,3520,2019-05-06,2019-10-03,613,0,0,0,61,1,1,1,1
2019-04-07,BURGLARY,FELONY,100,0,CASE0000001193,PENDING,PROBATION,3538,2019-05-07,2019-10-04,397,0,0,0,24,1,1,0,0
2019-04-08,DRUG_POSSESS,MISDEMEANOR,25000,1,CASE0000001194,GUILTY,PROBATION,3127,2019-05-08,2019-10-05,557,0,0,0,3,1,1,0,1
2019-04-09,WEAPONS,MISDEMEANOR,10000,1,CASE0000001195,GUILTY,DIVERSION,441,2019-05-09,2019-10-06,194,0,0,0,40,1,0,0,0
2019-04-10,LARCENY,FELONY,25000,1,CASE0000001196,GUILTY,COMMUNITY_SERVICE,3523,2019-05-10,2019-10-07,593,1,0,0,1,1,0,0,0
2019-04-11,BURGLARY,MISDEMEANOR,25000,0,CASE0000001197,PENDING,NONE,531,2019-05-11,2019-10-08,409,0,1,1,55,0,0,0,0
2019-04-12,BURGLARY,MISDEMEANOR,25000,1,CASE0000001198,PENDING,DIVERSION,67,2019-05-12,2019-10-09,152,0,0,0,34,1,0,0,0
2019-04-13,OTHER,MISDEMEANOR,250,1,CASE0000001199,PLEA,PRISON,2168,2019-05-13,2019-10-10,66,0,1,1,64,1,0,0,0
2019-04-14,VANDALISM,MISDEMEANOR,1000,1,CASE0000001200,GUILTY,JAIL,666,2019-05-14,2019-10-11,589,1,1,0,12,1,0,0,0
2019-04-15,ASSAULT,MISDEMEANOR,1000,1,CASE0000001201,PLEA,COMMUNITY_SERVICE,3568,2019-05-15,2019-10-12,226,0,0,1,76,1,0,0,1
2019-04-16,OTHER,MISDEMEANOR,0,1,CASE0000001202,PLEA,COMMUNITY_SERVICE,2740,2019-05-16,2019-10-13,306,0,1,1,74,1,0,0,0
2019-04-17,VANDALISM,MISDEMEANOR,0,1,CASE0000001203,DEFERRED,NONE,1987,2019-05-17,2019-10-14,708,0,1,1,100,1,0,0,1
2019-04-18,DRUG_POSSESS,MISDEMEANOR,2500,0,CASE0000001204,DISMISSED,COMMUNITY_SERVICE,2077,2019-05-18,2019-10-15,68,0,0,0,8,0,1,0,1
2019-04-19,DUI,INFRACTION,1000,1,CASE0000001205,PLEA,PROBATION,1501,2019-05-19,2019-10-16,485,0,0,0,73,0,1,0,1
2019-04-20,DUI,MISDEMEANOR,250,1,CASE0000001206,DEFERRED,NONE,1887,2019-05-20,2019-10-17,497,0,1,1,19,0,1,0,0
2019-04-21,WEAPONS,INFRACTION,250,1,CASE0000001207,GUILTY,DIVERSION,3185,2019-05-21,2019-10-18,306,0,0,1,39,1,0,0,0
2019-04-22,VANDALISM,MISDEMEANOR,0,0,CASE0000001208,PLEA,PRISON,3239,2019-05-22,2019-10-19,450,0,0,0,50,1,1,0,1
2019-04-23,VANDALISM,FELONY,100,0,CASE0000001209,PLEA,DIVERSION,509,2019-05-23,2019-10-20,221,1,1,0,18,1,0,0,0
2019-04-24,DRUG_TRAFFICK,FELONY,25000,1,CASE0000001210,DISMISSED,DIVERSION,2318,2019-05-24,2019-10-21,234,0,0,1,77,1,0,1,1
2019-04-25,DRUG_POSSESS,MISDEMEANOR,2500,0,CASE0000001211,DEFERRED,DIVERSION,1603,2019-05-25,2019-10-22,164,0,1,1,4,0,1,1,1
2019-04-26,DRUG_TRAFFICK,INFRACTION,10000,1,CASE0000001212,PENDING,PROBATION,791,2019-05-26,2019-10-23,284,0,1,0,71,0,0,0,0
2019-04-27,DUI,FELONY,100,0,CASE0000001213,GUILTY,JAIL,241,2019-05-27,2019-10-24,457,0,1,0,71,0,1,0,1
2019-04-28,LARCENY,MISDEMEANOR,1000,0,CASE0000001214,DISMISSED,PRISON,757,2019-05-28,2019-10-25,217,0,1,0,95,1,0,0,0
2019-04-29,BURGLARY,INFRACTION,10000,0,CASE0000001215,PENDING,NONE,2352,2019-05-29,2019-10-26,545,1,0,1,32,0,1,0,0
2019-04-30,FRAUD,FELONY,1000,1,CASE0000001216,PENDING,PROBATION,2662,2019-05-30,2019-10-27,472,0,0,0,5,1,0,0,1
2019-05-01,LARCENY,MISDEMEANOR,25000,1,CASE0000001217,DEFERRED,DIVERSION,3277,2019-05-31,2019-10-28,206,0,1,0,50,0,0,0,0
2019-05-02,DRUG_TRAFFICK,FELONY,1000,1,CASE0000001218,PLEA,JAIL,2844,2019-06-01,2019-10-29,706,0,0,0,41,1,0,0,0
2019-05-03,WEAPONS,MISDEMEANOR,5000,0,CASE0000001219,PLEA,COMMUNITY_SERVICE,1130,2019-06-02,2019-10-30,23,1,0,1,87,0,0,0,1
2019-05-04,OTHER,FELONY,10000,0,CASE0000001220,GUILTY,PRISON,1716,2019-06-03,2019-10-31,569,0,0,0,100,0,0,1,0
2019-05-05,DUI,FELONY,2500,0,CASE0000001221,GUILTY,PRISON,2699,2019-06-04,2019-11-01,374,0,1,0,58,1,0,0,1
2019-05-06,FRAUD,INFRACTION,500,1,CASE0000001222,PLEA,JAIL,942,2019-06-05,2019-11-02,353,0,0,1,54,1,1,0,1
2019-05-07,ASSAULT,MISDEMEANOR,250,1,CASE0000001223,GUILTY,PROBATION,1965,2019-06-06,2019-11-03,279,0,1,1,6,0,1,0,0
2019-05-08,LARCENY,FELONY,100,0,CASE0000001224,PENDING,NONE,1200,2019-06-07,2019-11-04,43,0,0,1,21,0,1,0,0
2019-05-09,DUI,FELONY,250,1,CASE0000001225,DISMISSED,DIVERSION,3020,2019-06-08,2019-11-05,8,0,0,0,12,1,0,1,1
2019-05-10,DUI,FELONY,250,0,CASE0000001226,PENDING,DIVERSION,1885,2019-06-09,2019-11-06,493,1,1,0,64,0,0,0,1
2019-05-11,DUI,FELONY,100,1,CASE0000001227,GUILTY,COMMUNITY_SERVICE,1317,2019-06-10,2019-11-07,43,0,1,1,78,0,1,0,0
2019-05-12,WEAPONS,INFRACTION,250,1,CASE0000001228,PLEA,PROBATION,1393,2019-06-11,2019-11-08,651,1,0,0,71,0,0,1,0
2019-05-13,LARCENY,INFRACTION,500,1,CASE0000001229,NOT_GUILTY,DIVERSION,2199,2019-06-12,2019-11-09,616,0,0,0,46,0,1,1,1
2019-05-14,DUI,MISDEMEANOR,1000,0,CASE0000001230,GUILTY,COMMUNITY_SERVICE,1414,2019-06-13,2019-11-10,606,0,0,1,85,0,0,0,0
2019-05-15,DUI,INFRACTION,100,1,CASE0000001231,PLEA,PROBATION,2746,2019-06-14,2019-11-11,19,0,1,1,73,1,0,0,1
2019-05-16,OTHER,INFRACTION,25000,1,CASE0000001232,PLEA,DIVERSION,2591,2019-06-15,2019-11-12,714,0,0,1,8,1,0,0,0
2019-05-17,DRUG_POSSESS,INFRACTION,1000,1,CASE0000001233,GUILTY,DIVERSION,522,2019-06-16,2019-11-13,370,0,0,0,11,0,1,0,1
2019-05-18,VANDALISM,FELONY,25000,1,CASE0000001234,NOT_GUILTY,JAIL,607,2019-06-17,2019-11-14,562,0,0,1,84,0,1,0,0
2019-05-19,DRUG_POSSESS,MISDEMEANOR,2500,0,CASE0000001235,PENDING,PROBATION,1524,2019-06-18,2019-11-15,444,0,1,0,39,0,0,1,1
2019-05-20,LARCENY,MISDEMEANOR,1000,0,CASE0000001236,PENDING,PRISON,547,2019-06-19,2019-11-16,546,1,0,0,95,0,0,0,1
2019-05-21,VANDALISM,INFRACTION,250,0,CASE0000001237,GUILTY,JAIL,1422,2019-06-20,2019-11-17,525,0,1,0,22,1,1,0,0
2019-05-22,LARCENY,MISDEMEANOR,100,1,CASE0000001238,GUILTY,COMMUNITY_SERVICE,3580,2019-06-21,2019-11-18,170,0,0,1,18,0,1,0,1
2019-05-23,LARCENY,MISDEMEANOR,500,0,CASE0000001239,PLEA,PRISON,3639,2019-06-22,2019-11-19,137,0,0,1,18,1,0,0,0
2019-05-24,DUI,FELONY,500,1,CASE0000001240,NOT_GUILTY,COMMUNITY_SERVICE,1353,2019-06-23,2019-11-20,390,0,0,1,23,1,1,0,0
2019-05-25,LARCENY,MISDEMEANOR,500,0,CASE0000001241,GUILTY,JAIL,2074,2019-06-24,2019-11-21,16,0,0,0,8,0,1,1,1
2019-05-26,DUI,MISDEMEANOR,10000,0,CASE0000001242,DISMISSED,NONE,1162,2019-06-25,2019-11-22,306,1,0,0,28,0,0,0,0
2019-05-27,DRUG_POSSESS,INFRACTION,0,0,CASE0000001243,GUILTY,PRISON,1819,2019-06-26,2019-11-23,218,0,0,0,46,1,0,0,1
2019-05-28,DRUG_POSSESS,MISDEMEANOR,500,1,CASE0000001244,PLEA,PROBATION,1238,2019-06-27,2019-11-24,54,0,0,0,90,0,0,0,0
2019-05-29,VANDALISM,MISDEMEANOR,250,1,CASE0000001245,PLEA,NONE,518,2019-06-28,2019-11-25,709,0,1,1,98,1,0,0,1
2019-05-30,FRAUD,MISDEMEANOR,25000,1,CASE0000001246,DISMISSED,PROBATION,3629,2019-06-29,2019-11-26,178,0,0,1,1,1,1,0,0
2019-05-31,ASSAULT,MISDEMEANOR,25000,1,CASE0000001247,GUILTY,JAIL,3504,2019-06-30,2019-11-27,262,0,1,1,100,0,1,1,0
2019-06-01,WEAPONS,FELONY,250,1,CASE0000001248,DEFERRED,DIVERSION,2992,2019-07-01,2019-11-28,268,1,0,0,15,1,1,1,0
2019-06-02,VANDALISM,INFRACTION,500,0,CASE0000001249,GUILTY,PRISON,2828,2019-07-02,2019-11-29,418,0,1,0,22,1,0,0,0
2019-06-03,DRUG_TRAFFICK,MISDEMEANOR,250,1,CASE0000001250,DEFERRED,PROBATION,1424,2019-07-03,2019-11-30,133,0,0,1,87,0,1,0,0
2019-06-04,FRAUD,FELONY,10000,1,CASE0000001251,DISMISSED,NONE,2990,2019-07-04,2019-12-01,377,1,0,0,5,1,0,0,0
2019-06-05,OTHER,MISDEMEANOR,10000,1,CASE0000001252,DEFERRED,NONE,3473,2019-07-05,2019-12-02,54,0,0,0,43,0,0,0,0
2019-06-06,OTHER,FELONY,1000,0,CASE0000001253,PENDING,NONE,54,2019-07-06,2019-12-03,335,0,0,1,36,1,0,0,0
2019-06-07,DUI,MISDEMEANOR,1000,1,CASE0000001254,GUILTY,PROBATION,3264,2019-07-07,2019-12-04,432,0,0,0,92,1,1,0,0
2019-06-08,DRUG_POSSESS,MISDEMEANOR,10000,0,CASE0000001255,DISMISSED,NONE,2455,2019-07-08,2019-12-05,9,0,0,0,81,1,1,0,0
2019-06-09,DUI,MISDEMEANOR,25000,0,CASE0000001256,NOT_GUILTY,NONE,2715,2019-07-09,2019-12-06,554,0,0,1,15,0,0,1,0
2019-06-10,LARCENY,FELONY,2500,0,CASE0000001257,DEFERRED,JAIL,204,2019-07-10,2019-12-07,582,1,1,0,16,1,0,0,0
2019-06-11,BURGLARY,INFRACTION,500,1,CASE0000001258,GUILTY,PROBATION,984,2019-07-11,2019-12-08,331,0,1,0,43,1,0,0,0
2019-06-12,DUI,MISDEMEANOR,5000,0,CASE0000001259,GUILTY,PROBATION,1822,2019-07-12,2019-12-09,537,0,0,1,75,1,0,0,1
2019-06-13,FRAUD,FELONY,25000,0,CASE0000001260,PENDING,JAIL,39,2019-07-13,2019-12-10,388,0,1,1,9,0,0,0,0
2019-06-14,WEAPONS,MISDEMEANOR,25000,1,CASE0000001261,PLEA,DIVERSION,238,2019-07-14,2019-12-11,384,1,0,0,81,1,0,0,1
2019-06-15,ASSAULT,MISDEMEANOR,10000,0,CASE0000001262,PENDING,PROBATION,2186,2019-07-15,2019-12-12,668,0,0,1,21,0,0,0,0
2019-06-16,DRUG_TRAFFICK,MISDEMEANOR,500,0,CASE0000001263,GUILTY,PROBATION,2565,2019-07-16,2019-12-13,589,0,1,1,88,1,0,0,1
2019-06-17,ASSAULT,FELONY,500,1,CASE0000001264,GUILTY,JAIL,2944,2019-07-17,2019-12-14,552,0,0,0,49,1,0,0,0
2019-06-18,FRAUD,MISDEMEANOR,25000,0,CASE0000001265,PLEA,PRISON,1598,2019-07-18,2019-12-15,119,0,0,0,45,1,0,0,0
2019-06-19,FRAUD,MISDEMEANOR,10000,0,CASE0000001266,GUILTY,NONE,1646,2019-07-19,2019-12-16,532,0,0,0,35,1,0,0,0
2019-06-20,WEAPONS,MISDEMEANOR,0,0,CASE0000001267,PLEA,DIVERSION,2637,2019-07-20,2019-12-17,389,1,0,0,44,0,0,0,1
2019-06-21,LARCENY,MISDEMEANOR,1000,1,CASE0000001268,PENDING,PROBATION,3615,2019-07-21,2019-12-18,465,0,0,1,38,1,1,1,0
2019-06-22,DUI,FELONY,5000,0,CASE0000001269,DEFERRED,PROBATION,226,2019-07-22,2019-12-19,312,1,0,0,59,1,0,0,0
2019-06-23,VANDALISM,MISDEMEANOR,250,1,CASE0000001270,PENDING,DIVERSION,2039,2019-07-23,2019-12-20,265,0,0,0,23,1,0,0,0
2019-06-24,LARCENY,FELONY,5000,1,CASE0000001271,DISMISSED,PROBATION,2255,2019-07-24,2019-12-21,686,0,0,0,13,1,0,0,1
2019-06-25,VANDALISM,MISDEMEANOR,25000,1,CASE0000001272,DEFERRED,COMMUNITY_SERVICE,600,2019-07-25,2019-12-22,105,0,0,0,46,0,0,0,1
2019-06-26,FRAUD,INFRACTION,25000,1,CASE0000001273,PENDING,JAIL,2048,2019-07-26,2019-12-23,665,0,0,0,93,0,1,0,0
2019-06-27,DRUG_TRAFFICK,MISDEMEANOR,5000,1,CASE0000001274,PENDING,PRISON,407,2019-07-27,2019-12-24,273,0,1,0,5,0,0,0,0
2019-06-28,LARCENY,MISDEMEANOR,10000,1,CASE0000001275,PLEA,DIVERSION,919,2019-07-28,2019-12-25,455,0,1,0,71,0,0,0,0
2019-06-29,OTHER,MISDEMEANOR,1000,0,CASE0000001276,NOT_GUILTY,PROBATION,3420,2019-07-29,2019-12-26,175,1,0,1,34,1,1,0,1
2019-06-30,DRUG_TRAFFICK,MISDEMEANOR,10000,1,CASE0000001277,NOT_GUILTY,JAIL,2503,2019-07-30,2019-12-27,33,0,0,1,4,1,0,0,0
2019-07-01,WEAPONS,FELONY,500,0,CASE0000001278,DISMISSED,DIVERSION,2265,2019-07-31,2019-12-28,595,1,0,1,60,0,0,0,1
2019-07-02,DUI,MISDEMEANOR,100,0,CASE0000001279,DEFERRED,NONE,3031,2019-08-01,2019-12-29,232,0,0,0,42,1,0,0,0
2019-07-03,FRAUD,MISDEMEANOR,250,0,CASE0000001280,PENDING,NONE,1609,2019-08-02,2019-12-30,344,0,1,0,93,1,0,0,0
2019-07-04,VANDALISM,FELONY,250,0,CASE0000001281,PLEA,JAIL,1688,2019-08-03,2019-12-31,140,0,0,0,61,1,0,0,0
2019-07-05,DRUG_POSSESS,INFRACTION,250,1,CASE0000001282,DISMISSED,PROBATION,2075,2019-08-04,2020-01-01,208,0,0,1,36,0,0,0,1
2019-07-06,WEAPONS,MISDEMEANOR,5000,1,CASE0000001283,GUILTY,DIVERSION,407,2019-08-05,2020-01-02,230,1,1,0,24,0,1,1,1
2019-07-07,OTHER,MISDEMEANOR,5000,0,CASE0000001284,DISMISSED,NONE,3266,2019-08-06,2020-01-03,4,0,0,0,41,1,0,0,0
2019-07-08,LARCENY,MISDEMEANOR,5000,0,CASE0000001285,DEFERRED,DIVERSION,950,2019-08-07,2020-01-04,689,0,0,1,77,0,0,0,0
2019-07-09,DRUG_TRAFFICK,FELONY,10000,1,CASE0000001286,PLEA,DIVERSION,3205,2019-08-08,2020-01-05,320,0,0,1,60,1,0,0,0
2019-07-10,FRAUD,MISDEMEANOR,1000,0,CASE0000001287,PENDING,JAIL,3571,2019-08-09,2020-01-06,300,1,0,1,41,1,1,0,1
2019-07-11,DRUG_POSSESS,MISDEMEANOR,250,0,CASE0000001288,PENDING,JAIL,292,2019-08-10,2020-01-07,365,0,0,0,45,0,0,0,0
2019-07-12,FRAUD,FELONY,100,1,CASE0000001289,DEFERRED,COMMUNITY_SERVICE,1144,2019-08-11,2020-01-08,38,0,0,0,10,1,1,0,1
2019-07-13,FRAUD,MISDEMEANOR,2500,0,CASE0000001290,GUILTY,COMMUNITY_SERVICE,2588,2019-08-12,2020-01-09,41,0,0,0,61,0,0,0,0
2019-07-14,DUI,INFRACTION,0,1,CASE0000001291,PLEA,JAIL,3061,2019-08-13,2020-01-10,360,0,0,0,29,0,1,0,0
2019-07-15,OTHER,MISDEMEANOR,250,1,CASE0000001292,DEFERRED,PROBATION,8,2019-08-14,2020-01-11,547,0,0,1,29,1,1,0,0
2019-07-16,ASSAULT,MISDEMEANOR,250,0,CASE0000001293,GUILTY,PROBATION,541,2019-08-15,2020-01-12,87,0,0,0,9,1,1,0,0
2019-07-17,BURGLARY,FELONY,0,1,CASE0000001294,DISMISSED,JAIL,820,2019-08-16,2020-01-13,73,1,0,1,79,0,1,0,0
2019-07-18,WEAPONS,FELONY,100,0,CASE0000001295,DEFERRED,PROBATION,3460,2019-08-17,2020-01-14,303,0,1,1,56,0,0,0,0
2019-07-19,FRAUD,MISDEMEANOR,500,0,CASE0000001296,DISMISSED,PROBATION,2482,2019-08-18,2020-01-15,550,0,1,0,5,1,0,0,1
2019-07-20,FRAUD,MISDEMEANOR,0,0,CASE0000001297,GUILTY,JAIL,2642,2019-08-19,2020-01-16,104,0,0,0,32,1,0,1,1
2019-07-21,LARCENY,FELONY,250,1,CASE0000001298,PENDING,NONE,3460,2019-08-20,2020-01-17,248,1,1,1,27,1,0,0,0
2019-07-22,DUI,MISDEMEANOR,10000,1,CASE0000001299,GUILTY,NONE,19,2019-08-21,2020-01-18,194,0,0,0,45,0,0,0,1
2019-07-23,LARCENY,FELONY,500,1,CASE0000001300,PLEA,PRISON,3240,2019-08-22,2020-01-19,366,0,0,0,39,0,0,0,1
2019-07-24,DUI,MISDEMEANOR,5000,0,CASE0000001301,NOT_GUILTY,PROBATION,1167,2019-08-23,2020-01-20,315,0,0,0,11,0,0,0,1
2019-07-25,WEAPONS,MISDEMEANOR,100,0,CASE0000001302,DISMISSED,NONE,3177,2019-08-24,2020-01-21,53,0,0,0,14,0,0,0,0
2019-07-26,VANDALISM,MISDEMEANOR,500,1,CASE0000001303,PENDING,NONE,2517,2019-08-25,2020-01-22,561,0,0,0,53,1,0,0,0
2019-07-27,DUI,MISDEMEANOR,100,1,CASE0000001304,GUILTY,PRISON,1354,2019-08-26,2020-01-23,82,0,0,1,24,1,0,0,1
2019-07-28,DUI,MISDEMEANOR,500,1,CASE0000001305,NOT_GUILTY,PROBATION,2974,2019-08-27,2020-01-24,303,0,0,0,94,1,0,1,1
2019-07-29,WEAPONS,MISDEMEANOR,10000,1,CASE0000001306,DEFERRED,DIVERSION,953,2019-08-28,2020-01-25,76,0,0,0,46,1,1,0,0
2019-07-30,OTHER,MISDEMEANOR,250,0,CASE0000001307,GUILTY,JAIL,533,2019-08-29,2020-01-26,223,0,1,0,25,0,0,0,0
2019-07-31,DUI,MISDEMEANOR,2500,1,CASE0000001308,DISMISSED,PROBATION,481,2019-08-30,2020-01-27,592,0,0,0,29,0,0,0,0
2019-08-01,FRAUD,MISDEMEANOR,10000,1,CASE0000001309,GUILTY,PROBATION,1747,2019-08-31,2020-01-28,443,1,1,0,48,0,1,0,0
2019-08-02,LARCENY,FELONY,250,0,CASE0000001310,PLEA,PRISON,2121,2019-09-01,2020-01-29,33,0,0,0,25,1,0,0,0
2019-08-03,DRUG_TRAFFICK,INFRACTION,2500,1,CASE0000001311,GUILTY,PROBATION,1394,2019-09-02,2020-01-30,674,0,0,0,12,0,1,0,1
2019-08-04,BURGLARY,FELONY,500,0,CASE0000001312,PLEA,JAIL,2921,2019-09-03,2020-01-31,501,0,0,1,80,1,0,0,1
2019-08-05,DRUG_POSSESS,INFRACTION,1000,1,CASE0000001313,PENDING,JAIL,2205,2019-09-04,2020-02-01,539,0,0,0,53,1,0,0,1
2019-08-06,FRAUD,FELONY,25000,0,CASE0000001314,PLEA,DIVERSION,2070,2019-09-05,2020-02-02,478,0,0,0,1,0,1,0,0
2019-08-07,DRUG_POSSESS,FELONY,5000,0,CASE0000001315,PENDING,PRISON,1336,2019-09-06,2020-02-03,695,0,0,1,3,1,0,0,1
2019-08-08,ASSAULT,FELONY,500,1,CASE0000001316,DISMISSED,COMMUNITY_SERVICE,464,2019-09-07,2020-02-04,717,0,0,0,97,1,0,0,1
2019-08-09,DRUG_TRAFFICK,MISDEMEANOR,1000,1,CASE0000001317,GUILTY,PRISON,2251,2019-09-08,2020-02-05,58,0,0,0,34,0,1,1,0
2019-08-10,DUI,INFRACTION,10000,0,CASE0000001318,PLEA,DIVERSION,741,2019-09-09,2020-02-06,374,0,0,1,58,1,0,0,1
2019-08-11,BURGLARY,FELONY,0,1,CASE0000001319,PLEA,DIVERSION,2880,2019-09-10,2020-02-07,500,0,0,0,9,0,0,0,0
2019-08-12,ASSAULT,MISDEMEANOR,2500,1,CASE0000001320,PENDING,JAIL,3183,2019-09-11,2020-02-08,246,0,0,0,2,0,0,0,0
2019-08-13,VANDALISM,MISDEMEANOR,2500,0,CASE0000001321,NOT_GUILTY,JAIL,2145,2019-09-12,2020-02-09,446,0,0,0,85,0,0,1,0
2019-08-14,BURGLARY,MISDEMEANOR,25000,1,CASE0000001322,GUILTY,NONE,3077,2019-09-13,2020-02-10,650,0,0,0,42,0,0,0,0
2019-08-15,ASSAULT,MISDEMEANOR,5000,1,CASE0000001323,NOT_GUILTY,PROBATION,3247,2019-09-14,2020-02-11,282,0,1,1,39,1,0,0,0
2019-08-16,ASSAULT,MISDEMEANOR,500,1,CASE0000001324,GUILTY,JAIL,2071,2019-09-15,2020-02-12,108,0,1,1,99,0,0,0,0
2019-08-17,VANDALISM,INFRACTION,100,0,CASE0000001325,GUILTY,JAIL,1043,2019-09-16,2020-02-13,492,0,0,1,78,0,1,0,0
2019-08-18,FRAUD,FELONY,100,1,CASE0000001326,DEFERRED,PROBATION,1159,2019-09-17,2020-02-14,74,0,0,0,4,0,0,0,1
2019-08-19,DRUG_POSSESS,FELONY,500,0,CASE0000001327,GUILTY,NONE,2164,2019-09-18,2020-02-15,370,0,0,1,16,1,0,0,1
2019-08-20,OTHER,FELONY,0,0,CASE0000001328,GUILTY,PROBATION,3633,2019-09-19,2020-02-16,170,0,0,0,2,1,0,1,1
2019-08-21,ASSAULT,MISDEMEANOR,100,1,CASE0000001329,GUILTY,PROBATION,1838,2019-09-20,2020-02-17,61,1,0,1,9,0,0,0,0
2019-08-22,WEAPONS,MISDEMEANOR,0,1,CASE0000001330,GUILTY,PRISON,2613,2019-09-21,2020-02-18,218,0,0,1,30,0,0,0,1
2019-08-23,WEAPONS,INFRACTION,5000,1,CASE0000001331,PENDING,PROBATION,1483,2019-09-22,2020-02-19,319,0,0,0,80,1,0,0,1
2019-08-24,LARCENY,FELONY,2500,1,CASE0000001332,PENDING,DIVERSION,1313,2019-09-23,2020-02-20,232,1,0,0,89,0,0,0,1
2019-08-25,FRAUD,FELONY,0,0,CASE0000001333,GUILTY,PRISON,675,2019-09-24,2020-02-21,580,0,0,1,61,0,0,1,1
2019-08-26,DRUG_POSSESS,INFRACTION,1000,1,CASE0000001334,PLEA,NONE,2845,2019-09-25,2020-02-22,97,0,1,1,31,0,0,0,0
