trans_air_flight_date,trans_air_airport_iata_code,trans_air_carrier_code,trans_air_flight_number_hash,trans_air_scheduled_departure_local,trans_air_actual_departure_local,trans_air_departure_delay_minutes,trans_air_scheduled_arrival_local,trans_air_actual_arrival_local,trans_air_arrival_delay_minutes,trans_air_cancellation_flag,trans_air_diversion_flag,trans_air_taxi_out_minutes,trans_air_taxi_in_minutes,trans_air_airborne_time_minutes,trans_air_seat_capacity,trans_air_passengers_enplaned,trans_air_baggage_mishandled_rate,trans_air_cisf_security_wait_time_minutes,trans_air_gate_utilization_pct
2024-05-27,BLR,AI,FL44406245FF52,2024-05-27 06:54,2024-05-27 07:25,31,2024-05-27 08:51,2024-05-27 09:09,18,N,N,17,13,87,73,72,3.61,15,84.33
2023-08-23,IXB,6E,FL4825B7BD1DC9,2023-08-23 13:07,2023-08-23 12:47,-20,2023-08-23 14:58,2023-08-23 14:44,-14,N,N,22,11,78,96,84,0.0,9,71.03
2021-01-06,LKO,SG,FL6E93712E9941,2021-01-06 20:52,2021-01-06 20:51,-1,2021-01-06 22:35,2021-01-06 22:34,-1,N,N,15,2,86,217,176,0.48,35,70.82
2024-05-16,MAA,QP,FL2A593BB92DE0,2024-05-16 18:52,2024-05-16 19:17,25,2024-05-16 21:08,2024-05-16 21:35,27,N,N,9,11,116,351,293,6.42,17,66.52
2019-07-14,JAI,S5,FLEA61F14E8DB0,2019-07-14 12:00,2019-07-14 11:40,-20,2019-07-14 15:17,2019-07-14 14:59,-18,N,N,12,11,174,182,180,6.08,3,69.22
2020-07-11,TRV,I5,FLEA59E7F4A4DC,2020-07-11 18:39,2020-07-11 18:47,8,2020-07-11 22:04,2020-07-11 22:29,25,N,N,4,4,197,104,86,1.7,18,61.34
2021-02-14,BOM,S5,FLA51FB0EC545F,2021-02-14 18:04,2021-02-14 17:51,-13,2021-02-14 20:20,2021-02-14 19:50,-30,N,N,6,14,116,108,92,6.24,14,63.73
2022-03-03,IXB,S5,FL831D58E4D5F7,2022-03-03 12:09,2022-03-03 12:02,-7,2022-03-03 13:28,2022-03-03 13:28,0,N,N,17,9,53,261,195,3.4,6,63.44
2023-02-23,TRV,6E,FL36B2ADAA086C,2023-02-23 11:56,2023-02-23 12:07,11,2023-02-23 15:56,2023-02-23 16:26,30,N,N,23,8,209,276,235,5.82,21,82.41
2019-03-21,PNQ,I5,FLD2D4CA546919,2019-03-21 06:13,2019-03-21 06:13,0,2019-03-21 09:26,2019-03-21 09:26,0,Y,N,18,7,168,243,0,3.06,18,77.28
2025-03-08,JAI,QP,FL8384650D35FD,2025-03-08 17:11,2025-03-08 17:18,7,2025-03-08 20:34,2025-03-08 20:46,12,N,N,24,2,177,309,268,0.33,17,73.48
2021-02-24,DEL,6E,FLF42687B05086,2021-02-24 14:28,2021-02-24 14:36,8,2021-02-24 15:29,2021-02-24 15:37,8,N,N,9,3,49,247,210,2.32,6,73.57
2022-05-21,CCU,I5,FL0478CD28B506,2022-05-21 07:14,2022-05-21 06:57,-17,2022-05-21 09:41,2022-05-21 09:26,-15,N,N,24,12,111,210,170,5.1,25,66.91
2022-04-25,MAA,G8,FLDCA2D8A692BC,2022-04-25 17:18,2022-04-25 17:27,9,2022-04-25 20:40,2022-04-25 20:48,8,N,N,24,2,176,266,221,5.91,28,55.02
2023-02-22,BOM,AI,FL1A7375CC8D97,2023-02-22 13:36,2023-02-22 13:24,-12,2023-02-22 15:48,2023-02-22 15:37,-11,N,N,25,4,103,172,147,5.51,9,81.72
2024-08-30,LKO,S5,FLBB096FBD8B3D,2024-08-30 22:27,2024-08-30 22:46,19,2024-08-31 00:23,2024-08-31 01:11,48,N,N,18,7,91,179,161,0.38,6,78.37
2021-04-02,COK,I5,FLD039650A19EB,2021-04-02 07:18,2021-04-02 08:19,61,2021-04-02 10:47,2021-04-02 11:57,70,N,N,15,2,192,181,174,1.36,36,82.36
2025-11-21,BOM,S5,FLE8FCFD37ACDE,2025-11-21 21:44,2025-11-21 21:31,-13,2025-11-21 23:40,2025-11-21 23:24,-16,N,N,22,11,83,253,216,5.15,6,80.95
2020-10-11,DEL,6E,FL0B69A386300C,2020-10-11 09:36,2020-10-11 09:39,3,2020-10-11 11:56,2020-10-11 12:06,10,N,N,11,11,118,175,151,0.0,17,52.0
2020-01-21,AMD,QP,FL48D0DC2D7034,2020-01-21 15:33,2020-01-21 15:51,18,2020-01-21 18:26,2020-01-21 18:45,19,N,N,9,4,160,218,206,0.0,3,51.48
2024-04-03,HYD,QP,FL3829CF03ECCE,2024-04-03 07:40,2024-04-03 07:47,7,2024-04-03 08:48,2024-04-03 08:45,-3,N,N,14,9,45,278,271,5.9,10,74.12
2022-07-25,COK,AI,FLF386A566B2EF,2022-07-25 19:02,2022-07-25 19:28,26,2022-07-25 20:51,2022-07-25 21:02,11,N,N,12,3,94,368,324,2.6,9,79.0
2020-10-27,JAI,I5,FL14C8F9887B40,2020-10-27 13:17,2020-10-27 13:30,13,2020-10-27 17:12,2020-10-27 17:07,-5,N,N,23,5,207,140,82,5.25,0,63.9
2020-02-02,DEL,SG,FLBA97ABF7DBFF,2020-02-02 06:26,2020-02-02 07:06,40,2020-02-02 09:42,2020-02-02 10:42,60,N,N,12,11,173,234,212,3.99,16,83.44
2021-03-18,PNQ,UK,FL83A56AE5B1EC,2021-03-18 12:45,2021-03-18 12:58,13,2021-03-18 15:39,2021-03-18 15:54,15,N,N,13,14,147,132,106,4.84,21,65.86
2022-05-19,CCU,SG,FLF802E06D2F95,2022-05-19 05:48,2022-05-19 05:59,11,2022-05-19 06:50,2022-05-19 06:48,-2,N,N,4,6,52,364,255,0.83,20,74.56
2020-06-07,BOM,SG,FL35DB1D7DA137,2020-06-07 15:32,2020-06-07 15:22,-10,2020-06-07 17:53,2020-06-07 18:03,10,N,N,14,11,116,113,104,3.34,4,65.93
2022-09-04,JAI,S5,FLE5B64C52068D,2022-09-04 13:02,2022-09-04 13:03,1,2022-09-04 15:44,2022-09-04 16:09,25,N,N,20,4,138,279,256,0.43,10,100.0
2025-12-03,GOI,AI,FLDD531483CA2D,2025-12-03 11:26,2025-12-03 11:26,0,2025-12-03 13:00,2025-12-03 13:00,0,Y,N,6,11,77,349,0,0.18,23,78.77
2020-08-01,BLR,G8,FL355197272711,2020-08-01 20:18,2020-08-01 20:14,-4,2020-08-01 22:22,2020-08-01 22:33,11,N,N,16,3,105,225,210,4.91,9,76.08
2025-08-05,TRV,UK,FL474606BDB1EA,2025-08-05 07:12,2025-08-05 07:16,4,2025-08-05 11:08,2025-08-05 11:24,16,N,N,25,2,209,176,141,2.68,36,61.7
2023-01-10,PNQ,AI,FL9D1E4ABC461A,2023-01-10 10:26,2023-01-10 10:19,-7,2023-01-10 13:47,2023-01-10 13:44,-3,N,N,4,7,190,299,229,2.51,4,84.16
2025-07-30,COK,SG,FL60E2E9C9869F,2025-07-30 12:47,2025-07-30 13:21,34,2025-07-30 15:25,2025-07-30 15:46,21,N,N,25,12,121,335,274,1.85,14,89.07
2023-05-14,TRV,6E,FL32795D47B495,2023-05-14 13:44,2023-05-14 13:54,10,2023-05-14 15:55,2023-05-14 16:16,21,N,N,20,6,105,104,93,5.8,19,61.48
2024-07-10,JAI,6E,FL0CFE8AF5E8FA,2024-07-10 16:35,2024-07-10 16:57,22,2024-07-10 18:20,2024-07-10 19:05,45,N,N,14,6,85,265,215,2.97,25,67.43
2022-07-20,DEL,AI,FLD11427D8FDA9,2022-07-20 08:57,2022-07-20 09:14,17,2022-07-20 11:20,2022-07-20 11:11,-9,N,N,24,4,115,197,185,2.31,37,76.18
2022-01-08,BLR,UK,FLB335325238A8,2022-01-08 21:00,2022-01-08 21:29,29,2022-01-09 00:06,2022-01-09 01:03,57,N,N,12,17,157,247,211,2.85,9,72.15
2025-07-01,GOI,G8,FL84B3CAB15E10,2025-07-01 19:35,2025-07-01 19:58,23,2025-07-01 22:51,2025-07-01 23:11,20,N,N,9,14,173,81,80,5.3,33,72.9
2019-05-10,GAU,UK,FL13ACEE7B3A4B,2019-05-10 16:16,2019-05-10 16:03,-13,2019-05-10 17:24,2019-05-10 17:33,9,N,N,15,6,47,309,289,0.34,20,61.97
2022-07-26,IXC,QP,FL770BBBE4DDC0,2022-07-26 18:27,2022-07-26 18:07,-20,2022-07-26 20:29,2022-07-26 20:00,-29,N,N,11,7,104,117,115,3.05,20,87.16
2022-06-13,BOM,QP,FL9C65F332F6B1,2022-06-13 15:07,2022-06-13 15:15,8,2022-06-13 17:40,2022-06-13 17:27,-13,N,N,19,12,122,232,230,2.56,8,59.46
2024-06-21,PNQ,SG,FLD8D4DDFF7D8F,2024-06-21 07:02,2024-06-21 06:42,-20,2024-06-21 09:21,2024-06-21 08:51,-30,N,N,28,14,97,246,192,7.73,20,90.94
2026-01-30,LKO,G8,FLA0FF4CDC9E87,2026-01-30 05:55,2026-01-30 05:51,-4,2026-01-30 08:09,2026-01-30 07:41,-28,N,N,17,11,106,362,358,1.23,21,65.72
2023-02-10,PNQ,UK,FLFB632AA4BE2C,2023-02-10 18:16,2023-02-10 18:02,-14,2023-02-10 21:21,2023-02-10 21:39,18,N,N,22,15,148,212,210,4.4,2,60.42
2022-02-19,MAA,6E,FL0776A9E29F37,2022-02-19 22:07,2022-02-19 22:09,2,2022-02-20 02:12,2022-02-20 02:12,0,N,N,30,13,202,173,164,4.93,18,54.19
2025-07-04,JAI,S5,FLCB380C033020,2025-07-04 20:05,2025-07-04 20:28,23,2025-07-04 21:46,2025-07-04 22:09,23,N,N,12,9,80,190,140,5.39,16,92.62
2023-01-05,GOI,I5,FL6E454C637EE6,2023-01-05 10:05,2023-01-05 09:46,-19,2023-01-05 12:38,2023-01-05 12:29,-9,N,N,11,9,133,214,145,3.72,38,78.26
2022-03-13,JAI,I5,FL1EF44AD914DF,2022-03-13 13:01,2022-03-13 13:41,40,2022-03-13 16:25,2022-03-13 17:08,43,N,N,23,7,174,260,218,4.25,18,65.32
2025-08-09,CCU,S5,FL0CD3F0C7938F,2025-08-09 16:21,2025-08-09 17:10,49,2025-08-09 19:01,2025-08-09 20:21,80,N,N,12,19,129,286,275,0.0,41,79.9
2022-03-17,GAU,SG,FL61CA481C386E,2022-03-17 15:17,2022-03-17 15:57,40,2022-03-17 18:08,2022-03-17 18:40,32,N,N,18,6,147,132,117,6.0,24,71.26
2019-02-02,HYD,6E,FL2F49618A4196,2019-02-02 10:28,2019-02-02 10:08,-20,2019-02-02 12:37,2019-02-02 12:24,-13,N,N,12,2,115,176,152,2.62,0,62.25
2024-04-30,IXB,UK,FL3E8652B7EEA7,2024-04-30 13:23,2024-04-30 13:44,21,2024-04-30 14:42,2024-04-30 14:56,14,N,N,11,9,59,340,303,1.8,24,78.81
2022-10-22,IXC,S5,FL3F5FD9020CA7,2022-10-22 18:35,2022-10-22 19:08,33,2022-10-22 21:56,2022-10-22 21:56,0,N,N,7,9,185,317,314,2.01,19,79.96
2023-10-24,IXB,AI,FL116DAC81F48C,2023-10-24 07:53,2023-10-24 08:04,11,2023-10-24 10:23,2023-10-24 10:20,-3,N,N,14,2,134,328,307,6.07,36,87.97
2023-04-03,JAI,G8,FLFC636AF762DF,2023-04-03 08:37,2023-04-03 08:24,-13,2023-04-03 12:31,2023-04-03 12:06,-25,N,N,19,9,206,141,117,5.3,1,82.43
2024-09-03,HYD,G8,FL4C0D74079813,2024-09-03 06:59,2024-09-03 06:50,-9,2024-09-03 08:17,2024-09-03 08:08,-9,N,Y,12,11,55,236,207,3.72,15,82.94
2020-07-24,HYD,AI,FL494AA66DB162,2020-07-24 12:56,2020-07-24 13:15,19,2020-07-24 14:56,2020-07-24 15:09,13,N,N,11,6,103,171,151,7.85,21,93.04
2022-01-04,IXC,SG,FL01CC92B23043,2022-01-04 15:01,2022-01-04 15:45,44,2022-01-04 16:41,2022-01-04 17:32,51,N,N,4,2,94,137,112,1.97,5,53.66
2025-04-09,IXB,6E,FLA122FFF4A3B8,2025-04-09 20:06,2025-04-09 20:08,2,2025-04-09 23:03,2025-04-09 23:31,28,N,N,13,18,146,120,104,3.37,16,63.73
2022-11-26,TRV,AI,FLE68A9D34FF6D,2022-11-26 22:00,2022-11-26 22:19,19,2022-11-27 00:15,2022-11-27 00:28,13,N,N,11,15,109,328,282,1.9,2,73.98
2024-05-18,JAI,UK,FL4F23D7EFAD6A,2024-05-18 07:50,2024-05-18 08:01,11,2024-05-18 09:30,2024-05-18 09:12,-18,N,N,15,6,79,346,302,1.27,13,83.93
2021-03-02,IXC,S5,FL5585DD2D017C,2021-03-02 18:04,2021-03-02 17:52,-12,2021-03-02 20:04,2021-03-02 19:34,-30,N,N,23,13,84,168,166,3.71,26,72.51
2025-01-18,AMD,G8,FL85969848ED36,2025-01-18 19:32,2025-01-18 20:06,34,2025-01-18 23:24,2025-01-18 23:59,35,N,N,7,16,209,206,204,1.86,26,58.08
2025-04-17,CCU,QP,FLC575C6C2F7E8,2025-04-17 07:14,2025-04-17 08:04,50,2025-04-17 08:40,2025-04-17 09:16,36,N,N,4,3,79,109,108,6.01,11,93.74
2020-06-09,DEL,SG,FL1031509A2434,2020-06-09 09:59,2020-06-09 10:01,2,2020-06-09 13:41,2020-06-09 13:43,2,N,N,17,2,203,212,132,3.66,16,67.24
2023-08-12,IXC,AI,FL4242CBDCA214,2023-08-12 12:25,2023-08-12 12:25,0,2023-08-12 15:16,2023-08-12 15:01,-15,N,N,18,8,145,208,186,3.68,12,48.37
2023-03-12,DEL,SG,FL1B0698B9E74C,2023-03-12 08:14,2023-03-12 07:59,-15,2023-03-12 09:50,2023-03-12 10:10,20,N,N,4,8,84,356,319,2.71,14,72.86
2021-07-25,GAU,AI,FL73CBF0F2676F,2021-07-25 14:20,2021-07-25 14:30,10,2021-07-25 16:59,2021-07-25 17:35,36,N,N,22,16,121,98,97,2.84,27,78.54
2023-01-18,AMD,QP,FL01FFB8F74385,2023-01-18 10:33,2023-01-18 11:02,29,2023-01-18 13:39,2023-01-18 14:19,40,N,N,4,13,169,368,268,6.13,0,58.29
2020-06-22,BLR,6E,FL3FE7CF808CD0,2020-06-22 20:09,2020-06-22 20:03,-6,2020-06-22 22:18,2020-06-22 23:01,43,N,N,19,10,100,125,91,4.31,25,81.78
2022-02-09,LKO,QP,FL4D1DB642A806,2022-02-09 11:48,2022-02-09 12:43,55,2022-02-09 13:42,2022-02-09 14:33,51,N,N,11,3,100,254,251,3.01,13,68.68
2025-07-17,GAU,G8,FLC987478143FC,2025-07-17 18:22,2025-07-17 19:14,52,2025-07-17 21:29,2025-07-17 22:22,53,N,N,15,2,170,174,154,6.87,18,63.21
2019-04-10,GAU,UK,FL735C6AB16CF3,2019-04-10 09:15,2019-04-10 09:30,15,2019-04-10 12:38,2019-04-10 12:29,-9,N,N,7,15,181,251,168,2.14,7,28.79
2019-02-26,DEL,SG,FL829469538DBF,2019-02-26 20:22,2019-02-26 20:40,18,2019-02-26 23:57,2019-02-27 00:45,48,N,N,9,8,198,77,61,2.43,5,75.54
2019-10-09,TRV,6E,FL756FC1622429,2019-10-09 09:56,2019-10-09 10:38,42,2019-10-09 13:20,2019-10-09 14:35,75,N,N,8,8,188,121,120,1.21,12,76.14
2025-04-10,CCU,6E,FL99B8EE66B5FE,2025-04-10 19:03,2025-04-10 18:48,-15,2025-04-10 22:39,2025-04-10 22:35,-4,N,N,4,11,201,166,156,0.0,20,65.17
2024-06-28,PNQ,AI,FLA1F1BC93F738,2024-06-28 10:17,2024-06-28 09:57,-20,2024-06-28 11:23,2024-06-28 10:53,-30,N,N,14,2,50,261,170,2.39,23,45.06
2022-02-08,CCU,UK,FLF8C4A78E42BE,2022-02-08 13:21,2022-02-08 14:03,42,2022-02-08 15:11,2022-02-08 16:08,57,N,N,9,12,89,186,157,3.09,7,73.74
2021-11-09,TRV,I5,FL940A51C8BBAC,2021-11-09 16:15,2021-11-09 16:47,32,2021-11-09 18:53,2021-11-09 19:58,65,N,N,29,5,124,332,309,3.16,15,67.04
2025-10-24,CCU,UK,FL5BBFC675B400,2025-10-24 14:00,2025-10-24 14:00,0,2025-10-24 15:32,2025-10-24 15:02,-30,N,N,6,11,75,302,299,7.81,31,61.51
2020-07-13,BLR,QP,FL310286A626C6,2020-07-13 09:17,2020-07-13 09:44,27,2020-07-13 11:56,2020-07-13 12:23,27,N,N,12,5,142,357,347,3.44,11,76.48
2023-12-08,PNQ,QP,FL457E50E3B7D6,2023-12-08 14:54,2023-12-08 15:22,28,2023-12-08 17:47,2023-12-08 18:19,32,N,N,4,12,157,271,205,3.72,31,92.45
2025-03-14,BOM,SG,FL545E6BE1E646,2025-03-14 16:30,2025-03-14 17:01,31,2025-03-14 19:15,2025-03-14 20:01,46,N,N,23,14,128,174,132,3.02,9,62.39
2021-04-09,BOM,AI,FLC23BA7CC6ACF,2021-04-09 19:18,2021-04-09 20:07,49,2021-04-09 21:58,2021-04-09 23:04,66,N,N,14,2,144,362,252,0.0,7,76.15
2023-10-24,CCU,S5,FL1F6FD7B6B72F,2023-10-24 13:10,2023-10-24 12:50,-20,2023-10-24 17:09,2023-10-24 16:44,-25,N,N,24,9,206,102,101,0.0,16,75.27
2024-09-07,GAU,AI,FLA41DEB54B420,2024-09-07 18:19,2024-09-07 18:02,-17,2024-09-07 20:23,2024-09-07 20:12,-11,N,N,24,13,87,110,100,4.32,15,86.0
2021-04-12,JAI,I5,FLC81559D04979,2021-04-12 09:14,2021-04-12 09:33,19,2021-04-12 12:10,2021-04-12 12:52,42,N,N,7,12,157,236,206,4.7,6,74.54
2023-01-03,AMD,S5,FLD19C471800D6,2023-01-03 07:51,2023-01-03 07:35,-16,2023-01-03 09:03,2023-01-03 08:56,-7,N,N,4,7,61,161,159,0.36,25,79.06
2025-03-28,BOM,6E,FL31068CB32B7B,2025-03-28 21:54,2025-03-28 22:32,38,2025-03-28 23:40,2025-03-29 00:47,67,N,N,7,9,90,276,205,3.31,21,91.35
2022-10-22,IXB,QP,FL1773E4D25714,2022-10-22 17:21,2022-10-22 17:56,35,2022-10-22 19:42,2022-10-22 20:33,51,N,N,16,5,120,205,183,0.4,13,41.22
2025-12-11,MAA,6E,FLB0A475B5850B,2025-12-11 08:35,2025-12-11 08:15,-20,2025-12-11 11:40,2025-12-11 11:34,-6,N,N,14,11,160,199,155,2.48,19,85.26
2021-03-05,COK,QP,FL9400D8E59372,2021-03-05 05:21,2021-03-05 05:34,13,2021-03-05 07:21,2021-03-05 07:32,11,N,N,20,12,88,199,166,1.61,36,55.1
2025-06-11,LKO,6E,FLA7A7D248B626,2025-06-11 08:51,2025-06-11 08:50,-1,2025-06-11 12:29,2025-06-11 12:16,-13,N,N,16,2,200,85,79,1.75,7,55.39
2022-02-20,GOI,AI,FL49E3AE698366,2022-02-20 12:31,2022-02-20 12:11,-20,2022-02-20 14:37,2022-02-20 14:12,-25,N,N,32,8,86,296,245,5.13,6,70.56
2019-04-19,COK,AI,FL75E0E8A59187,2019-04-19 21:32,2019-04-19 21:23,-9,2019-04-20 00:11,2019-04-20 00:14,3,N,N,23,7,129,205,170,0.0,22,86.41
2020-08-18,GOI,6E,FLBA6D56992E77,2020-08-18 06:08,2020-08-18 06:22,14,2020-08-18 07:39,2020-08-18 07:50,11,N,N,27,10,54,229,183,2.27,25,71.13
2023-11-02,GOI,I5,FL9FF01D9B8502,2023-11-02 07:18,2023-11-02 07:47,29,2023-11-02 10:19,2023-11-02 11:06,47,N,N,19,9,153,212,151,0.0,24,83.35
2020-11-30,BLR,S5,FL9222DDFFBB3F,2020-11-30 18:06,2020-11-30 18:12,6,2020-11-30 21:10,2020-11-30 21:07,-3,N,N,19,5,160,228,188,5.14,23,83.1
2020-11-08,HYD,QP,FLBF874E27B8E1,2020-11-08 19:20,2020-11-08 19:43,23,2020-11-08 20:59,2020-11-08 20:50,-9,N,N,14,12,73,191,155,4.69,22,52.0
2021-12-07,GAU,SG,FL2596BB083218,2021-12-07 14:52,2021-12-07 15:58,66,2021-12-07 17:46,2021-12-07 19:10,84,N,N,12,5,157,322,319,6.88,8,65.43
2021-09-27,GAU,6E,FLB8EED2EEF4A1,2021-09-27 12:22,2021-09-27 12:34,12,2021-09-27 15:00,2021-09-27 15:13,13,N,N,8,17,133,249,166,4.69,33,58.68
2021-01-10,BOM,AI,FL5919641FABA0,2021-01-10 20:35,2021-01-10 20:37,2,2021-01-10 22:56,2021-01-10 23:07,11,N,N,19,16,106,337,281,7.7,25,56.6
2023-04-25,BOM,I5,FL9CDF08F9A5A2,2023-04-25 11:25,2023-04-25 12:21,56,2023-04-25 13:03,2023-04-25 13:49,46,N,N,16,2,80,300,266,1.31,7,66.39
2022-08-15,TRV,AI,FL62A0F30856EB,2022-08-15 08:36,2022-08-15 09:16,40,2022-08-15 10:52,2022-08-15 12:02,70,N,N,13,7,116,104,91,4.83,9,74.26
2023-10-07,GOI,I5,FL2EDD96AC1B79,2023-10-07 19:41,2023-10-07 20:14,33,2023-10-07 23:22,2023-10-08 00:12,50,N,N,14,2,205,227,191,3.13,15,64.11
2021-03-04,JAI,AI,FL9CD06230D77F,2021-03-04 07:28,2021-03-04 07:08,-20,2021-03-04 09:13,2021-03-04 09:11,-2,N,N,14,5,86,265,236,6.0,14,87.85
2021-12-30,DEL,AI,FLED7D1EC94F4F,2021-12-30 08:16,2021-12-30 08:16,0,2021-12-30 10:55,2021-12-30 10:53,-2,N,N,10,8,141,286,208,2.32,2,56.58
2020-07-29,GOI,S5,FL3794D3DBDCA3,2020-07-29 12:49,2020-07-29 13:05,16,2020-07-29 14:07,2020-07-29 14:12,5,N,N,17,16,45,157,147,6.5,1,88.02
2021-06-04,BLR,UK,FL161C526FE9DE,2021-06-04 12:20,2021-06-04 12:09,-11,2021-06-04 13:32,2021-06-04 13:40,8,N,N,18,6,48,80,79,2.53,3,81.26
2019-04-26,CCU,S5,FL65F4D9080EC7,2019-04-26 10:59,2019-04-26 10:48,-11,2019-04-26 13:03,2019-04-26 12:48,-15,N,N,18,13,93,179,162,10.04,26,81.63
2023-10-16,IXC,AI,FLB323D93F9B91,2023-10-16 06:15,2023-10-16 06:28,13,2023-10-16 09:18,2023-10-16 09:45,27,N,N,14,9,160,262,216,2.36,19,59.45
2022-03-18,BLR,AI,FL32A63FCBA411,2022-03-18 19:04,2022-03-18 18:44,-20,2022-03-18 20:52,2022-03-18 20:38,-14,N,N,35,10,63,103,84,3.04,8,60.22
2019-04-05,CCU,G8,FLE2F6AE760977,2019-04-05 18:46,2019-04-05 18:45,-1,2019-04-05 22:28,2019-04-05 22:36,8,N,N,26,8,188,219,204,3.1,8,62.98
2025-02-09,HYD,SG,FLC61461371460,2025-02-09 21:56,2025-02-09 21:59,3,2025-02-10 01:45,2025-02-10 02:04,19,N,N,22,12,195,305,205,6.12,15,80.96
2022-07-13,BOM,UK,FLC46BA6D123FF,2022-07-13 21:26,2022-07-13 21:06,-20,2022-07-14 00:35,2022-07-14 00:33,-2,N,N,21,4,164,137,106,6.86,5,72.18
2020-07-27,JAI,UK,FLFB8275E344B6,2020-07-27 18:26,2020-07-27 18:12,-14,2020-07-27 22:11,2020-07-27 21:53,-18,N,N,18,10,197,245,163,1.48,27,85.62
2025-03-29,MAA,QP,FL8FC0648CE872,2025-03-29 21:40,2025-03-29 21:40,0,2025-03-30 00:38,2025-03-30 00:25,-13,N,N,17,2,159,239,236,0.74,18,81.94
2025-10-12,BLR,G8,FL523FC5A28D1B,2025-10-12 07:54,2025-10-12 08:50,56,2025-10-12 10:10,2025-10-12 11:17,67,N,N,19,2,115,369,324,2.81,23,39.76
2025-12-11,DEL,SG,FL40C2AAD02CA9,2025-12-11 20:44,2025-12-11 20:50,6,2025-12-11 22:50,2025-12-11 23:14,24,N,N,30,7,89,263,227,4.66,25,39.81
2025-07-24,GAU,6E,FLA3E2CCA7B553,2025-07-24 15:06,2025-07-24 15:59,53,2025-07-24 18:03,2025-07-24 18:48,45,N,N,12,2,163,211,195,1.53,18,66.79
2023-08-05,PNQ,G8,FLD050EF1F8ACE,2023-08-05 19:07,2023-08-05 18:47,-20,2023-08-05 22:33,2023-08-05 22:03,-30,N,N,16,14,176,190,141,3.78,39,55.48
2019-12-06,GAU,I5,FLF2113619AC43,2019-12-06 09:08,2019-12-06 08:49,-19,2019-12-06 12:18,2019-12-06 11:48,-30,N,N,6,6,178,259,242,3.73,28,57.43
2023-10-23,HYD,AI,FL45BAF325F75B,2023-10-23 22:11,2023-10-23 21:57,-14,2023-10-24 01:28,2023-10-24 01:20,-8,N,N,13,2,182,107,88,3.44,7,75.07
2020-12-18,BLR,I5,FL2BBAFC019497,2020-12-18 09:21,2020-12-18 09:36,15,2020-12-18 10:28,2020-12-18 11:08,40,N,N,16,4,47,279,212,5.12,2,92.39
2021-06-07,IXB,QP,FL44449F2B6D84,2021-06-07 20:41,2021-06-07 21:02,21,2021-06-07 22:17,2021-06-07 23:00,43,N,N,14,2,80,151,130,1.86,9,82.11
2021-02-27,LKO,QP,FL3D62D048868E,2021-02-27 19:39,2021-02-27 19:26,-13,2021-02-27 23:11,2021-02-27 23:26,15,N,N,19,7,186,338,214,5.77,21,77.22
2025-09-01,JAI,AI,FLB5E5267E4FFC,2025-09-01 19:43,2025-09-01 19:57,14,2025-09-01 21:18,2025-09-01 21:35,17,N,N,18,7,70,180,123,5.94,8,61.0
2022-12-21,CCU,S5,FLC764DF822D48,2022-12-21 12:10,2022-12-21 12:47,37,2022-12-21 13:33,2022-12-21 14:36,63,N,N,20,7,56,221,216,4.24,35,70.37
2022-06-20,HYD,AI,FLF306420F99B6,2022-06-20 15:48,2022-06-20 15:40,-8,2022-06-20 18:26,2022-06-20 18:00,-26,N,N,4,8,146,109,96,3.24,21,82.09
2025-10-09,AMD,UK,FL91D266E8B80E,2025-10-09 18:05,2025-10-09 18:22,17,2025-10-09 19:45,2025-10-09 20:09,24,N,N,29,10,61,249,230,5.16,9,79.06
2023-07-23,MAA,SG,FL09D1429D1979,2023-07-23 22:01,2023-07-23 22:01,0,2023-07-24 00:33,2023-07-24 00:10,-23,N,N,9,5,138,74,63,4.43,21,71.69
2024-10-05,COK,QP,FL258153BAADC1,2024-10-05 12:29,2024-10-05 12:28,-1,2024-10-05 15:41,2024-10-05 16:11,30,N,N,16,16,160,104,70,4.01,7,79.15
2021-04-05,IXC,QP,FL8D88BA1FC021,2021-04-05 22:18,2021-04-05 22:02,-16,2021-04-06 01:29,2021-04-06 01:37,8,N,N,8,6,177,110,89,2.6,0,83.73
2019-01-06,DEL,G8,FL3E731BED2DCC,2019-01-06 12:55,2019-01-06 12:53,-2,2019-01-06 14:29,2019-01-06 14:56,27,N,N,13,2,79,265,192,5.32,14,73.3
2025-07-02,AMD,QP,FL7BF192268381,2025-07-02 10:44,2025-07-02 10:24,-20,2025-07-02 12:06,2025-07-02 12:10,4,N,N,4,2,76,239,227,5.48,2,74.24
2024-04-11,MAA,AI,FL304C2695BAE8,2024-04-11 20:17,2024-04-11 20:44,27,2024-04-11 23:47,2024-04-12 00:06,19,N,N,16,10,184,209,189,4.41,23,87.16
2024-03-17,TRV,SG,FL262425E31F55,2024-03-17 09:39,2024-03-17 09:42,3,2024-03-17 12:55,2024-03-17 12:53,-2,N,N,19,11,166,215,213,0.0,40,60.23
2022-03-12,IXC,UK,FL09660671D271,2022-03-12 16:49,2022-03-12 17:48,59,2022-03-12 19:01,2022-03-12 19:49,48,N,N,15,10,107,220,213,4.02,18,87.57
2019-03-31,GAU,QP,FL5CDF6567ACF2,2019-03-31 14:49,2019-03-31 14:52,3,2019-03-31 16:24,2019-03-31 16:18,-6,N,N,10,12,73,187,179,4.91,21,73.52
