house_insecure_point_in_time_date,house_insecure_service_region_id,house_insecure_unsheltered_count,house_insecure_sheltered_count,house_insecure_family_households_count,house_insecure_youth_count,house_insecure_veteran_count,house_insecure_chronic_homeless_count,house_insecure_length_of_stay_median_days,house_insecure_returns_to_homelessness_rate,house_insecure_hm_is_system_coverage_pct,house_insecure_encampment_clearance_count,house_insecure_outreach_contacts_count,house_insecure_bed_utilization_rate,house_insecure_housing_placement_rate,house_insecure_rrh_program_enrollments,house_insecure_psh_program_enrollments,house_insecure_eviction_prevention_assistance,house_insecure_street_medicine_visits,house_insecure_barrier_assessment_score
2032-05-03,SR001163,1458,13429,995,1368,155,222,110,20.58,71.36,62,17018,63.95,34.64,2007,3274,15642,3986,0.1968
2032-05-10,SR001164,5006,10632,539,845,1245,1396,319,21.64,73.24,206,11287,85.73,25.88,4110,921,18790,2912,0.3468
2032-05-17,SR001165,2655,7284,368,476,315,793,375,30.64,73.81,106,2811,78.32,52.82,377,6692,1498,6301,0.062
2032-05-24,SR001166,1628,9214,615,1086,1091,37,42,5.39,55.67,190,3827,74.71,32.45,871,5160,5971,6798,0.9476
2032-05-31,SR001167,4813,16181,3643,1476,845,2163,91,22.13,66.19,137,13097,87.19,35.04,3871,1168,24231,564,0.833
2032-06-07,SR001168,5833,12196,2248,1063,649,1962,312,6.72,90.01,191,14664,34.53,27.65,2696,6471,2731,356,0.2391
2032-06-14,SR001169,4598,2554,1729,639,1052,198,342,19.35,54.48,173,7991,31.69,62.56,1121,420,9752,10058,0.8714
2032-06-21,SR001170,1213,7219,1235,741,1152,2557,203,2.9,87.77,48,14484,58.15,63.44,4531,161,21298,2406,0.745
2032-06-28,SR001171,3725,10481,795,1122,673,1836,360,34.65,71.44,121,4224,45.03,16.62,2119,6872,20891,9375,0.2207
2032-07-05,SR001172,1891,9455,145,1990,13,426,265,32.96,87.49,27,2250,51.19,14.2,1169,1987,20696,4037,0.9811
2032-07-12,SR001173,5922,8972,759,566,1143,150,145,24.13,93.62,48,1908,88.69,7.93,4558,5026,7523,356,0.6998
2032-07-19,SR001174,1630,16975,4070,1649,1260,1822,301,0.92,48.36,186,12853,75.01,36.82,5065,5217,12412,15,0.7421
2032-07-26,SR001175,3750,324,3948,1285,1270,2299,146,20.33,96.03,85,4528,74.46,7.76,3233,5858,17345,2357,0.1982
2032-08-02,SR001176,5229,12239,1361,2093,727,2703,407,9.75,99.49,112,5489,59.19,55.32,2710,6863,23471,9193,0.5838
2032-08-09,SR001177,4942,10027,3034,1159,1101,2316,64,25.11,69.52,7,10753,30.3,9.85,695,6853,17566,3126,0.6304
2032-08-16,SR001178,304,2953,341,33,255,1879,361,3.28,58.23,220,14678,82.35,50.3,2295,2000,12938,8210,0.8833
2032-08-23,SR001179,5460,14994,1655,1482,155,362,346,27.63,60.83,83,16602,84.99,40.33,287,6652,9825,5737,0.0712
2032-08-30,SR001180,4583,2705,1475,2130,1090,96,144,3.8,69.67,247,8615,74.23,22.94,415,6771,17130,4136,0.4178
2032-09-06,SR001181,3869,322,2314,2189,442,1362,351,2.08,66.99,253,17292,68.0,60.17,4072,4969,3803,8369,0.2362
2032-09-13,SR001182,1815,15525,475,952,1150,2354,225,32.35,91.12,161,12386,46.93,64.62,4409,771,9553,4112,0.505
2032-09-20,SR001183,2774,1674,1120,1092,275,1185,276,15.62,54.49,29,13610,98.23,39.99,4280,3700,14382,6076,0.543
2032-09-27,SR001184,2453,2615,3234,917,729,2657,235,7.64,77.33,20,6086,59.15,20.51,4423,3833,20458,3527,0.2058
2032-10-04,SR001185,46,14461,2863,1618,647,2369,174,8.46,85.56,194,16308,87.98,33.54,4519,226,10672,3600,0.6527
2032-10-11,SR001186,2702,11797,3561,2086,237,1816,387,30.05,76.02,177,1521,94.99,20.72,4885,5514,18856,5622,0.4056
2032-10-18,SR001187,4375,7525,1602,1194,190,989,169,25.85,67.94,230,8126,79.89,35.3,2503,4244,9723,6074,0.964
2032-10-25,SR001188,6373,15360,2631,257,631,1897,95,14.3,90.52,228,10074,63.89,17.88,5178,5929,709,1690,0.2673
2032-11-01,SR001189,3145,10976,226,989,441,1990,194,34.43,59.34,109,8898,47.88,16.26,4494,4144,10122,10714,0.113
2032-11-08,SR001190,876,9377,1017,5,532,2550,189,34.2,47.98,253,11829,60.49,35.45,2027,3804,2382,6,0.042
2032-11-15,SR001191,2336,14705,661,417,559,2287,387,9.42,51.54,6,12728,52.95,26.01,4463,7108,23185,2204,0.8219
2032-11-22,SR001192,566,6942,1763,907,486,2574,125,19.02,99.21,53,15999,32.92,11.99,219,6156,23566,4758,0.4164
2032-11-29,SR001193,5335,14575,1608,1365,56,955,372,29.79,98.37,140,9513,80.38,36.24,4003,7014,21435,231,0.4082
2032-12-06,SR001194,627,17284,3902,1365,1108,2122,224,9.47,94.69,247,2623,73.27,24.2,2260,5898,6040,953,0.7971
2032-12-13,SR001195,774,4650,19,763,485,585,404,9.62,62.95,112,7350,41.4,37.5,4511,4006,9585,634,0.5517
2032-12-20,SR001196,264,15224,3390,1695,1089,1103,21,30.85,60.48,121,5264,87.86,45.51,3711,4648,23404,5434,0.2642
2032-12-27,SR001197,3023,8236,644,663,284,1864,131,32.34,51.4,233,9707,71.85,16.9,4915,2232,8046,9430,0.4498
2033-01-03,SR001198,5665,9486,2145,1302,1005,2290,139,26.88,59.53,25,14552,95.13,10.49,45,2620,18043,5176,0.6731
2033-01-10,SR001199,4954,13845,942,1191,10,1812,21,26.23,92.78,58,1141,94.11,28.59,4855,4873,8887,8764,0.5066
2033-01-17,SR001200,816,11387,2831,803,11,693,334,0.07,62.65,138,2445,98.74,14.24,4189,3602,1964,10772,0.8154
2033-01-24,SR001201,5551,1631,392,1787,728,1557,177,21.12,85.88,130,15944,60.27,14.88,4825,1026,358,8857,0.2506
2033-01-31,SR001202,4579,8177,3579,879,462,1591,299,8.44,98.19,43,194,73.16,26.58,4758,3131,14079,10254,0.2743
2033-02-07,SR001203,4335,13681,2183,1948,1018,215,86,16.76,99.46,80,14834,66.26,20.84,464,5312,11593,5734,0.1308
2033-02-14,SR001204,1241,81,3058,2189,637,2019,201,6.88,60.02,233,10209,40.98,37.39,3203,2837,5755,1010,0.022
2033-02-21,SR001205,5069,6598,1596,834,630,852,154,23.55,94.75,71,15068,42.01,39.33,3625,3991,9743,7930,0.2551
2033-02-28,SR001206,3805,12821,2845,359,250,720,112,32.85,61.46,143,13646,47.97,40.27,4225,6564,22793,4799,0.2618
2033-03-07,SR001207,3842,14429,1251,1135,904,2335,48,11.71,84.23,251,6786,43.31,45.93,1080,4875,22541,2380,0.0438
2033-03-14,SR001208,2229,5195,2374,42,633,409,67,20.7,74.33,109,14145,80.78,44.06,2080,4164,1223,6620,0.7026
2033-03-21,SR001209,3343,3270,2192,709,329,1742,206,22.42,45.83,17,3501,66.56,40.5,2647,2581,9733,9844,0.7558
2033-03-28,SR001210,220,14265,880,275,807,2276,147,29.2,51.14,186,2285,71.81,34.52,3689,4737,15729,10752,0.7629
2033-04-04,SR001211,3869,4474,2332,831,872,1294,267,24.68,48.75,99,7753,90.33,12.43,4583,3737,9200,1428,0.4217
2033-04-11,SR001212,1440,4808,4197,813,1256,2344,347,28.89,78.13,55,2858,79.41,8.37,2368,1319,7848,9852,0.8928
2033-04-18,SR001213,5038,989,2698,1194,780,2158,321,33.89,95.43,171,5664,41.5,36.15,1321,6256,9490,9435,0.4597
2033-04-25,SR001214,3909,15770,3862,2185,548,830,246,21.5,60.77,27,6413,50.53,20.52,5113,1136,18030,10712,0.8362
2033-05-02,SR001215,4921,2850,845,567,554,2105,24,27.07,97.28,30,3667,91.26,21.21,4959,3683,19130,844,0.2279
2033-05-09,SR001216,1675,7211,2112,1627,690,1257,147,31.42,54.39,105,2492,96.49,42.98,1001,6561,10008,2009,0.6829
2033-05-16,SR001217,2997,8440,1901,618,12,1673,139,11.35,86.31,7,12591,75.9,25.24,2766,3915,9489,10249,0.0514
2033-05-23,SR001218,5668,5628,1764,1926,298,2711,372,25.41,52.13,105,14232,44.68,12.73,45,2027,21844,2518,0.8806
2033-05-30,SR001219,2809,9285,3685,1082,157,661,237,18.95,79.15,157,5278,31.92,17.97,1905,5747,15030,4277,0.4878
2033-06-06,SR001220,3965,3661,1380,292,853,1802,356,21.47,90.42,20,32,57.33,5.36,2344,1493,17737,5396,0.5575
2033-06-13,SR001221,588,14518,2740,1267,694,1806,239,6.71,60.75,238,6668,94.26,57.96,562,6047,9182,5419,0.711
2033-06-20,SR001222,2508,2253,2672,1641,426,2227,210,6.2,45.86,41,11397,67.16,33.71,1951,2937,18686,3062,0.6513
2033-06-27,SR001223,6222,16369,2920,1477,706,2029,320,34.12,54.39,54,13472,74.59,14.45,5141,677,4263,10466,0.1647
2033-07-04,SR001224,4576,5527,4060,72,48,621,300,32.53,47.07,168,14480,45.95,59.2,3370,959,23663,9137,0.6274
2033-07-11,SR001225,3331,13652,964,996,254,1631,100,22.55,50.44,185,8351,61.4,12.66,3368,5571,3182,2025,0.7176
2033-07-18,SR001226,1193,12217,2100,1903,751,194,225,17.61,56.45,125,14765,59.08,17.07,2707,4367,11808,7349,0.5263
2033-07-25,SR001227,5226,90,2556,1291,706,2281,100,20.81,73.39,51,773,85.21,12.5,3240,732,23314,10288,0.225
2033-08-01,SR001228,570,8447,1514,1579,1114,1280,343,26.24,90.0,237,17436,74.15,25.43,3188,4984,16025,4575,0.2721
2033-08-08,SR001229,2710,15014,3440,1615,686,2114,351,31.09,85.74,85,80,74.36,29.78,1280,3859,11735,10612,0.8399
2033-08-15,SR001230,3468,14563,1717,200,87,2276,221,24.89,96.6,206,11724,97.31,22.19,4349,3663,6051,6796,0.42
2033-08-22,SR001231,2226,12581,1053,1337,334,964,243,9.21,70.85,175,9629,35.73,20.95,2710,364,19035,10239,0.4856
2033-08-29,SR001232,1567,4,1205,896,21,1002,255,20.79,87.43,136,5138,46.58,42.57,1979,4985,24842,10947,0.9489
2033-09-05,SR001233,5241,10288,1109,1844,989,2315,232,20.26,71.85,83,10487,76.69,52.08,5123,2791,7063,4722,0.0749
2033-09-12,SR001234,3540,12698,1482,1188,890,1386,110,27.92,91.15,199,7726,62.33,19.49,3003,1396,20418,3875,0.3283
2033-09-19,SR001235,1625,5669,3996,1910,700,562,418,10.03,60.55,134,14988,57.23,30.47,4845,1438,5132,6736,0.4712
2033-09-26,SR001236,3509,14398,1225,1516,892,1344,175,19.78,46.15,82,7712,99.12,19.12,2280,1025,21551,5204,0.4973
2033-10-03,SR001237,3143,13075,631,960,983,1340,35,34.29,51.7,251,3903,49.07,26.68,4796,2822,1911,3261,0.0235
2033-10-10,SR001238,5986,16297,946,627,790,2770,273,5.8,97.13,66,11676,52.34,11.56,416,144,4913,5430,0.8426
2033-10-17,SR001239,5044,5953,2219,753,54,1364,304,26.7,89.53,229,2874,48.98,14.36,3747,4285,9754,3570,0.9433
2033-10-24,SR001240,3522,3270,3149,2086,830,2751,239,5.02,64.58,195,1970,74.53,62.05,2217,3837,21989,5756,0.5704
2033-10-31,SR001241,3011,12969,986,936,147,2716,142,5.07,63.33,214,13020,31.11,14.9,2399,5188,21190,440,0.7261
2033-11-07,SR001242,3246,14273,2913,2107,742,432,186,0.56,49.69,171,417,30.39,50.74,513,5143,6114,7458,0.2823
2033-11-14,SR001243,6439,3363,1038,1655,1049,691,282,28.81,96.51,252,5939,69.78,17.24,651,2138,10915,5141,0.5657
2033-11-21,SR001244,6003,13965,2874,335,434,1290,401,29.0,61.44,82,14756,30.39,27.52,373,3802,22367,9208,0.8712
2033-11-28,SR001245,1443,14293,497,1662,997,2799,2,18.1,54.2,180,15257,38.12,18.2,2338,6845,1902,8759,0.4853
2033-12-05,SR001246,2547,8264,1554,1786,1174,112,228,18.92,74.54,128,9913,92.8,14.12,4221,2039,17956,3953,0.6928
2033-12-12,SR001247,3831,16855,614,312,1046,2223,5,24.0,87.22,162,16683,73.49,9.68,1545,5684,24143,2326,0.677
2033-12-19,SR001248,3199,3680,291,1491,770,357,248,29.9,75.0,113,5017,60.2,49.62,3211,3069,13721,7700,0.0555
2033-12-26,SR001249,4369,9427,914,1477,368,185,94,23.05,72.35,15,7901,92.9,24.08,4436,7040,201,8452,0.727
2034-01-02,SR001250,1464,4997,4003,1288,445,2506,212,29.86,97.68,239,17684,98.19,45.09,1485,6341,24269,7814,0.3377
2034-01-09,SR001251,2707,14884,2443,945,1268,1509,113,13.75,61.27,190,228,87.67,6.75,1237,3807,10705,8954,0.293
2034-01-16,SR001252,5253,6769,1853,2142,1204,926,141,14.21,77.98,243,2030,87.17,44.74,1868,5687,24725,9878,0.6861
2034-01-23,SR001253,1089,4946,1146,1,744,1110,277,5.5,67.61,20,14207,39.06,47.1,4443,6914,21461,7459,0.6491
2034-01-30,SR001254,3869,3985,1068,2108,79,83,102,19.54,89.34,194,5899,79.74,12.32,1466,379,17806,9683,0.4109
2034-02-06,SR001255,505,11360,1586,21,782,1213,138,30.63,80.39,158,12351,33.31,52.08,966,6667,5779,6089,0.9036
2034-02-13,SR001256,3257,34,1304,1928,1288,393,398,20.74,78.56,16,15426,87.32,23.16,1821,3871,4987,3355,0.0318
2034-02-20,SR001257,4231,9972,809,2141,727,2247,123,19.45,49.82,79,1801,81.29,5.35,1504,6166,15237,5977,0.4998
2034-02-27,SR001258,2130,3799,3510,1132,334,799,232,11.21,95.64,200,13365,62.25,35.85,1099,447,23930,5975,0.992
2034-03-06,SR001259,717,90,2573,1262,303,613,391,9.95,86.89,36,16544,70.4,28.29,1939,5873,13528,6145,0.6191
2034-03-13,SR001260,2110,17834,1756,1379,18,1410,417,25.36,88.29,20,4844,32.83,49.84,775,2027,4195,6241,0.6815
2034-03-20,SR001261,2402,13086,3308,695,873,1114,37,20.95,86.63,179,4093,41.36,64.58,4760,1504,16927,9343,0.9834
2034-03-27,SR001262,1202,3297,2238,1314,963,1648,407,23.11,90.54,118,8116,49.83,17.25,2391,4158,14785,8797,0.1317
2034-04-03,SR001263,1122,6091,3423,892,56,795,176,34.4,93.58,88,17959,89.97,16.48,4456,7053,1814,1888,0.5185
2034-04-10,SR001264,5343,11395,116,1374,906,618,350,11.52,72.03,209,13565,81.19,41.64,3757,5699,6641,5089,0.5503
2034-04-17,SR001265,237,3558,2835,203,658,1104,200,25.22,91.35,218,401,76.16,28.5,1465,5380,3486,4830,0.5981
2034-04-24,SR001266,559,3816,3843,186,667,2032,379,10.72,61.6,28,6049,57.93,37.33,1288,1657,18088,8228,0.189
2034-05-01,SR001267,6456,13946,3786,850,1066,1264,341,24.06,58.93,92,6666,81.57,29.76,2560,5200,19087,230,0.8384
2034-05-08,SR001268,3684,13592,3182,760,558,603,91,18.52,45.27,35,11365,81.53,9.79,3842,2050,3269,319,0.5774
2034-05-15,SR001269,1731,16523,3089,420,186,2759,240,1.93,56.56,204,15780,86.91,38.25,4161,7166,22147,4790,0.2008
2034-05-22,SR001270,1976,2644,2703,1710,766,2352,207,5.06,81.56,45,59,76.03,12.63,3939,4755,11166,7005,0.5176
2034-05-29,SR001271,6299,14905,1832,1103,499,1266,287,30.63,54.09,126,9145,71.18,23.91,3816,5597,16228,10731,0.1488
2034-06-05,SR001272,3737,1888,1293,1823,241,2362,166,24.37,71.62,10,12138,77.7,46.34,3806,5398,22750,7459,0.3875
2034-06-12,SR001273,3104,17027,117,1131,1237,219,223,34.14,47.48,72,16109,92.96,51.64,4929,1385,23941,671,0.9869
2034-06-19,SR001274,1305,2291,936,1340,602,1570,176,26.76,67.12,39,17029,51.95,11.21,1245,2136,9651,6479,0.6486
2034-06-26,SR001275,3432,3080,2887,1641,371,237,137,4.07,75.17,10,4716,70.16,38.14,3916,1359,7274,10740,0.9534
2034-07-03,SR001276,1747,6239,3914,776,1272,988,8,30.46,77.87,85,14183,94.38,6.03,730,4941,8384,755,0.8171
2034-07-10,SR001277,1394,16002,3752,460,345,579,361,1.42,58.21,43,11564,37.78,31.54,1143,3763,16966,8419,0.8303
2034-07-17,SR001278,2048,13254,1332,1250,471,2174,314,22.87,93.05,229,15712,64.84,47.1,3412,5643,19543,6910,0.0544
2034-07-24,SR001279,694,16353,3097,1735,235,2731,156,17.83,85.17,213,9247,34.63,46.71,379,906,2690,10134,0.0857
2034-07-31,SR001280,1136,13193,593,220,180,2226,168,28.12,99.04,112,7595,33.46,41.58,1931,3675,11677,7101,0.0595
2034-08-07,SR001281,4928,13651,3961,1212,880,1855,338,27.25,78.26,167,17948,40.51,26.78,5117,7095,14887,2471,0.5251
2034-08-14,SR001282,4815,553,1592,1540,1148,735,379,25.34,67.97,179,13990,34.28,46.55,893,4592,14389,8046,0.1906
2034-08-21,SR001283,4829,12067,1367,438,472,691,378,14.49,72.95,216,5041,65.37,5.33,3818,3710,7263,5749,0.4838
2034-08-28,SR001284,2914,8650,1536,1091,452,166,106,27.84,94.44,29,12730,58.73,51.3,1881,3314,2601,6954,0.0347
2034-09-04,SR001285,3409,12215,1565,228,465,427,249,34.74,65.62,173,5821,76.13,42.44,1397,3782,21883,10896,0.4359
2034-09-11,SR001286,805,15333,1059,1539,1237,2486,53,30.54,48.71,118,524,74.81,48.92,3548,3662,9586,3634,0.5887
2034-09-18,SR001287,6268,13020,52,919,480,2038,12,34.51,79.46,141,2183,46.39,47.29,4905,3525,13819,669,0.6654
2034-09-25,SR001288,6160,302,489,2084,1088,2211,75,11.89,58.17,257,15280,39.65,9.19,4967,2814,24885,8935,0.1871
2034-10-02,SR001289,1060,93,208,1368,193,353,392,22.72,63.2,242,9685,57.72,63.46,2921,1306,10489,774,0.1793
2034-10-09,SR001290,887,14583,815,1804,1079,297,26,8.07,84.16,131,7700,78.22,62.34,4207,1444,17850,5926,0.5278
2034-10-16,SR001291,191,10035,3056,1927,92,750,174,23.92,72.81,126,17784,37.32,38.3,2089,488,10959,4689,0.0199
2034-10-23,SR001292,1117,1727,332,262,870,423,291,33.1,83.84,26,4484,70.98,51.22,534,1268,14805,1056,0.3997
2034-10-30,SR001293,847,15409,370,653,30,1669,195,18.84,73.38,101,12661,42.47,12.28,2109,518,15489,8514,0.704
2034-11-06,SR001294,4806,12335,2685,295,1125,1615,48,23.58,91.4,197,5554,60.01,9.22,3080,5434,9609,9350,0.4172
2034-11-13,SR001295,1449,13330,88,1186,178,2792,418,16.01,60.92,112,5075,86.23,23.23,1384,4842,20285,10224,0.4019
2034-11-20,SR001296,716,9635,1089,798,250,53,181,8.45,50.99,40,1561,32.73,48.9,4236,1714,18343,6164,0.6464
2034-11-27,SR001297,5411,16559,3761,185,528,997,43,9.44,56.11,89,3492,48.74,58.74,2657,4657,10176,8951,0.7572
2034-12-04,SR001298,3651,8146,3396,1084,23,2448,242,1.64,84.18,74,10045,39.65,40.06,3058,4143,8187,10672,0.1373
2034-12-11,SR001299,872,11354,878,1233,21,1759,353,0.18,62.47,226,10816,61.24,59.2,5156,2275,15797,7323,0.8361
2034-12-18,SR001300,4269,11544,951,1367,322,1957,222,12.57,93.42,20,12889,42.89,36.26,3051,497,8002,6507,0.728
2034-12-25,SR001301,82,17405,244,1817,570,1572,82,8.03,73.52,101,13731,87.02,7.91,1386,2793,14271,4394,0.1456
2035-01-01,SR001302,987,13210,1481,1998,158,1891,92,7.01,86.73,132,16950,36.89,57.83,1454,2226,3430,4472,0.6122
2035-01-08,SR001303,4071,5799,938,1314,21,2774,228,21.19,47.18,109,9285,96.41,42.96,2246,5446,12608,319,0.3928
2035-01-15,SR001304,5641,15600,3806,1992,1054,687,268,18.52,77.27,49,7222,36.31,15.64,2264,5605,22543,739,0.8713
2035-01-22,SR001305,4779,5536,4140,2051,1165,2303,81,23.66,58.8,91,10100,70.59,44.77,894,4597,19167,10875,0.225
2035-01-29,SR001306,1546,10707,1651,759,192,1533,82,21.81,78.79,53,16843,37.89,18.08,1322,7079,11355,6430,0.3889
2035-02-05,SR001307,1170,7911,1416,1066,1146,1020,364,2.28,64.19,218,13502,41.43,63.78,3596,3747,21855,9118,0.6665
2035-02-12,SR001308,2796,16657,1598,505,452,423,53,23.62,89.83,129,12785,37.46,29.17,2640,2547,13131,9953,0.7097
2035-02-19,SR001309,2090,12071,2426,860,971,117,197,1.92,85.76,41,5606,70.81,49.64,4810,1759,23653,1639,0.7325
2035-02-26,SR001310,6088,4996,2069,1064,1058,1643,366,3.56,46.47,161,11184,44.29,37.5,2878,3975,2787,9744,0.2013
2035-03-05,SR001311,1878,14818,2383,1754,1071,331,76,2.84,68.7,59,845,75.15,55.44,352,3910,15507,2203,0.1589
2035-03-12,SR001312,4336,11820,2294,1735,268,443,177,5.41,80.36,227,16026,60.04,6.46,3618,5104,6548,7219,0.2151
2035-03-19,SR001313,1103,10304,1176,1274,653,243,250,12.67,98.73,160,9557,49.16,41.72,4575,1031,3661,2662,0.6406
2035-03-26,SR001314,2814,15400,2166,579,524,640,345,23.58,59.51,204,12007,42.42,50.13,3440,6972,6399,6155,0.1755
2035-04-02,SR001315,4505,16818,553,1105,465,2006,183,1.35,93.37,28,4044,99.22,13.28,73,4350,3075,8058,0.4047
2035-04-09,SR001316,2758,7977,1908,1378,1048,1481,24,10.22,94.0,0,6349,46.59,13.21,1027,2903,5119,1825,0.492
2035-04-16,SR001317,1333,15986,1448,652,1260,52,107,18.87,67.41,171,12279,35.53,41.66,4675,4500,21952,7353,0.3641
2035-04-23,SR001318,2694,5054,3942,863,1253,2152,295,18.48,58.29,162,13968,46.33,61.52,2052,2896,8646,9961,0.5644
2035-04-30,SR001319,1128,1392,400,1450,621,368,55,29.21,96.97,47,1271,77.71,37.06,1111,1116,21065,7335,0.9372
2035-05-07,SR001320,732,6621,770,907,1129,1612,76,34.8,71.0,168,12487,40.34,30.2,3956,1781,20917,8740,0.4715
2035-05-14,SR001321,4058,4715,4009,1779,139,2155,417,11.89,83.43,54,13399,94.07,61.92,4080,964,3637,6191,0.9065
2035-05-21,SR001322,1341,5120,1555,2015,928,237,272,33.45,84.86,144,9841,55.77,51.44,3823,5218,14502,3686,0.4064
2035-05-28,SR001323,2700,10150,1435,680,105,2775,218,25.7,46.75,258,10870,65.94,22.67,804,5712,17839,2218,0.8473
2035-06-04,SR001324,751,12866,136,2048,405,2243,80,23.36,45.38,14,9133,43.57,22.87,678,853,18972,2637,0.6601
2035-06-11,SR001325,3889,9174,4120,533,856,399,125,8.61,55.3,135,8522,62.94,43.36,4382,3064,12146,5446,0.1741
2035-06-18,SR001326,5939,7297,915,939,232,733,82,32.51,97.02,188,6251,34.13,64.86,4806,6272,19820,6401,0.9133
2035-06-25,SR001327,2486,5797,74,1870,308,2086,35,0.69,51.91,244,11485,39.06,6.48,1072,4107,4411,7043,0.7095
2035-07-02,SR001328,1812,10528,2057,1128,1137,2627,233,33.37,60.66,53,8929,47.58,46.88,4064,1804,23457,4005,0.2658
2035-07-09,SR001329,1451,1214,1846,10,949,2765,49,22.61,61.66,34,15284,47.33,34.9,3326,6245,2777,700,0.8887
2035-07-16,SR001330,816,1793,2909,641,661,2707,105,8.74,65.18,147,4144,67.75,28.84,454,2252,6331,236,0.2305
2035-07-23,SR001331,1387,1142,83,1109,893,2690,14,13.06,90.71,80,17440,78.71,40.33,1586,5772,11543,9558,0.299
2035-07-30,SR001332,1162,3075,2138,614,851,287,417,1.21,68.33,34,4919,30.32,36.89,830,4440,15193,5153,0.5864
2035-08-06,SR001333,5319,14718,500,1751,1137,1650,223,1.47,68.2,204,8754,93.85,15.17,2544,4290,16700,2737,0.6343
2035-08-13,SR001334,1024,14402,3326,1284,1021,1816,116,4.13,75.62,175,8360,72.87,47.28,3318,6057,1603,5928,0.6348
2035-08-20,SR001335,5560,11378,1686,193,458,23,408,7.85,81.33,168,5213,39.44,51.94,3964,753,9323,4021,0.6698
2035-08-27,SR001336,2518,8823,389,1556,784,58,201,31.69,89.05,233,5236,71.58,50.86,2674,6345,8623,3861,0.6434
2035-09-03,SR001337,1996,6811,3267,154,991,1210,378,31.53,62.87,45,5803,32.23,40.0,245,143,2423,2197,0.35
2035-09-10,SR001338,3680,17712,359,1843,1046,2665,37,28.18,64.35,85,10971,44.32,54.52,1771,662,17214,5658,0.2402
2035-09-17,SR001339,3602,10572,1630,2038,754,447,420,16.83,70.79,194,8966,83.27,57.95,13,1766,2702,5696,0.8699
2035-09-24,SR001340,2396,16366,3266,2199,245,2063,122,33.53,53.11,149,11603,96.51,45.49,2223,5176,13178,3835,0.769
2035-10-01,SR001341,4661,13951,3900,198,859,2233,351,25.26,59.87,230,2864,37.78,64.4,2146,4347,6264,10544,0.4029
2035-10-08,SR001342,717,16990,3482,232,709,646,91,16.84,72.89,242,15989,42.13,19.69,838,3524,23839,7547,0.0942
2035-10-15,SR001343,5740,2160,366,1954,677,1386,112,19.53,97.22,155,17348,50.6,26.52,68,3320,17152,9740,0.2424
2035-10-22,SR001344,1546,10853,3201,970,66,2697,253,16.64,47.13,205,14512,53.09,49.86,4959,3743,3706,9123,0.0734
2035-10-29,SR001345,3923,3663,830,1865,1237,864,227,2.19,87.43,239,820,73.0,37.69,4584,23,5470,2076,0.202
2035-11-05,SR001346,2011,8305,737,937,1041,1237,77,14.25,81.66,146,3942,37.65,49.44,2606,6653,4909,5559,0.4809
2035-11-12,SR001347,3872,11065,3881,408,465,329,16,16.17,46.62,73,16784,58.17,27.89,1815,3478,2233,5765,0.4414
2035-11-19,SR001348,3770,13782,3546,960,482,1426,122,14.68,81.96,186,6260,52.05,64.85,2088,4160,13660,8274,0.2345
2035-11-26,SR001349,4085,15971,3270,1082,920,2043,364,24.62,88.14,109,6799,67.02,46.36,2755,7041,12093,7931,0.0252
2035-12-03,SR001350,6453,15907,2196,27,584,772,223,30.17,87.21,189,1074,35.61,64.55,2450,4478,18035,8160,0.4812
2035-12-10,SR001351,1759,6147,3118,973,1086,1341,70,24.42,93.97,238,14259,85.56,26.45,4511,5944,24777,10550,0.6268
2035-12-17,SR001352,5894,13925,1690,2174,424,2692,199,28.61,79.55,230,14581,57.37,38.94,1835,1191,11216,3007,0.7359
2035-12-24,SR001353,4069,5194,1233,1466,485,2788,218,7.81,96.03,10,11484,73.97,22.1,4798,333,4296,1594,0.9994
2035-12-31,SR001354,3857,1131,1587,1802,447,2674,252,12.02,65.98,7,16657,81.01,64.75,2133,5738,19116,10938,0.0278
2036-01-07,SR001355,28,16652,2814,394,1113,166,334,29.44,46.98,135,12851,86.75,34.99,854,4158,8899,10244,0.8889
2036-01-14,SR001356,118,12099,927,1357,376,755,161,26.23,97.37,212,15255,73.77,13.9,16,3326,23369,873,0.6322
2036-01-21,SR001357,3589,2121,4107,1457,466,2061,88,18.07,91.98,196,5158,97.34,50.38,2381,2954,17365,10036,0.8245
2036-01-28,SR001358,2055,6584,2852,1180,325,1470,185,3.7,53.92,116,16886,63.58,39.81,3408,4212,4385,6933,0.238
2036-02-04,SR001359,3323,5434,2402,207,146,297,59,32.36,83.7,233,3669,41.35,61.61,2879,972,18893,7989,0.7921
2036-02-11,SR001360,5382,2697,2018,1662,736,1207,288,34.41,89.01,64,10783,74.24,26.82,4019,3780,14354,10799,0.0437
2036-02-18,SR001361,3849,15769,1568,338,938,2381,310,8.76,47.26,31,3487,98.05,56.39,3311,236,6899,5212,0.7113
2036-02-25,SR001362,2340,7742,3533,987,197,1621,54,0.11,71.02,15,2368,79.91,58.2,2700,4462,1613,8367,0.8034
2036-03-03,SR001363,2294,14769,3237,1798,128,2305,25,22.96,79.9,209,6988,92.06,6.88,2858,4556,16405,2042,0.3831
2036-03-10,SR001364,4773,3906,3850,252,601,884,55,9.8,46.05,200,8442,96.44,22.49,4088,4763,21118,6901,0.4188
