biz_innov_filing_year,biz_innov_patent_application_id_hash,biz_innov_technology_class_code,biz_innov_inventor_count,biz_innov_assignee_type_code,biz_innov_university_assignee_flag,biz_innov_small_entity_flag,biz_innov_citation_count_5yr,biz_innov_forward_citation_velocity,biz_innov_claims_count,biz_innov_family_size_count,biz_innov_international_filing_flag,biz_innov_grant_lag_months,biz_innov_licensing_revenue_estimate,biz_innov_r_and_d_tax_credit_claim_flag,biz_innov_venture_funding_round_flag,biz_innov_startup_spinout_flag,biz_innov_tech_transfer_office_id,biz_innov_innovation_cluster_score,biz_innov_commercialization_stage_code
2019,50f33c83c9c2b41ee86c,TC964,1,psu,0,0,22,2.368,11,4,0,26,1296298.79,0,0,0,,68.35,acquired
2020,90624637cb9a2be8547b,TC406,3,corp,0,0,17,0.474,22,5,0,11,4212403.03,1,0,0,,74.7,pilot
2013,0aebf1eaa4c6edc7a84d,TC990,7,corp,0,1,24,2.599,29,3,0,22,1853861.73,0,1,0,,57.96,licensed
2014,2def4a9a87fa6410fe9d,TC374,10,psu,0,1,16,1.949,20,3,1,24,5599103.72,0,0,0,,38.45,idea
2020,44b36f222686fb00c357,TC565,8,startup,0,0,20,1.115,19,4,0,33,3139779.48,1,0,0,,58.43,internal_use
2020,bd2e6ea0f59bd69178bc,TC686,5,individual,0,1,18,0.123,11,3,0,10,8762340.28,1,0,0,,62.53,idea
2020,c8b164c25cda02aaa3cb,TC913,7,startup,0,1,19,0.0,7,3,1,33,5634311.62,0,0,0,,71.58,scale
2020,6c681215cd2632fbebaa,TC407,8,psu,0,1,19,2.773,13,1,0,39,5125730.91,0,1,0,,30.3,prototype
2008,dc0bdb797d253e95885f,TC741,2,individual,1,1,18,0.639,21,4,1,25,19881144.38,1,0,0,TTO830535,50.44,scale
2020,6386198c78a6610807a8,TC224,9,psu,0,0,22,1.751,18,2,1,35,5269580.35,1,0,0,,89.0,idea
2025,69424542290b03fa1f0a,TC620,4,startup,0,0,19,0.0,14,3,1,21,5985100.34,0,0,0,,45.08,acquired
2017,eadb949a44b19e8d952f,TC886,7,psu,0,0,17,1.906,20,4,1,13,1461622.46,0,0,0,,31.5,prototype
2010,034c01db7f8a03c8408d,TC723,9,startup,0,1,13,2.588,14,3,1,51,1001901.55,0,0,0,,46.08,open_source
2009,5ae299e96471afd83ab7,TC475,4,startup,0,0,16,0.166,19,1,1,15,3905967.8,0,0,0,,77.54,open_source
2010,8e108ceba296c46dc1cc,TC471,10,startup,0,0,18,1.276,14,5,1,17,4004868.62,1,0,0,,74.57,open_source
2011,aac9483d7cee504a9ce2,TC198,7,individual,0,0,14,1.809,29,5,0,28,34554025.48,0,0,0,,37.16,scale
2024,7479f4dcbf3a7dfc1637,TC981,4,university,1,0,12,1.526,14,2,0,28,43202161.28,0,0,0,TTO315677,64.45,pilot
2011,4498a377c0bacdbc9ed6,TC821,5,startup,0,0,17,3.392,12,8,0,25,5928527.37,0,0,0,,61.28,scale
2017,edd0cbd0d9d5eab0edb0,TC297,9,corp,0,0,25,0.729,20,3,1,24,3125577.08,0,1,0,,58.76,market_entry
2011,1e9cbbbcc9ec8dc4ec93,TC984,3,university,1,1,19,2.336,17,4,0,29,5154084.49,1,0,0,TTO589213,10.75,acquired
2009,b6d4a5fe79a9c3ede1c5,TC545,1,startup,0,0,20,1.031,13,4,0,16,473801.7,0,1,1,,88.89,scale
2020,041fcad9c54903562b28,TC326,8,startup,0,0,16,2.998,13,5,0,17,3040784.82,0,1,0,,57.31,idea
2017,cd4fb0fb9338e56b3660,TC401,8,university,1,0,18,1.856,13,8,1,25,1211595.4,0,0,0,TTO840291,32.14,licensed
2017,68bdafe72143ce00d6a5,TC838,9,corp,0,1,14,1.145,18,4,0,12,6405016.51,0,0,0,,67.22,open_source
2024,03d2a5615de657177201,TC839,3,individual,0,0,18,2.043,22,5,0,23,561551.89,0,0,0,,45.09,licensed
2010,755566281760cfb7a84c,TC367,6,govt_lab,0,1,16,1.713,11,5,1,23,21935477.71,0,0,0,,39.11,open_source
2012,a4b8b0f56d88ff995e9c,TC873,4,university,1,0,16,2.243,12,3,0,51,2896791.06,0,0,0,TTO409055,68.04,internal_use
2008,c32b813663b21ba15589,TC803,5,corp,0,0,21,0.0,19,4,0,30,4806232.02,0,1,0,,49.75,licensed
2023,548c81b3a1ca30e4b57a,TC568,8,govt_lab,0,0,22,1.431,24,3,1,35,5377035.64,0,0,0,,50.45,market_entry
2024,15d5b0ba6be041980742,TC261,7,startup,0,0,15,2.02,22,4,1,40,28889347.24,0,0,0,,32.06,scale
2020,ea06c6693fb72929e1dd,TC593,9,psu,0,1,19,2.906,19,3,0,35,4953041.55,0,1,0,,58.97,idea
2013,3ef846aff3a591f4bc2d,TC925,8,university,1,1,21,2.871,9,2,1,28,1206962.38,0,0,1,TTO349448,52.26,internal_use
2014,798413cc72c5e30d6dde,TC105,2,corp,0,1,16,1.005,18,3,0,32,8075688.59,0,1,0,,56.57,pilot
2008,e4c46373677e10897f1c,TC183,8,psu,0,0,21,0.953,25,4,0,35,751359.41,0,1,0,,25.1,acquired
2017,ee60fe583ffd0b6c43ed,TC992,9,corp,0,0,16,3.03,17,6,0,26,23387672.92,0,1,0,,46.47,pilot
2016,4a16502ef27892c72cfc,TC546,5,psu,0,0,22,0.801,18,3,0,18,1272244.55,0,0,0,,60.38,scale
2012,c9e8792caf208abbc74e,TC507,2,university,1,1,21,1.783,16,4,0,26,6956752.12,0,0,0,TTO269805,65.55,pilot
2021,644719801d00fede6486,TC889,4,psu,0,1,22,0.505,17,5,1,35,1294301.37,1,1,0,,39.92,idea
2025,c1a4d4c182438cd68540,TC668,4,individual,0,0,16,0.774,23,4,0,20,28425359.78,0,0,0,,40.85,prototype
2017,976e2b0b4fdcdf81be94,TC926,5,university,1,0,21,1.3,27,2,1,33,896077.33,0,0,0,TTO723999,37.85,internal_use
2016,2bab35ac90384450e4c0,TC229,3,startup,0,1,10,0.612,22,4,0,30,2181385.43,0,0,0,,56.17,pilot
2025,d7f57d78c6e23ee7e08d,TC502,3,university,1,0,20,0.381,18,4,1,35,13447240.0,0,0,0,TTO973689,50.85,internal_use
2022,4c18ecfefa7a8ad197cb,TC178,4,university,1,1,14,1.236,22,1,0,29,6671316.43,0,0,0,TTO564303,46.05,idea
2009,62efe91f45b5b2bba45f,TC418,7,govt_lab,0,1,14,2.636,14,4,0,19,3425343.98,0,0,0,,47.82,market_entry
2016,19369590172a7184ada1,TC964,5,university,1,0,14,0.718,18,5,0,16,421868.76,1,0,0,TTO499013,54.05,pilot
2025,a526ba7c44e9816cf0b9,TC726,1,corp,0,0,19,2.243,17,2,1,37,11066086.86,1,0,0,,57.38,market_entry
2022,c1978de027ddc74d9e46,TC768,3,corp,0,1,16,1.188,14,7,0,44,1795724.95,0,0,0,,52.48,open_source
2020,4103f5c8aaa30bd1015c,TC306,1,psu,0,0,22,3.363,17,3,0,39,689420.28,0,0,0,,68.07,open_source
2024,0e2628ad0afbea2e474b,TC363,6,govt_lab,0,1,16,0.653,11,5,0,36,4938576.49,0,0,0,,4.79,scale
2011,dc9301260de63733c726,TC756,10,startup,0,0,13,3.046,17,3,0,26,1386148.08,0,0,0,,71.82,acquired
2022,444260b3f8b6bbc55aaa,TC626,8,govt_lab,0,1,19,0.13,22,4,1,32,4088846.52,0,0,0,,52.62,licensed
2020,64e63f5ded76d61b23b4,TC909,5,startup,0,0,22,1.575,17,6,1,23,3275077.22,0,0,1,,28.29,licensed
2008,df5d791723803c7727b5,TC957,3,corp,0,0,20,1.406,16,2,0,22,4946286.94,0,0,0,,53.42,scale
2015,8f127d8f160356c5f64b,TC968,6,corp,0,0,15,2.42,15,6,0,32,2097663.01,0,0,0,,31.4,internal_use
2017,b642a5b2e8c33040cb9e,TC189,10,govt_lab,0,0,21,0.915,14,2,0,37,15628947.19,0,1,0,,74.3,scale
2023,da059da0a3227f27beef,TC174,5,psu,0,1,25,3.971,17,3,0,23,3190088.92,0,0,0,,46.48,internal_use
2023,2951f131b1aa85cf63be,TC223,5,psu,0,1,15,1.846,18,6,1,23,25593676.94,0,1,0,,97.27,pilot
2016,8d4d0106744a9b943949,TC507,6,individual,0,0,16,2.716,16,3,0,29,6259520.25,0,0,0,,36.56,idea
2019,61bc4de8d39b53e168d5,TC308,7,startup,0,1,19,3.381,18,4,0,27,47947083.66,0,0,0,,56.7,internal_use
2014,2364e9fd89e98e4dfb80,TC566,6,psu,0,1,15,0.866,16,4,1,28,898162.95,1,0,0,,62.33,pilot
2018,e1339f502893560704fa,TC887,7,startup,0,0,13,1.334,25,5,1,8,64104154.16,0,0,0,,32.53,licensed
2015,ad17f141449dee71d1d1,TC992,8,psu,0,0,22,0.566,23,2,0,37,374435.48,0,0,0,,30.66,internal_use
2022,134332820d2d8b04609d,TC615,7,govt_lab,0,0,14,0.128,12,3,1,17,4779831.97,0,0,0,,50.32,internal_use
2009,b1e4cc94f73e6c042c4d,TC817,3,university,1,0,14,0.783,15,3,0,38,3382281.0,0,0,0,TTO581156,58.71,prototype
2015,eacf797509f3dcdd1f91,TC872,10,startup,0,1,11,1.731,15,1,0,24,4437075.16,1,0,0,,65.48,acquired
2017,65ad6c40ae9e77104c74,TC873,8,individual,0,1,17,1.363,10,1,1,27,68692157.87,0,0,0,,39.66,market_entry
2021,30bb3299aa325571c487,TC365,3,psu,0,1,18,0.3,19,4,0,13,8057920.15,0,0,0,,35.46,market_entry
2008,1591b9ff4e863d03057d,TC151,1,individual,0,0,16,0.925,13,1,1,28,7226198.14,0,0,0,,67.84,acquired
2008,ce577b5a790b42eef20e,TC722,8,corp,0,0,15,1.524,25,4,1,33,40064832.27,1,0,0,,64.26,licensed
2018,32d2dfded793ea2cadd0,TC687,2,psu,0,0,18,2.284,20,3,1,26,4809701.68,0,1,0,,83.12,internal_use
2012,263a52c7d7127b690563,TC784,4,govt_lab,0,0,22,2.102,22,4,0,26,5200882.5,0,0,1,,56.32,scale
2010,2832c1382d6ac9f674c6,TC315,4,individual,0,1,19,3.199,25,8,0,16,4823449.89,0,0,0,,32.0,open_source
2008,8c4b4a963ec27a7fb139,TC513,4,govt_lab,0,0,16,0.104,18,4,0,44,20874256.26,0,0,0,,41.45,open_source
2021,78efd901f7018a31aff7,TC748,10,university,1,0,15,0.39,18,9,0,14,768157.56,0,0,0,TTO386244,59.27,internal_use
2021,59f4675dd7d2ece5703d,TC276,1,individual,0,0,14,1.501,20,1,0,57,11788949.15,0,1,0,,76.73,prototype
2020,1809d4e3bd0233787b07,TC978,2,govt_lab,0,0,21,2.839,21,4,0,23,1812204.0,0,0,0,,42.6,market_entry
2020,4ffde0f16706072e0905,TC268,2,psu,0,0,24,1.851,12,4,1,47,2422398.18,0,0,0,,42.09,idea
2011,b9509636b0c4c13577ab,TC514,9,govt_lab,0,0,18,2.201,16,4,1,9,3043176.92,0,0,0,,61.75,acquired
2008,c4b96cbe2b5597d174a8,TC937,10,individual,0,0,16,1.045,17,5,0,23,1152469.47,0,0,0,,31.31,market_entry
2012,3651b5c6ed7cb3369626,TC538,4,psu,0,0,18,0.719,14,1,1,41,643805.72,1,0,0,,82.93,prototype
2017,a6e77886379f747ca616,TC887,7,university,1,0,15,0.724,12,5,0,23,2605634.29,0,1,0,TTO731357,32.56,prototype
2011,9c1519ee8b19be1e1e65,TC160,9,startup,0,1,12,0.969,18,4,1,36,18563360.37,0,0,0,,15.24,prototype
2016,44b11a7da96675dcb3d2,TC930,5,govt_lab,0,0,19,0.233,20,2,0,18,3183583.34,0,0,0,,58.56,internal_use
2017,1d0f827a5811898616a3,TC784,1,startup,0,1,19,2.05,11,3,1,31,8718574.98,0,0,0,,59.77,pilot
2018,0cec3fc2bef158afd76f,TC700,5,university,1,0,20,1.495,13,3,0,34,6440221.62,0,0,0,TTO911114,41.82,pilot
2018,c03092ab4ab4e82bad59,TC632,1,govt_lab,0,1,19,0.0,15,3,0,45,1446295.45,1,0,0,,69.98,licensed
2020,2f7994f50e8724b68e86,TC240,7,university,1,0,24,1.436,14,5,0,28,4432138.73,0,0,0,TTO459113,64.13,scale
2013,521b89bb93e96d49ed74,TC224,8,govt_lab,0,1,10,1.168,20,1,0,23,967231.1,1,0,0,,72.26,internal_use
2016,827599a2c69e28daa3c4,TC642,2,startup,0,1,22,4.971,17,2,0,30,4151029.9,0,0,0,,55.57,idea
2015,3200bfe04fa5a9121fc4,TC556,5,govt_lab,0,0,24,1.796,24,4,0,27,5480884.81,0,0,0,,32.24,pilot
2012,dea267f39c8444b6b4f3,TC473,4,individual,0,1,19,0.0,24,3,1,27,16940479.92,0,0,0,,34.69,pilot
2015,5004c8ef967041c0c64d,TC974,4,govt_lab,1,0,16,3.238,19,4,0,14,1302773.35,0,0,0,TTO882117,72.47,pilot
2022,0bcdaa723f847eab06b7,TC687,8,individual,0,0,20,2.458,18,6,1,31,3595305.85,0,0,0,,41.29,open_source
2023,86926ca1b28e445aac22,TC169,4,corp,0,0,22,1.55,14,3,1,31,58031448.72,0,0,0,,31.38,open_source
2008,f91d5018decb73abd73a,TC177,2,startup,1,0,24,1.987,18,5,0,24,2456991.13,0,1,0,TTO915914,55.11,internal_use
2009,1e95c9ac7b40d8ec1ed8,TC114,6,startup,0,0,19,3.088,23,3,0,25,1610294.31,0,0,0,,45.64,idea
2021,ea01074b31693b1dd068,TC235,8,individual,0,0,22,0.0,18,3,1,53,10476355.06,1,1,0,,46.59,pilot
2023,334c7b3c76f8694fcbb9,TC722,10,individual,0,0,16,4.189,12,5,0,20,481405.33,1,0,0,,8.42,open_source
2016,00c97cf46d487c604c64,TC509,9,psu,0,0,24,0.906,12,8,1,25,811107.07,0,0,0,,54.74,idea
2019,27b12c9f73ce69c932af,TC370,10,corp,0,0,12,1.512,16,3,0,35,1502365.16,0,0,0,,31.05,acquired
2021,53b4e8271fb092b1a25a,TC535,7,university,1,1,28,1.402,16,3,1,25,13303905.97,0,1,1,TTO298343,68.91,scale
2018,313bfe4bdbaf0099db05,TC670,6,psu,1,0,18,4.289,12,3,1,26,8026704.51,0,0,0,TTO792142,65.19,internal_use
2010,35bbe029f153cff15cb2,TC445,8,psu,0,0,18,2.094,10,3,0,19,4389034.41,1,0,0,,55.67,open_source
2014,dae2546f2626a965a08e,TC779,8,corp,0,1,12,3.436,22,4,0,40,358539.96,0,0,0,,66.43,internal_use
2022,522111c1633366916535,TC657,8,university,1,0,10,2.918,22,3,0,11,14843443.47,0,0,0,TTO826326,31.6,open_source
2009,000ca9af5295860ff413,TC327,5,govt_lab,0,0,17,1.635,10,4,0,30,5537681.28,0,0,0,,26.11,licensed
2013,4510fc914f9f8f315960,TC153,7,psu,0,1,15,1.025,26,4,0,34,6797917.82,0,0,0,,47.56,scale
2014,cc729a90049d8a326c48,TC212,6,corp,0,0,20,2.014,11,3,0,42,2444601.78,1,0,0,,44.93,open_source
2021,a3462c37777228ad829a,TC742,7,govt_lab,1,0,16,3.231,20,3,1,22,7052943.37,0,0,0,TTO182343,46.83,open_source
2013,e9d0e6d1c25eb1016c51,TC690,2,university,1,0,18,1.913,21,5,1,21,4043361.21,1,0,0,TTO918403,35.48,licensed
2025,874996f007d5d9c4beae,TC159,1,individual,0,0,19,0.0,8,1,0,29,2177692.03,0,1,0,,39.61,internal_use
2024,2151f11a2cc1ef28b365,TC777,3,corp,0,0,23,4.154,10,4,0,19,356163.34,0,0,1,,42.68,internal_use
2023,37ce6c8754fc7ab0a96e,TC458,5,startup,0,0,24,2.275,18,3,1,30,8145526.34,0,1,0,,65.29,idea
2014,ef32c5ccd25b72884658,TC849,1,govt_lab,0,1,15,0.574,10,5,1,33,18465172.43,0,1,1,,76.92,market_entry
2010,0b085b812dd789bf17bf,TC659,8,govt_lab,0,0,15,2.422,16,8,1,15,33039073.6,0,1,0,,62.14,internal_use
2020,5ca834472a0920cbcc1b,TC265,2,corp,0,0,20,2.145,15,7,0,24,2975364.25,0,1,0,,55.72,licensed
2019,36e5189532489fe03271,TC600,9,startup,0,1,14,1.03,17,4,0,25,1008900.99,0,0,0,,54.52,prototype
2009,9dc506dc6e5f447a347f,TC549,7,university,1,0,18,2.079,18,4,0,24,3110735.18,0,0,0,TTO887723,31.79,open_source
2011,ff5f1601e1514348ebc2,TC727,9,startup,0,1,9,2.557,12,4,0,6,4537394.69,1,0,0,,76.19,idea
2023,2b0bc41a8f71e7482411,TC179,7,startup,0,0,23,2.283,20,5,0,29,15365746.9,1,0,0,,86.0,scale
2014,1fec340e49947392990d,TC114,3,university,1,0,15,1.573,10,6,0,20,6056285.04,0,0,0,TTO579718,42.78,internal_use
2016,7120a58114762dba41e6,TC740,5,startup,0,0,16,1.776,9,2,0,9,3913891.5,0,0,0,,49.43,acquired
2013,70d3f6da5404973293e2,TC408,7,individual,0,1,26,2.958,13,2,0,26,3270935.06,1,0,0,,25.06,acquired
2009,777f2d9bac4846d1a136,TC879,10,startup,0,0,20,1.228,16,4,1,17,41881122.07,0,0,0,,20.9,market_entry
2010,747c93034e204832ee2c,TC661,10,startup,0,1,14,0.75,22,3,1,18,5508423.52,0,1,0,,64.17,scale
2025,f58784c901cdbae35d96,TC942,7,startup,0,1,21,0.207,17,5,0,37,12039922.52,1,0,0,,33.22,internal_use
2015,c55ea0ac92dc6e1f1d3e,TC115,5,govt_lab,0,0,18,0.472,17,5,0,27,870068.14,1,0,0,,63.87,acquired
2012,f273ce50874619e65e05,TC611,8,individual,0,1,18,1.044,21,2,0,23,1970468.92,1,0,0,,58.25,internal_use
2012,729d62163191ba36d6e5,TC404,5,corp,0,0,18,1.565,16,3,0,45,25087588.9,0,0,0,,32.45,pilot
2025,308de3eaf5252528019f,TC776,10,corp,0,1,27,1.178,17,4,0,17,369132.89,0,0,0,,28.57,open_source
2008,364c83ca1a25ea7986ea,TC219,1,govt_lab,0,1,16,1.946,22,1,1,20,47235511.75,0,0,0,,55.77,prototype
2011,2408a05038b5244974cc,TC148,10,individual,0,0,19,1.96,17,4,1,33,4084009.57,0,0,0,,66.47,market_entry
2008,58bfff7ba5ca9942164b,TC394,4,startup,0,1,18,1.205,22,6,1,26,11262620.83,0,0,1,,43.4,acquired
2016,2f21d5e85b7aca5053e6,TC670,4,psu,0,0,24,0.614,14,2,1,31,19799921.28,0,0,0,,26.8,prototype
2021,d8db1f7d3ec163e5a17d,TC853,4,individual,0,0,25,0.0,15,5,0,43,3704924.66,1,0,0,,14.88,prototype
2019,e07e70ee5b627da006e6,TC921,3,psu,0,1,12,0.461,16,3,0,31,2799379.74,0,0,0,,47.28,idea
2019,24cc78738eeb01405ae0,TC463,3,psu,0,0,26,0.492,14,1,1,26,20829222.56,0,0,0,,55.24,licensed
2013,c55ee3020ef8e2c8006e,TC729,4,psu,0,0,17,0.521,12,1,0,35,6808036.71,1,0,0,,52.18,prototype
2014,e4415bc0fc4d36d15fc5,TC282,8,startup,0,1,13,2.133,15,4,0,30,16382089.98,0,0,0,,27.99,internal_use
2011,1bc4f7a040f9d11fc722,TC283,7,corp,0,1,20,3.805,12,4,0,28,1292168.37,0,0,0,,52.32,pilot
2025,8f881ec2fa971fd1774c,TC607,2,startup,0,1,13,1.781,13,5,1,51,132725578.77,0,0,0,,65.5,internal_use
2020,48ab0ebfb313ae10135f,TC462,1,startup,0,0,14,3.555,17,2,0,17,21956155.86,0,0,0,,68.25,acquired
2023,198f45b992cebab724f4,TC440,5,psu,0,0,23,1.999,8,2,0,21,2484119.79,0,1,0,,66.21,prototype
2014,57194328418ededbf228,TC518,8,startup,0,1,16,0.768,16,5,0,25,4725611.02,0,0,0,,31.98,pilot
2016,f97584ee49481f25b5d8,TC241,3,corp,0,0,15,2.298,20,4,1,25,9170646.8,0,1,0,,49.34,open_source
2018,7dfde64589cf670715bd,TC825,9,corp,0,1,15,1.398,18,5,0,31,1961727.3,0,0,0,,60.55,acquired
2015,3855a4f3b82bc49e19f0,TC303,5,govt_lab,0,0,17,3.624,19,1,0,34,2893506.66,1,0,0,,67.62,idea
2012,1aa2e224bfc2df2b6743,TC899,10,corp,0,0,14,1.65,19,2,1,52,15941683.97,0,0,0,,57.59,idea
2016,ec56607ae268996954eb,TC376,5,govt_lab,0,1,13,0.929,22,11,1,23,13601529.44,0,0,0,,67.81,pilot
2011,62d64d821dfaf536bc38,TC464,3,individual,0,1,17,0.476,20,2,0,28,3383121.91,0,0,0,,55.43,open_source
2022,1d7165db91a94877a1bc,TC150,8,individual,0,0,12,3.348,11,3,0,34,1737299.35,1,1,0,,48.88,internal_use
2010,51b68c57d7d6fb6138f6,TC313,5,individual,0,1,15,0.523,14,3,0,27,3259560.34,0,0,1,,25.91,acquired
2015,991a4996f6c12b1a2f5b,TC668,9,startup,0,1,18,0.135,19,5,1,33,7118714.25,0,0,0,,34.27,market_entry
2014,4aa11bc5c81b16c6f850,TC516,6,individual,0,1,17,2.353,20,3,1,31,2028625.03,0,0,0,,57.71,scale
2025,c073b1f54f8ac82d544d,TC640,5,psu,0,0,12,2.061,14,7,0,20,7406037.35,0,0,0,,58.04,internal_use
2021,67f22043080cd0e172c1,TC163,2,psu,0,0,20,1.287,15,3,0,23,12217691.55,0,0,0,,51.46,acquired
2016,f5d8bc798d0d3b2a7d32,TC487,3,psu,0,0,22,3.532,13,4,0,16,2988850.17,0,0,1,,48.61,scale
2019,8e5c791d79caf1a9ef79,TC811,9,startup,0,1,19,0.0,14,2,0,43,2480408.41,0,1,0,,53.76,open_source
2009,63a808db0016cf2b4b2e,TC801,7,corp,0,0,20,1.588,9,3,0,39,2422652.07,0,1,0,,58.21,market_entry
2008,cc0565ec63227bbdd70d,TC138,8,psu,0,1,25,2.291,15,4,1,28,8427254.39,0,1,0,,67.78,licensed
2014,7366bca8cdf400608a4b,TC491,2,corp,0,0,14,2.737,26,6,0,15,3643729.43,1,0,0,,40.39,acquired
2020,6889f76c2ba668afd526,TC627,9,govt_lab,0,0,20,1.07,15,5,1,35,31011509.41,0,1,0,,58.9,licensed
2010,3161c9a85a39244c1e9e,TC917,4,govt_lab,0,1,20,1.44,17,6,1,13,6709283.43,0,0,0,,19.41,internal_use
2009,51d0e566b43f83dee682,TC150,1,startup,0,1,17,2.275,19,2,0,18,10381226.8,0,0,0,,57.56,acquired
2020,45f2fd62a14a3a26e750,TC620,10,startup,0,1,16,2.41,12,4,0,34,9545496.4,0,0,0,,73.09,market_entry
2017,296892eb69b5c5f39ebf,TC368,2,individual,0,1,16,0.635,10,3,0,15,790968.32,1,0,0,,42.75,licensed
2022,67fee879b1ee44b5801c,TC912,4,university,1,1,25,3.515,20,5,1,19,2566909.03,0,0,0,TTO991498,39.02,open_source
2022,60d3157f42fbf6c4578c,TC974,9,corp,0,0,10,2.287,18,5,1,40,79088560.45,0,0,0,,56.57,open_source
2016,01ed5a943b698564cc52,TC501,2,govt_lab,0,1,23,1.648,17,1,0,36,1391960.82,0,1,0,,50.69,market_entry
2012,2c62482944d40a516caf,TC690,10,psu,0,0,12,0.0,27,3,1,23,1603421.37,0,0,0,,44.54,prototype
2023,cf7799b0840e0552e2e3,TC660,5,individual,0,1,22,1.45,16,3,0,31,3683656.8,1,0,1,,57.0,market_entry
2019,f6eb914789433be24660,TC624,7,corp,0,0,13,0.784,21,3,1,36,58159800.35,0,0,0,,29.93,licensed
2024,174316c70a43ab109ce3,TC381,7,university,1,1,22,1.57,21,7,0,43,5125726.46,0,0,0,TTO736127,70.69,licensed
2008,c5cb40e2a59f5bb715de,TC345,5,psu,0,0,17,2.765,18,6,0,27,7964938.69,0,0,0,,63.21,idea
2010,1b66b95ff892c8ba59cf,TC806,10,psu,0,0,15,0.0,19,5,0,26,151293736.98,1,0,0,,24.04,licensed
2016,a2b66a0f8eee6ff41798,TC353,1,govt_lab,0,1,15,1.893,20,4,0,29,11011170.66,0,0,0,,49.81,idea
2024,436f04c15c4213e1bca3,TC409,3,university,1,1,20,1.288,25,3,0,37,2618594.19,0,0,0,TTO334445,37.05,pilot
2024,1d78f38b6ac5807d3990,TC862,9,psu,0,0,25,1.822,19,3,0,46,2737346.27,0,0,0,,35.9,prototype
2016,2fd3ebc2a0f4c3154707,TC588,7,startup,0,1,13,2.818,16,3,0,24,1233950.66,0,0,0,,52.0,open_source
2014,334cf17a6eb88b30dcfc,TC570,5,startup,0,1,21,0.597,16,3,0,40,9790188.37,0,0,0,,51.99,market_entry
2012,f4267bccc1206e248658,TC924,9,startup,0,0,20,2.451,19,2,1,24,51193091.0,1,0,0,,57.09,scale
2020,6099e61884f0ee585173,TC144,6,psu,0,0,18,0.908,21,2,1,36,10604434.29,0,0,0,,49.67,scale
2024,77d0f93fc7b705f7fc8e,TC203,9,university,1,0,23,1.435,12,5,0,38,542135.68,0,0,0,TTO834669,36.63,idea
2011,d1d8bee5a80aa7e75f3f,TC288,2,university,1,0,19,0.0,23,7,0,20,2434551.07,0,0,0,TTO334751,79.06,licensed
2010,a0d627914b74a1153b08,TC782,1,startup,0,0,20,2.4,14,5,0,18,4544394.05,0,0,0,,94.23,internal_use
2012,72f71b63fc61013f0651,TC679,2,individual,0,1,16,1.86,19,3,1,23,11225170.23,0,1,1,,63.05,prototype
2025,c3bfabc813a23932e807,TC397,8,corp,0,0,21,2.834,19,4,0,44,18236624.31,1,1,0,,56.37,scale
2017,52b8c3082e3806098fe7,TC135,8,corp,0,0,14,1.562,19,2,0,15,11162225.3,0,1,0,,55.16,scale
2009,2bb3fe2b4a200cd0adc7,TC150,7,govt_lab,0,1,17,1.914,18,4,1,31,5635202.38,0,0,0,,19.31,idea
2019,229fdeeb122cb93d8da8,TC395,4,psu,0,0,24,1.705,27,2,0,15,18238311.33,0,0,0,,58.24,prototype
2019,dc38df02a10e245de12c,TC760,6,individual,0,1,18,0.997,15,2,0,17,8091537.17,0,0,0,,50.22,market_entry
2011,3e7ae5a011dbeda4afdf,TC515,9,psu,0,0,18,0.631,15,5,0,37,3647945.15,0,0,0,,31.28,licensed
2020,9fa3a1ae0caa63e1a55b,TC379,2,corp,0,1,21,0.015,16,5,1,30,2494313.84,0,0,1,,12.36,market_entry
2008,ec6f7e5eeefd883e5825,TC172,1,govt_lab,0,0,17,1.893,25,5,0,33,5016355.46,0,0,0,,52.62,internal_use
2021,b108be1bc1b881f8d5f9,TC601,5,govt_lab,0,1,20,2.918,12,5,1,20,11640758.89,0,0,0,,67.1,prototype
2025,d060dd4069addfdad3fb,TC313,6,university,1,1,22,0.069,17,5,0,18,46927768.68,0,0,0,TTO505219,44.82,acquired
2016,e872582d83477aadbfa7,TC824,6,startup,0,1,16,3.563,16,3,0,42,5570733.35,0,0,0,,31.35,prototype
2022,307e959e3af5e6c40aa5,TC148,1,psu,0,1,21,1.523,16,2,0,32,5248320.53,0,0,0,,51.57,idea
2014,8838fe45122cee6f5bdc,TC229,5,startup,0,1,28,2.309,22,2,1,53,2742038.49,0,0,0,,42.18,open_source
2016,d79d2210fd04c4067261,TC890,8,govt_lab,0,0,10,2.351,10,4,0,13,1975811.47,0,0,0,,59.94,open_source
2012,5a9f0640df07a4ebb8fd,TC405,2,startup,0,1,18,2.346,13,4,0,39,15528528.74,0,0,0,,50.15,idea
2023,a818e0bb46d09a1c2458,TC550,3,individual,0,0,22,3.031,19,1,0,31,6449615.58,0,0,0,,43.27,market_entry
2016,4088f88090f1db9f3255,TC384,3,psu,0,0,19,3.376,20,4,0,34,3415069.06,0,0,0,,57.82,scale
2018,535437aa55f34f51db88,TC565,8,psu,0,1,9,3.529,13,4,0,31,4347289.18,0,0,0,,50.8,scale
2013,e1b800f5f1123a96efab,TC900,5,university,1,0,18,0.0,19,7,0,21,13137451.95,0,0,0,TTO253655,66.64,acquired
2019,191753b32834bcfe9d91,TC222,8,startup,0,1,18,1.101,14,3,1,9,4527547.94,0,0,0,,75.0,scale
