care_util_claim_month,care_util_place_of_service_code,care_util_procedure_code,care_util_diagnosis_group_code,care_util_member_months,care_util_visit_count,care_util_admission_count,care_util_readmission_30day_rate,care_util_ed_visit_rate,care_util_preventive_visit_rate,care_util_telehealth_visit_rate,care_util_high_cost_claimant_share,care_util_generic_fill_rate,care_util_imaging_rate_per_1k,care_util_lab_rate_per_1k,care_util_post_acute_utilization_rate,care_util_home_health_utilization_rate,care_util_pmpm_cost_total,care_util_pmpm_cost_inpatient,care_util_pmpm_cost_outpatient
2114-05,19,PROC001253,ONC,188437,2353,118,9.76,275.55,641.77,220.44,6.03,90.47,365.99,204.88,10.46,20.6,565.67,112.03,453.64
2114-06,71,PROC001254,ENDO,282691,2415,131,3.3,338.23,431.14,105.72,6.08,67.71,110.98,1371.32,8.5,9.08,1210.61,520.93,689.68
2114-07,34,PROC001255,OBGYN,185563,2386,101,10.79,250.09,237.65,157.08,2.06,91.55,376.18,1389.25,16.89,10.36,627.93,219.67,408.26
2114-08,71,PROC001256,RESP,441790,2393,119,17.35,78.63,362.86,225.95,2.17,77.78,191.6,914.62,12.06,6.86,685.96,277.65,408.31
2114-09,49,PROC001257,NEURO,176688,2377,95,7.85,130.25,543.3,208.05,5.93,74.55,231.28,227.98,22.92,14.56,960.63,445.36,515.27
2114-10,34,PROC001258,DERM,123859,2335,101,3.05,452.18,167.15,157.87,2.98,82.49,160.01,794.43,20.31,21.28,422.83,147.09,275.74
2114-11,21,PROC001259,CARDIO,423929,2436,128,15.22,508.75,703.01,47.16,1.09,71.76,74.61,961.78,4.99,6.63,505.94,184.12,321.82
2114-12,50,PROC001260,ENDO,350679,2424,123,9.89,366.09,551.58,197.34,1.01,66.94,259.01,275.3,14.85,17.73,343.45,179.19,164.26
2115-01,11,PROC001261,ENDO,421551,2419,103,11.16,505.82,359.26,24.29,1.8,55.19,167.11,522.76,23.34,9.94,1064.51,465.47,599.04
2115-02,61,PROC001262,OBGYN,357551,2484,132,3.54,301.2,344.07,4.58,4.97,86.47,155.86,1306.2,4.31,14.51,377.22,123.9,253.32
2115-03,57,PROC001263,MSK,168218,2386,112,14.45,175.84,337.27,192.79,6.11,77.9,41.97,166.11,0.74,9.64,583.1,121.71,461.39
2115-04,23,PROC001264,NEURO,263974,2400,146,19.4,163.42,227.45,202.73,5.1,68.79,273.89,710.71,15.67,16.15,1074.69,560.4,514.29
2115-05,61,PROC001265,DERM,144936,2425,99,18.63,44.85,394.85,38.94,3.19,90.53,210.31,678.83,21.58,17.64,881.17,185.85,695.32
2115-06,41,PROC001266,INFECT,139483,2480,129,8.53,462.7,481.8,234.12,5.55,86.06,87.27,629.97,11.12,18.11,252.19,51.99,200.2
2115-07,61,PROC001267,INFECT,47504,2390,115,12.77,397.06,338.99,161.65,6.09,63.22,246.35,623.17,7.09,17.37,172.5,87.41,85.09
2115-08,61,PROC001268,RENAL,366929,2365,104,14.61,464.14,683.37,232.47,3.23,78.66,69.31,1050.33,26.41,1.71,554.21,163.09,391.12
2115-09,21,PROC001269,RENAL,361494,2381,110,17.21,79.9,518.31,110.44,3.36,72.01,222.74,1152.23,25.88,5.95,1076.36,348.09,728.27
2115-10,49,PROC001270,RENAL,34397,2375,119,20.46,276.93,174.76,49.48,6.25,62.02,88.05,951.99,23.45,11.07,234.01,97.54,136.47
2115-11,50,PROC001271,ENDO,28203,2448,103,20.05,221.11,527.61,38.92,5.44,93.5,37.47,314.79,26.39,11.17,343.99,67.73,276.26
2115-12,41,PROC001272,DERM,180133,2451,119,6.71,129.22,393.04,175.54,6.31,85.46,244.52,252.52,23.62,14.47,936.45,198.18,738.27
2116-01,71,PROC001273,GI,111510,2368,132,21.52,61.31,642.88,107.37,5.46,78.6,138.44,1107.05,3.79,15.19,572.69,284.5,288.19
2116-02,41,PROC001274,GI,30381,2422,136,3.08,376.99,677.3,58.96,1.59,67.37,24.48,149.97,14.76,13.99,135.86,62.23,73.63
2116-03,41,PROC001275,ENDO,285344,2399,122,11.82,270.18,532.52,78.86,4.26,82.42,298.11,1213.35,6.5,12.18,676.27,312.71,363.56
2116-04,19,PROC001276,OBGYN,402060,2386,100,18.78,259.88,231.08,113.47,3.25,90.33,349.0,993.66,3.48,17.43,316.69,86.51,230.18
2116-05,41,PROC001277,RESP,393644,2430,140,17.56,301.12,229.63,5.02,3.81,83.77,194.0,1299.67,26.21,17.02,562.57,127.54,435.03
2116-06,49,PROC001278,DERM,372026,2442,124,8.19,186.73,662.69,173.73,4.76,72.43,82.42,1084.71,14.89,14.46,221.7,53.11,168.59
2116-07,19,PROC001279,RESP,235036,2340,116,12.4,443.06,541.07,153.63,4.23,92.2,375.72,246.18,22.34,11.17,131.78,41.11,90.67
2116-08,57,PROC001280,OBGYN,413936,2466,121,13.54,376.11,714.62,19.98,6.29,65.59,106.79,650.8,4.45,1.36,890.77,184.35,706.42
2116-09,71,PROC001281,RENAL,143337,2417,132,7.47,398.19,315.58,200.78,5.62,57.98,377.91,993.55,11.74,1.23,1149.54,497.6,651.94
2116-10,11,PROC001282,GI,427807,2413,128,16.07,365.72,269.04,12.71,6.13,90.56,175.2,332.22,20.79,9.77,250.37,62.95,187.42
2116-11,57,PROC001283,RENAL,343347,2491,130,8.49,47.86,665.31,206.55,3.75,61.22,227.91,635.41,19.76,3.03,332.2,161.89,170.31
2116-12,21,PROC001284,GI,21032,2365,101,10.91,493.83,236.1,181.46,3.15,92.96,28.95,1284.24,27.67,12.8,645.43,267.22,378.21
2117-01,41,PROC001285,CARDIO,227448,2460,110,9.71,423.07,285.5,140.88,1.91,74.84,356.45,545.5,12.89,16.42,965.47,199.44,766.03
2117-02,19,PROC001286,OBGYN,442994,2415,124,8.06,505.5,475.66,186.3,5.02,73.49,112.77,334.1,18.0,8.77,1081.55,302.19,779.36
2117-03,81,PROC001287,CARDIO,163312,2419,101,21.26,410.55,349.39,136.5,5.92,89.11,319.09,912.81,25.36,12.69,1241.53,455.76,785.77
2117-04,34,PROC001288,ONC,47120,2339,115,4.01,68.17,243.86,118.88,0.8,79.35,21.48,563.69,4.36,18.8,1058.77,394.26,664.51
2117-05,21,PROC001289,OBGYN,298720,2375,117,20.57,112.13,226.44,132.07,3.58,59.75,191.61,127.44,24.89,5.2,398.83,160.21,238.62
2117-06,11,PROC001290,CARDIO,291670,2453,134,12.02,450.91,635.03,6.21,1.0,84.94,337.69,1242.77,18.49,4.47,554.78,139.38,415.4
2117-07,21,PROC001291,OBGYN,356011,2362,101,5.48,187.88,104.9,104.6,4.76,55.04,197.49,1395.63,18.47,10.45,1147.58,623.17,524.41
2117-08,34,PROC001292,INFECT,358037,2375,112,7.41,392.08,671.69,211.15,4.28,61.85,273.45,160.41,6.72,0.97,793.5,306.87,486.63
2117-09,42,PROC001293,OBGYN,321567,2375,124,4.41,77.7,492.09,66.73,3.98,62.34,310.29,1217.15,7.73,12.0,1014.62,243.98,770.64
2117-10,34,PROC001294,ONC,42003,2469,125,9.63,250.93,418.01,64.35,5.01,68.91,338.94,1230.53,21.19,13.04,760.61,249.46,511.15
2117-11,24,PROC001295,ENDO,347884,2422,138,15.85,99.3,461.02,202.58,6.35,79.14,304.43,1105.01,23.89,2.86,813.01,325.45,487.56
2117-12,50,PROC001296,RESP,76219,2400,113,15.73,258.54,532.19,72.33,1.1,67.52,325.75,816.68,2.18,17.33,169.3,57.2,112.1
2118-01,71,PROC001297,CARDIO,198127,2419,118,12.57,59.28,132.66,35.59,6.38,73.52,292.13,488.78,2.4,1.49,205.06,94.31,110.75
2118-02,19,PROC001298,ONC,197273,2437,126,16.92,402.69,387.71,186.84,3.64,95.88,260.26,850.46,2.0,15.36,781.96,216.39,565.57
2118-03,11,PROC001299,INFECT,327689,2430,122,18.0,286.73,391.86,45.01,6.21,89.56,284.86,888.87,14.26,10.11,846.37,385.92,460.45
2118-04,41,PROC001300,GI,179297,2384,113,18.02,430.84,697.99,151.43,1.69,56.85,44.15,1323.46,16.99,15.33,769.01,210.03,558.98
2118-05,11,PROC001301,INFECT,343927,2392,144,7.94,323.75,384.09,141.69,5.49,60.47,117.54,724.72,16.41,19.65,831.01,208.96,622.05
2118-06,11,PROC001302,DERM,406488,2374,150,12.27,105.28,95.89,190.31,4.65,67.03,32.46,370.46,2.56,1.68,616.48,310.14,306.34
2118-07,61,PROC001303,OBGYN,324010,2474,124,11.46,411.22,652.54,67.75,2.93,80.79,192.54,1399.97,23.26,6.93,281.62,91.67,189.95
2118-08,11,PROC001304,GI,300285,2436,105,11.39,347.57,209.98,87.48,4.69,92.38,223.01,230.46,7.51,13.51,1117.75,278.18,839.57
2118-09,49,PROC001305,ENDO,252062,2375,117,8.14,151.72,205.87,55.13,1.27,61.99,254.72,1017.17,27.43,8.72,990.04,288.69,701.35
2118-10,57,PROC001306,NEURO,148255,2394,128,5.47,474.43,366.54,89.42,6.19,57.96,82.91,1232.15,20.78,11.64,642.78,143.67,499.11
2118-11,23,PROC001307,GI,178828,2430,141,6.24,458.25,259.21,59.24,5.09,78.79,357.07,1375.14,27.16,0.13,487.98,125.84,362.14
2118-12,19,PROC001308,RENAL,193241,2357,137,19.22,233.81,120.8,231.18,2.61,75.81,327.91,1254.48,17.17,6.9,123.52,29.23,94.29
2119-01,49,PROC001309,OBGYN,144480,2465,109,19.6,149.41,301.01,231.61,5.11,79.34,170.14,441.86,14.84,2.98,920.03,376.86,543.17
2119-02,24,PROC001310,DERM,202772,2382,116,3.15,483.57,706.23,110.17,1.57,87.83,215.92,1377.7,23.46,7.03,388.23,129.72,258.51
2119-03,22,PROC001311,RESP,138500,2441,138,15.74,263.23,710.93,208.06,4.22,76.08,247.41,1211.65,18.93,12.57,188.46,80.71,107.75
2119-04,41,PROC001312,NEURO,188190,2422,116,13.06,264.17,400.52,220.03,4.09,94.51,360.95,246.6,19.46,16.52,383.75,183.07,200.68
2119-05,50,PROC001313,OBGYN,415814,2418,108,4.62,267.29,668.95,211.35,6.38,82.19,196.93,1204.09,2.92,17.57,426.33,189.81,236.52
2119-06,71,PROC001314,ENDO,301465,2320,113,8.53,232.32,429.6,132.23,2.97,88.39,119.36,666.5,27.31,17.45,597.76,117.55,480.21
2119-07,49,PROC001315,MSK,53023,2282,115,13.81,308.14,361.66,167.72,3.75,92.11,116.76,952.39,4.69,8.51,776.69,288.71,487.98
2119-08,42,PROC001316,GI,421330,2343,104,3.63,458.58,164.15,229.9,5.93,91.17,135.48,702.7,4.33,20.82,727.8,377.68,350.12
2119-09,21,PROC001317,RENAL,363421,2368,127,15.96,83.46,238.02,95.68,3.58,87.56,37.08,1345.86,16.42,9.72,856.87,392.49,464.38
2119-10,23,PROC001318,RENAL,433799,2459,138,4.41,41.14,698.02,195.57,1.95,74.06,229.03,1254.37,5.08,12.61,971.47,384.52,586.95
2119-11,11,PROC001319,CARDIO,267328,2425,111,14.19,449.03,116.17,132.95,3.91,87.61,214.2,819.13,25.81,10.45,1118.65,510.83,607.82
2119-12,61,PROC001320,NEURO,6543,2525,125,5.83,156.45,105.33,52.45,0.61,95.3,188.56,408.18,2.78,11.77,536.72,179.25,357.47
2120-01,23,PROC001321,NEURO,362963,2378,120,11.47,507.46,478.86,115.85,4.87,57.27,74.04,1104.87,27.78,4.16,713.93,388.43,325.5
2120-02,61,PROC001322,NEURO,417352,2417,129,15.0,150.82,417.44,67.31,0.23,74.35,182.78,1223.95,21.42,17.15,1153.43,597.87,555.56
2120-03,24,PROC001323,INFECT,302581,2460,105,18.15,422.91,307.49,8.73,0.21,82.83,213.32,1172.32,22.88,18.0,705.13,251.35,453.78
2120-04,22,PROC001324,RESP,329804,2390,125,20.21,300.65,320.67,154.79,6.03,90.07,280.44,1369.19,19.49,12.3,473.13,101.9,371.23
2120-05,49,PROC001325,OBGYN,259616,2406,104,20.01,310.75,94.98,59.55,4.92,64.86,236.8,1360.36,27.42,4.86,595.28,126.5,468.78
2120-06,21,PROC001326,GI,36581,2447,111,9.75,111.68,205.7,111.59,2.14,87.11,212.69,1352.66,7.52,7.39,722.41,309.51,412.9
2120-07,19,PROC001327,MSK,276331,2361,120,17.21,492.37,430.02,87.2,3.25,74.48,207.83,601.73,14.74,16.22,352.6,192.47,160.13
2120-08,34,PROC001328,RENAL,273569,2451,127,12.38,514.41,455.0,100.78,3.2,65.3,211.37,343.27,23.52,14.86,260.82,72.76,188.06
2120-09,33,PROC001329,RENAL,30779,2424,125,20.47,54.45,217.9,117.94,0.99,81.1,345.29,768.93,14.64,5.26,860.09,450.81,409.28
2120-10,33,PROC001330,INFECT,134348,2436,132,17.67,361.17,136.37,226.58,3.16,74.87,69.77,392.41,15.3,13.99,1067.31,441.2,626.11
2120-11,31,PROC001331,DERM,387924,2352,125,18.47,445.94,544.72,105.27,6.19,91.36,127.44,607.97,5.58,12.67,1094.11,197.34,896.77
2120-12,71,PROC001332,RESP,371352,2438,116,5.16,48.75,282.81,162.31,6.01,72.34,339.22,1175.4,24.74,19.32,839.51,371.73,467.78
2121-01,61,PROC001333,RESP,72218,2440,128,5.88,400.64,112.97,2.72,5.97,73.88,245.56,327.8,23.54,14.22,333.36,148.97,184.39
2121-02,31,PROC001334,OBGYN,210214,2380,118,3.03,325.98,336.85,45.53,2.66,68.84,240.26,1321.17,3.19,21.04,513.93,197.25,316.68
2121-03,33,PROC001335,RENAL,35161,2341,106,4.54,373.38,709.54,51.83,3.47,57.87,330.32,927.41,18.61,2.1,1199.54,506.72,692.82
2121-04,11,PROC001336,RENAL,167468,2433,118,12.34,214.15,155.39,83.75,5.6,90.36,163.0,1340.18,17.07,10.07,429.46,130.63,298.83
2121-05,22,PROC001337,MSK,396853,2347,115,15.54,255.2,718.73,165.68,0.24,67.88,203.73,252.86,7.68,14.03,1067.63,201.8,865.83
2121-06,22,PROC001338,CARDIO,432999,2408,121,4.45,310.02,564.01,35.5,3.66,94.26,379.9,1072.65,16.83,7.56,1200.16,554.04,646.12
2121-07,33,PROC001339,RENAL,172803,2389,136,14.8,473.04,215.72,220.01,2.59,64.12,221.35,995.89,10.89,21.4,185.35,92.14,93.21
2121-08,61,PROC001340,OBGYN,103191,2387,129,17.41,129.29,375.78,135.51,5.52,85.27,233.49,166.73,0.48,19.44,685.55,209.73,475.82
2121-09,22,PROC001341,INFECT,229834,2366,130,7.08,150.89,397.43,0.66,1.82,88.46,147.11,426.2,26.67,19.5,187.42,85.01,102.41
2121-10,33,PROC001342,DERM,189031,2386,113,14.91,109.29,643.66,76.16,4.19,86.17,118.59,887.6,27.03,8.41,608.31,205.5,402.81
2121-11,21,PROC001343,NEURO,252629,2314,113,15.32,125.71,616.12,83.45,3.4,66.43,161.96,930.91,10.25,6.85,553.06,177.8,375.26
2121-12,81,PROC001344,INFECT,103596,2441,133,4.02,488.5,582.19,211.71,5.08,57.37,121.21,319.06,27.77,18.49,894.84,238.68,656.16
2122-01,11,PROC001345,RENAL,88539,2390,132,21.34,316.65,381.35,117.34,3.64,70.36,88.0,327.04,13.1,13.04,1101.66,241.82,859.84
2122-02,42,PROC001346,CARDIO,11022,2356,126,19.63,272.99,471.9,109.32,4.3,78.8,94.29,812.38,19.91,16.46,838.25,258.72,579.53
2122-03,42,PROC001347,GI,6429,2409,115,20.85,231.14,330.34,69.76,4.48,80.73,144.64,1265.68,20.2,16.19,395.83,148.19,247.64
2122-04,33,PROC001348,RESP,44867,2432,134,15.0,456.06,230.19,50.5,4.82,80.4,193.66,361.43,3.99,9.49,431.13,124.08,307.05
2122-05,50,PROC001349,RESP,312552,2455,120,7.27,476.55,306.15,14.16,3.91,62.83,141.55,1367.1,15.36,4.6,596.75,234.26,362.49
2122-06,41,PROC001350,ONC,63824,2365,136,18.64,412.11,600.48,184.81,0.63,59.91,321.91,1276.81,17.07,6.63,196.99,76.62,120.37
2122-07,50,PROC001351,GI,21130,2354,118,5.85,355.15,357.36,9.86,6.08,64.17,373.54,1169.6,17.89,15.89,199.94,68.72,131.22
2122-08,21,PROC001352,CARDIO,89339,2373,119,21.83,275.74,291.17,160.09,6.47,82.03,190.91,1081.5,6.94,1.12,487.56,227.93,259.63
2122-09,49,PROC001353,NEURO,261932,2387,99,15.49,192.65,198.39,239.59,5.73,85.56,314.44,824.11,7.88,3.86,389.42,87.12,302.3
2122-10,23,PROC001354,MSK,204231,2519,106,9.8,299.59,630.75,220.15,1.38,88.84,25.56,1382.22,7.57,20.37,263.75,142.45,121.3
2122-11,23,PROC001355,NEURO,238719,2387,106,5.43,246.18,688.48,35.24,5.88,79.9,93.26,934.77,12.42,21.32,893.72,421.49,472.23
2122-12,31,PROC001356,RESP,106660,2442,121,19.64,397.42,596.93,146.22,0.79,82.6,244.66,794.03,18.18,8.98,637.93,167.49,470.44
2123-01,50,PROC001357,MSK,321911,2440,129,18.13,97.53,81.95,102.17,0.57,84.97,298.7,240.29,3.25,15.46,804.15,275.98,528.17
2123-02,19,PROC001358,NEURO,165846,2472,121,5.04,436.64,265.47,12.82,2.14,57.5,205.45,586.74,26.21,16.59,152.75,76.05,76.7
2123-03,61,PROC001359,MSK,385730,2476,112,20.47,91.29,655.4,33.14,6.49,64.42,24.1,254.69,20.15,7.29,1076.49,572.73,503.76
2123-04,61,PROC001360,INFECT,296334,2407,112,9.38,506.85,225.52,106.69,1.27,56.48,55.2,447.89,4.26,12.62,411.54,137.08,274.46
2123-05,57,PROC001361,RESP,248214,2315,112,14.86,131.8,657.71,13.45,6.37,67.73,303.88,1219.67,1.47,21.74,309.36,85.95,223.41
2123-06,41,PROC001362,RESP,67735,2502,100,13.36,471.65,369.58,210.45,6.17,84.49,161.58,409.66,23.09,6.49,1223.31,553.69,669.62
2123-07,42,PROC001363,INFECT,283941,2392,110,17.06,125.21,269.09,143.76,0.45,56.94,375.75,660.03,10.52,6.24,621.32,116.45,504.87
2123-08,23,PROC001364,RENAL,269629,2478,122,16.87,49.99,549.71,174.24,4.07,76.79,374.64,439.32,16.64,4.59,852.21,206.34,645.87
2123-09,22,PROC001365,MSK,400470,2388,124,3.68,366.73,220.26,196.63,0.59,61.96,139.61,1361.96,3.19,14.81,259.88,60.94,198.94
2123-10,23,PROC001366,DERM,59178,2412,126,12.01,502.56,575.78,48.44,4.19,78.9,216.61,608.41,11.51,0.71,624.28,259.43,364.85
2123-11,33,PROC001367,INFECT,1775,2438,106,17.4,43.41,275.02,32.83,4.28,68.99,379.71,292.12,13.27,6.72,141.26,29.97,111.29
2123-12,61,PROC001368,NEURO,127536,2472,133,15.48,314.74,678.78,167.42,3.37,60.5,159.38,890.4,5.42,14.35,168.36,50.55,117.81
2124-01,33,PROC001369,DERM,97362,2367,109,16.2,250.93,92.25,23.63,3.92,61.69,255.77,317.35,23.44,2.14,918.86,382.26,536.6
2124-02,11,PROC001370,MSK,350083,2408,111,11.33,282.93,377.87,157.61,5.47,65.84,44.13,906.41,27.25,11.14,908.92,405.64,503.28
2124-03,41,PROC001371,ENDO,251140,2378,114,7.55,376.93,407.28,185.82,4.37,57.83,39.31,1163.95,12.05,17.88,1241.45,385.09,856.36
2124-04,61,PROC001372,NEURO,101573,2367,120,19.86,312.82,89.44,67.74,2.83,69.58,367.89,633.17,4.49,10.08,617.58,334.43,283.15
2124-05,19,PROC001373,RENAL,8151,2328,107,5.33,93.42,100.04,8.33,4.8,70.53,356.33,739.92,8.88,20.29,1173.64,288.29,885.35
2124-06,22,PROC001374,RENAL,37947,2400,126,3.86,454.68,217.69,233.69,2.29,79.21,78.26,287.61,3.99,11.32,221.14,99.45,121.69
2124-07,23,PROC001375,ENDO,1947,2496,103,7.19,293.62,235.07,232.79,3.65,90.17,261.23,504.6,15.04,0.67,1032.43,275.0,757.43
2124-08,24,PROC001376,ONC,444888,2488,113,9.43,163.79,474.74,179.78,1.36,93.65,347.78,956.47,17.26,19.53,556.41,165.35,391.06
2124-09,31,PROC001377,GI,65492,2363,105,9.53,106.54,289.31,164.99,1.2,70.48,288.08,1173.18,24.39,0.18,276.55,54.68,221.87
2124-10,71,PROC001378,MSK,237157,2389,112,4.26,66.46,715.7,6.97,0.23,85.4,264.86,796.7,26.35,8.42,472.92,221.64,251.28
2124-11,11,PROC001379,RENAL,91628,2331,129,18.58,486.45,412.61,40.4,1.07,60.17,67.27,1044.78,28.0,19.69,763.8,153.56,610.24
2124-12,81,PROC001380,NEURO,142017,2348,115,15.64,337.19,607.21,188.94,4.75,91.0,282.15,722.3,6.05,18.79,628.02,171.76,456.26
2125-01,42,PROC001381,GI,106871,2361,134,20.81,400.8,567.22,171.96,5.19,68.17,54.82,372.73,9.16,0.44,321.05,94.64,226.41
2125-02,81,PROC001382,GI,55515,2336,123,17.53,367.7,296.78,107.52,4.09,79.09,103.92,501.52,23.79,12.53,1092.91,258.17,834.74
2125-03,11,PROC001383,CARDIO,396224,2381,126,20.83,265.94,694.19,214.15,1.32,88.83,247.68,663.54,25.85,18.39,1150.61,346.31,804.3
2125-04,22,PROC001384,CARDIO,177341,2292,127,18.69,229.59,152.33,110.61,0.69,70.3,345.27,288.51,20.01,21.97,1092.43,259.31,833.12
2125-05,23,PROC001385,OBGYN,15378,2472,111,11.17,111.6,148.36,95.25,5.88,88.54,119.62,222.3,19.17,18.63,824.64,160.44,664.2
2125-06,24,PROC001386,OBGYN,198665,2440,138,18.08,381.75,313.05,67.78,2.96,61.88,299.21,946.17,3.5,20.84,1206.93,263.01,943.92
2125-07,41,PROC001387,ONC,212134,2473,131,13.61,406.88,657.68,237.3,1.95,93.46,378.47,1073.45,16.47,17.72,941.42,406.83,534.59
2125-08,34,PROC001388,INFECT,108308,2376,123,21.56,95.77,716.5,219.56,3.17,82.64,173.76,1035.24,26.63,11.06,156.08,32.69,123.39
2125-09,50,PROC001389,DERM,247240,2371,117,3.89,102.3,606.69,82.9,0.82,72.51,333.41,1264.35,21.16,21.66,1125.49,559.71,565.78
2125-10,19,PROC001390,ONC,401745,2413,118,3.65,197.44,238.46,194.85,1.39,87.13,368.28,276.67,1.71,18.27,249.3,132.83,116.47
2125-11,81,PROC001391,RESP,128131,2444,105,6.03,350.18,326.46,194.89,5.06,69.44,39.83,902.03,1.74,10.8,1119.04,495.4,623.64
2125-12,61,PROC001392,NEURO,167826,2396,132,20.35,50.21,480.02,227.9,1.84,95.03,342.43,1349.49,8.34,21.63,298.55,120.44,178.11
2126-01,31,PROC001393,ONC,351628,2390,110,9.23,54.41,202.01,6.26,0.98,81.8,244.91,172.58,27.83,6.45,974.88,418.72,556.16
2126-02,32,PROC001394,DERM,365094,2357,105,14.91,225.86,141.85,211.93,3.69,85.52,221.03,1050.63,25.44,1.01,226.89,53.09,173.8
2126-03,19,PROC001395,MSK,88221,2415,98,12.74,132.17,503.75,101.09,2.39,82.58,318.14,1243.45,6.04,1.05,392.21,133.01,259.2
2126-04,42,PROC001396,ONC,18599,2334,121,7.73,230.72,708.71,160.63,1.8,92.62,171.7,1282.98,23.51,15.26,1142.34,256.3,886.04
2126-05,50,PROC001397,RENAL,283494,2353,118,5.84,266.21,382.89,124.35,4.96,80.53,257.52,635.55,3.32,10.64,675.22,144.68,530.54
2126-06,31,PROC001398,RESP,449922,2383,128,8.35,387.76,331.95,239.23,6.38,65.8,221.74,179.78,6.05,20.64,1192.07,382.98,809.09
2126-07,71,PROC001399,CARDIO,219496,2386,130,5.01,303.42,543.32,180.67,1.25,87.13,229.95,1002.28,20.63,7.59,1198.72,657.22,541.5
2126-08,41,PROC001400,RENAL,109634,2429,107,21.1,145.41,81.57,193.68,5.56,92.71,135.03,603.22,9.8,6.1,189.13,47.7,141.43
2126-09,61,PROC001401,RENAL,239531,2382,127,4.05,504.9,595.84,103.14,0.71,65.75,314.5,1298.04,24.44,13.84,764.39,419.63,344.76
2126-10,81,PROC001402,INFECT,58346,2471,124,12.89,352.01,155.21,221.81,4.94,72.34,309.08,670.15,8.26,9.6,132.31,48.81,83.5
2126-11,50,PROC001403,OBGYN,410512,2362,131,3.22,158.73,163.77,168.99,5.75,91.22,32.86,446.09,21.71,3.55,771.41,153.45,617.96
2126-12,61,PROC001404,ONC,418963,2439,125,12.09,303.88,269.83,178.02,2.03,64.79,367.17,1221.31,22.0,0.75,609.31,202.34,406.97
2127-01,33,PROC001405,OBGYN,292812,2351,110,5.1,314.81,504.62,121.85,4.24,55.54,67.86,457.47,13.36,15.81,501.36,217.92,283.44
2127-02,19,PROC001406,GI,278168,2315,101,7.04,281.15,602.93,54.6,3.89,81.09,344.3,514.41,0.05,10.98,479.96,166.68,313.28
2127-03,57,PROC001407,GI,206459,2412,116,12.6,429.8,279.45,121.66,6.47,60.53,174.85,148.82,1.81,0.76,729.06,285.35,443.71
2127-04,71,PROC001408,RESP,426883,2419,109,14.9,477.82,534.12,102.91,6.27,83.47,326.68,1349.56,14.03,10.14,534.14,259.98,274.16
2127-05,57,PROC001409,DERM,5403,2429,95,8.26,166.5,482.73,191.66,4.96,77.42,340.4,863.18,0.05,6.05,643.89,230.34,413.55
2127-06,31,PROC001410,GI,182982,2395,106,5.33,345.14,697.21,82.74,3.24,57.73,97.05,491.33,0.58,7.09,148.59,69.93,78.66
2127-07,61,PROC001411,OBGYN,226667,2348,103,3.54,310.3,321.37,200.27,3.06,93.04,212.63,221.79,16.26,14.92,1031.81,267.99,763.82
2127-08,41,PROC001412,NEURO,78278,2411,116,5.35,64.83,662.83,14.57,6.45,60.07,286.99,502.88,13.03,0.95,120.31,52.68,67.63
2127-09,22,PROC001413,CARDIO,47498,2352,127,12.92,361.85,393.38,191.74,3.55,78.81,317.22,240.86,19.99,4.41,994.31,366.51,627.8
2127-10,22,PROC001414,DERM,417601,2294,102,21.33,228.68,176.09,27.22,2.22,92.64,322.37,705.77,10.84,11.85,355.23,120.42,234.81
2127-11,33,PROC001415,DERM,414204,2359,107,7.28,267.9,601.54,185.6,5.15,65.67,40.02,1346.14,3.7,1.16,489.11,125.2,363.91
2127-12,22,PROC001416,OBGYN,326884,2422,106,14.85,498.92,94.76,96.92,2.29,95.86,103.23,922.62,8.22,16.05,1088.51,383.97,704.54
2128-01,49,PROC001417,DERM,24754,2486,126,17.41,279.36,164.38,152.45,0.68,68.93,181.36,1204.01,27.39,6.13,242.92,64.64,178.28
2128-02,57,PROC001418,CARDIO,284677,2360,121,12.83,366.5,234.92,77.13,5.87,75.25,325.26,962.38,4.0,1.82,242.67,80.4,162.27
2128-03,31,PROC001419,ENDO,314947,2452,109,16.44,62.41,272.51,108.67,3.19,87.02,262.81,631.55,12.48,12.32,778.8,234.92,543.88
2128-04,22,PROC001420,NEURO,136235,2328,123,20.56,445.9,436.95,148.55,2.18,90.9,40.34,887.43,11.6,16.55,526.65,285.34,241.31
2128-05,71,PROC001421,OBGYN,208313,2398,127,9.57,273.69,670.96,74.17,4.88,71.99,370.43,737.14,0.21,3.81,312.91,71.93,240.98
2128-06,31,PROC001422,OBGYN,365800,2481,124,21.52,406.61,714.91,211.21,1.83,95.33,74.96,870.99,10.17,8.36,122.03,30.81,91.22
2128-07,22,PROC001423,RENAL,374130,2388,114,4.06,50.99,454.56,57.65,6.3,61.22,71.31,1129.64,26.62,13.64,1181.9,612.94,568.96
2128-08,31,PROC001424,RESP,278307,2448,118,17.17,300.38,523.24,197.79,2.83,70.39,108.6,1319.18,13.98,17.92,292.73,94.52,198.21
2128-09,22,PROC001425,DERM,206797,2455,130,10.56,126.3,455.79,48.39,4.7,94.7,21.71,575.46,13.19,12.14,281.95,97.39,184.56
2128-10,34,PROC001426,MSK,409589,2306,123,14.06,271.72,676.81,177.41,2.95,58.87,244.01,549.45,22.01,12.09,1147.56,250.72,896.84
2128-11,71,PROC001427,CARDIO,408349,2392,129,15.53,380.17,658.93,141.23,0.55,72.73,261.79,1219.81,21.01,3.08,317.73,129.59,188.14
