trans_port_arrival_date,trans_port_port_un_locode,trans_port_vessel_imo_hash,trans_port_vessel_type_code,trans_port_cargo_category_code,trans_port_container_teu_count,trans_port_cargo_tonnage_metric,trans_port_origin_country_code,trans_port_destination_country_code,trans_port_berth_assignment_id,trans_port_berth_time_hours,trans_port_dwell_time_hours,trans_port_customs_hold_flag,trans_port_rail_intermodal_flag,trans_port_truck_gate_turn_time_minutes,trans_port_emissions_at_berth_kg,trans_port_harbor_congestion_index,trans_port_pilotage_required_flag,trans_port_weather_delay_flag,trans_port_security_level_code
2019-11-08,USMIA,IMO000001042,BULK,AGRI_FOOD,19423,116709.27,VN,US,BERTH0001042,45.1,135.92,0,1,47.99,89881.17,0.6842,0,0,LEVEL_1
2019-11-09,USCHS,IMO000001043,REEFER,CHEMICALS,5986,106168.81,SG,US,BERTH0001043,30.76,150.09,0,1,81.64,38328.79,0.3348,1,0,LEVEL_1
2019-11-10,USOAK,IMO000001044,RORO,AGRI_FOOD,1743,377022.37,MX,US,BERTH0001044,48.8,2.42,0,1,101.74,90854.07,0.0306,0,0,LEVEL_2
2019-11-11,USSAV,IMO000001045,RORO,AUTOMOTIVE,1987,221190.09,CN,US,BERTH0001045,82.27,41.54,0,1,71.12,22175.17,0.3888,0,0,LEVEL_1
2019-11-12,USTAC,IMO000001046,REEFER,CHEMICALS,15835,172010.51,DE,MX,BERTH0001046,24.35,18.48,0,1,107.79,18388.8,0.7004,0,0,LEVEL_2
2019-11-13,USHOU,IMO000001047,CONTAINER,OTHER,18723,44492.82,DE,CA,BERTH0001047,44.05,160.27,0,1,44.79,53865.87,0.7388,0,0,LEVEL_1
2019-11-14,USLAX,IMO000001048,BULK,INDUSTRIAL,6101,28442.83,CN,MX,BERTH0001048,17.64,115.28,0,0,117.09,3442.69,0.7582,1,0,LEVEL_1
2019-11-15,USLGB,IMO000001049,CONTAINER,CONSUMER_GOODS,21435,3988.61,KR,US,BERTH0001049,32.43,38.44,0,1,136.9,30437.86,0.1368,1,0,LEVEL_1
2019-11-16,USMIA,IMO000001050,CONTAINER,CHEMICALS,68,338574.99,CA,MX,BERTH0001050,41.2,31.98,0,0,177.37,35063.33,0.6126,0,0,LEVEL_1
2019-11-17,USCHS,IMO000001051,CONTAINER,AGRI_FOOD,2199,293625.16,MX,US,BERTH0001051,78.66,32.23,0,0,94.66,1475.56,0.4316,1,0,LEVEL_1
2019-11-18,USOAK,IMO000001052,GENERAL_CARGO,CHEMICALS,7046,40032.71,BR,US,BERTH0001052,70.58,183.44,0,0,50.55,64791.75,0.8497,1,1,LEVEL_3
2019-11-19,USHOU,IMO000001053,TANKER,AGRI_FOOD,20667,285108.89,KR,MX,BERTH0001053,22.6,120.12,0,1,168.07,13892.93,0.1925,1,0,LEVEL_1
2019-11-20,USMIA,IMO000001054,BULK,CONSUMER_GOODS,13749,265112.14,KR,MX,BERTH0001054,45.28,149.93,0,1,88.55,58418.05,0.2656,0,1,LEVEL_1
2019-11-21,USMIA,IMO000001055,CONTAINER,CONSUMER_GOODS,4651,161935.95,VN,CA,BERTH0001055,48.82,158.25,0,1,35.84,89470.86,0.1678,1,0,LEVEL_1
2019-11-22,USMIA,IMO000001056,CONTAINER,CONSUMER_GOODS,17286,317646.07,MX,US,BERTH0001056,39.03,81.98,0,1,96.26,20678.22,0.46,0,0,LEVEL_1
2019-11-23,USHOU,IMO000001057,CONTAINER,CHEMICALS,16687,138474.07,NL,US,BERTH0001057,8.82,199.05,0,0,126.46,73286.07,0.4521,0,1,LEVEL_2
2019-11-24,USSEA,IMO000001058,CONTAINER,CHEMICALS,21614,64741.14,VN,US,BERTH0001058,52.88,42.04,0,0,32.37,45550.17,0.9351,0,0,LEVEL_3
2019-11-25,USLAX,IMO000001059,CONTAINER,OTHER,12807,252050.06,BR,US,BERTH0001059,64.67,21.49,0,0,176.04,2442.91,0.0481,0,0,LEVEL_1
2019-11-26,USLAX,IMO000001060,CONTAINER,ENERGY,12663,321433.82,NL,US,BERTH0001060,17.93,141.41,0,1,30.2,35741.6,0.5808,0,0,LEVEL_1
2019-11-27,USTAC,IMO000001061,GENERAL_CARGO,AUTOMOTIVE,8552,361049.71,CN,US,BERTH0001061,94.17,37.56,0,0,108.22,20551.94,0.9508,1,0,LEVEL_1
2019-11-28,USOAK,IMO000001062,CONTAINER,OTHER,11695,103001.12,NL,US,BERTH0001062,48.01,217.19,1,1,9.92,1265.92,0.0314,1,0,LEVEL_1
2019-11-29,USLAX,IMO000001063,REEFER,OTHER,20910,158870.82,IN,CA,BERTH0001063,72.01,102.68,0,1,114.46,41898.36,0.8199,0,0,LEVEL_2
2019-11-30,USOAK,IMO000001064,GENERAL_CARGO,ENERGY,16494,123234.09,JP,US,BERTH0001064,41.69,70.18,0,0,15.85,34381.93,0.0656,0,0,LEVEL_1
2019-12-01,USOAK,IMO000001065,CONTAINER,AGRI_FOOD,10311,59830.74,IN,US,BERTH0001065,79.21,58.81,0,1,39.72,36216.62,0.8928,0,0,LEVEL_1
2019-12-02,USLGB,IMO000001066,CONTAINER,CHEMICALS,5336,310807.25,IN,US,BERTH0001066,30.04,21.61,0,1,119.94,52410.07,0.9636,0,0,LEVEL_3
2019-12-03,USSAV,IMO000001067,CONTAINER,CONSUMER_GOODS,17797,372135.35,DE,US,BERTH0001067,89.84,114.08,0,1,154.83,83202.59,0.8864,0,0,LEVEL_1
2019-12-04,USLAX,IMO000001068,CONTAINER,ENERGY,20638,91779.31,JP,US,BERTH0001068,1.82,27.44,0,1,144.65,8336.57,0.0276,0,1,LEVEL_1
2019-12-05,USSAV,IMO000001069,BULK,OTHER,6054,122564.2,VN,US,BERTH0001069,16.46,155.73,0,1,152.88,87110.34,0.2726,0,0,LEVEL_2
2019-12-06,USLAX,IMO000001070,BULK,AGRI_FOOD,4352,135343.68,IN,MX,BERTH0001070,49.09,71.37,0,1,167.66,91790.88,0.7652,0,0,LEVEL_1
2019-12-07,USHOU,IMO000001071,CONTAINER,AUTOMOTIVE,826,64450.28,SG,US,BERTH0001071,56.44,147.63,0,1,97.31,79334.25,0.2828,0,1,LEVEL_2
2019-12-08,USOAK,IMO000001072,BULK,INDUSTRIAL,7004,15491.11,KR,US,BERTH0001072,87.64,103.02,0,0,34.85,33799.19,0.7934,0,0,LEVEL_1
2019-12-09,USCHS,IMO000001073,CONTAINER,AGRI_FOOD,10800,239941.61,VN,US,BERTH0001073,77.62,73.59,0,0,159.12,57858.86,0.6851,0,0,LEVEL_2
2019-12-10,USLAX,IMO000001074,RORO,INDUSTRIAL,5484,212991.15,NL,MX,BERTH0001074,92.39,186.02,1,0,19.94,93592.71,0.0752,0,0,LEVEL_1
2019-12-11,USSEA,IMO000001075,CONTAINER,ENERGY,14318,320056.64,JP,US,BERTH0001075,95.48,212.15,0,0,99.29,83314.01,0.8905,1,0,LEVEL_1
2019-12-12,USLAX,IMO000001076,CONTAINER,OTHER,2357,44790.09,IN,MX,BERTH0001076,65.92,44.95,0,1,82.96,23002.98,0.4225,1,0,LEVEL_1
2019-12-13,USCHS,IMO000001077,CONTAINER,CHEMICALS,2587,261308.0,MX,US,BERTH0001077,43.38,216.63,0,1,52.83,37817.63,0.2519,0,0,LEVEL_2
2019-12-14,USSAV,IMO000001078,CONTAINER,AGRI_FOOD,17185,214972.96,DE,US,BERTH0001078,81.46,48.24,0,1,140.58,57587.01,0.3835,1,0,LEVEL_2
2019-12-15,USMIA,IMO000001079,BULK,AUTOMOTIVE,19535,317215.25,CN,US,BERTH0001079,72.86,87.11,0,0,164.33,55114.41,0.7365,0,0,LEVEL_1
2019-12-16,USHOU,IMO000001080,CONTAINER,CHEMICALS,12301,225110.76,IN,MX,BERTH0001080,30.72,198.39,1,0,160.97,38334.95,0.6319,0,0,LEVEL_1
2019-12-17,USHOU,IMO000001081,BULK,OTHER,18508,52143.12,DE,US,BERTH0001081,73.9,68.27,0,1,20.04,93050.99,0.8379,0,0,LEVEL_1
2019-12-18,USOAK,IMO000001082,CONTAINER,CONSUMER_GOODS,10704,67790.9,BR,US,BERTH0001082,6.94,172.61,0,1,48.94,1720.54,0.6209,1,0,LEVEL_2
2019-12-19,USTAC,IMO000001083,CONTAINER,CONSUMER_GOODS,14615,47539.83,JP,US,BERTH0001083,41.3,2.86,0,0,134.74,94087.88,0.5949,0,1,LEVEL_2
2019-12-20,USMIA,IMO000001084,BULK,ENERGY,118,129172.47,CA,US,BERTH0001084,63.78,42.25,0,1,71.52,17436.2,0.029,0,0,LEVEL_1
2019-12-21,USTAC,IMO000001085,BULK,ENERGY,13225,182986.23,NL,US,BERTH0001085,91.83,137.73,0,0,66.69,238.51,0.8591,0,0,LEVEL_2
2019-12-22,USSAV,IMO000001086,CONTAINER,AGRI_FOOD,16031,77193.44,BR,US,BERTH0001086,31.53,20.12,0,0,15.27,34134.75,0.8411,0,0,LEVEL_1
2019-12-23,USLGB,IMO000001087,GENERAL_CARGO,CONSUMER_GOODS,9525,294027.61,IN,CA,BERTH0001087,70.21,171.53,0,1,24.19,310.02,0.7037,1,1,LEVEL_1
2019-12-24,USOAK,IMO000001088,CONTAINER,INDUSTRIAL,15945,377007.97,GB,CA,BERTH0001088,51.85,116.64,1,1,33.52,43797.32,0.8151,0,0,LEVEL_1
2019-12-25,USHOU,IMO000001089,CONTAINER,OTHER,12773,279143.07,IN,US,BERTH0001089,61.8,47.45,0,1,14.45,83695.46,0.8723,0,0,LEVEL_2
2019-12-26,USNYC,IMO000001090,TANKER,CHEMICALS,11744,4437.96,KR,US,BERTH0001090,19.97,34.59,0,0,177.11,86176.32,0.1496,1,0,LEVEL_2
2019-12-27,USOAK,IMO000001091,TANKER,AGRI_FOOD,10351,284710.72,KR,US,BERTH0001091,43.26,111.75,0,0,163.37,9524.75,0.8348,1,0,LEVEL_3
2019-12-28,USTAC,IMO000001092,CONTAINER,AGRI_FOOD,3763,126319.44,DE,US,BERTH0001092,39.45,212.14,0,0,106.98,84960.76,0.4269,0,0,LEVEL_2
2019-12-29,USCHS,IMO000001093,CONTAINER,INDUSTRIAL,19332,196080.67,KR,US,BERTH0001093,17.91,39.82,0,1,147.47,61415.74,0.5924,0,1,LEVEL_1
2019-12-30,USNYC,IMO000001094,RORO,CHEMICALS,10946,56660.22,KR,US,BERTH0001094,80.15,115.65,0,1,140.6,42407.53,0.7737,0,1,LEVEL_1
2019-12-31,USTAC,IMO000001095,CONTAINER,ENERGY,6471,40146.56,MX,US,BERTH0001095,16.13,171.36,0,0,30.5,64571.28,0.0535,0,0,LEVEL_3
2020-01-01,USNYC,IMO000001096,BULK,AGRI_FOOD,13615,68505.78,VN,US,BERTH0001096,8.86,9.81,0,1,111.95,24487.62,0.8597,0,0,LEVEL_1
2020-01-02,USMIA,IMO000001097,GENERAL_CARGO,OTHER,20760,114329.09,KR,US,BERTH0001097,65.29,24.66,0,0,175.23,14464.56,0.1266,1,0,LEVEL_2
2020-01-03,USTAC,IMO000001098,CONTAINER,AUTOMOTIVE,16741,79374.37,IN,MX,BERTH0001098,27.04,149.26,0,0,101.95,10724.54,0.3647,0,0,LEVEL_2
2020-01-04,USOAK,IMO000001099,CONTAINER,AGRI_FOOD,15319,221892.97,CA,US,BERTH0001099,76.64,117.79,0,0,126.11,21651.94,0.2413,1,0,LEVEL_2
2020-01-05,USMIA,IMO000001100,TANKER,OTHER,16632,99735.64,JP,US,BERTH0001100,61.13,134.7,0,0,176.12,41293.14,0.2698,1,0,LEVEL_1
2020-01-06,USNYC,IMO000001101,TANKER,CHEMICALS,18033,20144.6,MX,US,BERTH0001101,7.41,51.48,0,0,97.86,25310.42,0.8983,1,0,LEVEL_1
2020-01-07,USHOU,IMO000001102,TANKER,AUTOMOTIVE,8853,258128.02,CA,US,BERTH0001102,88.95,17.33,0,0,155.34,11432.49,0.2157,0,0,LEVEL_1
2020-01-08,USOAK,IMO000001103,CONTAINER,ENERGY,8146,198684.89,MX,US,BERTH0001103,94.56,74.22,0,1,40.42,78971.21,0.9209,1,0,LEVEL_1
2020-01-09,USLAX,IMO000001104,CONTAINER,INDUSTRIAL,12673,112506.7,CN,US,BERTH0001104,50.77,141.24,0,1,71.3,51611.04,0.8833,0,0,LEVEL_1
2020-01-10,USLGB,IMO000001105,GENERAL_CARGO,CHEMICALS,14279,506.65,IN,US,BERTH0001105,12.62,109.85,0,0,94.95,70669.25,0.9587,0,0,LEVEL_1
2020-01-11,USCHS,IMO000001106,CONTAINER,CHEMICALS,17432,68277.63,BR,US,BERTH0001106,54.51,211.86,0,1,15.47,37729.09,0.0018,1,0,LEVEL_2
2020-01-12,USMIA,IMO000001107,BULK,AGRI_FOOD,21144,191007.26,KR,CA,BERTH0001107,67.09,211.92,0,0,87.57,17531.91,0.3417,0,0,LEVEL_1
2020-01-13,USLGB,IMO000001108,TANKER,OTHER,15964,145933.81,CN,US,BERTH0001108,76.28,80.08,0,0,29.09,40239.86,0.7828,0,0,LEVEL_1
2020-01-14,USMIA,IMO000001109,CONTAINER,CONSUMER_GOODS,16909,223293.48,CA,US,BERTH0001109,57.77,129.89,1,1,123.41,20551.32,0.7414,0,0,LEVEL_1
2020-01-15,USTAC,IMO000001110,CONTAINER,CHEMICALS,2317,352507.65,CN,US,BERTH0001110,45.5,153.81,0,0,159.37,10694.44,0.2093,0,0,LEVEL_1
2020-01-16,USSEA,IMO000001111,CONTAINER,OTHER,19971,160024.73,JP,MX,BERTH0001111,19.64,127.92,0,1,127.33,65229.86,0.1231,0,0,LEVEL_2
2020-01-17,USLGB,IMO000001112,TANKER,AUTOMOTIVE,8093,80378.31,BR,US,BERTH0001112,56.76,121.68,0,1,113.24,4725.75,0.7573,1,0,LEVEL_1
2020-01-18,USLAX,IMO000001113,BULK,OTHER,13952,173854.09,KR,US,BERTH0001113,73.8,106.4,0,1,91.65,30576.58,0.3542,0,0,LEVEL_1
2020-01-19,USCHS,IMO000001114,CONTAINER,INDUSTRIAL,13760,289692.93,IN,US,BERTH0001114,69.57,113.28,0,0,141.12,63645.98,0.5058,0,0,LEVEL_1
2020-01-20,USSEA,IMO000001115,CONTAINER,CHEMICALS,14118,13405.65,NL,US,BERTH0001115,18.39,49.4,0,0,154.08,14920.1,0.4877,0,0,LEVEL_2
2020-01-21,USHOU,IMO000001116,CONTAINER,AUTOMOTIVE,21827,34972.05,DE,US,BERTH0001116,40.88,211.58,0,1,49.16,88102.82,0.6473,0,0,LEVEL_1
2020-01-22,USSEA,IMO000001117,CONTAINER,AUTOMOTIVE,12144,306165.97,MX,MX,BERTH0001117,22.28,168.54,1,1,5.75,56774.64,0.3592,0,0,LEVEL_1
2020-01-23,USSEA,IMO000001118,TANKER,CONSUMER_GOODS,18564,216088.44,JP,MX,BERTH0001118,75.91,82.61,0,1,74.73,45058.9,0.8294,1,0,LEVEL_2
2020-01-24,USTAC,IMO000001119,CONTAINER,INDUSTRIAL,18442,129775.68,CN,US,BERTH0001119,6.85,200.99,0,0,161.9,85037.69,0.923,0,0,LEVEL_2
2020-01-25,USSAV,IMO000001120,BULK,ENERGY,19719,376723.9,DE,US,BERTH0001120,4.7,206.18,0,1,75.96,68754.1,0.6714,0,0,LEVEL_1
2020-01-26,USMIA,IMO000001121,CONTAINER,INDUSTRIAL,3283,217991.75,IN,US,BERTH0001121,27.4,107.74,0,0,123.08,67562.7,0.8398,1,0,LEVEL_1
2020-01-27,USNYC,IMO000001122,TANKER,CHEMICALS,19953,323179.16,IN,US,BERTH0001122,53.84,20.79,0,0,142.5,60037.28,0.4818,0,0,LEVEL_1
2020-01-28,USSAV,IMO000001123,BULK,INDUSTRIAL,11449,232246.83,MX,US,BERTH0001123,18.12,193.93,0,1,7.91,33881.08,0.5136,1,0,LEVEL_1
2020-01-29,USNYC,IMO000001124,CONTAINER,CHEMICALS,18068,99499.61,VN,US,BERTH0001124,59.64,125.73,1,1,132.65,64563.07,0.2252,0,0,LEVEL_3
2020-01-30,USLAX,IMO000001125,CONTAINER,AGRI_FOOD,10617,90799.59,DE,CA,BERTH0001125,8.55,8.51,0,1,75.53,66301.35,0.5476,0,0,LEVEL_2
2020-01-31,USHOU,IMO000001126,TANKER,AUTOMOTIVE,1611,203924.31,CN,US,BERTH0001126,40.7,54.7,0,1,174.24,93316.22,0.9462,0,0,LEVEL_1
2020-02-01,USOAK,IMO000001127,TANKER,AUTOMOTIVE,14728,145469.92,DE,US,BERTH0001127,19.32,186.09,0,0,158.47,60416.97,0.0872,0,0,LEVEL_2
2020-02-02,USCHS,IMO000001128,CONTAINER,OTHER,14905,345529.01,NL,US,BERTH0001128,74.55,35.04,0,1,54.62,10895.97,0.7218,0,0,LEVEL_2
2020-02-03,USCHS,IMO000001129,TANKER,ENERGY,21317,8386.07,CA,MX,BERTH0001129,64.25,203.98,0,0,79.22,13457.18,0.5375,0,0,LEVEL_1
2020-02-04,USSEA,IMO000001130,BULK,AUTOMOTIVE,8663,114682.64,BR,MX,BERTH0001130,4.35,53.66,0,1,146.86,52446.69,0.4017,1,1,LEVEL_1
2020-02-05,USMIA,IMO000001131,CONTAINER,OTHER,1200,153333.84,IN,US,BERTH0001131,87.2,148.68,0,0,125.57,54383.23,0.9338,1,1,LEVEL_1
2020-02-06,USSAV,IMO000001132,REEFER,ENERGY,431,313140.98,JP,US,BERTH0001132,75.46,109.52,0,1,37.23,85140.27,0.9312,1,0,LEVEL_1
2020-02-07,USNYC,IMO000001133,TANKER,AUTOMOTIVE,18858,148468.14,KR,US,BERTH0001133,83.85,92.99,0,1,177.27,55113.8,0.1493,0,0,LEVEL_1
2020-02-08,USTAC,IMO000001134,CONTAINER,OTHER,19009,207830.14,GB,US,BERTH0001134,46.27,28.88,0,0,148.01,7733.27,0.5288,0,1,LEVEL_1
2020-02-09,USSAV,IMO000001135,TANKER,INDUSTRIAL,14053,105476.11,BR,US,BERTH0001135,34.63,180.24,0,0,141.42,81991.44,0.0275,0,0,LEVEL_2
2020-02-10,USOAK,IMO000001136,GENERAL_CARGO,ENERGY,11297,303596.79,DE,US,BERTH0001136,34.21,67.38,0,0,129.18,77749.35,0.732,0,0,LEVEL_2
2020-02-11,USMIA,IMO000001137,BULK,CONSUMER_GOODS,15963,96703.38,BR,US,BERTH0001137,58.31,130.8,0,0,121.77,61663.89,0.2039,1,0,LEVEL_1
2020-02-12,USOAK,IMO000001138,RORO,AGRI_FOOD,6043,331796.56,NL,US,BERTH0001138,51.37,132.48,0,0,47.88,10117.0,0.3638,0,0,LEVEL_2
2020-02-13,USLAX,IMO000001139,CONTAINER,CHEMICALS,4151,133673.93,KR,US,BERTH0001139,24.22,208.37,0,0,115.89,90643.62,0.4465,0,0,LEVEL_2
2020-02-14,USMIA,IMO000001140,BULK,CHEMICALS,15028,33597.01,KR,US,BERTH0001140,75.82,4.37,0,0,11.64,32868.66,0.7593,0,0,LEVEL_2
2020-02-15,USNYC,IMO000001141,CONTAINER,CHEMICALS,1096,233683.39,JP,US,BERTH0001141,55.05,2.4,0,0,101.08,93047.63,0.8783,1,0,LEVEL_1
2020-02-16,USTAC,IMO000001142,RORO,AGRI_FOOD,71,44181.39,BR,US,BERTH0001142,93.65,84.42,0,1,43.22,49625.06,0.282,0,0,LEVEL_2
2020-02-17,USSAV,IMO000001143,CONTAINER,AUTOMOTIVE,6892,210099.62,VN,US,BERTH0001143,1.28,102.9,1,0,7.71,54148.32,0.7719,0,0,LEVEL_2
2020-02-18,USLAX,IMO000001144,CONTAINER,ENERGY,5405,72997.08,IN,CA,BERTH0001144,7.15,219.87,0,0,78.09,16580.82,0.7992,0,0,LEVEL_2
2020-02-19,USTAC,IMO000001145,CONTAINER,INDUSTRIAL,17681,56757.73,GB,CA,BERTH0001145,44.5,92.54,0,1,33.65,18079.44,0.5473,0,0,LEVEL_1
2020-02-20,USNYC,IMO000001146,TANKER,AGRI_FOOD,23,53381.62,KR,US,BERTH0001146,13.08,98.8,0,0,34.89,41773.32,0.5945,0,0,LEVEL_1
2020-02-21,USOAK,IMO000001147,BULK,AUTOMOTIVE,18520,218373.81,CN,US,BERTH0001147,76.24,153.59,0,0,59.15,18227.62,0.6328,0,0,LEVEL_1
2020-02-22,USSEA,IMO000001148,CONTAINER,AUTOMOTIVE,7718,321695.99,NL,US,BERTH0001148,24.03,36.02,0,1,21.95,90338.02,0.6593,1,0,LEVEL_2
2020-02-23,USTAC,IMO000001149,CONTAINER,CHEMICALS,17453,205320.46,VN,CA,BERTH0001149,47.14,138.26,0,1,128.97,77330.51,0.411,0,0,LEVEL_3
2020-02-24,USLGB,IMO000001150,TANKER,CHEMICALS,12341,188227.34,KR,US,BERTH0001150,62.94,194.01,0,0,60.27,79310.13,0.8875,0,0,LEVEL_1
2020-02-25,USLGB,IMO000001151,REEFER,CHEMICALS,13745,23306.92,BR,US,BERTH0001151,54.76,207.82,1,0,64.77,3497.97,0.3489,1,0,LEVEL_2
2020-02-26,USTAC,IMO000001152,CONTAINER,AGRI_FOOD,13298,318795.93,CA,US,BERTH0001152,36.63,90.13,0,0,124.08,63043.08,0.5315,0,0,LEVEL_1
2020-02-27,USLAX,IMO000001153,CONTAINER,CHEMICALS,21328,213388.9,KR,US,BERTH0001153,56.2,158.87,0,0,91.83,90809.06,0.2126,0,0,LEVEL_1
2020-02-28,USSEA,IMO000001154,CONTAINER,CONSUMER_GOODS,8382,375653.47,MX,MX,BERTH0001154,37.72,132.39,0,1,178.83,8407.61,0.7865,0,0,LEVEL_2
2020-02-29,USSEA,IMO000001155,CONTAINER,AUTOMOTIVE,21938,240718.39,GB,US,BERTH0001155,35.7,188.11,0,1,161.31,22102.05,0.6287,0,0,LEVEL_1
2020-03-01,USSAV,IMO000001156,CONTAINER,OTHER,3238,132888.4,CN,US,BERTH0001156,92.19,15.27,0,1,147.11,3192.85,0.4697,0,0,LEVEL_1
2020-03-02,USCHS,IMO000001157,TANKER,ENERGY,847,124648.47,IN,CA,BERTH0001157,41.24,50.22,0,1,31.24,7526.82,0.2971,0,0,LEVEL_1
2020-03-03,USLGB,IMO000001158,CONTAINER,CHEMICALS,14679,310241.01,JP,US,BERTH0001158,62.01,23.54,0,0,52.97,91382.86,0.7549,0,0,LEVEL_1
2020-03-04,USCHS,IMO000001159,CONTAINER,CHEMICALS,10534,210944.69,DE,CA,BERTH0001159,60.48,64.64,0,0,77.73,89347.11,0.5419,1,0,LEVEL_3
2020-03-05,USSAV,IMO000001160,REEFER,OTHER,9022,170399.36,SG,CA,BERTH0001160,77.87,73.18,0,0,77.22,44180.45,0.5716,0,0,LEVEL_1
2020-03-06,USSAV,IMO000001161,BULK,CHEMICALS,15622,145507.44,NL,US,BERTH0001161,50.12,81.86,1,0,15.86,29464.04,0.3892,0,0,LEVEL_1
2020-03-07,USMIA,IMO000001162,CONTAINER,INDUSTRIAL,9680,196455.57,BR,US,BERTH0001162,72.95,2.23,0,1,70.06,52279.98,0.4736,0,0,LEVEL_2
2020-03-08,USTAC,IMO000001163,CONTAINER,OTHER,1706,247246.82,IN,US,BERTH0001163,64.12,198.82,0,1,170.35,25664.12,0.1302,0,1,LEVEL_1
2020-03-09,USTAC,IMO000001164,CONTAINER,ENERGY,2107,283418.24,CN,US,BERTH0001164,57.53,30.25,0,1,33.43,44901.78,0.7736,0,0,LEVEL_1
2020-03-10,USSAV,IMO000001165,CONTAINER,CONSUMER_GOODS,4987,267727.78,CA,US,BERTH0001165,10.57,45.23,0,0,162.92,45760.57,0.2847,1,1,LEVEL_2
2020-03-11,USLGB,IMO000001166,CONTAINER,INDUSTRIAL,11251,274065.93,NL,US,BERTH0001166,49.54,69.64,0,0,61.09,19908.28,0.9262,0,0,LEVEL_2
2020-03-12,USLAX,IMO000001167,RORO,CONSUMER_GOODS,6669,96285.8,CN,US,BERTH0001167,83.55,207.97,0,1,99.81,75725.26,0.5462,0,0,LEVEL_1
2020-03-13,USHOU,IMO000001168,GENERAL_CARGO,AUTOMOTIVE,18215,103141.57,SG,MX,BERTH0001168,63.46,207.91,0,0,49.34,7064.01,0.648,0,0,LEVEL_2
2020-03-14,USSEA,IMO000001169,BULK,CONSUMER_GOODS,14952,186688.18,SG,US,BERTH0001169,13.74,8.19,0,1,137.6,63350.51,0.6649,0,1,LEVEL_1
2020-03-15,USMIA,IMO000001170,GENERAL_CARGO,AGRI_FOOD,4114,95391.52,BR,CA,BERTH0001170,77.51,66.53,0,0,125.11,26268.12,0.1614,1,0,LEVEL_3
2020-03-16,USHOU,IMO000001171,CONTAINER,INDUSTRIAL,9710,342959.56,MX,MX,BERTH0001171,8.01,46.66,0,0,33.73,36268.58,0.0949,0,0,LEVEL_1
2020-03-17,USOAK,IMO000001172,BULK,AGRI_FOOD,14424,8230.91,JP,US,BERTH0001172,40.02,159.93,0,0,166.09,22699.91,0.8319,1,0,LEVEL_2
2020-03-18,USNYC,IMO000001173,BULK,CONSUMER_GOODS,8331,210178.86,GB,US,BERTH0001173,14.92,135.37,1,0,34.38,69484.66,0.5962,0,0,LEVEL_1
2020-03-19,USLGB,IMO000001174,CONTAINER,INDUSTRIAL,10868,23214.35,SG,US,BERTH0001174,80.12,121.44,0,0,87.92,16995.99,0.8222,0,0,LEVEL_2
2020-03-20,USCHS,IMO000001175,CONTAINER,CONSUMER_GOODS,13585,264955.08,CN,US,BERTH0001175,71.82,123.22,0,0,168.12,88706.68,0.4222,0,1,LEVEL_2
2020-03-21,USLAX,IMO000001176,CONTAINER,CONSUMER_GOODS,638,44818.73,CA,US,BERTH0001176,95.88,171.13,0,0,147.32,43201.94,0.0554,0,0,LEVEL_1
2020-03-22,USLAX,IMO000001177,CONTAINER,OTHER,14874,53372.29,VN,US,BERTH0001177,46.78,82.35,0,1,72.49,49593.22,0.1234,1,0,LEVEL_1
2020-03-23,USOAK,IMO000001178,BULK,AUTOMOTIVE,11972,151213.93,CN,US,BERTH0001178,34.64,58.73,1,1,147.58,87123.52,0.975,0,0,LEVEL_1
2020-03-24,USTAC,IMO000001179,TANKER,CONSUMER_GOODS,8470,348710.56,MX,US,BERTH0001179,19.77,193.71,0,1,176.67,28976.7,0.0729,0,0,LEVEL_1
2020-03-25,USSAV,IMO000001180,CONTAINER,AGRI_FOOD,15555,68527.26,BR,MX,BERTH0001180,31.31,214.59,0,0,176.5,76807.48,0.3906,0,0,LEVEL_2
2020-03-26,USSAV,IMO000001181,BULK,CONSUMER_GOODS,11833,283821.74,GB,MX,BERTH0001181,26.14,111.72,0,0,164.94,81119.37,0.5122,0,0,LEVEL_1
2020-03-27,USLAX,IMO000001182,CONTAINER,AUTOMOTIVE,3969,24457.45,SG,US,BERTH0001182,36.94,112.9,0,0,148.54,90992.9,0.1545,0,1,LEVEL_1
2020-03-28,USCHS,IMO000001183,CONTAINER,AGRI_FOOD,11421,369846.45,KR,CA,BERTH0001183,90.25,196.16,0,0,32.75,33146.03,0.0132,0,0,LEVEL_1
2020-03-29,USHOU,IMO000001184,CONTAINER,CONSUMER_GOODS,2787,205329.42,SG,US,BERTH0001184,32.76,205.56,0,1,24.51,77011.3,0.9105,0,0,LEVEL_1
2020-03-30,USMIA,IMO000001185,RORO,AUTOMOTIVE,10213,1352.83,IN,CA,BERTH0001185,31.01,21.74,0,1,171.32,44468.64,0.6563,0,0,LEVEL_1
2020-03-31,USTAC,IMO000001186,REEFER,INDUSTRIAL,8300,80416.65,VN,US,BERTH0001186,53.08,42.4,0,0,165.28,80041.9,0.793,0,0,LEVEL_1
2020-04-01,USSAV,IMO000001187,CONTAINER,ENERGY,16274,130351.32,VN,US,BERTH0001187,91.92,28.08,0,0,109.94,56045.85,0.5704,0,0,LEVEL_1
2020-04-02,USLGB,IMO000001188,BULK,CONSUMER_GOODS,4488,245740.28,BR,CA,BERTH0001188,81.18,131.3,0,0,126.59,54421.24,0.2921,0,0,LEVEL_2
