house_sales_sale_month,house_sales_parcel_id_hash,house_sales_property_type_code,house_sales_sale_price_inr,house_sales_sale_price_per_sqft,house_sales_days_on_market,house_sales_list_to_sale_ratio,house_sales_mortgage_rate_at_sale,house_sales_loan_to_value_pct,house_sales_down_payment_pct,house_sales_buyer_type_code,house_sales_seller_type_code,house_sales_cash_sale_flag,house_sales_new_construction_flag,house_sales_renovation_flag,house_sales_assessed_value_inr,house_sales_taxable_value_inr,house_sales_school_quality_index,house_sales_neighborhood_walkscore,house_sales_recording_document_type
2024-10,PARC-564b23f34784,Studio,48274288,17754.43,98,0.801,7.32,49.55,24.08,Investor,BankAuction,Y,N,Y,47264502,32258698,92.52,19.1,SaleDeed
2024-07,PARC-60b58ca27bb1,FarmHouse,1866518,2076.22,6,1.136,6.61,42.85,34.24,NRI,BankAuction,N,Y,Y,1335998,1658608,62.11,60.3,GiftDeed
2021-06,PARC-e5a4d1baa0e7,IndependentHouse,59370012,140023.61,135,0.891,6.57,52.29,39.13,NRI,Individual,Y,Y,N,54780125,39295972,27.03,10.8,LeaseDeed
2020-03,PARC-822e89239246,Villa,32925502,9692.52,38,0.951,7.22,64.47,14.28,Institutional,Company,N,Y,Y,26822850,19889930,81.52,43.0,GiftDeed
2023-11,PARC-8149afafb31b,FarmHouse,8263016,15620.07,201,0.79,8.6,67.54,56.98,Investor,Company,N,N,Y,6519583,6711002,79.97,46.9,ConveyanceDeed
2020-03,PARC-5906718b3a85,IndependentHouse,8982276,2786.93,124,1.121,11.22,58.24,16.71,Senior,BankAuction,N,N,Y,7563454,7912924,24.95,49.7,LeaseDeed
2019-11,PARC-a341d3bfa35f,IndependentHouse,36553626,24064.27,53,0.87,11.41,49.29,20.23,Senior,Company,N,N,N,28221588,34082063,82.06,63.4,GiftDeed
2025-02,PARC-6562540d51cf,IndependentHouse,24595334,35853.26,3,1.067,10.61,81.78,37.5,NRI,Company,N,N,Y,19876650,18781666,56.76,7.1,ConveyanceDeed
2022-04,PARC-b29f38db87b6,BuilderFloor,18946797,12932.97,238,0.955,10.22,76.2,33.06,Senior,Trust,Y,N,Y,18735767,14829960,42.29,17.0,SaleDeed
2025-01,PARC-1c2a488340cf,Plot,13662468,5357.83,10,1.059,8.38,58.67,38.75,FirstTime,Individual,N,Y,Y,11200482,10501215,30.17,97.6,SaleDeed
2022-05,PARC-b985b8e22baa,Studio,12400450,5368.16,116,0.978,7.41,89.81,28.36,Upgrader,Company,N,N,Y,12987990,6915749,16.13,47.9,SaleDeed
2025-08,PARC-d9944e55eca7,RowHouse,37505782,9977.6,159,0.796,7.36,78.22,27.81,Institutional,Developer,N,N,N,36993844,31924716,11.61,8.1,SaleDeed
2021-03,PARC-f653a40bc97d,Apartment,60254740,41641.15,130,1.065,7.51,64.1,23.83,NRI,Company,Y,N,Y,56080254,45412522,14.54,20.8,PartitionDeed
2019-01,PARC-61b293c27ea0,IndependentHouse,29693991,11290.49,32,0.945,10.62,55.09,36.83,NRI,BankAuction,N,N,N,23396072,25761511,93.69,19.5,GiftDeed
2019-11,PARC-11b0e235776c,Villa,33953083,127165.1,117,0.867,11.07,42.05,59.33,NRI,Developer,Y,N,Y,35013778,25169235,71.3,60.9,ReleaseDeed
2022-05,PARC-9134cbc31665,RowHouse,30717867,11644.38,169,1.112,7.3,41.94,22.66,NRI,BankAuction,Y,Y,Y,29047170,28756683,51.52,93.5,SaleDeed
2025-06,PARC-b13b920b09f7,FarmHouse,55250606,13136.14,191,0.942,9.96,46.24,27.32,Investor,Trust,N,N,N,53121732,31358964,97.85,27.3,SaleDeed
2024-03,PARC-93a66fe7124c,Apartment,27745470,14155.85,206,0.876,11.44,84.09,14.77,Investor,Developer,N,N,N,27445790,16189405,44.57,51.2,LeaseDeed
2019-05,PARC-3d281593c3f6,BuilderFloor,59429491,53395.77,150,1.124,9.38,49.02,52.87,FirstTime,Trust,N,N,Y,49727342,46556296,48.76,35.3,ConveyanceDeed
2023-01,PARC-7948e50cd8f3,Apartment,29444841,35647.51,108,1.133,7.53,84.59,28.29,NRI,BankAuction,Y,Y,N,30034362,23423160,50.62,88.1,GiftDeed
2022-08,PARC-2959de3b0620,BuilderFloor,63958267,14526.07,64,1.121,10.47,58.67,43.58,NRI,Trust,N,Y,N,64585605,55467174,82.41,21.3,ConveyanceDeed
2023-05,PARC-1aaea4dcd9bd,BuilderFloor,63241894,27294.73,202,0.97,8.23,87.9,40.07,NRI,Trust,N,Y,Y,60341460,40863870,38.15,71.5,GiftDeed
2019-01,PARC-d653043f7f1e,Studio,46925220,13067.45,92,0.949,8.8,48.98,29.62,FirstTime,Individual,Y,N,Y,44088910,39238909,6.61,18.8,GiftDeed
2023-05,PARC-683f725b5091,IndependentHouse,29343640,8052.59,188,0.834,6.76,87.17,43.92,Senior,Trust,N,Y,Y,26395738,16354732,36.58,86.3,ReleaseDeed
2021-04,PARC-d65022539181,RowHouse,25389753,25620.34,67,0.878,8.57,66.19,37.64,Upgrader,Developer,Y,N,N,25658506,15039009,53.18,92.1,PartitionDeed
2019-11,PARC-f0665266eb63,Villa,62671298,17758.94,155,0.829,8.38,86.93,14.78,Senior,Individual,Y,N,N,53126762,49369569,66.1,96.9,ConveyanceDeed
2019-01,PARC-6d865587518c,Villa,42459633,11161.84,161,1.146,8.94,74.19,44.08,FirstTime,Trust,N,Y,Y,31237874,33975579,34.67,89.6,ReleaseDeed
2020-09,PARC-8906a36a2fbe,Apartment,36923323,14657.93,135,1.157,7.63,44.57,31.15,NRI,Company,Y,N,Y,35312158,33807106,21.0,25.7,SaleDeed
2021-05,PARC-1a62413d0020,Plot,7267356,5526.51,221,0.838,10.72,59.96,25.84,Investor,Individual,N,Y,N,5158855,5448532,97.29,62.8,ConveyanceDeed
2023-06,PARC-5e84bb8be06d,IndependentHouse,7411699,4905.16,86,1.16,8.17,66.2,35.41,Upgrader,BankAuction,Y,Y,Y,5974469,5351358,26.74,90.2,GiftDeed
2023-07,PARC-07330eadb87d,Villa,2579771,2600.58,180,0.952,11.26,53.46,11.07,Investor,Company,Y,N,Y,1880902,2000443,47.49,60.9,SaleDeed
2019-05,PARC-fc8ff1eefa0a,FarmHouse,21572178,7824.51,10,1.028,9.07,69.28,34.89,FirstTime,Trust,Y,Y,N,15560044,14830788,49.75,91.7,ReleaseDeed
2024-05,PARC-0194bb1ae21e,Plot,1080296,1113.71,219,0.852,7.56,77.44,17.46,Institutional,Individual,Y,N,Y,954255,679993,12.1,87.5,SaleDeed
2023-03,PARC-24dbff8b905e,Villa,51373402,16185.7,88,0.848,7.6,80.53,17.64,FirstTime,Individual,Y,N,N,38602701,48649332,89.78,90.3,SaleDeed
2022-10,PARC-715ec1d60354,Plot,1555094,812.06,205,0.93,10.43,80.56,50.2,Investor,Individual,Y,Y,Y,1158495,1374098,76.71,44.2,PartitionDeed
2025-09,PARC-3d606a42c3d7,FarmHouse,59155644,21974.61,74,0.866,8.81,51.51,49.98,FirstTime,Individual,Y,N,Y,45368082,36325458,77.02,66.7,GiftDeed
2019-07,PARC-a59500e7be0d,Villa,14999399,4497.57,21,0.898,10.07,78.12,10.32,Upgrader,Developer,N,N,N,10549840,12252059,43.71,72.0,LeaseDeed
2024-10,PARC-43e049f1f884,RowHouse,32479400,12687.27,21,0.973,7.93,69.48,32.79,Institutional,Trust,Y,N,Y,27953233,23235359,24.03,81.9,SaleDeed
2021-07,PARC-fef2d4e80db6,BuilderFloor,23426364,6176.21,1,1.145,10.86,44.22,45.2,NRI,Individual,Y,Y,Y,19346856,16248040,14.05,73.1,ReleaseDeed
2025-03,PARC-eafeb6d65f80,Studio,5899709,1904.98,215,1.1,6.44,67.11,16.02,FirstTime,Company,Y,N,Y,4186914,5250151,26.56,74.4,ConveyanceDeed
2019-04,PARC-590477cca064,FarmHouse,7569016,6408.99,125,0.957,10.68,65.34,25.5,Senior,Individual,N,N,N,7346974,7044098,67.88,87.8,ConveyanceDeed
2020-10,PARC-1c2f45363fe8,IndependentHouse,1316224,820.08,93,1.009,6.92,52.48,24.07,Upgrader,Developer,N,Y,N,1051995,744240,89.06,22.6,LeaseDeed
2020-03,PARC-99653c966c0c,IndependentHouse,5433973,2850.98,157,0.802,6.93,85.29,17.02,Investor,BankAuction,Y,N,N,4609257,4142258,62.57,36.8,ConveyanceDeed
2022-04,PARC-a90d968f83a2,BuilderFloor,1109035,487.06,11,1.062,9.27,71.21,31.21,Senior,Individual,Y,Y,N,1053710,682409,71.39,8.0,LeaseDeed
2025-04,PARC-87323092ae1b,Studio,22402716,13718.75,141,1.128,11.05,63.19,11.19,Senior,Trust,N,Y,Y,18703514,19335006,80.92,63.3,LeaseDeed
2023-04,PARC-30ddb2344f6d,BuilderFloor,42966833,47009.66,42,0.964,10.15,63.32,41.63,Investor,Company,Y,Y,Y,34634160,32296953,66.52,3.7,GiftDeed
2024-01,PARC-34074cb9ee2d,Villa,26162561,38417.86,29,0.877,7.95,89.63,44.19,Institutional,Developer,Y,Y,Y,21480350,17068911,91.55,85.3,ConveyanceDeed
2025-09,PARC-534679a7fc54,IndependentHouse,11121530,2624.86,30,1.047,9.56,66.48,24.87,Senior,Company,Y,Y,N,9509616,8300076,57.34,62.6,GiftDeed
2020-02,PARC-efa567ea0974,Villa,31465145,18104.23,187,0.921,9.87,47.76,49.18,NRI,Developer,N,N,Y,28882556,26319502,49.26,72.4,SaleDeed
2020-10,PARC-66396f0a97c4,Apartment,30355047,7940.11,9,1.164,10.98,86.42,49.2,Upgrader,Trust,Y,Y,Y,27856099,19050574,82.83,64.0,SaleDeed
2024-06,PARC-fab839b9be11,Plot,8572047,6863.13,198,0.904,7.19,80.97,35.44,NRI,BankAuction,N,N,N,8408614,4965169,77.7,19.3,GiftDeed
2021-10,PARC-a329391d6a40,Villa,46529354,14014.87,234,0.978,7.66,40.63,10.49,Upgrader,Developer,N,Y,Y,41514804,34183229,32.98,54.5,SaleDeed
2022-03,PARC-5a8cbe4d6696,RowHouse,28536012,14987.4,150,1.171,9.03,78.81,18.53,Senior,BankAuction,Y,N,N,22358871,19464420,40.14,9.9,ReleaseDeed
2022-11,PARC-71f30e414448,FarmHouse,28199646,15950.03,70,1.173,7.61,59.45,19.15,Upgrader,Individual,N,Y,N,23079653,21478083,54.34,71.9,SaleDeed
2019-07,PARC-2059aae11ed4,Studio,39020021,25570.13,236,1.051,7.29,80.35,14.14,Investor,BankAuction,Y,Y,Y,35105602,22088680,92.6,30.1,ConveyanceDeed
2019-10,PARC-85d29360be50,IndependentHouse,50257977,13690.54,213,0.952,6.86,74.11,29.25,FirstTime,Trust,N,Y,N,41517815,31761499,71.02,48.1,GiftDeed
2020-02,PARC-f849be5d81a0,RowHouse,44634628,23186.82,92,0.891,10.7,56.13,59.45,Investor,Company,N,N,N,44289297,28515759,48.96,69.1,LeaseDeed
2024-02,PARC-cdeb4fcbbc2e,Apartment,56124938,48093.35,108,1.027,10.15,48.55,45.46,Upgrader,Individual,Y,N,Y,43005645,43654821,74.99,60.8,PartitionDeed
2020-08,PARC-989f3d4068a5,FarmHouse,56145193,62522.49,228,1.09,7.3,64.41,22.78,FirstTime,Developer,Y,Y,Y,48319955,35811869,85.07,17.8,PartitionDeed
2020-02,PARC-f437213ee50b,IndependentHouse,48299474,17286.86,207,1.171,11.23,75.59,18.35,Upgrader,Company,Y,Y,N,50366321,30130570,30.75,89.8,LeaseDeed
2024-12,PARC-d2a6caf3a4e4,FarmHouse,19915400,8934.68,173,0.835,7.85,50.38,49.69,Senior,Trust,N,Y,Y,15872915,17599281,94.26,29.1,PartitionDeed
2019-10,PARC-f0d7ca4c5af5,IndependentHouse,32796080,53154.1,90,1.065,8.56,59.63,31.65,Institutional,Developer,N,N,N,23649019,22684172,96.92,51.6,GiftDeed
2021-05,PARC-19d66fcfc7a5,BuilderFloor,29941451,9218.43,150,1.01,7.86,63.96,42.31,FirstTime,BankAuction,N,N,Y,31303625,19848418,58.32,34.2,ReleaseDeed
2019-04,PARC-a832b6caf473,FarmHouse,54697122,25910.53,229,1.163,6.62,76.87,15.43,NRI,Developer,N,Y,Y,38499840,36241562,6.4,94.9,ConveyanceDeed
2019-03,PARC-e4ecffa0e0df,Apartment,24973011,10353.65,39,1.071,10.53,76.26,17.3,Upgrader,Trust,N,N,Y,20696771,18600284,81.76,18.0,ConveyanceDeed
2024-10,PARC-1c05e04fc323,Plot,2934101,963.58,46,0.843,6.74,56.63,56.01,NRI,Individual,N,Y,N,2523422,2687702,28.85,40.0,LeaseDeed
2023-11,PARC-e9f82bbd3428,Plot,2379106,1005.54,26,1.155,7.8,49.26,10.66,Upgrader,Developer,N,N,Y,2146308,1982886,53.4,58.6,GiftDeed
2022-08,PARC-c38fd401ac30,IndependentHouse,2189047,616.63,9,0.931,9.42,62.4,18.86,FirstTime,Individual,N,N,Y,1608601,1472317,20.79,89.1,PartitionDeed
2019-10,PARC-4d47cb4d26fd,Villa,14935007,3589.28,44,1.129,8.98,40.7,11.92,Senior,Developer,Y,Y,Y,13096708,11108849,14.75,96.3,PartitionDeed
2020-10,PARC-bb15cc6eeb6e,FarmHouse,37646655,9554.99,22,0.787,9.96,84.59,22.68,FirstTime,Developer,Y,N,Y,34442682,28304994,35.52,65.0,PartitionDeed
2023-07,PARC-5fdafe7b1a52,BuilderFloor,5072257,2523.51,206,0.811,8.31,44.37,19.18,NRI,Company,N,N,Y,4464661,4625188,38.9,45.1,LeaseDeed
2022-07,PARC-3174526c260a,Plot,7619649,5529.5,192,1.022,7.71,47.15,19.62,Investor,Developer,Y,Y,Y,5797209,5060200,65.89,80.9,GiftDeed
2025-09,PARC-2bbc81764ae6,IndependentHouse,53603426,17945.57,7,1.154,9.92,42.19,39.05,Upgrader,Company,N,N,Y,42892494,44651600,95.34,70.6,ConveyanceDeed
2023-12,PARC-79cda43b7e34,Studio,9183284,3179.81,94,0.851,9.28,84.16,27.55,Investor,BankAuction,Y,Y,Y,7543227,7135779,86.22,35.3,ConveyanceDeed
2024-06,PARC-3fa7fc15876c,Plot,52491425,26891.1,214,0.897,7.24,51.03,15.06,NRI,Individual,Y,Y,Y,40134316,30326014,75.58,78.3,PartitionDeed
2019-03,PARC-881455c71663,Villa,62967482,16182.85,228,0.903,8.4,80.3,39.91,Senior,Company,N,N,N,63309019,47382575,63.78,31.8,LeaseDeed
2019-09,PARC-774d06f04519,Apartment,38405767,22446.39,76,1.004,9.12,42.72,13.82,FirstTime,Individual,N,N,N,30256117,31205001,42.8,89.9,PartitionDeed
2025-02,PARC-47682e07dd0a,BuilderFloor,5859603,3768.23,17,0.882,10.89,78.61,51.52,Investor,Developer,Y,N,Y,5358366,5321823,54.93,54.2,LeaseDeed
2024-05,PARC-d1ed806dcc47,Studio,20517812,8429.67,122,0.98,10.21,62.18,23.95,Senior,Developer,Y,Y,Y,14817884,12232027,33.91,44.5,ReleaseDeed
2020-07,PARC-871678b7088b,Apartment,60719675,43809.29,25,1.096,10.66,67.2,54.35,Investor,Individual,N,N,N,56510158,35645409,2.84,72.2,ConveyanceDeed
2021-04,PARC-7dbcbca0ef35,Studio,4267363,1276.89,94,1.015,7.08,64.79,48.85,NRI,Company,Y,N,Y,3952329,2531890,18.86,98.8,GiftDeed
2020-10,PARC-8eb8fe13e1c2,Studio,56167462,38391.98,82,0.822,8.52,64.35,42.27,Senior,Trust,Y,N,Y,45495038,50058268,73.53,43.8,ConveyanceDeed
2021-08,PARC-132ece2d247b,Studio,58958989,13198.79,231,1.024,7.1,49.49,26.22,Investor,Developer,N,N,N,56748619,36287915,62.66,28.1,GiftDeed
2021-02,PARC-94c1bbcf06b7,IndependentHouse,47794192,18750.17,65,1.096,8.55,88.61,48.45,FirstTime,Company,Y,Y,N,35583196,33490427,89.33,63.0,SaleDeed
2020-07,PARC-d08ed69ddf4f,Plot,46838830,18970.77,80,0.922,6.59,75.92,16.01,Investor,Trust,Y,Y,N,37293246,34118403,23.57,83.2,ConveyanceDeed
2025-01,PARC-6b8757a23b44,FarmHouse,48920699,18051.92,80,0.81,10.89,50.01,32.83,Institutional,Company,N,Y,Y,48572769,46243129,35.91,29.9,ConveyanceDeed
2025-06,PARC-4cf538d7812a,Villa,15948296,35440.66,132,1.113,10.57,66.19,53.44,Upgrader,Individual,Y,Y,N,12609311,9234010,40.86,63.6,LeaseDeed
2023-08,PARC-c6beb778c75e,Apartment,2236008,559.0,163,0.888,7.37,66.32,19.34,Upgrader,Individual,Y,N,N,1880980,1700233,93.85,9.6,SaleDeed
2022-04,PARC-310f061a210a,Villa,984959,270.22,102,1.12,7.05,80.85,32.68,Senior,Company,N,N,Y,919105,877107,10.25,33.1,LeaseDeed
2019-08,PARC-6bcfae7e7f49,Villa,41645452,18476.24,4,1.17,6.39,60.84,14.2,Institutional,Company,Y,Y,N,39751629,29149389,66.38,39.6,GiftDeed
2025-08,PARC-3a7e6a4677d7,Apartment,52128977,103430.51,29,1.123,9.78,48.03,42.94,FirstTime,Developer,N,N,N,47714472,42505219,62.5,52.3,GiftDeed
2024-11,PARC-66c7d862c31d,IndependentHouse,48640516,20462.99,8,0.939,9.85,72.51,35.1,Investor,Company,N,N,Y,50833731,44945333,99.7,50.7,GiftDeed
2024-06,PARC-3c7cf2b3567c,Plot,23848414,10423.26,59,0.898,7.62,75.76,42.4,NRI,Trust,Y,Y,N,24710512,13574872,58.67,64.5,ReleaseDeed
2023-01,PARC-265026a2d4eb,IndependentHouse,60607858,27611.78,67,0.876,8.04,78.15,15.38,Senior,Company,N,N,N,62980687,38967294,6.81,55.2,LeaseDeed
2020-06,PARC-3c9430628a5c,IndependentHouse,23908236,5576.92,103,1.166,8.03,48.79,21.26,Senior,Developer,N,N,N,25059241,18161304,2.17,28.9,PartitionDeed
2024-03,PARC-c494153cfe19,Plot,6307287,3456.05,181,0.839,9.24,48.64,56.0,Senior,Trust,Y,Y,Y,6382821,4253035,4.4,61.8,GiftDeed
2024-02,PARC-60c56630cf86,Studio,4395224,17304.03,145,0.989,10.05,57.12,44.0,NRI,Developer,Y,Y,N,4169370,2930420,21.59,73.9,ReleaseDeed
2024-12,PARC-038cd614d3dc,FarmHouse,55086064,46174.4,66,0.973,8.84,80.87,47.25,NRI,Company,Y,Y,Y,47816367,51889370,76.88,74.2,SaleDeed
2024-08,PARC-31afbd4bdd16,IndependentHouse,58386418,44774.86,5,1.017,9.73,60.62,44.32,NRI,BankAuction,Y,N,N,56764471,42586997,9.21,98.9,LeaseDeed
2020-10,PARC-7781fa0b3f64,FarmHouse,1003551,356.5,207,0.809,11.35,72.98,11.72,Senior,Developer,Y,N,Y,713740,724948,98.43,98.6,GiftDeed
2025-06,PARC-30ddf52cd5f7,IndependentHouse,9565183,2561.65,168,1.046,8.74,71.67,44.74,Investor,Developer,N,Y,N,8877340,6058818,36.88,51.8,PartitionDeed
2024-11,PARC-50a96d462d4f,RowHouse,41429170,17305.42,169,1.112,7.98,64.16,52.16,FirstTime,Trust,Y,Y,N,42191170,28076804,72.97,99.8,GiftDeed
2022-08,PARC-46cb51e6f40a,RowHouse,13058121,16784.22,124,1.167,6.42,68.97,45.03,NRI,Individual,N,Y,Y,10726266,10874508,61.15,42.1,SaleDeed
2023-11,PARC-a35aa9ffb584,Studio,28934552,12157.37,227,1.109,7.67,81.15,59.42,Upgrader,Trust,Y,Y,N,22376936,19214950,42.98,80.4,ReleaseDeed
2025-06,PARC-6f12eab584e4,BuilderFloor,47572627,13741.37,165,1.01,7.11,44.02,10.13,FirstTime,BankAuction,Y,N,Y,33658645,27378890,69.83,90.0,LeaseDeed
2021-10,PARC-947c97592f5a,Studio,22727862,8940.94,236,1.172,11.17,59.2,36.62,FirstTime,Developer,Y,N,Y,19696598,14664737,68.64,34.8,PartitionDeed
2020-02,PARC-daed59156155,Plot,7225312,9494.5,46,0.839,8.15,84.68,34.41,NRI,Trust,Y,N,N,6984389,3985929,86.37,12.7,LeaseDeed
2019-11,PARC-59a05cd4e4fa,FarmHouse,40468622,22658.8,214,1.141,7.12,81.47,56.29,Institutional,Developer,Y,N,N,38115369,34122715,52.85,63.6,SaleDeed
2024-09,PARC-941f11d53a85,IndependentHouse,20742461,5189.51,185,0.881,8.13,87.41,20.52,Upgrader,Individual,N,N,N,14666144,19428709,13.93,53.3,LeaseDeed
2023-11,PARC-045491cf87b4,Apartment,21455779,9165.22,210,0.793,9.02,83.14,36.67,Investor,Trust,Y,Y,N,22212227,16047396,33.12,19.4,LeaseDeed
2021-08,PARC-041344443176,Plot,55745613,39037.54,89,0.938,11.45,84.62,34.62,Institutional,Individual,Y,N,Y,48016574,47226324,71.69,7.6,PartitionDeed
2025-09,PARC-2d52c1bb1e10,Villa,13529626,53476.78,90,1.173,6.61,62.35,31.76,Investor,Developer,N,Y,Y,11887354,9307303,93.03,27.6,LeaseDeed
2024-06,PARC-7e35780a2b8c,BuilderFloor,52253222,34264.41,178,1.012,8.05,47.56,43.26,Senior,Trust,Y,N,Y,46092178,29381024,52.25,21.8,PartitionDeed
2025-07,PARC-502957671575,Apartment,8475962,8064.66,79,0.793,6.28,41.76,41.82,Investor,Trust,Y,N,N,7815102,5482365,97.03,31.5,ConveyanceDeed
2025-02,PARC-980397ff470d,RowHouse,35081599,13518.92,159,0.879,11.44,49.89,13.54,NRI,Developer,N,Y,N,33243540,29911076,26.26,76.9,PartitionDeed
2020-09,PARC-89abc1f43b2a,Villa,52392749,182553.13,164,1.118,7.63,79.75,39.53,NRI,BankAuction,Y,Y,N,50686189,49013264,41.51,9.8,PartitionDeed
2025-08,PARC-8dc6f0fa603f,BuilderFloor,54757987,17405.59,39,0.855,9.15,86.83,20.29,Institutional,BankAuction,Y,N,N,56961547,39132698,8.83,95.8,ConveyanceDeed
2022-05,PARC-14a08e499562,RowHouse,21418696,40875.37,89,1.118,10.05,50.2,34.39,Upgrader,BankAuction,N,N,N,18321070,19356705,61.89,1.9,PartitionDeed
2024-06,PARC-7982fa20741c,Apartment,23478749,29348.44,158,1.045,9.24,45.54,20.45,Senior,Trust,Y,Y,N,20417488,14751447,19.88,27.9,ConveyanceDeed
2020-09,PARC-c7d45f7f7026,Apartment,51045898,38008.86,155,0.834,7.87,85.82,45.8,FirstTime,Developer,N,N,Y,42413802,29860611,44.81,32.6,ReleaseDeed
2024-03,PARC-ab1cbce0619c,Plot,46543356,15350.71,15,0.879,9.18,48.35,35.25,NRI,Developer,Y,Y,Y,34676854,43861056,60.45,15.3,GiftDeed
2025-03,PARC-7f6a0ec9e39f,BuilderFloor,61728140,22180.43,43,0.798,10.01,48.1,13.95,Institutional,BankAuction,Y,Y,Y,59637386,50938129,96.67,2.0,LeaseDeed
2020-09,PARC-a24f98e67905,Plot,57156768,119076.6,47,1.161,11.41,67.97,23.48,Institutional,BankAuction,Y,N,N,50402603,35069218,53.76,80.0,SaleDeed
2020-04,PARC-59331694cf26,FarmHouse,38491421,24284.81,157,0.892,11.37,58.04,53.62,Investor,Individual,N,N,N,31544246,22536938,47.22,51.4,PartitionDeed
2024-03,PARC-7e2d69ad0ab6,RowHouse,36365656,9658.87,209,0.807,11.37,43.4,52.21,NRI,Company,Y,N,Y,31029618,21631763,16.64,60.8,LeaseDeed
2022-02,PARC-40eeeb6bb4ec,BuilderFloor,60463116,18882.92,197,0.829,10.2,89.82,22.18,Investor,Trust,Y,Y,N,55989342,39918704,53.95,98.2,PartitionDeed
2023-12,PARC-34777ec04293,Plot,22978874,6098.43,105,0.945,7.27,64.97,28.07,NRI,Developer,N,Y,N,21281893,13000225,36.41,57.7,GiftDeed
2024-10,PARC-70efed1ac8c0,BuilderFloor,12591819,39349.43,122,0.97,9.7,77.81,58.96,Upgrader,Developer,N,N,Y,12600510,9195571,68.28,81.3,GiftDeed
2022-12,PARC-28b8fae65603,Villa,56273383,35236.93,136,1.085,7.36,62.37,39.27,Institutional,Developer,N,N,N,53135937,46787866,21.19,64.6,ConveyanceDeed
2021-11,PARC-78212f23f873,Studio,40843871,85091.4,195,1.111,10.0,45.79,42.58,Investor,BankAuction,N,N,Y,34045939,28452548,13.71,23.8,GiftDeed
2023-11,PARC-a1fe3e4d3b08,BuilderFloor,64320515,20169.49,137,1.001,9.42,79.61,23.6,NRI,Trust,N,Y,Y,57215645,39555923,63.14,74.7,LeaseDeed
2020-06,PARC-5203b1421b6f,RowHouse,44500523,28840.26,22,0.989,8.2,45.46,40.58,NRI,BankAuction,N,N,N,39014088,36592276,37.43,45.9,ConveyanceDeed
2020-07,PARC-0d9db2d4d81e,Villa,30545588,13660.82,76,0.999,11.44,50.51,41.67,FirstTime,BankAuction,Y,N,N,27263983,26578770,20.57,99.8,GiftDeed
2024-07,PARC-bbb23cccbfb0,Plot,63365950,69026.09,143,1.149,11.39,58.2,40.01,FirstTime,Developer,Y,N,Y,54978486,58972948,44.59,83.2,PartitionDeed
2021-11,PARC-109e4e696dd5,Villa,55279631,25070.13,215,1.061,7.84,56.75,27.65,Investor,Individual,Y,Y,N,45660761,31571363,73.97,85.1,LeaseDeed
2019-12,PARC-26e2b6b5697e,Villa,61912277,36743.19,149,1.051,8.79,64.27,37.69,NRI,Trust,Y,Y,Y,62893173,55086098,25.02,10.6,PartitionDeed
2019-07,PARC-6aaaaf6a5cc1,Studio,42684501,14602.98,64,0.893,7.23,54.53,32.55,Senior,Developer,N,N,Y,41837592,36871085,94.69,76.1,PartitionDeed
2021-06,PARC-d69da7d2d883,FarmHouse,40630001,10863.64,231,1.108,6.39,42.93,29.46,Investor,Company,Y,N,N,39436831,37316735,4.7,8.6,PartitionDeed
2022-07,PARC-524ac0b2e4c6,FarmHouse,10420776,6675.71,186,0.952,7.93,80.89,27.32,Investor,Company,N,N,N,9039991,7110166,58.4,81.2,ConveyanceDeed
2019-07,PARC-1be31a57d19e,FarmHouse,13905551,7500.3,50,1.152,10.67,48.58,33.32,Senior,Individual,Y,Y,Y,13374042,12827985,50.88,89.9,ConveyanceDeed
2019-05,PARC-83925f71a63a,BuilderFloor,26895126,10175.98,82,0.971,8.07,68.31,50.8,Senior,Trust,Y,N,Y,26100629,16930877,55.58,37.8,ReleaseDeed
2025-07,PARC-8026baae9f79,Villa,16840288,8238.89,54,1.149,8.53,80.52,18.24,Investor,Trust,Y,Y,N,15442990,11182234,70.95,11.1,ConveyanceDeed
2024-04,PARC-e1957c29cc70,IndependentHouse,36772434,8457.32,140,0.791,9.68,75.5,50.93,FirstTime,Individual,Y,N,N,27123720,25399614,47.08,77.0,SaleDeed
2025-03,PARC-f472a318d92c,FarmHouse,64529311,51132.58,56,1.085,10.82,43.3,12.47,NRI,BankAuction,N,N,N,55374011,58956670,23.21,84.3,SaleDeed
2024-09,PARC-49f9a2a2d4c4,Studio,2534154,835.25,147,0.785,9.45,74.85,46.24,Institutional,BankAuction,N,N,N,2243141,2136559,13.91,4.2,LeaseDeed
2020-03,PARC-611cc2933281,BuilderFloor,10380043,2723.71,34,1.138,11.03,73.6,54.31,Institutional,BankAuction,Y,Y,Y,7529882,8464953,60.42,63.6,SaleDeed
2019-03,PARC-b20d43fc3307,IndependentHouse,27403168,19393.61,133,0.79,9.8,41.57,39.93,Investor,Individual,Y,Y,N,26600639,22022820,63.52,12.7,ConveyanceDeed
2019-01,PARC-2870f437006c,Studio,62641734,34044.42,227,1.18,10.19,74.51,51.52,Institutional,Developer,N,Y,N,56768867,42048447,5.94,63.4,ConveyanceDeed
2025-04,PARC-cbab6a11cf61,Villa,24367518,9500.01,75,0.842,7.86,69.82,30.94,Senior,Trust,N,N,Y,17330381,14945945,2.59,28.8,ConveyanceDeed
2024-10,PARC-37c4e90c6c74,FarmHouse,28484848,50237.83,204,1.179,6.94,62.1,46.19,NRI,BankAuction,N,N,N,21069021,17987928,97.74,32.0,ReleaseDeed
