econ_consumer_transaction_week,econ_consumer_merchant_category_code,econ_consumer_payment_channel_type,econ_consumer_spend_amount_usd,econ_consumer_transaction_count,econ_consumer_unique_cardholders,econ_consumer_median_ticket_size,econ_consumer_share_online_pct,econ_consumer_share_instore_pct,econ_consumer_refund_rate_pct,econ_consumer_chargeback_rate_pct,econ_consumer_new_customer_share_pct,econ_consumer_repeat_customer_share_pct,econ_consumer_income_segment,econ_consumer_age_segment,econ_consumer_device_type,econ_consumer_daypart_peak,econ_consumer_holiday_effect_flag,econ_consumer_weather_sensitivity_score,econ_consumer_privacy_aggregation_level
2012-01-02,8701,IN_APP,1225092.22,619,296,2148.03,63.7,36.3,7.73,1.41,28.84,71.16,100_150K,25_34,POS_TERMINAL,MORNING,0,0.2149,NATIONAL
2012-01-09,3963,INSTORE_CARD_PRESENT,569208.65,641,338,1001.32,63.19,36.81,1.15,0.44,26.04,73.96,150K_PLUS,55_64,DESKTOP,AFTERNOON,0,0.5788,STORE_CLUSTER
2012-01-16,7299,IN_APP,454177.33,616,239,466.7,19.93,80.07,0.86,0.62,17.14,82.86,150K_PLUS,25_34,POS_TERMINAL,AFTERNOON,1,0.1513,STORE_CLUSTER
2012-01-23,4950,IN_APP,418122.42,644,127,643.2,59.06,40.94,5.46,0.59,12.2,87.8,150K_PLUS,45_54,POS_TERMINAL,AFTERNOON,0,0.2231,STORE_CLUSTER
2012-01-30,1358,INSTORE_CARD_PRESENT,896941.41,685,192,1329.96,64.29,35.71,4.33,1.21,20.74,79.26,LT35K,25_34,POS_TERMINAL,MORNING,0,0.9812,NATIONAL
2012-02-06,6414,RECURRING,381624.17,644,254,620.22,18.48,81.52,7.43,1.41,16.33,83.67,150K_PLUS,25_34,DESKTOP,AFTERNOON,0,0.5294,ZIP3
2012-02-13,9959,RECURRING,1271530.68,676,183,2200.14,14.34,85.66,4.4,0.2,25.78,74.22,35_60K,25_34,DESKTOP,MIDDAY,0,0.5687,STATE
2012-02-20,7845,ONLINE_ECOM,3310410.98,635,369,3694.15,36.53,63.47,3.16,1.44,24.78,75.22,60_100K,45_54,TABLET,LATE_NIGHT,0,0.5524,STATE
2012-02-27,6059,PHONE_ORDER,1058768.61,622,191,1335.71,25.87,74.13,3.76,1.12,25.23,74.77,60_100K,18_24,MOBILE,EVENING,0,0.3037,ZIP3
2012-03-05,6872,PHONE_ORDER,738232.76,665,302,762.01,74.84,25.16,3.21,0.28,28.02,71.98,35_60K,18_24,MOBILE,LATE_NIGHT,0,0.8374,ZIP5
2012-03-12,1447,ONLINE_ECOM,410953.86,630,257,793.33,39.03,60.97,7.76,1.32,35.12,64.88,60_100K,55_64,MOBILE,MORNING,0,0.7877,STATE
2012-03-19,3383,ONLINE_ECOM,480068.35,624,373,571.59,75.54,24.46,0.14,0.69,5.33,94.67,35_60K,65_PLUS,MOBILE,AFTERNOON,0,0.0923,NATIONAL
2012-03-26,9715,ONLINE_ECOM,554147.37,634,247,1089.7,69.88,30.12,0.48,1.04,37.16,62.84,150K_PLUS,55_64,UNKNOWN,LATE_NIGHT,1,0.6344,NATIONAL
2012-04-02,4432,IN_APP,1007752.33,649,330,1458.63,58.11,41.89,6.03,1.79,43.98,56.02,150K_PLUS,18_24,UNKNOWN,MIDDAY,0,0.7553,STATE
2012-04-09,6310,INSTORE_CARD_PRESENT,1170621.24,654,260,2494.01,57.75,42.25,0.61,0.46,16.55,83.45,35_60K,45_54,MOBILE,LATE_NIGHT,0,0.3228,NATIONAL
2012-04-16,9953,INSTORE_CARD_PRESENT,601152.19,652,138,1264.1,18.38,81.62,3.64,0.67,16.83,83.17,35_60K,45_54,DESKTOP,LATE_NIGHT,1,0.5675,STORE_CLUSTER
2012-04-23,6030,INSTORE_CARD_PRESENT,629057.33,627,310,1116.96,52.61,47.39,2.27,0.27,33.63,66.37,150K_PLUS,45_54,DESKTOP,MIDDAY,0,0.9305,STATE
2012-04-30,5154,IN_APP,2058855.36,625,290,2098.48,68.45,31.55,2.58,0.22,44.81,55.19,150K_PLUS,18_24,DESKTOP,MIDDAY,0,0.0937,ZIP5
2012-05-07,1024,PHONE_ORDER,680039.1,667,376,957.3,22.15,77.85,2.22,1.7,24.42,75.58,LT35K,55_64,UNKNOWN,LATE_NIGHT,0,0.0428,STATE
2012-05-14,4013,MOBILE_WALLET,713921.98,638,224,1503.06,29.97,70.03,1.98,0.52,6.52,93.48,60_100K,65_PLUS,UNKNOWN,LATE_NIGHT,0,0.7098,ZIP3
2012-05-21,1714,ONLINE_ECOM,1393835.71,681,384,1263.94,30.83,69.17,6.1,1.4,17.83,82.17,LT35K,65_PLUS,POS_TERMINAL,MIDDAY,0,0.6483,STORE_CLUSTER
2012-05-28,7353,INSTORE_CARD_PRESENT,481764.43,667,304,630.54,58.44,41.56,7.66,1.62,5.85,94.15,150K_PLUS,25_34,DESKTOP,LATE_NIGHT,1,0.6076,METRO
2012-06-04,3831,PHONE_ORDER,219039.1,621,158,428.16,75.99,24.01,5.77,0.12,11.38,88.62,35_60K,55_64,TABLET,LATE_NIGHT,0,0.6866,METRO
2012-06-11,6082,MOBILE_WALLET,322731.57,646,105,443.37,61.63,38.37,4.35,1.07,41.41,58.59,100_150K,18_24,UNKNOWN,AFTERNOON,0,0.2013,STATE
2012-06-18,8736,PHONE_ORDER,161668.52,622,211,235.23,57.15,42.85,1.31,1.71,28.79,71.21,LT35K,45_54,POS_TERMINAL,MIDDAY,0,0.1195,ZIP5
2012-06-25,6186,IN_APP,907931.78,656,199,1170.64,67.33,32.67,0.64,0.04,43.36,56.64,60_100K,35_44,POS_TERMINAL,MORNING,0,0.089,NATIONAL
2012-07-02,3736,IN_APP,2670499.05,628,283,5615.33,50.16,49.84,5.03,0.72,36.06,63.94,100_150K,25_34,UNKNOWN,AFTERNOON,1,0.0522,METRO
2012-07-09,1207,IN_APP,655879.71,651,181,961.51,5.12,94.88,0.62,1.63,27.06,72.94,35_60K,45_54,DESKTOP,MIDDAY,0,0.2853,ZIP3
2012-07-16,9166,MOBILE_WALLET,2130067.36,626,187,3836.79,47.22,52.78,4.85,1.12,17.7,82.3,35_60K,35_44,UNKNOWN,LATE_NIGHT,1,0.7527,METRO
2012-07-23,8441,MOBILE_WALLET,430758.18,674,162,496.5,59.95,40.05,2.96,0.88,9.45,90.55,35_60K,55_64,DESKTOP,MORNING,0,0.8024,METRO
2012-07-30,2688,ONLINE_ECOM,359165.58,656,438,389.74,13.78,86.22,5.52,1.24,28.45,71.55,100_150K,35_44,POS_TERMINAL,AFTERNOON,0,0.611,ZIP5
2012-08-06,4440,ONLINE_ECOM,1712605.84,653,247,3460.31,80.68,19.32,3.22,0.72,23.0,77.0,150K_PLUS,55_64,MOBILE,LATE_NIGHT,0,0.6112,ZIP3
2012-08-13,1654,ONLINE_ECOM,1969981.99,667,264,2788.14,66.27,33.73,3.22,1.17,37.18,62.82,150K_PLUS,35_44,POS_TERMINAL,AFTERNOON,0,0.3462,STORE_CLUSTER
2012-08-20,8207,MOBILE_WALLET,406308.5,634,406,638.47,41.15,58.85,5.76,0.09,19.08,80.92,60_100K,25_34,POS_TERMINAL,MORNING,0,0.3668,STATE
2012-08-27,7994,MOBILE_WALLET,1043882.53,685,461,2079.2,8.94,91.06,3.68,0.6,21.11,78.89,150K_PLUS,55_64,DESKTOP,MIDDAY,0,0.164,ZIP5
2012-09-03,6361,ONLINE_ECOM,1109291.33,658,255,1821.43,13.01,86.99,1.4,0.25,36.26,63.74,LT35K,25_34,POS_TERMINAL,MIDDAY,0,0.0295,METRO
2012-09-10,6755,INSTORE_CARD_PRESENT,390134.83,676,452,362.53,48.16,51.84,3.79,1.13,21.29,78.71,35_60K,45_54,MOBILE,AFTERNOON,1,0.6986,METRO
2012-09-17,9569,INSTORE_CARD_PRESENT,1109408.51,586,114,1269.36,71.97,28.03,7.19,0.18,25.82,74.18,100_150K,18_24,TABLET,MIDDAY,0,0.7534,NATIONAL
2012-09-24,6270,MOBILE_WALLET,382054.57,683,197,397.02,82.95,17.05,6.91,1.35,36.69,63.31,60_100K,35_44,MOBILE,MIDDAY,0,0.2119,NATIONAL
2012-10-01,8016,IN_APP,1542001.04,661,414,1846.28,35.35,64.65,2.61,0.1,36.32,63.68,100_150K,65_PLUS,UNKNOWN,MIDDAY,0,0.0553,NATIONAL
2012-10-08,5793,INSTORE_CARD_PRESENT,1227681.14,651,392,1225.07,14.21,85.79,3.98,1.63,43.23,56.77,150K_PLUS,35_44,UNKNOWN,MORNING,0,0.7793,STATE
2012-10-15,8850,MOBILE_WALLET,462550.35,684,157,875.56,74.23,25.77,3.11,1.79,33.53,66.47,60_100K,65_PLUS,TABLET,MIDDAY,0,0.979,STATE
2012-10-22,1762,ONLINE_ECOM,1019869.22,616,360,1883.42,63.31,36.69,3.08,0.67,7.97,92.03,35_60K,55_64,POS_TERMINAL,LATE_NIGHT,0,0.485,NATIONAL
2012-10-29,6243,INSTORE_CARD_PRESENT,635507.11,674,231,793.01,78.7,21.3,5.68,1.01,22.66,77.34,60_100K,25_34,MOBILE,MIDDAY,0,0.6805,METRO
2012-11-05,1556,MOBILE_WALLET,658050.05,692,174,827.26,40.52,59.48,2.39,1.08,19.97,80.03,LT35K,65_PLUS,TABLET,MIDDAY,0,0.5275,ZIP3
2012-11-12,3505,RECURRING,275661.46,664,311,262.8,9.06,90.94,7.58,0.43,22.8,77.2,LT35K,45_54,POS_TERMINAL,MIDDAY,1,0.8342,METRO
2012-11-19,7621,INSTORE_CARD_PRESENT,471096.44,635,335,691.86,52.2,47.8,2.92,1.46,19.0,81.0,150K_PLUS,65_PLUS,UNKNOWN,MIDDAY,1,0.9196,STATE
2012-11-26,2806,MOBILE_WALLET,381676.29,656,157,414.32,34.55,65.45,7.85,0.93,9.04,90.96,LT35K,65_PLUS,TABLET,LATE_NIGHT,0,0.9314,STATE
2012-12-03,8375,RECURRING,1919610.73,617,355,2147.86,28.24,71.76,5.53,0.04,33.45,66.55,150K_PLUS,55_64,POS_TERMINAL,MIDDAY,0,0.9646,STORE_CLUSTER
2012-12-10,5858,INSTORE_CARD_PRESENT,1267093.52,615,210,2139.38,12.06,87.94,4.54,0.17,15.54,84.46,100_150K,65_PLUS,UNKNOWN,MIDDAY,0,0.7062,STATE
2012-12-17,7273,RECURRING,632439.55,647,281,1206.17,66.73,33.27,1.9,0.01,36.08,63.92,35_60K,65_PLUS,UNKNOWN,MORNING,1,0.2165,NATIONAL
2012-12-24,1553,ONLINE_ECOM,1412112.44,662,131,1350.83,7.27,92.73,2.27,0.09,24.33,75.67,150K_PLUS,65_PLUS,POS_TERMINAL,MORNING,0,0.3448,STATE
2012-12-31,2832,MOBILE_WALLET,4716714.72,604,105,7385.01,14.17,85.83,2.44,0.5,21.69,78.31,60_100K,35_44,DESKTOP,MIDDAY,1,0.3592,NATIONAL
2013-01-07,9427,INSTORE_CARD_PRESENT,1283482.61,686,163,1951.96,41.92,58.08,2.13,1.33,44.33,55.67,60_100K,35_44,UNKNOWN,MIDDAY,0,0.1221,STORE_CLUSTER
2013-01-14,9006,RECURRING,1085496.86,637,444,2013.76,84.68,15.32,7.35,0.34,11.61,88.39,60_100K,45_54,TABLET,LATE_NIGHT,0,0.1829,ZIP3
2013-01-21,2675,MOBILE_WALLET,424012.42,617,355,602.87,5.24,94.76,3.79,1.68,28.45,71.55,100_150K,25_34,MOBILE,MORNING,0,0.4315,STORE_CLUSTER
2013-01-28,6601,INSTORE_CARD_PRESENT,1221620.25,691,361,1420.74,44.44,55.56,7.12,0.26,19.94,80.06,35_60K,18_24,UNKNOWN,EVENING,0,0.8408,NATIONAL
2013-02-04,2241,PHONE_ORDER,803782.18,629,219,1712.66,51.79,48.21,3.41,1.51,15.42,84.58,60_100K,55_64,DESKTOP,AFTERNOON,0,0.9151,ZIP5
2013-02-11,2812,INSTORE_CARD_PRESENT,431459.99,708,460,753.01,41.67,58.33,3.19,1.58,5.35,94.65,150K_PLUS,65_PLUS,MOBILE,EVENING,0,0.9213,ZIP5
2013-02-18,9243,INSTORE_CARD_PRESENT,691452.16,699,369,902.46,13.17,86.83,0.22,1.07,17.44,82.56,100_150K,35_44,POS_TERMINAL,LATE_NIGHT,0,0.8088,STORE_CLUSTER
2013-02-25,3487,PHONE_ORDER,527113.51,674,438,603.64,69.23,30.77,5.77,0.21,6.92,93.08,60_100K,45_54,POS_TERMINAL,AFTERNOON,0,0.0147,STORE_CLUSTER
2013-03-04,1603,RECURRING,507423.11,638,425,1070.99,38.26,61.74,6.76,1.74,25.33,74.67,LT35K,55_64,DESKTOP,LATE_NIGHT,0,0.85,ZIP5
2013-03-11,1762,PHONE_ORDER,249068.63,619,100,546.37,57.36,42.64,6.24,0.79,35.71,64.29,35_60K,45_54,TABLET,MORNING,0,0.3601,STATE
2013-03-18,9381,PHONE_ORDER,657647.21,685,259,759.38,36.36,63.64,7.24,0.65,21.05,78.95,LT35K,18_24,UNKNOWN,AFTERNOON,0,0.1934,METRO
2013-03-25,5716,PHONE_ORDER,1209195.38,676,225,1123.92,5.33,94.67,6.88,0.7,39.61,60.39,60_100K,55_64,MOBILE,MORNING,0,0.5039,METRO
2013-04-01,8823,RECURRING,2106282.56,629,339,2369.88,75.78,24.22,2.86,0.58,35.85,64.15,60_100K,18_24,MOBILE,AFTERNOON,0,0.9472,ZIP3
2013-04-08,7435,MOBILE_WALLET,150561.08,649,386,303.05,27.02,72.98,3.4,0.75,5.23,94.77,150K_PLUS,35_44,UNKNOWN,LATE_NIGHT,0,0.3915,ZIP5
2013-04-15,9368,IN_APP,2875066.11,680,440,3841.63,40.48,59.52,1.76,1.39,16.53,83.47,150K_PLUS,35_44,POS_TERMINAL,MORNING,0,0.7767,STORE_CLUSTER
2013-04-22,4588,INSTORE_CARD_PRESENT,438801.4,682,376,526.12,24.41,75.59,6.9,0.98,23.97,76.03,100_150K,45_54,TABLET,AFTERNOON,0,0.097,STATE
2013-04-29,9197,INSTORE_CARD_PRESENT,1029889.57,660,357,1845.88,61.9,38.1,1.78,0.04,13.66,86.34,LT35K,18_24,MOBILE,MORNING,0,0.4481,STORE_CLUSTER
2013-05-06,6486,INSTORE_CARD_PRESENT,471011.9,637,282,787.73,10.85,89.15,5.45,0.88,6.78,93.22,150K_PLUS,18_24,POS_TERMINAL,EVENING,1,0.5409,STATE
2013-05-13,5636,RECURRING,456101.79,673,308,425.55,46.66,53.34,7.47,1.49,41.82,58.18,100_150K,55_64,POS_TERMINAL,LATE_NIGHT,0,0.1414,NATIONAL
2013-05-20,6655,RECURRING,473169.68,615,276,703.37,78.58,21.42,4.94,1.71,7.82,92.18,100_150K,18_24,MOBILE,MORNING,0,0.7699,NATIONAL
2013-05-27,5634,IN_APP,1045421.01,647,268,1312.89,50.82,49.18,4.01,1.35,19.44,80.56,100_150K,35_44,UNKNOWN,AFTERNOON,0,0.7651,ZIP3
2013-06-03,6345,RECURRING,539143.94,644,161,940.07,10.74,89.26,3.93,0.66,33.9,66.1,LT35K,25_34,MOBILE,AFTERNOON,1,0.1944,ZIP3
2013-06-10,8191,MOBILE_WALLET,775436.27,638,97,1598.28,8.47,91.53,2.92,1.48,33.6,66.4,35_60K,35_44,POS_TERMINAL,AFTERNOON,0,0.6466,METRO
2013-06-17,7668,ONLINE_ECOM,300651.79,623,105,495.51,77.39,22.61,7.43,0.43,11.43,88.57,LT35K,35_44,UNKNOWN,LATE_NIGHT,0,0.9512,ZIP3
2013-06-24,4608,INSTORE_CARD_PRESENT,253380.03,645,428,458.62,13.3,86.7,5.73,0.89,43.23,56.77,100_150K,35_44,MOBILE,MIDDAY,0,0.9578,NATIONAL
2013-07-01,4977,IN_APP,739087.43,675,227,1372.0,59.6,40.4,0.62,0.4,23.24,76.76,150K_PLUS,35_44,MOBILE,EVENING,0,0.2072,METRO
2013-07-08,7407,IN_APP,1522885.62,631,209,1605.52,20.85,79.15,3.82,0.23,14.36,85.64,150K_PLUS,18_24,TABLET,MORNING,0,0.2487,STATE
2013-07-15,4317,MOBILE_WALLET,341498.96,656,192,482.51,65.42,34.58,1.31,0.46,5.8,94.2,60_100K,55_64,MOBILE,EVENING,0,0.7972,METRO
2013-07-22,3518,IN_APP,816511.27,587,398,1310.88,33.49,66.51,1.73,1.79,15.81,84.19,60_100K,35_44,POS_TERMINAL,MIDDAY,0,0.7894,STATE
2013-07-29,9986,RECURRING,707291.99,606,148,747.25,73.76,26.24,3.59,0.08,33.95,66.05,100_150K,65_PLUS,POS_TERMINAL,AFTERNOON,1,0.8236,STORE_CLUSTER
2013-08-05,7731,PHONE_ORDER,1169445.27,645,153,1188.44,15.98,84.02,5.1,1.4,18.58,81.42,150K_PLUS,25_34,UNKNOWN,MORNING,0,0.7329,STORE_CLUSTER
2013-08-12,1353,IN_APP,2191206.18,650,169,4285.5,16.87,83.13,3.5,0.51,15.64,84.36,35_60K,25_34,UNKNOWN,EVENING,0,0.1532,METRO
2013-08-19,4412,PHONE_ORDER,367500.6,648,200,621.97,76.67,23.33,1.47,0.24,40.34,59.66,LT35K,55_64,DESKTOP,LATE_NIGHT,0,0.7429,METRO
2013-08-26,2645,IN_APP,1418405.89,689,354,1787.76,16.36,83.64,7.13,1.2,41.48,58.52,35_60K,65_PLUS,MOBILE,MIDDAY,0,0.9906,STATE
2013-09-02,8848,INSTORE_CARD_PRESENT,949909.68,669,358,1451.98,57.57,42.43,7.96,1.74,37.91,62.09,150K_PLUS,18_24,TABLET,LATE_NIGHT,0,0.8962,NATIONAL
2013-09-09,8293,INSTORE_CARD_PRESENT,1401897.11,642,293,1588.77,78.38,21.62,7.35,0.12,19.06,80.94,60_100K,45_54,POS_TERMINAL,EVENING,0,0.6966,ZIP5
2013-09-16,7607,RECURRING,1056032.56,622,131,2265.43,14.68,85.32,4.81,1.73,38.46,61.54,100_150K,65_PLUS,POS_TERMINAL,AFTERNOON,0,0.1092,STORE_CLUSTER
2013-09-23,5284,ONLINE_ECOM,263419.56,679,404,318.75,74.88,25.12,4.85,0.67,35.12,64.88,100_150K,25_34,MOBILE,MORNING,0,0.5476,NATIONAL
2013-09-30,5414,PHONE_ORDER,269013.87,672,300,364.11,27.65,72.35,6.26,0.66,23.19,76.81,150K_PLUS,18_24,UNKNOWN,EVENING,0,0.0562,NATIONAL
2013-10-07,2911,MOBILE_WALLET,546013.5,653,340,819.7,45.99,54.01,6.45,0.13,6.36,93.64,35_60K,35_44,MOBILE,LATE_NIGHT,0,0.7612,NATIONAL
2013-10-14,3891,INSTORE_CARD_PRESENT,698924.9,638,416,1024.92,29.63,70.37,1.0,1.13,10.62,89.38,150K_PLUS,18_24,MOBILE,AFTERNOON,0,0.813,STORE_CLUSTER
2013-10-21,2112,INSTORE_CARD_PRESENT,1712779.84,649,99,2553.22,14.56,85.44,6.47,0.61,13.99,86.01,100_150K,25_34,MOBILE,MORNING,0,0.6,STORE_CLUSTER
2013-10-28,5515,MOBILE_WALLET,1406555.31,634,124,2926.11,68.88,31.12,0.46,1.71,8.32,91.68,60_100K,55_64,MOBILE,MORNING,0,0.0308,ZIP3
2013-11-04,2852,IN_APP,515856.69,645,101,999.21,13.82,86.18,4.04,1.66,32.95,67.05,100_150K,55_64,POS_TERMINAL,MORNING,0,0.647,ZIP3
2013-11-11,6822,MOBILE_WALLET,914923.63,689,264,1183.45,11.56,88.44,5.91,0.75,34.52,65.48,LT35K,65_PLUS,MOBILE,MORNING,0,0.7795,STORE_CLUSTER
2013-11-18,9152,IN_APP,548456.28,669,242,1127.63,7.44,92.56,4.74,0.54,11.18,88.82,LT35K,18_24,UNKNOWN,MIDDAY,0,0.005,NATIONAL
2013-11-25,8579,MOBILE_WALLET,524668.47,616,321,1034.96,7.01,92.99,6.14,1.3,38.27,61.73,LT35K,45_54,MOBILE,LATE_NIGHT,0,0.7664,METRO
2013-12-02,9249,ONLINE_ECOM,259998.05,622,192,551.01,28.72,71.28,7.74,0.38,44.08,55.92,100_150K,45_54,POS_TERMINAL,MIDDAY,0,0.1518,ZIP5
2013-12-09,6177,RECURRING,282356.63,633,282,287.19,71.93,28.07,3.7,1.6,32.63,67.37,100_150K,35_44,POS_TERMINAL,MORNING,0,0.9483,NATIONAL
2013-12-16,5559,ONLINE_ECOM,2475374.41,643,173,2598.88,9.01,90.99,1.99,1.21,13.69,86.31,35_60K,45_54,DESKTOP,MORNING,0,0.7383,ZIP5
2013-12-23,8145,INSTORE_CARD_PRESENT,542473.35,659,315,720.74,36.63,63.37,3.72,0.95,12.28,87.72,60_100K,55_64,POS_TERMINAL,MORNING,1,0.719,NATIONAL
2013-12-30,7780,INSTORE_CARD_PRESENT,4301933.08,632,188,5295.11,16.97,83.03,6.67,1.11,16.77,83.23,35_60K,25_34,DESKTOP,EVENING,0,0.3833,STATE
2014-01-06,9028,MOBILE_WALLET,1024477.76,683,374,1961.52,71.95,28.05,5.78,0.4,43.28,56.72,LT35K,18_24,DESKTOP,LATE_NIGHT,0,0.4655,STATE
2014-01-13,1225,IN_APP,209308.82,627,116,242.48,35.76,64.24,2.52,0.5,19.97,80.03,LT35K,18_24,TABLET,EVENING,0,0.2687,ZIP5
2014-01-20,1357,MOBILE_WALLET,751573.25,697,369,1027.07,73.42,26.58,4.63,0.0,6.15,93.85,150K_PLUS,45_54,TABLET,AFTERNOON,0,0.2062,NATIONAL
2014-01-27,5401,ONLINE_ECOM,787041.11,644,330,1161.44,27.31,72.69,0.47,0.98,35.72,64.28,60_100K,35_44,MOBILE,MIDDAY,0,0.6195,METRO
2014-02-03,3636,PHONE_ORDER,368628.26,672,441,406.83,71.45,28.55,0.13,1.71,24.22,75.78,150K_PLUS,35_44,MOBILE,MIDDAY,0,0.2352,STATE
2014-02-10,3073,MOBILE_WALLET,3015014.22,605,416,5204.31,66.39,33.61,2.53,0.27,5.93,94.07,60_100K,18_24,TABLET,MORNING,0,0.2051,ZIP3
2014-02-17,7775,IN_APP,265047.34,631,229,564.63,77.34,22.66,0.48,0.58,28.23,71.77,100_150K,55_64,UNKNOWN,MIDDAY,0,0.0069,NATIONAL
2014-02-24,3629,IN_APP,903427.05,667,462,1593.58,66.91,33.09,0.38,0.37,39.4,60.6,60_100K,55_64,UNKNOWN,MORNING,0,0.2424,STATE
2014-03-03,9649,PHONE_ORDER,811869.04,697,248,890.01,42.55,57.45,3.12,1.51,6.93,93.07,150K_PLUS,55_64,DESKTOP,MORNING,1,0.0968,METRO
2014-03-10,1053,MOBILE_WALLET,1394997.5,649,304,1840.65,79.36,20.64,2.06,1.58,21.15,78.85,100_150K,65_PLUS,MOBILE,MIDDAY,0,0.4828,METRO
2014-03-17,3976,ONLINE_ECOM,855913.47,648,186,1393.66,83.43,16.57,2.73,1.25,33.95,66.05,100_150K,18_24,TABLET,MIDDAY,1,0.8006,ZIP5
2014-03-24,9818,IN_APP,396036.4,635,363,417.0,41.96,58.04,4.3,0.03,44.95,55.05,150K_PLUS,45_54,DESKTOP,LATE_NIGHT,0,0.5735,STORE_CLUSTER
2014-03-31,1757,PHONE_ORDER,421586.63,629,247,459.0,84.61,15.39,3.98,0.91,13.95,86.05,150K_PLUS,45_54,POS_TERMINAL,AFTERNOON,0,0.0042,STORE_CLUSTER
2014-04-07,1614,ONLINE_ECOM,1764563.13,664,278,3577.92,42.98,57.02,1.98,0.79,9.16,90.84,LT35K,25_34,TABLET,EVENING,1,0.0181,ZIP3
2014-04-14,4282,RECURRING,222126.71,629,340,428.72,52.46,47.54,1.57,1.48,19.03,80.97,60_100K,65_PLUS,TABLET,AFTERNOON,0,0.4519,ZIP3
2014-04-21,2309,PHONE_ORDER,1090378.82,689,280,2126.71,36.56,63.44,7.04,0.97,38.53,61.47,35_60K,45_54,MOBILE,EVENING,0,0.6498,STORE_CLUSTER
2014-04-28,2325,MOBILE_WALLET,629642.94,672,246,726.42,31.49,68.51,6.34,1.11,15.68,84.32,100_150K,45_54,DESKTOP,EVENING,0,0.6511,ZIP5
2014-05-05,2902,ONLINE_ECOM,471881.14,665,197,616.84,27.6,72.4,3.28,0.17,9.96,90.04,150K_PLUS,35_44,TABLET,LATE_NIGHT,0,0.9798,ZIP5
2014-05-12,4628,RECURRING,947479.6,621,108,1414.69,41.22,58.78,3.42,1.44,6.61,93.39,60_100K,18_24,MOBILE,MORNING,0,0.1677,ZIP5
2014-05-19,6611,IN_APP,355543.25,600,237,729.04,30.18,69.82,4.84,1.5,5.3,94.7,60_100K,65_PLUS,UNKNOWN,AFTERNOON,0,0.4286,METRO
2014-05-26,6248,IN_APP,1627054.89,691,463,3261.82,66.75,33.25,2.39,1.72,43.9,56.1,LT35K,35_44,MOBILE,LATE_NIGHT,0,0.5081,NATIONAL
2014-06-02,5659,ONLINE_ECOM,1344961.09,611,327,2213.82,26.31,73.69,0.96,1.3,32.66,67.34,60_100K,35_44,DESKTOP,MIDDAY,0,0.3298,ZIP5
2014-06-09,5732,ONLINE_ECOM,788543.8,695,451,734.74,44.51,55.49,0.24,0.53,22.0,78.0,60_100K,55_64,UNKNOWN,MIDDAY,0,0.2457,ZIP5
2014-06-16,6255,INSTORE_CARD_PRESENT,702617.49,660,112,1483.89,53.43,46.57,7.4,1.52,13.88,86.12,60_100K,35_44,DESKTOP,LATE_NIGHT,0,0.8844,STORE_CLUSTER
2014-06-23,6671,IN_APP,1228219.76,639,171,2094.95,73.42,26.58,0.4,1.22,11.7,88.3,100_150K,35_44,POS_TERMINAL,AFTERNOON,1,0.0233,ZIP3
2014-06-30,5382,IN_APP,1189174.72,662,102,1802.8,5.31,94.69,1.3,0.67,40.65,59.35,100_150K,55_64,TABLET,MIDDAY,0,0.6271,ZIP3
2014-07-07,6968,INSTORE_CARD_PRESENT,798675.02,628,273,1093.58,36.51,63.49,6.48,0.52,27.54,72.46,60_100K,25_34,DESKTOP,EVENING,0,0.0714,METRO
2014-07-14,2611,INSTORE_CARD_PRESENT,432760.39,660,258,396.18,25.42,74.58,2.31,1.16,10.34,89.66,LT35K,55_64,UNKNOWN,MORNING,1,0.5365,ZIP3
2014-07-21,7843,ONLINE_ECOM,354446.9,661,249,695.65,81.24,18.76,0.61,1.63,22.34,77.66,LT35K,45_54,TABLET,LATE_NIGHT,0,0.9732,METRO
2014-07-28,2306,PHONE_ORDER,734672.76,638,319,1038.86,64.6,35.4,6.7,1.44,35.9,64.1,35_60K,18_24,MOBILE,LATE_NIGHT,1,0.3843,STORE_CLUSTER
2014-08-04,6643,ONLINE_ECOM,1009484.5,669,170,1682.49,33.4,66.6,4.58,1.37,41.54,58.46,100_150K,65_PLUS,MOBILE,EVENING,1,0.0208,METRO
2014-08-11,7241,IN_APP,864104.69,627,277,970.94,47.6,52.4,6.41,1.41,32.79,67.21,60_100K,35_44,MOBILE,MORNING,0,0.4871,STORE_CLUSTER
2014-08-18,9929,MOBILE_WALLET,5881750.67,715,210,8394.66,82.5,17.5,5.1,0.04,37.38,62.62,35_60K,65_PLUS,POS_TERMINAL,MORNING,0,0.5481,METRO
2014-08-25,7861,MOBILE_WALLET,1203282.99,640,166,1472.19,29.45,70.55,3.16,0.5,7.25,92.75,100_150K,55_64,POS_TERMINAL,AFTERNOON,0,0.3547,ZIP3
2014-09-01,1640,PHONE_ORDER,1613318.87,648,350,2602.63,75.2,24.8,2.2,0.99,42.25,57.75,100_150K,65_PLUS,TABLET,MIDDAY,0,0.5273,ZIP3
2014-09-08,7781,INSTORE_CARD_PRESENT,749969.7,706,316,1075.44,35.3,64.7,2.18,1.11,8.26,91.74,100_150K,18_24,TABLET,MIDDAY,0,0.6796,STORE_CLUSTER
2014-09-15,6658,RECURRING,881603.22,642,359,1746.84,70.62,29.38,5.67,0.59,10.23,89.77,60_100K,55_64,POS_TERMINAL,AFTERNOON,1,0.452,NATIONAL
