lab_lfs_reference_quarter,lab_lfs_country_iso2,lab_lfs_region_nuts_code,lab_lfs_age_group,lab_lfs_sex,lab_lfs_employment_status_code,lab_lfs_employed_count,lab_lfs_unemployed_count,lab_lfs_inactive_count,lab_lfs_unemployment_rate_pct,lab_lfs_long_term_unemployment_rate_pct,lab_lfs_youth_unemployment_rate_pct,lab_lfs_participation_rate_pct,lab_lfs_hours_worked_mean,lab_lfs_part_time_share_pct,lab_lfs_temporary_contract_share_pct,lab_lfs_self_employment_share_pct,lab_lfs_telework_share_pct,lab_lfs_eurostat_table_code,lab_lfs_data_extract_date
2014-Q3,HU,FI207,15_24,F,EMP,445077,183829,800426,29.23,7.59,45.31,44.0,22.83,34.64,24.54,15.69,16.85,lfsi_part_q,2025-03-11
2014-Q4,NL,LT5,65_74,M,INA,42710,637,164057,1.47,0.35,1.32,20.9,27.83,35.87,22.86,9.05,13.52,lfsi_unemp_q,2025-04-17
2015-Q1,SE,CZ4,55_64,X,UNE,1017628,52320,482726,4.89,2.11,3.71,68.91,29.89,36.42,23.18,9.0,8.72,lfsi_emp_q,2025-01-11
2015-Q2,DK,MT109,45_54,F,EMP,2216203,153814,838779,6.49,3.75,6.42,73.86,29.24,23.17,19.15,20.31,24.94,lfsa_egan_q,2024-03-09
2015-Q3,IE,SK9,35_44,M,INA,338552,21456,22938,5.96,1.22,4.16,94.01,25.88,8.34,6.02,19.69,15.31,lfsi_part_q,2024-05-21
2015-Q4,PL,SE90,25_34,X,UNE,782267,43867,401223,5.31,2.57,3.78,67.31,28.13,31.25,27.28,15.47,8.27,lfsi_unemp_q,2024-05-29
2016-Q1,AT,SI88,15_24,F,EMP,616889,187923,904644,23.35,8.7,36.19,47.08,24.02,23.06,14.27,7.72,15.2,lfsi_emp_q,2024-02-02
2016-Q2,EE,GR828,65_74,M,INA,309144,3786,1409307,1.21,0.29,0.79,18.17,22.65,27.58,5.3,10.66,8.92,lfsa_egan_q,2026-01-10
2016-Q3,IT,CY5,55_64,X,UNE,1087143,43060,661779,3.81,1.31,3.44,63.07,29.1,8.02,16.41,20.38,3.15,lfsi_part_q,2025-11-29
2016-Q4,PT,SK4,45_54,F,EMP,460758,14740,175423,3.1,1.18,2.31,73.05,37.76,37.03,6.56,15.51,13.79,lfsi_unemp_q,2025-11-05
2017-Q1,BE,IE89,35_44,M,INA,1495847,83383,162503,5.28,1.26,4.84,90.67,27.52,12.45,20.9,7.65,12.13,lfsi_emp_q,2024-09-10
2017-Q2,FI,NL970,25_34,X,UNE,1698587,255159,504105,13.06,2.44,10.39,79.49,24.66,15.95,19.05,15.97,5.81,lfsa_egan_q,2024-01-11
2017-Q3,LV,SK45,15_24,F,EMP,790380,200070,1127253,20.2,8.61,31.31,46.77,18.73,14.55,6.3,11.23,7.63,lfsi_part_q,2026-01-06
2017-Q4,RO,NL8,65_74,M,INA,314569,17114,1634432,5.16,1.9,3.67,16.87,29.3,14.75,21.34,7.83,19.07,lfsi_unemp_q,2024-02-25
2018-Q1,BG,FR22,55_64,X,UNE,984358,69220,679281,6.57,3.93,6.3,60.8,21.11,34.23,25.18,14.64,11.02,lfsi_emp_q,2024-12-03
2018-Q2,FR,BG3,45_54,F,EMP,200615,21304,88370,9.6,4.6,8.22,71.52,33.54,26.53,24.44,8.87,6.92,lfsa_egan_q,2025-09-15
2018-Q3,LT,BG96,35_44,M,INA,1086538,131553,225486,10.8,3.97,9.62,84.38,34.98,13.66,18.49,18.69,7.79,lfsi_part_q,2024-09-23
2018-Q4,SK,HU465,25_34,X,UNE,576033,26197,230384,4.35,1.54,3.48,72.33,24.83,7.22,6.25,13.05,4.78,lfsi_unemp_q,2024-08-13
2019-Q1,HR,HR29,15_24,F,EMP,587282,94731,536302,13.89,2.04,21.53,55.98,24.45,20.8,32.8,13.93,4.5,lfsi_emp_q,2025-08-27
2019-Q2,DE,BE7,65_74,M,INA,324213,4236,1811284,1.29,0.6,0.97,15.35,36.12,22.44,8.94,16.95,6.15,lfsa_egan_q,2024-02-08
2019-Q3,LU,BE87,55_64,X,UNE,400894,23916,350532,5.63,2.82,5.68,54.79,26.81,19.36,23.15,9.62,8.46,lfsi_part_q,2025-12-23
2019-Q4,SI,HR81,45_54,F,EMP,1129333,84220,331784,6.94,1.52,7.26,78.53,32.68,44.7,8.18,19.44,3.05,lfsi_unemp_q,2025-11-17
2020-Q1,CY,AT816,35_44,M,INA,670527,89276,241914,11.75,4.52,11.46,75.85,23.18,23.76,16.29,14.68,24.9,lfsi_emp_q,2024-05-30
2020-Q2,GR,MT937,25_34,X,UNE,245508,43903,80396,15.17,3.01,12.02,78.26,36.1,9.72,4.97,9.37,4.47,lfsa_egan_q,2024-02-08
2020-Q3,MT,AT431,15_24,F,EMP,146085,45250,366981,23.65,9.26,36.66,34.27,15.93,14.51,26.08,14.51,37.98,lfsi_part_q,2024-10-21
2020-Q4,ES,GR848,65_74,M,INA,265740,8813,921236,3.21,0.93,2.55,22.96,23.36,24.63,27.89,8.7,13.2,lfsi_unemp_q,2025-09-24
2021-Q1,CZ,SK69,55_64,X,UNE,341315,22482,152886,6.18,3.87,4.44,70.41,24.94,13.63,12.33,14.75,36.89,lfsi_emp_q,2025-07-26
2021-Q2,HU,HU326,45_54,F,EMP,1038731,73877,448728,6.64,3.5,5.1,71.26,22.22,18.34,9.59,17.05,19.11,lfsa_egan_q,2025-07-03
2021-Q3,NL,SE619,35_44,M,INA,1250449,66090,249278,5.02,0.77,3.62,84.08,35.61,20.42,20.15,6.82,31.73,lfsi_part_q,2025-07-16
2021-Q4,SE,HR8,25_34,X,UNE,1446982,148895,468647,9.33,3.58,6.83,77.3,38.77,18.86,24.9,8.67,23.95,lfsi_unemp_q,2025-11-20
2022-Q1,DK,PL42,15_24,F,EMP,965412,350042,828026,26.61,6.3,41.25,61.37,20.48,8.86,13.91,19.74,26.01,lfsi_emp_q,2024-03-08
2022-Q2,IE,BG365,65_74,M,INA,228483,11545,1235256,4.81,1.35,2.9,16.27,40.37,34.01,7.08,14.77,9.06,lfsa_egan_q,2024-02-09
2022-Q3,PL,CZ5,55_64,X,UNE,582140,29094,494271,4.76,2.97,3.26,55.29,26.39,29.7,25.68,12.49,19.71,lfsi_part_q,2024-05-26
2022-Q4,AT,LV533,45_54,F,EMP,2126012,61918,754022,2.83,0.42,2.95,74.37,25.62,19.6,18.71,16.75,7.64,lfsi_unemp_q,2026-02-08
2023-Q1,EE,IT885,35_44,M,INA,2107343,254090,261798,10.76,2.47,10.31,90.02,25.35,20.92,7.52,6.86,6.82,lfsi_emp_q,2024-11-06
2023-Q2,IT,PT359,25_34,X,UNE,787604,54483,334505,6.47,1.64,5.19,71.57,22.4,25.82,13.79,16.05,14.27,lfsa_egan_q,2024-01-21
2023-Q3,PT,HR19,15_24,F,EMP,107277,16915,188163,13.62,4.16,21.11,39.76,29.62,23.86,9.15,16.89,15.26,lfsi_part_q,2025-12-27
2023-Q4,BE,CZ1,65_74,M,INA,349120,8731,1289715,2.44,0.51,2.22,21.72,23.19,17.43,21.36,20.4,24.72,lfsi_unemp_q,2024-09-24
2024-Q1,FI,FR28,55_64,X,UNE,250475,27028,185388,9.74,5.65,8.58,59.95,32.12,12.59,19.66,11.72,15.39,lfsi_emp_q,2025-10-25
2024-Q2,LV,LU3,45_54,F,EMP,717889,32177,188220,4.29,1.83,2.98,79.94,31.68,25.37,9.02,20.06,20.44,lfsa_egan_q,2025-02-27
2024-Q3,RO,CY864,35_44,M,INA,1856454,127149,557848,6.41,2.31,6.72,78.05,41.36,31.17,9.19,15.98,23.52,lfsi_part_q,2024-02-29
2024-Q4,BG,AT662,25_34,X,UNE,607235,67395,317181,9.99,1.72,7.03,68.02,24.65,36.42,14.95,20.09,16.89,lfsi_unemp_q,2024-01-22
2025-Q1,FR,EE73,15_24,F,EMP,375479,126297,473494,25.17,9.95,39.01,51.45,14.04,43.94,30.3,17.82,14.92,lfsi_emp_q,2025-05-08
2025-Q2,LT,PL73,65_74,M,INA,86349,1609,256436,1.83,0.54,1.41,25.54,32.61,8.37,22.11,13.8,23.73,lfsa_egan_q,2024-07-24
2025-Q3,SK,LV61,55_64,X,UNE,144971,5695,118284,3.78,1.26,2.34,56.02,20.28,33.56,22.85,6.3,11.1,lfsi_part_q,2024-10-14
2025-Q4,HR,LV729,45_54,F,EMP,1896200,197660,1051018,9.44,3.9,9.41,66.58,37.86,31.36,11.28,14.95,11.71,lfsi_unemp_q,2025-08-12
2026-Q1,DE,SK36,35_44,M,INA,2224771,204813,434140,8.43,2.23,6.12,84.84,22.12,11.9,17.91,9.35,23.0,lfsi_emp_q,2024-02-16
2026-Q2,LU,MT37,25_34,X,UNE,638379,47386,239319,6.91,2.71,5.57,74.13,20.0,10.91,12.02,12.22,20.42,lfsa_egan_q,2025-11-20
2026-Q3,SI,ES67,15_24,F,EMP,651388,197105,1088264,23.23,5.92,36.01,43.81,27.66,23.02,8.23,17.01,23.09,lfsi_part_q,2024-06-16
2026-Q4,CY,FR4,65_74,M,INA,474180,28768,1503228,5.72,1.5,4.39,25.07,20.01,32.22,21.09,6.1,20.25,lfsi_unemp_q,2025-03-24
2013-Q1,GR,MT773,55_64,X,UNE,292304,26700,283686,8.37,1.4,5.67,52.93,31.72,7.42,10.48,9.8,7.62,lfsi_emp_q,2024-11-20
2013-Q2,MT,BG1,45_54,F,EMP,933644,58538,146294,5.9,1.65,4.34,87.15,23.06,14.27,12.44,16.42,21.68,lfsa_egan_q,2025-05-16
2013-Q3,ES,DE7,35_44,M,INA,228439,18789,64024,7.6,2.67,5.38,79.43,40.9,31.78,25.63,13.43,23.51,lfsi_part_q,2024-09-27
2013-Q4,CZ,IE8,25_34,X,UNE,1863767,64999,792021,3.37,1.63,2.28,70.89,33.7,35.23,11.37,13.47,6.58,lfsi_unemp_q,2025-09-28
2014-Q1,HU,SE59,15_24,F,EMP,926577,180312,780389,16.29,5.13,25.25,58.65,23.06,27.83,31.38,18.08,19.35,lfsi_emp_q,2024-06-23
2014-Q2,NL,HR51,65_74,M,INA,231948,9538,1498332,3.95,1.79,3.82,13.88,30.06,34.29,23.34,19.45,15.18,lfsa_egan_q,2025-03-23
2014-Q3,SE,PT53,55_64,X,UNE,831344,73470,425208,8.12,4.05,6.08,68.03,25.46,15.13,23.78,17.41,11.16,lfsi_part_q,2025-09-25
2014-Q4,DK,PT125,45_54,F,EMP,986378,54654,188630,5.25,2.78,5.47,84.66,31.02,30.06,6.18,9.64,7.52,lfsi_unemp_q,2026-02-01
2015-Q1,IE,IE80,35_44,M,INA,327812,11678,51087,3.44,0.83,2.8,86.92,34.99,24.24,18.89,8.86,11.55,lfsi_emp_q,2025-04-08
2015-Q2,PL,BG9,25_34,X,UNE,673451,68480,285816,9.23,4.05,8.08,72.19,31.59,13.31,8.72,16.94,13.78,lfsa_egan_q,2024-11-24
2015-Q3,AT,HR844,15_24,F,EMP,782952,324163,1209510,29.28,11.27,45.38,47.79,23.68,23.98,31.9,7.41,16.45,lfsi_part_q,2024-04-23
2015-Q4,EE,DK95,65_74,M,INA,417335,25226,1810806,5.7,2.54,3.55,19.64,40.28,29.67,11.56,13.03,3.49,lfsi_unemp_q,2025-07-24
2016-Q1,IT,EE6,55_64,X,UNE,253236,23192,104327,8.39,3.09,8.7,72.6,20.88,13.89,24.28,12.45,24.98,lfsi_emp_q,2024-03-09
2016-Q2,PT,BE6,45_54,F,EMP,214266,11229,27188,4.98,1.99,4.96,89.24,35.27,29.54,27.72,16.77,8.13,lfsa_egan_q,2025-10-13
2016-Q3,BE,NL89,35_44,M,INA,1650696,102379,126898,5.84,1.65,4.42,93.25,22.32,26.73,15.14,13.35,20.97,lfsi_part_q,2025-06-07
2016-Q4,FI,BE542,25_34,X,UNE,2351130,180232,683474,7.12,1.96,4.79,78.74,20.51,8.91,21.69,14.84,22.43,lfsi_unemp_q,2025-02-10
2017-Q1,LV,BG76,15_24,F,EMP,134533,22302,212276,14.22,6.74,22.04,42.49,19.57,21.47,25.31,20.8,11.89,lfsi_emp_q,2024-10-06
2017-Q2,RO,FI7,65_74,M,INA,253946,4391,1379821,1.7,0.4,1.16,15.77,41.57,18.99,10.75,20.59,20.37,lfsa_egan_q,2024-11-17
2017-Q3,BG,PL21,55_64,X,UNE,530862,37756,234287,6.64,3.36,6.94,70.82,31.31,32.51,19.8,19.98,1.82,lfsi_part_q,2025-07-03
2017-Q4,FR,BE423,45_54,F,EMP,971455,50268,150784,4.92,1.04,3.14,87.14,30.35,15.9,5.9,18.69,5.0,lfsi_unemp_q,2025-07-12
2018-Q1,LT,PT607,35_44,M,INA,1177921,99096,251612,7.76,2.58,7.0,83.54,29.76,29.83,19.69,11.85,7.36,lfsi_emp_q,2024-05-08
2018-Q2,SK,DK32,25_34,X,UNE,1065072,61035,354054,5.42,2.62,5.43,76.08,27.91,27.97,16.75,15.19,5.24,lfsa_egan_q,2025-03-16
2018-Q3,HR,IT23,15_24,F,EMP,357354,76433,390120,17.62,6.19,27.31,52.65,21.05,34.64,18.44,8.31,14.74,lfsi_part_q,2024-11-12
2018-Q4,DE,DK195,65_74,M,INA,246446,3018,839901,1.21,0.16,0.9,22.9,39.51,38.7,16.94,8.12,12.39,lfsi_unemp_q,2025-04-09
2019-Q1,LU,RO478,55_64,X,UNE,748516,42559,250772,5.38,1.63,4.2,75.93,37.54,35.22,9.23,19.91,20.1,lfsi_emp_q,2026-02-15
2019-Q2,SI,RO375,45_54,F,EMP,2378699,120196,692541,4.81,1.84,5.04,78.3,39.15,16.4,13.11,19.13,12.51,lfsa_egan_q,2024-03-09
2019-Q3,CY,AT677,35_44,M,INA,1511956,163712,676146,9.77,1.55,8.42,71.25,39.99,25.71,18.05,12.09,18.98,lfsi_part_q,2024-06-27
2019-Q4,GR,LV58,25_34,X,UNE,662315,86656,379337,11.57,1.8,8.55,66.38,39.98,23.96,5.2,14.93,8.75,lfsi_unemp_q,2025-03-18
2020-Q1,MT,FR90,15_24,F,EMP,97223,16302,184520,14.36,5.58,22.26,38.09,28.36,29.93,9.07,17.23,22.51,lfsi_emp_q,2025-09-14
2020-Q2,ES,SI409,65_74,M,INA,419497,20966,1801079,4.76,0.77,3.03,19.65,28.8,17.31,8.06,13.08,7.14,lfsa_egan_q,2024-01-14
2020-Q3,CZ,ES706,55_64,X,UNE,693580,72383,377265,9.45,2.85,9.9,67.0,26.9,32.89,24.92,11.38,23.45,lfsi_part_q,2024-05-11
2020-Q4,HU,RO189,45_54,F,EMP,1535150,43085,326695,2.73,1.36,2.21,82.85,25.27,16.37,23.47,8.05,35.25,lfsi_unemp_q,2025-09-18
2021-Q1,NL,NL1,35_44,M,INA,1214824,95100,474470,7.26,1.2,4.65,73.41,41.95,28.6,24.76,16.92,12.76,lfsi_emp_q,2025-03-02
2021-Q2,SE,FI71,25_34,X,UNE,52295,2133,19242,3.92,1.58,3.3,73.88,20.64,19.19,13.85,17.04,42.04,lfsa_egan_q,2025-06-11
2021-Q3,DK,IT917,15_24,F,EMP,571159,251955,658373,30.61,7.65,47.45,55.56,28.01,35.89,8.01,16.33,13.77,lfsi_part_q,2024-04-22
2021-Q4,IE,LU33,65_74,M,INA,70619,4276,317845,5.71,1.17,4.69,19.07,34.19,14.82,23.54,17.65,38.16,lfsi_unemp_q,2024-07-18
2022-Q1,PL,DK71,55_64,X,UNE,231954,13916,163572,5.66,1.92,4.07,60.05,36.3,20.63,13.92,17.05,14.23,lfsi_emp_q,2026-01-15
2022-Q2,AT,SK85,45_54,F,EMP,2123654,146905,853060,6.47,1.45,4.65,72.69,39.72,33.3,8.22,19.96,3.14,lfsa_egan_q,2025-07-25
2022-Q3,EE,HU78,35_44,M,INA,919073,104621,87205,10.22,2.12,7.1,92.15,24.55,35.07,8.28,19.45,10.75,lfsi_part_q,2025-04-21
2022-Q4,IT,FI81,25_34,X,UNE,1246614,91816,461502,6.86,1.16,4.81,74.36,23.03,34.24,12.34,8.95,2.37,lfsi_unemp_q,2025-06-26
2023-Q1,PT,BG950,15_24,F,EMP,529399,80296,753667,13.17,4.92,20.41,44.72,29.85,44.05,13.47,9.06,9.27,lfsi_emp_q,2025-12-24
2023-Q2,BE,MT485,65_74,M,INA,451391,16274,1850952,3.48,0.45,3.5,20.17,41.03,24.98,9.94,13.96,14.4,lfsa_egan_q,2024-02-09
2023-Q3,FI,PT697,55_64,X,UNE,192765,19461,146143,9.17,5.76,7.0,59.22,38.36,33.61,17.09,9.51,16.75,lfsi_part_q,2025-04-18
2023-Q4,LV,IT5,45_54,F,EMP,1994631,201131,812955,9.16,5.28,8.78,72.98,22.03,19.48,13.4,18.84,22.55,lfsi_unemp_q,2024-06-28
2024-Q1,RO,DE77,35_44,M,INA,249814,10165,22606,3.91,1.1,4.05,92.0,42.72,15.11,16.02,11.4,16.15,lfsi_emp_q,2024-02-28
2024-Q2,BG,LU709,25_34,X,UNE,1590142,194729,492331,10.91,3.4,7.01,78.38,21.76,11.86,14.98,14.7,19.11,lfsa_egan_q,2026-02-08
2024-Q3,FR,LV9,15_24,F,EMP,379147,95142,411239,20.06,7.24,31.09,53.56,24.64,28.28,17.58,19.38,22.8,lfsi_part_q,2025-11-29
2024-Q4,LT,CZ23,65_74,M,INA,235363,14890,707471,5.95,2.44,4.71,26.13,41.16,19.95,23.17,14.37,4.08,lfsi_unemp_q,2024-10-28
2025-Q1,SK,IT950,55_64,X,UNE,732512,46176,569456,5.93,3.43,3.86,57.76,26.4,15.2,15.1,19.72,2.19,lfsi_emp_q,2024-12-20
2025-Q2,HR,HU100,45_54,F,EMP,379431,28559,91936,7.0,1.28,6.84,81.61,28.13,9.25,5.86,12.09,19.28,lfsa_egan_q,2025-02-01
2025-Q3,DE,CY555,35_44,M,INA,920505,69498,144801,7.02,3.32,4.98,87.24,23.35,38.06,21.71,18.06,20.26,lfsi_part_q,2025-09-30
2025-Q4,LU,EE1,25_34,X,UNE,179034,5899,47833,3.19,0.77,2.6,79.45,27.77,23.0,11.73,14.18,8.58,lfsi_unemp_q,2025-09-13
2026-Q1,SI,LT285,15_24,F,EMP,200481,53164,219396,20.96,10.05,32.49,53.62,15.86,39.45,17.83,7.23,23.02,lfsi_emp_q,2025-02-03
2026-Q2,CY,FR89,65_74,M,INA,468401,13939,1807976,2.89,0.69,2.95,21.06,25.21,23.53,7.26,15.37,22.18,lfsa_egan_q,2026-02-13
2026-Q3,GR,FI837,55_64,X,UNE,56606,5029,54636,8.16,3.15,6.66,53.01,28.24,29.45,20.43,9.43,16.85,lfsi_part_q,2024-05-13
2026-Q4,MT,EE163,45_54,F,EMP,991533,73715,258206,6.92,2.19,4.61,80.49,34.59,30.99,23.07,18.23,3.28,lfsi_unemp_q,2026-02-17
2013-Q1,ES,BG52,35_44,M,INA,118885,5523,27735,4.44,1.9,2.84,81.77,36.36,18.66,27.61,19.43,22.06,lfsi_emp_q,2024-12-18
2013-Q2,CZ,IT27,25_34,X,UNE,1441008,181565,469449,11.19,4.28,7.91,77.56,33.62,16.95,14.38,19.75,4.88,lfsa_egan_q,2025-02-10
2013-Q3,HU,EE692,15_24,F,EMP,33792,10589,84897,23.86,8.59,36.98,34.33,16.54,40.21,11.57,19.29,21.25,lfsi_part_q,2024-08-28
2013-Q4,NL,RO59,65_74,M,INA,282941,3697,1642288,1.29,0.43,0.8,14.86,41.38,10.34,20.41,14.82,6.06,lfsi_unemp_q,2025-11-26
2014-Q1,SE,LU99,55_64,X,UNE,269481,21566,144521,7.41,3.66,7.6,66.82,28.59,16.62,17.39,14.92,11.47,lfsi_emp_q,2026-02-11
2014-Q2,DK,CZ3,45_54,F,EMP,322066,34122,100697,9.58,5.25,7.22,77.96,39.29,11.6,13.7,9.03,29.76,lfsa_egan_q,2024-01-25
2014-Q3,IE,AT97,35_44,M,INA,1728196,110114,456135,5.99,1.58,4.55,80.12,41.23,28.05,18.72,20.57,20.89,lfsi_part_q,2024-03-07
2014-Q4,PL,FI64,25_34,X,UNE,198840,26397,85263,11.72,5.02,10.19,72.54,36.34,14.03,5.75,19.13,4.54,lfsi_unemp_q,2024-08-17
2015-Q1,AT,ES934,15_24,F,EMP,877117,266004,745711,23.27,4.03,36.07,60.52,27.38,38.93,6.17,6.08,14.29,lfsi_emp_q,2025-10-28
2015-Q2,EE,IE252,65_74,M,INA,163761,5711,498529,3.37,1.36,2.76,25.37,20.97,11.7,13.47,15.37,22.05,lfsa_egan_q,2025-08-19
2015-Q3,IT,SI96,55_64,X,UNE,74386,6954,48575,8.55,5.09,7.06,62.61,36.25,25.03,16.06,11.27,10.27,lfsi_part_q,2025-11-23
2015-Q4,PT,ES73,45_54,F,EMP,932432,43834,245288,4.49,2.14,3.32,79.92,21.84,27.11,16.9,17.75,15.13,lfsi_unemp_q,2024-10-15
2016-Q1,BE,RO77,35_44,M,INA,997301,47212,136929,4.52,1.18,3.28,88.41,41.58,26.11,10.31,12.67,24.39,lfsi_emp_q,2024-09-16
2016-Q2,FI,GR4,25_34,X,UNE,1440704,117319,479141,7.53,1.43,5.73,76.48,34.52,28.07,6.65,16.45,4.15,lfsa_egan_q,2024-09-06
2016-Q3,LV,SE43,15_24,F,EMP,635248,211184,610923,24.95,5.12,38.67,58.08,24.97,14.85,14.31,15.37,23.9,lfsi_part_q,2024-07-16
2016-Q4,RO,EE96,65_74,M,INA,427624,10739,1421474,2.45,0.62,2.06,23.57,40.37,10.55,17.87,7.37,10.59,lfsi_unemp_q,2025-10-21
2017-Q1,BG,CY783,55_64,X,UNE,1529026,130073,610840,7.84,1.94,6.52,73.09,20.97,12.34,17.63,7.33,18.62,lfsi_emp_q,2024-10-17
2017-Q2,FR,HR76,45_54,F,EMP,1918650,175488,648675,8.38,2.3,8.38,76.35,37.22,32.7,19.32,14.8,8.42,lfsa_egan_q,2025-06-17
2017-Q3,LT,LU595,35_44,M,INA,891667,96329,120492,9.75,1.09,7.73,89.13,26.74,10.45,11.05,7.32,13.53,lfsi_part_q,2024-07-30
2017-Q4,SK,RO9,25_34,X,UNE,1537138,228875,472280,12.96,3.13,12.29,78.9,36.5,13.21,24.29,19.89,22.76,lfsi_unemp_q,2024-03-03
2018-Q1,HR,LT13,15_24,F,EMP,749833,174973,696807,18.92,6.03,29.33,57.03,19.47,20.9,32.36,10.98,24.51,lfsi_emp_q,2024-07-08
2018-Q2,DE,RO486,65_74,M,INA,64420,2761,182935,4.11,1.4,3.73,26.86,41.07,34.47,8.95,18.0,10.08,lfsa_egan_q,2024-08-03
2018-Q3,LU,PL168,55_64,X,UNE,1457885,134735,676069,8.46,1.98,7.34,70.2,26.41,24.42,16.96,19.43,24.78,lfsi_part_q,2025-02-12
2018-Q4,SI,FR794,45_54,F,EMP,666506,26615,183027,3.84,0.57,3.25,79.11,21.95,24.69,10.64,14.1,9.17,lfsi_unemp_q,2024-12-21
2019-Q1,CY,SE66,35_44,M,INA,2243026,262308,535858,10.47,2.51,10.3,82.38,21.4,12.49,22.67,20.56,4.43,lfsi_emp_q,2024-07-06
2019-Q2,GR,DK642,25_34,X,UNE,2028402,328834,583794,13.95,2.84,11.42,80.15,21.55,7.41,11.77,19.35,23.02,lfsa_egan_q,2024-10-24
2019-Q3,MT,RO534,15_24,F,EMP,485935,167730,606291,25.66,8.92,39.77,51.88,23.77,24.56,28.27,17.6,2.66,lfsi_part_q,2024-01-17
2019-Q4,ES,BG32,65_74,M,INA,293339,13693,1876697,4.46,1.9,3.69,14.06,21.19,25.2,25.2,20.5,22.87,lfsi_unemp_q,2025-11-22
2020-Q1,CZ,CY31,55_64,X,UNE,281138,31098,165920,9.96,5.22,7.97,65.3,24.99,29.7,17.59,17.04,30.33,lfsi_emp_q,2024-03-02
2020-Q2,HU,GR778,45_54,F,EMP,1898339,117096,471528,5.81,2.5,5.77,81.04,36.61,33.01,9.1,16.69,4.12,lfsa_egan_q,2025-04-05
2020-Q3,NL,LU468,35_44,M,INA,2050121,99754,834404,4.64,0.9,4.41,72.04,42.86,11.87,21.95,11.81,19.65,lfsi_part_q,2025-10-12
2020-Q4,SE,DK727,25_34,X,UNE,212334,30222,71920,12.46,3.55,12.65,77.13,33.64,26.29,11.99,7.22,24.43,lfsi_unemp_q,2025-02-25
2021-Q1,DK,CZ453,15_24,F,EMP,32951,15314,52708,31.73,9.25,49.18,47.8,21.13,30.07,30.85,16.59,9.1,lfsi_emp_q,2025-08-22
2021-Q2,IE,PT76,65_74,M,INA,50617,2435,252727,4.59,1.56,4.52,17.35,37.46,28.61,13.84,20.26,3.86,lfsa_egan_q,2024-08-27
2021-Q3,PL,DK936,55_64,X,UNE,1329532,59883,967923,4.31,2.02,3.98,58.94,37.53,33.81,18.46,17.78,10.24,lfsi_part_q,2024-12-22
2021-Q4,AT,CY653,45_54,F,EMP,2638720,82451,310774,3.03,0.82,2.06,89.75,26.58,28.66,14.53,15.35,16.98,lfsi_unemp_q,2024-10-15
2022-Q1,EE,BG93,35_44,M,INA,1449278,130144,332942,8.24,2.41,6.42,82.59,26.17,17.72,5.57,6.92,9.32,lfsi_emp_q,2024-10-05
2022-Q2,IT,PT22,25_34,X,UNE,714063,106982,282065,13.03,3.83,10.87,74.43,20.32,26.97,8.43,11.2,15.59,lfsa_egan_q,2025-09-03
2022-Q3,PT,ES916,15_24,F,EMP,75972,20317,94345,21.1,2.52,32.71,50.51,13.64,19.02,7.68,12.37,8.26,lfsi_part_q,2025-08-26
2022-Q4,BE,DE330,65_74,M,INA,81376,3541,275820,4.17,1.01,2.55,23.54,29.73,15.04,15.02,9.69,2.83,lfsi_unemp_q,2024-10-04
2023-Q1,FI,LU762,55_64,X,UNE,882421,33048,704257,3.61,1.27,2.29,56.52,37.72,27.23,13.58,8.77,7.84,lfsi_emp_q,2024-02-24
2023-Q2,LV,BE281,45_54,F,EMP,848731,32426,292623,3.68,2.13,3.59,75.07,20.84,35.71,21.38,11.41,6.53,lfsa_egan_q,2025-04-24
2023-Q3,RO,FI898,35_44,M,INA,115008,10027,7403,8.02,1.13,5.17,94.41,29.58,30.11,20.94,19.06,5.14,lfsi_part_q,2025-03-10
2023-Q4,BG,LV377,25_34,X,UNE,1510310,233697,637540,13.4,6.56,10.94,73.23,37.97,7.23,6.37,15.69,10.57,lfsi_unemp_q,2025-02-03
2024-Q1,FR,NL849,15_24,F,EMP,945101,243406,791678,20.48,8.43,31.74,60.02,19.22,29.69,20.4,9.32,13.06,lfsi_emp_q,2024-02-11
2024-Q2,LT,AT47,65_74,M,INA,20815,1005,72273,4.61,1.77,2.89,23.19,34.26,34.38,5.39,16.68,8.98,lfsa_egan_q,2025-10-08
2024-Q3,SK,CY19,55_64,X,UNE,723171,102084,464609,12.37,5.88,11.67,63.98,24.46,36.64,17.66,16.05,14.41,lfsi_part_q,2025-12-07
2024-Q4,HR,AT3,45_54,F,EMP,1886228,78388,784636,3.99,1.81,2.44,71.46,36.63,12.38,9.47,18.96,4.54,lfsi_unemp_q,2024-06-14
2025-Q1,DE,AT5,35_44,M,INA,309214,10024,107151,3.14,0.95,2.86,74.87,20.97,15.29,9.27,18.74,13.87,lfsi_emp_q,2025-12-19
2025-Q2,LU,ES121,25_34,X,UNE,2009727,178088,835281,8.14,1.89,7.46,72.37,22.9,23.95,10.68,5.71,6.25,lfsa_egan_q,2026-01-21
2025-Q3,SI,GR5,15_24,F,EMP,838487,143462,908232,14.61,5.52,22.65,51.95,27.14,19.02,22.45,7.59,9.31,lfsi_part_q,2024-09-06
2025-Q4,CY,BE505,65_74,M,INA,457519,12406,1325052,2.64,0.76,2.75,26.18,25.69,18.44,12.95,10.0,8.49,lfsi_unemp_q,2024-02-06
