health_dispar_analysis_year,health_dispar_disparity_metric_code,health_dispar_group_a_definition,health_dispar_group_b_definition,health_dispar_rate_group_a,health_dispar_rate_group_b,health_dispar_absolute_gap,health_dispar_relative_gap_ratio,health_dispar_concentration_index,health_dispar_segregation_index,health_dispar_access_to_care_index,health_dispar_insurance_coverage_gap_pct,health_dispar_preventable_hospitalization_gap,health_dispar_environmental_exposure_gap,health_dispar_food_insecurity_gap_pct,health_dispar_transport_barrier_gap_pct,health_dispar_language_access_gap_pct,health_dispar_digital_access_gap_pct,health_dispar_policy_context_code,health_dispar_intervention_priority_score
2016,MORT_RATE,SCST_vs_Others,MinorityLanguage_vs_Others,27.73,37.154,-9.424,0.746,0.649,18.93,99.03,-24.17,74.15,29.62,-21.93,-14.64,32.69,11.16,Policy_C,14.48
2016,VAX_COV,Lowest_Quintile_vs_Highest_Quintile,Disability_vs_NoDisability,38.14,96.984,-58.844,0.393,-0.784,45.72,92.53,27.09,316.47,-12.38,11.04,7.92,2.62,36.4,Policy_C,55.52
2025,IMR,SCST_vs_Others,SCST_vs_Others,63.173,73.826,-10.653,0.856,0.101,44.96,19.79,14.9,-252.52,5.95,-0.83,-33.17,-18.77,4.18,Policy_C,25.69
2017,IMR,Lowest_Quintile_vs_Highest_Quintile,Rural_vs_Urban,34.798,53.797,-18.999,0.647,0.953,59.51,8.67,12.23,-283.13,14.33,-22.54,-15.6,28.04,-30.7,Policy_B,54.08
2021,IMR,SCST_vs_Others,MinorityLanguage_vs_Others,96.883,96.84,0.043,1.0,0.844,4.98,42.8,-2.43,458.92,37.21,-20.86,17.42,3.66,-39.93,Mixed,87.4
2016,HOSP_RATE,Lowest_Quintile_vs_Highest_Quintile,Disability_vs_NoDisability,0.82,23.878,-23.058,0.034,-0.934,8.78,35.92,25.51,-69.94,32.15,-37.59,15.36,-29.88,-14.79,NoPolicy,13.13
2015,NCD_PREV,Women_vs_Men,MinorityLanguage_vs_Others,75.161,53.386,21.775,1.408,0.568,81.16,79.36,3.56,1.62,-24.92,-29.45,-15.39,1.77,-37.33,Mixed,44.15
2023,SCREEN_RATE,MinorityLanguage_vs_Others,SCST_vs_Others,72.618,88.416,-15.798,0.821,0.848,41.56,12.7,26.03,-409.91,-27.45,-19.43,0.33,11.98,28.15,Policy_B,8.73
2022,MORT_RATE,Rural_vs_Urban,SCST_vs_Others,26.745,37.336,-10.591,0.716,0.354,4.36,52.68,-9.67,-176.71,0.35,-38.84,17.28,-22.18,-7.0,Mixed,8.41
2021,ACCESS_INDEX,Disability_vs_NoDisability,Disability_vs_NoDisability,48.833,20.142,28.691,2.424,-0.807,87.75,64.73,20.19,-309.51,-29.66,5.65,31.84,-23.3,13.04,NoPolicy,49.85
2018,SCREEN_RATE,SCST_vs_Others,Lowest_Quintile_vs_Highest_Quintile,73.481,63.004,10.477,1.166,-0.516,26.87,10.98,7.3,-447.21,-44.26,36.9,-29.28,-29.6,39.54,Policy_A,58.26
2020,IMR,Lowest_Quintile_vs_Highest_Quintile,MinorityLanguage_vs_Others,29.198,16.923,12.275,1.725,-0.91,16.73,35.98,4.18,242.78,8.6,-2.23,31.31,12.08,39.16,Policy_B,99.45
2025,HOSP_RATE,Lowest_Quintile_vs_Highest_Quintile,SCST_vs_Others,51.373,9.919,41.454,5.179,-0.836,42.16,37.45,-13.56,414.63,11.64,30.79,26.8,-8.97,30.98,Pilot,47.58
2021,SCREEN_RATE,SCST_vs_Others,Rural_vs_Urban,17.316,84.725,-67.409,0.204,-0.847,35.66,26.29,-29.64,183.44,-44.45,11.85,31.0,33.01,-39.14,Policy_B,28.3
2018,SCREEN_RATE,Rural_vs_Urban,Rural_vs_Urban,4.429,70.302,-65.873,0.063,0.95,98.53,26.04,26.77,73.69,-29.23,11.55,24.83,8.15,-8.89,Policy_C,31.11
2024,MMR,MinorityLanguage_vs_Others,Rural_vs_Urban,40.941,70.728,-29.787,0.579,0.799,72.94,16.81,22.75,-78.49,-11.28,18.36,3.22,16.39,16.94,NoPolicy,4.97
2016,HOSP_RATE,Lowest_Quintile_vs_Highest_Quintile,Disability_vs_NoDisability,41.546,96.707,-55.161,0.43,-0.234,10.76,59.15,-6.25,483.02,19.37,-5.39,-17.35,20.02,23.13,Policy_A,13.18
2018,IMR,Disability_vs_NoDisability,SCST_vs_Others,57.851,45.659,12.192,1.267,-0.503,31.26,87.79,26.59,378.11,-26.54,-8.67,-18.82,-32.42,-0.09,Pilot,11.45
2025,MORT_RATE,Rural_vs_Urban,MinorityLanguage_vs_Others,43.407,78.123,-34.716,0.556,0.006,66.81,0.19,17.19,-337.05,44.22,39.29,29.81,18.57,38.63,Policy_A,51.24
2015,IMR,Lowest_Quintile_vs_Highest_Quintile,Lowest_Quintile_vs_Highest_Quintile,67.601,89.016,-21.415,0.759,0.648,65.74,39.93,-23.04,413.8,16.67,-8.54,-33.3,20.63,-1.03,NoPolicy,16.74
2022,MMR,SCST_vs_Others,SCST_vs_Others,47.473,86.917,-39.444,0.546,-0.9,61.71,90.29,7.23,-243.45,26.66,-21.73,30.96,11.64,-7.69,Policy_B,94.84
2023,MMR,MinorityLanguage_vs_Others,Rural_vs_Urban,19.267,15.86,3.407,1.215,0.878,55.86,1.03,16.66,96.53,45.63,32.19,-2.3,-15.1,-0.78,Policy_B,19.23
2023,MORT_RATE,Disability_vs_NoDisability,MinorityLanguage_vs_Others,25.864,12.636,13.228,2.047,0.382,12.1,54.92,-1.74,121.61,0.23,9.57,16.52,-33.38,-14.91,NoPolicy,10.78
2023,MORT_RATE,MinorityLanguage_vs_Others,Disability_vs_NoDisability,69.45,30.163,39.287,2.302,-0.385,80.05,86.38,-8.82,307.44,32.6,-1.27,-16.66,15.45,19.57,Mixed,91.73
2016,HOSP_RATE,Women_vs_Men,SCST_vs_Others,69.071,15.602,53.469,4.427,0.548,81.07,6.86,25.47,487.05,30.72,-18.54,-0.78,-17.16,-11.72,Policy_B,46.1
2015,HOSP_RATE,Women_vs_Men,Women_vs_Men,81.057,40.156,40.901,2.019,0.226,47.69,8.1,-15.56,82.07,-5.93,29.15,28.43,-31.59,39.54,NoPolicy,79.5
2025,HOSP_RATE,SCST_vs_Others,Disability_vs_NoDisability,39.963,10.289,29.674,3.884,0.522,16.87,60.87,-7.05,-240.58,-23.59,20.12,-23.12,-12.67,-12.11,Pilot,43.79
2023,VAX_COV,Women_vs_Men,MinorityLanguage_vs_Others,48.091,33.457,14.634,1.437,0.365,51.81,97.45,1.99,302.44,46.35,24.16,12.59,-27.15,8.41,Policy_C,11.48
2016,MORT_RATE,SCST_vs_Others,Rural_vs_Urban,22.232,24.017,-1.785,0.926,0.849,49.59,32.38,10.15,467.61,-14.08,21.66,2.63,17.89,-9.69,Mixed,50.95
2020,NCD_PREV,Disability_vs_NoDisability,SCST_vs_Others,12.799,81.029,-68.23,0.158,-0.204,58.2,16.54,5.14,-323.53,36.68,25.36,2.07,-12.94,37.56,NoPolicy,15.9
2023,IMR,Women_vs_Men,Lowest_Quintile_vs_Highest_Quintile,38.31,12.401,25.909,3.089,0.366,2.55,52.92,-4.26,125.85,43.9,34.44,-31.56,4.8,34.0,Mixed,2.65
2020,VAX_COV,Rural_vs_Urban,Women_vs_Men,29.435,76.492,-47.057,0.385,-0.664,53.67,31.92,29.86,-156.1,47.22,-10.78,-0.99,33.18,-36.06,Mixed,95.31
2019,ACCESS_INDEX,Rural_vs_Urban,MinorityLanguage_vs_Others,7.357,65.324,-57.967,0.113,0.609,56.35,69.11,29.01,-94.36,-10.53,26.18,-26.01,9.88,-30.04,Policy_A,45.03
2017,MORT_RATE,Women_vs_Men,Disability_vs_NoDisability,77.98,66.679,11.301,1.169,-0.888,88.22,96.4,-12.64,41.25,-46.56,8.1,-9.62,-33.69,10.31,Pilot,14.2
2017,MMR,Women_vs_Men,Lowest_Quintile_vs_Highest_Quintile,64.809,91.546,-26.737,0.708,-0.155,10.15,40.97,5.92,386.06,24.09,-13.38,17.69,2.63,32.8,Policy_C,26.15
2025,MORT_RATE,MinorityLanguage_vs_Others,Women_vs_Men,93.691,10.011,83.68,9.359,-0.536,88.78,90.47,-16.16,-293.12,42.97,-18.39,-2.65,-0.71,-22.11,Policy_A,0.93
2020,IMR,Disability_vs_NoDisability,Rural_vs_Urban,95.533,8.312,87.221,11.493,-0.45,20.18,22.77,9.37,-251.95,39.95,-39.12,1.66,0.95,-14.1,Mixed,38.91
2023,VAX_COV,Women_vs_Men,Disability_vs_NoDisability,63.953,65.504,-1.551,0.976,0.19,15.82,27.48,18.38,-61.65,26.76,-28.86,33.33,-0.78,23.94,Mixed,57.33
2016,NCD_PREV,Disability_vs_NoDisability,Lowest_Quintile_vs_Highest_Quintile,36.139,69.489,-33.35,0.52,0.211,96.01,44.64,11.35,-239.38,-16.28,-22.06,22.2,-19.39,6.23,NoPolicy,49.23
2017,IMR,Women_vs_Men,MinorityLanguage_vs_Others,22.448,22.488,-0.04,0.998,-0.68,2.09,20.64,-14.72,73.31,8.52,-6.3,8.84,-21.12,10.3,Policy_C,67.5
2017,IMR,Women_vs_Men,Lowest_Quintile_vs_Highest_Quintile,12.09,72.22,-60.13,0.167,0.217,73.9,12.14,-3.1,304.88,-42.38,10.62,-9.79,-20.28,-4.45,Mixed,69.99
2020,VAX_COV,Women_vs_Men,Rural_vs_Urban,4.872,25.188,-20.316,0.193,-0.158,30.77,76.12,-1.85,-314.77,-47.34,29.83,33.1,0.37,-36.44,Mixed,6.09
2025,IMR,Lowest_Quintile_vs_Highest_Quintile,Disability_vs_NoDisability,62.759,96.676,-33.917,0.649,0.399,87.1,45.54,9.04,-457.34,-3.58,32.82,22.9,26.57,-23.54,NoPolicy,26.14
2017,HOSP_RATE,Disability_vs_NoDisability,MinorityLanguage_vs_Others,52.666,53.544,-0.878,0.984,-0.745,83.64,1.87,21.06,202.35,-24.08,-8.17,-0.17,26.01,-39.68,Policy_B,60.76
2021,IMR,MinorityLanguage_vs_Others,MinorityLanguage_vs_Others,63.733,35.918,27.815,1.774,0.523,38.05,51.67,18.29,-294.07,32.77,15.13,1.35,-6.59,-11.8,Mixed,76.72
2023,NCD_PREV,Disability_vs_NoDisability,SCST_vs_Others,5.279,78.709,-73.43,0.067,0.185,49.98,56.0,20.85,-314.82,49.72,-34.34,-33.13,19.91,19.9,Policy_B,47.05
2021,SCREEN_RATE,Women_vs_Men,MinorityLanguage_vs_Others,30.601,16.527,14.074,1.852,-0.747,84.88,53.15,18.64,262.67,12.86,-28.45,4.16,-18.17,2.33,Mixed,98.92
2025,ACCESS_INDEX,Rural_vs_Urban,Disability_vs_NoDisability,53.637,73.718,-20.081,0.728,0.092,38.7,2.82,19.34,-264.92,-4.86,-31.38,-13.12,17.42,32.73,Mixed,23.42
2024,MMR,Women_vs_Men,Women_vs_Men,5.132,88.332,-83.2,0.058,0.849,79.72,44.99,-28.6,-338.06,28.16,31.55,5.08,-3.91,35.31,Mixed,81.46
2025,MORT_RATE,Lowest_Quintile_vs_Highest_Quintile,Rural_vs_Urban,41.549,54.595,-13.046,0.761,-0.939,90.03,11.67,-24.0,-85.23,-33.42,11.22,27.57,-18.56,-18.06,Policy_C,10.96
2019,HOSP_RATE,Disability_vs_NoDisability,MinorityLanguage_vs_Others,97.685,46.885,50.8,2.084,0.69,47.03,33.87,-29.14,135.27,15.12,-20.39,10.6,27.27,1.06,Policy_C,18.03
2018,IMR,Rural_vs_Urban,Lowest_Quintile_vs_Highest_Quintile,30.63,18.302,12.328,1.674,-0.053,32.87,91.25,-28.89,346.44,-15.56,14.49,-34.95,-34.67,2.41,Policy_B,51.4
2016,ACCESS_INDEX,Lowest_Quintile_vs_Highest_Quintile,Women_vs_Men,46.678,52.116,-5.438,0.896,-0.657,96.4,14.13,-14.23,-36.03,-20.17,-8.61,-14.05,-0.17,5.34,NoPolicy,37.42
2023,MORT_RATE,Disability_vs_NoDisability,Disability_vs_NoDisability,47.62,99.509,-51.889,0.479,-0.179,56.49,69.13,17.23,295.81,-19.63,-13.23,28.67,-9.76,-28.67,Mixed,4.07
2023,MORT_RATE,Lowest_Quintile_vs_Highest_Quintile,Disability_vs_NoDisability,11.928,41.354,-29.426,0.288,0.931,31.89,26.27,8.37,136.02,20.61,2.72,9.52,-21.51,-3.58,Mixed,15.37
2015,VAX_COV,Disability_vs_NoDisability,Rural_vs_Urban,9.425,11.722,-2.297,0.804,0.842,45.8,42.93,-0.09,323.14,11.82,-37.89,30.97,30.35,31.3,Policy_B,84.58
2023,MMR,Women_vs_Men,Rural_vs_Urban,11.78,78.681,-66.901,0.15,-0.853,19.68,99.05,-27.8,-425.15,-20.92,29.59,-8.16,30.56,28.15,Pilot,67.29
2018,ACCESS_INDEX,Disability_vs_NoDisability,Disability_vs_NoDisability,39.976,59.647,-19.671,0.67,0.511,68.88,23.83,-4.23,-369.26,-36.74,5.48,-18.44,-1.5,-11.7,Policy_B,75.76
2019,VAX_COV,Rural_vs_Urban,MinorityLanguage_vs_Others,97.225,91.702,5.523,1.06,-0.367,8.14,49.06,22.62,-174.86,4.27,10.88,26.39,-30.85,-9.66,NoPolicy,24.69
2021,IMR,Rural_vs_Urban,MinorityLanguage_vs_Others,4.747,54.972,-50.225,0.086,-0.752,62.99,25.09,22.88,-298.25,29.3,4.14,30.5,31.12,-30.52,Policy_C,18.55
2015,MORT_RATE,SCST_vs_Others,SCST_vs_Others,38.246,85.919,-47.673,0.445,0.568,99.85,43.0,10.52,484.74,21.85,9.57,3.21,10.59,-8.79,Policy_C,26.66
2017,MORT_RATE,MinorityLanguage_vs_Others,MinorityLanguage_vs_Others,27.723,26.112,1.611,1.062,0.61,9.51,88.53,-17.84,436.22,47.88,-38.01,5.53,25.6,-36.59,Policy_C,12.01
2020,SCREEN_RATE,Rural_vs_Urban,Women_vs_Men,75.831,82.212,-6.381,0.922,-0.273,67.87,22.15,16.4,60.2,-25.62,-21.23,-13.41,-0.06,31.22,Policy_C,77.11
2016,MORT_RATE,Lowest_Quintile_vs_Highest_Quintile,Disability_vs_NoDisability,48.688,99.338,-50.65,0.49,-0.484,62.2,80.85,-11.83,82.97,-22.21,-16.92,24.89,-7.14,-0.71,Pilot,45.12
2022,NCD_PREV,MinorityLanguage_vs_Others,Rural_vs_Urban,6.5,30.932,-24.432,0.21,-0.59,90.73,93.25,15.5,147.75,37.89,-13.59,-28.82,-6.55,26.56,NoPolicy,26.71
2021,VAX_COV,Rural_vs_Urban,Women_vs_Men,70.213,70.036,0.177,1.003,0.996,66.82,27.53,22.17,207.27,-16.78,9.41,21.32,12.95,32.62,Policy_A,55.61
2018,MORT_RATE,Disability_vs_NoDisability,Disability_vs_NoDisability,76.556,11.744,64.812,6.519,-0.447,97.18,98.2,2.18,-300.59,31.08,10.4,0.14,2.93,29.67,Pilot,37.85
2022,MORT_RATE,Disability_vs_NoDisability,MinorityLanguage_vs_Others,89.481,58.415,31.066,1.532,-0.579,90.8,50.5,-27.93,29.28,37.61,31.3,23.34,9.18,-20.9,Policy_B,24.46
2015,VAX_COV,Rural_vs_Urban,SCST_vs_Others,34.983,71.881,-36.898,0.487,-0.061,95.38,49.82,7.1,44.85,-5.01,35.73,24.64,-24.79,-16.83,Policy_C,98.92
2025,SCREEN_RATE,Lowest_Quintile_vs_Highest_Quintile,Lowest_Quintile_vs_Highest_Quintile,59.74,35.707,24.033,1.673,0.603,27.13,98.06,3.83,181.41,-6.9,-5.74,26.36,-24.31,23.28,Pilot,3.36
2020,NCD_PREV,Lowest_Quintile_vs_Highest_Quintile,SCST_vs_Others,62.865,4.548,58.317,13.823,-0.165,27.52,74.14,11.33,27.02,-14.37,15.81,28.14,-0.56,-34.45,Pilot,19.95
2024,HOSP_RATE,Rural_vs_Urban,Lowest_Quintile_vs_Highest_Quintile,46.487,77.71,-31.223,0.598,-0.331,50.74,71.3,8.24,188.13,15.15,-32.04,-14.5,-14.72,10.29,Policy_A,68.54
2020,VAX_COV,Disability_vs_NoDisability,SCST_vs_Others,94.488,25.449,69.039,3.713,0.127,20.93,11.93,-12.01,-220.19,-33.88,-8.74,-26.47,26.65,-39.25,Pilot,69.76
2019,NCD_PREV,Lowest_Quintile_vs_Highest_Quintile,Rural_vs_Urban,93.908,24.594,69.314,3.818,-0.9,81.76,1.9,4.5,-159.58,34.19,-6.24,-34.28,1.06,7.14,Policy_B,98.93
2023,IMR,Women_vs_Men,MinorityLanguage_vs_Others,1.12,49.234,-48.114,0.023,0.631,55.2,42.22,6.83,-236.98,15.91,30.73,-17.65,13.34,-28.16,Mixed,15.91
2020,IMR,MinorityLanguage_vs_Others,Lowest_Quintile_vs_Highest_Quintile,77.843,41.517,36.326,1.875,0.664,9.22,0.26,-24.59,389.2,-47.45,29.73,-19.03,1.74,22.76,Policy_B,40.27
2024,HOSP_RATE,MinorityLanguage_vs_Others,Lowest_Quintile_vs_Highest_Quintile,38.61,22.154,16.456,1.743,-0.053,40.72,98.2,12.98,-471.4,23.04,-11.11,-23.9,8.73,-12.09,Mixed,14.48
2016,NCD_PREV,SCST_vs_Others,Lowest_Quintile_vs_Highest_Quintile,84.901,57.626,27.275,1.473,-0.836,27.06,60.77,21.63,-308.64,-31.52,10.72,2.86,-4.15,5.41,Pilot,28.26
2025,ACCESS_INDEX,Disability_vs_NoDisability,Rural_vs_Urban,23.164,50.511,-27.347,0.459,-0.362,31.95,92.46,1.48,483.85,4.05,5.24,10.63,-8.88,-36.38,Pilot,27.94
2024,MORT_RATE,Rural_vs_Urban,MinorityLanguage_vs_Others,86.152,23.961,62.191,3.596,-0.15,10.07,7.59,-7.75,355.65,19.25,-22.67,10.68,-1.41,-29.12,Pilot,52.37
2021,ACCESS_INDEX,MinorityLanguage_vs_Others,Rural_vs_Urban,71.582,42.159,29.423,1.698,0.897,80.71,31.44,-9.91,-243.5,47.47,33.43,-7.17,20.68,0.94,Mixed,58.72
2019,HOSP_RATE,Lowest_Quintile_vs_Highest_Quintile,Women_vs_Men,28.586,74.543,-45.957,0.383,-0.039,8.4,88.96,16.06,433.13,11.72,-16.26,17.61,-13.69,-34.62,Policy_C,15.88
2024,SCREEN_RATE,SCST_vs_Others,Lowest_Quintile_vs_Highest_Quintile,28.148,21.863,6.285,1.287,-0.045,20.72,76.86,-29.52,-19.4,-33.09,4.67,-33.25,-14.87,22.86,Policy_B,43.75
2016,VAX_COV,Women_vs_Men,MinorityLanguage_vs_Others,69.857,63.841,6.016,1.094,-0.367,32.15,48.33,-29.81,129.61,46.57,32.77,-16.37,16.1,-24.96,Policy_A,77.24
2023,MORT_RATE,SCST_vs_Others,SCST_vs_Others,70.304,98.985,-28.681,0.71,-0.793,71.62,3.49,-11.19,173.62,15.78,-26.59,-26.85,-6.05,-10.2,Mixed,12.27
2017,HOSP_RATE,SCST_vs_Others,Rural_vs_Urban,62.301,87.397,-25.096,0.713,0.714,86.26,55.28,0.88,66.74,-42.62,34.65,9.1,17.42,7.05,Policy_C,48.05
2025,SCREEN_RATE,Women_vs_Men,Disability_vs_NoDisability,9.49,60.522,-51.032,0.157,0.161,56.78,30.22,-14.91,255.01,19.85,-37.41,22.18,28.35,11.63,Policy_A,8.27
2015,MMR,MinorityLanguage_vs_Others,MinorityLanguage_vs_Others,13.831,63.965,-50.134,0.216,0.043,89.8,63.52,-16.3,-364.5,-19.27,-17.5,20.13,-18.99,-29.28,Pilot,88.33
2015,HOSP_RATE,Lowest_Quintile_vs_Highest_Quintile,Lowest_Quintile_vs_Highest_Quintile,6.049,58.209,-52.16,0.104,-0.675,15.2,84.78,-8.88,-234.4,47.64,1.3,-21.45,-0.54,17.01,Policy_B,58.87
2025,MMR,Women_vs_Men,MinorityLanguage_vs_Others,59.36,99.313,-39.953,0.598,-0.832,43.51,71.36,-0.09,-121.03,20.5,25.73,-6.7,34.34,18.63,Policy_B,43.34
2021,MORT_RATE,MinorityLanguage_vs_Others,Rural_vs_Urban,53.166,57.49,-4.324,0.925,0.42,32.52,29.93,2.48,399.21,14.98,-1.39,33.14,-25.27,-34.04,Policy_A,52.69
2024,VAX_COV,MinorityLanguage_vs_Others,Disability_vs_NoDisability,21.822,69.786,-47.964,0.313,0.537,2.1,66.8,10.03,-202.39,0.8,-21.33,28.08,-26.27,-29.93,Policy_A,65.79
2023,IMR,Disability_vs_NoDisability,Women_vs_Men,80.846,28.554,52.292,2.831,0.459,88.4,37.65,-13.55,-215.43,27.86,-19.37,6.32,20.55,-26.28,Mixed,43.77
2021,ACCESS_INDEX,Lowest_Quintile_vs_Highest_Quintile,Women_vs_Men,92.903,79.508,13.395,1.168,0.255,50.96,98.84,13.84,349.1,25.3,-9.4,-13.71,12.82,10.73,Policy_A,64.02
2016,IMR,Rural_vs_Urban,SCST_vs_Others,61.075,17.28,43.795,3.534,-0.569,42.18,81.58,-10.34,478.4,-19.29,-14.58,-34.3,-14.72,-25.96,Policy_C,83.56
2025,MMR,Lowest_Quintile_vs_Highest_Quintile,MinorityLanguage_vs_Others,83.834,58.669,25.165,1.429,-0.184,88.61,40.62,-28.73,-94.06,19.91,1.35,7.94,33.61,-35.42,Mixed,28.78
2017,MORT_RATE,Lowest_Quintile_vs_Highest_Quintile,Lowest_Quintile_vs_Highest_Quintile,80.361,34.745,45.616,2.313,-0.138,92.01,13.26,-5.2,0.5,29.61,35.5,-13.15,23.8,3.47,Mixed,72.72
2015,HOSP_RATE,Rural_vs_Urban,Disability_vs_NoDisability,87.483,77.099,10.384,1.135,0.995,55.74,69.07,2.42,59.18,43.62,27.55,33.33,-27.05,-34.74,Policy_B,52.29
2016,MORT_RATE,SCST_vs_Others,MinorityLanguage_vs_Others,61.651,82.795,-21.144,0.745,0.162,42.25,55.66,6.81,440.22,3.3,-12.16,-23.22,-14.58,-39.66,Pilot,17.01
2023,NCD_PREV,SCST_vs_Others,MinorityLanguage_vs_Others,33.502,22.054,11.448,1.519,0.517,97.93,83.83,6.16,-133.43,40.08,2.63,-13.49,1.1,38.12,NoPolicy,62.93
2020,MMR,MinorityLanguage_vs_Others,SCST_vs_Others,82.8,77.177,5.623,1.073,-0.667,50.23,54.87,-20.9,264.15,-35.8,-28.27,-28.96,21.13,1.98,Mixed,45.67
2016,SCREEN_RATE,Women_vs_Men,Disability_vs_NoDisability,82.386,29.538,52.848,2.789,0.972,39.22,65.18,-13.68,476.57,30.11,7.81,32.08,24.23,-7.59,Policy_C,33.1
2018,IMR,MinorityLanguage_vs_Others,Lowest_Quintile_vs_Highest_Quintile,35.197,23.507,11.69,1.497,-0.016,90.37,75.3,-3.43,141.02,-22.36,10.56,10.25,-24.62,-15.36,Mixed,14.1
2023,MORT_RATE,Disability_vs_NoDisability,MinorityLanguage_vs_Others,76.522,88.752,-12.23,0.862,0.748,55.49,61.62,15.47,-31.53,6.29,9.56,-17.96,-23.59,-15.78,NoPolicy,36.4
2015,ACCESS_INDEX,MinorityLanguage_vs_Others,SCST_vs_Others,65.03,30.196,34.834,2.154,0.579,8.01,14.75,13.21,-450.55,-26.73,-14.49,34.54,-19.15,32.86,Mixed,10.12
2023,SCREEN_RATE,SCST_vs_Others,Rural_vs_Urban,69.471,56.276,13.195,1.234,-0.461,51.24,92.51,-27.82,-444.92,22.77,-31.37,33.33,-8.29,37.03,NoPolicy,49.78
2024,SCREEN_RATE,Rural_vs_Urban,Rural_vs_Urban,22.838,14.398,8.44,1.586,0.926,5.27,11.06,28.51,-56.3,-40.17,28.77,2.22,25.12,-32.85,Policy_B,30.75
2024,HOSP_RATE,Rural_vs_Urban,Rural_vs_Urban,11.387,86.505,-75.118,0.132,-0.927,47.55,87.67,-22.09,325.67,-34.64,-23.68,4.97,30.24,-21.11,Policy_B,79.88
2018,MORT_RATE,MinorityLanguage_vs_Others,MinorityLanguage_vs_Others,12.085,97.625,-85.54,0.124,0.449,53.89,41.69,18.37,299.02,6.53,-28.48,-17.58,24.5,-16.64,Pilot,50.48
2015,MORT_RATE,Rural_vs_Urban,MinorityLanguage_vs_Others,21.741,41.226,-19.485,0.527,0.569,60.84,82.38,-9.87,-242.04,-4.57,33.52,1.03,20.04,-16.61,Pilot,38.62
2017,NCD_PREV,Rural_vs_Urban,Women_vs_Men,99.933,84.588,15.345,1.181,-0.139,20.63,13.35,-24.1,277.23,-34.07,24.21,30.01,-5.48,6.99,Pilot,2.09
2024,HOSP_RATE,MinorityLanguage_vs_Others,Disability_vs_NoDisability,8.379,72.158,-63.779,0.116,0.681,27.72,55.16,-18.91,-316.61,-18.37,-39.19,16.48,8.43,-1.28,Policy_B,11.47
2024,SCREEN_RATE,Disability_vs_NoDisability,Lowest_Quintile_vs_Highest_Quintile,24.869,25.455,-0.586,0.977,-0.91,70.04,9.82,-25.41,157.21,33.66,-0.07,-25.13,-22.42,-22.8,Mixed,65.74
2017,ACCESS_INDEX,Lowest_Quintile_vs_Highest_Quintile,Lowest_Quintile_vs_Highest_Quintile,90.191,11.878,78.313,7.593,0.134,60.39,0.3,4.39,-328.49,-36.19,2.89,-27.02,-21.93,-9.97,Mixed,32.53
2021,NCD_PREV,Lowest_Quintile_vs_Highest_Quintile,Rural_vs_Urban,83.242,77.613,5.629,1.073,-0.662,45.64,56.41,-8.69,18.27,-39.74,-0.55,-25.2,-21.36,-11.56,Mixed,81.9
2025,NCD_PREV,Women_vs_Men,SCST_vs_Others,26.87,87.589,-60.719,0.307,-0.463,51.7,13.08,19.79,-123.88,-49.07,38.24,-1.97,-6.33,-32.74,Policy_C,47.34
2018,NCD_PREV,Rural_vs_Urban,Rural_vs_Urban,90.603,26.994,63.609,3.356,-0.501,15.45,71.41,-0.85,340.67,17.37,39.47,24.13,-34.47,2.6,Policy_A,61.06
2020,ACCESS_INDEX,Disability_vs_NoDisability,Disability_vs_NoDisability,19.591,9.473,10.118,2.068,0.068,39.15,48.31,1.95,93.18,4.74,33.24,14.04,5.21,22.26,Policy_B,41.6
2017,VAX_COV,Women_vs_Men,Lowest_Quintile_vs_Highest_Quintile,52.808,26.255,26.553,2.011,0.583,66.59,94.43,26.01,-435.15,44.51,-14.66,30.36,-6.23,-9.46,Policy_A,31.03
2015,VAX_COV,Rural_vs_Urban,SCST_vs_Others,5.255,97.924,-92.669,0.054,0.637,26.79,24.71,22.8,371.86,0.72,-12.33,-25.81,-24.24,31.03,Pilot,15.56
2022,NCD_PREV,SCST_vs_Others,Women_vs_Men,57.841,55.856,1.985,1.036,0.936,20.12,60.82,24.57,336.19,-15.95,17.09,28.13,25.35,26.44,Pilot,61.45
2018,SCREEN_RATE,Rural_vs_Urban,Lowest_Quintile_vs_Highest_Quintile,21.697,1.216,20.481,17.843,0.636,88.5,34.97,-16.47,-169.17,-43.25,13.58,-18.29,27.39,29.99,Mixed,82.54
2018,ACCESS_INDEX,Women_vs_Men,Lowest_Quintile_vs_Highest_Quintile,27.94,94.671,-66.731,0.295,-0.617,30.26,10.85,8.1,-94.8,-40.67,-39.33,19.55,1.37,8.65,NoPolicy,82.04
2015,NCD_PREV,MinorityLanguage_vs_Others,Women_vs_Men,62.111,98.143,-36.032,0.633,0.688,84.91,52.33,25.19,294.88,37.11,15.87,23.8,-8.08,1.66,Pilot,65.07
2021,NCD_PREV,Rural_vs_Urban,Women_vs_Men,70.698,54.214,16.484,1.304,-0.563,85.21,22.23,7.74,12.15,-36.86,-33.19,30.33,19.13,-11.31,Policy_C,54.53
2025,MORT_RATE,Women_vs_Men,Women_vs_Men,21.101,15.867,5.234,1.33,-0.241,70.98,11.93,15.93,-386.77,-32.63,-22.91,7.5,-4.5,-21.56,Policy_B,34.15
2015,IMR,Lowest_Quintile_vs_Highest_Quintile,MinorityLanguage_vs_Others,23.802,17.934,5.868,1.327,-0.23,24.75,11.55,8.43,128.48,26.67,22.92,24.24,32.39,19.38,Pilot,29.68
