care_util_claim_month,care_util_place_of_service_code,care_util_procedure_code,care_util_diagnosis_group_code,care_util_member_months,care_util_visit_count,care_util_admission_count,care_util_readmission_30day_rate,care_util_ed_visit_rate,care_util_preventive_visit_rate,care_util_telehealth_visit_rate,care_util_high_cost_claimant_share,care_util_generic_fill_rate,care_util_imaging_rate_per_1k,care_util_lab_rate_per_1k,care_util_post_acute_utilization_rate,care_util_home_health_utilization_rate,care_util_pmpm_cost_total,care_util_pmpm_cost_inpatient,care_util_pmpm_cost_outpatient
2020-05,PHC,PROC-6933,DXG-264,60511,7544,37502,9.17,441.37,871.23,443.05,1.18,67.56,351.66,231.23,31.97,0.99,1942.21,1930.36,1850.42
2023-07,DayCare,PROC-1869,DXG-143,1563151,9150,27325,17.69,478.18,188.25,444.13,6.63,88.31,70.3,307.49,29.19,23.07,3515.61,10.46,1957.28
2021-09,ER,PROC-4406,DXG-22,1111255,369324,30904,0.8,471.62,166.42,633.9,11.8,65.62,159.14,702.87,24.3,25.84,1447.56,18.65,929.62
2025-10,HomeHealth,PROC-3677,DXG-130,684549,229137,9458,20.34,298.51,244.87,598.24,7.4,69.27,47.77,470.29,20.82,1.03,1445.29,3183.47,94.57
2022-11,OPD,PROC-8867,DXG-564,267198,177857,53738,16.28,359.58,629.93,70.48,5.75,96.53,52.01,982.21,18.44,6.46,3688.49,1365.4,87.34
2024-04,IPD,PROC-9150,DXG-741,927292,375426,49292,13.74,368.03,670.62,429.32,0.79,67.15,204.09,993.32,2.68,3.72,4076.72,766.37,1205.72
2024-06,IPD,PROC-1605,DXG-148,86199,110398,45550,10.38,17.38,73.44,553.65,1.62,54.39,377.86,1355.87,32.94,31.26,3639.54,514.28,1351.99
2023-06,Tele,PROC-9163,DXG-536,58257,29208,6454,4.82,484.68,553.43,449.42,4.93,92.89,267.35,88.57,0.46,9.84,3291.88,38.93,1324.07
2020-05,Tele,PROC-1777,DXG-104,1259772,308470,30596,2.63,154.22,762.94,262.45,9.31,60.11,272.41,931.58,34.43,16.85,769.34,831.5,2324.41
2022-05,IPD,PROC-3573,DXG-914,344073,10076,46404,22.2,108.56,69.45,383.46,3.44,72.05,294.62,1594.63,31.68,20.19,2342.0,3152.49,2214.12
2020-12,Tele,PROC-2975,DXG-258,45241,331408,13096,6.14,397.69,396.67,408.28,10.38,40.03,254.06,914.46,25.49,4.33,918.98,3098.48,616.01
2025-01,ER,PROC-7007,DXG-504,1359882,130832,50077,32.93,471.63,521.36,251.27,7.49,68.77,379.15,1341.12,6.52,13.14,3311.61,777.38,1295.14
2020-04,IPD,PROC-9587,DXG-38,1792304,339516,72592,7.92,112.2,1.33,185.8,4.29,59.5,60.11,829.11,29.94,15.7,3179.71,1025.62,1144.5
2023-12,IPD,PROC-5043,DXG-569,1459720,34200,29024,12.44,592.88,32.39,579.39,4.66,78.62,313.21,185.8,36.95,2.97,3464.36,297.15,1735.76
2025-03,ER,PROC-5720,DXG-291,1527783,373079,26799,18.32,407.52,429.18,303.12,3.18,53.55,144.48,510.01,9.15,24.4,3108.29,2071.48,765.85
2025-10,ER,PROC-3306,DXG-955,69030,31647,36128,32.65,312.36,603.05,216.36,9.49,79.36,18.88,48.25,30.7,34.33,226.65,948.1,1411.55
2021-05,HomeHealth,PROC-1717,DXG-368,413224,244782,12976,6.1,349.88,407.91,267.05,1.3,59.55,273.09,719.68,32.82,17.73,2081.62,3080.0,1904.0
2023-01,DayCare,PROC-4268,DXG-411,337419,195638,17054,3.5,88.92,369.23,21.75,5.05,89.43,340.89,214.7,36.58,20.82,1258.84,1269.33,1629.15
2022-07,ER,PROC-4405,DXG-275,1938742,386448,68034,26.94,482.82,525.71,5.58,9.27,62.96,153.82,780.45,20.63,19.48,826.22,2550.36,1459.0
2021-04,ER,PROC-3090,DXG-90,544950,168796,9116,6.86,394.63,204.18,560.17,2.48,41.73,248.25,575.99,1.69,30.53,3784.26,1994.49,385.82
2023-01,HomeHealth,PROC-9910,DXG-116,494004,396283,50711,34.37,455.3,360.4,275.28,11.16,58.72,270.93,1007.49,4.7,17.19,297.06,1105.22,1169.43
2023-11,DayCare,PROC-2790,DXG-439,246084,320068,6954,6.21,310.61,796.93,430.94,2.64,63.97,379.11,912.57,2.05,15.88,4287.94,2669.04,1980.74
2023-01,IPD,PROC-2708,DXG-165,434328,14034,11068,12.9,282.61,805.88,51.62,11.51,85.57,314.23,1222.94,19.59,32.5,1444.24,1990.39,1285.8
2024-05,DayCare,PROC-5538,DXG-644,1839025,81268,29951,14.23,114.24,837.66,41.88,6.71,57.0,302.32,735.2,4.61,22.33,4229.53,1230.02,2287.97
2025-01,OPD,PROC-4367,DXG-556,722010,269529,79420,8.53,338.05,694.28,412.62,5.9,95.46,25.16,450.93,35.95,33.61,1753.53,2747.75,565.17
2024-05,Tele,PROC-9113,DXG-243,1437881,7640,73279,22.51,481.11,49.29,425.51,9.38,63.37,46.64,254.66,24.46,18.56,80.8,2607.46,590.47
2024-09,PHC,PROC-2730,DXG-925,1500010,82026,11490,9.63,88.3,436.9,189.04,10.4,71.67,135.79,1371.49,36.85,23.58,2917.33,869.18,878.0
2024-05,IPD,PROC-5175,DXG-384,1660443,125893,13086,8.33,199.3,489.25,608.94,9.86,51.75,125.27,1325.78,1.51,0.82,489.78,2982.84,2317.79
2024-10,PHC,PROC-6136,DXG-286,159133,291222,68435,26.39,564.42,791.99,113.67,7.29,88.56,221.35,315.17,30.92,9.76,2956.95,1074.55,1250.21
2025-08,HomeHealth,PROC-7824,DXG-451,606717,68767,66443,22.46,414.5,635.28,318.61,3.35,87.93,298.92,877.62,28.06,14.63,1184.05,913.82,313.9
2020-08,ER,PROC-1784,DXG-386,1662464,189707,63053,31.73,481.1,14.94,239.84,6.33,58.9,7.07,115.78,18.95,23.17,2355.18,848.83,930.86
2020-05,Tele,PROC-7247,DXG-718,2100,318687,61328,0.63,93.26,339.5,197.18,8.93,62.52,263.79,15.44,31.18,0.61,346.44,2441.3,625.2
2022-11,ER,PROC-2263,DXG-69,985454,339108,47678,3.69,486.42,146.17,205.25,0.1,65.95,284.03,412.73,33.47,1.95,2130.09,66.79,1028.51
2021-02,IPD,PROC-8900,DXG-529,53397,391300,75851,27.0,516.72,578.98,273.72,10.25,97.26,206.77,1373.2,12.49,16.0,2702.32,854.57,2271.17
2024-10,Tele,PROC-7193,DXG-567,1337661,207074,13742,22.25,599.06,518.65,405.18,3.35,55.19,149.59,1309.16,3.18,20.85,3878.32,3129.97,1728.68
2021-10,OPD,PROC-4880,DXG-793,1380702,219625,9748,21.1,142.88,507.57,14.55,11.54,63.09,125.89,667.19,27.34,0.6,3838.17,390.48,1285.85
2020-03,Tele,PROC-5988,DXG-979,1134108,203808,40940,13.73,247.21,606.75,196.51,4.25,79.81,2.19,787.65,32.22,22.08,1474.92,1128.98,331.88
2024-11,ER,PROC-6685,DXG-528,722919,88308,8708,17.63,451.82,330.5,118.46,4.64,97.83,265.13,247.64,9.24,14.59,379.51,796.2,2006.53
2023-05,ER,PROC-1733,DXG-650,1953085,3657,28107,4.99,521.6,851.4,562.96,6.36,70.94,329.78,1196.84,5.39,23.26,90.3,1908.33,419.17
2023-06,IPD,PROC-3732,DXG-113,1878313,352610,58513,33.97,496.28,59.39,607.54,3.19,41.0,246.37,856.31,31.36,31.39,759.77,1012.42,319.0
2021-10,ER,PROC-3128,DXG-44,69956,390302,494,7.86,223.09,833.88,541.84,7.3,54.92,36.74,1052.49,25.1,26.67,628.66,214.63,50.94
2024-03,HomeHealth,PROC-1421,DXG-35,1121734,200136,38224,26.11,33.9,870.0,297.14,0.27,88.97,404.02,1569.47,21.88,16.98,2767.97,2406.19,596.2
2023-06,Tele,PROC-9275,DXG-15,716399,127754,77745,30.19,547.93,428.61,228.78,2.34,53.7,334.38,707.06,1.22,10.54,3537.69,3174.05,1775.7
2021-11,DayCare,PROC-3119,DXG-239,496651,345774,28311,34.72,127.77,178.07,20.54,9.34,68.68,213.31,683.61,3.03,20.37,402.5,1531.42,1501.59
2022-01,HomeHealth,PROC-1224,DXG-488,374595,278713,53848,8.68,30.24,13.18,197.13,11.1,92.03,257.3,1208.2,16.48,15.07,2054.99,1524.88,1257.13
2025-07,HomeHealth,PROC-7761,DXG-500,1981559,199117,58604,29.94,212.33,456.77,252.31,9.27,79.76,85.3,603.04,13.15,4.67,3342.18,3198.28,1209.85
2021-06,Tele,PROC-6455,DXG-615,101776,26782,7278,32.22,473.76,447.28,220.82,10.1,97.04,242.13,1369.81,38.39,5.07,1603.36,1068.11,1378.85
2025-10,HomeHealth,PROC-4547,DXG-440,815356,394868,52680,0.36,442.23,876.26,637.93,1.05,68.52,219.19,1525.84,1.69,4.14,2319.57,2570.68,118.28
2023-07,IPD,PROC-4099,DXG-404,1345216,66039,53774,4.7,379.47,501.61,446.24,4.15,80.09,157.93,277.78,4.53,22.89,2168.55,3149.74,688.32
2024-12,HomeHealth,PROC-5264,DXG-160,1246745,34403,55422,31.88,86.29,864.55,94.35,1.55,68.94,248.38,1177.95,28.17,23.36,1200.0,2800.02,697.55
2022-11,PHC,PROC-9722,DXG-537,1905776,307489,36479,15.81,444.63,399.83,568.6,2.29,84.72,417.77,319.21,38.04,29.98,132.81,2336.22,396.71
2024-03,IPD,PROC-8543,DXG-968,356913,381937,75388,2.56,140.64,413.54,61.56,7.11,93.17,87.86,837.41,34.43,5.66,3061.77,2218.3,657.68
2023-10,ER,PROC-2262,DXG-470,1612916,45677,26670,30.98,124.21,100.58,55.75,0.41,90.89,140.45,1446.91,3.66,16.48,1729.0,1761.35,1088.82
2025-01,IPD,PROC-6119,DXG-405,1417672,39325,46799,8.06,179.46,487.76,476.46,9.15,80.67,21.81,338.22,14.29,5.85,2748.64,2509.87,1556.93
2020-03,Tele,PROC-7956,DXG-862,1199156,62741,40380,18.42,525.08,297.98,124.89,6.83,44.34,401.03,1194.74,18.38,14.58,2813.49,1798.68,1040.54
2024-10,DayCare,PROC-4808,DXG-91,38359,16100,24134,2.91,205.31,184.93,617.49,7.83,69.51,323.4,859.87,13.43,24.74,3810.17,754.32,403.41
2022-07,ER,PROC-7053,DXG-644,1711093,389134,12368,9.12,25.51,680.92,51.04,6.49,85.8,383.35,1088.98,34.44,31.54,869.49,1841.37,1931.53
2021-08,HomeHealth,PROC-9382,DXG-642,1227406,232051,20926,4.51,222.98,462.89,420.85,3.92,99.38,345.87,251.59,33.84,18.83,4085.25,217.23,1390.63
2020-06,DayCare,PROC-9558,DXG-396,540939,239225,35346,27.42,410.44,105.55,408.0,9.54,73.64,82.39,863.84,19.94,21.14,3896.05,2158.43,1198.08
2021-10,OPD,PROC-7929,DXG-871,279156,150913,59314,20.36,207.97,366.32,162.29,8.47,44.89,88.74,541.4,36.64,29.02,2883.97,2909.25,1930.07
2021-08,OPD,PROC-5668,DXG-406,1589565,140677,7032,34.2,272.47,501.03,114.48,3.44,55.28,109.94,348.89,8.93,11.22,2069.12,1170.07,1683.9
2020-11,ER,PROC-7288,DXG-969,1639572,115257,42123,8.95,128.13,580.65,641.49,0.45,98.3,22.09,279.53,9.13,12.3,3475.5,1401.37,220.07
2025-02,Tele,PROC-5941,DXG-882,383424,145098,44019,15.61,210.55,571.55,588.46,6.29,95.28,173.33,443.7,12.79,17.45,1517.84,452.88,1326.77
2025-03,HomeHealth,PROC-1341,DXG-507,1994122,265157,33808,33.3,395.69,709.41,303.66,2.27,77.94,228.76,1201.26,19.9,20.6,1736.07,1864.75,2338.8
2020-08,HomeHealth,PROC-5570,DXG-558,1915950,303519,58195,25.22,503.63,684.16,108.23,4.5,87.16,331.9,1552.72,12.45,6.7,3754.42,1685.17,524.46
2024-02,DayCare,PROC-2596,DXG-541,1332162,53416,77816,34.96,398.73,331.89,593.9,4.41,84.18,100.85,1345.6,10.82,24.09,849.06,404.82,1928.63
2020-03,Tele,PROC-6440,DXG-640,1833245,119998,6480,15.4,82.69,317.5,387.06,3.07,53.94,159.2,438.23,36.37,1.97,2928.98,903.95,1185.81
2025-03,DayCare,PROC-4124,DXG-109,837077,332778,62435,33.08,358.05,526.61,525.61,4.85,67.99,110.0,983.15,36.18,13.93,2256.18,844.21,381.51
2020-08,ER,PROC-8832,DXG-218,502068,183529,1851,9.27,385.0,391.04,273.28,5.07,65.01,189.54,1581.97,21.98,2.93,144.37,74.4,657.25
2021-02,IPD,PROC-7639,DXG-601,87228,366860,67154,28.85,447.32,555.75,440.42,7.36,89.28,280.18,1449.72,28.33,1.15,348.75,567.71,2164.21
2025-07,DayCare,PROC-4713,DXG-808,1835510,12195,34219,20.1,30.25,269.78,51.69,5.87,51.46,134.5,720.78,31.54,12.32,1584.16,814.42,1306.75
2022-08,HomeHealth,PROC-3020,DXG-822,730357,141703,49386,12.04,42.47,822.05,80.93,3.24,83.78,418.19,1240.84,18.84,10.27,1859.04,1840.1,1302.36
2020-09,IPD,PROC-1315,DXG-320,906166,129320,33018,32.78,246.9,681.88,75.88,7.94,48.37,66.66,765.02,20.01,15.28,4003.35,1720.72,629.69
2022-02,DayCare,PROC-5611,DXG-977,1957537,97690,22370,13.38,539.79,154.61,108.77,7.09,63.17,209.8,1335.31,27.29,25.72,2528.22,1097.67,1192.34
2022-08,HomeHealth,PROC-9362,DXG-717,94287,205290,28230,9.22,133.96,250.41,649.6,11.0,57.83,13.93,807.58,7.4,30.76,3579.19,1046.53,1581.8
2024-05,PHC,PROC-6866,DXG-577,1891844,209972,58541,24.71,374.27,150.07,536.13,7.17,81.44,106.68,1543.04,21.56,32.86,2963.89,2326.59,63.35
2021-02,Tele,PROC-4499,DXG-123,502166,67376,51320,33.6,435.98,460.72,492.81,11.72,71.75,185.84,767.33,14.38,29.7,4019.29,1365.99,1184.52
2021-07,IPD,PROC-2642,DXG-646,923398,374046,64077,18.98,161.51,608.38,83.56,0.94,88.49,383.23,526.21,33.57,32.13,4158.83,2348.84,866.52
2021-02,PHC,PROC-2939,DXG-459,1501729,205393,58658,10.14,162.21,157.93,376.86,6.99,51.4,364.78,120.58,26.69,13.82,2975.46,2334.51,927.73
2021-07,ER,PROC-5164,DXG-934,92486,335540,10773,3.93,136.22,647.58,631.85,11.88,75.81,266.8,753.63,24.01,18.07,279.52,1489.41,1999.28
2021-06,IPD,PROC-7662,DXG-533,1882660,187168,74779,7.72,241.42,45.54,581.4,1.23,95.33,397.47,1208.11,19.07,34.38,3292.81,1984.52,1380.79
2020-09,Tele,PROC-8509,DXG-323,1860644,332404,22172,34.24,81.29,423.4,245.37,5.89,79.69,405.51,1014.8,9.13,30.91,2927.91,554.72,2099.53
2021-11,DayCare,PROC-9969,DXG-270,693829,83542,63874,7.87,426.36,181.72,76.71,0.4,99.12,306.18,1208.0,9.03,5.23,2045.97,584.8,1786.25
2020-08,Tele,PROC-3236,DXG-27,187192,144914,49654,34.1,382.3,826.76,575.06,0.3,97.84,297.42,831.45,26.78,13.62,2837.83,318.89,1534.18
2022-11,ER,PROC-9503,DXG-590,618942,87782,16654,4.17,77.67,186.23,126.56,1.87,58.08,154.65,914.56,32.89,25.28,4375.23,2826.1,1780.18
2021-07,OPD,PROC-9078,DXG-505,1416773,323187,71686,21.03,139.99,577.34,260.61,3.14,74.34,165.33,1043.2,17.42,20.32,1101.32,1682.12,317.78
2024-06,Tele,PROC-1167,DXG-135,1445983,119109,12654,8.95,508.55,547.7,420.58,1.99,61.82,415.77,1526.92,30.28,0.82,101.24,2863.9,1619.54
2021-03,DayCare,PROC-1286,DXG-539,625394,175651,39185,32.03,421.69,380.96,428.23,3.06,50.12,351.8,1232.37,23.01,29.29,4190.05,614.11,338.95
2020-01,OPD,PROC-5478,DXG-303,1733862,324742,17918,30.14,388.24,497.52,458.98,2.06,70.88,53.89,1419.04,1.71,25.76,2219.01,506.8,1924.83
2020-01,DayCare,PROC-2659,DXG-130,1633481,24319,34628,25.32,236.0,388.31,549.67,11.83,65.36,364.02,1088.09,12.34,29.63,4443.28,1061.65,1219.36
2025-02,ER,PROC-1033,DXG-261,1538864,8425,7571,33.09,428.98,586.59,322.75,8.83,96.0,51.36,342.09,39.75,12.69,3851.46,752.9,714.64
2022-10,HomeHealth,PROC-5208,DXG-380,1971282,383290,39496,17.01,430.42,645.18,450.57,10.98,83.32,135.04,156.99,34.34,18.86,4029.79,1163.36,267.03
2021-07,PHC,PROC-3455,DXG-320,1280670,26962,25167,5.79,8.74,532.9,296.83,0.2,77.69,348.59,822.0,9.97,26.51,125.62,1937.52,1166.26
2025-04,Tele,PROC-3950,DXG-73,1918691,326311,22513,5.79,233.01,21.94,212.44,4.27,56.37,215.67,1406.29,8.08,6.85,1726.46,1827.01,1462.31
2023-12,DayCare,PROC-9718,DXG-753,1240367,140253,12527,17.45,81.62,600.02,288.76,6.97,68.98,162.59,590.61,26.78,7.18,2249.38,1733.51,1835.88
2020-08,PHC,PROC-2574,DXG-473,1122115,109641,19345,7.38,352.99,594.82,476.8,4.68,80.96,419.64,242.07,36.89,6.78,972.06,210.03,534.65
2024-02,IPD,PROC-4124,DXG-966,340933,367828,69421,12.36,329.76,746.44,102.84,10.96,96.82,206.49,179.43,30.65,13.86,2819.83,2926.67,1620.4
2024-10,Tele,PROC-3617,DXG-262,1762672,311436,56700,12.92,169.84,136.04,331.15,7.99,51.99,152.01,1574.42,26.04,33.55,374.95,436.07,1084.22
2024-12,DayCare,PROC-5824,DXG-609,1444083,133851,49658,31.74,337.84,669.29,106.45,4.22,70.5,216.92,546.2,27.19,24.99,3179.33,1865.39,1353.8
2025-06,IPD,PROC-9482,DXG-422,961682,363784,49707,13.63,406.97,325.61,561.32,8.68,87.83,276.54,2.03,18.66,32.43,1358.91,635.38,1770.0
2023-10,OPD,PROC-6432,DXG-652,650018,263990,54134,23.23,332.46,13.23,342.2,2.21,55.19,33.41,1096.1,11.95,3.18,4031.39,973.27,910.31
2021-09,IPD,PROC-6002,DXG-479,629522,281962,20325,4.39,563.15,168.09,567.37,1.55,96.45,265.59,1205.06,33.32,13.75,180.81,1163.19,916.38
2023-09,HomeHealth,PROC-8339,DXG-733,1087304,333924,63100,12.77,376.0,277.93,37.01,5.9,47.74,302.3,1332.64,0.28,20.01,708.87,1773.62,466.06
2023-12,OPD,PROC-9983,DXG-625,1390903,231,50582,6.92,550.44,322.25,87.67,6.09,41.18,222.68,459.79,5.56,12.03,508.72,1419.53,2230.05
2025-11,DayCare,PROC-6532,DXG-268,690769,366125,68481,1.97,175.69,5.67,310.21,2.86,63.23,37.19,588.72,32.03,27.26,448.62,2878.95,125.89
2025-04,DayCare,PROC-1506,DXG-656,993421,7224,44682,8.76,206.89,649.12,495.33,7.96,76.02,219.86,1112.81,18.2,25.78,1003.77,728.64,103.57
2020-05,IPD,PROC-6371,DXG-660,1292698,134102,79630,34.06,144.66,275.61,544.91,9.82,85.48,329.75,390.47,18.2,7.02,3195.87,3123.94,2155.26
2022-05,ER,PROC-9891,DXG-361,59969,132713,30309,8.68,190.34,114.75,352.86,9.0,66.83,1.5,1310.71,2.1,1.01,2243.4,121.35,1906.42
2020-09,Tele,PROC-7714,DXG-198,180377,308685,1283,30.38,91.66,94.92,254.96,10.48,61.8,249.35,1049.68,37.52,9.35,1162.23,2711.03,1794.65
2021-11,Tele,PROC-9127,DXG-298,1603135,336390,15311,4.66,490.72,549.83,244.99,11.35,93.7,265.76,1361.66,16.54,9.18,2271.62,1706.51,18.63
2021-09,Tele,PROC-7934,DXG-526,603410,229901,67272,30.07,540.38,218.96,632.27,6.64,95.16,256.3,1027.75,15.51,5.92,4047.6,476.98,542.67
2025-04,ER,PROC-8013,DXG-986,1783894,205760,12436,2.26,171.56,2.5,384.17,3.43,56.55,373.18,1020.12,11.89,7.99,987.78,2783.93,495.83
2021-10,PHC,PROC-1809,DXG-419,1981786,290925,9295,24.55,549.5,296.67,593.55,8.54,89.67,369.28,1184.86,36.36,0.73,1835.82,673.44,612.06
2021-04,IPD,PROC-1183,DXG-341,702622,22614,47918,24.06,256.34,203.02,494.07,6.39,73.58,411.28,1051.48,32.14,5.96,1372.06,801.35,1270.74
2023-05,OPD,PROC-4851,DXG-235,615717,223849,76667,12.26,3.27,463.92,604.94,8.96,46.08,86.0,712.67,26.54,24.04,1913.62,1854.75,776.69
2025-08,HomeHealth,PROC-7717,DXG-226,866661,245232,56655,18.7,598.9,66.73,90.97,8.47,57.14,320.51,912.35,17.4,32.32,2207.63,1133.44,48.13
2020-03,ER,PROC-7746,DXG-771,1279394,352845,16488,3.76,61.73,59.23,162.33,8.34,62.83,245.43,152.59,36.77,27.17,1891.45,2183.85,1759.01
2023-04,OPD,PROC-2430,DXG-289,313520,54663,29048,34.38,389.52,686.36,517.31,2.18,93.41,180.63,1324.29,6.98,6.75,2117.73,755.13,1719.52
2021-11,ER,PROC-1592,DXG-557,273006,250021,24158,6.83,423.32,886.44,2.96,3.46,85.35,119.14,1326.36,38.73,21.01,946.01,1671.79,300.94
2025-05,DayCare,PROC-9941,DXG-607,1287575,173337,49787,4.73,263.35,177.83,432.39,1.67,81.72,11.61,399.45,21.99,10.7,3488.89,1691.74,1676.74
2024-11,Tele,PROC-1051,DXG-814,412849,118060,76242,0.41,133.07,236.95,554.99,8.16,77.46,228.22,304.98,5.87,18.33,4260.65,1066.26,1667.85
2021-12,IPD,PROC-2543,DXG-539,860514,387201,30596,25.89,194.28,632.98,414.79,5.69,77.02,33.34,132.07,34.0,30.57,3675.19,578.06,915.46
2020-01,HomeHealth,PROC-6011,DXG-386,1046874,263985,67626,27.68,191.91,337.67,226.81,6.41,94.1,128.06,1263.18,8.66,18.67,2095.72,1156.79,1951.78
2020-01,DayCare,PROC-8099,DXG-605,323658,236022,3599,14.71,38.73,892.8,118.11,3.11,55.73,150.33,1254.88,24.5,28.46,2796.32,1606.71,2269.39
2020-06,Tele,PROC-7143,DXG-687,1510078,398905,46983,30.72,320.36,159.79,582.52,0.93,69.45,205.92,454.8,35.3,12.67,3089.67,2605.43,2285.26
2025-11,HomeHealth,PROC-9150,DXG-134,1174883,76587,7488,31.57,87.3,749.89,82.73,11.16,54.02,223.57,898.62,33.07,9.68,1435.32,2758.33,1824.9
2024-05,ER,PROC-8932,DXG-478,775828,47525,41249,21.32,396.55,263.08,151.14,5.71,68.06,46.73,23.93,22.38,24.5,1294.18,2366.21,1960.82
2025-06,Tele,PROC-7212,DXG-892,953287,315956,19238,31.64,349.91,235.75,37.52,5.46,72.38,352.37,494.9,38.49,0.44,4405.83,1585.47,1398.8
2022-08,OPD,PROC-7900,DXG-809,164723,317757,16089,5.85,440.99,543.54,219.15,5.42,63.85,348.22,24.64,10.17,34.85,496.19,138.79,568.65
2023-04,Tele,PROC-2755,DXG-352,192563,74968,23484,33.76,182.91,809.8,633.94,2.78,47.33,154.74,289.88,33.69,8.07,2718.72,2866.67,703.26
2020-06,IPD,PROC-7327,DXG-680,1272518,270053,4724,16.72,188.88,583.63,89.5,0.34,73.04,223.51,1020.69,26.81,20.95,2526.07,2534.64,693.86
2025-05,Tele,PROC-9072,DXG-334,1177220,325033,43872,9.94,480.63,131.87,496.97,1.99,82.58,194.81,564.42,16.7,12.87,2367.62,3184.19,1838.82
2023-06,IPD,PROC-9364,DXG-835,174130,77579,5009,15.28,393.46,695.05,270.48,2.61,96.86,73.55,588.09,33.35,7.91,2123.74,499.16,1426.33
2023-03,OPD,PROC-6679,DXG-253,1219271,383754,34015,24.16,340.11,729.93,579.44,5.21,45.82,96.87,238.6,6.4,14.37,1896.58,1531.88,854.89
2023-06,Tele,PROC-7240,DXG-264,1136584,248296,28597,19.31,484.53,617.19,340.2,7.55,97.52,336.62,768.53,24.9,0.69,3852.62,2960.08,4.84
2025-04,Tele,PROC-5118,DXG-441,455227,272351,25184,9.45,248.09,170.97,628.42,11.77,59.39,200.71,241.83,28.49,30.43,4279.4,445.12,551.36
2024-08,PHC,PROC-2770,DXG-47,1734066,206344,9334,28.64,221.0,193.25,452.21,10.35,60.81,199.93,824.95,12.2,19.41,2816.94,3025.29,344.47
2021-05,PHC,PROC-9073,DXG-317,511652,344980,30134,34.92,73.69,252.85,3.75,9.45,63.99,81.21,213.6,7.02,14.28,2626.1,2032.85,776.75
2020-03,OPD,PROC-8155,DXG-397,1899604,108408,12125,9.04,571.75,415.93,138.45,7.64,78.71,404.12,1541.4,16.08,15.81,3568.68,2453.8,1136.94
2024-03,DayCare,PROC-8453,DXG-501,1295537,396360,63022,27.0,103.54,850.07,499.35,5.81,69.5,376.9,1212.09,5.47,20.24,1588.4,919.51,0.73
2020-10,OPD,PROC-9993,DXG-576,1880527,153964,8898,19.87,220.72,98.26,71.42,9.63,44.42,414.07,189.79,1.14,0.45,3714.82,923.69,753.7
2020-03,ER,PROC-4325,DXG-291,420345,231864,2627,4.28,593.17,424.38,608.92,7.84,47.98,133.78,367.6,12.9,11.21,1858.94,2739.58,2240.66
2022-04,OPD,PROC-9322,DXG-602,1179875,193042,65298,13.71,249.65,178.72,434.76,4.35,84.99,43.55,527.45,18.61,19.98,4022.12,1279.37,2105.69
2022-03,ER,PROC-3153,DXG-689,91390,105465,52546,0.5,335.78,782.13,116.89,10.26,63.28,54.21,278.8,1.34,25.28,3238.03,2773.7,1159.95
2021-03,ER,PROC-7118,DXG-548,1285788,224425,1331,20.68,556.99,112.81,136.71,5.61,66.09,343.08,113.85,7.6,20.03,4114.02,315.14,1632.42
2020-05,OPD,PROC-1970,DXG-648,468474,62783,18919,11.79,173.65,726.67,160.89,5.5,85.55,217.04,1258.91,21.02,13.25,3505.38,723.37,124.99
2022-07,PHC,PROC-3029,DXG-454,842053,2445,76348,8.97,495.94,231.65,460.8,9.7,85.35,26.69,529.49,13.84,9.81,621.06,199.16,1056.35
2024-07,OPD,PROC-7680,DXG-552,536637,222561,61730,8.35,391.73,611.99,351.29,4.73,50.72,331.02,52.73,12.89,7.55,2038.65,310.95,1481.4
2024-11,PHC,PROC-8399,DXG-950,614044,137536,32881,12.12,366.22,726.93,294.31,7.63,83.43,338.89,959.41,21.82,23.72,3356.11,1493.33,898.8
2025-02,HomeHealth,PROC-6835,DXG-764,1581975,195673,7546,0.43,502.72,623.72,373.95,7.25,59.61,344.76,775.41,38.96,15.84,3648.66,753.16,1587.4
2023-07,OPD,PROC-3224,DXG-347,1668685,50519,20077,1.58,17.46,829.01,244.51,8.6,43.46,98.98,1387.5,37.95,31.81,1948.15,2301.2,617.95
2024-10,DayCare,PROC-6970,DXG-952,664555,238930,67693,1.26,258.57,734.48,219.71,5.05,51.84,126.48,660.9,10.4,1.36,3252.3,744.63,109.63
2023-11,IPD,PROC-7504,DXG-201,1964987,93028,35326,12.0,247.09,449.17,335.7,2.07,96.85,330.25,1485.51,13.52,17.11,2321.01,2067.99,552.27
2020-12,PHC,PROC-2817,DXG-693,1387673,247842,37689,13.89,93.33,389.78,456.32,6.03,68.58,395.46,828.11,15.96,25.65,3970.73,87.6,1444.03
2020-11,ER,PROC-3687,DXG-703,362379,228140,34492,28.75,131.84,61.12,513.56,7.45,86.99,281.13,615.22,38.21,24.06,1939.71,2148.81,2177.16
2024-03,Tele,PROC-4597,DXG-459,1423015,257117,4075,20.72,78.87,832.07,607.76,5.99,81.31,172.99,1477.78,4.25,18.33,1249.9,203.09,1149.77
2025-04,DayCare,PROC-6016,DXG-285,876065,344089,11750,34.99,582.73,755.71,70.17,11.42,62.96,136.25,1556.66,12.28,12.36,601.09,2121.38,2045.72
2020-08,Tele,PROC-9766,DXG-478,713093,306459,11073,28.52,474.19,54.48,172.82,2.7,79.07,235.41,1484.8,26.23,32.22,2569.71,2207.66,922.77
2020-10,Tele,PROC-4008,DXG-664,168038,269885,59670,19.58,283.6,873.78,282.79,3.92,78.27,56.94,333.88,20.93,7.15,1251.4,2593.2,1603.11
