gov_proc_notice_id,gov_proc_publication_date,gov_proc_country_iso2,gov_proc_contracting_authority_id,gov_proc_procedure_type_code,gov_proc_cpvs_main_code,gov_proc_lot_count,gov_proc_award_criteria_code,gov_proc_estimated_value_eur,gov_proc_awarded_value_eur,gov_proc_number_of_bidders,gov_proc_sme_winner_flag,gov_proc_cross_border_bid_flag,gov_proc_eea_coverage_flag,gov_proc_green_public_procurement_flag,gov_proc_social_clauses_flag,gov_proc_contract_duration_months,gov_proc_modification_count,gov_proc_data_source_ted_flag,gov_proc_data_extract_date
DE-TED-2024-001029,2024-11-29,DE,DE_AUTH_01029,NEGOTIATED,47528238,9,LIFE_CYCLE_COST,224398024.65,184136811.2,33,1,0,1,0,0,32,7,1,2025-03-27
LV-TED-2020-001030,2020-08-12,LV,LV_AUTH_01030,COMPETITIVE_DIALOGUE,89833612,10,QUALITY,133913884.74,137729015.18,31,1,0,1,0,1,79,1,1,2024-11-14
PL-TED-2018-001031,2018-11-27,PL,PL_AUTH_01031,INNOVATION_PARTNERSHIP,45287324,1,LOWEST_PRICE,26340152.87,21629805.57,45,0,0,1,0,1,28,5,1,2025-06-16
ES-TED-2024-001032,2024-01-08,ES,ES_AUTH_01032,DESIGN_CONTEST,90607676,2,COST_EFFECTIVENESS,275140589.2,212469689.12,38,1,0,0,0,1,55,5,1,2025-01-26
HR-TED-2019-001033,2019-10-22,HR,HR_AUTH_01033,OPEN,17085701,3,MEAT,42343794.58,31676452.61,42,1,1,1,1,0,87,7,1,2024-03-06
FI-TED-2021-001034,2021-09-13,FI,FI_AUTH_01034,RESTRICTED,14403351,4,LIFE_CYCLE_COST,17768462.48,16686920.33,47,0,1,1,1,0,68,7,1,2026-01-11
IE-TED-2024-001035,2024-06-10,IE,IE_AUTH_01035,NEGOTIATED,48516254,5,QUALITY,268660419.96,263887200.88,52,1,0,1,0,0,48,5,1,2024-09-13
MT-TED-2022-001036,2022-12-17,MT,MT_AUTH_01036,COMPETITIVE_DIALOGUE,32400841,6,LOWEST_PRICE,85412907.38,80333953.71,37,1,0,1,1,1,77,0,1,2025-07-21
SK-TED-2018-001037,2018-06-08,SK,SK_AUTH_01037,INNOVATION_PARTNERSHIP,83743107,7,COST_EFFECTIVENESS,1041931.07,1008378.45,53,1,0,1,1,0,70,6,1,2025-07-23
BE-TED-2026-001038,2026-01-30,BE,BE_AUTH_01038,DESIGN_CONTEST,82398963,8,MEAT,26201329.2,19020766.37,49,0,0,0,0,1,20,1,1,2024-08-19
DK-TED-2021-001039,2021-07-26,DK,DK_AUTH_01039,OPEN,51965492,9,LIFE_CYCLE_COST,19668305.75,19259389.72,44,1,1,1,0,0,81,6,1,2024-11-10
GR-TED-2020-001040,2020-09-24,GR,GR_AUTH_01040,RESTRICTED,48147582,10,QUALITY,17636937.98,14290496.9,49,1,0,1,1,1,60,4,1,2025-10-07
LT-TED-2018-001041,2018-02-06,LT,LT_AUTH_01041,NEGOTIATED,65468783,1,LOWEST_PRICE,171402834.07,161760159.83,41,1,0,1,0,0,70,0,1,2025-03-29
PT-TED-2021-001042,2021-05-26,PT,PT_AUTH_01042,COMPETITIVE_DIALOGUE,45527920,2,COST_EFFECTIVENESS,203235804.51,140188617.45,55,1,0,1,0,0,8,7,1,2024-02-12
SE-TED-2020-001043,2020-09-12,SE,SE_AUTH_01043,INNOVATION_PARTNERSHIP,43118948,3,MEAT,35022591.99,22950724.59,50,1,0,1,0,0,76,4,1,2024-06-15
CY-TED-2020-001044,2020-11-26,CY,CY_AUTH_01044,DESIGN_CONTEST,12582286,4,LIFE_CYCLE_COST,176515243.1,157808870.99,48,1,1,1,0,0,5,7,0,2025-03-06
FR-TED-2019-001045,2019-09-21,FR,FR_AUTH_01045,OPEN,42497803,5,QUALITY,15646461.92,15239464.56,54,1,0,1,1,0,72,3,1,2025-09-18
IT-TED-2024-001046,2024-07-11,IT,IT_AUTH_01046,RESTRICTED,39222062,6,LOWEST_PRICE,113041495.96,88230290.94,46,0,0,1,1,1,39,5,0,2024-03-21
NL-TED-2024-001047,2024-01-06,NL,NL_AUTH_01047,NEGOTIATED,15435659,7,COST_EFFECTIVENESS,220176506.93,197985582.44,53,1,0,1,0,0,56,4,1,2025-11-05
SI-TED-2025-001048,2025-06-19,SI,SI_AUTH_01048,COMPETITIVE_DIALOGUE,72132943,8,MEAT,181860035.52,157993840.55,56,0,0,1,0,1,10,5,1,2024-06-18
BG-TED-2018-001049,2018-10-25,BG,BG_AUTH_01049,INNOVATION_PARTNERSHIP,44638421,9,LIFE_CYCLE_COST,187744570.68,184726475.39,50,0,0,0,0,0,72,8,0,2025-07-28
EE-TED-2021-001050,2021-08-05,EE,EE_AUTH_01050,DESIGN_CONTEST,71022599,10,QUALITY,147240003.21,105319952.61,64,0,0,1,0,1,6,0,1,2025-02-21
HU-TED-2023-001051,2023-04-25,HU,HU_AUTH_01051,OPEN,33375342,1,LOWEST_PRICE,221294402.2,147365133.97,14,0,1,1,0,0,46,1,1,2025-02-04
LU-TED-2021-001052,2021-03-26,LU,LU_AUTH_01052,RESTRICTED,41319982,2,COST_EFFECTIVENESS,207472869.06,136602776.88,10,1,0,1,0,0,41,6,1,2026-01-23
RO-TED-2023-001053,2023-11-05,RO,RO_AUTH_01053,NEGOTIATED,58789336,3,MEAT,53346961.39,47264736.33,3,0,0,1,0,0,70,8,1,2025-08-22
AT-TED-2022-001054,2022-05-11,AT,AT_AUTH_01054,COMPETITIVE_DIALOGUE,10566579,4,LIFE_CYCLE_COST,57056777.68,43359986.83,10,1,1,0,0,0,54,5,1,2026-02-15
CZ-TED-2020-001055,2020-04-23,CZ,CZ_AUTH_01055,INNOVATION_PARTNERSHIP,38846666,5,QUALITY,265737830.0,243311583.43,5,0,0,1,0,1,15,3,0,2025-11-27
DE-TED-2019-001056,2019-10-10,DE,DE_AUTH_01056,DESIGN_CONTEST,50811360,6,LOWEST_PRICE,115030693.06,89263933.37,16,1,0,1,1,1,36,2,1,2024-06-02
LV-TED-2022-001057,2022-02-11,LV,LV_AUTH_01057,OPEN,13936405,7,COST_EFFECTIVENESS,180374705.88,125404515.38,11,1,0,1,1,0,23,6,1,2024-05-22
PL-TED-2021-001058,2021-08-26,PL,PL_AUTH_01058,RESTRICTED,43930455,8,MEAT,143552624.02,140563780.71,21,0,0,1,1,0,89,1,1,2024-03-18
ES-TED-2021-001059,2021-01-01,ES,ES_AUTH_01059,NEGOTIATED,46029731,9,LIFE_CYCLE_COST,125871470.07,89912643.45,13,0,1,0,1,0,88,4,1,2026-01-07
HR-TED-2023-001060,2023-12-24,HR,HR_AUTH_01060,COMPETITIVE_DIALOGUE,11871542,10,QUALITY,171022155.3,116061148.47,14,0,0,1,1,1,50,6,1,2025-12-13
FI-TED-2021-001061,2021-11-29,FI,FI_AUTH_01061,INNOVATION_PARTNERSHIP,50893214,1,LOWEST_PRICE,111767554.49,76088572.81,13,0,0,1,1,1,60,5,0,2024-09-21
IE-TED-2022-001062,2022-03-08,IE,IE_AUTH_01062,DESIGN_CONTEST,60365022,2,COST_EFFECTIVENESS,174165329.17,150489883.13,15,0,1,1,1,1,4,2,0,2025-11-19
MT-TED-2020-001063,2020-05-25,MT,MT_AUTH_01063,OPEN,14294707,3,MEAT,140152962.21,97602234.89,29,1,1,1,0,0,35,5,1,2024-09-14
SK-TED-2024-001064,2024-08-09,SK,SK_AUTH_01064,RESTRICTED,31957157,4,LIFE_CYCLE_COST,17767823.2,14409585.35,14,1,1,1,0,0,80,4,1,2026-02-15
BE-TED-2021-001065,2021-08-25,BE,BE_AUTH_01065,NEGOTIATED,83586210,5,QUALITY,97405593.47,65570077.41,22,1,0,1,0,0,51,4,0,2024-12-30
DK-TED-2021-001066,2021-07-26,DK,DK_AUTH_01066,COMPETITIVE_DIALOGUE,63900300,6,LOWEST_PRICE,59461017.67,53390509.3,24,1,0,1,0,1,65,4,1,2025-01-07
GR-TED-2024-001067,2024-01-21,GR,GR_AUTH_01067,INNOVATION_PARTNERSHIP,11492244,7,COST_EFFECTIVENESS,20417760.73,18826837.84,35,1,0,1,0,0,41,3,1,2025-04-17
LT-TED-2018-001068,2018-04-04,LT,LT_AUTH_01068,DESIGN_CONTEST,89296426,8,MEAT,101918928.3,82629638.22,27,0,0,1,1,0,62,8,1,2026-02-11
PT-TED-2021-001069,2021-10-09,PT,PT_AUTH_01069,OPEN,83741548,9,LIFE_CYCLE_COST,249488913.84,217227902.49,36,1,0,1,1,0,3,8,1,2025-02-22
SE-TED-2018-001070,2018-12-13,SE,SE_AUTH_01070,RESTRICTED,83947014,10,QUALITY,51538515.23,34731324.59,23,1,1,0,0,1,41,3,1,2024-05-07
CY-TED-2018-001071,2018-07-15,CY,CY_AUTH_01071,NEGOTIATED,26041850,1,LOWEST_PRICE,34542566.45,36177599.82,30,1,1,1,0,1,6,1,1,2025-10-09
FR-TED-2024-001072,2024-11-14,FR,FR_AUTH_01072,COMPETITIVE_DIALOGUE,51822075,2,COST_EFFECTIVENESS,111680551.21,97175973.85,40,0,1,1,0,0,19,7,1,2026-01-29
IT-TED-2019-001073,2019-09-21,IT,IT_AUTH_01073,INNOVATION_PARTNERSHIP,12937792,3,MEAT,45480389.7,38712867.62,37,1,0,1,0,1,21,1,0,2024-01-06
NL-TED-2019-001074,2019-07-26,NL,NL_AUTH_01074,DESIGN_CONTEST,32581762,4,LIFE_CYCLE_COST,21298987.09,19783869.6,30,0,0,0,0,0,25,8,1,2024-05-16
SI-TED-2022-001075,2022-07-30,SI,SI_AUTH_01075,OPEN,85024539,5,QUALITY,4182124.11,3929683.66,38,1,0,1,0,1,27,5,0,2024-11-23
BG-TED-2022-001076,2022-04-10,BG,BG_AUTH_01076,RESTRICTED,17971717,6,LOWEST_PRICE,22213329.5,21516662.95,39,1,0,1,1,0,6,6,1,2025-08-02
EE-TED-2020-001077,2020-12-01,EE,EE_AUTH_01077,NEGOTIATED,61465656,7,COST_EFFECTIVENESS,114322660.75,113847920.36,33,0,1,1,0,1,18,5,0,2025-08-21
HU-TED-2020-001078,2020-02-18,HU,HU_AUTH_01078,COMPETITIVE_DIALOGUE,15686302,8,MEAT,43191920.7,35538621.28,35,1,0,1,0,1,22,3,1,2024-11-23
LU-TED-2025-001079,2025-01-18,LU,LU_AUTH_01079,INNOVATION_PARTNERSHIP,28404522,9,LIFE_CYCLE_COST,26796840.42,20402715.45,44,0,0,1,1,0,95,7,1,2024-04-27
RO-TED-2023-001080,2023-03-30,RO,RO_AUTH_01080,DESIGN_CONTEST,69648790,10,QUALITY,167027176.27,133337530.95,48,1,0,1,0,0,19,1,1,2025-03-24
AT-TED-2025-001081,2025-05-15,AT,AT_AUTH_01081,OPEN,69691856,1,LOWEST_PRICE,169194030.31,135512424.82,43,0,0,1,0,1,51,8,1,2024-02-28
CZ-TED-2022-001082,2022-03-31,CZ,CZ_AUTH_01082,RESTRICTED,12661285,2,COST_EFFECTIVENESS,45550919.24,44715456.83,34,1,0,1,0,0,91,3,1,2024-07-03
DE-TED-2022-001083,2022-05-22,DE,DE_AUTH_01083,NEGOTIATED,63730869,3,MEAT,62421432.11,61973756.33,47,1,0,1,1,0,45,8,1,2024-06-16
LV-TED-2021-001084,2021-03-16,LV,LV_AUTH_01084,COMPETITIVE_DIALOGUE,17885256,4,LIFE_CYCLE_COST,248875787.34,204413654.33,53,1,0,0,0,0,29,1,1,2025-03-27
PL-TED-2022-001085,2022-12-04,PL,PL_AUTH_01085,INNOVATION_PARTNERSHIP,67356009,5,QUALITY,16929024.0,15749886.48,35,0,0,1,1,0,77,2,1,2025-11-08
ES-TED-2025-001086,2025-05-31,ES,ES_AUTH_01086,DESIGN_CONTEST,10873329,6,LOWEST_PRICE,83011974.77,76500900.76,53,0,1,0,0,0,36,7,1,2025-10-24
HR-TED-2022-001087,2022-06-26,HR,HR_AUTH_01087,OPEN,23775914,7,COST_EFFECTIVENESS,39994295.96,39113140.81,50,0,0,1,1,0,92,8,1,2025-10-11
FI-TED-2021-001088,2021-02-01,FI,FI_AUTH_01088,RESTRICTED,71376849,8,MEAT,188591570.57,176942516.39,51,0,0,1,0,0,86,0,1,2024-06-21
IE-TED-2022-001089,2022-02-05,IE,IE_AUTH_01089,NEGOTIATED,87009197,9,LIFE_CYCLE_COST,44231194.78,45391000.59,49,0,0,0,0,0,11,7,1,2024-06-15
MT-TED-2018-001090,2018-10-24,MT,MT_AUTH_01090,COMPETITIVE_DIALOGUE,22647084,10,QUALITY,27279513.08,28462238.64,56,1,0,1,1,1,20,5,1,2024-08-29
SK-TED-2023-001091,2023-12-02,SK,SK_AUTH_01091,INNOVATION_PARTNERSHIP,39066529,1,LOWEST_PRICE,247468840.92,235395205.95,54,1,1,1,1,0,50,5,1,2024-01-21
BE-TED-2021-001092,2021-04-19,BE,BE_AUTH_01092,DESIGN_CONTEST,20308014,2,COST_EFFECTIVENESS,28599885.73,23062797.52,57,1,0,1,1,1,70,8,1,2024-05-01
DK-TED-2021-001093,2021-07-29,DK,DK_AUTH_01093,OPEN,34586949,3,MEAT,56370548.77,55236934.85,54,1,0,0,1,1,74,4,1,2026-02-14
GR-TED-2024-001094,2024-04-15,GR,GR_AUTH_01094,RESTRICTED,21284494,4,LIFE_CYCLE_COST,281162420.33,239941142.52,52,1,0,1,0,0,53,2,1,2025-11-07
LT-TED-2026-001095,2026-01-15,LT,LT_AUTH_01095,NEGOTIATED,54300327,5,QUALITY,144086402.02,99797472.93,45,1,0,0,1,0,63,5,1,2024-01-19
PT-TED-2020-001096,2020-10-06,PT,PT_AUTH_01096,COMPETITIVE_DIALOGUE,80006645,6,LOWEST_PRICE,88384481.81,72640663.37,47,0,1,0,1,0,21,1,1,2025-02-14
SE-TED-2025-001097,2025-02-27,SE,SE_AUTH_01097,INNOVATION_PARTNERSHIP,68140905,7,COST_EFFECTIVENESS,91770924.57,75277543.31,53,1,0,1,1,0,78,8,1,2025-07-05
CY-TED-2023-001098,2023-12-08,CY,CY_AUTH_01098,DESIGN_CONTEST,38054005,8,MEAT,287963.42,264477.85,62,1,0,1,0,0,47,5,1,2025-11-09
FR-TED-2023-001099,2023-12-03,FR,FR_AUTH_01099,OPEN,65451544,9,LIFE_CYCLE_COST,29644279.14,26548623.83,63,0,0,1,1,0,24,5,1,2024-12-24
IT-TED-2022-001100,2022-11-08,IT,IT_AUTH_01100,RESTRICTED,65878382,10,QUALITY,233978488.54,156278711.6,70,1,0,1,1,1,94,0,1,2024-11-06
NL-TED-2020-001101,2020-04-17,NL,NL_AUTH_01101,NEGOTIATED,92689600,1,LOWEST_PRICE,94453279.14,88668407.47,5,1,0,0,0,0,47,3,1,2025-05-07
SI-TED-2018-001102,2018-08-17,SI,SI_AUTH_01102,COMPETITIVE_DIALOGUE,36966622,2,COST_EFFECTIVENESS,172287104.64,114279045.58,4,0,0,1,0,1,4,4,1,2024-08-08
BG-TED-2019-001103,2019-09-09,BG,BG_AUTH_01103,INNOVATION_PARTNERSHIP,59187901,3,MEAT,32124849.61,24217977.09,23,1,0,1,0,0,20,2,1,2025-10-31
EE-TED-2020-001104,2020-07-04,EE,EE_AUTH_01104,DESIGN_CONTEST,84775866,4,LIFE_CYCLE_COST,82841048.87,85097245.2,24,1,0,1,0,0,91,0,1,2025-12-01
HU-TED-2019-001105,2019-11-02,HU,HU_AUTH_01105,OPEN,32748744,5,QUALITY,87916850.46,59375192.12,9,0,0,1,1,0,74,6,0,2025-08-15
LU-TED-2021-001106,2021-01-17,LU,LU_AUTH_01106,RESTRICTED,88458539,6,LOWEST_PRICE,112016475.4,95893696.31,20,0,0,1,1,1,33,3,1,2024-11-12
RO-TED-2024-001107,2024-01-05,RO,RO_AUTH_01107,NEGOTIATED,29879670,7,COST_EFFECTIVENESS,136331990.89,111912335.71,12,0,0,1,1,0,52,6,1,2024-06-17
AT-TED-2019-001108,2019-10-04,AT,AT_AUTH_01108,COMPETITIVE_DIALOGUE,44792506,8,MEAT,191566659.95,127199392.74,10,1,0,1,1,0,80,3,1,2025-07-02
CZ-TED-2022-001109,2022-05-30,CZ,CZ_AUTH_01109,INNOVATION_PARTNERSHIP,49697921,9,LIFE_CYCLE_COST,143267052.04,102171855.5,15,1,0,1,1,1,85,2,1,2025-05-11
DE-TED-2024-001110,2024-11-19,DE,DE_AUTH_01110,DESIGN_CONTEST,60085841,10,QUALITY,39704806.44,39872406.14,12,1,1,1,0,0,92,0,1,2024-10-11
LV-TED-2023-001111,2023-11-11,LV,LV_AUTH_01111,OPEN,31650604,1,LOWEST_PRICE,198496009.08,130167148.32,17,1,0,1,0,0,81,3,1,2024-10-22
PL-TED-2022-001112,2022-06-15,PL,PL_AUTH_01112,RESTRICTED,70843959,2,COST_EFFECTIVENESS,101630904.02,83863945.55,14,1,0,1,0,1,57,4,1,2025-07-01
ES-TED-2021-001113,2021-12-03,ES,ES_AUTH_01113,NEGOTIATED,72062548,3,MEAT,6209886.48,4675132.39,13,1,0,1,1,1,83,8,1,2025-02-12
HR-TED-2025-001114,2025-05-18,HR,HR_AUTH_01114,COMPETITIVE_DIALOGUE,61304933,4,LIFE_CYCLE_COST,161172634.73,151252890.4,18,0,0,1,0,0,17,4,0,2025-06-02
FI-TED-2025-001115,2025-10-25,FI,FI_AUTH_01115,INNOVATION_PARTNERSHIP,99997297,5,QUALITY,41815486.7,32040386.66,25,1,0,1,1,0,17,4,0,2024-07-23
IE-TED-2020-001116,2020-04-30,IE,IE_AUTH_01116,DESIGN_CONTEST,28915031,6,LOWEST_PRICE,254799033.05,254078192.19,35,0,0,1,0,0,93,8,1,2025-05-10
MT-TED-2023-001117,2023-07-18,MT,MT_AUTH_01117,OPEN,38227297,7,COST_EFFECTIVENESS,217662923.94,172936536.71,36,1,0,1,0,1,54,2,1,2024-10-05
SK-TED-2024-001118,2024-08-22,SK,SK_AUTH_01118,RESTRICTED,90673266,8,MEAT,97682902.48,72329403.72,20,1,0,1,1,1,42,6,1,2025-01-25
BE-TED-2025-001119,2025-05-22,BE,BE_AUTH_01119,NEGOTIATED,70335446,9,LIFE_CYCLE_COST,46311535.0,32139605.41,34,0,0,1,1,1,13,4,1,2024-04-13
DK-TED-2019-001120,2019-02-02,DK,DK_AUTH_01120,COMPETITIVE_DIALOGUE,96607307,10,QUALITY,185706650.36,129773191.64,23,1,1,1,1,0,45,6,0,2024-10-31
GR-TED-2025-001121,2025-01-09,GR,GR_AUTH_01121,INNOVATION_PARTNERSHIP,64376504,1,LOWEST_PRICE,19086092.16,18167941.23,37,1,1,1,1,1,17,4,1,2024-12-14
LT-TED-2020-001122,2020-01-16,LT,LT_AUTH_01122,DESIGN_CONTEST,96665585,2,COST_EFFECTIVENESS,239485756.01,194422729.99,23,0,0,1,1,0,96,5,1,2025-01-18
PT-TED-2020-001123,2020-08-04,PT,PT_AUTH_01123,OPEN,66351202,3,MEAT,203972960.4,160249912.79,28,1,0,1,1,1,25,7,1,2024-07-05
SE-TED-2022-001124,2022-02-14,SE,SE_AUTH_01124,RESTRICTED,31242939,4,LIFE_CYCLE_COST,100617772.72,91287331.97,38,1,0,1,0,1,66,2,0,2025-09-07
CY-TED-2023-001125,2023-03-05,CY,CY_AUTH_01125,NEGOTIATED,83009941,5,QUALITY,213905468.6,199214415.92,29,1,0,1,0,0,68,9,1,2024-04-20
FR-TED-2021-001126,2021-12-21,FR,FR_AUTH_01126,COMPETITIVE_DIALOGUE,45575370,6,LOWEST_PRICE,30376916.11,30316215.56,33,0,0,1,1,1,71,1,1,2025-02-27
IT-TED-2023-001127,2023-08-02,IT,IT_AUTH_01127,INNOVATION_PARTNERSHIP,49797362,7,COST_EFFECTIVENESS,58832589.01,42811193.85,41,0,0,0,1,0,93,3,1,2025-08-18
NL-TED-2021-001128,2021-11-30,NL,NL_AUTH_01128,DESIGN_CONTEST,72775974,8,MEAT,131500966.82,110287454.06,48,1,0,0,0,0,13,0,1,2025-07-24
SI-TED-2020-001129,2020-10-26,SI,SI_AUTH_01129,OPEN,44012144,9,LIFE_CYCLE_COST,273244082.82,223585252.3,29,1,0,0,0,0,34,7,1,2025-06-19
BG-TED-2024-001130,2024-05-04,BG,BG_AUTH_01130,RESTRICTED,31149126,10,QUALITY,68543675.99,62701464.25,39,1,0,1,1,0,56,6,1,2024-12-06
EE-TED-2019-001131,2019-09-04,EE,EE_AUTH_01131,NEGOTIATED,75765567,1,LOWEST_PRICE,210600296.67,147697384.33,47,0,0,1,0,0,13,4,1,2024-08-05
HU-TED-2022-001132,2022-02-07,HU,HU_AUTH_01132,COMPETITIVE_DIALOGUE,11377351,2,COST_EFFECTIVENESS,93625108.02,77758452.35,38,1,1,0,0,0,23,8,1,2025-12-04
LU-TED-2018-001133,2018-06-03,LU,LU_AUTH_01133,INNOVATION_PARTNERSHIP,15697272,3,MEAT,96644392.57,92345657.68,40,0,0,1,1,0,41,6,1,2024-01-14
RO-TED-2024-001134,2024-01-26,RO,RO_AUTH_01134,DESIGN_CONTEST,93816069,4,LIFE_CYCLE_COST,77437458.97,64749741.57,46,0,0,1,1,0,88,4,1,2024-06-22
AT-TED-2021-001135,2021-03-11,AT,AT_AUTH_01135,OPEN,84947299,5,QUALITY,129087443.27,135296018.48,55,0,0,1,0,1,47,1,1,2024-04-08
CZ-TED-2022-001136,2022-05-13,CZ,CZ_AUTH_01136,RESTRICTED,78660783,6,LOWEST_PRICE,209232168.74,214899787.77,43,1,0,1,0,0,85,5,1,2024-09-01
DE-TED-2022-001137,2022-09-15,DE,DE_AUTH_01137,NEGOTIATED,46561248,7,COST_EFFECTIVENESS,107277223.87,98602248.81,45,1,0,0,0,0,33,7,0,2025-03-23
LV-TED-2025-001138,2025-02-03,LV,LV_AUTH_01138,COMPETITIVE_DIALOGUE,53371980,8,MEAT,179137096.16,186084992.32,39,0,1,1,0,1,67,5,1,2024-12-19
PL-TED-2018-001139,2018-05-20,PL,PL_AUTH_01139,INNOVATION_PARTNERSHIP,50189336,9,LIFE_CYCLE_COST,4165221.71,4002622.5,43,1,1,1,0,1,94,5,1,2025-11-05
ES-TED-2025-001140,2025-07-20,ES,ES_AUTH_01140,DESIGN_CONTEST,37294758,10,QUALITY,218038894.49,144159783.72,53,1,0,1,0,1,36,5,1,2026-01-24
HR-TED-2022-001141,2022-09-20,HR,HR_AUTH_01141,OPEN,64545093,1,LOWEST_PRICE,21983090.07,21957278.1,51,0,0,1,1,0,69,6,1,2024-04-20
FI-TED-2021-001142,2021-03-26,FI,FI_AUTH_01142,RESTRICTED,86109793,2,COST_EFFECTIVENESS,134785446.77,130400133.96,60,1,1,1,0,0,57,5,1,2024-10-13
IE-TED-2023-001143,2023-11-17,IE,IE_AUTH_01143,NEGOTIATED,44162334,3,MEAT,158598296.84,107073584.13,51,1,0,1,0,0,56,3,1,2025-03-28
MT-TED-2022-001144,2022-07-11,MT,MT_AUTH_01144,COMPETITIVE_DIALOGUE,87502889,4,LIFE_CYCLE_COST,110251646.71,114826741.84,64,0,0,0,0,0,23,2,1,2025-04-24
SK-TED-2020-001145,2020-10-03,SK,SK_AUTH_01145,INNOVATION_PARTNERSHIP,22952064,5,QUALITY,122235979.38,90189616.87,50,1,0,1,1,1,15,5,1,2025-04-27
BE-TED-2018-001146,2018-09-16,BE,BE_AUTH_01146,DESIGN_CONTEST,64847119,6,LOWEST_PRICE,157863716.28,135903985.14,55,1,0,0,0,0,66,6,1,2025-11-16
DK-TED-2021-001147,2021-03-05,DK,DK_AUTH_01147,OPEN,41830270,7,COST_EFFECTIVENESS,198521864.17,198732421.32,60,1,1,1,0,0,9,6,1,2024-04-17
GR-TED-2018-001148,2018-12-06,GR,GR_AUTH_01148,RESTRICTED,21728210,8,MEAT,290109232.15,259764334.14,53,0,0,0,1,0,77,2,1,2025-03-27
LT-TED-2020-001149,2020-04-06,LT,LT_AUTH_01149,NEGOTIATED,47528238,9,LIFE_CYCLE_COST,212929269.92,196702024.23,63,0,0,1,0,1,61,6,1,2025-08-04
PT-TED-2025-001150,2025-10-25,PT,PT_AUTH_01150,COMPETITIVE_DIALOGUE,89833612,10,QUALITY,236051745.42,185277980.93,70,1,0,0,1,0,26,4,1,2024-12-20
SE-TED-2025-001151,2025-09-02,SE,SE_AUTH_01151,INNOVATION_PARTNERSHIP,45287324,1,LOWEST_PRICE,205754309.82,210381063.62,20,0,0,1,1,0,11,1,1,2024-06-22
CY-TED-2020-001152,2020-02-19,CY,CY_AUTH_01152,DESIGN_CONTEST,90607676,2,COST_EFFECTIVENESS,108453126.31,104001174.38,20,0,0,1,1,0,49,7,1,2024-02-19
FR-TED-2020-001153,2020-04-06,FR,FR_AUTH_01153,OPEN,17085701,3,MEAT,161210501.2,109517160.44,18,1,0,1,0,1,73,7,1,2025-05-20
IT-TED-2019-001154,2019-11-18,IT,IT_AUTH_01154,RESTRICTED,14403351,4,LIFE_CYCLE_COST,139947384.25,144812661.92,21,1,0,1,1,1,55,9,1,2024-11-22
NL-TED-2025-001155,2025-01-24,NL,NL_AUTH_01155,NEGOTIATED,48516254,5,QUALITY,97104673.82,99360080.29,11,1,1,1,0,0,23,0,1,2025-07-05
SI-TED-2026-001156,2026-02-18,SI,SI_AUTH_01156,COMPETITIVE_DIALOGUE,32400841,6,LOWEST_PRICE,151878948.15,129911252.08,14,0,0,1,0,0,35,5,0,2025-02-17
BG-TED-2020-001157,2020-07-27,BG,BG_AUTH_01157,INNOVATION_PARTNERSHIP,83743107,7,COST_EFFECTIVENESS,90211833.71,85247661.77,11,1,0,1,1,1,39,5,1,2025-09-24
EE-TED-2022-001158,2022-08-23,EE,EE_AUTH_01158,DESIGN_CONTEST,82398963,8,MEAT,178869601.1,177933999.1,8,1,0,1,0,0,55,6,1,2025-05-30
HU-TED-2018-001159,2018-08-30,HU,HU_AUTH_01159,OPEN,51965492,9,LIFE_CYCLE_COST,315600950.17,264290049.87,16,0,1,1,0,0,64,5,1,2025-04-29
LU-TED-2021-001160,2021-12-22,LU,LU_AUTH_01160,RESTRICTED,48147582,10,QUALITY,218740006.76,206802736.01,25,0,0,1,1,1,96,7,1,2024-12-02
RO-TED-2026-001161,2026-02-13,RO,RO_AUTH_01161,NEGOTIATED,65468783,1,LOWEST_PRICE,152173215.99,137978651.07,11,0,0,1,1,0,88,5,0,2024-09-20
AT-TED-2018-001162,2018-05-07,AT,AT_AUTH_01162,COMPETITIVE_DIALOGUE,45527920,2,COST_EFFECTIVENESS,165606401.49,135759643.95,19,0,0,1,1,0,71,5,1,2024-04-10
CZ-TED-2019-001163,2019-09-19,CZ,CZ_AUTH_01163,INNOVATION_PARTNERSHIP,43118948,3,MEAT,177934657.25,181007737.58,19,1,0,0,0,1,23,6,1,2025-01-17
DE-TED-2023-001164,2023-03-22,DE,DE_AUTH_01164,DESIGN_CONTEST,12582286,4,LIFE_CYCLE_COST,20949522.83,20637395.67,27,1,1,1,0,1,78,4,1,2024-10-10
LV-TED-2023-001165,2023-04-01,LV,LV_AUTH_01165,OPEN,42497803,5,QUALITY,59278556.09,60689456.38,26,1,0,1,0,0,65,9,1,2024-06-14
PL-TED-2020-001166,2020-12-02,PL,PL_AUTH_01166,RESTRICTED,39222062,6,LOWEST_PRICE,168501049.84,175020021.16,17,0,0,1,1,0,36,7,1,2025-08-13
ES-TED-2019-001167,2019-06-08,ES,ES_AUTH_01167,NEGOTIATED,15435659,7,COST_EFFECTIVENESS,167628640.07,118046414.82,25,1,0,1,0,0,32,2,1,2024-03-17
HR-TED-2025-001168,2025-12-16,HR,HR_AUTH_01168,COMPETITIVE_DIALOGUE,72132943,8,MEAT,199342419.59,156804871.14,21,1,0,0,1,0,58,10,1,2025-11-13
