safe_incident_incident_datetime_local,safe_incident_incident_type_code,safe_incident_ipc_ncrb_offense_code,safe_incident_call_priority_level,safe_incident_reporting_agency_ori,safe_incident_location_block_id,safe_incident_premise_type,safe_incident_weapon_involved_flag,safe_incident_injury_severity_code,safe_incident_victim_count,safe_incident_suspect_count,safe_incident_clearance_status_code,safe_incident_bias_motivation_flag,safe_incident_gang_related_flag,safe_incident_domestic_related_flag,safe_incident_property_loss_value_inr,safe_incident_body_worn_camera_flag,safe_incident_response_time_seconds,safe_incident_geocoding_accuracy_level,safe_incident_case_update_timestamp
2021-12-21 15:58:49,Arson,IPC-498A,P3,IN-ORI-6679,BLK-41fee602b54e8e,Street,Y,Minor,3,1,Unfounded,Y,Y,Y,490981,N,5617,Rooftop,2023-12-12 03:11:51
2024-08-23 14:13:42,Arson,IPC-392,P4,IN-ORI-3548,BLK-67e307b777cfd9,Residence,N,None,5,0,Open,Y,N,N,3973921,Y,3602,Unknown,2024-02-11 15:33:04
2023-03-30 06:35:38,Vandalism,IPC-392,P3,IN-ORI-6391,BLK-34bdd85ec5df09,School,Y,Severe,6,2,ExceptionallyCleared,Y,N,N,4065045,N,4579,Parcel,2019-03-21 16:58:59
2022-04-21 02:59:16,Assault,IPC-380,P4,IN-ORI-1921,BLK-a921d9566cd4d6,Apartment,Y,Minor,6,4,ExceptionallyCleared,Y,Y,Y,1499304,N,134,Rooftop,2024-06-10 10:01:40
2018-08-30 03:09:34,Theft,IPC-354,P4,IN-ORI-5851,BLK-f6e9a369214a38,Transit,N,None,4,4,Open,N,Y,Y,969643,N,3817,Ward,2023-05-18 16:58:25
2021-11-22 08:18:43,Fraud,IPC-436,P2,IN-ORI-6749,BLK-c21d2fc0f65a4e,Shop,Y,Moderate,7,0,ClearedByArrest,Y,N,Y,5747645,Y,5647,Parcel,2021-02-19 20:14:30
2023-02-15 04:36:20,Assault,IPC-498A,P2,IN-ORI-9795,BLK-931535b5c4f9ab,ATM,Y,Minor,6,4,ExceptionallyCleared,N,N,N,4325442,N,775,Ward,2023-07-19 07:41:36
2020-10-31 04:27:56,Homicide,NDPS-20,P4,IN-ORI-4024,BLK-e2b47728d286d1,Park,N,None,3,3,UnderInvestigation,Y,N,N,2062965,N,2303,Ward,2019-08-02 14:22:18
2025-04-09 06:49:23,Homicide,IPC-420,P2,IN-ORI-2905,BLK-a4357674385542,Shop,Y,Moderate,3,0,ClearedByArrest,Y,Y,Y,938960,Y,5609,Parcel,2023-09-28 01:59:35
2023-05-13 18:40:31,Assault,NDPS-20,P3,IN-ORI-5591,BLK-4bcc8ff4173baf,Residence,Y,Severe,3,0,ClearedByArrest,N,N,N,7143381,N,4439,StreetSegment,2021-06-24 07:19:14
2019-06-08 16:35:34,Vandalism,IPC-498A,P4,IN-ORI-8272,BLK-c80168badec625,Apartment,Y,Minor,3,3,UnderInvestigation,N,N,N,1092377,N,3551,Ward,2025-07-25 17:48:30
2020-06-16 06:35:46,Vandalism,IPC-354,P1,IN-ORI-6125,BLK-ca604f410a53f5,Park,Y,Moderate,4,2,ExceptionallyCleared,N,Y,Y,5278383,Y,1962,Parcel,2025-07-28 03:19:32
2022-01-20 19:57:36,CyberCrime,IPC-354,P4,IN-ORI-4275,BLK-cbb54586db581a,Transit,Y,Minor,0,1,Open,N,N,Y,194285,Y,5507,Neighborhood,2019-08-13 08:34:32
2020-11-10 15:36:28,Assault,IPC-420,P2,IN-ORI-6317,BLK-8273b0318803c7,ATM,N,None,6,1,UnderInvestigation,N,Y,Y,2496052,N,6696,Ward,2022-12-05 22:54:08
2020-07-15 07:24:32,Narcotics,IPC-392,P1,IN-ORI-2479,BLK-cb26aa51241621,School,N,Moderate,5,2,Unfounded,N,Y,N,5399593,N,1036,Unknown,2023-06-09 21:30:41
2024-03-10 07:16:25,Robbery,IT-66C,P2,IN-ORI-1664,BLK-583b931d6465d0,Warehouse,N,Minor,6,4,ExceptionallyCleared,Y,Y,N,5810853,Y,2452,Rooftop,2024-04-14 20:55:51
2019-04-21 10:25:56,Theft,IPC-379,P3,IN-ORI-7179,BLK-4ba73c83b1ca27,School,N,Moderate,7,4,Unfounded,N,N,Y,3051068,N,4953,Rooftop,2021-01-09 19:09:17
2025-12-19 13:34:35,Robbery,IPC-392,P1,IN-ORI-2349,BLK-2e9298f52bf0f1,Residence,N,Minor,1,2,Open,Y,N,Y,6361799,Y,7018,Rooftop,2025-10-19 22:54:41
2025-08-14 20:36:41,CyberCrime,IPC-379,P3,IN-ORI-3733,BLK-e687fed7165b33,Market,Y,Severe,3,0,ExceptionallyCleared,Y,N,Y,4714107,N,4241,Parcel,2023-09-08 17:01:26
2019-07-02 12:12:36,CyberCrime,IPC-498A,P3,IN-ORI-5865,BLK-9832d346a09e70,Hospital,Y,Minor,7,1,ExceptionallyCleared,Y,Y,Y,503490,Y,4222,Rooftop,2025-05-10 03:41:49
2023-03-24 00:26:58,Narcotics,IPC-392,P2,IN-ORI-5954,BLK-8254256bc42325,Office,N,None,1,1,Open,N,N,N,4890204,Y,5892,Rooftop,2021-05-22 13:11:41
2018-10-15 01:21:44,Fraud,NDPS-21,P3,IN-ORI-6035,BLK-152f8f7e07ae3e,Office,N,None,4,1,Open,Y,N,N,3590872,N,55,StreetSegment,2024-05-05 17:14:00
2020-09-07 14:22:14,Arson,IPC-380,P3,IN-ORI-8923,BLK-6b2b84f1acd983,Apartment,Y,None,2,4,ExceptionallyCleared,Y,N,Y,1709642,N,5756,Unknown,2025-03-22 09:47:27
2020-06-22 10:22:21,Assault,NDPS-21,P4,IN-ORI-8012,BLK-ac0852202c507d,Hospital,Y,Minor,7,5,UnderInvestigation,N,N,N,2372096,Y,3297,StreetSegment,2020-03-06 07:53:35
2024-03-16 15:21:33,Vandalism,IPC-392,P4,IN-ORI-3880,BLK-ab491b2cd9daee,ATM,Y,Moderate,1,1,Unfounded,N,N,Y,1304437,Y,6811,Ward,2024-12-11 04:54:47
2023-07-09 07:51:33,Arson,IPC-363,P2,IN-ORI-3219,BLK-d3c309840c0745,Park,N,Moderate,4,1,ClearedByArrest,N,N,N,4571979,N,5653,Neighborhood,2023-05-08 01:47:37
2021-02-06 04:40:05,Theft,IPC-392,P3,IN-ORI-2512,BLK-8ce8a181965304,Park,Y,Moderate,7,5,Open,Y,N,N,2669036,Y,3361,Rooftop,2021-03-24 19:41:39
2024-07-12 12:11:43,CyberCrime,IPC-354,P4,IN-ORI-2605,BLK-9475677a9cd813,ATM,N,Moderate,2,4,ClearedByArrest,N,Y,N,3627484,Y,1057,Rooftop,2020-01-15 02:50:34
2021-06-24 06:35:15,DomesticViolence,IPC-363,P3,IN-ORI-9235,BLK-eddba847cf189a,Apartment,N,Severe,6,0,UnderInvestigation,Y,N,Y,2660637,Y,3458,StreetSegment,2019-07-16 21:16:21
2020-03-01 04:57:34,Fraud,IPC-392,P4,IN-ORI-1598,BLK-9a753a4afb4646,Office,Y,None,7,2,Open,N,Y,Y,7657475,Y,3559,Parcel,2019-08-29 15:25:16
2023-05-27 16:31:44,DomesticViolence,IPC-302,P4,IN-ORI-6569,BLK-fae8e2c023364d,Apartment,N,None,0,2,ExceptionallyCleared,N,N,Y,425696,N,2397,StreetSegment,2025-02-03 22:32:52
2022-12-31 10:06:21,DomesticViolence,NDPS-20,P1,IN-ORI-4840,BLK-5d1ff34ff56590,Street,N,Moderate,2,4,Open,Y,N,Y,4657436,Y,4989,Unknown,2024-09-05 14:13:06
2023-07-29 05:45:41,Burglary,IPC-436,P3,IN-ORI-1382,BLK-7d2afd4d80acf6,Warehouse,Y,Moderate,6,2,Open,N,Y,N,5963956,N,6728,Unknown,2022-05-29 04:22:11
2024-11-18 15:25:37,Kidnapping,IPC-354,P3,IN-ORI-5155,BLK-78c21562d2a5b9,Shop,N,None,2,5,Unfounded,N,Y,N,6052877,N,4490,Unknown,2022-02-05 23:45:05
2019-09-02 10:40:50,Assault,IPC-498A,P1,IN-ORI-2634,BLK-eb768d29475eab,Park,N,None,0,5,Unfounded,Y,Y,Y,6752003,Y,6047,Neighborhood,2023-10-26 17:36:36
2024-04-04 03:23:15,Kidnapping,IPC-436,P1,IN-ORI-7565,BLK-2c15d306e6aac4,Warehouse,Y,None,6,4,ExceptionallyCleared,N,Y,Y,4816781,Y,4715,Neighborhood,2021-08-19 09:35:36
2018-03-18 14:47:04,Arson,IPC-363,P3,IN-ORI-8012,BLK-242baf278cfae5,Apartment,N,None,6,5,Unfounded,Y,N,N,2400153,N,6884,Ward,2023-09-24 09:20:03
2025-08-03 11:37:09,Arson,IPC-420,P4,IN-ORI-5418,BLK-fc0d5d9be59cbd,Street,N,Severe,2,0,Unfounded,Y,Y,Y,7597122,N,5176,StreetSegment,2022-04-29 08:12:50
2023-04-05 13:05:15,Vandalism,IPC-392,P2,IN-ORI-4701,BLK-dace6705ece603,Market,Y,None,7,3,UnderInvestigation,N,Y,N,6542776,Y,3183,Neighborhood,2022-12-14 13:40:02
2019-08-25 10:47:28,Kidnapping,IPC-302,P3,IN-ORI-8672,BLK-a2376ed8c6eb83,ATM,Y,None,0,1,Open,Y,N,N,6597375,Y,1832,Rooftop,2021-09-17 09:59:37
2025-08-22 01:16:10,DomesticViolence,IPC-302,P1,IN-ORI-6965,BLK-f1209db29fbcca,Shop,Y,None,5,0,ClearedByArrest,Y,N,Y,8420764,Y,1725,Unknown,2022-04-02 20:23:48
2024-08-07 20:32:55,Vandalism,IPC-380,P3,IN-ORI-2689,BLK-1e7418401279d5,Street,N,Minor,5,0,UnderInvestigation,N,Y,N,5090804,N,3480,Rooftop,2024-01-23 12:56:57
2023-12-05 20:11:44,Fraud,IPC-380,P2,IN-ORI-9950,BLK-7cc6d0e43cd8ce,Park,N,None,3,5,ClearedByArrest,N,Y,Y,1454870,Y,2241,StreetSegment,2022-03-31 13:58:53
2018-02-03 13:58:59,Fraud,IPC-363,P4,IN-ORI-1464,BLK-eafd7b6d927896,Park,N,Moderate,4,2,ExceptionallyCleared,N,Y,Y,8117433,Y,6121,Rooftop,2020-05-16 07:07:22
2020-07-25 02:53:11,Fraud,IT-66C,P4,IN-ORI-6860,BLK-2f9c090acdcc60,School,N,Minor,4,5,Open,Y,Y,Y,7733141,Y,5715,StreetSegment,2025-09-27 15:13:14
2023-07-13 10:48:51,Arson,IPC-380,P1,IN-ORI-7874,BLK-602a9010ed8231,Shop,Y,None,5,5,ExceptionallyCleared,Y,N,Y,5059706,Y,211,Rooftop,2020-06-27 12:23:18
2022-04-11 02:45:19,Arson,NDPS-21,P1,IN-ORI-2450,BLK-63dcb5ac4067d1,ATM,N,Minor,1,1,Open,Y,N,Y,3185536,Y,325,Parcel,2019-02-07 04:48:38
2024-05-21 06:36:16,Narcotics,IPC-354,P2,IN-ORI-6910,BLK-18c270a3878ecc,Warehouse,Y,Minor,7,0,Unfounded,Y,Y,Y,4843127,Y,5690,Neighborhood,2020-04-02 02:34:40
2025-12-18 18:25:44,Robbery,IPC-363,P3,IN-ORI-2565,BLK-44f7cf8419e4ea,Park,N,None,2,4,ClearedByArrest,N,N,N,4873984,Y,1358,Rooftop,2021-04-30 13:31:48
2018-01-18 13:55:41,Kidnapping,IPC-302,P1,IN-ORI-8173,BLK-54a3ddfcbdc640,Hospital,N,None,7,0,ClearedByArrest,N,N,N,1064474,Y,4874,Ward,2019-04-10 03:11:00
2018-08-19 11:39:05,CyberCrime,IPC-420,P3,IN-ORI-4987,BLK-d2f413fa475afe,Street,Y,None,7,5,ExceptionallyCleared,N,N,Y,4126788,N,4571,Unknown,2022-02-19 15:22:10
2025-05-09 01:36:46,Arson,IPC-436,P2,IN-ORI-6465,BLK-cb978ce92a152b,Shop,Y,Moderate,4,1,ClearedByArrest,Y,Y,Y,5282069,Y,4787,Rooftop,2019-03-11 16:57:54
2021-10-22 19:29:48,Assault,IPC-302,P2,IN-ORI-5811,BLK-96ca7f28f3d8ba,Office,N,None,0,0,ExceptionallyCleared,N,N,N,8285310,N,4767,StreetSegment,2024-05-07 23:46:15
2020-01-07 01:54:40,Fraud,IPC-354,P4,IN-ORI-7818,BLK-eda2f97aca7bf1,Shop,Y,Moderate,1,4,ExceptionallyCleared,Y,Y,Y,463119,Y,98,Neighborhood,2019-02-09 20:41:30
2018-12-27 09:17:01,Homicide,IPC-379,P2,IN-ORI-9399,BLK-e597d5d4077462,Hospital,Y,Minor,2,5,Open,Y,Y,N,5911534,N,4469,Neighborhood,2023-08-04 02:05:09
2021-03-30 19:48:39,Assault,IPC-498A,P4,IN-ORI-1203,BLK-2b8df152db8978,Street,Y,Fatal,6,2,ExceptionallyCleared,N,Y,N,3730227,Y,6369,StreetSegment,2019-11-15 01:02:25
2024-05-12 13:35:47,Vandalism,NDPS-20,P3,IN-ORI-9051,BLK-1ae5216aed9b46,Transit,N,None,6,0,ExceptionallyCleared,N,Y,Y,7723775,N,3497,Ward,2025-03-26 10:32:09
2021-08-16 17:03:30,Theft,NDPS-21,P1,IN-ORI-1148,BLK-08371db4396e57,Warehouse,N,None,0,1,UnderInvestigation,Y,N,N,7859525,N,2862,Parcel,2021-08-26 10:19:35
2018-02-10 09:32:43,Theft,IPC-363,P2,IN-ORI-2477,BLK-adc4766823d2eb,Apartment,Y,Moderate,4,4,Unfounded,N,Y,Y,2549932,N,7112,Neighborhood,2023-10-30 23:38:58
2024-03-05 05:18:33,Burglary,IPC-436,P1,IN-ORI-1263,BLK-226193e625b5f1,Warehouse,Y,None,7,5,ExceptionallyCleared,Y,Y,Y,7633255,N,2210,Rooftop,2019-08-10 08:52:49
2021-11-05 17:39:17,Narcotics,IT-66C,P4,IN-ORI-7178,BLK-a8e8c0f78a2e3c,Apartment,Y,None,3,1,UnderInvestigation,Y,Y,N,4664640,N,4605,StreetSegment,2024-07-23 19:53:21
2021-10-25 09:38:07,Narcotics,NDPS-20,P2,IN-ORI-6750,BLK-5acc8925aed5de,Office,N,Minor,1,1,ExceptionallyCleared,Y,N,Y,1235480,N,6432,Ward,2021-12-05 08:55:36
2024-08-18 23:53:54,DomesticViolence,IT-66C,P3,IN-ORI-9727,BLK-e0aca247da3e70,Park,Y,None,6,0,UnderInvestigation,Y,Y,Y,2665998,Y,6607,Neighborhood,2024-07-18 11:11:02
2023-05-27 10:02:20,Homicide,NDPS-21,P3,IN-ORI-1818,BLK-590635f359f74e,Warehouse,N,None,7,0,Open,N,N,Y,688778,Y,4591,Neighborhood,2020-10-28 03:06:16
2022-12-21 00:32:10,Narcotics,IPC-392,P2,IN-ORI-1769,BLK-e712f5c3fef50c,School,Y,Minor,0,5,ExceptionallyCleared,N,N,N,6639474,Y,6546,Ward,2023-01-14 02:03:25
2024-01-22 10:11:42,Robbery,IPC-380,P2,IN-ORI-7807,BLK-abfad6340bc5d0,Apartment,Y,None,0,4,Unfounded,Y,Y,Y,7531670,N,6313,Ward,2022-02-03 16:43:26
2019-11-14 09:18:06,Fraud,IPC-498A,P3,IN-ORI-6983,BLK-a8338202a359e6,Transit,Y,None,4,2,Open,Y,Y,N,8282668,N,139,Neighborhood,2025-01-24 09:20:51
2020-04-04 01:45:25,Narcotics,IPC-363,P2,IN-ORI-8889,BLK-abfda3109b2eb8,Shop,N,None,0,2,UnderInvestigation,Y,N,N,3186753,N,4116,Parcel,2023-04-01 21:54:32
2019-01-31 22:19:50,DomesticViolence,IPC-380,P3,IN-ORI-1576,BLK-f6cf6e91c2c189,ATM,N,Minor,7,0,ClearedByArrest,N,N,N,5798309,Y,7079,StreetSegment,2025-05-13 12:55:19
2024-04-06 16:39:00,Assault,NDPS-20,P1,IN-ORI-9140,BLK-55c87e48b052af,Residence,N,Moderate,5,3,Unfounded,N,N,N,3552900,Y,7130,Neighborhood,2025-12-04 03:59:45
2023-07-18 23:45:10,Fraud,IPC-498A,P3,IN-ORI-8229,BLK-e5fedb2df1b253,School,N,Minor,1,0,ExceptionallyCleared,N,Y,N,1019595,Y,2586,Unknown,2020-05-02 07:25:18
2019-11-17 15:01:31,Arson,IPC-302,P3,IN-ORI-3798,BLK-3f580053d477c7,Apartment,N,Severe,4,5,Unfounded,Y,Y,N,7079139,N,6334,Unknown,2025-04-15 02:56:50
2024-12-07 17:49:41,Burglary,IPC-380,P2,IN-ORI-4457,BLK-be8438fcc29be4,Warehouse,N,None,1,2,UnderInvestigation,N,Y,Y,4232970,Y,5390,Rooftop,2024-10-04 13:21:35
2024-12-26 10:52:44,Robbery,NDPS-21,P3,IN-ORI-7210,BLK-962ab137b788b6,Shop,Y,Severe,0,4,ClearedByArrest,Y,N,Y,5508662,Y,1762,Unknown,2022-08-06 12:59:14
2018-03-05 02:34:11,Arson,IPC-379,P4,IN-ORI-7479,BLK-cf19a6af84e500,Apartment,Y,None,7,0,Unfounded,N,N,N,3802025,Y,456,Rooftop,2023-01-28 04:47:08
2018-09-05 07:47:23,Narcotics,IPC-498A,P2,IN-ORI-1606,BLK-4cadfd6765c04c,Park,Y,None,7,3,Unfounded,Y,N,Y,1211295,N,6977,Parcel,2022-06-09 15:34:21
2020-03-26 05:31:30,Robbery,IPC-392,P1,IN-ORI-2171,BLK-6e46e5104a3980,Park,Y,None,1,0,Unfounded,Y,N,Y,3523356,Y,7065,StreetSegment,2020-10-19 19:58:08
2023-01-11 13:05:17,Kidnapping,IPC-498A,P2,IN-ORI-2625,BLK-c93a3210fa8019,Park,N,Moderate,6,2,Open,Y,N,Y,2808717,N,4667,Neighborhood,2020-05-01 09:17:30
2023-05-27 22:35:18,Burglary,IPC-354,P1,IN-ORI-8171,BLK-944946b2f75869,Market,Y,Minor,0,2,Open,N,N,Y,1457153,N,2108,Ward,2025-01-31 14:58:15
2019-10-30 15:47:54,DomesticViolence,IPC-498A,P2,IN-ORI-5393,BLK-2f8d1d84bf456c,Street,Y,None,7,3,ClearedByArrest,N,N,Y,1213429,Y,6527,Unknown,2022-11-06 03:59:07
2020-03-05 09:06:51,CyberCrime,NDPS-21,P3,IN-ORI-7248,BLK-4b5270320052aa,Street,N,None,1,2,Unfounded,N,N,N,5234784,Y,6760,StreetSegment,2021-01-07 17:10:06
2023-08-25 10:41:06,Narcotics,IT-66C,P4,IN-ORI-8306,BLK-322236b6f71f34,Warehouse,N,Severe,7,2,Unfounded,Y,N,N,2704440,Y,3597,StreetSegment,2021-02-13 18:06:08
2025-07-16 00:50:29,CyberCrime,IPC-420,P1,IN-ORI-9085,BLK-ed9adbfabdedbd,Street,Y,None,7,1,ClearedByArrest,N,Y,N,862473,Y,6153,Unknown,2024-03-22 13:40:15
2018-12-24 14:19:15,DomesticViolence,IPC-392,P2,IN-ORI-4718,BLK-515994f5b2e1ad,School,N,Moderate,7,5,ExceptionallyCleared,N,Y,Y,7595663,Y,131,Rooftop,2019-05-13 11:05:40
2024-07-23 06:38:20,Kidnapping,NDPS-20,P1,IN-ORI-6886,BLK-998f30ef15e2df,Hospital,Y,Minor,0,2,Open,Y,N,Y,4380379,Y,4571,Rooftop,2020-11-07 17:05:40
2022-06-23 08:06:55,Kidnapping,IPC-436,P2,IN-ORI-8522,BLK-7f8a31ebdf5d30,Hospital,N,Fatal,3,2,UnderInvestigation,Y,Y,Y,5096575,Y,6634,Parcel,2023-09-22 15:23:53
2022-01-17 18:46:27,Vandalism,IPC-363,P2,IN-ORI-7755,BLK-fc9df21d600e81,Market,Y,Moderate,0,0,Unfounded,Y,Y,Y,6693454,Y,85,Neighborhood,2020-01-29 04:31:59
2022-10-22 18:18:13,Narcotics,IPC-392,P2,IN-ORI-4028,BLK-c5f900171df537,Transit,Y,Minor,4,5,ExceptionallyCleared,N,N,N,873463,N,1391,Neighborhood,2023-12-18 05:27:52
2023-07-21 10:00:07,Narcotics,NDPS-20,P4,IN-ORI-6829,BLK-60483d8b650de9,Apartment,N,None,2,4,Unfounded,Y,N,N,3489882,Y,1783,StreetSegment,2025-02-01 03:16:20
2024-08-18 01:42:47,CyberCrime,IPC-498A,P2,IN-ORI-5925,BLK-9bbcf7dcbafe06,Office,Y,Severe,7,2,UnderInvestigation,N,Y,Y,4797215,N,4618,Parcel,2019-02-26 08:47:31
2022-03-07 00:46:44,Kidnapping,IPC-380,P2,IN-ORI-5157,BLK-96bcf46428c31e,School,Y,None,4,5,Open,Y,Y,Y,2300525,Y,405,Ward,2020-07-31 17:21:51
2021-04-01 08:04:56,Kidnapping,IPC-302,P2,IN-ORI-9339,BLK-44790bec3d18cd,Transit,Y,Minor,0,0,Unfounded,Y,N,N,192389,N,1876,Ward,2024-10-17 10:39:15
2023-07-23 04:01:49,Fraud,IPC-436,P4,IN-ORI-9612,BLK-54eb1e3453fc64,Park,Y,None,5,1,ExceptionallyCleared,N,N,N,2924399,Y,1236,Ward,2021-11-19 23:37:54
2024-07-14 22:20:30,Theft,IPC-498A,P3,IN-ORI-7541,BLK-270edc8afaacd5,Transit,Y,None,5,0,ClearedByArrest,N,N,Y,1632499,Y,2348,Neighborhood,2019-05-12 02:03:57
2024-10-21 10:14:08,Assault,IPC-354,P2,IN-ORI-7849,BLK-5f23e97af32a45,Market,Y,None,0,2,Open,N,Y,N,3514425,N,6616,Rooftop,2025-08-17 07:41:05
2021-01-13 08:59:39,Kidnapping,IPC-436,P1,IN-ORI-3188,BLK-ed8eb7338cb295,Warehouse,Y,Minor,2,0,ClearedByArrest,Y,Y,N,4706378,Y,4919,Neighborhood,2023-05-13 03:43:51
2024-01-16 11:46:45,Narcotics,IPC-363,P3,IN-ORI-6561,BLK-42a4a974a258db,Hospital,Y,None,6,3,UnderInvestigation,N,N,N,673189,Y,1949,Neighborhood,2020-08-04 10:02:22
2023-06-17 22:33:45,Vandalism,IPC-363,P3,IN-ORI-2785,BLK-c6d26c862837d0,Residence,Y,Moderate,0,4,ExceptionallyCleared,Y,N,Y,2759443,Y,7127,Ward,2025-02-17 07:59:17
2022-04-30 13:19:23,Kidnapping,IPC-379,P4,IN-ORI-5383,BLK-5254cb2f2de213,Street,N,Moderate,0,4,ClearedByArrest,Y,Y,Y,4791747,N,6180,Parcel,2020-09-11 03:09:15
2023-07-26 10:25:13,Fraud,IPC-380,P3,IN-ORI-5410,BLK-7c3c4b3081c1ea,Street,N,None,6,3,Open,Y,N,N,936932,Y,2849,Parcel,2019-03-27 06:02:44
2024-01-22 15:14:03,CyberCrime,IPC-420,P3,IN-ORI-1117,BLK-08050da4d88a80,Office,Y,None,7,1,ClearedByArrest,Y,N,N,5675495,Y,6902,StreetSegment,2024-03-17 23:27:58
2024-02-07 00:13:09,Vandalism,IPC-380,P1,IN-ORI-3648,BLK-d3cd15cb83d05a,Shop,N,None,1,5,Unfounded,N,Y,Y,2283472,N,102,Rooftop,2025-10-03 01:37:37
2019-01-30 20:15:43,CyberCrime,IPC-436,P1,IN-ORI-5526,BLK-c1f18a7d601608,Hospital,Y,Minor,0,0,Open,N,Y,Y,7749754,Y,2548,Parcel,2023-01-20 11:05:02
2025-02-17 10:09:18,Vandalism,IPC-436,P4,IN-ORI-9107,BLK-3d5f78e9b1e91a,Residence,N,None,6,1,Open,Y,N,N,6740969,N,6256,Parcel,2021-04-05 13:50:18
2020-12-28 21:44:45,Assault,IPC-436,P2,IN-ORI-9503,BLK-d4c410ad0756d9,School,N,None,1,2,ClearedByArrest,N,Y,N,4009570,Y,3295,StreetSegment,2025-10-25 15:48:08
2021-02-22 07:32:24,Theft,IPC-354,P1,IN-ORI-7309,BLK-7806f2b87b2faa,Street,Y,None,7,5,UnderInvestigation,Y,Y,N,8122795,N,5615,Unknown,2020-08-15 10:16:41
2018-09-16 08:53:15,Robbery,IPC-498A,P4,IN-ORI-9877,BLK-1f853db2184db7,Street,Y,None,7,0,ExceptionallyCleared,N,N,N,5937173,Y,5104,Neighborhood,2025-11-16 05:28:34
2021-11-05 19:51:37,Robbery,IPC-420,P4,IN-ORI-2873,BLK-b77734e5ec1956,Shop,N,Minor,1,1,Open,N,N,N,6678032,Y,3067,Neighborhood,2023-08-04 16:53:09
2018-09-26 22:16:57,Assault,IPC-379,P4,IN-ORI-6774,BLK-2a6ac001684a45,Hospital,N,None,4,0,ExceptionallyCleared,N,Y,N,2867025,Y,5943,Rooftop,2020-03-16 06:51:53
2023-07-19 19:26:43,DomesticViolence,IPC-302,P3,IN-ORI-8686,BLK-1f7c7c9061e4e3,Warehouse,Y,Severe,0,0,Unfounded,Y,Y,N,1538121,Y,3719,Rooftop,2019-05-10 12:44:29
2020-02-16 11:36:13,Burglary,IPC-379,P2,IN-ORI-1085,BLK-4f3d9c045d91ed,Office,Y,None,3,2,ExceptionallyCleared,N,Y,Y,1159606,N,852,StreetSegment,2025-09-21 16:55:15
2025-01-05 07:07:10,Burglary,IPC-392,P1,IN-ORI-1148,BLK-afb0aa1275aecc,Office,Y,None,7,5,UnderInvestigation,Y,N,N,295220,Y,2845,Ward,2020-04-21 19:30:18
2021-11-21 05:32:46,Fraud,NDPS-21,P4,IN-ORI-6167,BLK-55c2787db3e3e4,Residence,Y,None,5,1,ClearedByArrest,Y,Y,Y,8029226,Y,3904,Neighborhood,2019-04-15 18:07:50
2022-10-09 09:40:44,Narcotics,IPC-379,P3,IN-ORI-4299,BLK-e1c429d5cb027a,School,Y,None,6,4,UnderInvestigation,N,Y,N,8115130,N,2861,Ward,2020-07-24 15:46:55
2019-09-08 13:42:56,Narcotics,IPC-498A,P1,IN-ORI-1310,BLK-043629f0e7efa6,Transit,Y,None,7,3,Unfounded,N,N,N,6025622,N,3882,StreetSegment,2020-06-29 04:01:51
2025-02-02 00:42:39,DomesticViolence,IPC-498A,P3,IN-ORI-4442,BLK-2ff5fc5e5ce5de,Residence,N,Minor,5,3,Open,Y,N,N,1896641,N,6274,Neighborhood,2021-11-01 00:44:00
2020-06-02 05:08:21,Kidnapping,IPC-302,P3,IN-ORI-7719,BLK-ea23e4e590c758,School,N,None,2,5,Unfounded,Y,N,N,524803,N,176,Rooftop,2021-12-29 18:18:44
2019-08-24 09:04:09,Assault,IPC-392,P4,IN-ORI-1110,BLK-7b471070330f90,Warehouse,N,None,1,4,Open,N,N,Y,768247,N,250,Ward,2021-09-10 14:23:48
2020-10-29 18:40:04,Burglary,IPC-392,P3,IN-ORI-3092,BLK-ef036bb30142b1,Shop,Y,Minor,4,0,Unfounded,N,Y,N,1682924,N,1078,Neighborhood,2022-07-28 09:34:43
2020-08-08 09:58:41,Assault,IPC-420,P4,IN-ORI-7808,BLK-86782aae6b839e,Residence,N,None,3,3,UnderInvestigation,N,N,N,5278319,Y,7168,Neighborhood,2023-11-09 03:53:29
2018-07-23 09:04:33,Robbery,IPC-379,P2,IN-ORI-4579,BLK-74d91d1b612261,Park,N,Moderate,7,3,UnderInvestigation,Y,Y,N,4197935,Y,5254,Rooftop,2021-08-01 03:18:54
2020-12-17 10:21:48,Theft,IPC-420,P2,IN-ORI-5278,BLK-3234713ed61c25,Transit,Y,Moderate,6,2,UnderInvestigation,N,Y,Y,7743886,Y,6374,Ward,2021-10-06 21:28:25
2022-01-09 12:19:41,DomesticViolence,IPC-392,P4,IN-ORI-8889,BLK-3366a51ca9d601,Office,Y,Moderate,3,0,UnderInvestigation,Y,N,N,1628118,Y,6901,Parcel,2022-04-22 09:05:55
2021-05-25 23:49:23,Theft,IPC-354,P2,IN-ORI-9553,BLK-36b0b2453ec27c,Warehouse,Y,None,0,4,UnderInvestigation,N,N,Y,3685494,N,6079,Parcel,2025-10-20 13:21:46
2020-02-09 09:36:40,CyberCrime,IPC-354,P4,IN-ORI-7481,BLK-e97aafbace72fc,Transit,Y,None,3,2,ExceptionallyCleared,N,Y,N,4557064,N,3410,Ward,2024-03-20 13:23:36
2021-05-31 12:41:07,Kidnapping,IPC-392,P3,IN-ORI-1978,BLK-c460b86b244ce6,Apartment,N,Moderate,1,2,Open,N,N,N,3061516,N,4714,Ward,2022-12-21 13:36:30
