civic_results_election_id,civic_results_contest_id,civic_results_office_type_code,civic_results_district_code,civic_results_polling_station_reporting_status,civic_results_vote_total_candidate_1,civic_results_vote_total_candidate_2,civic_results_vote_total_candidate_3,civic_results_vote_total_writein,civic_results_vote_total_overvotes,civic_results_vote_total_undervotes,civic_results_margin_votes,civic_results_margin_pct,civic_results_swing_from_prior_pct,civic_results_incumbent_flag,civic_results_party_primary_flag,civic_results_ranked_choice_rounds_count,civic_results_recount_trigger_flag,civic_results_certification_date,civic_results_result_source_file_hash
IN-2019-VIDHANSABHA-01191,CT2019001191,MP,AR-10,FINAL,960,1201,445,19,1,3,241,9.25,-4.1,1,0,1,0,2019-10-15,24419d8578b5f7f02b59c56d
IN-2017-VIDHANSABHA-01192,CT2017001192,MP,HR-12,FINAL,489,726,324,14,19,14,237,15.4,11.43,1,0,1,0,2018-01-23,2e7ab7124745d5e800c170b5
IN-2018-VIDHANSABHA-01193,CT2018001193,MAYOR,HP-17,FINAL,6925,1303,764,15,24,63,5622,62.52,-5.53,1,0,1,0,2018-10-20,bfa111f094ef478b2b61d8a1
IN-2023-VIDHANSABHA-01194,CT2023001194,SARPANCH,UP-38,FINAL,2134,2226,3171,37,13,74,945,12.55,-1.8,0,0,1,0,2023-05-18,9bb9bc335871d7ebea8127bd
IN-2021-VIDHANSABHA-01195,CT2021001195,SARPANCH,MN-65,PARTIAL,807,3610,250,16,6,10,2803,60.06,-0.69,0,0,1,0,2021-05-08,0ce7c576ccaf21e3fb5a8161
IN-2014-MUNICIPAL-01196,CT2014001196,MLA,PB-28,FINAL,4548,1366,1027,9,1,17,3182,45.84,-1.77,0,0,1,0,2014-09-30,ebcde7dec841ab75b7ca8690
IN-2022-LOKSABHA-01197,CT2022001197,SARPANCH,KA-40,FINAL,794,1405,554,27,29,70,611,22.19,-7.6,1,0,1,0,2022-08-12,435b86e020abd0c252685fbf
IN-2023-MUNICIPAL-01198,CT2023001198,WARD_MEMBER,GA-30,FINAL,2832,5379,357,50,24,0,2547,29.73,6.09,0,0,1,0,2023-12-14,dd328c5145f7d6411e95ca73
IN-2025-PANCHAYAT-01199,CT2025001199,WARD_MEMBER,CH-49,FINAL,6131,4027,1399,7,10,23,2104,18.21,-8.42,0,0,1,0,2025-06-19,7ba6bfe8ef34e3b76b65c7f4
IN-2022-MUNICIPAL-01200,CT2022001200,WARD_MEMBER,DL-49,FINAL,4884,1276,1338,5,29,7,3546,47.29,-11.32,0,1,1,0,2022-03-23,d9fb8eca215c85553676e168
IN-2025-BYE-01201,CT2025001201,MLA,BR-74,FINAL,2076,3569,3193,46,1,3,376,4.25,-0.28,0,0,1,0,2025-12-30,cb29a004544e73a5cee61c58
IN-2018-MUNICIPAL-01202,CT2018001202,MLA,MP-19,FINAL,3062,1109,118,16,18,32,1953,45.54,6.39,1,1,1,0,2018-06-15,d6013a057f94d178474f7d24
IN-2015-BYE-01203,CT2015001203,SARPANCH,GA-34,FINAL,6360,1367,2388,39,2,13,3972,39.27,-10.49,1,0,1,0,2015-04-25,9696f23c8b436b7f8237c2fc
IN-2025-PANCHAYAT-01204,CT2025001204,MLA,MH-65,FINAL,1607,2476,746,25,9,70,869,18.0,8.83,0,0,1,0,2025-02-08,8c9d92017b2aa675a36dcfff
IN-2017-PANCHAYAT-01205,CT2017001205,WARD_MEMBER,AP-80,FINAL,1769,1329,232,3,14,6,440,13.21,1.53,1,1,1,0,2017-02-16,bd53f3868bf5dc2bc7d5e284
IN-2019-BYE-01206,CT2019001206,MLA,BR-23,FINAL,2945,6068,2489,35,29,14,3123,27.15,11.97,0,1,1,0,2019-08-05,a4c63312ba9be4654a60d81a
IN-2016-MUNICIPAL-01207,CT2016001207,MP,UK-12,FINAL,412,5903,1819,32,5,50,4084,50.21,-4.96,1,0,1,0,2016-03-16,6a1b9209b336e20d9a41e290
IN-2022-LOKSABHA-01208,CT2022001208,SARPANCH,OD-76,FINAL,6888,3459,301,16,21,8,3429,32.2,-4.29,0,0,1,0,2022-03-12,974c792694139e6c87865ee5
IN-2020-LOKSABHA-01209,CT2020001209,MAYOR,CH-67,FINAL,589,577,350,42,17,28,12,0.79,-1.14,0,0,1,0,2020-08-24,8822436f097814fba6c3a0e1
IN-2019-MUNICIPAL-01210,CT2019001210,MAYOR,KL-16,FINAL,2668,190,707,19,1,42,1961,55.01,5.6,1,1,1,0,2019-02-15,5a0fea7d44b34b9482695bea
IN-2014-VIDHANSABHA-01211,CT2014001211,MLA,KL-77,FINAL,1903,3487,441,50,9,8,1584,27.17,-8.58,0,0,1,0,2014-07-05,2dd8a3cb68c04a560ee4b1d4
IN-2019-LOKSABHA-01212,CT2019001212,MP,MZ-61,FINAL,1214,926,8871,31,15,41,7657,69.54,-6.09,0,0,1,0,2020-01-05,fca214d4e3800bffaa07877b
IN-2014-VIDHANSABHA-01213,CT2014001213,WARD_MEMBER,CG-59,FINAL,1985,1435,2883,13,11,48,898,14.25,-2.77,1,0,1,0,2014-12-03,fa3a0bc3ca6c3d9485a3da9c
IN-2025-LOKSABHA-01214,CT2025001214,MLA,TR-61,FINAL,2187,844,3648,27,26,69,1461,21.87,-11.7,0,0,1,0,2025-03-18,66006ec4adde7faed7907f9a
IN-2019-MUNICIPAL-01215,CT2019001215,SARPANCH,TN-54,FINAL,2210,1345,620,4,18,53,865,20.72,-5.71,1,0,1,0,2019-12-22,f6a869190c3d6ed682a7c6d1
IN-2015-LOKSABHA-01216,CT2015001216,SARPANCH,MN-74,FINAL,1638,4417,3757,50,12,7,660,6.73,10.27,0,0,1,0,2016-01-10,09f32aed8e6a97afcbf7beb6
IN-2024-BYE-01217,CT2024001217,MAYOR,UP-77,FINAL,3507,3598,888,7,9,80,91,1.14,6.83,0,0,1,0,2024-06-06,0e4080cf226a96c559a9b8b2
IN-2016-MUNICIPAL-01218,CT2016001218,SARPANCH,CG-11,PARTIAL,1874,3180,4433,17,16,44,1253,13.21,8.49,0,1,1,0,2016-03-28,5c443b3a83a321a111b00dae
IN-2024-LOKSABHA-01219,CT2024001219,MLA,MH-46,FINAL,7184,2010,2635,27,26,73,4549,38.46,-7.41,0,0,1,0,2024-10-02,6e9fb7af06392dcbd2d479c6
IN-2024-PANCHAYAT-01220,CT2024001220,MLA,MN-57,PARTIAL,2810,127,223,32,0,67,2587,81.87,1.99,0,0,1,0,2024-05-06,f59df2a54bca08bd537da954
IN-2021-BYE-01221,CT2021001221,SARPANCH,NL-65,FINAL,3866,6842,462,46,0,74,2976,26.64,1.8,1,0,1,0,2022-02-01,aa25a28a8edcabf97cd26a67
IN-2025-PANCHAYAT-01222,CT2025001222,SARPANCH,DD-25,FINAL,1540,166,611,19,5,74,929,40.09,1.49,1,1,1,0,2026-01-16,c7459c2bbbcbf504673dab51
IN-2021-MUNICIPAL-01223,CT2021001223,MP,TS-61,FINAL,1933,4008,3291,30,10,26,717,7.77,-5.73,1,0,1,0,2021-11-08,d04101c76b9c35783c19fb22
IN-2023-VIDHANSABHA-01224,CT2023001224,MLA,DL-28,FINAL,938,908,7970,35,7,72,7032,71.64,-0.42,1,0,1,0,2023-06-22,93c095d4818e7607817414e4
IN-2022-PANCHAYAT-01225,CT2022001225,SARPANCH,KL-80,FINAL,920,9017,1929,49,5,37,7088,59.73,10.52,0,1,1,0,2022-09-08,4eff22449daa07cd2e5c61a0
IN-2014-LOKSABHA-01226,CT2014001226,MAYOR,JK-38,FINAL,4255,351,7022,21,6,39,2767,23.8,-2.37,0,0,1,0,2014-11-21,186a4620a40a68402985bc30
IN-2019-BYE-01227,CT2019001227,WARD_MEMBER,RJ-30,FINAL,6321,3519,313,16,13,52,2802,27.6,-8.8,0,0,1,0,2019-07-31,9c5772f50f46e9b95a0646b4
IN-2020-VIDHANSABHA-01228,CT2020001228,WARD_MEMBER,MN-30,FINAL,2859,4559,1517,30,20,60,1700,19.03,6.29,0,0,1,0,2020-11-25,287e5f6912642bd3d203ead6
IN-2019-PANCHAYAT-01229,CT2019001229,SARPANCH,LA-36,FINAL,1330,1862,2440,8,26,37,578,10.26,7.03,0,0,1,0,2019-03-20,99488db8a3a7f556cdea6d9b
IN-2017-MUNICIPAL-01230,CT2017001230,WARD_MEMBER,TR-13,FINAL,944,61,202,17,10,42,742,61.47,11.92,0,0,1,0,2017-10-31,b2f82f7933bc2539f751dfee
IN-2015-VIDHANSABHA-01231,CT2015001231,MAYOR,CH-49,FINAL,409,1289,623,49,19,10,666,28.69,-8.78,0,0,1,0,2015-06-27,b9270cd0a9c8ebf2c78e72de
IN-2016-MUNICIPAL-01232,CT2016001232,WARD_MEMBER,MH-47,FINAL,1045,1528,1885,34,23,75,357,8.01,11.15,1,0,1,0,2016-02-16,9c41f1736666c683058de01a
IN-2016-LOKSABHA-01233,CT2016001233,MP,BR-66,FINAL,1868,3522,5301,10,0,9,1779,16.64,-0.08,1,0,1,0,2016-01-27,4f544d5ac48fbbe4e2316924
IN-2025-VIDHANSABHA-01234,CT2025001234,MP,GA-03,FINAL,1640,2637,3220,45,1,56,583,7.78,9.9,1,0,1,0,2025-07-30,d8a4cfe1d96ef2b75f8770e9
IN-2016-BYE-01235,CT2016001235,MP,CH-70,FINAL,8703,246,651,24,16,36,8052,83.88,-11.68,0,0,2,0,2016-05-07,f211eb87d017e3d544c443d6
IN-2022-MUNICIPAL-01236,CT2022001236,SARPANCH,TN-52,FINAL,992,385,861,27,5,42,131,5.85,-4.15,0,1,1,0,2022-03-19,73824f6223173e0b7453b602
IN-2016-LOKSABHA-01237,CT2016001237,WARD_MEMBER,TS-73,FINAL,805,1890,2218,46,6,27,328,6.68,-9.03,0,1,1,0,2016-03-31,c62ac4fc5b69c85074402d36
IN-2019-VIDHANSABHA-01238,CT2019001238,WARD_MEMBER,TN-12,PARTIAL,2794,3818,3969,42,5,26,151,1.43,-3.62,0,0,1,1,2019-05-27,9117612e7fa4f192043b4e5a
IN-2015-BYE-01239,CT2015001239,SARPANCH,DN-58,FINAL,2791,6713,2351,2,23,14,3922,33.08,2.26,1,1,1,0,2015-11-26,2662ea7b4921d9e69b5c25e6
IN-2025-PANCHAYAT-01240,CT2025001240,MP,HR-07,FINAL,3838,4154,1243,1,15,25,316,3.42,-6.41,0,0,1,0,2025-07-27,cf554b2b0f4de71acd21a844
IN-2019-LOKSABHA-01241,CT2019001241,WARD_MEMBER,UK-12,PARTIAL,2645,3689,1721,34,22,75,1044,12.96,5.23,1,0,1,0,2019-12-03,6b43ca5264bfd3c97a8c2a0c
IN-2019-MUNICIPAL-01242,CT2019001242,MLA,TR-25,FINAL,4219,1863,3922,19,15,79,297,2.97,5.34,1,0,1,0,2019-10-28,99e19a94ced59ed36d5b6ad3
IN-2016-BYE-01243,CT2016001243,MP,PY-67,FINAL,1224,830,74,45,26,58,394,18.52,1.96,0,0,1,0,2016-05-09,95f35d66a741fbce58f54e2f
IN-2018-VIDHANSABHA-01244,CT2018001244,SARPANCH,JH-28,FINAL,977,4893,2699,41,3,24,2194,25.6,8.34,1,0,1,0,2018-06-05,72489ca332153fa817b55c1d
IN-2018-VIDHANSABHA-01245,CT2018001245,MP,MP-78,PARTIAL,2099,832,2545,11,25,61,446,8.14,-2.81,0,0,1,0,2018-12-15,eaf50883bed630f9f984b293
IN-2016-VIDHANSABHA-01246,CT2016001246,SARPANCH,MN-23,FINAL,1320,506,1404,13,14,78,84,2.6,-0.77,1,1,1,0,2016-02-01,79ad69eb66c880ef1f5372f7
IN-2022-LOKSABHA-01247,CT2022001247,WARD_MEMBER,TN-64,FINAL,77,480,1350,26,10,30,870,45.62,6.27,0,0,1,0,2022-10-01,309292c1607436b57919528d
IN-2019-PANCHAYAT-01248,CT2019001248,MLA,MP-54,FINAL,2181,1838,1817,29,6,79,343,5.88,-3.02,0,1,1,0,2020-01-12,cf2168d7871a60a196775591
IN-2019-LOKSABHA-01249,CT2019001249,MAYOR,JK-08,FINAL,3137,4793,585,2,23,23,1656,19.45,-6.23,0,1,1,0,2019-10-30,497644f6624bebbec41de23c
IN-2018-BYE-01250,CT2018001250,MP,LA-23,FINAL,815,1183,625,39,14,48,368,14.03,-0.07,0,0,1,0,2018-06-24,8ef6d94a94f09c90d5479ea4
IN-2019-MUNICIPAL-01251,CT2019001251,WARD_MEMBER,LA-57,FINAL,2404,904,2343,46,6,10,61,1.08,-8.86,1,1,1,0,2019-06-05,dcfbbf210cf2d7295189c58b
IN-2022-MUNICIPAL-01252,CT2022001252,MLA,AN-01,PARTIAL,2940,1721,1575,19,27,26,1219,19.55,1.29,0,0,1,0,2022-12-20,f0714bfd1f128c7ff569964d
IN-2020-BYE-01253,CT2020001253,WARD_MEMBER,HP-11,FINAL,623,353,2142,24,16,78,1519,48.72,-11.28,1,0,1,0,2021-01-23,92aa90d6a4c935a7b142a52b
IN-2019-MUNICIPAL-01254,CT2019001254,SARPANCH,AR-28,FINAL,263,1288,1093,2,13,76,195,7.38,0.81,0,0,1,0,2019-08-03,5b135236b9560c84c4ee5ea0
IN-2016-PANCHAYAT-01255,CT2016001255,SARPANCH,TN-36,FINAL,4914,4538,1243,18,1,2,376,3.52,7.84,1,0,1,0,2016-04-29,d772153fdfdc350f694da2c5
IN-2021-LOKSABHA-01256,CT2021001256,MAYOR,AN-61,FINAL,3510,598,498,0,21,44,2912,63.22,5.66,0,1,1,0,2021-08-17,ca14233ff27e0ef06a1a6176
IN-2015-BYE-01257,CT2015001257,WARD_MEMBER,ML-41,FINAL,1857,266,1695,44,0,21,162,4.24,-7.77,0,0,2,0,2015-05-06,d9e39534a81a31a8ba851a7d
IN-2024-MUNICIPAL-01258,CT2024001258,MAYOR,CG-28,FINAL,4965,2670,389,35,6,33,2295,28.6,-8.09,0,0,1,0,2024-03-28,0511a241e528ebf4eba9eb7d
IN-2017-LOKSABHA-01259,CT2017001259,MAYOR,GJ-31,FINAL,4174,441,556,35,4,49,3618,69.97,-9.43,1,0,1,1,2017-01-29,27b4fb81856220880e4f8a4d
IN-2022-PANCHAYAT-01260,CT2022001260,MAYOR,AN-58,FINAL,6141,3630,432,35,23,64,2511,24.61,-7.55,0,1,1,1,2022-09-06,c00695d05f07ef0879f8d363
IN-2021-LOKSABHA-01261,CT2021001261,WARD_MEMBER,TN-24,FINAL,1684,3577,6601,42,15,39,3024,25.49,4.35,1,0,1,0,2021-07-15,e5bd85c8fa88ae7e9247ddf1
IN-2017-VIDHANSABHA-01262,CT2017001262,MP,TR-28,FINAL,5649,782,3443,30,26,70,2206,22.34,9.89,0,0,1,0,2017-11-05,fde85f318c13d83913c6236c
IN-2025-BYE-01263,CT2025001263,MLA,OD-31,FINAL,6083,4553,417,45,2,53,1530,13.84,-5.48,1,0,1,0,2025-07-29,69c933aaeccabcd4bd5e46f5
IN-2017-LOKSABHA-01264,CT2017001264,WARD_MEMBER,AN-01,FINAL,516,2218,705,40,6,19,1513,44.0,-10.42,1,0,1,0,2017-10-01,29b3f567d700eddefd5338f6
IN-2019-VIDHANSABHA-01265,CT2019001265,MAYOR,JH-41,FINAL,1250,849,233,1,11,77,401,17.2,-6.54,1,0,1,0,2019-12-22,f96969ad92dcce3071e1cc69
IN-2016-PANCHAYAT-01266,CT2016001266,WARD_MEMBER,MP-29,FINAL,3603,1276,5366,8,25,26,1763,17.21,-5.94,1,0,1,0,2016-08-08,91a4457bf16177c410f4da12
IN-2025-MUNICIPAL-01267,CT2025001267,MAYOR,PB-48,FINAL,4604,3224,3581,15,24,36,1023,8.97,-11.47,0,0,1,0,2025-02-16,ce223c8e882fe015ebb0ef6b
IN-2020-VIDHANSABHA-01268,CT2020001268,SARPANCH,KL-10,FINAL,964,3748,4107,46,23,40,359,4.07,-9.36,0,1,1,0,2020-09-20,ee6e9e19ae317e61d42ec91e
IN-2016-LOKSABHA-01269,CT2016001269,WARD_MEMBER,PY-48,PARTIAL,2825,1441,504,14,28,50,1384,29.01,-11.25,1,0,1,0,2016-10-27,a2b353ad2bb2c961a7a40cb7
IN-2022-VIDHANSABHA-01270,CT2022001270,MLA,MN-09,FINAL,902,904,1005,43,13,18,101,3.59,0.07,1,0,1,0,2022-08-28,edb537d1debd5e44e68ed925
IN-2021-PANCHAYAT-01271,CT2021001271,MP,MN-72,FINAL,1966,4378,1086,34,16,26,2412,32.46,-6.08,1,0,2,0,2021-07-05,9aa71e9f81128f1d37d12afe
IN-2024-VIDHANSABHA-01272,CT2024001272,MP,HR-41,FINAL,6703,2649,2117,47,21,79,4054,35.35,5.35,1,0,1,0,2024-06-03,3d605c6370b72d156a11cec0
IN-2024-MUNICIPAL-01273,CT2024001273,MP,DD-42,FINAL,4078,1885,492,23,28,26,2193,33.97,10.92,0,0,1,0,2024-08-06,7087e99f15d19b782f24bfb0
IN-2018-PANCHAYAT-01274,CT2018001274,WARD_MEMBER,ML-41,FINAL,2882,632,1630,35,9,33,1252,24.34,-0.27,1,0,1,0,2018-11-28,aad5a1a1393c3fb089d09715
IN-2024-LOKSABHA-01275,CT2024001275,MLA,HR-79,FINAL,2822,66,339,17,23,76,2483,76.94,10.74,0,0,1,0,2024-09-18,bf32706652eac20595838621
IN-2025-PANCHAYAT-01276,CT2025001276,MAYOR,DN-64,FINAL,1029,327,199,12,21,18,702,45.14,-9.33,1,0,1,0,2025-06-21,29e497c84c44d31ea6d3d903
IN-2024-PANCHAYAT-01277,CT2024001277,WARD_MEMBER,UP-76,FINAL,1968,2911,3848,48,12,77,937,10.74,1.97,0,0,1,0,2024-05-22,ee24e41bdbc1a87088de41df
IN-2020-PANCHAYAT-01278,CT2020001278,MLA,MH-41,FINAL,4744,383,1093,41,24,72,3651,58.7,-11.84,0,0,1,0,2020-02-11,59eaece8810a0ffe5cd3a98a
IN-2019-PANCHAYAT-01279,CT2019001279,SARPANCH,MZ-07,FINAL,646,1571,311,35,28,59,925,36.59,8.08,0,0,1,0,2020-01-21,83ee94451986f3e00f5c0109
IN-2017-VIDHANSABHA-01280,CT2017001280,MP,CG-66,FINAL,1421,3038,1821,7,20,10,1217,19.38,-4.26,0,0,1,0,2017-12-28,8ff1d23df1975e167f2d41d4
IN-2015-LOKSABHA-01281,CT2015001281,MLA,DL-70,FINAL,1164,1533,503,2,24,15,369,11.53,8.91,0,0,1,0,2015-03-21,2bcd1cc56930670975492151
IN-2017-MUNICIPAL-01282,CT2017001282,SARPANCH,AN-36,FINAL,2267,289,1591,11,28,44,676,16.3,10.17,0,0,1,0,2017-10-16,d042b4bd4eb37ba92509cb25
IN-2019-VIDHANSABHA-01283,CT2019001283,MP,ML-75,FINAL,2331,3096,1863,35,8,67,765,10.49,-7.71,1,0,3,1,2019-12-15,4fb2f1567847b8157d2124d3
IN-2020-PANCHAYAT-01284,CT2020001284,SARPANCH,AN-55,FINAL,471,337,589,20,30,57,118,8.45,9.13,1,1,1,0,2020-04-26,3af2e64786e7a511266e4fe8
IN-2019-PANCHAYAT-01285,CT2019001285,WARD_MEMBER,LA-47,FINAL,1001,654,859,17,13,37,142,5.65,-9.38,0,0,1,0,2019-10-03,f8817aa0a2124c91f54023f6
IN-2024-MUNICIPAL-01286,CT2024001286,WARD_MEMBER,CH-71,FINAL,1423,2064,1613,29,8,32,451,8.84,-8.4,1,1,2,0,2025-02-19,097b74801b1f350a4e1a7d1b
IN-2018-PANCHAYAT-01287,CT2018001287,MLA,DL-52,FINAL,9569,386,1399,41,28,15,8170,71.96,-11.09,0,0,1,0,2018-12-06,595899267a21e4def62058ff
IN-2016-BYE-01288,CT2016001288,MLA,JK-45,FINAL,4994,156,809,1,18,8,4185,70.23,-10.55,1,0,1,0,2016-04-09,c8fff9b818e947c4d3dbb5fb
IN-2019-MUNICIPAL-01289,CT2019001289,MP,KA-30,FINAL,4781,4749,522,32,12,60,32,0.32,2.65,1,0,1,0,2019-07-30,638dad07f28d1d6d420df856
IN-2025-VIDHANSABHA-01290,CT2025001290,WARD_MEMBER,HR-28,FINAL,2208,2315,1944,34,0,42,107,1.65,-9.77,1,0,1,0,2025-05-15,15a2073bbe4c2b3eaeacf53b
IN-2018-PANCHAYAT-01291,CT2018001291,MP,TS-59,PARTIAL,8313,1346,1895,17,30,29,6418,55.55,2.01,1,0,1,0,2018-11-21,481b3acd1462a47b368b5b6e
IN-2017-BYE-01292,CT2017001292,MLA,HR-56,FINAL,1030,5682,567,46,11,54,4652,63.91,1.72,0,0,1,0,2017-02-20,0b7c21cf2d46bf975548d10a
IN-2015-BYE-01293,CT2015001293,MLA,JH-27,FINAL,691,1836,685,18,19,76,1145,35.65,11.64,1,0,1,0,2015-06-23,7752a25c6e817297ee876f09
IN-2018-LOKSABHA-01294,CT2018001294,MLA,NL-49,FINAL,7632,2298,924,48,26,5,5334,49.14,8.68,1,1,2,0,2018-07-20,69c219a2b2dbd5f23a376732
IN-2021-LOKSABHA-01295,CT2021001295,MAYOR,HR-60,PARTIAL,3802,5299,521,8,6,23,1497,15.56,1.24,0,1,1,0,2021-11-16,89c25cdcb33a4862bc9ecf5e
IN-2023-VIDHANSABHA-01296,CT2023001296,WARD_MEMBER,AP-71,FINAL,1945,606,944,29,17,65,1001,28.64,-3.58,1,0,1,0,2023-02-10,da376b0f4c9f427e0b77e2a0
IN-2024-BYE-01297,CT2024001297,MLA,CH-03,FINAL,1876,1860,1983,24,1,42,107,1.87,-2.45,1,0,1,1,2024-02-19,290a56f9643c152a45720e85
IN-2017-LOKSABHA-01298,CT2017001298,WARD_MEMBER,OD-35,FINAL,1308,1966,3433,16,21,14,1467,21.87,5.61,0,0,1,0,2017-04-05,2bf159a5b6a2c4b0dcd0d05b
IN-2025-BYE-01299,CT2025001299,MAYOR,JH-18,FINAL,720,459,640,30,7,49,80,4.4,11.22,1,0,1,0,2025-04-14,6ab344523e308c556a564d9c
IN-2014-VIDHANSABHA-01300,CT2014001300,MAYOR,PB-36,PARTIAL,7247,2461,1807,25,1,80,4786,41.56,9.54,1,0,1,1,2014-03-30,61aebf40767016977491c088
IN-2018-PANCHAYAT-01301,CT2018001301,MP,TS-79,FINAL,2959,3795,3056,10,2,52,739,7.53,5.65,1,0,1,0,2019-01-06,54e5308b74ffb2730f04ab35
IN-2017-PANCHAYAT-01302,CT2017001302,MP,LD-49,FINAL,566,1233,343,15,24,19,667,31.14,0.77,0,0,1,1,2017-08-05,c7dd111adb14c828a1bfacfe
IN-2014-LOKSABHA-01303,CT2014001303,MAYOR,MP-29,FINAL,845,893,208,47,7,1,48,2.47,0.58,0,0,1,0,2014-07-17,880a4224214ae961631dcfb4
IN-2019-MUNICIPAL-01304,CT2019001304,MAYOR,OD-55,FINAL,3274,5139,3239,41,1,14,1865,16.01,8.32,1,1,1,0,2019-04-20,86fca2cc47516813771398c1
IN-2014-VIDHANSABHA-01305,CT2014001305,MAYOR,AS-63,FINAL,5905,4191,1673,5,2,26,1714,14.56,9.33,1,0,1,0,2014-09-22,27bf37230ff3bdba85db43f9
IN-2016-VIDHANSABHA-01306,CT2016001306,MP,AN-59,PENDING,756,2862,892,50,11,11,1970,43.68,-5.76,0,0,1,0,2016-06-10,a8c27c1d128a717594a57c07
IN-2018-LOKSABHA-01307,CT2018001307,MAYOR,HP-64,FINAL,4609,5951,951,12,17,49,1342,11.66,8.19,0,0,1,0,2019-02-02,93cb29bac293148f9bec56dc
IN-2018-MUNICIPAL-01308,CT2018001308,WARD_MEMBER,KL-71,PARTIAL,2250,1669,297,34,4,55,581,13.78,-3.02,0,0,1,0,2018-01-26,b583ea1d69bf86ba915eee05
IN-2025-BYE-01309,CT2025001309,MP,PB-58,FINAL,1427,3538,3899,17,23,30,361,4.07,5.21,0,1,1,0,2025-08-19,8732ef6146ae2ae59015343c
IN-2023-VIDHANSABHA-01310,CT2023001310,MAYOR,TN-34,FINAL,6160,1648,1311,16,5,35,4512,49.48,6.59,0,0,1,0,2023-03-09,42671a0f9d6c7583cf98c742
IN-2014-MUNICIPAL-01311,CT2014001311,MAYOR,LD-24,FINAL,2858,1274,2025,4,1,79,833,13.53,2.7,0,1,1,0,2014-07-18,ca1c9fa830b6cee7e4edc140
IN-2019-LOKSABHA-01312,CT2019001312,MP,AN-08,FINAL,1390,646,1169,36,23,5,221,6.9,-10.94,0,0,1,0,2019-01-23,6ebf9315fb7510d6c55a4260
IN-2023-BYE-01313,CT2023001313,MLA,ML-51,FINAL,831,100,1448,33,12,79,617,25.94,5.25,1,0,2,0,2023-05-27,da49b839e33b45a3ca30f411
IN-2020-MUNICIPAL-01314,CT2020001314,MAYOR,TR-20,PARTIAL,1271,4434,625,31,4,75,3163,49.97,-5.25,0,0,1,0,2020-11-23,4e580e30d4eaadb1d78a5639
IN-2017-BYE-01315,CT2017001315,MAYOR,JK-73,FINAL,2762,4293,3220,46,27,79,1073,10.44,10.31,1,0,1,0,2017-03-18,19a07b05eda7338065e0b51c
IN-2015-MUNICIPAL-01316,CT2015001316,MLA,MZ-25,FINAL,1117,172,517,36,28,64,600,33.22,10.32,1,0,3,0,2015-02-18,1da9da894463d1198c0d1649
IN-2014-LOKSABHA-01317,CT2014001317,MP,DD-66,FINAL,3931,3484,856,35,3,39,447,5.4,-6.34,0,0,1,0,2014-03-28,cf7f4c31cecc6fdea213f3b1
IN-2024-BYE-01318,CT2024001318,MP,AR-59,PARTIAL,2206,2364,1477,5,0,68,158,2.61,-4.54,1,0,1,0,2024-03-24,03c7e9d99817dd904c8d6af5
IN-2023-BYE-01319,CT2023001319,MLA,HR-34,FINAL,1757,1226,1325,6,8,9,432,10.03,10.03,1,0,1,0,2023-12-01,1b85eb15d2cf3bf8192a3296
IN-2025-PANCHAYAT-01320,CT2025001320,MP,BR-45,FINAL,1641,1578,595,43,13,34,63,1.65,3.27,1,0,1,0,2025-02-28,55e6c71fdef26e25a4dfb693
IN-2024-BYE-01321,CT2024001321,SARPANCH,ML-45,FINAL,999,202,771,5,13,78,228,11.56,-9.08,1,1,1,0,2024-03-07,074ec3b12450bc9feea4cfd7
IN-2020-MUNICIPAL-01322,CT2020001322,WARD_MEMBER,HR-61,FINAL,311,667,967,30,19,35,300,15.42,4.04,1,0,1,0,2020-08-03,9713ee3378225c2b0ec30731
IN-2017-BYE-01323,CT2017001323,MLA,AR-66,FINAL,4117,1998,1114,15,24,66,2119,29.31,3.65,1,0,1,0,2017-04-19,a3659c3e0caad5a7d0e710f6
IN-2014-VIDHANSABHA-01324,CT2014001324,MLA,OD-67,FINAL,3616,3027,2121,8,15,55,589,6.72,9.56,1,0,1,0,2014-11-17,e9cc9de9520c8e96c78a0a55
IN-2016-BYE-01325,CT2016001325,MAYOR,UP-02,FINAL,1317,3701,1442,41,15,56,2259,34.97,0.9,1,0,1,0,2017-01-13,64153203ef531b2c36fa0338
IN-2023-MUNICIPAL-01326,CT2023001326,MAYOR,PY-44,FINAL,2825,2435,3332,11,3,73,507,5.9,-11.89,1,0,1,0,2023-07-26,907786526529416f251fcba0
IN-2017-LOKSABHA-01327,CT2017001327,WARD_MEMBER,BR-80,FINAL,4161,607,846,4,29,1,3315,59.05,2.06,0,1,1,0,2017-03-29,662523817d0140e242864761
IN-2019-PANCHAYAT-01328,CT2019001328,WARD_MEMBER,TR-38,FINAL,3363,2874,2060,5,19,41,489,5.89,-9.07,0,0,1,0,2019-10-03,d55f4d9691de893dfc81c326
IN-2025-BYE-01329,CT2025001329,MP,GA-56,FINAL,2228,685,859,6,29,54,1369,36.29,-4.64,0,0,1,0,2025-02-16,45c4d071e42fc087dd67ec50
IN-2015-BYE-01330,CT2015001330,MAYOR,DD-19,FINAL,1895,2571,897,39,6,49,676,12.6,5.51,0,0,1,0,2015-02-03,4fde00bb31051b43168637d3
IN-2019-MUNICIPAL-01331,CT2019001331,MP,WB-33,FINAL,829,225,596,48,6,78,233,14.12,5.97,0,0,1,0,2019-11-05,feea670ccf5835c404d89e4d
