econ_prices_pricing_month,econ_prices_country_iso2,econ_prices_region_nuts_code,econ_prices_hicp_coicop_code,econ_prices_hicp_index_level,econ_prices_hicp_monthly_change_pct,econ_prices_hicp_12mo_change_pct,econ_prices_core_hicp_index_level,econ_prices_ppi_nace_code,econ_prices_ppi_index_level,econ_prices_energy_price_index,econ_prices_food_price_index,econ_prices_rent_index,econ_prices_wage_growth_pct,econ_prices_terms_of_trade_index,econ_prices_eurostat_table_code,econ_prices_reference_base_year,econ_prices_methodology_version,econ_prices_outlier_flag,econ_prices_data_extract_date
2023-12,LV,LV19,CP08,144.776,-0.018,-0.378,148.465,H49,84.344,223.128,108.143,142.637,3.692,112.135,prc_hicp_cow,2020,HICP_2024B,0,2024-10-14
2024-07,MT,PT9,CP07,145.32,-0.864,9.826,143.053,M69,84.569,222.72,106.333,142.177,3.897,111.576,prc_hicp_midx,2015,HICP_2023A,0,2025-12-04
2025-02,PT,CZ250,CP06,144.881,0.679,0.289,146.884,C20,85.274,225.363,107.285,143.045,5.85,111.981,sts_inpp_m,2020,PPI_2025B,0,2024-12-16
2026-09,SI,LU48,CP05,145.998,-0.621,-0.564,144.794,C27,86.898,225.946,109.403,143.43,2.781,113.07,prc_ppi_m,2015,PPI_2024A,0,2024-11-25
2018-04,AT,IT922,CP04,145.996,-1.076,6.571,143.833,D35,87.649,227.414,109.963,144.085,8.873,112.439,prc_hicp_manr,2020,HICP_2025C,0,2025-10-17
2019-11,HR,FI86,CP03,146.525,-0.693,9.993,148.392,F41,87.919,225.475,111.092,144.042,3.918,113.88,prc_hicp_cow,2015,HICP_2024B,0,2024-01-05
2020-06,DK,LU1,CP02,146.616,-0.24,1.824,148.128,J61,88.285,228.013,111.133,143.764,1.307,113.755,prc_hicp_midx,2020,HICP_2023A,0,2024-01-14
2021-01,FR,CY125,CP01,146.78,1.145,9.698,144.545,C10,88.535,230.27,111.921,145.102,7.18,114.388,sts_inpp_m,2015,PPI_2025B,0,2024-10-04
2022-08,HU,BE6,CP12,148.345,-0.121,2.036,147.322,C24,89.567,230.869,112.052,144.784,0.414,113.778,prc_ppi_m,2020,PPI_2024A,0,2024-08-19
2023-03,LV,LT86,CP11,148.847,-0.787,1.927,147.991,C28,90.369,230.972,111.331,144.892,2.159,114.851,prc_hicp_manr,2015,HICP_2025C,0,2025-07-20
2024-10,MT,SK661,CP10,148.672,0.904,9.476,146.621,E36,91.079,229.802,112.734,145.476,1.436,114.57,prc_hicp_cow,2020,HICP_2024B,0,2024-07-26
2025-05,PT,ES18,CP09,148.416,-0.467,1.211,149.888,H49,91.768,233.196,114.565,145.885,0.793,114.902,prc_hicp_midx,2015,HICP_2023A,0,2024-01-21
2026-12,SI,DE74,CP08,148.628,0.1,6.738,146.09,M69,91.707,234.24,114.968,146.583,9.232,115.019,sts_inpp_m,2020,PPI_2025B,0,2024-06-10
2018-07,AT,EE606,CP07,150.107,0.91,2.356,152.496,C20,91.612,232.491,115.865,146.948,2.193,116.074,prc_ppi_m,2015,PPI_2024A,0,2025-01-23
2019-02,HR,HU34,CP06,150.394,1.695,2.145,152.509,C27,92.312,235.799,115.534,146.732,5.856,116.544,prc_hicp_manr,2020,HICP_2025C,0,2024-10-12
2020-09,DK,NL59,CP05,150.077,1.337,7.744,147.432,D35,93.892,235.57,116.6,147.617,2.926,115.988,prc_hicp_cow,2015,HICP_2024B,0,2024-03-08
2021-04,FR,HR472,CP04,151.05,1.48,-0.042,152.502,F41,94.359,237.244,118.503,147.167,6.012,116.084,prc_hicp_midx,2020,HICP_2023A,0,2024-10-23
2022-11,HU,SI2,CP03,151.053,0.536,-1.406,154.36,J61,94.328,239.214,118.856,148.282,9.314,116.326,sts_inpp_m,2015,PPI_2025B,0,2024-07-07
2023-06,LV,SE3,CP02,151.978,0.616,1.084,154.683,C10,94.166,239.064,119.162,148.515,1.257,116.901,prc_ppi_m,2020,PPI_2024A,0,2024-09-24
2024-01,MT,LT421,CP01,152.076,0.253,-1.373,152.264,C24,96.257,239.532,119.94,149.141,5.476,117.501,prc_hicp_manr,2015,HICP_2025C,0,2024-04-12
2025-08,PT,DE867,CP12,152.428,-0.523,-1.263,156.992,C28,95.571,238.351,118.978,149.36,6.222,117.917,prc_hicp_cow,2020,HICP_2024B,0,2025-05-09
2026-03,SI,PT52,CP11,152.731,0.432,-2.11,155.19,E36,96.448,239.295,119.946,149.729,-0.234,118.411,prc_hicp_midx,2015,HICP_2023A,0,2025-12-12
2018-10,AT,FI495,CP10,153.205,1.264,9.442,154.621,H49,97.098,243.788,121.403,150.131,3.337,118.819,sts_inpp_m,2020,PPI_2025B,0,2025-12-03
2019-05,HR,RO4,CP09,153.628,-0.785,9.397,153.754,M69,98.466,242.53,120.94,150.029,2.121,118.69,prc_ppi_m,2015,PPI_2024A,0,2024-04-03
2020-12,DK,PT34,CP08,154.39,0.408,4.945,158.284,C20,98.985,243.762,122.466,150.538,1.145,118.822,prc_hicp_manr,2020,HICP_2025C,0,2025-09-15
2021-07,FR,RO48,CP07,154.974,1.453,-2.208,152.457,C27,98.923,242.908,123.09,150.378,0.019,119.775,prc_hicp_cow,2015,HICP_2024B,0,2025-02-25
2022-02,HU,AT520,CP06,154.629,-1.114,-1.228,151.755,D35,99.608,247.46,124.315,151.536,2.381,119.571,prc_hicp_midx,2020,HICP_2023A,0,2024-12-11
2023-09,LV,FI70,CP05,154.947,-0.243,3.759,156.214,F41,99.195,245.534,125.484,152.099,3.901,120.292,sts_inpp_m,2015,PPI_2025B,0,2024-04-17
2024-04,MT,BE1,CP04,155.5,0.112,3.331,156.388,J61,99.563,246.378,126.241,151.893,-0.95,120.456,prc_ppi_m,2020,PPI_2024A,0,2024-04-19
2025-11,PT,AT75,CP03,155.512,0.802,2.245,161.295,C10,100.951,246.848,124.54,152.721,-0.596,120.864,prc_hicp_manr,2015,HICP_2025C,0,2025-05-24
2026-06,SI,EE80,CP02,155.866,1.6,5.252,157.088,C24,102.086,249.351,127.284,152.547,7.191,120.025,prc_hicp_cow,2020,HICP_2024B,0,2025-09-18
2018-01,AT,BE26,CP01,157.195,1.297,3.731,155.66,C28,101.207,249.004,126.431,90.404,6.199,121.069,prc_hicp_midx,2015,HICP_2023A,0,2025-09-18
2019-08,HR,AT29,CP12,157.881,-0.976,6.012,158.515,E36,102.212,252.055,126.486,90.254,3.996,120.712,sts_inpp_m,2020,PPI_2025B,0,2025-10-29
2020-03,DK,LV5,CP11,157.168,-0.866,-0.165,155.499,H49,102.98,252.257,126.996,90.125,7.158,122.237,prc_ppi_m,2015,PPI_2024A,0,2025-09-28
2021-10,FR,GR121,CP10,157.439,-0.891,3.952,162.516,M69,103.814,250.754,129.876,91.133,-0.688,121.663,prc_hicp_manr,2020,HICP_2025C,0,2024-03-29
2022-05,HU,AT46,CP09,158.523,1.329,0.594,161.663,C20,104.056,254.773,129.59,91.113,-0.96,121.903,prc_hicp_cow,2015,HICP_2024B,0,2025-11-11
2023-12,LV,AT8,CP08,158.882,0.009,10.844,162.686,C27,104.554,255.731,130.141,91.981,8.736,122.58,prc_hicp_midx,2020,HICP_2023A,0,2025-09-14
2024-07,MT,GR216,CP07,159.169,-0.235,8.323,164.594,D35,106.136,257.014,131.092,91.569,6.351,122.8,sts_inpp_m,2015,PPI_2025B,0,2025-03-07
2025-02,PT,PL361,CP06,159.839,-0.362,-2.269,165.408,F41,105.786,254.533,131.94,92.729,7.139,123.258,prc_ppi_m,2020,PPI_2024A,0,2025-08-29
2026-09,SI,CY681,CP05,160.39,0.98,4.086,161.158,J61,107.135,255.716,132.181,93.1,3.213,123.045,prc_hicp_manr,2015,HICP_2025C,0,2024-12-24
2018-04,AT,ES3,CP04,161.366,1.451,-1.928,165.644,C10,107.142,257.822,132.071,93.394,2.665,123.667,prc_hicp_cow,2020,HICP_2024B,0,2024-07-31
2019-11,HR,DE5,CP03,161.79,-0.495,7.05,166.713,C24,108.369,257.585,134.672,93.997,9.026,123.517,prc_hicp_midx,2015,HICP_2023A,0,2025-12-18
2020-06,DK,NL25,CP02,160.729,-0.503,10.227,166.074,C28,108.252,258.707,135.014,93.669,-0.763,124.049,sts_inpp_m,2020,PPI_2025B,0,2026-01-23
2021-01,FR,EE390,CP01,161.009,0.134,9.718,163.401,E36,108.22,262.391,133.958,94.102,8.527,124.555,prc_ppi_m,2015,PPI_2024A,0,2025-02-28
2022-08,HU,SE7,CP12,161.869,1.477,8.125,161.704,H49,109.539,262.974,135.012,94.014,0.196,124.288,prc_hicp_manr,2020,HICP_2025C,0,2025-09-27
2023-03,LV,DE7,CP11,162.297,-0.271,3.504,161.12,M69,109.928,263.335,135.349,95.132,4.399,125.203,prc_hicp_cow,2015,HICP_2024B,0,2024-09-07
2024-10,MT,FI12,CP10,162.644,0.696,0.328,166.457,C20,111.145,262.488,136.858,95.483,2.086,124.934,prc_hicp_midx,2020,HICP_2023A,0,2024-02-24
2025-05,PT,IT590,CP09,163.938,0.247,5.151,161.485,C27,111.018,262.843,137.308,95.226,-0.415,125.36,sts_inpp_m,2015,PPI_2025B,0,2025-04-10
2026-12,SI,BE92,CP08,163.28,-1.198,3.119,160.661,D35,111.449,267.018,137.123,95.436,3.635,126.357,prc_ppi_m,2020,PPI_2024A,0,2025-06-03
2018-07,AT,ES9,CP07,163.465,1.278,5.392,164.526,F41,112.352,267.939,138.452,96.687,3.222,125.734,prc_hicp_manr,2015,HICP_2025C,0,2024-01-23
2019-02,HR,EE2,CP06,164.344,0.489,6.503,162.043,J61,113.26,265.449,138.92,97.087,0.458,126.972,prc_hicp_cow,2020,HICP_2024B,0,2024-05-07
2020-09,DK,LT6,CP05,165.285,-0.607,4.316,170.487,C10,112.391,69.468,140.904,96.406,2.869,127.541,prc_hicp_midx,2015,HICP_2023A,0,2024-04-07
2021-04,FR,BE37,CP04,164.648,-0.688,10.932,167.764,C24,112.835,70.144,140.878,97.683,-0.594,126.899,sts_inpp_m,2020,PPI_2025B,0,2024-11-12
2022-11,HU,BE9,CP03,166.53,1.489,6.509,163.966,C28,113.813,71.565,141.666,97.864,-0.39,128.029,prc_ppi_m,2015,PPI_2024A,1,2024-08-22
2023-06,LV,CZ6,CP02,166.68,1.117,7.76,171.388,E36,113.998,71.822,141.293,98.277,5.464,127.32,prc_hicp_manr,2020,HICP_2025C,1,2026-01-15
2024-01,MT,PT6,CP01,166.383,0.997,7.126,164.447,H49,114.902,71.946,142.495,97.946,0.907,128.795,prc_hicp_cow,2015,HICP_2024B,0,2025-08-17
2025-08,PT,SE1,CP12,166.967,0.811,8.877,163.87,M69,116.505,74.151,144.712,98.678,4.96,128.033,prc_hicp_midx,2020,HICP_2023A,0,2025-08-04
2026-03,SI,GR360,CP11,168.047,-0.155,-1.023,169.893,C20,116.682,75.698,144.591,98.616,3.684,128.114,sts_inpp_m,2015,PPI_2025B,0,2024-09-15
2018-10,AT,DE29,CP10,168.561,0.776,1.304,171.22,C27,116.319,75.905,144.874,99.453,2.897,129.292,prc_ppi_m,2020,PPI_2024A,0,2024-01-24
2019-05,HR,AT12,CP09,168.744,-0.162,0.788,167.411,D35,117.303,79.072,145.54,99.602,0.101,129.763,prc_hicp_manr,2015,HICP_2025C,0,2024-10-02
2020-12,DK,GR5,CP08,169.204,-0.745,10.633,174.059,F41,117.065,79.066,146.851,100.54,2.838,130.263,prc_hicp_cow,2020,HICP_2024B,0,2025-03-21
2021-07,FR,SI75,CP07,169.227,-0.233,1.729,171.868,J61,117.714,77.436,146.929,101.087,5.309,129.898,prc_hicp_midx,2015,HICP_2023A,0,2024-02-05
2022-02,HU,AT7,CP06,169.012,-0.776,3.678,170.677,C10,118.891,81.851,147.585,101.34,5.041,130.219,sts_inpp_m,2020,PPI_2025B,0,2024-09-27
2023-09,LV,BE22,CP05,169.831,-1.176,7.805,167.065,C24,119.979,82.676,146.896,100.961,2.411,130.786,prc_ppi_m,2015,PPI_2024A,0,2024-08-23
2024-04,MT,BG2,CP04,169.953,-0.667,4.417,172.892,C28,119.555,80.327,149.896,101.091,7.758,130.577,prc_hicp_manr,2020,HICP_2025C,0,2025-04-22
2025-11,PT,HU36,CP03,171.287,0.644,8.855,168.594,E36,120.947,82.447,148.911,101.599,2.878,131.485,prc_hicp_cow,2015,HICP_2024B,0,2024-01-19
2026-06,SI,CZ981,CP02,171.784,1.49,-0.548,177.718,H49,120.6,83.738,150.04,102.84,3.5,130.827,prc_hicp_midx,2020,HICP_2023A,0,2025-06-07
2018-01,AT,SE632,CP01,171.202,-0.344,4.648,175.921,M69,122.102,83.119,149.53,102.475,6.778,131.617,sts_inpp_m,2015,PPI_2025B,0,2024-10-01
2019-08,HR,HU9,CP12,171.1,0.202,6.065,177.252,C20,122.179,83.329,150.545,103.497,-0.738,131.617,prc_ppi_m,2020,PPI_2024A,0,2024-02-15
2020-03,DK,PT33,CP11,171.799,1.632,2.209,174.164,C27,122.608,86.531,153.119,103.389,4.102,131.825,prc_hicp_manr,2015,HICP_2025C,0,2025-10-30
2021-10,FR,SI90,CP10,172.111,0.656,2.558,176.011,D35,123.37,88.998,153.777,103.604,2.807,132.498,prc_hicp_cow,2020,HICP_2024B,0,2025-10-29
2022-05,HU,BE655,CP09,173.135,0.548,-1.031,176.467,F41,124.91,89.888,152.455,103.539,5.804,132.862,prc_hicp_midx,2015,HICP_2023A,0,2024-02-08
2023-12,LV,GR345,CP08,173.8,-1.123,4.987,180.48,J61,124.131,87.427,154.314,104.291,7.619,132.862,sts_inpp_m,2020,PPI_2025B,0,2024-04-29
2024-07,MT,CZ45,CP07,174.544,0.403,6.42,173.375,C10,124.377,89.225,152.814,104.806,3.485,133.467,prc_ppi_m,2015,PPI_2024A,0,2025-07-26
2025-02,PT,GR4,CP06,174.716,1.152,0.58,177.237,C24,125.939,91.952,156.104,104.762,9.256,134.532,prc_hicp_manr,2020,HICP_2025C,0,2026-01-25
2026-09,SI,LT75,CP05,174.277,-0.642,6.364,173.886,C28,125.604,91.909,154.8,105.367,5.663,134.352,prc_hicp_cow,2015,HICP_2024B,0,2025-09-01
2018-04,AT,ES64,CP04,175.311,1.383,-2.31,179.31,E36,127.321,93.502,157.735,106.125,2.716,134.397,prc_hicp_midx,2020,HICP_2023A,0,2024-02-15
2019-11,HR,LU5,CP03,175.012,1.103,8.651,178.972,H49,127.898,91.952,156.577,105.676,3.507,135.412,sts_inpp_m,2015,PPI_2025B,0,2024-05-03
2020-06,DK,IT6,CP02,176.168,0.809,7.074,178.955,M69,127.495,94.827,157.847,106.868,-0.867,135.309,prc_ppi_m,2020,PPI_2024A,0,2025-07-01
2021-01,FR,SI38,CP01,175.643,-1.009,6.62,174.195,C20,128.03,96.995,156.733,107.272,5.83,135.015,prc_hicp_manr,2015,HICP_2025C,0,2024-04-08
2022-08,HU,IT49,CP12,175.862,0.423,5.456,181.183,C27,129.455,96.043,158.001,106.852,1.238,135.746,prc_hicp_cow,2020,HICP_2024B,0,2024-04-24
2023-03,LV,BE4,CP11,176.397,-0.537,-1.033,177.192,D35,129.423,96.356,159.322,107.499,0.358,136.476,prc_hicp_midx,2015,HICP_2023A,0,2024-08-06
2024-10,MT,SK19,CP10,177.235,0.387,8.248,180.895,F41,130.53,99.226,158.995,107.678,6.066,136.527,sts_inpp_m,2020,PPI_2025B,0,2026-02-11
2025-05,PT,SK2,CP09,178.277,-0.753,-1.319,184.388,J61,131.318,99.051,160.414,107.813,4.701,136.888,prc_ppi_m,2015,PPI_2024A,0,2025-03-12
2026-12,SI,CY430,CP08,177.627,1.288,4.385,179.152,C10,130.276,98.083,162.544,108.785,8.013,137.468,prc_hicp_manr,2020,HICP_2025C,0,2025-10-12
2018-07,AT,PL3,CP07,178.41,-0.443,7.393,177.971,C24,132.161,101.58,163.26,108.533,7.027,137.531,prc_hicp_cow,2015,HICP_2024B,0,2024-12-15
2019-02,HR,AT657,CP06,178.701,1.059,8.88,177.897,C28,131.416,101.954,163.915,109.395,1.354,137.4,prc_hicp_midx,2020,HICP_2023A,0,2024-12-22
2020-09,DK,CZ66,CP05,180.176,0.698,4.022,180.272,E36,132.988,101.686,163.205,110.007,-0.645,137.837,sts_inpp_m,2015,PPI_2025B,0,2025-01-20
2021-04,FR,IT130,CP04,179.227,-0.111,0.384,184.138,H49,133.857,101.659,164.251,109.884,3.296,137.451,prc_ppi_m,2020,PPI_2024A,0,2024-01-02
2022-11,HU,BE74,CP03,180.656,1.27,7.221,187.612,M69,133.731,105.873,164.599,110.131,-0.486,138.144,prc_hicp_manr,2015,HICP_2025C,0,2024-09-01
2023-06,LV,NL1,CP02,180.313,-1.132,7.418,180.791,C20,134.92,103.718,165.193,110.461,4.711,138.817,prc_hicp_cow,2020,HICP_2024B,1,2026-01-30
2024-01,MT,BG987,CP01,180.764,-0.048,-1.215,182.89,C27,134.356,105.612,164.822,111.576,5.049,139.565,prc_hicp_midx,2015,HICP_2023A,0,2025-11-28
2025-08,PT,FI52,CP12,181.517,1.379,5.45,184.453,D35,134.749,107.88,166.0,111.132,5.635,139.036,sts_inpp_m,2020,PPI_2025B,0,2025-05-15
2026-03,SI,SK612,CP11,182.301,-0.029,4.617,178.928,F41,136.533,107.789,168.66,111.911,7.051,138.982,prc_ppi_m,2015,PPI_2024A,0,2025-05-10
2018-10,AT,RO575,CP10,182.581,1.249,-0.531,188.993,J61,137.55,110.532,167.166,111.965,2.161,139.813,prc_hicp_manr,2020,HICP_2025C,0,2024-08-30
2019-05,HR,NL5,CP09,182.337,0.572,2.499,181.738,C10,138.13,108.735,168.453,112.548,5.323,140.129,prc_hicp_cow,2015,HICP_2024B,0,2025-05-22
2020-12,DK,BE65,CP08,183.009,-0.662,9.3,184.446,C24,137.783,110.605,170.242,112.594,2.799,139.935,prc_hicp_midx,2020,HICP_2023A,0,2025-11-12
2021-07,FR,MT126,CP07,182.896,-0.98,0.56,186.704,C28,137.592,110.778,169.719,112.743,6.93,141.451,sts_inpp_m,2015,PPI_2025B,0,2025-08-04
2022-02,HU,IT1,CP06,183.081,-0.167,10.104,182.426,E36,138.779,110.471,171.358,113.969,-0.415,141.27,prc_ppi_m,2020,PPI_2024A,0,2025-05-04
2023-09,LV,HR25,CP05,183.419,-0.25,0.174,182.625,H49,140.221,112.312,170.126,114.374,0.238,141.721,prc_hicp_manr,2015,HICP_2025C,0,2025-02-06
2024-04,MT,GR23,CP04,185.083,0.797,-1.878,184.411,M69,140.142,112.937,170.374,113.703,-0.787,142.325,prc_hicp_cow,2020,HICP_2024B,0,2024-06-04
2025-11,PT,ES2,CP03,184.566,0.655,-0.529,190.006,C20,140.216,113.27,173.751,115.08,0.763,141.456,prc_hicp_midx,2015,HICP_2023A,0,2024-12-22
2026-06,SI,PL541,CP02,185.537,-0.148,-0.677,190.67,C27,140.092,115.223,173.683,114.5,2.121,142.261,sts_inpp_m,2020,PPI_2025B,0,2025-09-21
2018-01,AT,DE52,CP01,185.626,0.654,5.513,192.499,D35,140.72,116.409,174.842,115.753,0.43,142.343,prc_ppi_m,2015,PPI_2024A,0,2024-06-08
2019-08,HR,LU181,CP12,185.923,1.034,2.296,191.262,F41,142.388,119.214,173.569,116.009,-0.638,142.206,prc_hicp_manr,2020,HICP_2025C,1,2024-10-30
2020-03,DK,HR552,CP11,187.16,1.614,8.218,190.5,J61,141.751,118.126,173.876,115.665,6.696,142.75,prc_hicp_cow,2015,HICP_2024B,0,2025-04-08
2021-10,FR,DK23,CP10,187.057,-0.933,6.973,188.494,C10,143.776,120.24,177.227,116.336,0.816,143.68,prc_hicp_midx,2020,HICP_2023A,0,2025-03-24
2022-05,HU,FR137,CP09,187.697,1.682,5.29,188.332,C24,144.551,119.802,176.92,116.119,1.979,143.401,sts_inpp_m,2015,PPI_2025B,0,2024-02-15
2023-12,LV,CZ988,CP08,188.532,0.454,8.107,192.179,C28,143.729,120.434,177.526,117.095,0.065,144.596,prc_ppi_m,2020,PPI_2024A,0,2024-12-24
2024-07,MT,NL689,CP07,187.921,-0.662,-0.788,187.678,E36,145.022,122.772,177.497,117.534,3.58,144.851,prc_hicp_manr,2015,HICP_2025C,0,2024-02-04
2025-02,PT,SK31,CP06,188.887,-0.259,5.784,189.886,H49,146.255,122.23,178.071,117.934,7.155,144.246,prc_hicp_cow,2020,HICP_2024B,0,2024-06-26
2026-09,SI,SE83,CP05,189.161,-0.018,3.607,189.935,M69,145.886,124.471,180.034,117.788,2.823,145.101,prc_hicp_midx,2015,HICP_2023A,0,2025-03-16
2018-04,AT,MT1,CP04,188.694,-0.476,10.474,191.612,C20,147.521,123.534,180.347,118.219,8.747,144.868,sts_inpp_m,2020,PPI_2025B,0,2024-10-06
2019-11,HR,IE253,CP03,189.496,0.221,5.714,196.998,C27,146.65,127.502,180.824,118.274,9.389,145.144,prc_ppi_m,2015,PPI_2024A,0,2024-01-17
2020-06,DK,FR11,CP02,190.03,0.807,2.89,186.318,D35,147.923,127.2,181.28,119.603,3.217,145.654,prc_hicp_manr,2020,HICP_2025C,0,2025-07-14
2021-01,FR,CZ439,CP01,190.126,0.837,9.292,188.44,F41,148.891,126.713,182.021,119.454,7.543,146.278,prc_hicp_cow,2015,HICP_2024B,0,2025-04-22
2022-08,HU,DE690,CP12,190.73,-0.076,9.623,195.705,J61,149.616,127.772,183.629,119.891,3.445,146.482,prc_hicp_midx,2020,HICP_2023A,0,2025-03-23
2023-03,LV,GR757,CP11,190.905,-0.415,1.841,189.065,C10,149.108,127.486,182.443,119.668,8.606,146.844,sts_inpp_m,2015,PPI_2025B,0,2025-05-05
2024-10,MT,PT613,CP10,191.804,-0.429,3.939,196.489,C24,149.251,130.127,182.55,120.111,5.046,146.957,prc_ppi_m,2020,PPI_2024A,0,2024-10-24
2025-05,PT,DE9,CP09,191.65,-0.12,3.09,194.092,C28,150.441,129.696,185.614,121.125,1.658,147.282,prc_hicp_manr,2015,HICP_2025C,0,2025-05-04
2026-12,SI,HR28,CP08,192.907,0.705,3.516,189.199,E36,151.878,130.654,184.747,121.714,2.953,147.944,prc_hicp_cow,2020,HICP_2024B,0,2025-04-27
2018-07,AT,AT43,CP07,192.296,-0.146,-1.555,193.595,H49,150.643,134.324,184.908,121.921,4.342,147.833,prc_hicp_midx,2015,HICP_2023A,0,2025-06-08
2019-02,HR,HU62,CP06,192.978,-1.036,9.566,194.083,M69,151.312,135.11,186.349,121.993,3.764,147.73,sts_inpp_m,2020,PPI_2025B,1,2025-04-10
2020-09,DK,IE77,CP05,194.218,0.75,1.703,193.741,C20,153.451,135.88,188.181,121.96,3.865,148.294,prc_ppi_m,2015,PPI_2024A,0,2024-04-12
2021-04,FR,RO696,CP04,194.514,-0.452,10.204,195.705,C27,153.06,134.83,186.713,122.563,0.778,148.891,prc_hicp_manr,2020,HICP_2025C,0,2024-11-13
2022-11,HU,GR93,CP03,194.891,-0.003,-2.41,202.417,D35,152.979,138.207,187.972,123.052,8.519,149.673,prc_hicp_cow,2015,HICP_2024B,0,2025-04-15
2023-06,LV,EE803,CP02,194.227,1.496,2.926,200.252,F41,153.721,136.542,188.265,123.556,1.489,149.487,prc_hicp_midx,2020,HICP_2023A,0,2026-02-18
2024-01,MT,DK562,CP01,195.855,0.176,8.83,193.772,J61,155.454,140.377,190.665,124.152,2.806,149.219,sts_inpp_m,2015,PPI_2025B,0,2024-06-07
2025-08,PT,FI93,CP12,196.206,1.621,7.797,198.724,C10,154.953,141.01,188.962,123.918,4.882,150.669,prc_ppi_m,2020,PPI_2024A,0,2025-10-06
2026-03,SI,PT7,CP11,195.878,1.635,0.05,196.905,C24,156.405,138.958,191.749,124.36,2.204,150.394,prc_hicp_manr,2015,HICP_2025C,0,2025-09-05
2018-10,AT,BE95,CP10,196.314,-0.183,10.234,193.712,C28,156.182,140.366,191.701,124.205,6.648,150.009,prc_hicp_cow,2020,HICP_2024B,0,2024-08-16
2019-05,HR,AT88,CP09,196.83,1.618,5.939,197.641,E36,156.897,143.024,190.667,125.524,6.78,151.552,prc_hicp_midx,2015,HICP_2023A,0,2024-12-27
2020-12,DK,AT351,CP08,197.694,0.437,5.559,200.889,H49,156.885,144.605,191.684,124.86,2.758,151.353,sts_inpp_m,2020,PPI_2025B,0,2025-04-03
2021-07,FR,SI36,CP07,197.524,-0.713,-0.994,203.35,M69,157.45,143.01,192.605,126.289,0.982,151.72,prc_ppi_m,2015,PPI_2024A,0,2025-11-11
2022-02,HU,LV671,CP06,198.924,0.864,1.002,197.789,C20,157.812,143.761,194.955,126.491,2.96,152.157,prc_hicp_manr,2020,HICP_2025C,0,2025-03-20
2023-09,LV,LT59,CP05,198.837,1.526,1.181,202.843,C27,158.954,144.746,193.607,126.983,5.057,152.786,prc_hicp_cow,2015,HICP_2024B,0,2024-12-08
2024-04,MT,LV21,CP04,198.221,0.912,2.362,194.637,D35,159.392,145.628,194.839,126.332,0.484,152.515,prc_hicp_midx,2020,HICP_2023A,0,2025-08-10
2025-11,PT,BG774,CP03,200.183,1.152,5.624,196.262,F41,160.523,145.446,196.138,127.594,7.505,152.649,sts_inpp_m,2015,PPI_2025B,1,2024-04-01
2026-06,SI,AT243,CP02,199.673,-0.605,-0.239,197.597,J61,160.963,147.535,196.054,128.003,4.182,153.5,prc_ppi_m,2020,PPI_2024A,0,2025-08-01
2018-01,AT,SK30,CP01,200.647,-0.696,-2.302,204.547,C10,160.809,150.102,197.081,127.805,0.866,153.807,prc_hicp_manr,2015,HICP_2025C,0,2024-04-02
2019-08,HR,IE72,CP12,200.371,-1.035,7.374,198.245,C24,162.888,150.433,196.757,127.713,7.897,153.534,prc_hicp_cow,2020,HICP_2024B,0,2025-09-20
2020-03,DK,HU54,CP11,200.49,-0.642,2.893,205.788,C28,161.624,152.855,199.039,129.03,6.625,154.259,prc_hicp_midx,2015,HICP_2023A,0,2025-06-11
2021-10,FR,EE67,CP10,201.445,0.853,-0.872,203.578,E36,162.514,153.144,198.385,128.411,1.315,153.982,sts_inpp_m,2020,PPI_2025B,0,2024-10-15
2022-05,HU,SK624,CP09,202.086,-1.072,1.134,203.093,H49,163.886,154.433,200.572,128.773,8.2,153.902,prc_ppi_m,2015,PPI_2024A,0,2024-12-14
2023-12,LV,CZ493,CP08,202.097,0.269,4.817,208.925,M69,164.653,154.351,201.365,130.141,3.087,154.38,prc_hicp_manr,2020,HICP_2025C,0,2025-01-05
2024-07,MT,CY956,CP07,202.157,0.853,-0.526,205.116,C20,164.602,153.635,200.636,129.953,8.466,155.677,prc_hicp_cow,2015,HICP_2024B,0,2024-06-11
2025-02,PT,BG362,CP06,202.924,0.671,1.294,204.051,C27,164.388,153.891,201.204,130.139,8.019,154.836,prc_hicp_midx,2020,HICP_2023A,0,2024-07-24
2026-09,SI,NL90,CP05,203.21,-0.24,0.351,205.231,D35,165.031,157.444,202.293,130.454,9.439,155.642,sts_inpp_m,2015,PPI_2025B,0,2026-02-14
2018-04,AT,ES52,CP04,203.38,-0.6,6.77,200.943,F41,166.502,157.211,203.049,130.886,3.276,156.646,prc_ppi_m,2020,PPI_2024A,0,2024-05-28
2019-11,HR,CY633,CP03,204.567,0.227,10.989,206.708,J61,166.288,159.467,203.946,130.834,3.431,156.309,prc_hicp_manr,2015,HICP_2025C,0,2024-12-15
2020-06,DK,RO71,CP02,204.399,0.36,4.286,203.452,C10,166.504,160.788,204.316,132.179,2.709,157.339,prc_hicp_cow,2020,HICP_2024B,0,2025-04-10
2021-01,FR,IT468,CP01,85.57,1.021,9.277,86.887,C24,167.782,160.992,74.177,131.794,6.05,85.111,prc_hicp_midx,2015,HICP_2023A,0,2025-06-20
2022-08,HU,RO732,CP12,85.742,-0.841,6.92,84.389,C28,168.458,159.154,74.186,132.0,1.896,85.45,sts_inpp_m,2020,PPI_2025B,0,2025-04-06
