house_rent_rent_month,house_rent_building_id_hash,house_rent_unit_bedroom_count,house_rent_asking_rent_usd,house_rent_effective_rent_usd,house_rent_rent_concession_weeks,house_rent_vacancy_rate_building,house_rent_lease_term_months,house_rent_tenant_income_requirement,house_rent_rent_to_income_ratio,house_rent_utility_included_flag,house_rent_pet_fee_usd,house_rent_application_fee_usd,house_rent_security_deposit_usd,house_rent_eviction_filing_rate,house_rent_rent_control_coverage_flag,house_rent_affordability_target_ami,house_rent_subsidy_waitlist_length,house_rent_move_in_incentive_flag,house_rent_renter_turnover_rate
2109-03,BLDG0000001191,1,3668.27,3413.55,5,21.1,12,2.5,0.311,1,194,18,969,3.96,0,50_AMI,4807,0,41.58
2109-04,BLDG0000001192,1,799.05,701.13,9,7.41,6,2.88,0.287,1,76,1,3445,4.49,0,80_AMI,6867,1,72.37
2109-05,BLDG0000001193,4,4448.61,4380.69,9,6.22,12,4.06,0.201,1,50,22,663,0.39,1,30_AMI,41,0,43.74
2109-06,BLDG0000001194,2,2589.74,2508.38,7,9.21,9,3.95,0.199,1,397,119,2161,0.53,0,80_AMI,2100,0,79.98
2109-07,BLDG0000001195,2,2355.51,2061.55,8,18.62,6,3.06,0.322,0,698,106,1146,2.12,0,100_AMI,5568,1,46.04
2109-08,BLDG0000001196,0,4823.44,4782.38,9,12.32,18,2.98,0.29,0,85,54,2197,6.18,1,100_AMI,815,1,46.59
2109-09,BLDG0000001197,3,2030.73,2023.7,7,3.02,9,2.96,0.305,1,589,31,4252,2.36,0,100_AMI,4600,0,45.91
2109-10,BLDG0000001198,3,1901.47,1805.64,6,9.61,15,4.08,0.193,0,110,95,5895,7.67,0,50_AMI,4877,1,30.79
2109-11,BLDG0000001199,1,1053.57,777.95,12,20.99,12,3.81,0.459,0,699,121,40,2.78,0,100_AMI,2844,0,33.57
2109-12,BLDG0000001200,3,2099.96,2076.35,11,5.79,12,3.86,0.451,1,46,124,2757,2.2,0,60_AMI,1078,0,91.22
2110-01,BLDG0000001201,1,2262.45,1943.06,9,0.56,6,2.84,0.354,0,528,32,1107,7.38,0,100_AMI,3975,0,71.23
2110-02,BLDG0000001202,2,3616.35,3331.1,7,14.16,12,3.86,0.28,1,709,142,5247,1.28,0,60_AMI,6907,1,85.59
2110-03,BLDG0000001203,1,2679.41,2407.12,12,7.61,18,2.05,0.41,1,403,101,1505,7.92,0,MARKET,5215,1,52.77
2110-04,BLDG0000001204,1,3273.89,3044.66,9,2.61,18,2.47,0.325,0,122,54,4842,7.86,1,100_AMI,515,0,88.41
2110-05,BLDG0000001205,2,1462.73,1228.39,7,2.07,6,3.81,0.393,1,51,118,3064,8.42,0,100_AMI,5392,0,76.4
2110-06,BLDG0000001206,2,4623.99,4421.85,7,4.24,12,4.29,0.378,1,520,122,3178,5.04,0,100_AMI,4752,0,28.36
2110-07,BLDG0000001207,2,3171.05,2986.03,3,1.15,15,4.37,0.245,0,504,13,1740,4.57,0,30_AMI,5130,0,62.31
2110-08,BLDG0000001208,0,5179.81,4831.48,8,9.99,15,4.42,0.475,1,68,75,2212,6.26,0,80_AMI,5498,1,79.89
2110-09,BLDG0000001209,3,3472.54,3300.38,5,5.84,12,4.25,0.403,0,393,125,5920,5.89,0,120_AMI,2889,1,49.12
2110-10,BLDG0000001210,3,1115.37,1004.61,1,0.66,12,2.47,0.498,1,567,46,4565,1.42,0,MARKET,5419,0,83.1
2110-11,BLDG0000001211,4,4292.91,4025.77,10,6.5,12,3.08,0.212,1,611,65,3154,3.1,0,30_AMI,6408,1,93.59
2110-12,BLDG0000001212,0,1889.04,1835.93,8,8.99,9,3.84,0.408,0,295,17,1942,6.11,1,30_AMI,7502,0,79.63
2111-01,BLDG0000001213,3,4141.83,3874.87,11,19.7,15,2.97,0.428,1,708,44,2149,0.21,0,120_AMI,767,0,51.47
2111-02,BLDG0000001214,2,2838.4,2509.48,5,7.36,12,2.66,0.375,1,586,128,2542,1.6,0,30_AMI,2889,0,22.25
2111-03,BLDG0000001215,0,4434.14,4215.33,8,10.54,9,2.91,0.384,0,240,101,4871,4.39,0,30_AMI,3917,0,40.51
2111-04,BLDG0000001216,3,4615.8,4341.99,2,1.53,15,4.07,0.205,0,53,145,1064,1.38,0,60_AMI,4362,0,10.82
2111-05,BLDG0000001217,1,1290.3,1223.19,2,17.88,18,2.11,0.452,1,277,120,2579,1.5,1,50_AMI,6546,1,62.79
2111-06,BLDG0000001218,3,2218.13,2115.8,1,20.61,12,2.93,0.215,0,656,81,3921,7.03,0,80_AMI,2952,1,30.6
2111-07,BLDG0000001219,0,4219.24,4192.67,12,18.05,18,4.39,0.467,0,601,1,1949,7.92,0,100_AMI,7323,0,30.45
2111-08,BLDG0000001220,4,4887.04,4791.01,8,18.66,18,2.19,0.32,1,588,131,4706,0.9,0,MARKET,4240,0,32.68
2111-09,BLDG0000001221,1,1188.05,977.76,1,3.2,12,2.71,0.248,0,165,133,350,8.24,0,50_AMI,3886,0,78.24
2111-10,BLDG0000001222,2,4027.15,3999.0,12,21.14,18,2.02,0.302,0,436,76,4465,8.77,1,80_AMI,317,0,13.14
2111-11,BLDG0000001223,2,4023.0,3766.98,9,8.41,12,2.21,0.254,1,7,144,2110,7.06,0,80_AMI,5617,0,70.32
2111-12,BLDG0000001224,2,2296.61,2029.25,12,9.53,9,2.1,0.474,0,29,21,2767,5.41,0,50_AMI,4909,0,22.59
2112-01,BLDG0000001225,2,2667.29,2652.92,6,20.35,6,3.7,0.4,1,354,101,2898,4.76,0,MARKET,7376,0,73.09
2112-02,BLDG0000001226,1,3180.56,3020.01,12,0.28,12,2.26,0.404,0,151,95,4694,2.74,0,30_AMI,5073,0,43.83
2112-03,BLDG0000001227,2,2329.33,2311.45,4,18.74,24,2.94,0.458,0,209,109,327,4.51,0,80_AMI,259,1,21.4
2112-04,BLDG0000001228,2,1892.5,1691.02,10,20.45,12,3.47,0.302,0,286,119,4800,0.0,1,50_AMI,100,0,17.79
2112-05,BLDG0000001229,1,2345.71,2253.73,8,0.85,6,4.14,0.385,0,55,76,29,8.67,0,80_AMI,5761,0,56.92
2112-06,BLDG0000001230,2,2708.41,2473.82,0,10.59,6,2.04,0.505,0,359,65,5759,2.56,1,50_AMI,5330,1,70.4
2112-07,BLDG0000001231,0,5056.45,4941.52,9,4.81,12,2.89,0.233,0,146,65,4250,4.61,0,MARKET,3261,1,13.61
2112-08,BLDG0000001232,3,4255.37,3927.27,1,21.2,12,3.58,0.548,1,600,135,1818,0.11,0,50_AMI,5066,1,29.94
2112-09,BLDG0000001233,4,2127.09,1860.21,1,20.54,9,2.51,0.246,1,479,63,4436,0.84,0,60_AMI,1305,0,22.76
2112-10,BLDG0000001234,3,4393.31,4093.74,2,8.23,12,3.79,0.229,1,291,94,3387,2.66,0,100_AMI,3044,1,71.42
2112-11,BLDG0000001235,2,4032.27,3964.49,2,3.34,12,2.55,0.214,0,182,59,1503,7.77,0,30_AMI,3480,0,87.91
2112-12,BLDG0000001236,2,1378.29,1359.43,7,17.73,6,3.19,0.528,1,66,117,1535,3.99,0,120_AMI,2769,0,46.51
2113-01,BLDG0000001237,1,4529.2,4465.07,3,21.49,12,4.0,0.406,1,326,67,2768,0.2,0,120_AMI,4528,1,92.01
2113-02,BLDG0000001238,2,4469.12,4335.21,9,16.36,12,3.51,0.51,0,271,57,4550,4.7,1,100_AMI,3891,1,74.84
2113-03,BLDG0000001239,2,3360.63,3321.81,7,18.78,9,2.99,0.245,1,627,106,1400,1.84,0,60_AMI,5944,0,18.93
2113-04,BLDG0000001240,1,4143.31,4008.05,3,3.81,6,3.24,0.268,0,224,28,1845,5.56,1,60_AMI,6821,1,56.11
2113-05,BLDG0000001241,2,5124.53,5077.0,0,15.32,12,4.33,0.478,1,174,41,2166,7.11,0,120_AMI,7928,0,36.79
2113-06,BLDG0000001242,2,2782.48,2593.97,2,0.26,12,3.72,0.539,1,1,58,2703,5.26,0,MARKET,5824,0,89.88
2113-07,BLDG0000001243,2,3887.08,3551.87,12,15.0,12,4.23,0.318,0,25,40,1887,6.42,1,30_AMI,4425,0,74.99
2113-08,BLDG0000001244,2,3089.73,3033.26,3,10.96,12,2.45,0.407,0,788,0,5506,3.57,0,80_AMI,7595,0,78.5
2113-09,BLDG0000001245,1,1148.11,1000.13,7,16.83,12,4.42,0.465,1,160,88,252,1.03,0,50_AMI,3025,0,51.24
2113-10,BLDG0000001246,2,5031.48,4933.63,6,13.25,6,3.57,0.344,0,414,15,5113,2.0,0,80_AMI,1154,0,25.81
2113-11,BLDG0000001247,2,855.81,712.03,11,17.7,12,4.33,0.481,0,160,144,4787,6.12,0,50_AMI,5637,1,92.76
2113-12,BLDG0000001248,2,1592.17,1337.5,0,13.73,12,3.33,0.222,1,437,76,1656,3.93,0,60_AMI,2467,0,47.42
2114-01,BLDG0000001249,3,2619.34,2481.48,9,2.6,24,2.47,0.372,0,384,135,2872,3.87,0,MARKET,287,0,86.76
2114-02,BLDG0000001250,1,1306.57,1033.94,8,7.85,15,3.83,0.472,1,479,60,2168,2.37,0,100_AMI,4003,0,18.38
2114-03,BLDG0000001251,0,4111.18,3775.16,12,18.13,12,2.09,0.492,0,69,53,3178,3.05,0,120_AMI,3307,1,38.83
2114-04,BLDG0000001252,2,2713.18,2609.79,1,5.25,15,3.07,0.55,1,454,89,5447,5.21,0,80_AMI,4935,1,92.93
2114-05,BLDG0000001253,2,758.94,460.7,12,18.46,9,3.5,0.42,1,447,106,2058,0.87,1,50_AMI,7909,1,78.6
2114-06,BLDG0000001254,0,1989.11,1770.81,3,4.03,9,2.26,0.436,0,569,58,231,4.65,0,50_AMI,5175,0,11.25
2114-07,BLDG0000001255,0,1691.7,1417.35,4,21.58,12,4.3,0.377,1,545,73,4865,7.37,0,80_AMI,4435,1,28.23
2114-08,BLDG0000001256,2,4958.59,4775.19,4,8.22,12,3.27,0.352,0,634,61,1755,2.1,0,80_AMI,5857,1,50.12
2114-09,BLDG0000001257,2,4128.32,4104.69,11,4.11,6,2.37,0.46,0,782,108,4095,5.16,0,30_AMI,6745,0,92.72
2114-10,BLDG0000001258,2,3041.14,2967.43,2,5.63,24,3.25,0.284,1,681,68,1101,6.01,0,50_AMI,1952,0,71.72
2114-11,BLDG0000001259,1,3817.36,3778.11,0,2.83,12,3.06,0.482,1,13,49,3426,8.42,0,100_AMI,3161,1,78.93
2114-12,BLDG0000001260,2,3897.33,3577.8,2,5.47,24,3.05,0.252,0,425,23,3842,2.69,0,30_AMI,7685,0,43.66
2115-01,BLDG0000001261,3,1344.43,1137.86,2,7.11,12,3.77,0.409,1,44,86,5494,4.73,0,MARKET,1809,0,31.0
2115-02,BLDG0000001262,2,4723.22,4414.47,5,8.48,12,3.55,0.5,0,281,97,3770,5.99,0,100_AMI,1736,1,57.95
2115-03,BLDG0000001263,1,4080.4,3924.26,3,11.97,12,2.64,0.52,0,505,91,4973,6.9,0,30_AMI,1075,0,64.1
2115-04,BLDG0000001264,2,4841.24,4751.78,7,14.4,12,3.79,0.367,1,589,67,1572,2.62,0,120_AMI,4362,0,14.05
2115-05,BLDG0000001265,2,3603.87,3535.96,10,6.29,18,2.53,0.433,1,432,21,2440,7.03,0,60_AMI,2782,0,65.34
2115-06,BLDG0000001266,0,1254.26,1122.35,11,0.79,12,3.11,0.512,1,248,150,973,1.27,0,60_AMI,5432,1,35.47
2115-07,BLDG0000001267,0,4893.5,4891.67,3,8.31,12,4.22,0.457,0,579,114,3250,0.29,1,80_AMI,4569,0,83.51
2115-08,BLDG0000001268,4,1275.36,1053.05,10,15.35,15,2.08,0.506,0,176,103,4705,5.12,0,120_AMI,870,0,91.17
2115-09,BLDG0000001269,1,3766.49,3552.05,7,9.83,12,2.0,0.317,0,290,59,4835,4.92,0,30_AMI,2522,1,94.05
2115-10,BLDG0000001270,2,1260.52,1099.64,9,17.05,12,3.53,0.431,1,412,59,2768,6.21,1,30_AMI,1468,0,14.95
2115-11,BLDG0000001271,1,1425.53,1262.9,12,15.08,12,4.37,0.257,1,694,82,74,2.66,0,120_AMI,1115,0,10.73
2115-12,BLDG0000001272,2,1001.92,910.04,4,14.13,12,3.83,0.409,1,144,46,2374,7.13,0,80_AMI,227,0,24.2
2116-01,BLDG0000001273,1,2966.46,2890.8,2,0.64,12,3.55,0.508,1,503,27,1615,8.1,0,60_AMI,7644,1,31.96
2116-02,BLDG0000001274,0,1909.25,1906.51,5,11.72,12,2.85,0.534,0,392,148,5514,7.71,0,MARKET,7538,1,79.84
2116-03,BLDG0000001275,1,4553.94,4244.16,2,21.33,12,2.92,0.399,0,744,8,2396,2.83,0,100_AMI,5376,0,71.76
2116-04,BLDG0000001276,3,4877.42,4864.22,9,5.58,9,4.07,0.393,0,730,110,5971,3.66,0,60_AMI,7520,1,39.75
2116-05,BLDG0000001277,1,3273.66,3194.43,9,17.82,15,4.45,0.307,0,619,89,3496,1.12,1,50_AMI,7148,0,54.57
2116-06,BLDG0000001278,2,3508.28,3425.24,6,9.31,12,3.97,0.51,1,791,86,3008,5.24,1,80_AMI,6660,1,92.55
2116-07,BLDG0000001279,3,4186.03,4130.46,7,13.43,18,2.49,0.394,0,791,124,1711,6.37,0,50_AMI,7389,0,65.63
2116-08,BLDG0000001280,1,1289.24,946.67,3,7.14,12,3.18,0.22,1,89,140,3157,0.46,0,MARKET,3184,1,29.29
2116-09,BLDG0000001281,2,2688.42,2481.59,8,0.38,12,2.56,0.314,1,443,101,4398,1.12,0,120_AMI,7048,1,75.14
2116-10,BLDG0000001282,1,2574.9,2435.82,7,10.95,12,2.5,0.248,0,460,45,1635,6.37,1,100_AMI,4451,0,55.12
2116-11,BLDG0000001283,3,2028.33,1862.89,11,11.62,12,2.1,0.2,0,212,54,3856,2.42,0,80_AMI,5729,0,22.12
2116-12,BLDG0000001284,2,1388.4,1114.54,1,19.76,18,3.69,0.248,0,222,44,3701,4.05,0,120_AMI,5379,0,90.49
2117-01,BLDG0000001285,3,1994.69,1816.38,4,21.65,12,2.95,0.231,0,215,147,2501,8.95,0,30_AMI,7000,0,13.95
2117-02,BLDG0000001286,2,4404.69,4353.42,10,5.71,12,4.37,0.386,1,603,77,3321,0.44,0,60_AMI,1409,0,44.37
2117-03,BLDG0000001287,0,4965.53,4772.26,10,5.45,12,3.78,0.192,1,387,123,1634,0.09,0,30_AMI,6636,0,67.59
2117-04,BLDG0000001288,1,2666.33,2510.94,3,9.3,12,3.6,0.326,0,571,106,1778,0.34,0,50_AMI,883,0,16.39
2117-05,BLDG0000001289,2,1553.07,1235.6,12,11.21,12,4.03,0.477,0,125,68,5231,5.03,0,30_AMI,2185,1,89.69
2117-06,BLDG0000001290,3,4731.23,4542.41,2,2.69,12,2.66,0.374,0,195,86,1609,3.91,0,60_AMI,1899,0,50.92
2117-07,BLDG0000001291,2,4038.61,3943.28,11,3.68,6,4.01,0.247,0,155,109,2695,1.86,0,50_AMI,865,0,56.08
2117-08,BLDG0000001292,3,1316.28,1209.62,1,10.43,6,2.29,0.223,1,359,148,4139,6.05,0,MARKET,529,0,14.95
2117-09,BLDG0000001293,3,4572.68,4402.02,2,12.28,12,3.3,0.252,0,786,118,5232,6.83,0,80_AMI,3250,1,54.25
2117-10,BLDG0000001294,3,4042.09,3810.81,2,7.07,12,3.41,0.184,1,42,147,2188,2.85,0,80_AMI,3178,0,19.5
2117-11,BLDG0000001295,3,2004.22,1682.23,4,19.22,12,2.21,0.342,0,659,12,898,4.46,0,MARKET,7386,0,76.78
2117-12,BLDG0000001296,2,3192.18,2982.49,12,21.85,12,2.43,0.309,0,265,110,3528,6.58,0,60_AMI,7780,0,40.29
2118-01,BLDG0000001297,3,3311.24,3277.88,6,15.95,12,4.27,0.502,0,166,135,2928,5.93,1,MARKET,5299,1,12.69
2118-02,BLDG0000001298,0,4294.06,4240.28,8,3.35,6,2.28,0.464,0,225,147,2985,4.04,0,30_AMI,967,0,32.1
2118-03,BLDG0000001299,3,4828.8,4519.38,1,4.36,12,2.98,0.398,0,466,126,5144,0.94,0,100_AMI,4150,0,15.46
2118-04,BLDG0000001300,3,1784.41,1539.41,12,14.56,24,4.49,0.21,1,146,44,2329,5.01,0,50_AMI,6206,1,79.95
2118-05,BLDG0000001301,2,1965.48,1924.39,0,14.29,9,3.4,0.464,0,579,103,478,4.18,0,60_AMI,7239,0,48.99
2118-06,BLDG0000001302,2,3677.68,3568.18,7,10.52,12,3.31,0.265,1,688,31,1769,0.46,0,80_AMI,3845,0,35.53
2118-07,BLDG0000001303,2,4645.91,4598.72,3,7.23,12,3.69,0.224,0,649,29,1640,1.49,0,120_AMI,2075,1,27.83
2118-08,BLDG0000001304,1,2679.35,2442.41,7,8.76,12,3.25,0.475,0,318,2,5641,5.79,0,120_AMI,150,1,33.78
2118-09,BLDG0000001305,1,2265.94,2255.21,3,5.16,6,4.37,0.515,0,72,35,5283,1.65,0,120_AMI,7356,0,40.32
2118-10,BLDG0000001306,0,2236.87,1949.6,12,6.42,12,3.57,0.302,1,10,131,2624,4.62,0,30_AMI,3932,0,77.89
2118-11,BLDG0000001307,1,2639.7,2452.48,12,20.95,6,3.49,0.398,0,273,43,734,0.52,0,60_AMI,3444,1,21.39
2118-12,BLDG0000001308,1,1085.36,816.39,12,2.64,12,2.58,0.453,0,373,4,2284,6.95,0,80_AMI,5284,1,31.0
2119-01,BLDG0000001309,1,3755.91,3407.34,5,11.1,12,2.63,0.253,1,199,111,731,6.8,0,60_AMI,716,0,35.89
2119-02,BLDG0000001310,2,3595.25,3469.23,9,8.2,15,3.55,0.427,0,450,95,4826,8.54,1,100_AMI,5107,1,42.74
2119-03,BLDG0000001311,2,3980.84,3701.58,9,2.39,12,3.81,0.231,1,348,132,5463,1.51,0,50_AMI,7701,0,66.22
2119-04,BLDG0000001312,3,4314.58,4255.99,6,0.31,12,2.15,0.446,0,140,37,3853,1.56,0,30_AMI,3183,1,16.61
2119-05,BLDG0000001313,3,1999.11,1970.49,12,6.57,15,3.61,0.37,0,659,29,4264,7.62,1,60_AMI,7616,0,54.15
2119-06,BLDG0000001314,1,2210.38,1964.65,11,6.69,15,3.95,0.221,1,276,121,4699,1.18,0,30_AMI,546,0,31.44
2119-07,BLDG0000001315,2,3336.82,3278.05,1,10.44,15,2.83,0.375,0,27,111,3109,4.77,0,MARKET,3473,1,71.98
2119-08,BLDG0000001316,3,4880.52,4794.92,6,20.74,18,3.94,0.266,0,592,126,2325,6.73,1,60_AMI,7519,1,10.29
2119-09,BLDG0000001317,1,2837.17,2802.8,8,11.67,12,2.75,0.363,0,87,132,5821,4.44,0,100_AMI,4913,0,52.28
2119-10,BLDG0000001318,2,2442.07,2423.22,1,3.95,9,2.51,0.426,1,609,29,2100,8.48,0,50_AMI,6156,0,90.96
2119-11,BLDG0000001319,2,3074.83,3058.73,4,17.23,12,4.06,0.509,0,660,90,5060,1.98,0,50_AMI,646,0,59.35
2119-12,BLDG0000001320,1,2741.82,2697.92,2,0.32,15,3.14,0.455,1,24,95,1653,2.53,0,100_AMI,7654,0,37.77
2120-01,BLDG0000001321,1,3602.5,3320.1,2,8.4,24,2.01,0.514,1,43,86,3738,7.44,0,30_AMI,6881,0,13.62
2120-02,BLDG0000001322,2,3195.08,2921.51,3,3.64,12,2.78,0.381,1,612,27,2413,1.38,0,80_AMI,7756,1,45.7
2120-03,BLDG0000001323,4,1506.5,1462.27,2,2.2,12,2.75,0.378,0,598,21,4496,8.41,0,30_AMI,899,0,77.7
2120-04,BLDG0000001324,3,3218.11,3012.63,2,18.43,12,2.47,0.262,1,617,57,1780,8.45,1,MARKET,7673,1,80.64
2120-05,BLDG0000001325,2,2289.93,2085.32,8,6.08,12,2.02,0.205,1,2,119,946,1.91,0,100_AMI,5772,0,85.66
2120-06,BLDG0000001326,2,2374.71,2293.05,7,21.93,6,2.75,0.286,0,127,5,5280,6.0,0,60_AMI,4447,0,82.48
2120-07,BLDG0000001327,0,3846.84,3718.37,0,17.19,12,3.72,0.2,0,586,133,4333,3.79,1,80_AMI,1121,0,14.5
2120-08,BLDG0000001328,1,3537.99,3488.06,10,14.01,6,2.43,0.183,1,450,104,1751,0.99,0,50_AMI,740,0,91.14
2120-09,BLDG0000001329,1,4178.97,4043.42,6,11.27,12,2.4,0.227,0,646,84,430,3.69,0,MARKET,1502,0,63.52
2120-10,BLDG0000001330,0,4592.69,4459.14,9,7.42,15,3.36,0.258,0,505,85,5989,1.38,0,80_AMI,5335,0,20.62
2120-11,BLDG0000001331,3,1976.44,1633.18,0,19.83,18,3.57,0.435,1,412,19,686,6.39,0,60_AMI,6184,1,37.03
2120-12,BLDG0000001332,3,5034.68,4956.61,8,10.59,12,4.41,0.298,0,469,28,1716,3.18,0,50_AMI,1727,0,40.94
2121-01,BLDG0000001333,2,4376.59,4184.78,7,3.01,15,2.24,0.332,0,126,7,4689,8.55,0,30_AMI,6794,0,69.24
2121-02,BLDG0000001334,2,3991.78,3743.18,7,13.02,12,4.16,0.278,0,248,112,3084,5.19,0,50_AMI,2969,0,89.21
2121-03,BLDG0000001335,2,2778.71,2614.61,1,5.33,24,3.82,0.188,0,36,57,2801,3.29,0,MARKET,7332,0,75.04
2121-04,BLDG0000001336,3,2324.66,2290.78,10,3.94,6,4.3,0.285,1,391,91,4739,6.31,0,80_AMI,5825,0,94.41
2121-05,BLDG0000001337,2,3600.76,3388.46,3,16.35,6,2.24,0.473,1,38,138,4434,6.84,0,MARKET,421,0,38.31
2121-06,BLDG0000001338,4,3003.58,2869.45,0,3.27,18,2.74,0.317,0,444,117,593,1.51,0,100_AMI,7710,0,31.24
2121-07,BLDG0000001339,2,2772.38,2727.88,10,0.87,18,3.44,0.282,0,146,45,2932,0.48,1,MARKET,983,0,60.63
2121-08,BLDG0000001340,1,2204.75,2204.73,3,0.04,12,3.13,0.368,1,152,58,5546,2.04,0,60_AMI,2824,0,31.4
2121-09,BLDG0000001341,1,1843.17,1567.48,4,13.46,12,2.18,0.365,0,356,34,3166,2.04,0,60_AMI,5918,1,81.56
2121-10,BLDG0000001342,0,4473.76,4332.34,0,4.05,12,3.24,0.435,0,613,88,5809,1.64,0,50_AMI,1938,0,55.49
2121-11,BLDG0000001343,2,3857.73,3658.26,0,8.47,9,3.76,0.432,1,105,88,238,5.39,0,60_AMI,7688,1,27.0
2121-12,BLDG0000001344,0,3462.04,3440.07,11,13.51,12,3.78,0.42,1,445,149,3470,7.96,1,100_AMI,7728,1,69.15
2122-01,BLDG0000001345,3,1475.15,1264.23,11,7.21,18,4.1,0.211,1,284,90,3967,8.6,0,80_AMI,3092,0,77.23
2122-02,BLDG0000001346,2,4649.77,4462.24,9,7.54,12,3.97,0.525,1,327,141,5724,3.79,0,120_AMI,2840,0,65.81
2122-03,BLDG0000001347,2,1336.86,1277.64,6,6.88,15,2.35,0.421,0,688,8,2050,3.5,0,30_AMI,823,1,42.19
2122-04,BLDG0000001348,1,4238.39,4014.91,5,4.26,9,2.61,0.263,0,557,39,1427,1.68,1,100_AMI,6507,0,38.34
2122-05,BLDG0000001349,3,4502.38,4243.3,0,2.07,24,3.14,0.448,1,720,145,993,1.18,0,MARKET,2145,0,69.16
2122-06,BLDG0000001350,3,1772.29,1542.61,5,11.14,24,2.94,0.525,0,762,144,439,1.48,0,80_AMI,6399,1,57.06
2122-07,BLDG0000001351,3,1601.82,1503.33,11,11.91,12,3.98,0.488,0,277,126,2538,8.78,0,80_AMI,4954,0,86.24
2122-08,BLDG0000001352,1,2531.28,2282.9,12,13.84,12,2.7,0.443,0,31,52,4573,4.85,0,MARKET,5720,1,55.55
2122-09,BLDG0000001353,3,2341.88,2175.13,0,13.37,12,3.68,0.246,0,684,122,4515,3.58,0,50_AMI,3678,0,69.45
2122-10,BLDG0000001354,0,3660.43,3626.84,10,1.98,12,2.48,0.476,0,158,54,5604,7.86,0,120_AMI,1825,1,46.12
2122-11,BLDG0000001355,2,4037.5,3782.55,5,3.57,12,2.08,0.339,1,242,7,3411,6.18,0,50_AMI,904,0,67.92
2122-12,BLDG0000001356,1,4800.7,4695.56,0,6.09,24,4.09,0.479,0,495,64,3481,5.59,1,80_AMI,6831,0,75.39
2123-01,BLDG0000001357,1,1412.21,1116.85,0,12.24,12,2.67,0.368,1,134,70,5734,6.32,0,60_AMI,5418,0,64.69
2123-02,BLDG0000001358,1,5057.62,4805.37,9,17.25,12,3.48,0.209,1,320,131,780,7.61,0,60_AMI,3161,0,68.36
2123-03,BLDG0000001359,4,3444.9,3105.0,3,1.23,12,4.15,0.42,0,753,78,16,1.56,0,80_AMI,6319,1,90.79
2123-04,BLDG0000001360,1,3585.29,3425.89,10,10.29,15,4.35,0.45,0,692,12,5900,6.12,0,50_AMI,4830,0,82.43
2123-05,BLDG0000001361,2,4992.42,4653.49,4,5.41,12,3.52,0.44,0,711,10,2204,8.66,1,80_AMI,5305,0,53.32
2123-06,BLDG0000001362,4,4197.3,3859.43,6,13.89,12,3.43,0.543,0,83,139,5799,6.38,0,100_AMI,7273,1,46.77
2123-07,BLDG0000001363,3,3095.34,3066.12,1,11.29,12,4.02,0.477,0,305,43,690,4.86,0,100_AMI,7469,0,48.96
2123-08,BLDG0000001364,2,3949.52,3645.82,9,1.56,18,3.4,0.331,0,151,118,331,4.33,0,80_AMI,2134,1,71.33
2123-09,BLDG0000001365,2,2184.57,2022.29,10,5.43,12,3.82,0.275,1,48,59,1207,2.41,0,120_AMI,4985,1,14.83
2123-10,BLDG0000001366,3,5019.77,4776.21,4,16.84,9,4.49,0.541,0,422,55,3190,2.78,0,120_AMI,3564,0,93.16
2123-11,BLDG0000001367,3,1144.61,857.31,2,2.36,12,3.68,0.451,1,597,84,3302,6.44,0,60_AMI,1360,1,72.96
2123-12,BLDG0000001368,3,2890.92,2689.4,10,21.54,12,3.6,0.287,0,214,71,1870,7.27,0,50_AMI,967,0,27.05
2124-01,BLDG0000001369,1,4648.47,4440.57,2,13.67,15,2.56,0.281,0,579,132,345,4.53,0,120_AMI,6227,0,62.82
2124-02,BLDG0000001370,1,2141.05,2053.54,10,14.79,12,2.02,0.401,1,319,78,1766,8.04,0,30_AMI,4651,1,32.67
2124-03,BLDG0000001371,2,4809.23,4768.74,9,19.67,12,2.29,0.428,1,126,118,1300,0.68,0,80_AMI,3585,1,70.94
2124-04,BLDG0000001372,1,3936.22,3710.25,12,14.28,24,2.72,0.51,1,170,10,3330,4.48,0,50_AMI,6159,0,86.73
2124-05,BLDG0000001373,2,3794.69,3562.32,4,2.36,12,2.08,0.261,0,770,45,3701,2.98,0,80_AMI,2929,0,48.45
2124-06,BLDG0000001374,2,1011.21,667.3,9,19.73,6,3.85,0.308,1,433,133,5028,2.0,0,120_AMI,615,0,48.27
2124-07,BLDG0000001375,0,2232.8,2064.23,8,5.57,12,2.66,0.287,0,497,32,468,5.5,1,50_AMI,1499,0,19.27
2124-08,BLDG0000001376,2,1731.54,1415.92,6,3.48,12,4.07,0.37,1,279,11,3591,4.4,0,120_AMI,216,1,38.31
2124-09,BLDG0000001377,1,2920.39,2897.1,0,20.32,24,2.07,0.361,0,791,118,1596,8.78,1,60_AMI,7355,0,61.98
2124-10,BLDG0000001378,1,3973.3,3917.94,1,7.12,9,2.22,0.341,1,381,21,3434,2.78,0,100_AMI,3477,0,32.12
2124-11,BLDG0000001379,2,2158.95,2000.04,8,0.74,12,3.07,0.381,0,337,62,5019,1.33,0,80_AMI,154,1,89.96
2124-12,BLDG0000001380,2,3783.89,3569.06,1,2.88,12,2.51,0.211,0,759,110,5384,0.61,1,120_AMI,7807,1,20.03
2125-01,BLDG0000001381,2,4001.15,3988.68,11,9.61,12,3.56,0.498,0,759,42,1024,3.66,0,60_AMI,3908,0,75.6
