tech_adopt_survey_year,tech_adopt_community_digital_id,tech_adopt_households_with_internet_pct,tech_adopt_households_with_computer_pct,tech_adopt_smartphone_only_households_pct,tech_adopt_digital_literacy_score,tech_adopt_affordability_barrier_rate,tech_adopt_language_barrier_rate,tech_adopt_disability_access_barrier_rate,tech_adopt_public_wifi_access_points,tech_adopt_library_device_loan_count,tech_adopt_digital_navigator_program_flag,tech_adopt_training_sessions_completed,tech_adopt_telehealth_use_rate,tech_adopt_online_learning_use_rate,tech_adopt_remote_work_enablement_rate,tech_adopt_banking_online_adoption_rate,tech_adopt_cyber_safety_incident_rate,tech_adopt_privacy_concern_score,tech_adopt_equity_gap_index
2020,CDI0000001254,88.28,90.33,14.16,61.6,27.79,26.15,14.11,580,9428,1,6368,47.29,59.79,50.77,41.17,12.364,51.55,0.725
2013,CDI0000001255,71.06,58.86,51.4,10.93,24.62,20.26,1.28,1941,23606,0,12677,57.51,57.13,48.75,56.46,21.967,59.0,0.5706
2022,CDI0000001256,92.36,80.68,2.67,86.57,43.68,1.69,22.17,120,3096,1,24195,74.8,83.92,76.76,16.13,19.637,38.98,0.8227
2025,CDI0000001257,78.54,77.67,44.45,4.37,51.85,29.42,28.24,2114,24438,0,15334,27.36,13.86,28.03,36.53,6.226,64.67,0.6452
2017,CDI0000001258,39.29,36.41,12.09,62.76,57.97,31.91,17.7,3362,23776,0,9955,42.15,62.31,79.6,44.78,23.178,12.47,0.623
2016,CDI0000001259,96.45,74.06,36.6,39.91,27.65,27.76,2.34,3788,19750,1,19743,32.9,31.1,65.19,3.15,23.626,14.2,0.3604
2023,CDI0000001260,83.98,58.4,17.41,44.71,33.18,11.73,25.77,2451,17873,1,24313,17.01,78.25,48.06,70.64,18.156,36.8,0.4349
2011,CDI0000001261,96.33,65.0,13.07,36.42,16.16,0.95,25.3,1139,19424,0,24085,68.62,31.42,62.03,80.23,12.854,5.16,0.0269
2023,CDI0000001262,56.16,52.29,4.33,12.63,20.74,4.83,28.02,926,9039,0,21310,15.5,49.14,37.07,33.58,10.066,95.71,0.8909
2011,CDI0000001263,97.05,64.22,36.41,49.9,40.98,22.95,13.4,2074,4036,0,11512,4.55,6.97,33.74,68.19,24.513,86.11,0.9578
2010,CDI0000001264,80.24,83.89,43.96,99.63,53.79,4.56,15.3,3157,14604,1,22665,76.98,0.64,31.36,47.74,9.895,39.8,0.5867
2021,CDI0000001265,99.28,81.98,4.44,52.26,7.97,10.76,11.02,4400,23225,1,15411,27.71,73.88,22.02,75.47,17.869,71.79,0.7883
2020,CDI0000001266,64.81,62.72,42.86,65.98,32.8,16.56,13.52,577,1938,1,11158,37.0,84.04,49.76,29.88,12.118,56.02,0.0456
2025,CDI0000001267,84.04,64.54,12.78,99.58,23.16,29.37,11.93,1174,7965,0,24195,77.39,71.58,17.42,90.53,22.749,22.61,0.8553
2016,CDI0000001268,74.06,74.85,14.29,39.49,26.77,5.34,10.36,4640,7745,0,19468,84.64,15.78,44.64,25.1,3.561,49.96,0.5483
2016,CDI0000001269,50.12,41.45,45.23,70.89,31.73,0.66,2.41,3131,12390,0,8206,0.73,89.26,14.16,58.49,22.05,42.08,0.0973
2013,CDI0000001270,43.73,33.53,21.15,23.81,54.25,18.63,27.54,3120,23451,0,23893,34.85,52.32,71.4,26.33,23.09,21.14,0.4621
2025,CDI0000001271,38.85,29.79,32.91,86.11,33.87,34.54,9.45,193,24493,0,3203,67.65,43.09,22.21,33.34,20.16,44.05,0.5895
2015,CDI0000001272,91.54,70.2,12.66,94.08,48.72,8.93,34.01,920,3823,1,15772,30.05,2.79,18.39,26.72,21.544,56.19,0.4146
2016,CDI0000001273,98.97,91.7,20.92,75.85,44.88,1.01,30.03,4358,10238,1,22336,41.16,76.67,50.24,32.48,6.063,73.98,0.7278
2018,CDI0000001274,77.51,48.78,38.25,28.95,11.75,33.35,21.69,1136,16989,1,16991,48.88,68.89,64.68,42.25,13.182,52.19,0.7003
2021,CDI0000001275,47.89,31.02,9.84,11.89,56.28,28.47,12.76,262,8831,1,4148,31.44,70.86,12.87,66.12,4.138,75.2,0.6372
2021,CDI0000001276,60.68,49.58,28.73,87.55,21.44,34.49,9.1,1160,8680,1,2850,47.52,63.73,35.16,49.84,18.152,28.96,0.6681
2017,CDI0000001277,92.54,78.4,14.04,93.25,56.88,16.92,13.53,4429,12847,1,4616,18.43,39.06,53.83,92.17,13.123,63.21,0.83
2016,CDI0000001278,96.42,82.81,6.09,77.33,9.97,18.35,33.11,1456,8600,0,6517,39.12,43.09,54.2,46.98,10.572,15.33,0.0425
2011,CDI0000001279,85.66,52.3,30.45,51.99,53.51,19.21,8.85,1626,6036,0,16167,69.21,88.42,63.13,18.52,20.343,87.34,0.422
2024,CDI0000001280,82.65,59.25,36.04,85.5,55.34,20.92,29.65,2526,8349,0,16142,21.05,33.07,9.36,80.22,2.186,55.07,0.153
2025,CDI0000001281,48.35,35.39,14.97,99.53,39.55,32.38,2.39,870,961,0,11246,28.2,69.71,74.91,60.33,0.325,43.15,0.0223
2021,CDI0000001282,79.57,76.18,32.25,39.3,46.21,14.0,14.63,1283,9483,0,9955,82.68,56.55,31.88,94.04,12.822,1.63,0.0277
2017,CDI0000001283,43.62,32.15,18.33,78.46,9.69,20.91,19.95,1229,22101,0,23360,28.7,73.22,17.75,89.29,18.097,89.42,0.4419
2014,CDI0000001284,43.12,32.65,11.81,85.21,32.96,33.22,18.35,2533,3285,1,13413,4.75,17.74,40.54,35.83,21.243,6.16,0.8846
2020,CDI0000001285,82.33,55.25,44.17,10.09,55.79,28.91,28.07,3025,13539,0,22071,64.04,31.19,25.42,44.75,21.146,65.68,0.4426
2024,CDI0000001286,97.86,66.37,54.0,96.61,26.09,8.96,9.05,1799,16091,0,808,44.59,82.48,77.12,19.24,5.268,21.1,0.2883
2021,CDI0000001287,57.09,41.6,25.97,57.69,45.91,10.22,26.53,4862,13826,1,15098,74.98,6.46,14.13,51.97,0.665,81.24,0.115
2022,CDI0000001288,69.67,63.28,50.14,49.55,33.19,31.35,15.08,435,12449,0,13967,6.44,8.79,76.15,47.4,24.307,23.14,0.5277
2016,CDI0000001289,94.45,64.92,18.52,27.23,32.1,21.94,9.8,1184,6862,1,1997,58.71,72.28,76.83,77.75,18.963,73.64,0.3699
2014,CDI0000001290,88.94,54.38,25.45,18.2,33.4,16.1,24.19,3118,17563,0,13816,38.21,17.7,15.5,12.63,9.348,59.16,0.8897
2011,CDI0000001291,52.48,31.6,42.36,85.38,40.26,13.84,6.76,2793,17697,1,23245,60.2,37.37,10.73,58.77,24.229,22.68,0.8739
2023,CDI0000001292,92.58,70.81,45.08,79.05,55.46,34.73,24.28,2614,18522,0,2138,48.61,72.33,48.24,28.33,1.878,15.0,0.9646
2020,CDI0000001293,41.46,26.31,7.93,8.11,30.07,33.28,6.89,851,12069,0,13774,27.49,21.24,36.9,10.65,9.915,37.69,0.8974
2013,CDI0000001294,42.39,40.97,32.79,17.43,50.8,25.48,34.86,4584,9757,1,20274,5.33,40.76,69.92,7.62,5.802,8.28,0.2674
2010,CDI0000001295,54.63,44.56,14.45,42.7,24.66,29.25,30.69,4888,4148,1,21725,36.24,0.02,36.36,21.94,23.42,67.11,0.8803
2014,CDI0000001296,99.57,62.92,40.67,49.32,8.16,14.59,0.67,3350,24173,1,16919,32.24,15.86,38.91,15.36,9.958,78.63,0.6914
2016,CDI0000001297,96.14,63.18,39.82,37.47,42.04,23.31,32.62,972,11027,0,2415,17.86,74.21,35.49,52.9,5.026,44.04,0.6067
2025,CDI0000001298,90.95,58.02,23.07,53.79,27.3,16.08,34.8,785,23115,0,18543,73.97,66.16,27.07,78.64,11.398,77.94,0.2904
2025,CDI0000001299,95.97,87.54,33.39,24.45,26.28,27.97,11.59,4535,11318,0,14163,38.15,6.24,44.95,52.09,9.3,63.73,0.2714
2011,CDI0000001300,42.74,43.93,37.26,42.97,12.81,25.53,16.69,4869,11282,0,17924,66.18,69.28,37.77,37.47,9.867,4.41,0.9426
2012,CDI0000001301,92.63,58.3,24.23,85.85,42.03,2.02,19.37,297,6585,0,19960,33.71,59.09,31.09,94.52,7.879,81.48,0.1284
2015,CDI0000001302,61.53,38.51,51.8,56.56,24.45,8.27,16.29,2994,3674,0,8926,59.97,38.11,49.29,48.72,11.174,7.67,0.7829
2018,CDI0000001303,66.68,55.47,36.76,84.67,1.59,4.04,29.39,104,14766,0,24271,65.81,35.07,46.03,12.48,20.305,23.15,0.0157
2021,CDI0000001304,63.29,50.16,36.84,54.16,25.96,27.87,15.07,3544,3715,1,12601,80.74,4.94,65.64,50.65,15.346,6.88,0.0506
2012,CDI0000001305,37.92,31.51,46.26,21.74,4.83,30.24,30.76,2612,12653,1,6335,76.39,43.64,4.77,43.52,0.465,4.62,0.6473
2014,CDI0000001306,52.88,31.98,1.91,26.43,38.6,32.15,33.88,893,21381,0,9688,78.41,15.23,75.58,58.87,18.285,80.46,0.282
2023,CDI0000001307,99.17,92.59,7.59,79.21,8.2,6.3,16.14,2527,10147,1,5640,22.57,13.0,46.18,14.62,16.971,43.53,0.2342
2014,CDI0000001308,90.5,90.6,41.46,50.48,37.68,0.76,6.76,1822,8780,0,16693,71.95,38.3,63.24,36.4,19.797,63.56,0.2493
2024,CDI0000001309,84.49,65.17,48.53,81.62,16.89,34.27,30.96,4579,3949,0,4166,68.35,65.16,8.82,87.8,0.791,91.08,0.359
2021,CDI0000001310,76.79,72.77,49.13,21.58,12.51,10.27,17.65,3069,3004,0,15007,27.23,80.58,43.43,42.2,10.768,68.53,0.4389
2021,CDI0000001311,81.46,65.62,19.13,46.69,21.42,11.34,32.24,1222,1468,1,19988,14.8,51.97,57.89,82.3,24.338,80.08,0.2502
2011,CDI0000001312,42.44,27.95,52.08,36.75,44.31,7.22,13.49,4817,17782,0,15589,36.39,69.4,57.57,47.47,14.028,80.56,0.7052
2024,CDI0000001313,64.92,52.03,46.65,81.14,32.25,1.65,28.41,4528,13700,1,7891,57.77,6.1,43.6,49.37,5.353,34.62,0.7076
2011,CDI0000001314,57.86,56.78,37.81,36.43,15.67,31.83,32.08,866,8364,0,16719,6.06,60.05,46.96,58.6,20.636,5.42,0.7809
2024,CDI0000001315,93.53,95.64,23.81,56.05,43.94,11.99,31.28,3740,15549,0,10225,43.02,43.05,41.84,36.58,10.313,47.6,0.4298
2022,CDI0000001316,55.29,46.47,24.05,92.84,43.47,29.73,5.27,4895,15135,0,12945,24.47,32.73,36.39,33.56,24.279,8.74,0.4319
2022,CDI0000001317,53.62,45.97,19.21,88.32,57.53,1.6,14.53,3601,6573,1,10647,21.84,30.05,30.48,94.39,3.616,89.15,0.9059
2010,CDI0000001318,85.49,78.3,3.08,63.32,36.81,23.31,3.34,2870,11858,1,1462,21.13,67.34,70.0,22.72,9.861,54.93,0.2653
2020,CDI0000001319,98.77,90.89,54.77,33.02,37.87,9.67,34.98,4017,9205,0,8318,2.24,85.29,44.77,23.22,23.888,55.25,0.752
2010,CDI0000001320,99.16,74.34,31.25,33.1,41.69,23.93,13.29,4612,23928,0,22407,42.77,11.98,35.04,63.82,14.441,72.46,0.1524
2024,CDI0000001321,38.08,25.24,3.98,2.85,28.89,8.51,32.68,1798,16323,1,3304,47.76,14.77,22.08,73.38,9.67,39.99,0.7263
2018,CDI0000001322,63.61,50.6,49.46,60.01,52.96,18.46,13.83,4910,13265,1,5282,80.55,44.1,79.22,60.71,15.785,80.47,0.1966
2012,CDI0000001323,69.95,55.38,26.95,71.49,40.71,4.82,18.72,3888,17499,0,1066,68.21,41.16,76.04,40.03,6.418,23.45,0.9676
2016,CDI0000001324,88.0,56.51,24.9,61.23,39.28,17.88,33.67,319,5947,0,13376,29.89,0.73,5.27,3.28,14.243,90.66,0.0867
2021,CDI0000001325,73.31,66.26,29.52,69.68,22.83,27.29,34.43,3114,4333,0,9393,27.41,63.33,3.58,42.61,7.58,47.92,0.1657
2010,CDI0000001326,88.57,58.7,11.13,93.87,11.28,11.26,2.09,4279,9558,0,15325,23.62,67.31,31.82,66.32,16.222,12.49,0.5165
2022,CDI0000001327,83.95,70.82,42.27,98.83,27.45,15.67,31.6,396,6029,0,24721,35.95,42.64,76.86,75.56,24.808,28.54,0.7641
2011,CDI0000001328,45.2,31.98,24.45,23.84,10.53,1.83,20.41,45,7015,0,11480,37.74,60.94,45.92,6.48,4.913,89.2,0.7212
2020,CDI0000001329,78.73,75.83,54.76,98.67,58.87,17.52,16.94,1345,24007,0,10524,57.77,66.4,22.84,7.18,7.814,72.91,0.1521
2013,CDI0000001330,95.62,74.08,54.85,38.34,47.11,8.85,7.71,1637,4081,1,1863,43.77,10.48,23.39,89.37,2.985,28.2,0.8321
2024,CDI0000001331,90.72,66.58,50.8,35.43,15.63,18.3,7.93,2408,1807,0,8761,80.31,58.11,5.6,73.93,21.44,44.24,0.4355
2023,CDI0000001332,88.93,75.26,47.61,42.61,18.41,6.23,8.06,2576,1390,0,17453,68.4,1.0,62.91,51.93,16.598,68.91,0.5418
2016,CDI0000001333,38.02,38.56,36.44,12.31,43.33,30.63,7.95,4776,5518,0,8720,47.76,54.9,28.94,49.38,15.387,98.76,0.4434
2022,CDI0000001334,97.98,76.8,31.07,75.21,17.41,22.81,8.66,4640,1480,1,13725,69.62,57.65,32.65,29.76,2.698,23.62,0.2634
2010,CDI0000001335,69.12,64.69,41.27,15.05,28.41,8.99,28.11,2033,6372,1,8741,23.11,53.91,43.55,18.9,5.563,68.21,0.0113
2015,CDI0000001336,99.03,94.91,35.72,73.63,45.15,11.38,34.03,4855,18897,1,6483,59.42,48.41,64.72,77.04,8.627,96.69,0.6283
2018,CDI0000001337,99.89,79.18,40.5,64.49,23.59,18.07,22.99,1713,18682,0,24620,51.83,39.59,77.17,55.29,3.129,27.31,0.3356
2016,CDI0000001338,88.42,91.7,22.81,19.29,48.44,4.27,13.38,4021,7717,0,2601,15.37,84.46,47.86,84.07,9.31,91.5,0.4705
2012,CDI0000001339,83.0,85.69,28.18,99.22,20.06,12.66,2.78,1507,2725,0,17304,53.62,34.09,15.41,43.52,14.768,24.0,0.0206
2013,CDI0000001340,53.15,45.6,22.93,9.75,28.23,4.14,10.18,4453,2459,1,10115,47.8,0.48,4.71,14.73,14.261,73.17,0.6462
2019,CDI0000001341,53.82,32.92,28.39,63.9,40.93,8.76,34.6,1936,8509,0,4964,1.07,48.02,55.31,70.23,3.26,4.37,0.7379
2017,CDI0000001342,63.83,52.56,9.29,61.01,14.07,27.78,1.45,1724,8725,1,13024,6.79,73.95,7.86,48.69,1.769,41.41,0.4439
2021,CDI0000001343,67.3,67.77,53.59,71.1,58.96,7.64,3.99,1103,55,0,15837,1.78,64.5,36.54,57.27,5.349,44.06,0.516
2017,CDI0000001344,56.83,45.34,25.89,88.46,19.72,32.61,8.24,4773,11798,1,21097,31.75,56.42,6.54,28.95,2.649,76.96,0.4966
2013,CDI0000001345,43.14,35.97,16.81,61.45,58.98,29.31,6.09,2192,18013,0,3138,75.55,27.78,7.48,2.95,7.849,56.6,0.1104
2023,CDI0000001346,80.46,64.41,35.22,66.86,33.85,33.34,19.46,1814,1373,0,1329,0.36,81.86,41.14,39.5,19.179,60.07,0.8359
2017,CDI0000001347,69.52,60.22,6.81,88.73,2.12,11.83,13.58,1538,18861,0,15121,33.32,59.3,2.92,7.35,3.215,6.98,0.3664
2022,CDI0000001348,50.05,31.11,9.9,83.88,53.08,26.43,2.3,3709,12442,0,6728,68.5,79.88,64.9,4.86,1.457,50.18,0.6947
2010,CDI0000001349,47.23,44.02,4.33,67.58,19.57,7.86,32.73,4735,22884,1,20545,53.55,16.62,74.48,33.36,20.515,66.17,0.2596
2023,CDI0000001350,80.05,65.25,42.08,13.95,0.1,23.89,10.81,4297,4749,1,14228,13.05,80.45,46.59,10.66,13.974,18.7,0.1661
2019,CDI0000001351,85.28,78.79,13.84,55.98,23.18,6.97,32.55,3511,12652,0,11446,63.74,70.35,28.19,12.28,15.183,25.85,0.6548
2017,CDI0000001352,46.47,39.98,39.68,74.96,3.86,16.14,18.82,2642,17948,0,24808,38.24,23.51,74.4,8.25,7.356,54.38,0.7054
2024,CDI0000001353,67.7,52.18,54.34,82.87,49.96,5.37,33.65,4946,11140,1,655,82.74,56.75,33.07,48.2,11.296,71.97,0.254
2013,CDI0000001354,87.08,88.77,32.98,82.08,53.42,13.85,3.34,3016,15922,0,9475,69.35,19.82,27.69,69.0,11.081,58.58,0.4172
2022,CDI0000001355,74.07,59.99,22.62,48.79,12.01,21.21,13.42,1190,3518,1,22826,51.83,68.66,66.06,62.74,19.597,34.28,0.0763
2013,CDI0000001356,95.73,98.16,13.48,60.96,23.65,33.94,14.65,98,7361,0,20693,61.56,25.32,55.08,58.92,4.165,37.29,0.5289
2013,CDI0000001357,51.74,49.71,0.51,61.34,12.4,23.0,26.97,1869,7124,0,2872,1.87,72.15,25.23,32.27,16.619,52.75,0.4899
2020,CDI0000001358,90.7,86.11,47.8,70.69,9.86,31.03,9.36,4931,6266,0,15188,59.24,15.37,6.84,21.96,19.575,12.02,0.7255
2023,CDI0000001359,71.82,66.9,40.39,52.47,7.63,3.03,7.02,782,1460,0,19412,15.89,10.28,23.95,30.66,8.015,11.79,0.4112
2019,CDI0000001360,75.01,46.64,6.58,90.44,54.13,29.38,19.98,3644,9058,1,4397,71.51,48.23,62.28,9.49,12.549,87.44,0.672
2022,CDI0000001361,68.37,54.32,53.6,1.65,21.23,14.5,30.37,4395,1682,0,6300,11.6,74.55,42.76,4.17,24.751,93.31,0.0179
2020,CDI0000001362,53.3,42.25,6.1,88.36,14.7,32.17,5.43,4457,2177,0,19630,9.08,80.42,73.92,25.69,2.048,17.26,0.9554
2018,CDI0000001363,41.02,26.93,37.44,52.72,42.66,14.34,11.69,4930,19267,0,3767,78.39,82.11,33.13,66.56,14.242,36.96,0.6424
2017,CDI0000001364,42.62,42.54,25.15,14.83,55.04,19.67,23.48,1217,6822,1,15182,13.71,83.98,26.85,3.37,16.814,36.78,0.6001
2025,CDI0000001365,49.08,32.64,29.92,51.31,52.0,10.28,21.79,816,14359,1,14390,13.07,1.08,2.79,58.01,7.089,37.31,0.7837
2014,CDI0000001366,76.31,51.23,17.47,22.11,38.47,20.75,16.57,146,7557,0,5744,38.33,9.65,10.35,55.4,18.774,74.14,0.2392
2010,CDI0000001367,59.89,37.66,13.01,98.31,59.84,28.38,32.46,465,19930,0,20439,60.73,57.07,62.77,25.5,1.008,40.86,0.3697
2010,CDI0000001368,37.22,23.52,28.73,98.95,16.73,13.05,34.27,2296,10957,0,17021,42.67,87.2,55.27,84.23,24.269,72.35,0.852
2017,CDI0000001369,54.29,54.6,48.81,0.11,3.98,26.47,16.01,912,14229,0,17831,78.05,48.91,49.23,39.8,11.972,24.88,0.6561
2012,CDI0000001370,45.31,37.22,16.5,6.12,16.69,24.63,23.37,345,647,0,8151,70.12,40.55,17.14,52.26,21.362,49.93,0.9842
2020,CDI0000001371,51.23,37.38,11.76,42.33,53.18,33.2,1.41,4766,3130,0,10903,24.42,23.57,37.05,92.19,20.269,11.27,0.7334
2015,CDI0000001372,66.11,45.07,37.13,67.67,57.73,25.52,30.58,3151,11080,0,8345,4.28,79.26,75.79,92.17,24.234,84.65,0.8724
2024,CDI0000001373,81.77,54.23,34.81,65.51,15.35,23.49,27.56,2994,13931,0,676,19.28,13.87,49.74,15.67,23.082,39.37,0.4556
2019,CDI0000001374,35.08,21.76,27.42,63.51,22.86,18.09,28.96,4351,23989,0,4411,72.5,79.56,63.45,82.29,21.43,53.15,0.5532
2011,CDI0000001375,42.34,40.82,25.89,55.86,34.05,33.34,29.59,1994,9658,0,14160,53.03,6.95,66.46,89.07,2.778,85.25,0.8929
2023,CDI0000001376,78.3,58.23,34.56,2.26,21.48,29.4,12.66,1365,6637,0,11673,5.66,36.5,22.76,88.76,12.171,17.37,0.8327
2015,CDI0000001377,38.57,39.49,9.16,59.19,7.26,25.04,7.79,2765,22325,0,19599,23.18,27.4,51.56,70.52,0.881,94.34,0.0576
2011,CDI0000001378,71.88,50.36,10.66,83.26,10.63,6.71,19.54,4163,24245,0,6788,47.71,75.5,24.72,74.56,14.931,54.71,0.4909
2011,CDI0000001379,67.06,47.64,42.36,76.56,26.32,14.32,8.74,4789,4834,0,22562,24.19,60.62,56.05,75.74,3.558,97.51,0.9931
2016,CDI0000001380,47.07,30.98,47.46,83.26,36.93,17.64,20.99,2897,12345,0,24544,6.85,75.91,3.73,51.26,5.125,76.57,0.5104
2023,CDI0000001381,59.2,57.33,6.82,89.7,53.42,28.44,15.15,1634,19701,1,18955,53.14,18.38,56.29,64.52,12.619,45.23,0.9895
2015,CDI0000001382,45.07,36.08,43.51,7.98,25.91,24.57,8.8,2890,1753,0,229,84.84,35.92,19.04,55.48,18.359,79.8,0.1443
2017,CDI0000001383,56.27,55.13,52.51,60.95,38.04,30.17,20.81,1488,22565,0,17400,44.21,29.16,3.64,17.4,16.567,59.99,0.8578
2012,CDI0000001384,91.42,58.03,6.22,62.91,51.06,0.69,12.69,1184,12083,0,5252,38.69,16.8,19.59,44.89,0.864,43.45,0.3351
2018,CDI0000001385,69.06,64.78,13.81,30.33,3.62,14.85,15.12,1585,18971,1,19156,1.69,58.58,25.37,35.56,15.771,79.32,0.1626
2013,CDI0000001386,51.61,38.45,43.63,75.33,24.12,12.97,18.08,4132,14672,0,16293,50.52,80.77,48.99,32.88,8.439,58.63,0.0086
2015,CDI0000001387,95.58,79.88,14.11,52.6,30.32,18.81,29.14,864,16376,0,1700,71.77,4.62,49.68,10.96,19.606,12.42,0.8958
2017,CDI0000001388,86.32,68.56,5.64,73.4,47.34,31.95,20.13,221,14484,0,22928,15.17,51.65,53.25,92.26,22.778,2.36,0.7007
2022,CDI0000001389,68.16,43.71,35.0,94.81,2.35,7.17,27.36,3374,8006,1,21446,38.49,70.2,11.64,31.06,9.62,10.62,0.2726
2014,CDI0000001390,85.07,79.9,23.05,38.96,29.05,12.48,17.22,2701,6265,1,10445,32.5,20.3,67.03,33.41,2.577,39.88,0.0033
2020,CDI0000001391,72.99,53.65,7.68,76.73,48.62,12.52,12.78,4900,16411,1,21487,65.15,44.48,28.02,11.46,9.139,71.26,0.1836
2019,CDI0000001392,87.56,70.72,15.57,60.33,55.55,7.09,34.16,1465,12300,0,18803,20.93,74.14,42.08,28.58,11.578,95.48,0.381
2019,CDI0000001393,75.4,74.28,18.36,59.4,16.69,10.94,17.78,1030,19321,0,14260,73.33,48.72,30.44,11.5,19.363,18.26,0.4444
2016,CDI0000001394,43.21,33.47,19.05,19.43,11.89,27.39,12.47,572,13793,0,2291,32.6,29.94,17.36,64.45,22.861,43.2,0.7036
2020,CDI0000001395,45.6,39.18,34.35,96.41,11.92,6.85,16.44,1800,7045,1,3230,3.41,82.31,19.21,26.06,19.513,79.55,0.9074
2018,CDI0000001396,69.5,49.4,29.09,27.52,45.58,27.27,22.19,1781,17209,0,21041,76.45,71.54,55.27,9.21,19.778,1.29,0.9782
2020,CDI0000001397,96.04,82.16,6.72,59.42,8.89,34.13,5.31,476,5918,0,5999,36.97,28.47,37.69,90.1,13.728,80.32,0.6166
2019,CDI0000001398,42.94,38.33,25.53,71.62,42.72,6.16,11.18,2427,12380,1,24501,48.69,82.26,9.08,2.7,19.807,92.51,0.0024
2013,CDI0000001399,67.42,64.02,16.86,78.75,2.92,19.18,7.98,1012,13459,1,1217,81.78,72.62,22.24,51.3,1.684,56.42,0.0222
2018,CDI0000001400,75.16,51.35,26.89,23.91,34.98,11.29,20.56,652,21703,0,3392,20.56,55.02,5.97,1.91,24.163,69.72,0.4963
2015,CDI0000001401,92.19,74.64,34.15,40.4,58.67,14.24,2.67,1160,20336,0,18010,81.88,55.93,71.17,24.59,14.115,82.66,0.5433
2016,CDI0000001402,76.53,75.84,17.18,75.91,55.84,14.12,24.2,501,17776,0,19306,39.93,47.24,57.37,53.93,21.695,76.17,0.1961
2024,CDI0000001403,46.82,38.97,24.59,17.43,47.14,16.58,24.97,1991,12216,1,23113,31.47,43.0,69.4,80.4,22.057,84.3,0.0778
2021,CDI0000001404,55.11,40.74,33.9,34.9,17.39,23.49,25.95,2672,7459,0,2612,33.22,84.93,8.54,54.1,10.083,49.98,0.5019
2010,CDI0000001405,72.59,64.83,37.88,45.64,8.75,20.19,15.9,2237,8419,0,16376,30.85,25.35,27.15,15.07,17.912,96.24,0.5517
2023,CDI0000001406,71.01,53.9,22.31,14.34,47.38,21.17,34.44,2920,8930,1,18735,75.79,83.43,3.62,60.48,23.448,75.26,0.4421
2024,CDI0000001407,49.6,32.37,23.42,64.78,32.64,4.05,30.08,2202,2797,0,20496,14.05,6.89,73.75,87.31,13.762,12.98,0.118
2016,CDI0000001408,55.62,38.33,30.46,49.18,47.71,21.59,15.7,4498,14189,1,21089,48.36,33.98,43.48,9.39,6.834,86.96,0.6041
2015,CDI0000001409,89.19,65.52,7.93,33.87,19.46,10.16,12.4,526,16385,1,22804,56.4,65.79,74.45,64.44,13.242,84.75,0.7686
2012,CDI0000001410,53.93,36.87,35.89,56.02,12.34,7.85,22.09,3858,4822,1,3461,39.63,35.14,67.33,19.64,20.253,72.35,0.4082
2021,CDI0000001411,95.11,70.15,8.62,8.19,47.95,23.59,7.81,3526,10578,1,5689,64.94,38.53,25.56,88.02,2.856,97.44,0.0767
2012,CDI0000001412,71.11,50.55,36.17,87.6,46.05,19.7,28.97,1857,11649,0,7718,84.0,61.78,31.03,47.68,17.21,56.59,0.3807
2015,CDI0000001413,55.23,53.23,36.74,64.29,48.28,27.49,19.8,1790,8586,0,15255,47.86,42.61,71.46,91.2,21.806,94.05,0.6836
2014,CDI0000001414,65.76,59.4,9.39,58.02,8.1,13.84,17.77,2496,9431,1,8343,80.67,12.9,68.87,42.79,1.492,62.64,0.0364
2016,CDI0000001415,61.75,62.86,23.38,18.01,40.87,28.66,10.92,4995,5930,0,20895,79.29,88.0,14.17,85.41,24.629,38.6,0.1644
2023,CDI0000001416,45.35,32.79,47.55,87.31,40.25,8.85,30.22,4659,13312,1,24244,67.12,16.95,33.92,90.84,19.133,29.63,0.8303
2025,CDI0000001417,90.02,88.75,44.94,93.67,4.92,21.28,23.88,4634,2523,0,17729,56.44,5.09,25.06,8.06,5.235,11.3,0.5011
2015,CDI0000001418,70.41,62.02,0.13,36.14,41.31,25.25,20.16,4495,2145,0,20331,64.19,42.31,76.26,27.57,5.246,67.56,0.0325
2025,CDI0000001419,53.12,43.22,29.9,94.74,40.94,32.03,28.09,3806,22111,0,13389,4.69,4.88,46.43,76.12,16.19,71.47,0.0011
2017,CDI0000001420,39.62,33.23,6.66,47.48,11.25,23.82,18.4,3004,16762,1,8258,63.1,63.61,20.95,27.72,24.315,18.5,0.9674
2022,CDI0000001421,65.83,66.79,11.15,1.12,48.7,32.48,11.15,2242,21594,0,4922,11.93,42.79,31.77,43.09,6.238,86.18,0.1703
2014,CDI0000001422,92.24,75.56,30.04,33.75,50.46,12.82,13.75,4776,19961,1,15283,32.73,59.41,20.33,8.94,15.401,1.78,0.7156
2025,CDI0000001423,74.53,70.45,36.44,35.73,4.15,21.75,14.63,4113,15039,0,5405,14.91,86.95,54.08,41.94,7.345,23.12,0.3343
2025,CDI0000001424,36.43,36.41,41.03,77.03,5.11,32.18,2.04,148,6496,1,13890,60.91,25.66,59.08,47.4,16.891,58.26,0.9014
2019,CDI0000001425,78.12,63.25,24.02,74.31,35.86,9.93,2.19,1107,11187,0,704,33.19,75.56,69.43,85.34,3.271,76.54,0.8856
2020,CDI0000001426,84.29,76.01,48.01,28.47,36.84,1.28,1.04,4954,21350,0,22612,18.57,40.17,56.97,79.0,9.001,16.27,0.0777
