labor_unemp_claims_week_ending,labor_unemp_local_area_unemployment_code,labor_unemp_labor_force_level,labor_unemp_employed_level,labor_unemp_unemployed_level,labor_unemp_unemployment_rate_pct,labor_unemp_insured_unemployment_rate_pct,labor_unemp_initial_claims_count,labor_unemp_continued_claims_count,labor_unemp_benefit_exhaustions_count,labor_unemp_new_hires_rate_pct,labor_unemp_job_openings_rate_pct,labor_unemp_quit_rate_pct,labor_unemp_layoff_rate_pct,labor_unemp_workshare_participants,labor_unemp_seasonal_adjustment_method,labor_unemp_pandemic_program_flag,labor_unemp_revisions_cycle_id,labor_unemp_data_source_agency,labor_unemp_publication_date
2019-12-15,LAUIN101047,1531376,1329235,202141,13.2,6.87,86552,10744,3842,4.53,2.99,5.19,0.82,3235,NONE,Y,RC2023_04,EPFO,2025-07-11
2018-06-10,LAUIN101048,3792217,3142990,649227,17.12,3.06,30528,144663,39478,2.02,6.34,2.12,1.51,10763,X13,Y,RC2024_05,MOSPI,2023-09-14
2018-11-25,LAUIN101049,829542,724937,104605,12.61,6.48,53901,50130,17880,6.37,1.89,3.12,2.55,12524,TRAMO_SEATS,Y,RC2025_06,State_Lab_Department,2021-07-15
2023-03-05,LAUIN101050,441750,387415,54335,12.3,0.36,42798,285703,28321,0.45,4.67,2.74,6.48,16186,TRAMO_SEATS,Y,RC2020_07,MOSPI,2024-12-26
2021-10-24,LAUIN101051,69609,56878,12731,18.29,2.71,45439,88922,45685,3.33,6.15,5.08,1.9,6304,TRAMO_SEATS,N,RC2021_08,LabourBureau,2019-11-01
2024-04-07,LAUIN101052,1570488,1343082,227406,14.48,2.06,111198,57392,8271,3.43,6.43,4.93,5.46,2210,TRAMO_SEATS,Y,RC2022_09,State_Lab_Department,2019-10-21
2024-12-08,LAUIN101053,2822552,2603240,219312,7.77,3.11,40777,77048,1756,2.56,7.21,1.04,4.29,16056,X13,Y,RC2023_10,LabourBureau,2022-05-27
2022-10-16,LAUIN101054,2912545,2547604,364941,12.53,6.09,50562,91514,20141,4.71,5.86,0.84,5.01,2907,TRAMO_SEATS,N,RC2024_11,MOSPI,2025-02-11
2019-10-06,LAUIN101055,973735,835660,138075,14.18,9.89,5894,133196,12636,1.25,1.29,0.14,0.77,18056,NONE,N,RC2025_12,ESIC,2022-04-14
2023-11-05,LAUIN101056,3278462,2871605,406857,12.41,0.47,5957,298318,30370,3.31,6.43,5.49,0.92,17140,X13,N,RC2020_01,EPFO,2023-12-20
2024-11-17,LAUIN101057,2229406,2012262,217144,9.74,5.95,87306,41228,4189,0.26,6.45,2.47,3.02,1483,TRAMO_SEATS,Y,RC2021_02,EPFO,2025-05-18
2019-07-21,LAUIN101058,1484246,1226878,257368,17.34,6.58,42739,306569,43962,7.67,6.23,1.77,6.8,582,TRAMO_SEATS,N,RC2022_03,MOSPI,2022-11-20
2021-06-13,LAUIN101059,5332291,5216581,115710,2.17,0.84,27443,237670,43601,0.73,9.28,5.29,6.94,10393,TRAMO_SEATS,Y,RC2023_04,State_Lab_Department,2020-06-22
2021-05-30,LAUIN101060,3696022,3487197,208825,5.65,9.77,72460,199150,14061,3.76,8.98,0.33,5.84,5622,TRAMO_SEATS,Y,RC2024_05,State_Lab_Department,2023-10-30
2023-12-03,LAUIN101061,901117,874535,26582,2.95,5.82,111495,139875,33047,3.96,2.25,0.66,3.17,81,TRAMO_SEATS,N,RC2025_06,LabourBureau,2020-03-31
2024-10-20,LAUIN101062,1491431,1316934,174497,11.7,0.48,3258,105891,46549,5.13,8.27,1.31,3.68,14188,X13,N,RC2020_07,LabourBureau,2020-05-27
2021-03-28,LAUIN101063,155320,143718,11602,7.47,9.09,30670,170104,24734,4.4,2.16,4.66,6.49,7056,X13,Y,RC2021_08,ESIC,2025-11-14
2019-12-08,LAUIN101064,1423166,1158031,265135,18.63,2.8,62296,238047,31971,3.99,6.19,0.44,1.71,19394,TRAMO_SEATS,N,RC2022_09,EPFO,2023-03-30
2018-12-16,LAUIN101065,2439811,2156305,283506,11.62,6.44,42559,241109,24208,5.7,4.83,5.86,0.14,14069,NONE,Y,RC2023_10,EPFO,2020-02-17
2022-10-23,LAUIN101066,506360,421900,84460,16.68,3.4,67833,349704,39127,2.02,0.14,2.18,1.93,16841,MOVING_AVG,N,RC2024_11,LabourBureau,2020-12-05
2021-01-31,LAUIN101067,3425775,2907798,517977,15.12,8.43,16550,302467,5291,0.58,4.35,1.75,0.52,17510,MOVING_AVG,Y,RC2025_12,LabourBureau,2023-08-15
2023-12-17,LAUIN101068,5988734,5014367,974367,16.27,4.05,19416,322067,48388,4.49,4.44,1.25,0.02,3801,X13,Y,RC2020_01,MOSPI,2025-02-28
2020-05-24,LAUIN101069,397061,382767,14294,3.6,9.1,6591,203308,46795,0.73,3.69,4.21,0.59,7240,MOVING_AVG,N,RC2021_02,CMIE,2019-12-29
2019-05-12,LAUIN101070,3774969,3290263,484706,12.84,9.44,73215,321913,41086,3.53,6.46,1.23,1.97,10669,NONE,Y,RC2022_03,State_Lab_Department,2019-12-26
2021-09-12,LAUIN101071,4013506,3519845,493661,12.3,0.95,31402,38340,32293,1.99,5.22,5.36,0.38,16697,NONE,Y,RC2023_04,LabourBureau,2024-02-02
2022-10-16,LAUIN101072,3996727,3632626,364101,9.11,4.29,59935,247419,39796,2.2,4.46,1.87,4.75,10035,NONE,N,RC2024_05,ESIC,2021-07-21
2018-03-04,LAUIN101073,650061,579010,71051,10.93,9.95,108312,245545,41036,6.44,9.82,4.15,2.9,10986,X13,Y,RC2025_06,EPFO,2021-09-25
2020-10-11,LAUIN101074,5048513,4887971,160542,3.18,6.96,105109,329435,7600,0.04,0.46,1.29,2.27,8566,X13,Y,RC2020_07,ESIC,2022-05-25
2018-09-23,LAUIN101075,544050,467231,76819,14.12,3.75,67077,114372,642,1.62,6.51,3.33,3.36,6495,TRAMO_SEATS,Y,RC2021_08,ESIC,2022-07-10
2018-06-03,LAUIN101076,4699955,4381769,318186,6.77,9.07,56494,32931,47266,6.9,1.51,4.62,4.18,8436,MOVING_AVG,Y,RC2022_09,EPFO,2021-10-31
2019-01-20,LAUIN101077,60587,58261,2326,3.84,1.69,10127,21469,42794,0.74,3.71,5.55,3.89,15472,NONE,N,RC2023_10,EPFO,2024-01-07
2022-10-23,LAUIN101078,5616755,4870850,745905,13.28,9.19,46438,244859,14371,5.74,9.41,4.03,4.17,7093,TRAMO_SEATS,Y,RC2024_11,EPFO,2020-09-02
2023-07-30,LAUIN101079,3767391,3238073,529318,14.05,2.88,43523,56939,48718,1.69,1.64,4.48,3.48,14011,TRAMO_SEATS,Y,RC2025_12,CMIE,2020-01-15
2023-05-14,LAUIN101080,5939012,5746589,192423,3.24,9.68,7364,294676,48314,0.41,0.32,3.49,4.49,18455,NONE,N,RC2020_01,LabourBureau,2022-01-21
2023-10-22,LAUIN101081,4505502,4029721,475781,10.56,0.82,9565,85928,4941,7.9,0.38,4.1,2.01,780,MOVING_AVG,N,RC2021_02,State_Lab_Department,2019-11-26
2021-11-28,LAUIN101082,797607,681556,116051,14.55,8.54,80834,74580,29231,5.81,5.84,2.35,2.94,14769,MOVING_AVG,Y,RC2022_03,ESIC,2020-06-20
2018-10-07,LAUIN101083,884708,721038,163670,18.5,7.06,18846,50027,48104,7.45,7.44,0.27,6.76,10529,MOVING_AVG,Y,RC2023_04,EPFO,2022-11-03
2022-08-07,LAUIN101084,2335249,2050583,284666,12.19,6.4,45313,312352,7574,2.91,4.33,0.58,5.3,1386,NONE,Y,RC2024_05,LabourBureau,2023-06-11
2021-07-04,LAUIN101085,3182686,2932209,250477,7.87,9.37,78195,20790,41081,7.67,7.35,5.16,2.12,8575,MOVING_AVG,N,RC2025_06,State_Lab_Department,2019-09-11
2018-07-01,LAUIN101086,1509642,1282139,227503,15.07,7.84,101174,24948,18142,2.33,8.61,3.67,4.99,3332,MOVING_AVG,N,RC2020_07,EPFO,2022-12-04
2019-01-06,LAUIN101087,2858834,2723898,134936,4.72,8.41,41132,169808,15274,1.35,5.15,2.63,3.21,4031,TRAMO_SEATS,Y,RC2021_08,State_Lab_Department,2019-01-18
2024-09-29,LAUIN101088,2396390,2379616,16774,0.7,2.83,9599,124152,31157,0.21,7.36,2.74,3.87,8744,X13,Y,RC2022_09,State_Lab_Department,2023-05-20
2023-06-18,LAUIN101089,2610160,2431887,178273,6.83,7.85,82035,184238,4194,0.79,9.05,2.13,3.1,12956,MOVING_AVG,N,RC2023_10,State_Lab_Department,2024-01-26
2022-01-16,LAUIN101090,1662569,1344520,318049,19.13,3.42,117112,177221,40483,0.87,0.39,2.03,5.25,557,TRAMO_SEATS,N,RC2024_11,CMIE,2023-09-07
2020-11-22,LAUIN101091,2555589,2145417,410172,16.05,0.3,118050,239282,3759,0.63,8.46,0.81,6.49,559,NONE,N,RC2025_12,ESIC,2024-10-13
2024-06-23,LAUIN101092,3398393,3080644,317749,9.35,2.14,29566,77661,33704,5.78,1.73,4.6,0.24,11933,TRAMO_SEATS,Y,RC2020_01,EPFO,2024-04-29
2020-08-23,LAUIN101093,3485693,3423300,62393,1.79,6.76,62506,71546,47276,2.7,5.95,3.99,5.05,17518,X13,Y,RC2021_02,State_Lab_Department,2023-05-28
2021-05-23,LAUIN101094,600023,543081,56942,9.49,9.94,114311,323305,11076,2.39,1.83,2.97,1.91,15394,MOVING_AVG,N,RC2022_03,State_Lab_Department,2024-06-08
2020-08-16,LAUIN101095,891895,854436,37459,4.2,3.7,103414,124202,23018,6.45,2.4,2.92,2.47,7295,X13,Y,RC2023_04,CMIE,2023-10-26
2018-04-01,LAUIN101096,4385725,3590594,795131,18.13,7.21,63668,19566,12108,7.72,1.93,1.7,1.54,4740,X13,Y,RC2024_05,LabourBureau,2022-05-26
2024-10-13,LAUIN101097,26825,23255,3570,13.31,3.76,34130,74900,46579,1.03,2.73,3.3,4.84,15519,MOVING_AVG,Y,RC2025_06,LabourBureau,2023-04-08
2024-02-11,LAUIN101098,4419447,3729572,689875,15.61,4.53,79177,266313,11947,3.3,7.17,0.51,1.42,12043,X13,Y,RC2020_07,LabourBureau,2019-02-26
2024-02-11,LAUIN101099,3707411,3004116,703295,18.97,0.88,59573,152808,19121,2.65,6.45,4.58,5.7,6626,NONE,N,RC2021_08,State_Lab_Department,2022-07-19
2023-06-04,LAUIN101100,2817309,2802378,14931,0.53,6.34,11072,97977,34520,1.49,8.82,2.17,1.67,3700,TRAMO_SEATS,N,RC2022_09,LabourBureau,2023-06-16
2018-04-08,LAUIN101101,3812648,3702082,110566,2.9,0.61,111034,199417,5261,4.94,7.42,2.96,1.34,1628,X13,N,RC2023_10,State_Lab_Department,2019-07-30
2020-05-17,LAUIN101102,5274076,4251961,1022115,19.38,1.87,85462,39862,39612,4.15,1.98,5.31,2.7,16275,NONE,N,RC2024_11,ESIC,2019-08-20
2021-10-31,LAUIN101103,1554728,1361942,192786,12.4,0.93,15881,95650,10230,0.1,8.18,4.47,3.53,17196,NONE,Y,RC2025_12,MOSPI,2025-11-06
2019-03-31,LAUIN101104,1601368,1488792,112576,7.03,7.06,62244,157639,9501,6.46,4.91,3.64,6.6,15000,TRAMO_SEATS,N,RC2020_01,EPFO,2019-10-25
2024-05-26,LAUIN101105,432498,406851,25647,5.93,0.62,28934,250410,24544,6.72,2.56,3.52,6.52,19038,TRAMO_SEATS,Y,RC2021_02,State_Lab_Department,2025-06-12
2022-09-25,LAUIN101106,1652267,1599230,53037,3.21,1.09,105180,117863,13143,1.68,7.24,3.05,1.37,1611,MOVING_AVG,Y,RC2022_03,CMIE,2021-07-06
2023-02-05,LAUIN101107,272509,218008,54501,20.0,3.09,12009,111580,30720,5.58,3.96,3.97,0.04,4354,MOVING_AVG,N,RC2023_04,ESIC,2023-11-27
2018-07-22,LAUIN101108,4008820,3355383,653437,16.3,3.5,34657,75332,33472,4.87,7.87,5.19,0.12,875,MOVING_AVG,Y,RC2024_05,EPFO,2025-11-19
2018-01-07,LAUIN101109,4461460,4436476,24984,0.56,8.93,33266,176754,32135,0.89,6.88,4.72,0.27,17280,TRAMO_SEATS,Y,RC2025_06,CMIE,2021-08-15
2024-01-21,LAUIN101110,2967451,2477525,489926,16.51,8.18,3118,280212,13556,7.52,4.25,3.91,3.42,7816,TRAMO_SEATS,N,RC2020_07,MOSPI,2021-08-02
2022-07-03,LAUIN101111,3586138,3156878,429260,11.97,6.12,13029,190658,24174,5.76,9.27,2.26,2.41,18846,TRAMO_SEATS,N,RC2021_08,CMIE,2023-08-28
2018-04-08,LAUIN101112,3023737,3007107,16630,0.55,1.56,84348,274624,11239,7.02,9.74,5.57,6.45,3444,NONE,Y,RC2022_09,MOSPI,2024-11-18
2023-11-19,LAUIN101113,4740884,4207535,533349,11.25,6.44,15695,7659,40693,1.06,7.83,5.0,5.87,727,MOVING_AVG,Y,RC2023_10,ESIC,2021-04-19
2022-03-13,LAUIN101114,818276,658467,159809,19.53,7.06,28550,252924,4659,1.09,8.24,1.69,1.86,11156,TRAMO_SEATS,N,RC2024_11,CMIE,2024-09-24
2018-12-16,LAUIN101115,1664855,1426948,237907,14.29,7.56,53911,227935,18421,0.92,3.91,0.29,0.72,1886,TRAMO_SEATS,Y,RC2025_12,CMIE,2019-03-06
2021-12-26,LAUIN101116,4451522,3994796,456726,10.26,6.18,116650,313747,46669,2.66,9.62,5.43,2.85,3195,TRAMO_SEATS,N,RC2020_01,LabourBureau,2022-05-29
2024-06-16,LAUIN101117,1805613,1501548,304065,16.84,7.2,61939,9523,43484,4.59,4.33,4.32,0.72,14153,NONE,Y,RC2021_02,MOSPI,2022-10-27
2024-03-03,LAUIN101118,3010118,2983328,26790,0.89,1.79,86205,305649,12586,2.88,7.87,2.34,0.01,10956,TRAMO_SEATS,N,RC2022_03,State_Lab_Department,2020-12-05
2024-07-28,LAUIN101119,5667149,4950255,716894,12.65,6.41,35809,70047,27520,7.42,0.71,1.09,4.9,8604,TRAMO_SEATS,N,RC2023_04,ESIC,2020-09-23
2023-05-21,LAUIN101120,2304835,1857928,446907,19.39,5.51,75719,126026,38115,2.57,3.33,1.31,6.85,11324,MOVING_AVG,N,RC2024_05,LabourBureau,2025-04-28
2018-02-11,LAUIN101121,3844204,3482465,361739,9.41,2.74,104822,317931,10012,7.95,4.1,2.61,4.37,12562,MOVING_AVG,Y,RC2025_06,State_Lab_Department,2020-06-13
2024-07-07,LAUIN101122,1308425,1289453,18972,1.45,8.56,53526,261150,10381,0.59,8.57,3.31,4.67,241,TRAMO_SEATS,N,RC2020_07,State_Lab_Department,2025-11-21
2023-06-18,LAUIN101123,4920551,4442274,478277,9.72,4.32,91461,5208,17970,7.14,1.17,0.86,0.83,3998,X13,N,RC2021_08,CMIE,2023-08-27
2018-04-15,LAUIN101124,5938451,4822617,1115834,18.79,0.25,3784,113044,136,7.85,8.37,1.24,1.22,18869,MOVING_AVG,N,RC2022_09,CMIE,2023-03-17
2023-10-01,LAUIN101125,2199996,2123657,76339,3.47,7.39,62658,289145,10510,7.14,1.87,1.86,5.61,12344,X13,Y,RC2023_10,CMIE,2023-11-10
2020-03-29,LAUIN101126,4468836,4441577,27259,0.61,7.51,118366,327716,530,7.95,7.92,1.99,1.93,5415,TRAMO_SEATS,N,RC2024_11,EPFO,2019-01-06
2019-05-19,LAUIN101127,5683110,5571722,111388,1.96,8.39,86131,86816,6111,5.58,0.7,0.57,0.41,11306,MOVING_AVG,Y,RC2025_12,EPFO,2024-02-08
2023-12-10,LAUIN101128,3953813,3410164,543649,13.75,4.24,76027,113931,22657,0.46,6.74,4.14,1.47,13693,X13,N,RC2020_01,LabourBureau,2024-01-10
2023-10-15,LAUIN101129,4659504,4327748,331756,7.12,5.48,35784,327088,41930,1.1,5.41,0.97,1.3,5785,TRAMO_SEATS,Y,RC2021_02,EPFO,2024-05-11
2020-02-09,LAUIN101130,3605093,3309115,295978,8.21,3.04,32300,251556,24859,1.56,3.65,4.26,6.88,17968,TRAMO_SEATS,Y,RC2022_03,EPFO,2019-02-27
2019-06-30,LAUIN101131,4438463,3556541,881922,19.87,5.88,7514,207873,6683,1.8,2.05,1.41,5.15,11581,MOVING_AVG,N,RC2023_04,LabourBureau,2019-06-21
2021-09-26,LAUIN101132,2827356,2701256,126100,4.46,9.77,59348,216042,34603,2.99,1.82,2.06,3.06,1640,NONE,Y,RC2024_05,ESIC,2024-05-02
2018-06-24,LAUIN101133,326153,267968,58185,17.84,9.03,73647,20356,46372,0.63,1.45,5.47,2.11,10724,MOVING_AVG,Y,RC2025_06,EPFO,2024-07-28
2022-05-01,LAUIN101134,98741,87821,10920,11.06,0.37,85364,270377,46950,3.44,8.44,5.72,0.83,19889,X13,Y,RC2020_07,LabourBureau,2023-01-07
2024-05-12,LAUIN101135,254234,236082,18152,7.14,6.57,89246,224959,19331,7.57,3.38,0.07,4.0,19834,TRAMO_SEATS,Y,RC2021_08,CMIE,2024-03-15
2021-08-01,LAUIN101136,699172,634499,64673,9.25,5.59,50741,287799,10352,6.96,6.42,0.24,5.23,10576,X13,N,RC2022_09,MOSPI,2019-10-07
2019-01-13,LAUIN101137,4088981,3867768,221213,5.41,3.78,104986,179498,25796,1.86,4.17,1.54,0.35,1922,X13,Y,RC2023_10,ESIC,2024-08-02
2020-11-29,LAUIN101138,5223397,5191535,31862,0.61,1.08,106674,136722,43897,7.43,7.93,3.05,2.36,6877,X13,Y,RC2024_11,LabourBureau,2019-12-03
2023-02-19,LAUIN101139,4392558,3854909,537649,12.24,9.45,57230,76050,7847,1.01,9.84,2.87,2.74,19598,X13,N,RC2025_12,CMIE,2020-10-21
2021-12-19,LAUIN101140,5318329,4960406,357923,6.73,2.78,61792,166585,33856,2.9,8.32,2.81,0.12,10508,TRAMO_SEATS,N,RC2020_01,State_Lab_Department,2019-05-12
2024-09-22,LAUIN101141,3281557,2850033,431524,13.15,6.71,60291,247789,6744,0.17,9.74,4.01,2.96,380,NONE,Y,RC2021_02,LabourBureau,2025-01-17
2024-10-06,LAUIN101142,4703293,4404634,298659,6.35,7.58,58000,217456,33613,1.21,2.42,3.48,4.57,4428,MOVING_AVG,Y,RC2022_03,ESIC,2022-01-27
2023-06-04,LAUIN101143,1087503,1051398,36105,3.32,9.1,79352,81983,24776,0.17,6.16,1.9,5.21,7743,MOVING_AVG,N,RC2023_04,State_Lab_Department,2024-11-21
2018-12-30,LAUIN101144,3385965,2782248,603717,17.83,8.42,24272,240424,39469,5.27,7.45,4.08,4.65,12750,TRAMO_SEATS,Y,RC2024_05,MOSPI,2019-03-23
2022-12-25,LAUIN101145,5041937,4507492,534445,10.6,5.57,7459,37087,21738,5.14,8.24,3.5,3.25,13539,NONE,Y,RC2025_06,ESIC,2022-01-17
2023-04-30,LAUIN101146,3519154,2919491,599663,17.04,5.87,28922,176031,3669,6.29,2.9,2.42,4.73,318,TRAMO_SEATS,N,RC2020_07,EPFO,2024-01-10
2024-12-29,LAUIN101147,3613450,3444341,169109,4.68,4.86,67224,49960,43595,2.03,8.29,2.24,0.11,19496,MOVING_AVG,Y,RC2021_08,State_Lab_Department,2019-06-27
2020-06-14,LAUIN101148,5001067,4697003,304064,6.08,7.16,119884,109691,32765,0.25,9.93,2.32,6.75,1260,TRAMO_SEATS,N,RC2022_09,CMIE,2023-10-18
2022-08-21,LAUIN101149,1973313,1962263,11050,0.56,5.62,45385,238302,4310,4.14,3.8,2.93,1.53,3433,NONE,N,RC2023_10,ESIC,2023-12-22
2021-06-20,LAUIN101150,1219494,1095838,123656,10.14,2.07,23415,219610,44798,7.04,2.11,1.04,0.04,6431,NONE,N,RC2024_11,EPFO,2019-12-29
2023-12-31,LAUIN101151,5963782,5608937,354845,5.95,2.69,92998,267259,1534,3.09,1.16,5.96,4.45,18506,MOVING_AVG,Y,RC2025_12,State_Lab_Department,2021-10-16
2018-08-12,LAUIN101152,5918696,5086528,832168,14.06,0.06,94350,338678,7248,2.04,0.88,0.5,4.09,1153,TRAMO_SEATS,N,RC2020_01,EPFO,2019-04-02
2022-12-25,LAUIN101153,4800789,4582834,217955,4.54,0.43,70230,259976,15722,7.32,7.04,0.94,1.47,3245,NONE,N,RC2021_02,ESIC,2022-10-19
2024-08-18,LAUIN101154,394992,329424,65568,16.6,8.93,106897,214645,31719,5.96,8.06,2.81,3.02,15106,MOVING_AVG,N,RC2022_03,CMIE,2025-04-05
2019-05-05,LAUIN101155,679742,602660,77082,11.34,1.28,66547,161763,4912,2.12,2.66,5.32,5.78,3467,X13,Y,RC2023_04,MOSPI,2021-10-27
2024-12-22,LAUIN101156,4271170,3916663,354507,8.3,6.06,105505,271318,15415,0.82,9.43,2.47,0.72,13368,X13,Y,RC2024_05,CMIE,2021-02-28
2023-02-05,LAUIN101157,2530539,2305828,224711,8.88,7.5,78235,220585,12472,1.01,0.89,4.2,0.09,7301,NONE,Y,RC2025_06,LabourBureau,2019-04-26
2020-11-01,LAUIN101158,3494035,3127511,366524,10.49,6.37,87711,238520,31111,3.53,7.46,5.04,2.64,7478,MOVING_AVG,N,RC2020_07,State_Lab_Department,2020-04-08
2018-08-12,LAUIN101159,2877690,2857834,19856,0.69,5.74,13858,141168,13700,6.63,8.75,2.06,6.33,2051,TRAMO_SEATS,N,RC2021_08,ESIC,2021-01-31
2022-04-10,LAUIN101160,5718283,4996064,722219,12.63,9.6,103405,90863,7787,4.54,2.44,3.56,4.9,2057,NONE,N,RC2022_09,MOSPI,2022-05-08
2019-06-30,LAUIN101161,4378717,4158906,219811,5.02,4.2,81966,17164,10411,4.83,9.51,4.36,3.13,19948,TRAMO_SEATS,Y,RC2023_10,MOSPI,2022-01-16
2021-06-06,LAUIN101162,859472,765188,94284,10.97,1.7,2322,222277,41849,5.52,4.67,0.87,5.49,3393,TRAMO_SEATS,Y,RC2024_11,State_Lab_Department,2021-05-12
2019-02-24,LAUIN101163,128977,107554,21423,16.61,9.49,103016,168310,47951,7.85,0.21,2.99,6.43,15698,X13,N,RC2025_12,EPFO,2025-07-18
2019-01-06,LAUIN101164,1945322,1623177,322145,16.56,0.7,47726,188214,6879,5.48,9.06,5.22,2.88,8886,NONE,N,RC2020_01,MOSPI,2021-02-27
2019-03-10,LAUIN101165,4999440,4794963,204477,4.09,7.2,65522,204806,32219,3.91,8.02,5.61,6.15,5027,TRAMO_SEATS,N,RC2021_02,MOSPI,2020-01-06
2024-04-21,LAUIN101166,2919073,2629501,289572,9.92,4.45,82496,292199,41657,1.02,1.14,0.59,6.95,19996,NONE,N,RC2022_03,State_Lab_Department,2023-04-11
2019-03-24,LAUIN101167,2520403,2372708,147695,5.86,9.49,22755,69781,19694,3.89,0.85,0.0,1.45,11172,NONE,Y,RC2023_04,ESIC,2022-01-13
2022-04-24,LAUIN101168,1443649,1156219,287430,19.91,9.12,3843,165027,25932,0.08,5.22,1.58,5.14,18204,MOVING_AVG,Y,RC2024_05,LabourBureau,2020-05-12
2024-05-19,LAUIN101169,5515048,4692755,822293,14.91,9.05,3955,25332,36429,0.0,8.8,5.85,6.3,15279,MOVING_AVG,N,RC2025_06,State_Lab_Department,2021-01-06
2023-11-19,LAUIN101170,4274989,3541401,733588,17.16,9.57,12973,11939,18085,4.21,2.33,0.61,0.43,4328,MOVING_AVG,Y,RC2020_07,CMIE,2024-01-28
2023-07-02,LAUIN101171,3984233,3494173,490060,12.3,2.53,78295,228152,48314,0.7,9.51,4.76,4.7,14406,NONE,N,RC2021_08,ESIC,2023-05-16
2019-11-24,LAUIN101172,599915,529605,70310,11.72,8.29,106097,61677,31451,1.8,0.24,0.21,5.57,5562,MOVING_AVG,N,RC2022_09,MOSPI,2020-12-19
2023-09-24,LAUIN101173,664929,566055,98874,14.87,4.49,100858,74032,9124,3.47,8.35,5.18,6.79,14651,MOVING_AVG,Y,RC2023_10,LabourBureau,2025-03-11
2020-07-26,LAUIN101174,534495,503655,30840,5.77,4.74,75353,182545,11520,6.81,7.34,3.43,2.28,19403,X13,Y,RC2024_11,CMIE,2022-11-09
2022-10-16,LAUIN101175,2574249,2074073,500176,19.43,1.59,12822,283969,1460,2.62,3.45,5.67,6.44,3298,TRAMO_SEATS,Y,RC2025_12,CMIE,2025-08-26
2023-03-19,LAUIN101176,5326968,5252391,74577,1.4,8.52,32024,119791,37937,4.93,4.19,5.35,2.69,5229,TRAMO_SEATS,Y,RC2020_01,CMIE,2025-06-20
2019-02-24,LAUIN101177,4810475,3928234,882241,18.34,0.41,83597,274900,43505,0.52,3.71,5.61,4.81,7640,MOVING_AVG,N,RC2021_02,CMIE,2020-02-02
2024-04-28,LAUIN101178,1416928,1204956,211972,14.96,4.12,95410,142411,24302,7.58,8.94,2.88,3.83,4533,X13,Y,RC2022_03,State_Lab_Department,2020-12-23
2020-05-03,LAUIN101179,5374448,4538184,836264,15.56,2.23,109611,238930,31791,0.5,6.97,0.55,3.11,18418,NONE,N,RC2023_04,MOSPI,2021-09-04
2021-12-19,LAUIN101180,860469,714190,146279,17.0,7.24,85409,33106,32982,0.64,2.75,2.09,4.26,17105,MOVING_AVG,N,RC2024_05,State_Lab_Department,2024-05-22
2023-05-07,LAUIN101181,3736599,3095773,640826,17.15,7.43,56390,210412,43445,4.74,7.23,3.79,5.87,13578,X13,Y,RC2025_06,CMIE,2025-01-01
2022-10-02,LAUIN101182,5807028,5520161,286867,4.94,6.62,95323,324017,18783,5.23,5.46,4.57,0.49,15097,X13,N,RC2020_07,MOSPI,2025-07-19
2022-10-02,LAUIN101183,5147843,5106146,41697,0.81,9.58,51276,37291,47028,5.09,4.55,3.69,4.06,7718,NONE,N,RC2021_08,EPFO,2022-05-30
2021-09-12,LAUIN101184,243011,208917,34094,14.03,4.06,29874,126339,15970,1.69,6.12,2.64,1.11,17108,NONE,N,RC2022_09,ESIC,2021-04-18
2022-12-25,LAUIN101185,2787323,2442532,344791,12.37,7.77,5503,1370,28488,4.18,2.62,2.72,5.09,225,NONE,Y,RC2023_10,State_Lab_Department,2019-01-27
2024-09-15,LAUIN101186,51355,50488,867,1.69,0.11,117322,154261,30098,6.59,7.81,1.08,6.45,18173,NONE,N,RC2024_11,ESIC,2021-12-12
2022-11-13,LAUIN101187,1127351,927472,199879,17.73,7.6,64991,97649,28989,0.16,0.62,3.3,1.97,14089,NONE,N,RC2025_12,State_Lab_Department,2024-03-22
2018-06-10,LAUIN101188,5827441,5092601,734840,12.61,2.69,49312,248346,6309,5.05,8.88,5.49,4.35,13979,NONE,Y,RC2020_01,ESIC,2019-03-12
2021-05-30,LAUIN101189,2532236,2087576,444660,17.56,1.5,2843,26128,3019,0.92,2.22,5.59,3.85,6665,MOVING_AVG,Y,RC2021_02,State_Lab_Department,2024-01-30
2022-01-30,LAUIN101190,83152,75361,7791,9.37,9.94,94709,266041,12611,4.73,6.88,0.62,6.19,18556,TRAMO_SEATS,N,RC2022_03,EPFO,2020-09-05
2024-04-07,LAUIN101191,5402343,4322955,1079388,19.98,7.41,93603,198655,20876,2.51,1.9,2.11,6.45,1199,TRAMO_SEATS,N,RC2023_04,CMIE,2024-10-05
2021-02-28,LAUIN101192,1482150,1289471,192679,13.0,5.76,40924,232489,43362,2.11,5.44,3.3,6.88,9224,TRAMO_SEATS,Y,RC2024_05,ESIC,2019-07-14
2024-09-29,LAUIN101193,230764,215419,15345,6.65,0.29,40416,143735,40325,4.21,0.17,4.79,5.32,4281,MOVING_AVG,Y,RC2025_06,MOSPI,2021-01-21
2019-03-17,LAUIN101194,1258931,1158217,100714,8.0,4.34,30102,264929,25877,2.73,4.38,3.61,1.45,14191,MOVING_AVG,Y,RC2020_07,LabourBureau,2024-04-15
2023-02-26,LAUIN101195,1264148,1203975,60173,4.76,5.57,81910,112976,35886,7.56,5.37,0.26,2.12,13936,NONE,N,RC2021_08,ESIC,2019-12-16
