imm_border_encounter_date,imm_border_sector_code,imm_border_processing_facility_id,imm_border_encounter_type_code,imm_border_single_adult_flag,imm_border_family_unit_flag,imm_border_unaccompanied_child_flag,imm_border_country_of_origin_code,imm_border_repeat_encounter_flag,imm_border_prior_removal_flag,imm_border_credible_fear_claim_flag,imm_border_asylum_referral_flag,imm_border_expedited_removal_flag,imm_border_parole_granted_flag,imm_border_detention_length_days,imm_border_alternatives_to_detention_flag,imm_border_court_notice_issued_flag,imm_border_case_outcome_code,imm_border_resource_load_index,imm_border_policy_regime_code
2023-01-03,RGV,FAC0001191,APPREHENSION,1,0,0,VE,0,0,0,0,1,0,96,1,1,PENDING,0.51609,POL_B
2023-01-04,LRT,FAC0001192,TURNBACK,1,0,0,GT,1,0,0,0,1,0,74,0,0,REMOVED,0.221191,POL_B
2023-01-05,RGV,FAC0001193,APPREHENSION,1,1,0,PE,0,0,0,0,1,0,24,0,1,TRANSFERRED,0.859692,POL_F
2023-01-06,SPO,FAC0001194,INADMISSIBLE,1,0,0,MX,0,0,0,0,1,1,131,0,1,RETURNED,0.059593,POL_C
2023-01-07,HFD,FAC0001195,TURNBACK,0,1,0,CO,0,0,0,0,0,0,144,0,0,REMOVED,0.629194,POL_B
2023-01-08,TUC,FAC0001196,APPREHENSION,1,1,0,CN,0,0,0,0,0,0,99,0,1,RELEASED,0.245795,POL_A
2023-01-09,HFD,FAC0001197,APPREHENSION,0,0,0,CU,0,0,0,1,0,1,108,0,1,REMOVED,0.454496,POL_A
2023-01-10,BBR,FAC0001198,APPREHENSION,1,0,0,TR,1,0,1,0,0,0,175,0,1,REMOVED,0.340597,POL_C
2023-01-11,BBR,FAC0001199,TURNBACK,1,1,0,CO,0,0,0,0,1,1,79,1,1,REMOVED,0.030398,POL_F
2023-01-12,RGV,FAC0001200,APPREHENSION,1,0,0,NI,0,0,0,0,0,0,143,0,1,REMOVED,0.449299,POL_C
2023-01-13,SDG,FAC0001201,APPREHENSION,1,1,0,BR,0,0,0,0,0,1,127,1,1,RELEASED,0.121,POL_B
2023-01-14,HFD,FAC0001202,APPREHENSION,0,1,0,NI,1,0,0,0,1,0,174,0,1,ASYLEE_GRANTED,0.209801,POL_C
2023-01-15,LRT,FAC0001203,TURNBACK,1,0,0,CN,0,0,0,0,0,0,149,0,1,RELEASED,0.022202,POL_D
2023-01-16,SDG,FAC0001204,INADMISSIBLE,1,0,0,IN,0,0,0,0,0,0,67,1,0,TRANSFERRED,0.359603,POL_E
2023-01-17,TUC,FAC0001205,APPREHENSION,0,0,1,IN,0,0,1,1,1,1,109,0,1,RETURNED,0.723204,POL_B
2023-01-18,SPO,FAC0001206,INADMISSIBLE,1,0,0,CM,0,0,1,0,0,0,168,0,0,RETURNED,0.292805,POL_E
2023-01-19,BBR,FAC0001207,APPREHENSION,1,1,0,BR,1,1,0,1,0,0,10,0,0,REMOVED,0.427206,POL_C
2023-01-20,DLR,FAC0001208,INADMISSIBLE,1,0,1,DO,0,1,0,0,0,0,179,0,1,TRANSFERRED,0.710407,POL_B
2023-01-21,RGV,FAC0001209,APPREHENSION,0,1,0,IN,0,1,1,0,0,1,87,0,0,PENDING,0.738008,POL_C
2023-01-22,RGV,FAC0001210,APPREHENSION,0,0,0,CU,0,1,0,0,1,0,165,0,1,REMOVED,0.942609,POL_C
2023-01-23,SPO,FAC0001211,APPREHENSION,1,0,0,HT,1,0,1,0,1,0,71,0,1,TRANSFERRED,0.28741,POL_D
2023-01-24,LRT,FAC0001212,APPREHENSION,1,0,0,DO,0,1,0,1,1,0,46,1,0,TRANSFERRED,0.829711,POL_E
2023-01-25,SDG,FAC0001213,APPREHENSION,1,1,0,BR,0,0,0,0,0,0,88,1,1,REMOVED,0.613512,POL_F
2023-01-26,DLR,FAC0001214,APPREHENSION,1,1,0,RU,0,0,0,0,0,0,153,0,1,REMOVED,0.504813,POL_B
2023-01-27,TUC,FAC0001215,APPREHENSION,1,0,0,VE,0,0,0,0,0,0,160,0,1,REMOVED,0.241514,POL_A
2023-01-28,DLR,FAC0001216,INADMISSIBLE,1,0,0,HT,1,0,0,0,0,0,107,0,1,RETURNED,0.509515,POL_F
2023-01-29,YUM,FAC0001217,APPREHENSION,1,0,0,BR,0,0,1,1,1,0,177,0,0,RETURNED,0.689416,POL_B
2023-01-30,SDG,FAC0001218,APPREHENSION,1,0,0,VE,1,0,1,0,1,0,68,1,1,REMOVED,0.867517,POL_F
2023-01-31,DLR,FAC0001219,APPREHENSION,1,0,0,DO,0,0,0,0,0,0,27,0,0,PENDING,0.119118,POL_B
2023-02-01,BBR,FAC0001220,APPREHENSION,0,0,0,UA,0,0,0,0,1,1,27,1,0,RETURNED,0.766219,POL_E
2023-02-02,SPO,FAC0001221,APPREHENSION,0,0,0,HN,0,0,1,0,0,0,1,0,0,PENDING,0.99822,POL_D
2023-02-03,HFD,FAC0001222,APPREHENSION,0,1,0,MX,0,0,1,1,0,0,143,0,0,REMOVED,0.076621,POL_B
2023-02-04,HFD,FAC0001223,APPREHENSION,1,0,0,HT,1,1,0,0,0,0,131,0,1,REMOVED,0.223422,POL_C
2023-02-05,SDG,FAC0001224,TRANSFER,1,1,0,EC,0,0,0,1,0,0,28,1,1,RETURNED,0.927023,POL_A
2023-02-06,DLR,FAC0001225,APPREHENSION,1,1,0,CM,1,0,0,0,0,1,137,1,0,RELEASED,0.198324,POL_D
2023-02-07,BBR,FAC0001226,TRANSFER,1,1,0,BR,0,0,1,0,0,0,160,0,0,PENDING,0.030425,POL_E
2023-02-08,LRT,FAC0001227,APPREHENSION,1,1,0,RU,0,0,0,1,1,1,6,0,1,REMOVED,0.506826,POL_F
2023-02-09,SPO,FAC0001228,APPREHENSION,1,0,0,NI,0,0,0,1,1,0,11,0,1,REMOVED,0.614527,POL_D
2023-02-10,TUC,FAC0001229,APPREHENSION,1,1,0,CM,0,0,1,1,0,0,74,1,0,RELEASED,0.294528,POL_A
2023-02-11,HFD,FAC0001230,INADMISSIBLE,1,0,0,CO,0,0,1,0,0,0,162,0,1,RETURNED,0.766129,POL_D
2023-02-12,SDG,FAC0001231,APPREHENSION,1,0,0,CU,1,0,0,0,1,0,160,1,1,RETURNED,0.69573,POL_A
2023-02-13,DLR,FAC0001232,TURNBACK,0,0,1,UA,0,0,0,0,0,0,33,1,0,REMOVED,0.149831,POL_A
2023-02-14,LRT,FAC0001233,APPREHENSION,1,1,1,PE,0,1,0,1,0,0,152,0,0,RETURNED,0.794632,POL_C
2023-02-15,TUC,FAC0001234,APPREHENSION,1,0,0,IN,1,1,0,0,0,0,30,1,1,REMOVED,0.535633,POL_F
2023-02-16,TUC,FAC0001235,APPREHENSION,1,1,0,IN,1,0,0,1,1,1,41,0,0,REMOVED,0.760434,POL_D
2023-02-17,HFD,FAC0001236,APPREHENSION,0,1,0,HT,0,0,0,0,1,0,30,0,1,REMOVED,0.991035,POL_F
2023-02-18,ELP,FAC0001237,INADMISSIBLE,1,0,0,EC,1,1,0,0,0,1,130,0,0,RELEASED,0.170936,POL_B
2023-02-19,DLR,FAC0001238,INADMISSIBLE,1,0,0,GT,1,0,1,0,0,0,106,0,0,TRANSFERRED,0.411337,POL_C
2023-02-20,SDG,FAC0001239,INADMISSIBLE,0,0,1,TR,0,0,0,1,0,1,78,0,0,REMOVED,0.703138,POL_B
2023-02-21,BBR,FAC0001240,TURNBACK,1,1,0,RU,0,1,0,0,1,0,53,1,0,PENDING,0.411339,POL_B
2023-02-22,HFD,FAC0001241,APPREHENSION,1,0,1,EC,0,0,0,0,0,0,109,0,1,PENDING,0.92744,POL_C
2023-02-23,SDG,FAC0001242,APPREHENSION,0,0,0,PE,0,0,0,1,0,1,84,0,1,PENDING,0.375541,POL_D
2023-02-24,TUC,FAC0001243,APPREHENSION,1,1,0,IN,0,1,0,0,0,0,118,1,0,RELEASED,0.394242,POL_B
2023-02-25,BBR,FAC0001244,APPREHENSION,0,0,0,PE,0,0,0,0,0,0,164,0,1,RETURNED,0.940443,POL_C
2023-02-26,SDG,FAC0001245,INADMISSIBLE,1,0,0,GT,1,0,0,0,1,0,178,0,1,RELEASED,0.046444,POL_E
2023-02-27,YUM,FAC0001246,TRANSFER,1,0,0,CM,0,1,0,1,1,0,39,0,1,RETURNED,0.322745,POL_F
2023-02-28,LRT,FAC0001247,APPREHENSION,1,1,0,BR,0,0,1,0,0,0,75,0,1,TRANSFERRED,0.646146,POL_A
2023-03-01,HFD,FAC0001248,APPREHENSION,0,0,0,UA,1,0,0,0,1,1,60,0,0,REMOVED,0.134847,POL_C
2023-03-02,LRT,FAC0001249,APPREHENSION,1,0,0,BR,0,0,1,0,0,0,116,1,0,RELEASED,0.713548,POL_D
2023-03-03,TUC,FAC0001250,INADMISSIBLE,1,1,1,CO,1,1,0,1,0,1,164,1,1,REMOVED,0.868949,POL_C
2023-03-04,TUC,FAC0001251,TRANSFER,0,0,0,VE,1,0,0,0,0,0,88,0,1,TRANSFERRED,0.95635,POL_C
2023-03-05,RGV,FAC0001252,TRANSFER,1,0,0,BR,0,1,1,0,0,0,36,0,1,RELEASED,0.921251,POL_E
2023-03-06,ELP,FAC0001253,APPREHENSION,1,0,0,CO,0,0,1,1,0,0,1,0,1,RELEASED,0.599552,POL_E
2023-03-07,HFD,FAC0001254,INADMISSIBLE,1,0,0,RU,0,0,0,0,1,1,152,0,0,TRANSFERRED,0.836353,POL_D
2023-03-08,YUM,FAC0001255,APPREHENSION,1,0,0,RU,0,0,0,1,0,1,14,0,0,TRANSFERRED,0.876654,POL_D
2023-03-09,YUM,FAC0001256,TRANSFER,1,0,0,CM,0,0,0,0,0,0,117,0,0,TRANSFERRED,0.701055,POL_C
2023-03-10,HFD,FAC0001257,TURNBACK,1,0,0,CU,0,0,0,0,0,1,137,0,1,PENDING,0.109456,POL_F
2023-03-11,BBR,FAC0001258,APPREHENSION,1,1,0,TR,0,0,0,0,1,0,100,0,1,RELEASED,0.763257,POL_B
2023-03-12,DLR,FAC0001259,APPREHENSION,1,1,1,SV,1,1,0,0,0,0,36,1,1,REMOVED,0.431458,POL_E
2023-03-13,BBR,FAC0001260,INADMISSIBLE,0,0,0,HT,1,0,1,0,0,0,19,0,1,RETURNED,0.939259,POL_A
2023-03-14,SDG,FAC0001261,APPREHENSION,1,0,1,BR,0,0,0,0,0,1,106,0,0,TRANSFERRED,0.52756,POL_D
2023-03-15,RGV,FAC0001262,APPREHENSION,1,1,0,DO,0,0,1,0,0,0,80,0,1,REMOVED,0.320161,POL_C
2023-03-16,YUM,FAC0001263,APPREHENSION,1,0,0,SV,1,1,0,0,0,0,178,0,1,PENDING,0.067462,POL_C
2023-03-17,SPO,FAC0001264,APPREHENSION,0,0,0,CU,0,0,1,0,1,0,38,0,0,TRANSFERRED,0.941463,POL_D
2023-03-18,SDG,FAC0001265,APPREHENSION,0,1,0,VE,0,0,0,0,0,0,106,0,1,RETURNED,0.804464,POL_D
2023-03-19,TUC,FAC0001266,RESCUE,0,1,0,HT,1,0,0,0,1,0,60,0,0,PENDING,0.779365,POL_E
2023-03-20,RGV,FAC0001267,APPREHENSION,1,0,1,AF,1,0,0,0,0,0,112,0,1,RELEASED,0.003266,POL_F
2023-03-21,RGV,FAC0001268,APPREHENSION,0,1,0,HN,1,0,0,1,0,1,163,1,0,REMOVED,0.098567,POL_F
2023-03-22,HFD,FAC0001269,APPREHENSION,0,0,0,RU,0,0,1,0,0,1,123,0,1,REMOVED,0.429868,POL_B
2023-03-23,LRT,FAC0001270,APPREHENSION,0,0,0,VE,1,0,0,1,0,0,102,0,0,PENDING,0.562269,POL_F
2023-03-24,TUC,FAC0001271,APPREHENSION,1,0,0,VE,0,1,0,0,1,0,3,0,0,TRANSFERRED,0.85127,POL_D
2023-03-25,TUC,FAC0001272,APPREHENSION,0,0,0,GT,0,1,0,1,1,0,61,0,1,RETURNED,0.953971,POL_A
2023-03-26,ELP,FAC0001273,TURNBACK,1,0,0,HN,0,0,0,0,0,0,167,0,1,PENDING,0.195272,POL_D
2023-03-27,DLR,FAC0001274,APPREHENSION,0,0,0,CU,0,0,1,1,1,0,63,0,0,RELEASED,0.534973,POL_C
2023-03-28,SDG,FAC0001275,APPREHENSION,0,0,0,EC,0,0,0,1,0,0,172,1,0,RETURNED,0.226074,POL_C
2023-03-29,SDG,FAC0001276,RESCUE,0,0,0,UA,0,0,1,1,0,0,157,0,1,RETURNED,0.223775,POL_F
2023-03-30,SDG,FAC0001277,APPREHENSION,0,0,1,RU,1,1,0,0,1,0,108,0,0,PENDING,0.173676,POL_B
2023-03-31,LRT,FAC0001278,APPREHENSION,1,0,1,UA,0,1,1,0,0,0,23,0,0,TRANSFERRED,0.947177,POL_C
2023-04-01,BBR,FAC0001279,APPREHENSION,1,1,0,CN,0,0,1,0,1,1,94,1,1,RELEASED,0.570978,POL_E
2023-04-02,TUC,FAC0001280,INADMISSIBLE,1,0,0,GT,1,1,0,0,0,0,31,1,0,PENDING,0.339779,POL_B
2023-04-03,SPO,FAC0001281,INADMISSIBLE,0,0,0,PE,1,0,0,1,0,0,117,0,0,RELEASED,0.70838,POL_B
2023-04-04,SDG,FAC0001282,TURNBACK,1,1,0,CU,0,0,0,0,0,0,39,0,1,REMOVED,0.602781,POL_A
2023-04-05,SDG,FAC0001283,TURNBACK,0,0,0,MX,0,1,1,0,1,1,174,0,1,REMOVED,0.805482,POL_E
2023-04-06,TUC,FAC0001284,APPREHENSION,1,1,0,AF,0,0,0,0,0,0,85,0,1,RELEASED,0.374783,POL_E
2023-04-07,DLR,FAC0001285,APPREHENSION,0,0,0,HT,0,0,0,0,0,0,142,1,1,ASYLEE_GRANTED,0.756284,POL_C
2023-04-08,TUC,FAC0001286,APPREHENSION,1,1,0,VE,0,0,0,1,0,0,178,0,0,REMOVED,0.752685,POL_A
2023-04-09,YUM,FAC0001287,APPREHENSION,1,0,1,UA,0,1,1,0,1,1,6,1,1,RELEASED,0.697086,POL_B
2023-04-10,LRT,FAC0001288,APPREHENSION,1,1,1,EC,0,0,1,0,1,0,97,0,1,REMOVED,0.867187,POL_A
2023-04-11,DLR,FAC0001289,APPREHENSION,1,0,0,SV,1,1,0,0,0,1,4,0,1,RETURNED,0.650888,POL_E
2023-04-12,HFD,FAC0001290,APPREHENSION,1,0,0,GT,0,0,0,0,1,0,26,0,1,REMOVED,0.819689,POL_A
2023-04-13,YUM,FAC0001291,INADMISSIBLE,0,1,0,EC,0,0,0,1,0,0,92,0,1,RELEASED,0.38659,POL_B
2023-04-14,YUM,FAC0001292,TRANSFER,1,0,0,CU,0,0,0,0,1,0,33,1,1,RELEASED,0.107191,POL_B
2023-04-15,TUC,FAC0001293,INADMISSIBLE,1,1,1,CU,1,0,0,0,0,1,45,0,1,RETURNED,0.353092,POL_B
2023-04-16,TUC,FAC0001294,APPREHENSION,1,0,1,IN,1,0,0,1,0,0,61,0,1,REMOVED,0.899393,POL_F
2023-04-17,RGV,FAC0001295,APPREHENSION,1,0,1,VE,0,0,0,0,0,0,82,0,1,PENDING,0.742594,POL_F
2023-04-18,SDG,FAC0001296,APPREHENSION,1,1,0,CO,0,0,0,1,0,1,51,0,1,PENDING,0.526795,POL_B
2023-04-19,YUM,FAC0001297,INADMISSIBLE,0,0,0,IN,0,0,0,0,1,0,100,1,1,REMOVED,0.775796,POL_E
2023-04-20,LRT,FAC0001298,APPREHENSION,0,0,1,TR,0,0,0,1,0,0,180,0,1,PENDING,0.269397,POL_A
2023-04-21,LRT,FAC0001299,TRANSFER,1,0,0,GT,0,0,0,0,0,0,81,1,1,TRANSFERRED,0.768698,POL_C
2023-04-22,YUM,FAC0001300,APPREHENSION,1,1,0,HN,1,0,1,0,1,0,163,1,0,TRANSFERRED,0.714199,POL_A
2023-04-23,SPO,FAC0001301,APPREHENSION,1,1,0,PE,0,0,0,0,0,1,86,0,0,RETURNED,0.7715,POL_F
2023-04-24,SDG,FAC0001302,APPREHENSION,1,0,0,CU,1,0,0,0,1,1,34,1,1,ASYLEE_GRANTED,0.724901,POL_B
2023-04-25,HFD,FAC0001303,TURNBACK,1,1,1,IN,1,0,0,0,0,0,29,0,0,REMOVED,0.754802,POL_C
2023-04-26,ELP,FAC0001304,INADMISSIBLE,1,1,0,NI,1,1,0,1,0,1,105,1,1,REMOVED,0.725203,POL_F
2023-04-27,LRT,FAC0001305,INADMISSIBLE,1,0,0,VE,0,0,1,0,0,1,14,0,1,RELEASED,0.221604,POL_A
2023-04-28,HFD,FAC0001306,APPREHENSION,1,1,0,RU,0,1,0,0,1,0,72,1,1,TRANSFERRED,0.261305,POL_A
2023-04-29,YUM,FAC0001307,APPREHENSION,0,0,0,AF,0,0,0,0,0,0,130,0,1,REMOVED,0.892906,POL_C
2023-04-30,ELP,FAC0001308,APPREHENSION,0,1,1,CU,1,0,0,0,0,1,147,0,0,RETURNED,0.271707,POL_E
2023-05-01,SPO,FAC0001309,APPREHENSION,0,1,0,SV,0,0,0,0,1,1,70,0,0,REMOVED,0.973908,POL_A
2023-05-02,HFD,FAC0001310,TURNBACK,1,0,1,DO,0,0,1,1,0,0,132,0,1,REMOVED,0.131209,POL_B
2023-05-03,SPO,FAC0001311,APPREHENSION,1,0,0,HT,0,0,1,0,1,0,120,1,0,ASYLEE_GRANTED,0.83101,POL_C
2023-05-04,ELP,FAC0001312,TURNBACK,1,0,0,UA,0,0,0,0,0,1,61,0,0,RETURNED,0.998011,POL_D
2023-05-05,HFD,FAC0001313,TURNBACK,1,1,0,HT,1,1,0,1,1,1,8,0,1,REMOVED,0.973612,POL_F
2023-05-06,SPO,FAC0001314,APPREHENSION,1,0,1,HN,0,0,0,0,0,0,71,0,1,TRANSFERRED,0.634613,POL_C
2023-05-07,SPO,FAC0001315,APPREHENSION,1,0,0,CN,1,0,0,0,1,0,96,0,1,RELEASED,0.630614,POL_B
2023-05-08,HFD,FAC0001316,TURNBACK,0,0,0,CN,0,0,0,0,1,0,99,1,1,RELEASED,0.552115,POL_E
2023-05-09,LRT,FAC0001317,APPREHENSION,1,0,0,CO,1,0,0,1,0,1,168,0,1,TRANSFERRED,0.732816,POL_C
2023-05-10,TUC,FAC0001318,TURNBACK,0,0,1,SV,0,0,0,0,0,1,162,0,1,RELEASED,0.332217,POL_F
2023-05-11,DLR,FAC0001319,RESCUE,1,0,0,AF,0,0,1,0,0,1,2,0,0,TRANSFERRED,0.468418,POL_F
2023-05-12,YUM,FAC0001320,APPREHENSION,1,1,0,CM,0,0,0,1,1,0,93,0,1,RETURNED,0.965319,POL_E
2023-05-13,RGV,FAC0001321,RESCUE,0,0,0,DO,0,0,0,0,1,1,180,1,1,RELEASED,0.48162,POL_E
2023-05-14,SPO,FAC0001322,INADMISSIBLE,0,1,1,AF,0,0,0,1,1,0,128,1,1,REMOVED,0.741421,POL_D
2023-05-15,BBR,FAC0001323,APPREHENSION,1,0,0,NI,1,0,1,0,0,0,44,0,1,PENDING,0.188822,POL_D
2023-05-16,RGV,FAC0001324,APPREHENSION,0,0,0,CU,0,1,0,0,0,1,112,0,1,RETURNED,0.117123,POL_A
2023-05-17,SDG,FAC0001325,APPREHENSION,0,0,0,CM,0,1,1,0,0,1,44,0,1,PENDING,0.243524,POL_D
2023-05-18,BBR,FAC0001326,INADMISSIBLE,1,1,0,EC,1,0,0,0,0,0,164,1,1,REMOVED,0.684025,POL_F
2023-05-19,RGV,FAC0001327,APPREHENSION,1,0,0,CO,0,0,0,1,0,0,4,0,0,ASYLEE_GRANTED,0.934626,POL_D
2023-05-20,RGV,FAC0001328,INADMISSIBLE,1,0,0,VE,0,0,0,1,1,1,115,0,1,REMOVED,0.717227,POL_F
2023-05-21,DLR,FAC0001329,APPREHENSION,1,1,0,BR,0,0,0,0,0,0,136,1,0,PENDING,0.726428,POL_D
2023-05-22,ELP,FAC0001330,INADMISSIBLE,0,0,0,HN,0,0,0,0,0,0,18,0,0,REMOVED,0.673429,POL_B
2023-05-23,LRT,FAC0001331,APPREHENSION,0,0,0,AF,0,0,0,0,0,1,7,1,0,TRANSFERRED,0.80083,POL_A
2023-05-24,BBR,FAC0001332,TRANSFER,1,1,1,CN,1,1,0,0,0,0,78,0,1,RETURNED,0.582631,POL_F
2023-05-25,BBR,FAC0001333,INADMISSIBLE,0,0,0,BR,1,0,1,0,1,0,63,0,1,REMOVED,0.995032,POL_C
2023-05-26,DLR,FAC0001334,APPREHENSION,1,1,1,VE,1,0,1,0,0,1,87,1,0,RELEASED,0.448933,POL_B
2023-05-27,SPO,FAC0001335,APPREHENSION,0,1,0,DO,0,0,1,0,0,0,56,0,1,PENDING,0.093934,POL_C
2023-05-28,BBR,FAC0001336,APPREHENSION,0,1,0,HT,0,1,0,0,0,0,125,1,0,REMOVED,0.990435,POL_B
2023-05-29,YUM,FAC0001337,APPREHENSION,1,0,0,BR,1,0,0,0,0,0,97,1,0,RELEASED,0.786936,POL_F
2023-05-30,DLR,FAC0001338,APPREHENSION,0,0,0,CO,0,0,0,0,0,0,13,0,1,RELEASED,0.546237,POL_A
2023-05-31,YUM,FAC0001339,APPREHENSION,0,1,0,SV,0,1,0,0,1,0,71,0,1,REMOVED,0.750638,POL_C
2023-06-01,RGV,FAC0001340,APPREHENSION,0,0,0,UA,1,0,0,0,0,0,129,0,1,RELEASED,0.689339,POL_F
2023-06-02,SPO,FAC0001341,APPREHENSION,0,0,0,UA,0,0,0,0,1,0,80,0,0,PENDING,0.82704,POL_B
2023-06-03,RGV,FAC0001342,INADMISSIBLE,1,0,0,RU,0,0,1,1,1,0,114,1,0,RETURNED,0.025541,POL_B
2023-06-04,RGV,FAC0001343,APPREHENSION,1,0,1,AF,0,1,0,0,0,1,159,0,1,RELEASED,0.206142,POL_F
2023-06-05,BBR,FAC0001344,TURNBACK,0,0,0,VE,1,0,1,1,0,1,90,0,1,RELEASED,0.003343,POL_A
2023-06-06,ELP,FAC0001345,INADMISSIBLE,1,1,0,DO,0,1,1,0,0,0,69,0,0,TRANSFERRED,0.217144,POL_E
2023-06-07,TUC,FAC0001346,INADMISSIBLE,1,0,0,GT,0,0,0,0,0,1,171,0,0,REMOVED,0.804645,POL_C
2023-06-08,BBR,FAC0001347,APPREHENSION,0,0,0,DO,0,0,1,0,1,0,160,0,1,REMOVED,0.892046,POL_B
2023-06-09,DLR,FAC0001348,INADMISSIBLE,0,1,0,SV,0,0,0,0,1,0,45,0,1,RETURNED,0.362347,POL_E
2023-06-10,RGV,FAC0001349,APPREHENSION,0,0,0,MX,0,0,0,1,1,0,156,1,0,REMOVED,0.816748,POL_A
2023-06-11,DLR,FAC0001350,APPREHENSION,0,1,0,CN,0,0,0,0,0,0,153,0,1,REMOVED,0.085449,POL_F
2023-06-12,HFD,FAC0001351,INADMISSIBLE,1,1,0,CU,1,0,0,0,0,0,132,1,1,TRANSFERRED,0.99315,POL_E
2023-06-13,TUC,FAC0001352,TRANSFER,1,0,0,CN,0,0,0,0,0,1,60,1,0,RELEASED,0.182751,POL_E
2023-06-14,HFD,FAC0001353,APPREHENSION,1,0,0,EC,0,1,1,0,0,0,125,0,0,REMOVED,0.976052,POL_C
2023-06-15,LRT,FAC0001354,APPREHENSION,1,1,0,HN,0,0,0,0,0,0,173,0,1,PENDING,0.903653,POL_D
2023-06-16,BBR,FAC0001355,TURNBACK,1,1,1,NI,0,0,1,0,1,0,80,1,1,REMOVED,0.314054,POL_C
2023-06-17,YUM,FAC0001356,APPREHENSION,1,1,1,AF,0,1,0,0,1,1,5,1,0,RELEASED,0.712955,POL_C
2023-06-18,SPO,FAC0001357,APPREHENSION,1,1,0,CM,1,0,1,0,0,0,124,1,1,RELEASED,0.835356,POL_B
2023-06-19,HFD,FAC0001358,APPREHENSION,1,0,0,HT,0,0,1,0,1,0,15,1,0,PENDING,0.245357,POL_C
2023-06-20,SDG,FAC0001359,INADMISSIBLE,1,0,0,IN,0,0,1,0,0,0,161,0,0,REMOVED,0.011458,POL_F
2023-06-21,RGV,FAC0001360,APPREHENSION,1,1,0,CO,0,0,0,0,0,0,177,0,1,VOLUNTARY_DEPARTURE,0.924259,POL_C
2023-06-22,DLR,FAC0001361,APPREHENSION,1,0,0,EC,1,0,0,0,1,1,174,0,1,RELEASED,0.79986,POL_A
2023-06-23,DLR,FAC0001362,APPREHENSION,1,0,0,VE,1,0,1,0,1,0,135,0,0,RELEASED,0.894661,POL_C
2023-06-24,SDG,FAC0001363,APPREHENSION,1,0,0,IN,0,0,0,0,0,1,158,0,1,RELEASED,0.936162,POL_E
2023-06-25,TUC,FAC0001364,TURNBACK,1,0,0,BR,0,0,0,0,1,0,79,0,1,ASYLEE_GRANTED,0.092563,POL_B
2023-06-26,LRT,FAC0001365,RESCUE,1,0,0,CN,0,0,0,0,0,1,66,0,0,TRANSFERRED,0.040164,POL_B
2023-06-27,LRT,FAC0001366,APPREHENSION,1,1,0,CO,0,0,0,0,1,0,125,1,0,VOLUNTARY_DEPARTURE,0.823665,POL_E
2023-06-28,SDG,FAC0001367,RESCUE,0,0,0,PE,0,0,0,0,1,0,178,0,0,RELEASED,0.409066,POL_A
2023-06-29,TUC,FAC0001368,TRANSFER,0,1,1,BR,1,1,0,0,1,0,143,0,1,RETURNED,0.593667,POL_D
2023-06-30,YUM,FAC0001369,INADMISSIBLE,1,0,0,UA,0,1,1,0,1,0,124,0,1,RETURNED,0.401168,POL_B
2023-07-01,SDG,FAC0001370,APPREHENSION,1,0,0,CO,0,0,0,0,0,1,123,0,0,PENDING,0.491069,POL_B
2023-07-02,SDG,FAC0001371,APPREHENSION,0,0,0,DO,1,0,0,0,0,0,109,0,0,RETURNED,0.93047,POL_D
2023-07-03,BBR,FAC0001372,TURNBACK,0,0,0,BR,0,0,0,0,0,0,13,1,1,RELEASED,0.863771,POL_E
2023-07-04,YUM,FAC0001373,APPREHENSION,1,0,0,IN,1,0,1,0,0,0,172,0,1,PENDING,0.502172,POL_F
2023-07-05,LRT,FAC0001374,TURNBACK,1,1,1,CN,0,0,0,0,1,0,169,0,1,VOLUNTARY_DEPARTURE,0.431873,POL_A
2023-07-06,TUC,FAC0001375,APPREHENSION,1,1,0,TR,0,0,0,0,0,0,143,0,0,RELEASED,0.520074,POL_E
2023-07-07,SPO,FAC0001376,TURNBACK,1,0,0,UA,0,0,0,0,1,0,69,0,0,RELEASED,0.201575,POL_B
2023-07-08,TUC,FAC0001377,INADMISSIBLE,1,0,0,IN,0,1,1,0,1,0,62,1,1,REMOVED,0.961976,POL_B
2023-07-09,SPO,FAC0001378,TRANSFER,1,0,0,IN,0,0,0,0,1,0,123,0,1,RETURNED,0.537977,POL_E
2023-07-10,BBR,FAC0001379,TRANSFER,0,0,0,SV,0,1,1,1,0,0,164,0,0,PENDING,0.471378,POL_A
2023-07-11,BBR,FAC0001380,INADMISSIBLE,0,1,0,RU,0,0,0,1,1,0,83,1,1,RETURNED,0.594679,POL_B
2023-07-12,LRT,FAC0001381,APPREHENSION,0,0,0,NI,0,0,0,0,0,1,5,1,0,PENDING,0.21118,POL_B
2023-07-13,TUC,FAC0001382,APPREHENSION,0,0,0,PE,1,0,0,1,0,0,51,0,1,RELEASED,0.886381,POL_A
2023-07-14,YUM,FAC0001383,APPREHENSION,1,0,0,VE,0,1,0,0,1,0,0,1,1,REMOVED,0.785782,POL_F
2023-07-15,HFD,FAC0001384,APPREHENSION,1,0,0,UA,1,1,1,0,0,1,65,0,1,REMOVED,0.380683,POL_E
2023-07-16,YUM,FAC0001385,APPREHENSION,0,0,0,GT,0,0,0,0,0,0,175,1,1,PENDING,0.818484,POL_C
2023-07-17,YUM,FAC0001386,APPREHENSION,1,0,1,RU,0,1,0,0,0,0,154,0,1,PENDING,0.817485,POL_F
