house_epc_issuance_date,house_epc_country_iso2,house_epc_region_nuts_code,house_epc_building_id_hash,house_epc_building_type_code,house_epc_construction_year,house_epc_floor_area_m2,house_epc_epc_label,house_epc_primary_energy_kwh_m2,house_epc_heating_fuel_type,house_epc_heat_pump_flag,house_epc_solar_pv_flag,house_epc_insulation_quality_code,house_epc_recommendations_count,house_epc_renovation_passport_flag,house_epc_co2e_emissions_kg_m2,house_epc_epbd_minimum_standards_flag,house_epc_data_source,house_epc_last_update_date,house_epc_data_extract_date
2010-07-19,IE,RO630,b6344a50e678660f9408,INDUSTRIAL_LIGHT,1910,687.6,C,155.01,BIOMASS,0,1,AVERAGE,9,0,10.187,0,BUILDING_STOCK_OBSERVATORY,2025-05-22,2026-02-08
2010-08-11,MT,LV58,3fcb9d3b614cd328f724,COMMERCIAL_RETAIL,1890,71.11,B,118.83,HEATING_OIL,0,0,POOR,1,0,48.755,0,NATIONAL_EPC_REGISTRY,2025-06-14,2025-03-26
2010-09-03,SK,PL20,3cc9c9b29908a0f66394,RESIDENTIAL_SFH,1981,397.06,A,44.29,DISTRICT_HEAT,0,1,UNKNOWN,5,0,3.338,1,ENERGY_AGENCY_REPORT,2025-07-07,2024-12-20
2010-09-26,BE,ES363,80acc8a1003975e8acf9,PUBLIC_SCHOOLS,1977,209.0,G,382.06,NATURAL_GAS,0,0,VERY_GOOD,10,1,34.708,0,BUILDING_STOCK_OBSERVATORY,2025-07-30,2025-09-22
2010-10-19,DK,DE84,eed279f527493a670aa1,RESIDENTIAL_MFH,1902,1033.86,F,283.02,ELECTRICITY,0,0,GOOD,10,0,46.456,0,NATIONAL_EPC_REGISTRY,2025-08-22,2025-08-25
2010-11-11,GR,RO402,c123a2058eedd629f600,PUBLIC_HOSPITALS,1975,104.68,E,253.33,LPG,0,0,AVERAGE,13,0,63.318,0,ENERGY_AGENCY_REPORT,2025-09-14,2024-05-26
2010-12-04,LT,IT917,9ed02afd07d66acef2f2,COMMERCIAL_OFFICE,1938,767.26,D,175.13,BIOMASS,0,0,POOR,2,1,67.882,0,BUILDING_STOCK_OBSERVATORY,2025-10-07,2025-03-25
2010-12-27,PT,FR925,ad3501d6f613ba51a7b5,INDUSTRIAL_LIGHT,1999,884.73,C,108.43,HEATING_OIL,0,0,UNKNOWN,0,0,43.52,0,NATIONAL_EPC_REGISTRY,2025-10-30,2024-08-03
2011-01-19,SE,IT98,2064133604bae6c9bb5e,COMMERCIAL_RETAIL,1951,654.77,B,88.05,DISTRICT_HEAT,0,1,VERY_GOOD,2,1,20.453,0,ENERGY_AGENCY_REPORT,2025-11-22,2024-08-11
2011-02-11,CY,SE29,a10d9f9d1755a38f47ac,RESIDENTIAL_SFH,2012,295.58,A,50.18,NATURAL_GAS,0,1,GOOD,10,0,4.589,1,BUILDING_STOCK_OBSERVATORY,2025-12-15,2024-09-10
2011-03-06,FR,NL631,b858bfad75179c723d78,PUBLIC_SCHOOLS,1915,755.81,G,427.06,ELECTRICITY,1,1,AVERAGE,5,1,32.583,0,NATIONAL_EPC_REGISTRY,2026-01-07,2024-02-23
2011-03-29,IT,MT485,37b606b5fea1649e9de7,RESIDENTIAL_MFH,1947,123.04,F,243.13,LPG,0,0,POOR,11,0,39.124,0,ENERGY_AGENCY_REPORT,2026-01-30,2025-05-16
2011-04-21,NL,EE729,3ddcc9f4828dd69c67ef,PUBLIC_HOSPITALS,1926,263.4,E,184.85,BIOMASS,0,0,UNKNOWN,7,1,13.512,1,BUILDING_STOCK_OBSERVATORY,2026-02-22,2024-09-16
2011-05-14,SI,BG431,f99aa7471a2216c5e8bf,COMMERCIAL_OFFICE,1964,787.11,D,142.35,HEATING_OIL,0,0,VERY_GOOD,3,0,37.794,0,NATIONAL_EPC_REGISTRY,2012-01-20,2024-05-18
2011-06-06,BG,HR69,57bf8cc3f10d2f352f49,INDUSTRIAL_LIGHT,1958,826.01,C,159.2,DISTRICT_HEAT,0,1,GOOD,11,0,35.323,0,ENERGY_AGENCY_REPORT,2012-02-12,2024-02-25
2011-06-29,EE,CZ512,1ab37a23b041c49ccae4,COMMERCIAL_RETAIL,2023,490.82,B,77.44,NATURAL_GAS,0,0,AVERAGE,11,0,20.573,0,BUILDING_STOCK_OBSERVATORY,2012-03-06,2025-08-17
2011-07-22,HU,IT950,dd6cc4eb7ce604b20615,RESIDENTIAL_SFH,2023,1058.54,A,60.67,ELECTRICITY,0,0,POOR,2,1,3.436,0,NATIONAL_EPC_REGISTRY,2012-03-29,2024-03-20
2011-08-14,LU,BE58,441e483793212707ed19,PUBLIC_SCHOOLS,1968,136.12,G,341.11,LPG,0,0,UNKNOWN,12,0,110.019,0,ENERGY_AGENCY_REPORT,2012-04-21,2025-08-24
2011-09-06,RO,DE54,86d7028dc9f0d06c726b,RESIDENTIAL_MFH,1959,542.98,F,233.91,BIOMASS,0,0,VERY_GOOD,11,0,58.105,0,BUILDING_STOCK_OBSERVATORY,2012-05-14,2025-01-26
2011-09-29,AT,SE201,e311b6859190069d52fe,PUBLIC_HOSPITALS,1907,352.32,E,211.33,HEATING_OIL,1,0,GOOD,8,0,89.546,0,NATIONAL_EPC_REGISTRY,2012-06-06,2025-05-14
2011-10-22,CZ,PT784,d30ba89d23183bee631a,COMMERCIAL_OFFICE,1897,539.41,D,193.56,DISTRICT_HEAT,0,0,AVERAGE,3,0,60.657,0,ENERGY_AGENCY_REPORT,2012-06-29,2025-10-05
2011-11-14,DE,EE163,7c02ae9cb600a8232e5c,INDUSTRIAL_LIGHT,1950,344.22,C,97.52,NATURAL_GAS,1,0,POOR,1,0,19.89,0,BUILDING_STOCK_OBSERVATORY,2012-07-22,2024-10-01
2011-12-07,LV,SE597,b3229f09d34da5ce08b9,COMMERCIAL_RETAIL,1926,457.37,B,83.76,ELECTRICITY,1,1,UNKNOWN,5,0,11.765,0,NATIONAL_EPC_REGISTRY,2012-08-14,2025-02-09
2011-12-30,PL,MT573,3ff82fa590f5e2ddf53c,RESIDENTIAL_SFH,1966,132.65,A,50.58,LPG,0,0,VERY_GOOD,5,1,13.126,0,ENERGY_AGENCY_REPORT,2012-09-06,2025-08-27
2012-01-22,ES,DK5,dd5a19a08126b42384a8,PUBLIC_SCHOOLS,1964,407.11,G,442.44,BIOMASS,0,0,GOOD,5,1,145.127,0,BUILDING_STOCK_OBSERVATORY,2012-09-29,2024-12-12
2012-02-14,HR,ES46,b62885049c5ff74fa48e,RESIDENTIAL_MFH,1937,765.95,F,221.91,HEATING_OIL,0,0,AVERAGE,7,0,48.145,0,NATIONAL_EPC_REGISTRY,2012-10-22,2025-08-14
2012-03-08,FI,AT97,f92a849a7ccf080019e4,PUBLIC_HOSPITALS,1931,768.14,E,225.88,DISTRICT_HEAT,0,0,POOR,3,1,14.268,0,ENERGY_AGENCY_REPORT,2012-11-14,2025-01-19
2012-03-31,IE,LU5,d03a6ee30db725c89830,COMMERCIAL_OFFICE,1942,658.88,D,176.18,NATURAL_GAS,0,0,UNKNOWN,3,0,73.615,0,BUILDING_STOCK_OBSERVATORY,2012-12-07,2024-02-06
2012-04-23,MT,DE981,2cfc52421d3ac5750da1,INDUSTRIAL_LIGHT,2006,551.93,C,112.8,ELECTRICITY,0,0,VERY_GOOD,11,1,22.703,0,NATIONAL_EPC_REGISTRY,2012-12-30,2024-02-21
2012-05-16,SK,FI59,b78e31883afe3c769305,COMMERCIAL_RETAIL,1944,201.16,B,84.62,LPG,0,0,GOOD,10,0,13.656,0,ENERGY_AGENCY_REPORT,2013-01-22,2025-04-28
2012-06-08,BE,BG15,10c87bf6fca75bada810,RESIDENTIAL_SFH,1888,604.92,A,69.89,BIOMASS,0,0,AVERAGE,7,0,12.837,0,BUILDING_STOCK_OBSERVATORY,2013-02-14,2025-01-15
2012-07-01,DK,GR4,15e5976bec85e63e2bdd,PUBLIC_SCHOOLS,1926,115.2,G,344.25,HEATING_OIL,0,0,POOR,3,0,18.515,0,NATIONAL_EPC_REGISTRY,2013-03-09,2025-10-15
2012-07-24,GR,AT82,bf5cfcccc2b4a71bb8e5,RESIDENTIAL_MFH,1888,417.49,F,330.2,DISTRICT_HEAT,0,1,UNKNOWN,12,0,23.901,0,ENERGY_AGENCY_REPORT,2013-04-01,2025-08-06
2012-08-16,LT,LT22,f30e2c74750120a916a2,PUBLIC_HOSPITALS,1993,538.14,E,240.03,NATURAL_GAS,0,0,VERY_GOOD,6,0,23.674,0,BUILDING_STOCK_OBSERVATORY,2013-04-24,2024-01-05
2012-09-08,PT,CY449,0fdd65eb4deada91d61c,COMMERCIAL_OFFICE,1949,1148.93,D,187.75,ELECTRICITY,1,0,GOOD,9,0,8.122,0,NATIONAL_EPC_REGISTRY,2013-05-17,2025-06-23
2012-10-01,SE,AT11,0c3f475db3692e57f708,INDUSTRIAL_LIGHT,1949,866.82,C,94.47,LPG,0,0,AVERAGE,9,0,13.775,0,ENERGY_AGENCY_REPORT,2013-06-09,2025-01-03
2012-10-24,CY,LT13,c8eb408c61680d79f46e,COMMERCIAL_RETAIL,2002,825.85,B,87.95,BIOMASS,0,1,POOR,10,0,27.774,0,BUILDING_STOCK_OBSERVATORY,2013-07-02,2024-12-25
2012-11-16,FR,GR45,1d43f4e429dceb6f02ef,RESIDENTIAL_SFH,2010,103.05,A,36.13,HEATING_OIL,0,0,UNKNOWN,9,0,14.41,0,NATIONAL_EPC_REGISTRY,2013-07-25,2025-12-02
2012-12-09,IT,HU67,07b6f3d2ef643d4464e1,PUBLIC_SCHOOLS,1933,418.8,G,395.77,DISTRICT_HEAT,0,0,VERY_GOOD,12,0,57.111,0,ENERGY_AGENCY_REPORT,2013-08-17,2025-03-08
2013-01-01,NL,SK143,5ae265871d6f031e3954,RESIDENTIAL_MFH,2006,256.39,F,327.99,NATURAL_GAS,0,0,GOOD,13,0,111.915,0,BUILDING_STOCK_OBSERVATORY,2013-09-09,2024-05-28
2013-01-24,SI,SE711,423a6a821c91b08b0e94,PUBLIC_HOSPITALS,1962,52.7,E,194.9,ELECTRICITY,0,0,AVERAGE,4,0,46.362,1,NATIONAL_EPC_REGISTRY,2013-10-02,2025-07-30
2013-02-16,BG,BG32,a7bf1531f23cb44a2a7b,COMMERCIAL_OFFICE,1977,76.82,D,184.09,LPG,0,1,POOR,6,0,30.208,0,ENERGY_AGENCY_REPORT,2013-10-25,2025-08-31
2013-03-11,EE,PL931,db8f626f70cad49e42a4,INDUSTRIAL_LIGHT,1922,163.69,C,86.74,BIOMASS,0,0,UNKNOWN,3,0,25.09,1,BUILDING_STOCK_OBSERVATORY,2013-11-17,2024-03-30
2013-04-03,HU,DK4,6c09e05b9145a3a6614a,COMMERCIAL_RETAIL,1903,873.18,B,68.57,HEATING_OIL,0,1,VERY_GOOD,11,0,14.987,0,NATIONAL_EPC_REGISTRY,2013-12-10,2024-02-02
2013-04-26,LU,SE988,0715492b4f656d70888c,RESIDENTIAL_SFH,1954,849.61,A,85.57,DISTRICT_HEAT,0,0,GOOD,5,0,12.943,0,ENERGY_AGENCY_REPORT,2014-01-02,2024-12-16
2013-05-19,RO,LT416,3f3203fb613e08519867,PUBLIC_SCHOOLS,1956,842.76,G,372.27,NATURAL_GAS,0,0,AVERAGE,4,1,77.71,0,BUILDING_STOCK_OBSERVATORY,2014-01-25,2024-08-11
2013-06-11,AT,DK936,d45128813605f2741a9a,RESIDENTIAL_MFH,2007,608.33,F,219.32,ELECTRICITY,0,0,POOR,6,0,25.896,0,NATIONAL_EPC_REGISTRY,2014-02-17,2024-03-07
2013-07-04,CZ,FR78,f9536e53055bdd5706d0,PUBLIC_HOSPITALS,1922,684.16,E,223.28,LPG,0,0,UNKNOWN,3,0,62.756,0,ENERGY_AGENCY_REPORT,2014-03-12,2024-05-17
2013-07-27,DE,LT476,4a069bff040f1d26c5c3,COMMERCIAL_OFFICE,1957,937.04,D,193.13,BIOMASS,0,0,VERY_GOOD,0,0,71.097,0,BUILDING_STOCK_OBSERVATORY,2014-04-04,2025-07-05
2013-08-19,LV,PL806,2ecb797d8b1fc8a47585,INDUSTRIAL_LIGHT,1917,275.74,C,126.48,HEATING_OIL,1,0,GOOD,3,1,11.869,0,NATIONAL_EPC_REGISTRY,2014-04-27,2024-09-14
2013-09-11,PL,EE87,5d076adc161648860059,COMMERCIAL_RETAIL,1902,400.7,B,95.87,DISTRICT_HEAT,1,1,AVERAGE,6,1,17.64,0,ENERGY_AGENCY_REPORT,2014-05-20,2024-05-13
2013-10-04,ES,BE281,f0428c764a054a050aab,RESIDENTIAL_SFH,2010,367.08,A,48.22,NATURAL_GAS,0,0,POOR,9,0,20.372,0,BUILDING_STOCK_OBSERVATORY,2014-06-12,2024-03-05
2013-10-27,HR,FR955,26bc976f06b084726b46,PUBLIC_SCHOOLS,1950,388.35,G,460.09,ELECTRICITY,0,1,UNKNOWN,3,1,47.267,1,NATIONAL_EPC_REGISTRY,2014-07-05,2025-08-14
2013-11-19,FI,DK97,f28d7c8ed4ba49676c09,RESIDENTIAL_MFH,2017,882.57,F,259.75,LPG,0,1,VERY_GOOD,10,0,107.368,0,ENERGY_AGENCY_REPORT,2014-07-28,2025-08-26
2013-12-12,IE,DK20,777fc021eba87164310e,PUBLIC_HOSPITALS,1973,606.72,E,235.47,BIOMASS,0,0,GOOD,2,1,52.655,0,BUILDING_STOCK_OBSERVATORY,2014-08-20,2025-10-15
2014-01-04,MT,BG919,1c65d7fdc2e400d0807d,COMMERCIAL_OFFICE,1908,931.65,D,162.91,HEATING_OIL,0,0,AVERAGE,11,1,19.744,0,NATIONAL_EPC_REGISTRY,2014-09-12,2024-08-05
2014-01-27,SK,AT5,b2c8bc1127936713bb9c,INDUSTRIAL_LIGHT,1918,667.05,C,136.66,DISTRICT_HEAT,0,0,POOR,1,0,33.753,0,ENERGY_AGENCY_REPORT,2014-10-05,2024-08-18
2014-02-19,BE,SK88,85c4a10edfe9aa8ebb04,COMMERCIAL_RETAIL,1993,116.34,B,84.85,NATURAL_GAS,0,0,UNKNOWN,5,0,33.35,0,BUILDING_STOCK_OBSERVATORY,2014-10-28,2024-02-24
2014-03-14,DK,PT719,d0fb91f8f9e8276223ec,RESIDENTIAL_SFH,1930,33.41,A,36.6,ELECTRICITY,1,1,VERY_GOOD,1,0,10.411,0,NATIONAL_EPC_REGISTRY,2014-11-20,2024-06-24
2014-04-06,GR,CZ7,091462301544a8d87136,PUBLIC_SCHOOLS,1967,593.87,G,565.06,LPG,0,0,GOOD,11,0,102.826,0,ENERGY_AGENCY_REPORT,2014-12-13,2025-11-16
2014-04-29,LT,PL2,b50ae90e3789befcc784,RESIDENTIAL_MFH,1921,1016.63,F,274.4,BIOMASS,0,0,AVERAGE,4,1,96.886,0,BUILDING_STOCK_OBSERVATORY,2015-01-05,2026-02-24
2014-05-22,PT,NL6,375b0d51f22ca7d2bea7,PUBLIC_HOSPITALS,1924,380.99,E,265.77,HEATING_OIL,0,0,POOR,5,0,90.889,1,NATIONAL_EPC_REGISTRY,2015-01-28,2025-07-31
2014-06-14,SE,SE928,5cc80f08117dc07de551,COMMERCIAL_OFFICE,1917,454.2,D,158.22,DISTRICT_HEAT,0,0,UNKNOWN,11,0,11.343,0,ENERGY_AGENCY_REPORT,2015-02-20,2025-09-19
2014-07-07,CY,FR68,550da273c58bf8d49a3a,INDUSTRIAL_LIGHT,1926,34.17,C,108.28,NATURAL_GAS,0,1,VERY_GOOD,9,1,14.07,0,BUILDING_STOCK_OBSERVATORY,2015-03-15,2025-06-16
2014-07-30,FR,FR93,974dcad6122fdb0ec37b,COMMERCIAL_RETAIL,1956,126.89,B,77.58,ELECTRICITY,1,1,GOOD,8,0,3.239,0,NATIONAL_EPC_REGISTRY,2015-04-07,2026-01-12
2014-08-22,IT,LU811,777d3fc1a07a1e3253a5,RESIDENTIAL_SFH,1888,351.71,A,55.62,LPG,0,0,AVERAGE,2,0,17.233,0,ENERGY_AGENCY_REPORT,2015-04-30,2025-09-29
2014-09-14,NL,DK531,4e45a922c7b8d60f914f,PUBLIC_SCHOOLS,1962,894.83,G,403.96,BIOMASS,0,0,POOR,6,0,151.112,1,BUILDING_STOCK_OBSERVATORY,2015-05-23,2025-03-31
2014-10-07,SI,EE16,6afd35b3981672c2f668,RESIDENTIAL_MFH,1889,762.1,F,261.25,HEATING_OIL,1,1,UNKNOWN,4,0,19.332,0,NATIONAL_EPC_REGISTRY,2015-06-15,2024-05-25
2014-10-30,BG,LU67,3dd7bf60c16089bc406f,PUBLIC_HOSPITALS,1898,199.17,E,212.04,DISTRICT_HEAT,0,0,VERY_GOOD,6,1,41.578,0,ENERGY_AGENCY_REPORT,2015-07-08,2024-07-12
2014-11-22,EE,RO8,7551de6fdf1db3ea99fd,COMMERCIAL_OFFICE,1964,740.38,D,189.23,NATURAL_GAS,0,0,GOOD,6,1,69.591,0,BUILDING_STOCK_OBSERVATORY,2015-07-31,2025-03-05
2014-12-15,HU,AT722,9323db68804ff4a52fc1,INDUSTRIAL_LIGHT,2015,1110.4,C,107.42,ELECTRICITY,0,0,AVERAGE,2,0,6.191,0,NATIONAL_EPC_REGISTRY,2015-08-23,2025-03-12
2015-01-07,LU,HR32,55cbc42098dbe1f69fe0,COMMERCIAL_RETAIL,1983,1028.45,B,66.98,LPG,0,0,POOR,3,1,11.684,0,ENERGY_AGENCY_REPORT,2015-09-15,2025-07-29
2015-01-30,RO,DK249,690c8699175f772d66f8,RESIDENTIAL_SFH,1937,749.32,A,59.05,BIOMASS,0,1,UNKNOWN,0,0,9.757,0,BUILDING_STOCK_OBSERVATORY,2015-10-08,2024-03-14
2015-02-22,AT,MT34,a17c8642e8dd9b8d2e4c,PUBLIC_SCHOOLS,2012,116.25,G,271.19,HEATING_OIL,0,0,VERY_GOOD,12,0,66.11,0,NATIONAL_EPC_REGISTRY,2015-10-31,2025-11-02
2015-03-17,CZ,NL919,e16600a7a41add2b8404,RESIDENTIAL_MFH,1970,334.41,F,300.92,DISTRICT_HEAT,0,0,GOOD,10,0,44.463,0,ENERGY_AGENCY_REPORT,2015-11-23,2025-08-05
2015-04-09,DE,SE476,96cc48a1a66356761762,PUBLIC_HOSPITALS,1886,193.13,E,210.37,NATURAL_GAS,0,0,AVERAGE,4,0,23.275,0,BUILDING_STOCK_OBSERVATORY,2015-12-16,2024-08-11
2015-05-02,LV,LU59,bfcd0f0ecfbb78c1cc29,COMMERCIAL_OFFICE,1905,429.7,D,148.77,ELECTRICITY,1,0,POOR,9,1,19.453,0,NATIONAL_EPC_REGISTRY,2016-01-08,2026-01-21
2015-05-25,PL,BE169,9caf5f3446f3a17d479e,INDUSTRIAL_LIGHT,1943,109.8,C,130.47,LPG,0,0,UNKNOWN,6,0,33.959,0,ENERGY_AGENCY_REPORT,2016-01-31,2025-11-01
2015-06-17,ES,EE9,8c990cb08b5d1204684b,COMMERCIAL_RETAIL,2016,497.84,B,76.74,BIOMASS,1,0,VERY_GOOD,0,0,23.246,0,BUILDING_STOCK_OBSERVATORY,2016-02-23,2025-04-17
2015-07-10,HR,FR729,ce308eacf2df23272c0e,RESIDENTIAL_SFH,1993,359.62,A,62.93,HEATING_OIL,0,0,GOOD,1,1,22.339,0,NATIONAL_EPC_REGISTRY,2016-03-17,2025-10-30
2015-08-02,FI,SI9,528db098482c6857e7c4,PUBLIC_SCHOOLS,1964,316.01,G,447.56,DISTRICT_HEAT,0,0,AVERAGE,2,0,27.156,0,ENERGY_AGENCY_REPORT,2016-04-09,2026-01-04
2015-08-25,IE,SE3,75d2b382e5507f2a7755,RESIDENTIAL_MFH,1916,65.75,F,252.77,NATURAL_GAS,0,0,POOR,4,0,70.061,0,BUILDING_STOCK_OBSERVATORY,2016-05-02,2024-06-03
2015-09-17,MT,LU78,6ca9291e95d17856b9c4,PUBLIC_HOSPITALS,1959,184.71,E,241.5,ELECTRICITY,1,0,UNKNOWN,11,0,75.165,0,NATIONAL_EPC_REGISTRY,2016-05-25,2025-10-06
2015-10-10,SK,BE2,401298aff7d5176be14d,COMMERCIAL_OFFICE,1980,244.95,D,177.95,LPG,0,0,VERY_GOOD,3,1,50.63,0,ENERGY_AGENCY_REPORT,2016-06-17,2024-12-02
2015-11-02,BE,SE4,7071459b321ce2e37e75,INDUSTRIAL_LIGHT,2007,123.56,C,71.12,BIOMASS,0,0,GOOD,10,0,14.176,1,BUILDING_STOCK_OBSERVATORY,2016-07-10,2024-10-24
2015-11-25,DK,SE9,9bf4e6f22e311e94d17d,COMMERCIAL_RETAIL,1957,591.43,B,74.11,HEATING_OIL,0,1,AVERAGE,11,0,10.309,0,NATIONAL_EPC_REGISTRY,2016-08-02,2025-02-20
2015-12-18,GR,SI88,d45323b70723c7f6c32c,RESIDENTIAL_SFH,1942,520.32,A,53.13,DISTRICT_HEAT,0,0,POOR,8,0,8.97,0,ENERGY_AGENCY_REPORT,2016-08-25,2025-06-24
2016-01-10,LT,DE541,f83cc299f6b5da625348,PUBLIC_SCHOOLS,1946,942.43,G,535.7,NATURAL_GAS,1,0,UNKNOWN,10,0,81.542,0,BUILDING_STOCK_OBSERVATORY,2016-09-17,2024-01-18
2016-02-02,PT,DK204,81128493f829d0c5f946,RESIDENTIAL_MFH,1955,814.3,F,306.15,ELECTRICITY,1,0,VERY_GOOD,8,0,89.104,1,NATIONAL_EPC_REGISTRY,2016-10-10,2024-12-31
2016-02-25,SE,CZ6,05c9b48d401a95092fe6,PUBLIC_HOSPITALS,1931,135.18,E,220.0,LPG,0,0,GOOD,9,1,95.299,0,ENERGY_AGENCY_REPORT,2016-11-02,2025-11-11
2016-03-19,CY,SK426,bb2835d647776f14a564,COMMERCIAL_OFFICE,1971,702.6,D,143.2,BIOMASS,0,0,AVERAGE,3,0,9.074,0,BUILDING_STOCK_OBSERVATORY,2016-11-25,2025-12-30
2016-04-11,FR,NL8,57b5c945584612c432d7,INDUSTRIAL_LIGHT,1918,868.0,C,164.49,HEATING_OIL,0,0,POOR,3,1,30.934,0,NATIONAL_EPC_REGISTRY,2016-12-18,2025-02-24
2016-05-04,IT,CZ172,368d51c0b33a7c4e312c,COMMERCIAL_RETAIL,1995,330.17,B,66.92,DISTRICT_HEAT,0,0,UNKNOWN,6,1,5.456,0,ENERGY_AGENCY_REPORT,2017-01-10,2024-12-27
2016-05-27,NL,NL276,ad17c5d740f6b044bf1d,RESIDENTIAL_SFH,1903,77.46,A,58.86,NATURAL_GAS,0,0,VERY_GOOD,9,1,20.398,0,BUILDING_STOCK_OBSERVATORY,2017-02-02,2025-12-09
2016-06-19,SI,MT5,ea51d0173385bf767217,PUBLIC_SCHOOLS,1901,225.88,G,478.47,ELECTRICITY,1,1,GOOD,3,1,80.312,0,NATIONAL_EPC_REGISTRY,2017-02-25,2025-05-20
2016-07-12,BG,IT774,50932e11890f450ec6f8,RESIDENTIAL_MFH,1974,142.61,F,282.12,LPG,0,0,AVERAGE,8,1,45.679,0,ENERGY_AGENCY_REPORT,2017-03-20,2024-09-07
2016-08-04,EE,BE87,10b9f4643bd9ea293068,PUBLIC_HOSPITALS,2002,54.66,E,226.28,BIOMASS,1,0,POOR,5,0,74.029,0,BUILDING_STOCK_OBSERVATORY,2017-04-12,2024-05-26
2016-08-27,HU,NL20,7f005b1d3fd0228a6ab0,COMMERCIAL_OFFICE,2005,32.95,D,140.2,HEATING_OIL,0,0,UNKNOWN,0,0,44.479,0,NATIONAL_EPC_REGISTRY,2017-05-05,2024-07-14
2016-09-19,LU,RO857,3f24d0fcdda1e552e497,INDUSTRIAL_LIGHT,1950,842.34,C,143.57,DISTRICT_HEAT,0,0,VERY_GOOD,5,0,30.848,0,ENERGY_AGENCY_REPORT,2017-05-28,2026-01-13
2016-10-12,RO,FI4,82c6a44626cc3f977d6f,COMMERCIAL_RETAIL,2012,698.37,B,49.2,NATURAL_GAS,1,1,GOOD,6,1,21.688,0,BUILDING_STOCK_OBSERVATORY,2017-06-20,2024-07-31
2016-11-04,AT,PT2,8d0cd3379aeef2ea5867,RESIDENTIAL_SFH,1938,159.37,A,44.15,ELECTRICITY,1,0,AVERAGE,4,0,6.788,0,NATIONAL_EPC_REGISTRY,2017-07-13,2024-03-18
2016-11-27,CZ,HU326,07570b299dcb88edf067,PUBLIC_SCHOOLS,1896,850.22,G,528.93,LPG,0,0,POOR,3,1,58.316,0,ENERGY_AGENCY_REPORT,2017-08-05,2024-12-09
2016-12-20,DE,SK1,af89bcf1429b82f55005,RESIDENTIAL_MFH,1917,339.05,F,315.31,BIOMASS,0,1,UNKNOWN,3,0,17.277,0,BUILDING_STOCK_OBSERVATORY,2017-08-28,2024-11-23
2017-01-12,LV,FI49,82dda737f6794325b426,PUBLIC_HOSPITALS,1899,202.07,E,171.64,HEATING_OIL,0,0,VERY_GOOD,4,0,20.792,0,NATIONAL_EPC_REGISTRY,2017-09-20,2024-09-19
2017-02-04,PL,DK834,cff13a51b1a349f9f8c6,COMMERCIAL_OFFICE,1947,36.06,D,141.6,DISTRICT_HEAT,0,0,GOOD,7,1,26.678,1,ENERGY_AGENCY_REPORT,2017-10-13,2025-02-22
2017-02-27,ES,BE892,d0ace3524da4aa747647,INDUSTRIAL_LIGHT,2013,503.71,C,91.79,NATURAL_GAS,0,0,AVERAGE,8,1,10.473,0,BUILDING_STOCK_OBSERVATORY,2017-11-05,2025-03-27
2017-03-22,HR,IT885,778da25ccadac51e8db2,COMMERCIAL_RETAIL,2022,833.83,B,46.71,ELECTRICITY,1,1,POOR,9,0,5.752,1,NATIONAL_EPC_REGISTRY,2017-11-28,2024-11-07
2017-04-14,FI,CY84,04d853069d345c9e5ba9,RESIDENTIAL_SFH,1893,192.52,A,54.62,LPG,1,0,UNKNOWN,2,1,12.289,0,ENERGY_AGENCY_REPORT,2017-12-21,2024-06-02
2017-05-07,IE,HU7,bf563448e03a5238d34a,PUBLIC_SCHOOLS,1919,200.83,G,471.01,BIOMASS,1,0,VERY_GOOD,8,0,34.352,1,BUILDING_STOCK_OBSERVATORY,2018-01-13,2025-05-09
2017-05-30,MT,MT659,62627f5bc8fa48076002,RESIDENTIAL_MFH,2015,334.61,F,286.29,HEATING_OIL,0,0,GOOD,10,0,57.874,0,NATIONAL_EPC_REGISTRY,2018-02-05,2025-08-11
2017-06-22,SK,BG7,47b3c476dd31ea0ed8d8,PUBLIC_HOSPITALS,1896,48.37,E,267.55,DISTRICT_HEAT,0,1,AVERAGE,11,0,37.265,0,ENERGY_AGENCY_REPORT,2018-02-28,2026-02-06
2017-07-15,BE,AT662,903d6fec06b0c0adc5d7,COMMERCIAL_OFFICE,1936,58.42,D,150.34,NATURAL_GAS,0,1,POOR,3,1,33.58,0,BUILDING_STOCK_OBSERVATORY,2018-03-23,2024-10-30
2017-08-07,DK,RO69,eaa1ef63ec76105321ee,INDUSTRIAL_LIGHT,1978,971.06,C,103.04,ELECTRICITY,1,1,UNKNOWN,7,0,28.768,0,NATIONAL_EPC_REGISTRY,2018-04-15,2025-04-09
2017-08-30,GR,HR23,9053b48db93999a74b9e,COMMERCIAL_RETAIL,2024,496.48,B,77.05,LPG,1,0,VERY_GOOD,4,0,5.097,0,ENERGY_AGENCY_REPORT,2018-05-08,2025-03-29
2017-09-22,LT,DK31,f68121efa9653ff84c30,RESIDENTIAL_SFH,1959,355.47,A,68.08,BIOMASS,0,0,GOOD,8,0,16.433,1,BUILDING_STOCK_OBSERVATORY,2018-05-31,2026-02-23
2017-10-15,PT,PT438,657e80a4a899b9350137,PUBLIC_SCHOOLS,1952,104.14,G,370.93,HEATING_OIL,0,0,AVERAGE,11,0,39.921,0,NATIONAL_EPC_REGISTRY,2018-06-23,2025-07-15
