food_access_assessment_year,food_access_neighborhood_index_id,food_access_grocery_store_distance_miles,food_access_supermarket_density_per_10k,food_access_farmers_market_access_flag,food_access_snap_authorized_retailer_count,food_access_wic_vendor_count,food_access_food_desert_classification,food_access_healthy_food_availability_score,food_access_price_healthy_basket_usd,food_access_fast_food_density_per_10k,food_access_sugary_drink_outlet_density,food_access_school_meal_coverage_rate,food_access_community_garden_count,food_access_public_transit_to_food_score,food_access_diet_related_disease_risk_score,food_access_household_food_insecurity_rate,food_access_nutrition_education_program_flag,food_access_cultural_food_preference_index,food_access_policy_support_score
2016,NBH0000001189,17.128,3.258,1,884,498,LOW_INCOME_LOW_ACCESS,13.44,220.58,28.8442,11.1353,82.65,248,70.0,72.53,17.6,0,26.09,56.92
2025,NBH0000001190,14.28,3.8504,1,325,600,LOW_ACCESS,13.25,315.43,29.2056,7.87,27.53,160,85.26,2.03,41.55,0,31.18,65.18
2010,NBH0000001191,5.173,4.2766,0,1286,1625,RURAL_LOW_ACCESS,36.78,98.81,2.2588,15.2803,95.23,71,38.14,29.09,8.33,0,49.9,46.68
2016,NBH0000001192,6.782,3.0751,0,1211,932,LOW_INCOME_LOW_ACCESS,76.82,247.38,16.4328,20.6468,68.31,49,7.7,70.5,37.23,1,68.79,58.76
2009,NBH0000001193,9.639,8.5991,0,3646,296,NO_DESERT,32.99,315.5,3.2037,10.598,90.65,301,5.96,56.94,15.4,0,65.38,42.0
2018,NBH0000001194,1.296,6.7838,0,3756,950,LOW_INCOME_LOW_ACCESS,46.03,197.32,7.5391,5.6261,51.43,338,96.47,57.42,0.45,0,69.42,73.2
2021,NBH0000001195,12.992,6.2602,0,1377,221,NO_DESERT,60.54,267.7,20.5481,10.0371,69.48,145,45.6,0.32,18.8,1,99.31,73.55
2019,NBH0000001196,18.934,11.6939,0,2644,1388,URBAN_LOW_ACCESS,46.6,268.27,29.5933,8.3206,44.21,32,60.7,32.57,0.31,0,91.05,53.19
2023,NBH0000001197,10.361,2.1149,0,286,1234,NO_DESERT,11.63,95.12,12.9723,20.5747,56.43,10,51.27,5.97,7.86,0,83.65,48.93
2023,NBH0000001198,24.355,6.2904,0,1950,1132,LOW_INCOME_LOW_ACCESS,92.55,220.08,0.264,11.3888,12.94,473,28.8,1.41,41.91,1,97.27,93.57
2012,NBH0000001199,12.367,8.2004,1,2357,54,RURAL_LOW_ACCESS,61.21,227.25,6.8785,18.2126,67.8,89,80.83,6.66,42.51,1,70.76,81.04
2021,NBH0000001200,0.765,8.8763,1,2270,1080,RURAL_LOW_ACCESS,22.65,172.37,17.7432,18.9779,73.85,306,61.63,48.06,4.89,0,37.22,0.53
2015,NBH0000001201,23.054,11.8339,1,2710,63,LOW_INCOME_LOW_ACCESS,88.49,339.85,8.7474,5.896,0.37,45,43.2,1.58,2.96,1,35.77,54.34
2008,NBH0000001202,24.538,3.2397,1,335,934,URBAN_LOW_ACCESS,6.06,121.01,5.1865,7.1732,56.86,381,33.84,43.55,28.13,0,92.75,63.47
2022,NBH0000001203,7.917,1.4303,0,523,116,URBAN_LOW_ACCESS,19.49,253.65,11.3037,5.0908,19.61,239,96.44,72.32,26.35,1,89.28,27.35
2017,NBH0000001204,23.405,0.0791,1,424,1434,NO_DESERT,12.83,250.2,21.5304,2.5773,10.65,415,61.21,34.68,21.67,1,41.84,17.64
2020,NBH0000001205,19.751,11.9573,1,981,381,NO_DESERT,54.76,121.89,17.0432,8.2169,98.35,4,57.05,67.04,22.51,0,23.66,8.07
2020,NBH0000001206,10.614,6.2459,1,2791,1332,NO_DESERT,72.66,42.61,17.5735,18.7051,5.07,312,49.72,88.35,31.23,1,91.4,6.39
2018,NBH0000001207,15.823,6.1994,1,199,1429,URBAN_LOW_ACCESS,26.37,321.35,17.3168,8.775,98.1,294,60.97,12.96,17.73,0,48.76,72.19
2009,NBH0000001208,4.991,5.4553,1,1206,1481,URBAN_LOW_ACCESS,24.28,287.25,9.0175,24.4894,83.81,153,95.49,49.55,14.49,1,30.36,47.64
2010,NBH0000001209,17.453,1.0778,0,502,229,LOW_INCOME_LOW_ACCESS,41.54,258.06,13.5537,12.629,77.3,209,61.78,69.02,8.89,1,66.01,52.55
2019,NBH0000001210,23.233,5.4927,1,3037,1690,URBAN_LOW_ACCESS,73.93,315.59,27.4071,13.0235,64.1,106,59.48,40.14,21.58,1,95.49,59.33
2018,NBH0000001211,6.862,9.2376,1,2430,178,RURAL_LOW_ACCESS,83.12,58.56,16.8226,20.121,91.08,468,21.97,93.18,29.07,0,2.47,70.5
2024,NBH0000001212,0.607,0.1068,0,558,1123,URBAN_LOW_ACCESS,90.97,91.21,9.5922,4.6828,89.24,302,4.15,94.28,29.39,1,51.51,61.08
2009,NBH0000001213,17.385,10.3056,0,3539,26,LOW_INCOME_LOW_ACCESS,47.47,216.48,2.2665,7.7829,9.35,46,27.69,14.57,34.32,1,80.1,73.52
2011,NBH0000001214,6.954,3.3371,0,3512,116,NO_DESERT,96.55,63.61,15.1383,9.6001,46.98,9,73.8,49.29,5.14,1,93.9,56.35
2024,NBH0000001215,3.651,6.3393,1,1561,1067,NO_DESERT,59.36,64.82,3.9554,3.756,14.16,41,52.86,21.46,9.54,1,52.18,75.47
2010,NBH0000001216,14.599,7.3662,1,422,921,URBAN_LOW_ACCESS,91.28,183.39,12.3344,20.4713,47.98,309,47.49,63.88,25.9,0,28.1,75.62
2013,NBH0000001217,19.493,8.8565,0,3548,74,LOW_ACCESS,95.12,306.01,3.6237,10.8459,83.33,221,21.19,24.26,43.36,0,22.8,10.53
2010,NBH0000001218,0.426,5.1577,0,2830,645,RURAL_LOW_ACCESS,17.72,269.58,24.1015,13.5404,31.99,235,61.68,67.89,35.21,0,83.36,48.17
2012,NBH0000001219,11.637,9.2013,0,2399,43,NO_DESERT,97.7,347.62,10.3742,1.858,15.8,181,26.0,2.88,8.73,0,70.23,66.25
2012,NBH0000001220,19.297,10.2122,1,2267,1762,NO_DESERT,87.75,304.48,28.5162,12.9081,23.25,487,87.52,95.49,15.86,1,55.64,57.01
2015,NBH0000001221,12.976,6.7902,0,2972,508,NO_DESERT,96.67,24.99,28.1361,7.7783,9.24,330,28.04,19.94,5.5,0,83.96,65.28
2013,NBH0000001222,23.8,5.8271,1,2338,451,NO_DESERT,88.14,207.64,27.5287,22.1218,8.23,398,99.84,67.24,19.01,0,69.33,64.14
2016,NBH0000001223,0.592,0.3541,1,1750,290,RURAL_LOW_ACCESS,8.83,308.15,28.9604,17.1049,4.54,278,53.72,0.28,11.55,0,89.04,34.42
2019,NBH0000001224,2.352,5.7165,0,1164,195,NO_DESERT,42.72,285.22,18.2288,23.7815,16.61,345,95.81,84.1,33.63,0,54.61,32.41
2014,NBH0000001225,9.377,0.0574,0,1576,1403,LOW_ACCESS,44.27,180.29,11.6135,22.0715,39.62,305,12.36,83.73,21.76,0,47.65,67.0
2022,NBH0000001226,19.462,3.2632,1,1191,1474,LOW_ACCESS,97.81,259.02,14.3586,10.8196,76.59,347,62.94,25.01,10.95,0,86.46,17.88
2012,NBH0000001227,11.451,2.6903,0,3823,1619,RURAL_LOW_ACCESS,12.55,252.61,29.8951,23.2879,17.47,342,60.73,35.49,27.69,1,8.24,98.63
2023,NBH0000001228,19.709,1.9812,0,4366,1500,NO_DESERT,17.02,216.47,20.4494,6.5372,55.21,347,18.35,9.54,22.75,0,14.29,49.96
2008,NBH0000001229,21.576,7.6284,0,2342,181,NO_DESERT,30.93,66.76,19.067,21.762,15.28,373,58.41,35.75,27.51,0,4.88,73.74
2016,NBH0000001230,15.985,2.5636,0,2027,41,NO_DESERT,74.53,213.17,16.6364,20.936,32.31,232,35.67,15.29,21.07,0,40.73,83.96
2011,NBH0000001231,23.265,6.1073,1,1883,1024,NO_DESERT,79.66,224.04,29.7932,7.596,80.69,332,53.48,62.15,38.58,1,49.19,64.85
2019,NBH0000001232,19.079,8.9572,0,2010,1284,LOW_INCOME_LOW_ACCESS,71.45,233.27,23.7101,19.9948,96.63,229,53.39,74.6,3.9,0,61.92,61.1
2014,NBH0000001233,2.693,11.4359,1,1889,1058,LOW_INCOME_LOW_ACCESS,75.28,148.08,29.6422,15.4996,14.32,100,32.41,87.41,20.54,0,84.99,38.76
2019,NBH0000001234,20.649,5.9287,1,1142,1032,NO_DESERT,38.63,22.21,28.1516,19.6186,71.08,318,98.1,8.63,29.81,0,47.57,46.16
2019,NBH0000001235,4.671,6.7122,1,3210,877,URBAN_LOW_ACCESS,58.07,190.83,15.5034,24.1876,19.42,120,19.5,57.4,38.26,0,80.05,0.32
2009,NBH0000001236,3.507,8.629,1,2622,1280,LOW_ACCESS,14.51,286.84,26.4766,18.6536,82.18,130,74.15,17.17,34.71,1,51.35,2.04
2016,NBH0000001237,19.811,9.4719,1,3537,1688,NO_DESERT,48.9,200.49,20.3741,8.7393,41.65,399,75.2,74.51,7.92,0,20.54,12.5
2025,NBH0000001238,12.652,7.1024,0,4382,1498,NO_DESERT,46.91,237.04,9.3885,10.5951,59.9,185,70.36,44.88,0.1,1,20.71,93.64
2012,NBH0000001239,12.848,4.7482,0,285,622,NO_DESERT,28.42,256.65,5.1496,12.8142,75.04,269,39.44,97.39,35.54,0,30.34,58.25
2011,NBH0000001240,1.072,7.8674,0,1589,1202,LOW_ACCESS,25.12,154.41,2.2075,5.4253,1.16,224,6.75,3.03,8.93,0,95.67,81.2
2018,NBH0000001241,9.29,4.3757,1,3850,144,RURAL_LOW_ACCESS,99.76,114.24,19.2415,10.3692,60.38,161,11.36,36.96,38.5,0,8.1,96.88
2011,NBH0000001242,24.333,4.8038,0,3581,1339,RURAL_LOW_ACCESS,23.62,139.42,1.301,4.9408,71.67,171,53.33,5.99,33.67,0,78.79,38.2
2011,NBH0000001243,3.521,2.9208,0,2472,454,URBAN_LOW_ACCESS,82.42,166.11,18.6375,13.9682,56.93,320,46.49,52.06,40.77,1,22.63,18.27
2023,NBH0000001244,24.065,8.628,1,1686,1795,RURAL_LOW_ACCESS,1.85,24.81,24.6485,22.7855,38.35,201,51.99,63.06,9.3,0,97.82,12.2
2015,NBH0000001245,1.608,8.0678,1,467,1276,LOW_ACCESS,64.45,21.1,23.5333,10.1148,64.22,227,99.28,60.06,40.89,0,2.82,2.18
2013,NBH0000001246,18.495,3.7593,0,3827,1654,LOW_ACCESS,13.65,299.52,17.6244,3.9153,66.85,286,14.92,85.89,33.5,1,53.01,90.61
2019,NBH0000001247,16.616,10.6443,1,3894,729,RURAL_LOW_ACCESS,50.25,85.03,5.2331,9.8397,3.76,75,49.44,71.84,19.54,0,72.93,13.55
2016,NBH0000001248,6.61,5.885,0,4453,923,NO_DESERT,38.85,141.96,26.5928,2.3321,5.44,134,39.86,4.41,17.81,0,94.59,12.66
2011,NBH0000001249,19.977,8.9018,0,456,519,NO_DESERT,24.65,280.38,24.9845,22.3134,60.82,151,65.14,9.58,25.65,1,89.58,82.8
2016,NBH0000001250,20.801,9.3579,1,1038,1002,NO_DESERT,21.29,149.46,11.1434,16.4989,68.17,457,3.98,24.39,39.99,0,45.31,92.91
2012,NBH0000001251,9.344,2.076,1,396,373,LOW_ACCESS,40.15,236.04,22.9423,3.8141,32.2,430,40.46,81.78,24.45,1,35.7,16.54
2015,NBH0000001252,1.589,11.7369,0,111,131,NO_DESERT,73.11,292.7,6.1183,15.9692,22.27,327,59.98,95.95,6.47,1,74.46,57.0
2009,NBH0000001253,10.287,0.809,1,2833,1759,NO_DESERT,86.9,267.31,3.1783,2.2646,34.42,149,74.99,82.06,25.71,0,55.19,25.86
2020,NBH0000001254,9.968,11.6436,1,3264,761,LOW_ACCESS,14.55,39.78,1.3937,0.8583,34.36,385,26.05,66.29,17.26,0,26.76,66.5
2021,NBH0000001255,0.271,7.9244,0,1522,1100,RURAL_LOW_ACCESS,0.29,311.84,4.5047,4.3722,45.48,429,55.63,23.59,33.32,1,82.92,71.82
2016,NBH0000001256,16.656,6.4089,0,1699,218,LOW_INCOME_LOW_ACCESS,5.59,113.79,17.7323,3.0168,9.81,262,67.07,90.43,7.27,0,7.76,41.01
2011,NBH0000001257,16.463,3.0961,0,23,475,NO_DESERT,84.06,53.45,6.2093,8.6473,8.51,489,49.18,81.87,36.27,0,27.59,86.33
2021,NBH0000001258,10.568,11.5233,1,4436,1388,NO_DESERT,47.08,262.37,12.0457,8.8328,83.81,496,39.66,62.83,27.69,1,19.94,19.06
2012,NBH0000001259,22.876,6.5197,1,416,507,NO_DESERT,47.07,138.86,15.3908,15.0958,10.19,298,11.82,1.14,29.77,0,14.86,27.66
2016,NBH0000001260,16.27,3.4097,0,3928,30,NO_DESERT,95.05,300.16,25.7975,8.8509,76.0,312,7.01,57.55,31.42,1,8.92,50.28
2022,NBH0000001261,21.521,1.5063,0,2100,1179,NO_DESERT,0.9,274.91,6.9075,4.434,5.68,352,11.45,8.63,17.31,1,57.58,63.06
2022,NBH0000001262,23.214,0.3442,1,190,60,RURAL_LOW_ACCESS,51.78,216.66,5.2439,7.6276,42.41,231,57.15,26.74,23.85,0,33.67,27.44
2020,NBH0000001263,8.626,9.2192,1,654,712,LOW_INCOME_LOW_ACCESS,34.66,209.97,15.6875,1.0382,55.78,350,95.19,72.14,39.56,1,48.87,86.08
2021,NBH0000001264,5.738,7.8173,1,4238,453,NO_DESERT,58.33,121.86,20.3162,23.4309,18.31,489,61.82,57.39,37.28,0,47.83,36.94
2019,NBH0000001265,22.831,10.2838,1,3200,361,URBAN_LOW_ACCESS,29.3,128.9,2.3938,3.9947,42.24,307,25.91,62.11,19.48,0,19.63,14.89
2011,NBH0000001266,0.315,4.2133,1,4090,1197,NO_DESERT,10.95,327.94,19.0711,8.3802,65.05,316,36.78,43.51,8.0,0,68.8,72.8
2013,NBH0000001267,1.786,9.776,1,2030,730,NO_DESERT,44.82,251.26,10.6293,19.9638,63.36,180,56.64,76.55,31.42,0,94.47,45.89
2016,NBH0000001268,16.619,4.4507,0,3432,393,NO_DESERT,77.16,147.72,16.6454,5.3203,59.19,51,43.97,86.52,14.28,1,19.9,82.49
2012,NBH0000001269,2.491,6.884,1,3766,1348,RURAL_LOW_ACCESS,94.57,235.7,16.2305,9.1341,25.55,43,25.01,17.57,27.14,0,12.66,72.8
2018,NBH0000001270,3.165,2.8473,0,4169,373,NO_DESERT,92.7,223.06,2.8762,10.2574,88.36,316,7.28,35.86,21.61,0,47.36,71.86
2011,NBH0000001271,6.867,11.7069,1,2742,1345,URBAN_LOW_ACCESS,60.4,120.58,5.8662,9.7333,10.36,221,53.41,28.68,4.67,1,65.28,25.5
2021,NBH0000001272,8.561,2.2677,0,3703,926,LOW_ACCESS,43.47,26.65,2.0779,17.7552,26.95,31,58.15,42.33,44.44,1,83.5,12.49
2023,NBH0000001273,23.352,11.1523,1,2278,625,NO_DESERT,94.76,264.21,25.5579,5.1821,8.83,4,79.0,78.43,3.79,0,59.05,28.84
2017,NBH0000001274,17.932,11.4774,1,988,419,NO_DESERT,91.56,329.11,23.3333,3.2797,44.62,274,36.68,89.26,6.22,0,9.35,43.96
2025,NBH0000001275,23.505,7.2376,0,3893,234,NO_DESERT,81.58,116.29,3.1146,11.923,96.04,310,69.15,77.9,16.91,0,52.98,92.26
2015,NBH0000001276,9.375,9.6402,1,4387,722,LOW_INCOME_LOW_ACCESS,8.86,334.66,18.2756,16.7816,73.85,453,59.19,3.72,27.38,1,8.84,75.86
2012,NBH0000001277,7.645,5.84,1,4211,1001,LOW_INCOME_LOW_ACCESS,21.26,145.2,6.3166,0.6617,84.59,338,75.14,84.15,18.67,1,16.95,43.29
2009,NBH0000001278,20.845,10.8536,0,564,1577,NO_DESERT,85.49,53.43,22.2328,17.9355,95.2,236,42.63,56.56,16.42,0,98.48,69.7
2018,NBH0000001279,14.125,7.3007,1,2759,1395,LOW_ACCESS,0.07,325.67,8.4875,20.7229,84.49,127,26.1,86.57,25.14,0,77.29,92.29
2009,NBH0000001280,10.741,4.5102,1,1971,650,LOW_INCOME_LOW_ACCESS,71.83,96.1,2.6845,10.8833,12.91,271,14.33,28.69,39.14,1,63.49,64.64
2013,NBH0000001281,3.42,8.7632,0,600,700,LOW_ACCESS,91.76,289.08,29.6407,2.5391,88.63,225,76.91,14.52,16.82,0,75.81,15.14
2017,NBH0000001282,6.364,7.1654,1,2493,376,LOW_INCOME_LOW_ACCESS,46.43,341.87,10.9358,8.1226,33.84,256,28.23,29.35,13.46,1,99.14,27.67
2019,NBH0000001283,5.57,1.9591,0,4222,440,URBAN_LOW_ACCESS,75.33,92.45,20.6628,13.2629,34.31,469,24.18,92.95,24.09,1,71.06,76.99
2015,NBH0000001284,8.181,0.754,1,707,767,LOW_ACCESS,81.4,172.34,17.4526,12.3997,74.82,126,58.66,27.82,15.81,0,5.74,35.2
2014,NBH0000001285,4.903,7.9379,1,4336,690,RURAL_LOW_ACCESS,27.72,30.21,9.9004,23.2761,44.11,290,47.59,34.71,32.36,1,49.6,97.13
2024,NBH0000001286,13.802,1.9528,0,3273,1361,URBAN_LOW_ACCESS,73.04,224.45,20.9099,5.4821,13.9,71,45.33,89.28,2.75,0,37.67,21.0
2015,NBH0000001287,0.492,6.4757,1,897,634,LOW_INCOME_LOW_ACCESS,18.04,255.92,11.6725,6.2894,16.66,488,22.13,0.65,35.33,1,28.39,8.65
2008,NBH0000001288,2.316,2.9086,1,4052,191,RURAL_LOW_ACCESS,48.15,232.51,15.798,4.5828,29.84,195,66.06,35.22,0.87,0,29.93,63.29
2022,NBH0000001289,14.265,9.7189,0,1810,1570,NO_DESERT,52.83,137.01,5.161,13.5873,12.6,154,80.9,24.97,39.51,0,13.44,19.48
2013,NBH0000001290,8.594,2.9993,1,2573,1170,NO_DESERT,8.38,161.6,7.8068,8.1522,97.42,27,46.62,3.95,44.57,0,58.79,8.55
2021,NBH0000001291,13.273,4.2822,1,2947,1225,LOW_ACCESS,79.79,145.18,24.4521,14.0082,59.57,283,20.2,27.24,7.53,1,33.92,29.38
2018,NBH0000001292,12.98,3.2139,0,4027,340,LOW_ACCESS,84.44,181.8,5.5566,17.2548,91.49,270,73.61,64.96,6.03,1,93.94,61.67
2011,NBH0000001293,3.042,9.0885,1,2391,1264,NO_DESERT,91.88,340.54,20.463,13.4646,28.85,218,91.65,34.65,7.42,1,29.79,40.93
2021,NBH0000001294,7.724,5.1494,0,2375,1385,URBAN_LOW_ACCESS,29.45,288.64,29.2728,9.4428,37.77,100,64.92,72.44,25.88,0,47.87,17.63
2025,NBH0000001295,12.427,6.3042,1,431,539,NO_DESERT,62.78,191.74,27.3252,5.1783,23.37,214,14.21,56.68,26.86,1,3.59,86.8
2014,NBH0000001296,15.411,5.4554,1,2839,95,LOW_INCOME_LOW_ACCESS,55.59,84.32,10.242,7.286,97.58,331,42.83,51.1,22.84,0,52.81,80.82
2015,NBH0000001297,6.78,6.3332,0,1504,77,LOW_INCOME_LOW_ACCESS,88.47,255.0,5.0376,17.9601,69.95,384,13.66,22.04,35.38,0,67.7,59.07
2022,NBH0000001298,24.263,9.4164,0,3594,1488,LOW_INCOME_LOW_ACCESS,45.67,32.5,0.8958,24.2822,12.42,260,43.08,22.87,0.29,0,4.63,43.26
2009,NBH0000001299,8.362,3.3265,1,3127,593,NO_DESERT,43.67,221.33,23.0015,3.9709,91.65,175,10.11,22.55,6.4,0,7.3,21.64
2020,NBH0000001300,18.816,8.4314,1,1158,545,NO_DESERT,22.39,135.97,24.5018,18.3788,55.64,129,53.93,76.86,27.32,0,86.64,68.12
2017,NBH0000001301,10.185,1.4734,0,434,466,LOW_ACCESS,79.03,189.75,25.6975,10.6916,22.95,382,9.87,92.67,24.48,1,75.84,1.07
2021,NBH0000001302,19.163,0.0232,0,668,550,LOW_ACCESS,7.11,333.67,27.0784,0.9336,53.69,253,82.34,34.12,25.16,0,5.31,39.44
2016,NBH0000001303,8.046,8.6842,0,532,697,LOW_INCOME_LOW_ACCESS,13.28,308.6,11.2674,15.3712,66.69,372,67.64,57.24,26.17,0,90.94,8.02
2022,NBH0000001304,12.707,11.547,1,3297,1716,NO_DESERT,25.07,327.42,3.5347,0.0282,12.1,134,6.88,71.4,40.47,0,42.44,80.6
2016,NBH0000001305,10.412,10.6396,1,1919,945,LOW_ACCESS,65.34,104.68,17.5692,10.1438,90.32,65,22.19,68.6,34.16,0,87.05,18.95
2013,NBH0000001306,11.627,0.1347,0,1342,751,LOW_INCOME_LOW_ACCESS,77.35,308.82,23.7674,10.4362,47.08,119,63.56,37.17,0.15,0,99.55,86.37
2020,NBH0000001307,0.941,2.656,1,3658,1477,NO_DESERT,81.28,201.14,22.3733,17.419,49.88,450,26.39,64.56,36.95,0,17.5,16.02
2022,NBH0000001308,13.91,10.3363,0,2759,1607,LOW_ACCESS,90.0,264.1,17.3841,17.5333,25.49,366,33.83,34.88,25.86,0,40.91,42.79
2015,NBH0000001309,13.151,6.7351,1,1805,878,URBAN_LOW_ACCESS,63.46,321.24,0.5867,6.0408,39.22,462,6.42,83.05,33.58,1,98.04,50.96
2020,NBH0000001310,8.662,4.2437,1,1856,1150,LOW_INCOME_LOW_ACCESS,43.56,49.83,1.0888,1.4556,53.08,379,36.39,61.58,17.3,1,78.43,12.72
2020,NBH0000001311,1.981,3.1039,0,2068,1569,URBAN_LOW_ACCESS,30.29,145.82,16.9817,14.1218,53.76,58,6.19,61.23,21.52,1,90.73,41.95
2013,NBH0000001312,3.743,6.3407,0,2775,1314,URBAN_LOW_ACCESS,41.99,121.59,22.7103,15.1251,11.09,23,10.68,92.27,0.87,0,26.72,14.55
2015,NBH0000001313,13.498,6.0463,0,587,78,LOW_INCOME_LOW_ACCESS,23.0,291.99,0.9121,8.7234,1.69,69,60.22,92.15,27.59,1,98.57,15.84
2016,NBH0000001314,7.151,0.3225,1,4081,1199,NO_DESERT,7.46,219.96,24.531,21.233,67.05,6,96.12,94.77,5.08,0,76.74,45.79
2020,NBH0000001315,2.161,1.5228,1,3060,1555,NO_DESERT,91.23,281.35,7.1442,4.1075,42.29,91,14.12,24.32,3.69,0,43.41,76.93
2018,NBH0000001316,12.175,2.0506,1,1730,367,LOW_ACCESS,9.74,24.67,19.3453,10.7768,0.12,201,88.63,1.19,43.64,0,50.86,48.21
2008,NBH0000001317,15.903,5.9984,0,4222,1680,NO_DESERT,44.02,179.91,28.9173,22.8959,50.61,196,26.13,56.44,8.99,0,59.68,13.13
2020,NBH0000001318,6.638,9.1446,1,1583,644,LOW_ACCESS,33.7,77.9,29.1385,4.1853,26.45,194,17.36,32.61,9.92,0,60.41,7.8
2023,NBH0000001319,3.151,2.7337,1,78,1363,LOW_ACCESS,36.42,117.94,25.5521,13.1672,90.98,56,0.78,4.36,13.51,0,15.27,84.19
2022,NBH0000001320,10.316,10.3007,1,2814,1322,NO_DESERT,53.39,328.64,8.7876,24.708,19.04,301,75.87,17.16,2.09,0,12.42,35.25
2013,NBH0000001321,17.227,0.5208,0,1789,1075,URBAN_LOW_ACCESS,66.49,66.38,25.9994,0.0217,89.73,174,42.99,67.11,19.54,1,3.58,38.48
2018,NBH0000001322,13.202,5.7053,1,4110,537,LOW_ACCESS,48.0,70.26,1.3966,15.3312,75.9,372,63.74,71.9,20.19,0,9.53,72.47
2009,NBH0000001323,1.622,4.6029,0,2175,1388,LOW_INCOME_LOW_ACCESS,72.4,85.66,3.9395,3.1814,59.48,399,62.19,67.21,22.46,0,31.47,16.62
2015,NBH0000001324,22.709,2.3787,1,1303,173,NO_DESERT,5.04,92.44,22.0343,6.146,70.74,300,53.5,48.57,19.34,0,74.9,42.43
2024,NBH0000001325,10.479,8.8476,1,1597,1592,LOW_ACCESS,75.01,257.35,13.0166,18.0765,51.34,1,19.41,91.46,31.79,0,53.35,73.33
2013,NBH0000001326,15.546,6.8724,1,2000,397,NO_DESERT,86.32,126.78,3.1794,12.59,16.42,342,88.3,35.95,41.47,0,52.41,32.89
2024,NBH0000001327,19.617,2.1255,0,3817,1473,LOW_ACCESS,86.95,36.54,12.3476,15.4618,71.57,445,85.49,11.14,6.15,1,60.58,24.74
2022,NBH0000001328,7.72,1.6557,1,4475,1459,URBAN_LOW_ACCESS,45.82,124.7,2.7573,13.6276,77.96,67,26.06,39.07,38.72,1,48.6,58.9
2009,NBH0000001329,18.73,7.0616,0,3203,848,NO_DESERT,63.31,160.74,18.9378,2.9831,65.24,168,51.34,49.44,7.19,1,71.15,76.43
2024,NBH0000001330,4.633,2.553,1,1501,1403,NO_DESERT,49.34,319.45,9.6354,2.3382,55.38,440,74.12,62.37,0.91,0,13.25,7.53
2011,NBH0000001331,22.753,3.3768,0,3003,770,URBAN_LOW_ACCESS,62.63,36.67,4.5536,15.9282,95.53,240,18.42,61.56,5.98,0,52.88,39.7
2009,NBH0000001332,18.68,8.1619,1,1255,391,URBAN_LOW_ACCESS,53.07,150.44,24.9265,23.4735,3.95,159,53.81,42.03,1.86,1,75.3,5.24
2014,NBH0000001333,8.703,3.9172,1,4379,122,LOW_ACCESS,23.37,233.56,4.7022,5.1727,52.36,91,61.65,34.93,4.86,0,96.31,24.85
2011,NBH0000001334,10.422,6.8635,1,86,1723,NO_DESERT,20.49,88.92,7.3969,6.36,96.52,118,39.19,3.4,29.64,1,54.13,52.33
2022,NBH0000001335,9.86,10.204,1,4429,826,LOW_ACCESS,18.49,252.68,26.0757,17.5722,82.44,251,44.8,76.25,25.47,1,84.9,53.46
2025,NBH0000001336,12.551,10.3518,0,2521,1324,URBAN_LOW_ACCESS,6.48,64.32,9.1773,13.0199,84.1,311,92.47,1.55,25.5,0,4.27,85.39
2022,NBH0000001337,13.121,11.5795,0,2438,106,LOW_ACCESS,28.76,110.93,4.3546,23.4122,14.36,334,82.95,24.5,14.14,0,4.22,90.35
2023,NBH0000001338,7.103,1.055,0,201,339,LOW_ACCESS,16.9,41.9,11.7096,9.7071,13.78,255,67.92,19.34,19.62,0,30.51,98.62
2017,NBH0000001339,5.025,2.2664,1,2497,884,RURAL_LOW_ACCESS,35.43,143.52,2.2468,15.7543,21.67,6,89.95,3.78,14.51,1,68.07,83.67
2022,NBH0000001340,1.827,2.4123,1,4310,18,NO_DESERT,30.6,231.0,14.052,0.0719,66.4,116,34.83,29.72,20.7,0,53.81,26.96
2009,NBH0000001341,23.119,4.4754,0,3562,1334,LOW_INCOME_LOW_ACCESS,42.77,272.72,29.1819,0.5455,44.5,166,82.04,0.89,44.5,0,42.76,14.57
2021,NBH0000001342,23.018,6.159,1,3593,1752,NO_DESERT,25.78,333.59,27.3094,11.1791,83.22,24,85.26,73.82,22.05,0,46.18,69.04
2023,NBH0000001343,16.879,7.8742,1,2751,124,RURAL_LOW_ACCESS,13.09,276.37,6.4639,13.9152,77.18,295,34.75,86.65,25.56,1,65.65,14.34
2025,NBH0000001344,12.238,9.0007,1,2584,298,URBAN_LOW_ACCESS,36.29,176.41,22.2106,13.6854,37.01,253,1.65,23.8,42.12,1,24.87,26.36
2010,NBH0000001345,14.976,10.2365,1,3312,396,URBAN_LOW_ACCESS,57.34,311.63,4.0196,12.2881,52.19,343,5.9,27.48,10.15,1,85.78,83.56
2019,NBH0000001346,9.453,11.624,1,3657,1128,URBAN_LOW_ACCESS,54.34,89.24,27.3343,4.754,28.1,182,71.75,38.73,41.45,0,89.52,46.49
2022,NBH0000001347,19.409,2.4508,1,432,1456,LOW_ACCESS,94.07,213.85,16.9608,14.1718,49.88,412,69.44,5.26,14.39,0,84.4,79.48
2008,NBH0000001348,17.074,8.3564,1,3766,535,LOW_INCOME_LOW_ACCESS,38.03,168.62,25.2296,23.5564,28.15,52,43.09,92.02,23.15,1,73.36,49.69
2008,NBH0000001349,21.285,9.0258,0,1768,1159,NO_DESERT,85.91,27.65,16.3269,23.0442,13.32,56,94.57,8.34,32.22,1,83.77,25.87
