edu_k12out_school_year,edu_k12out_district_id_udise,edu_k12out_school_id_udise,edu_k12out_grade_level,edu_k12out_subject_area,edu_k12out_assessment_scale_score,edu_k12out_proficiency_level,edu_k12out_growth_percentile,edu_k12out_attendance_rate_pct,edu_k12out_chronic_absenteeism_rate,edu_k12out_graduation_cohort_year,edu_k12out_graduation_rate_pct,edu_k12out_dropout_rate_pct,edu_k12out_discipline_incident_rate,edu_k12out_special_education_share_pct,edu_k12out_ell_share_pct,edu_k12out_gifted_program_share_pct,edu_k12out_student_teacher_ratio,edu_k12out_per_pupil_spending,edu_k12out_accountability_rating_code
2023-24,UDISE-D84275,UDISE-S8789772,Grade_12,SocialStudies,473.4,Proficient,27,95.72,29.99,2018,64.28,8.0,96.0,12.29,5.41,9.96,29.96,16088.9,E
2017-18,UDISE-D70053,UDISE-S7994177,Grade_6,English,340.0,Advanced,49,78.94,26.33,2022,42.37,3.3,89.19,6.33,17.4,3.4,34.92,151580.92,A
2017-18,UDISE-D93498,UDISE-S3249668,Grade_12,Science,614.5,Proficient,38,92.31,9.49,2018,95.25,15.77,70.38,5.83,24.63,4.46,41.95,50653.52,E
2021-22,UDISE-D85116,UDISE-S6199621,Grade_6,RegionalLanguage,150.0,Proficient,50,89.44,28.47,2018,40.61,1.68,109.6,5.25,31.9,0.17,17.69,142749.08,A
2023-24,UDISE-D49151,UDISE-S9514272,Grade_11,RegionalLanguage,634.8,Basic,13,80.61,30.1,2018,92.32,7.25,56.67,1.21,3.04,3.67,45.67,178211.73,D
2019-20,UDISE-D10098,UDISE-S2245449,Grade_8,SocialStudies,581.6,Basic,13,72.52,8.69,2016,96.19,11.46,100.16,8.52,22.85,9.33,34.73,105480.19,A
2020-21,UDISE-D83355,UDISE-S8954731,Grade_1,RegionalLanguage,503.7,Advanced,70,87.76,9.6,2022,65.75,3.16,1.66,1.86,4.81,8.86,42.0,89067.66,B
2016-17,UDISE-D30116,UDISE-S2661668,Grade_1,English,399.6,Advanced,74,61.57,18.99,2024,68.36,16.34,107.63,6.1,31.6,1.59,45.58,62386.85,B
2021-22,UDISE-D68579,UDISE-S9003950,Grade_12,Science,191.1,Below_Basic,24,93.89,36.55,2019,67.31,17.74,19.11,4.08,23.26,5.64,53.82,155058.37,E
2016-17,UDISE-D19825,UDISE-S7231745,Grade_1,English,595.6,Proficient,28,70.87,37.75,2025,91.09,14.98,68.33,10.65,25.3,6.93,15.11,144679.1,C
2016-17,UDISE-D99407,UDISE-S9518931,Grade_12,Hindi,567.2,Advanced,92,86.36,40.08,2026,41.67,0.5,103.78,12.82,21.73,0.36,28.71,149878.73,A
2019-20,UDISE-D23815,UDISE-S8600714,Grade_3,Reading,496.6,Basic,7,98.79,0.28,2017,43.95,5.1,97.42,10.61,26.64,11.21,50.31,29443.37,A
2020-21,UDISE-D52452,UDISE-S7359100,Grade_8,Science,386.9,Advanced,92,71.93,37.5,2017,87.65,3.0,116.7,8.9,14.68,8.48,54.29,176912.76,E
2018-19,UDISE-D26794,UDISE-S3045113,Grade_10,Reading,396.5,Basic,32,66.62,11.14,2021,98.12,3.18,92.35,10.75,7.55,6.23,46.56,45505.55,D
2017-18,UDISE-D61401,UDISE-S5916141,Grade_5,Science,138.5,Advanced,33,74.02,23.82,2021,49.7,10.89,75.33,4.32,0.59,5.36,34.28,77389.57,E
2018-19,UDISE-D96423,UDISE-S7926245,Grade_12,Math,117.4,Below_Basic,35,82.35,32.43,2021,54.99,13.61,1.69,4.98,31.88,4.04,17.02,114972.58,D
2020-21,UDISE-D25041,UDISE-S4643277,Grade_12,SocialStudies,491.1,Proficient,48,69.76,13.63,2019,78.09,13.74,77.35,2.08,30.23,2.68,24.72,27144.99,E
2017-18,UDISE-D48486,UDISE-S6868945,Grade_6,English,781.9,Proficient,34,86.16,36.46,2018,44.36,9.87,80.31,4.46,3.57,3.24,42.11,158158.13,NA
2022-23,UDISE-D48131,UDISE-S4996900,Grade_4,Science,473.9,Proficient,63,65.02,16.18,2025,51.47,13.35,111.16,11.36,18.44,3.08,27.77,140386.28,C
2018-19,UDISE-D83149,UDISE-S6058848,Grade_7,English,255.3,Below_Basic,7,92.24,8.62,2016,76.92,6.37,8.29,12.04,12.03,7.25,18.65,56189.22,A
2025-26,UDISE-D22725,UDISE-S6650537,Grade_9,RegionalLanguage,764.7,Advanced,54,93.4,20.26,2025,54.18,3.35,25.52,0.26,27.06,2.27,19.22,102333.57,A
2016-17,UDISE-D33305,UDISE-S5868277,Grade_7,Math,250.3,Below_Basic,93,60.42,34.17,2024,90.07,8.48,59.44,4.92,20.05,7.65,49.75,132445.05,NA
2019-20,UDISE-D88063,UDISE-S7323094,Grade_6,Hindi,819.3,Basic,36,61.85,20.83,2020,66.75,11.32,48.77,8.43,27.94,6.8,43.14,51516.29,C
2024-25,UDISE-D83969,UDISE-S8392710,Grade_5,Hindi,285.4,Proficient,27,81.43,7.31,2023,48.81,2.78,44.62,1.12,28.47,7.69,49.48,133888.37,A
2025-26,UDISE-D52019,UDISE-S7072921,Grade_1,RegionalLanguage,263.5,Proficient,45,77.17,39.67,2020,81.38,4.24,118.61,13.29,1.22,8.57,33.1,96271.54,A
2019-20,UDISE-D38786,UDISE-S5416499,Grade_1,Reading,474.3,Below_Basic,55,90.06,24.78,2018,59.15,2.04,60.47,3.93,17.96,2.81,13.68,173954.58,C
2020-21,UDISE-D73102,UDISE-S7608859,Grade_8,SocialStudies,897.5,Below_Basic,27,89.03,35.63,2025,48.67,14.09,40.4,2.28,22.45,0.37,31.58,81000.21,D
2023-24,UDISE-D29929,UDISE-S3568265,Grade_5,Reading,257.1,Basic,61,68.37,16.71,2022,66.55,10.3,41.91,8.91,28.5,9.75,32.35,137078.39,A
2025-26,UDISE-D44244,UDISE-S3583947,Grade_12,Reading,379.0,Proficient,56,69.49,18.94,2023,68.3,10.01,70.24,11.31,25.45,0.08,35.55,106415.33,E
2025-26,UDISE-D67326,UDISE-S5497739,Grade_11,RegionalLanguage,711.0,Below_Basic,61,69.77,22.26,2018,58.08,10.73,1.95,1.71,34.3,5.13,32.65,24327.54,B
2025-26,UDISE-D69421,UDISE-S3792363,Grade_3,SocialStudies,546.8,Advanced,33,97.11,43.72,2016,98.33,2.16,42.47,0.17,32.31,9.55,11.45,68657.55,D
2019-20,UDISE-D80922,UDISE-S4652752,Grade_11,SocialStudies,230.3,Below_Basic,91,92.68,12.36,2023,44.81,14.88,13.17,4.15,12.57,0.2,29.36,130084.45,D
2018-19,UDISE-D20006,UDISE-S6414782,Grade_6,SocialStudies,380.3,Proficient,93,71.17,34.26,2024,57.6,15.81,5.26,8.79,17.24,9.66,30.11,81691.76,NA
2016-17,UDISE-D71558,UDISE-S3952678,Grade_10,SocialStudies,576.1,Below_Basic,39,81.57,28.07,2025,70.85,14.6,71.23,8.4,33.67,5.91,10.96,133549.89,E
2020-21,UDISE-D77842,UDISE-S4983381,Grade_6,Science,793.9,Basic,37,82.59,10.17,2022,52.05,5.97,68.66,14.22,27.22,6.07,18.6,172523.16,B
2025-26,UDISE-D55140,UDISE-S8045568,Grade_2,Hindi,344.7,Advanced,73,66.31,5.58,2022,44.35,15.29,90.11,2.0,0.38,11.66,38.55,17372.96,NA
2024-25,UDISE-D14272,UDISE-S4916337,Grade_8,Science,731.5,Advanced,88,93.18,15.36,2023,72.82,2.38,103.85,3.25,13.52,8.27,47.12,60714.99,D
2025-26,UDISE-D16343,UDISE-S6218150,Grade_10,English,516.3,Basic,60,85.94,36.44,2017,40.44,12.19,77.64,5.97,1.26,8.76,11.6,48252.87,B
2020-21,UDISE-D51823,UDISE-S5790284,Grade_12,Math,780.5,Below_Basic,95,71.33,39.04,2017,75.98,2.22,96.46,9.58,26.85,0.36,11.0,14227.07,E
2023-24,UDISE-D48201,UDISE-S5035798,Grade_2,Math,744.3,Proficient,68,85.83,27.04,2017,61.85,11.56,32.2,8.28,7.58,6.56,52.33,78737.59,C
2024-25,UDISE-D80688,UDISE-S4589953,Grade_5,Hindi,275.5,Below_Basic,82,92.28,33.8,2019,40.48,8.32,6.31,4.51,21.79,9.22,19.27,43206.73,A
2025-26,UDISE-D95835,UDISE-S1831514,Grade_3,Reading,669.4,Proficient,27,87.42,11.25,2017,51.92,11.63,55.97,2.19,28.22,0.01,12.15,28253.62,D
2019-20,UDISE-D30192,UDISE-S3226063,Grade_10,Science,591.5,Proficient,42,67.24,35.47,2022,58.29,1.99,89.07,4.17,33.48,1.68,15.96,151001.12,E
2019-20,UDISE-D16394,UDISE-S7931628,Grade_6,Reading,529.0,Basic,56,87.27,24.8,2018,44.84,14.76,113.72,7.4,30.57,10.72,34.95,179553.65,NA
2020-21,UDISE-D68249,UDISE-S6828934,Grade_11,Reading,428.2,Below_Basic,69,82.76,41.68,2024,59.57,15.11,25.74,13.29,13.3,7.72,35.29,108197.33,E
2021-22,UDISE-D64639,UDISE-S5838259,Grade_7,Hindi,692.7,Advanced,35,67.2,3.04,2021,52.85,15.07,12.04,7.19,25.34,0.67,32.58,79453.97,D
2023-24,UDISE-D79447,UDISE-S8754353,Grade_1,RegionalLanguage,750.0,Advanced,89,72.3,33.57,2025,69.6,3.61,106.24,10.89,25.08,6.23,38.9,122663.76,C
2020-21,UDISE-D88354,UDISE-S2028934,Grade_2,Science,561.3,Basic,34,67.77,0.65,2020,91.02,7.51,17.68,9.62,32.88,0.37,16.44,75364.18,C
2024-25,UDISE-D52320,UDISE-S3373257,Grade_1,Science,574.2,Proficient,31,65.99,17.12,2021,72.08,14.99,58.81,0.0,25.29,9.36,13.86,125762.98,E
2022-23,UDISE-D75697,UDISE-S7147507,Grade_8,Math,572.3,Advanced,60,64.01,11.28,2020,98.96,13.19,2.42,14.18,28.4,10.96,12.45,137456.56,NA
2020-21,UDISE-D36281,UDISE-S2029665,Grade_9,English,412.9,Advanced,66,69.18,32.15,2022,41.9,9.42,2.62,14.46,30.68,2.6,26.86,66957.67,B
2017-18,UDISE-D77034,UDISE-S8194931,Grade_12,Science,389.0,Basic,46,89.56,33.67,2023,66.79,12.91,4.67,0.03,23.59,2.33,16.45,105258.35,C
2019-20,UDISE-D70592,UDISE-S1347663,Grade_3,Math,403.5,Advanced,11,79.03,41.57,2017,65.8,1.09,57.69,4.51,31.65,0.22,12.02,153913.84,B
2017-18,UDISE-D61577,UDISE-S8460327,Grade_12,Hindi,204.9,Below_Basic,16,76.6,25.52,2017,67.26,9.53,46.83,6.24,11.21,10.48,40.78,65651.13,NA
2017-18,UDISE-D25978,UDISE-S6530975,Grade_6,SocialStudies,453.8,Below_Basic,9,93.96,42.95,2024,96.06,7.96,79.73,8.09,21.92,5.03,52.96,55835.69,B
2018-19,UDISE-D92389,UDISE-S7591985,Grade_3,RegionalLanguage,211.9,Below_Basic,15,91.69,36.93,2022,90.32,1.75,76.39,7.45,11.19,9.67,44.46,97455.52,C
2017-18,UDISE-D97208,UDISE-S2216206,Grade_12,Hindi,730.5,Below_Basic,69,71.83,31.34,2021,76.04,5.13,102.17,3.88,9.74,3.34,38.5,106993.9,NA
2016-17,UDISE-D38179,UDISE-S5139334,Grade_9,Reading,774.0,Proficient,20,88.16,39.75,2021,96.86,6.57,40.61,10.08,14.14,7.12,39.84,142511.39,E
2017-18,UDISE-D63856,UDISE-S2369606,Grade_1,English,516.1,Basic,2,68.98,3.52,2020,94.4,2.03,18.63,0.12,8.68,10.17,32.1,162954.1,B
2016-17,UDISE-D23410,UDISE-S9753267,Grade_1,RegionalLanguage,463.2,Advanced,23,63.46,34.97,2017,75.49,11.31,105.31,9.65,10.17,6.73,39.48,60625.18,E
2024-25,UDISE-D13620,UDISE-S9908612,Grade_11,Hindi,168.9,Basic,3,67.25,14.94,2026,71.7,1.27,105.15,7.2,34.06,10.64,48.05,116224.27,A
2024-25,UDISE-D74817,UDISE-S1505144,Grade_5,English,149.8,Proficient,75,61.92,1.87,2022,94.04,12.17,13.98,2.06,18.12,4.71,45.14,83553.92,NA
2019-20,UDISE-D38004,UDISE-S6691173,Grade_7,RegionalLanguage,212.5,Proficient,97,67.3,20.97,2025,72.32,14.22,74.64,14.76,23.37,4.16,30.35,59666.69,A
2021-22,UDISE-D99240,UDISE-S7544756,Grade_6,English,857.9,Advanced,10,95.74,22.57,2025,45.56,12.6,55.9,13.84,25.13,5.67,38.42,169418.34,A
2021-22,UDISE-D97746,UDISE-S9239027,Grade_3,Science,556.2,Basic,67,64.78,10.29,2020,94.78,5.79,97.99,8.48,33.82,4.86,46.48,61682.67,B
2021-22,UDISE-D78626,UDISE-S2290716,Grade_8,SocialStudies,484.2,Proficient,89,98.72,25.01,2022,52.78,7.05,39.1,0.73,15.82,6.8,37.56,138996.83,A
2017-18,UDISE-D48189,UDISE-S2425302,Grade_1,Reading,354.8,Below_Basic,73,65.01,13.09,2018,97.42,18.0,37.38,6.07,24.93,10.46,53.89,118740.3,B
2024-25,UDISE-D95539,UDISE-S2446462,Grade_2,Math,892.5,Below_Basic,90,90.14,18.22,2022,82.45,5.35,57.16,1.6,32.02,11.48,18.11,63156.13,NA
2018-19,UDISE-D27986,UDISE-S9466520,Grade_2,RegionalLanguage,593.6,Proficient,40,75.88,29.19,2024,97.34,15.08,93.93,9.75,9.28,0.36,27.7,138716.56,E
2019-20,UDISE-D54256,UDISE-S6892858,Grade_7,Math,558.2,Basic,89,75.93,5.54,2023,40.92,10.3,107.06,6.32,22.4,11.23,27.95,162184.67,NA
2017-18,UDISE-D72057,UDISE-S8803879,Grade_3,Reading,762.0,Proficient,5,98.39,29.03,2017,49.05,17.36,81.35,10.2,26.02,4.11,32.79,160632.32,E
2025-26,UDISE-D61014,UDISE-S9409555,Grade_10,SocialStudies,264.4,Advanced,16,81.47,36.58,2026,81.91,11.07,10.14,13.21,34.36,10.22,43.15,157447.27,NA
2020-21,UDISE-D95387,UDISE-S9878600,Grade_12,Reading,868.2,Proficient,4,79.65,27.83,2025,87.85,10.75,24.97,7.44,29.36,3.67,38.8,164748.96,NA
2019-20,UDISE-D99086,UDISE-S4783898,Grade_12,RegionalLanguage,859.6,Below_Basic,71,80.56,10.17,2019,59.23,12.64,15.13,12.96,13.93,1.11,22.96,179228.03,C
2017-18,UDISE-D23479,UDISE-S4251928,Grade_2,Math,470.3,Advanced,35,93.42,43.55,2019,82.71,12.42,0.53,0.17,23.0,11.11,49.89,21023.59,NA
2022-23,UDISE-D33185,UDISE-S7435133,Grade_4,Reading,636.3,Advanced,29,92.83,26.6,2022,74.37,5.72,49.66,11.67,3.17,6.56,18.17,120232.27,D
2019-20,UDISE-D84517,UDISE-S8799806,Grade_8,English,789.6,Basic,66,85.79,41.26,2021,55.29,12.51,41.52,4.29,5.17,8.92,39.93,12604.56,B
2024-25,UDISE-D88679,UDISE-S6318518,Grade_5,Math,446.7,Proficient,87,84.06,31.49,2021,83.12,6.88,39.64,13.45,16.3,8.19,49.22,132231.15,D
2023-24,UDISE-D43694,UDISE-S7238991,Grade_6,Reading,804.7,Proficient,91,62.9,13.56,2020,71.3,13.21,91.18,14.3,23.1,0.35,14.29,23559.45,A
2016-17,UDISE-D68737,UDISE-S2056550,Grade_9,English,234.8,Basic,18,72.33,35.66,2023,63.46,3.22,30.58,8.91,11.56,8.29,22.53,33230.14,E
2025-26,UDISE-D78083,UDISE-S7149381,Grade_4,SocialStudies,376.9,Basic,36,95.57,15.92,2024,54.63,16.41,49.77,3.77,10.96,6.4,41.38,59924.29,NA
2019-20,UDISE-D89193,UDISE-S6258550,Grade_3,Hindi,611.4,Below_Basic,60,96.25,13.16,2025,46.41,5.4,47.61,4.72,7.18,9.12,13.08,74871.47,A
2021-22,UDISE-D60838,UDISE-S8925749,Grade_4,Hindi,646.4,Advanced,73,67.22,44.65,2020,90.24,3.85,50.92,11.94,19.33,7.67,47.85,164815.02,B
2021-22,UDISE-D87624,UDISE-S5503023,Grade_4,RegionalLanguage,461.5,Basic,35,98.4,21.77,2019,92.83,12.45,2.72,9.06,21.2,6.52,21.59,176383.36,B
2018-19,UDISE-D27736,UDISE-S8531395,Grade_11,RegionalLanguage,647.9,Below_Basic,97,74.9,40.94,2020,82.73,0.45,103.43,9.04,8.19,4.04,10.45,80606.2,D
2016-17,UDISE-D99277,UDISE-S4406219,Grade_2,SocialStudies,607.9,Proficient,69,73.12,17.32,2025,98.7,2.77,60.33,9.32,8.28,6.49,24.57,76814.63,B
2016-17,UDISE-D86696,UDISE-S1866832,Grade_5,Reading,455.6,Advanced,85,75.83,1.22,2022,40.37,1.48,77.78,12.52,25.91,2.03,33.85,159067.12,D
2022-23,UDISE-D69103,UDISE-S6758397,Grade_1,Reading,781.2,Basic,96,89.79,11.63,2026,42.33,4.48,108.5,10.87,23.32,3.72,24.15,107272.76,NA
2020-21,UDISE-D87262,UDISE-S7728270,Grade_11,Reading,488.9,Below_Basic,29,71.6,33.83,2021,65.69,3.72,50.76,3.36,28.81,2.8,23.8,86593.52,A
2021-22,UDISE-D29444,UDISE-S2838559,Grade_3,Science,423.5,Below_Basic,90,67.12,3.94,2021,96.89,4.14,21.09,14.98,2.37,2.96,19.01,115214.08,A
2018-19,UDISE-D96415,UDISE-S5271074,Grade_4,RegionalLanguage,822.5,Below_Basic,70,85.31,33.66,2020,93.59,1.96,102.99,8.58,0.05,2.44,54.3,25939.83,E
2022-23,UDISE-D44653,UDISE-S3755356,Grade_3,Reading,224.0,Advanced,34,89.81,8.49,2016,83.59,3.82,21.44,5.47,16.98,9.29,10.08,109394.6,B
2018-19,UDISE-D85465,UDISE-S5558209,Grade_3,RegionalLanguage,712.5,Basic,6,77.81,9.89,2018,71.18,0.16,21.37,2.08,5.26,9.18,18.92,88561.16,A
2017-18,UDISE-D83485,UDISE-S8926939,Grade_2,Math,862.3,Basic,19,70.2,19.02,2016,81.52,6.61,71.74,4.44,28.51,6.35,28.89,96296.56,A
2023-24,UDISE-D32892,UDISE-S8267315,Grade_7,RegionalLanguage,356.0,Advanced,18,62.93,0.41,2016,69.56,14.44,73.92,7.3,16.22,1.76,50.88,146143.55,A
2024-25,UDISE-D90256,UDISE-S9675956,Grade_4,Hindi,298.0,Proficient,49,69.93,24.9,2016,71.14,12.64,15.52,1.54,0.44,8.79,13.4,153987.28,A
2020-21,UDISE-D24529,UDISE-S9034088,Grade_1,Math,502.9,Advanced,80,66.59,19.32,2022,95.73,1.48,22.26,8.49,31.95,7.63,39.54,96210.08,C
2023-24,UDISE-D42692,UDISE-S3340017,Grade_8,Math,302.5,Proficient,82,61.88,5.59,2016,88.35,12.75,37.73,14.84,34.02,11.7,20.55,51252.18,D
2018-19,UDISE-D46582,UDISE-S6268782,Grade_3,Reading,185.4,Basic,68,64.95,35.76,2022,91.02,5.15,110.28,7.64,18.83,0.07,12.58,150314.75,E
2022-23,UDISE-D34113,UDISE-S7206568,Grade_10,Hindi,249.7,Proficient,58,79.84,3.85,2016,72.28,0.94,22.62,1.83,12.42,11.17,26.82,24613.61,C
2023-24,UDISE-D81416,UDISE-S6826819,Grade_7,SocialStudies,210.3,Proficient,71,75.26,36.68,2019,58.84,11.17,18.4,9.73,8.75,3.71,23.49,120241.93,A
2021-22,UDISE-D82320,UDISE-S9585149,Grade_12,Reading,316.3,Below_Basic,96,65.35,19.39,2019,49.65,16.76,34.16,0.59,32.32,0.55,37.98,32973.67,D
2018-19,UDISE-D94197,UDISE-S8125106,Grade_1,Science,289.7,Advanced,81,76.02,42.74,2016,58.99,8.23,59.79,3.08,26.52,11.98,11.38,158420.4,C
2024-25,UDISE-D97592,UDISE-S6417482,Grade_1,Hindi,669.9,Advanced,76,71.89,25.79,2018,51.54,11.17,76.08,4.38,11.56,1.4,12.07,42024.3,E
2023-24,UDISE-D95662,UDISE-S2991839,Grade_4,Reading,387.3,Proficient,92,83.76,5.78,2016,42.67,14.41,81.6,7.6,15.11,11.34,34.7,123935.99,D
2021-22,UDISE-D78014,UDISE-S9936929,Grade_5,Math,757.4,Proficient,81,60.49,4.85,2016,46.96,2.35,115.44,8.33,18.27,10.89,40.74,56979.34,NA
2025-26,UDISE-D67323,UDISE-S7115086,Grade_6,Science,485.0,Below_Basic,35,79.44,3.98,2017,61.86,7.46,28.37,4.95,22.11,1.84,42.84,90855.59,B
2018-19,UDISE-D69580,UDISE-S2888493,Grade_12,Math,764.5,Below_Basic,12,82.85,5.92,2018,68.37,1.13,4.49,4.39,11.85,9.85,11.69,25093.96,NA
2025-26,UDISE-D29239,UDISE-S5034229,Grade_12,Science,651.3,Proficient,47,81.61,25.38,2024,56.63,13.86,119.12,3.51,17.29,10.26,32.98,158526.56,A
2020-21,UDISE-D25596,UDISE-S8170508,Grade_8,SocialStudies,321.6,Proficient,87,93.39,26.24,2022,93.84,5.43,116.89,13.81,30.41,11.23,18.58,96461.18,C
2025-26,UDISE-D81510,UDISE-S5098991,Grade_9,Math,210.8,Below_Basic,8,88.34,42.75,2026,42.17,16.25,87.82,5.49,9.03,9.63,29.85,60341.41,E
2022-23,UDISE-D58763,UDISE-S1075331,Grade_4,Science,540.1,Basic,40,77.32,42.42,2021,66.42,17.2,75.26,5.1,14.44,9.87,41.76,26702.39,NA
2018-19,UDISE-D60896,UDISE-S4679963,Grade_8,Reading,228.9,Proficient,75,69.55,2.65,2024,43.04,9.98,110.12,9.48,17.48,5.15,11.27,132925.53,NA
2020-21,UDISE-D17772,UDISE-S3704259,Grade_11,Hindi,119.6,Proficient,15,87.51,15.99,2017,68.18,6.64,96.18,0.71,21.15,9.43,30.53,117642.85,A
2023-24,UDISE-D36489,UDISE-S8676151,Grade_3,RegionalLanguage,521.2,Basic,17,79.34,38.32,2016,69.54,2.91,3.0,2.19,33.98,7.87,33.87,111304.24,C
2018-19,UDISE-D81481,UDISE-S7561455,Grade_9,Science,878.9,Advanced,53,87.99,35.85,2022,87.25,4.05,118.63,6.52,29.47,0.93,17.49,178545.22,C
2016-17,UDISE-D71144,UDISE-S9205116,Grade_4,Hindi,336.2,Basic,23,67.25,19.34,2020,48.85,17.02,114.68,6.7,30.62,8.21,45.8,38490.42,C
2025-26,UDISE-D13970,UDISE-S8528199,Grade_5,English,460.5,Proficient,56,71.49,17.44,2022,80.32,16.15,61.41,10.57,10.84,5.77,49.58,125161.27,D
2022-23,UDISE-D55820,UDISE-S6720764,Grade_11,RegionalLanguage,745.5,Below_Basic,45,99.05,8.42,2019,41.53,3.35,100.38,6.51,8.34,8.77,28.43,69732.54,A
2020-21,UDISE-D40184,UDISE-S2634359,Grade_3,SocialStudies,549.5,Basic,47,66.25,30.45,2023,97.24,10.88,40.87,11.74,24.34,7.27,16.11,175052.03,B
2018-19,UDISE-D95563,UDISE-S1672036,Grade_2,SocialStudies,583.6,Basic,89,87.76,20.67,2019,78.95,1.99,74.12,11.46,0.19,8.52,20.63,61373.88,B
2025-26,UDISE-D48155,UDISE-S4319745,Grade_3,Math,175.6,Basic,72,81.48,5.16,2023,57.44,7.15,63.99,11.69,31.7,11.85,38.57,66162.37,NA
2024-25,UDISE-D89777,UDISE-S8908481,Grade_4,Science,710.4,Basic,6,81.6,25.31,2026,66.68,17.31,30.26,5.34,33.17,11.89,53.51,128592.85,NA
2024-25,UDISE-D38891,UDISE-S9354619,Grade_8,Math,529.8,Proficient,14,68.75,28.83,2017,42.11,7.33,86.29,7.78,6.73,0.11,27.94,67079.05,C
2016-17,UDISE-D85642,UDISE-S9828635,Grade_2,RegionalLanguage,120.0,Below_Basic,21,65.11,19.29,2025,91.78,2.14,92.14,4.47,20.97,6.41,30.17,75628.38,A
2025-26,UDISE-D50883,UDISE-S3199890,Grade_9,English,725.3,Advanced,20,86.98,43.9,2026,48.13,9.26,36.02,5.66,19.52,7.12,14.73,129348.34,NA
2024-25,UDISE-D68689,UDISE-S3991852,Grade_8,RegionalLanguage,782.7,Below_Basic,84,64.56,5.46,2021,56.29,3.83,29.37,4.87,15.59,0.9,38.6,121947.83,D
2019-20,UDISE-D83230,UDISE-S1098719,Grade_6,RegionalLanguage,161.2,Below_Basic,51,97.89,26.35,2019,92.0,10.37,118.16,7.88,12.44,5.24,50.77,13016.4,E
2017-18,UDISE-D45742,UDISE-S8465613,Grade_6,Hindi,883.9,Basic,79,98.5,40.14,2016,50.24,9.58,13.72,5.25,33.52,7.95,39.47,131802.37,E
2021-22,UDISE-D38774,UDISE-S3740981,Grade_12,SocialStudies,313.3,Proficient,87,86.35,23.6,2021,89.52,16.52,0.36,10.68,31.0,5.3,52.12,112923.07,D
2023-24,UDISE-D92070,UDISE-S1478660,Grade_10,RegionalLanguage,192.8,Below_Basic,33,83.14,43.34,2017,59.98,10.05,81.68,12.16,19.56,5.7,25.09,134891.88,E
2017-18,UDISE-D21118,UDISE-S7986266,Grade_10,SocialStudies,350.3,Basic,50,97.37,32.14,2021,79.85,9.28,17.0,4.21,4.08,7.9,49.74,108601.52,E
2020-21,UDISE-D91207,UDISE-S9349725,Grade_8,Science,623.7,Below_Basic,87,96.26,20.96,2020,76.85,14.62,60.54,7.61,34.87,10.54,25.72,99907.31,E
2024-25,UDISE-D34855,UDISE-S4787192,Grade_12,Reading,705.5,Below_Basic,89,70.09,8.88,2023,46.6,3.19,117.65,4.1,14.32,0.52,53.91,92005.18,D
2018-19,UDISE-D95491,UDISE-S6359517,Grade_2,Science,345.1,Basic,57,63.29,39.51,2024,96.45,11.74,83.65,4.13,12.57,2.16,50.43,34947.88,D
2018-19,UDISE-D47589,UDISE-S5638327,Grade_2,English,540.2,Below_Basic,82,77.2,11.03,2023,89.64,4.83,38.39,6.87,8.96,0.99,24.98,39167.54,NA
2017-18,UDISE-D54720,UDISE-S9685689,Grade_8,Reading,615.1,Advanced,77,67.62,41.03,2025,66.07,8.18,33.27,0.35,29.18,5.68,45.48,12107.47,NA
2022-23,UDISE-D49453,UDISE-S5381139,Grade_7,Reading,265.5,Basic,11,67.83,29.66,2016,61.0,3.36,106.27,3.05,2.91,9.75,39.9,29791.58,B
2018-19,UDISE-D59653,UDISE-S9046414,Grade_7,RegionalLanguage,373.8,Basic,60,89.12,9.83,2023,50.32,12.86,90.98,14.34,23.76,0.87,31.02,25800.7,A
2023-24,UDISE-D13718,UDISE-S5574151,Grade_4,Math,530.5,Basic,81,85.8,24.16,2023,51.79,12.84,104.08,6.75,8.64,5.87,13.5,69807.14,C
2021-22,UDISE-D92465,UDISE-S1259714,Grade_8,Math,339.1,Below_Basic,2,60.13,31.5,2024,40.68,12.88,21.91,7.48,13.32,4.29,41.51,84872.55,B
2025-26,UDISE-D89570,UDISE-S2009385,Grade_10,Science,237.1,Below_Basic,54,62.65,34.59,2018,73.55,11.21,11.08,3.34,24.29,11.21,19.6,149616.93,E
2017-18,UDISE-D11300,UDISE-S1009611,Grade_6,Math,522.4,Proficient,35,71.92,2.91,2017,81.37,11.26,64.61,14.8,12.33,8.51,15.45,138664.54,NA
2023-24,UDISE-D13492,UDISE-S9361594,Grade_9,Math,361.3,Advanced,61,89.29,35.85,2017,71.7,6.93,107.69,6.66,5.49,5.23,16.27,56302.08,NA
2017-18,UDISE-D99024,UDISE-S5836043,Grade_4,Reading,808.1,Below_Basic,8,63.13,43.43,2025,55.93,8.08,71.34,6.39,30.0,11.86,30.59,20206.35,B
2020-21,UDISE-D80799,UDISE-S4962558,Grade_10,RegionalLanguage,332.1,Proficient,32,84.84,34.62,2017,54.89,14.52,1.13,6.33,7.81,4.01,10.64,60192.09,B
2024-25,UDISE-D72053,UDISE-S3578649,Grade_1,RegionalLanguage,684.1,Basic,55,72.46,43.17,2021,45.0,8.75,92.16,1.67,24.92,1.42,47.79,52492.07,A
2016-17,UDISE-D94415,UDISE-S8122027,Grade_1,Math,500.7,Basic,72,64.76,18.61,2017,53.07,4.44,62.56,1.74,3.98,3.02,37.2,134565.82,B
