qol_cost_reference_month,qol_cost_country_iso2,qol_cost_city_id,qol_cost_hicp_overall_index,qol_cost_food_index,qol_cost_energy_index,qol_cost_transport_index,qol_cost_rent_index,qol_cost_housing_cost_overburden_rate_pct,qol_cost_energy_poverty_rate_pct,qol_cost_median_net_income_eur,qol_cost_real_income_change_pct,qol_cost_consumer_confidence_index,qol_cost_price_level_index_pps,qol_cost_student_budget_eur_month,qol_cost_family_budget_eur_month,qol_cost_tourism_pressure_index,qol_cost_data_source,qol_cost_methodology_version,qol_cost_data_extract_date
2019-11,NL,CITY_NL_4774,112.37,119.29,171.13,112.34,145.03,11.12,13.8,4714.47,4.97,-21.57,131.18,1144.14,5148.58,16.7,URBAN_COST_SURVEY,COST_V2,2025-10-14
2019-12,SE,CITY_SE_4811,122.62,118.27,111.9,114.07,161.34,22.31,11.96,3342.56,3.25,-4.13,95.46,708.93,1882.78,52.9,NATIONAL_PRICE_OBS,COST_V3,2025-01-16
2020-01,DK,CITY_DK_4848,121.0,134.31,167.48,112.5,141.93,12.24,3.97,3368.04,2.26,-14.23,96.5,1677.43,2234.98,20.96,HICP_CITY_MODEL,COST_V1,2024-05-04
2020-02,IE,CITY_IE_4885,102.2,114.17,209.24,106.86,121.36,20.65,7.65,2889.67,-2.24,-38.56,145.85,814.74,1868.03,41.63,EUROSTAT_HICP,COST_V2,2025-09-22
2020-03,PL,CITY_PL_4922,117.94,120.75,160.09,128.68,109.47,15.37,12.25,1955.47,-4.54,-7.17,88.21,1317.77,3628.73,25.36,URBAN_COST_SURVEY,COST_V3,2025-01-27
2020-04,AT,CITY_AT_4959,115.01,121.3,235.76,137.63,163.45,21.88,14.62,1908.47,-3.36,-11.6,101.71,1234.37,6070.52,13.6,NATIONAL_PRICE_OBS,COST_V1,2024-07-28
2020-05,EE,CITY_EE_4996,97.72,108.95,195.56,96.3,109.44,6.23,10.01,1624.9,-3.77,-4.53,126.91,661.69,3086.71,42.55,HICP_CITY_MODEL,COST_V2,2025-03-06
2020-06,IT,CITY_IT_5033,85.61,88.66,113.59,93.85,86.9,11.18,11.4,1233.94,-3.18,-8.91,126.82,1376.78,2003.7,12.74,EUROSTAT_HICP,COST_V3,2025-04-19
2020-07,PT,CITY_PT_5070,90.96,93.89,144.51,92.82,99.6,9.32,4.47,3200.97,-5.32,-4.25,71.12,734.01,1790.19,10.83,URBAN_COST_SURVEY,COST_V1,2025-09-04
2020-08,BE,CITY_BE_5107,89.62,88.29,109.59,90.3,127.02,19.02,3.5,2875.13,1.63,2.91,106.26,694.91,5425.45,27.04,NATIONAL_PRICE_OBS,COST_V2,2025-07-01
2020-09,FI,CITY_FI_5144,104.11,117.77,123.54,116.96,115.1,17.03,13.35,3649.16,-3.49,-16.75,111.0,1131.81,4298.31,18.49,HICP_CITY_MODEL,COST_V3,2025-11-27
2020-10,LV,CITY_LV_5181,92.36,96.64,120.96,109.39,86.15,16.42,14.31,1128.51,-0.89,-15.5,90.56,1054.18,2323.41,51.32,EUROSTAT_HICP,COST_V1,2024-05-11
2020-11,RO,CITY_RO_5218,100.89,113.49,136.25,105.75,93.44,13.63,13.59,1289.34,0.78,-30.06,107.68,1550.13,4465.81,9.18,URBAN_COST_SURVEY,COST_V2,2025-09-12
2020-12,BG,CITY_BG_5255,107.3,116.17,135.99,106.77,110.81,12.7,9.27,1317.6,5.46,-0.13,83.93,1046.63,1745.94,32.49,NATIONAL_PRICE_OBS,COST_V3,2024-02-02
2021-01,FR,CITY_FR_5292,113.68,119.2,212.82,124.32,157.99,14.82,5.64,3774.93,-3.01,-19.72,116.2,741.47,2134.65,34.93,HICP_CITY_MODEL,COST_V1,2024-10-23
2021-02,LT,CITY_LT_5329,89.82,97.28,99.16,84.56,102.05,21.12,4.45,2056.51,-2.25,-22.8,87.46,931.17,3603.88,7.84,EUROSTAT_HICP,COST_V2,2025-07-06
2021-03,SK,CITY_SK_5366,106.82,108.79,186.26,124.94,103.4,13.15,15.21,1435.58,-4.97,-32.7,75.08,884.25,1562.97,11.7,URBAN_COST_SURVEY,COST_V3,2025-10-02
2021-04,HR,CITY_HR_5403,122.39,134.26,251.78,129.87,114.43,9.15,11.14,2144.27,-2.17,-29.08,125.64,1609.32,4369.18,13.85,NATIONAL_PRICE_OBS,COST_V1,2024-12-29
2021-05,DE,CITY_DE_5440,103.83,116.79,96.61,103.75,134.3,11.64,2.15,2166.07,1.92,-5.66,161.18,980.75,5024.16,10.34,HICP_CITY_MODEL,COST_V2,2025-10-04
2021-06,LU,CITY_LU_5477,135.81,139.82,197.94,141.69,172.12,17.94,15.33,4743.37,-2.23,-37.28,127.43,1284.68,3004.85,51.23,EUROSTAT_HICP,COST_V3,2025-11-29
2021-07,SI,CITY_SI_5514,106.01,118.42,182.97,99.45,117.36,9.2,13.78,1410.67,-2.64,-14.76,119.02,653.62,4200.28,38.85,URBAN_COST_SURVEY,COST_V1,2025-07-14
2021-08,CY,CITY_CY_5551,101.73,99.92,188.42,99.43,96.13,20.84,2.74,2292.16,5.46,-34.09,91.94,1130.96,1594.51,22.22,NATIONAL_PRICE_OBS,COST_V2,2025-01-18
2021-09,GR,CITY_GR_5588,109.9,116.8,213.24,127.03,113.85,11.63,8.88,1053.02,-3.8,-17.15,91.99,801.96,1677.05,34.86,HICP_CITY_MODEL,COST_V3,2024-03-29
2021-10,MT,CITY_MT_5625,101.63,101.07,151.37,105.61,121.55,12.42,11.1,913.05,5.2,-15.65,115.33,839.25,3300.23,74.72,EUROSTAT_HICP,COST_V1,2025-05-21
2021-11,ES,CITY_ES_5662,119.44,117.74,185.86,119.11,112.9,13.1,9.68,3398.11,-2.25,-36.06,94.88,595.74,1825.5,44.25,URBAN_COST_SURVEY,COST_V2,2026-02-11
2021-12,CZ,CITY_CZ_5699,101.14,106.74,180.15,110.03,113.99,6.64,6.6,1434.38,-0.47,-11.29,127.57,1159.46,4039.21,29.95,NATIONAL_PRICE_OBS,COST_V3,2024-07-20
2022-01,HU,CITY_HU_5736,104.23,114.75,277.73,105.73,107.54,5.77,10.59,1458.21,-3.05,-23.0,79.99,892.82,3500.93,36.12,HICP_CITY_MODEL,COST_V1,2025-12-03
2022-02,NL,CITY_NL_5773,124.48,123.0,320.0,116.62,178.26,12.18,17.03,2654.14,-0.5,-13.67,112.86,933.72,4002.93,23.3,EUROSTAT_HICP,COST_V2,2025-05-08
2022-03,SE,CITY_SE_5810,118.72,133.81,144.56,136.25,130.88,19.57,12.27,3050.96,-7.03,-19.93,123.71,1342.53,6217.1,12.87,URBAN_COST_SURVEY,COST_V3,2025-03-18
2022-04,DK,CITY_DK_5847,100.08,106.87,143.49,115.64,109.72,15.76,16.06,1569.29,-4.42,1.5,156.57,1456.21,3228.17,23.27,NATIONAL_PRICE_OBS,COST_V1,2024-03-02
2022-05,IE,CITY_IE_5884,108.41,118.05,212.93,101.35,153.4,13.04,10.15,2564.04,-1.81,-6.46,94.38,1362.96,6159.3,50.08,HICP_CITY_MODEL,COST_V2,2025-04-20
2022-06,PL,CITY_PL_5921,106.05,118.69,235.85,116.29,122.09,12.62,13.84,1732.8,0.95,-19.42,97.19,635.52,4306.45,43.98,EUROSTAT_HICP,COST_V3,2024-01-11
2022-07,AT,CITY_AT_5958,128.27,132.05,260.89,142.78,171.42,7.84,6.6,3507.88,-5.41,-35.06,100.51,1678.85,3435.3,15.16,URBAN_COST_SURVEY,COST_V1,2024-09-29
2022-08,EE,CITY_EE_5995,100.46,110.98,162.28,118.69,98.82,16.72,13.29,1449.33,-3.91,-21.79,97.64,1159.94,2633.61,27.54,NATIONAL_PRICE_OBS,COST_V2,2024-02-07
2022-09,IT,CITY_IT_0032,117.51,120.05,274.64,120.09,124.88,13.38,14.14,1190.82,-0.08,-18.8,105.03,877.89,1518.15,17.88,HICP_CITY_MODEL,COST_V3,2025-11-29
2022-10,PT,CITY_PT_0069,94.37,100.13,141.98,112.01,87.26,17.89,6.11,2914.0,2.71,-6.73,75.29,1126.0,4375.89,23.56,EUROSTAT_HICP,COST_V1,2024-04-05
2022-11,BE,CITY_BE_0106,132.24,135.25,166.52,146.01,145.48,11.0,11.43,2909.4,-4.95,-32.09,113.02,1123.75,4126.28,24.93,URBAN_COST_SURVEY,COST_V2,2024-02-17
2022-12,FI,CITY_FI_0143,138.37,134.75,226.69,144.18,175.59,7.64,3.64,4133.95,-1.18,-27.43,131.81,1624.49,3625.02,34.75,NATIONAL_PRICE_OBS,COST_V3,2025-10-17
2023-01,LV,CITY_LV_0180,104.99,116.38,164.1,120.27,107.79,13.67,7.61,3631.11,0.11,-30.47,77.5,1047.53,4514.64,41.5,HICP_CITY_MODEL,COST_V1,2024-11-11
2023-02,RO,CITY_RO_0217,102.82,100.32,168.43,114.92,95.18,13.43,6.83,3015.84,-5.35,-32.74,94.97,1144.83,2603.05,28.39,EUROSTAT_HICP,COST_V2,2024-02-24
2023-03,BG,CITY_BG_0254,114.02,125.45,157.61,125.75,137.66,17.32,7.53,2728.43,-6.04,-5.54,124.63,1577.54,3574.58,21.35,URBAN_COST_SURVEY,COST_V3,2024-09-14
2023-04,FR,CITY_FR_0291,120.81,128.77,239.9,131.84,143.78,11.72,9.79,1317.95,-1.66,-23.11,106.59,741.25,1957.51,78.69,NATIONAL_PRICE_OBS,COST_V1,2024-04-12
2023-05,LT,CITY_LT_0328,100.89,99.42,139.96,103.08,99.44,10.15,15.58,1550.54,-0.77,-10.38,75.5,1591.79,2048.74,39.28,HICP_CITY_MODEL,COST_V2,2024-08-15
2023-06,SK,CITY_SK_0365,93.32,100.71,102.25,87.23,102.64,21.33,13.46,1382.84,-1.25,-16.92,90.89,1482.14,3753.89,13.17,EUROSTAT_HICP,COST_V3,2025-01-03
2023-07,HR,CITY_HR_0402,133.88,127.56,276.95,136.98,130.39,19.77,9.37,3475.44,-1.03,-36.04,91.9,1115.1,4832.42,67.32,URBAN_COST_SURVEY,COST_V1,2024-08-08
2023-08,DE,CITY_DE_0439,139.24,152.2,255.62,146.91,160.23,14.35,10.6,2385.61,-1.19,-35.26,140.31,1675.78,3955.29,15.93,NATIONAL_PRICE_OBS,COST_V2,2025-04-16
2023-09,LU,CITY_LU_0476,139.49,136.82,244.89,149.71,185.96,10.08,10.75,2512.01,-5.67,-38.42,156.32,1030.58,1768.13,5.47,HICP_CITY_MODEL,COST_V3,2024-01-12
2023-10,SI,CITY_SI_0513,98.89,100.0,101.59,101.87,118.13,13.57,13.25,1244.04,-2.8,-1.25,113.4,1066.98,2509.38,6.65,EUROSTAT_HICP,COST_V1,2025-11-28
2023-11,CY,CITY_CY_0550,112.94,128.65,179.87,109.52,119.87,10.64,15.59,3251.3,-2.31,-24.78,112.1,1298.33,4088.76,36.58,URBAN_COST_SURVEY,COST_V2,2025-07-27
2023-12,GR,CITY_GR_0587,106.35,103.84,152.97,121.37,114.61,17.78,7.63,2969.9,-0.49,-25.69,113.68,521.82,4530.5,58.63,NATIONAL_PRICE_OBS,COST_V3,2024-09-04
2024-01,MT,CITY_MT_0624,85.73,87.33,172.0,83.18,91.42,13.04,11.27,1067.99,4.17,-6.83,109.08,1321.74,4341.18,20.81,HICP_CITY_MODEL,COST_V1,2025-11-21
2024-02,ES,CITY_ES_0661,97.69,106.53,191.26,101.97,106.63,7.32,11.34,2634.31,5.98,-28.52,102.32,636.0,2313.11,50.45,EUROSTAT_HICP,COST_V2,2024-07-11
2024-03,CZ,CITY_CZ_0698,93.98,93.05,178.58,112.4,109.97,21.39,8.1,1929.89,3.63,-14.41,76.84,623.74,1344.84,24.58,URBAN_COST_SURVEY,COST_V3,2025-08-30
2024-04,HU,CITY_HU_0735,90.56,93.53,160.25,87.17,90.39,9.52,10.51,1953.63,2.62,-4.03,75.6,1093.25,2563.76,28.21,NATIONAL_PRICE_OBS,COST_V1,2025-09-29
2024-05,NL,CITY_NL_0772,116.45,124.98,216.92,128.68,134.58,23.37,3.36,4429.9,2.59,-6.6,112.16,663.07,3035.43,6.2,HICP_CITY_MODEL,COST_V2,2024-12-10
2024-06,SE,CITY_SE_0809,96.15,102.43,102.97,103.55,128.82,11.12,10.8,2682.12,-1.43,-1.24,135.91,1576.34,2988.79,25.74,EUROSTAT_HICP,COST_V3,2024-08-27
2024-07,DK,CITY_DK_0846,119.87,124.04,183.96,119.52,150.72,7.39,5.94,2194.9,2.46,-18.27,161.82,1372.99,5759.84,19.5,URBAN_COST_SURVEY,COST_V1,2026-01-06
2024-08,IE,CITY_IE_0883,98.72,103.82,143.02,101.13,129.38,23.51,7.12,2969.92,-1.76,-4.37,136.9,816.59,2625.27,57.1,NATIONAL_PRICE_OBS,COST_V2,2025-05-19
2024-09,PL,CITY_PL_0920,92.47,97.45,107.91,97.38,107.32,15.85,9.12,2829.67,1.91,-19.13,102.49,1310.03,2460.6,7.7,HICP_CITY_MODEL,COST_V3,2024-04-30
2024-10,AT,CITY_AT_0957,96.85,98.46,168.5,107.69,115.88,15.54,10.17,2192.79,5.98,-32.66,155.59,1914.03,2245.87,7.84,EUROSTAT_HICP,COST_V1,2024-08-20
2024-11,EE,CITY_EE_0994,110.24,122.42,170.2,120.5,126.36,7.41,8.87,2766.58,-2.43,-29.91,84.77,768.01,3901.25,18.92,URBAN_COST_SURVEY,COST_V2,2025-09-19
2024-12,IT,CITY_IT_1031,98.59,102.67,124.65,102.86,110.15,11.44,5.5,2760.94,-3.68,-15.04,95.33,1251.23,3407.77,65.76,NATIONAL_PRICE_OBS,COST_V3,2024-10-25
2025-01,PT,CITY_PT_1068,113.29,126.76,132.21,126.58,122.35,7.6,6.19,3008.04,-5.22,0.46,98.42,807.37,3408.36,36.92,HICP_CITY_MODEL,COST_V1,2024-09-19
2025-02,BE,CITY_BE_1105,130.07,125.37,208.43,151.69,147.21,10.95,8.02,3126.98,-5.54,-35.45,154.42,1498.69,5932.58,18.03,EUROSTAT_HICP,COST_V2,2025-08-28
2025-03,FI,CITY_FI_1142,101.36,97.35,102.01,96.75,135.92,15.49,11.25,4291.75,3.9,-9.56,103.46,895.6,2105.17,28.44,URBAN_COST_SURVEY,COST_V3,2025-04-29
2025-04,LV,CITY_LV_1179,106.8,111.82,205.63,100.81,109.25,21.52,3.96,1611.72,3.93,-9.32,101.37,768.91,2438.79,24.63,NATIONAL_PRICE_OBS,COST_V1,2024-01-21
2025-05,RO,CITY_RO_1216,107.19,119.82,97.68,122.19,99.65,8.43,11.42,1478.74,2.76,-5.16,96.07,870.14,2927.75,19.73,HICP_CITY_MODEL,COST_V2,2024-03-29
2025-06,BG,CITY_BG_1253,104.09,106.71,121.35,98.64,98.34,12.3,10.67,995.88,4.82,-5.08,83.52,1023.6,4682.03,25.06,EUROSTAT_HICP,COST_V3,2024-03-01
2025-07,FR,CITY_FR_1290,92.61,91.66,176.7,98.5,113.2,19.6,8.56,4224.48,5.58,-13.93,135.51,1230.26,2013.63,66.72,URBAN_COST_SURVEY,COST_V1,2025-02-12
2025-08,LT,CITY_LT_1327,108.05,119.34,167.32,103.18,119.82,18.49,19.58,1368.23,2.7,-1.2,114.12,512.83,3281.85,29.32,NATIONAL_PRICE_OBS,COST_V2,2024-01-19
2025-09,SK,CITY_SK_1364,120.34,115.99,236.55,124.83,109.81,16.37,14.46,2618.02,3.19,-13.08,128.25,998.46,4057.34,56.42,HICP_CITY_MODEL,COST_V3,2024-11-13
2025-10,HR,CITY_HR_1401,115.4,127.64,207.15,129.41,120.56,8.73,3.84,1857.45,-2.42,-7.65,124.03,875.53,1804.56,12.33,EUROSTAT_HICP,COST_V1,2024-05-04
2025-11,DE,CITY_DE_1438,105.27,114.28,215.41,96.89,129.87,13.1,17.13,1621.91,-0.99,-28.37,141.26,1740.8,2752.47,41.28,URBAN_COST_SURVEY,COST_V2,2024-06-22
2025-12,LU,CITY_LU_1475,121.34,123.8,144.47,137.0,172.46,22.25,10.05,2252.47,-1.51,-3.27,154.57,1552.49,2980.19,49.42,NATIONAL_PRICE_OBS,COST_V3,2026-02-23
2026-01,SI,CITY_SI_1512,94.54,101.8,162.57,99.29,93.59,17.53,7.18,1445.01,5.75,-14.8,115.78,1196.64,2659.16,15.03,HICP_CITY_MODEL,COST_V1,2025-12-05
2026-02,CY,CITY_CY_1549,108.01,108.51,216.03,109.7,116.52,21.39,11.62,1956.22,-0.47,-37.9,101.3,1214.06,2376.26,31.67,EUROSTAT_HICP,COST_V2,2025-09-13
2026-03,GR,CITY_GR_1586,118.31,123.35,132.06,134.08,131.3,21.75,2.05,3776.73,0.5,-4.71,87.33,1510.42,2504.19,74.77,URBAN_COST_SURVEY,COST_V3,2025-09-26
2026-04,MT,CITY_MT_1623,88.95,92.45,91.96,95.05,95.3,20.61,9.62,1702.79,-1.96,-28.22,89.68,528.09,1584.91,37.37,NATIONAL_PRICE_OBS,COST_V1,2025-09-25
2026-05,ES,CITY_ES_1660,96.77,109.13,153.5,89.47,93.86,21.81,6.94,919.72,1.32,-32.55,70.42,1187.53,2157.44,17.78,HICP_CITY_MODEL,COST_V2,2025-08-01
2026-06,CZ,CITY_CZ_1697,105.65,101.62,212.83,123.34,112.08,16.92,7.21,3080.01,-3.59,-35.7,90.51,958.44,2123.78,52.61,EUROSTAT_HICP,COST_V3,2025-09-01
2026-07,HU,CITY_HU_1734,115.95,124.35,110.39,115.35,135.48,19.01,15.25,2057.53,-5.93,-8.63,122.41,1023.25,4646.92,56.32,URBAN_COST_SURVEY,COST_V1,2024-02-18
2026-08,NL,CITY_NL_1771,130.0,145.78,150.79,121.46,189.85,11.31,4.92,1111.7,-6.57,-17.77,89.91,1371.79,3603.58,47.9,NATIONAL_PRICE_OBS,COST_V2,2024-01-18
2026-09,SE,CITY_SE_1808,90.92,92.48,140.8,87.72,128.73,19.35,10.92,4093.26,-3.12,-27.62,132.3,1079.76,3999.68,21.27,HICP_CITY_MODEL,COST_V3,2025-05-08
2026-10,DK,CITY_DK_1845,110.26,120.62,146.75,105.15,156.39,16.43,16.66,4589.85,-5.21,-16.24,88.92,768.51,4423.77,5.95,EUROSTAT_HICP,COST_V1,2024-06-11
2026-11,IE,CITY_IE_1882,129.28,135.96,214.61,124.13,154.72,16.28,13.17,2927.81,-7.12,-3.74,95.87,1114.89,2597.48,42.42,URBAN_COST_SURVEY,COST_V2,2024-01-13
2026-12,PL,CITY_PL_1919,116.56,132.97,233.98,115.75,108.48,19.4,15.1,975.41,2.76,-28.61,121.32,518.65,3585.47,52.15,NATIONAL_PRICE_OBS,COST_V3,2024-12-18
2016-01,AT,CITY_AT_1956,114.45,122.74,181.43,126.18,142.57,12.02,7.73,4030.65,1.53,-24.14,162.2,626.26,2459.96,13.98,HICP_CITY_MODEL,COST_V1,2025-07-08
2016-02,EE,CITY_EE_1993,85.49,84.13,96.51,82.02,99.95,11.11,12.78,1587.92,-2.85,-6.8,83.15,1550.76,4511.64,45.82,EUROSTAT_HICP,COST_V2,2025-02-17
2016-03,IT,CITY_IT_2030,89.88,96.05,91.4,92.46,95.22,15.85,7.52,1056.13,4.64,-8.13,114.78,1335.54,3803.39,80.41,URBAN_COST_SURVEY,COST_V3,2024-10-25
2016-04,PT,CITY_PT_2067,106.15,104.68,153.0,102.26,120.47,26.68,10.33,1001.52,3.9,-26.59,128.27,1212.8,4943.73,71.69,NATIONAL_PRICE_OBS,COST_V1,2025-06-19
2016-05,BE,CITY_BE_2104,129.19,140.04,268.13,118.9,187.23,18.28,13.41,3037.75,-1.5,-25.78,90.5,1745.7,2375.12,5.76,HICP_CITY_MODEL,COST_V2,2025-07-08
2016-06,FI,CITY_FI_2141,104.34,108.02,157.29,113.41,142.8,21.42,16.08,2507.9,-1.71,-6.72,160.02,1384.61,5241.59,4.86,EUROSTAT_HICP,COST_V3,2025-12-23
2016-07,LV,CITY_LV_2178,118.1,118.72,202.8,137.66,140.53,19.17,5.73,2903.67,-3.1,-27.04,113.05,1094.5,3830.65,31.52,URBAN_COST_SURVEY,COST_V1,2025-09-23
2016-08,RO,CITY_RO_2215,112.14,110.32,106.78,116.81,105.85,8.84,12.28,2502.51,-0.58,-0.74,125.27,729.95,2101.2,21.8,NATIONAL_PRICE_OBS,COST_V2,2025-06-20
2016-09,BG,CITY_BG_2252,99.96,101.2,189.88,115.85,104.53,12.98,8.7,1767.2,5.29,-5.63,128.04,1197.19,1687.48,39.81,HICP_CITY_MODEL,COST_V3,2024-04-14
2016-10,FR,CITY_FR_2289,128.97,139.2,143.57,149.93,164.6,10.62,6.04,1833.77,-0.0,-10.58,104.24,730.73,3901.61,29.3,EUROSTAT_HICP,COST_V1,2025-12-10
2016-11,LT,CITY_LT_2326,102.25,109.62,100.15,105.23,103.61,8.57,12.42,1072.12,3.93,-11.67,101.5,525.77,1361.2,55.33,URBAN_COST_SURVEY,COST_V2,2024-12-23
2016-12,SK,CITY_SK_2363,101.3,97.47,203.74,102.06,107.52,6.99,16.56,2374.64,-5.56,-18.88,118.28,994.02,3441.77,16.39,NATIONAL_PRICE_OBS,COST_V3,2025-05-18
2017-01,HR,CITY_HR_2400,84.9,88.86,131.4,94.54,82.34,5.73,3.58,1044.5,-0.0,-12.13,123.05,1400.95,2599.33,12.73,HICP_CITY_MODEL,COST_V1,2024-08-05
2017-02,DE,CITY_DE_2437,126.6,133.85,247.48,129.83,147.06,10.19,3.23,2664.56,-7.26,-34.9,151.39,997.9,2551.41,9.38,EUROSTAT_HICP,COST_V2,2024-03-09
2017-03,LU,CITY_LU_2474,96.1,99.81,149.51,113.02,114.0,20.59,14.63,4456.74,-3.32,-22.72,91.53,765.44,3680.72,20.83,URBAN_COST_SURVEY,COST_V3,2025-10-21
2017-04,SI,CITY_SI_2511,107.88,104.52,222.78,119.37,98.53,16.3,15.48,2704.86,-4.2,-35.3,121.02,1349.55,1891.4,41.84,NATIONAL_PRICE_OBS,COST_V1,2025-04-05
2017-05,CY,CITY_CY_2548,112.34,118.64,202.12,130.91,109.48,12.74,6.86,2691.33,4.07,-11.47,90.88,1234.85,3141.44,65.41,HICP_CITY_MODEL,COST_V2,2025-12-19
2017-06,GR,CITY_GR_2585,112.36,108.2,224.14,108.77,133.03,15.83,7.3,3671.53,-5.38,-21.09,89.18,1228.84,2405.31,22.59,EUROSTAT_HICP,COST_V3,2025-02-16
2017-07,MT,CITY_MT_2622,109.49,109.33,120.2,112.84,123.73,20.21,3.69,3318.2,2.46,-9.76,114.68,1030.85,1591.34,8.9,URBAN_COST_SURVEY,COST_V1,2024-03-20
2017-08,ES,CITY_ES_2659,99.52,95.92,169.92,108.39,102.29,22.07,6.71,3046.96,-0.81,-9.02,108.19,1348.7,4690.06,8.56,NATIONAL_PRICE_OBS,COST_V2,2026-01-05
2017-09,CZ,CITY_CZ_2696,111.4,125.35,120.75,114.94,132.71,16.94,9.47,1325.84,-3.65,-16.81,82.71,761.69,4322.46,8.17,HICP_CITY_MODEL,COST_V3,2024-11-22
2017-10,HU,CITY_HU_2733,116.86,126.42,190.87,113.98,135.61,18.93,17.17,3657.75,3.27,-13.78,88.62,1035.54,3417.88,25.46,EUROSTAT_HICP,COST_V1,2024-11-14
2017-11,NL,CITY_NL_2770,108.45,104.61,211.67,116.72,119.57,8.93,15.9,1987.54,-2.44,-24.14,156.59,1122.14,4762.79,34.3,URBAN_COST_SURVEY,COST_V2,2024-09-02
2017-12,SE,CITY_SE_2807,115.14,121.77,137.06,137.38,139.62,7.25,13.62,4246.25,-2.4,-0.05,142.07,1312.2,4268.25,37.7,NATIONAL_PRICE_OBS,COST_V3,2025-02-14
2018-01,DK,CITY_DK_2844,107.41,118.21,184.78,106.42,120.4,10.75,12.37,3810.59,-0.03,-30.59,99.81,963.34,3695.63,58.91,HICP_CITY_MODEL,COST_V1,2026-02-16
2018-02,IE,CITY_IE_2881,119.79,135.43,192.29,119.52,147.96,21.74,17.29,3605.85,0.71,-28.41,125.01,1198.72,3907.51,25.57,EUROSTAT_HICP,COST_V2,2025-10-13
2018-03,PL,CITY_PL_2918,113.17,112.12,185.39,121.93,118.63,10.96,9.03,2846.96,0.7,-1.88,95.99,860.18,2579.6,21.79,URBAN_COST_SURVEY,COST_V3,2024-08-02
2018-04,AT,CITY_AT_2955,99.22,112.69,198.06,93.46,129.3,21.31,12.55,2588.12,-4.07,-21.72,108.75,802.5,5992.6,33.95,NATIONAL_PRICE_OBS,COST_V1,2024-10-15
2018-05,EE,CITY_EE_2992,99.28,109.32,137.05,108.94,114.55,13.36,7.31,1391.96,0.27,-10.91,123.1,1540.18,3144.69,31.53,HICP_CITY_MODEL,COST_V2,2025-12-13
2018-06,IT,CITY_IT_3029,96.72,101.62,162.72,99.89,103.65,14.56,11.22,2294.92,2.31,-30.03,76.94,1502.1,4051.07,7.76,EUROSTAT_HICP,COST_V3,2024-12-29
2018-07,PT,CITY_PT_3066,106.46,104.63,175.87,117.84,103.11,8.76,13.34,3834.7,4.95,-16.02,111.39,951.13,4494.84,61.33,URBAN_COST_SURVEY,COST_V1,2025-07-13
2018-08,BE,CITY_BE_3103,121.77,120.26,233.49,122.11,146.88,8.5,8.84,2970.13,1.26,-8.88,135.54,1782.96,2904.9,4.54,NATIONAL_PRICE_OBS,COST_V2,2025-09-16
2018-09,FI,CITY_FI_3140,97.92,107.58,151.11,104.09,109.47,14.45,8.4,3826.41,-2.92,-25.74,163.58,1762.64,4912.55,57.6,HICP_CITY_MODEL,COST_V3,2024-07-09
2018-10,LV,CITY_LV_3177,89.93,87.21,81.33,107.72,94.61,7.72,8.78,2299.2,-0.45,-10.39,99.47,1058.52,4735.77,29.63,EUROSTAT_HICP,COST_V1,2025-07-10
2018-11,RO,CITY_RO_3214,104.17,105.59,169.42,99.61,104.6,15.1,17.31,3094.24,1.63,-3.49,79.75,1547.08,2521.12,54.3,URBAN_COST_SURVEY,COST_V2,2024-03-11
2018-12,BG,CITY_BG_3251,100.99,106.27,178.34,108.46,97.69,17.52,16.7,3169.93,-3.86,-19.41,77.58,695.6,4332.21,13.2,NATIONAL_PRICE_OBS,COST_V3,2024-05-05
2019-01,FR,CITY_FR_3288,104.72,107.6,138.39,107.25,130.74,7.26,10.31,3439.0,-3.1,-25.55,100.62,1368.57,3970.3,63.95,HICP_CITY_MODEL,COST_V1,2024-10-31
2019-02,LT,CITY_LT_3325,110.84,124.02,159.07,119.24,118.66,16.14,13.06,2297.48,2.53,0.03,92.09,558.13,3257.53,40.47,EUROSTAT_HICP,COST_V2,2024-03-18
2019-03,SK,CITY_SK_3362,92.99,102.65,134.38,110.22,97.62,20.02,2.13,1027.79,1.95,-16.03,88.71,1528.53,4287.69,49.92,URBAN_COST_SURVEY,COST_V3,2025-12-03
2019-04,HR,CITY_HR_3399,89.61,101.28,143.94,103.29,102.8,7.7,3.59,3110.08,-0.78,-32.42,75.12,636.32,2607.15,24.96,NATIONAL_PRICE_OBS,COST_V1,2025-08-13
2019-05,DE,CITY_DE_3436,129.29,135.83,125.8,130.36,169.78,14.93,5.07,2197.04,-4.67,-14.97,105.57,1013.31,3722.89,22.19,HICP_CITY_MODEL,COST_V2,2024-12-24
2019-06,LU,CITY_LU_3473,93.44,97.09,132.03,96.78,136.6,12.23,11.46,1434.65,-0.6,-26.12,160.69,1809.78,6084.22,6.84,EUROSTAT_HICP,COST_V3,2024-10-09
2019-07,SI,CITY_SI_3510,94.12,95.46,98.25,99.39,94.92,16.43,5.94,2814.31,4.42,-19.57,82.88,1320.78,4202.28,17.92,URBAN_COST_SURVEY,COST_V1,2025-05-09
2019-08,CY,CITY_CY_3547,102.0,116.81,204.27,95.8,101.2,9.57,13.94,3318.62,1.12,-14.37,87.51,1118.46,4479.87,8.62,NATIONAL_PRICE_OBS,COST_V2,2024-04-02
