edu_enroll_collection_date,edu_enroll_campus_id,edu_enroll_enrollment_total,edu_enroll_enrollment_by_grade_band,edu_enroll_new_entries_count,edu_enroll_withdrawals_count,edu_enroll_mobility_rate_pct,edu_enroll_average_daily_attendance,edu_enroll_seat_capacity,edu_enroll_class_size_average,edu_enroll_teacher_vacancy_count,edu_enroll_substitute_fill_rate_pct,edu_enroll_transport_ridership_count,edu_enroll_meal_program_participation,edu_enroll_after_school_participation,edu_enroll_internet_device_access_rate,edu_enroll_learning_loss_indicator,edu_enroll_weather_closure_days,edu_enroll_instructional_minutes_week,edu_enroll_data_quality_flag
2020-03-26,UDCAMP771882,1411,Secondary(9-10):1149,141,2,22.75,918,2608,19.5,19,34.97,2017,33.56,29.04,84.64,Mild,10,1653,OK
2022-12-02,UDCAMP129947,3607,Secondary(9-10):493,107,95,32.85,3181,4565,22.34,109,15.68,85,71.96,5.63,37.27,Severe,2,2067,OK
2019-12-14,UDCAMP383207,1247,UpperPrimary(6-8):2376,57,137,33.49,955,2593,21.56,10,3.57,1119,5.82,38.33,45.45,Severe,16,2179,OK
2026-01-02,UDCAMP443000,3150,Secondary(9-10):916,77,235,32.55,2216,4239,17.09,43,25.23,725,99.63,26.27,98.66,Mild,2,1005,WARN
2021-02-06,UDCAMP883705,4385,HigherSecondary(11-12):117,195,163,33.27,2647,5590,24.97,60,83.35,1684,32.92,66.19,67.19,Severe,0,958,WARN
2020-04-30,UDCAMP415608,395,UpperPrimary(6-8):1187,56,180,9.64,237,728,18.06,2,50.43,128,7.42,8.3,79.06,Severe,39,911,FAIL
2024-07-10,UDCAMP385501,1108,HigherSecondary(11-12):2065,114,18,19.3,943,1137,48.09,50,22.02,719,79.33,29.01,89.71,Unknown,31,2364,FAIL
2020-03-30,UDCAMP106259,487,Secondary(9-10):411,41,194,33.11,430,1680,46.0,1,79.85,2270,50.71,4.51,41.85,None,35,1173,FAIL
2021-06-26,UDCAMP278448,2177,Secondary(9-10):1545,92,203,29.04,2092,2354,59.62,108,1.73,1762,95.86,50.44,39.63,Severe,36,1659,FAIL
2023-02-18,UDCAMP992108,4259,Primary(1-5):256,57,214,8.66,2655,5665,32.91,65,57.21,1472,41.64,21.82,73.52,None,34,2388,WARN
2024-10-30,UDCAMP927309,2584,Primary(1-5):1571,116,135,33.73,1686,3466,51.44,105,91.77,3345,78.3,41.22,84.26,Mild,25,2207,OK
2024-05-19,UDCAMP830626,3405,Primary(1-5):2211,59,42,7.14,2773,3675,44.72,36,98.84,281,64.24,17.82,31.7,Moderate,22,1944,OK
2022-04-09,UDCAMP950099,1312,HigherSecondary(11-12):446,118,49,8.66,994,2036,20.96,42,78.54,1234,27.91,51.58,47.41,Severe,32,1143,WARN
2022-02-05,UDCAMP778528,2723,Primary(1-5):1772,59,122,15.98,1688,4210,46.13,12,52.44,1220,0.53,52.88,46.91,Severe,3,1878,FAIL
2024-03-14,UDCAMP314927,1364,Secondary(9-10):2422,249,41,24.1,901,2441,21.56,7,91.1,3134,72.42,28.47,59.5,Unknown,39,1453,FAIL
2025-04-01,UDCAMP415665,1017,Primary(1-5):1625,1,23,7.15,915,1445,59.22,94,43.04,2430,49.62,31.25,6.19,Unknown,37,2301,FAIL
2020-09-29,UDCAMP227567,2421,Primary(1-5):1369,195,19,4.16,1885,2590,34.3,7,91.66,1888,25.81,17.1,43.76,Moderate,12,1459,OK
2021-05-26,UDCAMP770154,1522,Secondary(9-10):859,55,21,3.45,1370,2966,49.48,15,76.35,2572,96.87,44.51,8.31,Severe,26,1932,WARN
2022-05-05,UDCAMP814164,4064,UpperPrimary(6-8):1538,229,137,10.81,2768,4612,15.54,4,88.53,3181,80.16,60.46,64.27,Unknown,38,921,WARN
2026-12-17,UDCAMP471187,3533,UpperPrimary(6-8):1446,91,32,19.35,2763,4769,49.32,2,38.82,3227,25.34,23.96,5.82,Severe,29,1919,FAIL
2023-06-28,UDCAMP620132,4007,Secondary(9-10):375,201,227,13.81,3208,5303,43.25,3,90.0,2769,10.53,46.58,46.91,None,4,1266,FAIL
2024-07-31,UDCAMP133031,3064,Primary(1-5):1312,169,226,23.63,2462,3289,22.75,68,23.91,2358,38.68,32.96,40.45,Unknown,33,2369,WARN
2019-10-23,UDCAMP915670,4373,HigherSecondary(11-12):897,129,205,7.2,2652,4510,46.94,75,46.82,3417,76.06,24.41,91.22,Mild,3,1795,WARN
2021-10-04,UDCAMP554573,3130,HigherSecondary(11-12):2003,75,112,11.1,2749,3288,44.47,39,71.56,425,73.85,54.32,15.8,None,25,906,WARN
2026-09-20,UDCAMP596859,457,UpperPrimary(6-8):93,235,51,7.44,276,778,28.36,64,39.76,1552,81.13,69.4,21.16,Mild,2,1418,FAIL
2020-01-08,UDCAMP124950,2938,UpperPrimary(6-8):1090,208,94,17.94,2271,3637,40.52,76,24.0,2192,69.07,10.67,12.84,Severe,23,1128,OK
2026-10-06,UDCAMP550204,2794,Primary(1-5):1889,106,83,28.45,2418,3620,22.48,29,85.86,415,94.89,56.87,91.81,Unknown,32,1456,OK
2024-10-06,UDCAMP526921,983,Primary(1-5):2064,81,27,4.93,654,2191,25.21,6,76.16,93,33.99,76.48,24.08,Moderate,25,2049,FAIL
2025-06-21,UDCAMP359889,4239,HigherSecondary(11-12):1006,177,98,9.17,3894,4405,34.88,94,69.1,1752,10.85,33.56,40.83,Mild,2,1309,FAIL
2023-04-06,UDCAMP125792,3348,Primary(1-5):460,180,249,23.3,2076,4758,58.58,10,62.83,362,72.68,59.63,25.65,Severe,33,2275,OK
2025-04-08,UDCAMP480597,1087,Primary(1-5):1159,6,127,25.46,1060,2155,46.49,86,16.82,1266,14.47,2.73,81.28,Moderate,31,1736,WARN
2024-09-30,UDCAMP680244,1072,Primary(1-5):194,217,49,14.25,900,1704,51.91,112,57.55,2242,69.29,66.26,32.94,Moderate,34,1863,FAIL
2024-08-26,UDCAMP833155,3009,Secondary(9-10):2026,109,72,22.39,2811,3028,15.53,110,82.5,1189,66.4,8.0,41.21,Moderate,2,1783,WARN
2020-10-26,UDCAMP158268,3152,HigherSecondary(11-12):2428,183,152,24.84,2962,3727,44.08,21,75.39,860,22.88,77.09,55.94,Unknown,4,2115,OK
2025-11-20,UDCAMP406282,101,Primary(1-5):2301,23,234,31.01,87,718,15.17,63,9.8,3335,1.12,2.79,5.18,Moderate,36,1596,OK
2025-01-05,UDCAMP951912,1826,Primary(1-5):791,180,236,3.91,1264,2624,47.81,35,97.25,1055,25.35,19.83,34.98,Severe,27,1715,OK
2025-01-20,UDCAMP643151,3302,Secondary(9-10):746,241,196,8.94,3210,3949,32.26,82,27.24,1761,33.2,66.21,19.88,None,26,2264,OK
2025-03-09,UDCAMP622638,1185,UpperPrimary(6-8):1232,149,58,7.99,890,1468,46.34,56,14.93,488,69.75,11.07,88.1,Moderate,6,1312,FAIL
2024-12-19,UDCAMP825988,906,Primary(1-5):642,83,203,30.54,718,1623,27.2,27,60.78,2948,13.43,31.56,39.5,Moderate,16,1926,FAIL
2024-03-15,UDCAMP515608,4410,UpperPrimary(6-8):843,25,161,8.27,3796,5332,58.81,87,79.13,380,15.58,35.14,37.69,Severe,33,1862,WARN
2023-06-23,UDCAMP372728,3698,HigherSecondary(11-12):2344,40,90,14.68,2906,3885,46.6,116,1.28,1636,18.02,67.69,66.33,None,5,2046,WARN
2023-01-25,UDCAMP308377,4455,HigherSecondary(11-12):1348,85,109,0.22,4247,4883,44.83,43,83.19,280,72.99,15.32,84.44,Moderate,27,1491,FAIL
2026-12-02,UDCAMP263160,877,UpperPrimary(6-8):1246,113,136,16.03,713,1456,48.19,9,63.27,1085,83.37,22.93,93.67,Mild,12,2282,OK
2023-01-13,UDCAMP416801,584,Secondary(9-10):1548,95,187,34.99,423,942,40.09,41,17.63,1246,36.82,35.49,5.48,None,1,1429,FAIL
2019-08-15,UDCAMP243901,2216,Primary(1-5):77,46,30,33.79,1508,3696,38.32,97,78.43,1646,55.75,79.25,34.86,None,31,1126,FAIL
2019-04-03,UDCAMP791741,1299,Primary(1-5):1025,22,138,16.01,980,2360,45.75,42,81.35,1961,41.29,45.78,24.34,Mild,13,1201,OK
2020-01-22,UDCAMP225877,751,HigherSecondary(11-12):939,71,120,1.63,656,1458,26.65,4,7.74,1607,80.49,18.65,60.63,Unknown,20,1408,OK
2025-06-21,UDCAMP705815,3247,UpperPrimary(6-8):729,146,75,15.16,2245,3413,24.39,61,6.25,874,36.13,77.55,90.98,None,15,1625,OK
2026-11-02,UDCAMP459441,2725,Secondary(9-10):1854,246,211,32.07,1637,2913,49.16,93,70.32,2609,72.54,56.59,96.96,Mild,37,2336,FAIL
2023-02-06,UDCAMP398065,3075,HigherSecondary(11-12):1286,233,201,11.37,2174,3967,31.29,2,94.02,3321,48.95,57.5,59.7,Mild,24,1594,OK
2023-02-05,UDCAMP703055,1142,HigherSecondary(11-12):1212,67,52,10.47,992,2437,26.56,8,86.08,3194,63.71,66.41,74.31,Mild,20,1684,WARN
2023-06-01,UDCAMP268131,4286,UpperPrimary(6-8):293,136,176,13.86,2892,5175,54.12,90,3.85,2060,56.79,62.83,3.01,Mild,10,1315,FAIL
2022-03-30,UDCAMP978009,904,Secondary(9-10):164,69,25,30.52,700,1702,17.61,27,6.21,2952,23.43,59.86,13.79,Mild,25,1509,WARN
2024-10-11,UDCAMP262926,4455,Primary(1-5):742,30,55,3.69,2719,5840,33.18,111,88.46,131,99.33,64.65,39.4,None,24,1949,WARN
2022-05-06,UDCAMP369694,466,UpperPrimary(6-8):2243,24,235,15.66,340,1267,21.89,77,4.45,2296,2.72,56.03,48.18,Severe,31,1217,OK
2020-09-13,UDCAMP799289,2385,HigherSecondary(11-12):1877,147,132,31.32,2058,2927,17.23,23,7.05,293,6.87,35.51,22.18,Moderate,37,1739,FAIL
2023-08-06,UDCAMP808721,1293,UpperPrimary(6-8):1766,62,87,4.54,1198,1469,17.39,41,25.37,3446,47.36,54.04,50.93,Moderate,34,1816,OK
2021-09-17,UDCAMP823266,1479,HigherSecondary(11-12):2366,162,71,13.5,897,2278,58.16,119,17.01,3470,27.31,11.43,14.43,Moderate,27,1203,WARN
2019-04-25,UDCAMP796659,332,Primary(1-5):1972,204,215,1.61,324,494,24.78,10,76.15,64,12.64,74.18,6.94,Severe,25,1960,OK
2023-05-11,UDCAMP808215,2243,Primary(1-5):762,82,64,15.61,2163,2462,16.01,76,24.09,1375,77.54,37.89,80.95,Severe,23,914,WARN
2020-08-05,UDCAMP730912,2294,Primary(1-5):1251,75,87,25.66,2190,3634,52.61,103,88.28,728,9.08,20.17,55.16,Mild,9,1048,FAIL
2021-12-31,UDCAMP451395,3457,Primary(1-5):416,72,117,1.24,2240,4514,25.09,2,0.97,3087,41.26,58.55,55.07,None,0,1398,WARN
2022-03-05,UDCAMP973564,1882,UpperPrimary(6-8):740,145,190,20.3,1788,2882,16.98,94,30.01,1195,24.69,36.94,31.25,Mild,8,1429,OK
2026-05-27,UDCAMP514694,3932,UpperPrimary(6-8):1201,213,99,6.14,3397,5410,26.74,21,70.45,191,95.85,11.78,59.67,None,12,2014,FAIL
2026-05-11,UDCAMP697931,3565,Primary(1-5):1776,167,56,31.5,3287,3875,19.77,48,92.76,1732,38.7,53.91,45.27,Unknown,11,1385,WARN
2020-12-07,UDCAMP198922,1937,Secondary(9-10):1091,212,84,6.44,1305,2402,18.84,42,80.47,994,31.29,24.6,74.36,Moderate,24,1657,OK
2025-08-03,UDCAMP795089,1391,HigherSecondary(11-12):1189,230,136,15.13,1255,1890,47.07,0,79.93,317,10.94,46.94,60.32,Severe,29,2065,FAIL
2019-05-27,UDCAMP706652,1277,Secondary(9-10):1285,128,32,32.24,897,2764,26.34,91,52.77,10,91.03,17.9,11.27,None,15,1913,OK
2019-04-17,UDCAMP849785,3755,Secondary(9-10):339,173,24,9.73,3113,4872,17.53,113,53.57,3409,13.08,3.22,9.08,Moderate,3,2168,WARN
2024-06-06,UDCAMP431848,3232,HigherSecondary(11-12):1895,239,249,20.44,2061,3288,53.67,38,79.45,2214,98.24,10.49,64.2,None,16,1622,OK
2023-09-16,UDCAMP966125,3779,HigherSecondary(11-12):1103,0,184,10.84,2307,3972,44.3,6,37.76,466,91.3,5.4,42.27,Unknown,33,1679,FAIL
2020-12-28,UDCAMP889856,3879,Primary(1-5):1143,33,179,31.49,2702,4753,50.99,45,43.64,307,74.04,47.94,70.27,Severe,28,1215,WARN
2020-06-29,UDCAMP888188,375,Primary(1-5):2278,93,174,22.32,259,1100,15.63,51,44.79,1401,11.43,20.33,9.51,Moderate,4,1980,WARN
2021-06-16,UDCAMP444054,4376,Primary(1-5):2090,78,246,11.27,3489,5266,21.43,57,16.03,2549,56.01,16.53,35.58,Severe,30,1881,WARN
2025-08-11,UDCAMP498636,3726,Secondary(9-10):1550,181,49,1.5,3113,4311,21.28,99,25.64,1825,28.96,13.87,91.68,Unknown,10,2176,WARN
2025-05-25,UDCAMP178088,3305,Primary(1-5):231,38,240,7.04,2286,4318,49.15,87,47.89,1943,20.35,13.57,38.29,None,21,2201,OK
2024-11-12,UDCAMP708859,993,Primary(1-5):1370,185,134,8.91,835,1953,53.1,84,2.12,1198,41.64,49.03,63.26,Severe,35,2364,OK
2020-01-28,UDCAMP729499,265,UpperPrimary(6-8):623,157,35,13.3,209,1483,28.89,37,85.45,1281,49.61,61.35,62.75,Severe,32,1402,OK
2023-03-21,UDCAMP950989,197,HigherSecondary(11-12):53,211,178,19.34,172,471,56.88,5,69.66,37,55.55,72.6,29.89,None,15,1104,FAIL
2022-02-02,UDCAMP743818,2163,Primary(1-5):316,88,187,10.94,1778,3224,34.35,25,10.01,1321,1.3,79.03,41.1,Severe,16,1996,OK
2026-08-19,UDCAMP601690,1926,HigherSecondary(11-12):840,162,125,21.27,1340,3154,54.12,20,77.9,1791,16.91,38.86,54.03,Severe,34,2364,OK
2022-03-29,UDCAMP406467,322,HigherSecondary(11-12):1561,114,64,4.47,307,395,54.72,96,92.3,1245,57.51,31.34,7.09,Moderate,35,1055,FAIL
2023-07-14,UDCAMP419576,3411,Primary(1-5):538,167,183,31.42,2318,4408,50.52,20,21.94,553,40.57,39.36,88.46,Mild,11,2245,FAIL
2023-05-19,UDCAMP570810,2914,Primary(1-5):393,43,126,14.79,2644,3713,20.47,42,47.98,2863,72.4,2.41,18.65,Moderate,16,972,WARN
2019-08-07,UDCAMP468058,2575,HigherSecondary(11-12):2455,17,199,10.1,1982,2998,19.87,36,91.4,2799,76.11,74.38,63.63,Unknown,16,1450,FAIL
2025-07-09,UDCAMP101334,3750,UpperPrimary(6-8):108,101,192,10.39,3565,5200,43.18,12,87.89,1122,12.46,40.79,20.49,Unknown,11,1705,FAIL
2025-10-21,UDCAMP415023,853,UpperPrimary(6-8):1980,229,120,14.62,773,1091,15.7,98,89.98,2205,43.22,4.57,6.25,Severe,18,2362,FAIL
2021-03-31,UDCAMP640520,3912,Primary(1-5):106,184,95,30.2,2714,5047,48.72,116,16.08,1874,51.63,19.15,61.25,None,0,1647,FAIL
2026-09-18,UDCAMP324533,3629,Secondary(9-10):1557,57,94,22.97,3486,3923,42.81,87,37.22,1673,19.34,29.55,18.46,Unknown,6,1830,WARN
2025-09-07,UDCAMP704476,2758,UpperPrimary(6-8):1761,98,72,2.32,1979,3771,41.11,3,11.14,2933,30.93,52.46,34.46,Moderate,23,1076,OK
2024-12-08,UDCAMP608754,667,UpperPrimary(6-8):1552,59,18,31.5,517,2133,51.04,83,91.07,1073,27.34,14.5,59.46,Mild,0,1095,FAIL
2023-03-10,UDCAMP136957,4103,Secondary(9-10):2297,227,72,24.17,2890,5259,27.76,7,67.93,423,35.09,65.39,41.52,Moderate,3,1968,OK
2019-06-18,UDCAMP219051,122,Primary(1-5):1426,135,149,12.74,84,1387,22.21,100,23.72,1955,49.17,49.93,99.42,None,24,1162,OK
2024-04-25,UDCAMP487472,3642,Secondary(9-10):219,171,248,34.71,3555,3771,21.56,82,95.45,1,14.33,7.95,58.52,Severe,19,1554,FAIL
2023-05-06,UDCAMP871689,985,UpperPrimary(6-8):1079,95,28,3.75,710,1828,20.71,70,43.52,380,69.81,2.94,93.4,Mild,25,2335,FAIL
2024-04-15,UDCAMP168106,3396,Primary(1-5):255,15,229,14.07,2224,4102,34.74,43,79.63,867,26.74,25.75,27.53,Mild,14,1823,FAIL
2024-12-15,UDCAMP838345,2553,Secondary(9-10):276,186,143,26.86,2348,3716,39.82,71,89.44,149,53.16,58.2,84.98,Moderate,38,1796,FAIL
2026-11-27,UDCAMP710617,2118,UpperPrimary(6-8):1629,230,242,22.01,1381,3091,18.08,52,64.79,736,34.4,77.52,27.27,Mild,22,1139,FAIL
2024-08-11,UDCAMP687037,1503,UpperPrimary(6-8):511,166,42,21.62,1369,2663,56.77,18,1.79,191,98.56,40.41,18.71,None,3,1010,WARN
2020-11-18,UDCAMP686463,2989,HigherSecondary(11-12):955,34,115,9.66,2517,4343,51.84,103,55.9,772,52.19,50.6,44.22,Unknown,34,968,OK
2024-10-13,UDCAMP843337,3886,UpperPrimary(6-8):150,190,244,12.34,2993,3913,38.37,47,12.5,669,49.46,49.74,81.55,Severe,21,907,WARN
2022-12-09,UDCAMP688285,1511,Secondary(9-10):1177,142,195,26.74,1213,2203,42.01,31,17.34,268,86.39,9.47,17.04,Mild,16,1149,OK
2019-06-12,UDCAMP815391,4243,Primary(1-5):244,89,243,31.67,2607,5254,50.42,24,20.04,3316,43.53,15.9,56.85,None,9,2177,WARN
2019-07-28,UDCAMP239292,1525,HigherSecondary(11-12):565,8,66,25.82,1278,1930,28.56,110,51.63,56,55.53,27.2,89.85,Unknown,23,1522,OK
2021-07-22,UDCAMP944529,3027,Secondary(9-10):2442,153,126,32.12,2028,3532,17.33,9,57.73,3188,11.07,57.63,20.25,Unknown,16,1286,FAIL
2026-07-19,UDCAMP274959,416,HigherSecondary(11-12):1434,88,87,17.37,254,764,44.76,107,81.97,608,77.22,47.49,55.12,None,22,1227,OK
2021-09-13,UDCAMP469874,725,HigherSecondary(11-12):200,56,247,21.4,594,950,55.59,57,93.37,2525,77.88,76.74,41.64,None,7,1462,WARN
2020-11-24,UDCAMP548581,3997,UpperPrimary(6-8):163,30,75,9.54,2672,5293,42.27,73,76.69,2209,99.4,54.97,88.99,Mild,18,1993,OK
2021-07-29,UDCAMP161725,113,HigherSecondary(11-12):2401,47,33,20.56,69,254,30.03,24,62.71,543,88.07,76.77,54.12,Unknown,8,1564,WARN
2025-04-21,UDCAMP484087,601,HigherSecondary(11-12):1308,233,68,31.36,556,679,22.84,75,5.44,1030,14.24,42.77,88.37,Unknown,0,1014,WARN
2020-01-30,UDCAMP290022,186,Secondary(9-10):2309,241,166,14.71,162,420,46.41,1,19.03,1972,42.13,75.08,40.3,Severe,18,1731,OK
2022-10-07,UDCAMP368875,2808,UpperPrimary(6-8):319,187,45,20.02,1974,2821,15.27,76,89.63,1851,40.31,28.58,92.61,Severe,19,1654,WARN
2026-07-14,UDCAMP919408,1397,UpperPrimary(6-8):39,64,17,3.72,1354,2871,22.42,114,64.92,396,10.5,51.19,20.32,None,7,1356,OK
2025-04-11,UDCAMP741283,1121,Primary(1-5):1635,63,230,13.0,1032,2022,42.79,80,46.78,2533,82.83,9.42,77.01,Unknown,30,996,WARN
2022-09-15,UDCAMP560327,4474,Primary(1-5):617,67,168,19.04,3951,4866,21.28,106,66.15,2890,60.38,61.23,60.51,None,35,907,FAIL
2020-02-17,UDCAMP734991,690,Primary(1-5):1886,136,44,10.95,444,1896,33.27,93,31.54,1870,45.83,59.87,90.82,Unknown,6,1666,FAIL
2021-03-20,UDCAMP372146,3741,HigherSecondary(11-12):139,1,50,19.79,2923,4959,41.93,53,77.1,2180,6.97,37.78,17.77,Unknown,20,2138,WARN
2024-01-28,UDCAMP660847,88,HigherSecondary(11-12):1912,105,153,32.82,66,185,31.93,55,1.49,230,75.32,64.73,47.51,Unknown,0,991,FAIL
2026-05-26,UDCAMP782175,2625,Primary(1-5):2282,33,71,16.63,1698,3505,21.93,43,65.74,3483,36.55,43.87,77.85,Moderate,28,945,FAIL
2021-12-18,UDCAMP502723,4021,Secondary(9-10):318,223,58,0.72,3646,5343,44.1,117,91.43,647,36.22,62.26,97.25,Severe,33,2279,WARN
2024-06-11,UDCAMP992728,195,Primary(1-5):1161,196,208,25.21,123,251,42.74,45,11.07,2211,62.25,33.99,25.06,Unknown,12,2378,FAIL
2026-07-22,UDCAMP448372,3955,UpperPrimary(6-8):909,14,198,25.22,3515,5289,36.01,109,96.76,446,91.91,59.12,66.77,Moderate,8,1189,OK
2026-08-15,UDCAMP353919,1737,HigherSecondary(11-12):2305,145,240,30.98,1376,3051,23.87,53,32.08,211,58.82,79.78,52.34,Mild,7,1034,OK
2022-12-31,UDCAMP997206,3328,UpperPrimary(6-8):757,155,170,20.71,2982,3475,45.08,42,18.21,1052,99.47,58.55,55.26,Severe,32,903,OK
2019-10-22,UDCAMP820649,1781,HigherSecondary(11-12):1827,178,71,27.6,1583,2341,43.8,71,68.95,2761,34.78,41.44,87.13,Moderate,36,1099,FAIL
2020-04-27,UDCAMP639688,4326,HigherSecondary(11-12):1873,166,246,25.3,3618,5519,29.16,96,33.41,2951,25.5,65.11,18.68,Mild,39,1155,WARN
2019-07-15,UDCAMP544752,1042,Secondary(9-10):1614,35,217,3.52,662,1231,54.48,4,14.56,1817,43.55,15.33,97.12,None,28,1292,OK
2021-07-29,UDCAMP801738,3328,UpperPrimary(6-8):1042,27,230,24.01,2244,4678,34.23,107,50.32,2855,92.68,58.91,81.61,Severe,30,1510,WARN
2019-11-11,UDCAMP821747,4359,UpperPrimary(6-8):1247,205,134,27.45,3765,4378,32.29,74,99.04,2473,38.26,35.31,10.2,Unknown,27,1560,OK
2025-06-29,UDCAMP131430,2471,Primary(1-5):126,69,238,30.87,2196,2865,53.68,43,11.27,838,74.17,14.3,95.03,Moderate,31,981,FAIL
2021-02-15,UDCAMP954257,3947,UpperPrimary(6-8):1001,106,78,17.0,2590,5297,48.23,96,91.78,2285,23.7,65.89,85.82,None,29,2321,WARN
2020-10-19,UDCAMP477092,4437,Primary(1-5):1941,51,177,30.64,3637,4683,51.26,8,96.45,2565,51.37,26.65,63.42,Unknown,6,2356,OK
2020-12-23,UDCAMP946293,871,HigherSecondary(11-12):1500,192,208,34.24,847,2189,40.84,107,12.3,1039,10.85,44.01,49.18,Unknown,39,1822,FAIL
2023-03-15,UDCAMP545019,1977,Secondary(9-10):2274,67,96,30.83,1794,2593,40.7,50,10.1,1850,74.9,56.13,0.55,None,4,2281,FAIL
2026-01-21,UDCAMP722905,808,UpperPrimary(6-8):1500,232,162,30.24,706,1214,18.96,18,76.96,1177,1.73,25.08,19.55,Unknown,16,1166,WARN
2023-07-23,UDCAMP478815,2510,Secondary(9-10):1178,68,192,32.92,2190,3454,29.61,100,31.53,2830,61.12,3.35,20.41,Severe,36,1653,WARN
2022-11-03,UDCAMP466936,1292,UpperPrimary(6-8):2498,105,28,20.54,857,1873,51.17,22,30.16,1586,70.24,3.47,0.34,Mild,23,2303,OK
2022-05-30,UDCAMP585646,3990,UpperPrimary(6-8):2437,121,116,24.78,2882,4193,59.83,64,81.9,2562,63.36,79.43,10.66,None,9,1377,FAIL
2025-10-23,UDCAMP943250,3982,UpperPrimary(6-8):1298,30,177,28.21,3296,4881,18.48,82,39.96,1090,83.42,7.52,75.03,Mild,38,1096,WARN
2023-08-08,UDCAMP830635,2229,UpperPrimary(6-8):1319,13,168,0.31,1521,3112,21.64,36,83.39,1344,23.15,62.39,13.22,Unknown,20,1722,FAIL
2022-07-12,UDCAMP324625,2411,HigherSecondary(11-12):2396,121,86,32.66,1715,2565,17.48,59,59.68,2675,90.12,6.13,24.21,Moderate,19,2303,OK
2020-09-02,UDCAMP760352,1169,UpperPrimary(6-8):364,41,120,8.77,1082,1890,40.88,63,84.05,231,68.11,66.81,16.51,Moderate,2,1775,WARN
2023-05-12,UDCAMP279397,1136,Primary(1-5):1923,61,115,1.93,1039,1786,26.55,107,84.57,2779,4.49,2.92,24.49,Severe,7,1290,FAIL
2022-02-18,UDCAMP574776,1336,Secondary(9-10):991,147,176,8.36,811,1461,23.15,20,69.52,51,30.37,34.75,46.97,Unknown,17,2180,OK
2023-12-09,UDCAMP624418,4200,UpperPrimary(6-8):105,14,8,9.76,3116,4424,24.28,114,61.7,3477,32.47,7.08,66.22,None,29,1259,WARN
2023-06-28,UDCAMP529354,2285,Primary(1-5):190,211,88,27.7,2020,3191,34.52,10,35.02,1159,67.72,22.07,43.61,Mild,15,1239,WARN
2024-02-06,UDCAMP267926,3311,HigherSecondary(11-12):1288,48,80,9.94,2120,4332,30.72,6,34.76,2119,66.29,16.89,88.04,Severe,31,1114,FAIL
2021-12-12,UDCAMP609425,2004,Primary(1-5):2492,129,94,31.81,1842,3204,53.3,66,40.44,2141,72.09,78.94,60.77,Unknown,30,1294,WARN
2020-07-22,UDCAMP564986,2602,HigherSecondary(11-12):727,220,162,24.77,2444,3137,36.8,119,29.97,276,59.06,63.83,82.14,Unknown,4,2243,OK
2021-02-16,UDCAMP265964,3792,UpperPrimary(6-8):374,0,156,20.35,2709,4600,36.61,114,88.47,44,62.92,4.54,58.59,Mild,34,1114,FAIL
2020-12-05,UDCAMP250511,3163,UpperPrimary(6-8):1598,120,122,15.75,2656,4002,34.94,57,98.39,767,63.16,18.77,19.1,Unknown,33,1749,OK
2021-12-01,UDCAMP795504,550,UpperPrimary(6-8):800,179,199,17.03,353,1560,18.72,63,9.16,3187,42.07,41.58,78.8,Severe,3,1584,OK
2020-07-19,UDCAMP501100,2835,Primary(1-5):2064,138,161,30.38,2309,2992,56.07,71,91.88,1233,45.54,63.67,50.02,Mild,13,2041,WARN
2020-11-02,UDCAMP809193,3530,HigherSecondary(11-12):63,172,18,6.78,3309,3658,18.52,13,98.68,2982,48.53,53.33,59.74,None,26,903,FAIL
2020-06-23,UDCAMP262044,3087,HigherSecondary(11-12):1213,43,26,30.69,2271,3628,58.28,99,83.89,1111,58.06,37.02,88.46,None,9,1902,FAIL
2024-06-05,UDCAMP606321,342,UpperPrimary(6-8):2170,164,191,11.86,292,1140,20.78,49,34.42,2630,1.31,19.87,74.07,Mild,36,1772,OK
2021-08-29,UDCAMP957717,2012,Primary(1-5):1948,37,39,25.48,1512,2720,35.8,85,9.77,2468,19.83,26.94,34.77,Moderate,31,1709,OK
2020-02-13,UDCAMP985130,3395,Primary(1-5):21,64,10,16.7,2058,4159,27.87,113,92.71,2977,39.15,78.55,77.46,None,33,2347,OK
2019-01-06,UDCAMP417353,1701,UpperPrimary(6-8):80,154,55,7.05,1565,2666,22.43,100,50.11,994,78.35,64.68,52.26,None,16,1051,FAIL
2019-12-11,UDCAMP187271,2905,UpperPrimary(6-8):29,61,113,33.99,2462,4039,57.49,78,11.5,154,37.08,25.01,81.51,Unknown,31,1770,FAIL
2020-12-22,UDCAMP462523,2019,Primary(1-5):1585,42,216,29.77,1458,2378,24.0,91,7.44,439,16.89,17.71,34.21,None,9,2348,OK
2026-10-13,UDCAMP926248,2892,UpperPrimary(6-8):836,192,249,13.02,2573,4144,36.36,70,19.6,1048,54.61,68.13,77.67,None,29,1802,OK
2021-03-10,UDCAMP858752,1536,Secondary(9-10):2322,11,41,32.63,1401,2969,32.26,64,1.51,2685,63.95,58.03,70.04,Mild,6,1334,OK
2019-09-04,UDCAMP858666,3468,Secondary(9-10):866,93,4,33.74,3346,4255,16.36,71,0.7,4,33.42,9.23,6.43,Moderate,26,1988,WARN
2024-10-29,UDCAMP821544,4110,Primary(1-5):765,207,212,0.93,3485,5523,26.9,3,1.39,1266,47.02,67.43,12.01,None,8,1633,FAIL
