tech_price_pricing_snapshot_date,tech_price_plan_id,tech_price_provider_brand,tech_price_service_area_id,tech_price_monthly_price_inr,tech_price_promo_price_inr,tech_price_promo_duration_months,tech_price_equipment_fee_inr,tech_price_installation_fee_inr,tech_price_early_termination_fee_inr,tech_price_contract_length_months,tech_price_auto_pay_discount_inr,tech_price_bundling_discount_inr,tech_price_income_based_discount_flag,tech_price_low_income_eligibility_program,tech_price_price_per_mbps_metric,tech_price_hidden_fees_estimate_inr,tech_price_price_increase_notice_days,tech_price_complaint_rate_per_1k,tech_price_regulatory_filing_id
2025-02-04,PLANKCYJKQ08JK,SPECTRA,BR-0566,2960,2568,1,999,1499,2999,12,25,50,0,NONE,9.61,341,14,24.46,TRAI01529345
2023-07-28,PLANSTX6Z063O0,SPECTRA,AR-3207,3515,3427,3,0,199,1999,3,25,0,0,CSR_CONNECT,7.447,379,0,6.17,TRAI27112610
2025-09-11,PLAN9AYLDZ9DNC,RAILTEL,JK-1061,3936,3304,1,299,0,999,12,25,200,0,NONE,23.569,280,0,4.43,TRAI28431172
2024-03-04,PLANCDZ608I2WA,HATHWAY,CH-0351,3527,3261,24,999,1499,999,6,50,100,0,NONE,23.513,117,60,6.26,TRAI64639110
2021-01-24,PLAN2DGGC5JEC3,SPECTRA,HP-5117,4426,3653,12,0,999,1999,6,100,200,0,STATE_SUBSIDY,12.829,196,14,10.55,TRAI06150038
2023-02-14,PLANRV0J35GIG0,TIKONA,ML-7404,2554,1943,24,999,0,999,6,25,0,0,STATE_SUBSIDY,5.714,454,14,8.49,TRAI64564971
2025-08-20,PLAN6PZ6LZSSGA,ACT,HR-8757,4528,3944,3,0,999,999,0,150,0,0,PM_WANI,10.53,443,0,6.95,TRAI18271974
2022-06-20,PLAN3EOIRWN1V2,SPECTRA,MH-9742,3282,2720,3,299,0,1999,12,150,50,0,BSNL_SOCIAL,41.544,147,14,0.51,TRAI08372832
2022-05-17,PLAN8NE13FGOHB,HATHWAY,LA-6160,2884,2542,6,299,999,2999,3,25,100,1,NONE,24.862,6,7,15.87,TRAI65383836
2022-06-03,PLANWE5FNB50KI,AIRTEL,MZ-4878,366,99,1,999,999,1999,12,150,0,0,CSR_CONNECT,7.787,353,30,11.28,TRAI93116720
2024-02-05,PLAN3N9HQYL0L1,ACT,AR-2779,1905,1322,12,499,0,1999,24,25,0,1,CSR_CONNECT,4.774,288,7,20.18,TRAI29054095
2022-12-16,PLANDJW8Z4JKEZ,JIO,OD-4001,1126,835,0,299,499,2999,3,100,0,0,BSNL_SOCIAL,3.068,52,60,0.31,TRAI30926569
2024-09-30,PLANLDOXK0LNYB,BSNL,AP-1847,423,99,6,199,499,2999,3,25,200,0,BSNL_SOCIAL,1.014,439,7,15.1,TRAI46121552
2021-02-08,PLANW0VB6XVP5L,VI,KL-9373,4627,4489,24,199,999,2999,6,25,0,0,BSNL_SOCIAL,12.539,91,0,2.06,TRAI50298354
2025-07-11,PLANVM68T0DB3Y,RAILTEL,OD-2295,1819,1148,12,999,199,2999,6,100,200,0,BSNL_SOCIAL,10.277,323,14,21.1,TRAI36568202
2021-05-06,PLANV3FQG27H3P,SPECTRA,KL-6101,4078,3937,0,299,0,2999,3,25,200,0,STATE_SUBSIDY,163.12,498,7,24.55,TRAI03960102
2024-04-18,PLAN8D9EE5FVGV,ACT,AR-7235,4435,4251,3,999,1499,1999,6,0,200,0,NONE,11.115,316,30,12.88,TRAI02610005
2025-06-20,PLANFR6IM00B6V,VI,GA-5781,4889,4416,24,499,999,0,0,150,0,0,BSNL_SOCIAL,10.582,178,14,3.82,TRAI83349998
2021-03-09,PLAN492BHI15WZ,TIKONA,TG-0403,3414,3057,3,499,199,0,12,100,300,0,BSNL_SOCIAL,8.033,375,14,8.76,TRAI64384294
2025-11-06,PLANGJWHQIDGH1,SPECTRA,DD-9818,4677,4181,0,499,0,499,3,50,50,1,STATE_SUBSIDY,14.942,222,7,19.88,TRAI59674446
2026-02-12,PLANC3PSDNCTKN,VI,DD-6713,2034,1796,3,499,499,499,12,0,50,0,PM_WANI,17.687,478,7,9.38,TRAI61511198
2024-08-01,PLANLZN4DTNX6V,ACT,MP-0198,3680,3518,0,0,199,999,0,25,300,0,CSR_CONNECT,59.355,295,30,18.33,TRAI90361227
2024-02-22,PLANQRP7USVKYH,JIO,HP-8704,2839,2585,6,199,199,499,0,100,0,0,STATE_SUBSIDY,11.311,498,14,3.58,TRAI41188239
2023-05-22,PLAN8Y89FF03LU,HATHWAY,MN-6353,3940,3940,3,999,999,2999,24,50,300,0,CSR_CONNECT,39.798,9,0,7.87,TRAI62861707
2022-02-16,PLANPA4T2YKCB8,BSNL,UP-5656,1802,1800,24,0,499,999,6,50,100,0,CSR_CONNECT,4.46,434,30,14.78,TRAI53668106
2023-08-15,PLANUIU59YIMM9,JIO,SK-2367,3804,3794,24,299,499,2999,12,100,0,0,BSNL_SOCIAL,33.078,315,60,14.88,TRAI67039922
2024-01-22,PLANABBUFI39G2,MTNL,WB-7732,1699,1536,24,499,199,499,6,0,50,0,PM_WANI,17.162,317,7,12.25,TRAI68180788
2024-08-25,PLANGL0FOO1P0O,SPECTRA,BR-6084,4452,4204,1,299,999,2999,12,50,100,1,NONE,16.992,165,60,2.42,TRAI41916812
2023-10-03,PLANYUZY8BD6NN,JIO,RJ-7122,3257,3116,12,499,499,499,6,100,50,0,PM_WANI,88.027,352,30,24.11,TRAI09251793
2023-09-09,PLANA5ACNLC5HI,RAILTEL,SK-8556,2939,2785,3,499,499,0,0,100,300,1,BSNL_SOCIAL,8.397,275,14,2.01,TRAI62754428
2025-05-08,PLANGZ1QMI5O5P,MTNL,LD-9157,3053,2333,3,499,999,499,24,100,100,0,CSR_CONNECT,6.334,182,60,21.51,TRAI92439104
2021-01-05,PLAN3LZ9C9Y9D6,RAILTEL,RJ-6861,897,356,12,199,499,2999,24,0,50,0,STATE_SUBSIDY,10.939,325,60,14.0,TRAI34292668
2022-05-28,PLANHETDADBC2M,HATHWAY,KL-4433,1627,917,24,999,199,0,24,150,100,1,STATE_SUBSIDY,9.982,97,0,8.55,TRAI45317009
2021-10-16,PLANTWY25VXMOM,ACT,CH-4762,3340,3186,24,199,499,0,6,50,100,0,PM_WANI,17.861,248,30,10.15,TRAI71990864
2026-01-20,PLANJHQYCWIH5C,BSNL,PB-0040,4218,3775,6,999,1499,999,24,50,100,0,NONE,9.608,321,0,24.31,TRAI54589802
2022-01-06,PLANM6B2CQAGMW,VI,KL-4951,3263,3053,3,299,999,2999,6,0,300,1,BSNL_SOCIAL,32.63,466,14,7.6,TRAI05797986
2022-02-25,PLANZ98R6BQIMY,JIO,DD-8683,2437,2025,6,499,199,499,24,0,200,1,BSNL_SOCIAL,16.807,40,30,16.64,TRAI42384609
2021-07-05,PLANUWOGIRBP1N,BSNL,WB-7681,4634,3729,3,299,1499,1999,3,0,0,0,BSNL_SOCIAL,58.658,230,0,7.41,TRAI26523421
2025-09-10,PLAN9N7WNFGM9J,TIKONA,DN-1782,4470,4444,0,499,199,499,24,150,300,0,PM_WANI,30.408,134,7,9.86,TRAI67285357
2025-07-04,PLAN0WOLZ16UUK,BSNL,MZ-6922,1585,1297,0,199,499,2999,12,150,300,0,STATE_SUBSIDY,13.904,236,60,12.11,TRAI61576999
2021-03-09,PLANK221QM79Z3,BSNL,AR-4134,4050,3211,3,299,199,0,24,0,300,1,BSNL_SOCIAL,14.89,116,14,18.4,TRAI97945908
2022-11-13,PLANWYQSP7OC20,MTNL,HP-5946,1097,431,24,0,999,2999,12,100,200,0,NONE,23.848,431,7,7.33,TRAI79602636
2021-10-19,PLANW7GNPRIH5J,JIO,OD-2749,964,549,24,0,1499,2999,0,25,100,0,NONE,1.94,464,7,7.32,TRAI47235717
2025-02-20,PLAN4SCAO5LC0O,VI,GA-4218,4331,3458,6,999,199,0,3,150,300,0,PM_WANI,17.051,388,30,21.64,TRAI73617805
2021-08-29,PLANFZ984YW528,TIKONA,DN-0884,1958,1576,12,0,1499,999,6,25,50,0,PM_WANI,6.705,329,7,10.98,TRAI44934733
2023-06-12,PLANHEO4Q07SA2,RAILTEL,NL-4799,2469,2073,3,0,1499,2999,3,150,300,0,NONE,10.642,270,60,21.33,TRAI12183700
2022-07-01,PLANYTJ57N3J7U,HATHWAY,AR-7234,2501,2041,6,199,199,0,12,150,100,0,STATE_SUBSIDY,13.094,140,7,3.52,TRAI12634406
2024-02-01,PLANGTZKBJUL4X,RAILTEL,LA-6479,2407,1895,1,199,1499,999,6,0,0,0,NONE,18.098,167,0,13.85,TRAI78631074
2021-03-26,PLANZ9FMCHYG1X,ACT,LD-2501,2632,2327,3,999,999,999,0,0,100,0,STATE_SUBSIDY,6.312,12,60,15.83,TRAI51034158
2024-11-21,PLAN4RDIIHU83Q,VI,UT-9327,1912,1073,3,499,999,2999,3,150,0,0,BSNL_SOCIAL,7.967,74,30,12.62,TRAI25196464
2025-01-01,PLANW9JVI8FDWP,RAILTEL,PB-1576,3874,3251,1,299,499,0,24,100,0,0,BSNL_SOCIAL,8.59,57,7,8.35,TRAI89543294
2022-04-03,PLANTXENQ9NOGF,ACT,AN-4357,969,628,0,199,999,499,24,100,0,1,PM_WANI,3.815,444,30,10.12,TRAI48857064
2024-07-06,PLAN17N4Q6T1L9,JIO,LD-0979,3494,3067,12,299,199,1999,24,0,0,0,CSR_CONNECT,8.481,86,30,9.15,TRAI26444735
2021-02-15,PLANBCIFT9RTHL,RAILTEL,PB-0013,4265,3930,0,199,499,999,0,150,50,0,PM_WANI,32.557,254,30,19.21,TRAI87815240
2023-05-28,PLANIWMFH2OYJO,ACT,HP-3985,200,99,12,299,999,1999,3,150,300,0,BSNL_SOCIAL,2.041,35,0,10.23,TRAI84892870
2023-11-02,PLANWMJH9TBJKW,JIO,UT-5252,2258,1311,0,0,1499,2999,24,25,50,0,STATE_SUBSIDY,25.089,87,60,16.06,TRAI40393129
2024-11-24,PLANFISG3MXD7K,MTNL,GA-5594,2846,2167,6,499,0,1999,3,0,100,0,PM_WANI,37.447,74,14,16.47,TRAI90467354
2026-02-16,PLANB40L6PGZEU,VI,MN-2912,964,253,3,999,999,2999,3,0,200,0,STATE_SUBSIDY,26.054,192,0,1.54,TRAI17937821
2023-08-25,PLAN0YXUWLKRPP,AIRTEL,TN-4932,573,374,3,0,999,499,12,50,100,1,STATE_SUBSIDY,1.579,76,0,12.51,TRAI19651288
2021-09-16,PLANPOOCUW27X5,ACT,AN-6927,4446,4437,6,199,499,2999,0,0,50,1,NONE,11.7,23,7,22.53,TRAI35913447
2023-04-15,PLANHO1OT4SXEJ,AIRTEL,MN-3791,3758,3294,6,0,499,499,3,0,300,0,CSR_CONNECT,7.895,239,14,22.11,TRAI37348249
2023-11-07,PLANXF02HEL3TZ,JIO,TN-4428,4530,3674,6,199,499,0,12,25,0,0,CSR_CONNECT,12.943,486,7,14.09,TRAI34052479
2022-04-29,PLANDO26QVEIPL,JIO,TR-7413,1232,264,0,199,1499,1999,6,150,300,1,PM_WANI,5.333,283,60,8.74,TRAI26086716
2026-01-14,PLANWN6G9NKSP2,BSNL,LA-0861,1738,1303,12,0,1499,0,0,25,0,1,CSR_CONNECT,6.763,442,30,14.11,TRAI12526081
2025-12-12,PLANTWULOQ1XAK,HATHWAY,JH-9636,4843,4684,24,999,199,499,3,150,50,0,STATE_SUBSIDY,11.812,21,14,6.19,TRAI65069256
2024-08-28,PLANW46OS40QZ9,MTNL,MZ-3661,2974,2778,1,999,1499,999,3,25,200,0,STATE_SUBSIDY,6.355,85,7,3.49,TRAI03478165
2024-02-17,PLANWUZEPD83RI,MTNL,DN-9946,1165,603,24,299,499,0,0,0,300,0,NONE,6.263,69,14,7.27,TRAI85775932
2025-10-31,PLANJPF4K4TNND,AIRTEL,WB-9677,386,99,12,0,999,0,24,50,200,1,PM_WANI,12.062,352,14,24.39,TRAI81319905
2024-03-14,PLAN2EJHKBSEFM,ACT,KL-7197,1097,617,1,499,199,999,0,50,100,0,STATE_SUBSIDY,2.51,397,0,12.26,TRAI99727219
2021-01-07,PLAN1TNIG9GW5W,HATHWAY,JK-2841,626,582,12,999,1499,2999,12,50,100,0,PM_WANI,1.665,90,60,14.59,TRAI26809390
2022-10-08,PLANLPGBZZ3EZJ,AIRTEL,DD-4712,876,629,0,0,1499,1999,6,50,0,0,PM_WANI,2.427,113,60,5.05,TRAI00004148
2021-07-04,PLANF8IPIH1HJ2,JIO,CH-1570,4220,3415,0,499,499,2999,0,25,100,0,BSNL_SOCIAL,9.056,131,60,2.79,TRAI91740069
2024-05-13,PLANN8WGTRJ9B5,RAILTEL,TR-7894,2882,2744,12,0,999,2999,12,0,100,0,CSR_CONNECT,52.4,199,7,7.54,TRAI22209171
2025-03-10,PLANVK2LL9E206,HATHWAY,GJ-1143,4324,3621,1,499,0,1999,0,0,50,0,NONE,26.206,475,30,10.86,TRAI14419537
2023-12-22,PLAN5PFJ2618L3,MTNL,MH-1610,1730,873,3,199,1499,1999,12,100,0,0,PM_WANI,29.322,420,14,5.57,TRAI72869801
2023-10-18,PLANAB64SQD88Y,MTNL,MP-1283,2104,1990,24,199,199,0,12,50,300,0,NONE,17.106,135,60,19.12,TRAI72242389
2021-07-24,PLANETUF066ZSX,BSNL,NL-5698,534,187,1,0,199,499,24,50,300,0,NONE,2.046,78,30,19.86,TRAI41921909
2022-08-24,PLAN07JG1GNYAV,ACT,CH-3734,2265,1871,3,999,1499,2999,12,50,200,1,BSNL_SOCIAL,7.475,418,60,9.58,TRAI28628157
2025-04-20,PLAN32HCNYF6TB,BSNL,AN-7258,1847,1696,24,499,199,1999,24,25,200,0,PM_WANI,5.648,87,0,0.24,TRAI67168983
2021-05-21,PLAN3TVHQEJFAH,TIKONA,MP-8530,3958,3233,3,299,199,999,3,25,50,0,STATE_SUBSIDY,9.057,240,30,5.54,TRAI32002139
2021-02-11,PLANTE91MQPMVR,HATHWAY,DL-3753,3281,2409,3,199,1499,2999,6,50,300,1,STATE_SUBSIDY,10.003,223,60,18.06,TRAI67904382
2025-05-25,PLANGJU85OO7Z5,HATHWAY,ML-5553,3920,3654,0,499,1499,2999,12,150,0,0,CSR_CONNECT,45.057,214,14,14.89,TRAI60642382
2025-10-16,PLAN46HZW6GIEE,TIKONA,JH-7437,1983,1216,6,499,999,999,0,150,0,1,CSR_CONNECT,6.958,258,60,4.07,TRAI01646753
2023-09-20,PLANUZV8NDK4YE,JIO,LD-8240,4640,4568,12,199,1499,1999,3,150,50,1,PM_WANI,16.055,178,7,11.1,TRAI51604773
2021-01-18,PLANU56UVTKSTO,HATHWAY,TG-7992,3858,2980,12,0,1499,0,12,100,50,0,STATE_SUBSIDY,11.834,238,0,20.97,TRAI73457491
2023-11-29,PLANWESLLT4OPQ,RAILTEL,AP-3938,977,177,24,199,1499,499,0,25,300,0,NONE,4.608,3,60,16.96,TRAI37720883
2023-05-06,PLANH789A6D62N,BSNL,AN-0155,1379,688,1,999,0,0,24,25,200,0,BSNL_SOCIAL,8.673,387,7,24.18,TRAI22820252
2023-10-22,PLANJLO3XFXWXL,VI,MP-0275,277,149,6,499,199,1999,12,150,100,1,BSNL_SOCIAL,1.81,260,7,16.42,TRAI37959363
2021-11-18,PLANPN4CHD2F01,AIRTEL,NL-7602,4863,4139,12,999,999,2999,3,150,300,1,PM_WANI,15.245,268,14,11.46,TRAI98184112
2021-10-31,PLANEQO23TXKB6,JIO,DD-5630,1284,1075,6,999,0,999,24,100,300,0,CSR_CONNECT,9.237,492,14,0.04,TRAI18832871
2021-12-16,PLANCVVTTCOX76,AIRTEL,CH-4258,3643,3473,1,199,0,999,12,25,300,0,PM_WANI,7.527,135,14,17.4,TRAI40315705
2022-02-11,PLANW7ROMPXJKW,AIRTEL,JK-0821,4910,3966,6,499,499,499,24,0,200,0,NONE,446.364,275,30,12.91,TRAI17278302
2022-05-22,PLANB99Q7QA7KU,BSNL,RJ-4669,1905,1872,3,0,0,999,12,25,100,1,NONE,38.878,105,0,7.52,TRAI04349486
2023-11-26,PLANOK5QLFWCXJ,HATHWAY,DL-0872,3345,2953,0,999,1499,2999,6,0,100,0,STATE_SUBSIDY,15.205,450,7,19.58,TRAI52015184
2024-05-23,PLAN9S9WYUFEN8,JIO,AP-0845,1527,767,3,499,999,999,6,150,0,0,PM_WANI,7.597,339,30,5.05,TRAI99147092
2024-08-20,PLANCZDK6OCCH9,ACT,TR-0199,2445,1644,3,199,199,499,24,0,200,0,STATE_SUBSIDY,42.895,64,60,10.51,TRAI64406291
2025-07-12,PLANAZPIJ3F7P6,MTNL,PB-9261,365,99,6,499,1499,0,3,150,200,0,NONE,1.055,357,0,13.75,TRAI65441639
2025-04-22,PLAN5EL54EA01V,AIRTEL,ML-1796,3068,3003,1,299,199,0,24,25,100,0,STATE_SUBSIDY,6.136,290,14,24.11,TRAI95970902
2022-10-11,PLANE9ECXRNOQV,ACT,PY-1886,2736,2229,0,999,499,999,3,50,50,0,CSR_CONNECT,22.244,193,14,6.41,TRAI48103147
2025-03-20,PLANSZX0O6PH91,ACT,LD-7588,1806,1190,3,999,0,0,0,150,300,1,BSNL_SOCIAL,78.522,306,60,17.27,TRAI61788720
2022-11-04,PLANECLS6D1LN5,MTNL,NL-0843,4170,3728,12,199,199,1999,24,50,200,0,STATE_SUBSIDY,12.337,4,7,15.44,TRAI52681497
2022-03-09,PLANSPOPZQABBO,VI,AP-3920,3667,3464,3,499,1499,2999,24,0,200,0,BSNL_SOCIAL,193.0,226,60,12.4,TRAI38372628
2022-01-10,PLAN1288KQE1KG,JIO,HP-8598,2201,1441,6,0,1499,0,12,50,300,1,STATE_SUBSIDY,4.663,421,60,7.03,TRAI93785339
2024-11-05,PLAN3OP94M7SKF,TIKONA,OD-7009,200,99,24,199,499,1999,6,50,300,1,NONE,0.697,250,7,20.56,TRAI97954899
2024-06-07,PLAN64SBEYXLKG,ACT,LA-3027,1025,142,12,999,1499,2999,3,0,0,0,STATE_SUBSIDY,8.613,464,60,3.68,TRAI07410021
2025-06-25,PLANZADP6942SM,JIO,AR-9468,1001,240,24,999,999,0,3,150,0,0,NONE,4.41,3,30,17.33,TRAI86599023
2025-06-07,PLANENTWGNMVJP,BSNL,PB-1787,416,99,6,0,999,0,0,0,300,0,NONE,3.328,124,30,22.13,TRAI24475631
2021-02-19,PLAN0FZMFZLXTY,BSNL,GJ-8675,2951,2298,1,199,999,499,0,25,0,0,BSNL_SOCIAL,15.614,205,7,16.68,TRAI28893907
2023-05-30,PLAN27XPHHZLPO,TIKONA,MH-4101,544,99,24,499,999,999,6,100,50,0,BSNL_SOCIAL,41.846,483,7,7.44,TRAI79485658
2025-01-19,PLANI3X7OVUU56,HATHWAY,RJ-4196,2948,2471,3,999,499,0,12,100,0,0,PM_WANI,17.653,33,7,23.91,TRAI16609912
2024-12-02,PLANOPJ9JO3FE9,SPECTRA,MP-2875,534,429,3,199,199,499,3,50,100,0,PM_WANI,2.189,234,14,14.06,TRAI57528477
2025-11-04,PLANQDBG8SVL03,SPECTRA,PB-2242,2236,1371,24,0,199,499,24,50,50,0,CSR_CONNECT,7.791,257,7,3.67,TRAI80211369
2025-06-28,PLAND7N8RCRQ7W,AIRTEL,BR-1181,1469,921,1,299,499,0,24,50,50,0,CSR_CONNECT,4.003,485,7,3.98,TRAI51273453
2022-03-18,PLAN7822UZ9VEX,VI,TN-9179,1384,618,24,199,0,999,24,100,200,0,CSR_CONNECT,3.002,252,0,3.92,TRAI64605542
2023-10-15,PLANKOH5X24L3N,MTNL,TR-2672,315,99,12,0,499,2999,24,0,0,0,CSR_CONNECT,8.077,218,7,1.03,TRAI42906237
2025-05-22,PLAN5EFH6YKG25,VI,OD-8107,841,517,24,299,199,499,6,25,300,0,BSNL_SOCIAL,3.15,368,14,3.39,TRAI55001920
2025-09-18,PLANS2FU1T1LXV,RAILTEL,TN-0071,4335,4175,6,299,499,499,24,150,300,0,PM_WANI,39.771,173,60,7.41,TRAI16133134
2021-07-15,PLANWDD5W28PF8,HATHWAY,ML-8005,3412,2598,1,999,199,2999,12,0,0,0,NONE,7.65,487,0,8.14,TRAI32337230
2022-08-14,PLAN9WWMOYZVV0,BSNL,AN-5492,3745,3077,3,199,999,2999,6,0,300,0,NONE,13.003,164,60,7.22,TRAI79703708
2025-01-28,PLANKYLSM55AFB,ACT,RJ-2015,797,99,3,499,499,0,24,100,100,0,NONE,3.188,30,7,3.24,TRAI36873186
2022-10-05,PLANEMNZ81S65I,HATHWAY,KL-6149,2004,1668,12,499,0,999,24,150,50,0,PM_WANI,4.123,199,14,18.3,TRAI67136178
2023-12-09,PLAN3M8VK3JRCC,RAILTEL,AP-8079,3151,2269,24,199,999,999,24,25,200,0,STATE_SUBSIDY,8.753,13,0,24.42,TRAI26328646
2022-12-13,PLANPCBTJG4PAA,JIO,DN-8854,359,99,6,199,199,999,12,50,50,0,STATE_SUBSIDY,4.851,393,7,11.2,TRAI48820189
2023-05-17,PLANJR4IM3M2ZS,JIO,WB-1875,4500,3734,0,999,1499,2999,3,100,0,1,CSR_CONNECT,10.949,421,60,10.8,TRAI22843355
2024-10-28,PLAN385Y5CRSPC,MTNL,AN-6981,2160,1663,1,999,999,1999,24,150,300,0,CSR_CONNECT,16.364,396,60,19.23,TRAI83577483
2024-12-01,PLAN5G6K2M8W6W,RAILTEL,JK-9136,3935,3330,1,499,0,499,3,150,0,1,STATE_SUBSIDY,9.551,345,60,16.98,TRAI70242843
2023-06-07,PLANMHZ4Z9RGIK,BSNL,HR-2338,1045,744,24,299,999,499,3,100,200,0,NONE,2.333,357,0,10.1,TRAI62158410
2025-05-29,PLANAZLRDWDWFJ,HATHWAY,MZ-1608,3910,3355,0,499,999,2999,6,50,300,0,CSR_CONNECT,8.214,60,7,11.52,TRAI76778967
2023-09-30,PLANQVRWOPW34X,ACT,NL-7962,2258,1920,12,0,199,999,6,25,300,0,STATE_SUBSIDY,25.659,88,30,23.0,TRAI69094730
2025-09-15,PLAN140OJX7V9T,MTNL,MP-6477,4782,4087,3,199,1499,1999,0,50,300,1,PM_WANI,15.327,417,0,0.61,TRAI95270737
2025-07-06,PLAN5F40X5OGYB,TIKONA,KA-3899,878,304,12,499,199,0,24,0,200,0,NONE,1.852,3,30,20.3,TRAI30792718
2023-10-08,PLANR0CQA1OXQ3,MTNL,AN-3826,3709,3048,6,999,999,1999,3,25,0,0,CSR_CONNECT,28.098,460,7,0.87,TRAI72271249
2021-10-08,PLANKM37PKE6MP,RAILTEL,UP-2673,1712,1280,0,999,999,999,0,25,200,1,BSNL_SOCIAL,8.152,107,60,4.67,TRAI85543050
2025-10-20,PLANCYJ8HQYVXO,RAILTEL,MN-2062,399,99,3,299,199,999,12,50,300,1,CSR_CONNECT,1.023,189,14,15.54,TRAI50262237
2023-05-28,PLANYFYH40WAV1,JIO,TR-6055,930,574,12,499,1499,1999,24,0,100,0,NONE,9.49,279,0,20.43,TRAI29451104
2025-04-20,PLAN0WSKCI1RX6,JIO,MN-4213,966,242,6,999,0,2999,0,50,100,0,STATE_SUBSIDY,3.818,310,60,15.93,TRAI50049034
2026-01-22,PLAN20Z56VW7V4,AIRTEL,CH-2410,1473,797,6,0,499,499,0,100,300,0,NONE,3.491,34,60,4.78,TRAI97931742
2022-08-29,PLANO24EDM0P54,JIO,JK-8520,1827,1443,1,0,999,999,6,25,100,0,STATE_SUBSIDY,9.718,200,14,19.03,TRAI98220589
2024-05-20,PLANISQL727DU0,AIRTEL,UT-7181,3351,2594,12,499,0,499,3,0,50,0,STATE_SUBSIDY,27.925,151,30,17.66,TRAI41962783
2021-09-21,PLANEHWL1MQED8,VI,AS-9114,393,99,12,199,999,1999,3,25,300,0,BSNL_SOCIAL,3.541,479,60,23.49,TRAI67351230
2021-12-15,PLAN4EOHCTJKVD,BSNL,JK-7454,3828,2946,1,499,1499,1999,12,150,100,0,STATE_SUBSIDY,255.2,309,7,12.3,TRAI10311044
2021-01-20,PLAN930CF8H6CQ,ACT,RJ-4817,4180,3435,0,0,499,0,3,25,300,0,STATE_SUBSIDY,8.819,205,14,11.08,TRAI70445529
2025-11-14,PLANRF8EE5HW0L,RAILTEL,MH-1459,2070,1208,6,999,199,1999,0,0,300,0,BSNL_SOCIAL,9.764,291,7,19.6,TRAI10189188
2025-05-25,PLAN4MOB27ELEI,VI,MH-0711,2179,1310,24,999,999,1999,3,0,0,1,CSR_CONNECT,6.917,149,30,9.39,TRAI52009290
2023-02-15,PLANY0I56SBRSV,RAILTEL,SK-7756,1452,494,24,199,1499,2999,12,150,100,0,CSR_CONNECT,4.956,257,0,5.82,TRAI00855004
2023-08-30,PLANXKIB6CUN4G,HATHWAY,JH-6008,2879,2314,12,499,499,2999,0,150,0,1,CSR_CONNECT,26.413,324,14,22.76,TRAI29378494
2022-04-30,PLAN0ZAKNW5AAY,JIO,CT-2424,1718,769,1,999,199,2999,6,150,300,0,CSR_CONNECT,7.917,483,14,7.29,TRAI21175258
2022-12-10,PLAN9HZAG50ORD,MTNL,AS-9060,3684,2922,12,499,999,2999,3,150,200,0,NONE,14.855,207,60,16.74,TRAI16784687
2021-05-29,PLANICE0EQTTMJ,TIKONA,DN-7617,771,99,0,499,1499,1999,24,150,200,0,PM_WANI,20.838,425,7,6.48,TRAI32615288
2026-02-23,PLANQTJLDCCQLM,SPECTRA,TR-2059,4737,4576,0,199,999,999,12,150,100,0,BSNL_SOCIAL,28.536,205,0,3.7,TRAI03173944
2022-03-06,PLANMAOR7OPBYS,AIRTEL,DL-9135,1793,1528,1,499,0,1999,12,100,100,1,PM_WANI,4.405,70,7,8.6,TRAI27619407
2021-01-09,PLAN6WW575BBF3,TIKONA,AS-1904,293,99,0,499,1499,999,3,25,200,1,STATE_SUBSIDY,0.729,415,60,7.93,TRAI81803147
2022-10-04,PLAN7MKDWGOXOX,SPECTRA,SK-1244,4087,3978,0,0,499,2999,12,25,200,0,CSR_CONNECT,10.588,386,60,16.23,TRAI49794507
2021-03-04,PLANHT3WURQGOH,TIKONA,HP-8811,456,99,1,299,0,499,24,0,50,0,CSR_CONNECT,1.378,323,7,22.39,TRAI81982428
2024-08-03,PLAN43OCFSF79O,AIRTEL,AP-4579,4527,3784,1,299,499,0,0,50,50,1,STATE_SUBSIDY,28.118,48,14,22.54,TRAI94034024
2022-06-12,PLANE99MDFXNGF,BSNL,HP-4009,1974,1911,24,299,1499,999,24,50,0,0,PM_WANI,11.09,47,60,2.12,TRAI70100250
2023-01-02,PLANAI21E13HYR,SPECTRA,WB-8330,4280,4207,0,199,999,1999,12,25,50,0,PM_WANI,32.672,190,30,13.21,TRAI06563217
2021-04-25,PLANH365L3Y23T,TIKONA,AS-6812,832,133,24,0,199,2999,24,25,0,0,NONE,2.82,125,30,9.04,TRAI88761195
2022-06-27,PLAN3H2OX9S97M,SPECTRA,LD-7919,2388,1985,6,299,0,999,12,25,50,1,PM_WANI,11.822,449,0,14.29,TRAI82130795
2025-09-19,PLANMTTU2B1SOW,TIKONA,AP-2097,898,773,1,0,0,999,12,100,300,1,CSR_CONNECT,1.923,167,0,17.78,TRAI71909678
2023-03-07,PLANJKBW5X1AV3,BSNL,CT-5708,2439,2210,0,299,499,499,24,0,0,1,NONE,28.36,394,30,1.12,TRAI87412194
2023-08-26,PLAN5AMJAVF3WL,HATHWAY,MZ-4925,2125,1491,3,199,1499,2999,12,0,200,0,BSNL_SOCIAL,14.655,375,7,21.12,TRAI50446285
2023-10-26,PLAN6GDV3B09QX,ACT,PY-9659,1809,1738,0,0,199,0,12,25,50,0,STATE_SUBSIDY,18.649,326,14,12.21,TRAI41891718
2022-05-20,PLANCCNNAL910A,ACT,GA-8729,2789,2107,6,999,499,999,6,25,200,0,PM_WANI,199.214,215,30,8.68,TRAI74595559
