civ_nat_elections_election_date,civ_nat_elections_country_iso2,civ_nat_elections_election_type_code,civ_nat_elections_region_nuts_code,civ_nat_elections_party_id,civ_nat_elections_candidate_id_hash,civ_nat_elections_votes_count,civ_nat_elections_vote_share_pct,civ_nat_elections_seats_won_count,civ_nat_elections_turnout_pct,civ_nat_elections_eligible_voters_count,civ_nat_elections_e_voting_flag,civ_nat_elections_misinformation_incident_count,civ_nat_elections_campaign_spend_eur,civ_nat_elections_donation_limit_flag,civ_nat_elections_election_observer_mission_flag,civ_nat_elections_result_challenge_count,civ_nat_elections_data_provider,civ_nat_elections_data_quality_flag,civ_nat_elections_data_extract_date
2020-08-08,IT,PARLIAMENTARY,,IT_P22,9941dd93e736ab1c819762a1,1118675,12.669,6,82.49,10704005,0,120,77690572.54,0,0,1,OSCE_ODIHR,REVISED,2024-12-16
2024-05-24,PT,PARLIAMENTARY,,PT_P23,1d574dcdd93519c2c54a4877,579188,8.553,5,62.72,10796192,0,95,49310210.63,0,0,7,ACADEMIC_COMPILATION,ESTIMATED,2024-12-18
2026-01-14,BE,PARLIAMENTARY,,BE_P24,37a9ce3a9aa1b30b2953e5cf,26811,0.479,0,51.22,10922543,0,42,32901640.22,0,1,4,MEDIA_VERIFIED_TALLY,FLAGGED,2025-04-08
2015-10-12,FI,PARLIAMENTARY,,FI_P25,012b0930fd779023552b5702,621615,9.783,4,57.31,11087533,0,43,30659832.1,1,0,3,NATIONAL_ELECTION_COMMISSION,OK,2024-09-05
2012-05-11,LV,PARLIAMENTARY,,LV_P26,e0b983aad85760e25e874d30,1304992,13.623,4,85.97,11142762,0,90,62598388.22,0,0,4,OSCE_ODIHR,REVISED,2024-08-02
2017-09-09,RO,PARLIAMENTARY,,RO_P27,7e573fc2259a63462acc10a5,1107561,20.205,12,49.57,11058344,1,49,58979599.36,1,0,3,ACADEMIC_COMPILATION,ESTIMATED,2025-12-11
2011-07-13,BG,PARLIAMENTARY,,BG_P28,deee927e3d887e0176056a93,423388,8.403,4,44.9,11221130,0,35,66454356.63,0,0,2,MEDIA_VERIFIED_TALLY,FLAGGED,2024-10-13
2011-03-20,FR,PARLIAMENTARY,,FR_P29,ecc6e88834f6c6c7f4e036f2,895449,16.352,13,48.64,11258399,1,40,78478628.65,1,0,6,NATIONAL_ELECTION_COMMISSION,OK,2024-01-07
2013-10-12,LT,PARLIAMENTARY,,LT_P30,38b6eb08f4cf9e1c3b06fbd1,287450,5.282,5,47.12,11548684,0,42,40194184.93,1,0,2,OSCE_ODIHR,REVISED,2024-08-10
2021-08-11,SK,PARLIAMENTARY,,SK_P31,2139ab9e97a363735306abd8,44220,0.847,0,45.14,11567310,0,43,28366054.46,0,0,5,ACADEMIC_COMPILATION,ESTIMATED,2024-08-02
2019-11-16,HR,PARLIAMENTARY,,HR_P32,cdf6bbf3fabd5de376d94071,33727,0.336,0,86.57,11586283,0,52,52335450.09,1,0,6,MEDIA_VERIFIED_TALLY,FLAGGED,2024-11-02
2016-12-23,DE,PARLIAMENTARY,,DE_P33,d34faf665ce427cefc3aee31,1190236,21.434,6,46.86,11850098,0,16,6184766.86,0,0,0,NATIONAL_ELECTION_COMMISSION,OK,2024-10-15
2020-03-03,LU,PARLIAMENTARY,,LU_P34,8abfe0442bb86e3c1f461f9e,1369234,18.945,11,61.06,11836600,1,94,98123295.62,1,0,7,OSCE_ODIHR,REVISED,2024-03-08
2019-04-14,SI,PARLIAMENTARY,,SI_P01,0ebe54a299dde3394855a64d,1742373,20.815,1,70.02,11954837,0,3,25815871.99,0,0,1,ACADEMIC_COMPILATION,ESTIMATED,2024-07-12
2013-12-23,CY,PARLIAMENTARY,,CY_P02,825a967392dcb18e68332fa2,471959,9.082,2,43.87,11845756,0,16,36041623.11,0,0,4,MEDIA_VERIFIED_TALLY,FLAGGED,2024-02-19
2016-12-11,GR,PARLIAMENTARY,,GR_P03,05c02b7e9ee091e8a183a126,818302,8.894,5,75.37,12207174,0,9,79143216.38,0,0,0,NATIONAL_ELECTION_COMMISSION,OK,2024-03-06
2010-12-22,MT,PARLIAMENTARY,,MT_P04,2c6cb5e37ec0ed526820f77e,1072555,14.625,3,60.54,12114023,0,105,2561146.06,0,0,7,OSCE_ODIHR,REVISED,2025-09-05
2025-11-05,ES,PARLIAMENTARY,,ES_P05,39c36f71477ce6e8c8e8a90d,42300,0.577,0,59.67,12284538,1,10,16454588.94,0,0,2,ACADEMIC_COMPILATION,ESTIMATED,2024-07-07
2014-06-04,CZ,PARLIAMENTARY,,CZ_P06,072da8b6c8d3c9eb1df43114,1016251,9.749,10,84.4,12351196,0,73,39350939.91,0,0,7,MEDIA_VERIFIED_TALLY,FLAGGED,2026-01-24
2025-03-08,HU,PARLIAMENTARY,,HU_P07,e3e0385b6d2f85505f0d10f5,1493304,21.773,5,55.35,12391113,0,11,53269495.79,1,0,5,NATIONAL_ELECTION_COMMISSION,OK,2025-02-10
2012-04-15,NL,PARLIAMENTARY,,NL_P08,ab81f14f1d45c471bf4509b8,1125057,20.567,9,43.83,12480613,1,16,25415012.84,0,0,0,OSCE_ODIHR,REVISED,2025-10-28
2025-09-11,SE,PARLIAMENTARY,,SE_P09,a4325e0b8bbc355f610c0982,316645,2.913,1,86.09,12627587,0,10,1806630.01,0,0,4,ACADEMIC_COMPILATION,ESTIMATED,2024-02-10
2025-04-08,DK,PARLIAMENTARY,,DK_P10,2135223e5ee3a989cf809285,975823,10.018,9,75.4,12918670,0,51,23885693.67,1,0,7,MEDIA_VERIFIED_TALLY,FLAGGED,2024-06-07
2025-04-10,IE,PARLIAMENTARY,,IE_P11,12693d91ac563690c7ca67d9,999919,14.174,5,54.9,12849982,0,26,47498917.44,1,1,3,NATIONAL_ELECTION_COMMISSION,OK,2024-12-06
2023-04-28,PL,PARLIAMENTARY,,PL_P12,4faf105c5ac3e7ffc318ba13,494640,6.748,2,56.0,13090115,1,15,40699020.06,1,0,1,OSCE_ODIHR,REVISED,2025-10-17
2010-01-08,AT,PARLIAMENTARY,,AT_P13,247e41810ed75d9504664dd3,1073713,9.597,7,84.76,13199630,0,17,17041812.74,1,1,7,ACADEMIC_COMPILATION,ESTIMATED,2025-08-31
2017-02-13,EE,PARLIAMENTARY,,EE_P14,dade3cbdfc35b563cd749a35,244963,4.666,1,40.23,13050642,1,23,36105750.65,0,0,5,MEDIA_VERIFIED_TALLY,FLAGGED,2026-02-25
2023-03-07,IT,PARLIAMENTARY,,IT_P15,d4ca69f16dd38182126c754a,1583495,17.867,11,67.76,13079794,1,17,64104797.61,0,1,0,NATIONAL_ELECTION_COMMISSION,OK,2024-12-04
2023-09-19,PT,PARLIAMENTARY,,PT_P16,8b1c4f42feed81efcb096287,254698,3.694,2,51.14,13484022,0,97,872503.83,0,0,0,OSCE_ODIHR,REVISED,2025-11-24
2015-05-31,BE,PARLIAMENTARY,,BE_P17,86180d6189aaf891d3b3112a,632178,6.469,4,73.52,13292394,1,19,81324280.92,1,0,6,ACADEMIC_COMPILATION,ESTIMATED,2024-01-27
2026-01-25,FI,PARLIAMENTARY,,FI_P18,fb79d7ab603d9f0281128421,1042494,19.56,17,38.94,13686702,0,30,17748475.13,1,0,2,MEDIA_VERIFIED_TALLY,FLAGGED,2024-05-12
2013-08-07,LV,PARLIAMENTARY,,LV_P19,896762217408a253a9e3ca75,713621,8.915,3,58.07,13784082,0,36,7938288.52,1,0,0,NATIONAL_ELECTION_COMMISSION,OK,2025-02-10
2022-12-17,RO,PARLIAMENTARY,,RO_P20,4e5c72939a6bb6c016358059,1826052,20.787,23,63.4,13855742,0,30,26957106.89,0,0,2,OSCE_ODIHR,REVISED,2025-07-17
2023-10-02,BG,PARLIAMENTARY,,BG_P21,c0fa72bd0ca645f01bea1122,601085,8.143,10,52.86,13964652,0,139,44053120.32,1,0,1,ACADEMIC_COMPILATION,ESTIMATED,2025-10-27
2011-04-03,FR,PARLIAMENTARY,,FR_P22,1e8848e1410a422028b4bd0a,1083919,12.97,10,59.77,13982463,0,29,38481097.58,1,0,0,MEDIA_VERIFIED_TALLY,FLAGGED,2025-12-31
2020-12-31,LT,PARLIAMENTARY,,LT_P23,beb49638f286f95906fe0d59,2098282,18.772,18,80.49,13887157,0,26,7487496.68,0,0,3,NATIONAL_ELECTION_COMMISSION,OK,2025-10-18
2015-07-19,SK,PARLIAMENTARY,,SK_P24,ce63435ecc338678b9319dbd,762332,9.963,3,53.86,14206858,0,34,20792002.44,1,0,2,OSCE_ODIHR,REVISED,2024-08-29
2011-10-03,HR,PARLIAMENTARY,,HR_P25,fc090b6a354155d2a4d861bc,144139,1.223,1,83.41,14124599,0,29,15067178.42,0,0,5,ACADEMIC_COMPILATION,ESTIMATED,2025-01-21
2013-10-03,DE,PARLIAMENTARY,,DE_P26,990bb59916263bf4e4a82c93,366892,3.749,1,68.14,14362010,1,41,58437685.56,1,1,0,MEDIA_VERIFIED_TALLY,FLAGGED,2024-01-07
2024-10-02,LU,PARLIAMENTARY,,LU_P27,93764ff3f13ceed049ab8cf4,1142252,11.336,8,69.82,14431661,0,58,5719362.58,1,1,5,NATIONAL_ELECTION_COMMISSION,OK,2026-02-11
2014-06-28,SI,PARLIAMENTARY,,SI_P28,f002dd5fe4304269c0abbdc4,28572,0.278,0,71.59,14362608,0,32,45695165.3,1,0,1,OSCE_ODIHR,REVISED,2026-02-18
2017-04-28,CY,PARLIAMENTARY,,CY_P29,ad073f4441dad9498e4f818b,1995765,15.63,16,86.66,14734641,0,40,21105647.42,0,0,4,ACADEMIC_COMPILATION,ESTIMATED,2024-02-16
2015-01-01,GR,PARLIAMENTARY,,GR_P30,ec0a657db1915b66094243f8,248066,4.437,3,38.25,14615451,0,46,19347652.35,1,0,3,MEDIA_VERIFIED_TALLY,FLAGGED,2024-09-11
2023-08-18,MT,PARLIAMENTARY,,MT_P31,d3b27c2249d25a5755bf613a,474604,5.899,2,54.57,14743320,0,92,20517160.09,0,0,5,NATIONAL_ELECTION_COMMISSION,OK,2026-02-25
2016-09-12,ES,PARLIAMENTARY,,ES_P32,3ec9b2a84508a3f4c7fcaa47,996765,9.656,11,69.71,14808667,1,44,48606897.17,1,0,7,OSCE_ODIHR,REVISED,2024-01-16
2016-08-16,CZ,PARLIAMENTARY,,CZ_P33,38ca4ef8ee1b2882ea5a4e45,1006819,12.615,3,53.65,14876181,0,116,37540370.76,1,0,4,ACADEMIC_COMPILATION,ESTIMATED,2024-02-12
2022-12-27,HU,PARLIAMENTARY,,HU_P34,382a38f2d8f5cf02888a6862,1138342,9.587,7,78.17,15189870,0,37,33580545.71,0,0,5,MEDIA_VERIFIED_TALLY,FLAGGED,2025-11-13
2012-08-13,NL,PARLIAMENTARY,,NL_P01,681ca815af3e371ec275ead1,416499,3.621,0,76.69,14998807,0,52,5744464.75,1,0,7,NATIONAL_ELECTION_COMMISSION,OK,2026-01-11
2019-05-16,SE,PARLIAMENTARY,,SE_P02,cebeb66f2dd297c1cc2ac1e2,293754,2.451,1,79.15,15140544,1,39,19533644.96,1,0,7,OSCE_ODIHR,REVISED,2024-03-16
2023-08-18,DK,PARLIAMENTARY,,DK_P03,557cef93b2cd1037d881b6d4,1383822,14.025,15,64.06,15402518,0,41,12581971.08,0,1,4,ACADEMIC_COMPILATION,ESTIMATED,2024-07-11
2025-02-03,IE,PARLIAMENTARY,,IE_P04,d1aaf671edd1cdf536cdeb0f,1530212,11.596,9,85.86,15369858,1,122,51510467.88,1,0,5,MEDIA_VERIFIED_TALLY,FLAGGED,2025-08-05
2012-12-06,PL,PARLIAMENTARY,,PL_P05,9494af59b021df02fd6b3bc2,278231,2.38,1,75.15,15554653,0,19,62088584.58,1,1,5,NATIONAL_ELECTION_COMMISSION,OK,2025-06-04
2023-02-26,AT,PARLIAMENTARY,,AT_P06,65bfde4c2560cd3b97bd9e9b,1313300,14.677,6,56.73,15772493,0,1,43735165.68,1,0,3,OSCE_ODIHR,REVISED,2024-02-20
2020-04-22,EE,PARLIAMENTARY,,EE_P07,6f5c0fea6e797823b2412d5b,1989358,20.419,11,62.55,15575971,1,74,4453606.78,1,1,6,ACADEMIC_COMPILATION,ESTIMATED,2025-04-28
2019-03-11,IT,PARLIAMENTARY,,IT_P08,79db15032d0897e3e3fd8c00,2113312,18.603,7,71.55,15876714,0,17,37776165.72,0,1,6,MEDIA_VERIFIED_TALLY,FLAGGED,2024-10-31
2023-11-29,PT,PARLIAMENTARY,,PT_P09,abea866311ac775e85fff4f2,246537,2.966,2,51.93,16008897,0,22,63336184.4,0,0,3,NATIONAL_ELECTION_COMMISSION,OK,2024-01-29
2013-12-24,BE,PARLIAMENTARY,,BE_P10,7388454a0ae267c479b8c6f4,204270,2.321,0,55.62,15826402,0,22,88716461.15,1,0,6,OSCE_ODIHR,REVISED,2025-01-12
2020-06-14,FI,PARLIAMENTARY,,FI_P11,42d34320816618d561b8f9f2,983892,14.771,13,41.19,16171843,0,24,50222751.59,0,0,2,ACADEMIC_COMPILATION,ESTIMATED,2024-01-24
2021-07-05,LV,PARLIAMENTARY,,LV_P12,0a5ba0d5b3c34e880a819d7c,1254543,8.887,8,87.2,16187873,1,18,89865244.86,1,0,0,MEDIA_VERIFIED_TALLY,FLAGGED,2025-02-07
2015-06-05,RO,PARLIAMENTARY,,RO_P13,07bee0abb6479a373084dce0,186971,1.284,1,88.9,16380619,0,9,61871543.71,1,1,1,NATIONAL_ELECTION_COMMISSION,OK,2026-01-13
2022-04-13,BG,PARLIAMENTARY,,BG_P14,2106d04f36b7f12ec577ad56,2036706,21.86,4,57.17,16297041,1,16,13890364.47,1,0,5,OSCE_ODIHR,REVISED,2025-03-23
2022-04-10,FR,PARLIAMENTARY,,FR_P15,79e4c93b926cdb14cbaa0090,560053,5.529,4,61.09,16582430,1,11,3398332.17,1,0,5,ACADEMIC_COMPILATION,ESTIMATED,2024-10-05
2012-07-23,LT,PARLIAMENTARY,,LT_P16,19adea3334fe559a764512f6,1416886,12.857,14,65.86,16732346,0,16,34708409.59,0,1,3,MEDIA_VERIFIED_TALLY,FLAGGED,2024-06-28
2021-07-22,SK,PARLIAMENTARY,,SK_P17,9ee210770a31fd591d0c930b,642317,8.464,5,45.87,16544666,0,15,56013583.74,1,1,0,NATIONAL_ELECTION_COMMISSION,OK,2025-08-18
2012-05-18,HR,PARLIAMENTARY,,HR_P18,288e292651126246525077ec,1336441,11.899,6,66.33,16933217,0,66,50487353.81,1,0,0,OSCE_ODIHR,REVISED,2025-12-22
2016-01-04,DE,PARLIAMENTARY,,DE_P19,cede75a194274b89b0e97777,659699,7.271,4,53.48,16965319,1,21,89314932.51,1,0,5,ACADEMIC_COMPILATION,ESTIMATED,2024-09-28
2018-10-08,LU,PARLIAMENTARY,,LU_P20,0e65e670c3399fac0128618d,2442940,18.413,7,79.07,16778966,0,29,57554148.18,0,0,3,MEDIA_VERIFIED_TALLY,FLAGGED,2026-02-22
2018-09-12,SI,PARLIAMENTARY,,SI_P21,c892984886442255dfde2718,1322076,17.752,20,43.41,17155786,0,77,9394697.53,1,0,2,NATIONAL_ELECTION_COMMISSION,OK,2024-10-31
2016-09-22,CY,PARLIAMENTARY,,CY_P22,446511d5a11c409f0a047058,2541162,18.652,21,79.74,17085500,0,32,27749964.24,1,0,5,OSCE_ODIHR,REVISED,2024-06-02
2016-01-09,GR,PARLIAMENTARY,,GR_P23,00c440c4b1a92ed7d9bc2c6f,1387923,13.261,13,60.68,17247920,1,19,32617689.88,1,0,4,ACADEMIC_COMPILATION,ESTIMATED,2025-07-09
2018-04-19,MT,PARLIAMENTARY,,MT_P24,aeb855fdb45c85fc30883a7d,498511,7.634,3,37.98,17193374,1,75,23911502.72,0,0,2,MEDIA_VERIFIED_TALLY,FLAGGED,2024-05-15
2022-06-12,ES,PARLIAMENTARY,,ES_P25,f70534846ea893ffe21b81ed,1449382,19.256,19,43.03,17491788,0,32,30758653.67,0,0,0,NATIONAL_ELECTION_COMMISSION,OK,2024-09-11
2022-03-16,CZ,PARLIAMENTARY,,CZ_P26,4ba3e535c9c1ec90d6b82094,1179831,8.326,5,81.19,17452753,0,32,51992966.42,1,1,5,OSCE_ODIHR,REVISED,2025-09-15
2021-10-09,HU,PARLIAMENTARY,,HU_P27,5dd6c279ba0dc7cdb8db1bed,2122709,14.377,7,83.79,17621570,1,106,58980500.74,1,0,6,ACADEMIC_COMPILATION,ESTIMATED,2025-08-29
2025-07-26,NL,PARLIAMENTARY,,NL_P28,4b1603b409822d63e727445c,583181,8.254,9,40.2,17575816,0,25,81991244.08,0,0,4,MEDIA_VERIFIED_TALLY,FLAGGED,2024-04-27
2016-11-16,SE,PARLIAMENTARY,,SE_P29,7b7e509efec296309f75c89b,1254421,15.157,4,46.28,17883010,0,37,95016380.64,0,0,4,NATIONAL_ELECTION_COMMISSION,OK,2025-10-16
2010-10-15,DK,PARLIAMENTARY,,DK_P30,2be28a3c019d1c6b261aebeb,395132,4.416,2,50.28,17794150,0,28,24648790.28,0,0,2,OSCE_ODIHR,REVISED,2026-01-03
2019-09-04,IE,PARLIAMENTARY,,IE_P31,e754d291ef8f1f05838f0495,1163539,10.946,11,58.68,18114928,0,32,16073004.53,1,0,7,ACADEMIC_COMPILATION,ESTIMATED,2024-11-06
2012-01-25,PL,PARLIAMENTARY,,PL_P32,8c2bb84826e338bb7103fce0,208590,2.484,2,46.6,18020985,0,138,78842074.07,1,0,1,MEDIA_VERIFIED_TALLY,FLAGGED,2024-12-23
2010-02-01,AT,PARLIAMENTARY,,AT_P33,c52c27e7d733f2142707946f,3080823,20.971,8,80.04,18354254,0,94,61060785.83,1,0,6,NATIONAL_ELECTION_COMMISSION,OK,2025-05-11
2020-11-29,EE,PARLIAMENTARY,,EE_P34,cf4225b270976ba8c8546f77,842844,5.392,3,85.18,18351454,0,38,68505480.45,0,0,2,OSCE_ODIHR,REVISED,2025-10-13
2015-01-19,IT,PARLIAMENTARY,,IT_P01,57583810128b9d65c35d6e4e,300126,3.122,1,52.33,18373121,0,39,45337308.88,1,0,5,ACADEMIC_COMPILATION,ESTIMATED,2025-04-06
2020-07-23,PT,PARLIAMENTARY,,PT_P02,e2e88655a3f58ddffd64b12f,1321326,18.635,22,38.19,18566648,1,43,20078177.61,1,1,3,MEDIA_VERIFIED_TALLY,FLAGGED,2025-03-21
2015-10-14,BE,PARLIAMENTARY,,BE_P03,8aaaf790a748bf748ecb7093,1068412,15.475,15,37.12,18599622,0,54,35690222.76,1,0,5,NATIONAL_ELECTION_COMMISSION,OK,2025-11-26
2013-02-18,FI,PARLIAMENTARY,,FI_P04,22f13f8b9e9f5f06556c2986,2785270,20.6,1,72.62,18618341,1,43,43941881.92,1,0,0,OSCE_ODIHR,REVISED,2024-11-25
2019-06-07,LV,PARLIAMENTARY,,LV_P05,8d7823fab08b8a80fa916ee0,714010,6.008,7,63.8,18627125,0,122,32273114.37,1,0,3,ACADEMIC_COMPILATION,ESTIMATED,2026-02-09
2021-09-28,RO,PARLIAMENTARY,,RO_P06,52205c9c2c8abebde3467502,612016,5.22,2,62.12,18872339,0,48,80494553.98,1,0,0,MEDIA_VERIFIED_TALLY,FLAGGED,2025-02-22
2014-01-04,BG,PARLIAMENTARY,,BG_P07,b78ebb468d2cda537faffbcd,1374930,16.197,16,44.6,19032985,1,48,33590088.33,1,0,5,NATIONAL_ELECTION_COMMISSION,OK,2025-09-19
2024-10-10,FR,PARLIAMENTARY,,FR_P08,64e12f0b2eb7af18311cf877,583487,5.57,3,55.35,18927657,0,39,24191907.7,1,0,5,OSCE_ODIHR,REVISED,2024-10-10
2020-06-02,LT,PARLIAMENTARY,,LT_P09,ba502d8f9a641bb7ddab2f5a,625557,4.719,5,68.88,19245798,0,55,31573447.88,0,0,7,ACADEMIC_COMPILATION,ESTIMATED,2025-03-02
2023-07-21,SK,PARLIAMENTARY,,SK_P10,86a0187f0fba0c2cabc04a22,3529613,21.47,12,84.84,19377428,0,52,56671171.4,0,0,2,MEDIA_VERIFIED_TALLY,FLAGGED,2024-09-17
2022-08-20,HR,PARLIAMENTARY,,HR_P11,c4ff25b4800fddf7d7812d29,3508738,21.403,16,84.37,19430841,0,37,37030938.45,1,1,7,NATIONAL_ELECTION_COMMISSION,OK,2024-01-08
2013-01-06,DE,PARLIAMENTARY,,DE_P12,22a8e5d7bee0b46ac0230efc,1069294,12.26,10,45.17,19309468,0,19,23939043.91,1,0,1,OSCE_ODIHR,REVISED,2024-08-21
2016-04-08,LU,PARLIAMENTARY,,LU_P13,fdfa8e832d6e6046e9a4ec0b,718871,5.195,5,70.47,19635117,0,18,76859543.79,0,0,2,ACADEMIC_COMPILATION,ESTIMATED,2024-05-23
2014-03-16,SI,PARLIAMENTARY,,SI_P14,efbde432ab75cae84bb788d7,1272083,7.879,2,82.52,19565399,1,4,74333.87,0,1,5,MEDIA_VERIFIED_TALLY,FLAGGED,2025-10-12
2017-05-10,CY,PARLIAMENTARY,,CY_P15,2c57ca6d1df0306ed8711d1e,847173,6.543,6,65.3,19827443,0,28,38183512.86,1,0,0,NATIONAL_ELECTION_COMMISSION,OK,2025-04-10
2012-06-17,GR,PARLIAMENTARY,,GR_P16,8687e62afc5fe4a4fb1b9ef7,1897775,10.884,1,88.15,19780417,0,9,76192629.65,1,0,1,OSCE_ODIHR,REVISED,2025-11-01
2022-11-11,MT,PARLIAMENTARY,,MT_P17,1193ff98accc73e2f16c22a1,1296152,11.152,4,58.26,19949788,0,7,18066962.92,1,0,6,ACADEMIC_COMPILATION,ESTIMATED,2024-09-26
2019-05-16,ES,PARLIAMENTARY,,ES_P18,e6d6fcdfb44be35ce22abad8,3087256,21.29,7,72.85,19905300,0,60,112742442.68,0,1,8,MEDIA_VERIFIED_TALLY,FLAGGED,2026-01-08
2024-01-20,CZ,PARLIAMENTARY,,CZ_P19,0c714cabd1e5daf18fc681ad,1829351,10.572,4,86.01,20118723,0,70,27972875.66,1,0,1,NATIONAL_ELECTION_COMMISSION,OK,2024-07-18
2017-09-18,HU,PARLIAMENTARY,,HU_P20,97282b0da16632d60e4c6966,2873091,21.232,19,67.53,20038689,0,19,44923623.14,1,1,1,OSCE_ODIHR,REVISED,2024-06-20
2021-06-20,NL,PARLIAMENTARY,,NL_P21,4934ab4784797a8e490bd0f5,2146987,20.502,15,52.03,20127385,0,21,39493177.21,0,0,2,ACADEMIC_COMPILATION,ESTIMATED,2026-02-02
2014-05-25,SE,PARLIAMENTARY,,SE_P22,35f03dad6d0acae11abac680,1495853,11.767,2,62.49,20343169,0,25,9513526.52,1,0,2,MEDIA_VERIFIED_TALLY,FLAGGED,2026-02-08
2017-07-19,DK,PARLIAMENTARY,,DK_P23,6dddec4e391938849893cd0c,1774218,11.255,13,76.72,20548026,1,36,9866553.72,1,1,2,NATIONAL_ELECTION_COMMISSION,OK,2024-08-28
2024-11-09,IE,PARLIAMENTARY,,IE_P24,683e0789e9a510ada28b90c1,2358503,20.12,7,56.71,20670625,0,27,80441262.2,0,0,5,OSCE_ODIHR,REVISED,2024-04-22
2019-11-14,PL,PARLIAMENTARY,,PL_P25,e0519b5ee1dffb93a0415335,1783757,13.832,8,62.06,20780021,0,27,26189934.02,0,1,6,ACADEMIC_COMPILATION,ESTIMATED,2024-08-05
2017-01-13,AT,PARLIAMENTARY,,AT_P26,b713bb742c8a1aaa5b3ebb7a,3014982,17.713,11,82.7,20581683,0,20,6853118.26,1,0,7,MEDIA_VERIFIED_TALLY,FLAGGED,2024-05-19
2013-01-20,EE,PARLIAMENTARY,,EE_P27,2e0cdc3fdfffdc83a43686ac,477786,3.091,1,74.25,20817011,0,58,28871863.69,0,1,6,NATIONAL_ELECTION_COMMISSION,OK,2025-07-10
2016-11-14,IT,PARLIAMENTARY,,IT_P28,6f8620c30fbf83bd009bcfb9,2476809,13.901,6,84.43,21103775,0,18,115183059.29,1,1,1,OSCE_ODIHR,REVISED,2024-11-05
2020-07-03,PT,PARLIAMENTARY,,PT_P29,4d1aeca5f1b9847f61a45150,1381316,8.789,3,74.74,21027067,0,25,83487476.77,0,1,0,ACADEMIC_COMPILATION,ESTIMATED,2026-02-11
2019-04-27,BE,PARLIAMENTARY,,BE_P30,f95d690edc3c1fb0c132419f,1273652,12.785,1,46.81,21281129,0,31,34766563.57,1,0,2,MEDIA_VERIFIED_TALLY,FLAGGED,2026-02-14
2023-06-22,FI,PARLIAMENTARY,,FI_P31,34f82c00ea039500a22df51e,1301737,6.994,1,87.17,21350554,1,33,15092075.43,0,0,5,NATIONAL_ELECTION_COMMISSION,OK,2024-07-06
2017-08-13,LV,PARLIAMENTARY,,LV_P32,29671d5387e14f3e28ced644,2365982,20.553,12,54.24,21223431,0,38,15888012.2,1,0,7,OSCE_ODIHR,REVISED,2025-09-10
2023-02-25,RO,PARLIAMENTARY,,RO_P33,3fb1f1821bbe10988a61feca,510410,5.215,5,45.85,21344418,0,34,23236448.21,1,0,0,ACADEMIC_COMPILATION,ESTIMATED,2025-07-01
2022-06-02,BG,PARLIAMENTARY,,BG_P34,d6e4ad39db43247d264592ae,1790428,19.778,4,42.11,21497144,0,117,16430967.85,1,0,1,MEDIA_VERIFIED_TALLY,FLAGGED,2025-05-26
2012-05-02,FR,PARLIAMENTARY,,FR_P01,c83f16c57873d052f83a572e,1958877,20.63,16,44.01,21575096,0,29,52609565.61,0,0,3,NATIONAL_ELECTION_COMMISSION,OK,2025-12-12
2010-04-27,LT,PARLIAMENTARY,,LT_P02,acaf296b8e986d1c7d4d8e47,2408496,13.338,6,83.58,21604202,0,40,59341937.32,0,0,7,OSCE_ODIHR,REVISED,2025-12-25
2025-03-07,SK,PARLIAMENTARY,,SK_P03,2fb55d08c3a99205d4b5ade0,3018847,20.573,0,67.25,21820236,0,34,44948931.28,0,1,8,ACADEMIC_COMPILATION,ESTIMATED,2025-11-26
2012-06-09,HR,PARLIAMENTARY,,HR_P04,d331e25b3af727369d8b8728,1056246,5.947,4,81.3,21845302,0,32,4137263.19,0,1,1,MEDIA_VERIFIED_TALLY,FLAGGED,2024-03-04
2018-05-31,DE,PARLIAMENTARY,,DE_P05,57098dd4f2e3e660ccf0e7ba,2066143,15.232,0,62.14,21829282,0,31,60966503.72,1,0,1,NATIONAL_ELECTION_COMMISSION,OK,2024-05-14
2019-04-28,LU,PARLIAMENTARY,,LU_P06,7220b42b40a2a63fd1237f52,2553372,14.513,1,79.73,22066882,0,40,22825979.9,1,1,5,OSCE_ODIHR,REVISED,2025-08-18
2016-06-08,SI,PARLIAMENTARY,,SI_P07,1b7f738e25385d6d14dd8824,469381,5.301,6,39.95,22164293,1,31,51826116.25,0,0,4,ACADEMIC_COMPILATION,ESTIMATED,2025-10-06
2021-09-24,CY,PARLIAMENTARY,,CY_P08,765559b5dd0b412f25d2a924,2562765,16.711,9,68.73,22313454,0,37,40343389.59,0,1,9,MEDIA_VERIFIED_TALLY,FLAGGED,2026-01-03
2010-04-11,GR,PARLIAMENTARY,,GR_P09,ea553a24c129c008217f50ea,761110,8.957,9,38.0,22361624,0,32,53901943.09,0,1,0,NATIONAL_ELECTION_COMMISSION,OK,2025-11-26
2020-10-26,MT,PARLIAMENTARY,,MT_P10,606519847de91d3d42ca8a31,261326,2.096,1,55.91,22302440,1,33,67764774.07,0,1,2,OSCE_ODIHR,REVISED,2025-06-20
2018-01-14,ES,PARLIAMENTARY,,ES_P11,b88ed426335cefd681b41ab5,2308131,15.758,7,64.74,22624271,0,135,33058369.03,1,0,6,ACADEMIC_COMPILATION,ESTIMATED,2025-05-01
2024-12-02,CZ,PARLIAMENTARY,,CZ_P12,6e20e9b20ed4d5aaeb8ac5d0,1929211,19.491,2,43.98,22505089,0,43,56428578.45,1,1,5,MEDIA_VERIFIED_TALLY,FLAGGED,2025-11-15
