labor_unemp_claims_week_ending,labor_unemp_local_area_unemployment_code,labor_unemp_labor_force_level,labor_unemp_employed_level,labor_unemp_unemployed_level,labor_unemp_unemployment_rate_pct,labor_unemp_insured_unemployment_rate_pct,labor_unemp_initial_claims_count,labor_unemp_continued_claims_count,labor_unemp_benefit_exhaustions_count,labor_unemp_new_hires_rate_pct,labor_unemp_job_openings_rate_pct,labor_unemp_quit_rate_pct,labor_unemp_layoff_rate_pct,labor_unemp_workshare_participants,labor_unemp_seasonal_adjustment_method,labor_unemp_pandemic_program_flag,labor_unemp_revisions_cycle_id,labor_unemp_data_source_agency,labor_unemp_publication_date
2041-08-10,LAU0001232,4503857,4458595,45262,1.0,1.63,858,6175,202,0.87,1.88,1.1,0.29,1372,REGARIMA,0,R2021C,STATE_LABOR,2041-08-15
2041-08-17,LAU0001233,3325203,3250442,74761,2.25,1.23,823,8910,417,0.91,5.96,0.52,2.29,437,NONE,1,R2020B,BLS,2041-08-22
2041-08-24,LAU0001234,1148649,1067109,81540,7.1,1.74,869,10604,359,4.54,4.47,2.81,1.07,1787,SEAS_FILTER,0,R2021C,DOL,2041-08-29
2041-08-31,LAU0001235,4600958,4235492,365466,7.94,2.82,813,8176,320,3.18,1.83,1.03,0.68,2134,REGARIMA,1,R2019A,BLS,2041-09-05
2041-09-07,LAU0001236,4576731,4246312,330419,7.22,0.67,851,13115,339,5.88,4.74,0.7,1.46,561,SEAS_FILTER,0,R2022A,BLS,2041-09-12
2041-09-14,LAU0001237,5150939,4704512,446427,8.67,1.05,859,9252,606,1.56,8.77,2.51,1.32,2379,NONE,0,R2020B,DOL,2041-09-19
2041-09-21,LAU0001238,4385863,3894578,491285,11.2,0.59,825,7961,352,5.03,2.62,2.39,3.3,2947,X13_ARIMA,0,R2022A,STATE_LABOR,2041-09-26
2041-09-28,LAU0001239,3440226,3333148,107078,3.11,1.06,901,14922,172,5.12,4.74,3.82,2.57,3840,REGARIMA,0,R2019A,STATE_LABOR,2041-10-03
2041-10-05,LAU0001240,4450216,4056602,393614,8.84,2.28,899,15684,395,5.07,6.4,2.34,2.99,3856,X13_ARIMA,0,R2022A,DOL,2041-10-10
2041-10-12,LAU0001241,3741308,3548122,193186,5.16,1.55,826,9528,622,2.78,4.68,0.51,1.47,146,X13_ARIMA,0,R2023B,DOL,2041-10-17
2041-10-19,LAU0001242,2559837,2484803,75034,2.93,0.7,877,11814,517,3.55,3.87,4.27,0.56,3822,X13_ARIMA,1,R2021C,BLS,2041-10-24
2041-10-26,LAU0001243,492308,434008,58300,11.84,4.19,865,12785,818,1.79,3.87,1.14,2.3,3430,SEAS_FILTER,0,R2019A,STATE_LABOR,2041-10-31
2041-11-02,LAU0001244,2631520,2364140,267380,10.16,1.13,903,13803,313,5.37,4.94,2.56,1.11,1542,REGARIMA,0,R2023B,STATE_LABOR,2041-11-07
2041-11-09,LAU0001245,1277308,1185607,91701,7.18,4.96,842,9235,297,2.27,9.17,0.62,2.2,3538,REGARIMA,0,R2020B,BLS,2041-11-14
2041-11-16,LAU0001246,1853585,1728589,124996,6.74,3.49,867,11162,382,2.61,8.51,3.29,3.31,955,SEAS_FILTER,0,R2022A,STATE_LABOR,2041-11-21
2041-11-23,LAU0001247,5857231,5316111,541120,9.24,2.19,821,13624,270,2.99,9.33,4.21,0.68,2631,SEAS_FILTER,0,R2025A,BLS,2041-11-28
2041-11-30,LAU0001248,4772724,4271690,501034,10.5,2.08,794,12992,580,2.25,7.66,3.84,2.8,2664,REGARIMA,0,R2023B,DOL,2041-12-05
2041-12-07,LAU0001249,1460446,1340886,119560,8.19,2.67,866,5970,234,4.9,8.46,0.93,2.61,1366,NONE,0,R2020B,STATE_LABOR,2041-12-12
2041-12-14,LAU0001250,4156166,3735957,420209,10.11,2.25,868,12794,739,4.79,8.9,1.72,3.3,1645,REGARIMA,0,R2024A,BLS,2041-12-19
2041-12-21,LAU0001251,4704584,4479580,225004,4.78,3.0,890,7781,336,3.72,2.96,1.47,0.72,1527,X13_ARIMA,1,R2021C,DOL,2041-12-26
2041-12-28,LAU0001252,4564348,4240975,323373,7.08,0.63,818,14306,975,4.42,5.4,3.68,2.66,3313,REGARIMA,0,R2019A,BLS,2042-01-02
2042-01-04,LAU0001253,2383118,2190984,192134,8.06,1.17,874,10215,371,3.98,3.01,2.14,2.36,1137,SEAS_FILTER,0,R2023B,DOL,2042-01-09
2042-01-11,LAU0001254,849176,810547,38629,4.55,1.52,810,10505,582,3.16,4.54,2.93,1.41,348,SEAS_FILTER,0,R2023B,DOL,2042-01-16
2042-01-18,LAU0001255,2377848,2177302,200546,8.43,4.41,880,14497,561,5.22,7.17,1.14,1.26,2453,X13_ARIMA,0,R2024A,BLS,2042-01-23
2042-01-25,LAU0001256,1673991,1630641,43350,2.59,0.46,894,6450,269,1.18,4.23,3.57,1.31,2798,X13_ARIMA,0,R2022A,BLS,2042-01-30
2042-02-01,LAU0001257,4310792,4146284,164508,3.82,4.41,874,8823,161,3.6,8.46,1.37,3.03,303,NONE,0,R2022A,DOL,2042-02-06
2042-02-08,LAU0001258,3630063,3481106,148957,4.1,3.94,834,6986,391,5.36,2.66,1.39,2.05,3028,X13_ARIMA,0,R2019A,BLS,2042-02-13
2042-02-15,LAU0001259,2111948,1949453,162495,7.69,2.75,883,15419,601,3.59,7.2,2.3,1.19,1895,X13_ARIMA,0,R2019A,DOL,2042-02-20
2042-02-22,LAU0001260,1440867,1292992,147875,10.26,2.95,860,11755,457,4.73,7.2,1.57,1.83,2786,REGARIMA,0,R2023B,BLS,2042-02-27
2042-03-01,LAU0001261,1775085,1599201,175884,9.91,5.41,842,10925,665,5.5,4.67,2.49,2.14,1999,SEAS_FILTER,1,R2025A,DOL,2042-03-06
2042-03-08,LAU0001262,5026327,4705156,321171,6.39,2.14,899,10829,712,1.04,2.84,3.99,2.84,1488,SEAS_FILTER,0,R2021C,DOL,2042-03-13
2042-03-15,LAU0001263,3006029,2685750,320279,10.65,0.44,809,9163,634,3.63,4.44,3.62,1.94,2120,X13_ARIMA,0,R2022A,DOL,2042-03-20
2042-03-22,LAU0001264,218123,195746,22377,10.26,0.76,900,10446,439,1.7,7.76,2.98,3.01,358,NONE,0,R2021C,BLS,2042-03-27
2042-03-29,LAU0001265,3224810,3099218,125592,3.89,1.67,820,10594,706,3.43,8.53,0.74,2.21,2923,REGARIMA,0,R2024A,BLS,2042-04-03
2042-04-05,LAU0001266,4850907,4789035,61872,1.28,4.66,799,6926,124,0.84,3.69,0.48,2.7,2435,X13_ARIMA,0,R2024A,BLS,2042-04-10
2042-04-12,LAU0001267,1208537,1138044,70493,5.83,4.57,817,9613,524,5.59,8.67,2.45,1.92,2001,X13_ARIMA,0,R2024A,STATE_LABOR,2042-04-17
2042-04-19,LAU0001268,3291194,3179869,111325,3.38,5.64,897,9757,594,3.24,3.44,1.01,2.82,718,X13_ARIMA,0,R2019A,BLS,2042-04-24
2042-04-26,LAU0001269,2923731,2746361,177370,6.07,3.93,827,5573,358,4.0,8.06,3.74,3.11,3410,REGARIMA,0,R2024A,DOL,2042-05-01
2042-05-03,LAU0001270,4334597,3856914,477683,11.02,0.62,877,9956,563,3.06,6.43,4.37,1.67,3410,NONE,1,R2023B,BLS,2042-05-08
2042-05-10,LAU0001271,4898499,4623865,274634,5.61,5.41,836,14195,967,2.21,1.81,2.24,2.22,385,REGARIMA,0,R2024A,DOL,2042-05-15
2042-05-17,LAU0001272,1427709,1401248,26461,1.85,6.26,885,12376,786,1.51,2.17,1.54,0.95,2058,REGARIMA,0,R2022A,STATE_LABOR,2042-05-22
2042-05-24,LAU0001273,4447698,4218229,229469,5.16,5.98,830,13040,225,0.92,8.37,4.45,2.12,666,REGARIMA,0,R2019A,BLS,2042-05-29
2042-05-31,LAU0001274,3670788,3248071,422717,11.52,1.63,824,7695,370,4.44,5.53,3.27,0.72,3785,NONE,0,R2019A,DOL,2042-06-05
2042-06-07,LAU0001275,2181031,2132685,48346,2.22,3.93,822,9046,459,3.87,1.55,1.58,2.61,3700,NONE,0,R2021C,BLS,2042-06-12
2042-06-14,LAU0001276,5439760,5105038,334722,6.15,0.86,875,7088,449,5.07,5.53,0.5,0.29,3080,REGARIMA,0,R2022A,BLS,2042-06-19
2042-06-21,LAU0001277,2002237,1933975,68262,3.41,5.82,894,9957,263,3.0,7.86,2.42,2.89,3206,SEAS_FILTER,0,R2020B,BLS,2042-06-26
2042-06-28,LAU0001278,3038015,2800030,237985,7.83,2.14,828,9991,674,3.73,1.65,1.99,0.74,810,X13_ARIMA,0,R2025A,BLS,2042-07-03
2042-07-05,LAU0001279,1085874,989694,96180,8.86,2.82,796,5249,210,4.53,8.16,2.53,3.47,3123,X13_ARIMA,0,R2023B,DOL,2042-07-10
2042-07-12,LAU0001280,1189738,1130130,59608,5.01,4.07,860,6067,252,5.4,1.02,4.23,0.56,1836,SEAS_FILTER,0,R2019A,STATE_LABOR,2042-07-17
2042-07-19,LAU0001281,3583777,3271523,312254,8.71,1.0,888,8413,458,4.65,5.56,2.81,2.96,212,X13_ARIMA,0,R2022A,BLS,2042-07-24
2042-07-26,LAU0001282,2606289,2492066,114223,4.38,2.85,856,5520,403,4.06,5.85,2.12,2.81,2510,NONE,0,R2022A,DOL,2042-07-31
2042-08-02,LAU0001283,2728703,2596966,131737,4.83,6.14,856,8728,298,3.68,2.05,3.77,1.6,2799,SEAS_FILTER,0,R2023B,BLS,2042-08-07
2042-08-09,LAU0001284,5695323,5370875,324448,5.7,1.94,874,14384,355,2.67,6.03,2.71,2.16,2110,SEAS_FILTER,0,R2023B,BLS,2042-08-14
2042-08-16,LAU0001285,2587705,2552547,35158,1.36,2.34,886,15330,702,1.81,8.6,3.11,1.45,3098,REGARIMA,1,R2019A,DOL,2042-08-21
2042-08-23,LAU0001286,173524,167169,6355,3.66,4.3,870,8473,348,0.76,8.96,1.34,1.75,275,NONE,0,R2022A,STATE_LABOR,2042-08-28
2042-08-30,LAU0001287,755132,689274,65858,8.72,5.53,841,8392,191,5.97,1.72,1.69,1.57,3564,REGARIMA,0,R2019A,DOL,2042-09-04
2042-09-06,LAU0001288,1864508,1659274,205234,11.01,1.53,889,14657,679,5.67,4.58,2.27,2.29,1713,SEAS_FILTER,0,R2022A,DOL,2042-09-11
2042-09-13,LAU0001289,5103949,4904337,199612,3.91,3.59,851,13561,170,5.2,5.33,0.7,2.68,3370,NONE,0,R2025A,BLS,2042-09-18
2042-09-20,LAU0001290,868480,831211,37269,4.29,1.96,804,7030,400,2.5,6.31,3.77,1.92,929,REGARIMA,0,R2022A,BLS,2042-09-25
2042-09-27,LAU0001291,1550399,1524192,26207,1.69,5.76,858,12176,756,0.53,3.36,4.31,2.84,70,X13_ARIMA,1,R2019A,BLS,2042-10-02
2042-10-04,LAU0001292,4280275,3909750,370525,8.66,6.18,882,5963,265,2.22,4.12,2.77,1.42,3085,X13_ARIMA,1,R2025A,DOL,2042-10-09
2042-10-11,LAU0001293,1948317,1842905,105412,5.41,3.73,915,13354,161,2.01,9.2,3.31,2.18,1457,X13_ARIMA,0,R2024A,BLS,2042-10-16
2042-10-18,LAU0001294,322125,300557,21568,6.7,0.76,823,7118,514,4.51,4.17,0.63,2.18,3860,SEAS_FILTER,0,R2022A,BLS,2042-10-23
2042-10-25,LAU0001295,4553154,4372333,180821,3.97,0.98,879,13937,980,4.02,3.47,0.85,1.57,1263,SEAS_FILTER,0,R2021C,DOL,2042-10-30
2042-11-01,LAU0001296,3367633,3191719,175914,5.22,4.16,828,14060,599,5.22,3.09,4.18,1.16,200,NONE,0,R2024A,STATE_LABOR,2042-11-06
2042-11-08,LAU0001297,4640687,4120948,519739,11.2,0.84,871,14296,753,4.62,4.3,4.33,1.48,3468,X13_ARIMA,0,R2023B,BLS,2042-11-13
2042-11-15,LAU0001298,1039794,1009009,30785,2.96,4.72,842,9137,275,4.64,7.13,0.87,2.56,1030,REGARIMA,0,R2024A,DOL,2042-11-20
2042-11-22,LAU0001299,5255746,5088089,167657,3.19,1.33,823,7442,103,0.87,8.55,2.95,1.91,102,SEAS_FILTER,0,R2024A,BLS,2042-11-27
2042-11-29,LAU0001300,5914158,5532955,381203,6.45,3.61,818,10464,188,0.98,3.83,1.31,0.39,2465,NONE,0,R2021C,BLS,2042-12-04
2042-12-06,LAU0001301,3823994,3650740,173254,4.53,5.7,808,12768,983,4.99,2.28,2.62,3.35,1608,SEAS_FILTER,0,R2024A,BLS,2042-12-11
2042-12-13,LAU0001302,888526,830187,58339,6.57,1.49,820,12974,953,2.36,1.29,2.83,2.46,208,REGARIMA,0,R2021C,STATE_LABOR,2042-12-18
2042-12-20,LAU0001303,4389163,3986226,402937,9.18,4.97,921,10013,759,3.58,7.9,1.18,1.38,1040,X13_ARIMA,0,R2024A,BLS,2042-12-25
2042-12-27,LAU0001304,4173188,4007862,165326,3.96,1.43,890,9042,104,1.5,9.42,2.2,3.26,123,NONE,0,R2021C,STATE_LABOR,2043-01-01
2043-01-03,LAU0001305,21076,20770,306,1.45,5.04,823,8384,344,1.21,7.71,1.35,2.44,541,REGARIMA,0,R2025A,DOL,2043-01-08
2043-01-10,LAU0001306,3353737,2992937,360800,10.76,2.1,844,6694,528,3.54,2.7,3.61,2.51,413,REGARIMA,0,R2025A,BLS,2043-01-15
2043-01-17,LAU0001307,5938345,5316844,621501,10.47,6.07,823,5130,367,3.26,9.35,4.38,2.61,1476,REGARIMA,0,R2023B,BLS,2043-01-22
2043-01-24,LAU0001308,3982359,3693782,288577,7.25,1.15,859,11617,839,5.68,2.71,1.81,3.36,1747,SEAS_FILTER,0,R2025A,DOL,2043-01-29
2043-01-31,LAU0001309,4552671,4373832,178839,3.93,3.7,870,7999,371,5.08,1.53,3.93,1.95,2635,SEAS_FILTER,0,R2024A,BLS,2043-02-05
2043-02-07,LAU0001310,2809117,2566218,242899,8.65,5.11,862,13905,833,2.45,2.3,2.77,0.5,2316,REGARIMA,0,R2021C,BLS,2043-02-12
2043-02-14,LAU0001311,4972255,4445951,526304,10.58,3.51,838,11527,769,1.08,4.92,0.73,3.32,828,REGARIMA,0,R2019A,STATE_LABOR,2043-02-19
2043-02-21,LAU0001312,2105832,1999864,105968,5.03,6.24,910,9919,495,5.83,2.93,3.34,0.9,2777,X13_ARIMA,0,R2021C,BLS,2043-02-26
2043-02-28,LAU0001313,3906089,3815098,90991,2.33,2.15,821,10662,845,1.41,7.05,2.9,0.27,2207,NONE,0,R2020B,BLS,2043-03-05
2043-03-07,LAU0001314,5734221,5201205,533016,9.3,0.63,886,5738,225,4.24,2.51,2.84,1.36,726,SEAS_FILTER,0,R2022A,DOL,2043-03-12
2043-03-14,LAU0001315,5165422,5067066,98356,1.9,3.82,921,6893,369,0.69,7.94,2.29,2.28,899,SEAS_FILTER,0,R2020B,DOL,2043-03-19
2043-03-21,LAU0001316,3551648,3293305,258343,7.27,3.55,836,7528,463,1.88,3.36,1.4,2.3,1480,REGARIMA,0,R2021C,DOL,2043-03-26
2043-03-28,LAU0001317,319544,309932,9612,3.01,4.41,931,9918,172,1.67,4.93,1.62,0.42,3058,SEAS_FILTER,0,R2023B,STATE_LABOR,2043-04-02
2043-04-04,LAU0001318,1413692,1247535,166157,11.75,0.98,866,14500,837,5.17,8.41,4.23,1.6,180,NONE,0,R2025A,BLS,2043-04-09
2043-04-11,LAU0001319,3487416,3361066,126350,3.62,1.96,846,13452,703,5.6,6.16,0.95,3.2,880,REGARIMA,0,R2023B,BLS,2043-04-16
2043-04-18,LAU0001320,1092755,1025455,67300,6.16,5.54,864,6232,381,1.16,2.32,3.5,1.3,3295,X13_ARIMA,0,R2019A,DOL,2043-04-23
2043-04-25,LAU0001321,4258907,4153484,105423,2.48,6.34,804,13038,259,2.35,3.69,3.1,0.21,2993,SEAS_FILTER,0,R2023B,BLS,2043-04-30
2043-05-02,LAU0001322,3089414,2802113,287301,9.3,2.66,809,12795,199,3.89,8.4,1.46,0.49,955,X13_ARIMA,0,R2019A,BLS,2043-05-07
2043-05-09,LAU0001323,3613416,3214604,398812,11.04,3.62,827,7249,81,5.83,1.41,3.51,2.35,1818,REGARIMA,0,R2019A,STATE_LABOR,2043-05-14
2043-05-16,LAU0001324,3644261,3334816,309445,8.49,3.57,821,5840,232,2.9,7.46,3.43,1.42,2826,REGARIMA,0,R2024A,DOL,2043-05-21
2043-05-23,LAU0001325,5788176,5329980,458196,7.92,5.51,858,10999,813,5.08,8.68,0.75,0.58,608,NONE,0,R2022A,BLS,2043-05-28
2043-05-30,LAU0001326,1179470,1080486,98984,8.39,3.15,882,12431,381,1.33,4.52,3.92,0.46,414,SEAS_FILTER,0,R2023B,BLS,2043-06-04
2043-06-06,LAU0001327,2640425,2471244,169181,6.41,5.01,846,14491,242,3.65,8.72,2.42,3.22,2647,SEAS_FILTER,0,R2020B,DOL,2043-06-11
2043-06-13,LAU0001328,5092436,4909017,183419,3.6,1.34,831,14558,895,5.91,7.87,1.23,2.04,2709,REGARIMA,0,R2020B,BLS,2043-06-18
2043-06-20,LAU0001329,3748203,3524873,223330,5.96,3.49,872,12731,416,0.87,9.32,0.52,2.78,2109,X13_ARIMA,0,R2025A,DOL,2043-06-25
2043-06-27,LAU0001330,663136,651884,11252,1.7,4.45,852,11314,609,3.31,3.1,0.7,0.3,1971,X13_ARIMA,0,R2022A,BLS,2043-07-02
2043-07-04,LAU0001331,67427,65104,2323,3.45,3.52,793,12786,539,2.97,4.31,0.55,2.61,2587,REGARIMA,0,R2020B,STATE_LABOR,2043-07-09
2043-07-11,LAU0001332,1173619,1122909,50710,4.32,1.88,889,11312,667,4.86,2.0,4.12,2.33,220,NONE,1,R2019A,BLS,2043-07-16
2043-07-18,LAU0001333,2358444,2331683,26761,1.13,5.54,871,13607,362,3.86,6.63,2.91,2.4,425,REGARIMA,0,R2024A,BLS,2043-07-23
2043-07-25,LAU0001334,24297,23144,1153,4.75,5.58,857,7840,475,5.73,4.49,4.19,3.02,3740,SEAS_FILTER,0,R2025A,STATE_LABOR,2043-07-30
2043-08-01,LAU0001335,1073070,954925,118145,11.01,2.69,878,10843,190,5.21,3.62,0.78,3.25,3960,NONE,1,R2021C,STATE_LABOR,2043-08-06
2043-08-08,LAU0001336,5684655,5100821,583834,10.27,2.44,897,6500,411,2.97,8.01,3.1,1.88,1477,X13_ARIMA,0,R2024A,DOL,2043-08-13
2043-08-15,LAU0001337,3790060,3601302,188758,4.98,5.42,838,8464,336,2.91,3.57,4.26,0.3,2257,X13_ARIMA,0,R2021C,BLS,2043-08-20
2043-08-22,LAU0001338,4686795,4169029,517766,11.05,2.83,845,6848,165,1.79,6.3,3.28,2.81,603,SEAS_FILTER,0,R2021C,BLS,2043-08-27
2043-08-29,LAU0001339,2240728,2165652,75076,3.35,5.77,783,7747,156,4.46,6.02,3.69,2.78,3103,X13_ARIMA,0,R2019A,DOL,2043-09-03
2043-09-05,LAU0001340,5338678,5150954,187724,3.52,4.91,914,14766,1057,2.26,9.15,4.33,2.0,3744,REGARIMA,0,R2023B,DOL,2043-09-10
2043-09-12,LAU0001341,5261402,5101688,159714,3.04,4.19,883,11970,490,1.61,7.49,0.45,2.05,342,REGARIMA,0,R2025A,BLS,2043-09-17
2043-09-19,LAU0001342,229454,212920,16534,7.21,1.6,819,7258,217,4.18,3.76,3.93,2.53,3028,SEAS_FILTER,0,R2025A,BLS,2043-09-24
2043-09-26,LAU0001343,2848230,2655492,192738,6.77,2.43,871,5546,229,4.07,4.86,1.74,2.3,79,X13_ARIMA,1,R2020B,BLS,2043-10-01
2043-10-03,LAU0001344,5778180,5663718,114462,1.98,3.37,847,6230,123,5.48,2.29,3.96,1.27,776,X13_ARIMA,0,R2025A,STATE_LABOR,2043-10-08
2043-10-10,LAU0001345,411379,367801,43578,10.59,2.17,791,6261,71,2.59,5.55,3.85,1.35,3393,REGARIMA,0,R2020B,DOL,2043-10-15
2043-10-17,LAU0001346,566688,507715,58973,10.41,2.28,810,10577,172,4.31,2.24,2.98,1.63,2544,SEAS_FILTER,0,R2024A,BLS,2043-10-22
2043-10-24,LAU0001347,1294140,1272925,21215,1.64,5.46,847,8908,517,0.73,1.97,0.74,2.57,772,SEAS_FILTER,0,R2022A,BLS,2043-10-29
2043-10-31,LAU0001348,1488508,1316816,171692,11.53,4.59,849,13350,829,0.76,1.51,4.4,1.13,1169,SEAS_FILTER,0,R2024A,BLS,2043-11-05
2043-11-07,LAU0001349,5050743,4597135,453608,8.98,1.76,875,10618,578,1.57,4.85,2.77,3.49,3521,X13_ARIMA,0,R2020B,BLS,2043-11-12
2043-11-14,LAU0001350,92213,82580,9633,10.45,1.23,860,9221,102,1.22,5.61,2.74,3.45,1938,REGARIMA,0,R2025A,BLS,2043-11-19
2043-11-21,LAU0001351,2078447,2002266,76181,3.67,6.38,880,12097,953,2.34,8.23,4.34,2.21,2925,REGARIMA,0,R2024A,BLS,2043-11-26
2043-11-28,LAU0001352,3682789,3320293,362496,9.84,1.21,868,10401,778,5.95,4.81,1.59,2.23,150,SEAS_FILTER,0,R2023B,BLS,2043-12-03
2043-12-05,LAU0001353,5544798,5276378,268420,4.84,4.08,821,11614,314,0.59,9.3,2.68,2.17,3946,NONE,0,R2023B,BLS,2043-12-10
2043-12-12,LAU0001354,5199420,5092361,107059,2.06,5.02,884,15056,795,4.37,1.04,3.78,3.42,483,X13_ARIMA,0,R2024A,BLS,2043-12-17
2043-12-19,LAU0001355,2119150,1903796,215354,10.16,3.77,767,5514,113,3.09,6.1,2.03,1.47,3393,NONE,0,R2021C,BLS,2043-12-24
2043-12-26,LAU0001356,1220184,1151398,68786,5.64,1.22,859,15027,1041,2.61,2.16,3.87,2.44,2463,REGARIMA,0,R2021C,BLS,2043-12-31
2044-01-02,LAU0001357,5110123,4786214,323909,6.34,3.18,843,8028,398,1.49,5.09,1.33,2.98,93,NONE,0,R2022A,BLS,2044-01-07
2044-01-09,LAU0001358,4780363,4651110,129253,2.7,3.58,886,13023,519,5.84,3.21,1.58,1.12,458,X13_ARIMA,0,R2025A,DOL,2044-01-14
2044-01-16,LAU0001359,685341,614844,70497,10.29,3.63,880,7290,360,0.62,3.16,2.63,0.99,2933,NONE,0,R2024A,BLS,2044-01-21
2044-01-23,LAU0001360,4040132,3597851,442281,10.95,0.9,893,6945,241,6.0,3.2,3.1,2.84,1037,X13_ARIMA,0,R2024A,BLS,2044-01-28
2044-01-30,LAU0001361,2194298,2124546,69752,3.18,2.59,821,7369,211,0.54,2.47,2.43,2.26,3694,SEAS_FILTER,0,R2025A,BLS,2044-02-04
2044-02-06,LAU0001362,424567,403886,20681,4.87,5.38,782,9176,407,4.81,7.64,3.31,2.47,3889,SEAS_FILTER,0,R2020B,BLS,2044-02-11
2044-02-13,LAU0001363,2804584,2560589,243995,8.7,0.59,839,9750,161,1.76,3.46,2.07,2.24,475,SEAS_FILTER,0,R2019A,DOL,2044-02-18
2044-02-20,LAU0001364,5978691,5876097,102594,1.72,2.16,889,8024,639,1.29,2.25,3.5,0.71,3187,REGARIMA,0,R2023B,BLS,2044-02-25
2044-02-27,LAU0001365,5073965,4836668,237297,4.68,5.57,863,10668,425,1.92,1.47,2.62,1.62,914,REGARIMA,0,R2019A,DOL,2044-03-03
2044-03-05,LAU0001366,5423526,5233753,189773,3.5,0.69,882,8160,466,1.31,4.95,0.42,2.83,3146,NONE,0,R2020B,BLS,2044-03-10
2044-03-12,LAU0001367,1962384,1870251,92133,4.69,1.2,832,9248,107,1.15,4.57,3.08,2.91,3856,X13_ARIMA,0,R2022A,BLS,2044-03-17
2044-03-19,LAU0001368,1627004,1593247,33757,2.07,0.8,888,15430,1051,3.22,1.85,3.95,2.08,2451,NONE,0,R2025A,STATE_LABOR,2044-03-24
2044-03-26,LAU0001369,2244070,2192496,51574,2.3,2.08,893,12500,920,4.4,4.19,4.05,1.08,3684,X13_ARIMA,0,R2022A,STATE_LABOR,2044-03-31
2044-04-02,LAU0001370,2969352,2696980,272372,9.17,1.47,865,9406,219,2.1,2.26,4.05,2.24,3027,REGARIMA,0,R2021C,DOL,2044-04-07
2044-04-09,LAU0001371,5724332,5372428,351904,6.15,3.17,864,12389,882,1.45,1.8,0.55,1.07,1667,NONE,0,R2019A,STATE_LABOR,2044-04-14
2044-04-16,LAU0001372,489912,443705,46207,9.43,1.62,934,6126,416,1.33,8.51,1.3,3.31,2523,NONE,0,R2024A,STATE_LABOR,2044-04-21
2044-04-23,LAU0001373,1076086,982131,93955,8.73,2.76,845,6018,165,4.95,4.8,0.77,0.71,3896,REGARIMA,0,R2020B,BLS,2044-04-28
2044-04-30,LAU0001374,4232994,3741214,491780,11.62,4.44,876,15605,614,4.1,8.88,0.66,2.97,608,REGARIMA,0,R2020B,DOL,2044-05-05
2044-05-07,LAU0001375,1825361,1801736,23625,1.29,2.37,866,12926,639,1.02,6.71,0.55,0.98,1470,SEAS_FILTER,0,R2022A,STATE_LABOR,2044-05-12
2044-05-14,LAU0001376,1098056,991917,106139,9.67,0.87,839,6207,270,2.01,9.3,4.43,2.32,133,X13_ARIMA,0,R2021C,STATE_LABOR,2044-05-19
2044-05-21,LAU0001377,4546503,4428292,118211,2.6,6.09,874,9024,660,2.45,1.24,3.1,0.84,2196,NONE,1,R2025A,BLS,2044-05-26
2044-05-28,LAU0001378,5420163,4876324,543839,10.03,3.31,831,9006,517,5.9,5.37,0.87,3.06,3787,NONE,0,R2024A,BLS,2044-06-02
2044-06-04,LAU0001379,4178477,4053932,124545,2.98,4.13,884,10203,417,2.81,1.46,1.56,1.39,3557,SEAS_FILTER,1,R2024A,BLS,2044-06-09
2044-06-11,LAU0001380,3748489,3515163,233326,6.22,1.26,849,11816,472,3.47,3.71,3.18,2.04,358,REGARIMA,0,R2020B,BLS,2044-06-16
2044-06-18,LAU0001381,5846263,5327250,519013,8.88,2.44,845,8078,180,1.11,6.98,0.99,3.11,2707,REGARIMA,0,R2025A,BLS,2044-06-23
2044-06-25,LAU0001382,2582988,2308148,274840,10.64,2.87,870,9760,229,4.69,4.73,2.59,3.22,2544,REGARIMA,0,R2025A,BLS,2044-06-30
2044-07-02,LAU0001383,5305671,4905746,399925,7.54,3.63,863,7584,374,0.51,3.97,2.37,2.15,1704,REGARIMA,0,R2019A,STATE_LABOR,2044-07-07
2044-07-09,LAU0001384,4287382,4043257,244125,5.69,3.15,804,5663,201,2.81,5.29,2.79,2.1,113,X13_ARIMA,0,R2024A,BLS,2044-07-14
2044-07-16,LAU0001385,2965095,2899953,65142,2.2,2.24,805,11542,628,2.54,8.79,3.12,2.9,2135,NONE,0,R2019A,BLS,2044-07-21
2044-07-23,LAU0001386,5261788,4849206,412582,7.84,1.39,854,12822,765,3.8,8.68,0.88,2.93,2594,X13_ARIMA,0,R2020B,BLS,2044-07-28
2044-07-30,LAU0001387,4002856,3665121,337735,8.44,1.95,800,13228,329,4.14,1.14,1.61,0.33,2184,REGARIMA,1,R2022A,BLS,2044-08-04
2044-08-06,LAU0001388,4429572,4093045,336527,7.6,0.53,829,12640,423,5.88,3.35,0.46,2.14,3121,SEAS_FILTER,0,R2022A,BLS,2044-08-11
2044-08-13,LAU0001389,2291695,2249662,42033,1.83,4.39,856,9182,268,0.98,6.57,2.72,1.71,1781,X13_ARIMA,0,R2019A,DOL,2044-08-18
2044-08-20,LAU0001390,1639031,1542505,96526,5.89,4.24,871,12099,381,1.31,9.05,3.79,2.72,2177,SEAS_FILTER,0,R2022A,DOL,2044-08-25
2044-08-27,LAU0001391,185310,182768,2542,1.37,1.05,833,13935,330,2.61,7.75,1.92,0.29,40,NONE,0,R2025A,BLS,2044-09-01
