biz_innov_filing_year,biz_innov_patent_application_id_hash,biz_innov_technology_class_code,biz_innov_inventor_count,biz_innov_assignee_type_code,biz_innov_university_assignee_flag,biz_innov_small_entity_flag,biz_innov_citation_count_5yr,biz_innov_forward_citation_velocity,biz_innov_claims_count,biz_innov_family_size_count,biz_innov_international_filing_flag,biz_innov_grant_lag_months,biz_innov_licensing_revenue_estimate,biz_innov_r_and_d_tax_credit_claim_flag,biz_innov_venture_funding_round_flag,biz_innov_startup_spinout_flag,biz_innov_tech_transfer_office_id,biz_innov_innovation_cluster_score,biz_innov_commercialization_stage_code
2013,950dbe3f7ecaadb5,G06,6,CORPORATE,0,1,11,4.4668,19,16,1,118,210525320.95,0,1,0,TTO0001176,90.43,PROTOTYPE
2003,13ea259fac849115,H04,16,CORPORATE,0,0,3,0.3957,50,7,1,51,123501212.65,1,0,0,TTO0001177,42.06,SCALE
2016,dfc86869d2dae807,E21,15,CORPORATE,0,0,2,0.0404,11,16,0,14,137188927.32,0,0,0,TTO0001178,83.01,MATURE
2015,5cbd8e375b79a30f,A01,20,INDIVIDUAL,0,0,5,2.2365,32,5,0,110,195859357.84,0,0,0,TTO0001179,27.59,EARLY_MARKET
2003,290f30b681ee78d7,C07,19,CORPORATE,0,1,8,0.709,50,20,0,66,192886100.5,0,0,0,TTO0001180,24.69,PROTOTYPE
1999,04859a9a9bd13a11,D06,6,CORPORATE,0,0,7,2.6474,74,8,1,28,73351845.6,0,1,0,TTO0001181,75.25,SCALE
2016,19a89c8e97fd06e7,E21,18,GOV_LAB,0,0,12,2.1257,12,1,0,52,120689787.63,0,0,0,TTO0001182,76.44,SCALE
2019,62999d64762507be,G06,19,CORPORATE,0,1,10,0.3865,58,26,0,34,231615810.4,1,0,0,TTO0001183,45.77,PROTOTYPE
2003,35247403fd2e4ed0,D06,13,GOV_LAB,0,0,11,5.4706,57,6,1,45,113364056.28,0,1,0,TTO0001184,79.1,MATURE
2016,cef09a32913118ab,G06,5,CORPORATE,0,1,10,0.2103,61,17,0,87,208944209.8,1,0,0,TTO0001185,96.07,PROTOTYPE
1998,bc9aa788057c92cf,E21,16,CORPORATE,0,0,7,1.9366,74,14,0,27,32206860.31,1,0,0,TTO0001186,51.72,PILOT
2000,c3d22f6217877f19,H04,17,UNIVERSITY,1,0,10,2.1357,60,18,0,70,20219790.8,1,0,0,TTO0001187,26.17,IDEA
2016,1103255289c29cad,G06,8,UNIVERSITY,1,1,8,2.0191,38,10,1,49,166406407.05,1,0,0,TTO0001188,94.78,SCALE
2016,6267015536f0f19a,F16,10,NONPROFIT,0,0,8,2.6587,96,21,1,60,202929843.31,0,0,0,TTO0001189,75.95,EARLY_MARKET
2006,37798c783f877bdc,A01,12,CORPORATE,0,0,6,0.0807,69,7,1,19,34565301.71,0,0,0,TTO0001190,67.47,PILOT
2025,ed2766d3d24f2c2e,A01,19,NONPROFIT,0,0,13,0.1297,36,5,0,82,36845808.29,0,1,0,TTO0001191,38.2,PILOT
2006,09d716a4e172f0b1,H04,9,CORPORATE,0,0,12,3.5602,93,23,0,4,11747407.17,0,0,0,TTO0001192,95.38,PILOT
2022,d6313843e05fd541,G06,7,CORPORATE,0,1,7,0.8295,13,9,0,27,34282440.35,1,0,0,TTO0001193,91.55,IDEA
2018,9d66fb625f205039,G06,15,CORPORATE,0,0,2,2.1067,86,22,0,107,176046185.15,0,1,0,TTO0001194,84.96,PROTOTYPE
2007,617218da12441d9d,B29,12,CORPORATE,0,0,12,3.5997,94,23,0,92,200169159.45,0,0,0,TTO0001195,19.21,SCALE
2008,4de0af1981350a7c,D06,3,INDIVIDUAL,0,0,8,1.5776,19,5,1,55,136394266.96,0,0,0,TTO0001196,73.7,PROTOTYPE
2000,325a06e350e85624,F16,10,OTHER,0,0,9,4.6604,36,19,1,94,214104797.89,0,0,0,TTO0001197,91.3,PROTOTYPE
2011,3ea9829d05dafdbf,G06,9,CORPORATE,0,1,8,0.8863,41,6,0,93,61470185.55,1,0,0,TTO0001198,72.22,PROTOTYPE
2016,bd48ccc78cd2cdfc,H04,9,UNIVERSITY,1,0,7,2.5497,35,19,0,31,70554113.61,0,0,0,TTO0001199,25.38,SCALE
2025,94b5d5bfe68ec81e,G06,3,INDIVIDUAL,0,0,12,3.203,85,4,0,10,197247718.57,1,0,0,TTO0001200,92.31,IDEA
2011,41b0c65f6053611f,G06,6,CORPORATE,0,0,8,3.4133,37,3,0,92,72004329.9,0,0,1,TTO0001201,80.03,EARLY_MARKET
2025,1ba2283f204e17bf,H04,13,UNIVERSITY,1,0,6,4.6812,9,26,0,64,215507653.4,0,0,0,TTO0001202,34.52,PILOT
2020,54c0c5264fd91646,H04,2,CORPORATE,0,1,12,2.6311,33,14,0,108,95317588.49,0,1,0,TTO0001203,65.52,EARLY_MARKET
2006,1bbe97203a3fd56c,F16,12,CORPORATE,0,0,3,4.8535,37,29,0,72,74645364.85,0,0,0,TTO0001204,40.3,PILOT
2020,ad37f9d689c674ce,G06,6,CORPORATE,0,0,5,3.6224,5,15,1,92,118253180.24,0,1,0,TTO0001205,57.82,SCALE
2010,bab43dc273abc929,G06,5,CORPORATE,0,0,16,3.2015,90,13,1,74,249391774.13,0,0,0,TTO0001206,88.46,EARLY_MARKET
2010,0f81c33b487b28e9,G06,10,INDIVIDUAL,1,0,4,0.2578,29,27,1,24,204258284.04,0,1,0,TTO0001207,90.25,SCALE
2001,47508edf39bd72ab,G06,9,INDIVIDUAL,0,1,10,2.5712,27,24,1,106,186924943.95,1,1,0,TTO0001208,70.36,EARLY_MARKET
2019,d6f57c0fc53845bd,G06,16,CORPORATE,0,1,11,0.23,73,27,1,115,1128130.35,0,1,0,TTO0001209,49.77,PROTOTYPE
2014,c3428ef8b66c15bb,Y02,8,CORPORATE,0,0,3,1.4395,17,29,1,119,183538741.2,0,0,0,TTO0001210,6.37,PROTOTYPE
2016,2f57ba28b9f434a4,C07,5,CORPORATE,0,0,10,3.5514,17,20,1,9,9405291.8,0,1,0,TTO0001211,68.72,SCALE
2000,de8c3db6112935b5,B29,19,CORPORATE,0,0,8,2.8739,16,9,1,62,122385978.8,0,1,0,TTO0001212,55.81,IDEA
1999,443d0126952eb57d,H04,15,GOV_LAB,0,0,9,4.1969,1,2,1,78,231295692.7,1,1,0,TTO0001213,25.75,IDEA
2016,10baeb70f6b710a3,G06,16,INDIVIDUAL,0,0,9,2.8274,79,1,0,71,50449677.97,1,0,0,TTO0001214,3.28,EARLY_MARKET
2012,474f6d5a87cde1d5,B29,8,OTHER,0,0,8,5.6055,10,26,1,6,28693055.85,1,0,0,TTO0001215,70.32,PILOT
1999,746b13c33141cf03,D06,15,CORPORATE,0,0,7,4.2475,56,21,0,48,145820772.52,0,0,0,TTO0001216,41.52,PROTOTYPE
2011,b1f49e8e5dde54e0,H04,15,UNIVERSITY,1,1,8,4.9726,12,8,0,112,37483242.32,1,0,0,TTO0001217,57.97,PROTOTYPE
2015,0a21c9f06c83d88d,E21,1,INDIVIDUAL,0,0,7,2.8303,25,7,0,105,13141611.78,0,1,0,TTO0001218,9.82,MATURE
2022,554995cd3d6c15f5,F16,4,GOV_LAB,0,0,5,1.6297,91,13,0,20,70763859.36,1,0,0,TTO0001219,57.01,PROTOTYPE
2018,7e676175ee131329,F16,4,CORPORATE,0,1,8,5.7155,18,10,1,51,213682033.69,0,0,0,TTO0001220,27.09,PROTOTYPE
2009,573c8d04aaa6d1cd,G06,11,CORPORATE,0,1,7,0.3442,94,26,1,72,76071395.0,0,0,0,TTO0001221,13.78,MATURE
2011,735ac26dc605d720,F16,2,INDIVIDUAL,0,0,13,2.8901,8,4,0,49,156298632.25,1,0,0,TTO0001222,15.77,SCALE
2013,ffbc1df3541a09e6,A01,1,CORPORATE,0,0,7,0.1959,13,30,0,13,224095889.3,0,0,0,TTO0001223,27.13,IDEA
2021,c61f059b68ae67f9,D06,15,GOV_LAB,0,1,8,1.5303,88,21,0,115,205641498.94,0,1,0,TTO0001224,74.85,EARLY_MARKET
2020,6a732b1216947a57,B29,3,INDIVIDUAL,0,0,5,3.3535,98,13,0,115,85581469.89,0,0,0,TTO0001225,17.69,SCALE
2019,c01eb824a9168b1d,G06,1,UNIVERSITY,1,0,6,2.5431,31,21,0,47,4334414.7,0,1,0,TTO0001226,92.8,MATURE
2010,cf002ce9a6273f02,G06,19,OTHER,0,1,10,3.9213,37,12,0,56,96208443.33,0,0,0,TTO0001227,43.96,SCALE
2023,c606a2eeab54276f,G06,16,CORPORATE,0,0,4,3.9085,51,13,1,15,117745620.76,0,0,0,TTO0001228,27.75,EARLY_MARKET
2012,adee23273f03134f,F16,19,UNIVERSITY,1,1,11,4.3703,70,13,1,64,29063450.3,0,0,0,TTO0001229,56.74,PILOT
2019,ca1b02a1f427e11d,H04,4,UNIVERSITY,1,0,12,4.6291,20,24,0,29,34328508.65,1,0,0,TTO0001230,56.38,EARLY_MARKET
2005,caf1d4344e0e22f3,B29,2,INDIVIDUAL,0,1,7,2.0407,81,13,0,42,163498362.89,0,0,0,TTO0001231,35.99,SCALE
2013,552a0e15410e8eef,H04,15,INDIVIDUAL,0,1,15,4.2766,81,13,0,118,155684609.13,0,0,0,TTO0001232,66.53,EARLY_MARKET
2006,891d1fed7d5e286d,B29,16,CORPORATE,0,0,5,1.793,16,5,0,72,95752836.14,0,1,0,TTO0001233,39.97,EARLY_MARKET
2016,c232c62b77251611,B29,17,CORPORATE,0,0,10,4.6332,58,10,1,51,7770732.67,0,0,0,TTO0001234,83.19,SCALE
2022,77f6ca4e3722301c,D06,5,CORPORATE,0,0,6,0.4697,53,29,0,10,158095178.16,0,0,0,TTO0001235,12.07,PILOT
2003,9449a2eea9c2bd42,C07,16,CORPORATE,0,0,7,1.8106,11,12,0,14,52367268.22,0,0,0,TTO0001236,12.94,PILOT
2006,b10158d5ec70d9ef,F16,2,CORPORATE,0,1,10,3.1468,34,3,0,107,188311819.95,0,0,0,TTO0001237,40.02,IDEA
2025,336b69e1208e9c58,B29,1,UNIVERSITY,1,1,11,4.657,70,14,0,25,144374624.11,0,1,0,TTO0001238,81.81,EARLY_MARKET
2011,9d43250313f904ac,C07,14,CORPORATE,0,0,9,0.3248,59,11,0,101,68188911.29,0,0,0,TTO0001239,62.71,PILOT
2008,ca100926c8e14032,C07,14,CORPORATE,0,0,7,1.7714,88,3,1,45,178691867.88,0,0,0,TTO0001240,20.0,MATURE
2006,1992f645415be747,A01,9,CORPORATE,1,1,5,5.2314,34,15,0,17,171501155.05,0,0,1,TTO0001241,55.72,SCALE
2002,ba33eff2d679c70d,H04,2,INDIVIDUAL,0,1,7,1.6469,70,5,1,56,226001196.11,1,0,0,TTO0001242,77.99,PROTOTYPE
2018,7d118c5cfc170130,H04,14,NONPROFIT,0,0,8,4.0199,17,11,1,64,182638442.67,0,0,0,TTO0001243,85.55,SCALE
2009,e30f2188b182220d,B29,2,CORPORATE,0,0,13,4.9897,80,16,0,116,170736668.03,0,0,0,TTO0001244,60.14,SCALE
2012,4ae463c9fe3a1562,E21,15,CORPORATE,0,0,9,3.8511,16,12,0,120,97284974.1,1,0,0,TTO0001245,7.14,IDEA
2004,ff16f4fb1c045129,F16,13,CORPORATE,0,0,8,0.9587,38,14,0,75,176656863.28,0,0,0,TTO0001246,0.04,PROTOTYPE
2002,d114da5119b9d39d,G06,20,CORPORATE,0,0,10,2.5886,22,8,0,72,36840856.35,1,0,0,TTO0001247,92.28,PILOT
2022,e05cbb95d487533c,C07,4,CORPORATE,0,1,6,1.6341,3,4,0,82,222774582.39,0,1,0,TTO0001248,37.21,PROTOTYPE
2021,fc8940902fa19ab9,B29,18,CORPORATE,0,0,5,2.4666,94,4,0,4,138561156.45,0,1,0,TTO0001249,75.63,PROTOTYPE
2009,f0c5e5dfe8212df4,C07,12,CORPORATE,0,1,4,0.5285,76,14,0,91,111305565.28,1,1,0,TTO0001250,14.05,EARLY_MARKET
2011,1a5b2d016368d8ff,A01,16,GOV_LAB,0,1,6,2.1483,31,18,0,41,156228432.01,0,0,0,TTO0001251,74.31,IDEA
2001,0350344f9d7e4dcc,A01,19,CORPORATE,0,0,10,1.0367,86,2,1,57,27096345.87,0,0,0,TTO0001252,92.09,SCALE
2016,ddcf49085efaac56,G06,10,CORPORATE,1,0,8,0.7615,7,28,0,79,56222362.76,0,1,0,TTO0001253,97.9,EARLY_MARKET
2015,bcc37080c500768c,H04,3,CORPORATE,0,0,7,2.7542,43,2,1,119,203977535.78,0,1,0,TTO0001254,86.29,EARLY_MARKET
2019,f1f3a0fcfd8a15c8,A01,7,CORPORATE,1,0,6,1.844,14,20,0,56,173034458.04,0,1,0,TTO0001255,36.59,PROTOTYPE
2021,eecd4ada95845174,F16,6,UNIVERSITY,1,1,6,2.8168,73,19,0,28,206129647.24,0,1,0,TTO0001256,63.56,SCALE
2002,e9d63e3c737e271f,H04,17,CORPORATE,0,0,5,2.7238,72,12,0,20,83863558.86,0,0,0,TTO0001257,30.91,PILOT
2021,fafea96cc06431de,G06,4,CORPORATE,0,0,14,4.6017,81,21,0,73,37313298.67,0,0,1,TTO0001258,11.22,IDEA
2020,baecc0e34ef7489a,A01,20,CORPORATE,1,0,11,5.1911,39,19,0,31,101951468.64,1,0,0,TTO0001259,55.16,SCALE
2001,dd569b080eab8a37,E21,1,CORPORATE,0,0,6,0.2392,81,10,1,22,105849312.08,0,1,1,TTO0001260,9.46,EARLY_MARKET
1999,0f83b075a8a0e936,G06,10,CORPORATE,0,0,6,0.7709,77,5,1,113,197628161.04,0,0,0,TTO0001261,29.12,PROTOTYPE
2015,b17d9e1103fc75be,C07,6,CORPORATE,0,0,9,0.8379,36,13,0,102,73747988.15,1,0,0,TTO0001262,3.1,PROTOTYPE
2024,bde874654868f87f,C07,8,CORPORATE,0,0,2,5.5399,65,6,1,18,17104288.53,0,0,0,TTO0001263,72.15,PROTOTYPE
2010,72ccf2ab899a9ddc,Y02,11,CORPORATE,0,0,8,1.2697,58,4,1,52,245835849.73,0,0,0,TTO0001264,61.61,IDEA
2005,8eed58f8de6c2678,C07,8,CORPORATE,1,1,14,4.5725,18,8,0,67,237062056.61,0,0,0,TTO0001265,81.05,IDEA
1998,e4acf54022802545,G06,17,CORPORATE,0,0,15,5.9732,86,24,0,25,227776478.96,0,1,0,TTO0001266,96.71,EARLY_MARKET
1999,3f6d94839a40cf0d,G06,11,CORPORATE,0,0,8,3.1258,81,17,0,77,175437089.9,0,0,0,TTO0001267,83.46,EARLY_MARKET
2011,91aaa67f53d79f49,B29,9,CORPORATE,0,0,8,1.7516,57,1,0,49,184462694.82,0,0,0,TTO0001268,12.24,IDEA
2019,beafaefc9a04af22,H04,1,CORPORATE,0,0,8,1.9721,18,2,0,31,181179039.54,1,0,0,TTO0001269,70.49,PROTOTYPE
2018,34a16a408d555020,C07,11,CORPORATE,0,0,11,1.5616,72,6,0,74,462090.0,0,0,0,TTO0001270,54.09,PILOT
2018,9107076e0728a313,B29,10,UNIVERSITY,1,1,11,1.2744,42,7,0,23,134077834.66,1,0,0,TTO0001271,30.79,PILOT
1998,620d614870d545b3,H04,6,GOV_LAB,0,0,9,3.6401,83,15,1,56,57564325.97,1,0,0,TTO0001272,13.26,PROTOTYPE
2021,8b44eef89126a21d,H04,16,CORPORATE,0,0,8,5.9175,6,30,1,97,10764057.37,0,0,0,TTO0001273,1.82,PILOT
2001,a443494b9ff85b51,G06,12,OTHER,0,1,9,5.3196,11,16,0,89,86892020.27,0,0,0,TTO0001274,64.78,EARLY_MARKET
2025,40b286e85b273f2c,G06,8,OTHER,1,1,6,2.8424,40,13,1,8,142076672.79,1,1,0,TTO0001275,45.95,PROTOTYPE
1998,f8fc894d2808e86e,C07,18,CORPORATE,0,0,7,0.1731,62,27,1,48,186744622.24,0,0,0,TTO0001276,72.73,IDEA
2012,96b02c14558f2902,B29,12,OTHER,0,0,12,5.4,77,27,0,109,174873831.52,0,0,0,TTO0001277,15.07,IDEA
2003,6f003155bf9050b7,B29,2,GOV_LAB,1,0,9,2.2581,93,2,1,8,51767188.21,0,1,0,TTO0001278,64.24,PROTOTYPE
2010,d3013f7be547bdea,C07,7,GOV_LAB,0,1,8,4.1205,11,19,0,92,248355192.38,0,0,0,TTO0001279,91.23,SCALE
2015,bb9d68ee45aa0847,G06,5,CORPORATE,0,0,8,4.2202,76,5,0,14,160270835.87,0,1,0,TTO0001280,35.5,PILOT
2025,c314614617336e02,H04,20,CORPORATE,0,0,10,0.4332,90,24,0,99,49210366.64,1,0,0,TTO0001281,73.02,PILOT
2013,cdf123e2c0f1099e,H04,7,UNIVERSITY,1,0,0,1.286,12,1,1,19,108383275.31,0,1,0,TTO0001282,20.05,PILOT
1998,b38757223fc86c79,G06,12,CORPORATE,0,0,7,2.7534,12,10,1,40,113234181.65,0,0,0,TTO0001283,92.21,PILOT
2019,b0e5cef93eb32dba,E21,17,CORPORATE,1,1,4,1.625,64,29,0,20,11752163.47,1,1,0,TTO0001284,9.49,PILOT
2019,c56ac1948dd855d9,A01,19,GOV_LAB,0,1,10,3.6572,75,9,0,7,205055147.77,0,0,0,TTO0001285,60.75,SCALE
2009,3b7cc5ebcf65abfa,C07,16,CORPORATE,0,0,15,4.8655,62,22,1,72,156024183.93,0,0,0,TTO0001286,8.02,IDEA
2001,0e4b97e64e3c7084,C07,5,UNIVERSITY,1,1,10,0.4949,71,3,1,33,32122572.04,0,0,0,TTO0001287,32.12,MATURE
2021,30e2a698485df906,B29,1,UNIVERSITY,1,0,5,0.9568,42,3,1,21,198239461.53,0,0,0,TTO0001288,42.11,MATURE
2019,c5b307832889b2b4,E21,14,CORPORATE,0,1,9,5.123,100,22,0,95,149407020.55,1,0,0,TTO0001289,15.32,IDEA
2014,7cd1b87291ca870f,H04,5,GOV_LAB,0,0,16,3.7257,61,5,0,10,63925668.41,0,0,0,TTO0001290,54.18,MATURE
2010,9c1e9527e5ff93f6,G06,14,CORPORATE,0,0,5,3.7467,91,29,0,59,191070050.93,0,0,0,TTO0001291,42.59,EARLY_MARKET
1998,6f9d01528e57496e,G06,16,CORPORATE,0,1,5,2.0634,46,18,1,96,81177564.54,0,1,0,TTO0001292,88.82,SCALE
2010,97cf19c5f39d25ae,D06,18,UNIVERSITY,1,1,15,2.813,83,22,0,110,61900994.56,0,1,0,TTO0001293,34.59,PILOT
2000,38076bc3467043bc,H04,1,CORPORATE,0,0,7,1.5348,42,8,1,109,198524306.37,1,0,0,TTO0001294,17.21,SCALE
1999,ffe1d6bcd86119ea,G06,9,GOV_LAB,0,0,8,5.6566,79,27,0,88,178278827.33,1,0,0,TTO0001295,82.86,PILOT
2005,52677b6d70110dbe,E21,16,INDIVIDUAL,0,0,12,4.1881,19,29,0,61,102496856.89,1,0,1,TTO0001296,0.58,EARLY_MARKET
2000,57adffd3767bd2a5,H04,7,CORPORATE,0,0,7,0.3421,67,30,0,116,64507032.66,0,1,0,TTO0001297,72.81,IDEA
2016,3a2396358ea58836,F16,10,UNIVERSITY,1,0,8,2.0584,47,20,1,39,180591887.33,0,0,0,TTO0001298,26.48,PILOT
2000,d93cd8d43a41e82e,H04,2,CORPORATE,0,1,4,3.0078,80,30,0,7,178848152.0,0,1,0,TTO0001299,36.02,PROTOTYPE
2013,5e99216aee4d9cc8,D06,5,CORPORATE,0,0,2,3.8777,52,19,0,61,53944707.93,0,0,0,TTO0001300,52.4,EARLY_MARKET
2012,d48e2ad9326e9b5e,G06,6,CORPORATE,0,0,6,3.5194,3,21,0,82,187445853.95,1,0,0,TTO0001301,13.24,PILOT
2002,c0eb4bd1c5bb761b,G06,7,CORPORATE,0,1,10,4.7357,26,29,0,16,9075747.13,0,0,0,TTO0001302,76.0,PILOT
2006,197fe277afbd5007,H04,13,INDIVIDUAL,0,0,9,4.1875,67,12,0,38,180747305.43,0,0,0,TTO0001303,72.62,SCALE
2025,b1905f19339d0331,F16,14,INDIVIDUAL,0,0,5,5.9528,79,6,1,13,116055999.75,1,1,0,TTO0001304,34.24,SCALE
2015,588967ab78a9f31a,C07,7,CORPORATE,0,0,12,5.6188,66,12,1,97,108255490.5,0,0,1,TTO0001305,34.46,PILOT
2021,86ee50fdbc644617,E21,11,GOV_LAB,0,1,3,5.6046,51,12,0,120,35641464.35,0,1,0,TTO0001306,64.06,EARLY_MARKET
2017,c6992590d80a3aa4,G06,20,CORPORATE,1,0,4,1.1746,91,17,0,21,56029764.19,1,0,1,TTO0001307,95.1,PILOT
2024,3b762567fac703ae,H04,18,OTHER,0,1,7,5.8424,74,24,1,96,90788080.39,1,1,0,TTO0001308,46.36,MATURE
2018,be5ad5b01192fb05,H04,18,CORPORATE,0,1,7,1.9322,56,20,1,12,226648753.53,0,1,0,TTO0001309,45.44,EARLY_MARKET
2012,984b19a68a39d30f,B29,16,CORPORATE,0,0,7,5.932,63,4,1,11,58204124.1,0,0,0,TTO0001310,32.81,PROTOTYPE
2020,67d6b809ad33ef08,H04,20,INDIVIDUAL,0,1,6,1.9129,71,2,0,14,60602023.67,1,0,0,TTO0001311,15.07,SCALE
1998,de6ed55ef62980f6,H04,5,CORPORATE,0,1,10,5.1432,89,25,0,97,42017353.25,0,0,0,TTO0001312,15.59,EARLY_MARKET
2005,67cb4902cdd7e51d,B29,14,GOV_LAB,0,0,8,2.2601,22,20,0,7,72185464.48,0,0,0,TTO0001313,15.3,PILOT
2002,7d86089770fdb760,E21,1,CORPORATE,0,0,4,4.9485,48,30,1,94,140984622.99,0,0,0,TTO0001314,33.18,EARLY_MARKET
2013,0ec39153fa1c55e5,G06,16,CORPORATE,1,1,6,4.0741,14,28,0,31,90717206.73,0,0,0,TTO0001315,1.36,SCALE
2012,5b55ed1af21d0f12,B29,17,CORPORATE,0,1,8,3.0509,12,3,0,64,52937354.93,0,1,0,TTO0001316,98.6,SCALE
2020,278176dbbf49f99c,H04,19,CORPORATE,0,0,12,4.8378,62,20,0,32,7185174.35,0,0,0,TTO0001317,53.7,EARLY_MARKET
2001,3c43fc1100b96a3f,A01,3,CORPORATE,0,1,6,2.7911,27,14,0,61,11122902.48,1,1,0,TTO0001318,45.72,PROTOTYPE
2005,a51d6b26098bbe5e,F16,4,CORPORATE,0,1,11,4.182,64,28,0,43,158582795.86,0,0,0,TTO0001319,18.66,EARLY_MARKET
2020,5e33297e7997b336,D06,14,CORPORATE,0,0,8,5.0134,13,28,1,84,121846342.91,0,0,0,TTO0001320,34.45,MATURE
1998,1e1c6057383f8d76,G06,15,CORPORATE,0,0,5,2.0965,73,19,0,49,131218372.36,0,0,1,TTO0001321,99.43,PROTOTYPE
2017,749ab952b8d9edc5,G06,18,INDIVIDUAL,0,0,16,3.835,14,11,1,39,161242501.9,0,0,0,TTO0001322,66.94,PILOT
2002,aed78f833676fb01,H04,7,CORPORATE,0,1,7,5.1136,46,4,1,15,95013344.87,0,0,0,TTO0001323,31.05,SCALE
2006,014cb44860083398,G06,16,INDIVIDUAL,0,1,5,1.2176,7,28,0,30,50451111.56,0,0,0,TTO0001324,92.13,SCALE
2009,ebe4078d330b882c,H04,9,CORPORATE,0,1,8,1.7198,58,2,0,64,22902768.59,0,0,1,TTO0001325,52.84,PROTOTYPE
2020,c9af36f53160e0a4,D06,19,CORPORATE,0,0,6,0.5465,24,27,1,105,197327404.97,1,0,1,TTO0001326,90.59,IDEA
2015,4824bdf8a0197da7,C07,15,CORPORATE,0,1,9,2.956,57,28,1,66,46818854.13,1,0,0,TTO0001327,74.94,PROTOTYPE
2011,ab750c1d58482205,B29,15,CORPORATE,0,0,6,0.628,67,19,0,43,159057696.14,0,0,0,TTO0001328,18.7,EARLY_MARKET
2018,43e4c263be57934b,C07,16,INDIVIDUAL,0,0,7,0.5608,14,7,0,13,81818693.2,0,0,0,TTO0001329,20.61,PROTOTYPE
2023,45fb4cd4ca71f2c5,G06,5,CORPORATE,0,1,9,2.1761,91,15,0,68,94773377.81,1,0,0,TTO0001330,2.4,PILOT
2007,0d78ab0ee1e73ffc,H04,17,CORPORATE,0,1,10,4.53,95,8,0,33,151448332.26,1,1,0,TTO0001331,81.48,SCALE
2000,4849e044ba6f6174,H04,3,NONPROFIT,0,0,7,4.4411,74,16,1,116,53891198.84,0,0,0,TTO0001332,63.76,EARLY_MARKET
2018,d21d2fcc78e90409,A01,8,INDIVIDUAL,0,0,6,2.9664,94,28,0,10,138118932.89,0,1,0,TTO0001333,45.36,PILOT
2022,b40c6f9a7e435367,F16,11,CORPORATE,0,0,5,3.3758,84,7,1,52,119115485.66,0,0,0,TTO0001334,49.05,PILOT
1999,2dc6768c04f04f9e,H04,11,INDIVIDUAL,0,1,11,2.6357,33,2,1,4,124232375.4,1,0,0,TTO0001335,84.38,EARLY_MARKET
2006,5ed8f6335f4fe9a1,G06,19,CORPORATE,0,1,6,3.6642,21,1,0,75,243888990.54,0,0,0,TTO0001336,46.72,EARLY_MARKET
2011,e5e22793ba4f5fad,G06,11,CORPORATE,0,0,4,5.7128,2,6,1,9,113538260.48,1,0,0,TTO0001337,63.39,EARLY_MARKET
2022,b5615c4f1f659bc3,F16,12,CORPORATE,0,0,9,4.9129,39,10,0,27,11732984.46,0,0,0,TTO0001338,46.03,PROTOTYPE
2001,fc241ccde7ac7325,C07,14,CORPORATE,0,0,10,0.761,50,11,1,3,59023415.26,0,0,0,TTO0001339,74.05,EARLY_MARKET
1998,3a5b422fdf3f3b8d,H04,14,CORPORATE,0,0,9,3.7591,56,5,0,45,118306724.09,0,0,1,TTO0001340,34.69,IDEA
2011,c4f7ff83226803ef,D06,15,CORPORATE,0,0,7,0.385,32,8,0,94,153709541.84,0,0,0,TTO0001341,49.4,EARLY_MARKET
2014,51314787062b3664,G06,5,CORPORATE,0,1,8,4.8899,5,16,0,80,203373142.6,0,0,0,TTO0001342,23.66,PROTOTYPE
2004,8a630944876f88d7,B29,17,CORPORATE,0,0,9,2.1377,21,29,1,53,111992360.53,1,0,0,TTO0001343,55.44,PILOT
2016,855dffacaaea8f1a,G06,16,CORPORATE,0,1,8,5.9215,21,16,0,20,210561124.53,0,0,1,TTO0001344,39.56,PROTOTYPE
2004,bd9af2bc6003d0af,G06,6,CORPORATE,0,0,5,2.3943,42,5,0,54,194125908.92,0,0,0,TTO0001345,23.65,PROTOTYPE
2005,3c0614e4a237bf3f,A01,10,OTHER,0,0,4,4.4041,63,2,1,5,71600092.34,1,1,0,TTO0001346,24.23,EARLY_MARKET
2007,f74c53ff8cda26ce,B29,12,CORPORATE,0,0,10,4.7094,35,4,1,56,5436658.36,0,1,0,TTO0001347,1.69,MATURE
2024,5e42642d395b1df4,B29,8,CORPORATE,0,0,11,4.8981,24,16,1,61,48978987.87,1,0,0,TTO0001348,6.08,PROTOTYPE
2001,7e6dc7a8ceba3f90,F16,19,CORPORATE,0,0,11,5.761,88,1,0,109,208588589.32,0,0,0,TTO0001349,83.94,PROTOTYPE
2016,8fe079eef4d8ed34,H04,6,CORPORATE,0,1,5,0.0316,16,20,0,54,90082200.5,0,0,0,TTO0001350,14.93,PILOT
2003,8774c28017f4a4cb,F16,20,CORPORATE,0,0,7,1.4905,65,18,0,75,129075617.58,0,0,0,TTO0001351,89.89,IDEA
2008,27d1813006f88ccb,H04,16,NONPROFIT,0,0,10,0.489,58,25,0,83,154530586.6,1,0,0,TTO0001352,29.25,IDEA
2011,6207b972684e50fd,G06,14,INDIVIDUAL,0,0,5,4.2997,68,18,0,92,11686013.22,0,0,1,TTO0001353,80.27,EARLY_MARKET
2022,6cf2702d8ee218c3,F16,19,CORPORATE,0,1,8,0.2283,27,10,1,108,180680971.78,0,0,0,TTO0001354,84.77,IDEA
2014,e9bd68c95639e847,D06,7,NONPROFIT,0,1,11,2.6327,72,29,1,90,11339252.54,0,0,0,TTO0001355,99.76,PILOT
