safe_traffic_crash_date,safe_traffic_crash_time,safe_traffic_roadway_segment_id,safe_traffic_intersection_related_flag,safe_traffic_vehicle_count_involved,safe_traffic_pedestrian_involved_flag,safe_traffic_cyclist_involved_flag,safe_traffic_work_zone_flag,safe_traffic_weather_condition_code,safe_traffic_lighting_condition_code,safe_traffic_speed_limit_kmph,safe_traffic_estimated_travel_speed_kmph,safe_traffic_driver_impairment_flag,safe_traffic_seatbelt_use_flag,safe_traffic_airbag_deployed_flag,safe_traffic_injury_outcome_max,safe_traffic_tow_away_flag,safe_traffic_fatality_count,safe_traffic_crash_cause_primary,safe_traffic_post_crash_care_minutes
2018-03-06,07:36:50,SEG-d4ca26db0ecd9e,N,3,Y,N,Y,Unknown,Dawn,70,76.7,N,Y,Y,Minor,N,0,PedestrianError,40
2018-02-05,08:09:17,SEG-2ff0cae39954a7,Y,5,Y,N,N,Rain,DarkUnlit,70,65.4,N,Y,N,Minor,N,0,PedestrianError,184
2022-05-22,06:15:58,SEG-3d477007a62177,N,7,N,N,Y,Clear,Unknown,120,8.5,Y,N,N,Serious,Y,0,PedestrianError,130
2020-09-23,19:33:55,SEG-901b81f980f8cf,Y,6,N,Y,Y,Unknown,Dawn,90,27.9,Y,N,Y,Minor,N,1,SignalViolation,163
2024-04-13,19:14:16,SEG-a8dbba176afd63,N,7,N,N,N,Dust,Daylight,40,50.7,Y,N,Y,None,N,0,PedestrianError,45
2024-10-15,22:01:35,SEG-7daa0cfb8ea55d,N,3,Y,N,Y,Fog,DarkLit,30,45.1,Y,N,Y,Serious,N,0,Weather,45
2022-03-16,20:34:34,SEG-276cac27032e0e,Y,3,Y,N,N,Rain,Dusk,120,103.2,Y,N,N,Serious,Y,0,Impairment,234
2021-01-08,16:41:41,SEG-b2fe715403d8ce,Y,1,Y,N,N,Storm,Dawn,100,7.0,Y,Y,N,None,N,1,Distracted,58
2020-05-13,22:52:12,SEG-7449d71d5b177e,Y,8,N,N,Y,Haze,Dusk,120,81.2,Y,N,N,Minor,Y,0,Impairment,60
2018-04-18,16:23:38,SEG-a46be08797eddf,Y,6,N,Y,Y,Rain,DarkLit,50,80.9,Y,Y,N,Serious,N,0,RoadCondition,78
2020-07-26,21:00:56,SEG-0083f60fe3aa9a,N,5,Y,N,N,Clear,DarkUnlit,30,11.9,N,N,N,Serious,Y,0,Distracted,221
2024-03-15,19:31:20,SEG-7c24a8047a09d7,N,8,N,Y,Y,Clear,Daylight,100,98.0,N,N,Y,None,N,0,Speeding,8
2025-04-01,07:56:32,SEG-155ada10ddd928,Y,5,N,Y,N,Storm,Dawn,30,42.7,Y,N,N,Minor,N,1,RoadCondition,22
2022-12-18,05:18:51,SEG-187ca96da3028c,N,4,Y,Y,N,Clear,DarkLit,20,11.5,Y,Y,Y,Minor,N,0,Weather,173
2023-02-10,00:27:06,SEG-d58bbbfb06d63d,N,8,Y,N,Y,Haze,Dusk,100,13.2,Y,Y,Y,Serious,Y,0,Speeding,95
2024-02-19,16:50:00,SEG-705285e8965643,N,2,Y,Y,N,Unknown,DarkLit,60,86.3,N,Y,Y,Fatal,N,0,Weather,19
2024-12-09,23:16:47,SEG-94625e3cd4cedf,N,1,N,Y,Y,Unknown,Unknown,40,12.0,Y,N,Y,None,N,0,Impairment,220
2023-01-01,12:50:36,SEG-1f167b86d8b4aa,N,2,N,N,Y,Unknown,Dusk,120,6.7,N,Y,N,Minor,N,0,Mechanical,180
2025-05-11,17:08:40,SEG-2de4a6ce25c694,Y,4,Y,N,N,Haze,Unknown,40,40.6,N,N,Y,Fatal,Y,0,Weather,81
2021-04-25,07:10:06,SEG-7e9ef805499e16,Y,7,Y,N,Y,Rain,Dawn,20,14.3,N,N,N,None,Y,0,Mechanical,201
2022-11-09,09:23:48,SEG-1801cb1d168d4f,Y,1,N,N,N,Fog,Unknown,70,18.0,Y,N,N,Minor,N,0,Weather,157
2020-09-29,05:53:28,SEG-3f4bcce8a22d99,N,7,N,Y,N,Dust,Unknown,90,88.9,Y,Y,N,None,N,0,Impairment,45
2021-01-26,14:47:54,SEG-86a2c0938d719d,N,5,Y,N,Y,Clear,DarkLit,100,26.3,N,N,N,Serious,Y,1,Mechanical,183
2018-05-23,06:45:21,SEG-a8cb5209be4f15,N,3,N,Y,Y,Rain,Unknown,90,120.4,N,Y,Y,Minor,Y,0,Weather,73
2022-05-19,06:27:38,SEG-e224b3a5f1f557,Y,2,N,N,Y,Dust,Dusk,50,74.9,Y,N,N,Minor,Y,0,RoadCondition,226
2021-07-05,15:35:32,SEG-a85c62e3da129f,N,2,N,N,Y,Haze,Dusk,80,99.9,Y,N,Y,Minor,N,0,Weather,44
2025-01-27,16:43:14,SEG-fc6eea6c1062eb,Y,2,N,Y,Y,Dust,Dawn,60,113.5,N,Y,Y,None,Y,0,SignalViolation,91
2022-08-11,19:43:50,SEG-1a6e955ea5abbd,N,8,N,Y,Y,Dust,DarkUnlit,50,18.2,Y,N,Y,None,Y,0,RoadCondition,217
2018-08-18,10:30:24,SEG-57e3498daf9f97,N,4,Y,Y,N,Storm,DarkLit,50,48.3,N,Y,N,Minor,N,0,Mechanical,74
2021-11-16,06:29:06,SEG-43086f3d1fee28,Y,8,N,N,Y,Unknown,Dusk,70,47.8,Y,Y,N,None,Y,0,Distracted,182
2019-03-30,06:09:24,SEG-27e0305cc806b9,Y,3,N,Y,Y,Haze,DarkLit,50,19.8,Y,Y,N,None,Y,0,Weather,79
2020-11-16,08:51:34,SEG-0ae59fc82f8342,N,4,Y,N,Y,Dust,Unknown,40,20.6,Y,N,N,Minor,Y,0,PedestrianError,69
2019-07-29,05:43:00,SEG-9a9d3df37b4aeb,Y,7,N,N,N,Haze,Unknown,20,117.2,N,Y,Y,None,Y,0,Weather,65
2020-12-24,21:11:49,SEG-b28eef9e72a64d,Y,3,Y,N,N,Fog,Daylight,20,80.8,N,N,N,Minor,Y,0,SignalViolation,197
2021-02-23,21:27:32,SEG-ec42ef1c3fc1fc,Y,3,Y,N,Y,Haze,Daylight,90,46.7,N,Y,N,Minor,N,0,Weather,3
2020-07-28,08:52:40,SEG-8caa6bc9deb202,N,7,Y,Y,Y,Dust,Daylight,20,77.6,Y,Y,N,None,Y,0,Distracted,135
2020-12-16,18:32:14,SEG-45e9dd4027d317,N,4,Y,N,N,Rain,DarkLit,70,49.3,Y,Y,N,None,N,0,Distracted,67
2018-12-12,04:45:05,SEG-aad6b4e6b530c7,N,3,Y,N,Y,Rain,Dusk,120,113.0,Y,Y,N,Minor,Y,0,Unknown,148
2020-11-23,07:21:30,SEG-6509836fb7463e,N,4,Y,N,Y,Fog,Unknown,70,122.6,Y,Y,N,Minor,N,0,Distracted,167
2023-07-11,23:40:37,SEG-5ca78316bdb97d,N,6,N,Y,N,Unknown,Dawn,20,56.2,N,Y,N,None,N,0,PedestrianError,19
2021-01-21,11:31:59,SEG-5ea1b85716003c,Y,2,N,Y,Y,Storm,DarkUnlit,50,37.5,N,Y,Y,Minor,N,0,RoadCondition,172
2023-07-15,18:13:45,SEG-4a4bf1b4513931,Y,2,N,N,Y,Haze,DarkUnlit,90,87.2,Y,Y,N,Serious,N,0,SignalViolation,132
2022-09-13,05:09:06,SEG-38fef027ed3730,Y,3,N,N,N,Dust,Dawn,50,75.2,Y,Y,Y,Minor,Y,0,Unknown,104
2018-06-13,13:03:39,SEG-dfe38fddee2e02,N,8,N,N,Y,Clear,Dusk,100,91.9,Y,Y,N,None,Y,0,SignalViolation,70
2025-07-06,21:22:03,SEG-50dd1d7d160670,Y,2,Y,Y,N,Dust,Daylight,50,77.9,Y,Y,N,Minor,Y,0,Distracted,227
2023-11-10,21:31:13,SEG-87278a586912c8,Y,3,Y,N,N,Haze,DarkUnlit,120,46.3,N,N,Y,Serious,N,0,Mechanical,119
2020-02-12,12:52:45,SEG-419edc221173e6,N,7,N,N,Y,Unknown,Dusk,50,44.5,Y,N,Y,None,Y,0,Speeding,122
2019-04-25,17:19:24,SEG-08b700bf060201,Y,3,N,Y,Y,Unknown,Unknown,60,80.7,N,Y,Y,None,Y,0,Speeding,205
2021-08-13,23:26:14,SEG-da79d0a6493a50,N,6,Y,N,Y,Haze,Daylight,60,56.1,Y,N,Y,Serious,Y,0,Mechanical,207
2022-05-12,01:36:59,SEG-4cc8ad494def0f,Y,1,Y,N,Y,Storm,DarkUnlit,30,118.1,Y,N,Y,None,Y,0,Speeding,194
2021-10-29,01:29:39,SEG-7d05bd3f7625b6,Y,7,N,N,N,Haze,Daylight,20,26.3,N,Y,Y,None,Y,0,Mechanical,224
2020-12-28,01:59:04,SEG-436037ecca728b,N,3,Y,Y,Y,Storm,Unknown,50,82.3,N,N,N,None,Y,0,Unknown,87
2020-08-12,12:22:55,SEG-1b655c4ec84857,Y,7,N,Y,Y,Unknown,Dusk,30,6.5,N,Y,Y,None,N,0,Mechanical,5
2025-08-03,05:39:11,SEG-a75da830b9e322,Y,3,Y,Y,N,Dust,DarkUnlit,20,38.0,N,N,Y,Minor,N,0,Distracted,217
2022-06-05,22:53:09,SEG-9c3c046d80d61d,Y,2,N,Y,Y,Dust,DarkLit,40,58.6,N,Y,N,None,Y,3,Unknown,130
2025-07-12,09:38:41,SEG-f3a8cfa1422e9b,Y,6,N,N,N,Haze,Dawn,90,36.4,N,Y,N,Minor,Y,0,RoadCondition,236
2024-02-04,00:14:42,SEG-07a354f1389dd8,N,1,Y,Y,Y,Dust,Dusk,30,16.5,N,Y,Y,Serious,N,0,Distracted,187
2023-10-28,17:50:41,SEG-d566e4ab37a16e,N,1,Y,N,Y,Rain,Dawn,20,95.7,N,N,N,None,N,0,RoadCondition,58
2018-12-07,14:43:48,SEG-e8f32f86d5f5bc,N,3,Y,N,Y,Rain,Unknown,60,10.9,Y,N,N,None,N,0,Mechanical,99
2022-08-02,17:17:29,SEG-666d9df0d21fc4,N,1,N,Y,Y,Clear,DarkUnlit,40,123.1,N,Y,N,None,Y,0,RoadCondition,230
2021-04-25,01:11:47,SEG-87bbe161c83c61,Y,1,Y,N,N,Unknown,Unknown,40,22.2,N,Y,Y,Minor,Y,0,PedestrianError,134
2024-08-06,02:47:29,SEG-6af72814a9033f,N,2,N,N,Y,Rain,Dusk,50,32.1,Y,Y,Y,Minor,N,0,Distracted,75
2021-05-31,18:27:06,SEG-2e872e1426dffd,N,4,Y,N,N,Storm,Daylight,90,11.2,N,N,N,None,N,0,Distracted,172
2019-10-18,21:59:57,SEG-7a59eb1b7c38e5,Y,6,N,Y,Y,Fog,DarkLit,90,59.1,N,N,N,None,Y,0,Speeding,214
2022-05-13,09:16:22,SEG-4ed923b2c93629,Y,5,Y,Y,N,Unknown,Unknown,30,67.8,N,N,Y,Minor,Y,0,Impairment,152
2022-08-23,03:36:01,SEG-ac8955b3c5619a,N,5,N,Y,N,Rain,Daylight,80,48.0,N,Y,Y,None,N,0,Speeding,129
2022-01-03,15:12:23,SEG-a3c48df478c1ab,N,4,N,Y,N,Haze,DarkLit,80,32.7,Y,N,N,None,N,0,Weather,52
2021-03-20,07:36:01,SEG-7f0aead02fe45e,N,3,N,N,Y,Haze,DarkLit,100,97.2,Y,Y,Y,None,Y,0,Speeding,61
2019-03-23,07:43:22,SEG-6646cd3473adcd,N,1,Y,Y,Y,Dust,Daylight,100,58.6,Y,N,Y,None,Y,0,Mechanical,97
2019-10-31,23:38:08,SEG-8ef6d9647ef55e,Y,3,N,N,N,Fog,Daylight,120,36.8,Y,Y,Y,Minor,Y,1,Impairment,76
2022-04-14,18:56:03,SEG-c51de622417da9,Y,2,N,Y,N,Rain,DarkLit,40,16.1,Y,N,N,Serious,Y,0,Impairment,107
2020-09-06,22:33:48,SEG-a6457d9ec0f694,Y,7,Y,Y,Y,Haze,Unknown,90,81.8,N,N,N,Minor,N,0,Impairment,43
2019-03-12,08:18:45,SEG-d97a4484d401b4,N,6,Y,Y,N,Unknown,Dawn,100,94.2,N,Y,Y,None,N,0,Mechanical,237
2020-03-30,03:31:35,SEG-371262079e488f,N,2,Y,N,Y,Unknown,Unknown,30,75.6,N,Y,Y,None,Y,0,Unknown,89
2025-08-11,02:39:07,SEG-7cdc44bcb9dc66,Y,5,Y,Y,Y,Haze,Dusk,70,48.5,N,N,N,Minor,N,1,RoadCondition,32
2022-11-11,17:40:45,SEG-28f9e1d4fdbf2f,N,7,Y,Y,Y,Unknown,Unknown,80,70.5,Y,N,N,None,Y,0,SignalViolation,160
2018-09-18,07:29:09,SEG-234d739f6ab643,Y,1,Y,N,N,Unknown,DarkLit,100,25.3,N,N,N,None,Y,0,RoadCondition,30
2018-04-01,10:57:49,SEG-d7d312939b034a,Y,3,Y,Y,Y,Storm,Dusk,40,73.8,Y,Y,Y,None,Y,0,SignalViolation,92
2021-09-29,07:58:43,SEG-f7085837b2d1ee,N,7,Y,N,Y,Haze,Dawn,120,71.3,Y,N,N,Fatal,N,0,Speeding,231
2021-11-28,15:57:07,SEG-e61a49a965398f,N,3,N,Y,N,Rain,Dawn,80,46.6,Y,N,N,None,Y,0,SignalViolation,8
2020-12-17,06:41:28,SEG-5f6e63f42c5c3a,Y,5,N,N,N,Fog,DarkLit,20,53.3,Y,N,N,Minor,N,0,Impairment,56
2022-12-01,09:07:41,SEG-de39b306615f77,N,2,Y,N,Y,Clear,Unknown,90,103.3,N,Y,N,None,Y,0,RoadCondition,206
2023-06-02,08:02:00,SEG-ae7a2c940c6986,N,5,N,Y,N,Haze,Dawn,70,49.7,N,Y,N,None,Y,0,PedestrianError,146
2023-12-05,10:20:10,SEG-6381993f439991,N,4,Y,Y,N,Fog,DarkUnlit,60,77.4,N,Y,Y,Minor,Y,0,Mechanical,79
2019-05-18,07:06:12,SEG-d534ae842ca1e1,Y,1,N,N,Y,Fog,DarkUnlit,60,122.8,Y,N,Y,None,Y,0,Distracted,218
2025-05-31,21:59:26,SEG-bdc378d343b837,Y,3,N,Y,N,Clear,Daylight,70,90.8,Y,N,Y,None,N,0,Mechanical,11
2018-11-06,22:02:16,SEG-7c6f96bb4e7355,Y,8,N,Y,N,Fog,Unknown,30,103.2,Y,Y,Y,Serious,Y,0,Mechanical,219
2019-05-13,08:34:23,SEG-2c76729351d7a2,N,1,N,Y,N,Storm,DarkLit,40,51.8,Y,N,N,Minor,N,0,Distracted,111
2019-05-07,13:25:42,SEG-322572e77b3eac,N,8,Y,Y,N,Haze,DarkUnlit,70,55.6,N,N,N,Minor,N,0,SignalViolation,74
2021-10-11,11:11:44,SEG-41b32feeb108ac,Y,7,N,N,Y,Unknown,Dusk,60,24.9,N,N,N,Minor,N,0,RoadCondition,134
2023-01-23,03:15:44,SEG-2c25a71e302395,N,4,Y,Y,N,Storm,DarkLit,40,123.2,Y,Y,N,None,N,0,Weather,149
2022-08-03,21:59:04,SEG-3ad746d21c9133,N,5,N,N,N,Haze,Dusk,20,29.1,N,Y,Y,Minor,N,0,RoadCondition,175
2025-03-27,07:01:50,SEG-997cd659404ed0,Y,6,N,Y,N,Fog,DarkLit,90,30.0,Y,Y,Y,Minor,N,0,Impairment,85
2021-08-19,20:04:07,SEG-adf8e41b6b1cdc,Y,4,Y,Y,N,Clear,Dawn,20,37.5,N,N,N,Serious,N,0,Impairment,63
2024-09-09,13:04:15,SEG-7a56d1cde39182,Y,5,Y,N,N,Clear,DarkUnlit,90,93.4,Y,N,Y,Minor,Y,0,Speeding,37
2019-10-01,01:10:03,SEG-d012dafa9525ac,Y,6,Y,N,N,Dust,Dusk,50,64.6,N,Y,Y,Minor,N,0,RoadCondition,159
2018-07-26,09:04:46,SEG-99dbfda6498310,Y,6,N,N,Y,Clear,DarkLit,90,8.1,N,Y,Y,Minor,Y,0,Unknown,176
2023-10-26,22:20:43,SEG-7ef9f694f5b017,Y,1,Y,N,Y,Haze,Dawn,20,57.7,Y,N,N,None,Y,0,Speeding,159
2023-01-26,15:31:27,SEG-9506b32b45b8d0,Y,1,Y,Y,N,Fog,Dusk,50,55.3,N,Y,Y,Serious,N,0,Distracted,128
2018-09-30,16:26:05,SEG-70bcb8d1430062,Y,5,N,N,N,Clear,Daylight,60,42.5,Y,N,N,None,N,0,Weather,92
2024-06-29,17:37:36,SEG-f84ab3b275f9a5,N,5,Y,N,Y,Clear,Dusk,40,109.7,Y,Y,Y,None,Y,3,Unknown,133
2022-07-23,12:55:35,SEG-0f792820c9717a,N,8,N,N,Y,Haze,Dawn,90,119.2,N,N,Y,None,Y,0,Mechanical,222
2021-03-12,20:30:25,SEG-21404bafac52d9,N,5,N,Y,Y,Storm,Unknown,20,9.0,Y,Y,Y,Minor,N,0,Unknown,92
2024-09-23,02:27:35,SEG-ada480e2c97f82,Y,2,Y,Y,N,Unknown,Daylight,120,77.5,N,Y,Y,None,Y,0,Distracted,13
2022-10-03,15:44:31,SEG-b6eb50993d802f,N,1,N,Y,N,Fog,Unknown,100,34.5,Y,N,Y,None,N,0,PedestrianError,205
2022-11-04,13:43:34,SEG-1380f5ca995ed4,N,4,N,Y,N,Haze,Dawn,40,121.3,Y,Y,Y,Minor,Y,1,Weather,188
2020-02-01,10:14:17,SEG-867c89aa954b4c,N,8,N,Y,Y,Storm,DarkLit,40,84.9,N,Y,N,Serious,Y,0,SignalViolation,38
2025-01-17,21:16:48,SEG-d88aadea65df07,Y,2,Y,Y,N,Rain,DarkLit,80,94.9,N,Y,Y,Minor,Y,0,Weather,139
2018-05-18,00:03:40,SEG-167f8202dddc41,Y,3,N,N,N,Haze,DarkUnlit,90,92.8,Y,N,N,None,Y,0,PedestrianError,106
2018-07-25,15:53:47,SEG-6e000bee4924ba,N,4,Y,Y,Y,Dust,DarkLit,70,105.3,Y,Y,Y,Serious,N,0,Speeding,6
2023-01-19,14:00:42,SEG-bc36edd82ff597,Y,8,N,Y,Y,Haze,Dawn,60,52.3,Y,N,Y,Minor,Y,0,Impairment,3
2020-07-18,22:19:36,SEG-f1740025d98b69,Y,8,Y,Y,N,Dust,Dusk,100,25.8,N,N,N,None,Y,0,Mechanical,183
2024-09-07,18:30:46,SEG-3f2ee34bc434ac,N,7,Y,N,Y,Rain,Daylight,80,23.9,Y,Y,N,None,N,0,Weather,227
2023-04-27,09:29:06,SEG-4a95effaad674d,Y,5,N,Y,Y,Unknown,Dawn,120,80.6,N,Y,N,Minor,N,0,Weather,120
2019-05-15,10:18:13,SEG-2f9e39e0cae318,Y,2,Y,N,N,Haze,Dawn,40,111.4,N,N,N,None,N,0,PedestrianError,172
2023-11-03,07:21:21,SEG-bc775d9887dd77,Y,6,N,N,Y,Clear,Unknown,50,46.8,Y,Y,Y,None,Y,0,SignalViolation,14
2023-12-25,23:57:14,SEG-200121973bd5b3,Y,2,N,Y,N,Haze,Dusk,90,112.2,Y,N,N,Minor,N,0,Mechanical,12
2024-03-17,18:03:45,SEG-9141feed9a6db8,N,1,Y,N,N,Rain,DarkLit,90,16.6,N,Y,Y,Minor,Y,0,Impairment,163
2024-12-08,11:26:03,SEG-dab67af7ed01f0,N,4,Y,N,N,Unknown,Daylight,70,99.6,N,N,N,None,N,0,RoadCondition,124
2024-10-20,06:15:39,SEG-b79045720f0d5a,N,5,N,N,Y,Unknown,Daylight,70,80.2,Y,Y,Y,None,Y,0,Weather,180
2021-10-25,12:18:41,SEG-5cf721b82e4247,N,6,N,N,Y,Clear,DarkLit,120,122.9,N,N,Y,Serious,Y,0,Speeding,35
2019-09-28,07:59:57,SEG-276d4fcd160141,Y,1,Y,Y,Y,Dust,DarkLit,90,62.6,Y,Y,N,Minor,N,0,PedestrianError,162
2025-11-21,17:23:53,SEG-689bf5136e360f,Y,1,Y,N,Y,Haze,DarkLit,60,111.4,N,N,N,None,N,0,SignalViolation,142
2022-10-22,16:57:41,SEG-de5574ddc54c39,Y,4,Y,N,Y,Clear,Daylight,50,13.6,Y,Y,Y,Minor,Y,0,PedestrianError,154
2019-12-20,22:28:12,SEG-139c321f8e7deb,Y,1,Y,N,N,Haze,Unknown,90,32.0,Y,Y,Y,Fatal,N,0,RoadCondition,211
2023-06-11,01:09:49,SEG-d0192748201f15,N,4,Y,Y,Y,Rain,Daylight,100,59.0,N,Y,Y,Minor,N,0,Speeding,18
2023-12-20,05:28:50,SEG-6ea591aee9f8b4,N,4,N,Y,Y,Fog,Dawn,70,39.7,N,N,Y,None,N,0,RoadCondition,192
2023-11-26,21:46:11,SEG-d266650f6d1f93,Y,3,Y,N,N,Unknown,DarkUnlit,50,11.0,Y,N,Y,None,N,0,Unknown,162
2018-08-16,23:11:17,SEG-b1fc318000f377,N,6,Y,Y,N,Fog,DarkUnlit,100,70.0,N,Y,N,Minor,N,0,RoadCondition,32
2022-08-16,02:21:33,SEG-9defc62b215cb2,N,6,Y,N,N,Dust,Unknown,60,58.6,Y,N,N,Serious,N,0,PedestrianError,237
2022-06-14,06:20:47,SEG-9fdc922dbb2e4a,N,4,N,N,Y,Storm,Unknown,70,105.3,N,N,N,None,Y,0,Speeding,13
2024-07-26,09:36:38,SEG-4673503479d4d4,N,6,N,N,N,Dust,Dawn,70,83.6,N,N,N,Minor,Y,0,Mechanical,187
2020-05-02,06:28:01,SEG-a42f6e6b9cba78,N,7,Y,Y,Y,Rain,DarkLit,60,68.6,N,Y,Y,None,N,0,Distracted,222
2024-11-02,15:27:06,SEG-e2515bfbebf64f,N,2,Y,Y,Y,Dust,Unknown,70,116.3,N,Y,Y,Minor,Y,1,PedestrianError,11
2023-08-20,01:21:36,SEG-d2b737a29c04fe,Y,4,Y,N,N,Dust,Unknown,20,72.6,N,Y,Y,Minor,N,0,Distracted,66
2021-01-07,17:42:26,SEG-5768257d24682e,N,1,Y,N,N,Unknown,Dusk,20,78.3,Y,Y,Y,None,N,0,RoadCondition,149
2025-12-01,16:26:41,SEG-3a3e02d2c7719b,N,4,N,Y,N,Rain,Dusk,120,77.5,Y,Y,N,None,Y,0,Distracted,189
2019-02-06,02:08:48,SEG-b4e050654ba04a,N,8,N,Y,Y,Haze,Dawn,20,80.4,N,N,N,Minor,Y,0,Weather,28
2025-11-13,07:05:23,SEG-b2f467db787100,Y,3,Y,N,Y,Haze,Unknown,60,24.6,N,Y,N,None,Y,0,Impairment,237
2020-05-20,11:04:50,SEG-c085ec56fc4bd9,Y,1,Y,N,Y,Storm,Unknown,20,104.5,N,Y,N,Serious,Y,0,Weather,163
2021-05-06,01:48:29,SEG-cecba4ec8a4bcf,Y,2,N,Y,N,Fog,Unknown,120,71.3,Y,N,Y,None,Y,1,Mechanical,119
2018-12-04,06:58:04,SEG-dfe4484edb644b,Y,5,Y,N,N,Rain,DarkLit,80,48.2,N,Y,N,Minor,N,0,Distracted,239
2024-09-13,08:11:26,SEG-a52f0f6a1e4b27,N,3,N,N,Y,Dust,DarkLit,100,86.7,N,N,Y,None,Y,0,Speeding,72
2018-07-22,20:14:36,SEG-ce3e232364072c,Y,5,N,Y,N,Dust,Dawn,60,20.0,Y,Y,N,None,Y,0,Mechanical,102
2019-03-27,06:04:30,SEG-034cf5623b197c,Y,7,N,Y,N,Clear,Daylight,80,92.4,N,N,Y,Minor,Y,0,SignalViolation,158
2025-08-04,02:18:52,SEG-3faf955bc3637e,Y,3,Y,N,Y,Rain,Dusk,120,19.9,N,Y,N,None,Y,0,Speeding,217
2024-11-19,23:10:48,SEG-a025c4078a5e48,Y,2,N,Y,N,Clear,Daylight,80,96.1,Y,N,N,Minor,N,0,SignalViolation,158
2023-04-01,12:28:45,SEG-02bb3d1063a221,N,4,N,N,Y,Dust,Dawn,90,92.6,N,Y,Y,None,N,1,Speeding,195
2019-06-24,17:20:39,SEG-1ff6a27bf7491c,N,8,N,N,N,Unknown,Dusk,30,66.8,N,N,N,Serious,N,0,Unknown,143
2022-09-23,23:44:34,SEG-498d31b9f994be,Y,2,N,N,N,Haze,Daylight,50,70.4,N,N,Y,Minor,Y,1,PedestrianError,107
2025-06-08,16:34:49,SEG-856aac65ef3639,Y,7,N,Y,N,Dust,DarkLit,80,121.4,Y,Y,N,Serious,N,0,PedestrianError,219
2021-08-27,07:43:09,SEG-fd716338cef6e3,Y,5,N,Y,N,Storm,Dawn,90,58.9,Y,Y,N,Serious,Y,0,Distracted,189
2025-01-12,23:47:09,SEG-c6438a3f4b4c99,N,4,Y,N,Y,Rain,Unknown,70,69.6,Y,N,N,Minor,Y,0,Distracted,37
2024-07-24,13:42:54,SEG-df005148d7972c,Y,6,N,N,N,Storm,Dusk,50,108.5,Y,N,Y,Serious,Y,0,SignalViolation,139
2025-05-14,01:39:00,SEG-df58bcf5692b0f,Y,3,Y,N,Y,Rain,Dawn,70,6.5,Y,Y,Y,Minor,Y,0,Distracted,40
2021-11-27,18:36:32,SEG-d43f56c043ecb1,N,6,Y,Y,N,Fog,Dawn,70,104.8,N,Y,Y,None,Y,0,SignalViolation,3
2023-09-13,04:38:22,SEG-19a0746ff8b182,Y,1,Y,Y,N,Fog,DarkUnlit,30,56.8,Y,Y,Y,Minor,N,0,Mechanical,90
2018-05-18,16:07:44,SEG-5b00a608511747,N,6,Y,N,N,Fog,Daylight,40,81.9,Y,N,N,None,Y,0,SignalViolation,94
2023-02-18,14:42:07,SEG-8ddfdf0f40c711,Y,2,Y,Y,Y,Storm,Unknown,50,13.1,Y,N,Y,None,N,0,Impairment,9
2024-08-05,14:34:44,SEG-f0ee662dc68bd6,N,1,Y,N,N,Unknown,Daylight,60,46.5,Y,N,Y,Minor,Y,0,Distracted,15
2019-07-22,04:01:06,SEG-af7608a6567f74,Y,7,N,N,N,Rain,Dawn,90,73.7,Y,Y,Y,Serious,N,0,PedestrianError,29
2024-02-07,23:05:13,SEG-bcc312d4663867,Y,3,Y,N,Y,Haze,Dusk,40,121.6,N,Y,Y,Minor,Y,0,Weather,29
2021-06-06,15:49:07,SEG-c79a2e2d3a6a56,N,8,N,Y,Y,Haze,Dusk,120,46.9,N,N,N,None,N,0,SignalViolation,16
2023-12-05,00:15:55,SEG-9a5523385158ff,Y,6,N,Y,N,Haze,Dusk,30,20.8,Y,N,Y,Minor,Y,0,RoadCondition,66
2018-04-30,12:07:32,SEG-34668a21ff606d,Y,3,N,Y,N,Rain,DarkUnlit,120,77.4,Y,Y,Y,Minor,N,0,PedestrianError,106
2018-11-27,14:30:07,SEG-74ebd1cc1fee59,Y,6,N,Y,N,Dust,Unknown,120,56.3,Y,N,N,None,N,0,SignalViolation,204
2021-05-29,10:05:24,SEG-8b6d87dfa310af,Y,8,N,N,N,Unknown,Dawn,100,39.4,N,N,Y,Minor,N,0,PedestrianError,124
2025-06-02,23:37:26,SEG-ac5f545c12dfd0,N,5,Y,Y,N,Rain,Dawn,120,116.4,N,Y,Y,Minor,N,0,Impairment,182
2025-05-29,03:30:00,SEG-7aaf6544f14415,Y,1,N,Y,Y,Haze,Daylight,30,70.2,N,Y,N,None,N,0,Distracted,82
2024-06-03,04:52:03,SEG-79485bf0d6c2ca,N,1,N,N,N,Dust,DarkLit,70,124.7,Y,Y,Y,Serious,N,0,RoadCondition,141
2018-12-28,19:12:24,SEG-9fc996520c1b82,N,8,Y,Y,Y,Fog,Dusk,100,34.1,N,N,N,Minor,Y,0,PedestrianError,181
2019-12-10,15:53:27,SEG-6ccc23708d4879,N,7,N,N,Y,Rain,DarkUnlit,80,48.2,N,N,Y,Serious,N,0,RoadCondition,136
2021-03-14,11:28:28,SEG-23372f0bc3cf34,Y,6,N,Y,Y,Unknown,DarkUnlit,70,60.9,N,N,Y,Minor,Y,0,Impairment,39
2020-12-06,05:14:33,SEG-ba512b53f87639,Y,6,N,Y,N,Storm,DarkUnlit,120,66.3,Y,N,Y,None,N,0,SignalViolation,153
2024-09-04,18:27:44,SEG-5d40579b01782b,Y,2,N,Y,N,Haze,Dawn,120,88.0,Y,N,Y,Minor,Y,1,RoadCondition,172
