biz_trade_shipment_month,biz_trade_port_of_entry_code,biz_trade_hs_code_6,biz_trade_trade_direction_code,biz_trade_trade_value_inr,biz_trade_trade_weight_kg,biz_trade_country_partner_code,biz_trade_transport_mode_code,biz_trade_containerized_flag,biz_trade_freight_rate_index,biz_trade_customs_clearance_hours,biz_trade_inspection_rate_pct,biz_trade_tariff_rate_effective_pct,biz_trade_trade_remedy_flag,biz_trade_origin_supply_chain_risk,biz_trade_destination_demand_index,biz_trade_seasonality_factor,biz_trade_re_export_flag,biz_trade_trade_finance_constraint_flag,biz_trade_data_release_version
2025-05,INOMM,899106,import,422089609.14,472841.23,ARE,air,1,89.42,15.35,6.64,4.22,0,55.7,57.99,0.881,1,0,v2025_12
2025-04,INUIV,742169,reexport,196563597.75,5766.14,JPN,sea,1,137.28,89.6,16.41,4.73,0,46.65,74.83,0.882,0,1,v2025_06
2023-11,INJGG,527854,reexport,1423622251.29,48804.69,CHN,rail,1,112.07,39.58,14.89,15.22,0,35.29,69.8,0.936,0,0,v2025_12
2021-12,INOND,813216,import,397622359.89,35576.94,ZAF,road,1,99.55,17.46,4.67,14.42,0,62.46,63.54,1.264,0,0,v2026_02
2024-03,INWXZ,332684,import,321468080.19,84589.04,IND,sea,1,120.46,56.48,16.3,23.87,0,37.56,34.01,0.997,1,1,v2025_12
2020-03,INGBR,197899,reexport,393378944.1,3053.34,NPL,air,0,190.68,108.32,4.42,10.06,0,52.59,86.63,0.922,0,0,v2026_02
2026-03,INAAT,345929,export,100432822.41,51404.11,BRA,road,0,101.16,22.47,6.55,14.07,0,39.25,20.33,0.793,0,0,v2026_02
2026-10,INHWO,327633,reexport,180845643.6,30575.97,ARE,air,1,122.23,34.68,2.92,0.0,0,43.11,53.78,1.088,1,0,v2025_06
2020-09,INPQX,554370,import,1131307578.91,105684.76,IND,air,0,113.11,5.52,19.84,12.0,0,11.24,58.16,1.277,0,1,v2024_12
2024-01,INSGE,865914,export,543850156.1,36535.08,CHN,rail,1,99.16,58.09,0.0,11.28,0,30.07,34.66,0.797,0,1,v2025_12
2024-01,INOTZ,420294,export,194529984.12,71148.38,NPL,sea,1,163.36,32.66,4.42,9.88,0,52.94,30.5,0.963,0,0,v2025_06
2025-08,INJFU,854914,reexport,702743283.27,9523.13,VNM,air,1,137.16,40.81,2.83,16.82,0,20.21,87.22,1.12,0,0,v2024_12
2022-12,INLVS,895713,import,1102662232.25,93287.54,GBR,air,0,136.19,40.21,9.65,0.0,0,87.02,47.55,0.899,0,0,v2025_12
2020-07,INTLB,390019,import,249752931.8,2010.2,NPL,rail,1,117.53,24.23,2.79,10.57,0,65.47,56.59,0.99,0,0,v2026_02
2025-01,INWXG,582541,import,129399420.79,33591.4,SGP,sea,1,115.91,96.44,2.67,0.0,0,13.55,63.07,0.902,0,1,v2025_06
2021-03,INGYB,416782,import,100674370.75,9522.27,ZAF,rail,0,110.28,35.92,5.44,0.0,0,36.24,61.9,0.988,0,0,v2024_12
2024-07,INLZK,845073,reexport,207003520.15,7591.34,USA,road,1,130.68,47.66,10.78,19.2,0,15.16,49.69,1.094,0,0,v2026_02
2019-12,INCQL,690942,reexport,100660363.15,89845.9,SAU,rail,1,112.14,32.61,6.38,22.8,0,17.32,74.13,0.841,0,0,v2026_02
2019-02,INXLQ,819064,export,166928697.33,5949.53,USA,rail,1,102.49,59.2,12.71,3.66,0,65.55,51.08,1.046,0,0,v2025_06
2023-03,INOKD,394272,reexport,447279519.92,105073.85,RUS,air,0,139.08,10.23,7.47,8.31,0,23.28,20.16,1.037,0,0,v2024_12
2024-11,INTNQ,583315,reexport,881404819.75,30046.77,VNM,rail,1,154.55,79.27,15.78,2.54,0,31.54,58.26,1.195,0,0,v2025_12
2023-12,INPOX,478381,export,458865634.83,152649.68,USA,road,1,127.3,54.98,5.39,0.0,0,70.07,42.85,0.777,0,0,v2025_12
2021-08,INWMR,774551,export,1741894363.82,4632.3,FRA,sea,0,192.82,19.58,4.57,14.2,0,65.22,74.25,0.72,0,0,v2026_02
2021-02,INVMD,740056,export,169255454.58,18789.93,RUS,air,1,95.25,91.18,17.66,2.34,0,37.03,55.09,0.893,0,0,v2025_12
2022-01,INTEP,371100,reexport,1568722593.36,11351.52,JPN,air,0,79.26,16.63,10.35,2.78,0,8.84,50.02,0.781,0,0,v2026_02
2021-04,INQIZ,806078,export,108276487.13,16993.74,IND,road,0,95.69,32.59,11.31,7.87,0,3.5,54.23,1.06,0,1,v2026_02
2025-07,INAXU,939362,import,190566831.37,219554.56,BRA,air,1,99.92,36.21,7.7,9.74,0,56.48,34.08,1.151,0,0,v2025_06
2023-10,INOAG,365836,import,32520750.75,10083.62,RUS,air,1,113.62,23.59,26.39,1.46,0,33.79,64.22,0.979,0,0,v2026_02
2018-12,INMWF,241796,import,134371156.44,49915.07,CHN,road,0,133.93,73.57,15.64,9.37,0,49.9,41.63,0.894,0,0,v2025_06
2024-09,INHML,612818,export,98685199.64,194055.0,JPN,rail,1,106.33,90.51,9.48,16.07,0,53.07,54.15,1.011,1,0,v2025_06
2020-04,INBGE,639133,reexport,1555041108.24,17488.82,AUS,road,0,108.77,34.74,1.09,0.0,0,34.75,58.99,0.985,0,1,v2025_12
2025-04,INPGF,261257,reexport,1506808828.09,5761.2,SGP,sea,1,150.16,26.87,3.63,5.38,0,48.52,55.29,0.958,0,0,v2024_12
2022-06,INRFC,204458,reexport,94553110.58,64960.69,IDN,sea,1,135.25,26.85,16.74,6.65,0,47.75,92.46,0.712,0,0,v2026_02
2020-03,INGLI,657525,import,126486221.87,271044.18,BGD,air,0,100.2,61.91,7.87,5.75,0,35.56,74.76,1.003,0,0,v2025_12
2025-02,INPDR,120364,reexport,67781240.71,59274.82,CHN,rail,0,119.54,42.64,3.71,0.25,0,71.6,57.79,0.876,0,0,v2025_12
2024-02,INESC,936216,import,1085958696.2,16360.37,JPN,road,1,109.98,67.16,8.82,4.6,0,31.67,54.84,0.545,0,0,v2025_06
2022-12,INYBG,414404,import,996287552.23,33003.44,FRA,rail,0,145.8,16.1,18.75,11.74,0,70.55,98.91,0.715,0,0,v2025_06
2019-11,INKLS,259800,export,133629023.38,743490.79,USA,road,0,122.93,17.25,15.19,17.43,0,44.93,69.25,0.791,0,0,v2025_06
2020-07,INKOW,525532,import,143044604.53,6082.08,KOR,road,1,153.24,57.01,9.92,9.96,0,30.78,44.49,1.086,0,0,v2025_06
2025-05,INZEA,254594,import,423351245.0,4614.33,KOR,sea,1,156.88,32.69,7.67,7.69,0,40.32,69.25,0.804,0,0,v2024_12
2021-03,INNVI,933488,reexport,126770921.73,112935.11,SAU,rail,0,92.32,14.96,3.92,0.08,0,44.07,70.56,1.251,0,0,v2026_02
2020-06,INDCN,351243,import,88780375.07,39383.13,SAU,road,1,50.0,25.29,3.9,26.34,0,16.34,67.76,1.069,0,0,v2025_12
2020-02,INHFV,261878,export,159538570.86,17236.88,RUS,road,1,123.77,87.42,5.96,16.78,0,54.57,62.0,1.046,0,0,v2026_02
2021-12,INGAH,880073,export,604932917.12,118296.81,BRA,rail,0,138.05,31.54,10.73,19.68,0,19.26,86.04,0.882,0,0,v2025_12
2020-09,INWCJ,630134,reexport,1066305917.03,211452.29,BGD,road,1,84.22,15.4,3.62,9.07,0,37.5,76.47,0.787,0,0,v2025_06
2019-11,INYDX,385928,export,301360168.14,44667.24,KOR,rail,1,76.24,31.76,1.25,11.56,0,73.88,82.25,0.873,0,0,v2025_12
2018-01,INEWW,115046,reexport,660672474.96,73628.76,IDN,road,0,119.88,27.41,12.29,9.96,1,53.65,60.16,0.863,0,0,v2026_02
2023-10,INNFU,329744,export,30406192.01,96742.02,NPL,rail,0,104.78,28.17,8.64,13.26,0,42.44,35.36,0.938,0,0,v2024_12
2021-08,INMQW,909715,export,414189633.71,238746.29,JPN,road,0,133.42,8.41,5.03,8.64,0,48.43,68.62,0.866,0,0,v2025_06
2020-10,INDYZ,173941,import,283300861.68,1889.94,DEU,road,1,150.88,62.31,12.75,7.49,0,35.5,54.61,0.821,0,0,v2025_12
2021-04,INOHA,146339,export,1289106281.17,31607.21,IND,sea,1,161.26,49.91,12.46,7.96,0,39.6,70.42,0.866,0,0,v2025_12
2019-10,INBNJ,684938,reexport,795255828.0,6030.95,FRA,sea,1,98.7,49.09,12.54,6.74,0,32.64,62.49,1.047,0,0,v2025_12
2018-05,INDCV,655845,import,203535902.4,16318.55,RUS,air,0,102.31,90.61,3.38,8.9,0,42.32,90.95,1.107,0,0,v2025_12
2021-05,INDVA,459548,export,923308356.95,11325.0,MYS,rail,0,118.77,65.06,10.18,11.37,0,54.66,74.41,0.867,0,0,v2026_02
2026-01,INOLY,448437,export,806693730.23,57964.86,BRA,air,1,196.19,87.16,7.51,6.14,0,76.49,67.57,1.181,0,0,v2024_12
2025-01,INABV,533395,import,1046922508.31,32350.04,IND,rail,0,190.64,15.17,12.67,6.79,0,46.1,53.6,1.414,0,0,v2025_12
2021-01,INUET,284370,import,511700540.74,28989.26,KOR,road,1,66.64,8.17,2.9,17.08,0,28.0,52.18,0.982,0,0,v2024_12
2020-12,INPPI,455413,export,810514815.81,18372.17,DEU,rail,0,130.31,16.11,8.59,0.0,0,34.07,79.2,1.103,0,1,v2024_12
2018-04,INFDU,684764,export,46664718.4,9068.46,USA,road,0,137.79,9.09,20.59,10.88,0,36.78,39.51,1.078,0,0,v2025_06
2025-10,INMJE,366738,import,451376946.12,68116.43,DEU,rail,1,153.81,47.77,13.73,1.92,0,66.48,82.72,0.793,0,0,v2024_12
2023-01,INGOO,192832,export,17432650.2,120633.02,AUS,road,1,135.37,113.43,6.49,12.44,0,58.38,32.06,0.801,0,0,v2025_06
2018-11,INBOU,732162,reexport,29736933.91,45399.6,USA,rail,0,55.98,20.93,14.01,15.14,0,24.85,59.71,0.905,0,0,v2026_02
2020-10,INCMD,715054,import,545938054.78,31344.29,BRA,air,1,98.8,68.49,12.86,5.15,0,49.62,44.39,1.087,0,0,v2024_12
2024-01,INLGY,673004,reexport,50264787.4,24317.74,IND,sea,0,178.02,74.54,6.75,6.08,0,50.77,41.57,0.897,0,0,v2024_12
2019-02,INYOJ,269453,export,951201115.08,14755.62,VNM,road,0,87.44,7.28,5.87,7.46,0,70.1,80.77,1.064,0,1,v2025_06
2024-02,INSYZ,938239,import,154086711.63,17893.69,ARE,sea,1,144.46,28.75,4.39,0.0,1,22.7,51.64,1.055,0,0,v2025_12
2025-12,INNPH,166890,reexport,123782616.18,8853.58,THA,rail,1,110.73,97.86,0.88,4.79,0,33.04,54.36,1.162,0,0,v2024_12
2024-08,INWGX,683135,reexport,104841155.24,10802.25,GBR,road,1,91.17,19.99,5.88,17.75,0,43.28,54.61,1.153,0,0,v2025_06
2022-09,INLQY,285280,import,171123038.71,7356.1,SAU,road,0,174.63,34.61,4.04,0.65,0,14.74,67.16,1.061,0,0,v2025_06
2018-09,INETQ,442382,export,805214545.37,17817.77,VNM,rail,0,116.61,25.61,4.56,15.16,0,36.18,44.03,1.119,0,0,v2025_12
2022-04,INQMO,182623,export,33771691.77,56177.66,BGD,rail,1,141.39,80.07,9.07,0.0,0,45.85,52.66,1.153,1,0,v2024_12
2023-09,INBKF,378941,import,351569926.59,11341.76,IDN,air,0,120.6,39.17,4.6,3.05,1,45.73,54.03,0.972,0,0,v2025_06
2023-08,INCDC,852853,reexport,288224215.51,53959.38,IND,rail,1,204.68,17.96,11.92,15.18,0,40.2,28.06,1.256,0,0,v2025_12
2020-08,INBRU,704837,reexport,244981638.29,13054.78,SGP,air,1,197.75,26.14,14.84,15.72,0,75.98,62.96,1.523,0,0,v2026_02
2021-06,INPNB,154706,export,941617930.46,894.07,BRA,air,1,114.08,26.98,10.61,12.23,0,39.65,45.8,1.031,0,0,v2026_02
2021-12,INMQG,546450,export,355908475.37,22427.22,AUS,rail,1,115.23,240.0,6.08,25.79,0,31.2,49.41,1.073,0,1,v2025_06
2025-08,INERD,311069,import,57374977.83,177016.27,BRA,sea,1,55.43,28.02,11.91,12.3,1,23.71,65.16,1.237,0,0,v2024_12
2020-08,INKWH,408620,export,156988625.41,1709.03,USA,sea,1,65.89,26.45,13.97,4.27,1,4.85,85.2,1.367,0,0,v2025_12
2021-08,INHQY,174929,import,131404849.19,23335.99,BRA,sea,1,161.2,30.67,5.45,4.24,0,16.34,72.25,0.776,0,0,v2024_12
2019-05,INPTH,101984,export,408401985.82,62694.03,AUS,sea,1,178.56,76.04,13.55,4.2,0,22.97,60.2,0.954,0,0,v2024_12
2021-07,INTXC,649808,import,888372906.69,17763.17,SGP,rail,1,129.36,27.07,8.15,3.06,0,25.25,41.1,0.666,0,0,v2025_06
2025-01,INTEW,118275,reexport,258526128.26,30546.35,SGP,sea,1,97.76,36.01,14.63,0.0,0,34.58,54.88,0.893,0,0,v2025_12
2025-08,INDFL,538540,import,284962061.78,12312.42,AUS,rail,1,145.81,23.79,15.15,11.71,1,40.05,78.27,1.162,0,0,v2025_06
2025-07,INEHH,418086,import,45545016.08,42800.09,ZAF,sea,0,225.01,64.95,5.13,8.01,0,21.81,51.1,1.155,0,0,v2025_12
2018-09,INKPO,591770,import,399997140.13,35415.58,MYS,sea,1,116.58,23.98,6.44,16.04,0,41.2,45.16,0.822,0,0,v2025_06
2025-08,INILM,106555,export,550311492.06,40936.82,VNM,sea,0,115.2,64.88,0.0,20.82,0,51.21,62.37,1.05,0,0,v2026_02
2020-07,INEPZ,796104,import,473388116.87,29525.97,USA,air,0,163.84,50.6,11.37,8.74,0,73.99,75.59,1.024,0,0,v2024_12
2024-11,INCNO,592032,import,744061365.83,25641.68,RUS,road,1,121.85,27.17,6.61,0.33,0,30.53,29.17,0.988,0,0,v2025_12
2026-11,INQRW,679742,reexport,476013644.56,6435.05,SGP,rail,1,155.9,57.74,10.19,14.56,0,35.95,41.28,1.18,0,0,v2025_06
2019-04,INTID,967538,reexport,471649163.47,10891.53,IND,air,1,125.66,141.4,15.32,18.61,0,59.48,84.43,1.259,0,0,v2026_02
2018-10,INOQN,664649,import,1038004337.78,6884.14,SAU,air,0,94.47,34.54,0.0,9.99,0,0.0,23.6,0.957,0,0,v2025_12
2023-08,INVHW,597880,reexport,1268380470.3,13200.22,SAU,air,0,105.7,23.33,3.49,26.77,0,18.5,81.66,0.98,0,0,v2025_06
2020-06,INHQR,658123,import,163763458.46,25534.49,DEU,air,0,107.18,103.32,8.0,13.92,0,6.62,59.37,1.066,0,1,v2026_02
2021-11,INZWN,261290,import,313100212.2,56343.55,NPL,air,1,120.11,45.95,14.84,6.16,0,29.27,52.12,0.828,0,0,v2025_06
2020-02,INQVM,452757,import,62049995.88,3233.69,FRA,road,1,109.49,16.33,8.38,22.31,0,66.14,58.66,0.998,0,0,v2026_02
2023-06,INJTF,521820,reexport,590790494.03,67923.86,KOR,road,1,146.35,14.68,7.23,2.45,0,22.96,67.1,1.297,0,0,v2025_06
2023-08,INBWC,593802,import,164229345.25,11803.08,KOR,rail,0,199.13,28.7,12.1,1.31,0,58.45,52.61,0.748,0,0,v2026_02
2023-01,INXWE,538254,import,16952258.32,16774.97,VNM,road,1,124.38,78.89,2.72,12.9,0,72.21,72.28,1.214,0,0,v2024_12
2020-07,INCXV,266768,export,1228670066.67,35249.73,RUS,sea,0,136.6,59.78,2.06,11.01,0,79.55,29.78,0.941,0,0,v2024_12
2022-09,INHES,817008,reexport,948429614.88,43370.75,BRA,sea,0,167.97,18.14,13.19,26.7,1,69.21,47.18,0.996,0,0,v2025_06
2024-03,INOWF,677108,export,334800892.16,1255.11,NPL,rail,1,111.41,50.5,9.91,0.81,0,50.49,52.42,1.091,0,0,v2024_12
2024-04,INGTG,801078,reexport,216595938.37,43428.41,DEU,air,0,161.44,135.72,14.26,15.94,0,62.34,63.96,0.716,0,0,v2026_02
2022-11,INADY,147273,import,307737841.97,2918.34,ARE,sea,0,86.9,33.57,0.0,6.57,0,78.18,50.08,1.08,0,0,v2026_02
2024-11,INRCL,343730,import,238269559.78,24545.61,SGP,rail,1,140.96,43.04,8.07,14.35,0,67.07,89.68,0.878,0,0,v2024_12
2025-01,INIBD,399541,export,1320370306.21,30288.46,BGD,air,1,86.83,20.16,0.0,0.41,0,31.43,51.44,1.069,0,0,v2025_06
2019-07,INFZD,734470,reexport,363671611.74,12074.41,CHN,rail,1,152.08,79.69,3.42,0.0,0,17.78,60.16,0.74,0,0,v2026_02
2021-08,INXQZ,730970,reexport,270770001.91,51964.63,GBR,road,1,108.61,18.92,8.81,16.48,0,0.0,65.88,0.828,0,0,v2026_02
2024-04,INPWA,377372,export,207413471.48,23346.79,JPN,road,1,81.05,135.34,16.59,1.7,1,68.26,70.51,1.446,0,0,v2026_02
2018-11,INFCP,229737,export,207948138.32,22340.07,SGP,air,1,120.7,8.33,3.1,9.05,1,29.55,81.39,1.38,0,0,v2025_06
2023-04,INVPD,659913,import,18668804.05,102226.69,SGP,air,1,112.04,35.56,6.54,8.95,0,37.42,33.86,1.213,0,0,v2025_06
2024-06,INCTU,357328,reexport,2633469632.22,12413.47,VNM,sea,1,67.04,37.28,3.45,8.54,0,27.74,55.62,0.679,0,0,v2024_12
2026-05,INFWL,551337,reexport,191426685.41,9300.79,FRA,road,1,139.93,62.6,5.96,9.16,0,42.13,33.67,1.113,0,0,v2025_06
2026-03,INISM,854172,export,183638618.59,10523.06,THA,air,1,146.18,34.95,0.88,9.41,0,20.02,82.54,1.061,0,0,v2025_06
2026-09,INFZO,660151,import,480060938.93,23164.81,SAU,rail,0,112.49,76.92,5.9,4.75,0,40.94,80.26,0.827,0,0,v2024_12
2018-03,INOOS,262768,export,274541679.63,67363.77,DEU,road,0,143.55,115.64,4.88,4.6,0,18.45,55.5,0.769,0,0,v2025_06
2019-03,INSDW,977817,export,314962271.91,185090.32,BGD,sea,0,69.22,123.46,10.05,2.23,0,46.62,35.63,1.6,0,0,v2026_02
2023-02,INTFI,265407,import,962742183.0,36162.2,BGD,rail,0,128.82,43.44,6.13,10.04,0,57.72,80.03,0.969,0,0,v2025_06
2022-02,INOPI,416995,import,235243282.17,7336.24,BGD,sea,1,154.08,11.22,3.93,13.27,1,40.76,58.01,1.123,0,0,v2024_12
2020-10,INVTM,740722,export,268451709.17,34412.24,RUS,rail,1,161.33,45.77,10.06,19.19,0,66.43,57.15,0.96,0,0,v2025_12
2025-05,INEJD,959452,import,141294154.0,73370.28,KOR,sea,1,73.38,38.57,1.04,5.55,0,73.97,79.22,0.992,0,0,v2026_02
2026-01,INMIW,926714,reexport,697657133.66,6805.15,AUS,air,1,127.78,34.41,2.56,15.27,0,46.02,88.03,0.82,0,0,v2025_12
2026-11,INJJC,373283,import,187440955.44,50534.91,BGD,road,1,183.07,9.47,13.58,10.17,0,34.84,42.09,1.032,0,0,v2025_06
2024-05,INHXI,888261,import,198853697.77,65831.87,CHN,air,1,173.15,23.31,4.75,6.32,0,33.81,44.92,0.945,0,1,v2026_02
2021-07,INMHY,154806,import,133213735.99,19786.93,RUS,sea,1,162.25,21.02,6.3,4.19,0,9.05,54.56,1.061,0,0,v2025_12
2020-08,INEQV,745173,reexport,273114509.01,15963.99,RUS,air,1,102.66,16.21,3.41,5.87,0,52.72,50.79,1.336,0,0,v2026_02
2024-03,INGIA,869227,reexport,1590385950.41,50439.2,SAU,rail,1,64.43,78.4,1.77,14.46,0,34.91,69.94,0.872,0,0,v2024_12
2024-07,INLFE,411046,export,441714486.62,8925.26,GBR,rail,0,71.09,48.74,7.51,7.38,0,23.77,49.51,1.203,0,0,v2024_12
2025-02,INAKG,312774,export,827469217.61,6541.26,AUS,road,1,87.59,14.24,7.26,4.07,0,60.45,66.78,0.894,0,0,v2024_12
2023-08,INCYC,963860,import,101380753.46,34398.69,BGD,sea,0,106.02,20.14,7.05,1.55,0,34.01,67.34,1.09,1,0,v2025_12
2020-07,INNAN,292455,import,1104352750.86,11993.33,ZAF,road,0,106.43,90.28,3.65,0.0,0,63.09,41.57,0.99,1,0,v2024_12
2018-06,INFEB,234120,import,308858638.36,25540.79,MYS,road,0,53.13,39.4,8.74,18.67,1,20.75,81.49,0.986,0,0,v2025_12
2020-05,INCNS,307112,export,634545610.45,14125.71,GBR,sea,1,141.37,35.92,18.59,15.68,0,22.25,51.53,1.288,0,0,v2024_12
2020-01,INGFF,712911,reexport,319597255.09,41637.61,RUS,air,0,134.54,54.06,26.95,21.08,0,32.95,38.57,0.652,0,0,v2025_12
2025-02,INFXP,674993,export,337780833.15,27618.23,THA,rail,1,107.57,35.14,11.19,14.2,0,37.04,50.89,1.337,0,0,v2025_12
2022-04,INTBY,591515,import,211374391.68,5383.54,USA,rail,0,130.84,13.87,8.75,7.16,0,42.71,48.95,0.859,0,0,v2024_12
2024-03,INPUJ,896155,import,1566866331.73,9783.67,IND,road,1,122.75,16.99,9.25,15.28,0,38.24,44.0,0.888,0,0,v2025_06
2024-04,INEMK,100697,export,125485896.89,2975.32,DEU,sea,1,126.33,208.0,1.86,18.83,0,0.0,73.26,0.892,0,0,v2024_12
2019-02,INOOW,959493,reexport,478216369.97,10062.31,BGD,rail,0,132.65,50.59,0.0,18.58,0,47.21,50.45,0.874,0,0,v2024_12
2022-12,INLWK,192469,import,314081969.44,29613.18,CHN,air,1,105.03,17.87,10.26,1.09,0,41.21,63.86,0.833,0,1,v2025_12
2018-10,INPBO,976263,import,2674442171.51,10141.93,JPN,air,1,68.12,20.41,14.25,19.92,0,28.8,43.63,1.197,0,0,v2026_02
2019-07,INLMT,337950,reexport,33305167.02,34808.12,RUS,rail,1,186.52,29.77,1.77,15.66,0,46.35,84.87,0.991,0,0,v2026_02
2018-12,INBZR,133646,export,143022109.15,51958.73,USA,rail,1,62.46,30.27,1.45,2.49,0,37.81,75.82,0.982,0,0,v2025_06
2022-02,INCXQ,903856,import,712168188.05,15679.89,DEU,rail,1,130.9,18.44,10.01,14.55,0,19.9,79.91,1.305,0,0,v2026_02
2025-05,INCWG,542944,export,200392258.72,6923.92,KOR,sea,0,92.44,32.91,11.48,18.71,0,48.04,29.69,0.958,0,0,v2025_06
2023-11,INCEU,550598,import,710014018.21,42146.13,BRA,rail,1,122.84,36.95,0.0,17.83,0,42.45,66.17,0.986,0,0,v2024_12
2018-12,INLDP,116834,export,88712588.22,26774.72,AUS,rail,1,148.88,12.49,0.0,19.95,0,40.05,65.82,1.178,0,0,v2026_02
2026-06,INUFF,186206,export,126407590.16,216753.76,KOR,air,1,129.74,61.06,0.0,4.41,1,44.85,72.57,1.349,0,0,v2025_12
2023-04,INXVL,265935,import,2037462286.46,21251.21,ARE,sea,1,117.31,32.26,14.28,0.0,0,36.83,52.86,0.835,0,0,v2026_02
2019-01,INUVW,792838,export,449828434.85,11030.33,FRA,air,1,100.16,19.33,1.85,9.89,0,57.56,35.01,0.949,0,0,v2024_12
2024-10,INEMV,397614,reexport,873269517.83,112566.12,MYS,road,1,183.33,23.78,8.01,7.74,0,58.23,60.99,1.151,0,0,v2025_06
2019-08,INYOE,424191,import,378826568.27,12868.46,ARE,air,0,121.11,69.21,22.02,0.0,0,53.8,41.1,0.733,0,0,v2024_12
2019-09,INLPJ,632430,import,43760281.24,22821.93,ARE,sea,1,123.37,26.58,9.37,11.58,0,55.19,53.73,1.156,0,0,v2025_12
2019-04,INQRX,329236,import,464206549.83,29895.25,SAU,rail,1,162.8,11.98,1.59,7.4,0,44.12,60.42,0.98,0,0,v2026_02
2024-03,INFSO,458741,export,906018441.09,14041.88,FRA,rail,1,125.87,54.88,15.59,17.54,0,15.62,70.16,1.129,0,0,v2025_12
2019-09,INIZR,159408,export,18916276.3,15653.38,IND,sea,1,148.14,14.45,10.45,9.29,0,66.74,30.63,0.943,0,0,v2024_12
2019-03,INXVK,122815,import,168507566.42,13454.36,ZAF,rail,0,118.71,26.34,3.38,0.0,0,34.03,64.8,1.048,0,0,v2026_02
2025-02,INTKO,296309,export,1794380195.92,3506.22,FRA,rail,0,94.92,14.15,15.26,10.3,0,61.59,50.86,0.5,0,0,v2026_02
2023-12,INYUV,298007,export,199419018.89,27924.74,FRA,rail,1,100.82,56.73,0.0,9.74,0,60.08,67.06,1.057,0,0,v2026_02
2018-10,INBVF,338898,export,1419369966.45,4925.9,CHN,rail,1,163.43,158.15,4.24,3.97,0,40.63,44.37,1.01,0,0,v2025_06
2019-05,INYPS,803964,export,191313110.76,22052.61,SAU,rail,0,93.19,45.26,13.08,9.72,0,36.23,37.19,0.935,0,0,v2024_12
2019-03,INXTI,911775,export,103373931.58,13042.51,AUS,sea,1,138.13,34.14,10.82,2.14,0,42.25,89.66,0.905,0,0,v2024_12
2022-10,INSXW,978427,export,1124425179.05,5145.64,KOR,road,1,83.21,36.12,20.76,4.8,0,47.85,69.07,0.975,0,0,v2025_12
2026-11,INFJB,762979,reexport,1222200085.75,20143.21,KOR,rail,0,108.87,37.12,2.94,0.0,0,51.34,50.35,0.915,0,0,v2025_06
2026-04,INATA,927664,import,261455324.46,5966.14,MYS,rail,1,122.27,68.13,2.65,12.47,0,21.23,54.96,1.055,0,0,v2025_12
2018-06,INCNQ,884780,reexport,1570636710.33,3755.16,ZAF,air,1,130.75,9.04,3.93,5.2,0,48.82,91.87,0.824,0,1,v2026_02
2022-03,INBAQ,775837,export,448479951.09,10705.95,CHN,sea,1,187.25,17.17,6.57,11.53,0,26.37,36.77,1.08,0,0,v2025_12
2026-02,INUFM,289653,import,371749845.92,5239.01,MYS,rail,1,100.24,20.1,12.21,0.0,0,12.07,61.28,1.185,0,0,v2025_06
2023-07,INAOB,922344,export,271384440.46,11361.07,JPN,sea,1,139.42,23.99,5.9,0.47,0,50.06,42.94,1.029,0,0,v2025_12
2022-08,INTAB,422482,reexport,506181271.04,5536.74,BRA,sea,1,150.01,64.23,10.03,12.32,0,3.72,52.89,0.818,0,0,v2025_06
2022-06,INRRG,974089,export,82347877.0,26901.4,SAU,sea,0,104.95,54.51,5.66,5.73,0,28.87,63.7,0.974,0,0,v2025_06
2019-08,INYIJ,811005,reexport,84910213.13,799.46,DEU,rail,0,120.84,46.44,1.59,15.44,0,45.04,82.85,1.319,0,1,v2026_02
2021-12,INZBZ,903047,reexport,1861701077.56,4752.97,JPN,rail,1,113.68,55.16,13.83,5.3,0,14.15,41.99,0.868,0,0,v2025_12
2024-07,INLRB,714182,import,284575589.22,51653.58,CHN,road,0,126.36,24.25,11.06,18.68,0,47.31,58.11,1.129,0,0,v2025_12
2023-02,INQQO,764934,reexport,292576121.36,4071.79,NPL,road,1,136.61,27.35,7.55,6.47,0,48.49,35.25,0.964,0,0,v2026_02
2024-06,INSCS,898796,export,569099803.4,47621.88,FRA,rail,0,95.11,40.56,2.66,3.86,0,39.7,69.76,1.06,0,0,v2026_02
2018-11,INFVB,980489,import,145054710.9,14632.98,FRA,road,0,124.23,29.9,7.23,0.0,0,35.59,43.08,1.094,0,0,v2025_12
2018-04,INGDK,866689,export,26446136.61,17481.67,KOR,road,1,92.8,21.68,2.67,10.37,0,63.38,73.79,1.282,0,0,v2025_12
2021-04,INMLG,454958,import,107913795.75,16774.6,FRA,sea,0,84.63,56.81,4.38,12.2,0,66.55,94.33,1.092,1,0,v2026_02
2023-06,INWDC,455676,reexport,177135703.9,5143.56,NPL,air,1,205.6,34.98,9.08,9.49,0,29.82,63.9,0.99,0,0,v2025_06
2023-02,INKRQ,825165,reexport,135379640.93,26793.79,GBR,road,1,120.87,12.02,6.12,11.19,0,55.54,48.56,1.046,0,0,v2026_02
2018-10,INMKA,909488,export,855213648.73,11276.26,KOR,road,0,121.38,31.27,1.34,6.61,0,30.89,66.28,1.096,0,0,v2026_02
2021-09,INKEN,659527,export,940715708.93,88580.03,IND,air,0,120.94,48.89,13.45,16.69,0,42.99,64.33,1.008,0,0,v2025_06
