energy_prices_reference_month,energy_prices_country_iso2,energy_prices_consumer_type_code,energy_prices_band_consumption_code,energy_prices_price_eur_kwh,energy_prices_energy_component_eur_kwh,energy_prices_network_component_eur_kwh,energy_prices_tax_levy_component_eur_kwh,energy_prices_vat_rate_pct,energy_prices_retail_market_concentration_hhi,energy_prices_supplier_switching_rate_pct,energy_prices_price_cap_regulation_flag,energy_prices_renewable_levy_flag,energy_prices_energy_poverty_rate_pct,energy_prices_bill_arrears_rate_pct,energy_prices_smart_meter_penetration_pct,energy_prices_time_of_use_tariff_flag,energy_prices_eurostat_table_code,energy_prices_methodology_version,energy_prices_data_extract_date
2024-11,PL,NON_HOUSEHOLD,BAND_3_HIGH,0.2776,0.1833,0.0923,0.002,24.4,1864,14.5,1,1,12.65,4.88,24.6,0,nrg_pc_205,NATIONAL_METH_UPDATE,2025-04-25
2024-12,ES,SME,BAND_2_MEDIUM,0.4831,0.2244,0.0943,0.1644,23.83,1127,14.22,1,0,4.54,6.45,25.11,0,nrg_pc_206,EUROSTAT_METH_V2,2025-11-18
2025-01,HR,HOUSEHOLD,BAND_1_LOW,0.1897,0.1113,0.0371,0.0413,20.09,1269,4.0,0,1,17.29,12.08,50.36,1,nrg_pc_204,EUROSTAT_METH_V1,2024-03-06
2025-02,FI,NON_HOUSEHOLD,BAND_4_VERY_HIGH,0.2057,0.1436,0.0375,0.0246,11.56,5004,13.06,0,0,11.71,1.32,92.26,1,nrg_pc_205,NATIONAL_METH_UPDATE,2025-05-06
2025-03,IE,SME,BAND_3_HIGH,0.3529,0.1981,0.0877,0.0671,9.36,2607,9.48,0,0,18.32,9.92,39.88,0,nrg_pc_206,EUROSTAT_METH_V2,2025-12-29
2025-04,MT,HOUSEHOLD,BAND_2_MEDIUM,0.1698,0.1208,0.04,0.009,18.72,3887,12.02,1,1,4.41,5.99,64.74,0,nrg_pc_204,EUROSTAT_METH_V1,2026-01-08
2025-05,SK,NON_HOUSEHOLD,BAND_1_LOW,0.3064,0.1687,0.0904,0.0473,18.87,2974,0.61,0,0,9.8,11.83,70.66,0,nrg_pc_205,NATIONAL_METH_UPDATE,2024-12-29
2025-06,BE,SME,BAND_4_VERY_HIGH,0.4742,0.2717,0.145,0.0575,8.18,2741,8.08,0,1,18.14,11.61,53.99,0,nrg_pc_206,EUROSTAT_METH_V2,2024-10-26
2025-07,DK,HOUSEHOLD,BAND_3_HIGH,0.2905,0.1822,0.1014,0.0069,22.09,4892,4.44,0,1,10.02,11.07,42.33,1,nrg_pc_204,EUROSTAT_METH_V1,2024-03-31
2025-08,GR,NON_HOUSEHOLD,BAND_2_MEDIUM,0.3924,0.2485,0.1314,0.0125,19.32,4754,13.09,0,1,21.25,2.07,33.17,0,nrg_pc_205,NATIONAL_METH_UPDATE,2025-08-09
2025-09,LT,SME,BAND_1_LOW,0.2181,0.1602,0.0678,0.0,10.8,1473,8.36,0,1,18.67,3.29,70.81,1,nrg_pc_206,EUROSTAT_METH_V2,2025-03-01
2025-10,PT,HOUSEHOLD,BAND_4_VERY_HIGH,0.1873,0.1035,0.0516,0.0322,16.45,2733,15.4,0,0,3.27,12.75,39.29,0,nrg_pc_204,EUROSTAT_METH_V1,2025-09-26
2025-11,SE,NON_HOUSEHOLD,BAND_3_HIGH,0.2761,0.1977,0.0902,0.0,22.32,4062,1.92,0,1,14.7,13.1,78.21,1,nrg_pc_205,NATIONAL_METH_UPDATE,2024-12-01
2025-12,CY,SME,BAND_2_MEDIUM,0.2852,0.1671,0.0677,0.0504,13.29,4016,2.24,0,1,11.76,9.38,55.04,0,nrg_pc_206,EUROSTAT_METH_V2,2025-03-07
2026-01,FR,HOUSEHOLD,BAND_1_LOW,0.4407,0.3186,0.105,0.0171,22.3,891,4.56,1,0,1.24,1.85,21.7,0,nrg_pc_204,EUROSTAT_METH_V1,2025-10-26
2026-02,IT,NON_HOUSEHOLD,BAND_4_VERY_HIGH,0.2992,0.1521,0.0896,0.0575,25.73,958,5.77,0,1,1.68,8.59,93.71,1,nrg_pc_205,NATIONAL_METH_UPDATE,2024-11-16
2026-03,NL,SME,BAND_3_HIGH,0.1502,0.087,0.0255,0.0377,20.08,4771,15.99,0,1,6.15,13.72,12.86,0,nrg_pc_206,EUROSTAT_METH_V2,2025-01-26
2026-04,SI,HOUSEHOLD,BAND_2_MEDIUM,0.3307,0.1527,0.0685,0.1095,10.86,1680,4.24,1,1,16.96,5.24,20.86,0,nrg_pc_204,EUROSTAT_METH_V1,2024-03-04
2026-05,BG,NON_HOUSEHOLD,BAND_1_LOW,0.2406,0.1289,0.0748,0.0369,15.77,3111,7.89,1,0,10.37,2.0,69.96,0,nrg_pc_205,NATIONAL_METH_UPDATE,2024-08-22
2026-06,EE,SME,BAND_4_VERY_HIGH,0.1395,0.0641,0.0398,0.0356,6.97,2600,1.36,0,1,12.12,13.07,72.47,1,nrg_pc_206,EUROSTAT_METH_V2,2025-09-29
2026-07,HU,HOUSEHOLD,BAND_3_HIGH,0.2064,0.114,0.0272,0.0652,12.83,2190,1.45,0,1,21.94,13.37,10.25,0,nrg_pc_204,EUROSTAT_METH_V1,2025-12-11
2026-08,LU,NON_HOUSEHOLD,BAND_2_MEDIUM,0.3547,0.2336,0.0911,0.03,26.64,999,0.54,0,0,7.12,10.32,66.13,0,nrg_pc_205,NATIONAL_METH_UPDATE,2025-12-07
2026-09,RO,SME,BAND_1_LOW,0.1264,0.0843,0.0436,0.0,19.48,2672,14.15,0,0,21.69,15.37,83.35,1,nrg_pc_206,EUROSTAT_METH_V2,2026-01-12
2026-10,AT,HOUSEHOLD,BAND_4_VERY_HIGH,0.3569,0.2203,0.0478,0.0888,16.66,2611,5.68,0,1,20.48,9.92,76.39,1,nrg_pc_204,EUROSTAT_METH_V1,2024-01-29
2026-11,CZ,NON_HOUSEHOLD,BAND_3_HIGH,0.1732,0.0946,0.0401,0.0385,7.26,3068,11.08,0,1,3.19,1.44,41.42,1,nrg_pc_205,NATIONAL_METH_UPDATE,2024-01-17
2026-12,DE,SME,BAND_2_MEDIUM,0.3793,0.2452,0.0973,0.0368,8.48,3463,1.33,0,1,5.75,6.17,37.37,0,nrg_pc_206,EUROSTAT_METH_V2,2025-01-09
2016-01,LV,HOUSEHOLD,BAND_1_LOW,0.3646,0.1713,0.1214,0.0719,16.11,3093,0.65,0,1,20.28,13.56,12.6,0,nrg_pc_204,EUROSTAT_METH_V1,2024-07-26
2016-02,PL,NON_HOUSEHOLD,BAND_4_VERY_HIGH,0.3289,0.1485,0.0896,0.0908,18.31,5110,15.26,0,1,18.69,11.96,40.44,1,nrg_pc_205,NATIONAL_METH_UPDATE,2025-06-19
2016-03,ES,SME,BAND_3_HIGH,0.1722,0.1053,0.0438,0.0231,19.43,3710,8.7,0,0,5.38,7.5,24.08,0,nrg_pc_206,EUROSTAT_METH_V2,2024-10-06
2016-04,HR,HOUSEHOLD,BAND_2_MEDIUM,0.276,0.169,0.0588,0.0482,8.0,801,12.41,0,0,10.52,0.87,70.86,0,nrg_pc_204,EUROSTAT_METH_V1,2024-12-02
2016-05,FI,NON_HOUSEHOLD,BAND_1_LOW,0.2819,0.206,0.0919,0.0,5.08,5008,12.2,0,0,21.28,2.89,67.06,1,nrg_pc_205,NATIONAL_METH_UPDATE,2025-02-04
2016-06,IE,SME,BAND_4_VERY_HIGH,0.1456,0.0672,0.0198,0.0586,13.57,4441,15.75,1,1,15.14,15.59,22.92,0,nrg_pc_206,EUROSTAT_METH_V2,2025-08-26
2016-07,MT,HOUSEHOLD,BAND_3_HIGH,0.2972,0.1852,0.0671,0.0449,13.09,1157,13.79,1,1,17.02,7.94,36.87,0,nrg_pc_204,EUROSTAT_METH_V1,2025-12-20
2016-08,SK,NON_HOUSEHOLD,BAND_2_MEDIUM,0.1684,0.078,0.0364,0.054,8.48,1149,6.17,0,0,13.56,7.99,21.23,0,nrg_pc_205,NATIONAL_METH_UPDATE,2025-12-18
2016-09,BE,SME,BAND_1_LOW,0.2561,0.1399,0.036,0.0802,5.24,3774,1.57,0,1,7.7,4.74,22.85,0,nrg_pc_206,EUROSTAT_METH_V2,2025-12-05
2016-10,DK,HOUSEHOLD,BAND_4_VERY_HIGH,0.1427,0.0654,0.0475,0.0298,7.15,3927,1.5,0,1,20.08,6.25,28.22,0,nrg_pc_204,EUROSTAT_METH_V1,2025-04-06
2016-11,GR,NON_HOUSEHOLD,BAND_3_HIGH,0.239,0.1327,0.0744,0.0319,15.01,865,9.8,0,0,3.57,3.15,71.55,0,nrg_pc_205,NATIONAL_METH_UPDATE,2025-05-10
2016-12,LT,SME,BAND_2_MEDIUM,0.2699,0.1863,0.0445,0.0391,21.58,4515,1.5,1,0,8.15,13.73,57.69,0,nrg_pc_206,EUROSTAT_METH_V2,2024-10-05
2017-01,PT,HOUSEHOLD,BAND_1_LOW,0.3465,0.2428,0.1122,0.0,19.72,3629,9.37,1,1,14.64,8.22,33.43,0,nrg_pc_204,EUROSTAT_METH_V1,2024-09-17
2017-02,SE,NON_HOUSEHOLD,BAND_4_VERY_HIGH,0.1208,0.0893,0.0328,0.0,8.53,1288,12.07,0,1,14.48,4.58,85.77,1,nrg_pc_205,NATIONAL_METH_UPDATE,2025-03-07
2017-03,CY,SME,BAND_3_HIGH,0.2601,0.1777,0.0329,0.0495,5.94,1202,5.53,0,0,12.36,8.28,82.92,1,nrg_pc_206,EUROSTAT_METH_V2,2024-10-07
2017-04,FR,HOUSEHOLD,BAND_2_MEDIUM,0.3317,0.248,0.0675,0.0162,19.57,3095,16.18,0,1,12.16,9.24,89.01,1,nrg_pc_204,EUROSTAT_METH_V1,2025-04-17
2017-05,IT,NON_HOUSEHOLD,BAND_1_LOW,0.3733,0.2172,0.0611,0.095,6.58,1391,14.8,1,1,21.0,6.71,66.69,0,nrg_pc_205,NATIONAL_METH_UPDATE,2025-05-30
2017-06,NL,SME,BAND_4_VERY_HIGH,0.1234,0.0845,0.0403,0.0,6.89,1065,17.57,0,1,21.1,2.4,42.66,0,nrg_pc_206,EUROSTAT_METH_V2,2025-06-20
2017-07,SI,HOUSEHOLD,BAND_3_HIGH,0.2551,0.1726,0.0658,0.0167,17.56,3310,2.02,1,1,18.4,14.64,46.96,1,nrg_pc_204,EUROSTAT_METH_V1,2024-04-05
2017-08,BG,NON_HOUSEHOLD,BAND_2_MEDIUM,0.3248,0.2021,0.1003,0.0224,25.34,5181,16.36,0,1,17.5,6.63,32.35,0,nrg_pc_205,NATIONAL_METH_UPDATE,2025-08-24
2017-09,EE,SME,BAND_1_LOW,0.2542,0.1513,0.0842,0.0187,21.01,2263,6.98,0,1,11.57,8.15,42.02,1,nrg_pc_206,EUROSTAT_METH_V2,2025-09-25
2017-10,HU,HOUSEHOLD,BAND_4_VERY_HIGH,0.3033,0.1686,0.0412,0.0935,20.01,4186,3.13,0,1,3.22,0.67,40.65,0,nrg_pc_204,EUROSTAT_METH_V1,2025-08-20
2017-11,LU,NON_HOUSEHOLD,BAND_3_HIGH,0.1809,0.0879,0.0272,0.0658,22.94,3417,3.57,0,1,14.27,2.28,95.91,1,nrg_pc_205,NATIONAL_METH_UPDATE,2025-12-08
2017-12,RO,SME,BAND_2_MEDIUM,0.1503,0.0825,0.044,0.0238,10.81,1616,12.74,1,0,18.73,0.55,28.9,0,nrg_pc_206,EUROSTAT_METH_V2,2025-05-23
2018-01,AT,HOUSEHOLD,BAND_1_LOW,0.2118,0.1518,0.0519,0.0081,14.99,4943,14.19,1,0,11.95,5.33,72.44,1,nrg_pc_204,EUROSTAT_METH_V1,2024-10-04
2018-02,CZ,NON_HOUSEHOLD,BAND_4_VERY_HIGH,0.2448,0.1691,0.0779,0.0,19.89,4621,7.57,1,1,7.49,6.01,31.19,0,nrg_pc_205,NATIONAL_METH_UPDATE,2025-06-04
2018-03,DE,SME,BAND_3_HIGH,0.2512,0.1712,0.0709,0.0091,10.36,2130,11.9,1,1,8.79,1.51,29.25,0,nrg_pc_206,EUROSTAT_METH_V2,2025-10-14
2018-04,LV,HOUSEHOLD,BAND_2_MEDIUM,0.2139,0.1478,0.0515,0.0146,7.42,1620,10.44,0,1,5.12,3.07,79.79,0,nrg_pc_204,EUROSTAT_METH_V1,2025-10-21
2018-05,PL,NON_HOUSEHOLD,BAND_1_LOW,0.1683,0.1058,0.0454,0.0171,19.57,880,9.13,0,1,2.5,14.84,38.94,0,nrg_pc_205,NATIONAL_METH_UPDATE,2024-08-09
2018-06,ES,SME,BAND_4_VERY_HIGH,0.2403,0.1399,0.0565,0.0439,7.18,3100,12.87,0,0,15.68,10.0,29.69,0,nrg_pc_206,EUROSTAT_METH_V2,2025-02-26
2018-07,HR,HOUSEHOLD,BAND_3_HIGH,0.2876,0.1943,0.0452,0.0481,21.05,5087,17.87,0,0,11.65,10.27,42.02,0,nrg_pc_204,EUROSTAT_METH_V1,2024-09-04
2018-08,FI,NON_HOUSEHOLD,BAND_2_MEDIUM,0.1523,0.0774,0.0335,0.0414,8.28,2761,10.76,0,1,19.08,15.14,71.86,1,nrg_pc_205,NATIONAL_METH_UPDATE,2024-04-25
2018-09,IE,SME,BAND_1_LOW,0.1679,0.0999,0.0246,0.0434,17.0,3283,7.3,0,1,14.3,11.73,11.49,0,nrg_pc_206,EUROSTAT_METH_V2,2024-01-14
2018-10,MT,HOUSEHOLD,BAND_4_VERY_HIGH,0.332,0.1641,0.0972,0.0707,5.58,4961,17.59,1,0,9.52,1.08,20.59,0,nrg_pc_204,EUROSTAT_METH_V1,2025-09-07
2018-11,SK,NON_HOUSEHOLD,BAND_3_HIGH,0.3782,0.2287,0.0495,0.1,6.07,1412,8.71,1,1,1.24,15.5,14.87,0,nrg_pc_205,NATIONAL_METH_UPDATE,2024-10-07
2018-12,BE,SME,BAND_2_MEDIUM,0.2837,0.1649,0.0933,0.0255,18.31,2784,15.05,0,1,16.77,1.34,93.08,1,nrg_pc_206,EUROSTAT_METH_V2,2024-11-07
2019-01,DK,HOUSEHOLD,BAND_1_LOW,0.1832,0.0835,0.0413,0.0584,9.29,4783,12.31,0,0,10.63,13.44,68.16,0,nrg_pc_204,EUROSTAT_METH_V1,2024-02-29
2019-02,GR,NON_HOUSEHOLD,BAND_4_VERY_HIGH,0.3019,0.144,0.0568,0.1011,7.77,2268,3.26,0,1,6.87,0.58,42.11,0,nrg_pc_205,NATIONAL_METH_UPDATE,2025-12-21
2019-03,LT,SME,BAND_3_HIGH,0.2479,0.15,0.079,0.0189,23.78,2959,16.42,0,1,19.69,8.45,80.04,1,nrg_pc_206,EUROSTAT_METH_V2,2025-03-27
2019-04,PT,HOUSEHOLD,BAND_2_MEDIUM,0.3246,0.2306,0.0918,0.0022,26.16,3299,6.36,0,0,6.45,15.16,45.52,0,nrg_pc_204,EUROSTAT_METH_V1,2024-10-13
2019-05,SE,NON_HOUSEHOLD,BAND_1_LOW,0.1255,0.0868,0.0377,0.001,18.18,3332,14.44,0,0,15.76,6.79,10.39,0,nrg_pc_205,NATIONAL_METH_UPDATE,2025-01-11
2019-06,CY,SME,BAND_4_VERY_HIGH,0.23,0.1455,0.0483,0.0362,23.89,4784,9.72,0,0,4.11,7.99,16.48,0,nrg_pc_206,EUROSTAT_METH_V2,2024-06-04
2019-07,FR,HOUSEHOLD,BAND_3_HIGH,0.2781,0.1826,0.0972,0.0,6.91,3810,16.07,0,1,6.62,6.42,61.02,0,nrg_pc_204,EUROSTAT_METH_V1,2024-06-12
2019-08,IT,NON_HOUSEHOLD,BAND_2_MEDIUM,0.2665,0.1879,0.0418,0.0368,18.77,3592,13.16,0,1,12.32,13.23,89.07,0,nrg_pc_205,NATIONAL_METH_UPDATE,2024-11-30
2019-09,NL,SME,BAND_1_LOW,0.2881,0.1726,0.064,0.0515,12.54,2220,16.52,0,1,11.8,11.79,27.28,0,nrg_pc_206,EUROSTAT_METH_V2,2025-08-11
2019-10,SI,HOUSEHOLD,BAND_4_VERY_HIGH,0.1178,0.0679,0.0285,0.0214,15.37,4253,0.27,0,1,3.13,7.64,15.69,0,nrg_pc_204,EUROSTAT_METH_V1,2024-12-16
2019-11,BG,NON_HOUSEHOLD,BAND_3_HIGH,0.298,0.1386,0.0716,0.0878,8.48,1835,0.66,1,1,21.78,9.96,10.2,0,nrg_pc_205,NATIONAL_METH_UPDATE,2024-05-21
2019-12,EE,SME,BAND_2_MEDIUM,0.3279,0.2419,0.0923,0.0,14.3,4015,12.36,0,1,10.16,5.99,39.59,0,nrg_pc_206,EUROSTAT_METH_V2,2024-06-12
2020-01,HU,HOUSEHOLD,BAND_1_LOW,0.1203,0.063,0.0219,0.0354,5.65,3732,15.4,0,0,10.94,1.25,48.41,1,nrg_pc_204,EUROSTAT_METH_V1,2025-09-12
2020-02,LU,NON_HOUSEHOLD,BAND_4_VERY_HIGH,0.3589,0.197,0.0762,0.0857,16.47,3482,5.64,0,0,21.52,13.07,80.73,0,nrg_pc_205,NATIONAL_METH_UPDATE,2024-09-13
2020-03,RO,SME,BAND_3_HIGH,0.1062,0.0779,0.024,0.0043,26.3,3241,16.5,0,0,19.2,14.28,38.07,0,nrg_pc_206,EUROSTAT_METH_V2,2025-06-08
2020-04,AT,HOUSEHOLD,BAND_2_MEDIUM,0.3248,0.181,0.0928,0.051,11.38,2901,11.78,0,0,12.63,1.97,37.5,0,nrg_pc_204,EUROSTAT_METH_V1,2025-02-27
2020-05,CZ,NON_HOUSEHOLD,BAND_1_LOW,0.3133,0.2299,0.0795,0.0039,13.06,2335,3.39,1,0,10.25,7.86,56.75,0,nrg_pc_205,NATIONAL_METH_UPDATE,2024-03-03
2020-06,DE,SME,BAND_4_VERY_HIGH,0.1441,0.0786,0.0325,0.033,12.84,1026,1.08,0,1,8.8,11.59,37.05,0,nrg_pc_206,EUROSTAT_METH_V2,2024-05-14
2020-07,LV,HOUSEHOLD,BAND_3_HIGH,0.123,0.0747,0.0323,0.016,20.95,2216,3.29,1,1,7.91,2.46,44.18,0,nrg_pc_204,EUROSTAT_METH_V1,2025-11-06
2020-08,PL,NON_HOUSEHOLD,BAND_2_MEDIUM,0.1997,0.1056,0.0303,0.0638,12.09,3463,17.98,1,1,12.51,3.51,67.05,1,nrg_pc_205,NATIONAL_METH_UPDATE,2024-11-21
2020-09,ES,SME,BAND_1_LOW,0.1279,0.0805,0.0383,0.0091,26.12,4015,12.13,0,0,20.58,9.13,38.67,0,nrg_pc_206,EUROSTAT_METH_V2,2024-03-23
2020-10,HR,HOUSEHOLD,BAND_4_VERY_HIGH,0.2804,0.153,0.0701,0.0573,11.62,2155,10.22,0,1,19.56,12.46,31.82,0,nrg_pc_204,EUROSTAT_METH_V1,2025-04-19
2020-11,FI,NON_HOUSEHOLD,BAND_3_HIGH,0.1168,0.0621,0.0209,0.0338,11.36,3992,1.46,1,1,21.48,13.11,31.06,0,nrg_pc_205,NATIONAL_METH_UPDATE,2025-10-07
2020-12,IE,SME,BAND_2_MEDIUM,0.2455,0.1179,0.0605,0.0671,12.06,1508,15.05,1,0,19.12,14.65,69.58,0,nrg_pc_206,EUROSTAT_METH_V2,2024-09-12
2021-01,MT,HOUSEHOLD,BAND_1_LOW,0.3993,0.2636,0.1168,0.0189,9.32,2885,0.62,1,1,21.28,7.28,61.53,0,nrg_pc_204,EUROSTAT_METH_V1,2025-02-03
2021-02,SK,NON_HOUSEHOLD,BAND_4_VERY_HIGH,0.3555,0.2114,0.0469,0.0972,10.96,3546,12.22,0,0,5.36,8.23,21.58,0,nrg_pc_205,NATIONAL_METH_UPDATE,2025-03-27
2021-03,BE,SME,BAND_3_HIGH,0.1906,0.0886,0.0667,0.0353,10.4,2940,3.31,0,1,8.47,14.36,39.27,0,nrg_pc_206,EUROSTAT_METH_V2,2024-04-21
2021-04,DK,HOUSEHOLD,BAND_2_MEDIUM,0.3299,0.1741,0.0582,0.0976,10.09,3200,5.34,0,0,6.35,12.42,24.46,0,nrg_pc_204,EUROSTAT_METH_V1,2025-07-21
2021-05,GR,NON_HOUSEHOLD,BAND_1_LOW,0.2723,0.1584,0.0847,0.0292,11.74,4383,15.95,0,1,7.55,11.66,97.0,0,nrg_pc_205,NATIONAL_METH_UPDATE,2025-05-19
2021-06,LT,SME,BAND_4_VERY_HIGH,0.2152,0.1181,0.0344,0.0627,22.2,4081,11.84,1,0,15.45,14.77,87.33,0,nrg_pc_206,EUROSTAT_METH_V2,2024-01-07
2021-07,PT,HOUSEHOLD,BAND_3_HIGH,0.4247,0.3076,0.0626,0.0545,23.08,4366,16.51,0,1,11.6,11.41,21.62,0,nrg_pc_204,EUROSTAT_METH_V1,2026-02-14
2021-08,SE,NON_HOUSEHOLD,BAND_2_MEDIUM,0.5863,0.3629,0.1019,0.1215,9.56,2081,6.73,0,0,7.19,15.76,83.2,0,nrg_pc_205,NATIONAL_METH_UPDATE,2026-01-03
2021-09,CY,SME,BAND_1_LOW,0.2029,0.0931,0.0569,0.0529,8.91,1903,3.3,0,1,14.97,10.92,16.1,0,nrg_pc_206,EUROSTAT_METH_V2,2025-08-20
2021-10,FR,HOUSEHOLD,BAND_4_VERY_HIGH,0.176,0.0818,0.0439,0.0503,19.73,4084,13.51,1,0,21.09,11.42,34.86,0,nrg_pc_204,EUROSTAT_METH_V1,2025-09-11
2021-11,IT,NON_HOUSEHOLD,BAND_3_HIGH,0.3204,0.2023,0.0491,0.069,18.6,1490,2.44,1,1,4.33,9.36,33.24,0,nrg_pc_205,NATIONAL_METH_UPDATE,2024-09-23
2021-12,NL,SME,BAND_2_MEDIUM,0.493,0.2302,0.1295,0.1333,25.36,1892,12.74,0,0,16.32,7.72,32.24,0,nrg_pc_206,EUROSTAT_METH_V2,2024-07-05
2022-01,SI,HOUSEHOLD,BAND_1_LOW,0.2299,0.1537,0.0365,0.0397,18.4,1859,17.43,1,0,15.83,3.88,90.19,0,nrg_pc_204,EUROSTAT_METH_V1,2024-12-12
2022-02,BG,NON_HOUSEHOLD,BAND_4_VERY_HIGH,0.3429,0.2469,0.0473,0.0487,15.78,5053,5.86,0,0,16.99,2.45,37.52,0,nrg_pc_205,NATIONAL_METH_UPDATE,2026-01-14
2022-03,EE,SME,BAND_3_HIGH,0.2956,0.2027,0.0561,0.0368,21.9,3659,6.99,1,1,8.14,14.3,45.12,0,nrg_pc_206,EUROSTAT_METH_V2,2024-01-25
2022-04,HU,HOUSEHOLD,BAND_2_MEDIUM,0.3424,0.2383,0.0684,0.0357,26.69,3961,6.14,1,0,12.18,11.27,84.39,1,nrg_pc_204,EUROSTAT_METH_V1,2025-05-30
2022-05,LU,NON_HOUSEHOLD,BAND_1_LOW,0.4533,0.3207,0.1497,0.0,22.25,1849,2.24,0,1,1.09,5.19,26.14,0,nrg_pc_205,NATIONAL_METH_UPDATE,2024-07-03
2022-06,RO,SME,BAND_4_VERY_HIGH,0.2033,0.139,0.0572,0.0071,11.95,4767,13.23,1,0,15.41,14.35,90.3,1,nrg_pc_206,EUROSTAT_METH_V2,2024-01-10
2022-07,AT,HOUSEHOLD,BAND_3_HIGH,0.4013,0.2001,0.14,0.0612,5.61,919,8.62,0,1,12.27,9.19,61.28,1,nrg_pc_204,EUROSTAT_METH_V1,2025-03-12
2022-08,CZ,NON_HOUSEHOLD,BAND_2_MEDIUM,0.3038,0.178,0.1031,0.0227,13.27,4695,1.12,1,1,9.99,6.94,19.26,0,nrg_pc_205,NATIONAL_METH_UPDATE,2024-06-28
2022-09,DE,SME,BAND_1_LOW,0.5515,0.3193,0.0856,0.1466,6.86,4064,8.92,0,1,11.57,15.89,49.6,1,nrg_pc_206,EUROSTAT_METH_V2,2024-02-02
2022-10,LV,HOUSEHOLD,BAND_4_VERY_HIGH,0.3505,0.1902,0.0502,0.1101,7.93,4307,9.54,0,0,10.66,8.1,55.37,0,nrg_pc_204,EUROSTAT_METH_V1,2026-01-07
2022-11,PL,NON_HOUSEHOLD,BAND_3_HIGH,0.5838,0.4003,0.1409,0.0426,20.71,5183,6.47,1,0,15.03,8.83,84.81,1,nrg_pc_205,NATIONAL_METH_UPDATE,2025-12-13
2022-12,ES,SME,BAND_2_MEDIUM,0.4737,0.253,0.0816,0.1391,14.85,4214,3.45,0,1,1.76,10.93,91.59,1,nrg_pc_206,EUROSTAT_METH_V2,2026-02-16
2023-01,HR,HOUSEHOLD,BAND_1_LOW,0.4343,0.2483,0.1183,0.0677,16.28,3344,16.84,0,1,15.91,4.61,27.87,0,nrg_pc_204,EUROSTAT_METH_V1,2024-10-10
2023-02,FI,NON_HOUSEHOLD,BAND_4_VERY_HIGH,0.3474,0.2578,0.078,0.0116,20.39,1222,4.86,1,1,7.13,6.32,12.01,0,nrg_pc_205,NATIONAL_METH_UPDATE,2024-06-26
2023-03,IE,SME,BAND_3_HIGH,0.523,0.2558,0.1721,0.0951,19.92,1042,14.3,1,0,10.83,14.59,60.77,1,nrg_pc_206,EUROSTAT_METH_V2,2025-09-15
2023-04,MT,HOUSEHOLD,BAND_2_MEDIUM,0.4097,0.2606,0.1268,0.0223,26.83,2392,11.11,0,1,19.76,3.93,86.11,1,nrg_pc_204,EUROSTAT_METH_V1,2024-02-10
2023-05,SK,NON_HOUSEHOLD,BAND_1_LOW,0.5316,0.2642,0.1715,0.0959,12.9,2706,7.78,0,0,13.75,0.79,15.04,0,nrg_pc_205,NATIONAL_METH_UPDATE,2026-02-18
2023-06,BE,SME,BAND_4_VERY_HIGH,0.3988,0.2591,0.1256,0.0141,6.68,2318,6.12,0,0,9.17,5.98,12.81,0,nrg_pc_206,EUROSTAT_METH_V2,2026-02-12
2023-07,DK,HOUSEHOLD,BAND_3_HIGH,0.4783,0.3349,0.0936,0.0498,18.1,2809,0.27,1,1,10.32,9.73,37.72,0,nrg_pc_204,EUROSTAT_METH_V1,2025-09-12
2023-08,GR,NON_HOUSEHOLD,BAND_2_MEDIUM,0.3695,0.1792,0.0677,0.1226,25.34,1465,10.66,0,0,3.56,15.34,92.48,1,nrg_pc_205,NATIONAL_METH_UPDATE,2025-02-18
2023-09,LT,SME,BAND_1_LOW,0.2339,0.1276,0.0554,0.0509,25.44,960,9.41,1,0,4.61,5.84,18.38,0,nrg_pc_206,EUROSTAT_METH_V2,2025-07-06
2023-10,PT,HOUSEHOLD,BAND_4_VERY_HIGH,0.2526,0.1823,0.0809,0.0,23.19,4989,1.2,0,1,5.61,12.63,30.51,0,nrg_pc_204,EUROSTAT_METH_V1,2025-11-19
2023-11,SE,NON_HOUSEHOLD,BAND_3_HIGH,0.5256,0.3758,0.1749,0.0,19.71,1030,3.75,0,1,9.5,13.21,20.41,0,nrg_pc_205,NATIONAL_METH_UPDATE,2025-04-20
2023-12,CY,SME,BAND_2_MEDIUM,0.2166,0.1404,0.0524,0.0238,7.92,2956,14.43,1,1,4.16,13.86,34.6,0,nrg_pc_206,EUROSTAT_METH_V2,2025-03-28
2024-01,FR,HOUSEHOLD,BAND_1_LOW,0.2816,0.1675,0.0644,0.0497,20.65,4491,5.59,0,1,13.06,2.74,66.58,1,nrg_pc_204,EUROSTAT_METH_V1,2025-03-05
2024-02,IT,NON_HOUSEHOLD,BAND_4_VERY_HIGH,0.3478,0.2576,0.0849,0.0053,7.95,2661,1.9,0,1,21.06,2.52,21.65,0,nrg_pc_205,NATIONAL_METH_UPDATE,2024-05-13
2024-03,NL,SME,BAND_3_HIGH,0.4698,0.3422,0.117,0.0106,13.1,2369,10.08,0,1,17.32,6.16,13.09,0,nrg_pc_206,EUROSTAT_METH_V2,2025-07-24
2024-04,SI,HOUSEHOLD,BAND_2_MEDIUM,0.2317,0.1518,0.0383,0.0416,25.21,1248,5.2,0,1,11.75,15.1,73.42,1,nrg_pc_204,EUROSTAT_METH_V1,2024-03-17
