env_hazard_event_start_date,env_hazard_event_end_date,env_hazard_hazard_type_code,env_hazard_fema_disaster_number,env_hazard_impact_area_polygon_id,env_hazard_fatalities_direct,env_hazard_fatalities_indirect,env_hazard_injuries_reported,env_hazard_property_damage_usd,env_hazard_crop_damage_usd,env_hazard_insured_loss_usd,env_hazard_evacuation_order_flag,env_hazard_power_outage_customers_peak,env_hazard_shelter_population_peak,env_hazard_flood_depth_max_ft,env_hazard_wind_gust_max_mph,env_hazard_drought_severity_index,env_hazard_heat_index_max_f,env_hazard_snowfall_total_in,env_hazard_event_narrative_code
2010-04-05,2010-04-12,SEVERE_STORM,9301,POLY000001250,0,0,610,10805434228.29,2913936758.66,2110993669.44,0,10240346,249225,2.15,17.6,-4.259,50.9,69.03,NARR_A
2010-04-08,2010-04-25,HEAT,1264,POLY000001251,1,0,1114,66632017.94,2237009079.52,18218254.64,1,11560145,52136,10.8,17.7,2.882,94.7,18.27,NARR_D
2010-04-11,2010-04-29,SEVERE_STORM,2438,POLY000001252,0,0,287,4848049558.32,2812145368.58,1782581734.86,1,725224,163573,6.29,84.7,-1.685,71.1,61.84,NARR_A
2010-04-14,2010-04-19,TORNADO,1320,POLY000001253,1,0,1002,11838996364.46,982672706.1,7559758588.62,0,4450544,67521,8.11,55.4,1.592,128.8,20.97,NARR_D
2010-04-17,2010-04-26,WILDFIRE,8913,POLY000001254,0,0,340,2564640782.3,2213763332.19,621437949.8,0,6562940,169290,7.69,1.2,3.071,133.7,5.12,NARR_E
2010-04-20,2010-04-21,HEAT,5097,POLY000001255,2,0,892,5404523770.33,2365450447.49,2973988904.12,0,2872372,53046,0.11,114.5,-1.756,80.9,34.18,NARR_B
2010-04-23,2010-04-25,FLOOD,5716,POLY000001256,0,0,34,5327346487.88,2388721160.95,2269156523.74,0,2044274,216236,10.17,92.2,3.286,133.2,56.48,NARR_D
2010-04-26,2010-05-15,FLOOD,8122,POLY000001257,0,0,65,11273123052.11,1592740677.42,3468587987.52,0,9508098,179980,15.95,33.4,-3.285,100.8,34.85,NARR_A
2010-04-29,2010-04-29,HURRICANE,2628,POLY000001258,0,1,1138,9258848340.64,598963105.61,1468558892.31,0,2362009,190815,7.79,18.9,-3.79,88.8,73.9,NARR_C
2010-05-02,2010-05-04,SEVERE_STORM,6755,POLY000001259,0,1,622,1939156172.71,41539443.6,1293467636.95,1,1413735,7078,22.57,71.1,4.925,111.2,59.59,NARR_E
2010-05-05,2010-05-16,WILDFIRE,1957,POLY000001260,4,0,1022,11047110876.06,1504385101.91,2689295296.64,1,8411542,165372,2.32,97.1,3.114,70.2,32.62,NARR_A
2010-05-08,2010-05-12,WILDFIRE,9593,POLY000001261,0,0,939,8613412688.16,941323019.49,3111657809.8,0,8200757,65311,3.23,91.5,0.8,119.9,18.93,NARR_B
2010-05-11,2010-05-20,HEAT,3123,POLY000001262,0,0,135,2569433793.16,1605812450.86,408354868.83,0,8774290,181340,3.79,44.3,3.625,79.1,16.32,NARR_C
2010-05-14,2010-06-03,DROUGHT,3016,POLY000001263,0,0,495,10292691930.32,328129408.39,4361455297.02,0,5821362,21831,25.59,55.7,-0.939,104.4,8.03,NARR_F
2010-05-17,2010-05-31,WINTER_STORM,6577,POLY000001264,1,0,684,3131476781.0,346239829.11,1816418486.28,0,864632,71380,1.09,109.4,-3.058,107.6,57.19,NARR_F
2010-05-20,2010-05-20,LANDSLIDE,1549,POLY000001265,0,0,1161,6966409222.15,108594385.91,3329877029.94,0,8685505,237394,9.4,149.0,3.503,122.9,60.62,NARR_A
2010-05-23,2010-05-23,HURRICANE,7804,POLY000001266,0,0,842,1362094795.88,1924690331.63,528703459.58,1,560014,192282,3.23,127.4,-2.816,73.0,68.24,NARR_F
2010-05-26,2010-06-09,DROUGHT,9014,POLY000001267,0,0,261,4603769042.67,22578086.85,3737484834.04,0,6085189,163725,22.34,92.9,0.267,110.0,56.52,NARR_C
2010-05-29,2010-06-08,HEAT,4394,POLY000001268,1,0,452,8451581222.95,2523472616.75,6033693168.54,0,9256762,70688,4.01,10.1,2.409,114.7,0.35,NARR_E
2010-06-01,2010-06-05,FLOOD,9658,POLY000001269,0,0,633,8771190773.77,1094255958.58,1902225170.96,0,11511102,22742,20.42,26.7,2.305,110.1,22.96,NARR_A
2010-06-04,2010-06-06,FLOOD,1331,POLY000001270,4,3,1148,10048865286.36,258783743.78,2984062522.31,0,7634993,7669,23.57,13.9,0.588,111.2,18.17,NARR_C
2010-06-07,2010-06-08,HEAT,7980,POLY000001271,1,0,41,4162585995.93,650696637.68,1948735751.59,0,4500357,74024,26.37,64.0,-3.812,126.7,19.27,NARR_G
2010-06-10,2010-06-11,HEAT,8760,POLY000001272,7,0,331,3350426637.12,942345581.24,710807384.18,0,4017026,149575,5.89,150.9,-3.933,133.4,69.33,NARR_D
2010-06-13,2010-06-21,WILDFIRE,6421,POLY000001273,2,0,568,11805322288.89,186365393.94,9070061507.33,0,1968777,96442,0.26,86.6,-4.7,127.3,56.45,NARR_C
2010-06-16,2010-06-25,WINTER_STORM,7473,POLY000001274,1,1,269,5392040542.62,2910984968.68,2608925026.58,1,7314422,14865,10.58,128.8,4.884,122.5,50.54,NARR_D
2010-06-19,2010-07-05,HEAT,8878,POLY000001275,0,0,802,1975030322.1,2360952900.91,1264866536.52,0,882326,50408,25.74,17.8,-0.092,122.2,33.75,NARR_F
2010-06-22,2010-07-04,LANDSLIDE,5268,POLY000001276,0,0,1073,9742415180.3,2516034969.94,8239875391.03,0,9899105,30581,7.93,14.6,2.046,59.8,42.77,NARR_A
2010-06-25,2010-07-06,WINTER_STORM,7947,POLY000001277,0,0,1035,9717631923.82,536637800.11,5981658707.59,1,2604139,171123,21.66,162.1,-4.023,63.1,40.81,NARR_A
2010-06-28,2010-07-14,SEVERE_STORM,2119,POLY000001278,0,2,357,6909847115.31,1178515726.53,2873936500.1,0,9200124,155823,16.06,130.2,-1.311,67.7,22.67,NARR_B
2010-07-01,2010-07-04,HEAT,5346,POLY000001279,0,0,753,11531577181.49,2548388237.89,7812073783.44,0,239691,155129,23.07,162.3,-1.747,94.8,42.69,NARR_E
2010-07-04,2010-07-18,DROUGHT,5709,POLY000001280,0,1,224,1408785382.02,2931615462.66,833297825.59,0,2033696,126468,2.05,55.5,2.928,132.5,48.05,NARR_F
2010-07-07,2010-07-14,WILDFIRE,8651,POLY000001281,0,0,32,5330894832.85,188267796.59,3541175334.71,0,9305331,231317,3.32,88.6,4.318,72.7,16.91,NARR_G
2010-07-10,2010-07-14,FLOOD,9882,POLY000001282,1,0,83,266407298.4,2880716549.43,196451446.25,0,6960405,228210,9.44,132.6,-3.498,85.9,76.87,NARR_D
2010-07-13,2010-07-24,LANDSLIDE,6871,POLY000001283,0,0,134,8968663224.28,1206922753.09,4030521995.38,0,10539499,35187,2.0,88.7,-3.12,89.0,2.39,NARR_F
2010-07-16,2010-08-03,SEVERE_STORM,5359,POLY000001284,0,1,1081,3606205426.91,2134081243.37,1260518884.24,1,11800935,29015,23.61,29.2,-2.198,112.1,34.87,NARR_G
2010-07-19,2010-08-03,WILDFIRE,7006,POLY000001285,2,0,973,11634109297.8,1450649773.37,1838205479.26,0,5610650,174850,16.77,123.4,-4.483,94.0,19.17,NARR_E
2010-07-22,2010-07-26,TORNADO,3859,POLY000001286,5,0,464,6690027983.92,2581064407.88,3973910285.14,0,2542530,56133,9.52,81.3,0.126,107.8,48.95,NARR_G
2010-07-25,2010-08-06,WILDFIRE,1205,POLY000001287,0,0,218,5658272009.3,1059632040.08,965302705.74,0,4747097,163396,1.1,35.6,-4.924,92.3,13.76,NARR_A
2010-07-28,2010-08-03,TORNADO,8986,POLY000001288,0,0,966,9768273695.9,2178902104.2,4141191191.89,0,4903642,204847,11.52,83.1,-4.89,94.4,10.44,NARR_B
2010-07-31,2010-08-08,WILDFIRE,1510,POLY000001289,0,0,130,8377178847.97,1056184505.83,2181916601.65,1,9307629,80482,4.82,142.6,4.48,115.7,47.0,NARR_G
2010-08-03,2010-08-13,HURRICANE,6416,POLY000001290,1,0,1076,10638475163.98,66338905.04,1777280817.47,0,10358220,12726,6.36,128.5,-1.838,69.9,77.55,NARR_E
2010-08-06,2010-08-11,HEAT,6660,POLY000001291,0,0,450,8955549527.39,2942796234.7,5010422435.83,0,8030715,174797,23.2,40.2,2.085,59.2,43.42,NARR_E
2010-08-09,2010-08-19,LANDSLIDE,5457,POLY000001292,0,4,488,3234153076.19,1644757678.9,687814977.85,0,7299423,114073,16.26,1.2,4.643,115.9,71.1,NARR_C
2010-08-12,2010-08-18,HURRICANE,2984,POLY000001293,0,1,126,4140135449.02,1662412313.48,3078481416.45,0,2926154,92905,27.46,160.7,-1.914,66.6,22.16,NARR_F
2010-08-15,2010-09-03,FLOOD,6373,POLY000001294,0,0,406,8695909565.87,385217766.45,2772289479.52,0,8056502,217713,12.34,155.4,1.619,71.7,14.39,NARR_A
2010-08-18,2010-08-18,FLOOD,4329,POLY000001295,0,0,1004,9093979056.19,2215134327.62,2188167137.33,1,4635662,189421,13.6,136.6,-2.571,52.7,60.06,NARR_F
2010-08-21,2010-08-24,SEVERE_STORM,7222,POLY000001296,0,0,663,212137197.57,2751077790.99,46297154.99,0,7649555,30444,19.25,52.4,0.802,92.1,12.41,NARR_E
2010-08-24,2010-09-03,SEVERE_STORM,9499,POLY000001297,2,0,992,7423097244.91,1043205139.14,3614892900.18,1,7327047,55583,10.42,149.3,0.621,78.0,54.16,NARR_C
2010-08-27,2010-09-01,DROUGHT,4290,POLY000001298,0,0,1101,5997230321.99,35096916.05,3954253572.16,0,8712735,54682,9.77,139.7,-4.071,114.8,13.64,NARR_C
2010-08-30,2010-09-09,WILDFIRE,9229,POLY000001299,5,0,407,5241477689.52,65286314.34,1813646333.75,0,5553717,214905,9.3,57.1,1.443,62.4,37.12,NARR_A
2010-09-02,2010-09-09,HURRICANE,5182,POLY000001300,0,0,692,1776306023.39,639750081.38,1507453365.46,0,3243531,70255,0.59,139.0,-4.271,102.1,52.39,NARR_B
2010-09-05,2010-09-13,WILDFIRE,7650,POLY000001301,0,0,1097,8670028392.41,2425735827.68,6880036381.47,1,6709407,61058,25.0,57.9,-2.679,99.5,54.54,NARR_G
2010-09-08,2010-09-09,DROUGHT,1211,POLY000001302,1,0,567,11132151851.16,1812412061.83,4185154450.14,0,117044,74281,25.14,134.3,-2.44,114.1,15.02,NARR_G
2010-09-11,2010-09-24,SEVERE_STORM,7537,POLY000001303,0,2,623,2534448966.15,2975684209.76,501006031.74,1,10841644,218739,9.45,55.0,2.081,115.5,20.82,NARR_E
2010-09-14,2010-09-22,WINTER_STORM,2007,POLY000001304,0,0,983,7650820346.06,1527145054.96,2657100026.95,0,9368922,83901,26.54,50.0,-2.819,106.7,8.54,NARR_E
2010-09-17,2010-09-18,TORNADO,7030,POLY000001305,0,2,865,2156184272.33,720680626.25,1506371952.43,0,9425367,57445,23.18,65.3,4.511,125.2,23.9,NARR_F
2010-09-20,2010-09-20,TORNADO,7546,POLY000001306,0,0,983,1929676560.29,1453292064.09,1297097387.81,1,1263713,165195,1.74,104.3,-1.794,53.7,59.07,NARR_A
2010-09-23,2010-09-23,HURRICANE,9872,POLY000001307,1,0,338,66184455.23,2898015222.26,39377177.8,1,2619729,152189,13.3,27.3,-1.708,64.0,74.57,NARR_C
2010-09-26,2010-10-06,HEAT,1422,POLY000001308,0,2,192,11955943127.48,1552731338.6,8971141016.67,1,5139288,212054,7.85,6.7,-4.282,121.4,56.11,NARR_B
2010-09-29,2010-10-05,DROUGHT,8906,POLY000001309,3,0,599,7565927907.23,876382670.09,1514889218.24,0,5115699,200296,1.21,19.5,1.043,111.6,63.23,NARR_A
2010-10-02,2010-10-06,HEAT,4919,POLY000001310,0,0,528,10704572598.5,210306617.69,1948144719.79,1,7870507,124841,1.64,13.7,1.736,116.4,71.74,NARR_B
2010-10-05,2010-10-08,WILDFIRE,3336,POLY000001311,0,0,293,3432964579.38,2917378607.44,950584164.32,0,7802,61137,8.35,124.1,2.995,76.1,51.63,NARR_E
2010-10-08,2010-10-19,WINTER_STORM,2572,POLY000001312,1,0,870,8179369253.15,2821687856.35,2387234953.85,1,10466093,216204,1.33,100.9,3.647,99.9,47.87,NARR_C
2010-10-11,2010-10-30,WINTER_STORM,2007,POLY000001313,0,0,432,2270560278.68,661043045.64,502122252.72,0,8009974,100099,9.97,3.8,-3.795,71.8,33.78,NARR_E
2010-10-14,2010-10-28,HEAT,3648,POLY000001314,0,1,185,85945839.97,1472957777.94,59941071.36,1,3324941,221007,10.25,138.4,0.751,114.3,14.73,NARR_G
2010-10-17,2010-11-01,WINTER_STORM,6996,POLY000001315,0,0,923,9856830573.67,1569518622.16,3160812130.87,0,455185,155459,25.35,113.7,0.661,63.8,23.48,NARR_B
2010-10-20,2010-11-06,LANDSLIDE,6427,POLY000001316,0,1,222,9062644318.95,1912301724.59,3708452862.36,0,3557136,147589,6.81,87.1,-1.886,90.0,52.36,NARR_F
2010-10-23,2010-11-05,WINTER_STORM,4613,POLY000001317,0,0,270,2206717604.47,2816834244.06,996003221.45,0,10249093,122344,12.39,49.2,3.697,117.8,5.39,NARR_D
2010-10-26,2010-11-10,LANDSLIDE,5709,POLY000001318,0,2,351,5479876075.22,173871985.62,3824667859.55,0,10409360,156103,12.25,9.0,2.663,111.3,42.19,NARR_F
2010-10-29,2010-11-10,WILDFIRE,8618,POLY000001319,0,0,523,6448458350.33,217853021.7,4095811043.57,0,8292108,122369,1.87,151.5,-0.181,95.6,5.22,NARR_D
2010-11-01,2010-11-04,DROUGHT,5615,POLY000001320,0,0,631,9853135546.78,2730781313.58,1940021804.16,0,217523,86985,4.03,116.0,-2.706,74.9,33.96,NARR_B
2010-11-04,2010-11-24,LANDSLIDE,2515,POLY000001321,0,0,1132,3288833588.25,1444691936.07,2443103235.97,0,963817,22300,25.04,30.0,-3.573,76.1,65.01,NARR_F
2010-11-07,2010-11-22,SEVERE_STORM,6738,POLY000001322,0,0,511,2801171554.88,2227126599.02,914886102.38,0,3595558,151970,17.62,128.7,2.969,128.2,74.24,NARR_C
2010-11-10,2010-11-23,WINTER_STORM,2521,POLY000001323,0,0,233,4673972141.98,771838335.68,1482376607.22,0,4913792,17094,17.74,157.5,-3.146,112.9,29.78,NARR_C
2010-11-13,2010-11-13,FLOOD,8821,POLY000001324,2,0,1181,3924375983.37,2194283047.13,2383141394.97,0,9329341,74373,16.17,98.2,-4.266,86.5,32.49,NARR_D
2010-11-16,2010-11-24,HEAT,9647,POLY000001325,0,2,1142,10780588330.08,204488316.89,3748117778.15,0,6646987,180767,5.4,88.2,-1.699,109.1,55.44,NARR_E
2010-11-19,2010-12-01,WINTER_STORM,4126,POLY000001326,1,1,913,5872094378.66,212341353.89,2824893746.89,1,9544583,200622,2.31,65.2,-4.053,102.3,17.86,NARR_E
2010-11-22,2010-12-04,DROUGHT,5618,POLY000001327,0,0,777,4297685685.72,1007468007.54,1108467578.95,0,7338575,88085,12.21,133.8,4.5,65.5,73.89,NARR_A
2010-11-25,2010-12-12,WILDFIRE,9762,POLY000001328,0,1,294,5575672405.61,31392721.05,2170808656.88,0,6588135,64819,25.53,23.1,-1.301,50.3,33.25,NARR_C
2010-11-28,2010-12-18,LANDSLIDE,6361,POLY000001329,0,0,612,4377825868.11,1365168450.86,1235237977.73,0,4861134,43063,8.06,64.6,-1.646,110.7,47.87,NARR_B
2010-12-01,2010-12-10,HEAT,2049,POLY000001330,0,1,863,9419138454.71,2926096479.93,1873307722.92,0,10205516,130250,6.11,18.6,-2.633,77.7,65.31,NARR_A
2010-12-04,2010-12-21,HURRICANE,8293,POLY000001331,0,0,1079,19524350.38,2451939493.6,10521668.58,0,7077772,34764,11.96,149.2,4.615,61.6,36.21,NARR_B
2010-12-07,2010-12-22,LANDSLIDE,6143,POLY000001332,0,3,904,4930625003.13,159881267.82,1175316653.67,0,7580452,246141,21.45,70.4,1.441,57.0,75.5,NARR_G
2010-12-10,2010-12-25,WILDFIRE,4084,POLY000001333,1,0,491,11852247324.38,436272017.84,6328518259.69,0,11962177,192294,20.39,144.2,3.697,76.8,40.08,NARR_E
2010-12-13,2010-12-16,HEAT,7642,POLY000001334,0,0,347,4081194406.89,225240745.75,2087059942.48,0,184915,7306,6.5,154.6,0.64,81.3,10.51,NARR_B
2010-12-16,2010-12-18,HEAT,3017,POLY000001335,0,1,1068,2991985935.33,2834107373.97,1856735981.42,0,7707155,201509,25.97,118.4,-3.715,56.4,1.4,NARR_F
2010-12-19,2011-01-02,SEVERE_STORM,7807,POLY000001336,0,0,664,6421390110.62,1284768762.57,5029014548.78,0,172544,11715,0.86,88.0,0.578,69.8,51.16,NARR_C
2010-12-22,2011-01-05,WINTER_STORM,9360,POLY000001337,0,0,732,3413684347.7,2002348462.14,2201609865.54,1,5118555,177932,12.96,28.9,0.854,93.1,25.49,NARR_F
2010-12-25,2010-12-25,SEVERE_STORM,7710,POLY000001338,0,0,122,8944532817.8,151312896.43,1771797354.48,0,4622401,30270,7.21,60.9,4.805,81.2,34.25,NARR_A
2010-12-28,2011-01-07,HURRICANE,6506,POLY000001339,0,0,485,9129374363.25,1874861109.19,2834160793.31,1,5277590,19685,22.71,9.5,1.699,110.8,14.77,NARR_F
2010-12-31,2011-01-05,HURRICANE,6155,POLY000001340,0,0,100,4771486423.23,1547361995.01,2314747459.75,0,753586,239819,21.73,140.3,-0.533,99.2,58.66,NARR_E
2011-01-03,2011-01-16,FLOOD,8055,POLY000001341,0,1,274,10273585799.16,257166330.63,4987104321.76,0,11960355,65341,2.13,5.9,-2.402,108.9,59.53,NARR_C
2011-01-06,2011-01-07,SEVERE_STORM,8833,POLY000001342,0,1,94,6423522420.32,2495609841.97,5191616361.06,0,5056732,195783,11.05,106.8,4.829,78.2,3.06,NARR_B
2011-01-09,2011-01-25,HURRICANE,9770,POLY000001343,0,0,989,5066752546.75,672415988.67,1252460498.21,0,9042073,78263,13.86,17.9,-4.676,74.4,40.15,NARR_F
2011-01-12,2011-01-20,FLOOD,7731,POLY000001344,2,0,1088,11449142131.43,21667324.61,5832625295.67,0,2200945,9839,15.28,101.2,-2.052,92.0,66.65,NARR_E
2011-01-15,2011-01-27,WILDFIRE,8602,POLY000001345,0,0,290,5332306000.61,2692990207.37,3877879903.14,0,4764546,181344,21.45,107.2,4.939,86.4,63.84,NARR_A
2011-01-18,2011-02-03,TORNADO,9139,POLY000001346,0,0,998,6823397074.92,347243986.19,2879749586.45,0,59561,88072,4.93,54.2,-3.612,55.1,4.28,NARR_B
2011-01-21,2011-02-02,HEAT,4865,POLY000001347,0,0,1068,10192017141.64,428736026.45,6547282429.88,1,951597,162601,11.86,72.8,-4.077,130.0,26.54,NARR_F
2011-01-24,2011-02-13,FLOOD,2532,POLY000001348,1,0,667,3414683151.83,2220280474.52,1855132230.09,1,58907,129811,22.5,123.5,3.518,103.1,64.76,NARR_D
2011-01-27,2011-02-04,DROUGHT,3934,POLY000001349,0,0,47,4950709996.51,46227880.75,1022348634.14,0,4036560,199146,15.94,86.6,-0.628,109.1,31.99,NARR_B
2011-01-30,2011-02-16,TORNADO,2199,POLY000001350,0,2,598,10983654144.67,2499340373.26,8556135634.07,0,7595680,20875,7.93,13.4,0.162,64.7,66.87,NARR_D
2011-02-02,2011-02-17,TORNADO,7729,POLY000001351,0,0,520,2717921551.16,2278466233.08,815556306.18,1,8024849,125204,3.83,0.5,-3.823,83.2,55.52,NARR_E
2011-02-05,2011-02-07,TORNADO,6936,POLY000001352,0,0,729,2492305247.58,1730111273.83,1236972959.4,0,10214413,130402,23.14,151.8,3.48,114.4,74.67,NARR_D
2011-02-08,2011-02-10,WILDFIRE,5962,POLY000001353,2,0,6,1377716590.12,1398685523.38,660435788.93,0,2175725,138585,22.55,150.0,0.459,92.2,9.52,NARR_C
2011-02-11,2011-02-11,FLOOD,7772,POLY000001354,0,0,940,214391820.42,592716268.05,148937115.18,0,8253309,101000,24.84,130.4,0.404,86.4,12.76,NARR_E
2011-02-14,2011-02-18,FLOOD,3523,POLY000001355,0,0,224,4705728997.59,2658826837.52,3299151931.68,0,9288209,165018,25.34,106.5,1.039,58.3,25.84,NARR_G
2011-02-17,2011-02-27,HURRICANE,5172,POLY000001356,0,0,323,8011259295.79,35294805.38,4973568488.42,0,8154853,154426,27.94,129.5,0.882,86.0,36.38,NARR_F
2011-02-20,2011-03-11,DROUGHT,9614,POLY000001357,0,0,971,10436451669.35,982087722.13,5029960919.62,0,7090544,158542,15.22,64.5,2.128,134.2,22.96,NARR_B
2011-02-23,2011-03-12,WINTER_STORM,4196,POLY000001358,0,0,443,10517859318.93,2173439074.95,5007852968.74,0,10111212,40375,9.61,8.8,2.292,96.0,61.16,NARR_G
2011-02-26,2011-03-02,WILDFIRE,7106,POLY000001359,0,0,742,11068984893.35,1888945344.48,1872140772.79,0,497152,67368,6.26,1.8,-0.644,61.1,79.14,NARR_C
2011-03-01,2011-03-04,WILDFIRE,8805,POLY000001360,0,0,588,3977862288.31,2271815583.84,898531428.44,0,11718518,60730,10.3,82.8,-1.942,127.1,20.26,NARR_G
2011-03-04,2011-03-08,FLOOD,1109,POLY000001361,0,0,479,3938083257.74,1984133343.06,2815160309.98,0,7104058,195768,7.18,163.9,4.147,57.8,49.6,NARR_B
2011-03-07,2011-03-23,WILDFIRE,6204,POLY000001362,1,0,1170,9818468835.62,193263252.16,2520684634.98,0,4809734,202476,2.0,73.1,-0.464,64.9,11.98,NARR_F
2011-03-10,2011-03-20,LANDSLIDE,8718,POLY000001363,0,0,811,3082331870.0,778602757.04,1805136582.15,0,10170987,187563,12.9,71.8,-4.047,72.4,9.83,NARR_A
2011-03-13,2011-03-20,WINTER_STORM,2133,POLY000001364,0,0,626,6019425240.33,2658641450.3,3759062753.76,1,1573795,50355,0.97,119.1,4.91,121.2,16.76,NARR_C
2011-03-16,2011-04-02,HURRICANE,3479,POLY000001365,0,0,1105,2004722843.96,987468616.21,1280882820.08,1,7828682,63585,21.09,145.0,-2.912,128.0,68.63,NARR_A
2011-03-19,2011-03-23,HEAT,9208,POLY000001366,4,0,382,4748673090.19,850226647.81,2411192084.19,1,1510086,166177,0.34,132.4,1.555,97.0,63.88,NARR_E
2011-03-22,2011-03-30,HURRICANE,1196,POLY000001367,0,2,68,10882628725.43,993165891.96,2871387583.96,0,868256,33127,1.57,133.8,-4.574,99.5,48.35,NARR_C
2011-03-25,2011-03-28,DROUGHT,5674,POLY000001368,0,0,226,7472485089.52,2056221903.9,5029383716.46,0,1719681,32893,5.79,160.7,-1.858,76.0,46.57,NARR_F
2011-03-28,2011-04-14,WINTER_STORM,8744,POLY000001369,9,0,1151,9607059056.2,2569790384.91,7672012781.23,0,7295253,4953,11.27,94.5,-3.251,51.2,24.68,NARR_B
2011-03-31,2011-04-06,FLOOD,1226,POLY000001370,1,0,531,4608487005.08,1193737181.94,2782839774.33,0,2375803,219476,6.34,63.8,3.176,68.7,54.73,NARR_B
2011-04-03,2011-04-22,HURRICANE,2875,POLY000001371,0,0,45,3570045216.71,1491058794.43,2479246799.87,0,4933676,196587,8.49,31.7,1.353,69.0,4.15,NARR_G
2011-04-06,2011-04-15,SEVERE_STORM,5850,POLY000001372,0,0,722,5154138255.65,419208282.95,3862871165.52,0,2608693,138307,19.95,55.3,-4.032,110.1,62.86,NARR_G
2011-04-09,2011-04-21,TORNADO,1513,POLY000001373,0,0,770,5861463875.34,2461179099.66,2714032265.45,1,6108533,92812,2.75,106.8,-3.519,54.9,17.95,NARR_B
2011-04-12,2011-04-18,FLOOD,6217,POLY000001374,1,0,113,4177055414.32,1389873014.69,2801086148.97,0,4149976,168332,4.5,70.3,-4.788,111.8,47.9,NARR_E
2011-04-15,2011-04-23,SEVERE_STORM,5172,POLY000001375,0,3,509,9577768754.14,1383093335.25,4293724888.33,0,5912020,194144,7.17,0.2,1.133,65.8,19.26,NARR_G
2011-04-18,2011-04-19,HEAT,7430,POLY000001376,1,0,1140,3669950033.33,2481803868.3,2108216228.03,0,10210553,100945,22.66,57.3,1.685,109.5,63.43,NARR_G
2011-04-21,2011-04-27,TORNADO,9587,POLY000001377,0,0,1083,9002705179.91,98554838.68,1744604153.85,0,477246,208278,14.61,97.1,1.618,123.7,11.9,NARR_A
2011-04-24,2011-05-09,DROUGHT,4386,POLY000001378,0,1,613,11078035728.13,717091663.89,2624937939.23,0,2975195,5083,15.04,100.6,-4.348,103.3,25.79,NARR_B
2011-04-27,2011-05-08,SEVERE_STORM,6259,POLY000001379,0,0,790,4028912373.02,1488943975.15,2388173432.35,0,6213535,164344,4.6,13.8,-1.179,116.2,27.83,NARR_C
2011-04-30,2011-05-10,HEAT,5724,POLY000001380,0,0,162,1957988066.4,2766537927.21,876428500.94,0,9710271,14955,7.46,153.1,2.931,84.7,19.3,NARR_F
2011-05-03,2011-05-16,TORNADO,8861,POLY000001381,0,0,0,2001330430.08,2594073144.47,1171241820.76,1,1633681,77562,21.93,46.3,-3.064,112.5,24.26,NARR_A
2011-05-06,2011-05-14,SEVERE_STORM,9616,POLY000001382,0,0,570,10447613068.4,286147850.55,2970963570.72,0,9224311,10141,5.47,99.1,2.286,75.4,14.54,NARR_D
2011-05-09,2011-05-27,TORNADO,1640,POLY000001383,0,0,575,4054005492.26,1166467977.07,1356837427.17,0,5015905,59592,10.92,93.8,4.225,102.5,34.81,NARR_F
2011-05-12,2011-05-29,WINTER_STORM,6105,POLY000001384,0,1,1057,3175495627.09,297065893.74,1039175322.72,0,825059,27529,2.63,155.5,-4.731,89.2,57.33,NARR_F
2011-05-15,2011-06-03,HURRICANE,1609,POLY000001385,1,0,529,2159936821.58,950226076.4,973111655.0,1,2143998,47417,8.12,115.7,0.819,79.6,40.29,NARR_F
2011-05-18,2011-05-30,WINTER_STORM,9315,POLY000001386,0,0,994,6126596165.7,2389939906.19,1422184514.72,0,5626372,189541,3.88,159.5,-3.921,82.6,60.93,NARR_E
2011-05-21,2011-06-04,HEAT,3486,POLY000001387,0,1,305,10154519436.71,1482767162.42,8024664603.7,1,475876,46905,4.9,31.7,0.55,90.6,33.0,NARR_D
2011-05-24,2011-06-02,LANDSLIDE,8476,POLY000001388,0,0,944,20876428.51,2968149089.81,3654538.58,0,11233952,222959,16.82,91.1,-0.502,67.6,39.57,NARR_C
2011-05-27,2011-06-04,WINTER_STORM,5043,POLY000001389,1,0,142,6383892547.81,256425634.54,1857250807.58,0,8440312,215623,14.65,17.6,-4.778,77.2,19.84,NARR_D
2011-05-30,2011-06-08,WINTER_STORM,2659,POLY000001390,0,0,927,4247287069.02,1367113508.12,2246194440.44,1,10673268,134563,20.81,47.6,-3.155,126.1,66.63,NARR_F
2011-06-02,2011-06-05,SEVERE_STORM,6805,POLY000001391,1,0,152,8663414784.43,1740623247.53,5842402406.49,0,1719329,176896,20.24,148.0,-3.153,63.3,8.46,NARR_A
2011-06-05,2011-06-22,TORNADO,9203,POLY000001392,5,0,251,7009004499.34,180817389.9,2348508909.18,0,10923539,225252,10.3,148.9,-3.101,89.4,50.04,NARR_F
2011-06-08,2011-06-08,DROUGHT,6137,POLY000001393,0,0,1173,3725157566.83,967311566.55,1707953126.63,0,620519,213402,6.89,164.2,0.827,120.1,41.14,NARR_B
2011-06-11,2011-06-12,SEVERE_STORM,5929,POLY000001394,0,0,866,6742136997.75,509631458.96,5493205328.71,0,5210603,134524,15.8,120.1,3.943,53.8,77.26,NARR_A
2011-06-14,2011-07-04,SEVERE_STORM,8537,POLY000001395,0,0,1123,4355310776.61,1703818538.08,2533436475.34,0,527465,125226,19.85,18.9,-1.345,123.4,17.0,NARR_D
