health_infect_report_date,health_infect_pathogen_code,health_infect_case_definition_version,health_infect_case_count_confirmed,health_infect_case_count_probable,health_infect_test_positivity_rate_pct,health_infect_hospital_admission_count,health_infect_icu_admission_count,health_infect_death_count,health_infect_vaccination_coverage_pct,health_infect_variant_lineage,health_infect_outbreak_cluster_id,health_infect_exposure_setting_type,health_infect_contact_tracing_success_rate,health_infect_reporting_delay_days,health_infect_wastewater_signal_level,health_infect_syndromic_indicator_level,health_infect_antimicrobial_resistance_flag,health_infect_public_health_action_level,health_infect_data_refresh_timestamp
2020-10-10,DENGUE,v1.8,2754,1262,19.26,190,26,112,67.87,JN.3.8,CL451258,Unknown,18.21,11,48.22,98.35,N,Emergency,2020-08-31T15:58:07
2025-08-30,RSV,v4.2,2228,1491,2.89,613,169,121,94.2,B.1.4.0,CL391652,Unknown,63.52,17,501.28,5.07,N,HighAlert,2024-02-27T22:32:57
2019-10-17,DENGUE,v5.2,36,601,13.12,1093,59,73,35.84,JN.4.11,CL774028,School,60.46,13,513.34,55.73,Y,Enhanced,2024-11-28T20:22:10
2024-07-24,CHIKV,v2.0,2220,988,29.32,191,110,41,77.04,AY.2.12,CL788764,Unknown,78.77,33,691.15,69.95,N,Routine,2024-10-16T10:39:34
2021-04-19,MALARIA,v4.2,3862,863,49.59,317,288,190,18.56,B.1.5.10,CL897404,CommunityEvent,60.51,2,631.42,90.04,N,Emergency,2024-04-24T18:29:52
2019-06-14,MALARIA,v4.4,4319,55,20.8,477,149,202,36.43,B.1.7.7,CL376371,Market,43.54,35,498.99,13.51,Y,Emergency,2023-02-10T04:48:22
2023-02-26,MALARIA,v5.5,3443,1086,23.29,1083,71,57,7.63,B.1.4.7,CL638575,Travel,26.34,31,593.15,66.25,Y,Routine,2025-02-01T09:19:51
2019-07-31,NORO,v1.0,2675,1276,4.83,653,189,52,30.11,JN.2.9,CL691626,School,58.01,42,176.81,42.86,N,Emergency,2025-02-21T03:04:47
2024-01-21,SARS2,v3.2,4588,329,33.66,524,178,71,17.45,BA.7.5,CL726299,Market,88.42,7,859.43,33.33,Y,HighAlert,2024-09-07T00:54:12
2021-05-30,NORO,v1.4,700,944,3.78,54,239,121,42.72,XBB.1.6,CL419043,Market,89.86,44,406.87,81.77,N,HighAlert,2023-10-08T22:28:18
2019-10-28,MEASLES,v1.8,3543,75,47.35,310,279,176,27.26,KP.5.11,CL624469,Market,7.76,32,839.92,27.99,Y,Emergency,2021-09-18T10:05:02
2019-01-23,DENGUE,v2.7,2105,359,52.19,707,67,29,8.85,EG.3.11,CL805350,Travel,57.11,8,291.35,2.96,Y,Enhanced,2025-05-13T00:41:22
2021-07-22,MALARIA,v3.7,2905,123,27.34,380,61,179,18.39,AY.1.8,CL195621,CommunityEvent,93.98,12,609.58,65.74,Y,Emergency,2025-07-22T04:30:48
2022-07-16,NORO,v4.0,1094,1369,3.61,86,39,84,85.1,EG.1.11,CL396582,Household,9.61,5,482.83,68.76,N,Routine,2024-07-30T03:13:40
2020-05-13,CHIKV,v3.5,4087,1288,51.65,628,89,131,41.95,XBB.5.19,CL565377,Unknown,74.02,2,16.12,7.78,Y,HighAlert,2023-11-09T06:05:53
2023-01-10,SARS2,v5.3,3576,1073,46.97,618,155,240,27.04,EG.8.9,CL146898,CommunityEvent,64.26,19,129.2,97.84,Y,Enhanced,2023-12-01T12:22:24
2024-12-25,TB,v4.5,2293,1354,2.02,847,281,106,47.8,JN.9.9,CL957951,Unknown,97.79,1,810.98,80.46,Y,Routine,2021-08-30T00:06:24
2024-10-05,DENGUE,v3.9,3305,848,24.11,890,32,179,36.49,BA.4.1,CL394258,School,38.89,39,892.15,63.27,N,Emergency,2025-05-14T14:47:04
2023-10-16,TB,v3.1,285,1005,10.68,861,110,115,77.13,BA.9.13,CL215324,CommunityEvent,21.87,3,961.6,57.93,N,Routine,2025-08-11T14:35:42
2024-04-27,SARS2,v1.4,3555,419,35.16,178,294,223,35.84,XBB.8.6,CL824049,Market,69.58,12,799.15,15.83,Y,Emergency,2022-08-05T04:36:29
2025-12-23,INFL_A,v5.7,2683,93,17.31,138,124,57,40.75,AY.6.2,CL845410,Market,93.53,3,968.12,6.49,Y,Routine,2023-04-16T06:28:17
2021-09-11,INFL_A,v2.0,1214,623,26.22,63,91,48,66.95,B.1.8.10,CL700234,Travel,36.31,13,515.56,0.67,Y,Enhanced,2021-09-14T10:05:34
2024-01-29,SARS2,v1.3,4323,1403,42.55,332,247,159,47.75,AY.8.13,CL417152,Workplace,90.91,8,539.41,52.72,N,HighAlert,2020-02-03T14:59:36
2019-08-27,INFL_A,v5.8,1236,995,40.84,721,101,6,14.98,AY.1.3,CL807447,Household,92.35,8,320.15,62.28,N,Enhanced,2024-02-13T03:08:42
2019-02-19,TB,v5.3,1704,775,8.69,1090,1,192,68.68,EG.1.13,CL970447,CommunityEvent,58.68,12,521.86,67.93,Y,HighAlert,2025-09-22T20:38:49
2025-05-29,RSV,v4.6,1135,1103,31.32,32,8,189,93.05,JN.2.10,CL700394,Travel,79.31,12,223.59,18.89,N,Enhanced,2023-03-30T01:15:10
2025-07-12,MEASLES,v3.1,4332,712,35.87,733,65,210,31.26,KP.2.6,CL730393,CommunityEvent,25.25,15,966.36,18.85,N,Emergency,2025-08-29T11:18:42
2024-08-08,INFL_A,v4.3,1861,630,24.64,1090,91,57,93.77,B.1.7.13,CL656922,CommunityEvent,59.25,19,377.87,98.54,Y,Routine,2022-12-26T09:08:41
2024-07-28,INFL_B,v4.6,3978,1243,50.89,194,177,69,75.76,BA.2.10,CL698238,CommunityEvent,28.29,13,858.75,5.76,Y,Emergency,2025-07-27T01:58:49
2020-03-01,INFL_A,v1.0,957,951,44.97,247,250,123,72.01,XBB.1.7,CL457388,Workplace,56.74,25,163.05,69.84,N,HighAlert,2021-09-22T13:00:22
2019-01-01,MALARIA,v1.3,325,1154,16.01,814,233,209,53.15,B.1.9.12,CL823964,Healthcare,26.83,6,618.62,1.26,N,Routine,2020-11-13T18:38:22
2024-12-08,TB,v2.4,1897,886,15.99,1191,53,199,21.43,KP.2.1,CL451054,Unknown,91.91,18,541.2,76.19,N,Routine,2021-11-14T16:34:31
2024-08-23,INFL_B,v2.8,4282,1168,3.27,327,232,8,95.72,JN.2.13,CL941317,CommunityEvent,29.83,44,820.73,3.61,N,HighAlert,2021-03-24T04:36:03
2024-01-20,DENGUE,v4.7,1313,770,15.31,277,81,83,93.1,AY.2.18,CL729722,Household,78.72,27,356.27,94.01,N,Emergency,2022-05-03T01:16:54
2023-08-02,INFL_B,v4.7,3464,60,28.25,287,81,189,14.8,JN.5.8,CL649491,Unknown,64.29,35,387.51,3.64,Y,Routine,2023-10-24T17:08:21
2020-01-25,TB,v5.5,1294,993,40.04,509,72,215,61.7,BA.5.13,CL754617,CommunityEvent,49.89,28,715.64,45.07,Y,Emergency,2022-04-10T21:28:21
2021-04-25,INFL_A,v5.0,4838,1465,45.3,937,56,241,70.02,AY.1.9,CL453954,Workplace,48.69,11,941.47,86.67,Y,Enhanced,2025-05-24T18:18:49
2024-03-17,NORO,v3.4,1567,1417,25.08,48,10,149,67.29,XBB.1.1,CL840429,Market,10.83,34,583.45,10.52,Y,Routine,2025-04-28T05:08:51
2024-09-10,CHIKV,v1.1,2784,616,28.96,55,185,149,55.34,XBB.9.16,CL268151,Travel,89.92,20,83.36,53.9,Y,Emergency,2024-06-12T04:35:21
2021-03-28,CHIKV,v3.0,1791,664,37.27,499,250,147,76.59,AY.9.11,CL398286,CommunityEvent,83.24,28,618.37,52.82,Y,HighAlert,2021-02-10T16:48:18
2024-06-12,MALARIA,v5.3,151,1018,26.69,1023,68,98,37.03,BA.8.16,CL965149,Travel,61.28,16,202.81,28.11,Y,Enhanced,2024-03-28T19:25:14
2019-08-09,MEASLES,v5.0,40,687,27.23,764,148,34,44.28,JN.5.15,CL558243,School,83.06,1,621.24,84.95,N,Routine,2021-05-22T02:02:32
2021-05-17,NORO,v5.0,85,58,21.26,792,136,240,52.5,XBB.4.17,CL934410,Market,46.25,33,734.55,35.73,Y,HighAlert,2022-08-24T01:31:44
2021-06-27,SARS2,v3.2,1032,568,6.43,1073,232,189,30.33,BA.5.7,CL952834,Workplace,37.67,41,431.25,86.01,N,Emergency,2020-05-24T09:17:49
2019-01-24,MEASLES,v2.7,1361,614,41.67,942,88,43,1.33,XBB.4.0,CL712214,School,55.27,22,603.01,44.84,Y,Emergency,2020-07-03T19:36:57
2021-09-06,INFL_A,v4.9,372,1352,3.95,954,7,228,83.86,B.1.7.2,CL599676,Unknown,50.9,39,809.48,65.4,N,HighAlert,2023-10-25T20:26:02
2025-11-11,NORO,v3.3,48,521,27.98,908,153,29,44.96,JN.2.8,CL588906,Workplace,44.45,5,482.49,17.78,N,Routine,2021-01-21T13:50:27
2020-05-03,INFL_A,v2.0,297,109,24.08,613,169,224,45.14,BA.2.0,CL269045,Household,81.23,30,72.35,43.05,Y,Emergency,2023-04-15T21:34:21
2025-10-31,NORO,v1.5,4162,1301,46.56,988,256,89,53.02,B.1.3.3,CL982761,Unknown,97.85,3,588.38,62.73,N,Enhanced,2022-09-05T14:43:16
2022-07-16,MEASLES,v4.0,2875,28,15.45,947,278,77,50.3,B.1.5.9,CL586833,School,17.56,24,34.02,4.77,Y,Routine,2020-12-01T06:01:28
2020-10-29,RSV,v3.1,3917,1175,11.63,1149,43,227,6.04,XBB.1.7,CL521182,Unknown,50.78,15,980.3,51.75,N,Enhanced,2024-08-19T05:15:24
2021-08-08,SARS2,v5.0,2166,274,23.54,223,188,22,98.31,KP.6.5,CL622423,Travel,39.92,20,640.82,19.78,N,Routine,2021-02-08T06:58:23
2025-07-11,RSV,v2.5,4650,1061,12.09,178,43,246,35.83,BA.8.12,CL287537,CommunityEvent,31.39,44,194.88,65.64,Y,Enhanced,2020-11-15T03:06:17
2022-06-09,DENGUE,v4.8,1801,811,22.5,49,260,66,38.2,BA.3.1,CL982128,Household,40.21,36,255.49,60.31,Y,Emergency,2020-07-06T05:42:15
2025-12-14,INFL_A,v3.2,3992,1412,13.66,416,75,228,72.49,JN.1.13,CL168795,Travel,51.96,2,867.7,6.9,N,Routine,2025-06-19T00:16:52
2025-09-25,TB,v4.3,4162,578,38.19,1098,269,35,30.28,AY.9.11,CL846863,School,91.86,30,873.97,83.53,N,HighAlert,2020-03-13T05:27:38
2019-08-18,DENGUE,v1.3,3843,255,49.76,540,176,213,5.99,AY.1.15,CL141822,Market,48.01,29,692.5,65.59,Y,Routine,2021-07-31T04:39:01
2025-09-23,MALARIA,v5.5,2751,1140,33.65,577,236,124,5.67,AY.8.19,CL261433,Unknown,31.61,36,266.82,68.89,Y,Enhanced,2020-01-11T19:07:39
2024-02-19,TB,v3.7,3287,1159,13.28,222,85,195,9.62,JN.8.13,CL845681,Household,51.67,7,671.0,62.0,N,Enhanced,2023-01-15T17:42:38
2020-09-16,DENGUE,v4.1,1839,1007,20.17,42,24,142,92.18,KP.6.1,CL355001,Market,82.59,27,656.59,58.08,N,Routine,2023-01-10T05:03:02
2024-02-14,DENGUE,v4.3,1852,612,54.82,1190,130,134,13.62,BA.8.0,CL644403,Workplace,49.77,4,196.75,5.26,Y,Routine,2022-08-22T03:04:28
2020-03-18,RSV,v1.9,582,1102,17.03,710,132,95,73.9,KP.9.14,CL142648,Household,75.84,8,608.32,67.09,N,HighAlert,2024-06-10T01:34:26
2025-08-02,SARS2,v3.6,4283,418,50.37,884,130,63,31.24,BA.2.18,CL580380,Unknown,14.01,31,193.44,64.24,Y,Routine,2025-08-07T11:28:56
2022-11-08,SARS2,v5.7,339,1085,51.6,92,83,141,24.58,BA.6.14,CL209110,CommunityEvent,70.16,8,360.93,72.05,Y,Emergency,2022-05-08T15:59:52
2021-01-17,MEASLES,v2.1,4368,308,30.36,225,134,203,8.21,AY.7.2,CL497541,Travel,1.69,21,169.6,34.07,Y,Enhanced,2023-11-28T13:54:46
2021-03-21,INFL_A,v5.0,4488,154,42.7,410,154,144,82.48,AY.6.10,CL847395,Workplace,63.16,9,576.35,91.44,Y,Emergency,2021-08-05T03:40:16
2020-11-05,INFL_B,v3.3,4954,787,53.87,378,67,98,55.69,KP.2.18,CL843121,Market,78.63,0,713.86,48.24,N,Emergency,2024-05-30T06:22:12
2019-09-18,MEASLES,v1.9,153,262,7.9,499,176,21,64.17,KP.4.12,CL768589,Healthcare,33.81,12,875.93,73.6,Y,Emergency,2020-07-16T11:22:25
2025-04-10,INFL_A,v4.8,4182,676,11.5,381,208,169,11.1,KP.5.4,CL472218,Household,73.1,10,786.25,39.53,Y,Enhanced,2025-07-03T05:36:25
2024-10-31,INFL_A,v5.5,3543,1253,52.94,213,192,106,9.27,EG.3.6,CL556615,Workplace,27.03,31,535.31,69.08,Y,Emergency,2023-04-07T15:42:58
2023-05-16,NORO,v5.3,219,546,29.64,465,61,117,5.02,AY.6.14,CL154479,CommunityEvent,72.54,38,130.51,15.54,Y,Routine,2022-12-09T08:46:42
2025-11-20,TB,v1.7,2876,1061,37.85,165,4,156,75.25,XBB.3.6,CL116633,Workplace,32.44,2,211.36,6.89,Y,Routine,2025-06-22T05:35:28
2021-10-25,CHIKV,v1.4,4957,785,4.56,1167,13,192,42.06,EG.9.11,CL741002,Market,36.21,21,588.9,9.59,Y,HighAlert,2022-07-21T14:43:13
2025-06-07,INFL_A,v3.9,4328,101,41.98,1020,124,111,37.53,XBB.4.17,CL975661,Travel,1.12,28,861.64,93.89,N,Enhanced,2021-03-13T16:52:40
2022-07-02,RSV,v5.7,2686,998,22.73,454,87,52,42.15,BA.8.0,CL741408,Healthcare,68.07,9,737.89,83.72,Y,Emergency,2024-04-30T09:51:25
2020-12-07,TB,v3.7,3954,431,15.04,333,241,102,37.44,XBB.1.5,CL768242,Healthcare,17.5,22,822.31,42.28,Y,Emergency,2022-11-03T18:19:03
2025-02-02,CHIKV,v4.2,747,457,23.99,390,113,226,41.0,JN.7.2,CL880459,Market,74.3,34,751.56,83.96,N,Routine,2020-02-15T15:36:32
2020-10-13,RSV,v1.6,4683,1242,13.78,1005,221,114,26.3,BA.8.19,CL391632,Workplace,8.82,15,732.05,36.48,Y,HighAlert,2021-08-19T17:52:45
2023-11-29,TB,v5.6,485,1442,34.47,1134,241,191,36.45,JN.1.18,CL409163,Travel,89.76,43,750.39,87.58,Y,Emergency,2025-07-10T11:59:25
2025-06-03,SARS2,v5.0,4303,347,31.25,832,271,247,63.14,JN.9.17,CL698047,CommunityEvent,68.13,25,36.21,31.26,Y,Enhanced,2023-01-03T04:30:00
2022-01-17,TB,v1.2,2709,931,6.84,229,38,136,75.24,JN.2.6,CL194494,Workplace,6.24,29,96.82,29.54,Y,Enhanced,2020-04-26T17:26:38
2024-11-21,NORO,v1.2,4419,1127,13.34,1184,176,220,31.97,KP.8.10,CL367327,Market,78.33,25,797.46,95.02,Y,Routine,2023-03-27T12:28:27
2023-10-02,MEASLES,v4.6,4893,227,13.5,1138,128,57,12.81,BA.9.8,CL452483,Workplace,22.75,36,108.01,37.48,Y,Routine,2020-06-29T08:01:10
2023-12-18,MALARIA,v2.6,3761,1294,19.64,176,188,98,79.51,KP.5.15,CL721141,Unknown,24.41,36,504.59,17.94,N,Routine,2025-10-20T06:02:51
2021-03-19,CHIKV,v1.5,4664,58,13.07,311,255,98,82.79,B.1.8.7,CL516566,CommunityEvent,79.49,22,244.84,84.19,Y,Emergency,2021-07-15T23:26:55
2024-06-17,NORO,v2.8,2372,631,53.91,582,15,178,65.16,BA.7.17,CL816793,Healthcare,56.27,10,374.61,91.5,Y,Emergency,2025-09-12T13:46:47
2025-07-21,RSV,v1.6,1996,1175,27.84,204,36,55,85.24,B.1.7.14,CL715860,Unknown,32.69,20,298.88,50.13,N,Routine,2025-05-23T10:36:46
2022-12-06,INFL_A,v5.4,489,315,48.66,1109,284,92,10.18,BA.6.9,CL387003,Travel,15.53,30,924.29,18.46,N,Emergency,2023-11-22T05:09:10
2019-08-03,SARS2,v1.4,3398,1109,26.58,334,173,30,80.65,JN.6.18,CL251646,Workplace,52.42,38,434.22,79.93,Y,Routine,2021-05-19T16:49:48
2019-02-19,INFL_A,v1.8,4115,359,42.0,836,15,218,34.32,BA.2.11,CL414370,School,9.7,32,609.3,7.49,N,HighAlert,2025-03-10T07:59:22
2024-04-12,INFL_B,v5.1,2108,1068,20.74,543,42,108,15.67,BA.5.8,CL566733,Market,15.35,33,129.3,72.93,N,Emergency,2023-06-22T12:56:29
2025-10-16,INFL_A,v3.6,2448,1019,49.3,142,290,159,45.49,AY.7.12,CL185949,Household,46.57,6,400.04,20.72,Y,HighAlert,2022-04-16T11:26:59
2025-10-03,INFL_A,v2.8,688,623,34.97,384,213,118,81.67,AY.7.13,CL889519,Healthcare,21.58,12,998.2,63.74,N,Enhanced,2021-04-24T11:49:34
2021-01-02,SARS2,v3.1,3831,1068,44.37,588,192,9,11.33,BA.1.17,CL849279,School,74.05,20,214.19,16.08,N,Enhanced,2022-02-21T05:08:41
2024-04-17,RSV,v4.6,4901,189,45.5,299,19,122,88.97,EG.6.18,CL365122,Household,94.44,32,530.21,81.66,Y,HighAlert,2025-01-25T23:28:06
2023-09-01,NORO,v2.6,1867,476,52.28,631,285,62,54.07,BA.5.3,CL161671,CommunityEvent,94.56,6,317.22,16.43,N,Emergency,2024-09-17T04:53:42
2020-02-25,TB,v1.4,1,1154,37.65,759,131,198,98.03,AY.1.18,CL777651,Healthcare,25.37,12,364.43,77.04,Y,HighAlert,2024-11-09T00:23:35
2022-05-02,SARS2,v5.3,3100,443,54.92,905,138,208,39.33,XBB.1.0,CL747528,CommunityEvent,64.69,32,521.54,80.9,N,HighAlert,2020-10-09T21:26:47
2025-07-31,NORO,v1.8,516,751,23.48,1176,205,73,53.99,KP.1.10,CL605233,Unknown,24.22,0,171.46,74.85,N,Routine,2021-09-22T00:28:27
2025-08-17,DENGUE,v4.6,1469,391,15.73,1164,161,246,52.34,AY.7.3,CL518485,CommunityEvent,1.74,8,306.05,64.0,N,Enhanced,2020-11-20T15:20:13
2024-06-06,CHIKV,v2.7,69,1481,28.76,30,164,232,88.14,EG.8.2,CL159547,CommunityEvent,6.93,6,946.82,59.73,Y,HighAlert,2020-05-08T10:25:52
2022-04-30,INFL_B,v3.1,1702,917,0.82,898,33,32,44.11,BA.9.19,CL216229,Healthcare,56.8,14,913.7,77.34,N,HighAlert,2021-03-10T07:06:05
2024-02-03,NORO,v4.6,900,545,41.28,363,169,210,83.04,BA.6.16,CL378745,Market,85.06,26,478.29,90.28,N,HighAlert,2020-04-22T18:40:16
2022-12-10,INFL_B,v5.3,3718,384,50.09,959,244,68,77.92,KP.5.13,CL907743,Household,87.59,37,325.88,67.16,N,Emergency,2020-07-26T18:52:57
2021-12-20,SARS2,v4.4,722,771,32.56,632,288,87,23.88,B.1.5.19,CL490150,Healthcare,5.66,7,518.6,13.34,Y,Enhanced,2021-07-18T13:38:54
2019-04-22,CHIKV,v1.2,3542,471,36.58,546,72,60,17.4,KP.6.1,CL853772,Market,80.73,36,473.72,96.21,N,Enhanced,2021-08-21T20:54:35
2020-05-24,INFL_A,v3.6,1173,812,26.54,663,299,71,67.71,EG.6.10,CL392135,CommunityEvent,45.26,9,309.7,67.81,Y,HighAlert,2020-06-13T09:41:38
2020-03-06,INFL_B,v4.9,3348,964,50.19,366,165,61,38.5,KP.9.19,CL343503,Workplace,5.33,16,686.83,7.24,Y,Enhanced,2021-12-25T16:23:28
2024-08-06,DENGUE,v4.9,4082,1325,0.53,571,153,56,32.19,B.1.1.13,CL619091,CommunityEvent,60.7,1,767.66,77.26,N,Enhanced,2025-07-02T01:04:51
2023-05-03,INFL_A,v2.5,1939,609,52.89,977,146,241,64.64,JN.9.12,CL430203,Market,41.57,40,810.57,95.9,Y,Enhanced,2025-01-05T23:12:36
2025-12-28,MALARIA,v1.4,46,1354,12.63,975,124,122,18.23,B.1.6.18,CL588576,Healthcare,4.06,18,458.34,59.92,Y,Emergency,2023-05-27T06:11:06
2025-05-13,INFL_B,v4.9,3309,729,22.26,712,81,44,5.88,EG.2.11,CL412994,Workplace,35.72,20,636.51,6.89,Y,Emergency,2023-09-13T03:48:36
2024-04-23,RSV,v1.6,2424,205,2.6,985,124,40,53.83,XBB.1.2,CL797151,CommunityEvent,84.63,16,206.31,21.13,N,Enhanced,2022-11-28T03:56:17
2023-02-05,RSV,v1.8,4305,296,2.51,1160,93,247,83.59,EG.7.10,CL289592,Household,59.67,14,619.37,35.44,N,Emergency,2022-08-11T06:30:04
2025-05-22,SARS2,v3.6,1105,1146,21.67,882,1,167,8.98,JN.9.9,CL148277,School,79.57,42,709.62,61.72,N,Routine,2023-08-10T15:46:39
2024-01-20,INFL_A,v3.9,914,883,42.41,955,284,193,47.24,JN.9.15,CL235608,School,91.42,44,188.11,59.68,N,HighAlert,2023-12-22T09:47:22
2022-07-11,TB,v2.8,260,1,26.46,166,285,143,43.37,BA.2.17,CL545590,Travel,42.75,8,864.55,71.83,Y,HighAlert,2023-08-04T21:14:19
2023-04-06,INFL_A,v3.1,2457,436,9.54,501,248,139,30.64,KP.3.17,CL424722,Travel,41.25,19,712.39,50.55,N,HighAlert,2020-02-10T21:11:34
2022-10-22,CHIKV,v5.0,2634,812,12.38,267,9,166,22.71,B.1.4.8,CL532062,Travel,40.76,15,90.92,77.7,N,Routine,2022-01-18T09:24:20
2021-10-12,DENGUE,v2.1,339,1334,41.98,250,208,146,40.1,AY.4.18,CL301239,School,91.17,10,152.73,62.87,Y,Emergency,2021-06-18T19:53:19
2021-01-23,DENGUE,v1.0,1743,58,51.88,1034,195,170,6.03,B.1.7.17,CL297308,Unknown,91.44,36,97.56,60.76,N,HighAlert,2024-12-24T22:09:56
2024-05-22,INFL_A,v3.8,968,1322,21.98,770,34,38,88.59,KP.4.18,CL713902,Workplace,17.04,44,426.58,18.03,Y,Enhanced,2021-02-13T02:36:05
2022-05-31,CHIKV,v4.7,237,970,44.22,975,283,60,20.49,EG.6.16,CL672815,Household,39.05,22,79.72,18.51,Y,Routine,2021-01-29T07:22:10
2022-12-31,INFL_A,v1.4,579,161,26.23,615,97,127,4.17,JN.6.4,CL784853,Market,25.03,31,547.12,31.43,Y,HighAlert,2024-05-14T13:35:04
2022-02-01,NORO,v1.6,390,413,0.24,177,12,142,19.38,JN.7.15,CL368673,Healthcare,59.43,39,266.79,12.63,N,Emergency,2025-03-31T02:25:31
2024-06-01,MEASLES,v1.7,1008,325,46.68,249,52,44,17.35,JN.4.6,CL106570,Unknown,34.78,34,613.4,65.32,N,Emergency,2023-11-29T18:47:35
2022-10-24,INFL_A,v4.0,998,322,1.49,1070,97,68,97.46,KP.9.18,CL361408,Workplace,36.55,24,176.29,82.68,Y,HighAlert,2021-03-05T18:59:02
2022-08-20,MALARIA,v1.7,2335,1367,18.85,842,288,225,65.42,JN.4.4,CL232840,Unknown,2.59,21,931.47,95.32,N,Routine,2022-10-11T06:52:20
2021-04-28,INFL_B,v2.6,1177,632,31.39,592,269,217,31.59,KP.5.17,CL565821,Household,74.68,9,250.19,35.15,Y,HighAlert,2024-10-22T18:06:20
2024-06-09,RSV,v5.2,2417,105,46.3,181,243,36,69.9,BA.3.18,CL725243,School,38.8,29,386.86,95.21,N,Emergency,2021-12-09T10:25:16
2023-07-08,INFL_A,v5.2,800,766,45.06,182,157,115,78.63,EG.9.7,CL411753,Travel,11.39,36,189.73,51.32,Y,Emergency,2025-09-30T23:34:45
2023-03-10,MALARIA,v3.0,4853,1105,8.57,22,191,116,71.74,XBB.1.3,CL973559,Travel,45.53,0,654.69,57.48,Y,Enhanced,2023-05-11T23:00:43
2024-06-08,CHIKV,v1.0,300,720,2.82,378,236,197,55.75,EG.5.5,CL316720,CommunityEvent,32.73,3,282.75,56.36,Y,HighAlert,2022-09-30T19:24:23
2025-07-21,MEASLES,v2.6,4438,713,24.06,836,109,63,85.54,XBB.1.7,CL357345,Workplace,90.97,5,407.95,75.61,N,Emergency,2023-05-06T11:20:18
2025-10-27,INFL_A,v1.9,1369,541,23.93,372,98,18,11.7,EG.6.6,CL195908,CommunityEvent,53.51,18,367.2,30.16,Y,Enhanced,2023-08-21T01:16:25
2022-04-09,MALARIA,v5.4,4383,318,9.93,1187,214,189,55.02,BA.7.11,CL590048,CommunityEvent,66.36,7,142.0,82.74,N,Routine,2021-06-29T08:29:26
2024-12-08,INFL_A,v1.4,3883,270,34.04,778,95,176,46.78,JN.9.13,CL247043,School,93.91,10,355.2,37.45,Y,HighAlert,2024-12-30T18:57:48
2019-04-14,NORO,v5.5,748,1258,18.67,1172,90,122,59.98,B.1.3.17,CL401470,Workplace,69.77,42,397.84,92.63,N,HighAlert,2022-05-28T05:37:09
2020-01-16,INFL_A,v1.1,4635,691,52.12,853,235,175,11.66,KP.1.1,CL332302,Unknown,57.05,33,956.56,34.71,N,Emergency,2022-06-17T20:52:03
2019-09-07,DENGUE,v5.6,4287,287,15.96,893,164,8,6.59,AY.7.4,CL353277,Workplace,32.22,7,51.01,66.8,Y,Routine,2022-08-21T11:21:47
2023-02-03,DENGUE,v1.7,3891,597,51.63,499,29,243,8.0,BA.8.0,CL490649,Household,76.26,12,418.78,11.18,N,Routine,2025-03-09T22:38:22
2022-06-11,TB,v3.4,2296,522,17.35,1129,219,119,7.2,EG.9.13,CL118500,CommunityEvent,76.67,37,491.94,81.18,N,Emergency,2022-03-10T10:32:38
2021-05-18,INFL_A,v3.8,374,534,5.69,815,254,78,24.91,KP.6.14,CL929069,Workplace,63.97,17,925.66,79.18,Y,Emergency,2020-12-10T20:06:10
2022-02-11,CHIKV,v4.2,3883,1387,13.76,267,240,159,27.24,AY.7.9,CL533131,Workplace,34.5,10,245.37,71.08,N,Routine,2024-08-10T07:12:56
2024-08-08,DENGUE,v4.8,314,960,53.01,856,182,30,74.06,B.1.5.5,CL809686,Household,29.59,35,378.02,3.5,Y,Enhanced,2020-06-22T07:58:58
2020-11-17,DENGUE,v4.4,4934,689,32.82,371,277,23,60.31,EG.7.10,CL682851,CommunityEvent,74.44,0,68.07,63.57,N,Routine,2024-11-22T05:40:57
2021-09-17,RSV,v5.6,4140,485,1.96,1010,121,100,87.77,XBB.3.2,CL429862,Market,14.4,36,996.53,53.66,Y,Enhanced,2022-04-15T22:59:45
2022-10-30,MEASLES,v1.4,559,319,26.0,1065,29,242,68.29,BA.7.2,CL737996,Travel,18.77,16,473.96,31.02,N,HighAlert,2020-12-09T03:58:49
2023-12-11,SARS2,v4.1,2071,395,25.86,375,83,39,89.0,EG.1.4,CL460980,Healthcare,52.3,25,991.73,30.0,N,Enhanced,2020-02-16T05:18:40
2023-12-22,MALARIA,v4.4,2912,56,53.32,656,61,64,97.57,BA.3.2,CL661411,Healthcare,30.26,35,305.91,33.15,Y,Enhanced,2020-07-13T11:25:45
2022-05-01,INFL_B,v2.8,554,871,18.91,112,37,69,49.27,XBB.4.3,CL416655,Travel,28.38,17,877.74,97.02,Y,Enhanced,2023-01-25T18:32:15
2023-11-29,MEASLES,v1.3,3916,536,18.82,1021,207,176,77.2,EG.4.13,CL522948,Unknown,56.59,4,429.32,94.97,N,Emergency,2023-09-04T16:37:00
2024-12-31,DENGUE,v4.1,1864,561,7.99,1004,58,131,13.1,AY.7.1,CL675464,Unknown,18.18,18,89.44,43.48,Y,Enhanced,2021-09-03T10:37:14
2020-11-09,INFL_A,v2.9,4099,478,16.52,989,245,48,21.88,B.1.1.7,CL632817,School,89.49,36,78.84,51.45,N,Routine,2021-01-24T17:23:25
2025-11-04,DENGUE,v5.5,1195,162,18.07,854,168,28,5.92,EG.2.7,CL111413,Healthcare,28.25,39,832.4,18.72,N,Routine,2021-08-23T05:05:36
