edu_finance_fiscal_year,edu_finance_lea_id,edu_finance_revenue_local,edu_finance_revenue_state,edu_finance_revenue_federal,edu_finance_expenditure_instruction,edu_finance_expenditure_support_services,edu_finance_expenditure_capital,edu_finance_expenditure_debt_service,edu_finance_teacher_salary_average,edu_finance_administrator_salary_average,edu_finance_benefits_cost_total,edu_finance_facility_condition_index,edu_finance_technology_spend_per_student,edu_finance_transport_spend_per_student,edu_finance_special_ed_spend_share_pct,edu_finance_ell_program_spend_share_pct,edu_finance_fund_balance_end_year,edu_finance_pension_liability_estimate,edu_finance_audit_finding_count
2018,LEA699360,1010895766.93,17743067283.92,1986237940.04,10178189233.6,3526687117.42,7978009659.46,2927353699.27,1199524.36,2040281.47,3446319262.74,70.88,24073.37,16473.52,10.34,8.92,5911408734.76,9662246545.05,37
2019,LEA289295,11981446512.5,15552392948.86,428077649.93,18284172070.0,9750867102.04,1322945610.54,2702271759.78,834991.61,2332937.26,6080765111.58,1.73,14077.41,6831.96,9.22,2.46,2485201485.8,12709941343.76,14
2018,LEA999006,3279748384.88,9232370633.42,3252952018.86,21951396233.57,11869719640.42,3291399463.37,1408412402.79,807746.0,757605.38,2859611947.64,18.83,17112.61,15360.69,0.69,3.29,2849102861.1,15320811714.64,7
2017,LEA167308,19071330948.5,24577697389.16,725634313.19,18619937304.24,6403124099.7,3049038568.75,1319910602.21,1168459.81,1498050.56,6093474580.37,71.5,2177.12,12459.94,14.79,0.17,5218967075.38,7813771250.49,15
2024,LEA245384,840400980.59,6090863213.49,2157442054.69,8735800758.02,7056081604.77,321671267.97,2617450298.27,877136.58,1767070.79,5366578236.84,84.25,8286.55,465.01,8.47,10.13,1946907366.72,14720447004.97,5
2024,LEA696673,8108973152.82,3725740208.6,2062843003.51,18238055059.37,2251715946.0,4173782166.95,735544484.01,739312.1,872120.74,3941289172.83,45.99,4531.64,9276.87,1.05,8.65,3154020073.9,9534273314.33,17
2023,LEA160903,6716182040.01,23275736687.08,2835014672.61,18765621336.12,4469007184.78,6283152202.49,145644593.06,1041686.11,1764330.18,1176307117.04,81.26,2495.9,1206.38,2.1,11.21,3584945715.4,16949551863.94,34
2017,LEA497271,18743353580.73,11853331752.74,64617393.93,9155870218.52,6744635846.74,1361645004.81,2253841058.17,1109973.43,1329710.72,6059340410.81,7.66,11582.42,11564.17,12.81,14.12,4303225271.28,19320114212.46,12
2024,LEA927984,7288826156.16,3573850330.06,4634605198.25,17477130032.74,11108685805.31,1301553377.2,869181799.58,321128.2,1024676.96,1387456395.67,33.55,7937.47,4646.44,19.52,0.42,4955383378.51,4836386580.8,2
2020,LEA793692,56688618.4,28583378230.73,664156525.39,6338198327.72,4109713999.22,3516889538.62,1891374775.91,554814.64,727459.95,2141667875.65,26.36,13976.88,2417.2,12.18,8.47,4652216525.69,10729834244.2,19
2025,LEA736815,18131045421.05,11352166699.82,1656784563.63,17426302178.78,8451623932.97,1047756288.78,1069386978.56,524251.19,504978.69,4467988042.08,69.65,18377.28,13193.03,5.35,4.92,34333748.2,6360280347.64,23
2024,LEA143143,11996471592.95,28649909725.83,4187041854.37,13847568275.4,4490626350.86,4096938973.93,2790297571.76,643122.25,1798128.91,2814309994.9,42.23,13868.8,15605.27,9.89,11.0,1577161100.25,9737927191.69,2
2023,LEA910987,9973590516.47,2027518385.83,3155526394.99,23007642426.58,4473057454.36,1855216858.34,1958812780.45,192115.28,1722940.65,4329222692.84,20.02,22567.89,7928.55,1.07,13.12,5413543403.7,9398608215.56,14
2025,LEA502807,9620006814.77,10350059538.28,2266397762.86,16062537541.72,10850580698.25,4000338021.01,2416758202.6,844343.02,1823821.95,1964204956.18,99.61,22625.57,17421.05,4.83,11.48,5859928940.04,107299932.11,12
2021,LEA109911,6547254601.81,21496632074.65,3244972363.23,21928755745.07,7019569491.65,149828558.48,1527380270.86,604007.94,1741318.09,81214273.98,9.52,5218.15,4603.93,5.79,3.61,948366171.11,14595311898.61,20
2023,LEA197879,9641625475.07,13415283420.41,2782417286.08,24017285189.4,3839161701.33,4328928872.95,1682844336.02,201366.32,1048345.68,423000584.79,56.27,2839.61,16543.48,14.73,11.5,2464341842.34,18331959017.47,12
2017,LEA136302,2286176622.75,23847845660.04,4001439562.06,9097957947.24,2409184036.58,2838171205.0,592081555.15,836736.83,2062088.76,4139704343.24,49.76,21722.89,13176.76,12.96,8.71,-285241615.88,101532363.69,9
2024,LEA523164,12935119875.58,11510660537.18,559915297.23,18791421556.39,10547380242.66,5515002368.43,1367756647.46,396794.89,1269238.34,5184797403.92,6.35,8108.19,20575.85,14.11,11.37,788733902.66,6643729750.66,15
2021,LEA803012,2762930633.64,11837587639.81,492382879.01,2109195371.18,3397552668.14,3224420463.83,2181083759.32,1139146.31,267067.9,4787037034.24,68.57,359.05,5748.33,16.2,7.63,4712540194.48,5129251244.83,5
2017,LEA165678,17067905793.34,4698319942.66,1758227050.92,6023835907.11,6916133173.7,5764779296.34,123343946.63,351526.14,996646.45,6594879305.45,32.6,24246.73,17632.68,8.84,10.03,2182081227.71,9072318103.82,38
2018,LEA128524,392156585.3,23096452147.71,2957097212.31,24819188970.34,7676305019.83,1333246283.9,2116903134.02,193582.1,1021977.88,5465972530.93,48.58,8065.42,18562.55,18.89,10.01,417771357.83,16771571381.17,12
2019,LEA894533,16249669588.5,8021196693.72,3026015565.08,9646799367.36,2027743741.93,6523084428.88,1107326816.44,843464.31,1998891.73,5111126092.08,78.61,2007.17,10408.16,10.86,13.68,4036234138.51,5894172680.25,5
2023,LEA732194,18538894529.68,9238970076.16,321976565.18,14145722442.46,9235968283.18,2441427215.85,2404591493.73,769669.4,1529208.76,4088728973.44,3.26,19226.13,3469.73,15.35,2.58,4043963116.81,11173668366.52,27
2025,LEA994820,17145064122.85,5995899201.72,3769162230.36,8442271842.86,13476613408.82,689331163.57,559581029.43,721104.8,1478503.13,4495374355.4,46.3,18880.1,2588.45,19.27,12.04,4833661957.98,9539422424.04,23
2016,LEA938580,6455624695.78,21277371928.64,2758440741.84,17896954832.13,7509243782.76,3293176673.03,202865190.57,470671.72,481563.95,4067131343.82,3.44,24489.02,18444.87,14.7,2.38,3284243324.56,14697442121.6,33
2024,LEA997128,14904096353.8,2405272059.92,4541327898.48,8054505396.47,8745024727.87,730892108.59,1825388307.62,620374.84,1182739.32,4661679141.83,90.33,21604.72,10661.5,17.42,2.26,1921497252.59,7095520705.18,0
2025,LEA116211,3926562748.05,2427125479.67,1550274428.07,21891832698.57,3991572842.47,7071904009.07,1355811152.59,714064.72,448584.03,3167262191.57,50.25,3719.73,13537.53,4.07,3.75,720008415.28,2421666466.11,23
2019,LEA803992,390600797.34,21878816193.1,2297758443.68,18014962520.82,11457094552.21,7132871970.9,1659803258.31,956443.26,1197846.03,5410374244.94,40.19,24723.33,37.74,17.48,11.49,3153016899.73,1065689569.69,15
2020,LEA375605,2644102965.63,19267007796.84,3587743827.87,23388123112.56,2075434905.94,3852623320.09,1346089939.05,622672.93,1214550.42,958471533.72,18.48,21719.95,4788.92,6.49,13.01,5813603748.31,15427881696.77,16
2020,LEA451525,2619218675.79,16761700992.13,74041532.79,9442882931.77,1713643020.45,2958793451.93,348711141.73,930311.81,2322599.77,3848115240.34,94.92,13799.18,6926.53,5.47,9.72,5280184469.57,12873647577.6,39
2022,LEA125074,607865140.71,3138392833.16,3881412543.35,21568407051.12,138831967.75,4014422919.25,5089169.26,1102077.54,2382007.37,4117692069.67,25.38,6525.82,11877.7,1.49,13.6,525096071.3,18159400533.15,28
2016,LEA943146,3920832312.65,24098786506.37,2573457354.18,12084236443.53,1695060891.17,4118271290.76,2501224023.63,246549.97,454064.76,6856519880.52,19.28,8512.38,9450.8,16.47,9.39,2695367738.21,4102530491.94,13
2016,LEA936000,16974895182.33,11027309459.38,4644084233.7,18689825808.18,9778175156.93,1390457698.51,1264032118.87,425573.26,1274785.89,5330072629.56,66.6,17911.14,16370.81,6.51,8.3,4602009851.66,1004765581.89,30
2018,LEA343078,6325860817.78,7698931144.11,3918549375.98,17040967276.54,933561820.31,121020849.13,1373729983.54,1001998.16,1658804.66,1906713329.19,93.75,7675.57,2206.84,18.36,7.75,281016180.6,16642235607.96,38
2023,LEA901202,13478081657.87,1934135808.59,649636366.5,24293012978.12,1101343594.41,525552280.22,2944290676.38,721407.47,1702813.2,3856509110.26,24.42,14649.89,12433.37,9.12,8.09,1313509036.84,14775104940.03,39
2021,LEA916067,2112071638.52,22558579487.78,316568341.74,10988026458.09,7625114424.79,5463114348.3,2004739970.62,760339.62,2318812.18,3121085684.39,37.86,4578.99,13548.63,7.34,0.7,-47071727.08,18143218502.99,16
2022,LEA220684,18547958086.05,27522291881.48,398985059.03,19245875003.99,14549229126.33,2315503359.66,2862810519.16,374066.95,1552979.06,2628200310.71,2.46,13841.56,11749.93,18.75,9.98,5888328011.95,14150170607.81,33
2016,LEA880605,18423637269.05,16899195064.19,102065135.87,3744309318.64,9504787779.51,6350857631.12,762102510.68,1153625.87,874599.33,3314527572.48,57.23,9479.01,15219.98,4.3,13.07,2469485902.06,18495677533.82,7
2024,LEA566417,4134247540.26,2330080428.08,2315053442.66,333867450.42,2675345637.1,3198655621.86,753535722.46,796974.29,645088.64,6532139979.98,14.23,6338.5,3917.21,12.18,8.85,622139673.37,19107006693.8,21
2017,LEA686362,987798461.72,17469639928.86,652669857.66,20859680436.69,4793713847.26,2647990792.88,1418098920.73,1004266.01,1606029.99,724883788.21,26.13,21774.44,8130.66,7.2,5.17,988485804.17,12002691456.15,17
2018,LEA186351,16542638937.6,20987838889.8,3020265787.47,17429684842.09,7380477176.89,6073968148.71,728647342.96,731584.76,1604759.64,382763207.55,2.65,5498.61,9855.04,16.95,12.52,4217347157.31,9229632722.84,12
2018,LEA547779,19620952848.17,1001549410.42,960992124.47,23036607101.59,3396283268.76,4974568416.56,1112299947.74,281487.51,1175172.56,6204800975.38,50.91,20721.91,476.21,1.85,6.3,381600992.14,16936865202.09,2
2018,LEA496608,11846185700.49,12365516965.29,4082886767.4,1647672334.58,2637763518.32,7100101869.0,2585623005.13,237442.6,577489.14,4795162975.66,18.48,22797.85,3162.28,14.75,10.59,326061519.72,18214086418.42,1
2019,LEA575564,2119205094.96,20369576984.86,217949464.83,2555744964.28,5430468623.68,2597204299.95,389666829.61,529838.51,1477923.43,5846945873.18,35.83,1853.46,13713.58,16.61,11.82,48739182.48,14737896355.22,22
2018,LEA289196,2556369752.32,18913736089.03,4060274229.69,20604922378.23,10700676184.12,4617814356.42,1919590693.0,763229.9,1219801.14,793791708.91,86.79,2922.24,15748.56,12.95,14.84,-67880362.04,16494090945.01,38
2021,LEA149951,10429957486.35,16882349240.07,4480099493.98,15448243522.46,10061891185.73,2828196652.83,949838258.04,493521.18,1239773.0,1080331533.19,69.95,4960.44,12750.27,6.37,6.24,4074917703.82,17105552412.3,30
2025,LEA364636,7675150048.86,10589201310.14,1610743700.99,2962446288.4,3565991256.74,7126785993.02,1521133609.78,638582.87,1235123.52,3149080332.44,10.98,6249.6,9898.41,1.36,3.54,344728505.75,1040863952.52,9
2024,LEA182580,19547096328.45,10166932547.3,2117596671.32,13308762125.55,8162438382.15,4451992860.35,1670327957.99,361727.25,1795971.77,6816499805.63,21.3,11991.23,12622.51,11.83,4.08,1772664063.51,16728080332.21,28
2024,LEA536919,19035571582.01,29474696480.16,3057126746.63,3336217523.95,1236219332.49,1382154679.9,2883034082.08,777098.32,2056542.67,3001917359.12,9.92,3731.65,2356.87,5.44,1.88,2322105488.38,12350781752.28,3
2022,LEA959906,438962084.91,25528587896.96,2291197276.31,6945165669.73,11217877914.05,1590518874.45,2111326056.71,530370.14,1730097.94,1859536611.8,13.41,13503.48,14482.09,6.65,1.46,257908528.29,16860368227.02,36
2024,LEA231583,4045185052.42,18756951769.15,4354296554.48,8835260284.53,4672579660.08,2283766851.8,447871620.11,193942.89,1029631.21,6275772093.07,53.46,9886.99,4976.21,7.45,7.57,5726930180.27,10434748292.17,4
2018,LEA440897,6853237497.9,28566111320.33,4008183235.81,4207989502.63,1715548838.33,3416605979.67,331755876.6,499161.73,1820512.97,4122519629.55,71.87,8205.47,200.39,10.3,2.84,433205281.2,17017883658.35,27
2018,LEA554447,16618360153.21,175474314.38,4637833127.64,23850162186.81,14881487215.86,4074456486.33,2377184299.79,498171.0,2226376.91,2021807718.69,15.75,17189.83,648.4,2.42,9.42,2873960801.76,3556565990.11,33
2020,LEA771553,826048417.35,7143954210.0,820333127.61,18250556322.08,5407851972.43,3666797698.31,1610939483.93,250861.93,2087374.68,728352653.54,30.93,10870.12,3439.9,7.06,11.04,5305334975.8,13379313077.37,13
2021,LEA968596,11782865519.66,20839969979.61,604435641.36,1724456514.3,1028913041.63,6937137657.56,889322406.88,639705.96,1770860.96,1557596260.74,2.76,5166.6,4775.39,7.15,14.45,1222405380.87,11754686842.89,2
2022,LEA125535,3174148609.38,29600833298.09,2904408942.31,2827706245.65,13914776219.23,4653139655.09,2103199903.82,814382.08,585657.77,881387555.56,47.75,24527.66,6797.08,17.14,0.61,5123364623.93,16009689033.85,38
2024,LEA266585,17916482804.11,7070931931.53,415560798.49,3187138830.57,4754804804.87,4857749633.04,1788054715.92,745274.13,1590220.25,3802435993.21,13.61,3622.18,3584.13,6.4,5.09,5169924928.25,6412186258.19,24
2019,LEA414948,10756582353.68,20241181987.01,4659300240.97,324183557.45,13734143650.37,3345594929.08,195884315.19,955603.11,1904565.47,4427828993.75,61.04,17191.26,4460.16,10.6,11.5,4735679347.15,11626600355.84,30
2023,LEA436603,15998566703.33,10819865337.25,3580354428.0,21503200229.01,4172926439.64,933242539.59,2594178290.86,1174465.26,1299180.35,5023632378.32,13.26,5951.87,5152.83,18.76,4.83,5388803362.11,18086889393.31,23
2023,LEA980164,17782162401.71,14534649003.24,3862320448.79,24355484332.64,12488304396.61,5736387730.63,976000998.12,318753.19,1657614.39,4084622613.96,24.5,16920.32,11126.57,10.49,2.23,1214456281.92,9103566271.67,0
2023,LEA934413,3517642303.28,23204017619.25,268395834.29,1047215932.21,9494806023.22,2176914799.75,932787823.33,1030004.99,1387557.92,4386770217.1,1.85,6847.91,917.27,7.89,10.0,2790019125.43,14997892186.25,0
2020,LEA612613,6718719527.14,18660761622.58,1540910594.95,10831964794.4,13693133641.22,3548924711.47,1103011671.9,443247.83,1084191.35,3227607942.51,33.87,616.13,7461.15,13.91,3.17,5877010489.32,17510557842.38,16
2019,LEA254110,11483274245.98,263023813.85,316984435.75,6552505092.11,14363907095.41,3413573341.7,2739012060.79,521037.98,1374492.32,5283387741.02,90.25,20052.42,14938.86,15.53,6.49,4242061197.13,11180061663.65,34
2016,LEA206097,18475829839.23,16113710664.82,1400595448.89,11010444619.84,13687396634.0,7765497586.18,1297750933.0,480587.54,2030400.11,3154700942.37,81.57,14185.32,7601.56,7.13,6.47,1214424772.83,1778702664.8,22
2016,LEA527503,6584744928.63,10931318314.52,36999406.35,20647035816.95,1637836225.88,2499568187.73,2562656687.62,968160.64,1200163.08,6702414199.37,26.71,18096.16,15777.25,7.41,12.66,2665828421.97,9936996005.86,14
2016,LEA931337,18873923945.38,10401288113.05,2431475560.18,6059438467.35,8329115808.64,6295579474.23,391088621.52,418023.79,1617007.57,4609784644.25,79.56,13364.4,18664.31,0.84,0.98,537484819.73,14076179546.11,3
2025,LEA621182,17169132157.48,23232870003.77,3135881594.51,9867296817.33,10561103739.79,2964632051.76,231241132.68,511695.86,1902545.84,5764055556.55,62.03,8535.49,17860.51,8.15,1.67,-124530388.55,14132304796.53,22
2020,LEA371795,17396569253.18,11091039966.33,4609971918.26,18774934106.93,10731194256.51,2200780662.07,1035078669.71,1081120.51,2392306.15,694263625.38,59.34,13463.78,16102.91,11.45,9.6,3137068100.83,18258329388.9,35
2024,LEA326755,3441471779.09,23792389962.35,4837583203.67,11189753912.52,9314820561.66,3715622481.51,2603628957.27,1041184.19,448431.87,3717425065.45,89.34,4701.87,14153.87,7.45,0.11,2587739494.39,2344977904.44,24
2016,LEA607532,17348430542.1,14930948715.61,685788271.31,5595842034.74,4763847144.92,3825146140.06,83481919.96,389200.83,1731304.16,5227445496.16,26.78,5249.63,19207.61,10.23,0.32,4475670518.57,14044745930.9,28
2019,LEA931800,5183721884.78,17197418372.07,454776147.11,3518756320.45,6999190141.47,3461254971.32,1050413976.05,451026.14,892491.55,1692039071.88,25.56,5404.39,7538.77,3.42,0.6,4988099256.61,18567446323.28,7
2021,LEA793221,16446800746.99,15275492613.78,4293055343.3,20193627513.44,6884817563.6,183880790.16,505029515.98,393670.58,1353325.13,3842985273.49,22.7,8055.36,1349.62,5.1,12.26,3218549258.34,10252911239.89,6
2025,LEA526723,7059849655.46,15921599617.05,3559322871.7,4145328862.96,8727730288.67,4638515444.56,1068354438.63,1107203.94,1118689.33,6954136828.62,76.87,3070.89,17138.25,19.71,14.83,475545657.09,5788229942.22,13
2024,LEA783667,18536715670.52,17865660849.62,2581799353.64,8799152844.41,7218562914.61,2715878562.03,1983669750.81,1139603.15,1239319.74,3292371223.58,87.99,18024.23,15324.93,0.3,2.04,4109817354.16,13588399557.88,7
2025,LEA623097,17464721468.15,8302629426.5,3486105519.8,16082516236.32,14551692994.2,878769375.04,291947137.41,1139940.11,1422838.84,6896989146.03,7.52,17702.81,18351.97,5.29,4.0,5186496043.54,5306818379.98,11
2016,LEA659011,6845388077.28,17475267421.25,336310278.9,3107998793.01,8393134288.77,3847986630.94,1572571839.32,505586.63,564832.23,3045300374.43,26.74,24987.21,7085.92,4.96,1.28,-251554425.26,15461747307.26,38
2020,LEA118942,18446981540.0,7457224975.34,4111244570.47,24348789988.54,422038443.27,3751863969.74,257080327.98,356469.71,486788.16,6379166187.92,55.2,24745.9,3407.41,12.27,0.97,2407219273.62,3232003671.88,2
2019,LEA363518,14504550247.9,18630068327.55,1164718837.74,8799783081.42,9953453156.17,5137448844.73,2176077820.92,743097.28,1753028.62,6878112243.5,77.35,4186.23,18489.56,6.89,10.6,5767950676.07,7398499571.25,31
2016,LEA868506,16914249220.85,24002708017.21,3689801224.79,11930555142.69,2521469456.12,171092995.48,39326112.06,1068341.34,1814586.13,802305309.83,46.92,16047.34,2147.41,2.14,10.17,3824579480.92,2771054685.33,4
2023,LEA381800,6643155623.36,25748328903.95,656190687.27,24365571562.8,10281908016.12,1949223377.24,2464123731.96,854164.82,2227192.77,6262633452.7,9.2,16903.03,14331.37,9.8,3.11,1627513098.74,13317767488.65,10
2025,LEA292302,9675948145.77,7356560371.48,1312445355.64,3997435829.5,1818547179.88,831682969.22,389134306.86,599881.45,1177178.51,5215303630.77,64.41,19978.52,20274.68,17.54,0.8,2721333689.84,11997913629.48,22
2024,LEA606519,4048756328.65,13601405300.86,4167505656.47,17561714370.3,7298085163.15,2686959732.48,2346296559.43,913975.65,434010.41,1483937005.23,99.39,15808.42,17111.87,15.03,7.77,2720801134.0,7886573303.06,36
2019,LEA168790,5112549289.88,25865188160.39,3114512471.12,15785685673.04,3338774167.78,1900239272.87,990656604.3,662817.7,1035729.59,5631081192.27,54.5,22835.78,11228.4,12.83,1.69,4657934827.17,10452441488.2,9
2019,LEA582001,18049377516.35,28652526308.54,3427761489.64,10294254195.81,4777558624.13,697773656.84,1835909516.56,508510.89,813209.81,6998920667.11,64.72,7002.91,20082.23,11.21,8.22,1391287943.89,13758058348.16,27
2016,LEA326955,8323166047.62,21110465150.09,1077652571.17,9388417612.21,13720681326.9,2297678992.54,1794643220.84,670122.9,729386.41,3668626845.22,17.31,12573.94,20571.88,13.53,12.19,4895687879.79,6537221322.28,5
2017,LEA795340,445205712.21,15605927116.0,4625207327.65,20502123959.07,9506520365.91,3609472186.04,2395853748.71,486820.97,359981.38,1644467537.12,89.84,14704.57,10789.47,11.09,14.99,4983512718.02,15899118013.09,19
2020,LEA550293,14035524735.18,4361982475.6,243059938.85,13973285587.01,11911727875.91,1440109788.77,1464225404.97,712361.83,1030748.55,5596524505.33,98.45,9018.68,19738.22,16.62,7.44,2205178389.35,19781198035.38,10
2016,LEA523113,16123879445.05,23708818579.85,885686590.37,16841416065.39,1669035583.69,2617912946.96,1894773711.41,947180.2,1321130.67,5196534650.02,93.57,20340.85,9521.04,18.04,14.0,4901259815.72,14407804354.8,2
2020,LEA784746,3388090081.71,13974181646.51,3120581313.23,17317370663.37,10274579037.83,6176973930.63,1737943201.14,806028.6,2058883.74,1076899314.92,9.62,2694.13,13863.1,8.6,14.11,1644689742.75,9217883951.71,6
2021,LEA308145,3314917937.73,14499882843.2,576486188.9,21932443447.4,7239463877.31,1640785461.79,1431576174.14,965410.94,1304423.65,3171121707.76,76.92,18518.0,13375.48,12.58,13.21,3257556983.36,9673787740.95,27
2025,LEA396586,17372064151.88,9294942728.78,3281160703.57,19035137489.54,4253778114.06,7553465748.16,943267904.72,940207.02,2098880.25,3834398868.46,98.41,16570.67,859.19,10.07,7.28,72457849.64,358467453.15,25
2019,LEA269961,1904471015.26,24730236150.34,4037083272.81,6028494014.26,902810782.86,1013261020.97,166613203.15,593647.5,2159366.73,2793552019.93,32.28,4206.61,310.33,4.29,11.1,1020081865.17,14531579855.45,0
