biz_small_application_date,biz_small_entity_type_code,biz_small_founder_demographic_category,biz_small_home_based_business_flag,biz_small_industry_intent_naics,biz_small_expected_first_payroll_date,biz_small_expected_hiring_count,biz_small_expected_revenue_bracket,biz_small_financing_source_code,biz_small_loan_approval_flag,biz_small_loan_amount_usd,biz_small_credit_score_band,biz_small_business_license_required_flag,biz_small_permit_complexity_score,biz_small_incubator_participation_flag,biz_small_mentor_hours_received,biz_small_online_presence_score,biz_small_ecommerce_enablement_flag,biz_small_closure_within_1yr_flag,biz_small_growth_intent_score
2021-02-18,SOLE_PROP,YOUTH_FOUNDER,0,618623,2021-05-20,68,1M_5M,ANGEL,0,0.0,650_699,1,1.404,0,82.584,78.0,0,0,62.56
2021-02-19,SOLE_PROP,DISABLED_FOUNDER,1,542061,2021-10-11,28,LT_50K,BOOTSTRAP,0,0.0,600_649,0,2.13,0,14.995,9.17,1,0,30.04
2021-02-20,LLC,UNKNOWN,1,984684,2021-04-23,55,100K_250K,VC,1,3122094.94,650_699,0,6.229,0,245.966,89.03,1,0,61.92
2021-02-21,SOLE_PROP,VETERAN_OWNED,0,456777,2021-03-13,54,250K_1M,CROWDFUND,1,1383541.54,700_749,0,9.269,0,289.707,27.06,0,0,36.45
2021-02-22,C_CORP,UNKNOWN,0,208495,2021-07-08,35,1M_5M,BANK_LOAN,0,0.0,650_699,1,8.539,0,60.748,62.51,0,0,7.28
2021-02-23,SOLE_PROP,MINORITY_OWNED,1,877220,2021-05-01,37,250K_1M,CREDIT_CARD,0,0.0,700_749,0,2.686,0,72.809,0.76,0,0,20.01
2021-02-24,SOLE_PROP,MINORITY_OWNED,0,952286,2021-09-11,85,LT_50K,CREDIT_CARD,0,0.0,600_649,1,9.968,0,208.38,38.57,1,0,11.23
2021-02-25,C_CORP,IMMIGRANT_OWNED,1,119934,2022-02-15,60,1M_5M,BOOTSTRAP,1,993220.6,750_PLUS,0,0.138,0,21.271,55.72,0,0,72.94
2021-02-26,C_CORP,UNKNOWN,0,443659,2022-01-12,66,1M_5M,CREDIT_CARD,0,0.0,600_649,0,1.631,0,118.212,59.11,1,0,86.19
2021-02-27,LLC,WOMEN_OWNED,0,833414,2021-08-25,96,LT_50K,CREDIT_CARD,1,769516.43,LT_600,0,5.497,1,67.143,66.0,0,0,13.62
2021-02-28,LLC,IMMIGRANT_OWNED,0,756423,2021-07-23,13,50K_100K,BANK_LOAN,0,0.0,700_749,1,6.038,0,105.364,85.21,1,0,87.12
2021-03-01,SOLE_PROP,WOMEN_OWNED,0,229117,2021-08-10,85,LT_50K,BOOTSTRAP,1,228952.42,650_699,1,8.099,0,135.085,65.56,0,1,10.99
2021-03-02,SOLE_PROP,RURAL_FOUNDER,1,326409,2021-06-14,86,1M_5M,VC,0,0.0,600_649,0,2.659,0,155.066,37.05,1,0,6.38
2021-03-03,SOLE_PROP,UNKNOWN,0,704989,2021-06-23,71,1M_5M,BANK_LOAN,1,2062371.67,750_PLUS,1,1.357,0,6.587,60.38,1,0,78.64
2021-03-04,SOLE_PROP,MINORITY_OWNED,1,640087,2021-04-22,61,100K_250K,BOOTSTRAP,0,0.0,NO_SCORE,0,3.225,1,181.658,46.12,0,0,38.43
2021-03-05,SOLE_PROP,UNKNOWN,0,200798,2021-06-04,73,LT_50K,BANK_LOAN,1,1924853.44,650_699,0,9.79,0,126.329,38.89,0,0,42.56
2021-03-06,SOLE_PROP,UNKNOWN,0,138310,2021-11-15,25,1M_5M,VC,0,0.0,700_749,1,5.645,0,61.52,64.37,0,0,81.67
2021-03-07,LLC,IMMIGRANT_OWNED,0,525820,2021-10-08,85,LT_50K,BANK_LOAN,1,2128392.13,LT_600,1,0.101,1,239.671,4.58,1,0,61.98
2021-03-08,LLC,UNKNOWN,1,445168,2021-10-26,56,LT_50K,GOV_GRANT,0,0.0,LT_600,0,0.285,1,108.802,27.55,0,0,4.76
2021-03-09,SOLE_PROP,UNKNOWN,0,565866,2021-07-10,0,1M_5M,BANK_LOAN,1,1038675.08,600_649,0,5.557,0,181.833,22.11,0,0,83.14
2021-03-10,PARTNERSHIP,WOMEN_OWNED,0,911382,2022-03-06,31,50K_100K,GOV_GRANT,1,1538500.91,650_699,1,6.359,0,195.044,37.59,1,0,80.0
2021-03-11,SOLE_PROP,UNKNOWN,0,656330,2022-01-01,78,LT_50K,VC,1,1667597.19,650_699,0,2.362,0,216.205,96.76,0,0,69.07
2021-03-12,S_CORP,MINORITY_OWNED,0,326732,2021-10-21,76,50K_100K,CROWDFUND,0,0.0,650_699,0,4.865,0,86.366,35.56,1,0,42.93
2021-03-13,LLC,DISABLED_FOUNDER,1,159777,2022-01-14,32,50K_100K,BANK_LOAN,1,2657374.85,600_649,1,4.309,1,298.857,70.0,1,0,91.41
2021-03-14,SOLE_PROP,WOMEN_OWNED,1,693487,2022-01-24,80,LT_50K,CREDIT_CARD,0,0.0,LT_600,1,2.689,0,159.578,47.94,0,0,47.76
2021-03-15,LLC,IMMIGRANT_OWNED,1,309497,2021-11-30,98,100K_250K,BANK_LOAN,0,0.0,650_699,0,1.448,0,272.069,5.56,1,0,32.85
2021-03-16,C_CORP,RURAL_FOUNDER,0,991670,2021-07-20,17,LT_50K,BOOTSTRAP,0,0.0,NO_SCORE,1,7.234,0,228.42,15.01,0,0,91.91
2021-03-17,SOLE_PROP,WOMEN_OWNED,1,553747,2021-10-19,77,100K_250K,CROWDFUND,1,2532799.7,700_749,1,1.131,0,223.831,80.57,0,0,84.98
2021-03-18,C_CORP,MINORITY_OWNED,1,315149,2022-01-03,77,100K_250K,VC,0,0.0,600_649,1,4.481,0,193.592,31.45,1,0,61.21
2021-03-19,S_CORP,MINORITY_OWNED,0,616821,2021-10-29,3,1M_5M,FRIENDS_FAMILY,1,1806885.04,650_699,1,8.893,1,54.873,89.26,1,0,96.22
2021-03-20,LLC,DISABLED_FOUNDER,0,591936,2021-12-25,12,50K_100K,BOOTSTRAP,0,0.0,600_649,1,7.621,0,207.984,84.48,1,1,31.93
2021-03-21,LLC,UNKNOWN,0,901311,2021-07-11,21,1M_5M,CREDIT_CARD,1,1772953.11,600_649,0,7.715,0,257.915,83.49,0,1,83.85
2021-03-22,LLC,WOMEN_OWNED,0,322726,2021-05-03,38,LT_50K,BANK_LOAN,0,0.0,700_749,1,4.973,0,214.916,40.98,0,0,21.43
2021-03-23,LLC,IMMIGRANT_OWNED,1,550417,2021-08-29,4,50K_100K,ANGEL,0,0.0,750_PLUS,1,4.825,0,136.737,4.04,0,0,98.97
2021-03-24,SOLE_PROP,YOUTH_FOUNDER,0,594267,2022-01-15,90,GT_5M,CREDIT_CARD,1,3741433.44,600_649,0,9.433,0,165.408,24.1,1,0,30.35
2021-03-25,C_CORP,WOMEN_OWNED,0,777093,2021-10-23,16,100K_250K,CREDIT_CARD,0,0.0,NO_SCORE,0,1.792,0,18.449,71.34,1,0,27.6
2021-03-26,C_CORP,UNKNOWN,1,511245,2021-11-07,47,1M_5M,VC,0,0.0,700_749,0,2.668,0,281.2,96.3,1,1,94.29
2021-03-27,PARTNERSHIP,VETERAN_OWNED,0,857287,2021-06-05,15,LT_50K,BOOTSTRAP,1,818701.5,600_649,0,2.084,0,236.951,65.49,0,0,96.63
2021-03-28,SOLE_PROP,MINORITY_OWNED,0,259804,2022-03-23,53,250K_1M,ANGEL,0,0.0,750_PLUS,1,1.633,1,212.512,50.84,0,1,48.35
2021-03-29,S_CORP,WOMEN_OWNED,0,554447,2022-02-25,61,250K_1M,BANK_LOAN,1,2532843.21,600_649,1,0.088,0,271.463,41.21,0,0,87.66
2021-03-30,LLC,UNKNOWN,0,690920,2022-02-25,15,100K_250K,BOOTSTRAP,0,0.0,LT_600,0,1.513,0,151.344,56.8,0,0,60.94
2021-03-31,LLC,RURAL_FOUNDER,0,955447,2021-05-31,84,GT_5M,CREDIT_CARD,1,4671721.24,700_749,1,6.621,0,185.535,0.84,0,1,55.75
2021-04-01,SOLE_PROP,MINORITY_OWNED,1,128891,2021-11-12,52,1M_5M,BANK_LOAN,1,4288463.14,650_699,0,6.201,0,183.216,58.43,1,0,9.43
2021-04-02,LLC,UNKNOWN,0,149527,2021-12-23,81,1M_5M,BOOTSTRAP,1,3313302.17,650_699,0,2.169,0,180.657,73.87,1,0,54.38
2021-04-03,LLC,MINORITY_OWNED,1,543125,2021-07-05,49,250K_1M,ANGEL,0,0.0,750_PLUS,0,8.48,0,178.448,49.0,0,0,18.93
2021-04-04,LLC,UNKNOWN,1,626955,2022-03-22,54,LT_50K,BANK_LOAN,1,4166273.81,750_PLUS,1,7.33,0,228.029,23.87,0,0,74.36
2021-04-05,SOLE_PROP,IMMIGRANT_OWNED,1,126742,2021-06-28,37,LT_50K,ANGEL,0,0.0,LT_600,1,1.891,0,105.86,3.36,0,0,9.39
2021-04-06,S_CORP,UNKNOWN,0,966717,2021-12-16,40,100K_250K,BOOTSTRAP,0,0.0,700_749,1,6.434,1,293.881,49.2,0,0,74.42
2021-04-07,LLC,VETERAN_OWNED,1,375585,2021-09-23,85,250K_1M,BANK_LOAN,0,0.0,650_699,0,5.268,0,29.042,28.53,0,0,31.6
2021-04-08,S_CORP,UNKNOWN,0,768009,2021-10-09,23,LT_50K,VC,0,0.0,LT_600,1,6.706,1,213.553,32.28,0,0,99.76
2021-04-09,SOLE_PROP,MINORITY_OWNED,1,523299,2021-08-08,17,100K_250K,VC,1,3398548.5,700_749,1,7.314,0,232.934,77.09,1,1,12.51
2021-04-10,SOLE_PROP,UNKNOWN,0,602503,2022-01-20,36,50K_100K,BANK_LOAN,0,0.0,650_699,0,7.29,0,247.335,65.68,0,1,40.61
2021-04-11,S_CORP,UNKNOWN,1,567362,2021-11-30,55,LT_50K,FRIENDS_FAMILY,1,2685535.22,600_649,0,5.611,0,293.746,69.43,1,0,6.09
2021-04-12,C_CORP,WOMEN_OWNED,0,613391,2021-11-28,29,100K_250K,CREDIT_CARD,0,0.0,NO_SCORE,1,5.151,0,96.527,95.6,1,0,41.59
2021-04-13,S_CORP,DISABLED_FOUNDER,1,796466,2021-07-18,97,50K_100K,CREDIT_CARD,1,2009326.95,650_699,0,9.315,0,1.358,64.7,1,0,17.14
2021-04-14,LLC,UNKNOWN,0,317065,2021-07-07,36,100K_250K,BOOTSTRAP,0,0.0,650_699,1,4.907,1,47.019,58.87,0,1,45.77
2021-04-15,PARTNERSHIP,WOMEN_OWNED,0,131774,2021-05-07,42,LT_50K,GOV_GRANT,1,241078.08,LT_600,0,0.304,0,212.82,83.81,0,0,70.86
2021-04-16,SOLE_PROP,MINORITY_OWNED,1,932735,2022-03-14,73,50K_100K,VC,1,3352496.06,600_649,1,4.372,1,31.881,95.06,1,0,24.59
2021-04-17,SOLE_PROP,VETERAN_OWNED,0,317946,2021-12-17,26,LT_50K,BANK_LOAN,1,3387356.21,700_749,0,0.029,0,3.052,7.38,1,0,35.37
2021-04-18,SOLE_PROP,UNKNOWN,1,233582,2022-01-07,37,1M_5M,CREDIT_CARD,0,0.0,750_PLUS,1,2.168,0,100.173,45.83,0,0,68.45
2021-04-19,LLC,UNKNOWN,1,194207,2021-05-17,7,250K_1M,ANGEL,0,0.0,NO_SCORE,0,3.58,0,266.954,64.55,1,0,29.99
2021-04-20,SOLE_PROP,YOUTH_FOUNDER,0,733809,2021-08-18,87,1M_5M,CREDIT_CARD,0,0.0,700_749,1,7.677,0,159.895,34.93,0,0,81.07
2021-04-21,S_CORP,UNKNOWN,1,465046,2021-07-08,99,50K_100K,GOV_GRANT,0,0.0,700_749,0,8.899,1,183.276,62.3,1,0,28.82
2021-04-22,SOLE_PROP,MINORITY_OWNED,0,359341,2022-03-15,81,250K_1M,BANK_LOAN,1,2342351.41,650_699,0,0.545,0,16.187,48.4,0,0,4.35
2021-04-23,C_CORP,UNKNOWN,1,417411,2021-06-20,21,1M_5M,ANGEL,0,0.0,600_649,0,5.358,0,132.498,6.79,1,0,99.38
2021-04-24,C_CORP,UNKNOWN,0,437480,2021-05-11,50,1M_5M,ANGEL,0,0.0,650_699,0,7.635,0,276.899,93.3,1,0,36.62
2021-04-25,SOLE_PROP,MINORITY_OWNED,0,189074,2021-09-13,67,LT_50K,BANK_LOAN,1,2079844.06,700_749,1,1.373,0,239.26,66.63,1,1,37.94
2021-04-26,LLC,UNKNOWN,0,364141,2021-12-31,27,250K_1M,GOV_GRANT,0,0.0,650_699,1,5.099,0,213.381,5.1,1,0,52.73
2021-04-27,S_CORP,UNKNOWN,0,375125,2022-01-04,4,100K_250K,BOOTSTRAP,1,3869590.11,600_649,1,6.686,0,199.632,47.11,1,0,4.76
2021-04-28,LLC,UNKNOWN,0,157233,2022-01-20,64,50K_100K,GOV_GRANT,1,4800452.28,650_699,1,7.438,0,38.613,41.8,1,0,55.4
2021-04-29,SOLE_PROP,UNKNOWN,0,141838,2021-09-23,32,250K_1M,ANGEL,0,0.0,600_649,0,6.036,0,255.824,82.76,1,0,84.98
2021-04-30,SOLE_PROP,UNKNOWN,1,268083,2021-11-29,83,GT_5M,BOOTSTRAP,0,0.0,700_749,0,2.711,0,4.255,35.31,0,0,18.57
2021-05-01,LLC,WOMEN_OWNED,1,555002,2022-02-02,15,LT_50K,CROWDFUND,0,0.0,LT_600,0,2.774,0,95.006,9.94,0,1,82.7
2021-05-02,S_CORP,UNKNOWN,0,892630,2022-04-17,95,100K_250K,FRIENDS_FAMILY,0,0.0,700_749,0,5.608,0,171.697,97.67,1,0,68.75
2021-05-03,S_CORP,MINORITY_OWNED,1,166932,2021-05-19,72,50K_100K,BOOTSTRAP,0,0.0,750_PLUS,1,8.783,1,130.208,5.32,0,0,88.2
2021-05-04,LLC,WOMEN_OWNED,0,436693,2022-01-01,97,250K_1M,BANK_LOAN,1,2686670.95,LT_600,0,7.648,1,217.269,98.83,1,0,69.82
2021-05-05,LLC,WOMEN_OWNED,1,322237,2022-02-12,7,1M_5M,CROWDFUND,1,466131.82,650_699,1,4.488,0,216.92,47.98,0,0,32.91
2021-05-06,SOLE_PROP,UNKNOWN,0,622070,2022-02-18,46,LT_50K,CREDIT_CARD,1,3722001.85,650_699,0,4.478,0,92.811,1.73,1,0,86.0
2021-05-07,PARTNERSHIP,YOUTH_FOUNDER,0,757536,2022-02-11,92,250K_1M,BOOTSTRAP,1,1962713.98,700_749,1,2.881,0,153.902,55.98,1,1,17.03
2021-05-08,PARTNERSHIP,UNKNOWN,1,883993,2021-06-09,82,250K_1M,BANK_LOAN,1,4364098.0,750_PLUS,1,8.175,0,29.303,1.22,0,0,88.9
2021-05-09,LLC,MINORITY_OWNED,1,247048,2021-07-06,55,50K_100K,GOV_GRANT,0,0.0,750_PLUS,0,3.809,1,107.004,17.53,1,0,19.94
2021-05-10,S_CORP,UNKNOWN,0,770569,2021-10-22,44,LT_50K,BOOTSTRAP,1,3580982.97,LT_600,0,2.0,0,262.015,14.0,0,0,20.65
2021-05-11,PARTNERSHIP,MINORITY_OWNED,1,790765,2021-06-21,24,250K_1M,BOOTSTRAP,1,3414867.65,700_749,0,1.0,0,139.806,93.37,1,0,54.05
2021-05-12,PARTNERSHIP,YOUTH_FOUNDER,1,441182,2022-04-27,65,100K_250K,CREDIT_CARD,0,0.0,600_649,1,1.489,0,257.667,93.02,1,0,78.59
2021-05-13,SOLE_PROP,MINORITY_OWNED,0,290117,2022-03-01,50,1M_5M,CROWDFUND,0,0.0,650_699,1,2.277,1,86.858,47.8,1,0,18.95
2021-05-14,S_CORP,WOMEN_OWNED,0,885586,2021-08-24,17,100K_250K,BOOTSTRAP,0,0.0,700_749,1,2.263,0,149.869,24.54,1,0,19.38
2021-05-15,LLC,UNKNOWN,0,578528,2021-08-15,78,50K_100K,VC,0,0.0,750_PLUS,1,9.729,1,263.42,72.24,1,0,46.59
2021-05-16,LLC,YOUTH_FOUNDER,0,785342,2021-11-03,95,250K_1M,GOV_GRANT,0,0.0,750_PLUS,1,3.842,0,65.711,33.6,0,0,8.57
2021-05-17,LLC,UNKNOWN,0,378298,2021-11-13,32,1M_5M,BOOTSTRAP,0,0.0,600_649,1,8.153,0,139.662,84.83,1,0,15.47
2021-05-18,SOLE_PROP,MINORITY_OWNED,1,312783,2022-01-05,34,250K_1M,VC,1,3211932.63,NO_SCORE,0,4.077,0,102.263,35.76,1,0,7.12
2021-05-19,LLC,UNKNOWN,0,613252,2022-01-22,61,100K_250K,BOOTSTRAP,0,0.0,750_PLUS,1,3.174,0,3.724,60.19,1,1,72.91
2021-05-20,S_CORP,VETERAN_OWNED,0,777211,2021-11-09,90,50K_100K,ANGEL,1,3684758.5,600_649,0,3.87,0,115.535,34.12,0,0,61.13
2021-05-21,PARTNERSHIP,WOMEN_OWNED,0,427443,2021-06-22,92,250K_1M,BANK_LOAN,0,0.0,600_649,1,9.949,0,283.496,63.67,1,0,55.0
2021-05-22,SOLE_PROP,IMMIGRANT_OWNED,0,556033,2022-04-25,72,LT_50K,CROWDFUND,0,0.0,650_699,0,8.022,0,101.147,84.44,0,0,46.18
2021-05-23,PARTNERSHIP,UNKNOWN,1,476034,2021-07-05,31,LT_50K,BOOTSTRAP,1,4332925.28,LT_600,0,6.412,0,89.178,90.84,0,0,40.67
2021-05-24,NONPROFIT,RURAL_FOUNDER,0,829859,2021-06-30,47,100K_250K,FRIENDS_FAMILY,1,4660189.09,700_749,0,3.842,0,50.629,75.93,0,0,87.53
2021-05-25,C_CORP,MINORITY_OWNED,1,271085,2022-01-27,31,250K_1M,CREDIT_CARD,0,0.0,LT_600,1,7.187,0,214.16,35.36,0,0,38.57
2021-05-26,LLC,VETERAN_OWNED,0,646640,2021-07-19,9,250K_1M,ANGEL,0,0.0,650_699,0,6.954,0,200.211,50.43,1,0,48.97
2021-05-27,SOLE_PROP,IMMIGRANT_OWNED,1,390166,2022-04-14,40,LT_50K,CREDIT_CARD,0,0.0,750_PLUS,0,8.964,0,147.752,77.59,1,1,27.84
2021-05-28,SOLE_PROP,RURAL_FOUNDER,1,919487,2022-04-22,7,100K_250K,BOOTSTRAP,1,4755952.34,NO_SCORE,0,9.618,0,203.143,57.69,1,0,48.64
2021-05-29,SOLE_PROP,MINORITY_OWNED,1,400306,2021-11-15,18,250K_1M,BANK_LOAN,0,0.0,650_699,0,7.597,0,289.714,70.39,0,0,64.14
2021-05-30,SOLE_PROP,VETERAN_OWNED,0,202331,2022-01-23,63,LT_50K,ANGEL,1,2366145.79,LT_600,1,1.242,1,137.135,99.06,0,0,87.36
2021-05-31,LLC,IMMIGRANT_OWNED,1,797908,2022-02-25,9,250K_1M,BOOTSTRAP,0,0.0,750_PLUS,1,6.676,0,178.446,16.14,1,0,85.29
2021-06-01,LLC,UNKNOWN,0,862163,2022-02-07,12,1M_5M,BANK_LOAN,0,0.0,600_649,1,7.751,1,78.697,57.55,0,0,9.48
2021-06-02,C_CORP,WOMEN_OWNED,0,504112,2022-01-06,56,100K_250K,CREDIT_CARD,1,4342959.0,700_749,0,6.334,0,269.888,66.29,0,0,5.96
2021-06-03,LLC,WOMEN_OWNED,1,843039,2022-05-29,15,250K_1M,GOV_GRANT,0,0.0,NO_SCORE,0,8.254,0,165.219,79.69,0,0,13.07
2021-06-04,LLC,WOMEN_OWNED,0,128524,2022-04-26,6,1M_5M,GOV_GRANT,1,425601.09,750_PLUS,0,9.129,0,149.76,73.85,0,0,21.53
2021-06-05,LLC,IMMIGRANT_OWNED,0,995295,2021-11-30,91,50K_100K,BOOTSTRAP,0,0.0,700_749,1,3.848,0,267.061,11.35,0,0,60.69
2021-06-06,SOLE_PROP,UNKNOWN,0,333173,2021-07-15,96,50K_100K,CROWDFUND,0,0.0,650_699,1,7.866,0,35.162,0.76,0,0,79.6
2021-06-07,LLC,MINORITY_OWNED,0,769536,2022-02-12,25,LT_50K,CREDIT_CARD,1,2414672.65,650_699,1,8.861,0,165.513,12.94,1,0,48.23
2021-06-08,LLC,UNKNOWN,1,178294,2022-02-24,9,100K_250K,BOOTSTRAP,0,0.0,750_PLUS,1,2.899,0,294.674,35.9,1,0,91.65
2021-06-09,S_CORP,UNKNOWN,0,283603,2022-05-28,27,250K_1M,BOOTSTRAP,1,4011578.96,700_749,0,0.623,0,228.115,47.66,0,0,95.85
2021-06-10,LLC,DISABLED_FOUNDER,0,261233,2021-12-26,72,50K_100K,BANK_LOAN,0,0.0,600_649,0,6.584,0,143.866,43.83,0,0,2.62
2021-06-11,LLC,MINORITY_OWNED,0,382754,2021-11-24,11,LT_50K,BOOTSTRAP,1,4982847.01,650_699,0,8.508,0,156.327,21.58,0,0,44.18
2021-06-12,C_CORP,WOMEN_OWNED,1,269837,2022-05-30,36,250K_1M,FRIENDS_FAMILY,1,1686890.83,650_699,0,9.162,0,29.858,16.02,0,1,61.15
2021-06-13,LLC,MINORITY_OWNED,1,174012,2021-12-10,25,50K_100K,BOOTSTRAP,0,0.0,600_649,1,3.508,0,64.649,57.65,0,0,57.12
2021-06-14,SOLE_PROP,IMMIGRANT_OWNED,0,609084,2021-07-11,90,LT_50K,BANK_LOAN,1,3203156.37,600_649,1,9.367,0,193.14,68.37,0,0,59.36
2021-06-15,SOLE_PROP,UNKNOWN,0,258547,2022-01-26,77,GT_5M,GOV_GRANT,1,661393.63,600_649,0,0.575,0,224.411,90.55,1,0,93.07
2021-06-16,LLC,UNKNOWN,0,724061,2021-08-14,75,100K_250K,BANK_LOAN,0,0.0,650_699,0,9.657,0,243.382,73.97,1,0,52.48
2021-06-17,C_CORP,MINORITY_OWNED,0,685911,2021-11-05,4,50K_100K,GOV_GRANT,1,4609502.29,600_649,1,5.664,0,267.123,48.67,0,0,29.78
2021-06-18,S_CORP,UNKNOWN,1,803113,2022-05-23,60,100K_250K,BANK_LOAN,1,2667029.36,750_PLUS,0,5.445,1,230.914,61.71,1,1,25.37
2021-06-19,SOLE_PROP,UNKNOWN,0,669728,2021-12-08,99,50K_100K,CREDIT_CARD,1,3358170.14,NO_SCORE,1,4.598,0,301.225,86.31,0,0,10.86
2021-06-20,SOLE_PROP,RURAL_FOUNDER,0,381454,2022-02-17,18,50K_100K,BOOTSTRAP,0,0.0,NO_SCORE,1,0.208,1,297.666,58.97,0,0,69.19
2021-06-21,SOLE_PROP,IMMIGRANT_OWNED,1,809727,2022-04-08,20,250K_1M,BOOTSTRAP,0,0.0,600_649,0,7.961,0,223.497,64.19,1,1,84.11
2021-06-22,S_CORP,DISABLED_FOUNDER,1,832737,2021-10-02,53,LT_50K,BOOTSTRAP,0,0.0,650_699,1,2.362,0,269.918,14.87,1,0,11.43
2021-06-23,S_CORP,UNKNOWN,0,867847,2022-04-07,27,50K_100K,BANK_LOAN,0,0.0,650_699,1,0.282,0,229.989,57.5,1,0,79.13
2021-06-24,LLC,MINORITY_OWNED,0,660872,2021-12-23,7,LT_50K,FRIENDS_FAMILY,1,2142005.26,NO_SCORE,1,3.424,0,298.96,4.58,1,0,21.68
2021-06-25,SOLE_PROP,MINORITY_OWNED,1,450181,2022-05-30,16,GT_5M,BOOTSTRAP,0,0.0,650_699,1,5.803,0,232.351,72.54,1,0,32.48
2021-06-26,LLC,UNKNOWN,1,876654,2022-05-02,0,50K_100K,CREDIT_CARD,0,0.0,600_649,0,2.118,0,16.572,90.38,1,0,91.94
2021-06-27,LLC,IMMIGRANT_OWNED,0,958035,2022-05-27,70,250K_1M,CREDIT_CARD,1,3982432.05,LT_600,0,8.201,0,237.283,66.82,0,0,69.79
2021-06-28,PARTNERSHIP,YOUTH_FOUNDER,1,217563,2022-03-30,17,50K_100K,BANK_LOAN,0,0.0,700_749,1,7.169,0,88.674,55.31,0,0,4.32
2021-06-29,LLC,VETERAN_OWNED,1,902654,2022-06-18,85,100K_250K,BOOTSTRAP,0,0.0,700_749,0,2.12,0,209.705,59.83,1,0,37.16
2021-06-30,LLC,WOMEN_OWNED,0,204942,2022-05-29,62,100K_250K,BANK_LOAN,0,0.0,700_749,1,1.25,0,252.556,96.66,1,0,17.53
2021-07-01,LLC,UNKNOWN,1,136452,2021-07-26,97,250K_1M,CREDIT_CARD,1,980192.91,700_749,0,0.986,0,59.477,34.19,1,0,26.08
2021-07-02,LLC,UNKNOWN,0,542777,2021-09-09,0,50K_100K,ANGEL,0,0.0,600_649,0,9.589,0,94.238,95.79,1,0,65.69
2021-07-03,PARTNERSHIP,UNKNOWN,0,783671,2022-02-11,73,1M_5M,BANK_LOAN,0,0.0,750_PLUS,0,4.144,0,41.389,27.77,1,0,58.9
2021-07-04,S_CORP,UNKNOWN,1,962643,2021-11-30,54,LT_50K,BOOTSTRAP,0,0.0,700_749,1,6.22,0,177.89,35.48,0,0,34.67
2021-07-05,SOLE_PROP,WOMEN_OWNED,0,921233,2021-08-17,23,LT_50K,BOOTSTRAP,1,377353.24,650_699,1,4.963,0,193.531,75.43,1,0,60.37
2021-07-06,S_CORP,UNKNOWN,1,378969,2022-02-26,28,100K_250K,ANGEL,1,148545.19,LT_600,1,1.588,1,268.432,89.31,1,0,81.29
2021-07-07,S_CORP,WOMEN_OWNED,1,505812,2021-10-31,81,1M_5M,BANK_LOAN,1,4399925.72,LT_600,0,9.243,0,230.593,42.8,1,1,56.19
2021-07-08,LLC,VETERAN_OWNED,1,112868,2022-05-04,7,100K_250K,BANK_LOAN,0,0.0,700_749,1,9.778,1,117.674,1.2,1,0,16.63
2021-07-09,S_CORP,MINORITY_OWNED,1,263656,2021-12-04,84,100K_250K,BOOTSTRAP,0,0.0,700_749,0,9.544,0,290.315,98.9,0,0,93.58
2021-07-10,SOLE_PROP,UNKNOWN,1,629404,2022-04-25,65,100K_250K,ANGEL,1,1507836.75,650_699,0,9.078,0,188.066,43.74,0,1,83.14
2021-07-11,LLC,WOMEN_OWNED,1,139131,2022-01-10,87,250K_1M,CREDIT_CARD,1,456117.51,600_649,1,9.239,0,263.477,18.27,1,0,44.12
2021-07-12,SOLE_PROP,MINORITY_OWNED,0,487674,2022-05-07,44,1M_5M,GOV_GRANT,0,0.0,700_749,1,3.275,0,139.038,45.18,1,0,14.01
2021-07-13,LLC,MINORITY_OWNED,0,971757,2022-01-01,1,250K_1M,BANK_LOAN,0,0.0,650_699,1,4.76,0,260.989,25.56,0,0,1.65
2021-07-14,SOLE_PROP,RURAL_FOUNDER,0,550929,2021-10-25,10,GT_5M,BOOTSTRAP,1,1529134.15,LT_600,1,0.132,0,213.1,35.01,1,1,51.83
2021-07-15,SOLE_PROP,UNKNOWN,0,365454,2022-06-27,18,1M_5M,BANK_LOAN,1,4386215.8,700_749,0,2.536,1,199.151,17.37,1,0,70.41
2021-07-16,LLC,YOUTH_FOUNDER,1,167951,2022-06-11,43,50K_100K,BANK_LOAN,1,1189722.62,700_749,1,1.217,1,20.902,71.26,1,0,67.19
2021-07-17,LLC,UNKNOWN,0,275552,2021-09-09,35,1M_5M,FRIENDS_FAMILY,1,4208809.3,600_649,1,6.258,0,83.573,45.62,1,0,82.88
2021-07-18,SOLE_PROP,UNKNOWN,0,476533,2022-04-17,45,1M_5M,CREDIT_CARD,0,0.0,600_649,1,2.543,1,105.794,32.56,0,0,6.6
2021-07-19,LLC,WOMEN_OWNED,0,732885,2022-05-02,5,LT_50K,BANK_LOAN,0,0.0,600_649,0,5.806,0,200.255,83.13,1,0,20.0
2021-07-20,LLC,UNKNOWN,0,670823,2022-05-21,93,100K_250K,ANGEL,1,1747147.14,LT_600,1,0.909,0,238.776,66.39,1,0,9.97
2021-07-21,SOLE_PROP,UNKNOWN,0,440877,2021-12-27,46,50K_100K,GOV_GRANT,0,0.0,LT_600,1,3.034,0,185.097,73.92,0,0,25.17
2021-07-22,SOLE_PROP,UNKNOWN,1,835094,2022-03-13,16,250K_1M,VC,1,2528032.37,LT_600,0,9.905,0,235.448,10.15,0,1,7.16
