travel_passenger_reference_month,travel_passenger_mode_code,travel_passenger_origin_airport_station_code,travel_passenger_destination_airport_station_code,travel_passenger_origin_country_iso2,travel_passenger_destination_country_iso2,travel_passenger_intra_eu_flag,travel_passenger_schengen_flag,travel_passenger_passenger_count,travel_passenger_seat_capacity_count,travel_passenger_load_factor_pct,travel_passenger_avg_fare_eur,travel_passenger_delay_minutes_avg,travel_passenger_cancellation_rate_pct,travel_passenger_co2e_kg_per_passenger,travel_passenger_operator_code,travel_passenger_regulation_261_claims_count,travel_passenger_data_provider,travel_passenger_data_quality_flag,travel_passenger_data_extract_date
2018-03,AIR,WND,ZUO,DE,PT,1,0,3796,4635,81.9,32.98,35.79,2.34,13.783,OPDEPT085,42,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-02-20
2018-04,RAIL,HAOK,MJBB,LV,BE,1,1,3595,4504,79.82,164.39,24.6,1.74,3.36,OPLVBE086,45,AIRLINE_REPORTING,FLAGGED,2025-08-15
2018-05,AIR,CBZ,FIK,PL,FI,1,1,3846,5750,66.89,98.11,53.0,3.36,15.144,OPPLFI087,65,RAIL_OPERATOR_REPORTING,IMPUTED,2024-06-01
2018-06,RAIL,RSOS,WBBJ,ES,LV,1,1,3746,6725,55.7,42.69,6.43,1.25,10.492,OPESLV088,53,EUROCONTROL,OK,2024-02-06
2018-07,AIR,IPV,LWG,HR,RO,1,1,3806,5119,74.35,298.71,37.47,0.91,62.076,OPHRRO089,51,ERA,REVISED,2025-03-23
2018-08,RAIL,BKOA,GTBR,FI,BG,1,1,3485,5000,69.7,154.59,21.5,2.07,11.194,OPFIBG090,49,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-10-02
2018-09,AIR,ODR,RKC,IE,FR,1,1,3499,4501,77.74,51.77,10.62,2.16,39.731,OPIEFR091,53,AIRLINE_REPORTING,FLAGGED,2024-03-19
2018-10,RAIL,LCOI,QLBZ,MT,LT,1,1,3673,4887,75.16,148.02,1.82,1.71,2.437,OPMTLT092,49,RAIL_OPERATOR_REPORTING,IMPUTED,2026-01-18
2018-11,AIR,URN,XYY,SK,AT,1,1,3676,4579,80.28,157.76,15.38,5.52,38.83,OPSKAT093,53,EUROCONTROL,OK,2024-04-05
2018-12,RAIL,VUOQ,ADBH,BE,HR,1,0,3735,5656,66.04,98.67,13.79,1.11,7.558,OPBEHR094,61,ERA,REVISED,2025-05-14
2019-01,AIR,AFJ,DMU,DK,DE,1,1,3587,6182,58.02,58.47,51.17,3.72,67.756,OPDKDE095,66,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-06-04
2019-02,RAIL,FMOY,KVBP,GR,LU,1,1,3480,4419,78.75,46.72,9.41,1.17,12.516,OPGRLU096,62,AIRLINE_REPORTING,FLAGGED,2025-12-14
2019-03,AIR,GTF,JAQ,LT,SI,1,1,3783,5708,66.28,411.32,6.74,1.78,49.453,OPLTSI097,72,RAIL_OPERATOR_REPORTING,IMPUTED,2026-02-01
2019-04,RAIL,PEOG,UNBX,PT,CY,1,0,3800,4920,77.24,70.43,7.98,0.61,12.348,OPPTCY098,64,EUROCONTROL,OK,2025-05-24
2019-05,AIR,MHB,POM,SE,GR,1,1,3664,4057,90.31,119.5,43.11,4.85,58.863,OPSEGR099,80,ERA,REVISED,2025-07-19
2019-06,RAIL,ZWOO,EFBF,CY,MT,1,1,3527,3862,91.33,109.45,8.22,1.59,1.462,OPCYMT100,60,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-12-05
2019-07,AIR,SVX,VCI,FR,ES,1,0,3863,6716,57.52,130.3,17.97,2.89,49.766,OPFRES101,76,AIRLINE_REPORTING,FLAGGED,2025-08-18
2019-08,RAIL,JOOW,OXBN,IT,CZ,1,1,3792,5865,64.65,91.85,7.35,3.36,5.911,OPITCZ102,68,RAIL_OPERATOR_REPORTING,IMPUTED,2025-07-10
2019-09,AIR,YJT,BQE,NL,HU,1,1,3512,4730,74.25,207.74,17.84,5.29,84.412,OPNLHU103,68,EUROCONTROL,OK,2024-12-17
2019-10,RAIL,TGOE,YPBV,SI,NL,1,1,3824,4680,81.71,37.43,17.23,1.02,6.427,OPSINL104,69,ERA,REVISED,2024-12-15
2019-11,AIR,EXP,HEA,BG,SE,1,0,3543,4831,73.34,97.51,5.75,7.16,40.265,OPBGSE105,71,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-04-04
2019-12,RAIL,DYOM,IHBD,EE,DK,1,1,3818,6235,61.23,123.82,15.51,1.03,9.846,OPEEDK106,72,AIRLINE_REPORTING,FLAGGED,2024-11-29
2020-01,AIR,KLL,NSW,HU,IE,1,0,3636,4892,74.33,347.96,30.15,3.94,84.756,OPHUIE107,81,RAIL_OPERATOR_REPORTING,IMPUTED,2025-04-12
2020-02,RAIL,NQOU,SZBL,LU,PL,1,1,3774,5008,75.36,112.05,15.65,0.61,9.664,OPLUPL108,5,EUROCONTROL,OK,2024-08-04
2020-03,AIR,QZH,TGS,RO,AT,1,1,3814,6136,62.16,374.61,19.1,4.96,86.199,OPROAT109,22,ERA,REVISED,2025-04-20
2020-04,RAIL,XIOC,CRBT,AT,EE,1,1,3642,5415,67.26,131.55,8.9,1.03,2.009,OPATEE110,12,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-03-09
2020-05,AIR,WND,ZUO,CZ,IT,1,0,3732,5800,64.34,352.34,13.08,4.37,33.372,OPCZIT111,13,AIRLINE_REPORTING,FLAGGED,2024-06-29
2020-06,RAIL,HAOK,MJBB,DE,PT,1,1,3770,4109,91.75,115.24,10.28,1.53,5.594,OPDEPT112,13,RAIL_OPERATOR_REPORTING,IMPUTED,2026-01-20
2020-07,AIR,CBZ,FIK,LV,BE,1,0,3879,4862,79.78,149.49,31.53,0.82,64.705,OPLVBE113,7,EUROCONTROL,OK,2024-11-19
2020-08,RAIL,RSOS,WBBJ,PL,FI,1,1,3697,4184,88.36,46.83,7.56,0.56,7.268,OPPLFI114,9,ERA,REVISED,2025-04-15
2020-09,AIR,IPV,LWG,ES,LV,1,1,3825,6054,63.18,222.11,36.68,1.98,21.903,OPESLV115,23,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-03-01
2020-10,RAIL,BKOA,GTBR,HR,RO,1,1,3872,5174,74.84,152.98,21.25,1.5,7.081,OPHRRO116,13,AIRLINE_REPORTING,FLAGGED,2024-03-10
2020-11,AIR,ODR,RKC,FI,BG,1,1,3722,6220,59.84,200.51,50.86,2.19,16.053,OPFIBG117,15,RAIL_OPERATOR_REPORTING,IMPUTED,2024-05-21
2020-12,RAIL,LCOI,QLBZ,IE,FR,1,1,3576,5713,62.59,95.31,10.68,2.36,3.69,OPIEFR118,17,EUROCONTROL,OK,2024-02-13
2021-01,AIR,URN,XYY,MT,LT,1,1,3765,5341,70.49,265.0,15.44,2.85,54.172,OPMTLT119,23,ERA,REVISED,2024-06-17
2021-02,RAIL,VUOQ,ADBH,SK,AT,1,1,3709,4270,86.86,42.51,11.75,2.34,8.488,OPSKAT120,22,NATIONAL_AVIATION_AUTH,ESTIMATED,2026-02-18
2021-03,AIR,AFJ,DMU,BE,HR,1,1,3656,6384,57.27,171.49,11.76,1.94,36.571,OPBEHR121,35,AIRLINE_REPORTING,FLAGGED,2024-12-17
2021-04,RAIL,FMOY,KVBP,DK,DE,1,0,3782,5104,74.1,90.32,20.73,0.83,13.726,OPDKDE122,18,RAIL_OPERATOR_REPORTING,IMPUTED,2024-12-29
2021-05,AIR,GTF,JAQ,GR,LU,1,1,3710,5884,63.05,189.61,47.22,1.42,74.812,OPGRLU123,31,EUROCONTROL,OK,2025-01-21
2021-06,RAIL,PEOG,UNBX,LT,SI,1,1,3928,6830,57.51,63.09,8.1,3.02,4.779,OPLTSI124,25,ERA,REVISED,2024-03-16
2021-07,AIR,MHB,POM,PT,CY,1,0,3926,5255,74.71,406.21,46.39,7.84,64.909,OPPTCY125,24,NATIONAL_AVIATION_AUTH,ESTIMATED,2026-01-17
2021-08,RAIL,ZWOO,EFBF,SE,GR,1,1,3583,4877,73.47,53.6,16.07,2.17,7.756,OPSEGR126,21,AIRLINE_REPORTING,FLAGGED,2025-01-27
2021-09,AIR,SVX,VCI,CY,MT,1,1,3653,5003,73.02,187.24,31.74,7.22,64.182,OPCYMT127,21,RAIL_OPERATOR_REPORTING,IMPUTED,2026-02-17
2021-10,RAIL,JOOW,OXBN,FR,ES,1,0,3909,5676,68.87,79.64,9.49,3.25,2.801,OPFRES128,20,EUROCONTROL,OK,2024-03-09
2021-11,AIR,YJT,BQE,IT,CZ,1,1,3882,4422,87.79,397.95,32.15,5.26,22.453,OPITCZ129,41,ERA,REVISED,2025-11-08
2021-12,RAIL,TGOE,YPBV,NL,HU,1,1,3738,5630,66.39,47.53,6.84,1.31,9.243,OPNLHU130,29,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-02-07
2022-01,AIR,EXP,HEA,SI,NL,1,1,3674,4769,77.04,195.28,47.4,4.17,46.322,OPSINL131,35,AIRLINE_REPORTING,FLAGGED,2024-02-24
2022-02,RAIL,DYOM,IHBD,BG,SE,1,1,3835,4234,90.58,83.4,9.22,0.03,8.324,OPBGSE132,30,RAIL_OPERATOR_REPORTING,IMPUTED,2025-02-25
2022-03,AIR,KLL,NSW,EE,DK,1,1,3699,4203,88.01,60.13,34.84,4.11,38.877,OPEEDK133,44,EUROCONTROL,OK,2024-07-24
2022-04,RAIL,NQOU,SZBL,HU,IE,1,1,3775,4886,77.26,46.82,0.06,2.44,13.409,OPHUIE134,31,ERA,REVISED,2024-07-31
2022-05,AIR,QZH,TGS,LU,PL,1,0,3598,5325,67.57,271.59,39.43,1.8,85.88,OPLUPL135,47,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-10-22
2022-06,RAIL,XIOC,CRBT,RO,AT,1,1,3869,5664,68.31,153.72,22.55,0.12,4.157,OPROAT136,38,AIRLINE_REPORTING,FLAGGED,2025-02-13
2022-07,AIR,WND,ZUO,AT,EE,1,1,3961,4308,91.95,145.8,14.36,1.34,85.124,OPATEE137,32,RAIL_OPERATOR_REPORTING,IMPUTED,2025-07-26
2022-08,RAIL,HAOK,MJBB,CZ,IT,1,1,3932,5349,73.51,22.74,19.85,0.17,12.689,OPCZIT138,31,EUROCONTROL,OK,2024-08-14
2022-09,AIR,CBZ,FIK,DE,PT,1,0,3845,4970,77.36,136.78,50.38,5.95,26.826,OPDEPT139,41,ERA,REVISED,2025-06-05
2022-10,RAIL,RSOS,WBBJ,LV,BE,1,1,3852,4461,86.35,111.47,17.75,0.8,1.916,OPLVBE140,38,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-05-09
2022-11,AIR,IPV,LWG,PL,FI,1,0,3880,6170,62.88,286.25,6.56,4.33,22.417,OPPLFI141,45,AIRLINE_REPORTING,FLAGGED,2025-12-06
2022-12,RAIL,BKOA,GTBR,ES,LV,1,1,3915,5644,69.37,140.54,14.36,0.11,5.007,OPESLV142,38,RAIL_OPERATOR_REPORTING,IMPUTED,2024-06-09
2023-01,AIR,ODR,RKC,HR,RO,1,1,4013,5897,68.05,286.68,44.75,3.58,42.673,OPHRRO143,58,EUROCONTROL,OK,2025-08-20
2023-02,RAIL,LCOI,QLBZ,FI,BG,1,0,3794,4614,82.23,30.15,15.46,1.35,8.781,OPFIBG144,43,ERA,REVISED,2025-03-13
2023-03,AIR,URN,XYY,IE,FR,1,1,3777,5818,64.92,412.66,21.07,5.13,32.783,OPIEFR145,51,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-12-24
2023-04,RAIL,VUOQ,ADBH,MT,LT,1,1,3788,4964,76.31,32.5,18.91,2.51,9.758,OPMTLT146,45,AIRLINE_REPORTING,FLAGGED,2025-09-20
2023-05,AIR,AFJ,DMU,SK,AT,1,1,3833,4494,85.29,262.24,47.35,1.05,73.479,OPSKAT147,46,RAIL_OPERATOR_REPORTING,IMPUTED,2025-02-05
2023-06,RAIL,FMOY,KVBP,BE,HR,1,0,3877,4644,83.48,138.05,19.54,0.16,10.512,OPBEHR148,46,EUROCONTROL,OK,2024-10-29
2023-07,AIR,GTF,JAQ,DK,DE,1,1,3825,4453,85.9,287.61,19.4,1.58,67.382,OPDKDE149,58,ERA,REVISED,2024-08-11
2023-08,RAIL,PEOG,UNBX,GR,LU,1,1,3911,5216,74.98,153.12,12.18,0.96,6.94,OPGRLU150,46,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-09-07
2023-09,AIR,MHB,POM,LT,SI,1,1,3896,4980,78.23,419.91,50.79,4.59,82.463,OPLTSI151,62,AIRLINE_REPORTING,FLAGGED,2024-11-01
2023-10,RAIL,ZWOO,EFBF,PT,CY,1,1,3980,4853,82.01,44.13,5.53,1.9,13.232,OPPTCY152,49,RAIL_OPERATOR_REPORTING,IMPUTED,2024-01-26
2023-11,AIR,SVX,VCI,SE,GR,1,1,3858,5730,67.33,247.74,23.34,3.07,60.993,OPSEGR153,52,EUROCONTROL,OK,2024-10-01
2023-12,RAIL,JOOW,OXBN,CY,MT,1,0,3957,4977,79.51,8.74,10.89,0.94,9.445,OPCYMT154,47,ERA,REVISED,2026-02-20
2024-01,AIR,YJT,BQE,FR,ES,1,1,3819,5012,76.2,66.76,3.41,1.11,16.342,OPFRES155,55,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-12-11
2024-02,RAIL,TGOE,YPBV,IT,CZ,1,1,3778,5394,70.04,54.64,11.41,3.09,10.592,OPITCZ156,57,AIRLINE_REPORTING,FLAGGED,2025-11-20
2024-03,AIR,EXP,HEA,NL,HU,1,1,3823,6945,55.05,139.41,22.45,3.66,35.894,OPNLHU157,61,RAIL_OPERATOR_REPORTING,IMPUTED,2024-12-20
2024-04,RAIL,DYOM,IHBD,SI,NL,1,0,3974,4585,86.67,113.63,21.66,2.67,10.854,OPSINL158,57,EUROCONTROL,OK,2024-05-02
2024-05,AIR,KLL,NSW,BG,SE,1,1,3680,4563,80.65,145.69,17.24,5.56,19.335,OPBGSE159,69,ERA,REVISED,2026-01-22
2024-06,RAIL,NQOU,SZBL,EE,DK,1,0,3786,5443,69.56,66.87,7.4,0.93,7.357,OPEEDK160,59,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-05-29
2024-07,AIR,QZH,TGS,HU,IE,1,1,3992,4754,83.97,415.91,6.93,1.13,32.346,OPHUIE161,61,AIRLINE_REPORTING,FLAGGED,2026-02-13
2024-08,RAIL,XIOC,CRBT,LU,PL,1,1,3717,5610,66.26,136.96,6.76,2.54,13.725,OPLUPL162,55,RAIL_OPERATOR_REPORTING,IMPUTED,2024-08-27
2024-09,AIR,WND,ZUO,RO,AT,1,1,3702,6532,56.67,33.65,24.52,6.01,80.571,OPROAT163,63,EUROCONTROL,OK,2024-10-27
2024-10,RAIL,HAOK,MJBB,AT,EE,1,0,3932,4331,90.79,114.33,2.55,1.92,9.023,OPATEE164,65,ERA,REVISED,2024-05-21
2024-11,AIR,CBZ,FIK,CZ,IT,1,1,3719,6339,58.67,85.07,22.75,4.04,52.22,OPCZIT165,80,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-01-15
2024-12,RAIL,RSOS,WBBJ,DE,PT,1,1,3694,5190,71.18,68.43,2.45,1.52,11.548,OPDEPT166,65,AIRLINE_REPORTING,FLAGGED,2025-08-24
2025-01,AIR,IPV,LWG,LV,BE,1,1,3722,4905,75.88,193.24,13.41,3.73,49.517,OPLVBE167,59,RAIL_OPERATOR_REPORTING,IMPUTED,2024-02-26
2025-02,RAIL,BKOA,GTBR,PL,FI,1,1,3790,6630,57.16,63.45,10.34,0.15,8.98,OPPLFI168,70,EUROCONTROL,OK,2024-08-14
2025-03,AIR,ODR,RKC,ES,LV,1,1,4081,5071,80.48,250.51,15.76,7.5,12.344,OPESLV169,63,ERA,REVISED,2026-01-22
2025-04,RAIL,LCOI,QLBZ,HR,RO,1,1,3929,5482,71.67,60.88,23.08,1.98,3.796,OPHRRO170,62,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-07-07
2025-05,AIR,URN,XYY,FI,BG,1,1,3867,5604,69.0,62.09,1.61,6.48,35.527,OPFIBG171,79,AIRLINE_REPORTING,FLAGGED,2025-01-03
2025-06,RAIL,VUOQ,ADBH,IE,FR,1,1,3843,4366,88.02,96.49,15.67,0.49,5.207,OPIEFR172,66,RAIL_OPERATOR_REPORTING,IMPUTED,2024-06-22
2025-07,AIR,AFJ,DMU,MT,LT,1,1,4002,6108,65.52,112.92,3.4,0.77,41.897,OPMTLT173,25,EUROCONTROL,OK,2025-05-06
2025-08,RAIL,FMOY,KVBP,SK,AT,1,1,3794,4621,82.1,115.76,9.2,2.9,9.555,OPSKAT174,11,ERA,REVISED,2025-10-17
2025-09,AIR,GTF,JAQ,BE,HR,1,1,3769,4855,77.63,393.28,14.14,7.1,10.65,OPBEHR175,8,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-12-01
2025-10,RAIL,PEOG,UNBX,DK,DE,1,0,3768,4128,91.28,154.44,1.44,3.32,6.059,OPDKDE176,5,AIRLINE_REPORTING,FLAGGED,2024-08-27
2025-11,AIR,MHB,POM,GR,LU,1,1,3963,4557,86.97,323.86,18.49,2.73,93.69,OPGRLU177,8,RAIL_OPERATOR_REPORTING,IMPUTED,2025-04-10
2025-12,RAIL,ZWOO,EFBF,LT,SI,1,1,4070,4892,83.2,51.87,2.85,2.04,2.418,OPLTSI178,10,EUROCONTROL,OK,2025-01-29
2026-01,AIR,SVX,VCI,PT,CY,1,0,4096,4721,86.76,81.23,0.57,7.0,36.793,OPPTCY179,15,ERA,REVISED,2025-05-11
2026-02,RAIL,JOOW,OXBN,SE,GR,1,1,3977,6642,59.88,79.07,17.07,2.41,5.956,OPSEGR180,16,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-05-12
2026-03,AIR,YJT,BQE,CY,MT,1,1,3999,6923,57.76,318.87,51.55,5.41,21.918,OPCYMT181,20,AIRLINE_REPORTING,FLAGGED,2025-02-22
2026-04,RAIL,TGOE,YPBV,FR,ES,1,0,3782,4195,90.15,158.19,18.73,1.16,2.411,OPFRES182,13,RAIL_OPERATOR_REPORTING,IMPUTED,2025-09-21
2026-05,AIR,EXP,HEA,IT,CZ,1,1,4005,6654,60.19,384.49,38.38,1.99,58.195,OPITCZ183,23,EUROCONTROL,OK,2025-03-22
2026-06,RAIL,DYOM,IHBD,NL,HU,1,1,3911,4999,78.24,107.06,17.62,2.7,1.802,OPNLHU184,18,ERA,REVISED,2025-03-08
2026-07,AIR,KLL,NSW,SI,NL,1,0,4100,4834,84.82,216.58,4.35,4.38,26.511,OPSINL185,21,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-09-10
2026-08,RAIL,NQOU,SZBL,BG,SE,1,1,4025,4609,87.33,34.8,4.72,3.24,7.419,OPBGSE186,15,AIRLINE_REPORTING,FLAGGED,2024-10-25
2026-09,AIR,QZH,TGS,EE,DK,1,1,3874,5244,73.87,290.36,33.26,7.23,55.697,OPEEDK187,17,RAIL_OPERATOR_REPORTING,IMPUTED,2025-04-24
2026-10,RAIL,XIOC,CRBT,HU,IE,1,1,4015,4904,81.87,99.68,20.51,0.31,8.307,OPHUIE188,23,EUROCONTROL,OK,2025-12-29
2026-11,AIR,WND,ZUO,LU,PL,1,1,3781,4907,77.05,184.49,30.53,1.1,91.478,OPLUPL189,36,ERA,REVISED,2025-01-21
2026-12,RAIL,HAOK,MJBB,RO,AT,1,0,3989,5067,78.73,175.6,4.83,2.36,11.231,OPROAT190,20,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-08-17
2018-01,AIR,CBZ,FIK,AT,EE,1,1,4071,5903,68.96,393.87,26.21,1.86,55.122,OPATEE191,43,AIRLINE_REPORTING,FLAGGED,2025-04-23
2018-02,RAIL,RSOS,WBBJ,CZ,IT,1,1,3838,4776,80.36,84.65,20.98,1.6,10.287,OPCZIT192,25,RAIL_OPERATOR_REPORTING,IMPUTED,2025-07-18
2018-03,AIR,IPV,LWG,DE,PT,1,1,3874,5567,69.59,224.64,1.91,2.22,69.926,OPDEPT193,38,EUROCONTROL,OK,2025-07-05
2018-04,RAIL,BKOA,GTBR,LV,BE,1,1,3818,4514,84.58,168.48,20.26,1.5,12.896,OPLVBE194,30,ERA,REVISED,2024-01-31
2018-05,AIR,ODR,RKC,PL,FI,1,1,4058,5227,77.64,121.29,38.13,4.32,16.449,OPPLFI195,24,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-12-23
2018-06,RAIL,LCOI,QLBZ,ES,LV,1,1,4141,4627,89.5,56.03,6.01,1.77,1.943,OPESLV196,23,AIRLINE_REPORTING,FLAGGED,2024-12-03
2018-07,AIR,URN,XYY,HR,RO,1,0,3888,5740,67.74,285.04,17.2,6.01,25.325,OPHRRO197,33,RAIL_OPERATOR_REPORTING,IMPUTED,2024-12-08
2018-08,RAIL,VUOQ,ADBH,FI,BG,1,1,3978,4717,84.33,168.01,6.01,1.09,11.52,OPFIBG198,27,EUROCONTROL,OK,2024-05-01
2018-09,AIR,AFJ,DMU,IE,FR,1,0,3903,6071,64.29,224.24,53.65,2.85,20.77,OPIEFR199,26,ERA,REVISED,2025-11-28
2018-10,RAIL,FMOY,KVBP,MT,LT,1,0,4002,4777,83.78,56.98,5.95,0.65,9.721,OPMTLT200,33,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-07-02
2018-11,AIR,GTF,JAQ,SK,AT,1,0,3965,6827,58.08,83.5,52.41,5.11,60.909,OPSKAT201,30,AIRLINE_REPORTING,FLAGGED,2026-01-18
2018-12,RAIL,PEOG,UNBX,BE,HR,1,1,4153,6507,63.82,147.12,19.37,2.11,6.571,OPBEHR202,29,RAIL_OPERATOR_REPORTING,IMPUTED,2024-10-15
2019-01,AIR,MHB,POM,DK,DE,1,1,4184,6037,69.31,373.13,7.72,2.91,28.02,OPDKDE203,34,EUROCONTROL,OK,2024-07-10
2019-02,RAIL,ZWOO,EFBF,GR,LU,1,0,4201,6000,70.02,143.29,18.79,2.87,3.196,OPGRLU204,32,ERA,REVISED,2025-10-28
2019-03,AIR,SVX,VCI,LT,SI,1,1,4073,6140,66.34,347.91,19.45,7.52,83.42,OPLTSI205,50,NATIONAL_AVIATION_AUTH,ESTIMATED,2026-01-30
2019-04,RAIL,JOOW,OXBN,PT,CY,1,1,4011,4500,89.13,54.91,16.11,2.76,2.774,OPPTCY206,37,AIRLINE_REPORTING,FLAGGED,2024-12-09
2019-05,AIR,YJT,BQE,SE,GR,1,1,3895,4758,81.86,189.82,37.28,1.59,23.228,OPSEGR207,47,RAIL_OPERATOR_REPORTING,IMPUTED,2025-10-04
2019-06,RAIL,TGOE,YPBV,CY,MT,1,1,4118,4684,87.92,59.79,21.61,0.5,1.024,OPCYMT208,39,EUROCONTROL,OK,2024-02-29
2019-07,AIR,EXP,HEA,FR,ES,1,1,4196,5320,78.87,200.12,35.23,0.11,32.572,OPFRES209,59,ERA,REVISED,2025-12-24
2019-08,RAIL,DYOM,IHBD,IT,CZ,1,1,4104,6816,60.21,149.5,7.12,0.17,11.447,OPITCZ210,40,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-09-28
2019-09,AIR,KLL,NSW,NL,HU,1,1,4166,6054,68.81,138.57,49.73,7.06,23.759,OPNLHU211,56,AIRLINE_REPORTING,FLAGGED,2025-08-10
2019-10,RAIL,NQOU,SZBL,SI,NL,1,0,3984,7242,55.01,109.87,0.38,2.48,10.831,OPSINL212,48,RAIL_OPERATOR_REPORTING,IMPUTED,2024-11-10
2019-11,AIR,QZH,TGS,BG,SE,1,0,4143,7526,55.05,370.05,21.79,3.92,47.294,OPBGSE213,64,EUROCONTROL,OK,2024-05-20
2019-12,RAIL,XIOC,CRBT,EE,DK,1,1,3961,4412,89.78,81.45,16.94,0.85,4.935,OPEEDK214,46,ERA,REVISED,2024-11-01
2020-01,AIR,WND,ZUO,HU,IE,1,1,3909,5826,67.1,362.74,53.8,2.52,17.045,OPHUIE215,42,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-12-29
2020-02,RAIL,HAOK,MJBB,LU,PL,1,1,4130,4571,90.35,121.07,4.12,1.82,12.048,OPLUPL216,46,AIRLINE_REPORTING,FLAGGED,2024-07-24
2020-03,AIR,CBZ,FIK,RO,AT,1,0,4109,5085,80.81,95.2,19.27,0.3,40.441,OPROAT217,56,RAIL_OPERATOR_REPORTING,IMPUTED,2025-12-21
2020-04,RAIL,RSOS,WBBJ,AT,EE,1,0,4150,7367,56.33,81.71,23.05,1.85,2.363,OPATEE218,53,EUROCONTROL,OK,2024-08-01
2020-05,AIR,IPV,LWG,CZ,IT,1,1,4219,5124,82.34,28.81,27.29,3.07,63.627,OPCZIT219,57,ERA,REVISED,2025-05-12
2020-06,RAIL,BKOA,GTBR,DE,PT,1,1,3928,7053,55.69,135.82,4.94,0.93,11.23,OPDEPT220,56,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-11-18
2020-07,AIR,ODR,RKC,LV,BE,1,1,4092,4953,82.62,246.87,17.14,7.33,77.673,OPLVBE221,51,AIRLINE_REPORTING,FLAGGED,2025-08-13
2020-08,RAIL,LCOI,QLBZ,PL,FI,1,1,3928,4270,91.99,36.86,9.94,2.75,8.868,OPPLFI222,52,RAIL_OPERATOR_REPORTING,IMPUTED,2024-11-27
2020-09,AIR,URN,XYY,ES,LV,1,1,4009,6003,66.78,74.46,33.94,2.37,84.558,OPESLV223,66,EUROCONTROL,OK,2026-02-04
2020-10,RAIL,VUOQ,ADBH,HR,RO,1,1,4226,5181,81.57,49.82,0.49,0.69,1.066,OPHRRO224,53,ERA,REVISED,2025-01-04
2020-11,AIR,AFJ,DMU,FI,BG,1,1,4068,6723,60.51,370.42,52.0,6.27,56.45,OPFIBG225,67,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-10-30
2020-12,RAIL,FMOY,KVBP,IE,FR,1,1,3905,5065,77.1,120.52,15.7,1.04,7.304,OPIEFR226,53,AIRLINE_REPORTING,FLAGGED,2024-01-13
2021-01,AIR,GTF,JAQ,MT,LT,1,1,3883,5468,71.01,416.38,23.92,0.71,23.95,OPMTLT227,74,RAIL_OPERATOR_REPORTING,IMPUTED,2024-06-24
2021-02,RAIL,PEOG,UNBX,SK,AT,1,1,3911,5051,77.43,157.76,0.78,1.04,11.618,OPSKAT228,64,EUROCONTROL,OK,2025-09-07
2021-03,AIR,MHB,POM,BE,HR,1,1,4034,5048,79.91,271.24,27.68,0.55,21.739,OPBEHR229,56,ERA,REVISED,2025-09-27
2021-04,RAIL,ZWOO,EFBF,DK,DE,1,1,3993,4543,87.89,11.16,22.21,1.59,5.78,OPDKDE230,65,NATIONAL_AVIATION_AUTH,ESTIMATED,2026-01-19
2021-05,AIR,SVX,VCI,GR,LU,1,1,3978,4333,91.81,154.07,28.02,3.04,30.323,OPGRLU231,60,AIRLINE_REPORTING,FLAGGED,2024-03-16
2021-06,RAIL,JOOW,OXBN,LT,SI,1,1,3942,6195,63.63,106.91,5.81,3.44,2.382,OPLTSI232,63,RAIL_OPERATOR_REPORTING,IMPUTED,2025-08-24
2021-07,AIR,YJT,BQE,PT,CY,1,1,4251,6338,67.07,242.78,21.82,3.77,17.714,OPPTCY233,66,EUROCONTROL,OK,2025-03-07
2021-08,RAIL,TGOE,YPBV,SE,GR,1,0,4116,7449,55.26,179.13,4.41,0.82,2.558,OPSEGR234,65,ERA,REVISED,2025-06-05
2021-09,AIR,EXP,HEA,CY,MT,1,0,4161,6291,66.14,150.26,20.39,1.91,85.422,OPCYMT235,62,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-10-05
2021-10,RAIL,DYOM,IHBD,FR,ES,1,1,4152,5255,79.01,94.28,9.94,2.24,2.189,OPFRES236,64,AIRLINE_REPORTING,FLAGGED,2025-11-03
