mig_asylum_reference_month,mig_asylum_host_country_iso2,mig_asylum_applicant_country_of_origin_iso2,mig_asylum_applicant_age_group,mig_asylum_applicant_sex,mig_asylum_application_type,mig_asylum_dublin_transfer_flag,mig_asylum_first_instance_decision_code,mig_asylum_first_instance_decision_count,mig_asylum_final_decision_code,mig_asylum_final_decision_count,mig_asylum_time_to_decision_days_median,mig_asylum_relocation_mechanism_flag,mig_asylum_resettlement_flag,mig_asylum_temporary_protection_flag,mig_asylum_reception_capacity_beds,mig_asylum_recognition_rate_pct,mig_asylum_eu_agency_support_flag,mig_asylum_eurostat_table_code,mig_asylum_data_extract_date
2018-01,AT,MD,0-13,M,FIRST_TIME,0,SUBSIDIARY_PROTECTION,193,REJECTED,150,168,0,0,1,666,72.99,0,migr_asytpsm,2024-05-03
2018-02,EE,UA,0-13,M,SUBSEQUENT,0,WITHDRAWN,228,SUBSIDIARY_PROTECTION,172,174,0,0,1,737,34.19,0,migr_asydec2,2025-08-21
2018-03,IT,GE,0-13,M,FAMILY_UNIT,0,REFUGEE_STATUS,218,REFUGEE_STATUS,193,174,0,0,0,671,7.21,0,migr_asyappctzm,2025-06-21
2018-04,PT,MK,0-13,M,APPEAL_RELATED,1,REJECTED,220,OTHER,159,209,0,0,0,861,8.15,0,migr_asyappctza,2025-03-15
2018-05,BE,VN,0-13,M,FIRST_TIME,0,OTHER,220,WITHDRAWN,159,181,0,0,0,806,63.68,0,migr_asydec1,2024-06-22
2018-06,FI,IN,0-13,M,SUBSEQUENT,0,SUBSIDIARY_PROTECTION,247,REJECTED,118,197,0,0,0,820,31.76,0,migr_asytpsm,2024-04-23
2018-07,LV,NO,0-13,M,FAMILY_UNIT,0,WITHDRAWN,236,SUBSIDIARY_PROTECTION,207,206,0,0,0,916,48.1,1,migr_asydec2,2025-01-04
2018-08,RO,BA,0-13,M,APPEAL_RELATED,0,REFUGEE_STATUS,232,REFUGEE_STATUS,224,176,0,0,0,772,26.67,1,migr_asyappctzm,2025-08-21
2018-09,BG,IR,0-13,M,FIRST_TIME,0,REJECTED,237,OTHER,231,187,0,0,0,909,38.29,1,migr_asyappctza,2024-10-10
2018-10,FR,RS,0-13,M,SUBSEQUENT,1,OTHER,237,WITHDRAWN,168,198,0,0,0,844,52.81,0,migr_asydec1,2024-12-22
2018-11,LT,CH,0-13,M,FAMILY_UNIT,0,SUBSIDIARY_PROTECTION,255,REJECTED,219,198,0,0,0,801,31.92,1,migr_asytpsm,2025-11-25
2018-12,SK,JP,0-13,M,APPEAL_RELATED,0,WITHDRAWN,210,SUBSIDIARY_PROTECTION,92,212,0,0,0,726,6.94,0,migr_asydec2,2025-03-29
2019-01,HR,SY,0-13,M,FIRST_TIME,1,REFUGEE_STATUS,212,REFUGEE_STATUS,113,193,0,0,0,744,69.97,1,migr_asyappctzm,2024-10-11
2019-02,DE,DZ,0-13,M,SUBSEQUENT,0,REJECTED,259,OTHER,129,205,0,0,0,721,31.84,1,migr_asyappctza,2024-09-30
2019-03,LU,MA,0-13,M,FAMILY_UNIT,0,OTHER,236,WITHDRAWN,175,202,1,0,0,956,45.57,0,migr_asydec1,2025-03-07
2019-04,SI,TR,0-13,M,APPEAL_RELATED,0,SUBSIDIARY_PROTECTION,208,REJECTED,164,197,0,0,0,877,80.21,0,migr_asytpsm,2025-08-09
2019-05,CY,GB,0-13,M,FIRST_TIME,0,WITHDRAWN,216,SUBSIDIARY_PROTECTION,144,199,0,0,0,746,69.38,0,migr_asydec2,2024-09-14
2019-06,GR,ME,0-13,M,SUBSEQUENT,0,REFUGEE_STATUS,257,REFUGEE_STATUS,206,209,1,0,0,854,53.38,1,migr_asyappctzm,2025-01-11
2019-07,MT,US,0-13,M,FAMILY_UNIT,1,REJECTED,253,OTHER,226,223,0,0,0,896,59.84,1,migr_asyappctza,2025-09-04
2019-08,ES,GH,0-13,M,APPEAL_RELATED,0,OTHER,267,WITHDRAWN,224,201,0,0,0,939,43.45,0,migr_asydec1,2025-01-19
2019-09,CZ,NG,0-13,M,FIRST_TIME,0,SUBSIDIARY_PROTECTION,260,REJECTED,226,194,1,0,0,773,17.44,0,migr_asytpsm,2024-11-08
2019-10,HU,AL,0-13,M,SUBSEQUENT,1,WITHDRAWN,244,SUBSIDIARY_PROTECTION,238,189,0,0,0,771,41.3,0,migr_asydec2,2024-08-26
2019-11,NL,IQ,0-13,M,FAMILY_UNIT,0,REFUGEE_STATUS,273,REFUGEE_STATUS,269,190,0,0,0,797,50.68,1,migr_asyappctzm,2026-02-19
2019-12,SE,PK,0-13,M,APPEAL_RELATED,0,REJECTED,256,OTHER,144,220,0,0,0,857,73.12,0,migr_asyappctza,2025-08-16
2020-01,DK,BY,0-13,M,FIRST_TIME,0,OTHER,240,WITHDRAWN,123,217,0,0,0,784,10.05,0,migr_asydec1,2025-11-19
2020-02,IE,IS,0-13,M,SUBSEQUENT,1,SUBSIDIARY_PROTECTION,225,REJECTED,180,217,1,0,0,766,55.4,0,migr_asytpsm,2024-06-17
2020-03,PL,RU,0-13,M,FAMILY_UNIT,0,WITHDRAWN,250,SUBSIDIARY_PROTECTION,245,205,0,1,0,746,34.52,1,migr_asydec2,2025-10-31
2020-04,AT,CN,0-13,M,APPEAL_RELATED,1,REFUGEE_STATUS,268,REFUGEE_STATUS,126,218,0,0,0,931,32.31,1,migr_asyappctzm,2026-01-30
2020-05,EE,KE,0-13,M,FIRST_TIME,0,REJECTED,233,OTHER,219,226,0,0,1,942,75.79,1,migr_asyappctza,2025-09-20
2020-06,IT,TN,0-13,M,SUBSEQUENT,0,OTHER,279,WITHDRAWN,256,236,0,0,0,929,83.88,0,migr_asydec1,2025-04-26
2020-07,PT,EG,0-13,M,FAMILY_UNIT,0,SUBSIDIARY_PROTECTION,248,REJECTED,159,236,0,1,0,991,77.96,0,migr_asytpsm,2025-01-13
2020-08,BE,MD,0-13,M,APPEAL_RELATED,0,WITHDRAWN,252,SUBSIDIARY_PROTECTION,203,214,0,0,0,958,65.18,1,migr_asydec2,2024-05-08
2020-09,FI,UA,0-13,M,FIRST_TIME,1,REFUGEE_STATUS,268,REFUGEE_STATUS,133,201,0,0,0,900,48.02,1,migr_asyappctzm,2026-01-28
2020-10,LV,GE,0-13,M,SUBSEQUENT,0,REJECTED,261,OTHER,242,227,1,0,0,870,17.05,0,migr_asyappctza,2025-08-26
2020-11,RO,MK,0-13,M,FAMILY_UNIT,1,OTHER,244,WITHDRAWN,106,216,0,0,0,821,55.42,1,migr_asydec1,2024-03-07
2020-12,BG,VN,0-13,M,APPEAL_RELATED,0,SUBSIDIARY_PROTECTION,285,REJECTED,226,231,0,0,0,942,12.84,1,migr_asytpsm,2024-11-21
2021-01,FR,IN,0-13,M,FIRST_TIME,0,WITHDRAWN,238,SUBSIDIARY_PROTECTION,117,231,0,0,0,827,5.12,0,migr_asydec2,2025-11-15
2021-02,LT,NO,0-13,M,SUBSEQUENT,1,REFUGEE_STATUS,271,REFUGEE_STATUS,161,225,1,0,0,1022,14.66,1,migr_asyappctzm,2025-04-26
2021-03,SK,BA,0-13,M,FAMILY_UNIT,0,REJECTED,235,OTHER,151,219,0,0,0,852,49.18,0,migr_asyappctza,2025-11-17
2021-04,HR,IR,0-13,M,APPEAL_RELATED,1,OTHER,283,WITHDRAWN,117,217,0,0,0,809,17.09,1,migr_asydec1,2025-08-12
2021-05,DE,RS,0-13,M,FIRST_TIME,0,SUBSIDIARY_PROTECTION,242,REJECTED,128,209,0,0,0,958,58.3,0,migr_asytpsm,2025-01-08
2021-06,LU,CH,0-13,M,SUBSEQUENT,0,WITHDRAWN,282,SUBSIDIARY_PROTECTION,256,219,0,0,0,955,48.24,0,migr_asydec2,2025-04-07
2021-07,SI,JP,0-13,M,FAMILY_UNIT,1,REFUGEE_STATUS,241,REFUGEE_STATUS,219,224,0,0,0,808,11.19,0,migr_asyappctzm,2024-03-12
2021-08,CY,SY,0-13,M,APPEAL_RELATED,0,REJECTED,269,OTHER,204,227,0,0,1,847,26.48,0,migr_asyappctza,2026-01-19
2021-09,GR,DZ,0-13,M,FIRST_TIME,0,OTHER,258,WITHDRAWN,113,226,0,0,0,939,6.18,0,migr_asydec1,2025-04-18
2021-10,MT,MA,0-13,M,SUBSEQUENT,0,SUBSIDIARY_PROTECTION,273,REJECTED,231,253,1,0,0,970,54.27,1,migr_asytpsm,2024-06-03
2021-11,ES,TR,0-13,M,FAMILY_UNIT,0,WITHDRAWN,262,SUBSIDIARY_PROTECTION,139,221,1,0,0,978,75.86,0,migr_asydec2,2025-05-18
2021-12,CZ,GB,0-13,M,APPEAL_RELATED,0,REFUGEE_STATUS,281,REFUGEE_STATUS,271,248,0,1,0,868,37.62,1,migr_asyappctzm,2024-11-02
2022-01,HU,ME,0-13,M,FIRST_TIME,0,REJECTED,271,OTHER,171,227,0,0,0,884,32.12,0,migr_asyappctza,2025-11-28
2022-02,NL,US,0-13,M,SUBSEQUENT,1,OTHER,267,WITHDRAWN,140,219,0,0,0,1008,62.83,0,migr_asydec1,2025-06-29
2022-03,SE,GH,0-13,M,FAMILY_UNIT,0,SUBSIDIARY_PROTECTION,302,REJECTED,137,219,0,0,0,1045,60.28,1,migr_asytpsm,2025-06-01
2022-04,DK,NG,0-13,M,APPEAL_RELATED,0,WITHDRAWN,266,SUBSIDIARY_PROTECTION,196,245,0,0,0,851,46.56,1,migr_asydec2,2024-11-06
2022-05,IE,AL,0-13,M,FIRST_TIME,0,REFUGEE_STATUS,280,REFUGEE_STATUS,142,244,1,0,0,927,13.28,0,migr_asyappctzm,2026-01-30
2022-06,PL,IQ,0-13,M,SUBSEQUENT,0,REJECTED,284,OTHER,149,227,0,0,0,879,62.23,1,migr_asyappctza,2025-05-22
2022-07,AT,PK,0-13,M,FAMILY_UNIT,0,OTHER,296,WITHDRAWN,165,257,0,0,0,992,61.0,1,migr_asydec1,2025-09-02
2022-08,EE,BY,0-13,M,APPEAL_RELATED,1,SUBSIDIARY_PROTECTION,291,REJECTED,235,256,0,0,0,1050,35.6,0,migr_asytpsm,2025-08-08
2022-09,IT,IS,0-13,M,FIRST_TIME,0,WITHDRAWN,288,SUBSIDIARY_PROTECTION,232,242,0,0,0,894,47.76,1,migr_asydec2,2024-05-16
2022-10,PT,RU,0-13,M,SUBSEQUENT,0,REFUGEE_STATUS,270,REFUGEE_STATUS,217,235,0,0,0,900,28.72,1,migr_asyappctzm,2025-02-27
2022-11,BE,CN,0-13,M,FAMILY_UNIT,0,REJECTED,304,OTHER,298,244,0,0,0,891,43.68,0,migr_asyappctza,2024-09-26
2022-12,FI,KE,0-13,M,APPEAL_RELATED,0,OTHER,260,WITHDRAWN,225,262,0,0,0,979,30.04,1,migr_asydec1,2024-11-04
2023-01,LV,TN,0-13,M,FIRST_TIME,0,SUBSIDIARY_PROTECTION,285,REJECTED,229,267,0,0,0,880,17.75,0,migr_asytpsm,2024-07-11
2023-02,RO,EG,0-13,M,SUBSEQUENT,0,WITHDRAWN,277,SUBSIDIARY_PROTECTION,166,251,0,0,0,860,9.9,0,migr_asydec2,2024-04-16
2023-03,BG,MD,0-13,M,FAMILY_UNIT,0,REFUGEE_STATUS,288,REFUGEE_STATUS,146,243,0,0,0,1095,49.87,0,migr_asyappctzm,2025-08-29
2023-04,FR,UA,0-13,M,APPEAL_RELATED,0,REJECTED,314,OTHER,300,237,0,1,1,976,61.68,0,migr_asyappctza,2024-01-07
2023-05,LT,GE,0-13,M,FIRST_TIME,0,OTHER,295,WITHDRAWN,244,255,0,0,0,898,21.62,1,migr_asydec1,2024-07-03
2023-06,SK,MK,0-13,M,SUBSEQUENT,0,SUBSIDIARY_PROTECTION,310,REJECTED,132,272,0,0,0,920,25.08,0,migr_asytpsm,2024-05-16
2023-07,HR,VN,0-13,M,FAMILY_UNIT,0,WITHDRAWN,269,SUBSIDIARY_PROTECTION,173,240,1,0,0,867,29.92,0,migr_asydec2,2026-01-12
2023-08,DE,IN,0-13,M,APPEAL_RELATED,0,REFUGEE_STATUS,264,REFUGEE_STATUS,159,252,0,0,0,1090,49.77,1,migr_asyappctzm,2025-12-27
2023-09,LU,NO,0-13,M,FIRST_TIME,0,REJECTED,267,OTHER,253,267,0,0,0,904,78.05,0,migr_asyappctza,2026-01-31
2023-10,SI,BA,0-13,M,SUBSEQUENT,0,OTHER,284,WITHDRAWN,145,237,0,0,0,919,18.78,0,migr_asydec1,2025-05-13
2023-11,CY,IR,0-13,M,FAMILY_UNIT,0,SUBSIDIARY_PROTECTION,286,REJECTED,164,253,0,0,0,1097,78.31,1,migr_asytpsm,2024-12-21
2023-12,GR,RS,0-13,M,APPEAL_RELATED,1,WITHDRAWN,281,SUBSIDIARY_PROTECTION,113,239,0,0,0,951,11.65,0,migr_asydec2,2025-06-29
2024-01,MT,CH,0-13,M,FIRST_TIME,0,REFUGEE_STATUS,323,REFUGEE_STATUS,290,248,0,0,0,1096,78.42,1,migr_asyappctzm,2025-02-18
2024-02,ES,JP,0-13,M,SUBSEQUENT,0,REJECTED,266,OTHER,211,258,0,1,0,1094,56.82,0,migr_asyappctza,2024-04-29
2024-03,CZ,SY,0-13,M,FAMILY_UNIT,0,OTHER,285,WITHDRAWN,127,258,0,0,0,986,52.6,1,migr_asydec1,2026-02-15
2024-04,HU,DZ,0-13,M,APPEAL_RELATED,1,SUBSIDIARY_PROTECTION,289,REJECTED,137,272,1,0,0,1005,7.36,0,migr_asytpsm,2025-06-13
2024-05,NL,MA,0-13,M,FIRST_TIME,0,WITHDRAWN,309,SUBSIDIARY_PROTECTION,157,263,0,0,0,1006,6.9,0,migr_asydec2,2026-02-18
2024-06,SE,TR,0-13,M,SUBSEQUENT,1,REFUGEE_STATUS,298,REFUGEE_STATUS,279,275,0,0,1,896,14.08,0,migr_asyappctzm,2025-08-27
2024-07,DK,GB,0-13,M,FAMILY_UNIT,0,REJECTED,311,OTHER,272,281,0,0,0,1121,79.61,0,migr_asyappctza,2024-10-26
2024-08,IE,ME,0-13,M,APPEAL_RELATED,1,OTHER,331,WITHDRAWN,314,270,0,0,0,1038,70.59,0,migr_asydec1,2024-06-28
2024-09,PL,US,0-13,M,FIRST_TIME,0,SUBSIDIARY_PROTECTION,291,REJECTED,166,257,0,0,0,1051,57.57,0,migr_asytpsm,2025-11-06
2024-10,AT,GH,0-13,M,SUBSEQUENT,0,WITHDRAWN,284,SUBSIDIARY_PROTECTION,249,263,0,0,0,1058,6.23,1,migr_asydec2,2024-09-14
2024-11,EE,NG,0-13,M,FAMILY_UNIT,1,REFUGEE_STATUS,324,REFUGEE_STATUS,200,267,0,0,0,934,49.4,0,migr_asyappctzm,2026-01-31
2024-12,IT,AL,0-13,M,APPEAL_RELATED,0,REJECTED,283,OTHER,152,285,0,0,0,1142,22.75,0,migr_asyappctza,2025-12-23
2025-01,PT,IQ,0-13,M,FIRST_TIME,0,OTHER,304,WITHDRAWN,176,263,0,0,0,1079,11.0,0,migr_asydec1,2024-06-22
2025-02,BE,PK,0-13,M,SUBSEQUENT,1,SUBSIDIARY_PROTECTION,291,REJECTED,206,271,0,0,0,1135,42.69,1,migr_asytpsm,2025-03-27
2025-03,FI,BY,0-13,M,FAMILY_UNIT,0,WITHDRAWN,288,SUBSIDIARY_PROTECTION,146,288,1,0,0,1052,54.19,0,migr_asydec2,2024-08-29
2025-04,LV,IS,0-13,M,APPEAL_RELATED,0,REFUGEE_STATUS,287,REFUGEE_STATUS,263,265,0,0,1,1095,16.23,0,migr_asyappctzm,2026-02-13
2025-05,RO,RU,0-13,M,FIRST_TIME,0,REJECTED,309,OTHER,254,292,0,0,0,948,10.54,0,migr_asyappctza,2024-05-18
2025-06,BG,CN,0-13,M,SUBSEQUENT,1,OTHER,282,WITHDRAWN,192,267,0,0,0,1155,57.83,0,migr_asydec1,2024-07-25
2025-07,FR,KE,0-13,M,FAMILY_UNIT,0,SUBSIDIARY_PROTECTION,338,REJECTED,201,277,0,0,0,1176,80.86,1,migr_asytpsm,2025-07-09
2025-08,LT,TN,0-13,M,APPEAL_RELATED,0,WITHDRAWN,339,SUBSIDIARY_PROTECTION,136,280,1,0,0,1135,42.95,1,migr_asydec2,2025-05-10
2025-09,SK,EG,0-13,M,FIRST_TIME,0,REFUGEE_STATUS,310,REFUGEE_STATUS,255,267,0,0,0,1165,78.05,1,migr_asyappctzm,2025-07-28
2025-10,HR,MD,0-13,M,SUBSEQUENT,0,REJECTED,326,OTHER,271,261,0,0,0,966,69.12,0,migr_asyappctza,2026-02-03
2025-11,DE,UA,0-13,M,FAMILY_UNIT,0,OTHER,325,WITHDRAWN,191,269,0,0,1,1188,80.7,0,migr_asydec1,2024-08-30
2025-12,LU,GE,0-13,M,APPEAL_RELATED,0,SUBSIDIARY_PROTECTION,322,REJECTED,229,284,0,0,0,1076,11.75,0,migr_asytpsm,2025-05-06
2026-01,SI,MK,0-13,M,FIRST_TIME,0,WITHDRAWN,336,SUBSIDIARY_PROTECTION,226,281,0,0,0,1059,81.8,0,migr_asydec2,2025-06-18
2026-02,CY,VN,0-13,M,SUBSEQUENT,0,REFUGEE_STATUS,318,REFUGEE_STATUS,293,276,0,0,0,1009,44.89,1,migr_asyappctzm,2025-05-21
2026-03,GR,IN,0-13,M,FAMILY_UNIT,1,REJECTED,301,OTHER,170,273,0,0,0,1153,41.01,1,migr_asyappctza,2024-12-27
2026-04,MT,NO,0-13,M,APPEAL_RELATED,0,OTHER,307,WITHDRAWN,258,277,0,0,0,1191,12.92,0,migr_asydec1,2024-12-12
2026-05,ES,BA,0-13,M,FIRST_TIME,0,SUBSIDIARY_PROTECTION,326,REJECTED,134,284,0,0,0,1076,77.76,0,migr_asytpsm,2025-04-11
2026-06,CZ,IR,0-13,M,SUBSEQUENT,0,WITHDRAWN,331,SUBSIDIARY_PROTECTION,210,307,0,0,0,1038,68.98,0,migr_asydec2,2025-03-17
2026-07,HU,RS,0-13,M,FAMILY_UNIT,0,REFUGEE_STATUS,300,REFUGEE_STATUS,259,303,0,0,0,1205,17.46,1,migr_asyappctzm,2024-04-05
2026-08,NL,CH,0-13,M,APPEAL_RELATED,1,REJECTED,336,OTHER,265,277,0,0,0,1081,51.67,0,migr_asyappctza,2024-04-08
2026-09,SE,JP,0-13,M,FIRST_TIME,0,OTHER,343,WITHDRAWN,149,297,0,0,0,1016,72.56,0,migr_asydec1,2025-12-06
2026-10,DK,SY,0-13,M,SUBSEQUENT,0,SUBSIDIARY_PROTECTION,319,REJECTED,209,274,0,0,1,993,82.72,0,migr_asytpsm,2024-12-17
2026-11,IE,DZ,0-13,M,FAMILY_UNIT,1,WITHDRAWN,315,SUBSIDIARY_PROTECTION,257,274,0,0,1,1097,52.12,0,migr_asydec2,2024-01-05
2026-12,PL,MA,0-13,M,APPEAL_RELATED,1,REFUGEE_STATUS,335,REFUGEE_STATUS,326,291,0,1,0,1081,35.95,0,migr_asyappctzm,2024-03-25
2018-01,AT,TR,0-13,M,FIRST_TIME,0,REJECTED,317,OTHER,165,289,1,0,0,1170,61.76,0,migr_asyappctza,2025-03-03
2018-02,EE,GB,0-13,M,SUBSEQUENT,0,OTHER,361,WITHDRAWN,164,312,0,0,0,1225,38.64,1,migr_asydec1,2024-05-06
2018-03,IT,ME,0-13,M,FAMILY_UNIT,0,SUBSIDIARY_PROTECTION,306,REJECTED,258,295,0,0,0,1013,51.8,0,migr_asytpsm,2024-06-09
2018-04,PT,US,0-13,M,APPEAL_RELATED,0,WITHDRAWN,336,SUBSIDIARY_PROTECTION,148,305,0,0,0,1095,35.16,0,migr_asydec2,2024-04-09
2018-05,BE,GH,0-13,M,FIRST_TIME,0,REFUGEE_STATUS,312,REFUGEE_STATUS,298,43,0,0,0,1087,70.32,0,migr_asyappctzm,2025-07-24
2018-06,FI,NG,0-13,M,SUBSEQUENT,0,REJECTED,340,OTHER,273,54,0,0,0,1194,11.04,0,migr_asyappctza,2024-08-07
2018-07,LV,AL,0-13,M,FAMILY_UNIT,0,OTHER,315,WITHDRAWN,236,29,0,0,0,1039,50.36,0,migr_asydec1,2024-05-12
2018-08,RO,IQ,0-13,M,APPEAL_RELATED,0,SUBSIDIARY_PROTECTION,360,REJECTED,333,62,0,0,0,1215,77.48,1,migr_asytpsm,2024-10-11
2018-09,BG,PK,0-13,M,FIRST_TIME,1,WITHDRAWN,347,SUBSIDIARY_PROTECTION,191,64,0,0,0,1091,17.11,0,migr_asydec2,2024-06-09
2018-10,FR,BY,0-13,M,SUBSEQUENT,0,REFUGEE_STATUS,329,REFUGEE_STATUS,214,59,0,0,0,1216,75.22,1,migr_asyappctzm,2024-01-02
2018-11,LT,IS,0-13,M,FAMILY_UNIT,0,REJECTED,359,OTHER,212,37,0,0,0,1139,31.24,0,migr_asyappctza,2025-06-25
2018-12,SK,RU,0-13,M,APPEAL_RELATED,0,OTHER,350,WITHDRAWN,200,50,1,0,0,1126,12.69,0,migr_asydec1,2025-04-19
2019-01,HR,CN,0-13,M,FIRST_TIME,0,SUBSIDIARY_PROTECTION,342,REJECTED,149,64,0,0,0,1059,66.98,1,migr_asytpsm,2025-05-30
2019-02,DE,KE,0-13,M,SUBSEQUENT,0,WITHDRAWN,360,SUBSIDIARY_PROTECTION,319,41,0,0,0,1240,56.37,1,migr_asydec2,2025-10-03
2019-03,LU,TN,0-13,M,FAMILY_UNIT,0,REFUGEE_STATUS,336,REFUGEE_STATUS,167,55,1,1,0,1215,11.49,1,migr_asyappctzm,2025-04-22
2019-04,SI,EG,0-13,M,APPEAL_RELATED,0,REJECTED,328,OTHER,169,39,0,0,0,1272,7.63,0,migr_asyappctza,2024-03-01
2019-05,CY,MD,0-13,M,FIRST_TIME,1,OTHER,357,WITHDRAWN,288,45,0,0,0,1254,65.22,0,migr_asydec1,2025-01-03
2019-06,GR,UA,0-13,M,SUBSEQUENT,0,SUBSIDIARY_PROTECTION,327,REJECTED,132,53,0,0,1,1173,43.51,0,migr_asytpsm,2024-08-23
2019-07,MT,GE,0-13,M,FAMILY_UNIT,0,WITHDRAWN,357,SUBSIDIARY_PROTECTION,195,70,0,0,0,1130,42.66,0,migr_asydec2,2025-12-20
2019-08,ES,MK,0-13,M,APPEAL_RELATED,0,REFUGEE_STATUS,325,REFUGEE_STATUS,234,39,0,0,0,1109,27.26,1,migr_asyappctzm,2024-02-20
2019-09,CZ,VN,0-13,M,FIRST_TIME,0,REJECTED,356,OTHER,248,70,0,0,0,1157,27.08,0,migr_asyappctza,2025-10-04
2019-10,HU,IN,0-13,M,SUBSEQUENT,0,OTHER,379,WITHDRAWN,183,44,0,0,0,1262,47.88,0,migr_asydec1,2025-01-18
2019-11,NL,NO,0-13,M,FAMILY_UNIT,0,SUBSIDIARY_PROTECTION,374,REJECTED,214,66,0,0,0,1088,77.19,0,migr_asytpsm,2025-08-20
2019-12,SE,BA,0-13,M,APPEAL_RELATED,1,WITHDRAWN,380,SUBSIDIARY_PROTECTION,272,52,1,0,0,1234,21.3,1,migr_asydec2,2024-06-23
2020-01,DK,IR,0-13,M,FIRST_TIME,0,REFUGEE_STATUS,380,REFUGEE_STATUS,171,55,0,0,0,1168,6.9,0,migr_asyappctzm,2025-11-04
2020-02,IE,RS,0-13,M,SUBSEQUENT,0,REJECTED,332,OTHER,310,62,0,0,0,1106,25.95,0,migr_asyappctza,2024-04-19
2020-03,PL,CH,0-13,M,FAMILY_UNIT,1,OTHER,348,WITHDRAWN,225,49,0,0,0,1234,26.43,0,migr_asydec1,2024-05-26
2020-04,AT,JP,0-13,M,APPEAL_RELATED,0,SUBSIDIARY_PROTECTION,359,REJECTED,320,59,0,0,0,1278,65.68,0,migr_asytpsm,2024-01-30
2020-05,EE,SY,0-13,M,FIRST_TIME,0,WITHDRAWN,334,SUBSIDIARY_PROTECTION,153,44,0,0,1,1307,10.72,0,migr_asydec2,2024-01-25
2020-06,IT,DZ,0-13,M,SUBSEQUENT,1,REFUGEE_STATUS,355,REFUGEE_STATUS,185,53,0,0,0,1265,58.55,0,migr_asyappctzm,2024-08-10
2020-07,PT,MA,0-13,M,FAMILY_UNIT,1,REJECTED,382,OTHER,239,58,0,0,0,1285,49.13,0,migr_asyappctza,2025-07-19
2020-08,BE,TR,0-13,M,APPEAL_RELATED,0,OTHER,380,WITHDRAWN,349,75,0,0,0,1278,66.2,0,migr_asydec1,2025-12-20
2020-09,FI,GB,0-13,M,FIRST_TIME,0,SUBSIDIARY_PROTECTION,358,REJECTED,285,85,1,0,1,1113,68.24,1,migr_asytpsm,2024-07-09
2020-10,LV,ME,0-13,M,SUBSEQUENT,1,WITHDRAWN,382,SUBSIDIARY_PROTECTION,361,64,0,0,1,1218,42.13,0,migr_asydec2,2025-01-14
2020-11,RO,US,0-13,M,FAMILY_UNIT,0,REFUGEE_STATUS,344,REFUGEE_STATUS,253,56,1,0,0,1114,54.23,0,migr_asyappctzm,2025-02-27
2020-12,BG,GH,0-13,M,APPEAL_RELATED,0,REJECTED,375,OTHER,192,79,0,0,0,1164,17.22,0,migr_asyappctza,2025-03-25
2021-01,FR,NG,0-13,M,FIRST_TIME,1,OTHER,359,WITHDRAWN,358,52,0,0,0,1344,18.98,0,migr_asydec1,2024-04-06
2021-02,LT,AL,0-13,M,SUBSEQUENT,0,SUBSIDIARY_PROTECTION,368,REJECTED,241,64,0,0,0,1247,26.98,1,migr_asytpsm,2025-04-04
2021-03,SK,IQ,0-13,M,FAMILY_UNIT,0,WITHDRAWN,362,SUBSIDIARY_PROTECTION,177,89,0,0,0,1235,83.35,1,migr_asydec2,2024-06-24
2021-04,HR,PK,0-13,M,APPEAL_RELATED,1,REFUGEE_STATUS,392,REFUGEE_STATUS,200,60,0,0,0,1332,48.97,1,migr_asyappctzm,2025-07-27
2021-05,DE,BY,0-13,M,FIRST_TIME,0,REJECTED,357,OTHER,265,57,0,0,0,1277,49.43,1,migr_asyappctza,2025-05-28
2021-06,LU,IS,0-13,M,SUBSEQUENT,0,OTHER,372,WITHDRAWN,313,57,1,0,0,1148,41.33,0,migr_asydec1,2025-11-24
2021-07,SI,RU,0-13,M,FAMILY_UNIT,0,SUBSIDIARY_PROTECTION,396,REJECTED,247,98,0,0,0,1339,60.98,0,migr_asytpsm,2025-11-07
2021-08,CY,CN,0-13,M,APPEAL_RELATED,0,WITHDRAWN,361,SUBSIDIARY_PROTECTION,305,72,0,0,0,1324,23.12,1,migr_asydec2,2024-02-02
2021-09,GR,KE,0-13,M,FIRST_TIME,1,REFUGEE_STATUS,377,REFUGEE_STATUS,300,62,0,0,0,1303,34.09,0,migr_asyappctzm,2025-03-22
2021-10,MT,TN,0-13,M,SUBSEQUENT,0,REJECTED,386,OTHER,180,74,1,0,0,1197,41.31,0,migr_asyappctza,2026-02-23
2021-11,ES,EG,0-13,M,FAMILY_UNIT,1,OTHER,367,WITHDRAWN,165,72,0,0,0,1344,24.19,1,migr_asydec1,2025-11-28
2021-12,CZ,MD,0-13,M,APPEAL_RELATED,1,SUBSIDIARY_PROTECTION,359,REJECTED,221,94,0,0,0,1211,44.56,0,migr_asytpsm,2024-01-29
2022-01,HU,UA,0-13,M,FIRST_TIME,0,WITHDRAWN,381,SUBSIDIARY_PROTECTION,246,65,0,0,1,1239,73.47,0,migr_asydec2,2024-02-23
2022-02,NL,GE,0-13,M,SUBSEQUENT,1,REFUGEE_STATUS,404,REFUGEE_STATUS,401,76,0,0,0,1375,80.5,0,migr_asyappctzm,2025-09-06
2022-03,SE,MK,0-13,M,FAMILY_UNIT,1,REJECTED,385,OTHER,268,89,0,1,0,1259,47.99,0,migr_asyappctza,2024-09-02
2022-04,DK,VN,0-13,M,APPEAL_RELATED,0,OTHER,410,WITHDRAWN,400,75,0,0,0,1379,29.37,1,migr_asydec1,2024-12-02
