travel_dom_travel_month,travel_dom_destination_dma_code,travel_dom_origin_dma_code,travel_dom_trip_purpose_code,travel_dom_party_size_avg,travel_dom_nights_stayed_avg,travel_dom_lodging_type_code,travel_dom_spend_total_usd,travel_dom_spend_lodging_usd,travel_dom_spend_food_usd,travel_dom_spend_transport_usd,travel_dom_attraction_ticket_spend_usd,travel_dom_booking_channel_code,travel_dom_lead_time_days,travel_dom_cancellation_rate_pct,travel_dom_occupancy_rate_pct,travel_dom_adr_average_daily_rate,travel_dom_revpar_usd,travel_dom_seasonality_cluster,travel_dom_event_driven_demand_flag
2104-12,810,530,LEISURE,2.96,12.55,HOTEL,74.81,28.8,19.36,14.17,2.96,WALK_IN,87,17.651,58.64,318.92,187.01,SUMMER,0
2105-01,896,696,VISITING_FRIENDS_FAMILY,5.37,19.56,HOTEL,5779.23,1946.31,874.5,1582.6,715.7,OTA,156,10.143,89.36,63.52,56.76,WINTER,0
2105-02,724,638,LEISURE,5.85,16.77,HOTEL,4659.28,1864.25,881.61,1239.33,157.44,OTA,248,1.054,40.15,178.97,71.86,SUMMER,0
2105-03,689,705,BUSINESS,2.41,3.53,OTHER,7947.08,1543.04,2118.88,1070.71,717.44,OTA,324,23.565,71.14,263.14,187.2,FALL,0
2105-04,503,704,LEISURE,4.95,8.35,VACATION_RENTAL,6517.5,1694.49,1960.84,819.4,1048.96,DIRECT,15,12.341,44.32,370.28,164.11,FALL,0
2105-05,787,747,LEISURE,5.92,11.61,HOTEL,3287.46,1276.62,1072.33,510.8,131.55,OTHER,51,21.951,81.79,73.3,59.95,FALL,1
2105-06,798,676,LEISURE,1.59,6.43,VACATION_RENTAL,4952.08,1749.18,768.19,1113.31,724.87,OTA,45,46.352,54.85,100.01,54.86,SPRING,0
2105-07,615,825,LEISURE,2.96,10.45,FRIENDS_FAMILY,770.36,388.66,201.65,165.21,29.39,WALK_IN,99,37.858,67.69,319.19,216.06,SUMMER,0
2105-08,725,518,LEISURE,4.51,17.83,FRIENDS_FAMILY,2780.21,1176.65,574.08,655.95,409.9,OTA,77,56.865,28.52,274.32,78.24,SUMMER,0
2105-09,656,668,EVENT,2.37,19.36,HOTEL,7056.56,2593.83,1133.34,954.16,835.04,OTA,55,39.117,84.6,153.84,130.15,SPRING,0
2105-10,630,715,BUSINESS,2.36,8.21,VACATION_RENTAL,2140.98,1147.64,350.43,412.13,184.8,DIRECT,183,20.88,21.6,185.97,40.17,SUMMER,0
2105-11,616,800,EVENT,5.73,12.0,OTHER,3571.1,857.46,602.46,430.83,315.67,OTA,74,40.367,51.66,419.67,216.8,SPRING,0
2105-12,545,840,VISITING_FRIENDS_FAMILY,5.76,14.41,FRIENDS_FAMILY,5972.26,2701.85,1621.61,599.33,867.99,WALK_IN,121,50.849,66.92,216.49,144.88,SHOULDER,0
2106-01,867,521,LEISURE,3.55,6.56,CAMPING,522.87,217.17,166.66,147.08,71.73,DIRECT,175,53.731,59.83,205.95,123.22,WINTER,0
2106-02,721,681,LEISURE,6.1,11.71,HOTEL,3761.12,1641.04,949.39,482.61,639.24,OTA,33,58.706,68.77,357.19,245.64,WINTER,0
2106-03,793,898,BUSINESS,2.76,13.24,HOTEL,1355.53,298.66,434.38,170.71,71.2,OTA,286,28.947,37.22,253.3,94.28,WINTER,0
2106-04,850,547,LEISURE,5.48,13.29,VACATION_RENTAL,4103.84,1356.02,1235.84,629.38,183.07,DIRECT,285,14.382,84.92,177.16,150.44,SUMMER,0
2106-05,805,513,LEISURE,4.24,15.66,VACATION_RENTAL,1210.18,229.52,300.77,236.6,13.94,CORPORATE_PORTAL,208,20.216,79.22,224.45,177.81,WINTER,1
2106-06,667,810,OUTDOOR,5.78,8.6,HOTEL,5586.88,1047.53,1474.92,1101.99,743.27,AGENT,176,30.063,96.61,179.03,172.96,SUMMER,0
2106-07,825,572,LEISURE,6.12,19.38,HOTEL,168.2,84.59,49.64,46.68,14.95,OTA,251,34.026,74.52,252.95,188.5,FALL,0
2106-08,580,896,BUSINESS,3.49,20.41,HOTEL,5543.16,1397.2,897.87,591.89,406.7,OTA,65,43.316,35.13,412.44,144.89,FALL,0
2106-09,649,520,LEISURE,1.95,16.68,CAMPING,4881.6,1542.11,1159.33,1199.76,546.61,OTA,84,36.774,24.88,77.5,19.28,WINTER,0
2106-10,510,686,VISITING_FRIENDS_FAMILY,2.66,13.31,FRIENDS_FAMILY,5169.61,1762.78,1390.34,1123.17,467.46,DIRECT,256,45.144,24.8,375.83,93.21,SHOULDER,1
2106-11,518,708,LEISURE,5.04,12.97,VACATION_RENTAL,2045.58,607.31,462.61,381.59,230.21,OTA,302,40.903,72.35,209.4,151.5,SHOULDER,1
2106-12,856,636,VISITING_FRIENDS_FAMILY,6.02,11.37,MOTEL,3712.33,1333.65,913.96,968.91,636.57,OTA,272,54.916,78.48,291.2,228.53,SUMMER,0
2107-01,582,707,LEISURE,5.11,20.45,VACATION_RENTAL,1268.63,494.31,387.39,174.2,189.0,DIRECT,199,14.305,62.55,201.68,126.15,FALL,0
2107-02,712,507,VISITING_FRIENDS_FAMILY,2.84,4.74,OTHER,6108.79,2772.57,1104.03,1106.1,927.56,CORPORATE_PORTAL,242,22.193,36.91,57.95,21.39,SUMMER,0
2107-03,585,627,LEISURE,3.9,15.67,HOTEL,3595.42,1857.82,921.55,1074.71,72.15,WALK_IN,150,50.965,23.87,261.83,62.5,WINTER,0
2107-04,523,893,EVENT,5.3,1.33,HOTEL,7818.91,3394.41,1724.9,1297.86,187.09,AGENT,101,54.178,35.51,92.92,33.0,WINTER,0
2107-05,687,570,VISITING_FRIENDS_FAMILY,3.31,12.25,HOTEL,3431.9,794.32,1196.16,716.48,195.36,OTA,149,15.115,25.1,304.88,76.52,FALL,0
2107-06,822,759,LEISURE,2.81,3.84,FRIENDS_FAMILY,4323.91,1239.37,1368.02,431.75,664.04,DIRECT,241,24.983,10.4,193.61,20.14,FALL,0
2107-07,752,820,LEISURE,1.15,18.96,VACATION_RENTAL,4765.7,1022.37,1193.8,1176.12,781.49,DIRECT,59,15.857,70.4,353.3,248.72,WINTER,0
2107-08,719,831,LEISURE,5.4,18.11,VACATION_RENTAL,7181.54,2555.66,1902.21,1897.19,81.77,WALK_IN,249,22.553,35.65,411.56,146.72,SHOULDER,0
2107-09,874,586,VISITING_FRIENDS_FAMILY,6.17,15.8,HOTEL,2196.64,794.45,592.62,369.11,186.95,OTA,355,15.989,34.66,338.14,117.2,SUMMER,0
2107-10,720,663,BUSINESS,3.79,4.07,HOTEL,5889.98,2817.42,891.74,1030.56,794.75,WALK_IN,244,13.302,26.02,106.4,27.69,WINTER,0
2107-11,798,836,LEISURE,6.21,6.68,VACATION_RENTAL,1031.8,360.48,352.67,275.7,175.47,CORPORATE_PORTAL,28,25.548,31.1,229.92,71.51,WINTER,1
2107-12,500,610,LEISURE,1.57,6.17,HOTEL,414.21,74.26,74.13,42.3,27.78,OTHER,285,54.332,40.93,166.42,68.12,SPRING,0
2108-01,805,867,EVENT,3.77,2.67,HOTEL,5770.19,1838.39,1744.76,653.86,709.96,DIRECT,222,49.299,85.94,298.47,256.51,SUMMER,0
2108-02,680,739,LEISURE,4.39,10.1,FRIENDS_FAMILY,2916.5,979.06,470.73,663.64,86.83,DIRECT,99,17.129,73.39,228.91,168.0,FALL,0
2108-03,801,508,BUSINESS,5.42,11.45,HOTEL,6525.82,2503.72,2068.1,1814.77,5.51,OTA,330,27.753,77.52,395.66,306.72,FALL,0
2108-04,502,548,LEISURE,1.14,11.11,MOTEL,2270.43,876.83,785.81,564.72,53.45,OTA,99,23.801,75.12,408.91,307.17,SUMMER,0
2108-05,691,502,BUSINESS,1.48,6.68,HOTEL,2411.24,640.45,799.08,265.99,137.64,OTA,0,10.488,80.97,142.53,115.41,SPRING,1
2108-06,699,854,LEISURE,6.4,10.38,VACATION_RENTAL,3320.37,925.13,927.02,777.77,375.41,OTA,35,1.703,42.67,154.04,65.73,FALL,1
2108-07,894,714,LEISURE,5.6,19.47,HOTEL,3626.31,751.32,754.17,431.84,244.31,OTA,313,5.313,29.28,156.16,45.72,SHOULDER,0
2108-08,833,893,LEISURE,5.13,3.52,HOTEL,1475.76,572.23,406.55,379.01,103.98,CORPORATE_PORTAL,311,49.798,26.36,290.02,76.45,WINTER,0
2108-09,760,780,OUTDOOR,1.47,4.52,FRIENDS_FAMILY,7970.04,2410.19,2318.47,1639.79,659.35,AGENT,305,35.802,29.24,192.81,56.38,FALL,0
2108-10,751,505,LEISURE,1.37,10.18,HOTEL,4291.0,2081.5,776.2,1003.5,403.49,DIRECT,106,20.457,49.44,283.84,140.33,FALL,0
2108-11,651,698,VISITING_FRIENDS_FAMILY,4.66,14.11,OTHER,7229.0,3467.86,2306.68,1368.7,1246.24,OTA,65,16.145,63.96,59.72,38.2,SUMMER,0
2108-12,734,572,LEISURE,5.21,10.72,HOTEL,369.4,119.12,92.79,46.86,50.45,DIRECT,184,59.769,32.33,267.61,86.52,FALL,0
2109-01,800,624,LEISURE,2.71,4.22,HOTEL,5366.29,2839.38,1551.38,926.45,417.76,OTA,220,13.644,68.56,86.03,58.98,FALL,1
2109-02,648,552,VISITING_FRIENDS_FAMILY,1.92,3.85,MOTEL,7580.24,3473.74,1447.83,1971.95,1351.32,DIRECT,343,36.287,46.52,154.61,71.92,SUMMER,1
2109-03,890,870,LEISURE,5.77,12.07,HOTEL,7703.66,3624.87,1954.15,1750.19,715.03,OTA,97,12.22,13.24,96.81,12.82,FALL,0
2109-04,646,684,LEISURE,4.39,10.18,MOTEL,6092.74,1885.14,1659.56,1224.6,743.02,OTA,201,16.842,35.17,328.73,115.61,SPRING,1
2109-05,726,558,VISITING_FRIENDS_FAMILY,5.91,1.47,VACATION_RENTAL,7597.64,4104.38,1856.44,1045.9,351.54,OTHER,106,26.953,35.35,332.65,117.59,SUMMER,0
2109-06,834,616,LEISURE,4.8,16.57,MOTEL,5582.76,2428.79,1525.88,934.99,864.29,OTA,101,23.498,64.2,380.63,244.36,WINTER,0
2109-07,705,639,LEISURE,1.76,14.4,HOTEL,5685.35,1944.05,1735.39,1482.43,1029.4,OTA,57,47.692,82.77,372.28,308.14,SHOULDER,0
2109-08,844,796,LEISURE,1.99,10.13,HOTEL,3827.82,1282.29,1204.89,449.33,697.51,WALK_IN,113,57.782,54.6,316.68,172.91,WINTER,0
2109-09,696,787,LEISURE,1.96,20.99,FRIENDS_FAMILY,6012.34,1091.08,2055.05,1089.18,1079.69,WALK_IN,70,7.135,57.9,288.19,166.86,WINTER,0
2109-10,709,892,LEISURE,3.44,3.46,HOTEL,1572.77,488.99,260.01,360.3,303.43,OTA,51,8.683,90.55,290.35,262.91,FALL,1
2109-11,877,512,VISITING_FRIENDS_FAMILY,2.31,6.77,HOTEL,5404.88,2638.65,1174.37,1275.99,734.94,CORPORATE_PORTAL,145,1.458,17.14,89.54,15.35,SUMMER,0
2109-12,502,665,MEDICAL,6.45,3.44,VACATION_RENTAL,1097.52,592.7,294.64,188.14,49.59,DIRECT,132,13.676,39.77,209.45,83.3,FALL,0
2110-01,858,796,BUSINESS,3.64,14.43,HOTEL,151.31,51.75,41.58,39.45,7.01,DIRECT,181,30.75,66.78,375.95,251.06,SHOULDER,0
2110-02,558,815,LEISURE,2.88,20.16,HOTEL,2471.86,944.52,788.01,619.46,219.56,CORPORATE_PORTAL,105,4.315,65.83,322.59,212.36,SUMMER,0
2110-03,573,555,LEISURE,3.94,3.21,FRIENDS_FAMILY,1610.5,798.09,303.68,409.17,31.0,CORPORATE_PORTAL,266,0.029,31.21,208.74,65.15,SUMMER,0
2110-04,713,599,LEISURE,3.0,2.14,HOTEL,2126.73,816.26,429.38,379.92,187.46,OTA,201,43.5,77.13,218.13,168.24,FALL,1
2110-05,769,762,LEISURE,5.12,9.97,FRIENDS_FAMILY,3299.56,934.2,755.9,542.13,110.05,AGENT,281,56.086,30.03,238.51,71.62,WINTER,0
2110-06,863,780,LEISURE,3.84,18.91,HOTEL,772.66,337.04,160.56,168.34,74.66,DIRECT,144,59.111,72.0,368.33,265.2,SUMMER,0
2110-07,801,773,EVENT,6.45,14.02,FRIENDS_FAMILY,3357.31,1827.93,1142.09,583.15,584.45,OTA,121,33.171,36.23,289.84,105.01,FALL,0
2110-08,767,888,BUSINESS,4.85,19.94,VACATION_RENTAL,4356.21,830.29,780.5,828.4,158.32,OTA,333,35.665,51.04,302.07,154.18,WINTER,1
2110-09,774,877,VISITING_FRIENDS_FAMILY,1.84,14.2,VACATION_RENTAL,3915.46,1964.67,672.97,1075.19,632.45,WALK_IN,207,51.186,47.7,392.24,187.1,FALL,1
2110-10,624,755,LEISURE,3.96,16.87,MOTEL,674.72,276.45,116.3,108.89,24.03,WALK_IN,211,4.161,49.71,128.26,63.76,FALL,0
2110-11,616,591,LEISURE,4.15,2.04,OTHER,6154.92,2437.29,1731.42,995.4,376.2,OTHER,18,16.177,79.01,375.46,296.65,SHOULDER,0
2110-12,675,712,LEISURE,5.14,2.19,FRIENDS_FAMILY,1672.67,783.1,570.68,198.95,281.21,AGENT,250,7.497,54.53,71.53,39.01,WINTER,0
2111-01,606,608,LEISURE,6.02,11.01,OTHER,4689.8,1556.66,1514.09,748.66,727.09,OTA,272,5.943,79.71,214.5,170.98,WINTER,1
2111-02,695,892,VISITING_FRIENDS_FAMILY,3.01,3.94,MOTEL,5058.72,2667.91,1542.41,1338.27,664.05,OTA,294,34.71,80.0,253.27,202.62,SUMMER,1
2111-03,821,877,BUSINESS,1.35,11.91,FRIENDS_FAMILY,2540.14,1027.31,399.11,565.37,264.19,OTA,75,27.248,19.08,282.1,53.82,SPRING,0
2111-04,627,609,LEISURE,5.03,2.05,FRIENDS_FAMILY,3932.24,1119.15,1176.4,410.15,191.28,CORPORATE_PORTAL,58,15.688,15.51,380.96,59.09,SUMMER,0
2111-05,826,560,MEDICAL,2.72,10.29,MOTEL,6835.89,3391.0,1088.82,1836.36,216.99,DIRECT,276,28.987,68.43,324.39,221.98,WINTER,0
2111-06,860,818,BUSINESS,2.21,2.63,CAMPING,3944.06,1717.74,878.17,941.06,596.77,AGENT,13,17.646,88.2,96.3,84.94,WINTER,0
2111-07,634,590,LEISURE,4.99,18.14,VACATION_RENTAL,2097.59,1141.82,649.17,381.48,145.05,CORPORATE_PORTAL,151,22.389,44.47,306.41,136.26,SUMMER,0
2111-08,545,879,OUTDOOR,3.54,10.45,FRIENDS_FAMILY,823.62,303.79,125.92,235.5,68.84,DIRECT,329,2.32,79.47,324.89,258.19,WINTER,1
2111-09,705,727,VISITING_FRIENDS_FAMILY,2.16,2.03,HOTEL,6017.88,2551.1,1110.19,1032.89,364.01,DIRECT,27,56.042,36.3,206.62,75.0,SHOULDER,0
2111-10,841,770,LEISURE,6.09,8.29,HOTEL,2729.58,597.61,639.12,635.27,382.16,WALK_IN,208,47.648,86.58,126.66,109.66,SHOULDER,0
2111-11,844,568,MEDICAL,3.48,10.33,HOTEL,5027.74,1630.2,1518.86,826.16,774.91,DIRECT,202,53.16,94.91,409.17,388.34,SPRING,1
2111-12,690,610,MEDICAL,5.53,9.91,FRIENDS_FAMILY,3955.87,2025.52,1285.55,1007.72,164.05,CORPORATE_PORTAL,253,42.053,75.92,151.74,115.2,SPRING,0
2112-01,648,547,VISITING_FRIENDS_FAMILY,5.78,5.11,MOTEL,3595.16,1157.57,806.31,872.17,543.83,DIRECT,11,47.24,88.37,306.73,271.06,SUMMER,0
2112-02,532,607,LEISURE,2.97,11.48,FRIENDS_FAMILY,6738.52,1894.12,1327.27,1547.94,669.99,OTA,55,25.822,28.5,228.01,64.98,SUMMER,1
2112-03,755,596,BUSINESS,1.67,13.08,HOTEL,3301.59,1452.94,1074.28,505.73,218.01,WALK_IN,111,4.904,33.7,306.56,103.31,FALL,0
2112-04,722,867,LEISURE,3.7,14.19,VACATION_RENTAL,353.4,96.9,73.36,75.43,41.6,WALK_IN,183,39.477,81.45,127.57,103.91,SPRING,0
2112-05,667,672,LEISURE,5.38,1.16,VACATION_RENTAL,1555.79,280.96,530.13,438.11,34.26,OTA,92,51.366,32.64,355.01,115.88,FALL,1
2112-06,667,850,BUSINESS,4.74,8.39,HOTEL,6637.37,3138.73,1042.27,1060.12,231.5,DIRECT,294,25.281,96.22,315.53,303.6,FALL,0
2112-07,593,824,EVENT,2.69,18.19,VACATION_RENTAL,4736.48,2186.28,1072.68,655.94,430.06,OTA,203,15.93,89.28,253.36,226.2,FALL,0
2112-08,697,585,BUSINESS,2.63,10.92,HOTEL,4705.55,2250.58,1236.14,585.78,144.21,DIRECT,185,46.854,64.81,234.85,152.21,FALL,0
2112-09,708,578,LEISURE,1.19,9.87,HOTEL,3576.58,1925.78,1116.34,403.67,581.73,WALK_IN,179,21.093,30.14,286.14,86.24,FALL,0
2112-10,641,887,BUSINESS,4.6,1.48,HOTEL,2221.74,838.31,393.02,596.73,129.59,DIRECT,234,19.125,48.4,312.28,151.14,SPRING,0
2112-11,859,680,BUSINESS,4.3,4.2,HOTEL,874.3,430.46,158.83,179.28,49.28,OTA,25,48.461,37.24,394.5,146.91,SUMMER,0
2112-12,787,802,BUSINESS,5.03,15.08,VACATION_RENTAL,5289.86,2005.37,1332.11,1478.81,507.97,OTHER,19,59.123,22.42,99.75,22.36,SUMMER,0
2113-01,647,688,OUTDOOR,4.22,14.45,HOTEL,1351.55,508.11,284.13,316.4,164.4,CORPORATE_PORTAL,107,37.998,15.95,285.23,45.49,SHOULDER,0
2113-02,672,520,LEISURE,4.43,3.57,HOTEL,6380.88,3082.15,1561.12,1510.21,213.46,AGENT,73,37.006,25.34,189.13,47.93,WINTER,0
2113-03,575,781,BUSINESS,3.6,20.87,VACATION_RENTAL,5244.65,2861.07,1409.6,806.81,941.4,DIRECT,82,57.376,78.26,384.2,300.67,SUMMER,0
2113-04,853,527,LEISURE,5.83,5.36,VACATION_RENTAL,2119.85,1148.46,716.94,495.75,286.72,CORPORATE_PORTAL,351,34.834,79.63,366.72,292.02,WINTER,0
2113-05,878,849,LEISURE,3.76,15.7,FRIENDS_FAMILY,90.78,42.97,15.84,23.02,4.49,OTA,182,10.793,97.16,349.57,339.64,FALL,1
2113-06,653,693,LEISURE,5.3,16.23,HOTEL,1951.7,603.16,675.64,508.55,304.51,DIRECT,258,24.556,81.65,342.61,279.74,SPRING,0
2113-07,632,709,VISITING_FRIENDS_FAMILY,4.49,1.0,FRIENDS_FAMILY,5351.16,2503.08,1221.29,1489.71,132.45,DIRECT,323,53.224,86.37,374.79,323.71,WINTER,0
2113-08,715,809,LEISURE,3.57,9.61,HOTEL,7994.31,2936.28,2109.29,1208.37,1507.46,OTA,9,54.094,56.33,77.98,43.93,SPRING,0
2113-09,874,549,VISITING_FRIENDS_FAMILY,2.37,12.74,HOTEL,7671.82,3212.06,2389.17,1799.17,696.02,WALK_IN,237,1.54,90.22,287.73,259.59,SUMMER,0
2113-10,889,620,VISITING_FRIENDS_FAMILY,5.56,9.51,FRIENDS_FAMILY,4148.1,804.11,766.47,757.58,80.81,OTA,154,56.059,86.71,243.8,211.4,SUMMER,1
2113-11,536,546,VISITING_FRIENDS_FAMILY,4.33,20.62,HOTEL,2918.27,919.36,921.78,322.79,507.59,CORPORATE_PORTAL,34,46.455,97.99,284.18,278.47,SUMMER,1
2113-12,758,532,VISITING_FRIENDS_FAMILY,6.01,16.63,HOTEL,7979.93,3892.8,1756.07,1216.98,281.93,OTHER,300,5.277,38.61,229.53,88.62,FALL,0
2114-01,868,802,LEISURE,4.52,5.23,MOTEL,6165.99,2496.56,1390.16,1330.09,92.01,OTHER,265,4.867,80.14,313.95,251.6,FALL,0
2114-02,847,533,LEISURE,3.46,17.43,FRIENDS_FAMILY,2717.61,667.11,636.33,624.98,442.15,WALK_IN,309,51.176,50.51,374.14,188.98,SPRING,0
2114-03,785,839,LEISURE,2.95,14.37,HOTEL,538.16,260.4,131.24,61.28,63.5,OTA,195,48.346,51.65,85.12,43.96,SUMMER,1
2114-04,772,576,LEISURE,5.29,19.7,VACATION_RENTAL,4215.53,1525.08,1372.43,566.27,823.72,WALK_IN,182,45.472,97.1,126.25,122.59,SPRING,1
2114-05,601,814,LEISURE,1.15,14.46,HOTEL,4483.9,857.03,1137.45,845.01,210.52,OTA,14,1.515,29.7,342.08,101.6,SUMMER,1
2114-06,604,737,BUSINESS,2.66,11.86,FRIENDS_FAMILY,313.73,93.97,85.25,74.37,17.78,DIRECT,22,4.423,49.57,289.78,143.64,FALL,1
2114-07,842,855,BUSINESS,2.96,18.84,HOTEL,4570.19,957.59,1540.44,472.58,303.01,OTA,115,44.741,82.35,333.99,275.04,SHOULDER,0
2114-08,676,846,BUSINESS,3.82,4.67,VACATION_RENTAL,7227.18,1633.32,2068.61,1876.58,1080.63,OTA,63,43.434,89.31,211.63,189.01,FALL,1
2114-09,548,857,LEISURE,4.42,7.3,HOTEL,2489.77,1187.99,648.72,738.75,239.52,OTA,82,22.796,62.4,99.73,62.23,SUMMER,0
2114-10,814,598,LEISURE,3.29,19.27,HOTEL,6685.72,3465.33,1268.06,1778.28,1214.21,DIRECT,68,34.341,67.22,205.63,138.22,SUMMER,0
2114-11,726,546,LEISURE,1.05,8.09,MOTEL,3591.75,1482.09,1184.54,829.94,623.53,OTA,19,12.288,48.31,408.14,197.17,SHOULDER,0
2114-12,641,560,LEISURE,1.47,14.13,HOTEL,4432.41,1340.16,793.93,698.07,228.58,DIRECT,198,11.836,47.39,372.61,176.58,SUMMER,0
2115-01,891,756,VISITING_FRIENDS_FAMILY,1.22,9.32,HOTEL,3254.12,1313.94,614.68,329.5,386.24,AGENT,134,55.398,89.13,84.38,75.21,WINTER,0
2115-02,686,697,LEISURE,3.02,8.54,FRIENDS_FAMILY,5664.2,1596.37,1424.99,827.45,801.36,OTA,252,11.334,13.29,203.83,27.09,SPRING,0
2115-03,657,896,LEISURE,5.54,7.01,FRIENDS_FAMILY,1251.73,307.71,302.93,359.27,218.11,DIRECT,58,21.475,18.65,91.74,17.11,SUMMER,0
2115-04,545,626,BUSINESS,5.21,16.5,FRIENDS_FAMILY,6467.91,3111.01,2170.13,1785.01,1036.4,AGENT,324,36.709,35.56,333.79,118.7,SUMMER,0
2115-05,538,512,LEISURE,4.13,19.27,HOTEL,539.64,219.42,169.37,124.07,53.59,AGENT,116,41.734,27.41,387.88,106.32,SHOULDER,1
2115-06,715,873,VISITING_FRIENDS_FAMILY,6.14,19.5,MOTEL,5853.27,2359.26,908.82,719.32,304.01,DIRECT,325,6.927,10.16,335.48,34.08,FALL,0
2115-07,687,500,LEISURE,2.0,10.27,HOTEL,5725.75,3060.61,1895.87,1104.99,489.66,WALK_IN,91,37.216,70.86,191.52,135.71,SHOULDER,0
2115-08,671,837,LEISURE,2.49,13.72,HOTEL,7389.75,2357.64,1992.77,1565.68,680.61,OTA,212,22.54,34.2,291.62,99.73,FALL,0
2115-09,641,614,VISITING_FRIENDS_FAMILY,4.12,19.08,VACATION_RENTAL,1874.82,700.36,367.56,435.7,199.65,DIRECT,217,30.649,95.06,175.82,167.13,SUMMER,0
2115-10,745,733,BUSINESS,5.8,13.79,HOTEL,4996.64,2327.37,1319.62,873.41,4.21,AGENT,160,9.74,29.27,412.72,120.8,FALL,0
2115-11,602,650,VISITING_FRIENDS_FAMILY,6.39,9.48,HOTEL,1005.85,197.67,176.88,179.12,174.04,OTA,69,20.185,21.4,200.6,42.93,SPRING,0
2115-12,686,843,LEISURE,5.78,12.97,VACATION_RENTAL,4920.48,1761.22,1623.26,1177.26,817.46,OTA,171,8.299,41.73,236.71,98.78,SUMMER,0
2116-01,523,561,BUSINESS,2.28,4.18,OTHER,4175.59,1684.24,1103.35,805.86,25.42,OTA,145,32.87,88.65,388.91,344.77,SUMMER,0
2116-02,548,877,LEISURE,1.69,5.84,FRIENDS_FAMILY,2671.09,1397.48,408.66,328.87,502.26,DIRECT,85,49.846,50.67,188.43,95.48,SUMMER,0
2116-03,784,523,VISITING_FRIENDS_FAMILY,4.07,14.53,HOTEL,2991.04,749.49,609.76,429.73,372.24,DIRECT,285,44.289,25.73,192.71,49.58,FALL,0
2116-04,596,525,LEISURE,2.16,9.58,OTHER,6170.29,2892.28,1601.33,1250.48,604.46,OTA,12,9.509,82.06,327.69,268.9,SHOULDER,0
2116-05,662,786,BUSINESS,5.53,10.99,OTHER,5559.39,1666.73,1084.99,1335.02,539.11,OTA,296,8.1,92.01,342.23,314.89,SPRING,0
2116-06,816,580,VISITING_FRIENDS_FAMILY,6.45,20.05,FRIENDS_FAMILY,7362.97,4021.93,1193.44,1952.66,1171.28,OTA,109,22.951,26.51,351.22,93.11,SPRING,0
2116-07,645,537,LEISURE,1.14,11.06,HOTEL,4883.17,1739.12,1315.38,872.59,695.98,WALK_IN,81,42.971,89.79,70.99,63.74,WINTER,0
2116-08,539,773,EVENT,3.89,5.46,FRIENDS_FAMILY,76.68,35.33,14.25,9.18,10.89,OTA,239,54.153,28.13,368.26,103.59,SHOULDER,1
2116-09,527,638,LEISURE,6.45,17.4,VACATION_RENTAL,7633.43,4009.46,1473.93,2186.98,1495.79,WALK_IN,18,60.0,12.75,62.88,8.02,WINTER,0
2116-10,700,822,VISITING_FRIENDS_FAMILY,3.93,13.35,FRIENDS_FAMILY,1502.86,622.63,464.81,309.37,167.62,OTA,269,17.799,81.19,273.27,221.87,WINTER,0
2116-11,749,703,LEISURE,4.33,12.13,HOTEL,6822.09,2445.42,2003.62,1994.87,240.42,AGENT,86,28.284,79.29,105.61,83.74,SPRING,1
2116-12,734,871,LEISURE,4.47,14.07,FRIENDS_FAMILY,4592.4,1192.3,764.8,794.96,631.15,DIRECT,156,24.396,97.44,152.38,148.48,SUMMER,0
2117-01,604,887,VISITING_FRIENDS_FAMILY,3.01,5.09,CAMPING,1144.39,530.05,263.17,117.12,183.51,OTA,346,34.099,64.45,324.96,209.44,SUMMER,0
2117-02,594,514,LEISURE,3.79,6.68,FRIENDS_FAMILY,3975.79,1821.9,735.36,690.88,77.91,OTA,200,1.04,48.56,340.94,165.56,SHOULDER,0
2117-03,840,522,VISITING_FRIENDS_FAMILY,3.23,17.05,FRIENDS_FAMILY,4773.66,1425.09,1179.27,1147.04,34.12,DIRECT,288,13.113,14.81,239.85,35.52,FALL,0
2117-04,675,717,LEISURE,4.27,13.02,VACATION_RENTAL,6648.48,2460.43,2053.17,1294.74,984.36,DIRECT,316,22.456,82.3,137.33,113.02,SPRING,0
2117-05,590,645,OUTDOOR,2.69,7.87,HOTEL,5527.71,2165.6,1153.14,1403.91,382.96,OTA,292,51.082,41.47,328.77,136.34,SPRING,0
2117-06,795,553,LEISURE,3.42,11.45,MOTEL,2408.72,641.19,813.84,463.8,35.37,OTA,11,10.914,51.66,319.04,164.82,FALL,0
2117-07,761,579,VISITING_FRIENDS_FAMILY,6.4,7.85,HOTEL,7206.14,3937.77,2219.98,1975.94,1082.85,AGENT,201,25.245,58.1,113.14,65.73,FALL,0
2117-08,640,783,OUTDOOR,2.01,7.42,VACATION_RENTAL,3450.1,652.1,794.53,639.32,109.61,DIRECT,364,52.119,47.37,304.19,144.09,FALL,1
2117-09,780,502,BUSINESS,4.89,8.79,CAMPING,763.83,168.84,179.24,209.37,14.03,OTA,191,26.701,81.22,92.84,75.4,WINTER,1
2117-10,791,862,BUSINESS,6.49,2.34,HOTEL,3981.65,1672.96,1227.54,1135.26,742.83,OTA,193,15.108,14.61,189.41,27.67,FALL,0
2117-11,572,545,LEISURE,4.14,4.88,HOTEL,3484.62,1400.2,583.81,591.04,465.08,OTHER,287,59.552,92.39,312.98,289.16,SUMMER,0
2117-12,859,546,LEISURE,4.62,7.08,OTHER,2240.53,1160.41,500.4,518.88,68.76,OTHER,285,40.382,23.05,410.69,94.66,SUMMER,0
