energy_gas_reference_date,energy_gas_country_iso2,energy_gas_storage_site_id,energy_gas_storage_capacity_twh,energy_gas_storage_filled_twh,energy_gas_storage_fill_rate_pct,energy_gas_lng_imports_twh,energy_gas_pipeline_imports_twh,energy_gas_domestic_production_twh,energy_gas_consumption_twh,energy_gas_price_ttf_eur_mwh,energy_gas_price_spread_eur_mwh,energy_gas_supply_source_country_iso2,energy_gas_repower_eu_policy_flag,energy_gas_security_of_supply_alert_level,energy_gas_demand_response_savings_twh,energy_gas_industrial_curtailment_flag,energy_gas_storage_obligation_compliance_flag,energy_gas_data_source,energy_gas_data_extract_date
2019-03-30,SE,SE_UGS_317,9.2598,7.5673,81.72,0.2752,6.1438,1.1967,7.2198,13.96,0.03,US,0,NORMAL,0.2269,0,1,ENTSOG_TRANSPARENCY,2025-07-30
2019-04-16,DK,DK_UGS_318,10.0531,1.1994,11.93,1.1503,5.0049,0.9221,6.46,16.57,-5.58,IN,0,NORMAL,0.3083,0,0,AGSI_PLUS,2024-12-16
2019-05-03,IE,IE_UGS_319,2.4359,2.233,91.67,1.5153,1.5142,0.8264,3.9683,10.62,4.93,US,0,NORMAL,0.0777,0,1,NATIONAL_GAS_TSO,2024-12-20
2019-05-20,PL,PL_UGS_320,8.2834,2.296,27.72,2.1313,6.1184,0.5343,7.9862,21.0,-1.68,IN,0,NORMAL,0.1469,0,0,MARKET_DATA_PROVIDER,2024-12-25
2019-06-06,AT,AT_UGS_321,1.1781,1.0039,85.22,0.6804,4.9764,0.3942,5.7599,25.11,22.23,US,0,NORMAL,0.0729,0,1,ENTSOG_TRANSPARENCY,2026-01-08
2019-06-23,EE,EE_UGS_322,9.193,3.9931,43.44,2.4695,5.0596,1.8077,9.322,18.94,-7.97,IN,0,NORMAL,0.1915,0,0,AGSI_PLUS,2025-05-23
2019-07-10,IT,IT_UGS_323,10.8852,7.8327,71.96,0.7181,4.9712,1.5426,6.7991,20.89,-6.14,US,0,NORMAL,0.1081,0,1,NATIONAL_GAS_TSO,2025-11-11
2019-07-27,PT,PT_UGS_324,12.05,1.1009,9.14,2.2032,3.4894,0.1479,6.0595,20.59,7.75,IN,0,NORMAL,0.1021,0,0,MARKET_DATA_PROVIDER,2025-06-12
2019-08-13,BE,BE_UGS_325,9.713,8.6744,89.31,1.099,6.2464,0.1616,7.701,10.42,-9.43,US,0,NORMAL,0.2701,0,1,ENTSOG_TRANSPARENCY,2025-02-02
2019-08-30,FI,FI_UGS_326,5.4645,2.5104,45.94,1.4619,2.9989,1.3062,4.9764,10.64,1.0,IN,1,NORMAL,0.1317,0,0,AGSI_PLUS,2025-11-08
2019-09-16,LV,LV_UGS_327,11.6942,11.2762,96.43,1.429,2.8083,0.1014,4.2891,9.87,10.6,US,0,NORMAL,0.3008,0,1,NATIONAL_GAS_TSO,2024-01-25
2019-10-03,RO,RO_UGS_328,15.8866,4.2109,26.51,2.6266,3.7881,0.8238,6.7603,14.74,3.52,IN,0,NORMAL,0.0211,0,0,MARKET_DATA_PROVIDER,2025-02-14
2019-10-20,BG,BG_UGS_329,10.1328,9.5319,94.07,2.3252,1.4109,0.463,3.9883,17.1,2.36,US,1,NORMAL,0.1905,0,1,ENTSOG_TRANSPARENCY,2024-04-18
2019-11-06,FR,FR_UGS_330,18.2139,17.1285,94.04,0.0869,2.6595,2.1954,5.3593,15.28,1.51,IN,0,NORMAL,0.0238,0,1,AGSI_PLUS,2024-07-22
2019-11-23,LT,LT_UGS_331,7.8576,2.8383,36.12,1.5461,3.3282,0.3118,5.5117,24.34,17.39,US,0,NORMAL,0.3181,0,0,NATIONAL_GAS_TSO,2025-08-20
2019-12-10,SK,SK_UGS_332,0.4848,0.4014,82.8,2.2402,0.5365,1.1826,3.9781,25.68,12.78,IN,0,NORMAL,0.1341,0,1,MARKET_DATA_PROVIDER,2025-12-05
2019-12-27,HR,HR_UGS_333,11.5148,7.0767,61.46,0.0091,4.1498,1.9944,5.374,9.34,23.64,US,0,NORMAL,0.1855,0,1,ENTSOG_TRANSPARENCY,2025-06-09
2020-01-13,DE,DE_UGS_334,3.7884,0.9278,24.49,0.1199,4.0187,0.4717,4.2039,11.61,14.12,IN,1,NORMAL,0.0357,0,0,AGSI_PLUS,2025-03-04
2020-01-30,LU,LU_UGS_335,6.2903,6.248,99.33,0.4336,1.3745,0.3817,1.3013,9.2,-0.67,US,0,NORMAL,0.1014,0,1,NATIONAL_GAS_TSO,2024-04-24
2020-02-16,SI,SI_UGS_336,7.8949,6.0385,76.49,0.5037,4.8724,1.5045,6.2883,15.89,5.3,IN,0,NORMAL,0.3216,0,1,MARKET_DATA_PROVIDER,2025-07-27
2020-03-04,CY,CY_UGS_337,6.4256,1.1553,17.98,1.86,6.0868,0.1365,7.9787,12.39,-1.81,US,0,NORMAL,0.2654,0,0,ENTSOG_TRANSPARENCY,2025-12-14
2020-03-21,GR,GR_UGS_338,1.6684,1.6175,96.95,1.6571,2.4377,0.2582,4.0571,8.4,-4.04,IN,0,NORMAL,0.1102,0,1,AGSI_PLUS,2025-12-03
2020-04-07,MT,MT_UGS_339,5.5331,1.6535,29.88,0.2067,5.1619,0.0955,4.7687,13.18,21.06,US,0,NORMAL,0.1968,0,0,NATIONAL_GAS_TSO,2024-03-07
2020-04-24,ES,ES_UGS_340,16.1948,8.9242,55.11,2.2515,2.9205,1.481,6.2155,18.72,2.2,IN,0,NORMAL,0.2341,0,0,MARKET_DATA_PROVIDER,2025-11-05
2020-05-11,CZ,CZ_UGS_341,17.2834,9.6772,55.99,1.236,1.2018,0.8877,2.4578,12.71,8.35,US,0,NORMAL,0.2001,0,0,ENTSOG_TRANSPARENCY,2024-10-15
2020-05-28,HU,HU_UGS_342,11.919,3.4514,28.96,1.9497,1.8885,0.1047,3.2237,9.86,12.84,IN,0,NORMAL,0.084,0,0,AGSI_PLUS,2025-09-23
2020-06-14,NL,NL_UGS_343,7.3977,1.0434,14.1,0.2156,0.8469,0.6113,0.7413,17.12,-2.78,US,1,NORMAL,0.0296,0,0,NATIONAL_GAS_TSO,2024-11-22
2020-07-01,SE,SE_UGS_344,8.1999,6.0955,74.34,1.3508,0.8087,0.729,2.2604,19.07,6.32,IN,0,NORMAL,0.1516,0,1,MARKET_DATA_PROVIDER,2025-05-26
2020-07-18,DK,DK_UGS_345,3.7433,0.7948,21.23,1.0184,3.1463,1.1164,5.4078,15.21,7.31,US,0,NORMAL,0.2003,0,0,ENTSOG_TRANSPARENCY,2025-10-10
2020-08-04,IE,IE_UGS_346,14.6461,9.6225,65.7,1.486,6.8734,1.4007,9.1307,11.0,10.29,IN,0,NORMAL,0.08,0,0,AGSI_PLUS,2025-09-29
2020-08-21,PL,PL_UGS_347,11.3484,3.4888,30.74,1.5527,5.6128,0.1632,7.5066,10.64,0.72,US,0,NORMAL,0.1249,0,0,NATIONAL_GAS_TSO,2025-03-03
2020-09-07,AT,AT_UGS_348,5.1682,5.0119,96.97,1.1668,1.634,0.8115,3.057,14.24,13.52,IN,0,NORMAL,0.0184,0,1,MARKET_DATA_PROVIDER,2024-06-30
2020-09-24,EE,EE_UGS_349,5.3384,5.2656,98.64,2.2508,6.4884,1.7583,9.5889,8.59,20.73,US,0,NORMAL,0.1572,0,1,ENTSOG_TRANSPARENCY,2025-08-06
2020-10-11,IT,IT_UGS_350,9.0877,7.6993,84.72,0.9699,1.6677,1.2657,3.5447,14.2,-6.13,IN,0,NORMAL,0.3149,0,1,AGSI_PLUS,2024-11-04
2020-10-28,PT,PT_UGS_351,2.7463,0.5865,21.36,1.6792,1.5541,1.4224,4.354,10.14,22.47,US,0,NORMAL,0.0054,0,0,NATIONAL_GAS_TSO,2024-06-02
2020-11-14,BE,BE_UGS_352,18.4285,12.1064,65.69,1.7223,0.1508,0.9774,2.3637,21.95,3.96,IN,0,NORMAL,0.3193,0,1,MARKET_DATA_PROVIDER,2024-06-21
2020-12-01,FI,FI_UGS_353,17.3258,16.2285,93.67,0.1094,1.801,0.7272,2.2045,20.22,-7.79,US,1,NORMAL,0.2553,0,1,ENTSOG_TRANSPARENCY,2024-06-06
2020-12-18,LV,LV_UGS_354,9.4042,8.7577,93.13,0.6958,1.7801,0.1876,2.539,10.46,9.17,IN,0,NORMAL,0.0285,0,1,AGSI_PLUS,2024-05-05
2021-01-04,RO,RO_UGS_355,2.7281,1.4946,54.79,2.1005,4.045,1.0403,7.7062,88.48,-8.2,US,0,EARLY_WARNING,0.1689,0,0,NATIONAL_GAS_TSO,2024-05-08
2021-01-21,BG,BG_UGS_356,11.6493,10.3271,88.65,2.088,2.3439,1.0724,5.0366,91.58,16.22,IN,0,NORMAL,0.2744,0,1,MARKET_DATA_PROVIDER,2024-09-23
2021-02-07,FR,FR_UGS_357,3.0685,2.7369,89.19,1.423,5.6731,0.2979,7.8733,66.79,-1.29,US,0,NORMAL,0.2609,0,1,ENTSOG_TRANSPARENCY,2024-06-20
2021-02-24,LT,LT_UGS_358,18.854,11.1759,59.28,1.5665,5.4007,1.3211,8.7256,66.43,6.39,IN,0,NORMAL,0.1571,0,1,AGSI_PLUS,2024-09-19
2021-03-13,SK,SK_UGS_359,11.035,6.9831,63.28,0.0831,3.376,0.8907,3.6175,63.12,-9.02,US,0,NORMAL,0.0304,0,0,NATIONAL_GAS_TSO,2025-08-22
2021-03-30,HR,HR_UGS_360,1.776,0.5492,30.92,1.8439,0.1345,0.4894,2.7296,62.41,14.09,IN,0,NORMAL,0.0553,0,0,MARKET_DATA_PROVIDER,2024-09-17
2021-04-16,DE,DE_UGS_361,2.8133,2.7989,99.49,2.3116,4.6728,0.2133,6.7162,45.08,0.65,US,0,NORMAL,0.0713,0,1,ENTSOG_TRANSPARENCY,2025-04-29
2021-05-03,LU,LU_UGS_362,6.6778,3.2155,48.15,0.0275,3.8379,0.1904,3.8624,45.43,15.51,IN,1,NORMAL,0.0513,0,0,AGSI_PLUS,2025-03-23
2021-05-20,SI,SI_UGS_363,12.4337,1.5813,12.72,0.4824,4.1276,0.0208,5.2212,29.57,3.27,US,0,NORMAL,0.2308,0,0,NATIONAL_GAS_TSO,2026-02-14
2021-06-06,CY,CY_UGS_364,17.8426,9.2587,51.89,0.19,1.5059,0.1756,1.9609,90.38,21.47,IN,0,NORMAL,0.2787,0,0,MARKET_DATA_PROVIDER,2026-02-20
2021-06-23,GR,GR_UGS_365,9.4611,6.4706,68.39,2.305,3.0855,0.8553,5.4734,81.63,1.78,US,0,NORMAL,0.0561,0,0,ENTSOG_TRANSPARENCY,2024-04-08
2021-07-10,MT,MT_UGS_366,4.8791,2.7038,55.42,2.0528,5.2957,0.7729,7.2471,82.09,12.88,IN,0,NORMAL,0.1838,0,0,AGSI_PLUS,2024-01-14
2021-07-27,ES,ES_UGS_367,4.4938,2.1873,48.67,0.8146,0.918,0.1074,2.2767,61.46,24.32,US,0,NORMAL,0.0612,0,0,NATIONAL_GAS_TSO,2024-11-11
2021-08-13,CZ,CZ_UGS_368,10.8403,7.672,70.77,1.8727,0.9759,2.1906,4.549,84.53,-3.59,IN,0,NORMAL,0.0777,0,0,MARKET_DATA_PROVIDER,2025-02-08
2021-08-30,HU,HU_UGS_369,1.1527,0.1997,17.32,2.7705,1.7031,0.15,4.1378,20.43,11.74,US,0,NORMAL,0.2142,0,0,ENTSOG_TRANSPARENCY,2025-12-05
2021-09-16,NL,NL_UGS_370,3.9022,2.1016,53.86,1.1895,1.4928,1.1031,4.246,47.48,-2.42,IN,0,NORMAL,0.0885,0,1,AGSI_PLUS,2024-07-04
2021-10-03,SE,SE_UGS_371,16.2266,15.5501,95.83,1.1035,6.1848,1.5822,8.4453,41.57,2.3,US,0,NORMAL,0.0478,0,1,NATIONAL_GAS_TSO,2025-09-11
2021-10-20,DK,DK_UGS_372,4.3263,3.5694,82.5,3.225,4.0435,1.0325,8.7812,58.08,-5.41,IN,0,NORMAL,0.3192,0,1,MARKET_DATA_PROVIDER,2025-04-28
2021-11-06,IE,IE_UGS_373,0.2524,0.1417,56.13,1.7015,4.7272,1.2081,7.219,50.93,21.71,US,0,NORMAL,0.2209,0,0,ENTSOG_TRANSPARENCY,2025-04-13
2021-11-23,PL,PL_UGS_374,17.707,3.2343,18.27,1.7113,2.0996,0.9527,3.8334,19.57,-8.31,IN,0,NORMAL,0.1561,0,0,AGSI_PLUS,2025-02-07
2021-12-10,AT,AT_UGS_375,1.1132,0.3705,33.28,0.4312,7.7125,0.1034,8.0681,31.84,15.21,US,0,NORMAL,0.2724,0,0,NATIONAL_GAS_TSO,2025-05-24
2021-12-27,EE,EE_UGS_376,1.0063,0.0841,8.36,1.7685,5.5866,0.4887,7.6312,25.87,-3.55,IN,0,NORMAL,0.2087,0,0,MARKET_DATA_PROVIDER,2024-06-10
2022-01-13,IT,IT_UGS_377,6.007,0.786,13.09,1.8347,6.0056,1.2133,9.2972,116.55,14.07,US,0,ALERT,0.4996,1,0,ENTSOG_TRANSPARENCY,2025-07-20
2022-01-30,PT,PT_UGS_378,19.5346,16.5232,84.58,0.3308,7.6795,0.9578,8.0079,192.57,11.65,IN,1,NORMAL,0.1476,0,1,AGSI_PLUS,2024-12-07
2022-02-16,BE,BE_UGS_379,0.8607,0.1897,22.04,1.7639,0.9827,0.4537,2.4375,140.33,21.27,US,1,NORMAL,0.2729,0,0,NATIONAL_GAS_TSO,2025-12-24
2022-03-05,FI,FI_UGS_380,4.0595,2.5154,61.96,1.8538,1.0107,1.0454,2.9309,66.8,18.49,IN,1,NORMAL,0.1558,0,0,MARKET_DATA_PROVIDER,2026-02-07
2022-03-22,LV,LV_UGS_001,15.6753,7.9543,50.74,1.432,3.8128,1.413,7.1266,123.97,16.86,US,0,NORMAL,0.0354,0,0,ENTSOG_TRANSPARENCY,2026-02-10
2022-04-08,RO,RO_UGS_002,8.9447,3.0625,34.24,0.7788,6.2491,1.8334,7.8639,78.93,22.12,IN,1,EARLY_WARNING,0.2502,0,0,AGSI_PLUS,2025-05-02
2022-04-25,BG,BG_UGS_003,8.2895,6.205,74.85,0.1816,2.1768,0.5169,2.9784,183.62,17.54,US,1,EARLY_WARNING,0.1253,0,0,NATIONAL_GAS_TSO,2025-12-25
2022-05-12,FR,FR_UGS_004,5.3552,3.4601,64.61,1.6029,7.033,0.4737,8.7616,170.67,3.07,IN,1,NORMAL,0.3101,0,0,MARKET_DATA_PROVIDER,2024-01-26
2022-05-29,LT,LT_UGS_005,12.0861,7.1309,59.0,1.2733,7.1655,0.214,7.9807,144.16,-11.74,US,0,EARLY_WARNING,0.1158,0,0,ENTSOG_TRANSPARENCY,2025-10-17
2022-06-15,SK,SK_UGS_006,0.7221,0.132,18.27,0.0791,2.4063,1.8896,4.423,115.97,13.65,IN,1,ALERT,0.6127,0,0,AGSI_PLUS,2025-01-18
2022-07-02,HR,HR_UGS_007,9.1335,4.5354,49.66,2.1497,1.4003,0.9338,3.5704,184.57,1.94,US,1,NORMAL,0.0328,0,0,NATIONAL_GAS_TSO,2025-10-20
2022-07-19,DE,DE_UGS_008,5.7081,1.6041,28.1,2.9028,0.711,1.1985,5.2774,138.99,15.98,IN,0,ALERT,0.4523,1,0,MARKET_DATA_PROVIDER,2026-01-22
2022-08-05,LU,LU_UGS_009,3.6126,3.1979,88.52,0.2864,1.8772,0.189,1.4484,118.18,-7.14,US,1,NORMAL,0.2249,0,1,ENTSOG_TRANSPARENCY,2025-07-13
2022-08-22,SI,SI_UGS_010,0.7453,0.4387,58.86,0.4888,2.2872,1.4053,4.1475,203.46,-0.83,IN,1,NORMAL,0.1271,0,0,AGSI_PLUS,2025-03-14
2022-09-08,CY,CY_UGS_011,12.0235,3.8188,31.76,0.5117,4.0921,0.5337,4.4699,138.11,-11.76,US,1,EARLY_WARNING,0.0876,0,0,NATIONAL_GAS_TSO,2024-02-14
2022-09-25,GR,GR_UGS_012,17.6921,3.4525,19.51,2.3238,6.3272,1.0888,9.2302,140.41,-10.1,IN,1,ALERT,0.4357,0,0,MARKET_DATA_PROVIDER,2024-08-09
2022-10-12,MT,MT_UGS_013,8.9316,5.2765,59.08,0.5773,4.2689,0.7351,5.6521,53.52,6.54,US,1,NORMAL,0.0876,0,0,ENTSOG_TRANSPARENCY,2025-08-16
2022-10-29,ES,ES_UGS_014,13.9011,3.022,21.74,1.7112,1.6874,0.2559,4.1628,111.95,-6.98,IN,1,ALERT,0.1183,1,0,AGSI_PLUS,2024-06-10
2022-11-15,CZ,CZ_UGS_015,10.6076,5.4097,51.0,0.6714,3.4311,0.7347,5.144,77.31,-0.3,US,1,EARLY_WARNING,0.0115,0,0,NATIONAL_GAS_TSO,2024-10-25
2022-12-02,HU,HU_UGS_016,10.3721,6.5409,63.06,0.6583,2.3909,1.4904,4.6159,56.45,24.31,IN,1,NORMAL,0.2074,0,1,MARKET_DATA_PROVIDER,2025-02-21
2022-12-19,NL,NL_UGS_017,0.9092,0.1071,11.78,2.2888,2.0535,1.7408,6.4796,130.88,2.67,US,1,ALERT,0.0982,1,0,ENTSOG_TRANSPARENCY,2025-11-03
2023-01-05,SE,SE_UGS_018,0.2711,0.18,66.41,0.7932,7.0889,0.4062,8.5786,68.28,16.91,IN,0,NORMAL,0.2543,0,0,AGSI_PLUS,2025-12-02
2023-01-22,DK,DK_UGS_019,10.1738,2.5216,24.79,0.2284,8.2105,1.1031,9.003,51.46,-1.23,US,0,NORMAL,0.1589,0,0,NATIONAL_GAS_TSO,2024-02-01
2023-02-08,IE,IE_UGS_020,5.6825,4.5587,80.22,2.7321,8.4597,1.4277,12.4518,117.45,6.35,IN,1,NORMAL,0.3137,0,1,MARKET_DATA_PROVIDER,2025-10-17
2023-02-25,PL,PL_UGS_021,2.519,2.4511,97.3,0.6773,3.1734,1.3128,5.0757,44.75,16.41,US,1,NORMAL,0.2826,0,1,ENTSOG_TRANSPARENCY,2024-10-01
2023-03-14,AT,AT_UGS_022,13.7931,13.0442,94.57,1.4353,3.4986,0.7013,5.4695,83.02,-4.75,IN,1,EARLY_WARNING,0.2787,0,1,AGSI_PLUS,2025-02-07
2023-03-31,EE,EE_UGS_023,12.7836,11.0341,86.31,2.8745,4.7187,1.4302,8.7627,79.59,-2.74,US,0,NORMAL,0.0448,0,1,NATIONAL_GAS_TSO,2025-01-09
2023-04-17,IT,IT_UGS_024,1.3781,1.0969,79.6,1.0613,1.4368,2.0865,3.9221,41.36,24.27,IN,1,NORMAL,0.0947,0,1,MARKET_DATA_PROVIDER,2025-03-04
2023-05-04,PT,PT_UGS_025,10.4889,1.8058,17.22,0.64,5.4904,1.5582,7.1211,115.13,14.42,US,1,EMERGENCY,0.5887,1,0,ENTSOG_TRANSPARENCY,2025-01-09
2023-05-21,BE,BE_UGS_026,7.1843,5.0518,70.32,2.0882,4.8363,1.4672,8.5253,79.8,10.04,IN,1,NORMAL,0.2764,0,0,AGSI_PLUS,2025-09-29
2023-06-07,FI,FI_UGS_027,3.493,2.3447,67.13,2.2782,1.2961,1.5571,5.0718,23.05,9.82,US,1,NORMAL,0.0227,0,1,NATIONAL_GAS_TSO,2025-03-10
2023-06-24,LV,LV_UGS_028,7.9796,5.7301,71.81,2.3197,2.005,0.2612,3.6839,32.03,24.54,IN,1,NORMAL,0.0291,0,1,MARKET_DATA_PROVIDER,2025-05-05
2023-07-11,RO,RO_UGS_029,13.2044,10.0699,76.26,0.2541,6.2055,1.0794,6.5452,41.59,6.83,US,0,NORMAL,0.2132,0,1,ENTSOG_TRANSPARENCY,2024-09-16
2023-07-28,BG,BG_UGS_030,18.337,9.4581,51.58,0.8159,1.5727,0.3716,2.3782,99.2,-6.68,IN,0,NORMAL,0.1225,0,0,AGSI_PLUS,2025-07-26
2023-08-14,FR,FR_UGS_031,0.732,0.6044,82.57,2.2305,3.9595,1.2839,6.7072,71.61,-9.9,US,1,NORMAL,0.2802,0,1,NATIONAL_GAS_TSO,2025-03-11
2023-08-31,LT,LT_UGS_032,16.3772,14.9039,91.0,0.9786,4.8056,0.3581,5.4724,47.06,22.04,IN,1,NORMAL,0.3097,0,1,MARKET_DATA_PROVIDER,2024-03-31
2023-09-17,SK,SK_UGS_033,9.7064,3.7959,39.11,1.1306,4.2768,1.3424,6.2114,23.0,15.49,US,1,NORMAL,0.1939,0,0,ENTSOG_TRANSPARENCY,2024-02-04
2023-10-04,HR,HR_UGS_034,2.0877,0.5015,24.02,1.4289,0.9782,0.6804,3.0434,102.93,-8.0,IN,0,ALERT,0.153,0,0,AGSI_PLUS,2024-07-28
2023-10-21,DE,DE_UGS_035,14.6213,7.5657,51.74,0.2185,2.2728,0.8194,2.9799,25.56,2.2,US,1,NORMAL,0.1275,0,0,NATIONAL_GAS_TSO,2024-05-12
2023-11-07,LU,LU_UGS_036,1.6704,1.0134,60.67,1.5034,1.1715,0.5514,3.7427,28.06,5.07,IN,1,NORMAL,0.2882,0,0,MARKET_DATA_PROVIDER,2024-03-10
2023-11-24,SI,SI_UGS_037,3.19,0.9368,29.37,1.1166,0.6061,1.8373,2.9719,119.49,6.55,US,0,EARLY_WARNING,0.2301,0,0,ENTSOG_TRANSPARENCY,2025-02-07
2023-12-11,CY,CY_UGS_038,6.2753,5.6316,89.74,1.029,1.2135,1.5958,3.5709,87.29,-2.03,IN,1,NORMAL,0.1105,0,1,AGSI_PLUS,2025-05-04
2023-12-28,GR,GR_UGS_039,1.3683,1.0303,75.3,1.4326,2.6814,1.0264,5.4067,23.27,-6.57,US,1,NORMAL,0.3219,0,1,NATIONAL_GAS_TSO,2024-09-17
2024-01-14,MT,MT_UGS_040,0.4921,0.1192,24.23,2.5097,4.6775,0.7482,7.6498,92.04,0.27,IN,1,ALERT,0.0606,0,0,MARKET_DATA_PROVIDER,2024-06-05
2024-01-31,ES,ES_UGS_041,17.4313,2.6841,15.4,1.7529,0.7709,0.0049,2.0558,110.09,0.42,US,1,EMERGENCY,0.5043,0,0,ENTSOG_TRANSPARENCY,2024-05-23
2024-02-17,CZ,CZ_UGS_042,2.2721,0.718,31.6,2.4499,2.4454,0.4027,5.1436,47.97,4.37,IN,1,NORMAL,0.1588,0,0,AGSI_PLUS,2024-02-06
2024-03-05,HU,HU_UGS_043,8.3823,0.9323,11.12,1.8185,3.0357,1.1449,5.1989,97.86,8.56,US,1,ALERT,0.2253,1,0,NATIONAL_GAS_TSO,2024-02-14
2024-03-22,NL,NL_UGS_044,5.7825,1.8892,32.67,2.0756,0.3848,1.3587,4.4046,102.32,-10.18,IN,1,EARLY_WARNING,0.2387,0,0,MARKET_DATA_PROVIDER,2024-12-11
2024-04-08,SE,SE_UGS_045,14.6348,6.5688,44.88,1.152,4.6563,2.4081,8.1009,41.72,17.22,US,1,NORMAL,0.3229,0,0,ENTSOG_TRANSPARENCY,2025-06-01
2024-04-25,DK,DK_UGS_046,2.6763,0.2338,8.74,2.5146,5.8017,1.0694,9.5909,111.2,1.5,IN,1,ALERT,0.36,0,0,AGSI_PLUS,2025-06-11
2024-05-12,IE,IE_UGS_047,5.4086,1.3203,24.41,0.8812,1.8401,0.7758,3.4016,29.26,-6.18,US,1,NORMAL,0.0153,0,0,NATIONAL_GAS_TSO,2025-10-17
2024-05-29,PL,PL_UGS_048,8.2018,5.5351,67.49,1.7515,0.2358,1.1987,2.7407,48.68,15.39,IN,1,NORMAL,0.0144,0,1,MARKET_DATA_PROVIDER,2024-12-16
2024-06-15,AT,AT_UGS_049,7.5317,1.2361,16.41,0.8082,2.6475,0.2626,3.9208,71.79,14.44,US,1,NORMAL,0.0181,0,0,ENTSOG_TRANSPARENCY,2024-03-23
2024-07-02,EE,EE_UGS_050,2.9893,2.9667,99.24,0.5726,5.0264,0.2322,5.6632,99.7,16.93,IN,0,EARLY_WARNING,0.276,0,1,AGSI_PLUS,2025-03-01
2024-07-19,IT,IT_UGS_051,6.6554,5.4514,81.91,2.2339,5.9079,0.4957,8.3694,77.73,11.18,US,0,NORMAL,0.1874,0,1,NATIONAL_GAS_TSO,2025-11-26
2024-08-05,PT,PT_UGS_052,2.1216,0.1796,8.46,0.0386,5.1159,0.8921,5.6192,114.53,-5.2,IN,1,NORMAL,0.2692,0,0,MARKET_DATA_PROVIDER,2024-02-14
2024-08-22,BE,BE_UGS_053,10.9011,3.1429,28.83,0.2761,3.3554,1.4297,4.5568,20.09,-11.43,US,1,NORMAL,0.2285,0,0,ENTSOG_TRANSPARENCY,2025-05-01
2024-09-08,FI,FI_UGS_054,1.9234,0.6086,31.64,1.1295,0.7586,0.1364,1.9234,72.24,21.93,IN,1,NORMAL,0.1296,0,0,AGSI_PLUS,2025-08-05
2024-09-25,LV,LV_UGS_055,2.8187,2.6855,95.28,1.7839,8.564,1.4477,10.9701,46.34,-1.39,US,0,NORMAL,0.1926,0,1,NATIONAL_GAS_TSO,2024-11-30
2024-10-12,RO,RO_UGS_056,11.5033,10.5712,91.9,0.8448,4.104,0.3911,4.5951,56.08,20.29,IN,1,NORMAL,0.3258,0,1,MARKET_DATA_PROVIDER,2026-01-15
2024-10-29,BG,BG_UGS_057,5.4737,0.4836,8.83,0.3168,4.9755,1.4337,5.7961,103.08,17.93,US,1,ALERT,0.3076,1,0,ENTSOG_TRANSPARENCY,2024-03-18
2024-11-15,FR,FR_UGS_058,1.1352,0.3812,33.58,0.9211,3.0328,2.1925,6.3532,32.82,0.82,IN,1,NORMAL,0.1633,0,0,AGSI_PLUS,2025-05-04
2024-12-02,LT,LT_UGS_059,3.5314,0.9908,28.06,0.9325,3.8593,2.0533,6.0472,45.77,15.54,US,1,NORMAL,0.2318,0,0,NATIONAL_GAS_TSO,2024-02-06
2024-12-19,SK,SK_UGS_060,11.0426,10.1114,91.57,3.0746,3.8019,0.4253,7.0144,108.28,9.14,IN,1,NORMAL,0.2385,0,1,MARKET_DATA_PROVIDER,2024-05-13
2025-01-05,HR,HR_UGS_061,3.5228,0.7122,20.22,2.161,1.1661,1.4157,5.2455,69.53,-3.95,US,1,NORMAL,0.0346,0,0,ENTSOG_TRANSPARENCY,2024-10-18
2025-01-22,DE,DE_UGS_062,3.3232,2.248,67.65,0.3585,2.3298,0.6956,3.1528,103.18,-10.4,IN,1,NORMAL,0.1356,0,0,AGSI_PLUS,2025-05-02
2025-02-08,LU,LU_UGS_063,1.0851,0.7843,72.28,1.2731,3.9651,0.7017,5.0812,30.82,19.76,US,0,NORMAL,0.1881,0,1,NATIONAL_GAS_TSO,2024-07-31
2025-02-25,SI,SI_UGS_064,10.3483,6.005,58.03,1.6983,2.9075,1.0878,4.9354,102.73,-11.12,IN,1,NORMAL,0.1245,0,1,MARKET_DATA_PROVIDER,2024-08-01
2025-03-14,CY,CY_UGS_065,5.5146,4.3364,78.64,2.4953,3.9322,0.6764,6.2387,117.77,21.81,US,1,NORMAL,0.2175,0,1,ENTSOG_TRANSPARENCY,2026-01-09
2025-03-31,GR,GR_UGS_066,14.9651,5.5486,37.08,2.1142,0.298,0.1867,2.3561,100.36,16.97,IN,1,EARLY_WARNING,0.2193,0,0,AGSI_PLUS,2025-04-04
2025-04-17,MT,MT_UGS_067,1.6762,1.4535,86.72,1.4841,1.326,0.5311,3.816,71.05,3.59,US,1,NORMAL,0.2357,0,1,NATIONAL_GAS_TSO,2025-09-13
2025-05-04,ES,ES_UGS_068,0.2189,0.1161,53.05,1.7173,7.1431,1.225,10.4465,68.03,5.97,IN,0,NORMAL,0.0056,0,1,MARKET_DATA_PROVIDER,2025-12-09
2025-05-21,CZ,CZ_UGS_069,4.5943,1.6416,35.73,0.4335,4.4766,1.1891,6.5932,71.26,-4.52,US,1,NORMAL,0.304,0,0,ENTSOG_TRANSPARENCY,2025-01-19
2025-06-07,HU,HU_UGS_070,6.2741,5.3418,85.14,1.162,3.3915,1.2413,6.0726,68.48,17.87,IN,1,NORMAL,0.132,0,1,AGSI_PLUS,2025-06-29
