agri_foodprices_reference_month,agri_foodprices_country_iso2,agri_foodprices_region_nuts_code,agri_foodprices_coicop_food_code,agri_foodprices_food_price_index,agri_foodprices_farmgate_price_index,agri_foodprices_wholesale_price_index,agri_foodprices_retail_price_index,agri_foodprices_price_spread_index,agri_foodprices_energy_cost_index,agri_foodprices_freight_cost_index,agri_foodprices_packaging_cost_index,agri_foodprices_stock_to_use_ratio,agri_foodprices_import_dependency_pct,agri_foodprices_food_waste_kg_per_capita,agri_foodprices_supply_chain_disruption_flag,agri_foodprices_food_insecurity_rate_pct,agri_foodprices_eurostat_table_code,agri_foodprices_methodology_version,agri_foodprices_data_extract_date
2022-04,DK,LV157,CP0115,184.167,187.052,204.786,208.661,11.733,190.958,94.217,143.65,0.1467,33.01,44.83,0,11.53,apri_pi10_out,FOODPR_2023B,2024-06-26
2022-05,IE,NL61,CP011,185.424,164.462,172.285,198.978,18.615,191.854,95.01,144.442,0.423,71.3,109.12,0,10.49,food_prc_idx,FOODPR_2022A,2025-11-06
2022-06,PL,ES6,CP0115,183.663,143.406,192.578,180.954,20.444,191.221,93.242,143.824,0.2729,11.21,58.51,0,18.84,prc_hicp_manr,FOODPR_2025D,2025-10-22
2022-07,AT,PL945,CP011,186.357,167.423,202.684,200.351,17.669,191.899,96.157,145.759,0.2211,42.18,56.95,0,17.49,apro_fish_a,FOODPR_2024C,2025-02-10
2022-08,EE,HU1,CP0115,184.619,162.217,203.857,217.643,30.022,191.645,95.514,145.732,0.2653,54.46,150.7,0,3.5,prc_hicp_midx,FOODPR_2023B,2025-03-19
2022-09,IT,DK86,CP011,186.303,170.553,181.964,212.232,22.372,194.264,98.266,145.393,0.2815,56.8,121.32,1,5.11,apri_pi10_out,FOODPR_2022A,2025-07-05
2022-10,PT,LV3,CP0115,187.174,156.994,182.876,212.078,29.429,194.299,96.774,145.696,0.2796,36.1,106.9,0,14.05,food_prc_idx,FOODPR_2025D,2025-08-07
2022-11,BE,HU62,CP011,187.691,178.121,189.05,218.859,21.705,195.134,98.544,147.333,0.43,72.57,43.22,0,17.33,prc_hicp_manr,FOODPR_2024C,2025-02-25
2022-12,FI,AT1,CP0115,188.082,181.517,178.54,217.458,19.109,197.243,96.895,148.555,0.38,52.84,126.36,0,2.44,apro_fish_a,FOODPR_2023B,2025-06-10
2023-01,LV,AT42,CP011,187.08,184.859,184.367,213.505,15.312,196.175,98.766,148.336,0.1585,73.5,154.35,0,18.8,prc_hicp_midx,FOODPR_2022A,2025-05-01
2023-02,RO,IT6,CP0115,188.7,170.665,194.574,207.751,19.653,196.944,100.982,149.538,0.301,68.7,79.28,0,3.82,apri_pi10_out,FOODPR_2025D,2025-12-28
2023-03,BG,SE97,CP011,188.544,167.757,198.255,200.64,17.44,195.625,100.285,150.168,0.2643,76.52,88.36,0,18.83,food_prc_idx,FOODPR_2024C,2024-04-28
2023-04,FR,BE9,CP0115,190.054,148.733,186.401,190.913,22.194,199.798,100.124,148.978,0.399,75.99,126.82,0,16.88,prc_hicp_manr,FOODPR_2023B,2025-12-28
2023-05,LT,DK3,CP011,189.25,149.313,198.478,197.537,25.482,199.356,100.826,149.142,0.2744,45.95,161.02,0,7.88,apro_fish_a,FOODPR_2022A,2025-12-01
2023-06,SK,BG5,CP0115,190.692,186.231,191.967,196.299,5.28,201.19,103.06,149.366,0.3908,14.33,101.95,0,3.85,prc_hicp_midx,FOODPR_2025D,2025-09-01
2023-07,HR,PT66,CP011,190.515,160.492,184.615,222.411,32.501,201.671,101.112,150.153,0.2465,46.82,142.17,0,17.32,apri_pi10_out,FOODPR_2024C,2025-03-01
2023-08,DE,SI624,CP0115,192.176,155.692,188.184,221.792,34.396,200.793,103.886,151.97,0.3599,53.68,89.69,0,18.21,food_prc_idx,FOODPR_2023B,2024-05-04
2023-09,LU,DE47,CP011,191.289,180.129,194.257,196.427,8.52,203.201,104.903,152.779,0.1239,74.07,117.26,0,14.33,prc_hicp_manr,FOODPR_2022A,2025-11-11
2023-10,SI,NL165,CP0115,191.597,185.379,210.71,196.753,5.936,204.042,104.733,152.345,0.4502,12.94,148.14,0,2.89,apro_fish_a,FOODPR_2025D,2024-10-08
2023-11,CY,FI4,CP011,192.269,153.205,182.537,189.682,18.972,201.523,104.044,154.188,0.3378,72.23,149.94,0,12.81,prc_hicp_midx,FOODPR_2024C,2024-07-31
2023-12,GR,SI6,CP0115,192.476,196.202,178.57,209.244,6.776,201.95,105.184,152.456,0.3988,50.68,62.45,0,13.99,apri_pi10_out,FOODPR_2023B,2025-10-26
2024-01,MT,GR91,CP011,194.33,152.37,190.077,210.818,30.077,204.833,104.789,152.933,0.2326,25.12,79.94,0,17.5,food_prc_idx,FOODPR_2022A,2025-12-26
2024-02,ES,CZ357,CP0115,193.478,180.389,213.166,201.176,10.744,205.773,106.414,153.474,0.1203,12.12,113.07,0,16.24,prc_hicp_manr,FOODPR_2025D,2025-12-22
2024-03,CZ,DK91,CP011,193.373,177.547,213.605,195.067,9.06,207.793,106.505,154.573,0.1706,59.59,96.53,0,2.98,apro_fish_a,FOODPR_2024C,2025-04-20
2024-04,HU,AT91,CP0115,194.323,187.412,214.387,196.687,4.773,207.194,108.169,155.463,0.3745,31.73,61.82,0,5.9,prc_hicp_midx,FOODPR_2023B,2025-04-02
2024-05,NL,SE675,CP011,194.026,194.524,204.355,210.358,8.161,206.578,106.925,156.659,0.1288,31.35,83.36,0,17.9,apri_pi10_out,FOODPR_2022A,2024-01-22
2024-06,SE,HU93,CP0115,194.849,152.963,209.311,217.669,33.208,206.463,109.642,155.34,0.3863,64.34,35.81,0,4.51,food_prc_idx,FOODPR_2025D,2024-06-08
2024-07,DK,LU3,CP011,196.296,199.277,186.582,225.445,13.331,209.709,111.564,156.872,0.4642,22.76,60.94,0,15.21,prc_hicp_manr,FOODPR_2024C,2024-06-04
2024-08,IE,ES673,CP0115,195.575,195.169,215.222,220.887,13.15,209.756,110.944,157.993,0.1423,38.34,95.14,0,3.92,apro_fish_a,FOODPR_2023B,2024-11-12
2024-09,PL,LV83,CP011,196.648,187.059,192.644,205.696,9.477,210.894,109.968,157.24,0.2206,8.7,115.95,0,17.19,prc_hicp_midx,FOODPR_2022A,2024-01-17
2024-10,AT,FR4,CP0115,196.389,155.828,188.202,225.747,35.602,209.676,112.241,157.53,0.2306,45.86,35.55,0,12.96,apri_pi10_out,FOODPR_2025D,2025-06-22
2024-11,EE,LV621,CP011,198.703,161.14,218.155,215.93,27.574,211.666,113.758,158.222,0.2765,8.8,120.12,0,11.28,food_prc_idx,FOODPR_2024C,2024-12-07
2024-12,IT,SE934,CP0115,198.276,201.008,201.314,213.151,6.124,212.006,112.677,159.274,0.1316,51.06,73.61,0,15.49,prc_hicp_manr,FOODPR_2023B,2025-07-16
2025-01,PT,PL14,CP011,197.721,189.829,198.879,227.625,19.116,212.363,114.19,159.547,0.4784,20.46,139.28,0,17.19,apro_fish_a,FOODPR_2022A,2024-03-19
2025-02,BE,SE44,CP0115,200.252,161.284,212.27,219.516,29.079,213.87,114.357,160.582,0.4292,40.57,126.24,0,1.05,prc_hicp_midx,FOODPR_2025D,2025-11-14
2025-03,FI,EE2,CP011,200.55,163.33,212.891,201.523,19.044,212.72,116.389,162.144,0.3785,75.28,74.34,0,13.87,apri_pi10_out,FOODPR_2024C,2024-04-10
2025-04,LV,PL19,CP0115,200.393,161.982,216.055,200.256,19.099,214.106,114.795,160.534,0.3244,28.39,66.19,0,16.82,food_prc_idx,FOODPR_2023B,2024-10-30
2025-05,RO,BG441,CP011,200.535,157.216,187.141,209.455,26.05,216.236,115.601,162.838,0.3346,36.57,138.44,0,2.6,prc_hicp_manr,FOODPR_2022A,2024-06-22
2025-06,BG,PL66,CP0115,200.073,169.735,191.947,212.132,21.191,217.88,115.759,161.668,0.4189,71.64,62.57,0,3.97,apro_fish_a,FOODPR_2025D,2024-05-13
2025-07,FR,EE7,CP011,202.204,196.546,199.424,214.167,8.714,218.023,116.588,163.899,0.1931,28.75,149.42,0,10.45,prc_hicp_midx,FOODPR_2024C,2024-07-07
2025-08,LT,PL47,CP0115,202.648,195.559,197.121,233.548,18.746,218.283,118.677,162.36,0.1836,49.97,75.96,1,6.73,apri_pi10_out,FOODPR_2023B,2024-10-27
2025-09,SK,RO4,CP011,201.877,161.859,204.415,205.355,21.546,217.442,119.903,163.913,0.4298,23.41,49.05,0,12.47,food_prc_idx,FOODPR_2022A,2025-09-12
2025-10,HR,MT25,CP0115,202.601,186.123,193.104,223.712,18.553,217.975,120.519,164.72,0.3097,22.06,154.91,0,10.96,prc_hicp_manr,FOODPR_2025D,2025-08-10
2025-11,DE,LU317,CP011,203.303,173.237,200.343,232.108,28.957,220.87,120.672,165.836,0.3711,28.75,60.06,0,17.47,apro_fish_a,FOODPR_2024C,2024-02-10
2025-12,LU,LU787,CP0115,204.231,201.939,218.593,226.331,11.943,221.185,118.843,166.126,0.3835,48.33,126.48,0,8.75,prc_hicp_midx,FOODPR_2023B,2025-05-26
2026-01,SI,SE51,CP011,204.933,199.147,202.616,223.981,12.118,219.839,120.638,166.878,0.233,22.76,128.04,0,7.92,apri_pi10_out,FOODPR_2022A,2025-09-29
2026-02,CY,BG86,CP0115,205.076,191.928,196.113,224.314,15.792,221.958,120.71,167.299,0.4542,8.73,138.27,0,15.61,food_prc_idx,FOODPR_2025D,2024-10-06
2026-03,GR,NL94,CP011,204.094,188.968,212.605,221.178,15.782,223.926,120.826,167.901,0.1995,69.08,81.13,0,16.73,prc_hicp_manr,FOODPR_2024C,2024-06-02
2026-04,MT,LV872,CP0115,205.443,179.499,204.404,224.181,21.749,224.067,124.089,168.207,0.3835,26.82,127.3,0,7.47,apro_fish_a,FOODPR_2023B,2024-07-22
2026-05,ES,GR297,CP011,205.287,194.839,216.952,216.896,10.744,224.229,124.087,168.448,0.3128,63.14,36.11,0,3.68,prc_hicp_midx,FOODPR_2022A,2024-05-21
2026-06,CZ,CZ215,CP0115,205.82,168.096,192.354,226.376,28.316,225.673,123.111,169.632,0.4365,58.27,50.62,0,12.71,apri_pi10_out,FOODPR_2025D,2024-08-02
2026-07,HU,DE382,CP011,207.369,210.322,199.951,203.386,-3.345,223.484,122.823,169.587,0.3282,19.91,160.42,0,4.36,food_prc_idx,FOODPR_2024C,2025-10-31
2026-08,NL,BG45,CP0115,208.523,172.193,206.222,234.21,29.741,226.314,126.465,170.256,0.402,42.68,47.89,0,17.22,prc_hicp_manr,FOODPR_2023B,2025-10-21
2026-09,SE,RO564,CP011,208.378,197.193,229.689,239.855,20.473,226.806,125.261,170.515,0.2051,60.57,61.31,0,10.68,apro_fish_a,FOODPR_2022A,2024-07-16
2026-10,DK,EE420,CP0115,207.945,188.014,193.096,239.023,24.53,227.325,125.417,169.995,0.1344,35.46,136.61,0,17.11,prc_hicp_midx,FOODPR_2025D,2025-07-20
2026-11,IE,FI243,CP011,208.192,187.829,195.737,221.189,16.024,229.186,127.121,171.109,0.3674,40.1,81.34,0,2.15,apri_pi10_out,FOODPR_2024C,2025-06-09
2026-12,PL,DK706,CP0115,208.988,193.208,224.158,209.913,7.993,229.255,128.983,170.885,0.2363,20.26,139.44,1,10.71,food_prc_idx,FOODPR_2023B,2024-06-12
2018-01,AT,AT33,CP011,210.098,179.745,211.83,227.133,22.555,228.64,128.776,172.122,0.3672,55.5,84.45,0,13.11,prc_hicp_manr,FOODPR_2022A,2025-06-30
2018-02,EE,RO966,CP0115,208.856,207.067,210.79,244.467,17.907,230.656,128.697,172.21,0.2915,17.56,89.4,0,14.37,apro_fish_a,FOODPR_2025D,2025-10-28
2018-03,IT,LT745,CP011,211.192,189.095,206.092,242.941,25.496,229.53,127.223,173.17,0.367,75.28,145.53,0,4.72,prc_hicp_midx,FOODPR_2024C,2024-02-16
2018-04,PT,MT3,CP0115,211.605,193.02,232.953,210.767,8.387,232.972,130.248,173.603,0.3256,22.68,37.11,0,13.36,apri_pi10_out,FOODPR_2023B,2024-10-17
2018-05,BE,CY8,CP011,211.907,208.981,223.107,224.345,7.25,234.0,131.559,173.315,0.3412,58.1,104.8,0,18.4,food_prc_idx,FOODPR_2022A,2024-07-24
2018-06,FI,LU7,CP0115,210.72,167.008,214.735,207.873,19.393,233.123,131.369,175.02,0.3572,26.89,101.56,0,1.32,prc_hicp_manr,FOODPR_2025D,2024-09-06
2018-07,LV,LV49,CP011,213.484,185.417,224.196,249.199,29.877,231.922,132.32,173.995,0.3893,43.26,160.1,0,18.65,apro_fish_a,FOODPR_2024C,2025-07-09
2018-08,RO,AT10,CP0115,213.789,170.77,225.864,212.869,19.692,235.953,132.251,175.981,0.2942,38.82,103.46,0,3.21,prc_hicp_midx,FOODPR_2023B,2025-08-07
2018-09,BG,SE54,CP011,213.595,190.657,209.223,250.271,27.91,236.207,131.195,175.937,0.3258,13.24,128.83,0,3.29,apri_pi10_out,FOODPR_2022A,2024-12-28
2018-10,FR,EE827,CP0115,214.298,195.013,208.989,227.641,15.226,237.736,133.047,177.118,0.3272,62.35,134.8,0,4.53,food_prc_idx,FOODPR_2025D,2024-01-26
2018-11,LT,DK99,CP011,213.547,167.106,216.918,239.205,33.763,237.188,134.455,177.037,0.1491,55.43,58.52,0,9.95,prc_hicp_manr,FOODPR_2024C,2024-02-11
2018-12,SK,SI370,CP0115,215.278,194.204,225.491,252.353,27.011,235.48,133.887,177.17,0.206,8.94,88.32,0,7.22,apro_fish_a,FOODPR_2023B,2025-03-05
2019-01,HR,CY18,CP011,80.218,74.482,87.14,89.046,18.156,68.876,136.171,78.66,0.3036,69.59,142.28,0,2.72,prc_hicp_midx,FOODPR_2022A,2024-10-17
2019-02,DE,FR38,CP0115,81.524,74.395,90.47,86.614,14.988,68.766,136.12,79.498,0.3869,14.35,75.51,0,10.8,apri_pi10_out,FOODPR_2025D,2025-08-18
2019-03,LU,SE2,CP011,80.744,70.547,89.818,85.336,18.316,69.557,137.387,78.066,0.1212,12.74,108.2,0,13.68,food_prc_idx,FOODPR_2024C,2026-01-16
2019-04,SI,SI25,CP0115,82.525,83.756,89.54,85.753,2.42,72.21,136.33,78.581,0.1969,58.9,56.86,1,9.63,prc_hicp_manr,FOODPR_2023B,2025-10-27
2019-05,CY,CY76,CP011,81.951,68.825,83.347,88.399,23.885,74.314,137.837,80.7,0.3149,62.75,122.83,0,7.03,apro_fish_a,FOODPR_2022A,2025-11-17
2019-06,GR,LV696,CP0115,82.035,67.568,83.739,82.089,17.701,72.474,136.425,81.118,0.4429,73.31,140.6,1,13.03,prc_hicp_midx,FOODPR_2025D,2025-02-10
2019-07,MT,FI758,CP011,82.32,71.196,77.559,80.955,11.855,74.472,140.327,81.35,0.4675,49.54,61.6,0,4.93,apri_pi10_out,FOODPR_2024C,2024-01-07
2019-08,ES,HR860,CP0115,81.998,72.32,81.02,86.465,17.25,75.244,140.236,81.928,0.4766,52.96,85.53,0,15.3,food_prc_idx,FOODPR_2023B,2025-01-18
2019-09,CZ,LV398,CP011,84.584,71.296,77.84,92.101,24.597,73.677,139.192,81.728,0.3232,10.04,104.83,0,17.98,prc_hicp_manr,FOODPR_2022A,2024-05-29
2019-10,HU,GR60,CP0115,83.307,72.972,82.965,91.278,21.974,77.282,140.683,82.362,0.2034,10.39,125.39,0,5.17,apro_fish_a,FOODPR_2025D,2024-10-29
2019-11,NL,GR7,CP011,83.42,78.826,80.438,88.234,11.278,76.255,142.563,82.546,0.139,5.88,95.21,0,5.21,prc_hicp_midx,FOODPR_2024C,2025-04-09
2019-12,SE,FI46,CP0115,84.755,79.012,87.197,95.963,20.0,77.466,140.156,83.943,0.4379,66.78,79.91,0,4.05,apri_pi10_out,FOODPR_2023B,2024-06-22
2020-01,DK,HR531,CP011,84.677,73.373,87.673,87.224,16.357,77.902,142.444,83.372,0.4588,51.0,162.65,0,6.51,food_prc_idx,FOODPR_2022A,2026-01-25
2020-02,IE,IE52,CP0115,85.923,68.574,93.007,85.238,19.394,77.906,143.507,83.37,0.4656,48.8,125.52,0,18.37,prc_hicp_manr,FOODPR_2025D,2025-08-27
2020-03,PL,FR12,CP011,85.123,72.496,89.633,93.96,25.215,78.986,143.169,84.604,0.3501,46.76,87.65,0,3.45,apro_fish_a,FOODPR_2024C,2025-11-02
2020-04,AT,SI45,CP0115,87.084,83.685,95.776,94.908,12.888,81.762,143.798,85.648,0.1634,13.99,62.31,0,10.76,prc_hicp_midx,FOODPR_2023B,2025-05-05
2020-05,EE,SI1,CP011,87.507,68.575,81.325,90.666,25.245,80.197,145.91,86.558,0.2523,37.42,101.88,0,6.24,apri_pi10_out,FOODPR_2022A,2024-03-24
2020-06,IT,SI95,CP0115,88.837,86.373,96.46,97.096,12.07,79.97,146.361,86.799,0.4753,22.99,83.88,1,5.79,food_prc_idx,FOODPR_2025D,2024-11-06
2020-07,PT,FR703,CP011,87.998,85.503,91.992,93.906,9.549,80.824,144.753,87.27,0.4498,7.52,89.61,0,1.53,prc_hicp_manr,FOODPR_2024C,2025-08-14
2020-08,BE,SK2,CP0115,88.407,89.301,82.969,95.534,7.05,84.598,146.571,86.782,0.4657,16.17,79.06,0,14.07,apro_fish_a,FOODPR_2023B,2024-03-07
2020-09,FI,AT768,CP011,88.294,83.572,89.749,104.029,23.169,85.557,145.82,87.664,0.3342,58.53,152.8,0,4.8,prc_hicp_midx,FOODPR_2022A,2024-04-25
2020-10,LV,EE68,CP0115,88.701,86.229,82.601,87.618,1.566,85.894,148.296,89.661,0.2783,45.66,108.11,0,4.4,apri_pi10_out,FOODPR_2025D,2025-08-12
2020-11,RO,DE7,CP011,89.327,90.513,87.512,102.672,13.612,86.853,149.928,89.225,0.4346,58.98,157.36,0,12.65,food_prc_idx,FOODPR_2024C,2024-03-15
2020-12,BG,BE5,CP0115,89.836,83.936,91.732,91.238,8.128,85.529,148.904,89.837,0.2415,42.11,120.08,0,11.66,prc_hicp_manr,FOODPR_2023B,2025-02-16
2021-01,FR,NL34,CP011,91.752,84.119,92.059,92.907,9.578,87.239,149.37,88.96,0.2018,43.6,117.61,0,6.29,apro_fish_a,FOODPR_2022A,2024-07-20
2021-02,LT,BE4,CP0115,92.246,82.281,95.4,90.585,9.002,89.473,150.578,89.72,0.3996,47.17,146.35,0,9.29,prc_hicp_midx,FOODPR_2025D,2025-11-02
2021-03,SK,LV5,CP011,92.587,92.079,91.402,97.288,5.626,89.754,152.245,91.008,0.152,49.33,151.6,1,2.39,apri_pi10_out,FOODPR_2024C,2024-01-28
2021-04,HR,BE80,CP0115,91.385,92.284,100.065,93.786,1.644,89.546,152.196,92.136,0.2634,61.98,49.6,1,2.26,food_prc_idx,FOODPR_2023B,2024-09-06
2021-05,DE,PT302,CP011,91.415,92.613,88.811,104.1,12.566,90.5,152.763,91.193,0.2117,57.3,152.88,0,2.3,prc_hicp_manr,FOODPR_2022A,2026-01-28
2021-06,LU,FR439,CP0115,93.643,87.464,96.8,103.549,17.177,92.125,150.77,93.41,0.4643,58.69,55.97,0,17.39,apro_fish_a,FOODPR_2025D,2025-04-05
2021-07,SI,CZ2,CP011,94.197,89.148,92.239,105.942,17.829,89.034,151.975,92.421,0.127,57.77,117.71,0,4.15,prc_hicp_midx,FOODPR_2024C,2024-03-04
2021-08,CY,RO61,CP0115,94.731,91.742,90.144,99.841,8.549,92.747,153.268,93.509,0.3832,72.93,70.89,0,10.4,apri_pi10_out,FOODPR_2023B,2024-07-25
2021-09,GR,IE53,CP011,93.396,92.091,101.207,98.132,6.468,90.755,152.708,94.746,0.1794,30.99,108.02,0,18.98,food_prc_idx,FOODPR_2022A,2025-03-25
2021-10,MT,NL3,CP0115,95.202,75.345,97.795,102.029,28.029,92.556,156.035,94.781,0.4185,24.19,65.65,0,7.38,prc_hicp_manr,FOODPR_2025D,2024-03-28
2021-11,ES,LU91,CP011,94.903,94.698,94.053,96.817,2.233,95.576,155.56,94.358,0.1302,43.57,109.8,0,2.2,apro_fish_a,FOODPR_2024C,2024-06-27
2021-12,CZ,SI59,CP0115,95.451,79.703,89.794,93.639,14.6,95.627,156.59,96.505,0.183,46.67,38.53,0,4.15,prc_hicp_midx,FOODPR_2023B,2025-01-26
2022-01,HU,SE130,CP011,96.455,94.715,106.175,113.303,19.271,96.218,157.815,95.064,0.303,66.72,42.58,0,9.36,apri_pi10_out,FOODPR_2022A,2024-08-22
2022-02,NL,LU816,CP0115,95.867,92.117,91.133,101.168,9.441,96.836,158.698,97.344,0.4591,59.18,104.05,0,17.12,food_prc_idx,FOODPR_2025D,2026-01-21
2022-03,SE,EE927,CP011,96.308,94.592,91.927,103.087,8.821,98.192,156.452,96.424,0.2441,9.55,137.68,0,8.55,prc_hicp_manr,FOODPR_2024C,2024-11-24
2022-04,DK,MT1,CP0115,97.768,99.215,92.148,114.191,15.318,97.473,158.612,96.352,0.3375,71.48,102.09,0,6.86,apro_fish_a,FOODPR_2023B,2024-07-03
2022-05,IE,GR8,CP011,98.918,79.084,99.882,99.511,20.65,97.258,159.947,97.688,0.227,30.34,132.23,0,1.58,prc_hicp_midx,FOODPR_2022A,2025-09-05
2022-06,PL,LT161,CP0115,99.29,100.176,97.893,114.29,14.215,98.395,159.053,97.748,0.158,65.87,119.57,0,3.4,apri_pi10_out,FOODPR_2025D,2025-09-21
2022-07,AT,RO33,CP011,97.822,87.197,93.426,104.592,17.782,98.46,161.768,99.628,0.419,47.44,138.01,0,13.55,food_prc_idx,FOODPR_2024C,2024-06-11
2022-08,EE,DE71,CP0115,100.341,91.475,106.782,111.052,19.51,101.102,159.35,98.704,0.2926,16.77,86.69,0,11.49,prc_hicp_manr,FOODPR_2023B,2024-11-10
2022-09,IT,LV858,CP011,98.933,82.648,97.191,113.598,31.284,101.09,160.793,100.343,0.1294,70.94,116.56,1,18.05,apro_fish_a,FOODPR_2022A,2024-04-09
2022-10,PT,FR81,CP0115,99.72,97.14,105.794,113.144,16.049,102.192,163.013,99.819,0.4202,57.9,145.98,0,17.26,prc_hicp_midx,FOODPR_2025D,2024-05-30
2022-11,BE,DE67,CP011,101.623,99.458,113.453,117.232,17.49,101.641,163.874,100.525,0.4698,14.59,103.7,0,12.7,apri_pi10_out,FOODPR_2024C,2024-07-31
2022-12,FI,IT206,CP0115,101.908,84.531,101.833,110.436,25.42,101.439,162.415,100.838,0.3344,46.4,135.92,0,11.68,food_prc_idx,FOODPR_2023B,2025-08-11
2023-01,LV,FI81,CP011,102.446,102.854,107.512,105.264,2.352,102.052,162.133,101.411,0.3477,40.69,132.02,0,8.46,prc_hicp_manr,FOODPR_2022A,2025-07-14
2023-02,RO,CY882,CP0115,101.789,93.492,101.954,101.67,8.034,103.578,163.107,101.871,0.3119,60.11,109.25,0,10.23,apro_fish_a,FOODPR_2025D,2025-09-11
2023-03,BG,SE778,CP011,101.709,81.136,106.387,119.486,37.706,103.467,164.871,101.979,0.3868,28.15,152.42,0,2.96,prc_hicp_midx,FOODPR_2024C,2024-11-22
2023-04,FR,ES27,CP0115,101.881,84.862,97.475,102.473,17.286,105.726,165.731,103.102,0.3071,75.24,72.98,0,18.73,apri_pi10_out,FOODPR_2023B,2024-11-30
2023-05,LT,DK32,CP011,103.315,81.725,112.163,120.281,37.319,105.08,166.962,103.205,0.1599,32.92,145.16,0,14.11,food_prc_idx,FOODPR_2022A,2024-10-06
2023-06,SK,LT634,CP0115,103.431,96.896,115.099,120.923,23.23,109.066,165.224,104.266,0.2637,6.95,57.19,0,18.85,prc_hicp_manr,FOODPR_2025D,2026-01-15
2023-07,HR,SK33,CP011,103.477,83.145,112.5,104.79,20.918,106.947,167.319,104.106,0.209,28.8,83.39,0,4.24,apro_fish_a,FOODPR_2024C,2025-03-07
2023-08,DE,BE389,CP0115,104.667,98.406,117.031,112.201,13.18,107.906,167.346,105.629,0.306,74.67,43.95,0,14.15,prc_hicp_midx,FOODPR_2023B,2024-09-10
2023-09,LU,CZ919,CP011,104.606,89.207,116.566,117.908,27.437,108.481,170.169,105.107,0.4106,58.27,152.2,0,12.27,apri_pi10_out,FOODPR_2022A,2026-01-31
2023-10,SI,MT45,CP0115,106.647,93.123,98.619,113.211,18.836,110.908,169.933,105.459,0.2615,55.6,74.24,0,8.69,food_prc_idx,FOODPR_2025D,2025-06-08
2023-11,CY,DK969,CP011,106.327,85.058,113.258,111.175,24.563,111.596,169.607,106.91,0.4591,76.78,116.79,0,9.39,prc_hicp_manr,FOODPR_2024C,2024-05-05
2023-12,GR,DK915,CP0115,107.408,90.005,109.458,123.902,31.559,110.304,169.567,106.339,0.1214,19.92,69.41,1,16.85,apro_fish_a,FOODPR_2023B,2024-06-12
2024-01,MT,EE417,CP011,105.82,104.312,107.508,112.76,7.983,112.469,170.007,108.982,0.2703,7.58,89.35,0,15.94,prc_hicp_midx,FOODPR_2022A,2024-10-12
2024-02,ES,IE20,CP0115,107.241,102.649,103.21,116.595,13.004,114.131,172.763,107.732,0.3884,55.33,158.89,0,2.32,apri_pi10_out,FOODPR_2025D,2024-06-28
2024-03,CZ,CY243,CP011,108.677,103.097,121.639,117.23,13.005,111.818,170.967,108.295,0.2905,18.53,117.16,0,1.69,food_prc_idx,FOODPR_2024C,2026-02-19
2024-04,HU,BG16,CP0115,107.483,94.6,107.404,120.293,23.904,114.822,173.406,110.115,0.1793,50.84,158.54,0,10.96,prc_hicp_manr,FOODPR_2023B,2025-11-30
2024-05,NL,RO63,CP011,108.406,97.998,111.363,114.873,15.566,113.69,172.154,110.634,0.4635,57.35,116.53,0,1.33,apro_fish_a,FOODPR_2022A,2024-12-07
2024-06,SE,CZ134,CP0115,109.113,97.998,103.995,109.079,10.156,114.436,175.695,110.752,0.1932,29.24,36.46,0,3.43,prc_hicp_midx,FOODPR_2025D,2024-01-29
2024-07,DK,LT324,CP011,110.251,103.774,108.965,116.311,11.371,115.961,174.19,111.515,0.2659,66.28,130.05,0,2.82,apri_pi10_out,FOODPR_2024C,2026-02-06
2024-08,IE,LV688,CP0115,110.118,105.405,102.987,128.671,21.128,118.582,176.143,111.509,0.1573,30.62,159.48,0,8.44,food_prc_idx,FOODPR_2023B,2024-12-24
2024-09,PL,DE6,CP011,111.444,88.173,110.584,120.661,29.152,115.913,177.274,111.603,0.2511,22.53,110.87,0,12.01,prc_hicp_manr,FOODPR_2022A,2025-03-13
2024-10,AT,HR119,CP0115,110.822,110.973,114.671,109.573,-1.263,117.778,175.227,112.741,0.1994,30.42,96.08,1,9.14,apro_fish_a,FOODPR_2025D,2025-09-04
2024-11,EE,LV496,CP011,110.941,105.306,111.012,129.325,21.65,117.062,176.917,112.093,0.3698,62.32,149.87,0,18.6,prc_hicp_midx,FOODPR_2024C,2025-12-23
2024-12,IT,MT53,CP0115,112.28,102.882,125.707,120.67,15.843,118.248,175.973,112.867,0.3263,56.2,61.74,0,4.3,apri_pi10_out,FOODPR_2023B,2025-05-21
2025-01,PT,NL72,CP011,113.442,101.507,109.95,132.507,27.327,122.116,179.277,112.988,0.4272,62.2,90.49,0,10.66,food_prc_idx,FOODPR_2022A,2024-05-26
2025-02,BE,FR92,CP0115,113.739,94.359,111.717,118.451,21.182,120.512,177.657,115.26,0.4444,5.27,123.29,0,6.69,prc_hicp_manr,FOODPR_2025D,2024-10-08
2025-03,FI,BG18,CP011,113.067,106.743,107.134,124.307,15.534,122.876,179.681,114.819,0.37,30.54,149.41,0,16.33,apro_fish_a,FOODPR_2024C,2025-12-12
2025-04,LV,AT913,CP0115,113.67,103.258,123.2,114.617,9.993,120.663,180.119,115.881,0.2361,58.94,91.38,0,14.07,prc_hicp_midx,FOODPR_2023B,2024-08-31
2025-05,RO,CZ579,CP011,113.731,102.946,112.85,130.312,24.062,123.825,181.355,115.5,0.1499,27.84,117.7,1,10.75,apri_pi10_out,FOODPR_2022A,2024-08-06
