house_insecure_point_in_time_date,house_insecure_service_region_id,house_insecure_unsheltered_count,house_insecure_sheltered_count,house_insecure_family_households_count,house_insecure_youth_count,house_insecure_veteran_count,house_insecure_chronic_homeless_count,house_insecure_length_of_stay_median_days,house_insecure_returns_to_homelessness_rate,house_insecure_hm_is_system_coverage_pct,house_insecure_encampment_clearance_count,house_insecure_outreach_contacts_count,house_insecure_bed_utilization_rate,house_insecure_housing_placement_rate,house_insecure_rrh_program_enrollments,house_insecure_psh_program_enrollments,house_insecure_eviction_prevention_assistance,house_insecure_street_medicine_visits,house_insecure_barrier_assessment_score
2021-04-14,SRV-ecee1d612080,3974,3764,2046,1565,23,1651,440,4.17,68.94,152,41852,27.23,34.82,9563,1969,5649,6612,73.33
2024-07-25,SRV-b9d1a5c6b343,3273,3849,904,1216,509,193,522,23.89,94.81,192,22687,52.94,29.57,5029,2142,51126,4078,97.16
2025-06-23,SRV-e0ee2e8b959d,3493,7346,2179,1217,479,157,170,31.81,49.92,152,41896,58.1,36.75,821,6618,5291,6781,41.29
2025-06-22,SRV-5b38ec6bbcbd,777,2035,485,1181,170,942,454,6.84,96.83,177,37678,83.85,39.37,3903,3761,47736,14355,65.68
2019-10-11,SRV-0605def103c7,928,4536,2317,1532,351,205,48,25.1,60.37,99,50081,32.03,71.45,10782,3766,5298,10873,47.56
2020-03-29,SRV-1fc1f04956c0,1219,1958,2462,545,94,28,123,4.66,39.21,214,17973,39.06,71.5,8952,7208,61784,1303,87.21
2025-03-21,SRV-9ac0104f36f2,849,6000,321,1851,401,779,508,8.88,32.24,224,33656,86.93,45.31,11442,2688,24676,4865,89.71
2019-10-28,SRV-974c7e9b56ff,2575,4549,127,1159,574,1723,318,19.15,42.86,110,1977,14.16,60.2,9356,4204,30512,12616,65.47
2020-12-25,SRV-81d4cb4127b0,1145,1317,895,1327,457,810,197,12.84,74.0,18,390,92.22,81.57,1034,6041,37523,9180,59.25
2023-12-26,SRV-a26b593d998b,343,7555,555,50,523,1558,168,29.52,78.61,67,54488,82.85,80.96,10908,8588,59330,5709,49.73
2022-01-20,SRV-cd7d362463a4,337,2276,304,1916,454,976,148,28.39,27.84,33,35652,82.52,23.01,6930,3945,64237,3446,35.59
2018-09-22,SRV-1753157f8878,1072,2150,84,1283,202,974,191,22.48,41.39,48,7781,67.37,2.76,11927,3628,56242,2563,40.7
2019-10-03,SRV-9609576f50aa,3986,1750,1622,702,624,1235,273,21.96,47.35,188,54508,95.11,1.29,11143,4508,61432,1692,91.55
2018-12-17,SRV-b8a8d2b1d545,3790,8517,62,42,646,361,318,16.68,41.23,24,21120,77.84,76.31,9170,1184,34160,6274,55.04
2021-04-03,SRV-5460200d7827,1546,610,785,685,190,597,94,30.87,96.32,71,29728,43.73,45.0,913,8666,8104,6348,63.2
2021-05-31,SRV-d088a751fdaa,2301,1596,1030,1182,791,552,511,25.65,60.65,231,9881,26.42,34.59,11667,2277,17235,2384,97.18
2019-10-13,SRV-eafae243cabb,258,6085,2197,1365,545,1092,126,5.4,91.93,232,25630,11.47,8.58,6303,7581,7665,276,33.6
2019-04-14,SRV-aef53f3a8eea,2278,880,1333,23,596,1239,387,3.18,34.35,121,42896,12.79,23.3,9862,7988,49946,2577,16.74
2025-05-29,SRV-d266d1fbb362,3157,3140,843,870,303,1727,136,7.07,44.74,120,4480,64.28,44.33,6480,2017,45419,11642,49.54
2024-07-29,SRV-ba1994470d3d,2171,3369,1742,1202,222,780,476,10.98,61.19,59,21863,97.54,58.68,1013,2508,42168,4500,10.96
2018-03-09,SRV-fe19a0be2d7e,745,330,199,1108,301,1448,242,12.02,73.23,53,5549,69.04,56.66,1392,4965,16878,16003,27.79
2020-02-05,SRV-0c42f2812096,2758,5039,1916,20,316,878,470,25.88,62.63,181,16694,47.83,38.61,9021,7636,34653,2579,94.86
2023-09-25,SRV-c285570a4520,511,2402,1754,1694,308,1057,519,17.68,84.54,189,43138,74.48,30.84,1312,472,50470,13530,34.65
2024-06-01,SRV-741b0eb100bd,3606,218,651,836,741,1514,473,12.42,89.49,13,46504,20.63,49.93,7751,4799,26045,15013,12.36
2024-11-29,SRV-8b92dff0940c,1070,627,653,314,494,1214,284,0.02,37.74,8,20123,80.23,23.07,5048,3358,10025,14941,16.31
2021-05-11,SRV-6a8d64627f59,269,1725,762,1417,238,268,74,27.3,60.1,137,50442,74.67,76.62,10198,2313,48358,12345,61.09
2021-04-24,SRV-7c9975b6f595,3770,2953,1750,164,248,94,396,21.56,81.55,71,30103,40.46,82.98,4204,6999,35553,16462,22.69
2021-10-17,SRV-70c93cd0b799,1886,4524,2340,626,640,177,503,9.58,38.55,214,1875,90.32,27.11,9430,8803,7359,1083,85.32
2021-10-08,SRV-71e36c53500d,1514,5468,1788,1588,551,1592,376,7.87,68.87,146,13003,63.11,33.83,6159,6874,21951,2929,98.12
2025-08-31,SRV-d46d0d04a624,1504,2439,1850,373,70,1758,264,14.6,56.34,95,32452,74.98,11.22,9150,5557,46002,13841,95.61
2024-07-09,SRV-42834f4b5e3b,2048,3652,1826,1386,321,228,119,14.0,57.92,172,28605,23.88,60.22,8412,8484,33220,17601,83.61
2023-07-06,SRV-0a7fa04d3ef7,1147,1348,527,1232,175,1715,24,4.49,58.51,248,3988,60.05,5.65,9817,5384,1453,9607,26.81
2025-11-01,SRV-cd185dc78df7,746,1970,579,888,593,1183,342,4.31,27.1,66,33889,16.7,63.16,2757,7423,45945,16759,58.21
2023-09-17,SRV-ebbb59884b80,2383,1849,665,373,506,1389,49,3.02,32.83,170,42950,23.86,15.42,337,1497,51956,5844,21.28
2025-03-26,SRV-1672b0a3931d,1461,4597,1165,15,585,285,361,2.98,68.36,103,40214,62.03,65.19,10660,7936,61292,8727,76.63
2018-12-23,SRV-d55e6cfc465f,1773,315,1365,1822,151,1252,264,14.99,26.25,66,33071,17.63,17.96,8235,5316,51007,4384,44.91
2022-11-13,SRV-5cd032b00491,1838,3331,1246,1171,250,814,322,4.02,60.63,141,26824,78.59,67.19,4518,7560,53504,9084,48.76
2018-10-21,SRV-dbae75ed2864,2051,2868,819,1782,152,555,395,15.4,49.57,221,3823,34.06,52.96,6136,1664,49507,5535,77.83
2021-04-19,SRV-c0e169652024,1882,2031,330,1190,604,557,53,31.85,52.05,47,30711,27.05,22.96,5286,1049,21964,2456,19.1
2019-06-05,SRV-152663efb0a0,2094,1861,260,744,283,20,161,30.73,73.78,201,54408,86.25,34.97,6052,2049,55488,11903,92.23
2023-07-06,SRV-3f5c0618241e,3871,767,968,1260,16,1490,536,10.08,50.63,17,8632,24.31,50.09,474,5976,873,16434,44.82
2025-04-29,SRV-bb0c4ea2ad69,2633,379,307,687,77,1138,74,14.75,71.87,104,31777,37.56,70.2,4595,7553,11382,13399,95.53
2023-06-08,SRV-8337d82fba0c,640,1897,866,502,418,120,333,31.68,49.76,87,29213,95.71,51.27,4040,7349,4898,16642,67.33
2019-01-11,SRV-258b76268afc,3676,6764,1960,1850,352,1501,166,12.64,82.51,229,20114,48.38,80.36,1465,1008,34779,3198,30.69
2025-05-11,SRV-9294ae8bdf22,1315,1041,103,1564,368,129,466,6.12,48.98,20,40790,51.54,13.93,5231,3183,42953,15102,80.92
2022-02-25,SRV-9a444a3c6fa2,935,8030,1877,697,669,1542,360,18.55,45.21,59,19292,61.08,79.21,4867,7055,67,17636,98.33
2022-04-22,SRV-47234154cf08,3866,2107,2314,1158,636,1720,99,9.44,70.72,161,42262,64.77,13.58,1716,8075,42565,6999,26.62
2018-03-23,SRV-df5c8cd08975,2473,6232,1254,1273,15,445,304,31.29,58.73,174,33441,54.8,26.05,6971,2859,32233,15120,23.53
2019-10-27,SRV-b5ec5770901d,3514,3614,2281,1792,364,1438,514,22.73,65.92,206,8554,85.86,45.93,11259,8632,47822,10327,55.49
2023-10-11,SRV-f110b70f764c,3225,4163,921,382,245,1144,250,7.42,69.1,58,35530,10.48,78.27,4198,317,21417,3190,27.7
2021-05-20,SRV-81af34b6aa3f,2721,819,2328,113,9,79,299,7.48,65.71,137,2570,28.33,20.24,5524,1934,20761,1473,39.08
2021-09-17,SRV-8991ffe5e529,2328,6300,1168,470,237,297,209,29.16,45.49,192,8299,97.56,13.58,5770,2921,57082,7927,16.09
2024-08-21,SRV-53ba23ec9082,1107,396,959,1129,567,989,316,14.18,39.98,144,44152,84.93,16.36,4766,762,34824,7918,90.46
2018-06-20,SRV-22da7ae65fa7,279,5788,161,1724,0,1742,295,2.99,81.63,97,34302,92.64,13.29,8052,2246,24423,3921,8.02
2021-05-14,SRV-e9055d5c4861,2916,7247,1349,1397,484,1013,302,19.76,76.75,85,13262,71.47,17.62,7090,1100,22264,15641,3.93
2020-11-27,SRV-8cdde72abb13,613,4917,818,1953,469,586,227,26.81,60.82,56,14858,72.08,66.42,207,3285,62136,12256,21.63
2021-02-20,SRV-eb4730be3d95,2323,8700,1080,432,68,877,67,26.49,66.3,101,53319,99.08,84.26,9133,545,17870,10089,68.63
2020-10-14,SRV-7e072bb32b07,3334,6810,1731,1154,576,1227,198,8.61,31.66,134,17605,35.78,15.39,9513,642,39304,1160,21.44
2018-10-12,SRV-82a3e3122baa,2416,5123,148,1936,50,222,345,32.7,95.86,116,43263,73.12,55.68,7099,8129,8418,7356,79.83
2022-06-06,SRV-5d97e06da0ba,430,2825,2226,1405,362,718,473,19.54,34.36,27,44706,69.65,55.42,2909,1800,11953,266,93.39
2024-04-01,SRV-93a724190e62,1512,8152,1543,899,112,1075,236,27.49,88.12,91,50165,40.6,57.27,6483,2158,55544,13811,88.33
2021-06-25,SRV-9633f153e71a,2512,8438,161,1088,169,1569,463,28.84,47.83,240,16870,18.01,77.81,4471,5655,37587,8216,15.74
2019-08-14,SRV-51c21120e4c6,831,2590,1303,728,301,808,472,31.66,43.65,139,4733,86.82,58.42,6505,4640,171,7000,38.87
2019-08-28,SRV-64cfdc4467b1,3555,6181,795,1862,444,124,9,12.09,55.59,51,7105,22.29,50.19,7164,8063,36003,618,17.44
2019-03-28,SRV-037a78e1d26b,2900,2315,478,1329,257,312,186,16.86,67.39,27,31093,28.69,80.4,5250,3583,49277,8440,19.11
2019-09-24,SRV-fce7d9b77b4c,3349,8221,369,1967,31,1759,54,20.84,82.87,19,39839,87.43,67.49,7807,8587,49559,4933,77.16
2025-11-29,SRV-1f1e8eb594db,3957,1044,1024,502,81,411,468,25.63,42.14,9,49030,78.94,8.0,1287,3036,25481,3914,18.01
2022-07-12,SRV-969d238d800b,2850,4922,1414,857,55,1141,125,5.28,42.79,78,21330,92.21,20.3,1338,8371,36425,13353,57.19
2023-05-27,SRV-9d56f9077a76,964,8877,199,215,16,1620,272,10.73,95.15,11,48072,15.81,37.13,636,5140,11661,2185,21.36
2018-09-17,SRV-0f602fc24fd6,729,8701,280,1747,385,1635,135,4.49,35.86,16,7954,47.27,24.18,5757,2919,36129,12066,21.38
2022-01-27,SRV-a8e639b8af07,3812,8499,2416,1431,149,1467,325,17.4,28.24,62,37746,40.88,17.67,832,2461,9024,17090,9.97
2023-06-21,SRV-9e0adb47ffa3,3502,224,657,310,619,254,122,0.22,75.68,187,46031,12.43,39.3,8830,7174,33535,8145,34.47
2018-05-03,SRV-ce994f350c97,2959,2144,1932,1039,494,1516,459,25.2,84.83,218,11194,99.48,7.62,6339,937,26442,3415,47.55
2025-03-27,SRV-b5f20c67d225,3382,3237,1141,1010,327,32,425,34.63,56.68,204,11861,11.35,78.61,8786,1400,10294,11811,13.51
2024-07-11,SRV-63ffd2ac1f57,30,5496,1555,1822,370,1139,46,17.96,62.91,100,423,25.05,14.15,952,449,37937,14313,96.73
2024-03-27,SRV-ee235549aa47,2762,5752,1931,675,195,976,341,8.92,30.21,26,43002,74.41,45.01,8850,2423,17939,4271,6.24
2019-07-10,SRV-b265920528f9,303,6096,2435,659,792,812,398,23.47,67.32,10,37473,74.08,34.28,1521,6023,53549,6847,98.92
2020-03-03,SRV-f4b78aa300af,1158,4304,2197,1975,116,246,528,22.15,97.67,38,6159,16.81,62.01,7349,3357,44011,3812,28.1
2020-07-10,SRV-956b33f5ad72,1482,1432,2335,1266,18,1241,153,3.87,55.47,210,31912,62.75,36.14,9177,3091,52244,7234,68.98
2022-06-09,SRV-2467b8892254,789,3015,1291,1786,553,1294,65,17.12,68.17,180,49103,10.5,17.22,9384,2302,50427,4465,1.42
2025-02-14,SRV-0963e32fa03b,1491,626,781,140,223,466,242,1.34,78.88,219,15161,64.3,84.33,8482,5083,48719,10488,55.41
2018-11-28,SRV-4b8953c37cfc,917,4333,1134,398,465,576,444,31.77,29.87,112,47123,29.3,3.47,6672,6111,40045,11915,24.52
2023-10-04,SRV-46e8ac9815c8,3071,960,486,187,234,667,303,34.93,89.49,116,6688,17.76,56.26,3714,4853,2641,15693,45.81
2023-09-19,SRV-a9614e23facb,1887,3209,147,129,404,870,331,15.36,39.09,77,37066,45.28,17.44,6215,1212,59746,10125,86.63
2022-09-21,SRV-11b8fbacaf35,1082,2056,1527,599,505,935,90,24.54,81.91,228,29711,87.63,64.16,4048,3780,902,7501,39.49
2021-02-28,SRV-c556fa9afa43,1993,8865,701,1268,224,267,147,31.16,62.25,0,36254,12.57,7.36,7110,8094,52379,3860,27.26
2021-06-17,SRV-6dfe492fe854,1763,8685,2494,315,153,1606,105,34.19,30.47,71,17577,53.63,60.28,2013,4110,2195,10734,43.29
2018-11-04,SRV-0d4c70f977d6,2174,3314,1415,27,295,1696,156,2.56,80.25,228,28083,62.65,25.97,6540,2126,29437,8859,83.35
2025-11-05,SRV-f481926ac529,1040,1257,2050,324,31,1039,26,6.97,34.16,164,37403,35.11,2.83,8852,6294,41544,17935,41.21
2023-09-27,SRV-a5c4577bf36c,2671,6187,2165,299,609,1454,495,28.7,49.64,101,51753,62.15,22.13,2060,2046,54910,2102,12.67
2023-07-26,SRV-fc8324164e32,2842,3347,669,1355,531,667,360,15.77,95.97,185,518,76.82,59.19,4462,7227,39344,16954,33.59
2020-11-14,SRV-470a2f70f1e0,1295,2034,907,794,42,464,417,12.94,38.16,158,7606,88.75,78.09,4440,6421,19846,841,53.73
2020-10-29,SRV-9a4b1be5229c,1269,1517,1385,1892,377,908,515,6.29,33.19,175,51727,66.15,43.93,9648,4984,6649,5965,73.57
2020-11-04,SRV-7edf9dff5217,2855,3640,1244,1213,717,504,204,13.91,55.31,246,4400,63.45,80.04,4932,646,44296,9035,51.36
2021-03-11,SRV-bc5da4a39604,2810,3705,984,1154,82,539,502,25.95,87.3,83,14521,51.77,45.29,3262,7069,39412,2525,89.7
2023-11-01,SRV-75bbbd77e356,739,8717,1227,582,338,1336,180,10.1,56.98,189,4136,98.33,35.74,5139,5066,58365,8653,16.41
2019-05-24,SRV-73130a608a46,3051,3845,1979,1904,130,545,424,21.63,73.25,17,22460,89.71,84.56,1127,2186,63300,94,44.64
2022-10-04,SRV-3b8c83ef78e9,3154,190,1270,580,694,466,358,15.64,66.09,163,8563,66.76,17.09,2784,4879,4216,6047,69.82
2020-11-05,SRV-4674b1b55158,1933,5660,2109,1147,381,445,136,8.74,36.21,37,44982,17.51,60.79,11768,8865,54876,3241,86.96
2020-03-29,SRV-188436a573c1,532,6358,680,1474,61,1000,210,33.69,54.21,120,10137,40.93,0.03,6476,7449,37192,946,60.05
2019-02-09,SRV-ac2aba7c2e7f,744,6244,1301,969,142,1134,435,25.47,42.91,81,54770,78.01,49.99,11953,8656,64538,12611,62.42
2021-08-07,SRV-0dc3044c5cc5,1311,3060,929,569,514,243,299,12.34,98.38,9,44780,69.81,7.08,2068,8623,21337,15073,42.74
2020-09-23,SRV-a75e92f8154f,392,1714,360,1501,768,159,43,13.18,36.62,2,2870,19.84,83.09,1033,7574,60429,3938,33.21
2025-10-29,SRV-5fc1f95efa14,383,2187,2245,1228,141,433,117,5.81,40.87,8,34756,52.92,3.79,11782,27,25462,13985,90.47
2023-03-05,SRV-adcce26ee9d2,688,7915,2132,973,547,648,444,24.13,83.74,132,41658,13.48,80.39,421,5040,17182,4874,64.89
2022-10-14,SRV-4e5674fd8b2b,1872,8337,1633,574,246,1123,439,17.16,89.63,98,20435,91.87,19.63,8577,5932,55902,16617,71.72
2022-05-23,SRV-334eae916766,3479,907,626,1494,180,1082,340,6.52,74.55,156,20354,32.36,0.29,1496,1786,13793,6894,18.13
2018-07-21,SRV-1946f88f8733,1904,1739,1762,38,650,1144,275,25.84,72.91,28,23024,81.0,78.58,8462,4807,24186,8541,57.7
2021-07-24,SRV-986de43c3492,3945,8776,547,257,715,1249,136,23.96,95.68,165,35447,93.97,4.81,3199,1579,39374,10598,4.2
2025-07-25,SRV-bd4440d29f1b,3925,6082,1741,137,366,847,363,32.36,45.12,72,3083,16.03,79.71,2803,8087,32602,13099,98.02
2021-02-04,SRV-d35cdf9bc3eb,903,769,607,1179,625,1188,55,16.2,54.02,218,16745,41.72,40.84,1426,3425,63875,16327,89.55
2024-07-12,SRV-49ff720f6d2c,1358,5910,2015,1668,435,805,136,8.77,87.34,113,14068,39.92,61.43,445,3090,21690,5132,55.93
2020-02-17,SRV-3803ac09ff5a,3806,2199,288,1669,24,148,270,7.2,80.2,110,13899,48.05,57.7,6950,1310,55006,3480,70.25
2021-05-23,SRV-ace1e3f21cdc,236,1164,960,503,638,1113,312,7.74,29.15,81,41329,52.75,82.72,4437,7952,4063,17773,21.64
2020-02-03,SRV-026ba71a164d,2246,4969,192,1841,766,906,252,11.2,60.69,37,33280,20.53,17.75,4988,4410,30394,15331,67.28
2019-08-03,SRV-fcf66a2115e9,1324,2017,1763,1968,212,1478,266,22.48,69.29,227,9503,70.84,28.5,3673,1367,56193,1900,78.87
2020-06-18,SRV-e444d137a4d7,3863,2078,1837,703,220,1153,32,31.5,74.98,111,49150,41.88,46.31,4436,6747,20475,4985,37.15
2024-05-26,SRV-a233d278c9c4,151,1328,359,1458,214,553,27,3.6,49.51,23,32025,74.56,19.38,6971,4811,61009,14192,0.55
2022-08-02,SRV-3cfeae5d1295,1634,5995,2122,771,129,73,328,18.92,81.39,223,1775,37.52,61.62,11249,174,4202,14773,56.54
2018-09-04,SRV-edfea42a826e,1353,7452,2476,1587,622,1116,357,30.35,61.1,184,43716,71.49,60.62,8518,5818,2867,4595,51.81
2018-02-23,SRV-30afc2226b5d,3448,7692,1890,458,263,316,502,25.12,57.43,12,18283,14.35,77.48,4405,6596,45292,17151,15.55
2020-03-07,SRV-ff31d26d9afe,3276,375,1836,1535,729,944,223,20.68,25.36,187,6862,57.33,81.01,10126,614,40073,3128,58.42
2022-10-01,SRV-c2150618b4cd,680,4822,1365,403,466,42,151,0.59,72.13,99,48042,83.27,2.26,1687,3822,12,3660,59.66
2019-01-14,SRV-05c7dc5108df,2146,8498,768,1198,60,355,417,13.25,26.58,117,32689,39.28,17.06,5814,1643,52283,178,17.69
2020-10-20,SRV-be572f011662,1344,494,398,1662,176,978,350,4.22,72.06,201,47990,28.7,27.72,6964,7470,28067,646,22.37
2019-08-09,SRV-51fc7a7add6a,2162,903,2171,684,717,714,165,18.68,68.17,0,24085,25.83,29.5,3968,779,36278,3302,99.68
2018-06-18,SRV-deae14e1b0f2,500,7677,1974,754,225,1598,275,24.05,44.37,28,23108,96.54,71.83,719,7368,9438,4479,6.69
2020-01-22,SRV-6dfc07d0e8bf,3586,5196,436,573,11,1419,107,26.03,91.78,200,35120,90.38,70.04,10509,3280,26209,2470,22.28
2020-10-12,SRV-0bf35f09eb08,1979,7538,363,1633,515,807,276,17.53,88.43,17,28759,50.15,60.26,2352,3163,38664,11267,20.84
2024-11-27,SRV-2e0704f826ac,3742,450,2036,1607,259,216,490,24.19,74.7,123,54853,94.89,48.0,9781,4814,45065,11458,89.71
2021-06-26,SRV-aaf71a320efb,2943,8610,2159,1406,140,885,144,5.41,55.8,158,48915,24.31,20.96,1563,600,6628,16020,69.74
2021-12-12,SRV-3a35ce6e8b1d,3317,8063,1850,1680,498,1392,25,25.49,43.6,248,1867,20.37,62.99,1964,5981,20613,9986,77.96
2018-08-24,SRV-744f611e4570,1198,3132,2396,1556,704,1311,206,1.31,80.97,175,28443,79.6,36.42,5054,4440,23671,3475,13.97
2020-11-02,SRV-ead7f4875251,2627,1331,171,42,478,1662,499,31.87,94.22,79,3098,82.83,34.98,2255,260,23509,16047,7.78
2023-11-21,SRV-187815b35bd5,1805,6754,1145,118,663,195,306,25.52,77.1,141,48894,42.72,40.08,4079,4832,30992,14252,9.95
2024-11-27,SRV-21a900696e36,3873,27,1699,684,469,176,203,22.55,37.44,128,45690,15.61,15.31,4625,3213,26178,4719,38.95
2025-12-25,SRV-c1f895b9004a,1407,5187,1616,839,14,939,486,11.45,82.41,33,18203,98.33,22.47,8926,11,46292,11289,34.21
2020-06-29,SRV-d94f553b64fa,2463,1748,707,1025,340,1664,275,7.03,66.37,106,13535,38.03,58.24,4796,638,32836,4032,25.11
2018-01-10,SRV-9263e8bb9102,3840,5890,1702,1589,113,83,176,17.1,43.29,213,9899,61.38,26.42,1294,79,59473,7047,18.02
2020-12-08,SRV-d9b12c6e2f47,2607,8088,736,311,425,1693,380,0.32,55.77,5,21263,55.02,62.95,1456,2167,53775,13354,82.15
2024-03-27,SRV-879450b682b5,2530,8276,2072,511,418,396,322,11.09,33.55,212,16273,83.38,61.56,1051,6253,55371,2712,67.2
2018-08-14,SRV-0ffbc0df3772,1482,7108,773,376,84,1641,319,14.13,94.16,211,4254,79.41,12.35,5039,4786,43824,285,46.98
2020-09-05,SRV-e45a24897bf7,3963,3159,705,46,752,1740,231,2.16,30.15,219,38569,46.87,75.19,4493,1234,63712,11926,98.42
2021-09-24,SRV-6e7b05dc6cc4,2326,6789,818,1503,223,44,214,20.88,32.17,100,10098,83.99,0.2,6523,3792,5023,10083,40.07
2025-10-06,SRV-5646408ff9a9,3904,7658,1889,1210,668,730,305,4.47,56.21,117,5256,79.38,39.17,456,7524,6112,14558,64.25
2025-12-25,SRV-410a84e46c4a,3477,7970,2151,418,186,1712,129,28.37,31.31,190,14674,14.31,31.93,1925,982,29081,14945,79.61
2020-06-05,SRV-347af202d6cf,3656,772,489,1762,339,93,320,2.67,61.07,196,1992,67.63,74.29,5156,2556,28598,16525,79.9
2019-12-30,SRV-06ad24ff245e,657,7253,163,559,24,118,497,18.15,52.3,163,34819,42.44,40.02,9586,3464,33646,6895,96.69
2019-09-08,SRV-a8cb9a6a672e,1734,6862,1478,1794,86,1413,107,17.01,28.18,46,48585,77.69,80.82,488,2790,52557,11238,52.63
2024-10-21,SRV-2ce5e08bbf2d,2394,4499,88,1385,716,692,163,24.12,51.39,85,29553,34.35,45.01,6654,4033,5446,10957,1.7
2022-06-01,SRV-dc2409ca62b7,2307,2335,2437,531,179,1360,512,3.96,46.42,168,11856,57.58,11.77,3933,662,43290,3422,91.57
2024-02-03,SRV-0b382ba817cf,1917,645,1249,1044,310,1173,6,20.53,65.23,15,30431,12.49,3.33,4387,8887,3739,7526,27.94
2023-04-23,SRV-ad1a4649ce0d,68,4863,1394,1280,479,1410,453,17.8,75.47,91,47587,19.76,27.43,6188,8774,47100,660,36.65
2022-03-09,SRV-5ff1c11c66e3,1003,1630,874,519,643,1533,241,10.94,37.25,100,2568,92.45,35.71,4813,4354,21415,14937,39.87
2023-03-18,SRV-b2ce53e60589,2483,5532,522,1534,732,585,261,9.67,60.86,154,48994,44.44,71.42,5525,1421,25658,7281,61.43
2022-03-29,SRV-baeeae6b2217,387,4909,1524,1695,448,770,231,22.92,53.58,108,35533,94.86,40.75,4622,471,30924,8977,93.02
2019-11-16,SRV-4c00a5d0bb75,1161,4856,1325,269,555,1760,48,20.8,93.99,244,48169,65.85,24.5,2941,4580,34900,17577,39.72
2018-05-30,SRV-e91277b4697c,1688,7783,577,676,633,306,86,24.7,58.78,6,516,74.37,8.86,3399,5419,24179,2765,88.72
2019-09-16,SRV-18a0c824ef6a,823,6259,1966,486,683,1617,120,2.15,61.83,107,22317,49.58,25.38,8540,6276,24229,10327,80.67
2021-05-22,SRV-2eb493f30a49,438,3881,2321,86,717,228,237,21.88,40.32,45,22331,51.04,35.67,3594,5099,60957,13261,95.98
2019-10-02,SRV-2548d889c15a,3284,4498,1907,1176,72,498,321,22.15,61.34,247,18305,66.72,15.33,10210,6768,29650,12524,41.65
2022-01-07,SRV-3ee837c544d6,3256,7953,1769,1491,300,1035,506,19.96,54.91,162,48231,29.8,14.64,2472,7265,16666,1309,27.37
2019-08-30,SRV-6572a03b25a1,3576,4382,2149,1462,78,1508,339,21.4,29.71,26,29180,61.27,23.54,1822,6347,41322,3500,99.55
2018-07-09,SRV-820d8cb092d6,3797,5763,125,1941,744,43,482,28.86,25.71,42,21094,84.73,25.7,967,595,59751,14137,97.66
2020-06-01,SRV-f86fbb9ea0d9,3004,7216,2365,974,59,1708,108,17.76,63.27,209,4372,30.38,75.84,6804,8024,58020,4676,95.49
2024-06-24,SRV-95e42e792c90,3854,7181,1842,268,314,680,508,5.96,88.47,61,21304,81.86,22.67,2488,6156,46212,2372,34.45
2022-06-02,SRV-6131ed3affef,2058,4098,1992,202,522,1212,145,28.06,71.08,36,26517,39.98,29.0,7125,5178,9606,7851,27.34
2018-03-11,SRV-b32d1a544a0f,178,8798,1932,1627,345,716,398,17.27,53.02,133,33632,56.72,11.79,10558,3702,32702,17954,13.35
2018-02-07,SRV-e2136f61fb05,896,2311,493,1846,553,1224,97,9.61,98.07,108,33689,52.77,75.14,2656,204,14885,8847,58.95
2020-12-16,SRV-7bbf0a9537a2,66,4720,555,42,58,772,310,2.79,82.13,116,20912,15.99,73.86,9270,5744,32360,9790,85.52
2024-09-15,SRV-050ca1bc8165,3928,4461,29,610,43,590,459,6.17,66.43,223,15669,72.62,62.37,8523,2373,14419,17770,65.26
2023-11-20,SRV-ed660411c891,3359,6949,388,62,567,1725,358,28.9,61.23,222,32935,47.75,36.34,2098,7484,15771,8769,56.68
2025-08-27,SRV-d62cc75c7d95,3191,8642,488,1455,341,271,194,32.91,63.0,3,8048,51.16,68.97,1883,6658,64166,4182,77.54
2020-06-17,SRV-909e6153b9b7,3443,8848,983,1908,542,202,150,10.17,53.55,163,23005,77.1,73.38,8650,58,52266,2183,61.12
2025-06-30,SRV-6590cb9968e2,363,4144,2176,1743,466,843,228,7.33,95.72,111,3539,18.63,61.8,11681,3821,7083,7889,56.32
2020-11-24,SRV-de8c0993f6f5,2897,1015,961,1296,274,733,219,2.15,70.55,191,54881,54.27,3.09,11367,3280,33673,17917,53.67
2021-07-14,SRV-1c61856da59f,2159,3455,1450,1346,50,1387,487,16.81,31.9,166,20156,18.12,33.03,9075,1286,47976,15643,45.22
2021-11-24,SRV-5a7219da0943,3970,6668,1477,1717,357,834,302,9.81,35.48,3,42815,90.97,84.64,2859,4508,28419,9556,60.02
2020-08-11,SRV-8f22d32a6b44,461,2439,2213,1175,358,1299,428,5.23,88.2,230,8247,77.41,72.68,1204,5629,15992,12723,55.12
2023-01-06,SRV-697d722f6c2e,588,5729,276,1277,191,1631,155,19.06,40.72,115,23804,27.77,45.8,8180,7747,20270,1438,98.28
2021-03-23,SRV-6c486bce7fed,443,7955,1951,129,26,451,167,17.51,32.82,77,48929,18.28,0.31,9430,4705,14454,1464,66.01
2023-12-25,SRV-629caee105d2,81,8108,1483,18,406,1647,399,17.56,96.67,148,31265,69.31,30.32,5858,8855,56357,8662,70.47
2021-01-05,SRV-a80459c75d25,3099,7779,216,1332,335,1058,40,7.33,39.03,95,1447,43.12,29.25,9912,902,32117,17499,58.32
2020-11-22,SRV-fc1794142913,945,7881,852,796,7,530,499,10.14,66.59,144,50302,91.36,81.77,3301,4674,4546,16778,28.19
2022-09-06,SRV-63d6fb352daf,224,3276,734,67,533,1674,266,31.48,58.11,216,52017,60.91,42.29,10622,4654,24575,6846,30.09
