mig_border_crossing_date,mig_border_border_section_id,mig_border_border_type_code,mig_border_host_country_iso2,mig_border_neighbor_country_iso2,mig_border_crossing_point_code,mig_border_transport_mode_code,mig_border_direction_code,mig_border_entry_exit_system_flag,mig_border_etias_flag,mig_border_visa_required_flag,mig_border_refusal_of_entry_count,mig_border_refusal_reason_code,mig_border_irregular_crossing_count,mig_border_apprehension_count,mig_border_returns_decision_count,mig_border_returns_effected_count,mig_border_frontex_operation_code,mig_border_data_source,mig_border_data_extract_date
2025-01-20,DE-TR-LAND-01217,LAND,DE,TR,DETR53,SEA,OUT,0,1,1,30,SECURITY_ALERT,29,18,26,14,JOINT_OPS_OTHER,EU_LISA,2024-09-19
2025-01-27,LV-HR-LAND-01218,LAND,LV,HR,LVHR54,RAIL,IN,0,1,0,19,DOCS_INVALID,19,13,29,13,POSEIDON,PORT_AUTHORITY,2025-08-06
2025-02-03,PL-DE-LAND-01219,LAND,PL,DE,PLDE55,FOOT,OUT,1,0,0,26,OTHER,35,35,25,19,INDALO,NATIONAL_BORDER_GUARD,2024-12-28
2025-02-10,ES-LU-LAND-01220,LAND,ES,LU,ESLU56,ROAD,IN,1,0,0,30,NO_VISA,32,18,29,27,THEMIS,FRONTEX,2024-10-21
2025-02-17,HR-SI-LAND-01221,LAND,HR,SI,HRSI57,AIR,OUT,1,0,0,29,PUBLIC_HEALTH,30,19,29,29,MINERVA,AIRPORT_AUTHORITY,2024-07-17
2025-02-24,FI-CN-LAND-01222,LAND,FI,CN,FICN58,SEA,IN,0,0,1,28,OVERSTAY_RISK,34,22,22,11,TRITON,EU_LISA,2024-11-15
2025-03-03,IE-IQ-LAND-01223,LAND,IE,IQ,IEIQ59,RAIL,OUT,1,0,1,37,SECURITY_ALERT,32,11,25,24,JOINT_OPS_OTHER,PORT_AUTHORITY,2025-05-05
2025-03-10,MT-ME-LAND-01224,LAND,MT,ME,MTME60,FOOT,IN,0,1,1,39,DOCS_INVALID,42,32,26,20,POSEIDON,NATIONAL_BORDER_GUARD,2025-09-14
2025-03-17,SK-SY-LAND-01225,LAND,SK,SY,SKSY61,ROAD,OUT,1,0,0,27,OTHER,42,16,34,24,INDALO,FRONTEX,2025-05-19
2025-03-24,BE-EE-LAND-01226,LAND,BE,EE,BEEE62,AIR,IN,1,0,0,32,NO_VISA,34,17,34,14,THEMIS,AIRPORT_AUTHORITY,2025-08-18
2025-03-31,DK-FI-LAND-01227,LAND,DK,FI,DKFI63,SEA,OUT,1,1,0,31,PUBLIC_HEALTH,30,29,27,21,MINERVA,EU_LISA,2025-10-01
2025-04-07,GR-LV-LAND-01228,LAND,GR,LV,GRLV64,RAIL,IN,0,0,0,28,OVERSTAY_RISK,41,28,36,35,TRITON,PORT_AUTHORITY,2025-08-13
2025-04-14,LT-RO-LAND-01229,LAND,LT,RO,LTRO65,FOOT,OUT,1,1,0,38,SECURITY_ALERT,32,21,32,18,JOINT_OPS_OTHER,NATIONAL_BORDER_GUARD,2024-06-02
2025-04-21,PT-BY-LAND-01230,LAND,PT,BY,PTBY66,ROAD,IN,0,0,0,34,DOCS_INVALID,45,34,31,31,POSEIDON,FRONTEX,2024-09-30
2025-04-28,SE-GH-LAND-01231,LAND,SE,GH,SEGH67,AIR,OUT,0,0,1,38,OTHER,49,24,39,30,INDALO,AIRPORT_AUTHORITY,2025-01-31
2025-05-05,CY-MA-LAND-01232,LAND,CY,MA,CYMA68,SEA,IN,1,1,1,46,NO_VISA,44,32,43,42,THEMIS,EU_LISA,2025-10-04
2025-05-12,FR-RS-LAND-01233,LAND,FR,RS,FRRS69,RAIL,OUT,1,1,0,34,PUBLIC_HEALTH,42,30,34,27,MINERVA,PORT_AUTHORITY,2024-05-10
2025-05-19,IT-VN-LAND-01234,LAND,IT,VN,ITVN70,FOOT,IN,1,1,1,48,OVERSTAY_RISK,43,42,34,16,TRITON,NATIONAL_BORDER_GUARD,2025-04-11
2025-05-26,NL-DK-LAND-01235,LAND,NL,DK,NLDK71,ROAD,OUT,1,1,0,38,SECURITY_ALERT,36,17,40,24,JOINT_OPS_OTHER,FRONTEX,2024-08-13
2025-06-02,SI-IE-LAND-01236,LAND,SI,IE,SIIE72,AIR,IN,1,1,0,47,DOCS_INVALID,50,16,38,19,POSEIDON,AIRPORT_AUTHORITY,2024-04-06
2025-06-09,BG-PL-LAND-01237,LAND,BG,PL,BGPL73,SEA,OUT,0,0,0,37,OTHER,43,28,42,32,INDALO,EU_LISA,2025-12-16
2025-06-16,EE-AL-LAND-01238,LAND,EE,AL,EEAL74,RAIL,IN,1,0,1,48,NO_VISA,51,22,46,20,THEMIS,PORT_AUTHORITY,2025-09-17
2025-06-23,HU-GB-LAND-01239,LAND,HU,GB,HUGB75,FOOT,OUT,0,1,1,53,PUBLIC_HEALTH,43,27,42,35,MINERVA,NATIONAL_BORDER_GUARD,2024-12-16
2025-06-30,LU-JP-LAND-01240,LAND,LU,JP,LUJP76,ROAD,IN,1,1,1,41,OVERSTAY_RISK,12,5,45,40,TRITON,FRONTEX,2026-02-04
2025-07-07,RO-NO-LAND-01241,LAND,RO,NO,RONO77,AIR,OUT,0,1,1,54,SECURITY_ALERT,13,10,53,41,JOINT_OPS_OTHER,AIRPORT_AUTHORITY,2026-01-19
2025-07-14,AT-UA-LAND-01242,LAND,AT,UA,ATUA78,SEA,IN,0,0,1,51,DOCS_INVALID,6,3,53,32,POSEIDON,EU_LISA,2025-09-04
2025-07-21,CZ-CY-LAND-01243,LAND,CZ,CY,CZCY79,RAIL,OUT,0,0,0,56,OTHER,19,11,47,47,INDALO,PORT_AUTHORITY,2024-08-22
2025-07-28,DE-GR-LAND-01244,LAND,DE,GR,DEGR80,FOOT,IN,1,0,0,49,NO_VISA,13,9,46,43,THEMIS,NATIONAL_BORDER_GUARD,2024-04-07
2025-08-04,LV-MT-LAND-01245,LAND,LV,MT,LVMT81,ROAD,OUT,0,1,0,59,PUBLIC_HEALTH,12,8,48,47,MINERVA,FRONTEX,2024-06-16
2025-08-11,PL-ES-LAND-01246,LAND,PL,ES,PLES82,AIR,IN,0,1,0,55,OVERSTAY_RISK,24,21,50,27,TRITON,AIRPORT_AUTHORITY,2024-10-20
2025-08-18,ES-DZ-LAND-01247,LAND,ES,DZ,ESDZ83,SEA,OUT,1,0,1,56,SECURITY_ALERT,8,5,58,33,JOINT_OPS_OTHER,EU_LISA,2026-02-11
2025-08-25,HR-IR-LAND-01248,LAND,HR,IR,HRIR84,RAIL,IN,1,0,1,60,DOCS_INVALID,16,9,59,43,POSEIDON,PORT_AUTHORITY,2024-08-31
2025-09-01,FI-MK-LAND-01249,LAND,FI,MK,FIMK85,FOOT,OUT,0,0,1,50,OTHER,11,5,55,46,INDALO,NATIONAL_BORDER_GUARD,2024-01-22
2025-09-08,IE-TN-LAND-01250,LAND,IE,TN,IETN86,ROAD,IN,0,0,1,60,NO_VISA,12,8,2,2,THEMIS,FRONTEX,2024-09-26
2025-09-15,MT-BG-LAND-01251,LAND,MT,BG,MTBG87,AIR,OUT,0,0,0,52,PUBLIC_HEALTH,17,15,4,2,MINERVA,AIRPORT_AUTHORITY,2024-09-30
2025-09-22,SK-FR-LAND-01252,LAND,SK,FR,SKFR88,SEA,IN,1,1,0,62,OVERSTAY_RISK,26,23,4,3,TRITON,EU_LISA,2024-02-27
2025-09-29,BE-LT-LAND-01253,LAND,BE,LT,BELT89,RAIL,OUT,0,1,0,56,SECURITY_ALERT,18,8,4,4,JOINT_OPS_OTHER,PORT_AUTHORITY,2025-09-05
2025-10-06,DK-SK-LAND-01254,LAND,DK,SK,DKSK90,FOOT,IN,1,1,0,60,DOCS_INVALID,17,10,5,5,POSEIDON,NATIONAL_BORDER_GUARD,2026-01-23
2025-10-13,GR-CH-LAND-01255,LAND,GR,CH,GRCH91,ROAD,OUT,0,1,1,63,OTHER,20,14,8,4,INDALO,FRONTEX,2025-10-05
2025-10-20,LT-IN-LAND-01256,LAND,LT,IN,LTIN92,AIR,IN,0,0,1,69,NO_VISA,25,8,10,10,THEMIS,AIRPORT_AUTHORITY,2025-05-21
2025-10-27,PT-MD-LAND-01257,LAND,PT,MD,PTMD93,SEA,OUT,0,1,0,71,PUBLIC_HEALTH,32,31,11,8,MINERVA,EU_LISA,2024-10-16
2025-11-03,SE-RU-LAND-01258,LAND,SE,RU,SERU94,RAIL,IN,1,1,0,71,OVERSTAY_RISK,24,17,15,9,TRITON,PORT_AUTHORITY,2024-07-17
2025-11-10,CY-AT-LAND-01259,LAND,CY,AT,CYAT95,FOOT,OUT,1,0,0,74,SECURITY_ALERT,34,25,12,11,JOINT_OPS_OTHER,NATIONAL_BORDER_GUARD,2026-02-22
2025-11-17,FR-EE-LAND-01260,LAND,FR,EE,FREE96,ROAD,IN,1,1,0,1,DOCS_INVALID,32,16,15,14,POSEIDON,FRONTEX,2025-12-08
2025-11-24,IT-PL-LAND-01261,LAND,IT,PL,ITPL00,AIR,OUT,0,1,0,15,OTHER,35,35,16,7,INDALO,AIRPORT_AUTHORITY,2026-01-05
2025-12-01,NL-PT-LAND-01262,LAND,NL,PT,NLPT01,SEA,IN,0,0,0,9,NO_VISA,28,15,16,11,THEMIS,EU_LISA,2024-06-02
2025-12-08,SI-BA-LAND-01263,LAND,SI,BA,SIBA02,RAIL,OUT,0,1,1,18,PUBLIC_HEALTH,41,30,23,16,MINERVA,PORT_AUTHORITY,2025-03-24
2025-12-15,BG-GE-LAND-01264,LAND,BG,GE,BGGE03,FOOT,IN,0,0,1,16,OVERSTAY_RISK,29,15,26,25,TRITON,NATIONAL_BORDER_GUARD,2025-11-26
2025-12-22,EE-KE-LAND-01265,LAND,EE,KE,EEKE04,ROAD,OUT,1,0,1,7,SECURITY_ALERT,25,13,22,10,JOINT_OPS_OTHER,FRONTEX,2025-06-10
2025-12-29,HU-PK-LAND-01266,LAND,HU,PK,HUPK05,AIR,IN,1,0,0,17,DOCS_INVALID,35,27,24,23,POSEIDON,AIRPORT_AUTHORITY,2024-07-18
2026-01-05,LU-US-LAND-01267,LAND,LU,US,LUUS06,SEA,OUT,1,1,1,13,OTHER,29,16,25,11,INDALO,EU_LISA,2024-08-08
2026-01-12,RO-CZ-LAND-01268,LAND,RO,CZ,ROCZ07,RAIL,IN,1,0,0,9,NO_VISA,32,14,21,9,THEMIS,PORT_AUTHORITY,2024-09-12
2026-01-19,AT-HU-LAND-01269,LAND,AT,HU,ATHU08,FOOT,OUT,1,0,0,20,PUBLIC_HEALTH,46,36,23,22,MINERVA,NATIONAL_BORDER_GUARD,2025-04-26
2026-01-26,CZ-NL-LAND-01270,LAND,CZ,NL,CZNL09,ROAD,IN,1,0,0,18,OVERSTAY_RISK,48,47,26,12,TRITON,FRONTEX,2024-10-30
2026-02-02,DE-SE-LAND-01271,LAND,DE,SE,DESE10,AIR,OUT,0,0,0,25,SECURITY_ALERT,34,25,26,22,JOINT_OPS_OTHER,AIRPORT_AUTHORITY,2025-04-21
2026-02-09,LV-EG-LAND-01272,LAND,LV,EG,LVEG11,SEA,IN,1,0,1,16,DOCS_INVALID,32,21,23,19,POSEIDON,EU_LISA,2026-01-19
2026-02-16,PL-IS-LAND-01273,LAND,PL,IS,PLIS12,RAIL,OUT,0,1,1,14,OTHER,42,41,29,12,INDALO,PORT_AUTHORITY,2025-02-15
2026-02-23,ES-NG-LAND-01274,LAND,ES,NG,ESNG13,FOOT,IN,0,0,1,28,NO_VISA,40,35,32,28,THEMIS,NATIONAL_BORDER_GUARD,2025-10-21
2018-01-05,HR-TR-LAND-01275,LAND,HR,TR,HRTR14,ROAD,OUT,1,1,1,21,PUBLIC_HEALTH,50,39,28,22,MINERVA,FRONTEX,2026-01-17
2018-01-12,FI-HR-LAND-01276,LAND,FI,HR,FIHR15,AIR,IN,1,1,0,23,OVERSTAY_RISK,36,33,30,15,TRITON,AIRPORT_AUTHORITY,2025-04-24
2018-01-19,IE-DE-LAND-01277,LAND,IE,DE,IEDE16,SEA,OUT,1,1,0,24,SECURITY_ALERT,42,39,33,23,JOINT_OPS_OTHER,EU_LISA,2026-02-01
2018-01-26,MT-LU-LAND-01278,LAND,MT,LU,MTLU17,RAIL,IN,0,1,0,33,DOCS_INVALID,42,42,32,29,POSEIDON,PORT_AUTHORITY,2025-02-19
2018-02-02,SK-SI-LAND-01279,LAND,SK,SI,SKSI18,FOOT,OUT,1,0,0,26,OTHER,46,25,41,18,INDALO,NATIONAL_BORDER_GUARD,2025-01-01
2018-02-09,BE-CN-LAND-01280,LAND,BE,CN,BECN19,ROAD,IN,1,0,1,29,NO_VISA,8,7,38,28,THEMIS,FRONTEX,2025-01-12
2018-02-16,DK-IQ-LAND-01281,LAND,DK,IQ,DKIQ20,AIR,OUT,1,0,1,22,PUBLIC_HEALTH,5,4,34,23,MINERVA,AIRPORT_AUTHORITY,2025-01-02
2018-02-23,GR-ME-LAND-01282,LAND,GR,ME,GRME21,SEA,IN,1,0,1,29,OVERSTAY_RISK,17,6,37,28,TRITON,EU_LISA,2024-01-17
2018-03-02,LT-SY-LAND-01283,LAND,LT,SY,LTSY22,RAIL,OUT,1,1,1,28,SECURITY_ALERT,18,15,36,34,JOINT_OPS_OTHER,PORT_AUTHORITY,2025-02-19
2018-03-09,PT-BE-LAND-01284,LAND,PT,BE,PTBE23,FOOT,IN,1,1,0,32,DOCS_INVALID,17,13,44,41,POSEIDON,NATIONAL_BORDER_GUARD,2024-04-06
2018-03-16,SE-FI-LAND-01285,LAND,SE,FI,SEFI24,ROAD,OUT,1,1,0,25,OTHER,12,12,38,31,INDALO,FRONTEX,2025-04-22
2018-03-23,CY-LV-LAND-01286,LAND,CY,LV,CYLV25,AIR,IN,0,1,0,38,NO_VISA,24,24,38,29,THEMIS,AIRPORT_AUTHORITY,2025-10-26
2018-03-30,FR-RO-LAND-01287,LAND,FR,RO,FRRO26,SEA,OUT,1,0,0,33,PUBLIC_HEALTH,23,18,40,33,MINERVA,EU_LISA,2024-03-16
2018-04-06,IT-BY-LAND-01288,LAND,IT,BY,ITBY27,RAIL,IN,0,1,1,33,OVERSTAY_RISK,22,14,47,19,TRITON,PORT_AUTHORITY,2025-12-07
2018-04-13,NL-GH-LAND-01289,LAND,NL,GH,NLGH28,FOOT,OUT,1,0,0,43,SECURITY_ALERT,13,9,42,20,JOINT_OPS_OTHER,NATIONAL_BORDER_GUARD,2025-02-03
2018-04-20,SI-MA-LAND-01290,LAND,SI,MA,SIMA29,ROAD,IN,1,1,1,34,DOCS_INVALID,22,15,51,35,POSEIDON,FRONTEX,2025-05-17
2018-04-27,BG-RS-LAND-01291,LAND,BG,RS,BGRS30,AIR,OUT,0,1,1,39,OTHER,17,8,41,38,INDALO,AIRPORT_AUTHORITY,2024-04-21
2018-05-04,EE-VN-LAND-01292,LAND,EE,VN,EEVN31,SEA,IN,0,1,0,38,NO_VISA,27,9,47,41,THEMIS,EU_LISA,2024-10-02
2018-05-11,HU-DK-LAND-01293,LAND,HU,DK,HUDK32,RAIL,OUT,0,0,0,39,PUBLIC_HEALTH,15,15,55,44,MINERVA,PORT_AUTHORITY,2024-03-30
2018-05-18,LU-IE-LAND-01294,LAND,LU,IE,LUIE33,FOOT,IN,1,1,0,41,OVERSTAY_RISK,28,17,50,42,TRITON,NATIONAL_BORDER_GUARD,2025-01-12
2018-05-25,RO-PL-LAND-01295,LAND,RO,PL,ROPL34,ROAD,OUT,1,1,0,44,SECURITY_ALERT,16,5,46,36,JOINT_OPS_OTHER,FRONTEX,2025-08-22
2018-06-01,AT-AL-LAND-01296,LAND,AT,AL,ATAL35,AIR,IN,1,1,1,46,DOCS_INVALID,16,12,46,36,POSEIDON,AIRPORT_AUTHORITY,2026-02-02
2018-06-08,CZ-GB-LAND-01297,LAND,CZ,GB,CZGB36,SEA,OUT,0,0,1,44,OTHER,24,20,50,29,INDALO,EU_LISA,2025-07-31
2018-06-15,DE-JP-LAND-01298,LAND,DE,JP,DEJP37,RAIL,IN,0,1,1,40,NO_VISA,34,16,53,31,THEMIS,PORT_AUTHORITY,2025-05-06
2018-06-22,LV-NO-LAND-01299,LAND,LV,NO,LVNO38,FOOT,OUT,1,0,1,50,PUBLIC_HEALTH,22,15,59,41,MINERVA,NATIONAL_BORDER_GUARD,2024-09-18
2018-06-29,PL-UA-LAND-01300,LAND,PL,UA,PLUA39,ROAD,IN,1,0,1,43,OVERSTAY_RISK,30,19,12,5,TRITON,FRONTEX,2025-02-23
2018-07-06,ES-CY-LAND-01301,LAND,ES,CY,ESCY40,AIR,OUT,1,1,0,48,SECURITY_ALERT,30,11,13,13,JOINT_OPS_OTHER,AIRPORT_AUTHORITY,2024-07-24
2018-07-13,HR-GR-LAND-01302,LAND,HR,GR,HRGR41,SEA,IN,1,0,0,50,DOCS_INVALID,33,19,6,4,POSEIDON,EU_LISA,2025-09-19
2018-07-20,FI-MT-LAND-01303,LAND,FI,MT,FIMT42,RAIL,OUT,0,1,0,48,OTHER,39,12,6,4,INDALO,PORT_AUTHORITY,2025-04-09
2018-07-27,IE-ES-LAND-01304,LAND,IE,ES,IEES43,FOOT,IN,1,1,0,47,NO_VISA,37,15,12,10,THEMIS,NATIONAL_BORDER_GUARD,2024-06-11
2018-08-03,MT-DZ-LAND-01305,LAND,MT,DZ,MTDZ44,ROAD,OUT,1,0,0,54,PUBLIC_HEALTH,28,20,15,15,MINERVA,FRONTEX,2025-03-30
2018-08-10,SK-IR-LAND-01306,LAND,SK,IR,SKIR45,AIR,IN,1,1,1,49,OVERSTAY_RISK,27,15,13,13,TRITON,AIRPORT_AUTHORITY,2025-12-07
2018-08-17,BE-MK-LAND-01307,LAND,BE,MK,BEMK46,SEA,OUT,1,1,0,60,SECURITY_ALERT,31,27,10,5,JOINT_OPS_OTHER,EU_LISA,2024-09-11
2018-08-24,DK-TN-LAND-01308,LAND,DK,TN,DKTN47,RAIL,IN,0,0,1,52,DOCS_INVALID,37,24,20,19,POSEIDON,PORT_AUTHORITY,2025-02-11
2018-08-31,GR-BG-LAND-01309,LAND,GR,BG,GRBG48,FOOT,OUT,1,0,0,61,OTHER,40,28,11,10,INDALO,NATIONAL_BORDER_GUARD,2024-11-10
2018-09-07,LT-FR-LAND-01310,LAND,LT,FR,LTFR49,ROAD,IN,1,1,0,63,NO_VISA,46,17,14,6,THEMIS,FRONTEX,2024-04-19
2018-09-14,PT-LT-LAND-01311,LAND,PT,LT,PTLT50,AIR,OUT,1,1,0,61,PUBLIC_HEALTH,40,35,16,14,MINERVA,AIRPORT_AUTHORITY,2024-01-14
2018-09-21,SE-SK-LAND-01312,LAND,SE,SK,SESK51,SEA,IN,1,1,0,60,OVERSTAY_RISK,41,16,16,8,TRITON,EU_LISA,2025-04-26
2018-09-28,CY-CH-LAND-01313,LAND,CY,CH,CYCH52,RAIL,OUT,0,1,1,68,SECURITY_ALERT,36,11,18,15,JOINT_OPS_OTHER,PORT_AUTHORITY,2025-06-07
2018-10-05,FR-IN-LAND-01314,LAND,FR,IN,FRIN53,FOOT,IN,0,1,0,62,DOCS_INVALID,36,30,17,14,POSEIDON,NATIONAL_BORDER_GUARD,2024-08-14
2018-10-12,IT-MD-LAND-01315,LAND,IT,MD,ITMD54,ROAD,OUT,1,1,1,59,OTHER,48,30,19,19,INDALO,FRONTEX,2024-04-30
2018-10-19,NL-RU-LAND-01316,LAND,NL,RU,NLRU55,AIR,IN,1,0,1,63,NO_VISA,39,37,21,13,THEMIS,AIRPORT_AUTHORITY,2024-03-02
2018-10-26,SI-AT-LAND-01317,LAND,SI,AT,SIAT56,SEA,OUT,1,0,0,61,PUBLIC_HEALTH,40,21,23,16,MINERVA,EU_LISA,2025-01-09
2018-11-02,BG-EE-LAND-01318,LAND,BG,EE,BGEE57,RAIL,IN,0,1,0,71,OVERSTAY_RISK,48,17,18,15,TRITON,PORT_AUTHORITY,2024-10-16
2018-11-09,EE-IT-LAND-01319,LAND,EE,IT,EEIT58,FOOT,OUT,1,0,0,68,SECURITY_ALERT,46,17,30,16,JOINT_OPS_OTHER,NATIONAL_BORDER_GUARD,2025-01-09
2018-11-16,HU-PT-LAND-01320,LAND,HU,PT,HUPT59,ROAD,IN,1,0,0,12,DOCS_INVALID,11,10,30,28,POSEIDON,FRONTEX,2026-02-19
2018-11-23,LU-BA-LAND-01321,LAND,LU,BA,LUBA60,AIR,OUT,1,1,0,10,OTHER,18,16,24,17,INDALO,AIRPORT_AUTHORITY,2024-01-06
2018-11-30,RO-GE-LAND-01322,LAND,RO,GE,ROGE61,SEA,IN,1,0,1,7,NO_VISA,19,13,30,14,THEMIS,EU_LISA,2025-12-21
2018-12-07,AT-KE-LAND-01323,LAND,AT,KE,ATKE62,RAIL,OUT,1,1,0,5,PUBLIC_HEALTH,20,7,28,26,MINERVA,PORT_AUTHORITY,2024-01-18
2018-12-14,CZ-PK-LAND-01324,LAND,CZ,PK,CZPK63,FOOT,IN,1,1,0,4,OVERSTAY_RISK,7,7,36,36,TRITON,NATIONAL_BORDER_GUARD,2024-04-07
2018-12-21,DE-US-LAND-01325,LAND,DE,US,DEUS64,ROAD,OUT,1,1,1,5,SECURITY_ALERT,14,6,29,15,JOINT_OPS_OTHER,FRONTEX,2024-09-03
2018-12-28,LV-CZ-LAND-01326,LAND,LV,CZ,LVCZ65,AIR,IN,1,1,0,9,DOCS_INVALID,11,11,35,32,POSEIDON,AIRPORT_AUTHORITY,2024-11-09
2019-01-04,PL-HU-LAND-01327,LAND,PL,HU,PLHU66,SEA,OUT,0,0,0,22,OTHER,14,12,34,21,INDALO,EU_LISA,2026-02-07
2019-01-11,ES-NL-LAND-01328,LAND,ES,NL,ESNL67,RAIL,IN,0,1,0,11,NO_VISA,18,16,37,20,THEMIS,PORT_AUTHORITY,2024-08-04
2019-01-18,HR-SE-LAND-01329,LAND,HR,SE,HRSE68,FOOT,OUT,0,1,0,20,PUBLIC_HEALTH,26,18,41,20,MINERVA,NATIONAL_BORDER_GUARD,2025-01-27
2019-01-25,FI-EG-LAND-01330,LAND,FI,EG,FIEG69,ROAD,IN,0,0,0,10,OVERSTAY_RISK,27,26,32,31,TRITON,FRONTEX,2025-01-25
2019-02-01,IE-IS-LAND-01331,LAND,IE,IS,IEIS70,AIR,OUT,1,0,1,16,SECURITY_ALERT,14,6,43,33,JOINT_OPS_OTHER,AIRPORT_AUTHORITY,2024-06-17
2019-02-08,MT-NG-LAND-01332,LAND,MT,NG,MTNG71,SEA,IN,1,1,0,20,DOCS_INVALID,26,14,37,21,POSEIDON,EU_LISA,2024-03-23
2019-02-15,SK-TR-LAND-01333,LAND,SK,TR,SKTR72,RAIL,OUT,0,1,1,17,OTHER,31,12,45,38,INDALO,PORT_AUTHORITY,2025-12-19
2019-02-22,BE-HR-LAND-01334,LAND,BE,HR,BEHR73,FOOT,IN,0,1,0,29,NO_VISA,21,20,41,19,THEMIS,NATIONAL_BORDER_GUARD,2026-02-22
2019-03-01,DK-DE-LAND-01335,LAND,DK,DE,DKDE74,ROAD,OUT,0,1,0,20,PUBLIC_HEALTH,28,25,39,19,MINERVA,FRONTEX,2025-08-28
2019-03-08,GR-LU-LAND-01336,LAND,GR,LU,GRLU75,AIR,IN,0,0,0,18,OVERSTAY_RISK,18,13,41,36,TRITON,AIRPORT_AUTHORITY,2025-07-09
2019-03-15,LT-SI-LAND-01337,LAND,LT,SI,LTSI76,SEA,OUT,0,0,0,26,SECURITY_ALERT,19,8,37,26,JOINT_OPS_OTHER,EU_LISA,2025-09-05
2019-03-22,PT-CN-LAND-01338,LAND,PT,CN,PTCN77,RAIL,IN,0,0,1,27,DOCS_INVALID,36,11,45,33,POSEIDON,PORT_AUTHORITY,2025-03-06
2019-03-29,SE-IQ-LAND-01339,LAND,SE,IQ,SEIQ78,FOOT,OUT,0,1,0,22,OTHER,30,26,44,29,INDALO,NATIONAL_BORDER_GUARD,2024-12-31
2019-04-05,CY-ME-LAND-01340,LAND,CY,ME,CYME79,ROAD,IN,0,1,1,23,NO_VISA,34,17,44,20,THEMIS,FRONTEX,2024-10-14
2019-04-12,FR-SY-LAND-01341,LAND,FR,SY,FRSY80,AIR,OUT,1,1,1,30,PUBLIC_HEALTH,34,11,44,39,MINERVA,AIRPORT_AUTHORITY,2025-11-25
2019-04-19,IT-BE-LAND-01342,LAND,IT,BE,ITBE81,SEA,IN,1,0,0,22,OVERSTAY_RISK,33,31,44,42,TRITON,EU_LISA,2025-05-09
2019-04-26,NL-FI-LAND-01343,LAND,NL,FI,NLFI82,RAIL,OUT,1,0,0,35,SECURITY_ALERT,34,32,48,32,JOINT_OPS_OTHER,PORT_AUTHORITY,2025-05-31
2019-05-03,SI-LV-LAND-01344,LAND,SI,LV,SILV83,FOOT,IN,1,0,0,39,DOCS_INVALID,27,13,56,50,POSEIDON,NATIONAL_BORDER_GUARD,2024-03-25
2019-05-10,BG-RO-LAND-01345,LAND,BG,RO,BGRO84,ROAD,OUT,1,0,0,27,OTHER,35,25,50,47,INDALO,FRONTEX,2025-10-04
2019-05-17,EE-BY-LAND-01346,LAND,EE,BY,EEBY85,AIR,IN,0,1,1,31,NO_VISA,29,27,54,25,THEMIS,AIRPORT_AUTHORITY,2026-01-25
2019-05-24,HU-GH-LAND-01347,LAND,HU,GH,HUGH86,SEA,OUT,0,0,1,39,PUBLIC_HEALTH,39,27,55,39,MINERVA,EU_LISA,2025-12-30
2019-05-31,LU-MA-LAND-01348,LAND,LU,MA,LUMA87,RAIL,IN,1,0,1,33,OVERSTAY_RISK,45,17,48,21,TRITON,PORT_AUTHORITY,2024-09-09
2019-06-07,RO-RS-LAND-01349,LAND,RO,RS,RORS88,FOOT,OUT,1,0,0,37,SECURITY_ALERT,35,18,55,22,JOINT_OPS_OTHER,NATIONAL_BORDER_GUARD,2025-05-19
2019-06-14,AT-VN-LAND-01350,LAND,AT,VN,ATVN89,ROAD,IN,1,0,0,38,DOCS_INVALID,36,28,4,3,POSEIDON,FRONTEX,2024-05-20
2019-06-21,CZ-DK-LAND-01351,LAND,CZ,DK,CZDK90,AIR,OUT,1,0,0,44,OTHER,37,13,9,7,INDALO,AIRPORT_AUTHORITY,2024-06-20
2019-06-28,DE-IE-LAND-01352,LAND,DE,IE,DEIE91,SEA,IN,0,1,0,42,NO_VISA,33,26,9,4,THEMIS,EU_LISA,2025-07-22
2019-07-05,LV-PL-LAND-01353,LAND,LV,PL,LVPL92,RAIL,OUT,1,1,0,38,PUBLIC_HEALTH,35,20,7,7,MINERVA,PORT_AUTHORITY,2025-10-30
2019-07-12,PL-AL-LAND-01354,LAND,PL,AL,PLAL93,FOOT,IN,1,1,1,43,OVERSTAY_RISK,35,27,8,6,TRITON,NATIONAL_BORDER_GUARD,2024-09-27
2019-07-19,ES-GB-LAND-01355,LAND,ES,GB,ESGB94,ROAD,OUT,1,1,1,38,SECURITY_ALERT,36,25,8,6,JOINT_OPS_OTHER,FRONTEX,2024-07-20
2019-07-26,HR-JP-LAND-01356,LAND,HR,JP,HRJP95,AIR,IN,1,0,1,42,DOCS_INVALID,42,19,16,15,POSEIDON,AIRPORT_AUTHORITY,2025-11-27
2019-08-02,FI-NO-LAND-01357,LAND,FI,NO,FINO96,SEA,OUT,0,1,1,45,OTHER,55,26,18,14,INDALO,EU_LISA,2025-12-07
2019-08-09,IE-UA-LAND-01358,LAND,IE,UA,IEUA00,RAIL,IN,0,0,1,51,NO_VISA,38,26,17,13,THEMIS,PORT_AUTHORITY,2024-03-29
2019-08-16,MT-CY-LAND-01359,LAND,MT,CY,MTCY01,FOOT,OUT,1,1,0,46,PUBLIC_HEALTH,43,16,16,14,MINERVA,NATIONAL_BORDER_GUARD,2024-08-23
